dates,satname,nzd0113-0000,nzd0113-0001,nzd0113-0002,nzd0113-0003,nzd0113-0004,nzd0113-0005,nzd0113-0006,nzd0113-0007,nzd0113-0008,nzd0113-0009,nzd0113-0010,nzd0113-0011,nzd0113-0012,nzd0113-0013,nzd0113-0014,nzd0113-0015,nzd0113-0016,nzd0113-0017,nzd0113-0018,nzd0113-0019,nzd0113-0020,nzd0113-0021,nzd0113-0022,nzd0113-0023,nzd0113-0024,nzd0113-0025,nzd0113-0026,nzd0113-0027,nzd0113-0028,nzd0113-0029,nzd0113-0030,nzd0113-0031,nzd0113-0032,nzd0113-0033,nzd0113-0034,nzd0113-0035,nzd0113-0036,nzd0113-0037,nzd0113-0038,nzd0113-0039,nzd0113-0040,nzd0113-0041,nzd0113-0042,nzd0113-0043,nzd0113-0044,nzd0113-0045,nzd0113-0046,nzd0113-0047,nzd0113-0048,nzd0113-0049,nzd0113-0050,nzd0113-0051,nzd0113-0052,nzd0113-0053,nzd0113-0054,nzd0113-0055,nzd0113-0056,nzd0113-0057,nzd0113-0058,nzd0113-0059,nzd0113-0060,nzd0113-0061,nzd0113-0062,nzd0113-0063,nzd0113-0064,nzd0113-0065,nzd0113-0066,nzd0113-0067,nzd0113-0068,nzd0113-0069,nzd0113-0070,nzd0113-0071,nzd0113-0072,nzd0113-0073,nzd0113-0074,nzd0113-0075,nzd0113-0076,nzd0113-0077,nzd0113-0078,nzd0113-0079,nzd0113-0080,nzd0113-0081,nzd0113-0082,nzd0113-0083,nzd0113-0084,nzd0113-0085,nzd0113-0086,nzd0113-0087,nzd0113-0088,nzd0113-0089,nzd0113-0090,nzd0113-0091,nzd0113-0092,nzd0113-0093,nzd0113-0094,nzd0113-0095,nzd0113-0096,nzd0113-0097,nzd0113-0098,nzd0113-0099,nzd0113-0100,nzd0113-0101,nzd0113-0102,nzd0113-0103,nzd0113-0104,nzd0113-0105,nzd0113-0106,nzd0113-0107,nzd0113-0108,nzd0113-0109,nzd0113-0110,nzd0113-0111,nzd0113-0112,nzd0113-0113,nzd0113-0114,nzd0113-0115,nzd0113-0116,nzd0113-0117,nzd0113-0118
2017-07-11 22:05:26+00:00,L8,340.34,317.41,320.25,326.22,334.51,331.32,327.30,320.77,311.89,304.36,298.48,293.88,292.61,289.25,295.46,298.94,299.84,293.00,290.03,293.86,305.36,311.16,314.13,310.63,309.24,308.53,305.01,305.69,,,,,,,,,,,,,,,,,,,,306.20,318.32,331.38,339.93,342.38,347.30,355.94,366.45,361.33,360.31,362.39,365.98,365.29,365.14,352.73,354.26,361.81,357.29,353.48,356.10,353.87,356.73,353.51,354.87,350.14,355.40,351.52,347.64,354.93,349.35,351.99,358.16,359.10,352.27,351.28,346.97,343.19,330.72,328.67,328.02,338.05,342.47,343.03,344.60,360.88,362.35,358.37,362.19,334.95,305.50,345.40,350.29,348.98,355.68,358.33,355.15,351.16,349.25,347.20,348.94,342.72,339.80,340.48,342.72,340.01,340.24,341.43,336.79,334.04,340.14,333.70,332.86
2017-08-03 22:11:47+00:00,L8,347.93,341.28,386.86,415.60,427.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.02,333.86,340.06,350.93,354.65,357.75,367.17,376.85,370.08,368.18,368.10,372.00,371.64,372.49,370.67,356.65,359.51,360.12,356.87,359.89,365.20,366.84,365.88,368.41,362.61,364.09,357.29,352.96,357.28,352.01,349.86,355.30,360.62,361.07,351.58,353.22,346.45,340.12,338.67,336.72,338.77,348.17,354.80,356.37,359.37,367.57,371.58,375.20,,376.93,370.56,361.06,359.31,365.74,365.50,362.98,357.65,355.19,358.41,360.82,351.84,343.28,348.03,349.03,349.47,346.93,356.42,356.40,356.05,355.25,345.76,343.99
2017-10-31 22:05:56+00:00,L8,390.50,385.48,370.74,365.31,370.04,366.41,354.65,344.71,328.92,314.31,325.18,335.38,334.18,332.04,340.90,331.51,340.92,345.38,348.05,344.99,338.45,328.32,342.15,342.37,347.50,346.91,345.43,336.41,346.07,,,,486.26,505.43,,593.02,,,,,470.75,463.37,445.42,373.63,329.26,,,,,,,,,,,,,371.60,372.46,366.50,364.52,375.12,371.45,366.20,365.64,395.84,396.85,388.60,,,,,,,409.27,,438.55,423.17,399.28,372.28,372.39,374.23,363.81,361.44,356.70,354.57,360.27,348.15,357.35,365.63,371.99,373.48,378.06,380.62,384.13,383.24,378.93,388.12,389.17,378.00,375.76,370.20,374.96,368.51,370.64,368.69,369.74,365.19,363.51,361.53,,,,,,,,,
2018-01-10 22:11:54+00:00,L8,402.49,368.71,374.45,366.79,361.74,347.03,325.19,329.09,331.95,308.06,305.74,304.86,318.93,328.98,329.45,332.96,335.64,334.58,337.73,337.77,333.46,330.71,330.12,338.78,341.77,343.38,340.61,339.26,336.29,336.23,336.72,340.18,338.68,334.96,334.83,331.06,327.60,331.83,331.02,328.28,332.09,330.73,324.52,320.98,322.52,321.61,326.32,335.31,344.24,346.38,351.49,358.67,365.95,375.49,380.68,382.70,381.90,380.39,377.09,377.62,374.83,373.00,370.23,366.83,367.89,368.61,368.41,369.03,370.09,369.16,363.64,,,,,,,,,,367.26,361.72,359.57,353.62,348.98,346.27,343.76,348.36,355.75,367.31,365.08,376.14,372.52,378.28,386.97,381.82,342.15,402.95,372.53,364.88,371.28,368.19,369.99,377.99,370.00,366.99,360.00,366.73,366.54,364.12,359.98,371.83,364.68,368.98,366.54,366.75,372.08,364.13,353.87
2018-01-27 22:07:23+00:00,L7,,,,,,338.06,315.46,313.66,319.47,309.26,306.15,308.88,,,,,,,,326.82,323.32,323.53,320.27,332.71,331.24,336.91,340.03,,,,,,,,327.52,321.45,331.17,321.07,321.80,330.59,342.06,327.10,,,,,,,,333.56,345.11,350.90,358.40,369.39,378.17,376.47,377.51,,,,,,,,357.32,359.18,363.13,359.84,365.38,366.03,362.19,360.42,358.82,,,,,,,,,,,,,339.59,335.34,340.64,344.63,,,,,,,,,366.27,363.82,359.65,361.80,357.63,358.44,357.65,359.69,,,,,,,,358.48,359.68,358.43,365.17,359.51,356.28,352.36
2018-02-04 22:05:29+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,290.42,289.47,291.26,294.54,285.97,297.24,298.27,300.15,289.84,288.98,286.06,285.34,291.28,289.91,294.23,280.56,286.69,282.57,272.40,275.09,289.11,297.79,308.12,321.39,321.02,326.81,337.78,346.31,351.30,356.11,352.30,350.74,352.75,347.65,346.26,345.59,343.86,337.83,339.08,342.36,343.14,343.25,343.21,338.70,341.44,337.50,338.48,337.59,336.12,340.29,340.11,342.87,338.26,345.08,337.12,334.64,330.19,328.40,321.20,320.96,316.01,317.31,325.97,329.09,339.28,341.44,342.53,346.56,341.27,331.95,297.17,328.19,336.05,336.80,335.54,336.52,338.84,338.62,336.68,336.26,334.76,335.48,331.08,333.28,332.75,330.69,329.70,330.38,329.80,336.13,333.36,325.67,323.43
2018-03-08 22:05:15+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.29,315.54,309.81,316.20,309.97,307.15,306.16,303.70,303.30,310.79,305.40,302.30,292.19,293.96,293.12,301.98,311.63,324.59,327.46,335.33,344.67,346.66,361.12,367.04,360.17,364.26,,,,,,,,,,,,353.16,355.55,356.22,350.08,348.86,351.20,347.43,352.43,350.17,350.04,354.55,359.28,357.23,344.14,344.18,338.21,338.03,340.87,332.73,334.97,338.70,343.95,351.57,350.86,359.09,360.00,353.53,333.35,343.45,357.03,355.99,352.27,350.35,,,,,,,,,,,,,,,,,,
2018-05-02 22:10:57+00:00,L8,328.89,314.67,309.03,328.09,331.41,318.35,310.78,299.34,296.10,283.28,281.95,286.51,287.78,286.25,288.38,290.54,293.44,295.35,291.19,293.50,289.48,293.25,295.46,300.88,296.03,297.80,296.38,293.53,301.41,303.64,299.35,302.03,302.05,305.01,291.20,291.82,298.42,291.34,295.25,297.47,301.21,295.60,295.19,283.86,277.08,282.38,292.35,299.89,318.15,322.72,329.74,339.06,348.22,352.11,361.27,357.95,358.23,364.67,357.07,356.80,356.55,352.72,346.95,353.06,348.98,347.58,344.39,352.44,348.59,353.80,351.07,348.37,350.57,349.39,344.58,345.47,345.11,342.01,347.90,350.18,350.93,344.79,339.89,337.42,333.93,329.53,329.97,332.80,338.05,336.59,340.93,344.41,357.09,355.40,342.44,310.59,336.07,336.02,348.20,353.63,347.82,347.50,349.72,348.92,347.33,347.04,344.41,339.78,335.33,333.15,337.34,334.49,338.89,336.90,335.76,338.85,336.36,324.18,327.19
2018-05-03 22:06:02+00:00,L7,,,311.03,325.30,336.39,325.10,,,,,,,289.94,289.54,291.78,292.05,296.49,299.32,292.55,296.36,,,,,,,,298.18,298.31,304.43,294.57,308.21,309.99,313.23,306.07,,,,,,,310.12,297.11,286.92,278.10,285.55,294.79,301.39,315.46,,,,,,,,,356.89,354.31,353.71,352.22,352.07,353.90,353.16,350.30,,,,,,,,354.56,342.72,338.91,341.07,339.17,345.09,348.27,349.63,349.47,,,,,,,,337.30,337.53,345.26,349.56,352.35,355.28,348.09,318.66,336.45,,,,,,,,,345.73,346.24,339.06,333.48,337.98,334.65,335.23,339.67,338.91,,,,,
2018-05-19 22:05:47+00:00,L7,362.52,318.88,306.18,319.68,,,,,,,,290.72,292.54,288.57,291.95,301.89,297.42,302.41,305.23,,,,,,,305.94,306.27,306.66,307.71,309.53,309.64,310.39,312.88,,,,,,,,316.88,306.42,303.05,290.37,291.37,292.30,298.51,308.60,,,,,,,,380.39,362.14,361.71,357.94,359.23,359.53,353.10,354.95,353.45,,,,,,,,351.35,349.65,347.31,344.06,346.48,345.97,348.85,351.50,353.35,,,,,,,,330.71,337.74,343.49,346.03,357.02,360.67,355.85,351.96,,,,,,,,,363.45,350.33,348.85,347.32,338.59,335.26,336.58,340.08,339.86,,,,,,,
2018-06-12 22:04:30+00:00,L8,368.30,349.62,327.11,341.65,350.35,345.41,337.67,327.93,316.91,310.80,318.26,322.33,321.56,322.92,325.31,330.48,,,,,,,,,,,,,,,,,,,,,,,,329.43,327.15,325.34,325.72,319.20,312.93,312.71,323.41,328.60,331.26,341.07,349.05,354.53,363.76,372.41,372.54,373.16,370.05,372.48,372.58,373.83,369.27,368.27,365.64,367.03,361.67,361.31,359.00,360.91,366.66,366.15,365.06,363.36,361.77,360.57,353.93,353.08,351.89,358.45,362.22,363.10,363.03,352.27,354.42,348.10,343.04,338.34,339.34,346.83,349.23,349.93,356.09,362.97,367.73,358.11,373.33,385.02,374.61,375.81,373.02,373.19,370.20,361.14,362.43,363.91,362.50,359.76,358.11,357.89,351.26,347.82,356.09,354.76,357.20,357.73,364.30,399.70,444.17,415.44,351.64
2018-06-27 22:11:16+00:00,L7,,345.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.95,,,,367.68,362.44,359.71,354.78,353.36,350.62,351.87,349.39,354.26,349.45,349.67,351.21,,,,358.75,351.38,349.09,352.00,354.76,354.77,347.55,342.48,336.07,325.32,324.83,329.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.05,,306.62
2018-06-28 22:04:40+00:00,L8,350.69,331.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.23,295.73,301.60,312.51,326.31,332.86,342.67,352.20,353.72,362.88,366.68,364.20,366.16,365.39,363.35,365.22,362.68,365.91,363.46,360.34,351.58,352.81,355.97,357.85,360.98,360.78,357.12,356.38,359.55,354.23,354.04,353.32,352.75,354.21,357.63,357.46,358.15,351.70,349.94,342.65,338.83,337.20,338.44,344.27,343.28,350.96,357.16,364.46,364.71,353.00,333.55,355.03,357.21,361.64,364.02,365.07,359.21,358.37,358.34,358.91,358.55,356.20,356.59,351.48,344.00,345.32,348.59,348.90,348.02,347.82,351.39,353.60,353.26,343.42,345.18
2018-07-05 22:10:54+00:00,L8,354.86,333.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.73,364.38,367.90,364.43,367.67,366.99,365.49,365.74,366.82,367.39,363.24,362.35,354.36,353.92,358.20,357.57,362.55,363.61,361.19,363.21,362.36,360.80,355.08,356.31,354.05,359.38,357.24,360.62,360.78,355.30,353.77,346.02,343.90,340.56,344.70,348.42,352.06,357.88,361.92,367.34,369.18,350.94,360.91,364.57,363.70,371.83,374.65,365.20,363.73,360.17,361.27,361.42,360.64,359.65,354.48,354.63,351.37,353.71,352.45,350.26,350.54,351.42,352.45,356.66,357.03,347.07,349.62
2018-07-22 22:04:37+00:00,L7,,,,,,,,,,,,,,,,,,,,,337.22,345.61,355.19,341.29,347.88,347.96,348.50,355.41,,,,,,,,,,,,,,,,,,,,,,,335.59,344.42,351.59,364.69,375.47,367.02,366.82,365.73,,,,,,,,356.51,359.27,357.92,360.39,359.62,356.47,355.36,355.77,354.01,,,,,,,,346.31,347.45,341.39,331.29,338.61,335.87,342.64,351.97,357.64,,,,,,,,,,,,,,,,364.57,,,,,,,,352.71,353.97,349.64,353.68,345.20,
2018-09-07 22:11:24+00:00,L8,,441.90,424.79,,426.60,421.30,,353.12,329.14,312.72,320.90,325.86,322.76,332.24,333.71,330.27,322.35,321.44,329.01,326.02,334.35,350.36,344.13,335.34,335.31,337.21,327.60,338.43,324.80,323.70,329.96,329.83,321.28,320.46,324.81,332.71,325.30,333.71,323.25,326.11,373.36,,316.32,353.07,334.43,344.89,338.79,323.85,364.44,379.13,351.32,359.46,366.01,371.64,372.60,375.89,377.55,373.72,372.67,372.12,374.63,393.34,373.23,370.58,365.31,355.93,363.23,384.22,369.88,361.61,366.14,385.20,366.70,354.68,371.01,380.16,360.54,356.80,375.75,365.15,395.44,372.15,363.38,345.44,342.77,338.94,347.57,345.20,362.32,362.62,385.94,384.37,366.03,354.94,318.70,,406.72,416.28,406.54,376.71,375.76,358.78,373.25,390.15,380.21,358.54,367.35,356.62,353.90,350.35,351.12,356.11,347.81,347.29,352.65,350.85,348.67,343.85,
2018-09-15 22:09:43+00:00,L7,315.31,,,,,340.85,325.67,318.75,309.61,299.35,297.51,293.61,294.09,295.68,300.87,303.76,,,,,,,,,,,,,,312.76,,,,312.33,314.41,313.34,310.89,309.98,311.69,313.40,310.60,298.47,292.13,294.75,,,,,326.80,343.03,344.26,350.55,353.48,367.06,367.84,359.27,360.31,356.89,355.12,351.19,,,,,354.07,355.08,358.55,358.94,359.98,355.16,355.31,356.42,352.09,345.64,349.62,,,,,356.90,360.23,351.82,351.03,342.54,336.29,336.43,331.24,332.88,337.20,340.60,349.18,,,,,359.25,355.79,365.02,359.49,357.95,360.72,358.80,354.55,356.44,352.92,347.80,348.43,,,,,356.94,342.61,341.12,347.46,345.66,340.32,333.86,333.34
2018-10-02 22:05:23+00:00,L8,369.83,403.41,379.96,362.46,373.05,380.68,361.27,338.29,342.11,329.87,321.00,319.73,327.07,339.33,327.06,330.94,325.75,325.16,341.98,332.93,325.94,336.06,,381.39,362.16,343.59,330.39,348.08,372.97,353.49,338.11,331.64,330.89,326.21,346.99,332.93,365.39,362.58,340.09,336.23,363.44,338.22,344.33,345.84,330.77,332.17,321.53,341.32,347.16,358.23,377.89,379.13,375.87,374.56,373.27,383.76,380.19,382.36,371.61,377.30,390.50,396.06,391.24,384.01,375.78,360.68,369.28,388.42,378.20,371.12,370.02,384.54,376.01,369.85,389.44,387.40,377.29,369.71,385.79,379.45,376.20,382.74,367.21,358.33,345.16,359.32,365.69,366.52,378.08,378.72,380.84,400.50,391.20,403.16,400.31,412.02,406.38,409.41,397.90,376.73,386.27,372.09,388.05,374.56,373.83,388.92,388.29,375.15,357.20,354.04,355.36,357.15,351.98,354.07,351.48,348.98,353.71,363.09,360.68
2018-10-18 22:05:29+00:00,L8,430.45,401.67,373.66,384.35,,415.27,391.63,367.94,367.44,359.98,355.69,343.43,357.42,364.04,364.35,361.59,366.38,348.08,369.09,364.22,341.10,363.92,383.03,385.35,379.40,382.80,363.40,373.82,376.53,368.17,376.23,360.87,358.18,361.59,374.27,372.66,376.68,372.83,368.09,366.67,376.24,371.89,360.64,356.32,349.54,347.93,359.72,359.98,367.27,376.36,385.71,389.73,396.69,399.17,406.98,401.50,403.81,406.70,405.08,394.78,399.27,403.68,401.34,394.00,388.62,391.39,381.49,396.67,395.89,393.55,392.02,403.09,395.15,389.07,391.00,392.82,388.46,385.53,390.29,391.41,389.23,390.05,382.56,376.59,374.22,375.83,374.11,377.60,380.91,387.90,390.60,400.75,401.85,403.81,409.26,420.35,415.99,415.49,412.83,410.01,399.47,396.84,394.57,399.98,398.09,395.70,395.17,389.39,387.96,385.35,386.07,385.43,382.84,370.68,368.61,371.12,380.02,382.80,374.48
2018-10-26 22:02:34+00:00,L7,287.09,,,,,,,,,,,,,,292.07,292.95,,,,,,,,303.37,301.71,298.17,291.61,298.31,303.22,303.22,302.02,,,,,,,,298.77,297.69,299.13,289.62,291.88,289.19,284.87,281.47,,,,,,,,348.26,356.90,353.03,350.29,355.83,354.02,348.40,357.22,,,,,,,,357.36,347.94,345.86,346.47,343.86,344.75,343.64,345.09,346.31,,,,,,,,322.06,320.00,323.81,329.50,334.37,342.45,347.99,351.62,355.04,,,,,,,,354.24,344.48,344.08,345.49,342.77,348.09,346.48,342.15,337.69,,,,,,,,,330.33,326.83
2018-11-03 22:05:33+00:00,L8,,,370.23,369.13,409.57,408.54,385.63,369.91,366.97,361.64,363.71,363.40,370.16,366.01,373.31,370.21,376.67,364.79,377.12,379.91,370.09,369.90,382.20,378.83,378.49,381.08,376.56,378.29,376.21,375.20,376.34,376.38,374.30,368.47,369.23,368.72,371.91,368.82,373.30,373.66,374.46,372.26,366.17,356.75,360.96,351.95,359.57,364.32,366.74,370.58,374.59,385.35,391.33,395.56,408.22,410.85,406.39,402.72,404.54,392.10,392.20,394.49,395.53,393.84,395.99,394.11,394.89,391.46,392.92,397.41,395.02,396.02,393.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.68,401.09,397.91,396.30,392.96,388.81,388.25,387.35,390.91,387.52,387.84,379.85,383.61,381.52,371.22,378.99,387.39,386.51,375.98
2018-11-10 22:11:45+00:00,L8,,,,,,,,,,,,,,,,,,,314.01,305.03,299.91,309.62,316.18,319.52,316.60,314.19,310.39,310.66,314.50,311.71,312.64,303.68,303.84,314.99,313.57,313.38,310.97,307.20,305.57,300.32,306.31,295.67,297.59,295.65,287.56,289.52,298.32,309.71,321.28,330.40,345.85,348.68,357.55,355.07,358.97,356.18,362.07,361.19,354.35,353.11,360.91,365.00,358.13,357.73,351.56,346.45,349.24,352.03,354.59,350.01,349.90,357.99,353.73,352.10,355.04,355.18,350.38,349.42,353.11,356.42,353.29,353.04,,,,,,,,,,,369.50,349.00,,342.14,349.34,354.09,357.22,354.18,355.13,350.50,350.81,355.93,352.31,357.36,355.65,351.58,343.08,338.92,336.42,334.32,334.54,331.72,329.64,332.93,340.82,341.62,343.54
2018-12-29 22:00:55+00:00,L7,,,,,,,357.42,352.62,341.59,332.64,335.60,340.84,345.83,,,,,,,346.44,345.66,348.74,358.75,361.44,363.95,361.36,355.46,,,,,,,,358.99,356.39,353.22,354.64,357.87,353.50,355.19,349.05,,,,,,,,366.86,375.16,375.29,379.79,388.54,394.28,398.68,395.64,,,,,,,,384.75,374.24,373.36,385.43,371.42,370.19,370.29,377.94,379.34,,,,,,,,390.21,384.66,360.46,351.18,348.99,349.10,355.81,358.82,365.30,,,,,,,352.02,391.59,402.68,399.87,387.16,384.08,385.15,383.28,387.29,388.91,,,,,,,,374.19,362.45,357.14,369.64,378.39,369.19,359.83
2019-01-05 22:06:53+00:00,L7,,378.68,356.67,358.28,355.60,339.74,331.37,318.78,312.03,296.22,296.80,299.80,,,,324.73,317.29,320.78,321.99,319.36,320.77,326.87,326.79,330.16,326.83,319.72,314.42,,,,339.44,336.20,331.12,330.65,333.09,333.39,335.64,336.22,328.95,326.60,334.72,,,,322.28,319.18,321.34,320.23,328.27,343.47,357.08,350.04,350.99,355.23,361.13,362.91,,,,,368.20,373.77,365.10,354.84,349.16,353.55,351.11,354.56,347.38,344.69,346.91,350.45,,,,361.66,359.14,364.85,357.73,361.94,358.93,357.61,345.62,335.58,331.52,330.17,333.91,,,,,364.57,363.23,358.45,354.75,335.91,363.28,381.62,377.93,370.81,362.29,359.81,359.29,,,,,364.10,350.40,347.73,349.48,347.12,342.25,341.19,340.35,342.36,347.34,342.05,341.75
2019-02-07 22:05:23+00:00,L8,,,,,,,,,,,,,,,,,,,,,,328.56,,344.84,340.23,332.98,324.11,284.27,288.64,308.44,295.97,281.28,273.25,301.29,290.01,276.17,,322.51,284.34,,331.12,280.09,289.56,303.47,271.05,272.78,293.14,296.31,319.56,328.54,347.92,351.09,352.20,355.07,359.43,357.35,355.83,362.38,353.82,353.78,358.16,362.63,354.27,,,,,,,,,,,,,,,,,348.59,348.57,348.01,344.24,332.39,328.31,325.32,326.76,338.12,344.71,348.39,349.31,355.79,354.12,354.73,,,358.84,368.72,373.94,370.56,364.16,352.04,353.16,356.46,362.24,357.52,359.26,351.65,341.69,345.47,345.14,340.25,339.35,335.21,337.18,342.70,351.01,349.52,347.03
2019-02-14 22:11:33+00:00,L8,412.16,384.18,390.57,392.09,383.17,356.35,342.97,333.50,325.25,323.65,314.37,319.74,324.76,337.82,329.94,328.75,324.09,324.25,328.90,336.11,349.38,354.90,361.87,360.98,362.00,359.95,355.94,351.05,347.04,343.01,343.42,339.41,338.58,337.99,336.11,339.19,340.98,342.02,336.46,343.62,343.88,340.22,334.12,326.11,319.41,321.26,317.36,327.61,339.90,352.52,360.44,367.67,368.00,375.37,379.67,378.35,379.90,379.19,374.20,371.41,378.11,377.90,374.52,367.85,364.70,364.32,367.70,373.17,371.30,364.58,368.61,375.90,362.94,364.30,368.67,372.51,367.26,362.85,361.18,360.39,365.99,365.52,357.87,350.35,346.90,346.56,349.75,352.58,356.32,361.19,368.78,373.21,372.26,362.76,364.08,371.28,372.96,378.71,385.68,384.65,371.37,365.18,368.79,368.88,374.94,372.22,365.58,368.26,359.20,356.82,359.40,358.25,356.91,356.41,357.76,357.89,360.93,356.08,354.70
2019-03-02 22:11:29+00:00,L8,418.14,387.03,377.28,382.71,362.21,358.87,347.63,341.25,326.40,321.76,324.31,324.45,326.58,332.36,334.17,332.29,327.76,324.63,326.22,331.98,344.13,352.65,358.63,359.06,360.48,358.43,354.23,351.17,347.57,345.65,344.02,339.64,336.88,335.88,341.34,343.35,341.19,341.10,341.39,344.03,344.75,343.47,338.81,328.76,321.65,316.32,318.96,333.24,348.65,352.46,359.18,367.82,371.48,377.47,389.13,388.81,386.25,380.92,377.52,378.50,380.45,382.37,374.23,369.51,367.43,373.49,371.10,374.66,374.17,372.93,375.01,375.22,370.02,368.68,371.14,367.92,367.40,368.83,371.56,372.80,370.23,363.96,360.04,353.52,349.61,345.67,353.75,353.36,361.47,366.39,367.98,371.85,370.80,367.15,367.72,378.85,377.05,384.60,381.40,381.69,376.70,375.72,374.32,374.35,371.12,366.32,363.11,364.55,367.23,363.54,361.81,358.88,358.43,358.53,359.16,360.64,360.95,359.54,359.42
2019-04-12 22:05:06+00:00,L8,408.48,370.86,367.20,368.15,374.78,373.80,360.04,345.52,331.69,329.53,328.02,324.74,326.29,335.39,347.92,340.15,331.55,325.12,327.47,339.88,351.36,371.52,378.84,364.96,363.00,360.62,356.41,350.31,348.83,346.67,345.06,342.13,336.23,340.55,345.64,344.42,339.97,350.53,359.93,349.85,347.18,346.83,343.65,331.79,325.84,318.60,335.30,349.62,359.34,364.23,359.23,360.29,374.75,382.95,391.12,390.48,388.22,380.70,395.74,404.94,397.89,387.57,375.34,378.83,386.28,391.50,380.34,372.63,375.04,378.45,376.93,374.35,372.20,370.72,373.00,368.08,373.70,374.30,384.65,392.80,388.47,369.23,357.83,355.59,350.65,348.48,347.51,351.32,358.68,361.33,361.11,370.28,368.33,370.46,380.72,384.69,385.05,387.14,380.62,378.01,384.07,385.48,375.92,376.38,384.77,388.25,385.69,378.39,366.21,368.01,359.59,362.73,365.51,364.15,358.82,363.15,364.11,359.06,358.11
2019-04-19 22:11:14+00:00,L8,382.92,359.65,346.42,358.21,357.72,357.35,339.40,331.49,318.22,314.70,315.59,314.38,314.39,323.54,328.28,325.09,322.62,317.96,319.75,324.93,340.13,346.96,353.13,350.01,353.48,351.46,349.05,342.55,344.49,339.77,337.80,332.76,329.08,329.51,332.33,329.57,331.43,340.19,342.23,335.37,339.32,336.97,334.88,324.45,312.53,309.57,320.44,329.42,342.70,349.66,351.85,355.65,365.77,375.02,377.87,379.23,377.39,372.68,379.51,382.80,380.02,375.51,366.28,367.83,371.78,375.09,369.54,366.17,367.53,367.91,364.77,365.31,364.22,365.64,362.44,363.76,364.63,361.11,368.48,370.09,365.77,357.53,350.94,347.74,344.58,340.84,341.53,346.91,346.58,351.56,355.56,361.58,362.94,361.72,357.23,374.27,376.46,381.37,376.17,371.62,373.70,372.37,368.94,365.93,368.73,369.88,371.53,366.56,358.52,357.80,353.87,354.68,357.37,354.99,350.58,356.84,356.74,,
2019-04-20 21:57:18+00:00,L7,,,,,,,,,,,,,,,,322.25,310.51,305.91,305.31,315.39,326.54,338.88,341.49,,,,,,,,,,,,,320.17,321.07,328.45,,,,,,,310.34,299.57,308.91,323.31,327.28,333.41,346.80,348.46,,,,,,,,,363.48,358.67,355.37,355.97,357.23,359.69,359.13,353.60,,,,,,,,360.45,350.71,354.99,356.21,358.52,354.20,348.38,343.84,338.99,,,,,,,,358.57,355.44,355.44,347.26,361.26,361.65,369.72,369.59,361.20,,,,,,,,362.62,345.28,343.75,338.76,340.66,345.88,342.56,341.17,342.03,342.43,,
2019-04-28 22:05:02+00:00,L8,411.83,364.22,355.94,376.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.17,351.93,353.80,347.19,338.73,326.83,320.26,337.04,351.03,363.30,362.50,366.00,359.74,376.19,385.50,396.67,391.24,391.18,383.46,393.46,399.62,396.95,388.19,374.05,380.03,388.35,400.09,390.49,379.31,376.77,379.67,379.80,372.83,378.10,383.06,385.35,375.01,378.95,379.71,386.94,387.45,383.99,369.21,358.36,363.47,356.42,360.96,360.04,356.50,363.26,361.78,366.60,372.28,371.12,374.52,381.96,383.73,390.07,398.10,389.28,380.22,388.59,390.15,387.68,383.82,382.96,380.99,382.63,380.28,374.17,369.79,375.23,371.02,372.03,365.97,370.54,375.81,367.97,363.92,367.26
2019-05-22 21:56:04+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.69,337.33,334.74,335.38,334.25,334.02,325.78,319.41,317.99,,,,,,,,,,,,,378.55,380.07,383.40,,,,,,,,361.67,340.68,363.71,365.24,370.76,369.58,364.11,366.50,,,,,,,,341.36,342.11,341.49,338.49,336.73,350.73,354.23,357.88,363.76,364.36,,,,,,,,,367.31,364.62,369.50,,373.67,369.51,363.33,356.63,,,,,,,,,346.68,344.33
2019-05-29 22:02:00+00:00,L7,405.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.48,381.82,393.22,402.56,400.83,395.00,394.48,389.89,390.56,393.94,392.95,,,,,391.67,392.64,384.58,380.87,385.02,388.32,381.64,384.73,383.03,386.27,381.16,380.49,,,,390.03,382.12,373.37,370.01,371.31,359.63,364.71,367.94,361.87,366.32,368.86,,,,,,,,,,,,,,,,382.15,381.46,372.59,,,,381.29,374.93,372.75,381.11,376.39,366.57,369.79
