dates,nzd0238-0000,nzd0238-0001,nzd0238-0002,nzd0238-0003,nzd0238-0004,nzd0238-0005,nzd0238-0006,nzd0238-0007,nzd0238-0008,nzd0238-0009,nzd0238-0010,nzd0238-0011,nzd0238-0012,nzd0238-0013,nzd0238-0014,nzd0238-0015,nzd0238-0016,nzd0238-0017,nzd0238-0018,nzd0238-0019,nzd0238-0020,nzd0238-0021,nzd0238-0022,nzd0238-0023,nzd0238-0024,nzd0238-0025,nzd0238-0026,nzd0238-0027,nzd0238-0028,nzd0238-0029,nzd0238-0030,nzd0238-0031,nzd0238-0032,nzd0238-0033,nzd0238-0034,nzd0238-0035,nzd0238-0036,nzd0238-0037,nzd0238-0038,nzd0238-0039,nzd0238-0040,nzd0238-0041,nzd0238-0042,nzd0238-0043,nzd0238-0044,nzd0238-0045,nzd0238-0046,nzd0238-0047,nzd0238-0048,nzd0238-0049,nzd0238-0050,nzd0238-0051,nzd0238-0052,nzd0238-0053,nzd0238-0054,nzd0238-0055,nzd0238-0056,nzd0238-0057,nzd0238-0058,nzd0238-0059,satname
2009-01-20 21:43:24+00:00,348.95,335.87,332.58,337.72,344.62,352.84,359.36,367.97,372.63,381.43,384.51,390.18,400.81,406.79,399.21,391.55,389.67,386.71,389.39,388.56,388.27,392.31,393.54,393.43,395.11,395.54,398.61,400.49,399.84,403.37,408.94,408.94,403.93,401.06,397.23,391.07,390.56,386.51,389.16,391.00,385.71,382.24,380.39,379.20,383.57,389.70,399.81,390.65,385.44,383.43,387.75,388.87,375.47,368.10,364.50,368.75,368.89,374.96,363.14,356.02,L7
2009-02-05 21:43:28+00:00,348.19,334.78,331.66,336.88,343.82,350.79,357.53,365.08,370.29,378.12,382.31,388.09,402.25,408.37,395.93,388.14,389.11,385.83,387.95,388.56,388.05,392.12,393.26,392.30,394.30,394.70,397.52,399.61,399.14,403.10,408.02,407.78,403.28,398.88,396.19,391.68,388.95,384.43,388.36,390.82,386.37,381.09,378.58,378.12,382.76,389.05,398.42,388.75,384.20,383.03,388.55,389.92,377.78,368.10,364.50,368.75,369.63,375.36,363.84,356.78,L7
2009-02-28 21:49:53+00:00,346.27,333.43,329.36,334.16,341.01,347.52,354.60,360.00,366.03,372.28,375.64,381.03,393.00,399.21,395.93,388.14,389.11,385.83,387.95,388.56,388.05,390.59,391.19,389.32,392.09,392.65,394.03,394.13,393.81,398.73,403.33,401.92,397.19,392.84,391.20,386.19,383.56,384.43,388.36,390.82,386.37,381.09,373.76,375.45,379.45,386.40,396.45,386.02,381.57,380.38,383.66,392.90,379.71,368.86,364.50,368.75,366.50,374.39,364.57,357.98,L7
2009-03-09 21:43:47+00:00,348.42,334.87,330.64,334.97,341.20,347.65,354.73,359.95,365.97,372.23,377.43,383.97,391.18,395.80,396.46,389.21,396.68,388.15,390.41,390.77,388.80,392.13,393.28,390.50,393.30,393.72,394.53,394.94,394.84,399.29,403.65,402.12,396.82,393.27,393.62,388.40,388.81,386.66,391.69,393.16,387.14,381.91,374.16,376.85,380.67,388.69,397.74,386.14,381.95,380.98,385.63,393.81,383.82,374.34,369.27,370.85,367.12,375.79,365.97,359.59,L7
2009-03-16 21:50:01+00:00,345.96,334.44,328.60,333.22,338.68,344.08,352.32,355.85,362.68,367.77,377.19,383.97,391.18,395.80,396.46,389.21,396.68,388.15,387.38,386.86,386.30,390.53,390.79,388.87,391.69,391.75,392.56,393.45,393.41,398.25,402.76,401.12,395.32,394.71,393.62,388.40,388.81,386.66,391.69,393.16,386.73,381.49,373.23,376.75,381.14,389.07,397.88,385.87,381.01,380.70,385.12,394.44,383.82,374.34,369.27,370.85,366.74,377.55,367.23,361.03,L7
2009-03-25 21:43:54+00:00,348.06,336.46,331.01,333.22,338.68,344.08,352.32,355.85,362.68,367.77,377.19,383.97,395.89,401.91,399.74,394.38,398.14,391.59,390.95,389.95,389.26,392.15,392.77,391.76,394.04,393.84,394.63,393.45,393.41,398.25,402.76,401.12,395.32,394.71,396.90,394.33,393.52,390.99,394.64,395.02,388.07,383.76,374.74,378.21,382.73,389.91,399.16,387.39,381.01,380.70,385.12,394.44,384.44,375.53,370.21,370.45,368.39,379.05,368.06,361.55,L7
2009-04-10 21:43:59+00:00,347.72,337.22,330.43,333.55,338.09,343.96,353.48,354.78,361.39,367.77,377.19,383.97,395.89,401.91,399.74,394.71,398.14,391.18,389.79,388.05,388.96,390.92,391.45,390.69,393.92,393.33,393.98,392.59,393.45,398.06,401.11,398.39,395.32,394.71,396.90,394.33,393.52,391.31,394.59,393.77,387.03,383.59,373.81,378.12,382.60,389.69,399.00,387.64,380.87,380.51,385.12,394.44,384.44,375.53,371.10,371.00,368.36,379.98,368.28,362.55,L7
2009-05-28 21:44:07+00:00,347.45,338.77,331.48,336.18,339.94,345.19,354.45,357.51,363.74,370.39,378.74,387.57,397.96,404.95,401.48,396.85,400.55,393.93,392.89,390.41,388.08,389.86,390.58,389.69,393.34,392.63,393.54,393.01,394.73,398.49,401.22,401.44,398.79,394.71,396.90,394.33,393.52,391.31,394.59,393.76,385.79,383.85,372.12,377.15,381.78,388.85,398.18,386.55,379.30,379.31,385.12,394.44,384.44,375.53,371.10,368.20,366.68,378.88,367.47,362.28,L7
2009-06-04 21:50:17+00:00,347.45,338.77,335.43,336.18,339.94,345.19,354.45,357.51,363.74,370.39,378.74,387.57,397.96,404.95,401.48,396.85,400.55,393.93,392.89,390.41,388.08,389.86,390.58,389.69,393.34,392.63,393.54,393.01,394.73,398.49,401.22,401.44,398.79,394.71,396.90,394.33,393.52,391.31,394.59,393.76,385.79,383.85,372.12,377.15,381.78,388.85,398.18,386.55,379.30,379.31,385.12,394.44,384.44,375.85,370.90,367.95,366.68,377.46,365.94,360.00,L7
2009-08-07 21:50:02+00:00,352.39,346.19,342.59,341.42,347.10,351.77,358.76,362.65,369.75,376.07,382.58,394.12,400.22,407.11,402.94,401.83,403.49,397.80,395.93,393.34,396.02,391.41,392.31,394.04,397.42,395.79,395.15,394.82,398.00,402.75,406.86,404.12,401.33,399.27,403.02,400.96,399.22,396.03,397.35,397.44,388.64,387.29,371.80,378.97,383.58,391.47,400.99,388.80,379.11,379.86,383.56,394.70,383.67,373.30,368.73,365.69,362.27,376.62,363.70,356.94,L7
2009-09-01 21:43:50+00:00,352.83,345.30,343.25,342.47,348.06,352.86,359.18,363.07,369.85,375.88,382.58,394.12,400.22,407.11,402.94,401.83,403.49,397.80,395.23,391.60,393.57,389.68,389.13,390.74,395.56,394.47,396.94,398.21,402.35,405.28,411.64,406.91,402.28,399.27,403.02,400.96,399.22,396.03,397.35,397.44,384.81,382.63,376.07,381.32,389.43,394.46,401.13,389.15,381.18,383.69,388.79,394.70,383.67,373.30,368.73,365.19,366.49,379.51,366.04,358.80,L7
2009-09-08 21:50:01+00:00,352.30,345.75,344.23,343.13,349.19,353.74,359.92,363.90,370.88,376.83,384.36,395.42,402.52,410.04,405.90,404.16,402.30,397.78,395.28,392.01,393.73,391.04,390.28,391.90,396.90,394.90,396.65,397.61,402.43,405.70,413.07,407.87,404.01,401.62,404.98,404.37,400.82,398.33,398.24,398.11,386.68,383.97,376.84,378.57,389.41,396.22,401.93,389.71,380.04,383.32,387.23,394.23,382.11,371.20,367.31,365.24,367.87,378.67,367.38,361.44,L7
2009-10-10 21:49:54+00:00,351.43,343.44,350.07,347.03,353.55,357.19,363.92,367.51,374.35,380.73,387.00,395.42,401.59,408.68,405.77,400.92,397.88,395.66,392.94,389.90,392.45,387.94,385.90,387.08,391.70,389.05,387.86,397.17,403.12,403.30,416.25,409.71,405.90,402.92,404.10,403.45,398.71,398.44,389.75,391.09,379.34,374.93,370.51,370.10,387.09,391.80,391.83,377.25,371.88,381.32,385.32,392.13,380.00,368.97,364.42,364.16,367.53,374.54,367.51,361.94,L7
2009-11-11 21:50:25+00:00,351.22,342.77,347.30,347.02,352.98,356.91,362.66,366.19,372.44,378.18,382.81,391.43,398.49,405.78,404.99,400.92,397.88,395.66,392.94,389.90,392.45,387.94,385.90,387.59,391.66,389.89,389.87,397.45,402.05,402.28,412.70,406.27,402.20,398.64,398.34,398.85,394.06,398.44,389.75,391.09,379.34,374.93,370.51,370.10,387.09,390.87,391.27,378.31,374.81,381.34,383.91,388.16,376.96,367.91,364.42,364.16,367.53,374.54,367.51,363.57,L7
2009-12-29 21:51:06+00:00,342.09,335.40,334.19,339.41,347.75,350.62,355.49,359.93,372.21,377.29,382.10,389.12,396.60,403.02,404.43,398.70,393.65,385.78,385.50,382.66,387.96,383.74,381.90,384.60,387.20,384.10,385.42,389.76,394.67,395.66,404.05,396.19,397.56,398.64,398.34,398.85,394.06,398.44,389.75,391.09,373.80,371.02,367.17,363.81,378.64,386.07,388.17,375.06,370.90,376.29,378.43,388.16,376.96,364.95,362.53,362.61,365.71,375.57,369.97,367.53,L7
2010-01-23 21:45:18+00:00,340.72,335.67,333.53,338.63,346.85,350.10,355.08,359.43,370.40,376.26,380.75,386.78,396.60,403.02,404.43,398.70,393.65,385.78,385.50,382.66,386.42,382.21,380.44,383.41,386.15,384.97,386.90,390.62,395.43,395.90,404.04,397.83,398.97,396.93,396.45,398.85,394.06,398.44,389.75,391.09,373.80,373.07,369.56,365.62,378.71,386.85,390.19,377.77,373.10,377.05,380.19,388.46,377.06,364.95,362.53,362.61,365.57,376.14,370.18,367.39,L7
2010-03-03 21:51:54+00:00,337.25,334.16,330.28,336.62,341.94,344.54,348.63,354.34,365.85,371.86,377.33,383.31,393.33,399.76,402.71,394.87,390.57,383.81,381.78,380.22,382.86,382.52,382.75,384.57,386.44,383.92,385.69,390.12,394.73,390.63,397.21,392.22,397.15,393.38,392.13,393.39,390.99,389.76,388.48,387.89,374.75,373.85,370.75,366.01,377.04,386.04,390.12,378.43,373.73,374.81,376.77,386.62,375.10,365.47,363.42,363.85,366.52,376.58,371.44,368.88,L7
2010-03-12 21:45:47+00:00,342.03,337.28,333.53,338.14,344.50,347.72,352.47,357.96,368.55,375.45,377.98,384.03,394.03,397.54,401.32,390.14,385.26,379.19,377.20,375.46,383.74,383.16,383.43,385.36,386.96,387.91,389.59,393.23,397.52,394.27,401.43,396.30,400.66,394.40,392.47,388.87,387.12,381.09,384.47,382.12,368.91,371.55,369.22,367.11,374.49,383.14,390.57,380.21,376.42,377.86,380.20,389.67,375.13,365.28,361.64,363.29,366.33,378.02,371.01,367.58,L7
2010-04-20 21:52:03+00:00,340.47,335.31,331.75,336.97,344.32,347.83,352.47,357.96,369.79,374.43,379.55,386.13,396.23,401.13,402.16,396.19,395.29,382.15,382.55,382.37,387.14,385.39,386.48,388.78,387.15,387.66,391.00,393.79,397.68,395.73,401.43,396.30,402.19,396.18,394.29,392.56,390.81,388.95,391.17,390.26,376.11,376.22,372.46,369.21,377.65,382.92,389.92,380.44,377.24,377.10,380.20,389.77,375.49,366.27,363.15,363.87,366.49,377.47,370.43,367.56,L7
2010-05-06 21:52:01+00:00,346.43,341.28,336.50,341.59,346.77,351.28,356.38,361.88,372.03,376.05,381.68,388.63,396.23,401.13,402.16,396.19,395.29,382.15,382.55,382.37,387.14,388.37,389.33,391.01,390.03,391.37,394.48,396.48,400.06,398.78,403.93,398.50,403.86,398.45,396.32,392.56,390.81,388.95,391.17,390.26,376.11,376.22,374.87,371.45,379.83,385.84,393.45,384.13,379.33,378.61,382.72,391.02,376.36,366.27,363.15,363.87,366.49,377.90,370.78,367.32,L7
2010-06-16 21:45:48+00:00,345.34,341.24,335.87,340.24,345.78,350.15,355.75,361.80,373.35,377.43,383.97,390.46,398.57,403.14,401.91,396.19,395.29,382.15,382.55,382.37,387.14,388.37,389.33,391.32,389.73,391.32,394.62,396.02,400.37,398.93,404.40,399.14,407.04,400.13,398.22,394.02,391.51,388.95,391.17,390.26,376.11,376.22,374.87,371.45,379.83,385.40,394.27,385.06,378.99,377.92,383.12,392.73,377.45,367.04,363.15,363.61,366.49,376.32,369.32,365.65,L7
2010-07-02 21:45:52+00:00,355.55,350.55,344.29,346.62,351.22,357.68,363.15,367.95,373.35,377.43,383.97,390.46,398.57,403.14,401.91,396.19,395.29,390.87,390.29,389.06,391.43,391.82,393.22,395.05,394.83,399.52,402.14,402.29,405.59,405.64,410.68,406.75,407.04,400.13,398.22,394.02,391.51,388.95,391.17,390.26,385.58,380.46,378.41,376.76,385.14,390.02,399.41,391.64,385.60,385.19,390.17,392.73,377.45,367.04,363.15,365.00,368.50,376.86,369.16,364.11,L7
2010-07-18 21:45:53+00:00,359.64,354.33,347.86,349.98,355.25,361.17,365.48,369.89,374.70,379.16,384.91,391.26,399.77,403.14,401.91,396.19,395.29,390.87,390.29,389.06,391.43,391.82,393.22,395.05,394.83,399.52,402.14,402.29,405.59,405.64,410.68,406.75,407.04,400.13,398.22,394.02,391.51,388.95,391.17,390.26,385.58,380.46,378.41,376.76,385.14,390.02,399.41,391.64,385.60,385.19,390.17,392.73,377.45,367.04,363.15,365.00,368.50,374.89,367.34,361.61,L7
2010-07-25 21:52:04+00:00,367.77,367.52,353.53,354.79,359.55,365.71,369.49,374.05,377.14,380.66,386.54,393.56,401.21,407.00,405.43,398.34,397.92,394.50,393.99,392.76,395.32,396.22,397.91,399.27,399.94,403.26,406.04,406.42,409.16,409.90,414.02,407.93,408.32,402.21,400.08,394.02,391.51,388.95,391.17,390.26,385.58,380.19,378.24,377.73,386.67,389.79,399.98,393.15,387.44,387.38,391.64,393.96,377.47,370.24,365.88,366.91,369.72,374.68,366.18,360.08,L7
2010-08-10 21:52:03+00:00,367.77,367.52,353.53,354.79,359.55,365.71,369.49,375.71,378.10,382.32,387.61,394.59,401.59,408.09,406.93,400.09,398.93,395.67,394.98,393.86,396.04,396.31,398.44,401.33,399.94,403.26,406.04,406.42,409.16,409.90,414.02,408.61,407.64,402.21,400.08,394.02,391.51,388.95,391.17,390.26,385.58,380.19,378.24,377.73,386.67,389.79,399.98,393.15,387.44,387.38,392.53,394.01,377.94,370.08,366.25,366.22,369.56,374.36,365.92,360.08,L7
2010-09-27 21:52:07+00:00,363.09,366.60,351.51,356.19,360.76,368.35,372.25,378.01,379.13,382.24,390.17,397.66,404.16,411.46,409.84,403.65,402.34,399.41,399.28,398.22,398.66,398.22,400.13,403.89,403.32,403.14,407.43,408.89,409.77,413.12,413.94,408.65,407.62,406.56,404.04,399.93,398.18,399.81,399.06,400.46,393.69,389.68,386.44,382.64,393.16,399.11,409.05,399.90,392.49,384.66,393.54,393.42,379.14,371.50,368.86,367.30,369.44,372.31,364.55,356.22,L7
2010-10-06 21:45:57+00:00,356.69,358.93,345.76,350.44,355.30,362.12,367.73,374.79,377.77,381.71,390.67,398.06,405.57,411.46,409.84,403.65,408.03,399.41,399.28,398.22,398.66,398.22,400.13,403.89,403.32,401.65,402.53,402.87,407.21,413.01,419.07,408.65,407.62,406.56,404.04,382.60,382.45,391.53,389.47,400.46,393.69,389.68,386.44,382.64,393.16,399.11,395.13,386.42,384.49,372.88,384.90,391.38,378.15,367.45,366.69,367.30,369.44,372.31,364.55,356.22,L7
2010-10-22 21:46:07+00:00,356.69,358.93,345.76,350.44,355.54,362.24,368.11,374.83,378.93,384.93,391.57,398.85,405.53,411.96,410.88,403.74,408.66,400.94,399.83,398.83,400.54,399.27,400.56,403.78,403.32,401.65,402.53,402.87,406.97,411.54,416.13,408.50,406.90,406.41,402.43,382.36,383.51,392.70,390.82,401.26,394.56,391.22,388.33,382.87,389.65,399.11,395.13,386.42,388.81,383.74,390.37,395.89,381.06,370.73,369.35,370.32,371.81,371.86,363.88,356.22,L7
2010-12-09 21:46:39+00:00,348.74,350.98,339.32,342.38,351.47,355.26,366.80,374.15,378.42,385.53,391.39,398.28,405.53,411.96,406.77,400.75,404.57,395.89,395.61,394.20,395.11,392.46,394.35,398.84,396.59,397.50,396.79,396.84,401.52,411.73,417.22,409.10,405.08,403.00,398.37,382.36,383.51,389.50,388.02,395.06,388.83,384.73,378.36,383.07,381.48,388.01,388.67,381.93,387.54,383.28,389.57,395.84,381.18,371.82,368.65,369.78,372.01,373.11,364.55,356.55,L7
2010-12-25 21:46:47+00:00,348.16,351.13,339.20,342.50,350.36,354.48,364.46,371.60,378.42,385.53,391.39,398.28,405.53,411.96,406.77,400.75,402.38,394.97,394.86,393.67,393.40,392.04,394.06,397.61,395.55,396.56,397.62,397.29,401.37,409.56,415.33,409.10,405.08,403.00,398.37,382.36,383.51,389.50,388.27,394.02,387.76,385.87,381.83,384.69,382.68,389.33,391.05,385.40,390.09,388.59,389.57,395.84,381.18,371.82,370.73,371.97,374.32,377.42,367.82,359.91,L7
2011-01-25 21:49:47+00:00,340.97,336.96,331.42,336.69,344.96,347.52,356.13,366.19,371.49,379.06,385.34,390.36,396.31,396.43,397.61,393.46,397.89,390.52,389.41,388.94,389.61,386.55,388.67,392.96,387.71,391.79,392.51,395.35,398.85,404.17,408.48,399.64,397.12,392.86,387.21,378.93,379.44,386.28,385.19,389.83,384.41,380.48,375.72,373.45,378.88,384.54,388.99,383.33,387.12,384.90,387.22,393.12,378.13,367.83,368.41,369.79,371.21,378.35,371.73,365.47,L5
2011-01-26 21:47:02+00:00,338.55,335.65,329.62,334.99,342.56,346.01,353.27,362.81,368.55,375.42,381.90,386.53,391.48,396.43,397.61,393.46,397.89,390.52,389.41,388.94,389.61,382.49,384.09,388.51,384.68,388.21,388.60,391.09,395.03,399.39,403.65,395.90,392.24,385.84,379.23,374.70,379.44,386.28,385.19,389.83,384.41,380.48,372.75,370.05,376.61,381.12,387.14,381.80,384.23,381.95,385.67,391.84,377.84,367.83,368.41,369.79,371.21,378.12,371.54,364.58,L7
2011-02-02 21:53:15+00:00,338.55,335.65,329.62,334.99,342.56,346.01,353.27,362.81,368.55,375.42,382.17,387.34,392.58,398.55,397.57,393.27,397.48,390.95,389.58,388.76,389.56,383.51,385.18,389.14,385.59,388.72,388.60,391.09,395.03,399.39,403.65,395.90,392.24,385.84,383.45,378.30,383.27,387.73,386.53,390.26,384.85,379.20,373.21,373.98,378.24,382.42,388.78,381.80,384.23,381.95,385.67,391.84,378.45,369.07,369.01,370.53,371.35,378.56,371.45,362.81,L7
2011-02-11 21:47:06+00:00,338.55,335.65,329.62,334.99,343.07,346.70,354.01,359.72,366.02,372.57,380.76,385.44,390.90,395.45,395.16,391.15,395.90,389.69,388.49,386.97,388.01,381.30,382.53,385.38,385.59,388.72,388.60,391.34,394.81,399.58,403.53,392.13,388.62,386.98,385.32,380.31,385.42,388.22,386.90,389.69,385.26,380.31,373.21,373.98,378.24,382.42,388.78,383.61,384.82,383.17,385.41,392.12,379.23,370.24,369.61,371.35,371.99,379.63,372.72,362.81,L7
2011-02-18 21:53:18+00:00,340.23,337.46,331.15,335.26,343.09,347.65,354.38,360.05,365.96,372.84,380.36,384.80,390.02,395.45,395.16,391.15,395.90,389.69,388.49,386.97,388.01,381.96,382.75,385.27,385.63,388.49,388.24,391.06,394.54,398.64,402.30,392.66,388.90,386.97,385.73,381.50,385.42,388.22,386.90,389.69,385.26,380.31,373.21,373.44,378.09,381.97,389.16,383.57,384.30,383.04,385.58,392.03,379.41,370.24,369.61,371.35,371.99,379.63,371.08,361.63,L7
2011-02-27 21:47:11+00:00,342.20,338.17,332.04,335.26,343.09,347.65,354.38,360.05,365.96,372.84,380.36,384.80,391.28,397.17,396.73,392.44,396.23,390.54,388.97,387.18,388.12,382.89,383.80,386.53,386.81,389.30,389.74,391.06,394.54,398.64,402.30,392.66,388.90,386.97,388.38,383.91,387.47,389.23,387.80,389.80,385.13,380.14,372.79,373.86,378.79,382.74,390.04,383.57,384.30,383.04,385.58,392.03,379.70,370.94,369.75,371.86,371.84,380.02,370.81,361.38,L7
2011-03-06 21:53:24+00:00,342.20,338.17,333.47,336.57,344.47,348.91,355.82,360.76,366.38,372.39,379.74,385.17,391.54,398.12,397.50,392.87,395.65,389.69,388.66,387.42,388.12,382.89,383.80,386.53,386.81,389.30,389.74,391.13,394.66,398.48,401.84,393.54,390.10,387.99,388.92,385.02,388.47,389.60,387.80,389.75,384.87,380.48,372.79,373.86,378.79,382.74,390.04,383.57,383.35,381.95,385.23,391.33,378.95,369.82,368.92,370.54,371.84,380.02,370.81,361.38,L7
2011-03-07 21:43:36+00:00,342.15,339.06,333.87,337.14,345.01,349.72,356.35,360.85,366.20,372.09,379.98,385.59,391.94,397.87,397.97,393.42,395.52,389.81,388.44,387.57,387.90,382.98,383.62,386.51,387.33,390.08,390.05,391.47,394.92,398.78,402.19,394.55,391.40,389.04,389.68,386.19,389.13,389.93,388.55,390.19,385.06,380.54,372.26,373.34,378.14,382.44,390.27,383.08,382.43,381.51,385.65,391.36,379.08,370.21,369.39,370.32,371.93,379.44,371.07,361.41,L5
2011-03-15 21:47:14+00:00,342.15,339.06,333.87,337.14,345.01,349.72,356.35,360.85,367.21,373.42,380.35,386.00,392.74,399.42,399.07,394.36,395.41,390.44,389.25,388.38,388.59,384.49,385.07,387.56,387.33,390.08,390.05,391.47,394.92,398.78,402.19,395.88,392.64,390.64,390.43,387.09,390.04,390.20,389.24,390.56,385.18,380.45,372.89,374.22,378.14,382.44,390.27,383.08,382.43,381.51,386.22,391.52,379.51,370.72,370.08,370.76,372.31,380.17,370.88,361.41,L7
2011-03-31 21:47:17+00:00,343.32,339.28,333.13,335.73,343.68,349.72,356.35,360.85,367.21,373.42,380.35,386.18,392.83,400.05,397.74,393.62,394.45,389.45,388.13,387.82,387.26,383.75,383.88,386.56,386.51,388.77,387.63,389.35,393.42,396.95,402.19,395.88,392.64,390.84,390.56,387.59,390.32,389.05,388.10,389.05,383.59,378.53,371.14,373.61,376.93,380.65,388.60,380.85,380.95,381.51,386.22,390.84,379.13,370.16,369.07,369.81,372.14,379.96,370.24,361.32,L7
2011-04-07 21:53:28+00:00,346.31,343.52,337.95,336.10,344.21,349.73,356.06,360.31,366.57,372.64,378.98,384.83,392.27,401.19,399.03,394.59,392.35,390.76,389.16,388.78,388.55,385.40,385.45,387.95,388.40,389.70,392.12,389.16,392.45,394.97,399.44,395.88,392.64,390.84,390.56,389.62,392.94,390.46,389.72,389.05,383.59,378.53,371.14,373.61,376.93,380.65,390.97,383.91,382.33,384.06,388.55,391.46,379.49,371.99,370.34,369.71,372.15,379.42,369.86,360.50,L7
2011-05-18 21:47:14+00:00,346.31,343.52,337.95,336.10,342.67,348.12,354.17,358.21,364.76,370.52,377.56,383.31,391.32,400.24,398.13,393.92,391.41,389.88,388.20,387.88,386.44,385.40,385.45,387.95,388.40,389.70,392.12,389.16,393.14,395.88,399.85,394.12,390.93,389.32,389.77,388.63,392.02,389.36,388.65,387.89,382.76,377.39,371.14,373.61,376.93,380.65,390.97,383.91,379.90,381.01,385.94,389.38,378.58,371.05,368.80,367.42,371.52,378.09,368.63,359.76,L7
2011-06-26 21:53:22+00:00,347.50,344.90,339.03,341.82,347.35,352.88,353.63,357.68,364.76,370.52,377.56,383.31,391.32,400.24,398.99,394.49,392.46,391.41,388.92,388.89,388.54,385.89,385.37,387.80,388.42,389.32,391.76,387.59,392.81,394.86,398.17,394.12,390.93,389.32,389.77,388.63,392.02,390.54,389.71,388.16,383.20,376.61,369.21,372.02,376.14,379.37,390.34,381.21,376.05,377.30,385.22,388.63,377.83,369.90,367.38,366.21,369.12,375.41,366.30,356.55,L7
2011-07-28 21:53:19+00:00,355.50,349.77,347.24,349.12,354.06,359.71,361.69,364.14,369.80,375.73,381.95,387.86,396.05,404.25,403.03,398.03,395.05,393.45,391.45,391.02,391.83,391.72,391.34,392.67,394.35,395.58,400.94,393.97,398.31,401.61,403.21,399.64,395.69,393.62,395.15,394.03,394.98,392.99,392.55,390.32,384.94,379.14,375.23,378.00,380.19,385.02,396.82,387.47,379.52,379.52,386.32,390.09,378.69,371.37,368.61,366.87,370.80,375.31,364.79,355.59,L7
2011-08-13 21:53:15+00:00,356.03,350.09,347.72,349.65,356.83,361.49,362.69,364.62,369.90,375.93,381.12,387.06,396.14,405.03,405.14,399.78,396.51,394.51,392.46,392.93,392.78,392.42,392.31,393.16,395.60,397.01,400.59,396.28,400.94,401.79,403.28,400.59,396.61,394.16,395.35,394.87,395.22,393.83,392.90,391.18,384.42,379.88,376.23,376.63,379.53,385.08,397.27,387.00,379.06,379.27,385.21,389.31,377.61,370.07,366.66,365.49,368.92,373.50,364.02,355.12,L7
2011-08-22 21:47:04+00:00,358.29,350.58,349.87,353.91,360.72,365.71,367.84,370.15,374.97,379.99,385.00,391.82,399.55,405.03,405.14,399.78,396.51,394.51,392.46,392.93,392.78,394.57,394.60,395.58,398.46,399.46,404.24,400.14,404.36,405.78,407.94,404.61,400.77,398.22,397.97,397.56,395.22,393.83,392.90,391.18,384.42,379.88,376.23,378.13,380.81,387.89,399.86,391.36,380.54,380.05,386.18,389.78,378.19,370.07,366.66,365.49,368.92,373.47,364.14,356.31,L7
2011-09-07 21:46:59+00:00,361.04,350.79,353.27,356.56,362.22,369.44,371.38,375.55,380.85,386.12,389.17,394.56,401.77,408.95,406.29,401.15,398.00,397.82,395.56,395.90,394.85,396.15,396.35,396.48,398.76,399.36,406.62,403.62,407.77,408.76,411.24,408.33,403.65,399.19,398.41,396.55,395.08,393.74,392.88,391.00,384.26,378.66,378.40,379.26,381.50,389.14,401.74,394.41,384.92,382.29,387.25,390.79,378.63,370.01,365.59,364.27,367.79,371.37,362.06,356.20,L7
2011-10-24 21:47:48+00:00,360.44,346.97,347.57,354.43,360.07,366.39,369.38,373.38,380.60,384.36,389.46,399.12,402.52,408.06,405.77,398.28,397.62,394.79,395.29,394.40,393.55,394.29,395.85,396.38,397.70,397.97,401.35,401.83,405.74,407.03,409.56,407.01,402.77,398.42,398.83,395.41,391.21,396.41,390.22,388.85,382.17,378.46,377.41,379.83,383.44,390.82,401.60,392.60,385.41,382.29,386.37,391.80,379.58,367.61,361.81,361.55,364.21,369.19,361.15,358.13,L5
2011-10-25 21:47:02+00:00,360.44,346.97,347.57,354.43,360.07,366.39,369.38,373.38,378.34,383.50,388.78,397.48,400.91,405.92,404.77,397.16,396.99,394.68,394.11,392.84,393.19,394.29,395.26,396.69,397.70,397.97,401.35,401.83,405.74,407.03,409.56,406.57,402.22,398.38,398.48,394.34,392.13,395.39,390.04,389.04,382.24,374.79,376.40,379.97,386.05,390.82,401.60,392.60,385.41,382.29,387.93,392.43,380.37,371.53,363.98,362.67,366.27,371.16,362.61,358.13,L7
2011-11-26 21:47:22+00:00,358.76,346.14,345.38,352.62,358.67,364.55,368.01,371.98,376.79,383.41,388.78,397.48,400.91,405.92,404.77,397.16,396.99,394.68,392.58,391.97,393.11,393.64,394.79,396.34,397.09,397.40,400.59,401.47,404.30,404.74,408.33,406.30,402.85,398.38,398.48,394.34,392.13,395.39,390.04,388.64,383.10,376.09,376.19,380.32,386.40,390.78,401.15,392.18,385.20,383.02,388.81,392.43,380.37,371.53,365.63,366.79,369.45,374.76,366.27,361.48,L7
2011-12-19 21:53:43+00:00,358.76,346.14,345.38,352.62,357.48,363.21,365.88,369.32,375.29,382.02,387.02,394.86,398.68,401.71,401.39,394.96,393.02,392.62,391.08,390.34,392.59,393.64,394.79,396.34,397.09,397.40,400.59,401.47,404.30,402.92,405.28,401.84,402.85,398.38,398.48,394.34,392.13,395.39,381.26,382.16,383.10,368.50,375.06,380.32,386.40,390.78,401.15,392.18,385.20,383.02,388.81,392.43,380.37,377.94,367.61,368.14,371.55,374.76,366.27,361.48,L7
