dates,nzd0238-0000,nzd0238-0001,nzd0238-0002,nzd0238-0003,nzd0238-0004,nzd0238-0005,nzd0238-0006,nzd0238-0007,nzd0238-0008,nzd0238-0009,nzd0238-0010,nzd0238-0011,nzd0238-0012,nzd0238-0013,nzd0238-0014,nzd0238-0015,nzd0238-0016,nzd0238-0017,nzd0238-0018,nzd0238-0019,nzd0238-0020,nzd0238-0021,nzd0238-0022,nzd0238-0023,nzd0238-0024,nzd0238-0025,nzd0238-0026,nzd0238-0027,nzd0238-0028,nzd0238-0029,nzd0238-0030,nzd0238-0031,nzd0238-0032,nzd0238-0033,nzd0238-0034,nzd0238-0035,nzd0238-0036,nzd0238-0037,nzd0238-0038,nzd0238-0039,nzd0238-0040,nzd0238-0041,nzd0238-0042,nzd0238-0043,nzd0238-0044,nzd0238-0045,nzd0238-0046,nzd0238-0047,nzd0238-0048,nzd0238-0049,nzd0238-0050,nzd0238-0051,nzd0238-0052,nzd0238-0053,nzd0238-0054,nzd0238-0055,nzd0238-0056,nzd0238-0057,nzd0238-0058,nzd0238-0059,satname
2006-10-26 21:54:06+00:00,,,,,352.54,355.25,358.82,359.22,364.58,370.46,375.68,385.75,392.77,400.35,402.34,400.00,390.52,384.08,377.63,380.07,384.16,381.70,377.41,381.41,379.40,381.36,385.69,386.67,387.27,388.19,393.55,393.17,390.63,391.98,389.00,388.64,390.04,389.90,380.87,376.94,372.74,366.86,365.47,369.77,385.59,388.49,397.61,386.86,383.98,385.91,389.59,389.63,374.85,,,,,,359.21,347.39,L5
2006-11-03 21:49:38+00:00,352.23,332.43,,,,,,,,,,,393.15,396.27,402.26,401.59,398.33,397.86,396.71,393.04,394.03,395.53,394.81,391.96,394.44,397.24,404.71,,,,,,,,,,389.36,386.73,384.04,383.08,375.82,376.50,374.75,375.18,385.56,391.26,400.16,394.39,,,,,,374.40,370.73,375.46,376.34,388.88,380.44,368.59,L7
2006-11-12 21:43:34+00:00,338.26,320.41,323.96,330.71,,,,,,,,,380.29,386.78,389.96,385.08,381.88,386.10,385.01,380.21,381.19,385.54,384.91,384.10,382.82,383.95,392.16,395.08,,,,,,,,387.85,384.10,383.26,380.90,377.21,371.45,368.50,373.20,377.65,383.28,386.72,396.91,386.51,386.20,,,,,375.24,374.05,371.41,376.48,389.38,381.23,374.39,L7
2006-11-20 21:48:32+00:00,359.15,342.41,347.86,371.26,360.67,365.30,376.87,381.71,388.87,395.63,404.31,408.40,414.34,419.89,420.46,417.85,425.23,420.62,401.67,407.40,408.03,403.42,406.64,406.26,409.22,411.75,413.14,419.18,420.55,428.69,419.87,422.22,415.10,409.03,410.45,411.95,410.85,409.95,409.89,410.38,410.89,413.18,392.93,397.83,402.50,408.16,422.25,415.99,410.25,411.33,422.55,424.66,,409.36,407.55,405.30,408.84,417.54,409.30,396.44,L5
2006-11-27 21:54:47+00:00,364.58,376.24,382.31,394.64,409.06,411.88,396.72,409.90,414.46,424.36,425.97,437.56,446.57,451.90,455.90,452.07,448.92,447.56,448.26,448.37,442.09,450.71,452.15,455.57,454.97,456.77,459.78,462.64,462.22,467.33,470.25,,,,,,449.39,448.52,450.80,450.00,,446.34,452.85,,,,,,,,,,,,,,,,,,L5
2006-12-06 21:48:41+00:00,343.84,345.43,353.07,361.46,373.03,377.21,381.89,388.75,394.53,400.13,408.34,414.87,429.63,425.88,417.44,418.93,419.36,417.56,416.30,414.88,413.88,416.56,418.91,421.28,424.33,437.15,426.45,430.69,431.31,435.15,435.65,434.69,434.02,427.63,428.86,430.86,428.27,436.48,421.57,421.95,415.24,413.28,417.30,415.54,421.40,429.36,440.90,442.83,429.46,431.75,443.46,447.50,,427.34,429.63,427.31,430.16,442.18,429.36,418.19,L5
2006-12-14 21:43:50+00:00,354.44,334.75,333.67,340.02,343.37,365.71,,,,,,,,,408.11,408.65,404.22,402.85,400.30,401.90,400.02,399.34,402.51,403.40,405.08,405.08,406.00,406.86,411.64,422.44,,,,,,,,398.34,396.03,392.25,386.54,384.74,385.73,385.82,388.80,401.22,407.07,397.63,392.74,393.17,,,,,379.27,380.85,380.73,393.57,383.66,372.27,L7
2006-12-21 21:50:03+00:00,,,,,,,,,355.18,362.21,359.22,378.15,381.45,390.79,388.00,387.68,383.35,380.42,380.90,381.39,374.62,372.36,378.73,389.24,,,,,,,,,,377.99,375.81,379.02,381.07,376.81,377.22,371.97,364.32,368.99,369.97,372.11,373.83,382.39,,,,,,389.74,374.16,365.99,,,,378.38,378.30,363.39,L7
2007-01-06 21:50:04+00:00,,,,,,,352.23,356.69,359.01,367.57,372.94,380.72,389.00,,,,,,,,,381.65,386.69,389.15,387.23,386.67,392.73,393.25,396.07,397.91,401.21,397.40,393.21,390.10,390.39,392.55,,,,,,,,379.41,381.74,388.14,397.62,386.51,378.73,374.31,387.80,392.44,376.36,,,,,,379.74,370.94,L7
2007-01-22 21:50:07+00:00,357.82,,,,,,,,,,,,381.85,390.62,394.35,389.94,386.63,378.83,378.36,380.59,375.11,377.60,379.15,380.97,381.95,379.14,390.20,,,,,,,,,,372.97,375.44,380.51,378.08,372.97,371.48,354.48,361.36,375.07,390.09,393.40,380.51,,,,,,367.92,364.63,364.52,357.94,366.99,365.07,364.76,L7
2007-01-30 21:54:48+00:00,334.46,314.49,311.15,326.05,330.91,334.82,343.48,354.69,356.02,363.66,371.27,378.62,377.33,390.10,388.77,385.96,385.94,389.41,389.02,375.21,380.72,383.12,375.36,382.75,382.16,385.43,390.66,389.27,390.69,394.60,398.28,394.25,390.69,386.30,381.13,375.87,376.46,379.54,381.63,381.33,378.40,354.03,341.78,351.94,370.78,379.71,386.58,374.85,374.15,371.50,387.18,394.26,383.85,375.90,372.12,375.41,368.86,381.04,368.55,361.67,L5
2007-02-08 21:48:38+00:00,334.98,328.25,318.12,323.35,332.85,336.01,349.09,351.23,352.22,359.67,365.15,371.42,378.46,380.04,376.27,383.97,375.50,376.44,376.24,372.06,383.72,382.12,380.91,373.20,379.42,385.19,389.80,392.26,392.44,390.11,389.82,381.92,384.85,381.49,379.65,376.85,371.71,373.80,382.19,377.11,370.50,361.16,362.50,372.25,384.75,393.82,399.27,392.32,388.71,384.18,385.55,389.61,379.84,376.27,373.81,370.58,379.94,392.52,383.69,372.94,L5
2007-02-16 21:44:06+00:00,355.43,342.84,338.17,340.57,347.90,358.35,364.38,374.23,398.38,,,,,,,,,,397.26,396.15,394.43,392.05,389.29,390.68,395.83,399.29,398.39,399.41,408.25,,,,405.22,,,,,,,,377.84,378.47,370.05,376.46,381.56,390.36,395.31,385.26,381.49,383.63,392.73,397.86,,,,,375.14,385.90,382.57,369.20,L7
2007-03-20 21:44:12+00:00,339.37,331.37,325.21,332.60,342.66,347.79,355.44,363.85,370.25,375.28,383.38,387.85,395.63,,,,,,,,,383.04,386.28,388.40,391.54,391.61,392.79,398.77,398.65,398.04,401.61,397.26,398.06,395.81,390.78,401.48,,,,,,,,,,,,,,,,,,,,,,382.33,380.15,369.66,L7
2007-04-05 21:44:12+00:00,364.18,358.65,352.42,343.77,352.46,359.95,367.93,,,,,,,,,,407.01,405.95,406.77,403.05,404.16,402.24,406.11,398.97,399.85,396.71,400.75,403.34,406.55,410.25,413.76,,,,,,,,394.54,388.89,388.88,383.77,381.12,382.36,383.86,391.09,403.01,394.49,387.97,387.44,,,,,380.04,373.62,380.24,386.70,375.99,365.65,L7
2007-04-21 21:44:09+00:00,367.89,356.07,352.70,351.37,358.51,363.21,363.81,370.94,375.52,380.86,388.67,395.50,399.40,417.68,,,,,,,,,404.40,404.08,409.80,410.62,411.30,412.58,413.97,411.62,413.45,410.48,408.80,406.38,406.31,404.95,407.90,,,,,,,385.99,390.43,397.27,409.86,402.16,395.54,391.23,401.05,402.39,390.29,383.22,,,,,382.12,374.33,L7
2007-04-28 21:50:19+00:00,356.65,343.48,345.52,349.98,348.60,351.79,352.40,359.86,,,,,,,,,,389.89,388.03,385.39,386.36,386.60,388.63,390.45,399.88,397.97,402.05,397.74,400.24,399.17,406.81,410.19,,,,,,,,,373.80,371.31,364.87,371.36,372.49,391.84,402.02,389.55,388.59,385.79,393.83,,,,,360.94,359.90,370.46,359.95,353.52,L7
2007-05-30 21:50:06+00:00,366.60,353.51,349.80,358.89,356.53,360.82,365.97,371.52,383.16,387.54,393.58,397.77,406.03,414.78,412.10,409.05,403.55,,,,,,,,,406.72,405.87,407.88,410.56,409.39,411.17,411.46,408.62,407.70,404.54,403.92,403.32,398.81,402.10,,,,,,,,399.91,390.86,384.76,383.95,392.37,403.64,385.36,376.45,373.40,,,,,,L7
2007-06-08 21:43:56+00:00,,,,,,357.43,362.01,361.44,375.56,377.29,387.23,390.96,400.06,397.08,391.23,392.18,396.98,395.22,388.51,393.57,391.07,388.21,,,,,,,,403.51,404.97,400.09,395.71,390.21,388.58,389.15,380.01,379.85,381.93,382.99,374.96,367.78,367.13,359.25,,,,,,378.40,385.12,386.47,375.03,360.80,358.88,353.51,356.06,359.40,,,L7
2007-06-24 21:43:55+00:00,,,,,,,,,,,,,,,,,396.45,395.55,391.53,385.97,,,,,,,,399.95,396.40,399.92,398.01,403.53,397.17,397.91,388.98,384.10,383.74,382.59,385.21,381.40,377.84,381.56,,,,,,,383.27,372.58,386.52,388.66,375.27,366.42,363.81,357.71,353.72,,,,L7
2007-07-17 21:50:02+00:00,,349.19,339.44,350.43,350.52,360.07,,,,,,,,,,399.96,399.39,398.15,393.48,394.91,396.72,394.33,397.75,394.24,397.15,406.07,405.96,406.34,402.38,410.80,,,,,,,,,398.41,396.18,391.74,386.58,375.62,382.54,387.76,391.08,401.82,391.95,382.94,385.91,,,,,371.77,366.96,371.48,369.28,362.89,356.97,L7
2007-08-18 21:49:52+00:00,350.26,355.12,344.23,342.77,347.78,353.20,353.94,358.00,365.49,368.65,373.05,386.49,392.73,399.10,398.01,393.76,391.07,394.85,,,,,,,,,389.97,397.79,394.34,400.91,400.60,391.12,392.76,387.97,387.91,385.91,386.38,390.37,392.28,381.89,,,,,,,,384.40,375.19,377.82,388.68,390.10,375.07,368.04,362.46,363.36,,,,,L7
2007-10-30 21:43:38+00:00,,,,,,,,367.10,372.03,382.39,389.24,390.22,401.53,410.60,403.58,405.89,401.32,404.21,401.97,396.13,395.93,401.32,395.38,,,,,,,,415.04,411.08,404.61,403.27,403.70,405.16,396.52,394.48,400.44,396.99,393.25,390.48,391.67,392.83,,,,,,401.40,406.44,410.87,394.97,390.38,388.89,387.95,388.70,398.65,389.39,,L7
2007-12-01 21:43:54+00:00,345.46,329.40,327.58,331.20,333.62,339.60,345.22,363.47,,,,,,,,,391.99,391.03,385.22,387.98,383.33,386.98,389.17,385.87,388.32,393.76,397.10,397.13,397.46,395.36,396.69,,,,,,,,381.60,377.18,374.96,374.48,376.71,378.03,381.22,389.67,400.67,391.76,386.40,389.21,,,,,377.44,373.51,379.38,388.63,380.50,374.70,L7
2008-01-09 21:50:12+00:00,334.75,336.19,324.95,321.88,326.99,330.63,339.39,345.74,347.22,358.83,,,,,,,,,,370.90,375.97,371.04,367.21,369.41,374.17,378.86,386.08,388.36,384.77,387.41,390.28,393.34,394.43,,,,,,,,,369.99,356.78,363.29,369.80,375.13,387.51,379.46,375.03,378.43,386.14,,,,,,376.06,382.51,378.55,370.18,L7
2008-01-25 21:50:11+00:00,323.15,317.19,319.13,318.46,337.53,,,,,,,,,,,367.98,369.72,362.75,361.53,360.08,359.29,351.98,356.63,358.72,369.43,371.13,371.03,373.00,373.79,,,,,,,,,361.30,364.93,359.89,355.65,354.97,353.01,350.90,352.63,366.95,382.18,376.89,374.85,,,,,,369.18,363.55,368.66,370.99,372.55,366.19,L7
2008-02-26 21:50:04+00:00,,,,,,,,,,362.87,369.58,377.00,384.18,392.12,392.45,389.61,386.73,384.67,383.52,384.68,383.34,382.00,382.98,386.69,,,,,,,,,,388.66,383.46,385.76,383.42,380.46,377.41,381.76,374.34,372.27,368.80,371.06,372.77,381.92,,,,,,,,,,,374.65,381.05,374.02,364.58,L7
2008-04-23 21:43:46+00:00,,,357.80,359.06,361.42,363.49,369.71,370.90,375.33,381.31,392.66,,,,,,,,,397.17,397.54,395.58,398.06,398.50,402.55,399.75,403.34,403.92,406.38,408.40,409.39,404.67,406.33,406.90,,,,,,,387.91,378.01,379.06,381.62,384.28,391.05,399.73,392.27,385.09,386.54,392.46,402.72,,,,,372.14,383.75,369.63,362.09,L7
2008-06-10 21:43:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.65,389.85,389.43,379.32,376.64,370.24,369.17,367.52,373.02,,,L7
2008-07-03 21:49:23+00:00,352.28,344.62,340.76,345.24,351.25,354.83,354.83,356.57,361.72,367.83,377.23,382.56,381.94,386.54,388.09,395.65,,,,,,,,,385.09,383.45,387.35,387.38,384.60,390.53,394.81,391.25,389.16,385.94,381.67,376.99,382.55,373.76,382.40,,,,,,,379.50,383.38,374.92,362.27,367.47,375.88,381.01,361.98,,,,,,,345.62,L7
2008-07-12 21:43:06+00:00,,,,346.81,344.66,350.03,,,,,,,,,396.36,390.32,389.29,389.50,383.16,380.82,383.80,382.21,388.39,392.70,389.44,395.03,393.33,393.78,395.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2008-08-04 21:49:04+00:00,,,,341.17,342.30,355.90,358.78,366.08,371.64,380.56,384.18,389.59,395.07,402.08,405.77,401.76,391.92,390.22,396.60,,,,,,,,,398.91,398.04,402.88,402.56,403.68,396.96,396.84,393.49,389.24,395.38,392.76,391.58,391.70,382.41,388.03,,,,,,,,,,,,,,,,,,,L7
2008-08-20 21:48:58+00:00,353.31,333.27,331.92,340.95,352.46,362.34,367.02,375.37,375.42,384.22,391.93,396.75,418.95,426.67,,,,,,,,,396.23,399.67,400.92,397.62,398.41,404.54,404.03,407.06,412.09,408.69,405.24,400.96,398.57,402.64,399.74,,,,,,,,390.17,396.80,405.43,396.83,386.37,379.22,386.56,386.58,374.36,366.59,,,,,358.25,352.43,L7
2008-08-29 21:42:43+00:00,356.50,344.41,345.21,349.16,352.08,358.90,365.59,375.09,382.21,389.52,392.68,400.62,404.06,,,,,,,,,401.28,402.77,402.81,403.19,406.15,406.38,409.04,408.94,412.38,416.01,413.57,411.32,408.89,408.76,,,,,,,,381.88,380.34,383.24,387.84,398.52,384.44,378.56,379.48,382.35,387.31,375.41,,,,,369.29,355.83,345.86,L7
2008-09-05 21:48:50+00:00,339.90,,,,,,,,,,374.01,380.05,394.52,399.33,392.59,389.52,376.87,378.89,378.09,379.70,384.29,382.89,380.72,383.40,385.79,385.21,,,,,,,,,388.07,387.78,385.00,384.87,383.87,383.80,383.26,377.80,371.33,367.05,370.91,374.76,387.60,,,,,,372.52,363.25,359.79,362.45,362.75,366.01,356.14,347.42,L7
2008-09-14 21:42:35+00:00,357.91,343.96,342.91,346.60,352.29,360.15,362.31,373.57,376.92,382.97,,,,,,,,,399.51,399.54,396.87,395.63,399.21,395.68,401.25,402.52,406.28,406.11,406.48,405.26,410.62,408.34,405.85,,,,,,,,388.39,383.15,383.53,384.77,385.89,395.08,404.09,393.64,391.61,388.67,393.58,,,,,,369.01,375.52,361.17,348.99,L7
2008-09-30 21:42:25+00:00,353.89,343.65,339.66,337.60,346.49,352.88,354.24,360.10,367.84,,,,,,,,395.47,391.31,391.40,393.35,388.83,393.74,395.38,394.82,395.88,397.30,399.01,402.62,401.88,408.32,414.35,414.72,,,,,,,394.88,399.28,389.33,384.72,383.85,383.71,388.17,397.14,404.04,390.33,386.53,385.36,,,,,361.74,364.47,363.28,370.98,363.08,353.30,L7
2008-11-08 21:48:55+00:00,349.63,326.33,323.12,333.16,342.70,350.43,355.51,,,,,,,,,,398.52,393.25,391.86,393.42,393.41,396.24,395.84,395.64,398.00,398.24,397.55,404.59,404.02,408.47,419.38,,,,,,,,,393.81,390.77,382.78,383.98,383.96,388.35,396.40,405.61,396.40,391.88,388.85,,,,,,379.40,376.73,386.60,373.13,364.70,L7
2009-01-04 21:43:18+00:00,334.36,327.46,320.55,322.88,331.54,339.83,357.94,,,,,,,,,382.27,385.59,379.88,378.87,376.79,377.93,384.05,384.64,381.96,382.06,382.53,384.14,380.45,373.47,377.28,388.30,,,,,,,381.74,386.32,386.40,380.08,376.98,377.80,375.39,380.70,383.28,396.97,386.65,381.60,382.95,,,,,371.96,368.68,372.66,381.39,374.36,369.27,L7
2009-01-20 21:43:24+00:00,346.06,332.03,324.72,330.23,337.09,342.29,353.46,357.63,361.76,369.87,379.74,383.89,391.47,399.10,399.28,392.64,,,,,,,,,393.77,394.77,398.52,397.68,401.84,405.28,408.24,404.65,400.28,397.54,397.25,384.61,382.11,386.69,,,,,,,381.15,386.34,396.25,386.26,381.53,379.46,388.52,392.71,379.57,374.46,,,,,,366.18,L7
2009-02-05 21:43:28+00:00,342.17,327.17,325.18,334.49,335.95,339.53,344.15,348.71,357.59,364.00,373.17,379.16,,,,,,,,,386.95,391.01,391.33,384.40,387.86,387.96,389.90,391.82,392.50,400.76,395.16,396.73,393.71,388.15,388.29,,,,,,,,367.69,371.61,376.27,383.83,387.24,375.46,375.51,380.28,391.76,393.10,387.04,,,,373.34,377.73,368.73,362.88,L7
2009-02-28 21:49:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,382.78,375.63,376.48,385.76,387.24,385.17,388.93,,,,,,,,,,348.14,361.65,364.19,374.36,389.79,373.41,362.32,357.09,360.79,,,,,,347.71,362.53,355.35,351.07,L7
2009-03-09 21:43:47+00:00,354.94,343.48,338.35,339.82,342.37,348.43,355.48,359.74,365.75,372.07,379.39,388.86,390.88,392.50,393.65,392.71,407.14,,,,,,,,394.26,392.73,398.09,400.63,402.05,403.18,405.88,403.10,395.34,394.12,395.32,392.20,395.50,391.56,393.87,,,,,,,393.07,397.94,386.94,384.61,385.19,393.49,395.63,384.86,374.22,374.11,,,,,360.34,L7
2009-03-16 21:50:01+00:00,340.65,340.93,328.64,334.38,334.61,335.17,345.46,353.06,360.46,365.15,376.45,,,,,,,,,383.88,384.39,387.62,386.74,387.54,390.02,388.71,390.47,394.20,395.05,396.97,403.56,402.32,398.34,399.03,,,,,,,,,377.94,384.20,389.16,398.13,405.16,391.50,384.11,386.42,391.03,396.33,,,,,,386.05,368.74,360.49,L7
2009-03-25 21:43:54+00:00,362.78,350.67,347.90,,,,,,,,,,405.32,414.13,406.29,409.89,403.97,401.92,401.69,402.31,404.04,400.27,402.69,406.21,410.51,408.52,411.22,,,,,,,,406.73,406.19,402.94,403.98,403.49,400.60,392.10,390.56,383.75,386.98,393.87,396.68,409.46,399.59,,,,,386.31,377.91,373.02,369.26,376.62,388.05,373.04,365.71,L7
2009-04-10 21:43:59+00:00,351.18,349.67,335.01,339.90,342.39,352.07,362.39,,,,,,,,,396.02,395.48,389.66,386.73,383.86,387.07,386.34,387.49,388.36,394.90,393.19,393.17,395.70,402.20,406.78,,,,,,,,392.56,394.70,394.29,385.19,384.02,377.39,383.07,387.11,395.10,402.61,392.58,385.41,383.81,,,,,365.31,366.67,363.08,377.51,364.60,362.33,L7
2009-05-28 21:44:07+00:00,,,,351.56,355.64,359.03,362.27,368.40,373.15,380.85,384.93,398.37,404.16,414.08,406.69,407.59,410.57,404.26,404.26,405.21,,,,,,,,407.96,414.23,411.90,420.16,416.64,416.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2009-06-04 21:50:17+00:00,,,363.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.79,370.10,367.18,,368.98,356.75,341.73,L7
2009-08-07 21:50:02+00:00,,,,,360.47,364.17,368.18,369.42,379.62,386.19,389.54,395.13,400.53,407.73,405.11,402.94,400.29,395.37,391.05,391.42,408.59,,,,,,,,,411.90,417.47,413.37,407.92,404.65,407.02,404.49,,,,,,,,,,,,,,386.77,388.93,392.13,379.84,364.26,361.11,359.63,361.66,,,,L7
2009-09-01 21:43:50+00:00,354.61,341.73,346.53,346.70,352.86,358.27,361.32,364.72,370.27,375.14,,,,,,,,,392.40,382.90,383.77,384.47,379.60,380.84,388.11,389.18,391.75,392.58,398.23,400.97,411.11,399.13,393.65,,,,,,,,377.14,373.32,365.19,371.03,387.57,389.32,390.49,375.16,370.60,376.28,381.72,,,,,363.20,364.60,376.95,367.06,362.20,L7
2009-09-08 21:50:01+00:00,,,,,,,,,,,386.53,392.76,400.08,404.22,405.50,404.34,401.18,397.69,395.52,394.47,394.52,396.52,394.89,396.55,400.96,,,,,,,,,401.18,401.18,402.42,398.71,398.44,396.52,399.44,392.30,387.98,379.92,367.59,389.32,401.86,,,,,,,380.17,365.85,366.99,365.53,373.37,374.46,374.07,376.15,L7
2009-10-10 21:49:54+00:00,348.24,345.14,340.62,342.83,345.23,347.29,,,,,,,,,,388.83,379.47,385.34,381.48,375.51,382.93,382.84,383.22,383.84,386.04,388.91,383.96,390.96,396.91,388.44,,,,,,,,,382.98,382.73,368.59,363.49,366.42,371.69,384.38,384.22,393.16,379.33,373.15,380.92,,,,,359.48,365.27,370.47,377.78,372.15,367.66,L7
2009-11-11 21:50:25+00:00,350.80,341.43,339.01,346.99,350.70,355.79,358.87,362.21,366.73,370.55,370.22,379.47,389.20,397.10,402.67,,,,,,,,,389.12,391.54,391.57,393.91,398.29,398.82,398.17,402.07,395.96,391.10,390.09,386.83,389.63,389.41,,,,,,,,,388.07,390.17,380.44,380.67,381.38,381.09,384.20,370.88,364.74,,,,,,370.13,L7
2009-12-29 21:51:06+00:00,314.72,313.31,310.60,321.10,329.47,327.57,333.57,343.36,,,,,,,,,,364.73,367.07,368.99,369.97,371.12,369.88,372.65,369.33,366.72,372.06,377.22,384.72,378.82,385.55,376.31,,,,,,,,,357.18,359.29,357.15,344.94,353.28,366.90,378.86,365.31,359.17,356.10,361.99,,,,,359.42,358.47,373.10,366.59,361.52,L7
2010-01-23 21:45:18+00:00,335.24,336.76,330.87,335.55,342.38,347.52,353.46,357.44,364.97,373.16,376.72,379.76,,,,,,,,,378.72,376.08,374.60,377.47,380.94,388.47,392.83,394.03,398.45,397.10,404.01,404.38,403.21,391.79,390.79,,,,,,,381.26,379.10,372.87,378.99,390.71,398.28,388.63,381.93,380.82,387.22,389.04,377.37,,,,364.85,378.41,371.05,366.69,L7
2010-03-03 21:51:54+00:00,,,,,,,,,,,375.84,381.26,390.71,397.97,399.97,391.45,391.05,387.50,383.04,381.89,388.15,386.03,391.17,387.77,389.84,,,,,,,,,390.45,389.72,388.11,384.84,381.09,385.95,381.51,380.95,377.22,371.17,372.97,379.21,384.50,,,,,,,371.96,365.82,363.80,365.17,365.45,379.15,373.36,371.13,L7
2010-03-12 21:45:47+00:00,361.13,349.75,346.53,344.24,354.72,360.44,363.97,368.83,373.94,382.64,389.15,395.62,402.19,,,,,,,,398.92,399.71,398.28,401.31,404.09,403.87,405.18,405.63,408.71,408.81,414.10,408.54,407.68,405.28,402.53,,,,,,,376.47,372.24,373.09,376.61,384.42,392.38,387.36,387.17,390.10,390.50,395.78,380.32,,,,372.39,381.67,371.89,368.35,L7
2010-04-20 21:52:03+00:00,,,,,,,,,373.50,371.35,385.84,394.54,402.80,408.32,403.85,400.92,399.53,394.23,397.55,396.23,399.94,394.02,398.45,404.36,,,,,,,,,406.76,403.29,401.59,399.93,398.18,396.82,396.39,399.01,390.21,386.88,382.65,382.20,400.17,,,,,,,390.05,376.93,368.26,362.51,367.01,371.31,375.01,369.28,,L7
2010-05-06 21:52:01+00:00,370.27,365.15,355.48,360.08,356.56,365.08,372.02,377.57,381.00,382.56,392.28,401.14,,,,,,,,,,403.25,403.62,404.36,404.45,406.23,408.41,407.22,409.61,411.00,413.94,407.32,410.53,409.83,406.48,,,,,,,,386.91,382.66,390.70,400.46,407.57,398.93,387.70,384.66,392.78,396.04,380.67,,,,,380.06,372.52,366.12,L7
2010-06-16 21:45:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.83,,366.84,360.52,360.11,L7
2010-07-02 21:45:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.47,352.25,L7
2010-07-18 21:45:53+00:00,371.91,365.67,358.57,360.04,367.36,371.62,372.48,375.74,380.11,386.10,389.61,395.26,403.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.06,354.59,346.64,L7
2010-07-25 21:52:04+00:00,,389.50,,,,,,,,,,,406.99,414.72,412.48,402.64,403.18,401.78,401.37,400.17,394.29,398.08,398.01,398.53,401.37,399.69,404.53,,,,,,,,,,,,,,,,,,,,,,,,,,,376.63,371.32,372.65,,376.95,361.84,355.98,L7
2010-08-10 21:52:03+00:00,,,,,,,,380.71,381.93,388.94,392.94,399.69,403.49,411.34,411.41,405.35,401.96,399.17,397.96,397.14,398.90,396.78,401.10,411.66,,,,,,,,409.98,405.58,,,,,,,,,,,,,,,,,,394.31,394.18,379.83,369.61,367.38,363.46,369.08,372.13,363.85,,L7
2010-09-27 21:52:07+00:00,347.08,346.09,340.49,348.44,358.37,,,,,,,,,,411.62,405.71,404.70,402.47,400.24,399.36,401.50,398.97,399.49,400.56,404.13,403.50,409.34,410.56,409.93,415.25,,,,,,,,402.81,401.74,401.91,397.17,392.48,389.75,383.07,388.60,397.76,410.53,400.88,397.28,,,,,,374.21,370.55,367.92,372.14,368.35,356.20,L7
2010-10-06 21:45:57+00:00,337.51,328.23,328.52,333.18,338.89,349.67,358.68,365.16,372.32,379.60,392.66,399.68,411.17,,,,430.78,,,,,,,,,397.19,387.83,390.82,402.09,412.78,424.20,,,,,365.26,366.72,374.96,370.28,,,,,,,,367.28,359.44,368.49,361.10,367.61,385.26,375.16,355.30,358.01,,,,,,L7
2010-10-22 21:46:07+00:00,,,,,356.53,362.58,369.24,374.99,379.31,387.47,390.34,398.47,402.64,409.81,408.00,401.27,402.66,400.34,399.73,398.66,407.46,,,,,,,,406.25,407.15,410.24,408.21,404.59,403.00,398.37,399.45,400.31,400.32,400.45,400.62,391.94,389.95,,,,,,,401.77,405.46,406.78,408.09,388.56,381.40,375.84,382.10,378.42,,,,L7
2010-12-09 21:46:39+00:00,338.47,325.41,329.72,327.86,336.18,337.18,,,,,,,,,390.36,388.79,384.17,375.71,378.73,375.68,373.40,376.03,378.79,384.61,384.27,389.60,385.45,389.14,387.83,,,,,,,,,379.91,379.61,382.65,377.37,371.75,366.97,,374.36,378.26,388.19,385.47,382.64,,,,,376.15,365.17,367.09,372.62,387.51,377.21,368.14,L7
2010-12-25 21:46:47+00:00,345.83,351.91,338.68,342.98,344.81,351.34,357.45,361.39,,,,,,,,,389.20,390.35,391.11,391.01,384.83,390.36,392.90,392.67,392.41,392.80,400.93,398.63,400.73,403.04,411.56,,,,,,,,389.25,390.92,384.55,389.31,388.77,386.31,385.07,391.97,398.18,395.83,400.26,399.22,,,,,383.19,376.00,383.56,392.75,383.43,380.27,L7
2011-01-25 21:49:47+00:00,335.98,333.18,319.71,330.99,335.01,336.81,339.16,348.71,352.38,360.21,365.43,363.61,367.94,368.15,366.68,366.19,371.79,375.08,368.69,371.82,371.55,370.59,371.06,375.29,370.05,375.88,379.00,387.58,386.27,382.64,387.92,380.72,381.19,382.71,376.05,372.07,371.29,373.42,369.80,373.07,371.04,358.90,357.37,350.97,367.49,370.16,380.78,375.05,372.30,373.83,380.17,384.96,368.98,356.67,355.08,359.54,355.69,367.20,365.79,357.29,L5
