dates,satname,nzd0238-0000,nzd0238-0001,nzd0238-0002,nzd0238-0003,nzd0238-0004,nzd0238-0005,nzd0238-0006,nzd0238-0007,nzd0238-0008,nzd0238-0009,nzd0238-0010,nzd0238-0011,nzd0238-0012,nzd0238-0013,nzd0238-0014,nzd0238-0015,nzd0238-0016,nzd0238-0017,nzd0238-0018,nzd0238-0019,nzd0238-0020,nzd0238-0021,nzd0238-0022,nzd0238-0023,nzd0238-0024,nzd0238-0025,nzd0238-0026,nzd0238-0027,nzd0238-0028,nzd0238-0029,nzd0238-0030,nzd0238-0031,nzd0238-0032,nzd0238-0033,nzd0238-0034,nzd0238-0035,nzd0238-0036,nzd0238-0037,nzd0238-0038,nzd0238-0039,nzd0238-0040,nzd0238-0041,nzd0238-0042,nzd0238-0043,nzd0238-0044,nzd0238-0045,nzd0238-0046,nzd0238-0047,nzd0238-0048,nzd0238-0049,nzd0238-0050,nzd0238-0051,nzd0238-0052,nzd0238-0053,nzd0238-0054,nzd0238-0055,nzd0238-0056,nzd0238-0057,nzd0238-0058,nzd0238-0059
2006-09-01 21:47:19+00:00,L5,,,,,,,,,,,,398.44,401.17,414.28,412.82,410.96,398.10,394.65,390.69,397.85,399.03,397.28,397.19,401.25,416.70,410.97,405.48,411.01,409.65,407.24,411.57,408.44,405.91,398.38,400.73,399.01,399.44,400.91,401.16,394.75,388.78,381.99,377.27,385.00,385.24,,350.73,354.21,,,,,,,,,,,,
2006-09-17 21:47:31+00:00,L5,366.40,361.29,357.17,365.78,365.13,373.75,381.26,376.95,388.58,389.87,394.63,400.23,407.48,414.01,416.77,414.62,413.01,409.37,407.35,401.60,398.10,397.07,398.42,398.55,399.63,403.41,403.34,406.85,409.34,410.49,410.69,409.37,401.50,403.34,399.44,399.68,397.91,396.96,397.78,397.70,389.43,379.30,377.66,379.12,385.10,403.41,410.81,394.96,387.72,384.57,397.43,402.33,391.04,383.36,379.64,381.67,379.66,390.92,379.21,368.59
2006-09-25 21:43:08+00:00,L7,,,,344.64,351.23,358.91,365.41,372.15,376.48,381.28,389.18,395.19,398.85,408.85,406.13,403.31,400.39,402.16,400.69,400.87,,,,,,,,405.78,409.27,410.74,413.90,407.22,402.71,402.22,399.71,399.10,398.29,394.21,397.79,394.68,391.40,,,,,,,,389.94,390.86,394.90,399.16,390.08,384.55,377.85,381.04,380.34,,,
2006-10-10 21:53:56+00:00,L5,355.72,344.34,343.82,348.36,347.00,352.89,357.91,357.28,364.80,375.06,380.78,386.58,391.30,396.30,398.45,395.02,394.02,391.90,393.00,392.06,388.09,388.38,395.99,393.86,394.26,396.78,399.59,404.75,403.34,399.98,401.32,401.16,396.21,391.04,390.72,392.54,390.31,390.35,387.41,386.35,379.63,375.22,364.18,363.16,382.56,395.39,404.25,395.97,386.70,379.40,379.46,382.20,372.89,367.70,364.91,368.29,372.60,383.81,377.88,367.01
2006-10-26 21:54:06+00:00,L5,,,,,346.28,349.92,351.96,352.36,359.44,365.13,369.92,379.99,385.57,393.49,395.14,392.80,383.66,377.82,371.63,374.31,377.61,375.70,371.15,374.86,372.54,374.50,379.43,380.12,381.01,381.93,387.00,386.91,383.43,384.40,381.80,380.64,382.84,382.70,372.87,369.36,365.88,359.66,359.93,364.01,378.73,381.63,390.41,379.66,378.22,379.65,382.39,382.77,368.85,,,276.49,280.12,333.62,352.95,340.19
2006-11-03 21:49:38+00:00,L7,355.81,339.59,,,,,,,,,,,399.95,402.75,409.06,408.39,404.81,403.77,402.38,398.48,400.21,401.20,400.72,398.14,400.92,403.72,410.62,,,,,,,,,,396.16,393.53,391.60,390.24,382.30,383.30,379.98,380.62,392.04,397.74,406.96,401.19,,,,,,380.31,376.91,380.32,382.52,394.55,386.35,375.39
2006-11-12 21:43:34+00:00,L7,337.63,319.15,323.13,329.91,,,,,,,,,379.09,385.64,388.76,383.88,380.74,385.06,384.01,379.25,380.10,384.54,383.87,383.01,381.68,382.81,391.12,393.99,,,,,,,,386.52,382.90,382.06,379.57,375.95,370.31,367.30,372.28,376.69,382.14,385.58,395.71,385.31,385.24,,,,,374.20,372.96,370.55,375.39,388.38,380.19,373.19
2006-11-20 21:48:32+00:00,L5,358.83,341.78,347.45,370.86,360.15,364.86,376.30,381.14,388.44,395.19,403.83,407.92,413.74,419.32,419.86,417.25,424.66,420.10,401.17,406.92,407.48,402.92,406.12,405.71,408.65,411.18,412.62,418.63,420.03,428.17,419.32,421.70,414.50,408.40,409.85,411.28,410.25,409.35,409.22,409.75,410.32,412.58,392.47,397.35,401.93,407.59,421.65,415.39,409.77,410.81,421.95,424.09,416.21,408.84,407.00,404.87,408.29,417.04,408.78,395.84
2006-11-27 21:54:47+00:00,L5,362.37,371.82,379.41,391.84,405.41,408.77,392.72,405.90,411.46,421.25,422.61,434.20,442.37,447.90,451.70,447.87,444.92,443.91,444.76,445.01,438.27,447.21,448.50,451.75,450.97,452.77,456.13,458.82,458.57,463.68,466.43,471.62,458.46,450.67,453.04,449.40,445.19,444.32,446.13,445.58,,442.14,449.62,453.46,466.25,471.84,479.86,476.07,478.42,484.06,497.07,506.89,500.17,476.75,484.59,475.95,478.93,484.20,470.97,458.96
2006-12-06 21:48:41+00:00,L5,340.52,338.80,348.73,357.26,367.55,372.54,375.89,382.75,390.03,395.46,403.30,409.83,423.33,419.88,411.14,412.63,413.36,412.08,411.05,409.84,408.15,411.31,413.43,415.55,418.33,431.15,420.97,424.96,425.83,429.67,429.92,429.21,427.72,421.00,422.56,423.86,421.97,430.18,414.57,415.32,409.24,406.98,412.45,410.50,415.40,423.36,434.60,436.53,424.42,426.27,437.16,441.50,430.15,421.86,423.90,422.81,424.43,436.93,423.88,411.89
2006-12-14 21:43:50+00:00,L7,356.07,338.01,335.81,342.09,346.07,368.01,,,,,,,,,411.21,411.75,407.17,405.55,402.88,404.38,402.84,401.92,405.21,406.22,408.03,408.03,408.70,409.68,414.34,425.14,,,,,,,,401.44,399.47,395.51,389.49,387.84,388.11,388.30,391.75,404.17,410.17,400.73,395.22,395.87,,,,,382.09,383.06,383.55,396.15,386.36,375.37
2006-12-21 21:50:03+00:00,L7,,,,,,,,,352.04,358.95,355.70,374.63,377.05,386.60,383.60,383.28,379.16,376.59,377.23,377.87,370.62,368.69,374.90,385.24,,,,,,,,,,373.36,371.41,374.13,376.67,372.41,372.33,367.34,360.13,364.59,366.59,368.59,369.64,378.20,,,,,,385.55,370.49,362.16,,,,374.71,374.47,358.99
2007-01-06 21:50:04+00:00,L7,,,,,,,344.23,348.69,353.01,361.35,366.22,374.00,380.60,,,,,,,,,374.65,379.39,381.51,379.23,378.67,385.43,385.61,388.77,390.61,393.57,390.10,384.81,381.26,381.99,383.22,,,,,,,,372.69,373.74,380.14,389.22,378.11,372.01,367.01,379.40,384.44,369.36,,,,,,372.44,362.54
2007-01-22 21:50:07+00:00,L7,352.50,,,,,,,,,,,,371.75,381.00,384.25,379.84,377.01,370.05,369.94,372.51,365.93,369.18,370.37,371.79,372.33,369.52,381.42,,,,,,,,,,362.87,365.34,369.29,367.45,363.35,361.38,346.71,353.28,365.45,380.47,383.30,370.41,,,,,,359.14,355.45,357.31,348.76,358.57,356.29,354.66
2007-01-30 21:54:48+00:00,L5,336.72,319.02,314.12,328.92,334.65,338.01,347.58,358.79,359.09,366.85,374.71,382.06,381.63,394.20,393.07,390.26,390.04,393.15,392.60,378.65,384.63,386.70,379.10,386.66,386.26,389.53,394.40,393.18,394.43,398.34,402.19,397.99,394.99,390.83,385.43,380.65,380.76,383.84,386.41,385.86,382.50,358.33,345.09,355.38,374.88,383.81,390.88,379.15,377.59,375.24,391.48,398.36,387.43,379.64,376.03,378.48,372.77,384.62,372.29,365.97
2007-02-08 21:48:38+00:00,L5,332.51,323.30,314.88,320.22,328.76,332.53,344.61,346.75,348.86,356.19,361.39,367.66,373.76,375.56,371.57,379.27,371.02,372.35,372.32,368.30,379.45,378.20,376.82,368.93,374.94,380.71,385.71,387.99,388.35,386.02,385.55,377.83,380.15,376.54,374.95,371.63,367.01,369.10,376.97,372.16,366.02,356.46,358.88,368.49,380.27,389.34,394.57,387.62,384.95,380.09,380.85,385.13,375.92,372.18,369.54,367.22,375.67,388.60,379.60,368.24
2007-02-16 21:44:06+00:00,L7,356.11,344.21,339.07,341.44,349.03,359.31,365.62,375.47,399.31,,,,,,,,,,398.34,397.19,395.61,393.13,390.42,391.86,397.07,400.53,399.52,400.59,409.38,,,,406.52,,,,,,,,379.08,379.77,371.05,377.50,382.80,391.60,396.61,386.56,382.53,384.76,394.03,399.10,,,,,376.32,386.98,383.70,370.50
2007-03-20 21:44:12+00:00,L7,335.48,323.58,320.11,327.67,336.23,342.31,348.39,356.80,364.96,369.80,377.46,381.93,388.23,,,,,,,,,376.87,379.85,381.67,384.49,384.56,386.36,392.04,392.22,391.61,394.88,390.83,390.66,388.02,383.38,393.26,,,,,,,,,,,,,,,,,,,,,,376.16,373.72,362.26
2007-04-05 21:44:12+00:00,L7,360.97,352.23,348.21,339.70,347.16,355.43,362.12,,,,,,,,,,401.20,400.65,401.69,398.17,398.61,397.16,400.81,393.42,394.04,390.90,395.45,397.79,401.25,404.95,408.21,,,,,,,,387.76,382.47,383.07,377.67,376.43,377.48,378.05,385.28,396.91,388.39,383.09,382.14,,,,,374.49,369.26,374.69,381.62,370.69,359.55
2007-04-21 21:44:09+00:00,L7,363.94,348.18,347.53,346.37,351.99,357.65,356.67,363.80,370.16,375.30,382.67,389.50,391.90,410.54,,,,,,,,,397.88,397.26,402.66,403.48,404.78,405.76,407.45,405.10,406.63,403.96,401.30,398.49,398.81,396.62,400.40,,,,,,,379.99,383.29,390.13,402.36,394.66,389.54,384.71,393.55,395.25,384.04,376.70,,,,,375.60,366.83
2007-04-28 21:50:19+00:00,L7,359.60,349.37,349.38,353.71,353.47,355.94,357.73,365.19,,,,,,,,,,394.76,392.70,389.87,391.45,391.27,393.50,395.54,405.21,403.30,406.92,402.83,405.11,404.04,411.90,415.06,,,,,,,,,379.13,376.91,369.18,375.84,377.82,397.17,407.62,395.15,393.07,390.66,399.43,,,,,364.94,364.99,375.13,364.82,359.12
2007-05-30 21:50:06+00:00,L7,368.28,356.88,352.01,361.02,359.31,363.19,369.02,374.57,385.45,389.91,396.14,400.33,409.23,417.83,415.30,412.25,406.60,,,,,,,,,409.77,408.65,410.79,413.34,412.17,414.08,414.24,411.82,411.07,407.74,407.48,406.52,402.01,405.66,,,,,,,,403.11,394.06,387.32,386.73,395.57,406.69,388.03,379.23,376.31,,,,173.13,279.93
2007-06-08 21:43:56+00:00,L7,,,,,,358.10,362.87,362.30,376.20,377.96,387.95,391.68,400.96,397.94,392.13,393.08,397.84,396.00,389.26,394.29,391.89,388.96,,,,,,,,404.29,405.79,400.87,396.61,391.16,389.48,390.15,380.91,380.75,382.93,383.94,375.82,368.68,367.82,359.97,,,,,,379.18,386.02,387.33,375.78,361.58,359.70,354.15,356.88,360.15,,
2007-06-24 21:43:55+00:00,L7,88.10,,,,,,,,,,,,,,,,401.40,400.07,395.86,390.13,,,,,,,,404.68,400.92,404.44,402.74,408.05,402.37,403.38,394.18,389.88,388.94,387.79,390.99,386.87,382.79,386.76,281.75,,,,,,387.43,377.10,391.72,393.61,379.60,370.94,368.54,361.42,358.45,,,
2007-07-17 21:50:02+00:00,L7,,342.45,335.03,346.16,344.95,355.33,,,,,,,,,,393.56,393.29,392.58,388.15,389.79,390.90,389.00,392.18,388.42,391.05,399.97,400.39,400.52,396.81,405.23,,,,,,,,,391.30,389.44,385.64,380.18,370.70,377.42,381.66,384.98,395.42,385.55,377.82,380.34,,,,,365.95,362.39,365.66,363.95,357.32,350.57
2007-08-18 21:49:52+00:00,L7,347.58,349.75,340.71,339.37,343.35,349.42,349.08,353.14,361.85,364.87,368.97,382.41,387.63,394.24,392.91,388.66,386.21,390.42,,,,,,,,,385.54,393.15,389.91,396.48,395.96,386.69,387.66,382.60,382.81,380.24,381.28,385.27,386.61,376.52,,,,,,,,379.30,371.11,373.39,383.58,385.24,370.82,363.61,357.82,359.72,,,,240.62
2007-10-30 21:43:38+00:00,L7,,,,,,,,358.43,365.53,375.65,381.96,382.94,392.43,401.93,394.48,396.79,392.65,396.30,394.39,388.85,387.66,393.74,387.47,,,,,,,,406.77,403.17,395.51,393.69,394.60,395.05,387.42,385.38,390.33,387.41,384.58,381.38,384.67,385.55,,,,,,393.49,397.34,402.20,387.39,382.47,380.62,381.45,380.43,391.07,381.48,
2007-12-01 21:43:54+00:00,L7,344.99,328.45,326.96,330.60,332.84,338.93,344.36,362.61,,,,,,,,,391.13,390.25,384.47,387.26,382.51,386.23,388.39,385.05,387.46,392.90,396.32,396.31,396.68,394.58,395.87,,,,,,,,380.60,376.23,374.10,373.58,376.02,377.31,380.36,388.81,399.77,390.86,385.68,388.43,,,,,376.62,372.87,378.56,387.88,379.72,373.80
2008-01-09 21:50:12+00:00,L7,332.22,331.14,321.64,318.68,322.82,327.07,334.82,341.17,343.79,355.27,,,,,,,,,,367.06,371.61,367.04,363.04,365.05,369.60,374.29,381.91,384.00,380.60,383.24,385.92,389.17,389.63,,,,,,,,,365.19,353.09,359.45,365.23,370.56,382.71,374.66,371.19,374.26,381.34,,,,,,371.70,378.51,374.38,365.38
2008-01-25 21:50:11+00:00,L7,318.36,307.61,312.85,312.39,329.62,,,,,,,,,,,358.88,361.05,354.84,353.95,352.80,351.02,344.40,348.72,350.45,360.76,362.46,363.12,364.73,365.88,,,,,,,,,352.20,354.82,350.31,346.98,345.87,346.01,343.62,343.96,358.28,373.08,367.79,367.57,,,,,,360.91,357.05,360.39,363.41,364.64,357.09
2008-02-26 21:50:04+00:00,L7,,,,,,,,,,358.43,364.78,372.20,378.18,386.41,386.45,383.61,381.02,379.45,378.52,379.88,377.89,377.00,377.76,381.24,,,,,,,,,,382.34,377.46,379.09,377.42,374.46,370.74,375.44,368.63,366.27,364.18,366.26,367.06,376.21,,,,,,,,,,,369.20,376.05,368.80,358.58
2008-04-23 21:43:46+00:00,L7,368.90,357.71,353.73,355.13,356.29,359.12,364.09,365.28,371.12,376.94,387.94,,,,,,,,,392.45,392.18,390.66,392.93,393.14,396.93,394.13,398.21,398.56,401.25,403.27,404.03,399.54,400.43,400.69,,,,,,,382.29,372.11,374.52,376.90,378.66,385.43,393.83,386.37,380.37,381.41,386.56,397.10,,,,,366.78,378.83,364.50,356.19
2008-06-10 21:43:27+00:00,L7,96.48,89.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.43,390.75,390.29,380.07,377.42,371.06,369.81,368.34,373.77,,
2008-07-03 21:49:23+00:00,L7,352.17,344.41,340.62,345.11,351.08,354.68,354.64,356.38,361.58,367.68,377.07,382.40,381.74,386.35,387.89,395.45,,,,,,,,,384.90,383.26,387.18,387.20,384.43,390.36,394.63,391.08,388.96,385.73,381.47,376.77,382.35,373.56,382.18,,,,,,,379.31,383.18,374.72,362.11,367.30,375.68,380.82,361.81,,,,,,254.93,345.42
2008-07-12 21:43:06+00:00,L7,,,,350.54,349.53,354.18,,,,,,,,,401.96,395.92,394.62,394.37,387.83,385.30,388.89,386.88,393.26,397.79,394.77,400.36,398.20,398.87,399.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-08-04 21:49:04+00:00,L7,,,,336.10,335.69,350.27,351.54,358.84,366.21,374.93,378.10,383.51,387.47,394.84,398.17,394.16,384.68,383.61,390.27,,,,,,,,,392.00,391.43,396.27,395.65,397.07,389.36,388.84,385.89,380.80,387.78,385.16,383.14,383.70,375.17,380.43,306.82,,,,,,,,,,,,,,,,,129.05
2008-08-20 21:48:58+00:00,L7,349.36,325.38,326.75,335.95,345.94,356.78,359.88,368.23,370.06,378.66,385.93,390.75,411.45,419.53,,,,,,,,,389.71,392.85,393.78,390.48,391.89,397.72,397.51,400.54,405.27,402.17,397.74,393.07,391.07,394.31,392.24,,,,,,,,383.03,389.66,397.93,389.33,380.37,372.70,379.06,379.44,368.11,360.07,,,,,351.73,344.93
2008-08-29 21:42:43+00:00,L7,358.87,349.15,348.31,352.16,355.99,362.23,369.88,379.38,385.42,392.85,396.28,404.22,408.56,,,,,,,,,405.03,406.68,406.90,407.48,410.44,410.29,413.13,412.85,416.29,420.10,417.48,415.82,413.63,413.26,,,,,,,,385.34,383.94,387.53,392.13,403.02,388.94,382.16,383.39,386.85,391.60,379.16,,,,,373.04,359.74,350.36
2008-09-05 21:48:50+00:00,L7,337.06,,,,,,,,,,369.69,375.73,389.12,394.19,387.19,384.12,371.73,374.19,373.59,375.38,379.38,378.39,376.02,378.49,380.65,380.07,,,,,,,,,382.67,381.78,379.60,379.47,377.87,378.12,378.12,372.40,367.18,362.73,365.77,369.62,382.20,,,,,,368.02,358.55,354.88,358.59,357.84,361.51,351.44,342.02
2008-09-14 21:42:35+00:00,L7,359.02,346.17,344.36,348.00,354.12,361.71,364.31,375.57,378.42,384.53,,,,,,,,,401.26,401.22,398.78,397.38,401.04,397.59,403.25,404.52,408.11,408.02,408.31,407.09,412.53,410.17,407.95,,,,,,,,390.39,385.25,385.15,386.45,387.89,397.08,406.19,395.74,393.29,390.50,395.68,,,,,,370.92,377.27,363.00,351.09
2008-09-30 21:42:25+00:00,L7,351.63,339.12,336.69,334.73,342.75,349.69,350.14,356.00,364.77,,,,,,,,391.37,387.57,387.82,389.91,384.92,390.16,391.64,390.91,391.78,393.20,395.27,398.71,398.14,404.58,410.44,410.98,,,,,,,390.10,394.75,385.23,380.42,380.54,380.27,384.07,393.04,399.74,386.03,383.09,381.62,,,,,357.83,361.40,359.37,367.40,359.34,349.00
2008-11-08 21:48:55+00:00,L7,351.68,330.44,325.81,335.76,346.09,353.32,359.22,,,,,,,,,,402.23,396.64,395.11,396.54,396.96,399.49,399.23,399.19,401.71,401.95,400.94,408.14,407.41,411.86,422.93,,,,,,,,,397.92,394.48,386.68,386.98,387.08,392.06,400.11,409.51,400.30,395.00,392.24,,,,,,382.19,380.28,389.85,376.52,368.60
2009-01-04 21:43:18+00:00,L7,333.68,326.09,319.65,322.01,330.41,338.87,356.70,,,,,,,,,380.97,384.35,378.75,377.79,375.75,376.75,382.97,383.51,380.78,380.82,381.29,383.01,379.27,372.34,376.15,387.12,,,,,,,380.44,384.88,385.03,378.84,375.68,376.80,374.35,379.46,382.04,395.67,385.35,380.56,381.82,,,,,370.78,367.75,371.48,380.31,373.23,367.97
2009-01-20 21:43:24+00:00,L7,348.06,336.03,327.34,332.76,340.39,345.10,357.08,361.25,364.47,372.68,382.78,386.93,395.27,402.72,403.08,396.44,,,,,,,,,397.39,398.39,401.82,401.13,405.14,408.58,411.69,407.95,404.08,401.54,401.05,388.83,385.91,390.49,,,,,,,384.77,389.96,400.05,390.06,384.57,382.76,392.32,396.33,382.74,377.76,,,,,,369.98
2009-02-05 21:43:28+00:00,L7,345.12,333.06,329.04,338.22,340.82,343.68,349.48,354.04,361.59,368.15,377.65,383.64,,,,,,,,,392.04,395.68,396.20,389.49,393.19,393.29,394.77,396.91,397.37,405.63,400.25,401.60,399.31,394.04,393.89,,,,,,,,372.00,376.09,381.60,389.16,392.84,381.06,379.99,385.15,397.36,398.43,391.71,,,,378.43,382.40,373.60,368.48
2009-02-28 21:49:53+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,375.82,368.36,369.52,378.80,379.97,378.21,380.93,,,,,,,,,,341.99,355.25,356.57,366.74,381.79,365.41,355.92,350.13,352.79,,,,,,340.44,355.86,348.39,343.07
2009-03-09 21:43:47+00:00,L7,356.62,346.85,340.56,341.95,345.15,350.80,358.53,362.79,368.04,374.44,381.95,391.42,394.08,395.55,396.85,395.91,410.19,,,,,,,,397.31,395.78,400.87,403.54,404.83,405.96,408.79,405.88,398.54,397.49,398.52,395.76,398.70,394.76,397.43,,,,,,,396.12,401.14,390.14,387.17,387.97,396.69,398.68,387.53,377.00,377.02,,,,,363.54
2009-03-16 21:50:01+00:00,L7,337.76,335.14,324.85,330.71,329.83,331.10,340.22,347.82,356.53,361.08,372.05,,,,,,,,,379.48,379.39,383.04,381.96,382.54,384.78,383.47,385.69,389.20,390.27,392.19,398.56,397.54,392.84,393.24,,,,,,,,,373.71,379.80,383.92,392.89,399.66,386.00,379.71,381.64,385.53,391.09,,,,,,381.47,363.96,354.99
2009-03-25 21:43:54+00:00,L7,363.36,351.83,348.66,,,,,,,,,,406.42,415.18,407.39,410.99,405.02,402.88,402.61,403.19,405.04,401.19,403.65,407.21,411.56,409.57,412.18,,,,,,,,407.83,407.41,404.04,405.08,404.71,401.76,393.15,391.66,384.60,387.86,394.92,397.73,410.56,400.69,,,,,387.23,378.87,374.02,370.05,377.62,388.97,374.00,366.81
2009-04-10 21:43:59+00:00,L7,349.07,345.46,332.25,337.23,338.91,349.11,358.58,,,,,,,,,392.02,391.67,386.18,383.40,380.66,383.43,383.01,384.01,384.72,391.09,389.38,389.69,392.06,398.72,403.30,,,,,,,,388.56,390.26,390.08,381.38,380.02,374.31,379.87,383.30,391.29,398.61,388.58,382.21,380.33,,,,,361.67,363.81,359.44,374.18,361.12,358.33
2009-05-28 21:44:07+00:00,L7,,,,346.63,349.21,353.55,355.22,361.35,367.86,375.37,379.01,392.45,396.76,407.03,399.29,400.19,403.52,397.83,398.09,399.29,,,,,,,,401.23,407.80,405.47,413.43,410.21,408.73,,,,,,,,,,,,,,,,,,,,,,,,,,,179.24
2009-06-04 21:50:17+00:00,L7,,,367.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.79,376.37,372.11,,374.73,362.75,348.63
2009-08-07 21:50:02+00:00,L7,,,,,357.60,361.73,365.04,366.28,377.26,383.75,386.90,392.49,397.23,404.59,401.81,399.64,397.15,392.50,388.30,388.78,405.59,,,,,,,,,409.03,414.47,410.50,404.62,401.18,403.72,400.82,,,,,,,,,,,,,,383.90,385.63,388.99,377.09,361.39,358.11,357.27,358.66,,,
2009-09-01 21:43:50+00:00,L7,357.29,347.10,350.05,350.10,357.29,362.05,366.18,369.58,373.91,378.92,,,,,,,,,396.65,386.98,388.41,388.72,384.03,385.48,392.97,394.04,396.18,397.22,402.66,405.40,415.75,403.56,398.75,,,,,,,,382.00,378.42,369.11,375.11,392.43,394.18,395.59,380.26,374.68,380.71,386.82,,,,,366.84,369.24,381.20,371.49,367.30
2009-09-08 21:50:01+00:00,L7,,,,,,,,,,,380.77,387.00,392.88,397.36,398.30,397.14,394.32,391.43,389.52,388.71,387.97,390.52,388.63,390.00,394.10,,,,,,,,,393.60,393.98,394.42,391.51,391.24,388.52,391.86,385.44,380.78,374.38,361.83,382.46,395.00,,,,,,,374.17,359.59,360.44,360.39,366.82,368.46,367.81,368.95
2009-10-10 21:49:54+00:00,L7,345.66,339.98,337.24,339.56,340.97,343.66,,,,,,,,,,383.93,374.80,381.08,377.40,371.59,378.48,378.76,378.96,379.39,381.37,384.24,379.70,386.51,392.65,384.18,,,,,,,,,377.54,377.57,363.92,358.59,362.65,367.77,379.71,379.55,388.26,374.43,369.23,376.66,,,,,355.03,361.77,366.02,373.70,367.89,362.76
2009-11-11 21:50:25+00:00,L7,353.12,346.06,342.04,349.92,354.53,359.05,363.06,366.40,369.87,373.81,373.74,382.99,393.60,401.29,407.07,,,,,,,,,393.12,395.73,395.76,397.74,402.29,402.65,402.00,406.07,399.79,395.50,394.72,391.23,394.52,393.81,,,,,,,,,392.26,394.57,384.84,384.19,385.21,385.49,388.39,374.55,368.57,,,,,,374.53
2009-12-29 21:51:06+00:00,L7,317.46,318.78,314.19,324.57,333.99,331.42,338.52,348.31,,,,,,,,,,369.25,371.40,373.15,374.70,375.45,374.40,377.38,374.28,371.67,376.58,381.95,389.24,383.34,390.28,380.83,,,,,,,,,362.13,364.49,361.15,349.10,358.23,371.85,384.06,370.51,363.33,360.62,367.19,,,,,363.13,363.20,377.43,371.11,366.72
2010-01-23 21:45:18+00:00,L7,334.45,335.18,329.84,334.55,341.08,346.41,352.03,356.01,363.90,372.05,375.52,378.56,,,,,,,,,377.36,374.83,373.30,376.11,379.51,387.04,391.53,392.67,397.15,395.80,402.65,403.08,401.71,390.21,389.29,,,,,,,379.76,377.95,371.67,377.56,389.28,396.78,387.13,380.73,379.52,385.72,387.61,376.12,,,,363.49,377.16,369.75,365.19
2010-03-03 21:51:54+00:00,L7,,,,,,,,,,,368.00,373.42,380.91,388.64,390.17,381.65,381.72,378.98,374.87,374.05,379.24,377.86,382.65,378.86,380.51,,,,,,,,,380.13,379.92,377.22,375.04,371.29,375.06,371.19,371.62,367.42,363.63,365.13,369.88,375.17,,,,,,,363.79,357.30,354.89,358.17,356.54,370.98,364.84,361.33
2010-03-12 21:45:47+00:00,L7,363.29,354.07,349.36,346.97,358.29,363.48,367.87,372.73,376.87,385.68,392.43,398.90,406.29,,,,,,,,402.65,403.13,401.85,405.04,407.99,407.77,408.75,409.36,412.28,412.38,417.83,412.11,411.78,409.60,406.63,,,,,,,380.57,375.39,376.37,380.51,388.32,396.48,391.46,390.45,393.67,394.60,399.68,383.74,,,,376.12,385.09,375.46,372.45
2010-04-20 21:52:03+00:00,L7,,,,,,,,,370.64,368.39,382.64,391.34,398.80,404.51,399.85,396.92,395.72,390.75,394.22,393.03,396.30,390.69,394.97,400.72,,,,,,,,,402.76,399.08,397.59,395.49,394.18,392.82,391.95,394.80,386.40,382.88,379.57,379.00,396.36,,,,,,,386.24,373.60,364.78,358.87,364.15,367.67,371.68,365.80,
2010-05-06 21:52:01+00:00,L7,371.11,366.83,356.58,361.15,357.95,366.27,373.54,379.09,382.14,383.75,393.56,402.42,,,,,,,,,,404.58,405.01,405.81,405.97,407.75,409.80,408.67,411.00,412.39,415.39,408.71,412.13,411.51,408.08,,,,,,,,388.14,383.94,392.22,401.98,409.17,400.53,388.98,386.05,394.38,397.56,382.00,,,,,381.39,373.91,367.72
2010-06-16 21:45:48+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.33,,360.42,353.82,352.41
2010-07-02 21:45:52+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.34,348.65
2010-07-18 21:45:53+00:00,L7,371.70,365.25,358.29,359.77,367.01,371.32,372.10,375.36,379.82,385.80,389.29,394.94,402.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.73,354.24,346.24
2010-07-25 21:52:04+00:00,L7,,391.39,,,,,,,,,,,408.79,416.43,414.28,404.44,404.89,403.35,402.87,401.61,395.93,399.58,399.58,400.17,403.08,401.40,406.10,,,,,,,,,,,,,,,,,,,,,,,,,,,378.20,372.96,373.94,,378.45,363.41,357.78
2010-08-10 21:52:03+00:00,L7,,,,,,,,380.42,381.72,388.72,392.70,399.45,403.19,411.05,411.11,405.05,401.67,398.91,397.71,396.90,398.63,396.53,400.84,411.39,,,,,,,,409.72,405.28,,,,,,,,,,,,,,,,,,394.01,393.89,379.58,369.35,367.11,363.25,368.81,371.88,363.59,
2010-09-27 21:52:07+00:00,L7,343.40,338.72,335.66,343.77,352.28,,,,,,,,,,404.62,398.71,398.03,396.38,394.41,393.76,395.14,393.14,393.40,394.20,397.46,396.83,403.25,404.20,403.84,409.16,,,,,,,,395.81,393.96,394.54,390.50,385.48,384.37,377.47,381.93,391.09,403.53,393.88,391.68,,,,,,367.85,365.55,361.56,366.31,362.26,349.20
