dates,nzd0506-0000,nzd0506-0001,nzd0506-0002,nzd0506-0003,nzd0506-0004,nzd0506-0005,nzd0506-0006,nzd0506-0007,nzd0506-0008,nzd0506-0009,nzd0506-0010,nzd0506-0011,nzd0506-0012,nzd0506-0013,nzd0506-0014,nzd0506-0015,nzd0506-0016,nzd0506-0017,nzd0506-0018,nzd0506-0019,nzd0506-0020,nzd0506-0021,nzd0506-0022,nzd0506-0023,nzd0506-0024,nzd0506-0025,nzd0506-0026,nzd0506-0027,nzd0506-0028,nzd0506-0029,nzd0506-0030,nzd0506-0031,nzd0506-0032,nzd0506-0033,nzd0506-0034,nzd0506-0035,nzd0506-0036,nzd0506-0037,nzd0506-0038,nzd0506-0039,nzd0506-0040,nzd0506-0041,nzd0506-0042,nzd0506-0043,nzd0506-0044,nzd0506-0045,nzd0506-0046,satname
2010-07-23 22:06:50+00:00,363.10,344.30,334.34,329.88,329.27,328.94,322.80,324.81,322.01,326.19,328.24,332.38,329.79,323.26,324.33,326.53,330.65,331.55,326.57,329.29,335.57,338.12,345.05,349.08,346.70,347.77,351.60,346.36,348.44,347.44,349.53,355.29,359.21,350.99,346.19,352.87,352.26,351.31,342.07,340.47,338.49,327.65,326.74,337.84,345.62,359.71,404.50,L7
2010-08-24 22:06:52+00:00,363.10,344.30,334.34,329.88,317.41,316.06,318.70,320.47,322.85,323.75,319.35,319.79,330.01,324.35,318.21,317.92,324.65,324.74,321.29,326.53,331.37,335.44,342.63,345.68,344.34,346.51,355.43,350.40,350.79,351.20,350.84,356.51,359.24,353.07,349.58,357.94,357.95,356.72,348.28,346.73,343.57,330.11,329.02,342.88,347.72,361.04,404.50,L7
2010-09-25 22:06:53+00:00,338.99,330.80,322.18,323.40,308.43,299.92,309.75,315.66,319.27,320.63,314.44,312.65,319.34,316.95,313.39,310.06,314.85,318.39,310.11,320.26,323.69,328.64,332.93,339.64,339.86,339.35,337.55,339.01,344.19,343.22,346.12,358.46,355.15,352.26,349.84,355.86,354.38,354.57,349.73,347.94,344.57,334.88,331.58,346.03,331.93,350.23,393.13,L7
2011-01-31 22:08:00+00:00,310.96,302.89,305.92,310.96,300.19,301.85,301.52,304.72,313.89,312.77,305.31,299.51,301.79,299.92,300.84,301.53,306.15,309.46,311.88,314.49,316.45,318.60,326.27,330.65,327.35,328.54,325.30,329.05,336.13,331.17,334.02,348.00,350.53,349.76,346.83,357.16,353.52,356.53,350.30,343.29,341.81,324.71,310.35,,304.58,,,L7
2011-03-12 22:04:31+00:00,317.04,314.05,314.15,313.15,308.14,305.30,304.79,307.60,308.57,312.83,315.04,312.61,311.89,310.47,308.81,308.15,309.78,316.56,316.05,315.99,319.39,320.28,326.45,331.06,330.77,330.49,333.52,337.32,343.05,341.86,348.07,377.84,360.69,356.30,352.62,355.93,355.90,358.24,354.88,352.09,347.46,344.20,335.22,354.35,304.58,339.29,349.09,L5
2011-06-08 22:08:12+00:00,323.41,324.35,322.87,314.53,317.49,309.38,308.64,312.44,318.12,321.42,323.79,321.54,322.92,322.57,315.45,312.36,312.96,314.62,324.04,322.35,326.72,327.36,333.70,337.85,336.01,337.79,341.29,345.58,352.38,354.00,359.52,376.02,376.42,370.60,366.09,362.44,369.09,368.92,367.91,370.39,362.30,362.70,362.75,355.90,,342.35,354.37,L7
2011-07-10 22:08:07+00:00,323.41,324.35,317.02,311.83,313.90,308.35,307.13,310.08,315.25,319.99,321.78,317.58,318.48,319.06,315.45,312.36,308.87,311.75,316.81,317.11,322.70,324.41,330.06,333.30,334.05,334.70,336.29,341.09,352.38,353.78,358.14,367.64,367.62,366.49,362.36,358.94,365.70,364.63,365.89,364.39,355.22,357.60,362.75,355.90,317.38,336.38,353.07,L7
2011-07-26 22:08:05+00:00,323.41,324.35,317.02,313.74,316.02,309.67,307.48,308.78,315.66,319.59,322.20,316.82,318.56,318.25,315.24,312.36,308.87,311.96,314.50,317.22,320.95,323.49,328.44,332.65,334.17,334.32,336.40,341.34,352.60,353.78,358.14,364.54,366.39,365.21,362.82,357.74,364.15,366.04,366.01,364.70,356.56,357.84,362.66,353.84,317.38,336.38,353.59,L7
2011-08-27 22:07:59+00:00,329.18,332.78,323.34,314.43,317.37,312.20,309.63,308.84,315.69,318.63,321.45,315.55,316.43,315.45,312.99,308.59,311.81,312.94,311.77,314.77,318.72,320.75,326.27,329.53,331.94,332.26,333.99,338.57,346.71,347.75,367.34,364.54,358.75,359.45,357.17,353.91,358.87,362.58,364.85,360.74,355.58,355.21,356.92,350.27,329.63,336.38,353.59,L7
2011-09-12 22:07:53+00:00,346.15,333.19,327.54,322.39,320.79,314.50,310.91,307.71,314.84,314.13,314.58,309.30,309.99,307.65,307.23,297.24,302.94,306.87,306.18,308.85,312.87,316.90,322.51,323.77,323.32,324.37,324.72,328.70,330.67,321.81,325.45,347.00,346.90,347.51,344.96,350.89,355.56,356.74,358.34,354.09,352.99,351.14,351.24,346.28,336.86,336.75,363.59,L7
2011-11-15 22:08:10+00:00,341.99,336.01,327.54,327.37,324.03,317.59,313.79,311.07,316.19,315.07,315.42,309.06,309.90,306.77,307.29,299.45,302.94,306.87,305.29,306.47,310.01,312.45,317.47,319.91,319.18,319.37,320.14,323.71,326.22,318.82,325.45,347.00,341.24,342.83,341.08,345.69,350.33,353.27,354.77,351.80,350.81,349.14,349.12,343.84,337.46,336.75,363.41,L7
2012-04-07 22:08:40+00:00,340.38,338.37,323.73,340.33,324.71,323.88,323.80,321.03,316.94,313.13,319.62,307.89,308.29,302.13,306.31,303.01,307.74,303.21,301.15,296.63,297.81,298.79,299.72,305.42,298.48,294.39,300.90,299.66,303.90,301.56,297.98,317.28,319.28,324.01,324.60,336.26,334.34,339.84,336.91,340.31,346.22,339.27,336.08,337.64,352.07,334.73,351.05,L7
2012-12-03 22:10:34+00:00,307.88,322.52,323.71,324.96,317.97,308.26,308.44,306.79,308.98,310.88,309.84,,,308.18,313.63,311.85,319.78,316.98,322.28,313.81,320.41,328.41,328.83,327.01,315.70,,320.43,318.87,320.33,322.46,319.53,321.53,316.20,307.35,310.55,320.21,332.23,345.02,354.42,,,359.01,358.82,362.58,361.81,356.08,364.36,L7
2013-01-20 22:10:47+00:00,304.69,320.73,319.84,320.17,319.85,313.87,313.50,316.17,319.17,318.77,309.84,,323.63,316.27,317.32,316.43,318.75,320.38,318.76,314.96,323.09,331.23,334.32,335.75,315.70,,330.12,324.56,328.37,332.42,331.07,328.49,324.12,322.35,322.84,321.25,335.65,346.71,354.42,,360.33,357.44,362.56,361.79,356.94,361.14,364.36,L7
2013-06-04 22:16:28+00:00,301.49,318.93,315.97,315.38,321.72,322.60,316.24,322.56,325.31,326.66,,,323.63,324.37,321.02,321.00,317.72,323.78,315.25,318.75,326.76,330.27,339.82,344.50,,,339.81,330.25,336.41,342.39,342.62,335.44,332.03,343.03,339.53,335.43,344.96,348.40,,,360.33,355.86,366.30,361.00,352.06,366.20,,L7
2013-06-05 22:16:38+00:00,301.49,318.93,321.64,321.97,325.25,321.19,314.27,321.87,323.94,325.84,331.17,326.86,322.18,318.14,321.27,316.12,320.75,320.31,318.88,320.98,327.49,332.20,337.27,344.33,343.97,331.63,336.89,332.60,334.03,338.34,337.88,335.75,334.89,341.15,340.73,339.47,344.96,348.40,,,360.33,350.93,356.23,354.13,370.65,366.20,,L8
2013-06-13 22:10:16+00:00,301.49,318.93,322.06,324.04,327.19,322.79,317.42,322.52,323.86,327.00,329.62,324.89,320.14,317.56,321.27,316.12,320.94,318.78,320.35,320.99,327.15,331.50,334.85,343.29,341.76,332.26,335.98,333.45,334.03,337.54,335.22,334.80,335.88,341.35,341.47,341.82,345.48,347.92,345.22,343.69,350.73,347.77,356.23,354.13,363.81,357.39,362.81,L7
2013-07-06 22:16:14+00:00,301.49,318.93,322.06,324.04,327.19,322.79,317.42,322.52,320.28,321.99,321.33,315.28,320.14,317.56,321.27,316.12,320.94,318.78,320.35,320.99,327.15,331.50,331.49,338.68,334.45,327.44,335.98,333.45,334.03,337.54,335.22,334.80,335.88,341.35,341.47,341.82,342.23,343.18,337.37,334.91,350.73,347.77,356.23,354.13,363.81,357.39,362.81,L7
2013-07-07 22:16:35+00:00,301.49,318.93,318.99,322.74,321.69,319.26,315.50,319.85,318.85,318.87,316.89,310.65,314.39,311.16,312.38,310.88,317.26,315.95,317.55,318.50,324.41,328.25,329.70,337.60,333.65,326.64,332.72,331.01,327.61,330.02,328.70,331.17,335.26,338.91,338.96,341.38,340.75,341.62,336.97,334.96,342.48,342.78,347.83,349.17,360.76,353.21,381.44,L8
2013-07-22 22:16:07+00:00,,,319.99,325.19,317.01,315.98,313.92,318.43,316.75,316.92,316.89,310.65,311.31,306.76,308.06,305.83,317.10,313.34,316.05,317.37,321.49,326.80,327.17,335.88,333.65,326.64,330.35,331.26,323.20,325.90,324.06,327.80,335.20,337.38,338.78,346.16,341.17,339.36,336.97,334.96,333.56,338.43,338.60,343.26,363.67,346.72,381.44,L7
2013-07-23 22:16:34+00:00,,,315.45,321.24,311.84,311.93,310.44,312.82,312.95,311.65,310.89,305.58,304.00,300.46,304.07,302.90,316.65,316.51,318.02,318.01,320.43,325.00,325.52,333.67,331.27,326.64,330.35,331.26,323.20,325.90,324.06,327.80,335.20,337.38,338.78,346.16,341.17,339.36,336.97,334.96,333.56,338.43,338.60,343.26,363.67,346.72,381.44,L8
2013-08-08 22:16:37+00:00,,314.24,316.20,321.52,312.00,311.59,311.05,312.17,311.87,310.22,308.58,305.00,303.16,299.44,303.14,301.97,315.18,314.89,317.51,316.90,319.67,323.44,324.54,333.01,330.09,325.45,327.84,329.01,322.11,321.93,320.21,326.45,333.62,335.65,337.56,346.08,339.80,337.75,334.50,333.69,331.97,334.57,331.55,335.20,356.53,346.72,381.44,L8
2013-09-17 22:10:16+00:00,305.92,310.11,314.93,319.93,311.58,311.23,309.94,311.24,311.05,310.22,308.58,306.01,303.16,300.67,304.18,303.08,313.69,313.67,316.47,316.40,318.74,322.17,323.52,331.67,328.62,325.45,327.84,329.56,323.59,322.29,320.34,326.35,333.41,335.07,336.68,345.28,339.79,337.45,333.67,331.93,331.97,334.57,331.55,335.75,353.84,339.97,381.44,L7
2013-10-11 22:16:29+00:00,304.29,311.67,314.60,316.95,311.59,310.51,309.51,310.71,310.77,310.58,309.30,306.09,302.68,301.90,303.82,302.96,312.59,311.13,313.79,313.75,316.37,322.05,322.48,330.19,328.38,326.29,327.11,329.08,326.04,324.58,323.72,327.30,332.26,335.29,336.10,341.01,336.46,333.13,330.83,328.94,325.15,331.31,333.48,339.39,351.23,339.90,381.44,L8
2013-11-04 22:10:43+00:00,316.70,310.66,314.19,316.88,311.59,310.51,309.54,310.96,310.86,311.65,310.34,307.50,303.27,302.07,306.35,305.59,312.87,311.79,313.79,313.75,316.73,321.93,322.48,330.19,328.38,326.29,329.33,331.82,328.53,323.85,322.92,327.94,332.26,335.29,336.09,341.38,336.20,334.90,333.44,328.63,324.83,330.27,330.91,346.73,351.23,339.90,381.44,L7
2013-11-19 22:22:25+00:00,316.70,310.66,314.19,316.88,310.06,309.21,308.50,309.92,310.44,311.48,310.66,308.30,304.66,302.88,304.43,304.03,312.79,311.42,313.42,314.12,317.72,321.93,325.33,329.64,327.97,325.90,330.31,331.82,328.06,323.85,322.92,327.94,332.26,335.29,336.09,341.38,336.20,334.90,333.44,328.63,324.83,330.27,330.91,346.73,351.23,339.90,381.44,L8
2013-12-30 22:16:01+00:00,317.12,311.41,311.65,313.45,305.79,304.24,306.66,307.20,307.74,309.56,308.53,306.65,303.35,301.99,304.56,304.74,311.82,311.07,312.73,313.14,315.86,317.85,319.04,326.77,325.53,324.50,330.26,332.17,330.04,324.17,324.92,330.12,334.89,335.31,335.34,339.68,334.01,334.09,334.30,328.68,326.25,327.10,330.16,344.94,339.58,331.52,362.79,L8
2014-01-22 22:21:55+00:00,313.61,310.35,312.84,310.73,309.87,307.04,307.80,308.55,310.23,314.31,314.29,313.55,309.96,307.63,308.03,307.73,311.40,310.10,311.05,313.64,316.52,318.44,318.99,325.98,326.01,326.71,331.00,332.48,332.18,328.75,329.92,334.51,336.04,338.26,336.85,339.70,334.15,333.59,334.88,327.92,326.32,326.92,329.99,346.08,336.57,327.08,325.53,L8
2014-02-07 22:21:45+00:00,313.61,309.57,311.57,308.35,309.28,306.54,306.65,308.49,311.04,316.18,317.17,315.45,311.99,309.68,309.31,309.16,311.75,310.39,310.27,314.32,316.75,319.00,318.85,325.23,326.37,328.21,333.14,334.52,334.22,332.50,334.17,337.21,338.96,342.01,338.20,338.17,334.11,333.77,342.98,325.84,325.49,328.23,333.12,352.83,337.06,327.08,325.53,L8
2014-02-23 22:21:32+00:00,307.61,309.23,310.41,306.97,309.46,305.42,307.21,308.73,311.99,316.32,318.10,315.06,313.55,311.02,309.60,309.39,311.38,311.81,311.28,316.15,317.21,320.28,319.62,325.74,327.53,329.94,332.25,333.91,335.35,336.19,337.86,339.62,342.10,345.19,341.37,338.13,337.11,336.14,343.65,330.04,330.58,334.31,337.32,352.89,338.60,328.02,333.07,L8
2014-02-24 22:11:19+00:00,304.66,309.34,311.10,306.33,309.92,306.32,307.46,309.40,312.50,317.19,318.10,316.11,315.17,312.52,310.36,310.70,312.32,312.74,311.32,317.11,317.63,321.20,322.27,327.68,327.53,331.93,333.82,335.34,337.50,339.75,341.50,341.90,344.72,348.42,344.80,339.50,339.70,337.95,343.65,333.48,334.73,339.00,342.51,354.66,339.77,331.95,340.49,L7
2014-03-11 22:21:19+00:00,305.27,310.83,312.47,307.19,311.21,307.23,308.40,309.44,313.69,317.56,318.85,316.23,315.59,312.76,310.87,311.39,312.52,313.69,311.79,317.54,318.60,322.77,323.76,329.30,328.46,332.49,334.50,336.07,338.81,340.79,343.38,343.12,347.81,351.16,347.44,341.60,341.79,339.57,345.98,335.60,338.11,341.21,345.28,354.36,339.83,332.42,342.78,L8
2014-04-12 22:20:49+00:00,305.60,310.98,313.09,307.75,311.50,307.38,309.62,310.33,315.62,319.25,321.31,318.20,317.77,314.10,312.49,313.23,314.35,317.11,314.85,322.48,322.54,324.40,326.25,331.82,330.55,332.82,335.97,338.35,340.78,344.42,347.59,347.69,357.29,359.64,357.84,346.91,347.26,345.84,354.96,340.98,344.80,345.80,348.84,357.84,339.42,332.09,342.78,L8
2014-04-21 22:14:29+00:00,305.60,311.37,312.68,305.36,308.05,303.37,305.76,307.17,313.19,316.77,319.75,316.49,316.11,312.78,311.01,312.14,312.94,315.99,313.79,321.10,321.23,323.68,326.12,330.44,330.33,332.72,335.04,337.55,340.37,345.14,347.98,347.77,355.74,358.04,357.77,347.84,348.77,346.47,353.00,341.72,343.92,346.25,348.87,353.47,333.45,328.38,341.33,L8
2014-04-28 22:20:34+00:00,305.60,311.37,312.68,305.36,308.05,303.37,299.64,303.50,307.98,311.05,319.75,315.83,316.11,312.78,311.01,312.14,312.94,315.99,313.79,321.10,321.23,323.68,326.12,330.44,330.33,332.72,335.04,337.55,340.37,345.14,347.98,347.77,355.74,358.04,357.77,347.84,348.77,346.47,353.00,341.72,343.92,346.25,348.87,353.47,333.45,328.38,341.33,L8
2014-05-14 22:20:20+00:00,298.42,307.94,311.09,302.65,305.13,299.95,294.65,298.68,304.79,309.90,319.93,315.47,317.44,314.14,309.51,310.82,312.67,315.93,313.79,321.10,321.42,324.13,326.12,330.44,330.33,332.72,334.27,335.78,340.29,349.41,352.96,350.32,355.74,358.04,361.39,348.61,351.66,346.67,353.78,344.21,347.99,350.49,360.58,347.47,333.45,328.38,341.33,L8
2014-05-15 22:11:56+00:00,298.42,302.95,309.49,302.36,301.64,298.23,293.59,297.22,302.75,309.90,319.93,312.95,313.88,310.52,307.70,309.10,310.71,313.96,312.57,319.96,320.69,323.48,325.58,330.44,330.33,332.23,335.12,337.10,341.07,348.04,352.36,350.09,357.85,358.01,360.70,352.82,354.57,346.67,353.78,345.51,346.98,345.71,360.58,340.39,333.45,328.38,341.33,L7
2014-08-03 22:12:15+00:00,291.37,299.70,307.57,299.76,297.50,292.96,286.62,292.04,298.30,303.78,316.94,309.84,311.45,309.09,307.53,308.99,307.50,313.17,310.38,317.93,317.96,325.41,329.20,333.32,335.63,336.35,337.72,338.75,345.62,350.46,354.52,353.29,357.28,359.58,360.96,353.44,356.78,350.39,356.54,347.85,349.35,348.00,364.36,340.03,329.79,328.22,345.85,L7
2014-08-11 22:14:39+00:00,291.37,296.71,305.91,299.98,295.95,291.70,286.34,290.85,295.68,300.53,310.66,308.41,308.88,304.83,304.04,305.49,306.17,311.45,310.32,316.46,316.93,323.78,327.78,332.17,334.41,335.79,336.79,337.59,342.01,345.42,349.12,350.27,355.78,357.46,358.96,355.64,356.56,352.40,353.34,352.34,349.87,345.79,355.28,337.21,329.79,328.22,345.85,L8
2014-08-19 22:12:14+00:00,291.37,296.71,305.74,299.21,295.59,291.45,285.63,290.17,294.43,298.66,307.87,306.13,306.11,302.44,301.19,305.49,305.65,310.58,310.54,316.26,317.34,325.25,327.78,336.89,334.41,336.93,336.50,337.04,342.01,345.42,350.86,350.86,354.91,357.43,358.61,355.10,355.75,351.79,353.36,352.00,348.77,346.06,354.10,337.21,328.38,327.62,344.18,L7
2014-08-27 22:14:41+00:00,309.53,299.39,304.54,298.62,291.04,287.35,279.57,284.69,288.82,291.49,304.71,302.72,298.54,294.54,296.28,301.57,302.85,309.06,310.87,313.87,316.11,329.90,326.57,338.12,333.79,334.73,336.83,336.90,339.35,340.43,347.87,349.93,355.43,357.23,358.78,359.42,357.37,353.99,354.64,351.81,348.83,343.03,351.22,328.76,320.65,321.81,342.29,L8
2014-11-15 22:14:49+00:00,302.16,306.67,303.88,296.29,292.74,286.49,279.73,284.68,283.61,287.41,295.45,296.47,294.48,286.91,288.26,294.64,299.96,305.30,308.47,313.80,314.35,332.01,326.04,339.28,334.60,336.30,337.60,332.24,332.01,338.76,346.10,350.40,349.86,355.37,352.56,355.33,355.55,355.30,356.04,353.65,352.17,345.19,328.44,327.31,316.45,319.46,342.00,L8
2015-03-14 22:20:23+00:00,312.11,318.25,296.63,313.50,316.01,311.75,276.65,283.89,276.91,285.98,292.76,292.03,294.62,283.79,294.07,294.59,296.92,292.72,292.86,317.31,313.03,323.36,326.60,329.78,332.75,335.16,338.30,331.18,340.06,351.34,352.83,350.63,331.18,355.57,364.36,345.35,376.62,350.26,354.09,,,,,307.24,,,,L8
2015-03-31 22:13:40+00:00,314.99,319.58,303.94,312.74,311.91,311.75,287.53,289.34,286.53,288.73,295.91,294.62,296.83,289.86,295.82,299.11,301.28,301.72,302.30,317.31,319.96,326.35,329.12,333.25,335.86,338.11,338.32,334.80,342.35,350.27,353.23,352.26,341.09,355.57,364.36,352.28,371.69,357.92,359.08,364.61,,,,307.24,,,,L7
2015-05-02 22:13:55+00:00,289.93,317.75,305.54,312.84,309.17,307.65,289.77,289.34,286.53,288.31,293.39,292.32,293.07,286.52,292.22,296.74,299.91,303.71,304.92,315.44,317.34,326.35,329.12,333.13,333.93,334.75,336.91,334.91,340.30,345.43,348.83,351.71,344.82,355.19,359.33,352.28,371.69,360.30,362.37,365.39,363.81,356.16,340.78,324.19,348.25,349.92,360.73,L7
2015-06-19 22:14:13+00:00,259.62,317.84,301.15,319.73,310.96,309.95,295.04,291.86,287.40,284.45,286.98,284.84,282.38,279.95,291.29,297.82,294.79,300.37,302.76,300.56,308.33,312.21,310.73,324.77,318.68,322.04,322.46,323.61,340.42,331.60,335.32,342.80,342.03,350.50,354.35,354.10,366.55,361.00,360.31,356.04,348.01,342.80,328.94,324.19,342.00,339.45,350.55,L7
2015-06-27 22:13:58+00:00,259.62,317.84,298.91,315.69,310.17,304.87,292.50,289.78,283.25,283.32,284.72,281.30,278.33,277.35,284.33,289.38,290.71,297.05,298.20,296.94,303.28,307.33,308.24,320.40,314.94,317.67,318.79,319.69,331.22,332.29,334.52,341.94,342.58,349.64,351.67,349.90,363.33,358.64,357.85,353.44,344.80,344.21,334.47,331.79,340.62,341.86,356.88,L8
2015-07-05 22:14:17+00:00,243.92,317.84,295.93,313.35,306.21,301.43,289.86,289.70,282.76,282.00,282.25,281.30,278.33,275.12,280.40,285.70,287.66,292.63,295.18,295.04,301.49,304.69,306.12,317.43,310.73,317.67,318.79,315.67,322.57,323.29,327.61,337.38,340.23,345.30,349.92,349.77,360.04,355.84,354.81,349.26,344.80,342.26,332.06,329.23,338.87,337.98,350.47,L7
2015-07-21 22:14:21+00:00,236.54,317.84,297.29,311.95,304.41,301.38,290.79,291.41,285.04,283.34,283.32,281.81,279.43,275.99,280.40,285.70,285.93,291.27,293.92,293.93,300.00,302.34,305.17,316.04,308.55,313.76,315.39,313.86,322.57,323.29,326.01,335.38,339.47,343.89,347.51,347.28,357.69,353.73,353.23,347.22,341.69,341.40,333.16,329.23,337.46,337.16,351.00,L7
2015-07-29 22:14:13+00:00,236.54,311.66,299.84,312.08,304.90,302.13,292.99,293.26,286.53,285.14,284.49,282.97,279.44,275.77,280.12,283.64,286.59,290.00,293.53,292.97,298.95,302.15,303.14,314.30,305.65,310.33,312.60,311.71,319.79,320.76,323.87,334.27,338.75,342.53,345.72,346.73,355.71,352.15,351.50,345.76,339.53,340.43,334.35,330.83,337.92,336.56,350.69,L8
2015-08-22 22:14:27+00:00,238.61,311.66,303.81,313.11,306.91,304.20,295.16,294.93,289.47,285.14,288.31,285.88,281.72,278.02,281.94,285.20,287.26,290.54,294.45,293.29,298.67,301.09,303.14,314.30,306.40,310.91,313.24,312.98,320.87,323.17,325.54,333.48,338.55,342.32,344.81,344.36,355.71,352.15,351.16,344.97,339.41,341.48,336.74,335.23,339.14,338.68,354.69,L7
2015-09-07 22:14:29+00:00,241.66,308.56,303.87,311.59,306.49,304.03,294.03,293.12,286.90,284.34,288.31,285.88,280.05,277.52,280.98,283.54,285.86,289.23,292.63,291.19,296.57,298.99,301.09,311.81,306.40,310.91,311.22,310.95,318.86,322.80,324.92,331.99,336.66,339.39,342.26,340.24,351.80,347.80,348.31,344.97,337.43,340.01,337.55,336.29,338.10,339.32,356.49,L7
2015-10-09 22:14:42+00:00,228.90,306.93,307.47,311.05,305.63,301.98,296.40,295.01,288.42,285.68,288.26,284.72,277.34,275.98,278.60,280.17,283.89,287.09,290.77,291.41,293.42,295.98,296.80,305.68,302.20,306.30,306.95,307.47,314.18,317.48,319.65,327.28,334.22,335.42,337.09,335.80,339.90,343.46,344.72,342.17,337.43,340.01,337.55,341.13,338.10,339.32,356.49,L7
2015-10-25 22:14:59+00:00,241.64,310.85,310.21,312.57,307.50,303.83,298.37,296.80,289.75,286.71,288.48,285.16,278.36,276.81,279.66,280.39,284.15,287.98,291.84,292.95,294.51,297.23,298.29,306.57,303.52,306.70,306.89,307.23,313.03,315.36,317.96,325.09,333.24,333.86,335.51,334.32,337.22,341.37,342.74,340.74,336.05,338.22,336.40,340.21,337.73,337.33,353.84,L7
2015-12-04 22:14:44+00:00,256.83,317.63,313.53,313.59,309.42,304.71,297.67,297.53,290.98,288.30,289.68,286.27,279.98,278.27,281.23,280.14,283.75,286.60,291.26,292.17,294.10,299.46,299.68,304.35,301.81,304.15,303.91,303.05,307.32,312.46,314.49,320.25,328.25,329.25,330.89,330.07,332.92,334.62,336.76,334.50,329.61,333.91,336.29,340.81,335.95,336.56,353.84,L8
2015-12-20 22:14:45+00:00,267.67,317.63,315.38,317.10,314.59,310.03,300.95,301.76,295.43,294.25,295.82,292.45,287.20,284.01,284.61,282.86,286.35,289.33,294.24,296.15,297.85,303.10,304.87,308.18,307.01,306.90,306.55,303.86,307.65,313.90,315.40,320.22,326.46,328.89,330.01,325.39,330.11,330.08,334.86,335.38,330.43,335.52,340.43,343.51,337.59,340.65,359.37,L8
2016-02-13 22:20:44+00:00,298.58,323.75,328.85,325.54,325.08,319.20,307.28,306.96,301.66,301.12,306.37,299.27,293.63,291.59,290.57,287.19,290.29,294.08,299.33,300.80,301.81,307.09,309.29,311.66,315.91,311.86,308.45,304.58,308.45,315.89,311.38,313.45,318.39,323.79,323.84,313.63,316.13,317.73,332.71,332.70,328.36,332.55,343.14,348.46,338.96,345.07,366.26,L8
2016-04-01 22:20:26+00:00,326.29,332.96,334.78,333.51,338.96,323.46,312.08,314.10,308.46,306.71,304.20,298.24,301.44,295.56,294.30,289.15,293.78,297.85,304.25,308.27,308.59,315.88,314.42,316.61,316.98,311.24,309.14,302.73,304.40,309.37,304.49,309.23,306.73,321.47,320.70,310.04,314.07,317.82,330.93,330.46,326.48,328.41,340.47,347.49,339.16,343.39,361.16,L8
2016-04-18 22:16:54+00:00,335.18,343.80,344.96,341.96,344.48,331.15,317.58,315.48,308.51,316.48,313.70,307.37,305.36,303.51,301.48,296.42,298.36,302.78,306.00,312.24,310.64,319.44,320.11,318.54,319.82,311.61,310.67,303.89,305.14,311.78,305.09,310.71,307.63,321.79,318.78,305.51,316.12,317.63,332.33,332.31,329.68,332.92,343.12,348.82,342.77,343.86,358.61,L7
2016-04-26 22:14:08+00:00,337.37,354.37,352.25,349.62,349.24,338.17,325.84,327.95,324.16,329.06,326.97,318.67,315.02,311.83,308.26,303.14,304.52,306.58,306.39,313.27,313.35,320.90,323.84,319.28,320.27,312.84,311.55,305.97,307.40,316.42,306.74,313.61,308.23,322.93,319.33,305.50,317.48,320.26,333.32,334.33,333.35,338.58,348.45,352.13,346.28,348.40,360.61,L8
2016-05-04 22:16:59+00:00,337.37,356.38,353.78,352.50,349.60,341.83,332.31,335.58,333.99,334.48,332.26,324.40,319.27,316.03,308.26,303.14,306.17,307.92,307.27,313.78,314.51,320.85,325.04,322.95,321.47,315.45,315.04,308.49,307.40,316.42,308.15,315.47,310.71,323.99,319.82,310.33,321.90,324.13,335.01,335.96,336.74,341.24,349.06,352.13,347.85,347.44,358.81,L7
2016-05-12 22:14:08+00:00,337.37,353.82,353.03,349.74,348.19,341.30,332.62,334.12,333.17,333.23,330.23,322.07,317.56,314.14,306.51,301.70,304.26,305.82,305.39,311.22,313.35,317.17,322.67,321.76,319.92,314.55,314.72,309.88,307.59,318.23,309.90,315.59,311.13,323.03,320.86,310.54,321.35,323.23,334.61,334.80,336.46,341.79,349.10,350.96,345.98,346.01,357.57,L8
2016-06-05 22:17:08+00:00,338.52,355.75,349.80,355.02,348.05,343.27,339.02,337.25,335.23,334.70,332.10,325.14,319.78,314.74,306.50,302.45,305.59,308.18,304.54,309.82,311.90,313.04,321.82,320.88,317.68,313.82,313.57,310.19,308.21,313.59,307.60,315.58,312.38,323.35,321.57,316.76,325.12,327.53,337.28,336.62,340.78,343.70,344.66,346.48,348.73,346.61,356.94,L7
2016-07-14 22:23:21+00:00,338.52,355.75,349.80,353.91,343.14,338.21,336.27,333.61,338.26,336.06,332.76,326.36,319.68,313.40,305.21,301.91,305.19,307.73,299.75,303.76,306.68,305.33,318.89,319.00,314.46,312.77,312.54,311.14,307.71,311.29,305.29,314.25,310.79,320.08,318.58,320.41,326.75,330.74,338.67,335.07,341.11,343.66,342.70,342.50,348.29,341.84,347.57,L7
2016-07-15 22:14:34+00:00,338.52,355.75,345.44,348.12,340.58,336.06,333.36,332.30,334.49,333.27,329.99,322.89,315.69,311.22,303.61,299.71,304.65,305.46,299.68,302.79,305.92,305.20,316.27,319.00,314.46,312.77,312.54,311.14,308.35,312.28,305.94,313.14,311.99,320.03,316.78,317.15,324.98,326.61,334.58,331.83,338.32,337.19,342.70,342.50,348.29,341.84,347.57,L8
