dates,satname,nzd0506-0000,nzd0506-0001,nzd0506-0002,nzd0506-0003,nzd0506-0004,nzd0506-0005,nzd0506-0006,nzd0506-0007,nzd0506-0008,nzd0506-0009,nzd0506-0010,nzd0506-0011,nzd0506-0012,nzd0506-0013,nzd0506-0014,nzd0506-0015,nzd0506-0016,nzd0506-0017,nzd0506-0018,nzd0506-0019,nzd0506-0020,nzd0506-0021,nzd0506-0022,nzd0506-0023,nzd0506-0024,nzd0506-0025,nzd0506-0026,nzd0506-0027,nzd0506-0028,nzd0506-0029,nzd0506-0030,nzd0506-0031,nzd0506-0032,nzd0506-0033,nzd0506-0034,nzd0506-0035,nzd0506-0036,nzd0506-0037,nzd0506-0038,nzd0506-0039,nzd0506-0040,nzd0506-0041,nzd0506-0042,nzd0506-0043,nzd0506-0044,nzd0506-0045,nzd0506-0046
2011-06-08 22:08:12+00:00,L7,184.28,,,311.70,306.44,302.00,303.43,308.84,317.28,319.36,320.95,322.16,322.77,320.89,312.11,,,300.55,309.09,314.83,320.04,318.09,326.47,334.20,325.20,328.06,332.47,337.49,338.46,,176.33,358.21,365.14,368.13,361.49,361.43,367.63,366.19,363.93,356.81,354.55,347.70,343.02,335.05,165.39,317.40,322.32
2011-07-10 22:08:07+00:00,L7,,,290.65,297.14,292.05,293.26,293.80,292.87,293.42,301.03,299.24,292.52,290.48,292.02,,,291.26,291.16,291.36,289.39,297.42,300.89,305.91,308.67,313.47,310.77,306.62,312.94,,326.95,328.98,332.01,336.82,337.65,334.65,343.54,343.53,342.34,345.18,339.18,330.91,330.89,,133.21,298.52,291.44,306.47
2011-07-26 22:08:05+00:00,L7,184.44,,,317.84,314.61,308.56,304.20,298.21,310.31,310.21,315.15,306.76,311.09,306.26,308.25,,,306.45,301.71,311.29,306.95,312.04,314.96,324.19,326.87,325.02,329.08,334.59,343.24,,133.22,345.24,355.70,351.36,355.95,350.39,351.56,366.70,358.70,358.64,355.18,349.84,348.47,335.73,,,331.83
2011-08-27 22:07:59+00:00,L7,168.36,337.21,341.20,,329.90,322.29,318.74,311.70,313.35,309.98,308.62,301.91,297.96,295.25,294.99,301.92,,,306.21,305.70,311.22,308.81,317.70,315.29,316.67,321.60,324.07,326.19,324.07,328.16,,177.44,334.58,334.93,330.59,338.93,336.80,347.33,353.50,351.28,356.60,352.68,352.50,352.34,351.03,,
2011-09-12 22:07:53+00:00,L7,349.83,354.68,358.76,354.19,348.72,336.38,327.05,,,317.84,315.18,312.13,315.45,310.08,315.59,312.95,315.18,313.50,313.39,313.05,317.74,,,327.33,322.16,324.17,319.14,320.08,320.04,324.73,323.53,327.70,331.28,331.73,328.36,,,353.30,358.16,353.55,359.24,360.85,365.36,366.41,371.31,375.42,435.75
2011-11-15 22:08:10+00:00,L7,338.24,343.64,,348.07,342.00,334.52,329.26,325.72,323.17,321.55,321.62,309.49,311.22,304.39,308.98,305.49,,,302.16,296.02,297.27,296.40,298.91,301.94,300.26,296.17,299.02,300.55,310.70,313.02,,,314.53,321.45,323.70,325.50,330.88,337.05,338.69,341.91,341.17,341.16,343.87,337.28,341.54,,368.04
2012-04-07 22:08:40+00:00,L7,348.46,361.34,347.06,343.90,332.53,333.77,333.41,333.72,333.31,329.83,,,330.48,328.12,324.19,323.14,322.74,322.30,318.98,317.79,320.94,326.29,323.12,327.73,,,327.90,323.88,329.39,335.30,339.98,347.28,346.64,354.82,353.75,355.39,358.34,358.77,,,368.65,365.63,373.48,383.21,394.90,387.23,409.39
2012-12-03 22:10:34+00:00,L7,307.99,323.02,324.15,325.16,318.41,308.62,308.71,307.10,309.38,311.32,310.34,,,308.68,313.99,312.25,320.07,317.34,322.61,314.17,320.81,328.85,329.23,327.34,316.14,,320.87,319.31,320.90,323.26,320.33,322.10,316.60,307.85,311.05,320.36,332.59,345.31,354.86,,,359.51,359.62,363.38,362.38,357.08,365.69
2013-01-20 22:10:47+00:00,L7,298.81,306.18,304.64,310.28,310.39,310.21,311.77,317.69,319.16,315.33,,,312.30,311.62,311.75,310.80,310.43,314.51,306.75,306.84,315.56,322.72,329.62,336.00,,,328.48,318.92,321.84,321.99,322.22,320.87,321.83,324.59,322.38,318.50,329.80,341.11,,,352.48,343.11,345.90,340.60,337.49,340.70,
2013-04-01 22:16:50+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-17 22:16:45+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-25 22:22:32+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-03 22:16:41+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.81,188.77,79.48,,,,,,,,,,,,,,,
2013-06-04 22:16:28+00:00,L7,,,,,,321.54,310.83,316.03,316.65,,,,,,,,,,,317.21,323.16,321.39,,,,,,,,,,,182.35,342.98,338.19,346.88,346.67,,,,,,,,,,
2013-06-05 22:16:38+00:00,L8,,,328.20,328.95,329.66,319.09,310.86,321.11,322.02,325.91,332.17,327.66,321.62,312.92,322.26,312.04,324.35,317.57,323.18,326.18,329.75,336.94,335.52,344.83,344.86,332.52,334.86,335.84,332.79,335.89,334.74,337.20,338.56,338.38,344.12,347.84,642.40,532.20,512.12,478.39,642.18,346.99,347.75,348.87,390.38,486.59,495.03
2013-06-13 22:10:16+00:00,L7,184.48,,324.69,328.98,332.86,329.05,327.94,325.70,325.21,331.09,330.07,324.53,317.85,318.38,,,322.47,317.17,324.61,322.46,327.73,331.20,331.61,342.54,341.33,334.68,335.93,336.92,,339.14,333.09,335.18,339.45,343.93,345.69,349.48,347.98,348.59,347.00,345.29,342.36,343.46,,187.33,352.42,352.58,368.14
2013-07-06 22:16:14+00:00,L7,,,,,,,,,313.36,315.20,314.00,303.46,,,,,,,,,,,328.79,331.01,328.04,326.01,,,,,,,,,,151.16,339.19,338.98,337.74,333.53,,,,,,,
2013-07-07 22:16:35+00:00,L8,,,321.98,324.35,317.41,315.13,315.18,317.66,322.72,318.58,317.34,307.77,309.34,305.73,304.59,311.41,314.06,317.46,318.33,318.52,324.46,327.46,333.55,342.48,343.49,336.46,335.15,335.92,330.47,329.47,331.15,336.01,344.39,342.93,342.66,343.69,344.84,344.81,348.40,346.05,334.44,341.58,353.05,361.25,367.34,372.35,436.73
2013-07-22 22:16:07+00:00,L7,,,,,322.13,318.75,322.14,,,,,,,,,,,,323.58,326.10,328.36,,,,,,,,,,,346.53,349.00,351.16,355.75,,,,,,,,,,,,560.51
2013-07-23 22:16:34+00:00,L8,,298.42,325.39,319.99,314.71,310.90,307.17,306.69,315.12,314.15,313.39,306.48,305.63,308.04,315.37,318.26,330.43,345.31,343.59,340.49,336.29,341.37,340.13,342.51,345.29,,,,,,,,,,,,,,,,,,,,,,363.94
2013-08-08 22:16:37+00:00,L8,,331.99,334.97,329.75,328.60,322.46,324.14,319.81,319.59,318.83,314.74,316.31,315.58,313.13,313.25,313.35,319.45,321.30,326.75,323.15,329.32,331.42,333.86,341.56,339.97,336.49,336.10,338.03,340.22,338.42,337.05,341.33,341.48,344.78,349.21,351.05,347.23,343.03,342.84,344.07,339.73,340.76,345.86,347.49,355.40,461.54,523.33
2013-09-17 22:10:16+00:00,L7,307.24,312.22,314.13,314.44,314.60,313.31,305.49,309.55,310.33,315.79,314.85,317.03,,313.07,312.89,312.52,309.83,312.12,314.44,317.45,317.23,320.11,322.40,327.78,325.35,,,337.33,335.18,333.74,330.88,332.99,337.36,337.81,337.62,343.10,344.27,339.83,335.95,329.93,,,341.55,347.40,350.23,338.97,354.16
2013-10-11 22:16:29+00:00,L8,299.19,298.29,297.98,292.51,296.99,292.75,297.27,296.82,295.30,298.40,297.81,293.48,285.63,292.81,290.03,289.18,296.53,283.87,283.98,280.55,284.23,306.51,302.00,308.86,312.03,315.82,309.53,312.03,316.97,309.64,314.21,314.11,312.18,320.32,315.59,310.48,304.53,302.11,301.97,300.75,294.51,301.74,314.81,327.53,319.35,306.70,309.96
2013-11-04 22:10:43+00:00,L7,346.30,330.37,331.49,325.48,,,321.98,326.95,329.86,340.45,341.47,336.96,327.05,325.98,338.07,339.57,327.84,332.97,,,338.12,341.19,375.76,391.15,390.94,,360.66,368.43,366.95,355.88,354.53,358.46,,,358.77,350.76,350.87,358.50,369.30,345.00,337.56,347.83,354.42,419.87,438.28,441.97,523.19
2013-11-19 22:22:25+00:00,L8,,,,,313.18,310.05,307.24,311.16,320.03,325.25,330.79,329.28,329.71,326.60,303.51,306.91,321.97,321.06,322.01,330.05,341.51,398.93,361.89,336.73,340.08,338.84,351.49,,344.95,,,,,,,,,,,,,,,,,,
2013-12-30 22:16:01+00:00,L8,319.38,319.19,322.49,317.72,319.81,316.94,320.14,325.88,324.74,329.81,334.12,330.44,327.15,323.06,326.08,320.68,327.28,321.77,329.99,335.16,334.39,323.75,292.86,335.88,340.20,334.50,341.72,344.58,350.97,355.85,359.68,361.71,362.95,362.39,358.06,353.46,349.32,344.49,355.47,347.84,351.18,346.11,349.29,344.11,335.30,324.58,338.20
2014-01-22 22:21:55+00:00,L8,298.59,300.26,302.88,296.60,308.04,304.74,303.66,298.92,309.79,313.84,313.73,309.34,311.28,306.29,306.96,309.88,304.03,312.19,305.61,313.47,308.83,314.53,320.72,321.56,320.42,324.34,323.18,321.36,324.31,327.40,331.56,333.04,,,,,,,,,,,,,,,
2014-02-07 22:21:45+00:00,L8,,,,,,,,,103.29,138.00,,,,,,,,,,,,571.92,,424.94,,,,,,418.52,479.05,505.60,127.33,145.94,95.65,56.58,,273.89,353.98,307.27,211.61,241.16,,,,,
2014-02-23 22:21:32+00:00,L8,274.18,291.28,290.17,293.56,295.91,288.03,301.86,300.14,304.70,302.68,307.42,299.70,306.92,302.83,299.49,297.76,299.91,308.53,305.46,313.53,306.94,312.26,310.43,317.46,318.87,322.40,313.39,316.39,323.56,328.63,330.27,333.10,338.52,338.51,337.79,333.13,337.28,336.32,332.55,338.07,335.83,336.32,328.11,327.14,324.66,298.33,297.28
2014-02-24 22:11:19+00:00,L7,283.82,295.03,301.91,296.53,299.37,300.80,301.24,304.86,304.04,309.93,,311.41,311.56,308.02,304.74,307.87,310.32,308.35,301.57,311.90,308.59,313.42,326.19,329.36,,328.56,329.88,330.62,335.37,337.13,339.38,338.48,343.21,346.30,346.98,341.92,341.76,338.42,,342.09,342.11,342.74,344.46,339.49,327.29,317.68,315.34
2014-03-11 22:21:19+00:00,L8,308.11,314.48,316.07,310.48,314.26,308.64,312.28,305.65,317.78,314.59,317.32,311.87,312.49,307.93,310.06,311.53,310.26,316.37,310.62,315.66,320.98,327.70,328.82,336.12,328.05,329.87,333.23,335.19,341.61,337.22,345.69,343.91,357.86,358.13,356.54,352.18,349.44,345.45,353.95,345.03,350.84,345.51,351.11,341.80,332.44,321.27,331.66
2014-03-27 22:21:01+00:00,L8,489.36,501.64,521.41,626.22,640.15,,,,,,,,,,,,,,,,,596.82,,536.79,,,,,,553.35,542.18,513.07,533.09,579.79,522.25,634.00,593.27,593.15,495.78,535.83,586.11,631.04,629.06,636.77,484.16,242.26,282.77
2014-04-12 22:20:49+00:00,L8,,,,111.87,125.74,149.46,,,,,545.48,524.32,,,,,,,,,,543.73,,639.04,,,,,,637.20,529.83,643.85,245.35,307.84,382.37,535.25,566.61,564.18,510.65,457.44,514.72,508.22,492.94,529.51,552.39,620.69,565.97
2014-04-21 22:14:29+00:00,L8,,300.97,298.84,285.93,275.98,270.00,271.97,277.21,285.97,288.08,297.68,294.29,293.20,290.76,291.38,294.32,295.77,298.87,298.91,303.56,301.92,308.02,315.10,313.62,317.92,320.76,317.20,321.42,322.99,329.05,329.96,333.72,339.36,338.87,344.62,348.73,347.02,342.37,331.84,335.94,331.68,335.77,328.60,311.23,294.99,288.03,301.49
2014-04-28 22:20:34+00:00,L8,,538.51,601.09,432.05,397.76,,260.09,285.00,280.49,281.05,,324.80,,,,,,,,,,,,,,,,,,,626.35,615.49,601.78,644.37,584.27,,,,,,,,,,475.55,500.04,
2014-05-14 22:20:20+00:00,L8,,301.64,316.18,304.62,300.75,289.15,274.56,280.66,297.39,,,,,,,,,,,,,,,,,,,,,,,,,,502.88,536.25,574.23,600.29,628.69,632.90,459.87,412.34,417.13,434.72,405.37,477.39,509.95
2014-05-15 22:11:56+00:00,L7,198.59,290.22,318.05,309.24,293.49,300.67,295.93,297.84,302.18,,,310.63,308.75,307.43,311.24,314.86,309.68,316.38,318.88,328.18,333.39,339.36,339.64,,,348.59,360.88,364.79,371.99,375.37,384.40,374.12,386.19,380.12,378.77,380.46,385.29,,,371.14,355.64,344.04,343.41,340.58,396.37,500.98,550.05
2014-08-03 22:12:15+00:00,L7,,282.01,292.03,289.03,283.00,277.21,272.59,282.17,290.25,286.61,297.85,298.17,300.05,,,295.39,296.05,301.25,300.03,305.44,303.73,315.93,322.81,328.39,335.46,332.15,335.97,,,330.96,333.03,350.41,346.32,355.30,343.38,352.28,350.60,353.69,354.61,351.02,355.22,343.37,75.79,315.56,298.14,290.78,316.80
2014-08-11 22:14:39+00:00,L8,,303.57,318.92,312.69,309.75,303.06,298.95,298.39,296.92,305.70,313.27,320.65,318.09,311.24,306.76,306.73,314.03,321.31,328.46,327.82,332.98,338.68,341.50,344.92,354.23,357.08,355.90,356.47,355.67,359.57,361.13,363.85,369.00,372.46,372.71,377.08,375.43,378.31,376.23,373.12,370.07,360.26,354.25,364.65,429.26,515.15,623.74
2014-08-19 22:12:14+00:00,L7,216.83,,290.81,286.93,279.16,278.37,271.12,274.75,270.94,272.01,278.66,275.62,273.19,272.89,273.04,,293.29,293.43,301.91,303.84,307.98,322.02,,355.06,,331.38,320.89,320.17,,,338.61,337.55,336.66,342.01,340.55,346.82,338.99,339.40,339.90,337.40,331.70,332.70,322.63,,303.91,294.15,295.19
2014-08-26 22:18:23+00:00,L7,,,,,,,,,,,,,,,,,,,,,,267.36,281.27,288.21,,,,,,,,,,,,,,,,,,,,,,,
2014-08-27 22:14:41+00:00,L8,374.11,355.86,579.10,499.60,444.64,,,,,,,,301.54,308.47,384.11,413.43,,330.14,330.42,326.93,327.62,375.17,415.30,425.55,344.62,340.85,,,,,,,,615.26,595.77,,,,,,,,,,,,
2014-11-15 22:14:49+00:00,L8,298.84,301.72,300.43,290.51,285.72,276.40,268.25,274.20,264.31,271.98,277.01,279.43,280.62,268.04,282.62,281.99,287.92,281.27,282.36,305.86,300.43,309.36,314.00,318.76,318.75,321.16,324.30,317.18,322.06,326.14,327.63,332.63,335.46,336.71,338.60,340.68,346.26,341.26,340.09,,,,,,,,
2015-03-14 22:20:23+00:00,L8,318.89,304.02,265.50,324.19,318.97,324.74,364.70,,,,,,,,,,,,,,,227.23,,320.30,,,,,,,,,302.30,343.69,359.36,251.91,384.63,521.17,545.27,557.01,560.10,162.28,252.84,283.24,412.35,468.76,505.85
2015-03-30 22:20:13+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,440.24,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31 22:13:40+00:00,L7,321.03,323.51,319.68,311.73,304.82,,299.09,295.56,297.15,292.59,300.32,298.22,300.15,297.18,298.49,304.62,306.35,311.62,312.56,,327.89,330.45,332.63,341.03,340.08,342.16,339.45,339.52,346.07,351.20,355.63,355.33,361.90,,,359.58,362.72,366.30,365.19,365.61,,,,,,,
2015-05-02 22:13:55+00:00,L7,217.31,324.50,321.21,318.02,311.82,308.37,300.76,,,298.36,300.59,297.52,296.44,292.10,293.92,301.82,304.18,316.62,318.35,322.47,321.90,,,340.93,340.97,338.94,344.99,346.02,350.20,355.36,359.62,364.61,365.81,366.67,361.52,,,372.05,379.82,375.97,371.35,368.41,360.38,360.74,362.25,374.42,393.40
2015-06-19 22:14:13+00:00,L7,183.72,,308.68,329.69,318.67,304.39,299.55,297.08,289.25,286.18,286.78,280.19,274.33,277.31,,,289.12,292.33,295.21,297.19,296.60,306.86,300.43,304.66,298.77,308.79,306.73,309.08,,331.04,333.52,339.03,347.50,351.63,352.67,352.92,351.93,359.94,359.71,347.95,340.37,342.68,338.31,147.04,350.88,355.48,375.69
2015-06-27 22:13:58+00:00,L8,,,282.37,296.13,299.45,283.42,280.36,280.39,268.15,272.38,269.45,263.86,258.63,261.07,264.23,265.70,273.62,280.91,278.84,283.53,281.33,290.02,296.45,297.24,296.17,297.03,300.20,300.37,303.11,320.76,318.53,329.65,338.00,338.59,335.14,338.98,347.50,346.68,342.89,338.82,333.13,338.53,331.91,333.38,328.16,329.69,346.87
2015-07-05 22:14:17+00:00,L7,183.42,,290.83,306.03,296.18,295.67,285.13,296.24,290.09,286.47,283.35,,,277.19,276.62,283.47,281.73,282.94,290.44,297.34,303.12,306.54,308.57,309.89,303.67,,,309.36,309.19,304.91,317.56,331.72,337.25,338.92,353.89,352.63,354.88,350.92,352.42,341.37,169.96,347.41,342.45,339.17,346.19,348.33,360.59
2015-07-21 22:14:21+00:00,L7,199.04,,302.73,302.39,290.99,298.94,293.85,296.37,291.78,287.42,285.68,281.45,281.13,277.32,,,275.58,282.28,285.61,287.29,290.17,290.29,298.98,305.74,294.96,295.42,299.11,302.16,,,313.20,321.96,332.53,333.86,332.47,336.44,343.74,341.52,342.69,334.59,330.53,334.95,332.75,143.21,328.40,327.89,345.12
2015-07-29 22:14:13+00:00,L8,,299.12,323.09,315.40,313.62,311.05,309.40,306.20,298.74,301.22,297.53,293.58,284.81,280.46,283.34,280.20,294.01,286.75,295.16,292.53,297.47,306.53,297.79,306.13,293.60,298.55,304.02,304.12,315.55,317.71,320.61,334.47,338.49,340.32,341.02,345.74,348.23,346.07,346.45,341.84,334.59,341.58,349.91,346.83,347.04,345.57,365.11
2015-08-22 22:14:27+00:00,L7,248.38,327.78,324.42,316.31,311.85,309.58,303.65,297.29,297.15,,302.56,293.36,284.29,281.29,281.97,283.01,284.77,285.24,292.57,286.13,286.65,283.59,,,300.50,303.25,305.97,310.73,311.97,317.63,317.26,313.64,326.94,328.37,325.92,326.49,,,337.68,329.43,331.08,335.33,331.08,337.24,332.18,326.36,345.37
2015-09-07 22:14:29+00:00,L7,259.65,280.15,290.16,291.49,288.57,291.03,276.53,270.55,256.13,264.57,,,254.20,257.54,263.55,260.74,265.56,267.08,267.39,264.87,267.03,270.11,275.95,281.18,,,282.84,280.51,288.52,294.62,294.36,301.81,306.86,299.99,305.84,306.66,312.74,308.24,311.29,146.17,315.74,313.66,317.61,317.00,312.58,311.80,326.46
2015-10-09 22:14:42+00:00,L7,311.75,325.68,325.49,324.81,321.26,316.81,319.43,309.67,307.91,301.72,298.14,288.70,,281.57,280.60,279.63,287.60,291.14,294.70,292.80,298.09,304.76,301.23,309.29,304.95,308.35,303.77,306.67,311.27,305.81,305.40,310.94,316.21,322.39,327.32,323.50,321.91,330.53,331.29,,,,,,,,
2015-10-25 22:14:59+00:00,L7,331.76,331.07,338.88,328.02,328.35,323.78,318.47,313.83,303.91,298.93,294.73,291.79,289.49,288.77,290.34,285.54,289.00,299.20,304.42,310.12,307.91,311.28,312.29,316.77,318.10,313.53,310.41,309.04,310.16,305.56,309.97,310.47,328.02,324.36,325.83,323.86,321.70,327.22,328.98,334.31,329.10,328.39,334.37,341.94,339.86,330.47,344.61
2015-12-04 22:14:44+00:00,L8,332.84,330.12,329.31,316.93,305.94,296.59,278.74,294.25,289.31,287.63,283.14,283.81,284.32,278.46,285.89,277.24,284.12,282.36,293.77,294.04,295.24,305.26,298.06,302.11,300.46,293.36,293.04,279.13,272.23,284.08,279.72,283.96,293.28,292.30,287.05,287.09,286.95,295.19,294.89,303.53,302.46,301.42,314.19,319.72,313.98,310.99,318.04
2015-12-20 22:14:45+00:00,L8,,,,352.19,342.33,334.67,315.56,320.04,308.52,311.67,310.55,304.47,304.06,303.19,298.37,290.01,297.12,296.71,303.94,314.11,308.93,315.34,321.90,318.12,317.54,302.84,302.46,289.18,289.37,293.61,292.23,302.67,304.41,316.59,312.33,296.75,303.70,301.04,312.73,329.73,327.55,325.68,325.24,333.20,329.62,329.21,341.50
2016-02-13 22:20:44+00:00,L8,495.10,,,,,,,,,,,,,,,,,,,,,200.79,,263.37,,,,,,248.78,278.71,297.81,302.02,281.50,101.55,226.64,401.81,,355.45,298.27,257.46,280.70,,,,,
2016-02-29 22:20:41+00:00,L8,,,,,,,,248.56,240.45,241.03,229.54,235.33,231.62,234.44,234.62,235.05,236.58,236.79,247.54,254.92,256.82,257.68,258.91,261.91,,,,,,213.32,,,,,,,,,,,,,,,,,
2016-03-16 22:20:36+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-01 22:20:26+00:00,L8,530.91,524.91,534.19,519.57,358.04,,,,,,,,,,,,,,,,,241.10,,587.10,,,616.50,,,,108.60,224.56,257.44,523.62,638.93,635.03,,,207.83,140.61,320.17,378.89,,113.85,166.82,186.61,186.74
2016-04-17 22:20:21+00:00,L8,,,,,,,,,,,,,,,,,,,,,,50.68,,186.71,,,,,,,,,,,,,,,,,,,,,,,
2016-04-18 22:16:54+00:00,L7,338.68,359.45,357.15,359.09,349.99,348.48,342.09,,,341.91,337.39,326.21,317.81,314.61,310.22,309.70,306.62,311.75,302.53,309.60,307.27,,325.00,317.84,317.40,310.95,310.99,312.45,315.66,317.46,310.40,319.80,322.61,324.90,320.93,,331.03,330.50,339.41,338.46,342.98,347.19,352.30,354.01,354.47,346.77,352.93
2016-04-26 22:14:08+00:00,L8,290.00,363.05,360.97,358.78,352.35,352.01,351.64,351.40,351.05,349.46,348.04,337.18,328.34,322.33,317.67,312.61,313.78,314.59,306.17,314.43,318.95,315.89,327.41,319.89,320.14,318.66,314.14,317.56,319.48,324.52,318.64,325.26,331.85,329.18,328.24,323.92,327.33,337.90,334.15,342.59,347.58,351.29,356.09,355.61,354.21,349.13,353.30
2016-05-04 22:16:59+00:00,L7,,364.88,360.58,365.00,353.63,358.29,359.52,360.00,365.48,358.42,355.91,349.32,338.51,335.29,,,314.19,315.10,312.46,317.61,321.17,322.92,331.83,339.28,328.46,328.10,331.25,320.81,,,319.23,327.63,327.55,330.72,324.28,325.55,341.38,341.00,345.65,344.47,355.24,354.36,355.48,101.98,356.97,348.58,358.29
2016-05-12 22:14:08+00:00,L8,,331.37,339.14,331.06,328.86,329.74,327.62,320.74,320.07,316.07,307.82,300.64,298.12,292.45,290.56,286.13,287.71,286.40,287.82,289.54,297.73,291.53,301.02,307.67,301.28,299.16,302.24,305.91,294.36,305.88,300.79,302.31,304.30,306.00,313.85,307.77,309.71,311.77,321.31,319.21,327.23,332.31,329.69,326.67,322.65,314.38,318.67
2016-06-05 22:17:08+00:00,L7,186.48,,349.62,116.41,341.35,338.26,339.02,335.15,332.44,332.88,335.39,335.04,334.04,323.05,315.66,313.79,315.53,,315.99,315.46,319.32,321.07,325.77,324.17,323.48,325.43,322.54,317.42,322.18,326.50,329.18,330.72,336.09,335.22,332.27,330.32,339.40,344.40,350.06,347.23,357.93,353.89,353.14,362.92,453.47,475.49,
2016-07-14 22:23:21+00:00,L7,,,,,314.01,309.23,302.65,306.00,,,,,,,,,,,279.72,282.66,283.04,282.80,,,,,,,,,,134.60,297.04,303.71,301.15,,,,,,,,,,,,312.65
2016-07-15 22:14:34+00:00,L8,,,318.09,322.48,317.04,318.56,312.58,321.87,314.40,313.78,309.88,300.58,290.17,294.07,292.68,285.91,298.35,291.81,295.04,292.41,296.39,298.99,298.22,516.48,,,,,303.81,306.25,299.81,299.34,316.58,313.51,299.77,302.29,311.59,302.35,304.47,310.62,317.71,298.57,,,,,
2016-07-30 22:23:24+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08 22:17:13+00:00,L7,201.03,354.27,348.03,343.06,,337.79,332.32,330.67,333.20,327.94,337.77,330.37,327.08,319.20,321.63,317.23,318.08,,,312.22,305.42,312.72,309.36,313.34,304.17,308.33,316.67,312.38,316.89,312.80,317.67,314.74,139.89,320.30,316.27,319.28,318.51,324.33,326.51,332.60,335.17,339.76,349.99,344.59,350.33,351.76,366.21
2016-08-16 22:14:41+00:00,L8,334.95,356.77,354.76,351.06,346.66,347.11,347.27,347.88,342.09,349.04,348.78,348.84,342.53,333.70,328.28,332.42,331.30,323.67,320.82,321.54,326.19,325.19,327.78,322.10,322.05,321.03,316.31,314.80,318.70,321.50,318.26,326.67,327.40,322.92,325.51,322.64,320.60,327.68,330.17,339.05,338.88,344.11,350.83,352.21,354.53,358.07,378.41
2016-09-09 22:17:18+00:00,L7,304.49,322.68,317.58,314.56,310.42,306.16,304.56,303.64,,,308.40,302.06,301.53,299.08,295.70,300.81,296.67,293.65,299.28,292.90,297.32,293.46,,310.07,306.32,303.35,303.95,302.78,303.15,298.44,307.76,312.57,310.90,308.01,299.02,304.32,,,320.78,315.18,321.93,321.90,324.83,330.24,328.75,329.87,348.34
2016-11-19 22:23:19+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.42,215.87,215.97,,,,,,,,,,,,,,,
2016-11-20 22:14:57+00:00,L8,297.48,294.60,297.15,287.70,296.78,295.04,295.07,296.35,290.40,296.52,298.56,290.64,289.67,286.23,290.27,285.57,294.26,286.63,290.46,288.86,296.56,296.96,296.98,296.21,291.56,294.69,302.28,298.75,300.65,297.44,298.50,302.81,302.95,304.73,311.11,309.71,313.40,300.87,296.63,302.65,304.77,309.23,318.92,326.49,320.85,327.70,348.02
2017-01-30 22:20:50+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-31 22:16:36+00:00,L7,355.54,356.01,352.76,341.77,336.04,333.93,333.64,330.23,327.89,,,324.37,320.77,322.19,318.68,320.02,321.61,324.09,325.59,326.08,329.69,326.99,327.91,,,324.19,320.85,320.75,320.34,324.68,327.40,331.64,338.22,346.08,351.04,353.58,359.24,361.17,,341.91,348.75,349.41,354.18,366.34,377.98,381.14,391.90
2017-02-08 22:14:34+00:00,L8,352.51,352.95,350.28,346.66,337.39,332.58,333.42,329.91,327.41,329.66,333.20,326.40,321.09,322.79,318.40,316.80,323.51,320.84,326.63,325.71,329.05,327.70,329.88,330.84,324.58,323.28,316.01,336.23,,327.71,331.20,335.32,341.99,344.59,353.98,357.33,360.45,361.44,344.84,343.46,348.33,349.32,363.13,377.62,378.91,361.69,382.44
2017-02-15 22:20:43+00:00,L8,337.96,338.57,331.61,327.97,398.35,,470.30,,330.73,328.06,329.65,324.01,317.04,316.47,312.49,310.32,306.78,304.88,305.72,312.14,309.41,314.21,314.90,316.46,315.49,314.00,308.66,313.85,312.26,313.16,309.23,327.85,324.02,329.97,335.26,343.07,346.32,345.13,338.13,334.46,331.11,339.00,347.13,350.60,356.03,351.64,357.09
2017-03-03 22:20:37+00:00,L8,,,596.36,618.45,432.30,,,,,,,,,,,,,,,,,638.52,,539.29,,,,,,549.60,584.36,614.76,541.46,472.44,545.37,572.45,476.94,514.33,516.11,508.47,474.13,450.21,302.02,320.68,315.06,,
2017-03-19 22:20:27+00:00,L8,428.45,218.96,480.59,614.97,,,,,,,,,,,,,,,,,,576.23,,539.51,,,,,,222.93,238.00,420.28,441.87,463.60,460.52,632.47,420.94,637.44,101.58,428.44,517.51,520.42,237.38,257.57,263.68,590.55,622.37
