dates,nzd0062-0000,nzd0062-0001,nzd0062-0002,nzd0062-0003,nzd0062-0004,nzd0062-0005,nzd0062-0006,nzd0062-0007,nzd0062-0008,nzd0062-0009,nzd0062-0010,nzd0062-0011,nzd0062-0012,nzd0062-0013,nzd0062-0014,nzd0062-0015,nzd0062-0016,nzd0062-0017,nzd0062-0018,nzd0062-0019,nzd0062-0020,nzd0062-0021,nzd0062-0022,nzd0062-0023,nzd0062-0024,nzd0062-0025,nzd0062-0026,nzd0062-0027,nzd0062-0028,nzd0062-0029,nzd0062-0030,nzd0062-0031,nzd0062-0032,nzd0062-0033,nzd0062-0034,nzd0062-0035,nzd0062-0036,nzd0062-0037,nzd0062-0038,nzd0062-0039,nzd0062-0040,nzd0062-0041,nzd0062-0042,nzd0062-0043,nzd0062-0044,nzd0062-0045,nzd0062-0046,nzd0062-0047,nzd0062-0048,nzd0062-0049,nzd0062-0050,nzd0062-0051,nzd0062-0052,nzd0062-0053,nzd0062-0054,nzd0062-0055,nzd0062-0056,nzd0062-0057,nzd0062-0058,nzd0062-0059,nzd0062-0060,nzd0062-0061,nzd0062-0062,nzd0062-0063,nzd0062-0064,nzd0062-0065,nzd0062-0066,nzd0062-0067,nzd0062-0068,nzd0062-0069,nzd0062-0070,nzd0062-0071,satname
2013-08-23 22:12:58+00:00,383.65,383.99,389.38,383.24,398.25,392.43,388.25,379.52,386.34,392.21,384.23,382.00,382.66,381.97,379.90,377.43,373.96,374.14,376.42,381.87,391.12,390.18,385.32,385.31,389.97,388.10,384.70,379.47,378.65,379.86,388.09,355.86,391.50,386.98,378.17,370.39,379.68,388.71,380.40,359.29,388.82,393.23,385.31,373.40,367.50,367.26,363.50,380.54,381.09,372.34,368.14,379.78,379.58,371.33,369.61,374.74,372.53,366.01,351.55,351.91,358.00,356.88,368.87,413.22,382.76,364.26,368.24,377.94,386.85,394.47,400.77,360.56,L7
2013-08-31 22:19:38+00:00,382.57,382.41,387.78,383.57,397.58,393.13,388.75,379.00,386.87,389.61,382.37,379.68,380.97,381.44,380.00,378.35,375.63,375.07,375.84,382.94,392.54,390.33,386.45,386.53,388.71,386.19,383.43,378.56,377.89,378.72,383.55,357.85,388.89,385.46,375.91,374.81,382.88,392.75,386.12,366.39,390.26,395.45,386.39,373.57,372.49,371.22,366.88,381.08,382.03,374.00,369.21,379.82,380.57,373.66,371.28,375.48,373.05,367.03,351.81,352.20,357.55,356.21,369.36,413.22,383.16,365.19,368.51,378.76,387.88,392.49,398.87,365.27,L8
2013-10-02 22:19:28+00:00,379.60,379.80,384.14,383.57,392.40,393.13,388.75,379.00,386.87,381.63,376.75,372.63,373.69,381.44,380.00,372.41,372.09,372.00,373.00,380.67,390.93,388.63,385.53,385.25,386.60,383.18,380.47,374.07,374.69,370.15,376.66,351.31,388.89,382.61,375.61,375.80,381.59,391.70,380.73,366.39,390.26,393.27,381.41,373.57,372.49,371.22,366.88,377.63,380.16,370.95,365.67,379.82,380.57,373.66,371.28,375.48,373.05,367.03,351.81,352.20,357.55,356.21,369.36,413.22,383.16,365.19,368.51,378.76,387.88,392.49,398.87,357.01,L8
2013-11-03 22:19:20+00:00,379.75,380.62,385.50,385.45,393.64,393.93,389.12,388.46,392.09,385.44,379.21,373.52,376.84,383.19,380.17,373.55,374.06,374.31,375.42,383.51,392.87,390.69,387.22,386.61,388.16,385.72,383.41,376.49,377.69,371.35,381.73,354.80,384.92,384.05,380.55,381.79,387.01,396.29,383.65,370.17,396.06,398.06,384.96,375.41,373.85,373.72,370.85,379.11,380.89,372.27,366.67,379.78,381.55,375.99,371.28,375.48,373.05,367.03,351.81,352.20,357.55,357.12,370.40,412.98,383.89,368.77,372.43,381.57,387.53,388.21,396.37,363.42,L8
2014-02-07 22:18:33+00:00,378.47,379.16,385.37,395.11,393.33,401.44,394.57,403.15,402.30,380.76,377.83,378.45,382.24,395.12,380.58,379.48,382.40,385.32,382.35,388.53,395.60,391.27,390.53,390.31,389.29,388.30,389.81,384.48,382.51,374.29,377.12,364.37,381.02,384.09,382.73,395.45,400.01,405.24,389.66,393.42,408.40,402.03,387.72,385.97,386.79,385.47,387.59,384.30,384.14,378.88,378.98,385.29,383.77,383.12,379.66,382.39,378.49,370.95,365.24,360.12,361.77,362.68,371.58,422.74,384.31,375.25,375.60,386.96,393.56,388.48,397.06,372.21,L8
2014-02-23 22:18:20+00:00,376.92,379.10,387.41,393.08,393.42,402.15,392.99,405.47,399.90,373.44,371.41,375.78,379.75,388.42,379.87,378.93,379.73,384.84,384.03,390.48,395.51,389.27,388.23,388.58,385.50,384.30,388.87,382.86,379.88,371.10,372.87,367.02,381.33,386.19,384.57,397.47,398.31,402.53,386.60,392.91,405.66,397.47,381.08,379.48,384.38,385.04,388.16,383.15,383.24,378.98,381.08,385.88,382.53,379.73,375.47,378.51,375.94,369.35,364.24,361.13,366.19,362.02,377.90,428.53,391.75,375.40,377.22,389.26,394.88,387.95,396.81,371.97,L8
2014-03-27 22:17:50+00:00,376.86,380.25,389.31,395.81,393.05,403.98,393.56,414.64,403.36,372.00,370.54,376.55,380.29,381.71,369.24,374.42,379.05,386.93,387.55,389.72,392.82,388.99,389.71,388.11,383.21,382.70,387.21,380.46,378.10,369.06,372.90,365.62,380.43,388.84,389.60,397.76,397.39,400.38,380.69,394.87,408.32,396.43,377.13,370.38,375.30,381.79,386.59,383.28,383.43,379.14,381.48,387.29,382.65,379.45,373.25,371.77,372.35,368.10,363.66,361.01,369.55,363.22,382.97,423.40,392.95,376.44,378.03,388.47,392.88,386.69,396.11,370.72,L8
2014-04-12 22:17:37+00:00,386.96,388.76,399.44,397.62,407.68,409.07,401.75,420.47,410.99,382.09,385.17,389.47,392.01,383.09,372.11,383.52,387.64,397.63,398.50,398.22,394.43,392.71,396.28,395.20,386.80,385.34,391.88,389.48,386.96,380.91,382.72,378.33,383.92,396.40,396.98,403.71,404.17,406.12,389.48,397.81,411.27,402.92,385.80,371.41,377.17,383.34,385.10,389.84,389.18,387.90,390.05,389.96,387.26,383.43,375.73,370.22,372.29,371.23,363.57,361.63,371.38,365.60,386.75,423.13,394.35,378.26,379.19,388.61,392.25,388.16,398.38,380.08,L8
2014-05-14 22:17:08+00:00,387.94,387.04,397.48,391.62,406.99,408.42,405.22,418.94,407.92,368.99,382.22,387.19,392.86,377.89,364.92,379.71,383.87,394.69,396.73,393.78,389.83,387.96,394.06,392.26,383.20,381.42,386.86,386.17,381.78,377.00,378.59,376.59,382.74,392.92,392.47,397.52,398.64,398.88,383.68,393.17,405.48,396.98,378.21,362.35,376.99,376.86,377.13,386.92,386.86,385.01,387.74,388.65,384.51,379.34,371.80,367.70,369.74,367.32,358.02,357.50,368.05,363.78,387.28,419.72,391.44,373.45,373.53,382.75,389.36,387.44,395.70,373.81,L8
2014-07-17 22:17:28+00:00,385.46,384.70,393.76,387.34,406.99,400.41,396.93,413.38,403.84,368.32,382.22,387.19,392.86,371.41,358.34,379.71,383.87,389.18,390.44,386.50,384.53,386.02,393.76,391.55,382.41,379.44,382.24,379.84,376.78,374.84,378.59,375.73,381.24,389.49,389.16,394.09,395.92,397.64,383.68,391.34,401.64,393.20,378.21,362.35,376.99,369.73,367.83,381.84,383.94,381.16,380.79,385.80,382.53,376.19,369.41,364.44,365.66,363.00,350.69,357.50,368.05,363.78,387.28,419.72,391.44,373.45,373.53,382.75,389.36,387.44,395.70,373.81,L8
2014-09-19 22:18:06+00:00,389.77,384.35,389.62,381.38,411.66,396.27,399.18,413.28,410.86,366.97,407.16,382.50,398.70,361.21,353.31,369.66,381.08,383.62,386.19,380.92,378.81,385.96,397.67,392.86,381.05,375.68,373.54,371.31,372.86,370.51,384.91,370.12,378.05,386.60,390.23,392.02,393.58,398.10,382.03,384.63,400.26,395.12,379.71,350.90,365.40,362.87,354.52,376.73,382.34,377.14,368.38,382.71,384.49,378.38,367.42,357.38,360.32,360.27,341.00,352.39,365.95,361.93,386.93,408.34,387.23,372.22,370.67,375.70,381.24,383.11,391.72,367.44,L8
2014-11-06 22:17:49+00:00,383.64,377.67,383.82,375.62,398.31,390.83,386.08,398.62,399.37,387.44,383.17,379.71,401.30,351.60,342.07,371.90,378.00,376.65,381.41,376.55,379.66,380.41,386.76,386.37,383.64,378.72,369.58,362.36,363.99,365.04,379.50,375.70,379.71,385.23,388.78,390.38,395.14,396.09,374.96,373.45,387.78,385.64,381.25,348.06,362.33,343.96,334.11,370.78,373.60,367.48,358.48,371.30,374.93,371.11,365.87,352.88,364.47,358.54,324.93,351.05,364.70,355.45,373.09,402.18,384.95,377.08,373.00,373.77,379.46,379.39,384.80,370.40,L8
2015-02-26 22:17:23+00:00,384.81,381.45,390.00,384.75,391.10,395.95,393.87,392.32,394.98,392.95,379.15,390.94,394.03,,,395.89,399.40,397.63,397.75,398.12,394.90,385.96,386.31,386.10,381.85,375.25,376.95,378.32,376.29,379.40,373.20,397.10,401.00,406.36,413.16,414.38,407.36,397.24,374.79,379.63,389.28,392.48,392.59,356.82,362.33,,,377.84,370.80,372.37,369.00,376.16,381.81,385.12,385.71,,388.43,381.54,,361.25,370.67,362.78,379.13,417.75,393.96,391.18,389.32,389.91,395.78,394.10,396.11,381.78,L8
2015-07-20 22:17:10+00:00,367.22,362.78,366.79,356.78,376.17,380.09,382.36,376.01,376.12,363.66,375.14,348.29,354.33,338.66,336.20,383.35,388.25,387.24,384.83,382.70,375.05,372.79,375.31,372.90,368.90,363.31,369.17,371.84,371.86,366.75,373.83,402.04,399.73,404.61,415.26,421.33,403.50,385.29,368.94,379.40,387.99,394.63,391.01,,,,330.69,365.27,369.45,369.31,367.10,370.70,366.57,363.94,365.29,355.43,375.74,367.91,327.28,343.47,354.97,352.69,371.57,426.11,393.20,387.20,388.52,393.01,404.71,401.24,398.07,374.06,L8
2015-08-05 22:17:13+00:00,358.26,352.41,366.79,357.57,373.73,373.77,372.74,362.41,364.37,363.66,375.14,345.46,354.33,339.94,336.42,370.61,376.27,377.09,376.90,372.49,366.89,368.28,370.21,364.94,362.33,359.39,362.53,362.83,363.57,360.50,362.63,402.04,381.95,379.12,379.40,421.33,403.50,376.11,360.76,379.40,374.84,379.83,391.01,,,334.35,319.34,358.84,367.33,366.03,362.84,366.27,356.20,352.43,355.56,349.73,365.15,358.66,320.56,337.58,350.76,345.43,363.21,426.11,375.72,370.65,371.69,381.83,391.81,401.24,398.07,374.06,L8
2015-12-11 22:17:42+00:00,356.47,347.81,352.99,353.68,374.07,371.66,370.57,354.88,354.97,349.32,361.97,331.67,333.69,347.91,343.31,357.50,364.41,370.20,374.74,366.80,360.43,362.12,365.98,364.91,365.51,363.82,362.28,356.72,360.69,350.84,362.75,356.26,366.84,361.88,359.98,401.72,412.34,388.63,366.39,376.37,383.34,381.65,380.98,354.51,352.48,353.73,336.56,363.57,376.95,370.49,366.49,366.64,353.44,346.02,345.97,355.17,356.61,351.61,326.90,333.47,348.80,341.52,356.50,408.57,371.94,364.59,362.85,378.27,387.90,394.48,396.40,371.61,L8
2015-12-27 22:17:43+00:00,362.06,355.42,362.65,363.23,380.26,377.42,377.41,361.50,360.45,362.26,369.87,340.62,345.29,356.40,351.02,362.88,369.29,376.18,380.76,372.35,364.55,365.07,371.42,372.75,375.38,374.60,372.08,365.98,367.66,355.02,371.96,367.01,371.24,367.66,370.62,406.35,418.79,400.69,380.63,389.63,393.73,391.59,385.21,364.53,362.75,363.97,347.46,373.33,382.89,376.32,372.52,371.51,360.00,353.79,352.45,361.05,360.34,353.90,335.87,340.77,355.60,348.02,364.22,413.86,380.18,369.22,368.82,382.49,393.51,397.53,399.16,373.90,L8
2016-01-12 22:17:40+00:00,364.57,359.54,366.92,368.90,382.54,380.78,381.57,366.36,363.53,364.51,372.84,347.10,350.73,361.22,354.97,365.48,372.11,379.90,385.13,376.75,368.91,367.64,373.18,376.49,381.34,381.04,378.26,370.91,372.08,358.30,376.90,364.51,371.24,371.42,374.59,408.48,419.83,407.87,386.26,389.68,398.35,396.08,384.54,365.33,361.66,366.25,353.06,378.15,386.31,379.54,374.94,372.51,362.19,356.32,355.32,364.42,362.91,356.99,339.53,345.75,359.71,351.32,368.44,413.89,382.53,371.30,371.76,384.97,394.32,395.68,399.56,373.57,L8
2016-04-17 22:17:09+00:00,377.50,375.60,376.95,382.68,394.04,391.15,391.48,380.12,373.72,374.94,374.97,364.10,368.65,380.31,372.90,381.00,385.92,389.86,391.70,386.81,378.55,373.63,382.54,392.22,400.48,398.77,394.62,385.48,383.21,369.74,382.62,364.51,388.86,385.90,391.19,409.42,417.60,419.68,396.58,390.71,410.39,407.22,384.54,365.33,361.66,382.54,384.38,397.31,396.51,388.25,383.09,382.06,376.79,370.87,368.62,378.88,373.92,367.21,353.04,357.90,370.84,360.68,382.57,413.89,391.75,379.35,377.98,389.26,399.70,396.50,401.75,374.50,L8
2016-06-04 22:17:16+00:00,376.15,373.70,373.66,375.88,387.18,384.43,388.45,376.31,369.29,369.86,371.43,357.46,363.58,374.58,371.27,379.44,384.38,388.38,389.52,382.69,375.13,369.96,378.44,389.75,398.24,395.39,390.74,380.44,379.47,364.24,371.83,362.38,383.31,381.41,387.95,403.86,411.61,413.15,390.39,385.27,403.11,402.77,378.28,357.16,359.71,379.20,380.70,391.74,393.69,384.70,379.18,377.76,373.89,368.95,365.21,374.03,370.34,363.26,349.76,352.95,365.86,356.70,378.58,409.16,389.88,378.04,375.85,389.26,396.31,393.46,398.07,374.50,L8
2016-08-07 22:18:01+00:00,387.68,377.09,369.78,374.82,384.99,377.82,382.50,373.15,365.68,367.62,369.33,348.44,368.44,373.34,377.16,386.18,390.19,386.62,380.62,376.06,370.70,365.06,373.02,389.94,400.34,392.36,384.83,373.18,374.24,362.88,351.48,355.99,391.85,387.50,392.45,396.93,399.28,400.61,379.75,378.64,391.91,397.26,359.50,332.65,353.88,382.66,388.44,385.66,387.51,376.96,369.99,371.05,370.97,366.77,364.37,373.76,372.17,363.38,346.15,343.67,358.17,348.43,375.77,394.98,388.76,379.54,373.54,387.82,391.60,390.12,395.84,377.28,L8
2017-01-30 22:17:38+00:00,386.81,375.20,369.04,397.60,392.80,379.27,386.05,364.97,347.25,367.15,349.75,331.06,360.89,362.37,369.94,381.57,386.58,372.72,366.98,368.70,375.16,380.09,383.75,389.15,390.97,391.60,390.37,393.24,389.93,365.60,356.72,376.32,388.54,390.99,384.69,377.47,374.80,370.01,382.57,372.61,379.31,402.73,364.95,356.55,367.93,387.89,382.77,394.72,392.39,381.66,374.73,357.63,354.38,358.61,359.71,358.74,352.31,350.88,344.29,354.12,363.14,355.83,383.04,418.56,400.10,387.17,388.94,395.09,398.61,386.37,390.01,369.40,L8
2017-03-03 22:17:25+00:00,368.67,366.36,375.17,398.91,402.22,398.17,390.07,372.19,358.20,360.57,349.75,351.89,364.06,364.84,372.28,387.00,390.86,377.95,363.97,365.29,372.93,380.54,396.91,406.90,405.56,403.13,404.68,403.22,392.64,379.62,356.06,388.50,389.80,387.03,385.06,384.96,381.35,368.44,380.06,378.12,387.03,401.30,364.95,379.31,381.84,385.87,382.10,392.32,397.58,396.73,389.26,360.12,354.54,357.98,364.86,363.40,354.21,348.86,345.06,358.09,369.86,364.58,383.04,433.18,401.00,393.27,396.98,397.65,401.54,392.72,394.97,380.68,L8
2017-03-19 22:17:15+00:00,368.67,360.80,375.76,397.95,403.58,400.56,390.42,371.72,350.61,360.57,352.91,355.26,362.34,362.24,368.73,382.70,387.09,378.61,366.24,362.82,366.48,374.40,399.06,408.09,406.41,403.54,403.68,402.08,393.30,385.54,365.05,394.85,394.00,383.70,381.12,382.30,379.89,372.09,378.14,376.81,386.63,400.44,374.16,382.96,385.80,387.48,379.01,389.26,394.76,395.72,388.27,365.36,354.09,355.95,369.59,377.93,366.37,348.29,341.86,355.14,369.86,363.88,377.43,432.36,399.56,392.02,397.59,397.40,400.20,395.16,395.92,378.95,L8
2017-04-20 22:16:59+00:00,363.58,360.82,372.10,397.95,396.97,390.61,383.38,366.66,345.85,347.35,345.09,348.92,352.13,350.80,359.45,373.64,377.37,373.52,360.26,358.14,364.86,374.55,395.79,403.45,399.83,394.50,395.39,393.82,387.39,380.81,361.11,387.43,391.34,383.23,381.06,380.22,373.49,370.87,375.50,372.37,382.23,396.46,368.60,376.69,382.01,387.27,376.55,385.23,389.04,395.72,388.27,365.36,354.09,355.95,369.59,377.93,366.37,348.29,341.86,355.14,369.86,363.88,377.43,432.36,399.56,392.02,397.59,397.40,400.20,395.16,395.92,378.95,L8
2017-05-06 22:16:55+00:00,362.58,361.14,370.21,397.95,391.35,386.06,381.64,367.72,349.33,348.18,342.07,351.03,352.53,350.79,358.68,373.20,377.18,372.82,357.51,354.65,362.25,374.24,393.64,401.62,397.88,392.39,393.07,393.07,387.06,378.88,355.10,384.30,390.03,384.71,383.00,381.57,374.12,371.15,373.22,372.20,380.42,392.36,372.07,379.18,384.01,388.39,375.24,382.75,385.56,390.46,384.01,369.20,357.38,357.50,366.55,372.14,362.22,346.85,339.41,352.65,366.62,358.47,371.09,420.50,395.51,390.88,396.13,395.61,398.60,393.96,395.05,374.38,L8
2017-12-16 22:17:46+00:00,,408.79,408.12,414.29,404.77,399.18,400.80,392.47,385.37,386.08,371.80,366.46,374.19,375.20,376.95,374.92,385.14,388.94,401.40,402.79,408.25,402.95,394.55,390.20,384.89,386.78,392.31,393.13,389.41,385.46,,401.08,396.92,396.09,401.18,411.89,,,,,,,409.22,411.19,401.30,400.70,399.14,404.47,404.24,394.00,390.40,393.84,392.72,383.21,387.95,390.26,389.70,377.80,369.34,370.02,386.67,370.20,390.26,412.09,417.32,392.11,382.87,392.91,398.82,394.31,402.24,,L8
2018-02-02 22:17:27+00:00,387.18,397.80,391.01,414.29,404.77,376.81,386.61,371.77,360.44,355.14,371.80,348.29,362.60,362.70,362.12,368.96,378.80,383.93,392.62,390.59,396.04,394.52,390.31,386.50,382.19,376.71,377.14,379.17,374.62,385.46,,381.22,388.08,391.12,394.63,398.51,378.60,371.64,366.17,352.06,363.12,380.88,386.00,382.14,370.87,382.04,378.50,388.11,392.01,381.54,377.68,381.98,382.29,373.05,380.58,384.17,378.32,364.69,352.81,353.45,374.00,352.48,379.90,406.01,401.13,383.56,371.03,377.25,390.83,386.71,392.22,,L8
2018-02-18 22:17:22+00:00,383.86,390.63,379.36,414.29,404.77,366.04,379.60,364.59,354.25,344.00,371.80,342.11,362.60,356.46,355.21,364.71,374.08,380.67,388.00,385.10,389.65,394.52,390.31,386.50,382.19,376.71,377.14,379.17,374.62,385.46,,381.22,388.08,390.19,392.45,396.10,378.29,371.52,365.12,353.89,366.30,382.71,377.45,373.69,364.75,376.46,372.14,384.12,388.50,376.79,373.75,377.59,378.21,367.72,378.20,382.10,373.13,362.39,346.55,347.98,369.40,347.82,375.37,401.82,394.46,381.44,370.23,375.05,386.50,384.04,389.31,338.26,L8
2018-04-23 22:16:49+00:00,383.86,390.63,379.36,414.29,404.77,366.04,379.60,364.59,354.25,341.66,371.80,345.73,357.26,355.76,354.45,364.13,370.24,377.90,386.90,386.76,389.36,389.62,386.09,381.84,379.05,374.25,371.72,372.65,368.50,385.46,,381.22,388.08,390.19,392.45,396.10,378.29,371.52,365.12,353.89,366.30,382.71,377.45,373.69,364.75,376.46,372.14,384.12,388.50,376.79,373.75,377.59,378.21,367.72,378.20,381.30,372.44,359.71,346.55,347.98,369.40,347.82,375.37,401.82,394.46,381.44,370.23,376.08,383.90,380.60,385.94,343.76,L8
2018-06-10 22:16:26+00:00,382.75,387.02,378.99,390.95,401.26,369.47,378.84,366.53,354.25,347.59,373.91,352.82,362.23,359.47,357.92,365.52,370.71,376.51,384.57,383.99,385.34,382.53,379.92,380.24,379.21,375.57,374.02,375.36,371.47,375.92,348.88,368.74,382.23,386.86,388.79,390.78,379.89,376.87,368.26,361.49,364.92,378.91,377.45,372.77,360.50,373.54,367.20,377.85,382.76,374.01,370.90,376.62,377.09,366.84,374.13,376.36,368.45,355.94,340.86,344.36,364.33,345.80,372.43,395.07,390.79,380.80,371.52,376.08,383.43,379.23,384.28,348.96,L8
2018-07-28 22:16:51+00:00,380.52,377.91,371.89,368.34,391.16,360.77,372.67,360.02,335.10,346.64,382.83,354.36,361.26,356.91,356.85,365.95,369.69,373.64,378.36,375.53,375.15,372.31,374.32,378.15,378.31,372.40,368.46,370.95,368.33,359.94,360.49,345.46,367.61,378.86,381.67,382.80,380.65,379.69,370.67,362.37,361.72,374.61,352.77,360.68,348.19,362.57,355.68,366.11,374.23,367.68,365.22,368.43,369.86,361.39,366.58,368.27,359.19,346.91,328.90,335.14,355.74,338.74,361.86,389.40,381.94,366.28,362.48,370.47,379.58,375.46,378.64,351.20,L8
2018-12-03 22:17:30+00:00,382.19,378.07,380.05,368.21,384.34,373.41,380.39,369.39,353.27,375.67,378.87,375.49,372.42,370.20,372.03,377.12,380.23,379.14,376.21,370.40,369.78,370.18,368.89,374.71,372.46,368.63,368.99,375.27,375.93,362.71,363.00,340.84,365.28,374.75,384.58,385.77,384.99,387.60,376.24,376.04,362.49,369.02,339.59,366.50,351.79,361.83,355.70,358.66,368.14,370.50,366.86,366.23,365.39,359.64,357.45,353.31,354.57,348.13,333.45,338.72,350.33,346.75,362.48,391.80,390.79,357.00,357.66,375.12,387.40,387.43,382.86,362.40,L8
2019-01-04 22:17:27+00:00,384.42,376.92,375.52,366.54,372.02,368.16,376.28,366.45,353.27,376.45,375.03,368.51,367.76,361.91,365.28,374.88,380.30,382.43,377.51,371.42,371.19,376.59,373.04,372.71,366.41,359.34,358.66,364.04,368.28,357.16,367.21,339.36,362.64,377.28,387.49,389.80,382.13,382.48,370.08,369.03,362.65,364.69,337.79,360.86,350.20,359.76,356.32,359.18,368.94,369.32,364.52,361.64,360.83,356.98,355.50,353.10,355.36,351.11,335.88,340.74,349.84,348.71,362.86,404.30,389.67,350.33,350.81,373.37,388.24,390.79,384.01,359.78,L8
2019-02-05 22:17:21+00:00,399.93,392.41,387.16,380.47,365.75,381.94,386.01,394.20,375.36,385.62,378.03,374.52,377.80,374.95,376.75,386.97,392.05,395.97,388.91,386.33,388.18,392.34,381.75,374.23,368.04,364.87,369.17,375.19,379.13,373.11,380.40,367.96,391.74,395.61,403.18,399.42,391.60,391.37,379.04,382.45,384.25,377.65,351.33,372.16,362.95,370.13,366.63,367.11,375.25,377.06,367.29,369.85,368.01,362.83,360.92,362.80,367.57,363.80,351.97,354.01,358.43,358.00,377.45,413.04,396.88,366.98,360.03,373.86,388.47,393.97,397.98,371.28,L8
2019-03-25 22:17:33+00:00,409.50,405.03,400.42,394.40,365.75,387.56,389.36,389.16,366.39,383.59,379.83,374.52,377.80,374.95,376.75,386.97,392.05,395.97,388.91,386.33,388.18,392.34,381.75,374.23,368.04,364.87,369.17,375.19,379.13,373.11,380.40,367.96,391.74,395.61,403.18,399.42,391.60,391.37,379.04,382.45,384.25,377.65,351.33,372.16,362.95,370.13,366.63,367.11,375.25,377.06,367.29,369.85,368.01,362.83,360.92,362.80,367.57,363.80,351.97,354.01,358.43,358.00,377.45,413.04,396.88,366.98,360.03,373.86,388.47,393.97,397.98,371.28,L8
2019-04-10 22:17:29+00:00,408.95,408.09,400.42,394.40,363.75,383.54,390.67,395.32,366.39,383.59,379.83,374.52,377.80,374.95,376.75,386.97,392.05,395.97,388.91,386.33,388.18,392.34,381.75,374.23,368.04,364.87,369.17,375.19,379.13,373.11,380.40,367.96,391.74,395.61,403.18,399.42,391.60,391.37,379.04,382.45,384.25,377.65,351.33,372.16,362.95,370.13,366.63,367.11,375.25,377.06,367.29,369.85,368.01,362.83,360.92,362.80,367.57,363.80,351.97,354.01,358.43,358.00,377.45,413.04,396.88,366.98,360.03,373.86,388.47,393.97,397.98,371.28,L8
2019-05-28 22:17:17+00:00,408.95,408.09,400.42,394.40,363.75,383.54,390.67,395.32,366.39,383.59,379.83,374.52,377.80,374.95,376.75,386.97,392.05,395.97,388.91,386.33,388.18,392.34,381.75,374.23,368.04,364.87,369.17,375.19,379.13,373.11,380.40,367.96,391.74,395.61,403.18,399.42,391.60,391.37,379.04,382.45,384.25,377.65,351.33,373.07,362.15,370.13,366.63,367.11,375.25,377.06,367.29,369.85,368.01,362.83,360.92,362.80,367.57,363.80,351.97,355.65,360.49,357.24,376.47,413.04,392.94,365.92,361.95,374.80,386.46,391.50,397.00,369.04,L8
2019-11-04 22:17:58+00:00,397.69,406.56,411.75,405.23,409.20,396.40,386.57,383.03,357.99,355.97,361.58,379.33,391.67,401.15,392.81,392.48,396.24,407.18,410.00,414.87,412.22,396.46,377.68,359.93,348.28,346.44,361.61,379.59,386.71,400.09,373.34,389.19,403.19,393.12,374.32,369.70,373.55,379.13,381.86,395.16,401.22,400.91,384.60,385.09,380.09,400.13,389.74,394.02,393.93,384.55,368.42,348.03,342.64,347.81,351.25,353.46,373.62,376.67,353.63,352.79,361.56,361.04,373.51,438.77,394.64,379.19,370.03,374.76,384.12,391.90,396.41,362.34,L8
2019-11-20 22:17:54+00:00,399.07,399.87,408.01,387.38,399.88,389.16,375.09,371.16,354.86,348.34,353.95,372.48,382.17,387.75,373.31,377.64,384.14,394.76,401.91,408.56,408.45,398.67,381.28,357.08,337.62,334.94,353.11,372.32,377.83,386.38,362.24,383.14,393.12,381.35,370.08,369.70,373.55,379.13,381.86,395.16,401.22,400.91,384.60,385.09,380.09,400.13,389.74,394.02,393.93,384.55,368.42,348.03,342.64,347.81,351.25,346.32,366.19,364.90,341.91,347.05,356.88,357.30,373.51,431.69,401.89,381.05,367.85,370.25,381.15,389.91,393.26,356.98,L8
2019-12-22 22:17:51+00:00,401.13,402.88,409.08,388.60,397.93,389.10,377.18,373.78,356.25,351.78,359.87,372.40,379.57,380.27,368.93,375.60,387.49,398.78,403.45,406.98,403.53,394.02,377.28,356.82,339.38,337.12,351.10,370.23,376.67,382.76,364.97,384.56,389.51,377.50,368.50,370.82,369.06,374.40,378.61,393.62,400.43,401.89,384.60,392.48,390.17,388.11,380.60,383.33,383.07,374.98,365.49,354.74,348.45,345.50,343.43,344.52,361.91,357.95,338.38,343.43,354.98,358.06,374.31,426.34,404.36,383.24,366.34,368.39,382.10,389.43,388.97,354.49,L8
2020-01-23 22:17:43+00:00,404.41,406.67,411.89,395.71,399.84,392.76,384.39,381.40,362.63,363.94,367.03,375.87,381.85,381.81,376.02,381.91,392.05,401.80,405.62,407.24,404.38,395.47,379.53,362.81,347.07,346.06,357.15,372.57,378.86,382.96,371.89,390.42,393.59,382.46,371.86,376.17,379.76,388.69,391.53,401.41,402.33,402.37,383.37,394.53,393.36,390.88,382.61,384.10,384.27,376.55,370.01,362.43,357.74,351.62,347.54,346.87,363.29,360.59,345.23,349.43,359.88,361.35,381.73,424.79,404.63,384.91,369.37,370.99,384.30,390.36,390.62,354.49,L8
2020-02-08 22:17:38+00:00,402.76,403.92,408.54,392.41,395.62,391.17,384.38,380.07,359.45,366.30,368.90,374.97,379.05,378.20,374.59,381.84,392.01,400.50,404.98,405.38,402.61,394.88,379.83,364.80,350.76,348.20,357.57,370.87,377.63,379.50,370.32,390.22,392.83,383.25,372.69,377.88,379.52,389.51,389.36,397.42,394.16,396.03,374.15,389.39,387.74,387.73,381.47,382.49,382.63,374.63,368.78,362.20,358.58,353.22,347.90,347.22,361.94,359.63,345.19,350.68,360.14,360.03,378.32,421.88,402.66,384.21,369.73,370.81,382.42,388.29,390.13,353.33,L8
