dates,nzd0062-0000,nzd0062-0001,nzd0062-0002,nzd0062-0003,nzd0062-0004,nzd0062-0005,nzd0062-0006,nzd0062-0007,nzd0062-0008,nzd0062-0009,nzd0062-0010,nzd0062-0011,nzd0062-0012,nzd0062-0013,nzd0062-0014,nzd0062-0015,nzd0062-0016,nzd0062-0017,nzd0062-0018,nzd0062-0019,nzd0062-0020,nzd0062-0021,nzd0062-0022,nzd0062-0023,nzd0062-0024,nzd0062-0025,nzd0062-0026,nzd0062-0027,nzd0062-0028,nzd0062-0029,nzd0062-0030,nzd0062-0031,nzd0062-0032,nzd0062-0033,nzd0062-0034,nzd0062-0035,nzd0062-0036,nzd0062-0037,nzd0062-0038,nzd0062-0039,nzd0062-0040,nzd0062-0041,nzd0062-0042,nzd0062-0043,nzd0062-0044,nzd0062-0045,nzd0062-0046,nzd0062-0047,nzd0062-0048,nzd0062-0049,nzd0062-0050,nzd0062-0051,nzd0062-0052,nzd0062-0053,nzd0062-0054,nzd0062-0055,nzd0062-0056,nzd0062-0057,nzd0062-0058,nzd0062-0059,nzd0062-0060,nzd0062-0061,nzd0062-0062,nzd0062-0063,nzd0062-0064,nzd0062-0065,nzd0062-0066,nzd0062-0067,nzd0062-0068,nzd0062-0069,nzd0062-0070,nzd0062-0071,satname
2015-08-05 22:17:13+00:00,340.34,331.67,,359.13,368.84,361.13,353.51,335.20,340.87,,,339.79,,341.22,336.64,345.14,352.33,356.80,361.03,352.07,350.56,359.27,360.03,349.00,349.18,351.55,349.24,344.81,346.99,348.02,351.44,,364.17,353.64,343.54,,,366.92,352.59,,361.68,365.03,,,,334.35,307.98,345.97,363.10,359.49,354.34,357.41,335.46,329.41,336.08,344.03,343.97,340.15,313.84,325.79,342.35,330.90,346.49,,358.24,354.10,354.86,370.65,378.92,,,,L8
2015-12-11 22:17:42+00:00,374.83,370.90,367.02,372.10,384.93,377.60,381.10,368.08,362.35,,361.97,349.98,345.50,363.85,357.10,369.96,374.25,379.75,384.95,377.99,370.97,367.81,378.18,381.10,380.33,378.49,379.57,371.43,370.57,356.49,374.07,356.26,369.51,370.12,376.42,401.72,412.34,410.35,380.20,376.37,404.99,398.28,380.98,354.51,352.48,373.11,371.01,387.32,392.71,383.31,380.67,384.09,376.85,367.66,358.64,366.05,362.67,359.41,339.59,349.05,360.78,354.62,368.63,408.57,385.63,375.08,370.83,385.90,396.89,394.48,396.40,371.61,L8
2015-12-27 22:17:43+00:00,378.81,378.27,381.98,391.85,398.83,394.68,397.91,381.36,376.86,375.21,377.77,367.44,368.48,381.85,374.13,379.02,383.91,394.11,398.81,388.99,376.91,373.93,387.74,396.28,404.99,406.92,401.48,393.76,388.58,367.56,390.37,377.77,380.04,379.22,391.89,410.98,425.25,424.79,409.11,402.90,414.53,411.46,389.44,374.56,373.02,384.45,380.16,402.63,400.72,393.82,390.62,386.14,379.67,377.08,371.89,378.69,371.51,360.78,362.77,362.70,376.00,367.52,387.37,419.14,396.66,378.47,380.77,390.92,404.72,400.58,401.92,376.19,L8
2016-01-12 22:17:40+00:00,374.63,376.00,379.73,391.61,391.65,394.22,398.25,385.80,375.85,369.00,378.77,373.02,367.05,380.51,370.77,375.87,383.39,394.78,402.59,394.35,386.38,377.93,380.24,391.47,405.18,406.82,402.97,390.65,389.74,371.39,391.74,359.51,,382.69,386.51,412.75,421.91,429.41,403.14,389.78,412.20,409.57,383.20,366.92,359.47,373.10,375.45,397.42,400.00,392.43,384.62,376.50,370.96,366.47,366.79,377.89,373.20,369.35,354.15,365.67,376.17,364.50,385.34,413.95,389.59,377.55,380.57,392.40,396.76,391.99,400.37,372.92,L8
2016-04-17 22:17:09+00:00,381.73,377.22,379.09,375.16,400.76,398.10,388.64,385.22,379.83,380.60,381.35,365.97,393.56,395.05,389.59,399.16,402.14,390.78,380.44,385.89,379.93,374.84,384.01,400.02,411.42,402.86,394.48,386.08,383.95,383.50,374.31,,417.03,411.58,409.92,412.22,410.89,414.17,393.87,393.78,409.83,409.57,,,,399.52,410.90,401.87,392.63,383.42,376.45,381.52,379.68,372.27,377.18,392.87,388.31,379.29,355.65,354.17,370.41,356.07,388.93,,395.13,386.29,379.76,387.82,400.42,398.97,408.32,377.28,L8
2016-06-04 22:17:16+00:00,370.74,366.10,360.47,348.68,359.73,357.54,376.37,361.09,351.54,354.63,357.31,330.91,343.32,351.63,364.74,373.20,378.23,382.46,380.79,366.22,361.48,355.28,362.04,379.87,389.26,381.85,375.18,360.27,364.52,342.25,328.65,355.99,366.66,363.43,374.99,381.64,387.67,387.04,365.62,363.50,373.98,384.95,359.50,332.65,353.88,365.80,365.97,369.45,382.39,370.51,363.53,360.57,362.27,361.27,351.56,354.66,356.02,347.48,336.66,333.17,345.92,340.79,362.61,394.98,382.39,372.79,367.33,,382.78,381.27,383.35,,L8
2016-08-07 22:18:01+00:00,410.57,387.96,,400.63,394.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-01-30 22:17:38+00:00,363.04,362.45,369.04,394.56,391.13,379.27,386.05,364.97,347.25,367.15,349.75,331.06,360.89,362.37,369.94,381.57,386.58,372.72,366.98,368.70,375.16,380.09,383.75,389.15,390.97,391.60,390.37,393.24,389.93,365.60,356.72,376.32,388.54,390.99,384.69,377.47,374.80,370.01,382.57,372.61,379.31,402.73,364.95,356.55,367.93,387.89,382.77,394.72,392.39,381.66,374.73,357.63,354.38,358.61,359.71,358.74,352.31,350.88,344.29,354.12,363.14,355.83,383.04,418.56,400.10,387.17,388.94,395.09,398.61,386.37,390.01,369.40,L8
2017-03-03 22:17:25+00:00,374.30,370.26,381.30,403.27,413.31,417.07,394.09,379.41,369.15,354.00,,372.72,367.24,367.31,374.62,392.44,395.14,383.18,360.95,361.88,370.70,381.00,410.08,424.66,420.14,414.67,418.99,413.20,395.36,393.63,355.39,400.67,391.05,383.08,385.43,392.44,387.90,366.86,377.54,383.62,394.76,399.86,,402.06,395.75,383.85,381.42,389.91,402.78,411.79,403.79,362.61,354.71,357.35,370.01,368.06,356.10,346.84,345.84,362.05,376.57,373.34,,447.79,401.91,399.38,405.01,400.21,404.47,399.07,399.93,391.96,L8
2017-03-19 22:17:15+00:00,,349.69,376.93,396.01,406.29,405.34,391.11,370.79,335.42,,356.08,362.00,358.88,357.04,361.64,374.09,379.56,379.92,370.80,357.87,353.58,362.12,403.35,410.45,408.12,404.36,401.68,399.81,394.61,397.39,383.04,407.56,402.40,377.02,373.24,376.99,376.97,379.40,374.30,374.21,385.82,398.73,383.37,390.28,393.73,390.71,372.83,383.14,389.10,393.71,386.29,375.84,353.18,351.90,379.04,407.00,390.71,347.16,335.45,349.24,369.87,362.48,371.81,430.74,396.66,389.50,398.81,396.90,397.52,400.03,397.81,375.49,L8
2017-04-20 22:16:59+00:00,353.39,360.88,361.12,,377.16,360.75,362.27,351.47,331.59,320.89,329.44,329.91,321.52,316.47,331.62,346.45,348.19,358.26,342.31,344.12,360.00,374.97,385.97,389.55,380.08,367.35,370.52,369.02,369.65,366.63,349.27,365.18,383.35,381.81,380.89,373.96,354.28,367.22,367.58,359.02,369.01,384.51,357.47,357.85,370.65,386.63,369.16,373.13,371.90,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-05-06 22:16:55+00:00,359.58,362.40,362.65,,368.88,367.86,374.68,371.94,363.25,350.67,333.01,359.46,354.12,350.76,355.56,371.47,376.42,370.04,346.50,340.66,351.81,373.00,385.05,394.27,390.10,383.99,383.81,390.08,385.74,371.14,331.09,371.77,384.79,390.64,390.75,386.98,376.65,372.25,364.10,371.56,373.19,375.98,382.50,389.16,392.00,392.86,370.02,372.87,371.61,374.66,371.23,380.71,367.25,362.14,357.44,354.77,349.77,342.53,332.06,345.18,356.92,342.23,358.42,384.92,383.37,387.49,391.77,390.23,393.80,390.39,392.44,360.68,L8
2017-12-16 22:17:46+00:00,,408.79,408.12,414.29,404.77,399.18,400.80,392.47,385.37,386.08,371.80,366.46,374.19,375.20,376.95,374.92,385.14,388.94,401.40,402.79,408.25,402.95,394.55,390.20,384.89,386.78,392.31,393.13,389.41,385.46,,401.08,396.92,396.09,401.18,411.89,,,,,,,409.22,411.19,401.30,400.70,399.14,404.47,404.24,394.00,390.40,393.84,392.72,383.21,387.95,390.26,389.70,377.80,369.34,370.02,386.67,370.20,390.26,412.09,417.32,392.11,382.87,392.91,398.82,394.31,402.24,,L8
2018-02-02 22:17:27+00:00,387.18,386.81,373.90,,,354.43,372.41,351.07,335.50,324.21,,330.12,351.00,350.21,347.29,363.00,372.46,378.92,383.85,378.39,383.84,386.09,386.08,382.80,379.50,366.64,361.98,365.21,359.84,,,361.35,379.23,386.14,388.08,385.14,378.60,371.64,366.17,352.06,363.12,380.88,362.78,353.10,340.44,363.39,357.87,371.75,379.78,369.08,364.96,370.11,371.85,362.90,373.21,378.09,366.94,351.57,336.28,336.88,361.32,334.76,369.54,399.94,384.95,375.02,359.20,361.59,382.84,379.11,382.19,,L8
2018-02-18 22:17:22+00:00,380.53,376.29,356.06,,,344.51,365.60,350.23,341.88,321.70,,329.76,,343.98,341.38,356.20,364.65,374.16,378.74,374.11,376.87,,,,,,,,,,,,,388.33,388.08,391.27,377.98,371.41,364.07,355.73,369.47,384.54,360.36,356.77,352.52,365.28,359.41,376.15,381.47,367.30,365.88,368.82,370.07,357.06,373.45,377.94,362.74,357.81,334.02,337.04,360.22,338.49,366.32,393.42,381.11,377.20,368.61,370.66,377.83,378.70,383.50,338.26,L8
2018-04-23 22:16:49+00:00,,,,,,,,,,334.65,,356.59,346.60,353.65,352.19,362.40,358.69,369.57,383.61,391.77,388.47,379.83,377.64,372.52,372.76,369.34,360.87,359.62,356.26,,,,,,,,,,,,,,,,,,,,,,,,,,,378.90,370.36,351.66,,,,,,,,,,379.16,376.13,370.26,375.81,349.26,L8
2018-06-10 22:16:26+00:00,380.53,376.19,377.87,367.60,397.75,379.74,376.56,372.34,,371.29,376.03,381.16,377.11,374.30,371.78,371.06,372.61,370.94,375.26,372.88,369.27,361.27,361.42,375.45,379.70,379.54,380.93,383.49,380.36,366.39,348.88,343.79,370.55,376.89,377.84,374.81,383.08,387.55,374.54,376.68,362.18,371.31,,370.03,347.74,364.81,352.39,359.01,365.54,365.67,362.35,373.71,373.73,364.20,361.92,356.63,352.50,340.85,323.80,333.48,349.10,339.75,363.58,374.85,379.77,378.85,375.40,,381.52,373.78,377.67,359.37,L8
2018-07-28 22:16:51+00:00,373.83,372.33,379.75,369.07,384.57,364.41,376.12,366.45,327.92,381.36,389.63,374.17,370.33,362.41,371.62,377.11,380.04,374.62,370.33,360.49,357.31,362.07,372.15,381.85,381.28,374.10,370.06,375.49,376.86,353.48,372.10,331.23,353.06,364.08,372.69,379.98,382.93,388.18,377.88,364.99,352.10,361.70,335.16,362.83,352.08,356.79,353.06,357.52,370.11,368.65,367.69,361.07,363.79,361.39,357.74,349.81,343.41,332.65,321.50,333.15,352.30,341.95,348.00,,,334.06,346.71,,,,374.02,357.93,L8
2018-12-03 22:17:30+00:00,392.21,385.70,382.52,367.97,370.69,376.08,388.49,,378.62,374.36,370.94,371.14,369.82,373.90,372.68,383.18,388.04,391.86,383.05,377.84,382.76,387.20,373.11,366.83,356.39,352.24,355.98,366.82,370.58,368.27,368.03,347.49,372.23,383.28,403.21,402.51,388.95,387.07,376.29,386.46,373.20,374.06,344.01,366.63,355.55,363.90,361.66,359.45,368.77,377.19,370.53,363.92,358.66,353.32,352.69,353.48,367.79,370.88,355.06,349.52,349.58,358.56,375.85,408.74,401.81,358.10,350.88,375.12,393.29,401.09,396.88,369.91,L8
2019-01-04 22:17:27+00:00,387.23,372.74,364.29,362.59,360.81,363.98,364.22,,,373.63,364.53,360.22,363.13,349.41,351.55,364.36,372.81,380.82,379.14,375.92,373.49,380.51,373.85,369.45,361.56,351.67,349.95,349.82,357.40,349.73,361.50,,,384.48,386.57,386.91,374.52,372.20,356.06,355.65,,358.32,334.19,353.13,342.98,358.59,354.25,360.57,367.95,362.13,355.35,359.93,360.03,356.23,356.07,356.00,354.89,349.81,331.09,339.55,347.65,345.62,364.73,399.86,377.53,358.82,354.85,371.61,383.19,380.49,381.14,351.49,L8
2019-02-05 22:17:21+00:00,420.34,418.80,414.66,410.84,,405.75,405.33,394.20,372.10,408.88,398.63,392.21,400.44,401.53,406.01,413.38,415.31,415.23,404.55,405.23,408.29,409.30,398.28,386.41,386.17,390.69,401.57,408.93,409.40,401.32,411.67,388.42,411.25,419.07,419.77,408.84,411.34,414.83,404.77,405.23,395.31,400.56,375.78,396.72,390.32,387.89,383.99,381.32,389.03,391.87,375.98,385.70,385.33,378.95,373.99,378.93,380.04,370.72,369.76,372.95,378.06,369.82,391.78,430.52,411.29,384.03,374.37,374.84,388.93,400.33,415.93,392.43,L8
2019-03-25 22:17:33+00:00,438.21,442.88,440.20,436.19,,404.42,399.41,384.12,348.45,377.49,385.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-04-10 22:17:29+00:00,406.78,420.34,,,359.74,367.46,395.90,407.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-05-28 22:17:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.79,359.76,,,,,,,,,,,,,,,360.59,366.66,354.94,373.51,,381.13,362.74,367.70,377.62,380.43,384.07,394.06,362.34,L8
2019-11-04 22:17:58+00:00,397.69,406.56,411.75,405.23,409.20,396.40,386.57,383.03,357.99,355.97,361.58,379.33,391.67,401.15,392.81,392.48,396.24,407.18,410.00,414.87,412.22,396.46,377.68,359.93,348.28,346.44,361.61,379.59,386.71,400.09,373.34,389.19,403.19,393.12,374.32,369.70,373.55,379.13,381.86,395.16,401.22,400.91,384.60,394.38,400.41,400.13,389.74,394.02,393.93,384.55,368.42,348.03,342.64,347.81,351.25,353.46,373.62,376.67,353.63,345.00,356.46,367.15,,438.77,408.16,395.64,372.37,371.90,387.82,399.74,398.76,,L8
2019-11-20 22:17:54+00:00,400.46,393.17,404.28,369.52,390.55,381.92,363.61,359.30,351.73,340.70,346.32,365.63,372.67,374.34,353.81,362.80,372.05,382.35,393.83,402.26,404.68,400.88,384.88,354.23,326.95,323.43,344.61,365.05,368.95,372.66,351.13,377.09,383.06,369.57,365.84,,,,,,,,,,,,,,,,,,,,,339.19,358.77,353.13,330.19,335.57,347.51,349.80,,424.60,416.38,384.76,363.48,361.24,375.20,385.91,386.97,351.61,L8
2019-12-22 22:17:51+00:00,405.24,408.91,411.21,391.05,394.03,388.97,381.35,379.02,359.03,358.68,371.71,372.25,374.37,365.31,360.17,371.52,394.17,406.82,406.53,403.82,393.68,384.72,369.29,356.29,342.92,341.49,347.07,366.06,374.35,375.53,370.44,387.39,382.27,369.80,365.33,371.95,364.56,369.68,375.35,392.09,399.64,402.88,,390.58,379.93,376.09,371.45,372.65,372.21,365.40,362.56,361.44,354.27,343.18,335.61,340.90,353.33,344.04,331.33,349.72,360.96,357.23,374.31,415.65,388.55,369.33,363.18,372.02,383.28,382.65,381.18,357.37,L8
2020-01-23 22:17:43+00:00,414.24,418.05,420.33,417.04,405.59,403.77,406.04,404.26,381.77,400.40,388.50,386.25,388.67,386.43,397.31,400.84,405.74,410.83,412.12,408.01,406.94,399.83,386.27,380.81,370.14,372.88,375.33,379.57,385.42,383.57,392.65,408.03,405.83,397.36,381.95,386.86,401.18,417.26,417.39,416.97,406.12,403.33,382.13,398.64,399.75,396.43,386.63,385.62,386.67,379.71,379.06,377.83,376.31,363.86,355.76,353.94,367.45,368.52,365.78,367.44,374.59,371.21,389.15,420.15,405.45,389.93,378.43,378.80,390.91,393.13,395.58,,L8
2020-02-08 22:17:38+00:00,396.17,392.93,395.11,379.23,378.75,384.79,384.31,374.74,346.75,375.74,376.39,371.37,367.89,363.79,368.86,381.54,391.85,395.33,402.41,397.96,395.54,392.50,381.01,372.72,365.52,356.76,359.25,364.09,372.73,365.64,364.03,389.38,389.81,386.39,376.01,383.01,378.79,391.98,382.82,385.44,369.67,376.99,355.73,373.97,370.87,378.25,378.06,377.68,377.71,368.85,365.07,361.52,361.09,358.03,348.98,348.62,356.52,355.77,345.04,355.68,361.17,354.77,371.49,410.22,394.76,381.39,371.21,370.07,374.91,380.04,388.14,351.01,L8
2020-02-24 22:17:35+00:00,407.87,403.54,412.81,409.55,400.01,404.54,404.76,393.17,373.35,392.55,386.80,382.24,378.35,373.96,386.20,388.21,390.35,391.87,404.46,407.18,408.72,403.88,390.52,381.13,374.19,358.87,358.74,367.91,378.94,372.48,382.82,391.14,398.30,393.04,373.84,384.53,390.45,412.41,404.14,396.03,387.68,398.63,370.03,388.38,381.70,390.16,383.95,386.57,377.91,371.99,372.23,366.55,361.01,359.00,348.38,343.91,349.26,353.08,356.89,359.44,362.65,361.90,372.01,416.56,397.23,389.60,373.82,372.67,375.18,377.67,390.39,370.47,L8
2020-03-11 22:17:52+00:00,398.52,407.13,413.87,414.07,403.49,407.19,403.80,415.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-04-12 22:17:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.84,403.41,405.96,383.82,389.66,364.58,381.14,367.68,388.09,389.30,389.82,386.01,374.78,359.41,351.99,363.91,366.95,360.90,356.27,364.22,360.89,350.03,343.54,360.67,360.62,384.17,413.49,389.70,379.95,374.59,364.96,381.76,383.93,362.58,,L8
2020-04-28 22:17:04+00:00,418.05,418.23,426.80,421.66,424.95,421.31,401.86,405.03,372.21,374.67,374.84,370.99,,,,,,,,,,,,,,,,,,382.86,380.06,374.06,374.89,384.02,390.58,401.58,402.90,418.60,398.59,408.77,386.92,401.89,373.02,394.09,368.94,392.91,384.11,384.47,384.28,375.43,366.43,359.61,361.91,367.89,365.13,361.27,373.17,365.71,349.84,353.99,365.21,359.94,,432.59,392.17,374.33,377.23,383.39,386.96,384.15,387.89,367.44,L8
2020-05-14 22:17:00+00:00,408.43,409.45,414.44,410.93,415.64,410.31,393.66,388.66,391.81,,,377.56,,391.38,382.84,387.95,398.87,398.91,400.49,396.33,384.81,383.43,397.09,396.65,397.28,396.24,394.43,387.34,378.10,372.29,340.94,353.85,375.48,391.83,409.09,417.52,419.14,404.26,399.13,397.95,393.44,392.90,,382.02,376.94,377.07,374.18,382.10,381.05,379.33,373.08,371.96,380.24,374.07,368.89,375.10,371.54,358.52,345.83,346.51,356.91,367.34,,425.54,388.47,375.81,371.45,379.98,386.60,390.78,388.75,360.06,L8
2020-07-17 22:17:28+00:00,399.89,392.17,403.20,388.61,418.62,414.12,398.53,,,386.52,418.26,392.61,,,,,387.37,390.11,385.35,382.42,,,,,,,,,,,,,,,,,,,,,,372.98,,,,375.05,365.50,380.03,374.83,369.70,354.48,330.24,353.36,368.56,,428.24,411.06,366.71,350.10,353.63,356.12,347.33,355.90,,,344.24,362.85,,,,359.13,,L8
2020-08-02 22:17:33+00:00,,,,,,,,,,381.20,393.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.66,395.17,365.96,379.54,385.70,388.50,380.01,381.23,378.35,372.83,364.26,358.40,362.91,369.83,393.01,401.97,,,,,,,,,,,,,,,,,L8
2020-09-03 22:17:46+00:00,400.63,402.35,413.51,418.06,429.78,413.55,400.47,396.11,,346.68,388.92,389.86,393.47,377.50,387.27,388.60,395.26,395.77,388.93,378.21,374.74,385.61,395.50,396.52,388.38,379.28,374.79,381.62,383.71,369.92,345.01,382.84,396.31,396.49,398.27,399.75,392.90,411.08,389.21,378.75,375.33,390.12,360.29,376.98,368.01,372.54,376.71,375.68,369.04,366.70,371.27,364.32,375.08,374.76,375.25,380.50,374.70,365.92,353.06,358.90,363.85,355.54,366.93,414.59,395.15,376.10,365.02,366.02,375.25,379.69,390.57,373.55,L8
2021-03-30 22:17:22+00:00,435.06,441.07,454.52,456.55,450.94,454.85,,443.02,437.59,,422.83,423.46,425.56,416.17,414.43,418.14,418.26,413.76,415.56,403.23,413.64,417.07,376.80,377.76,380.33,389.43,400.97,406.44,,,,,407.54,402.94,398.51,404.31,402.95,423.91,399.37,395.30,386.76,403.15,392.59,404.07,399.49,398.97,395.77,395.48,400.63,395.54,389.04,388.39,392.95,385.80,377.24,382.84,379.19,368.24,362.81,374.71,367.89,368.19,394.90,426.20,412.37,409.41,380.39,385.95,387.21,380.11,411.45,,L8
2021-04-15 22:17:16+00:00,410.32,421.16,432.14,418.87,430.94,423.45,409.07,406.91,408.79,355.61,382.63,402.00,401.86,390.69,389.29,395.21,399.74,401.55,405.92,409.42,411.38,411.62,407.35,400.62,395.63,387.71,381.56,380.77,376.49,359.02,391.80,391.03,397.48,399.58,400.19,393.54,374.85,400.02,381.89,381.42,365.48,375.99,,359.39,377.12,386.23,382.21,391.54,394.02,,,,,,,,,,,354.19,355.70,356.93,373.58,411.02,402.15,,,,,,,,L8
2021-05-01 22:17:07+00:00,406.79,413.18,418.59,406.22,419.60,414.25,411.29,404.61,389.19,384.24,376.75,383.16,386.95,389.20,386.22,394.63,394.71,394.60,397.25,400.41,412.10,415.79,411.14,402.29,397.84,396.40,389.61,381.09,366.39,352.27,367.13,377.14,393.23,399.95,395.83,385.36,370.40,380.04,375.28,382.63,375.89,377.43,,361.09,357.24,372.85,372.43,385.62,387.03,382.89,380.02,380.01,378.81,372.43,374.58,375.51,367.67,361.03,351.59,349.71,353.21,350.45,371.27,,399.66,390.25,368.69,355.02,359.31,376.14,396.78,,L8
2021-10-24 22:18:01+00:00,431.40,420.26,419.48,419.81,423.05,423.12,418.45,421.83,415.50,413.94,394.12,391.70,412.52,409.51,412.81,412.67,414.26,408.56,403.65,398.84,403.83,414.78,425.61,422.76,405.72,386.76,380.40,386.42,375.59,385.41,397.89,401.07,412.07,421.07,415.67,403.37,390.35,395.60,405.63,409.24,396.29,396.20,388.36,391.55,379.16,392.43,401.34,392.25,390.77,396.06,398.62,396.17,385.33,370.23,358.27,362.27,372.25,373.52,368.19,374.89,379.92,379.37,387.48,437.57,409.02,397.69,398.55,404.21,409.51,398.00,393.33,379.35,L8
2022-01-04 22:17:52+00:00,419.04,420.49,418.50,430.00,425.21,418.20,425.63,423.85,421.64,420.09,401.61,400.02,425.48,421.20,413.30,412.59,413.03,413.78,406.16,399.46,411.81,417.27,419.20,415.68,417.15,399.57,389.20,391.53,381.54,356.09,413.47,402.47,409.81,412.41,412.43,406.05,400.55,406.41,416.06,410.56,388.23,386.65,385.01,397.62,396.12,400.63,396.52,397.78,394.33,391.28,387.94,388.13,384.68,370.67,366.64,375.28,383.38,378.77,369.09,364.65,376.90,374.64,392.45,430.72,412.87,385.88,378.75,389.56,409.46,404.27,403.39,386.95,L9
2022-01-12 22:17:49+00:00,423.34,412.58,413.49,415.59,421.95,416.38,407.44,400.85,397.19,386.96,383.69,397.12,408.46,409.81,420.01,412.59,401.49,397.19,390.73,390.66,409.33,421.57,422.34,421.07,414.07,399.56,387.55,373.54,373.54,367.83,379.35,392.57,410.76,417.15,413.38,406.46,397.08,404.08,403.70,389.71,383.97,385.97,381.27,383.71,396.60,404.37,402.25,394.99,394.23,388.59,381.47,385.03,389.77,373.93,365.90,369.32,383.26,386.46,364.01,365.43,370.30,378.98,386.99,435.18,411.68,376.16,380.70,399.14,415.63,421.80,420.06,386.57,L8
2022-01-20 22:17:51+00:00,411.68,404.80,396.90,392.62,406.41,393.54,396.02,401.49,392.57,395.84,363.00,,400.15,388.79,385.83,394.54,399.06,397.17,395.80,389.18,396.28,401.86,405.79,398.73,392.76,373.18,359.90,367.48,356.74,,388.72,378.94,389.87,392.86,389.89,386.41,377.54,383.45,383.98,392.95,362.67,368.06,362.14,370.34,368.63,373.46,374.88,374.24,368.64,368.98,371.28,372.00,372.43,359.16,355.79,361.75,362.87,361.24,350.27,354.09,361.98,360.05,377.07,412.12,387.47,368.09,369.18,385.77,390.34,391.00,388.99,357.65,L9
2022-02-13 22:17:40+00:00,392.98,392.08,382.53,398.90,409.11,399.14,400.84,406.25,393.10,383.76,,392.89,403.05,397.51,383.19,384.17,388.12,388.46,390.04,391.29,394.14,400.98,406.76,401.39,395.36,381.28,362.93,369.71,365.56,,373.39,371.47,388.14,392.59,388.57,384.72,370.73,387.20,,381.08,360.19,364.61,351.53,352.87,343.41,366.08,368.22,385.49,380.21,373.78,371.76,372.49,367.94,361.79,358.55,360.61,361.96,359.05,347.94,357.52,364.45,360.37,376.84,407.71,394.88,369.78,372.39,378.50,387.61,388.59,392.81,362.36,L8
2022-05-12 22:17:13+00:00,430.50,447.96,,447.56,449.00,444.19,424.72,424.14,406.78,392.97,392.52,402.16,399.80,389.98,389.18,397.56,409.51,408.12,409.86,405.72,403.79,408.54,410.46,401.53,395.39,386.78,387.86,393.49,393.53,387.96,398.12,386.46,395.80,405.04,409.39,408.92,404.75,415.74,414.00,409.06,394.79,392.95,377.10,,,396.63,390.97,392.89,394.23,388.49,381.62,386.24,383.23,372.73,370.88,369.84,371.52,377.21,371.26,367.35,369.06,364.67,380.76,406.12,395.18,387.11,384.54,379.91,386.58,391.21,399.93,370.96,L9
2022-09-09 22:18:11+00:00,411.58,420.99,410.82,437.82,430.32,407.62,404.94,404.80,404.40,375.24,400.08,404.31,401.07,394.50,385.31,393.17,398.06,404.17,400.92,397.08,402.23,406.31,403.46,391.31,388.31,376.50,388.45,376.22,363.91,,383.75,391.10,391.81,399.39,403.36,397.76,383.56,398.87,376.32,380.93,368.18,369.06,390.45,392.44,372.98,378.59,374.21,378.86,384.53,376.28,368.62,373.95,385.47,378.86,380.69,386.82,375.41,364.96,348.63,357.88,365.52,353.70,377.51,406.22,393.95,377.86,383.70,394.74,403.36,397.53,396.18,375.88,L8
2022-09-17 22:17:54+00:00,411.06,416.28,422.15,440.29,435.92,415.73,403.92,403.52,403.03,400.20,400.81,399.81,393.78,391.73,388.05,391.50,392.48,395.92,394.45,399.96,414.29,412.98,410.10,402.06,394.85,391.13,394.70,391.38,380.67,379.41,377.01,382.60,397.26,397.85,403.20,402.26,393.66,401.21,397.45,408.14,400.29,393.95,383.82,363.88,357.80,372.67,373.60,390.58,389.87,373.81,365.77,381.63,396.05,381.81,382.00,381.98,372.57,365.40,350.92,354.61,363.76,350.51,,,391.24,378.34,388.00,389.40,399.16,400.12,395.71,386.02,L9
2022-10-03 22:17:57+00:00,394.44,395.03,,415.67,416.95,398.41,371.76,375.91,339.44,375.87,371.05,372.06,362.26,365.91,362.15,367.33,373.66,383.12,382.63,383.96,387.18,394.30,390.35,372.96,366.10,353.05,359.64,354.45,350.12,348.14,338.93,353.74,366.20,378.03,384.69,379.00,365.17,375.65,355.67,368.14,368.50,366.91,355.30,332.12,333.74,352.75,343.78,371.02,372.92,360.38,354.47,364.87,370.51,363.15,365.94,365.16,352.91,344.35,331.40,341.89,345.17,333.82,352.44,368.96,374.35,360.35,366.92,376.62,378.71,380.57,383.75,350.98,L9
