,dates,chi0304-0000,chi0304-0001,chi0304-0002,chi0304-0003,chi0304-0004,chi0304-0005,chi0304-0006,chi0304-0007,chi0304-0008,chi0304-0009,chi0304-0010,chi0304-0011,chi0304-0012,chi0304-0013,chi0304-0014,chi0304-0015,chi0304-0016,chi0304-0017,chi0304-0018,chi0304-0019,chi0304-0020,chi0304-0021,chi0304-0022,chi0304-0023,chi0304-0024,chi0304-0025,chi0304-0026,chi0304-0027,chi0304-0028,chi0304-0029,chi0304-0030,chi0304-0031,chi0304-0032,chi0304-0033,chi0304-0034,chi0304-0035,chi0304-0036,chi0304-0037,chi0304-0038,chi0304-0039,chi0304-0040,chi0304-0041,chi0304-0042,chi0304-0043,chi0304-0044,chi0304-0045,chi0304-0046,chi0304-0047,chi0304-0048,chi0304-0049,chi0304-0050,chi0304-0051,chi0304-0052,chi0304-0053,chi0304-0054,chi0304-0055,chi0304-0056,chi0304-0057,chi0304-0058,chi0304-0059,chi0304-0060,chi0304-0061,chi0304-0062,chi0304-0063,chi0304-0064,chi0304-0065
10,1986-11-03 13:58:22+00:00,200.9739017466573,172.8195677209401,187.53430961251942,192.25071751486686,183.40694910700347,190.85970633958277,196.5352971620871,184.33733212604437,,,,,,170.07766549603397,176.9789327353411,165.58958599755073,157.31938904319284,163.68559067699863,156.1896520234489,149.66665335147826,132.2872161061689,119.27290770235896,131.8301323825139,147.5517762362103,155.60040340070165,158.20155621661536,157.7921714822701,178.4096586658379,166.6449138575922,140.97171706898666,123.40791515845466,120.20606650127498,137.71521881821351,124.49134926405502,119.99232841445992,131.59032928227222,122.88150935321458,98.21970397077895,105.33303882064399,121.81292126215891,143.9920714435311,146.14332536418274,146.73550815302045,161.22692465419289,158.03983746179875,133.43689842867428,125.15120076086443,128.91664991547236,134.92067777854786,119.90235025563223,110.18008457944049,106.14975376730851,115.6937658111778,128.48125117910678,129.75241982349135,121.12550281791847,134.67109658969935,131.39868985056708,138.5756471326946,137.20612905840096,139.79890304780147,150.9301909528999,149.1532373605399,157.79357080893837,178.15231671056767,180.14334805121592
11,1986-11-28 13:51:58+00:00,197.05945039314634,156.4547641402916,173.58164086778413,186.32977913025547,175.06074605037924,182.93628773413866,188.32468044082577,176.75032903528137,,,,,,152.2499565225707,169.46880077961947,165.842181280972,150.16678655535733,146.6295517833386,145.67083749810968,127.22332926142538,124.05432451389217,109.21076543544346,107.48569603658068,117.89497417119257,150.73510015064917,162.35477625240387,149.24381116811202,146.70603209708565,158.58367484996572,146.78306864571596,103.44152573079458,94.19433378689757,105.77384366972468,93.33673013400909,81.55611722943567,104.14521342512856,115.63594468156641,106.83286223045732,103.39072373233321,104.77478721534015,112.38715560571916,125.29603301826785,143.11300824863628,140.03017547889405,132.85804232817702,129.8050669124992,114.24690647981035,88.50149855544149,95.13224897644773,123.49177946130197,111.89308839310519,106.31282180286229,105.82845966727014,118.54769776622474,122.94574829190006,117.28960057483472,119.5447900498151,114.90995091174457,116.73674776030396,124.76460019186642,129.46502962566746,141.11741806323732,136.3305024208301,137.48072307791332,150.21885640738756,169.95735605010674
12,1986-12-30 13:52:55+00:00,187.97441648977778,174.57436880320176,199.01045708125952,194.0802767684076,191.97669224411155,198.663064343911,201.43682381745012,200.1480305318433,,,,,,168.6993594720482,185.64410797967625,176.84753133465537,167.79155022687002,155.45308910288358,159.09175056688724,150.44918361089972,145.36192821854408,143.00452470349327,128.01526146117314,131.93568842654514,161.91504515191576,169.15284254020597,154.04498531469966,153.2346248575354,146.00650890953398,140.54695947682637,118.67677560678561,113.99191374257245,114.26605211002652,114.55331099189101,94.0760724491358,102.10437901416722,119.95997393846014,126.4419396321306,116.41095586670617,114.22676959539788,115.20462677783229,122.20902056005406,133.93016565808458,135.5391739540836,142.0468477168929,129.97170969191833,127.71156816286427,115.93404904106609,104.983345062253,114.96534486895584,114.45742181030194,107.82585840245312,106.68814142878655,121.66084093572552,124.11515381994847,124.13664211160616,130.64492505072343,129.9001123380088,126.29346248639055,136.31328721411396,137.45700151817658,148.9993254090067,143.56721021950162,152.27186705792465,173.36243681788042,178.04102566576125
13,1987-02-07 13:59:57+00:00,,187.46490946391472,198.9412664836723,199.1988655003933,194.50059341167872,204.7459246689252,209.06659175204277,212.6388924373044,212.97300060948908,220.24428537536107,198.25791725063777,194.86841046677642,185.98646901469917,189.6049706066742,188.15524603180467,181.9983495573931,185.7782805870687,173.46365996837204,155.13142454239107,151.84166023543256,148.10353591481982,150.07914703607855,154.3335332085795,159.34460668233592,161.69654210196907,163.59889831137096,155.2967265700503,179.53571380164362,162.06043302653822,144.03042300999104,132.73662070228136,128.22108142541248,128.0573274977068,118.01272193491305,95.64698146705891,98.15584867405678,116.16715028106103,126.90675629118711,128.28293971833486,135.99762057705536,135.8665324372912,130.12291503100403,147.07763885701797,154.74803594291362,143.69585918421657,125.07554009834219,133.46755179492055,133.20714004182184,115.16491011726458,101.13536884296317,116.8337876630938,98.69967362346458,93.04396964566226,129.88923637043058,143.8140551604344,138.5719146571294,135.4579232209021,134.2639925317446,130.0547164196091,127.43615851782045,140.44569825688092,161.95569214138405,167.10636519295366,159.6066864924397,172.15447130523123,174.4763848832806
14,1987-03-27 14:01:45+00:00,188.01274437757618,209.60531954814954,217.9795101704863,208.52129184439633,209.0422899383577,216.7931946005713,225.60787663312286,235.58454770582966,,,,,,216.0460819869634,217.84921333825636,218.4359476512131,217.8357079687643,176.2952232605661,159.03641624468415,180.041522890731,189.88203365390075,171.89736261016554,170.3639141844869,178.57823195618863,168.70818392064402,191.11300716633374,197.01833415283411,187.5121325962068,172.91241853007648,169.53226604935958,166.31797710111815,157.04879523701018,138.04512660529022,120.46835988916729,111.24307220117292,124.94364035568645,134.68304772576434,135.79734366069528,138.13060967145756,150.18922651254329,153.10299046529096,158.76252258114744,159.57834295897143,164.68168019082842,169.77553952042555,150.65060979717316,138.49072869730395,128.085271884162,137.11484933550705,145.92961374860855,131.54132073588167,102.50998817692344,108.89371385517387,130.33890408403403,153.73735808199822,143.27334547242663,152.19632090201074,148.4035429631483,147.90952099711768,134.89691738453865,158.34328605652826,165.7399781514868,179.14459013002227,186.36242209090878,207.50409293735984,203.91970586992022
15,1987-11-06 14:07:20+00:00,,,,,,,,,,,,,,154.80915306868468,,,,,245.97301510414795,236.9249101060293,212.78217121328473,200.37979865956152,202.27890991343483,193.21553201198924,193.9360921047225,199.37967236411254,165.61643604751978,153.85506351577405,148.18255207105156,145.69373149130695,145.77022874051798,130.98740937998997,126.63418546550226,112.95732190469458,113.23984136037336,118.38052790311812,121.86032868950231,133.93441048898518,135.0319342885698,123.70544012016376,139.27823475752572,139.4546759064872,145.91844224817984,142.14840470966533,128.24251564203533,124.44400149983736,111.96112263778983,126.86607120281984,125.841297828615,112.15890856523558,118.76987981520269,114.18106728270246,117.09596563600293,130.271484533104,129.4118865576841,128.61691773818288,113.35539204835962,110.50470458436504,106.54795477380883,113.57088102515718,133.410100499516,151.43380340052562,160.20563509398812,165.0809078078792,177.9777584555872,175.95320869141773
16,1987-12-08 14:07:53+00:00,,,,165.84082043588387,148.3665601002113,145.01128540552835,135.0381871137503,,,,,,154.244130097776,174.46892770959207,162.08571640804624,,,,246.9616343072842,216.68311942826756,228.8855509843791,239.4529470449941,,219.95788541161681,212.87110064971608,212.0894757438287,180.6633810127228,170.35362476434284,162.49596257957364,139.87517401072532,136.2745590583782,136.04935881159236,127.82207880283892,127.45059674916907,117.36698873682522,117.41665242629836,122.46318862699168,131.95595669896963,132.21228408578924,127.80281378582698,136.79052640085018,139.31897098758128,137.415590946879,139.09941966093416,149.67402125760614,125.61468459835005,114.54539132671013,112.54495668064465,115.83105717048605,113.85745693207387,118.4564339378797,117.3002544704924,115.52107047448507,120.66409187360402,133.623062893476,137.97311565805487,121.88966106038392,113.49641945735713,110.72884337895456,115.25778452625053,129.60954524487528,143.01834079099032,149.02722882672168,159.76875565952446,169.09525962692987,168.96316734463184
17,1987-12-24 14:08:08+00:00,,230.46218233456858,,191.55489007448836,150.3937830334811,160.1611922218095,121.00623953285537,,,,282.45373457163214,243.60905826089626,194.16361878511321,195.2970381629448,184.4611429053602,,,,251.32873438526525,225.4660041169492,214.00335641329832,231.90123445009493,,241.57497476366893,218.98648401000813,215.76787476515923,198.5402934924497,175.78660891864442,167.60995598800744,156.11012448644948,139.08863432694898,131.32773528411568,130.83750999359384,127.26869780769374,118.31872627983422,122.55884316389418,125.80171612667397,135.58918223425533,131.867213577482,125.3702609934179,132.00250664884476,150.6453162920199,152.9133504063904,153.5368380017628,150.42201922206308,138.21386509019274,123.89124162855502,112.95594508927206,123.017939816412,115.5811722224511,108.3805569452094,118.13953437033231,124.08359483924133,121.40917196421165,137.0829183075097,135.99149445448742,132.34725119683654,121.46624833157304,117.9478017012971,115.10141174900448,127.24116729735218,152.33038524186838,147.24483526200495,158.5815719423258,174.2979712895572,184.75958806565478
18,1988-01-18 14:02:48+00:00,,,,162.17675714251342,137.11508461361802,136.45107794464315,130.2029363053425,,,,266.6513343977659,236.7281376402644,189.2300996430253,183.32637145711826,171.3693110744297,,,,245.0257932157559,249.05629886698418,233.8949389372571,213.6411427672136,231.1006271561731,280.6021919743244,257.0752896819629,234.24267949397242,207.92599430794039,189.21559745254058,179.0649029623695,149.2904823616395,142.97739832852835,140.20294253583808,142.25003819941273,144.2597725107913,131.0779185976428,136.79035415984174,134.84814599734258,134.2046933979814,140.69696327200722,139.43370713549396,138.79596934241815,133.3194128952941,157.80783976380036,163.2027732538112,160.14412255746444,141.31850284028513,115.53150674903857,108.834818551871,129.4683509242537,118.02743135220543,111.9403701647924,120.92756085260856,122.74473989969343,127.48091095386009,129.4479293727076,135.60294802873503,137.61826352906792,138.80249323468283,123.96881955020297,124.38134701771874,142.78654432183365,150.47337500501237,153.07081620090028,158.34256160766475,178.38437527687978,184.87976974227277
19,1988-04-07 14:03:21+00:00,,203.1575070666027,235.37837936375766,224.96870826878597,159.11789765028382,126.93087972130853,96.5240365706466,219.03884267394463,,,249.9684433394141,250.74177080311208,,217.10915385470898,216.0126182914814,,,,234.95703662350016,231.9151551898091,230.61233739397628,225.57344086707704,221.317002225418,224.99919503154257,215.99825137380245,214.8256546216463,199.56126941960738,209.69739401942,201.0600221231765,181.8980781930847,153.9745742882755,132.21672128364435,122.95886795518462,130.5043161548007,145.22476598640466,142.80532729792398,129.70289838772032,117.8719537870965,115.94276068645188,117.71637811684036,131.542342539257,139.21535683588488,145.65053760929814,148.8169975823694,138.9180454601638,120.77665308895462,123.52490183672816,130.37462555144486,118.4635037624543,110.18541457809086,112.34598039249794,117.38553268286196,119.51214725418309,113.33852471962469,110.79638904999773,122.34706979236498,125.00644970107241,127.08971316644963,138.3358826096873,138.79023952984437,137.19476358835394,144.8399036584952,151.47469774161493,159.0685424797618,178.63095422939804,172.12085239310764
20,1988-04-30 14:09:40+00:00,,199.1527196944241,226.69486656104297,207.5787227792909,152.6062026336469,125.59494933236164,77.01007365924988,224.14467575740312,,,255.66722449550684,261.51114579087607,,,237.60241207270852,,,,225.71897120341615,232.3582773077139,241.20296715541795,235.47385425073037,237.29043101880382,230.89036334201768,218.98962656793546,222.20088550950788,204.10540858808386,198.90794314481565,199.8895455273627,189.06094885627792,162.72094288591092,145.8621446673473,138.75108126843003,133.32244121826835,132.74250591501638,144.44809004982963,137.51143134988038,126.826206069149,126.41967004704951,129.48240780293983,125.98269959455241,135.79824909301888,153.7868150434906,147.45679226265148,132.49437679989748,131.22803937830648,132.33745921379406,128.237834782779,126.1167714347527,121.30381563791136,118.03323249546224,117.67320158069067,123.6709561521961,127.00875796773427,131.3656745160661,132.55350597048624,129.5337272308111,140.1974407629961,140.72227245109138,136.36863059338344,145.61217527519938,164.07072937921168,167.2679089361297,163.74222124649953,184.86643923421929,179.45748799280275
21,1988-05-16 14:09:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,177.48098936015688,,194.88397789502775,186.7023974320557,198.0473107994739,189.8374079694362,174.2630599111904,152.26126960235524,138.5866528529521,134.3099969869562,138.8575020319726,133.23427353661106,132.77736255495356,125.71544015796049,138.0646466215008,133.26495070093077,135.72996221740436,138.95230534788112,136.1649738322356,138.05378154974812,118.27071387750426,104.21930334286691,106.26336593117958,122.39926299605914,96.05855308635589,112.28088460466643,123.26057559556897,116.97095399709214,126.85404205671634,133.46146919604527,135.7016847858777,145.99934750440167,136.75820646438433,137.72118617618662,143.49110904982314,146.9579628009606,155.48641833904128,173.81151151713092,179.40952959566715,180.15158025460832,199.36198816681724,200.88666452610573
22,1988-06-01 14:09:57+00:00,,,231.89392808960025,228.93562786273603,187.13476206991612,130.93934158684542,171.85532772601664,228.51031145221705,,,,251.739690482271,170.06829176182356,,252.8261464061549,,,,203.23562201096942,197.54698375703404,213.8391194752588,224.73480491281896,229.0705710177268,225.00225905552463,204.9022025827009,227.08790810702834,207.49377054679613,196.67590566608638,185.61933431513722,174.79790089510232,169.86931078086525,145.55224637428432,139.4047720084143,133.98928083150673,132.4553277398782,138.6522765364939,141.56107387290507,131.7281135172711,131.58056570472235,127.29360636369934,127.93306602407756,130.49926204953516,128.29879328230317,133.74202090016547,135.52111556394826,130.00668123126883,120.66459776422123,111.65532981002329,114.42064231080359,118.77141117845933,120.26375314858123,118.46774064492087,109.12374552828038,112.17635329618284,128.06607193825727,124.55342250691862,120.79164168002372,128.52329935268833,136.07925169024006,131.4512308219665,138.4318809182533,154.42772533991948,155.52422079867756,156.761785600309,178.3902603474257,171.64394367537332
23,1988-06-10 14:03:48+00:00,,,,,,,,,232.89463866919095,234.04799826355048,228.34142673794625,,131.7929214091895,173.28269715182208,238.7297784986139,,,,206.1986254663907,190.9135696609393,201.22023951689147,219.8859492154497,215.95576896579607,216.5073059415022,221.08691278738632,226.46185633792504,201.22807885049582,198.00859180356775,191.09987359921394,181.53429035630558,177.47497355014784,159.31944426426932,140.53213321224177,121.50568691619772,141.8978256984908,146.84577663960505,143.28955375613555,135.72351648639923,127.29439745774135,127.8715121290618,141.22262641237637,131.90650371333032,127.89402761899018,146.47193635981438,143.5243388376095,,,,,,,,95.8477966282869,113.726823064396,129.1871430202571,127.93739967519166,132.95622335706605,138.20115915828057,137.40098735546954,124.08201472097998,137.9426283780939,153.07868126517252,159.7955217623729,160.25422673810834,175.85170108760937,177.59785662570377
24,1988-07-03 14:10:07+00:00,,,,238.14363179194083,233.3538251643479,226.8766599648763,225.6142778473956,221.825793217945,213.45439323284648,223.6498473447885,217.6475117803059,,179.8879861270875,216.84808424867134,243.68672126328752,,,,205.9565304403544,197.60046523152047,194.39672645204857,197.22184434089382,205.62748369241336,195.75346449896762,201.17910155679317,210.47012776282315,,,,163.89737145071996,,,,,,,,,,,,,139.75346770903602,147.32503793195204,147.6982424419185,126.12174359557058,119.04669833751612,118.57254036295265,113.94302667095958,120.91236462472385,118.56631385801512,114.64158739488047,117.99592354143866,120.85945939506107,125.25894068818609,125.3018550338214,141.55578471668758,131.07890161008797,116.96332803890812,119.93843725217889,131.962856307602,155.02248800632916,152.32612243221467,152.34277608441772,158.52867863122248,158.40748887756288
25,1988-07-19 14:10:09+00:00,,223.6954120362178,241.8415890480641,245.2563577287101,239.5996844531892,231.81100778694233,232.6906588042601,218.44230769578016,219.55107605768086,227.6072501053033,220.19313001719803,,209.41364979946744,229.04129471554137,244.037521762631,,,,211.91604707377917,190.70502208801904,181.11934029018428,196.1582525365702,204.3636446351913,198.89693711792555,203.02631145921697,234.0555131620407,208.83800358821722,198.76049920591598,193.0577877832076,175.25624835225491,170.0899768715121,174.08020236383513,162.9829835949338,136.52705002444063,118.23097011101311,132.1405227976965,144.18933453940076,143.14201078036564,141.7199860592085,140.50146106778814,137.66409972963606,146.566874337988,157.1019997917505,156.19281585809702,149.38981656450738,139.3150024219635,129.77304967529287,121.8028064481968,118.65405857831733,122.58411268475679,134.43831963527683,131.854496519637,129.17946474349145,135.60982833431183,133.1794159611122,131.38910339100457,147.21520802553206,141.94806442167007,126.4226227216281,125.58778890052069,137.08576195544245,165.18589355801905,172.2520885466213,165.97681402046038,175.30500369091146,170.36423674206333
