dates,satname,nzd0047-0000,nzd0047-0001
2023-06-09 22:10:48+00:00,L9,391.43,394.97
2023-06-17 22:10:53+00:00,L8,402.08,402.77
2023-07-10 22:17:17+00:00,L8,387.83,402.08
2023-07-11 22:11:00+00:00,L9,397.06,405.31
2023-07-18 22:17:12+00:00,L9,395.13,402.10
2023-07-26 22:17:23+00:00,L8,400.14,403.72
2023-07-27 22:11:03+00:00,L9,398.36,409.02
2023-08-03 22:17:19+00:00,L9,387.80,401.04
2023-08-11 22:17:27+00:00,L8,412.54,436.88
2023-08-20 22:11:23+00:00,L8,377.10,395.87
2023-08-28 22:11:20+00:00,L9,405.10,420.02
2023-09-20 22:17:40+00:00,L9,394.41,400.71
2023-09-28 22:17:43+00:00,L8,394.56,399.07
2023-09-29 22:11:26+00:00,L9,375.05,387.03
2023-10-14 22:17:45+00:00,L8,376.11,391.42
2023-10-15 22:11:39+00:00,L9,389.51,395.59
2023-10-22 22:17:50+00:00,L9,395.18,399.65
2023-11-07 22:17:46+00:00,L9,405.80,405.03
2023-11-15 22:17:47+00:00,L8,378.97,374.73
2023-11-24 22:11:40+00:00,L8,401.54,407.71
2023-12-17 22:17:48+00:00,L8,383.89,397.55
2023-12-18 22:11:45+00:00,L9,400.80,407.94
2024-02-03 22:17:41+00:00,L8,400.66,404.32
2024-02-04 22:11:43+00:00,L9,395.95,415.15
2024-02-11 22:17:53+00:00,L9,382.27,392.54
2024-02-19 22:17:39+00:00,L8,411.61,411.56
2024-02-27 22:17:43+00:00,L9,403.17,402.73
2024-02-28 22:11:24+00:00,L8,394.11,399.53
2024-03-30 22:17:36+00:00,L9,403.00,405.27
2024-04-08 22:11:23+00:00,L9,396.74,399.40
2024-04-23 22:17:03+00:00,L8,401.88,407.39
2024-05-01 22:17:11+00:00,L9,408.87,407.78
2024-05-02 22:10:44+00:00,L8,415.94,418.53
2024-05-09 22:16:51+00:00,L8,404.18,403.63
2024-05-10 22:11:00+00:00,L9,405.11,402.75
2024-05-17 22:17:03+00:00,L9,408.09,410.55
2024-05-18 22:10:31+00:00,L8,407.95,418.23
2024-05-26 22:10:48+00:00,L9,400.69,401.31
2024-06-02 22:16:57+00:00,L9,410.11,425.35
2024-06-11 22:10:42+00:00,L9,611.89,
2024-06-26 22:16:52+00:00,L8,402.86,404.45
2024-06-27 22:10:29+00:00,L9,400.31,400.45
2024-07-04 22:16:52+00:00,L9,399.90,405.48
2024-07-05 22:10:45+00:00,L8,398.35,405.90
2024-07-12 22:17:00+00:00,L8,,
2024-08-05 22:17:06+00:00,L9,398.37,398.02
2024-08-13 22:17:14+00:00,L8,409.20,411.76
2024-08-21 22:17:19+00:00,L9,396.98,402.50
2024-08-22 22:11:10+00:00,L8,,
2024-08-29 22:17:21+00:00,L8,395.12,403.60
2024-11-01 22:17:31+00:00,L8,387.29,399.05
2024-11-17 22:17:38+00:00,L8,378.97,386.35
2024-11-25 22:17:51+00:00,L9,401.02,401.95
2024-12-03 22:17:45+00:00,L8,378.40,378.62
2024-12-04 22:11:36+00:00,L9,389.25,387.23
2024-12-19 22:17:37+00:00,L8,380.78,383.78
2024-12-20 22:11:35+00:00,L9,383.17,398.12
2024-12-27 22:17:46+00:00,L9,396.32,401.53
2024-12-28 22:11:26+00:00,L8,395.99,396.97
2025-01-05 22:11:31+00:00,L9,400.59,412.90
2025-01-12 22:17:45+00:00,L9,382.66,391.77
2025-01-13 22:11:30+00:00,L8,394.61,399.26
2025-01-28 22:17:42+00:00,L9,393.16,401.21
2025-01-29 22:11:28+00:00,L8,399.36,400.84
2025-02-05 22:17:39+00:00,L8,390.87,383.79
2025-02-06 22:11:31+00:00,L9,403.33,403.71
2025-02-22 22:11:33+00:00,L9,399.28,403.46
2025-03-09 22:17:26+00:00,L8,406.62,409.16
2025-03-25 22:17:16+00:00,L8,407.75,414.03
2025-04-11 22:11:17+00:00,L9,388.11,391.00
2025-04-19 22:10:53+00:00,L8,376.34,382.58
2025-05-04 22:17:17+00:00,L9,406.53,405.87
2025-05-12 22:16:59+00:00,L8,400.89,398.59
2025-05-20 22:17:06+00:00,L9,408.90,409.69
2025-05-21 22:10:52+00:00,L8,409.26,418.33
2025-05-29 22:10:51+00:00,L9,371.08,373.80
2025-06-05 22:17:00+00:00,L9,396.51,399.19
2025-06-06 22:10:54+00:00,L8,394.05,399.28
2025-06-13 22:17:12+00:00,L8,381.65,390.67
2025-06-21 22:17:14+00:00,L9,405.39,405.78
2025-06-22 22:11:07+00:00,L8,401.16,408.30
2025-06-29 22:17:21+00:00,L8,384.10,384.20
2025-06-30 22:11:07+00:00,L9,383.57,390.70
2025-07-15 22:17:25+00:00,L8,378.03,388.27
2025-07-23 22:17:27+00:00,L9,402.19,405.06
2025-07-24 22:11:17+00:00,L8,396.70,397.67
2025-07-31 22:17:29+00:00,L8,387.32,389.02
2025-08-01 22:11:18+00:00,L9,397.16,394.44
2025-08-09 22:11:25+00:00,L8,400.73,389.54
2025-08-24 22:17:43+00:00,L9,385.68,376.70
2025-08-25 22:11:27+00:00,L8,622.37,571.60
2025-09-02 22:11:35+00:00,L9,411.37,416.30
2025-09-18 22:11:37+00:00,L9,402.90,404.60
2025-10-11 22:17:57+00:00,L9,388.24,401.91
2025-10-19 22:17:50+00:00,L8,405.87,406.60
2025-11-04 22:17:53+00:00,L8,398.40,400.18
2025-11-05 22:11:46+00:00,L9,399.93,396.99
2025-11-13 22:11:40+00:00,L8,403.77,401.57
2025-11-28 22:17:57+00:00,L9,403.34,398.89
2025-12-06 22:17:51+00:00,L8,397.57,399.19
2025-12-07 22:11:45+00:00,L9,398.13,398.09
2025-12-14 22:17:57+00:00,L9,402.79,400.46
