dates,nzd0033-0000,nzd0033-0001,nzd0033-0002,nzd0033-0003,nzd0033-0004,nzd0033-0005,nzd0033-0006,nzd0033-0007,nzd0033-0008,nzd0033-0009,nzd0033-0010,nzd0033-0011,nzd0033-0012,nzd0033-0013,nzd0033-0014,nzd0033-0015,nzd0033-0016,nzd0033-0017,nzd0033-0018,nzd0033-0019,nzd0033-0020,nzd0033-0021,nzd0033-0022,nzd0033-0023,nzd0033-0024,nzd0033-0025,nzd0033-0026,nzd0033-0027,nzd0033-0028,nzd0033-0029,nzd0033-0030,nzd0033-0031,nzd0033-0032,nzd0033-0033,nzd0033-0034,nzd0033-0035,nzd0033-0036,nzd0033-0037,nzd0033-0038,nzd0033-0039,nzd0033-0040,nzd0033-0041,nzd0033-0042,nzd0033-0043,nzd0033-0044,nzd0033-0045,nzd0033-0046,nzd0033-0047,nzd0033-0048,nzd0033-0049,nzd0033-0050,nzd0033-0051,nzd0033-0052,nzd0033-0053,nzd0033-0054,nzd0033-0055,nzd0033-0056,nzd0033-0057,nzd0033-0058,nzd0033-0059,nzd0033-0060,nzd0033-0061,nzd0033-0062,nzd0033-0063,nzd0033-0064,nzd0033-0065,nzd0033-0066,nzd0033-0067,nzd0033-0068,nzd0033-0069,nzd0033-0070,nzd0033-0071,nzd0033-0072,nzd0033-0073,nzd0033-0074,nzd0033-0075,nzd0033-0076,nzd0033-0077,nzd0033-0078,nzd0033-0079,nzd0033-0080,nzd0033-0081,nzd0033-0082,nzd0033-0083,nzd0033-0084,nzd0033-0085,nzd0033-0086,nzd0033-0087,nzd0033-0088,nzd0033-0089,nzd0033-0090,nzd0033-0091,nzd0033-0092,nzd0033-0093,nzd0033-0094,nzd0033-0095,satname
2001-09-23 22:06:03+00:00,404.50,403.71,403.13,389.06,387.26,388.20,391.96,401.53,398.80,394.22,390.09,387.38,395.06,394.75,401.76,399.46,406.04,396.96,397.28,398.05,396.28,395.47,396.77,397.00,401.25,404.12,403.12,405.82,404.77,401.51,402.93,406.55,410.35,411.11,409.19,408.52,406.01,401.58,405.20,404.93,402.19,405.01,404.40,409.03,410.33,412.53,407.80,406.19,408.72,410.63,416.78,408.94,409.47,405.49,403.85,403.04,397.68,397.00,394.65,386.19,397.83,393.50,403.71,390.95,400.58,407.60,404.08,408.21,406.57,406.86,419.67,418.31,402.22,397.32,402.40,397.16,400.17,404.23,412.77,411.35,406.18,403.73,412.24,414.70,415.13,414.98,414.80,410.49,412.01,416.76,411.77,411.19,409.54,410.84,406.03,400.74,L7
2001-12-12 22:06:14+00:00,390.74,389.31,391.34,389.06,387.26,388.20,391.96,401.53,384.12,394.25,389.19,389.03,401.53,406.52,415.67,411.91,418.38,402.72,405.11,403.24,397.15,391.93,397.41,392.62,400.32,400.40,401.12,403.47,412.44,410.10,411.11,410.64,419.42,419.86,415.17,415.94,419.00,421.40,421.75,421.65,415.55,416.05,405.64,419.10,418.91,405.30,414.23,407.84,410.85,,,401.73,,405.01,,391.68,,,,,,,,394.83,395.48,398.18,415.77,408.21,395.01,404.99,403.97,418.31,405.56,397.22,399.85,388.53,383.44,396.99,404.85,419.23,415.77,411.25,419.25,420.73,416.32,422.20,423.25,422.03,429.69,429.63,426.15,420.61,413.67,404.71,400.30,392.22,L7
2002-03-18 22:06:22+00:00,395.75,395.52,397.78,400.48,397.94,398.18,399.19,403.92,390.54,397.16,394.85,396.73,406.39,406.97,409.74,405.48,407.89,400.15,401.09,403.25,397.24,395.77,398.32,397.98,398.72,400.91,403.80,404.87,406.97,402.86,400.97,405.88,410.81,410.65,411.69,409.50,409.19,405.97,409.52,414.68,412.03,412.60,410.36,421.63,419.27,409.07,413.23,410.13,414.13,422.91,423.72,417.08,429.54,418.88,431.28,391.68,422.24,413.66,412.44,408.36,411.82,407.53,405.08,399.49,399.37,400.97,410.33,408.21,402.66,412.56,408.71,418.80,416.17,410.67,410.58,388.53,383.44,396.99,404.85,419.23,421.01,419.54,424.99,423.66,421.79,424.52,423.58,422.01,427.12,421.95,424.63,421.14,418.31,410.98,406.93,400.36,L7
2002-04-03 22:06:21+00:00,402.86,403.07,407.79,423.68,420.97,416.98,417.54,417.72,399.84,414.25,416.61,417.84,427.50,426.34,422.19,416.26,397.40,397.58,416.85,418.85,413.70,411.90,413.71,408.70,411.36,415.62,419.36,422.51,417.84,413.18,390.83,401.12,418.47,420.78,421.31,422.37,399.38,390.54,397.30,426.71,426.91,423.27,415.23,428.45,427.06,413.16,424.90,424.22,426.30,432.76,434.96,441.14,437.83,440.46,438.23,391.68,432.15,427.75,429.37,426.61,426.50,425.29,423.55,424.09,408.29,408.64,404.90,,418.60,437.75,419.78,436.12,441.69,440.81,433.45,382.14,370.46,387.46,391.79,454.61,439.54,438.91,440.38,437.03,438.45,437.46,434.94,435.07,434.18,429.76,434.31,432.64,435.24,423.66,420.17,418.00,L7
2002-07-08 22:06:00+00:00,415.80,397.18,421.91,423.68,420.97,416.98,417.54,417.72,415.46,414.25,416.61,417.84,427.50,426.34,422.19,416.26,397.40,397.58,416.85,418.85,413.70,411.90,413.71,399.23,402.39,415.62,419.36,408.39,405.62,413.18,387.25,391.96,404.66,420.78,421.31,410.09,389.34,390.54,397.30,426.71,412.58,409.52,412.20,417.70,415.93,415.45,414.03,414.69,426.30,432.76,434.96,441.14,425.40,427.41,438.23,,432.15,415.46,416.58,426.61,426.50,425.29,409.20,409.30,409.82,408.09,393.63,,422.82,437.75,421.87,436.12,441.69,427.75,433.91,,,390.48,396.49,454.61,439.54,424.31,423.58,437.03,425.71,426.05,424.24,423.69,424.47,429.76,434.31,432.64,435.24,425.16,433.70,424.39,L7
2002-07-24 22:05:50+00:00,405.59,394.25,408.63,410.52,410.22,409.11,409.03,408.07,404.95,404.64,406.44,407.26,416.79,415.69,410.43,406.39,390.20,391.08,405.63,409.92,404.40,403.34,403.54,396.24,396.10,403.28,406.76,401.78,400.93,402.44,385.84,390.53,399.93,408.63,410.82,405.02,388.74,384.33,388.66,413.04,406.23,403.04,408.81,411.93,410.07,410.39,409.47,411.08,417.71,420.10,422.31,429.48,418.72,419.77,424.25,399.87,420.75,407.97,410.79,413.78,413.27,411.52,401.46,404.34,403.70,403.71,394.78,,417.31,437.75,417.50,426.68,430.74,423.55,428.60,402.16,389.99,398.96,405.33,433.17,429.66,421.07,420.08,429.97,423.08,422.05,419.02,418.31,420.08,420.88,425.98,422.82,435.24,425.16,433.70,424.39,L7
2002-08-09 22:05:46+00:00,400.11,391.97,403.18,404.49,403.80,402.37,401.88,401.31,400.20,398.32,399.11,399.93,410.53,407.30,404.80,400.19,387.86,390.56,401.57,409.92,404.40,403.34,403.54,392.98,391.09,396.74,398.81,397.56,398.23,397.09,384.52,390.55,396.14,400.06,404.67,400.67,385.65,381.09,384.55,407.11,403.91,401.00,407.20,410.05,405.74,405.90,406.29,408.00,411.99,412.63,415.40,422.93,414.30,414.75,416.64,397.69,413.63,404.52,406.99,404.88,404.69,404.96,396.42,399.77,399.23,399.93,391.69,,411.80,425.50,411.85,426.68,424.34,419.85,425.40,397.52,387.50,400.20,404.64,424.41,423.46,418.26,416.07,422.93,421.33,419.72,416.05,414.27,415.73,413.46,419.18,422.82,435.24,425.16,433.70,424.39,L7
2002-10-28 22:05:22+00:00,383.71,379.73,386.46,386.30,387.00,386.95,385.24,383.14,382.21,378.01,379.41,381.43,390.39,388.26,386.57,386.72,389.83,387.67,387.14,386.71,385.79,386.83,387.25,385.55,382.55,382.97,384.22,384.94,389.41,389.94,388.51,390.19,383.94,381.33,386.19,384.69,384.20,382.51,382.64,390.96,390.55,389.52,394.49,395.96,392.13,391.65,391.82,397.19,397.68,390.39,395.85,404.72,398.34,397.61,395.05,397.69,399.16,392.52,395.57,387.92,382.88,392.66,384.37,386.96,384.89,386.81,390.23,,396.73,401.00,400.07,407.79,406.99,407.17,408.43,400.66,396.09,404.12,408.98,414.86,410.67,406.78,401.77,407.95,408.24,405.81,401.66,398.81,402.90,401.08,406.07,403.43,401.91,402.44,407.27,407.17,L7
2002-11-13 22:05:30+00:00,385.60,381.30,386.00,385.70,387.24,387.52,386.13,381.89,380.45,376.44,378.24,380.75,390.50,388.66,387.69,387.17,388.75,387.21,387.31,386.27,387.16,385.39,386.28,385.10,381.71,380.52,383.60,384.56,390.13,391.64,389.36,387.68,383.82,383.01,385.47,386.12,385.74,384.92,385.64,392.01,390.89,389.57,392.23,394.49,394.45,394.01,392.55,396.67,394.62,390.54,392.69,397.67,397.03,394.81,393.96,401.99,402.60,395.99,396.65,390.84,387.82,395.09,387.74,387.26,384.70,386.14,389.22,387.96,396.56,397.88,402.07,408.16,408.12,408.71,407.89,399.44,397.01,403.34,409.51,414.99,411.43,408.74,404.61,409.05,406.93,403.92,401.20,398.79,401.64,400.47,404.60,402.64,399.97,402.41,407.29,406.97,L7
2003-01-16 22:06:02+00:00,387.00,388.84,388.34,388.11,388.96,389.83,388.41,385.30,383.94,380.83,381.99,383.78,392.90,391.56,390.10,390.45,391.73,390.94,391.67,391.53,390.98,388.81,388.56,388.70,384.32,384.54,387.55,388.95,395.07,393.73,392.37,391.13,388.13,385.57,388.24,389.24,390.79,388.73,389.72,395.00,394.94,393.97,396.19,396.73,396.82,396.49,395.74,400.31,398.28,394.28,397.06,401.33,397.31,395.94,397.77,405.40,405.13,399.88,401.14,394.03,392.10,396.46,393.16,392.60,391.22,393.06,394.53,400.67,399.49,400.97,404.99,411.56,410.59,413.11,412.79,403.97,402.70,411.00,415.77,418.10,414.91,415.06,409.75,410.19,410.36,406.18,403.80,401.76,403.18,402.73,406.88,405.95,403.44,406.55,408.71,408.93,L7
2003-05-24 22:06:17+00:00,402.81,405.18,410.15,409.69,406.56,408.31,406.29,406.12,403.10,406.21,404.27,402.40,415.69,415.31,411.99,412.72,412.80,415.13,419.52,417.78,408.48,412.60,412.51,405.60,405.55,407.60,407.98,409.96,410.57,410.98,413.01,408.67,406.47,405.60,404.20,411.30,414.96,417.04,417.96,419.77,417.34,415.24,415.71,420.94,417.75,412.40,412.19,409.74,406.23,407.82,409.71,415.39,411.57,414.36,420.21,424.19,421.20,423.41,424.33,417.60,412.93,412.65,413.73,409.08,416.55,412.99,412.76,417.69,417.39,420.53,424.71,425.84,427.18,425.90,427.01,429.00,430.17,432.77,429.85,434.99,433.06,432.90,427.77,424.71,436.71,428.30,425.63,425.00,424.25,421.02,425.82,419.77,415.44,409.27,402.38,409.06,L7
2003-11-16 22:06:11+00:00,403.23,403.43,410.18,406.76,417.26,417.59,415.02,405.02,404.60,406.77,404.61,400.33,415.71,409.89,414.07,412.13,406.43,408.92,414.89,413.67,418.33,426.15,416.08,406.44,406.61,404.75,406.38,412.54,409.94,412.87,415.37,410.13,410.94,411.88,403.86,421.47,425.41,417.54,416.93,418.00,416.61,413.31,417.47,418.88,420.56,413.73,410.90,402.52,397.52,401.06,402.52,418.49,421.19,421.68,425.78,422.21,414.64,417.88,414.89,410.98,408.45,410.63,411.25,402.83,404.74,402.22,416.60,421.99,427.22,419.39,429.24,427.00,427.38,422.06,424.56,425.39,427.90,426.79,425.01,427.23,421.52,421.01,439.86,434.66,456.07,422.82,420.20,423.12,424.33,425.65,428.17,419.76,416.02,409.78,396.72,400.17,L7
2004-04-16 21:57:19+00:00,399.08,397.45,400.00,396.73,394.53,399.55,397.79,398.54,401.12,399.35,398.51,399.75,406.15,395.97,401.70,401.92,393.36,396.31,401.01,401.04,408.24,405.27,403.46,399.65,398.95,399.10,405.77,408.16,406.88,406.37,406.76,404.90,405.98,408.16,403.47,403.35,400.39,399.56,399.48,402.15,401.89,405.69,411.38,409.84,411.91,409.12,406.76,401.42,403.52,402.27,401.41,411.64,411.58,415.10,415.00,411.97,406.91,408.66,404.27,399.35,400.77,401.09,403.23,400.03,398.23,397.02,405.69,412.90,408.91,407.20,412.35,419.06,422.73,421.04,421.34,414.83,414.75,419.35,419.87,421.13,415.77,413.77,421.10,422.90,423.54,414.50,416.41,418.56,421.34,427.94,425.97,422.58,418.78,418.96,412.36,408.37,L5
2004-05-18 21:58:14+00:00,407.42,409.34,410.57,409.49,407.46,410.12,411.66,412.62,414.95,411.77,407.20,410.97,415.68,406.61,404.69,407.67,406.40,411.93,414.88,416.41,416.58,415.43,409.64,408.92,404.01,407.32,412.33,410.30,411.77,410.25,412.05,417.33,415.89,417.67,421.89,419.12,415.26,405.01,408.98,413.75,412.77,417.60,419.19,421.69,418.14,417.51,415.88,420.75,425.41,421.18,418.83,427.09,422.44,423.68,423.00,418.78,417.40,420.66,418.57,415.04,415.50,412.38,413.68,417.64,414.66,417.55,418.70,424.36,419.40,421.57,417.90,422.76,427.94,427.37,430.48,420.20,421.56,432.25,435.38,438.62,437.65,435.31,432.63,432.28,435.61,437.95,437.66,436.24,436.77,437.16,436.10,434.62,432.06,432.42,435.78,434.86,L5
2004-05-26 22:06:45+00:00,413.74,413.72,410.57,409.49,407.46,414.78,418.36,417.19,419.69,418.24,414.90,416.21,422.24,416.06,413.01,415.51,417.47,423.56,414.88,416.41,415.60,415.41,410.99,408.97,409.28,414.41,422.01,421.38,417.79,414.70,414.95,419.01,418.33,417.67,421.89,425.55,420.77,413.84,414.49,419.18,417.72,422.08,421.27,426.37,422.73,421.42,421.29,424.66,425.41,421.18,426.51,433.37,427.13,426.14,427.62,424.01,421.98,426.75,426.78,421.52,418.24,418.03,422.04,425.70,414.66,417.55,418.70,431.28,426.26,424.66,421.93,423.10,428.88,430.33,437.80,432.20,430.32,435.68,437.22,439.22,437.65,435.31,434.81,434.76,441.78,442.23,439.54,438.45,438.03,440.95,441.19,439.26,436.12,439.35,437.67,436.21,L7
2004-06-11 22:06:38+00:00,412.25,412.31,413.29,410.70,410.20,414.22,418.63,415.27,416.37,415.34,414.90,416.21,422.24,417.79,412.32,415.72,418.54,424.85,419.58,417.89,414.70,412.23,410.21,407.44,411.05,414.65,422.01,421.38,416.26,411.56,413.88,415.49,418.09,419.44,420.53,423.58,419.43,414.79,415.39,418.25,416.62,422.08,421.27,426.79,423.73,422.84,422.23,422.68,424.26,420.47,425.49,431.29,426.71,425.36,427.93,424.99,421.51,426.75,426.78,418.10,414.64,416.91,421.57,425.26,421.84,424.27,428.18,433.07,427.80,424.59,422.51,420.87,428.88,430.33,437.80,434.24,430.36,432.34,434.27,435.99,432.89,431.22,434.85,434.97,440.75,440.36,438.19,436.01,434.63,440.95,441.19,436.80,436.49,442.31,436.56,436.00,L7
2004-11-18 22:06:34+00:00,412.51,411.50,410.46,405.42,403.44,410.57,412.94,417.92,417.78,418.91,430.29,426.69,435.37,428.97,419.96,411.73,417.10,420.56,410.69,406.62,402.32,402.09,410.78,405.97,410.55,410.97,441.36,443.53,406.64,399.65,402.95,405.47,411.19,408.38,402.57,414.57,412.88,415.23,421.80,407.87,405.31,405.39,400.57,417.46,420.44,420.79,419.73,424.62,421.96,419.06,421.01,422.58,421.79,427.04,432.87,431.19,418.22,415.80,418.01,410.74,407.30,413.34,419.91,419.38,417.86,424.87,429.84,431.19,430.02,427.60,427.12,418.98,430.77,436.26,432.48,448.27,424.99,419.59,424.09,424.58,413.25,413.53,429.59,427.49,428.29,442.76,438.72,427.40,424.54,431.76,436.85,431.31,432.64,436.58,423.33,422.42,L7
2005-01-13 22:03:41+00:00,405.17,407.12,411.90,412.31,404.06,396.37,393.99,405.42,407.11,406.51,394.13,395.10,411.37,411.27,412.74,406.11,407.39,404.34,408.80,409.99,394.73,393.48,393.74,400.18,399.35,397.51,406.56,412.16,398.91,389.44,386.40,393.50,400.43,407.78,411.50,404.97,401.50,405.49,412.03,394.29,388.49,388.79,392.16,408.12,417.42,416.64,413.78,426.70,430.99,430.18,408.43,408.29,410.05,418.12,414.51,409.41,406.00,402.59,412.13,411.75,413.77,412.12,410.79,409.00,411.23,418.49,412.25,413.50,420.46,433.03,431.22,430.40,427.11,424.30,425.12,437.38,413.00,415.20,423.11,423.78,418.95,422.18,421.92,417.94,411.86,420.66,416.56,410.22,409.01,414.91,429.73,431.83,432.33,422.32,414.47,409.75,L5
2005-01-21 22:06:59+00:00,405.17,407.12,406.34,406.69,401.52,394.71,392.41,398.25,400.48,400.72,393.19,394.77,402.93,399.24,394.44,406.11,407.39,399.13,401.34,403.28,391.41,391.54,390.02,394.95,397.51,396.73,402.94,406.47,397.43,388.82,386.40,393.50,397.12,404.30,408.32,404.51,403.26,404.29,404.63,394.84,389.96,389.18,391.79,403.39,412.17,416.64,413.78,426.70,413.91,415.87,407.12,407.25,408.32,412.26,409.39,407.27,405.16,402.45,407.65,405.98,407.88,406.27,410.79,409.00,411.95,415.18,409.47,411.03,418.03,426.22,427.59,428.35,425.14,420.23,418.36,414.96,408.18,412.32,423.11,423.78,417.10,418.51,417.83,415.56,411.97,415.95,412.37,407.31,407.36,413.06,424.15,426.60,427.64,420.09,414.47,409.75,L7
2005-02-14 22:04:09+00:00,405.13,405.52,404.99,403.04,401.72,398.75,396.69,400.85,398.51,398.17,394.27,397.50,400.58,394.17,391.20,398.60,402.32,398.71,402.71,406.32,398.27,397.85,394.82,394.52,397.71,398.86,406.27,403.78,398.06,390.43,387.21,389.80,393.27,401.20,407.34,405.01,403.61,406.67,409.65,400.97,397.93,395.41,393.13,400.67,408.29,412.93,412.63,414.14,410.19,414.31,412.58,411.45,410.33,413.88,410.71,408.16,406.17,402.78,404.19,402.46,401.68,405.34,414.02,409.69,410.38,414.66,412.60,413.37,418.32,422.61,425.81,426.63,425.80,421.73,419.09,417.38,410.09,412.40,418.42,419.40,417.55,422.16,421.70,418.07,414.10,416.56,414.67,410.84,411.43,415.35,423.26,422.25,422.68,419.43,416.89,412.29,L5
