dates,nzd0232-0000,nzd0232-0001,nzd0232-0002,nzd0232-0003,nzd0232-0004,nzd0232-0005,nzd0232-0006,nzd0232-0007,nzd0232-0008,nzd0232-0009,nzd0232-0010,nzd0232-0011,nzd0232-0012,nzd0232-0013,nzd0232-0014,nzd0232-0015,nzd0232-0016,nzd0232-0017,nzd0232-0018,nzd0232-0019,nzd0232-0020,nzd0232-0021,nzd0232-0022,nzd0232-0023,nzd0232-0024,nzd0232-0025,nzd0232-0026,nzd0232-0027,nzd0232-0028,nzd0232-0029
2004-10-27 21:50:47+00:00,133.26273171128608,130.43442626949016,138.7023223268056,154.0124500050993,151.09608088931458,152.00455150376047,136.91512586442738,137.49517580952926,130.72213894067136,125.96199468866142,133.29607772496547,144.1114694652202,147.2979324557459,151.80973637765658,158.2518095428954,148.6110716150138,142.7699020269859,135.57314939429787,125.26537320832547,126.08001458882018,128.38990775015216,135.7658337038846,135.52395924422177,142.48245584630328,136.13214656255474,142.65840749992861,137.56374953092458,149.8046471045422,153.01907146572606,147.3854422214897
2004-11-04 21:54:55+00:00,,,,178.222911108542,196.1818379329893,190.9984626227144,,171.56916104826908,157.45510185177332,145.08817983833552,148.69670395446818,161.10536546318716,160.3177541344626,160.7132897630679,,,,134.14143006943317,119.09572710980407,118.02851360151203,130.26649246990712,137.50391558737513,155.52466935209094,164.84391729729248,175.21704895967724,178.370405574584,156.88599451556036,170.2487337435628,,
2005-01-15 21:52:09+00:00,182.14958694067158,150.0240070691902,138.7934918028823,136.61026092545336,147.66896800885257,139.6846476270041,122.4108704385383,137.69510475242953,126.15084687876572,113.72497965494594,118.38372217765271,135.27647175708407,156.90238257847764,131.7797332753464,114.03327681696987,118.09252918990677,128.13911417313932,137.21277568303586,135.9905048472998,130.26676960699444,127.1390751907619,120.69276477860494,,,,,,,,
2005-01-23 21:55:25+00:00,,161.71101700611163,149.08311331626143,142.58197569848033,142.67943528224362,157.12801628795393,131.36481153162606,142.75071869116206,138.32188847098172,135.81979198586038,141.0109077999249,148.26874557014708,,,,135.56320660043212,138.55372018574786,141.70021900910075,143.33346188404133,144.47283467439644,142.93463694849694,137.47301205717233,132.07228850528588,148.7035034556109,155.50311096553236,158.0452090963101,,,,
2005-02-08 21:55:35+00:00,,,,,,,,129.40723837185135,128.28294399560423,123.36155530646764,132.59722893247033,141.94154672245912,147.3002718698088,143.10576226292926,149.4075408481546,140.64011626636744,,,,132.23915004562474,127.52969339644216,129.57530380484502,127.12531199422995,141.91765299071957,138.77955491758374,152.13669507191554,141.63329250951318,149.95547531796592,156.71676590315576,154.4817436140641
2005-02-24 21:55:41+00:00,,,,162.21841688402512,155.0459854574804,166.71560151165016,,150.46360267207143,144.01489657900694,133.60619768602112,134.4114721200712,138.39445922860793,150.70314616369723,153.42043404118465,,,,144.99273006152026,147.4241445802631,142.6404154716516,135.2880273520925,134.70757604317197,138.04947052456228,143.75481566676817,145.99564759096134,157.13936564804595,148.8078016685194,156.3869025883769,,
2005-03-12 21:55:44+00:00,165.85336440102571,169.0013644936491,168.0963113042929,166.8590775133874,150.45422389392022,,,135.29123054481045,141.44502303390726,143.1973598703343,128.68328854043014,121.16634888099097,,,,135.97555733673371,130.8913128805246,134.11037384184874,137.29630674608575,,,138.10871620868392,131.9785236405315,130.67025476096993,129.20977358997476,135.64456948021103,145.69572867549158,,,
2005-04-05 21:53:07+00:00,154.16275882418873,161.6960865923177,165.1438698784301,157.20662458311958,147.47505351247244,146.4846952907653,119.15030391257714,131.07899818433395,144.7749710925223,144.57355603141968,130.74725309949264,121.85866831689987,124.2306832124702,140.56889858899916,141.41217712512417,127.46551638685756,120.8722455226954,122.8659025296718,129.90306580429356,137.05641433874754,129.072753513559,124.598806804831,118.69253996617726,109.94487038623875,119.638143323123,133.5783599032126,119.1356888743128,136.47742143694057,137.98779440134433,139.85111987965018
2005-04-13 21:55:36+00:00,143.20558440838076,147.46554570724678,152.7968203430769,141.35677419758045,140.47067265708196,,,,136.20128733546713,135.56254008923563,127.68246881219123,121.78060853796636,124.4417969918509,135.46945341028254,138.53809821349637,136.33002140803518,118.75044031673696,128.23509304513055,138.72186362596563,,,,116.3506709269781,97.22952026788089,121.57853014092115,126.86749604248088,116.01489594014116,121.54709162081699,134.68587655928624,149.85478222057912
2005-05-31 21:55:35+00:00,,,,,,,,,152.1397366405884,,72.70186845196193,,,,,,,,,,,,,,,115.22697366174978,123.99467836603202,135.0612049291246,161.11258418815882,160.2051794308856
2005-06-08 21:53:33+00:00,142.04175081696144,,154.24198108113444,156.87619273356356,146.95148841038048,167.12875555166764,126.18200734979138,129.2802858161431,129.62305657599197,141.3344409396271,128.55118262884895,,,,,,,,,,,146.99381937149738,137.96488816567586,129.43703319858378,130.0012833438923,112.72419817761711,122.9855588732842,133.84991611854437,138.9833510136987,150.7096150565887
2005-08-03 21:55:25+00:00,131.9070864465989,154.98282211835675,152.81974726249214,,,,121.69417651289224,137.41438083898663,143.69113952287876,141.2737183505675,133.37240794940917,123.84541436809172,,,,,,,,,156.7927346125953,146.34275506427159,128.8772421118507,120.66234310780916,126.34603991250347,114.52496258284884,112.55849399896971,119.77148895492044,139.93975662206572,141.62114060844246
2005-08-19 21:55:20+00:00,148.228678313275,160.09931819356015,160.90202023313486,170.4269640975966,161.6581540184851,162.93914571137515,,,,,146.35123636334328,134.10417015406114,122.31261802360902,124.20289397641587,144.49701326948596,146.5208525679095,148.37172409937273,149.66590834017,151.17174429599106,145.64330901963706,144.38350316683506,,,,131.39464796064442,127.12895489929763,130.49111217876396,140.9017134429735,147.78660659499315,151.19186744372098
2005-10-22 21:55:15+00:00,156.9571997778679,167.26963282357525,180.52978624844724,185.5613707608871,191.51057214291325,159.00507366936318,184.45975722345509,178.3015633172984,,,,140.22011554459107,162.75683899204034,166.85292266954423,171.32360838615116,170.93270004124795,153.0915311895741,151.49249465548635,143.76190566284586,137.26655475860096,137.68809730010196,138.244516817183,,,,145.85536651792722,138.93054786491456,134.39048495685248,137.35117625628635,138.59323910958477
2005-10-30 21:54:03+00:00,139.8670129370289,153.20000449921199,169.1150965197291,172.9694669419903,171.57493100940138,165.40312473529255,162.74258202897767,165.9410622868112,149.88837765406288,119.1331941408089,120.77700605733479,128.17806252326432,138.48686556439318,140.47940674801035,150.15524885222828,148.82501558041355,158.63438014042535,149.79258599394853,143.47428689248648,142.9677280363372,140.8434048685057,146.47965834343339,138.26651108039204,124.74471944633459,123.72487071025725,121.931034911334,118.19885241667404,121.21033050036667,126.91149426661403,143.20996133239703
2006-01-10 21:55:52+00:00,161.10109157043422,160.84306215927418,164.25327568417424,167.845086657737,161.0715295211292,156.059965447319,164.97487246410276,158.90451975744855,,,,144.99929088776503,149.71374595856005,143.99682288793278,140.60043916257266,133.26974551725908,132.35521674217608,145.07023745371882,150.86411455991436,144.83190695222984,142.63273918252875,139.2429881362354,,,,144.911137478993,147.46265514314751,152.16839073887505,146.65451942213346,147.16516174345125
2006-01-26 21:56:00+00:00,,,156.8528607188723,159.52256148864527,148.3933454091156,147.23835712602965,143.0613666582358,134.08104898249798,139.78799974756166,133.96085198340495,139.90762471452803,139.96641749366157,144.11951339000396,145.55756730462795,,,128.91567283650076,136.12821104029828,142.42488967129705,136.48846939666709,132.1572845308343,127.88056781694715,117.81935656361829,115.90974842993947,128.51617936844502,133.8888966746899,135.9507025965481,,,
2006-02-19 21:56:39+00:00,191.71481295121,168.41550993232738,171.1548798573218,176.86739153414692,205.76136838275562,190.27866550249576,157.63341564352947,178.67065591778865,,,,,,,,,,,,,,154.3812036941821,146.05053756614154,138.35217866053523,138.93536229174475,150.99339118072055,154.02965886816534,169.95821433296834,174.6534082881414,168.86562849673527
2006-03-15 21:56:08+00:00,,,158.1278226027391,170.39153735282417,168.99932830537392,166.715684109019,163.0143587298643,169.1343992910763,158.49324921715436,154.38364750121815,151.91270235775931,145.01131563017526,144.01708358664143,,,,137.64556786947725,139.88612437463874,136.64987426689737,138.73503490860438,142.30846581285223,156.2810949048521,150.8421106187733,141.87894980717326,134.81995973728857,141.33488416769023,137.75118604479422,,,
2006-03-31 21:56:06+00:00,165.01209242067242,162.7099424822886,153.818608829558,160.05594133917543,165.16561131529005,166.55710391008742,158.11276100800862,164.53200274042493,159.59183300409586,152.82435695674093,159.4681713011705,155.5814548068081,,,,144.0792656540315,133.2585646108907,133.86516394351148,126.47576748244263,130.5907255378888,144.62222217095362,149.66625938862398,147.12513305933902,141.9802427751144,140.15134876367924,142.6339140411199,,,,
2006-04-16 21:56:02+00:00,,,173.46073070504372,182.7496654461919,177.2666456779292,159.981899360344,163.14626831134956,168.20044810926922,164.06272232658227,166.8454230406681,161.79656336918794,156.883327213649,149.31226798774154,,,,142.7746557742338,131.87074707072563,129.59523306288582,136.30666767081092,137.91038047511802,149.001870812461,148.16734983936118,150.21823834414855,145.8346772546519,154.70467166756086,155.48289880210802,160.04687234074413,,
2006-05-18 21:56:06+00:00,202.24326111626948,182.16673255397322,183.791307665884,184.47703597589853,183.10818188709536,,159.87915176207974,,,162.51228692653353,156.42859221553283,155.9807482696418,,,,,,,,,,,,,156.27510582351172,160.68063770879326,153.5808442084064,165.87184841926876,163.36369546504753,149.36266444256367
2006-06-19 21:56:00+00:00,,187.0069631731993,203.66614839560393,,,,,,130.10998172974126,130.97073870531418,,148.15717705383128,,55.23328066114729,,,79.68808686256352,,,,,,,,174.20981481593094,,,137.54340745569445,146.5711278921898,114.77733988222343
2006-06-27 21:58:48+00:00,192.31173070122816,183.50563628165258,180.4047024582298,178.21524435498293,168.2702590028625,150.19366718142106,156.50615360077686,151.42817405075363,145.85121006495652,151.6884412776136,155.37047684023133,147.44708332224403,,,,,,,,,,136.61724405924076,148.3542856193393,163.72446299653296,158.45172955027897,167.54992612061426,156.08009333986757,159.29694762032548,159.16076708567587,153.216751690672
2006-07-13 21:59:02+00:00,167.45163336167883,169.79752114818845,161.33421949861972,157.88073461102522,151.78544441687163,133.32371875788692,139.05846505775327,142.71475184153934,133.82559035421977,132.77842569387815,139.4527734130714,,,,,,,,,,,129.0842532171309,132.27596283674328,138.9553288971133,141.39936088702655,148.8664119286086,135.93107253351445,146.68776445151525,147.9301599585537,144.47555847480376
2006-07-21 21:55:45+00:00,,,,145.22371111954618,,,132.75548472993734,139.4202336985391,141.85850628237705,133.44206983841667,129.42330362874844,129.49013342384637,,,,,,,,,,,128.04183366051313,131.54943490836442,138.49084232950065,132.07589597326762,113.6631525395133,136.6525189538341,,
2006-10-25 21:55:41+00:00,,,163.44445380054788,168.0588626420535,161.91218201016267,157.07027483980116,169.53478805397975,165.2397708458899,157.61539826914844,152.71370219725577,156.11343719438167,154.68872892433166,146.04138509466452,142.78330668293347,,,142.3604829229804,144.4880130260474,144.78133901278758,144.88041179515432,124.55981793389935,124.73366584160999,116.27595025269962,118.26169355591436,134.14605341633867,140.69328950136943,128.18849609989704,140.99665545739228,,
2006-11-02 22:00:20+00:00,165.35250222997882,158.18078403281336,156.03109324692173,177.26136984958472,182.4618233865154,165.369914041297,172.00238051658198,171.94686959025964,169.6924123410525,163.88719791969754,158.7367196822272,157.70572519398283,149.19930233539995,144.1925088868435,143.82726210865508,140.5158586645988,138.06774514609015,147.89133368162268,148.87997025032502,149.95516434704425,,,,,,,,,,
