dates,satname,nzd0232-0000,nzd0232-0001,nzd0232-0002,nzd0232-0003,nzd0232-0004,nzd0232-0005,nzd0232-0006,nzd0232-0007,nzd0232-0008,nzd0232-0009,nzd0232-0010,nzd0232-0011,nzd0232-0012,nzd0232-0013,nzd0232-0014,nzd0232-0015,nzd0232-0016,nzd0232-0017,nzd0232-0018,nzd0232-0019,nzd0232-0020,nzd0232-0021,nzd0232-0022,nzd0232-0023,nzd0232-0024,nzd0232-0025,nzd0232-0026,nzd0232-0027,nzd0232-0028,nzd0232-0029
2013-07-08 22:01:27+00:00,L7,200.87,228.35,314.35,,197.62,159.25,297.44,304.37,,,247.99,285.88,154.03,162.06,151.22,163.74,141.34,130.19,137.35,155.22,168.21,,,,203.35,214.69,,,309.38,314.01
2013-09-02 22:08:04+00:00,L8,338.95,345.83,348.38,350.69,339.33,351.62,356.38,355.50,353.83,353.81,345.40,345.01,341.23,342.35,342.86,342.24,347.64,346.97,355.18,355.25,355.13,349.85,335.22,331.37,339.42,343.11,340.30,351.66,357.67,363.60
2013-10-28 22:02:06+00:00,L7,353.59,351.47,342.28,335.01,346.13,344.07,342.78,343.11,351.55,348.39,339.52,,,,352.78,359.23,349.62,326.80,329.91,333.70,335.31,334.67,322.58,314.46,328.56,,,330.02,326.96,332.50
2013-11-21 22:07:37+00:00,L8,344.96,350.06,332.43,330.87,331.01,253.90,316.29,310.20,328.66,325.40,336.71,353.03,362.05,352.37,347.75,349.60,330.16,318.38,327.89,334.97,326.60,325.76,326.38,335.97,339.25,342.97,339.17,343.61,339.30,340.10
2013-12-15 22:02:21+00:00,L7,,,314.18,295.74,259.53,280.77,307.50,304.91,306.46,308.92,312.85,317.66,321.68,,,,316.18,312.04,306.73,299.57,303.65,312.84,308.76,303.53,317.57,317.99,302.83,310.65,,
2014-02-01 22:02:54+00:00,L7,321.08,315.77,315.28,304.12,298.63,294.46,311.06,315.90,317.96,,,318.51,317.58,312.81,313.96,320.67,317.99,320.13,320.26,319.54,311.19,312.51,308.78,,,311.31,302.31,308.94,318.01,317.47
2014-02-09 22:06:57+00:00,L8,351.38,342.36,347.60,349.05,332.44,357.83,356.05,359.64,355.33,350.25,348.32,349.41,346.57,343.30,345.29,349.63,344.37,350.62,349.17,352.96,338.45,335.02,339.63,345.64,345.22,340.30,345.31,359.16,360.12,353.27
2014-03-04 22:12:46+00:00,L8,,,,,,,,,,,,,,,,,316.72,317.64,322.08,321.04,322.15,317.88,306.49,301.59,308.77,309.46,318.11,312.69,328.31,329.52
2014-03-05 22:02:49+00:00,L7,,352.21,340.38,336.15,323.00,333.35,341.69,344.61,348.78,342.01,339.56,346.27,346.09,,,,338.41,342.45,343.64,350.63,343.81,341.56,336.72,332.93,333.97,337.38,339.63,,,
2014-04-21 22:12:06+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-22 22:03:12+00:00,L7,373.13,371.13,368.16,372.65,370.75,180.91,219.36,396.65,,380.98,358.52,343.99,353.59,378.59,378.35,365.60,346.76,349.64,,157.07,236.09,354.87,372.41,,365.31,348.18,354.39,395.60,384.23,378.78
2014-05-07 22:11:49+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-01 22:05:38+00:00,L8,346.71,351.09,336.61,323.81,323.72,327.82,340.98,344.75,351.03,349.94,349.36,350.67,342.77,346.30,347.84,348.31,347.35,340.46,332.38,338.81,346.59,352.03,337.39,329.35,336.63,337.33,340.06,355.51,360.07,355.66
2014-06-17 22:05:44+00:00,L8,363.96,351.16,325.96,,210.26,314.24,314.98,312.49,308.91,308.89,302.69,124.78,172.70,169.21,151.19,155.52,153.62,141.62,148.80,159.60,189.95,259.78,271.99,227.38,266.29,276.55,265.78,273.65,290.08,290.48
2014-07-03 22:05:50+00:00,L8,353.52,349.48,339.79,330.06,326.30,330.49,345.80,339.78,343.07,348.28,347.16,351.19,352.52,354.97,351.17,347.71,343.00,348.89,346.48,346.24,341.75,337.94,331.83,325.48,333.10,327.66,329.46,353.89,356.58,355.77
2014-07-27 22:03:38+00:00,L7,,,312.35,318.69,307.96,324.41,331.93,319.76,323.18,316.11,314.05,319.37,328.95,311.17,,161.13,154.83,313.52,321.77,322.81,308.59,312.75,311.20,310.32,310.52,310.04,307.90,,,
2014-08-12 22:03:41+00:00,L7,310.40,308.35,292.75,,184.24,169.63,,,,,295.87,307.23,299.73,188.73,320.16,305.77,301.61,309.91,302.01,317.81,310.09,,,,297.81,301.50,292.95,299.15,317.41,312.69
2014-08-20 22:06:06+00:00,L8,341.15,345.87,342.86,333.91,326.21,321.83,337.83,333.10,341.83,347.68,338.52,334.48,337.20,338.27,341.74,342.86,332.34,336.37,336.64,337.76,330.29,325.28,325.41,322.35,332.50,336.92,318.50,333.39,342.45,341.80
2014-09-21 22:06:08+00:00,L8,340.73,337.49,320.12,303.38,244.01,253.23,298.36,278.34,307.00,317.05,320.68,315.18,314.92,315.41,314.35,312.79,313.06,306.89,301.17,297.97,300.92,300.18,278.98,256.17,293.37,291.08,278.54,291.04,295.97,303.68
2014-09-29 22:03:52+00:00,L7,,343.67,345.40,350.75,318.68,350.84,366.97,368.31,359.82,356.20,344.85,348.86,,,,349.89,346.67,338.21,326.69,336.09,344.61,354.35,354.83,356.32,358.80,357.41,,,,343.43
2014-12-02 22:04:24+00:00,L7,352.09,348.50,347.34,361.22,363.38,379.09,373.96,369.14,364.22,355.92,,,,362.15,356.72,332.92,321.69,321.97,332.26,344.17,357.81,358.71,370.19,368.66,,,370.91,387.00,375.63,329.35
2014-12-18 22:04:33+00:00,L7,331.53,,,339.53,332.76,350.37,345.95,341.32,342.64,342.13,334.91,331.93,327.47,331.39,324.45,,,304.89,315.96,333.77,344.45,348.28,343.66,352.28,345.02,345.60,340.74,348.68,341.66,
2015-02-12 22:05:51+00:00,L8,358.23,344.59,342.46,361.71,369.24,369.91,366.52,366.60,365.76,363.70,361.03,358.77,361.46,359.74,355.95,343.99,337.93,342.21,346.66,356.35,356.04,354.87,361.15,362.03,362.64,363.67,359.79,379.66,380.67,383.15
2015-02-28 22:05:48+00:00,L8,353.13,339.24,345.27,357.18,352.79,357.21,357.54,362.10,363.11,360.96,355.63,353.86,354.24,365.77,357.83,345.63,337.79,336.76,348.48,358.24,359.13,353.03,353.97,350.28,357.76,359.82,364.74,375.22,377.26,375.40
2015-04-01 22:05:25+00:00,L8,315.52,318.11,323.47,312.16,282.24,291.06,314.08,311.32,316.07,312.35,312.46,316.43,328.46,330.84,318.99,320.99,322.26,319.65,315.90,318.35,324.78,323.99,308.96,293.06,312.95,323.88,322.07,326.11,324.68,329.33
2015-04-25 22:05:18+00:00,L7,362.31,376.16,399.36,407.16,419.47,419.67,,,,386.55,368.69,349.96,356.65,360.00,352.06,359.47,375.11,386.41,390.31,370.73,,,382.41,399.44,398.91,395.98,,392.27,390.50,388.32
2015-05-27 22:05:30+00:00,L7,354.08,360.79,372.10,371.79,371.71,388.49,,,,374.47,365.51,351.42,338.40,340.98,338.48,340.16,340.80,366.48,360.29,366.96,,,,,366.32,354.82,348.93,361.40,380.35,374.28
2015-06-04 22:05:12+00:00,L8,199.39,296.35,308.87,,279.17,283.93,307.91,294.61,307.44,328.28,315.47,195.98,159.24,163.20,151.28,156.41,145.23,139.85,149.95,314.05,311.80,310.26,300.22,286.17,302.20,313.13,298.34,303.57,306.29,310.60
2015-06-28 22:05:40+00:00,L7,316.68,313.52,317.06,,211.88,322.52,227.96,391.62,,,,,286.22,290.81,303.90,306.14,310.59,291.33,306.46,292.99,261.23,352.25,,,,,274.29,273.68,287.41,
2015-07-22 22:05:37+00:00,L8,328.35,354.88,371.89,375.92,354.93,369.95,353.50,336.63,349.27,351.63,348.26,331.11,173.92,167.18,151.26,337.68,357.60,358.87,352.10,345.02,346.06,342.33,347.43,351.62,357.71,344.55,333.65,342.97,341.57,337.22
2015-07-30 22:05:48+00:00,L7,308.55,328.87,326.48,325.17,323.88,327.76,325.65,316.57,,,312.57,302.85,292.38,288.49,290.28,314.83,315.18,318.54,324.72,315.13,331.81,330.20,,,307.98,305.79,310.95,304.79,306.37,307.52
2015-09-24 22:06:01+00:00,L8,340.11,352.60,356.28,,345.78,332.05,346.70,338.66,332.22,321.02,313.74,309.49,315.50,328.74,334.11,335.23,339.75,342.41,340.01,344.82,345.66,336.29,323.95,313.77,328.79,313.65,301.64,319.53,331.88,348.63
2015-10-10 22:06:02+00:00,L8,332.65,339.16,338.73,311.61,276.63,299.11,309.85,299.33,317.08,319.95,307.31,307.04,306.24,311.09,321.04,328.21,334.20,335.61,333.39,330.30,332.46,331.92,305.26,302.60,320.50,320.56,309.25,319.74,,
2015-12-29 22:06:09+00:00,L8,346.70,346.48,336.51,331.21,308.60,307.66,330.23,309.55,333.47,335.68,330.77,329.07,329.00,328.23,326.34,320.18,321.09,327.39,333.12,340.16,341.02,327.51,334.69,338.96,334.14,333.02,326.74,336.10,340.81,336.52
2016-01-22 22:07:45+00:00,L7,324.25,327.15,322.07,305.66,290.39,301.92,298.32,,,320.65,318.53,311.29,307.74,307.95,309.29,315.14,313.92,316.25,318.73,320.06,320.04,,,300.64,311.76,313.32,301.25,322.09,323.94,322.56
2016-02-23 22:07:54+00:00,L7,339.48,341.06,331.80,,294.34,320.64,328.57,322.16,330.72,335.50,323.99,,,,322.06,324.05,317.09,320.10,329.57,330.86,323.20,321.25,309.94,324.61,327.24,,,327.07,328.16,329.31
2016-05-21 22:05:38+00:00,L8,200.04,315.57,308.54,,210.62,186.51,176.03,287.97,306.13,311.03,306.97,306.33,287.35,180.40,155.74,155.87,141.59,136.83,144.05,149.73,282.74,287.09,227.54,,217.63,232.51,,,,
2016-06-30 22:08:35+00:00,L7,358.40,349.86,360.19,366.04,370.29,361.92,349.52,384.29,343.21,,220.26,319.93,367.80,357.66,154.62,165.53,150.96,137.36,337.86,350.48,359.07,340.52,324.37,,,,,359.88,369.90,362.58
2016-07-08 22:05:56+00:00,L8,346.15,,,,,,,,,,,,148.42,161.25,152.16,163.29,147.90,142.14,150.57,317.54,331.01,325.58,314.89,295.13,300.73,311.33,327.77,348.15,356.74,333.66
2016-07-24 22:06:01+00:00,L8,275.32,289.22,292.42,245.79,194.32,198.86,186.19,191.89,278.44,,,,,,,,,,,301.74,301.29,295.43,273.47,267.96,296.69,302.23,294.33,307.85,316.05,312.73
2016-08-01 22:08:38+00:00,L7,312.98,315.87,315.02,,252.00,294.90,289.39,293.06,304.75,302.69,310.67,311.03,,165.31,153.34,156.05,152.85,137.97,149.76,153.29,190.11,302.30,282.44,,298.38,,,,,
2016-08-17 22:08:39+00:00,L7,311.92,326.26,328.04,,,305.57,303.86,290.09,310.65,312.10,311.75,316.80,324.35,317.29,313.91,312.98,312.77,,,300.75,300.99,300.54,293.66,286.93,308.46,304.98,290.81,300.32,316.38,313.37
2016-09-10 22:06:15+00:00,L8,374.67,382.46,401.14,,414.68,393.25,364.55,364.80,349.89,351.93,352.51,357.33,365.90,372.82,349.93,347.01,345.45,342.36,329.38,327.24,330.15,340.63,353.89,382.40,367.30,356.07,357.83,372.13,373.23,349.69
2016-10-12 22:06:21+00:00,L8,,,,,,,,,,,328.77,329.47,331.88,333.68,330.74,321.35,314.77,318.03,302.94,306.18,307.30,306.98,293.34,298.11,318.40,316.78,300.43,322.61,322.52,314.38
2016-11-21 22:08:33+00:00,L7,,,,,326.72,299.62,,,,373.89,369.39,353.50,353.03,350.81,,,,330.15,354.37,359.83,352.01,336.27,341.49,363.06,364.88,373.86,346.06,374.02,,
2017-03-13 22:08:12+00:00,L7,308.11,307.34,309.94,277.27,,,,288.43,304.46,305.01,294.22,289.95,298.41,299.84,298.35,297.93,291.25,281.99,,,,297.31,295.04,288.21,292.97,289.97,290.75,303.04,307.16,306.04
2017-03-21 22:05:40+00:00,L8,352.61,344.79,358.75,,355.95,342.33,350.17,358.84,352.70,363.81,345.56,331.41,330.26,335.12,332.27,334.15,335.89,312.47,298.94,315.57,333.32,338.31,342.34,346.56,344.49,343.64,338.87,351.88,366.93,359.96
2017-04-22 22:05:24+00:00,L8,365.88,342.04,340.44,329.43,340.17,352.51,347.31,345.42,350.56,355.58,350.66,347.98,335.64,327.68,337.00,337.48,325.40,322.39,322.19,336.64,338.65,341.46,324.32,328.14,339.99,,344.65,353.72,361.84,349.79
2017-04-30 22:08:28+00:00,L7,149.78,215.02,,,130.46,131.61,148.76,174.15,,276.66,270.96,,,128.98,144.99,132.96,114.82,115.86,124.15,134.93,167.63,190.66,228.46,,236.80,243.57,,,,
2017-05-24 22:05:34+00:00,L8,317.84,316.38,313.93,288.51,306.25,316.24,314.79,306.64,321.30,321.64,323.21,321.76,159.94,164.75,152.21,159.95,148.93,137.44,149.75,150.23,299.39,308.43,310.43,310.11,309.37,307.33,292.41,307.49,316.96,320.09
2017-06-25 22:05:47+00:00,L8,199.15,297.29,294.04,250.71,168.42,277.62,276.89,272.24,293.68,297.98,298.83,,154.12,161.06,149.59,157.45,141.58,137.09,148.26,150.35,186.94,275.95,271.93,245.13,273.38,279.34,282.16,283.59,287.63,287.62
2017-08-12 22:06:04+00:00,L8,342.85,343.33,336.35,317.00,308.91,340.64,334.56,340.55,344.10,350.19,348.59,347.51,344.59,340.11,343.30,339.51,345.74,334.46,323.94,325.58,334.76,336.92,335.90,345.56,336.02,330.59,340.29,339.18,329.03,330.62
2017-08-20 22:08:38+00:00,L7,306.97,309.05,304.94,289.86,211.66,282.19,285.27,283.02,313.39,311.51,,,304.63,303.01,307.21,286.09,302.28,296.07,286.28,290.51,299.30,304.59,286.13,,,,288.47,295.49,300.16,303.48
2017-11-08 22:08:39+00:00,L7,328.34,324.57,327.58,312.48,309.01,323.00,325.84,318.39,320.04,320.22,314.01,,,,,,,,,,,,,,,,,304.56,311.22,314.06
2017-11-16 22:06:16+00:00,L8,328.13,328.84,331.64,333.35,327.44,295.19,308.47,304.59,335.91,333.94,333.06,328.36,318.12,311.86,317.28,318.12,316.07,310.41,307.16,316.99,324.27,328.81,321.33,312.48,312.09,308.84,301.06,307.70,322.77,324.91
2017-12-02 22:06:10+00:00,L8,325.43,327.45,329.76,327.51,310.47,317.32,326.28,324.03,328.98,330.15,329.22,323.38,315.73,309.73,313.78,318.96,316.84,305.42,305.65,312.44,323.64,325.43,321.39,313.04,313.82,306.62,302.93,311.53,323.83,322.19
2018-01-19 22:06:02+00:00,L8,327.74,327.35,329.92,321.54,296.15,312.37,312.73,315.88,324.76,330.03,332.70,334.15,325.19,317.58,320.99,311.03,308.48,318.53,313.02,315.35,312.47,316.00,315.10,310.07,318.77,315.93,301.17,317.80,,
2018-01-27 22:07:47+00:00,L7,355.33,355.68,361.02,,,,368.02,362.56,346.10,356.69,364.69,370.19,367.69,360.65,346.50,344.48,,,,338.78,335.30,339.64,349.43,350.74,350.73,346.73,328.03,342.18,354.00,345.83
2018-02-04 22:05:53+00:00,L8,347.45,353.40,356.35,363.21,358.53,356.91,351.99,346.76,339.82,349.52,357.62,361.58,364.57,349.65,330.78,326.65,314.59,311.09,320.05,,,,,,336.22,320.46,323.20,328.04,348.07,336.29
2018-02-19 22:13:41+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,273.73,278.90,282.67,
2018-02-27 22:11:55+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-07 22:13:30+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,136.92,,211.42,,,
2018-03-08 22:05:39+00:00,L8,363.64,358.59,362.01,374.87,376.94,368.32,362.12,356.53,343.38,349.88,353.89,356.93,357.72,354.26,345.32,347.21,345.21,340.40,341.08,347.14,342.33,338.91,348.65,357.61,352.56,353.71,357.05,364.36,359.56,340.24
2018-03-15 22:11:46+00:00,L8,,,,,,,,,,,,,,,,,411.06,434.04,452.11,434.13,419.50,416.19,,285.95,324.96,318.68,320.91,336.41,334.51,343.26
2018-03-24 22:05:32+00:00,L8,391.24,369.50,361.13,371.03,382.93,408.56,386.79,385.85,347.03,,355.02,366.79,368.82,361.64,357.92,355.45,355.52,356.28,349.72,343.27,345.06,346.57,,262.19,238.21,230.51,249.73,,375.27,358.78
2018-06-28 22:05:04+00:00,L8,326.21,321.67,,331.68,305.05,332.03,337.32,324.22,304.81,302.80,315.99,,164.05,160.30,148.56,156.60,138.16,136.55,147.77,149.47,314.76,320.83,318.24,320.95,322.48,324.63,315.13,326.24,316.07,317.33
2018-07-13 22:11:21+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-22 22:05:01+00:00,L7,355.26,,,,342.89,334.22,319.45,303.81,310.41,308.85,325.82,327.09,209.58,175.09,,,,141.90,150.14,151.87,189.91,,,,,,,,,
2018-07-29 22:11:05+00:00,L7,,594.05,,232.46,159.95,144.01,,,,,,150.56,159.47,162.98,547.65,527.64,538.62,122.15,133.31,,,,,,,,275.60,274.70,282.87,
2018-08-23 22:04:25+00:00,L7,,,311.99,287.59,257.50,262.39,298.64,317.64,321.09,320.03,315.04,318.63,309.95,,155.89,316.81,311.59,307.26,303.20,302.93,302.87,310.40,290.15,279.67,299.14,296.99,,,,
2018-08-30 22:10:28+00:00,L7,,,,,,,,,,288.83,281.64,,,,,,,,,,181.87,274.68,272.42,,,,,,,
2018-08-31 22:05:35+00:00,L8,316.90,323.17,321.13,301.19,313.41,326.33,334.77,325.59,327.67,324.99,320.82,320.02,323.76,319.37,323.84,332.74,331.37,313.31,306.82,303.04,309.07,319.66,304.07,285.24,306.02,302.73,293.92,309.26,310.90,317.09
2018-09-08 22:04:05+00:00,L7,328.00,320.63,316.95,295.51,309.30,315.97,316.55,,,,308.55,312.69,318.80,318.77,324.99,323.41,312.75,309.29,303.13,303.54,300.81,,,,296.20,299.16,295.22,307.97,307.18,309.88
2018-10-01 22:09:44+00:00,L7,332.72,321.81,,,,,,,,306.47,285.83,272.96,257.01,263.40,312.45,311.68,317.50,,,,,,,,,,265.28,282.10,278.65,262.89
2018-10-02 22:05:47+00:00,L8,369.82,355.72,334.08,325.63,359.26,361.69,365.68,363.12,349.31,340.88,327.80,332.93,359.08,365.25,359.32,353.86,350.42,346.23,342.90,336.16,331.22,335.62,342.39,347.23,338.34,336.81,333.69,342.92,331.86,333.58
2018-10-18 22:05:53+00:00,L8,369.24,361.36,351.08,352.25,344.53,356.76,356.34,358.91,363.69,367.89,359.07,345.01,350.18,362.96,361.68,348.38,347.02,349.93,352.56,359.61,352.92,345.06,340.71,344.28,347.25,353.50,352.65,348.24,337.40,331.22
2018-11-19 22:05:58+00:00,L8,335.89,338.98,331.53,316.18,314.40,327.78,322.81,301.45,,332.97,330.62,328.34,330.30,319.29,325.12,313.58,310.35,311.54,313.13,323.66,323.39,321.48,313.60,312.02,316.06,314.89,311.24,323.28,311.14,311.03
2019-01-21 22:06:47+00:00,L7,,,,,171.80,174.30,171.05,260.12,293.98,297.85,288.25,288.17,282.78,,,,,,286.94,285.72,292.90,292.50,255.79,259.51,273.30,272.93,,,,
2019-01-22 22:05:50+00:00,L8,299.31,313.86,303.76,279.35,232.11,279.11,282.53,285.00,305.00,310.29,310.95,310.73,304.52,309.20,310.70,302.69,293.72,293.48,294.27,300.64,297.46,295.93,288.11,279.65,304.45,306.73,287.96,295.52,298.96,308.99
2019-01-29 22:11:59+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-30 22:00:18+00:00,L7,339.59,,,,328.49,339.32,335.42,320.22,320.83,322.05,329.64,332.11,331.37,331.58,337.88,,,,321.53,326.60,326.91,326.75,319.45,327.59,342.40,336.97,328.24,331.24,333.07,
2019-02-07 22:05:47+00:00,L8,333.69,336.24,341.49,333.37,312.76,338.19,344.20,345.63,339.11,329.78,331.57,333.09,339.05,340.31,335.77,336.77,346.75,343.11,355.00,341.87,340.98,339.42,335.01,332.12,342.49,346.42,341.96,348.95,350.26,340.72
2019-03-03 21:59:20+00:00,L7,340.57,337.24,336.26,,,340.44,341.99,339.38,343.28,337.78,327.56,328.14,326.03,333.70,335.61,328.64,,,,326.77,330.07,335.53,337.14,332.76,342.28,341.21,332.68,334.22,336.55,333.98
2019-04-04 21:58:16+00:00,L7,,,,,,,,316.28,316.85,317.65,316.84,314.98,308.91,307.45,308.45,306.79,304.48,,,,,315.92,310.94,305.74,318.02,314.32,305.63,318.49,314.00,319.23
2019-04-12 22:05:30+00:00,L8,376.34,376.51,382.45,381.86,333.58,350.00,362.56,380.06,372.11,372.19,372.47,352.79,349.39,352.12,347.61,340.14,342.80,344.44,346.08,347.20,357.38,355.60,374.78,386.99,383.53,383.82,367.87,382.38,382.12,385.93
2019-04-20 21:57:42+00:00,L7,315.52,325.07,323.27,306.94,213.35,312.47,311.58,,,,316.71,319.03,319.18,318.50,312.72,317.30,306.80,311.63,314.61,318.88,310.14,,,,312.31,313.80,299.02,313.60,308.53,314.19
2019-06-15 22:05:51+00:00,L8,311.29,323.09,313.12,279.97,306.13,330.22,324.63,324.61,321.65,319.25,314.70,217.97,152.81,152.75,150.61,161.71,150.99,140.94,150.54,151.74,189.18,277.00,271.51,236.93,246.42,254.97,262.44,,309.89,
2019-06-23 21:55:19+00:00,L7,379.92,,,,372.38,359.59,360.62,365.72,362.80,340.19,346.44,223.65,126.93,,,,,136.76,149.67,346.58,359.00,388.08,351.25,327.77,344.92,370.74,,382.50,357.43,
2019-07-01 22:05:56+00:00,L8,204.83,313.50,320.93,330.08,324.70,339.47,327.29,322.57,333.00,321.21,313.23,307.45,150.12,168.52,152.33,166.58,154.17,142.86,154.37,318.08,329.19,329.83,320.18,311.06,315.88,330.92,325.15,333.40,325.27,330.00
2019-08-18 22:06:11+00:00,L8,342.23,338.62,336.30,315.92,306.02,310.00,307.38,306.44,320.11,324.92,324.17,324.18,317.78,313.21,315.50,318.60,323.74,323.78,311.53,317.68,318.89,323.83,324.12,310.54,319.58,332.19,329.91,333.70,336.12,335.40
2019-10-05 22:06:24+00:00,L8,373.49,371.15,370.60,389.03,338.30,408.23,386.03,371.13,353.94,356.23,360.78,351.99,330.12,321.25,336.79,345.30,346.09,338.39,341.77,355.50,354.18,352.50,379.83,,387.65,374.92,372.33,369.80,372.29,348.41
2019-10-29 21:50:00+00:00,L7,315.21,318.27,317.25,,,,274.80,285.47,312.70,314.75,314.02,308.41,298.09,293.22,292.66,294.68,293.58,,,,,313.13,296.47,293.96,310.64,310.93,292.85,311.07,313.53,310.67
2019-11-06 22:06:24+00:00,L8,358.58,352.27,368.73,380.92,374.36,376.89,365.43,364.02,355.57,356.93,356.27,345.69,332.97,323.95,317.38,323.42,338.20,350.31,353.68,359.01,360.36,357.44,364.67,361.67,364.88,370.69,365.77,371.06,363.57,351.34
2019-11-14 21:49:16+00:00,L7,324.34,,,,261.34,270.70,290.24,294.82,316.56,310.87,310.39,312.08,294.93,290.09,284.93,,,,294.75,299.75,310.17,310.90,301.67,291.64,307.22,310.84,287.81,,,
2019-11-30 21:48:30+00:00,L7,335.80,348.86,348.00,,,,323.77,317.61,335.79,344.28,341.56,329.86,319.81,312.03,302.07,310.36,318.16,,,,336.15,335.10,328.42,334.59,333.90,334.15,320.84,335.09,331.33,321.45
2019-12-23 21:53:32+00:00,L7,298.69,310.08,301.15,276.26,239.50,219.32,226.68,,,,,,,285.33,289.40,287.61,284.08,298.24,301.23,312.29,314.16,,,,,,,,,
2020-01-09 22:06:13+00:00,L8,322.59,326.98,328.38,305.93,289.33,260.10,266.19,281.04,315.60,323.10,318.75,301.22,297.33,303.16,306.06,305.18,306.69,309.56,310.08,314.07,314.32,316.31,,,,,,,,
2020-01-17 21:46:05+00:00,L7,393.82,375.30,396.52,412.31,,,,402.21,395.26,387.00,351.69,359.19,363.36,368.43,341.42,348.23,355.95,368.58,,,,356.88,404.19,420.66,435.02,402.60,,424.07,405.13,
2020-01-24 21:51:55+00:00,L7,,,,,,,298.34,288.43,309.70,316.58,310.54,304.81,303.85,,,,,,,309.08,311.02,312.28,310.53,313.12,323.94,322.70,316.39,,,
2020-02-01 22:12:17+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-09 21:51:06+00:00,L7,306.02,310.69,309.77,298.28,,,,,,,299.05,294.88,291.41,294.46,295.47,291.05,285.98,293.09,,,,,,,310.11,309.55,297.38,301.48,306.70,302.15
2020-02-25 21:50:16+00:00,L7,320.89,329.87,328.30,312.34,295.86,,,,,,,305.04,300.13,303.97,308.56,304.22,294.61,309.06,317.50,,,,,,,320.88,309.32,319.33,320.61,328.04
2020-02-26 22:06:00+00:00,L8,322.36,332.33,327.71,323.26,329.60,336.16,333.43,326.08,338.72,324.56,324.41,326.62,325.94,338.55,336.69,313.04,300.50,303.50,316.61,323.20,322.41,329.03,320.05,312.10,330.05,333.47,320.64,323.05,325.69,326.84
2020-03-05 21:43:36+00:00,L7,346.18,352.82,350.59,339.95,328.32,328.15,336.21,340.83,340.34,345.95,328.85,,,,336.78,324.48,309.06,317.20,325.64,332.98,332.50,329.62,324.19,335.25,339.92,,,,349.99,341.89
2020-03-12 21:49:24+00:00,L7,,344.22,340.94,339.08,322.44,319.68,314.84,340.86,340.97,,,,,,225.46,337.59,307.52,307.43,310.92,336.14,340.21,332.29,320.94,,,,,,,349.35
2020-03-13 22:05:54+00:00,L8,341.18,351.07,345.51,336.08,328.28,319.94,335.64,351.57,349.46,342.63,338.06,338.53,340.28,337.12,339.34,341.24,310.31,310.90,325.93,336.51,344.62,340.34,337.08,337.14,347.91,345.01,338.39,347.22,351.43,352.45
2020-03-28 21:48:30+00:00,L7,339.53,330.42,324.26,,,,,,,,345.12,339.18,335.48,331.99,324.84,328.35,318.62,,,,,,,,335.01,335.87,330.93,346.00,360.93,365.76
2020-04-06 21:41:49+00:00,L7,319.38,320.17,,,297.80,307.05,303.00,296.01,305.58,309.29,320.34,318.24,315.41,309.64,309.31,298.72,,,240.31,298.85,303.69,307.66,309.10,313.08,323.96,325.60,319.39,323.71,327.19,
2020-04-29 21:46:39+00:00,L7,395.37,370.53,363.80,376.13,377.00,,,,,,,,,,,,,,,,,,,,,376.67,360.07,372.87,375.09,363.50
2020-05-08 21:39:55+00:00,L7,203.60,299.88,305.14,,206.17,279.44,278.97,281.97,316.82,301.71,311.17,,,170.11,152.99,153.45,127.15,147.06,150.89,151.35,188.03,299.10,286.68,277.47,279.17,,,,,302.67
2020-05-16 22:05:27+00:00,L8,368.91,353.09,348.51,360.86,367.22,336.68,,,,,,,,,,,,,,,,,,,366.82,367.08,363.39,374.40,385.92,391.14
2020-06-09 21:38:00+00:00,L7,343.80,344.38,324.18,,374.88,375.75,330.73,,,,329.51,,160.83,206.80,152.55,154.34,145.43,129.10,150.77,,,,,,336.58,339.57,,338.65,,
2020-06-16 21:43:46+00:00,L7,564.80,589.90,,,640.87,650.25,558.14,531.91,,,,,413.42,556.29,509.75,540.80,551.19,593.12,653.18,638.23,586.20,589.17,,,,,,,,571.39
2020-07-02 21:42:49+00:00,L7,,,,,,258.08,331.40,319.75,299.56,298.42,301.09,,,,,,,,,147.34,187.99,303.67,309.79,310.08,329.19,319.88,294.86,,,
2020-07-18 21:41:51+00:00,L7,,,,,311.68,147.18,315.36,323.89,311.97,310.58,312.49,,,,,,141.41,137.74,154.27,150.10,187.06,269.03,281.41,288.90,294.47,,,,,
2020-07-19 22:05:55+00:00,L8,326.07,331.66,329.97,319.99,302.21,298.68,313.31,310.29,312.61,314.15,318.86,326.63,201.47,180.29,154.83,169.82,162.46,162.91,160.63,170.57,299.18,311.00,305.37,297.69,322.08,317.03,292.63,323.47,335.02,334.89
2020-08-03 21:40:51+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
