dates,nzd0232-0000,nzd0232-0001,nzd0232-0002,nzd0232-0003,nzd0232-0004,nzd0232-0005,nzd0232-0006,nzd0232-0007,nzd0232-0008,nzd0232-0009,nzd0232-0010,nzd0232-0011,nzd0232-0012,nzd0232-0013,nzd0232-0014,nzd0232-0015,nzd0232-0016,nzd0232-0017,nzd0232-0018,nzd0232-0019,nzd0232-0020,nzd0232-0021,nzd0232-0022,nzd0232-0023,nzd0232-0024,nzd0232-0025,nzd0232-0026,nzd0232-0027,nzd0232-0028,nzd0232-0029,satname
2011-04-14 21:59:38+00:00,361.32,351.97,350.81,331.14,341.97,342.96,345.17,341.99,345.76,340.01,341.32,340.79,352.74,351.61,346.04,340.93,342.56,338.73,339.46,336.24,343.35,341.04,340.91,340.69,340.26,340.09,335.71,348.56,352.69,347.41,L7
2011-08-20 21:59:26+00:00,364.31,356.76,349.89,342.40,343.75,335.65,338.32,348.00,344.41,340.80,341.38,341.61,353.04,351.82,342.50,337.86,336.90,338.00,334.37,335.00,343.19,334.71,347.26,349.74,355.37,343.33,335.16,341.39,345.48,342.79,L7
2012-01-11 22:00:03+00:00,364.10,367.15,358.85,360.38,,,,345.68,340.76,364.45,350.18,340.70,342.21,340.14,338.11,335.80,340.78,346.59,351.35,338.07,,331.22,358.99,358.77,360.37,345.63,331.77,334.48,334.17,330.93,L7
2012-02-12 22:00:09+00:00,357.79,359.77,356.39,358.19,346.25,355.77,349.49,347.13,342.50,356.68,347.86,340.70,342.21,340.14,347.15,338.37,338.70,342.26,347.65,345.73,362.52,341.54,351.49,361.09,365.52,345.63,331.77,334.48,348.18,343.62,L7
2012-04-16 22:00:05+00:00,347.87,344.55,345.44,351.43,348.59,354.71,355.10,351.51,346.22,348.91,347.19,340.63,355.95,355.68,351.48,338.24,337.85,335.13,347.65,345.73,362.52,351.85,343.99,354.61,360.90,341.89,329.50,,362.19,356.32,L7
2012-05-02 22:00:31+00:00,347.87,344.55,342.87,348.44,339.70,350.86,350.35,347.39,345.79,349.55,346.20,345.90,354.36,354.64,351.48,338.24,341.50,339.44,348.06,345.94,351.30,347.24,342.50,351.81,360.82,346.38,335.71,352.39,362.19,356.32,L7
2012-07-05 22:00:41+00:00,347.87,339.03,344.69,348.44,339.98,351.46,350.20,346.00,345.79,349.55,341.72,345.90,354.36,354.64,351.48,338.24,341.50,339.44,348.06,345.94,345.09,344.97,342.50,351.81,351.70,341.44,330.57,345.38,357.20,356.32,L7
2012-08-22 22:01:14+00:00,349.71,338.32,339.55,344.65,337.88,351.77,351.68,347.99,349.54,361.71,345.36,350.37,351.51,352.54,341.70,345.32,348.80,348.05,348.89,343.94,341.04,343.57,348.47,340.81,345.31,341.90,335.98,346.15,351.47,354.23,L7
2012-10-25 22:01:51+00:00,343.27,336.20,336.78,342.45,331.36,351.15,348.67,345.84,350.21,361.71,345.36,350.37,347.09,347.73,335.46,339.15,348.80,348.05,348.89,343.94,341.04,343.57,348.47,340.81,345.31,341.90,335.98,346.15,351.47,354.23,L7
2012-12-12 22:02:05+00:00,345.68,335.90,337.49,,340.80,355.14,342.80,340.64,346.68,356.43,342.97,340.81,348.06,346.28,339.62,341.87,354.99,,,341.50,335.83,337.88,341.72,332.06,336.62,336.87,330.32,339.12,347.17,350.74,L7
2012-12-28 22:02:11+00:00,345.68,335.90,337.49,349.21,336.42,349.14,342.88,342.43,351.67,358.92,347.22,345.26,354.53,352.06,339.62,341.87,354.99,358.24,361.83,348.23,336.99,339.26,339.33,332.86,337.60,339.73,333.04,341.82,347.17,350.74,L7
2013-06-06 22:01:43+00:00,350.98,337.21,340.56,349.21,332.04,322.44,332.66,337.52,345.41,349.47,348.31,340.66,360.30,356.64,347.94,347.31,354.99,358.24,361.83,354.96,331.38,333.06,328.49,328.37,336.50,338.24,328.53,338.43,342.63,341.03,L7
2013-07-08 22:01:27+00:00,351.44,339.43,344.10,,,307.75,334.35,339.79,336.74,344.86,347.89,319.33,,,,,,,,,329.24,330.24,323.41,321.97,334.38,330.63,319.43,334.04,342.91,337.64,L7
2013-09-02 22:08:04+00:00,350.69,346.63,351.74,363.26,356.93,307.75,346.58,349.22,350.18,354.23,350.64,329.99,353.80,354.92,355.43,353.24,360.21,357.97,367.75,366.25,346.59,344.44,335.60,334.00,342.40,342.37,335.37,348.35,351.50,349.55,L8
2013-10-28 22:02:06+00:00,346.24,344.30,343.17,339.85,338.53,315.07,340.22,343.05,345.82,347.47,343.00,329.99,353.80,354.92,344.82,348.11,345.63,334.26,339.54,341.85,338.49,336.85,325.07,334.00,332.37,342.37,335.37,348.35,351.50,341.68,L7
2013-11-21 22:07:37+00:00,349.11,348.06,343.67,341.71,342.82,315.07,338.83,339.39,344.36,344.78,343.74,337.57,365.21,360.93,350.65,352.86,345.33,333.22,340.52,343.81,338.07,336.63,329.04,340.33,337.28,346.82,340.88,351.02,351.63,343.63,L8
2013-12-15 22:02:21+00:00,348.33,350.94,342.67,337.22,342.82,317.92,340.55,337.73,342.24,341.24,339.44,336.54,360.03,360.93,350.65,352.86,345.04,334.05,339.07,338.87,336.57,337.18,332.38,345.07,339.20,350.77,343.52,351.39,353.28,345.83,L7
2014-02-01 22:02:54+00:00,350.77,348.87,344.31,339.06,346.57,326.54,345.20,341.70,343.96,341.24,339.44,345.73,359.99,358.99,352.05,354.06,348.09,338.66,343.77,342.41,337.42,338.17,336.12,345.07,339.20,350.16,342.46,350.03,358.58,348.31,L7
2014-02-09 22:06:57+00:00,349.74,346.73,343.90,339.63,341.91,332.45,345.73,343.59,345.00,342.02,340.38,345.81,355.99,353.42,349.39,352.02,346.38,339.70,343.57,343.21,336.82,336.88,335.61,343.30,339.25,347.04,341.88,350.70,357.53,348.28,L8
2014-03-04 22:12:46+00:00,349.69,344.96,340.80,334.90,338.15,332.45,340.67,338.70,341.28,336.63,337.12,344.44,356.54,352.92,347.88,351.72,342.56,335.98,339.39,338.67,332.26,332.48,332.15,338.18,334.52,341.71,338.85,344.31,351.94,342.71,L8
2014-03-05 22:02:49+00:00,349.69,346.59,340.94,335.35,335.52,332.96,341.12,339.92,342.72,337.93,337.79,344.95,354.74,352.92,347.88,351.72,342.17,337.08,340.20,340.56,334.05,333.92,333.01,337.47,334.64,341.19,339.19,344.31,351.94,342.71,L7
2014-04-22 22:03:12+00:00,349.43,347.68,341.29,336.64,334.79,332.96,341.12,343.98,342.72,341.44,338.25,342.43,349.83,352.27,348.31,349.55,339.20,335.56,340.20,340.56,334.05,334.06,334.40,337.47,335.49,338.66,337.82,344.31,353.44,345.05,L7
2014-06-01 22:05:38+00:00,352.45,349.24,344.24,338.49,335.71,336.98,349.59,352.65,348.00,347.53,342.63,341.87,346.29,350.25,351.36,350.43,339.64,342.03,345.43,344.76,339.11,339.39,340.03,335.68,338.62,337.60,337.70,346.34,357.25,353.25,L8
2014-06-17 22:05:44+00:00,353.50,348.80,341.08,341.44,335.71,335.47,351.94,348.06,343.02,342.06,345.62,343.91,345.61,350.25,351.36,350.43,338.74,342.95,347.56,348.90,342.28,340.55,340.57,335.55,337.93,336.79,339.43,349.14,357.25,353.25,L8
2014-07-03 22:05:50+00:00,351.84,347.86,339.47,337.64,331.47,332.42,348.05,345.24,341.55,341.61,344.48,344.17,344.85,348.91,349.04,347.88,337.54,342.37,345.48,346.79,340.86,339.03,337.69,330.87,335.46,334.05,336.57,348.09,355.47,352.19,L8
2014-07-27 22:03:38+00:00,351.84,347.86,339.92,339.95,331.47,332.42,348.05,346.45,342.83,341.87,343.13,343.14,347.60,348.48,349.04,347.88,337.54,342.61,347.11,347.75,339.76,338.82,338.77,334.28,336.29,334.90,336.83,348.09,355.47,352.19,L7
2014-08-12 22:03:41+00:00,350.69,348.09,336.25,338.16,326.94,325.15,343.83,343.39,339.75,341.33,339.42,340.64,345.65,349.76,352.81,344.85,333.93,340.64,344.58,347.35,340.40,339.67,337.67,333.54,335.44,333.36,334.93,344.00,355.32,351.82,L7
2014-08-20 22:06:06+00:00,347.60,346.83,335.95,335.73,323.92,322.08,339.33,340.45,338.76,341.09,338.36,339.03,342.98,345.40,348.54,342.65,331.95,338.99,341.98,344.69,337.92,336.59,334.45,333.54,333.95,332.68,331.75,340.08,351.68,348.81,L8
2014-09-21 22:06:08+00:00,348.73,346.13,335.11,332.84,323.64,309.66,333.00,333.18,333.80,339.24,337.06,335.69,340.73,343.21,345.65,340.13,328.90,336.31,337.36,339.11,332.81,332.21,328.63,335.83,331.11,328.74,324.33,335.10,345.74,344.03,L8
2014-09-29 22:03:52+00:00,348.73,345.53,335.89,334.87,321.61,315.80,338.92,337.11,337.10,341.00,337.74,337.11,340.73,343.21,345.65,341.06,331.24,336.14,335.31,338.21,334.12,335.00,331.84,339.87,334.16,331.92,324.33,335.10,345.74,343.53,L7
2014-12-02 22:04:24+00:00,347.22,342.54,334.45,336.71,323.24,321.07,341.59,333.72,337.11,337.41,334.01,335.01,340.89,341.59,343.17,336.07,331.06,333.00,332.88,336.87,334.04,334.13,332.45,344.78,330.85,330.60,326.13,338.44,343.16,334.75,L7
2014-12-18 22:04:33+00:00,343.36,341.86,336.55,337.61,326.11,329.14,342.98,339.35,343.11,343.34,334.45,334.81,339.23,340.46,340.62,336.07,331.06,329.86,331.19,336.86,335.64,336.50,334.54,347.08,333.30,333.17,328.64,340.65,343.41,334.75,L7
2015-02-12 22:05:51+00:00,342.05,341.15,335.69,338.56,331.97,333.82,344.54,339.61,344.40,344.63,338.11,336.36,332.48,338.31,335.56,332.54,325.82,322.30,323.37,331.56,336.79,338.05,335.85,352.32,335.87,336.34,331.00,345.25,344.58,336.77,L8
2015-02-28 22:05:48+00:00,345.49,340.59,337.22,343.44,338.97,340.89,348.99,345.44,348.72,347.62,342.29,340.83,338.24,345.01,339.97,334.14,328.11,323.24,326.35,335.85,342.29,343.37,341.61,350.91,341.97,341.97,341.29,354.67,352.59,344.43,L8
2015-04-01 22:05:25+00:00,341.20,336.25,337.76,345.33,338.64,348.33,350.41,349.07,349.56,346.21,340.87,340.14,342.69,348.95,341.76,334.01,327.77,324.20,330.82,341.28,347.72,347.06,346.56,344.06,344.41,348.06,350.75,362.43,359.08,352.64,L8
2015-04-25 22:05:18+00:00,341.72,341.61,346.48,352.21,338.64,348.33,350.41,349.07,349.56,350.27,343.82,340.05,341.37,347.36,340.05,335.50,333.13,331.56,337.31,343.19,347.72,347.06,349.10,344.06,351.71,354.04,350.75,364.41,361.32,356.58,L7
2015-05-27 22:05:30+00:00,341.31,342.96,348.21,352.51,340.09,348.33,350.41,349.07,349.56,351.79,345.58,340.49,337.97,343.96,337.33,333.74,331.50,334.37,338.10,344.40,347.72,347.06,349.10,344.06,351.60,351.63,347.91,361.80,361.86,357.27,L7
2015-06-04 22:05:12+00:00,340.13,338.39,347.46,351.78,335.12,338.36,346.27,341.93,344.25,352.16,344.42,340.49,337.97,341.64,334.82,334.65,334.32,337.07,339.79,344.96,343.96,342.81,343.92,336.63,348.86,350.45,341.48,354.74,356.81,359.18,L8
2015-06-28 22:05:40+00:00,337.16,334.84,343.12,353.54,334.63,331.99,345.34,341.23,343.98,353.38,345.65,341.86,330.52,334.31,330.82,329.90,330.36,342.90,337.63,338.70,343.24,343.12,343.28,331.72,349.01,350.76,341.02,355.25,358.83,359.18,L7
2015-07-22 22:05:37+00:00,334.11,336.20,345.15,354.89,334.68,335.54,343.64,337.45,342.82,351.55,344.72,338.88,330.52,334.31,330.82,329.22,332.21,343.48,337.66,337.93,341.80,341.32,341.59,332.36,348.46,348.09,337.71,351.71,354.58,354.46,L8
2015-07-30 22:05:48+00:00,334.92,337.98,346.63,355.87,334.68,340.52,347.75,340.06,342.82,351.55,343.61,336.34,330.30,332.99,330.25,331.42,334.66,344.49,340.61,338.95,344.40,343.39,341.59,332.36,347.40,346.80,338.46,349.84,352.56,352.14,L7
2015-09-24 22:06:01+00:00,331.87,340.18,350.41,359.52,331.17,334.77,345.83,333.50,332.69,345.09,336.70,326.64,321.51,325.21,324.87,330.29,336.92,348.31,340.99,336.97,341.78,340.69,335.11,320.82,343.23,339.94,326.89,339.77,344.20,345.79,L8
2015-10-10 22:06:02+00:00,334.25,342.77,352.25,359.30,329.88,336.00,344.85,330.99,332.84,346.28,335.91,325.03,317.71,321.83,325.12,331.25,338.54,350.89,343.41,338.41,343.24,341.94,334.25,323.04,344.24,339.39,324.67,338.79,344.37,345.80,L8
2015-12-29 22:06:09+00:00,338.77,349.85,353.48,348.76,323.69,337.31,343.19,328.72,334.23,333.29,327.98,320.20,325.06,328.42,332.23,334.73,342.13,344.06,345.24,342.59,345.40,339.65,329.40,328.57,337.32,331.01,323.95,332.13,335.03,336.81,L8
2016-01-22 22:07:45+00:00,346.30,350.38,351.86,343.13,324.25,334.83,343.28,330.31,332.92,334.82,328.11,321.01,328.29,331.01,334.33,338.57,342.94,343.89,348.11,345.94,346.88,341.48,328.16,329.74,336.48,333.12,325.82,336.30,341.06,342.42,L7
2016-02-23 22:07:54+00:00,353.34,353.43,353.78,336.92,329.87,334.54,345.00,322.70,340.43,341.40,331.01,320.97,328.12,332.50,341.65,341.26,344.30,345.05,350.05,349.94,345.84,340.09,333.96,338.38,341.19,331.95,321.53,341.61,347.57,348.81,L7
2016-05-21 22:05:38+00:00,361.06,351.38,350.61,339.30,336.58,342.41,351.37,320.48,345.44,348.71,338.88,328.37,333.65,338.95,307.93,304.69,303.00,301.02,354.86,354.61,347.49,331.75,347.18,353.74,348.63,341.42,332.24,352.67,355.22,351.02,L8
2016-06-30 22:08:35+00:00,358.88,348.91,351.96,346.28,347.41,352.38,357.11,323.11,343.28,350.91,339.83,321.85,339.63,343.24,259.79,261.46,255.25,248.95,361.58,351.97,348.64,331.22,331.59,356.29,352.25,342.57,330.50,354.51,358.83,354.30,L7
2016-07-08 22:05:56+00:00,356.76,348.91,351.96,346.28,347.41,352.38,357.11,323.11,343.28,350.91,339.83,321.85,339.63,343.24,239.23,242.68,234.75,228.44,361.58,344.42,345.08,330.66,327.64,356.29,336.49,329.07,331.26,353.99,359.37,350.08,L8
2016-07-24 22:06:01+00:00,357.84,349.07,352.18,353.47,352.51,358.11,376.90,323.11,343.28,353.04,339.84,318.77,338.86,345.09,213.36,217.25,206.60,199.17,371.00,331.91,334.04,323.21,327.64,372.94,320.89,307.65,311.92,342.49,349.46,340.57,L8
2016-08-01 22:08:38+00:00,353.38,345.68,349.64,353.47,352.51,349.04,351.14,323.51,339.64,344.26,336.66,321.33,338.86,345.09,207.53,210.41,202.02,192.33,371.00,331.91,334.04,323.33,324.06,372.94,322.01,307.65,311.92,342.49,349.46,340.57,L7
2016-08-17 22:08:39+00:00,351.39,346.38,351.62,353.47,352.51,348.67,349.38,324.37,339.45,343.22,336.16,324.70,346.02,349.19,231.26,232.75,226.48,192.33,371.00,331.97,332.47,323.67,325.18,350.94,325.60,317.26,315.39,340.35,349.15,340.73,L7
2016-09-10 22:06:15+00:00,347.47,346.70,354.54,353.47,368.88,348.57,337.04,329.19,333.55,335.16,333.34,329.11,345.71,350.02,225.48,227.46,220.78,185.83,308.24,320.30,325.10,320.18,321.45,343.33,322.66,322.34,321.37,338.42,347.21,335.07,L8
2016-10-12 22:06:21+00:00,347.47,346.70,354.54,353.47,368.88,348.57,337.04,329.19,333.55,335.16,331.63,328.65,341.68,344.36,239.61,240.08,233.31,206.95,302.44,317.03,321.40,317.98,315.72,343.33,321.04,320.13,316.08,334.86,342.18,330.81,L8
2016-11-21 22:08:33+00:00,347.47,348.89,358.35,353.47,368.88,348.57,337.04,331.22,333.57,338.82,336.22,331.34,342.42,340.28,247.74,248.99,242.74,230.13,310.80,319.79,323.09,318.71,315.56,339.46,323.94,325.17,317.16,337.10,342.18,330.81,L7
2017-03-13 22:08:12+00:00,345.61,334.61,347.44,320.13,,,,331.29,337.79,345.67,332.85,325.93,331.01,331.35,332.83,325.64,321.30,312.89,312.08,318.51,318.05,315.79,313.19,334.97,328.25,329.70,315.25,336.06,330.84,324.43,L7
2017-03-21 22:05:40+00:00,342.11,334.61,346.10,320.13,333.55,323.66,331.50,337.06,339.02,347.57,333.49,325.30,326.82,328.29,327.31,323.81,320.83,309.28,302.37,312.86,319.41,318.62,316.48,332.61,328.81,329.69,317.65,336.51,338.20,332.13,L8
2017-04-22 22:05:24+00:00,349.12,336.42,343.29,323.21,334.66,336.25,337.57,338.80,342.06,348.96,339.46,330.32,328.55,327.58,330.45,330.10,325.42,311.06,309.83,323.93,330.59,327.79,325.01,330.57,334.89,335.82,329.39,344.98,352.23,344.75,L8
2017-05-24 22:05:34+00:00,349.36,337.27,344.01,323.93,342.39,343.91,344.31,339.98,344.04,348.29,338.05,330.35,329.34,328.79,330.45,330.10,325.42,312.53,301.00,317.73,327.92,331.98,333.18,335.92,334.96,332.23,329.92,342.28,351.47,345.75,L8
2017-06-25 22:05:47+00:00,349.36,334.62,341.37,316.12,342.39,339.59,339.70,334.83,340.50,344.76,335.55,330.35,329.34,328.79,330.45,330.10,325.42,312.53,301.00,317.73,327.92,326.65,329.33,335.92,329.99,328.19,327.72,337.89,346.05,340.66,L8
2017-08-12 22:06:04+00:00,347.96,336.01,340.45,316.19,342.39,339.67,338.54,335.69,341.03,345.59,337.66,333.72,333.01,331.48,333.52,332.33,330.36,317.89,308.45,320.18,329.53,328.30,330.33,337.71,330.91,328.57,329.73,338.03,343.13,338.91,L8
2017-08-20 22:08:38+00:00,346.09,335.25,339.63,317.46,342.39,336.70,336.28,333.02,340.85,344.50,337.66,333.72,334.14,332.58,335.06,329.03,331.54,319.48,311.41,320.20,328.24,328.31,328.87,337.71,330.91,328.57,328.09,336.20,341.24,337.63,L7
2017-11-08 22:08:39+00:00,339.00,332.20,334.72,313.83,357.85,333.74,333.27,326.28,335.70,337.51,333.34,343.71,341.32,338.28,341.97,327.42,340.73,329.89,321.82,322.67,327.55,326.12,329.17,349.00,329.09,328.59,325.40,325.41,328.35,328.38,L7
2017-11-16 22:06:16+00:00,341.38,334.40,338.00,321.42,360.85,332.37,334.19,327.00,339.11,340.29,336.60,342.92,342.26,338.14,342.41,331.91,341.17,330.98,325.60,328.36,331.28,330.30,332.80,346.94,330.53,329.34,325.08,326.25,331.21,331.17,L8
2017-12-02 22:06:10+00:00,342.94,336.27,340.68,327.96,363.15,332.60,336.16,329.95,340.43,341.74,337.84,343.51,344.91,340.32,344.53,336.80,344.38,332.72,329.90,332.50,337.39,333.74,335.05,348.02,331.70,329.22,327.23,326.97,332.40,331.56,L8
2018-01-19 22:06:02+00:00,344.45,339.77,344.57,337.38,353.75,335.62,339.36,334.84,343.75,345.23,342.79,344.63,346.51,341.31,345.37,336.49,342.74,334.73,332.07,333.92,336.29,339.75,340.83,346.62,339.93,335.25,328.53,330.58,334.00,333.81,L8
2018-01-27 22:07:47+00:00,344.72,341.11,345.64,337.38,353.75,335.62,341.74,337.33,342.95,345.72,345.35,348.72,348.32,342.82,343.84,336.32,342.74,334.73,332.07,333.23,334.92,338.53,340.55,345.04,340.29,335.74,326.95,330.96,335.83,334.48,L7
2018-02-04 22:05:53+00:00,345.47,342.94,347.38,341.60,356.25,339.28,343.56,338.97,342.92,346.56,347.44,351.17,351.17,344.33,342.51,335.41,338.67,331.33,330.68,333.23,334.92,338.53,340.55,345.04,340.15,333.74,326.88,331.00,338.05,335.15,L8
2018-02-19 22:13:41+00:00,347.44,344.97,351.42,350.19,356.25,342.62,348.28,342.46,343.31,347.46,347.31,351.96,355.11,346.75,342.72,338.60,337.63,332.05,335.11,338.52,338.02,341.57,346.95,345.08,341.08,334.47,319.77,325.39,341.58,337.19,L7
2018-03-08 22:05:39+00:00,347.69,345.41,350.86,351.54,355.75,343.68,347.49,342.10,341.48,345.97,346.74,351.41,352.79,345.24,340.39,337.62,335.84,330.82,332.99,337.34,336.56,338.72,343.98,343.72,340.57,335.26,319.77,328.45,342.16,335.55,L8
2018-03-15 22:11:46+00:00,347.69,345.41,350.86,351.54,355.75,343.68,347.49,342.10,341.48,345.97,346.74,351.41,352.79,345.24,340.39,337.62,335.84,330.82,332.99,337.34,336.56,338.72,343.98,340.04,342.16,336.71,319.77,332.30,344.89,340.05,L8
2018-03-24 22:05:32+00:00,350.41,346.44,349.43,350.77,354.48,348.81,348.78,344.47,339.75,345.97,345.80,351.83,351.53,344.03,339.34,337.06,334.97,331.44,331.63,334.70,335.08,337.13,343.98,340.04,342.16,336.71,319.77,332.30,345.97,339.97,L8
2018-06-28 22:05:04+00:00,353.98,349.18,350.54,357.32,350.72,361.30,355.88,350.96,336.13,343.83,348.13,355.90,352.74,344.70,336.24,333.41,328.45,329.39,328.47,330.88,331.42,333.83,341.64,340.40,344.41,340.15,314.84,338.49,350.37,342.47,L8
2018-07-22 22:05:01+00:00,352.56,350.02,349.63,359.34,348.55,365.46,349.00,352.44,328.41,333.19,342.62,350.37,352.70,344.55,333.13,332.95,325.87,324.92,324.38,327.98,331.31,333.44,341.25,339.90,344.69,340.14,311.32,337.90,350.37,342.47,L7
2018-07-29 22:11:05+00:00,353.81,350.24,348.83,359.34,348.55,365.46,347.60,352.48,326.47,329.32,339.52,346.70,351.13,342.61,332.10,332.10,325.87,324.92,324.38,327.08,332.38,333.77,342.30,340.28,345.43,340.74,305.84,332.65,344.52,343.40,L7
2018-08-23 22:04:25+00:00,354.59,348.40,337.79,343.65,344.75,366.86,339.93,348.42,324.72,324.45,332.64,337.57,337.21,337.23,330.90,332.57,329.15,327.40,323.05,323.86,327.91,330.83,330.44,329.96,338.97,337.69,302.60,342.74,343.16,344.46,L7
2018-08-30 22:10:28+00:00,354.59,348.40,337.79,343.65,344.75,366.86,339.93,348.42,324.72,319.41,325.57,337.57,337.21,337.23,330.90,332.57,329.15,327.40,323.05,323.86,327.91,321.48,319.29,329.96,338.97,337.69,302.60,342.74,343.16,344.46,L7
2018-08-31 22:05:35+00:00,347.20,342.23,333.81,335.33,338.72,356.98,339.24,344.02,325.33,320.45,324.97,334.15,334.06,331.57,328.84,332.80,329.92,324.06,319.20,318.85,324.26,321.27,316.42,321.22,332.53,330.85,298.63,336.19,337.91,339.12,L8
2018-09-08 22:04:05+00:00,346.72,341.47,334.55,330.43,334.97,359.89,342.31,345.04,324.29,317.15,323.48,330.79,338.05,338.02,340.35,338.85,335.52,328.29,323.43,319.94,323.63,320.07,312.51,316.95,330.86,329.54,308.66,334.52,337.17,341.58,L7
2018-10-01 22:09:44+00:00,333.09,330.27,332.94,326.50,330.58,353.33,339.21,339.72,323.44,312.74,314.01,324.89,336.08,338.64,326.71,328.91,327.16,326.20,322.96,319.42,322.63,317.79,312.51,315.40,325.65,325.56,308.66,327.36,327.07,333.81,L7
2018-10-02 22:05:47+00:00,335.58,331.84,327.16,320.78,328.05,347.34,338.24,338.64,324.30,313.68,313.53,323.73,334.90,338.28,327.94,329.05,326.27,325.15,321.01,317.54,320.47,317.48,312.94,315.27,323.34,322.96,308.86,325.62,323.18,328.36,L8
2018-10-18 22:05:53+00:00,338.78,335.00,329.05,323.26,326.71,345.36,338.06,339.38,328.72,318.84,317.42,325.89,334.64,340.31,331.37,329.86,326.97,327.20,324.01,323.06,323.94,320.14,314.81,317.21,324.90,325.64,314.72,326.97,323.13,326.35,L8
2018-11-19 22:05:58+00:00,338.40,335.59,329.50,322.29,324.72,342.48,336.19,333.11,328.72,320.44,318.75,326.26,333.97,336.16,330.38,327.57,324.63,324.64,322.25,323.20,323.89,320.36,314.68,316.40,323.68,324.14,314.18,326.48,321.45,323.84,L8
2019-01-21 22:06:47+00:00,333.81,334.28,329.50,315.01,317.80,336.57,334.74,325.14,334.84,324.15,316.99,325.28,333.88,336.16,330.38,327.57,324.63,324.64,324.43,324.17,322.40,317.94,308.08,309.32,318.69,318.79,314.18,321.52,317.35,319.80,L7
2019-01-22 22:05:50+00:00,334.73,335.52,331.54,316.45,313.46,335.88,334.90,325.94,335.79,326.56,319.29,326.31,335.92,339.29,334.10,329.46,326.48,325.90,326.37,326.23,323.28,319.19,311.30,312.70,321.91,322.28,316.15,323.52,320.44,323.93,L8
2019-01-30 22:00:18+00:00,334.64,335.52,331.54,316.45,314.50,335.33,334.05,324.44,332.95,325.62,319.87,326.61,334.72,337.29,333.78,329.46,326.48,325.90,325.13,325.66,323.19,319.54,311.51,313.65,323.57,323.30,319.02,326.95,322.97,323.93,L7
2019-02-07 22:05:47+00:00,337.30,337.63,335.56,321.74,319.34,339.39,338.48,329.62,336.20,327.80,322.19,328.53,337.69,340.84,336.83,332.74,331.56,330.83,325.13,329.50,326.75,323.31,316.40,319.00,327.69,327.84,324.67,332.49,329.16,329.15,L8
2019-03-03 21:59:20+00:00,342.63,341.11,341.74,327.95,320.12,344.32,345.11,333.48,341.16,333.70,327.11,330.82,341.60,345.35,340.55,334.78,331.95,335.14,328.39,335.59,332.14,332.26,328.27,330.60,335.39,336.04,331.89,337.98,334.74,333.98,L7
2019-04-04 21:58:16+00:00,346.76,347.39,346.37,334.00,320.06,344.10,344.38,335.94,343.92,342.64,337.08,332.61,341.71,344.93,346.46,339.77,339.21,336.51,328.43,338.77,335.69,335.62,332.66,335.12,340.84,340.93,336.66,342.31,339.66,339.27,L7
2019-04-12 22:05:30+00:00,348.05,349.76,348.97,338.89,320.06,344.10,343.07,338.24,345.16,343.90,339.36,333.55,339.96,342.90,343.67,336.89,335.90,334.00,327.46,337.26,336.35,336.02,334.74,337.85,343.31,343.42,338.00,344.76,342.41,343.33,L8
2019-04-20 21:57:42+00:00,347.99,350.16,353.21,342.00,319.74,348.55,346.82,337.73,344.36,342.51,338.96,334.04,343.28,344.95,345.16,340.06,339.34,336.99,331.28,338.82,336.33,336.34,336.07,339.46,345.34,344.93,337.95,347.09,345.45,347.66,L7
2019-06-15 22:05:51+00:00,347.69,350.24,353.89,348.38,326.67,353.96,351.37,343.84,344.05,343.30,339.01,334.74,344.87,348.57,347.98,344.43,345.08,343.29,334.86,340.95,338.15,338.44,334.02,343.34,348.97,348.65,341.73,350.45,348.11,353.73,L8
2019-06-23 21:55:19+00:00,350.03,350.24,353.89,348.38,331.49,352.19,350.27,344.56,344.80,341.62,338.77,334.74,344.87,348.57,347.98,344.43,345.08,343.29,334.86,339.97,339.40,343.29,334.22,339.14,347.02,349.60,341.73,352.77,347.65,353.73,L7
2019-07-01 22:05:56+00:00,350.03,347.83,353.08,350.95,337.63,355.14,351.76,345.47,346.04,342.00,338.25,333.44,344.87,348.57,347.98,344.43,345.08,343.29,334.86,340.57,340.69,344.22,335.93,340.06,346.63,350.46,343.06,353.64,348.13,353.80,L8
2019-08-18 22:06:11+00:00,355.44,348.70,353.31,352.27,349.71,357.47,351.63,351.01,349.88,344.65,340.65,335.74,345.17,345.91,344.89,340.59,339.96,339.20,338.46,341.07,343.61,350.33,341.70,343.92,348.82,356.04,346.50,357.65,349.74,354.05,L8
2019-10-05 22:06:24+00:00,354.34,349.57,352.44,355.11,341.11,355.62,350.39,348.09,346.27,341.33,341.16,336.26,334.26,331.42,333.30,334.84,335.00,334.06,333.64,339.28,342.36,348.85,339.94,338.34,349.27,356.36,347.91,357.86,349.45,350.83,L8
2019-10-29 21:50:00+00:00,353.63,345.55,348.99,355.30,341.11,353.48,346.40,343.28,344.88,340.28,337.77,332.15,329.33,323.23,328.99,331.78,335.14,330.96,326.51,337.83,343.02,349.55,337.85,334.25,345.83,354.04,346.06,356.19,347.96,345.34,L7
2019-11-06 22:06:24+00:00,352.25,345.06,350.07,357.92,341.11,354.63,346.60,344.08,344.73,340.97,339.04,333.34,326.46,319.62,322.30,326.38,332.12,332.99,330.52,339.42,344.36,349.10,339.52,336.20,346.80,354.61,347.35,356.46,348.30,344.18,L8
