dates,nzd0312-0000,nzd0312-0001,nzd0312-0002,nzd0312-0003,nzd0312-0004,nzd0312-0005,nzd0312-0006,nzd0312-0007,nzd0312-0008,nzd0312-0009,nzd0312-0010,nzd0312-0011,nzd0312-0012,nzd0312-0013,nzd0312-0014,nzd0312-0015,nzd0312-0016,nzd0312-0017,nzd0312-0018,nzd0312-0019,nzd0312-0020,nzd0312-0021,nzd0312-0022,nzd0312-0023,nzd0312-0024,nzd0312-0025,nzd0312-0026,nzd0312-0027,nzd0312-0028,nzd0312-0029,nzd0312-0030,nzd0312-0031,nzd0312-0032,nzd0312-0033,nzd0312-0034,nzd0312-0035,nzd0312-0036,nzd0312-0037,nzd0312-0038,nzd0312-0039,nzd0312-0040,nzd0312-0041,nzd0312-0042,nzd0312-0043,nzd0312-0044,nzd0312-0045,nzd0312-0046,nzd0312-0047,nzd0312-0048,nzd0312-0049,nzd0312-0050,nzd0312-0051,nzd0312-0052,nzd0312-0053,nzd0312-0054,nzd0312-0055,nzd0312-0056,nzd0312-0057,nzd0312-0058,nzd0312-0059,nzd0312-0060,nzd0312-0061,nzd0312-0062,nzd0312-0063,nzd0312-0064,nzd0312-0065,nzd0312-0066,nzd0312-0067,nzd0312-0068,nzd0312-0069,nzd0312-0070,nzd0312-0071,nzd0312-0072,nzd0312-0073,nzd0312-0074,nzd0312-0075,nzd0312-0076,nzd0312-0077,nzd0312-0078,nzd0312-0079,nzd0312-0080,nzd0312-0081,nzd0312-0082,nzd0312-0083,nzd0312-0084,nzd0312-0085,nzd0312-0086,nzd0312-0087,nzd0312-0088,nzd0312-0089,nzd0312-0090,nzd0312-0091,nzd0312-0092,nzd0312-0093,nzd0312-0094,nzd0312-0095,nzd0312-0096,nzd0312-0097,nzd0312-0098,nzd0312-0099,nzd0312-0100,nzd0312-0101,nzd0312-0102,nzd0312-0103,nzd0312-0104,nzd0312-0105,nzd0312-0106,nzd0312-0107,nzd0312-0108,nzd0312-0109,nzd0312-0110,nzd0312-0111,nzd0312-0112,nzd0312-0113,nzd0312-0114,nzd0312-0115,nzd0312-0116,nzd0312-0117,nzd0312-0118,nzd0312-0119,nzd0312-0120,nzd0312-0121,nzd0312-0122,nzd0312-0123,nzd0312-0124,nzd0312-0125,nzd0312-0126,nzd0312-0127,nzd0312-0128,nzd0312-0129,nzd0312-0130,nzd0312-0131,nzd0312-0132,nzd0312-0133,nzd0312-0134,nzd0312-0135,nzd0312-0136,satname
2006-08-23 21:54:11+00:00,298.21,294.89,283.25,281.34,279.11,276.29,262.96,265.91,264.02,278.36,285.29,294.53,307.92,314.37,310.49,229.46,189.84,196.25,290.59,290.51,293.61,294.65,291.06,288.79,289.66,290.17,291.41,301.67,304.93,306.51,295.75,290.82,301.81,311.88,313.82,323.70,338.45,342.43,348.48,347.21,352.80,362.81,367.82,360.19,354.20,350.40,347.84,346.98,338.84,337.73,329.65,328.09,324.99,318.41,310.78,306.69,315.84,312.38,313.40,310.67,318.19,319.54,320.54,326.18,322.81,319.64,321.88,325.86,325.32,327.89,327.27,326.44,323.49,319.30,319.90,319.68,324.16,325.37,324.17,325.44,327.21,330.13,338.42,334.20,337.02,337.06,332.46,329.18,329.34,319.79,326.77,325.99,330.06,331.01,336.77,344.32,350.99,355.12,352.41,348.49,337.21,336.36,339.84,343.97,348.70,358.06,341.49,299.91,279.89,276.34,277.38,281.72,287.80,284.43,292.19,301.74,313.00,336.99,345.65,350.19,338.64,325.06,315.21,294.75,304.20,321.06,337.40,351.84,357.36,350.37,346.38,355.54,363.14,344.76,333.60,323.35,316.77,L5
2006-09-01 21:48:07+00:00,288.83,285.40,278.93,278.89,276.76,277.47,265.36,265.32,259.76,274.32,280.98,294.55,308.97,313.86,308.81,217.92,170.99,182.65,290.61,289.28,293.10,293.31,291.06,288.79,289.66,290.17,291.41,299.47,303.03,303.95,290.62,284.45,298.39,310.81,314.55,316.85,325.58,330.68,333.23,341.70,347.76,359.38,364.01,354.96,350.10,346.99,345.95,344.78,336.09,335.29,326.94,325.63,323.01,316.15,306.88,303.39,313.33,308.99,309.78,303.35,316.28,317.73,316.63,323.71,320.70,317.31,319.20,323.18,323.24,326.76,326.48,326.44,323.49,317.58,318.09,318.34,323.20,323.90,321.92,323.35,325.01,328.06,337.11,332.69,334.87,335.34,330.70,328.71,329.67,319.67,326.25,324.78,329.43,332.28,338.70,345.74,352.25,355.62,352.49,348.49,339.89,337.95,340.92,343.99,347.96,358.31,341.89,299.23,279.32,276.48,278.03,282.73,288.11,284.13,292.02,300.61,312.35,336.72,346.38,350.28,339.15,325.35,315.95,294.47,304.16,320.60,337.04,351.44,357.09,350.00,346.05,355.17,364.00,344.35,334.31,323.93,317.25,L5
2006-09-16 21:50:10+00:00,288.83,285.40,278.93,278.89,276.76,277.47,265.36,265.32,259.76,274.32,267.21,287.25,303.48,307.78,305.37,225.43,186.62,194.01,288.18,287.11,288.93,289.82,287.25,286.50,287.68,287.44,288.72,295.93,299.41,298.55,287.53,283.56,298.39,310.81,314.55,316.85,325.58,330.68,333.23,341.70,344.85,356.24,361.10,352.80,348.61,344.89,343.53,341.49,334.24,333.99,326.71,325.21,321.92,312.96,303.43,301.62,309.55,305.63,309.78,303.35,316.28,317.73,316.63,323.71,320.70,317.31,317.13,322.34,323.15,325.75,325.91,325.97,321.94,315.76,317.05,316.18,319.53,319.71,318.52,322.06,324.31,328.06,337.11,332.69,334.87,335.34,330.70,326.91,327.72,318.66,324.80,323.36,327.65,330.89,337.45,343.87,349.69,353.19,350.00,348.49,339.89,337.95,340.92,343.99,345.58,355.74,339.60,297.39,278.55,275.13,277.13,281.63,286.72,283.31,290.62,298.91,310.49,336.72,346.38,350.28,339.15,325.35,311.81,294.85,303.24,318.83,336.16,350.84,356.63,350.03,346.06,355.39,364.46,345.01,333.98,323.93,317.25,L7
2006-10-10 21:54:44+00:00,298.24,290.90,289.85,288.23,275.38,268.89,267.62,266.33,263.71,271.14,268.84,289.69,302.05,308.19,305.62,235.13,202.30,207.57,290.48,287.43,288.69,289.00,286.69,285.14,287.68,287.44,288.72,295.51,298.90,296.38,282.41,279.50,296.52,307.56,314.38,318.52,324.86,333.94,338.24,344.15,345.95,355.76,361.89,354.10,350.21,344.79,342.24,339.60,334.26,332.02,326.45,324.80,319.65,312.96,301.87,301.63,308.64,306.32,304.85,304.18,314.64,315.61,316.24,319.97,318.37,316.81,316.56,322.64,325.13,326.80,326.57,324.66,321.04,315.76,317.54,316.83,320.13,319.52,317.39,321.60,322.91,326.03,332.93,328.81,332.31,332.72,328.45,325.64,326.33,318.63,324.43,323.06,327.60,331.12,337.47,344.17,348.47,351.80,348.72,347.16,339.04,336.86,337.91,341.37,344.85,356.41,339.61,299.00,280.95,275.84,277.77,282.01,286.77,283.70,289.68,297.56,309.04,334.34,344.52,349.76,339.82,324.68,312.62,296.14,303.85,319.49,336.91,351.44,357.53,350.61,347.16,355.41,364.31,344.23,333.35,322.85,316.04,L5
2006-11-03 21:50:26+00:00,298.24,290.90,289.85,288.23,275.38,268.89,267.62,265.84,267.07,264.60,259.66,280.27,296.41,302.83,304.24,216.57,189.22,187.92,289.71,283.73,284.62,286.97,288.89,287.67,288.99,287.51,286.83,290.90,291.69,284.03,277.46,272.75,291.09,302.04,310.58,318.52,324.86,333.94,338.24,347.01,345.06,352.80,360.18,353.97,350.71,343.83,340.54,336.87,335.07,331.11,326.49,323.59,322.52,312.93,298.02,298.71,305.16,307.54,304.85,304.18,314.64,315.61,316.24,314.78,314.98,319.58,318.26,325.48,327.64,329.48,329.76,326.41,321.68,315.98,318.95,318.63,319.94,320.95,321.63,324.31,322.04,325.20,333.85,329.97,334.40,334.50,332.11,330.12,330.82,324.38,328.77,324.27,327.21,331.50,336.23,341.50,344.11,349.79,347.43,342.31,338.57,336.85,333.56,338.46,342.14,355.08,337.57,306.81,283.49,277.31,280.62,281.26,285.06,281.82,287.54,295.83,308.66,332.85,342.41,348.53,339.26,323.64,311.16,295.41,301.50,318.63,337.50,350.95,356.36,348.98,346.27,355.69,366.20,343.92,333.10,322.65,315.15,L7
2006-12-06 21:49:05+00:00,304.57,297.62,294.79,291.55,278.88,271.44,269.91,265.37,262.62,267.47,263.84,279.86,290.25,303.99,300.61,235.15,215.97,214.78,290.22,282.49,282.61,285.10,287.91,286.76,285.33,284.53,284.22,285.97,285.58,284.76,281.29,281.60,297.84,307.86,316.27,318.92,328.89,340.49,344.02,347.46,344.74,353.26,359.88,352.81,348.09,339.64,337.07,333.16,329.60,326.73,322.84,318.56,320.39,311.88,297.93,298.39,309.08,310.61,306.89,308.49,317.65,317.49,318.06,316.61,314.92,321.67,317.60,322.55,325.47,328.02,328.14,323.71,320.05,313.53,318.41,316.07,316.81,322.43,320.97,325.38,322.67,324.78,329.17,325.33,331.29,332.03,329.54,328.28,327.99,320.09,324.23,319.43,321.22,327.63,331.93,337.80,341.66,346.19,344.64,339.44,331.12,329.92,327.59,330.11,335.41,351.81,336.53,307.00,282.88,274.57,278.38,277.67,281.29,277.14,284.60,293.43,304.62,326.47,337.50,346.14,336.28,320.91,308.15,293.05,298.65,315.93,335.14,346.72,353.56,347.17,344.54,354.35,363.88,342.06,330.40,318.98,313.68,L5
2006-12-13 21:55:19+00:00,305.76,298.73,297.56,294.20,282.39,273.27,271.39,265.35,262.62,268.53,266.09,279.52,289.12,304.63,303.83,258.94,246.61,246.25,296.40,287.10,284.48,288.01,290.05,289.09,287.75,287.08,287.90,289.73,287.75,286.00,284.78,285.04,298.50,308.90,319.44,320.79,327.53,342.51,346.95,351.02,349.70,356.77,362.71,355.91,349.88,340.66,338.96,334.86,331.51,327.84,326.49,318.43,320.39,312.41,300.72,299.89,312.78,314.67,307.31,309.65,316.93,317.59,317.90,316.84,315.55,324.03,320.13,323.38,326.43,329.28,328.23,324.47,321.42,315.84,319.66,317.69,316.36,319.85,320.45,325.48,323.32,323.57,326.10,322.59,327.99,333.13,328.03,327.89,327.11,321.25,324.09,318.96,320.29,325.77,329.59,334.97,338.69,341.73,338.82,334.81,324.50,323.59,317.78,322.86,329.34,349.87,338.02,309.00,286.30,275.30,277.46,275.12,277.73,274.75,281.58,290.69,301.09,315.75,330.05,338.37,332.68,317.62,303.99,290.68,294.94,311.71,331.64,344.21,351.04,345.68,343.02,351.38,361.74,341.63,327.52,317.58,307.22,L5
2007-01-30 21:55:36+00:00,307.23,302.93,300.96,301.36,293.42,273.27,276.13,271.96,266.96,274.28,273.23,284.62,292.88,309.47,307.38,303.66,303.19,299.89,304.54,298.39,295.81,294.93,295.29,297.33,294.08,290.22,292.36,298.40,290.63,286.86,289.24,292.37,299.33,313.44,322.44,327.21,334.15,344.01,347.10,359.37,358.87,362.05,366.01,360.11,355.82,341.42,342.88,339.58,333.43,330.03,328.67,320.78,322.64,312.33,304.76,310.03,315.32,313.54,309.91,311.91,315.47,314.99,317.45,318.56,321.37,326.57,322.56,325.90,328.35,332.23,329.38,326.23,322.63,320.58,322.63,320.48,318.51,318.13,318.67,326.69,324.31,319.09,330.81,315.76,334.17,339.92,329.09,328.13,325.14,320.56,321.92,317.19,317.92,324.65,326.86,332.18,336.14,337.85,332.60,327.30,329.84,321.77,320.47,318.67,327.28,351.64,339.36,317.83,294.51,279.21,276.18,272.30,276.51,275.22,282.37,290.95,302.24,316.95,332.03,340.27,337.02,320.51,308.40,293.18,294.56,311.49,331.53,344.13,351.99,347.03,343.67,350.63,359.98,339.74,325.23,315.68,306.52,L5
2007-03-04 21:44:58+00:00,314.51,309.00,306.47,306.98,297.58,271.87,278.82,274.12,268.07,276.74,274.77,286.35,291.79,309.54,310.47,308.90,308.49,305.73,308.08,299.40,298.18,302.14,300.93,301.68,297.94,293.81,297.81,302.83,295.69,291.49,293.47,295.67,302.74,316.32,326.42,331.88,339.31,349.32,351.31,362.12,361.07,363.64,367.88,362.52,358.86,343.15,344.18,339.98,334.31,331.02,329.53,320.28,321.92,315.15,310.54,314.92,319.30,316.80,315.68,318.59,319.76,318.62,322.98,323.73,325.15,331.63,324.06,327.50,329.88,332.16,327.70,324.37,324.20,323.66,325.12,323.65,323.46,321.13,322.41,328.84,327.20,321.65,329.73,314.36,335.21,340.16,327.63,326.69,324.34,319.82,321.23,315.63,316.42,319.84,322.62,329.81,332.73,333.36,329.31,326.10,329.21,322.00,319.30,315.65,324.89,350.61,339.74,316.98,293.33,277.01,277.57,274.33,277.61,277.90,284.07,292.78,304.84,320.67,334.58,342.41,335.42,319.17,307.80,291.38,293.09,310.01,329.67,343.19,351.93,348.18,345.19,351.23,360.06,339.30,324.59,315.98,307.33,L7
2007-03-20 21:45:00+00:00,314.51,309.00,306.47,306.98,297.58,274.40,280.13,277.34,273.85,278.76,284.59,293.89,298.00,314.90,317.17,319.88,319.99,314.14,315.83,309.97,311.58,313.71,311.36,308.57,301.98,297.27,301.77,308.10,299.29,294.81,296.52,298.28,302.74,316.32,326.42,332.15,341.46,350.56,351.21,363.54,369.43,370.87,372.79,367.73,363.29,347.92,348.21,344.99,338.77,332.80,329.94,321.90,326.11,319.41,315.18,319.20,324.08,320.90,315.68,318.59,319.76,320.02,324.32,325.63,329.39,335.84,332.99,334.23,334.86,337.57,332.86,324.71,326.65,328.52,328.03,328.15,330.86,326.26,327.03,331.46,328.62,321.65,330.04,318.69,335.62,341.03,331.51,330.81,327.84,322.13,322.45,316.41,317.28,320.65,322.22,330.57,333.32,333.29,327.87,326.10,329.21,324.26,321.44,318.93,329.33,355.72,343.55,322.59,301.33,284.50,283.12,278.88,278.19,278.23,284.84,294.03,306.07,320.67,335.97,343.88,338.37,321.45,313.24,292.05,295.15,312.74,332.14,344.74,353.31,347.82,345.02,350.28,358.86,337.69,323.35,315.98,307.59,L7
2007-04-05 21:45:00+00:00,318.06,312.19,311.23,309.70,297.58,274.40,280.13,277.34,273.85,278.76,284.59,293.89,298.00,314.90,317.17,324.68,325.55,319.06,318.43,314.98,317.46,317.70,314.19,311.32,307.34,304.06,307.05,312.04,304.55,301.00,300.44,302.22,306.28,321.33,330.84,332.15,341.46,350.56,351.21,363.54,369.43,370.87,372.79,367.73,367.19,354.51,352.61,347.31,342.48,334.70,332.44,325.84,330.70,323.33,317.79,323.01,327.32,324.67,320.70,323.61,319.76,320.02,324.32,325.63,329.39,335.84,332.99,334.23,334.86,337.57,332.86,324.71,326.65,328.52,328.03,328.15,330.86,326.26,327.03,331.46,328.62,321.65,330.04,318.69,335.62,341.03,331.51,330.81,330.29,325.25,324.08,318.72,318.65,322.59,325.12,332.66,335.81,335.48,327.87,326.10,329.21,324.26,321.44,318.93,329.33,358.17,344.45,323.88,305.27,289.73,287.37,283.59,282.91,283.12,288.49,296.83,307.37,320.67,335.97,343.88,338.37,321.45,313.24,294.11,297.72,315.01,333.42,346.47,353.84,349.31,345.65,351.48,359.38,337.69,323.35,315.98,307.59,L7
2007-05-30 21:50:54+00:00,320.14,315.35,313.84,312.73,305.44,279.09,287.25,281.97,274.41,282.26,287.30,292.50,299.12,316.16,319.68,327.07,328.24,319.65,321.26,319.91,323.59,323.85,320.44,318.59,309.43,308.66,311.81,319.52,313.02,308.45,310.52,312.99,312.57,326.03,334.24,334.21,344.92,353.23,352.99,364.07,371.07,373.78,376.45,370.94,368.29,357.43,355.70,348.72,342.21,338.56,335.55,330.39,335.42,326.25,329.45,331.66,333.43,329.61,327.81,327.17,322.27,322.18,326.17,330.55,335.81,341.11,342.65,340.03,339.69,341.64,336.64,333.42,332.26,333.94,333.11,333.13,338.33,330.21,327.26,334.89,332.50,323.56,333.64,321.00,340.60,348.42,336.51,329.37,328.82,323.17,320.30,316.37,317.32,320.52,325.40,333.23,336.18,335.37,313.92,323.44,327.17,322.82,320.33,323.22,334.72,359.61,338.83,319.55,304.01,295.63,290.99,289.45,288.50,288.15,293.03,298.64,307.86,319.63,335.74,344.28,337.31,321.49,312.38,292.40,297.27,314.14,332.79,346.81,354.05,350.46,345.84,352.80,357.10,336.44,321.17,315.61,307.12,L7
2007-06-24 21:44:43+00:00,324.72,321.21,322.40,325.27,337.53,281.99,295.31,293.37,290.64,292.04,298.85,306.60,314.87,325.00,323.57,339.69,341.55,324.13,324.23,329.62,339.11,332.80,326.71,321.54,318.68,313.50,314.24,324.19,319.31,315.36,312.48,321.20,318.14,332.60,339.39,341.61,354.73,354.65,351.66,363.78,373.11,379.70,373.84,370.11,373.13,363.57,360.98,351.87,342.66,340.36,333.99,336.36,335.42,329.40,330.92,332.29,330.13,326.78,331.45,332.66,325.54,323.67,330.46,336.14,344.24,342.44,348.13,352.82,346.91,346.41,342.78,343.38,336.38,343.13,342.21,339.58,343.10,338.29,336.41,344.12,344.39,330.73,345.66,335.20,352.19,360.44,347.67,336.82,335.87,331.80,326.08,323.19,322.40,326.55,333.39,342.94,345.30,344.94,,341.80,343.91,336.19,329.50,338.28,353.91,379.58,340.08,324.46,311.32,308.92,302.08,301.35,303.35,303.95,308.26,313.48,322.93,346.48,350.86,355.63,346.01,329.38,326.43,299.96,306.61,323.91,341.60,355.33,361.72,357.99,353.09,362.17,365.29,342.66,331.87,323.47,315.39,L7
2007-08-18 21:50:40+00:00,330.52,321.94,330.26,320.56,,281.99,295.43,289.49,294.31,286.83,288.19,303.07,305.89,317.01,326.88,338.46,345.62,330.34,320.01,326.21,327.03,323.54,321.14,316.94,314.17,318.26,316.35,319.86,324.26,324.67,315.99,318.46,324.84,333.10,341.85,335.97,351.78,356.99,349.15,361.60,367.03,377.12,376.40,371.51,368.56,366.03,357.26,346.48,343.28,331.38,333.13,330.84,330.32,330.45,327.65,329.90,329.46,334.72,336.82,338.51,327.24,324.60,331.06,332.64,338.97,342.53,346.70,349.61,349.00,346.36,342.31,338.62,336.64,340.01,337.06,336.85,332.13,324.12,315.85,334.07,336.83,330.73,332.38,335.20,342.98,340.54,339.29,331.17,330.70,326.27,321.53,318.10,318.09,322.66,331.42,340.12,342.07,344.45,,341.80,336.64,333.68,329.01,337.40,352.78,375.17,335.89,317.18,307.98,301.43,300.39,302.56,300.70,301.90,305.03,312.48,319.40,346.03,346.42,347.65,341.78,322.51,311.14,298.67,304.73,321.99,339.63,354.13,360.56,355.39,352.40,360.67,366.77,344.23,333.87,323.68,312.97,L7
2007-09-12 21:44:17+00:00,331.09,322.40,319.30,316.16,,281.99,295.43,289.49,294.31,286.83,288.19,303.07,305.89,317.01,326.68,334.40,337.20,329.47,323.79,326.22,326.22,321.55,320.84,316.82,317.76,324.56,319.97,324.90,328.80,330.55,322.43,324.07,330.85,343.93,346.50,333.51,352.18,356.75,347.44,364.05,367.03,377.12,376.40,371.51,366.19,365.13,357.22,346.64,338.59,329.78,335.86,334.04,333.37,331.89,327.56,330.87,328.70,335.95,335.69,339.46,,327.03,331.04,331.75,338.97,342.53,346.70,349.61,349.41,348.30,343.41,337.56,334.82,338.65,336.32,336.69,329.85,320.67,308.54,332.51,329.94,,331.58,335.99,343.50,340.54,339.29,331.17,330.06,323.48,320.02,316.85,317.99,323.65,330.78,338.93,342.04,344.98,347.41,,,335.53,327.88,337.40,352.78,373.78,337.51,317.56,306.65,297.45,297.91,300.77,302.19,304.11,307.00,313.43,315.19,,342.92,344.22,341.78,322.51,315.34,302.55,305.82,322.51,340.66,356.66,361.64,356.85,353.52,361.88,372.69,,,,308.88,L7
2007-09-28 21:44:13+00:00,331.10,319.64,317.06,317.16,316.20,307.24,302.37,290.81,293.67,295.78,294.35,,304.72,317.68,329.20,334.90,336.87,334.12,326.80,327.43,326.06,319.44,320.60,317.71,316.80,323.51,321.10,326.21,328.04,328.54,323.25,324.52,332.13,341.69,341.91,337.62,348.13,361.84,350.76,361.29,365.52,377.25,376.58,373.27,366.92,366.86,358.63,345.77,336.87,327.56,338.42,333.69,330.83,332.70,328.41,328.82,327.41,332.74,332.80,337.25,332.46,330.40,329.53,330.59,337.22,337.46,341.97,346.00,348.42,347.35,340.26,337.56,334.82,335.33,334.63,335.41,329.00,321.96,315.12,331.31,330.81,332.33,334.15,338.04,348.48,341.56,335.41,328.14,329.31,323.24,319.90,316.89,317.53,323.78,331.54,339.68,341.54,344.87,346.76,339.83,332.83,327.74,328.08,340.07,354.80,375.36,336.82,317.88,305.23,294.48,293.49,298.97,300.56,302.48,306.65,310.75,314.81,335.55,343.50,344.50,337.57,318.48,311.79,303.02,304.99,322.44,339.94,356.19,360.63,356.37,353.59,362.20,370.57,342.84,332.97,321.29,315.83,L7
2007-10-05 21:50:18+00:00,325.48,313.31,309.43,314.80,312.47,304.25,296.80,288.56,291.21,290.12,294.86,303.20,309.22,317.68,329.20,328.01,320.36,329.35,324.47,321.14,315.66,308.33,316.13,315.32,311.04,317.07,316.35,322.06,323.08,320.46,320.10,321.86,330.93,334.51,335.06,341.34,350.72,360.95,353.71,360.91,366.63,377.12,378.11,373.46,360.31,359.99,353.31,341.40,328.82,320.74,332.65,328.77,323.78,329.15,325.76,323.16,320.19,322.94,324.34,330.09,330.08,325.84,326.35,330.06,336.18,336.61,341.68,345.87,348.42,347.35,340.26,337.56,334.82,335.33,331.19,332.65,327.93,322.78,318.20,329.22,331.16,334.23,337.50,338.95,344.60,341.56,340.49,333.13,323.77,316.33,315.26,311.66,314.85,320.70,328.35,337.17,338.59,341.85,344.27,338.11,333.10,329.10,329.20,338.20,353.78,371.76,332.77,313.29,298.63,285.61,287.57,293.66,295.61,297.64,303.79,305.93,312.75,332.23,340.90,344.78,338.78,319.01,311.93,301.30,302.27,320.37,339.65,355.58,359.17,354.02,352.88,361.82,369.77,342.35,329.35,319.76,315.64,L7
2007-10-30 21:44:26+00:00,328.68,316.42,316.11,317.26,308.04,297.26,298.38,292.07,295.25,293.97,296.61,312.37,314.47,327.76,335.01,336.03,320.36,329.35,324.47,321.14,315.66,308.33,316.13,315.32,311.04,317.07,316.35,322.06,323.08,320.46,320.10,321.86,330.93,334.51,335.06,341.34,350.72,360.95,353.71,360.91,366.63,377.12,378.11,373.46,364.35,359.99,353.31,341.40,328.82,320.74,332.65,328.77,323.78,329.15,328.60,327.89,320.19,322.94,330.55,335.83,337.05,332.18,332.82,333.35,339.81,344.10,348.35,350.41,348.42,347.35,340.26,337.56,334.82,335.33,331.19,332.65,329.95,325.33,321.38,332.60,332.67,334.28,335.12,336.13,346.04,343.73,342.75,333.25,324.23,316.33,315.26,311.66,314.85,320.70,328.35,338.34,339.66,343.03,346.16,340.82,336.20,331.42,330.00,337.58,354.07,371.76,332.77,313.29,298.63,285.61,287.57,293.66,295.68,297.63,304.30,306.26,315.40,335.82,344.61,347.97,342.04,323.14,311.93,301.30,302.27,320.37,339.65,355.58,359.17,354.02,352.88,361.82,369.77,342.35,329.35,319.76,315.64,L7
2007-11-22 21:50:49+00:00,326.36,318.07,317.03,316.69,310.82,301.20,292.28,285.79,289.56,289.75,295.74,312.37,314.47,327.76,335.01,336.03,320.36,329.35,324.47,321.14,317.11,310.40,315.16,315.94,316.24,319.98,318.18,321.47,322.25,320.27,320.00,322.33,328.46,334.93,337.59,344.25,352.86,363.05,357.24,361.55,367.81,377.12,378.11,373.46,364.35,359.99,353.31,341.40,328.82,320.74,325.72,326.93,324.67,327.53,328.50,326.76,318.94,320.41,329.73,333.11,333.46,330.30,331.55,333.58,340.02,341.93,348.35,350.41,348.42,347.35,340.26,337.56,334.82,335.28,330.59,330.62,329.95,325.84,322.82,335.99,332.67,335.39,337.24,338.90,343.79,345.66,341.88,333.25,324.23,316.33,315.26,311.66,314.85,316.37,326.06,336.74,340.49,341.92,345.45,342.07,335.73,330.76,329.85,337.46,354.07,371.76,332.77,313.29,298.63,285.61,287.71,294.08,296.36,296.93,303.98,305.50,314.57,336.12,343.47,346.85,340.80,322.26,311.93,301.30,302.27,320.37,339.65,352.96,358.32,352.70,351.61,360.55,367.14,342.89,328.61,318.19,320.80,L7
2008-02-03 21:44:47+00:00,325.43,318.68,315.38,314.15,308.39,300.47,287.55,284.39,287.61,288.33,295.74,312.37,314.47,327.76,335.01,336.03,320.36,329.35,324.47,321.14,317.11,314.44,318.88,319.51,319.83,322.10,322.03,324.81,323.64,323.53,322.51,325.12,327.78,333.81,337.41,343.65,352.65,362.36,360.17,363.87,369.00,368.69,377.58,371.20,363.69,359.11,353.44,343.75,326.81,321.77,325.64,326.38,323.43,326.49,327.54,326.87,321.30,320.40,328.63,330.03,329.15,326.59,328.40,331.24,340.28,342.37,349.29,350.52,348.83,348.39,339.77,332.54,329.59,331.00,327.75,328.42,328.61,324.32,323.40,333.04,328.70,330.83,331.53,333.96,337.60,343.58,342.93,336.52,325.16,314.35,314.64,308.86,314.16,315.03,323.96,333.89,338.49,339.13,343.23,339.22,331.57,328.54,329.71,335.04,350.33,358.03,333.66,313.78,300.43,272.85,281.77,289.89,293.75,294.64,302.46,304.52,313.99,334.20,342.13,346.19,341.52,322.43,311.93,301.30,302.34,320.28,336.55,349.46,355.05,350.65,349.37,357.63,365.59,343.29,328.98,319.08,320.40,L7
2008-02-19 21:44:43+00:00,321.72,314.80,309.83,307.11,301.26,294.82,287.55,283.92,278.66,288.33,288.75,312.37,319.34,337.85,336.45,337.16,320.36,326.87,335.14,302.19,311.19,314.82,322.00,322.18,323.44,322.10,322.03,325.09,322.85,323.53,322.51,325.12,327.78,333.81,337.41,343.65,341.78,350.45,354.71,363.73,361.17,363.28,368.08,361.23,366.57,361.55,357.05,347.27,319.81,334.21,318.73,329.88,327.56,327.67,329.32,327.08,321.30,320.40,322.43,324.38,322.86,322.00,323.68,327.85,335.03,333.50,337.25,340.01,329.59,354.11,328.66,335.42,331.05,330.79,327.81,327.81,329.81,328.23,327.84,333.04,321.86,323.79,321.91,324.57,327.94,350.39,329.63,338.35,325.46,312.32,294.50,300.38,315.76,316.22,324.94,334.84,339.34,339.13,340.94,336.64,327.64,324.78,326.01,328.86,343.00,360.85,343.99,319.09,280.56,264.46,282.88,291.37,294.81,295.34,303.37,302.57,312.77,333.37,340.42,347.37,341.65,321.56,314.33,298.40,302.88,317.52,338.95,350.24,355.56,351.34,350.08,357.83,364.12,342.08,327.62,317.42,316.90,L7
2008-02-26 21:50:52+00:00,322.62,315.32,309.83,307.11,301.26,295.09,290.29,286.98,278.66,291.16,288.75,312.62,317.94,334.42,338.95,341.32,329.93,336.14,330.85,302.19,311.19,314.82,322.00,322.18,323.44,322.10,322.03,325.09,322.85,323.53,322.51,325.12,327.78,333.81,337.41,343.65,339.94,346.88,351.02,362.79,362.47,367.14,373.79,365.48,366.73,361.43,339.81,328.83,319.81,334.21,318.73,329.88,327.56,327.67,329.32,327.11,322.62,321.65,322.43,324.38,322.86,322.00,323.68,327.85,335.03,333.50,337.25,340.01,329.59,354.11,328.66,335.42,331.05,330.79,327.81,327.81,329.81,328.23,328.35,333.17,323.10,323.38,320.31,323.37,325.97,342.50,327.02,328.56,320.75,309.78,301.00,305.27,315.76,316.22,324.94,334.84,339.10,339.37,341.06,336.84,328.93,326.99,327.03,329.66,344.24,359.72,338.06,312.81,282.12,264.46,282.88,291.37,294.81,295.34,303.50,303.24,313.93,334.85,341.93,348.45,343.69,324.12,315.25,301.65,306.78,321.97,338.95,350.24,355.56,351.34,348.51,358.20,364.34,343.71,329.48,320.19,318.88,L7
