dates,satname,nzd0312-0000,nzd0312-0001,nzd0312-0002,nzd0312-0003,nzd0312-0004,nzd0312-0005,nzd0312-0006,nzd0312-0007,nzd0312-0008,nzd0312-0009,nzd0312-0010,nzd0312-0011,nzd0312-0012,nzd0312-0013,nzd0312-0014,nzd0312-0015,nzd0312-0016,nzd0312-0017,nzd0312-0018,nzd0312-0019,nzd0312-0020,nzd0312-0021,nzd0312-0022,nzd0312-0023,nzd0312-0024,nzd0312-0025,nzd0312-0026,nzd0312-0027,nzd0312-0028,nzd0312-0029,nzd0312-0030,nzd0312-0031,nzd0312-0032,nzd0312-0033,nzd0312-0034,nzd0312-0035,nzd0312-0036,nzd0312-0037,nzd0312-0038,nzd0312-0039,nzd0312-0040,nzd0312-0041,nzd0312-0042,nzd0312-0043,nzd0312-0044,nzd0312-0045,nzd0312-0046,nzd0312-0047,nzd0312-0048,nzd0312-0049,nzd0312-0050,nzd0312-0051,nzd0312-0052,nzd0312-0053,nzd0312-0054,nzd0312-0055,nzd0312-0056,nzd0312-0057,nzd0312-0058,nzd0312-0059,nzd0312-0060,nzd0312-0061,nzd0312-0062,nzd0312-0063,nzd0312-0064,nzd0312-0065,nzd0312-0066,nzd0312-0067,nzd0312-0068,nzd0312-0069,nzd0312-0070,nzd0312-0071,nzd0312-0072,nzd0312-0073,nzd0312-0074,nzd0312-0075,nzd0312-0076,nzd0312-0077,nzd0312-0078,nzd0312-0079,nzd0312-0080,nzd0312-0081,nzd0312-0082,nzd0312-0083,nzd0312-0084,nzd0312-0085,nzd0312-0086,nzd0312-0087,nzd0312-0088,nzd0312-0089,nzd0312-0090,nzd0312-0091,nzd0312-0092,nzd0312-0093,nzd0312-0094,nzd0312-0095,nzd0312-0096,nzd0312-0097,nzd0312-0098,nzd0312-0099,nzd0312-0100,nzd0312-0101,nzd0312-0102,nzd0312-0103,nzd0312-0104,nzd0312-0105,nzd0312-0106,nzd0312-0107,nzd0312-0108,nzd0312-0109,nzd0312-0110,nzd0312-0111,nzd0312-0112,nzd0312-0113,nzd0312-0114,nzd0312-0115,nzd0312-0116,nzd0312-0117,nzd0312-0118,nzd0312-0119,nzd0312-0120,nzd0312-0121,nzd0312-0122,nzd0312-0123,nzd0312-0124,nzd0312-0125,nzd0312-0126,nzd0312-0127,nzd0312-0128,nzd0312-0129,nzd0312-0130,nzd0312-0131,nzd0312-0132,nzd0312-0133,nzd0312-0134,nzd0312-0135,nzd0312-0136
2004-10-20 21:45:16+00:00,L5,296.09,285.61,278.99,280.81,268.72,257.90,255.36,256.47,244.33,251.47,260.19,268.37,269.93,289.55,302.09,292.78,281.95,278.09,280.50,280.42,276.37,264.24,257.33,258.45,280.44,282.89,,256.35,288.50,289.90,288.57,292.48,299.75,307.38,314.91,319.07,324.77,330.59,309.93,314.16,319.28,331.94,335.58,334.26,328.06,324.03,319.98,288.95,206.84,271.21,289.23,307.67,304.00,303.13,296.73,292.94,290.86,293.96,297.23,302.09,306.22,304.93,304.59,303.76,315.11,314.85,319.28,323.56,326.13,322.91,317.94,311.91,307.60,303.19,299.95,301.15,296.10,306.13,302.75,303.66,301.71,294.81,300.19,303.51,301.32,294.41,299.08,292.32,288.53,287.81,286.92,287.49,300.77,310.94,311.86,321.14,324.91,332.72,333.66,330.45,321.60,318.31,310.75,307.05,316.82,328.06,301.37,274.71,251.97,260.23,269.97,278.71,281.58,286.47,299.93,302.40,310.35,334.01,341.54,336.30,336.13,322.44,308.94,287.36,298.80,313.90,332.74,352.63,359.23,353.44,350.40,363.63,372.09,350.19,332.93,327.69,318.26
2004-11-06 21:43:23+00:00,L7,303.04,311.49,300.20,293.57,292.89,290.85,285.41,289.03,287.46,283.47,277.62,287.48,302.82,,,,,,,,,,,,,293.57,299.53,297.33,311.88,315.50,309.17,311.03,317.21,328.23,333.56,335.75,338.60,338.09,345.07,339.18,348.86,358.43,361.71,,,,,,,,,,314.50,315.43,315.59,310.24,309.45,310.79,318.24,322.31,317.27,314.17,324.57,331.84,342.45,350.67,349.52,,,,,,,,,326.32,323.32,331.54,325.35,329.78,325.42,322.67,324.49,327.43,331.73,323.45,334.54,325.48,,,,,,,324.93,336.81,340.18,343.23,347.60,345.41,341.71,336.44,329.92,323.97,343.21,,,,,,,,294.39,300.02,314.44,315.46,320.13,346.49,353.05,358.69,347.78,336.09,,,,,,,,,360.68,373.25,380.81,362.15,341.19,335.22,328.86
2004-11-13 21:49:35+00:00,L7,,,,,,,,,,,,257.79,278.23,304.67,310.34,295.30,282.98,288.01,301.56,306.83,293.78,291.82,278.71,281.56,281.23,279.77,283.98,283.58,299.24,301.62,301.24,299.08,,,,,,,,,,333.27,337.52,332.35,339.59,334.20,312.26,306.12,288.54,295.57,318.88,323.97,315.59,302.65,297.63,296.74,294.52,291.82,,,,,,,,,333.83,328.49,325.21,325.62,328.34,329.81,328.06,321.06,316.21,314.28,314.20,321.08,318.13,315.24,316.47,,,,,,,313.08,312.42,310.91,307.22,305.73,309.71,310.31,312.73,324.56,328.21,330.44,334.08,,,,,,334.59,363.46,320.56,293.29,,,281.07,279.72,282.61,294.08,303.61,304.28,308.05,,,,,,305.78,292.72,296.89,313.25,329.41,349.23,354.39,353.30,350.48,356.50,366.50,339.97,,,
2004-11-30 21:39:51+00:00,L5,,,,,,,,,,,,,,,,,,277.77,277.79,278.25,273.31,266.75,264.75,263.66,268.83,276.56,277.80,270.35,289.40,293.37,291.69,290.26,295.81,298.74,305.04,309.28,,,,,,,,,,,,,,,,,,295.78,298.00,296.60,296.62,304.66,304.15,299.22,300.71,307.43,306.60,312.63,319.52,330.02,322.91,319.28,324.46,326.51,329.08,329.58,324.44,300.88,308.62,310.28,311.66,315.14,310.37,312.88,304.86,295.54,296.25,292.17,297.21,300.83,305.88,295.63,291.17,288.30,291.32,298.14,305.48,310.96,315.12,326.10,326.84,329.67,332.69,336.05,325.16,314.60,313.75,313.18,331.04,334.42,313.99,282.69,272.98,263.92,262.36,268.34,280.40,296.21,302.21,303.57,319.05,331.24,336.17,342.11,338.77,325.94,311.53,299.28,304.51,316.42,337.95,351.13,358.81,355.47,355.55,359.69,362.43,352.02,334.60,320.80,311.49
2004-12-16 21:40:11+00:00,L5,,,,,,,,,,,,,,,,279.06,,,,,,,,,,,,,,,266.40,277.24,274.28,276.07,270.56,272.17,277.71,293.32,307.77,301.67,289.68,300.93,314.28,309.27,299.98,301.67,306.45,285.16,119.38,263.72,284.62,292.52,289.86,278.28,275.90,258.20,263.77,273.93,278.83,267.08,278.41,283.25,290.49,293.01,304.86,310.14,309.05,307.94,275.93,304.80,297.72,286.64,262.35,277.48,270.70,282.47,286.40,275.85,271.01,276.98,269.39,269.95,271.75,273.42,276.65,276.66,277.20,267.32,264.17,259.74,264.51,274.22,279.57,289.15,302.45,311.18,313.00,316.78,318.44,318.46,307.76,299.24,294.35,298.80,314.07,319.13,298.48,265.51,249.50,237.76,241.18,254.09,264.38,274.37,282.04,288.39,302.89,318.68,326.01,337.55,331.66,310.12,300.60,287.52,293.53,307.15,331.27,341.79,348.17,343.96,340.59,348.89,349.01,329.76,310.65,304.36,295.78
2005-01-16 21:50:03+00:00,L7,290.91,287.55,278.23,285.69,276.67,256.97,249.90,246.59,250.18,252.20,255.24,270.93,289.55,293.77,297.39,295.55,,,,,,,,,,,,,282.55,291.29,296.76,297.64,299.55,298.43,300.51,306.72,317.77,326.33,325.61,331.29,336.03,339.67,357.40,352.17,341.07,337.19,337.56,,174.02,185.22,142.28,,,,,300.95,314.73,313.76,314.64,315.70,317.44,324.46,324.44,325.57,323.48,329.46,331.68,336.28,336.71,341.43,,,,,,,,318.05,310.32,292.85,297.61,285.03,285.52,290.46,302.17,301.36,301.46,292.78,279.02,271.63,279.60,,,,,,309.43,325.36,333.43,327.18,316.48,306.09,306.59,308.54,327.22,334.94,305.34,276.55,262.05,252.59,,,,,272.91,287.05,300.91,315.99,328.92,333.76,328.91,314.58,299.46,287.37,289.27,299.67,,,,,,333.96,341.12,328.73,314.19,305.31,302.18
2005-01-17 21:40:37+00:00,L5,,,,,,,,,,,,,,,,,,313.53,316.49,305.42,302.07,299.56,291.84,283.51,292.78,296.20,291.03,292.54,299.88,315.44,319.51,325.35,324.72,324.57,,,,,,,,,,,,,,,325.01,337.76,332.99,336.28,344.37,347.43,342.69,342.10,333.49,330.81,331.56,336.81,337.25,339.02,341.23,347.68,341.31,349.35,349.61,357.54,365.43,364.62,357.72,361.70,346.20,334.14,341.45,317.52,318.33,335.62,333.25,318.51,318.77,314.98,314.52,320.62,322.94,332.16,327.27,314.53,307.45,299.76,305.88,301.86,298.45,300.17,314.95,325.60,338.26,338.78,351.74,351.50,336.14,,,,,,,,,,,,,,,,,330.60,348.84,352.85,346.76,328.46,,,,,,,,,,,,,,,
2005-02-18 21:41:06+00:00,L5,332.02,332.72,,,,,,,,,,,,,,,,346.73,336.07,328.04,317.40,318.64,320.70,320.12,324.59,315.63,311.66,306.98,314.87,325.57,337.91,344.68,334.51,337.24,338.02,364.49,376.83,370.06,360.93,366.93,387.84,401.91,403.20,395.97,380.48,369.41,356.46,357.77,365.01,368.81,359.27,352.66,351.97,362.26,360.74,350.87,336.92,332.37,331.58,340.34,353.50,359.85,362.63,363.26,366.04,365.01,371.62,385.42,385.23,375.34,372.27,372.81,366.12,359.38,357.84,354.60,358.20,354.16,351.91,353.50,350.67,345.87,345.09,345.26,347.77,345.53,341.07,333.98,320.70,321.17,319.93,320.42,332.49,332.65,334.97,351.02,360.31,368.10,370.36,361.06,356.54,356.78,352.33,346.52,365.36,381.25,356.78,321.15,300.46,290.92,293.14,288.04,298.82,308.35,320.30,323.80,335.28,350.99,355.79,362.62,358.62,341.85,333.85,313.84,319.92,331.39,350.64,362.33,368.13,369.98,367.50,375.35,375.56,360.24,347.31,337.09,336.46
2005-03-30 21:44:08+00:00,L7,,,,,,,204.70,218.19,211.39,217.11,238.95,244.67,242.80,251.42,255.23,261.98,257.69,246.64,259.84,239.26,237.89,241.69,233.48,236.79,239.45,,,,,,,,,,,,294.78,302.56,295.95,307.00,290.49,297.49,332.28,326.21,312.07,301.07,289.27,281.22,283.10,283.29,284.70,284.90,279.59,198.47,,,,,,,,,274.45,272.12,278.93,281.43,286.14,290.25,290.22,284.85,284.31,284.02,283.62,,,209.98,,,,,,,,,259.27,,265.19,247.98,256.50,259.85,249.54,257.93,268.03,273.25,,,,,,,,278.55,279.54,282.96,296.48,296.28,270.21,248.40,235.04,237.86,228.69,228.50,,,,,,,,,,,,,,,,,,,,,,,,,266.01
2005-04-22 21:50:11+00:00,L7,,,,,,,,,,277.22,283.61,302.01,314.75,329.20,334.36,324.88,320.08,318.57,314.75,305.45,311.50,316.47,304.28,308.60,305.90,298.89,,319.92,329.35,329.94,,,,,,,,,,367.80,370.69,372.06,383.84,382.78,378.26,374.26,371.15,354.50,353.59,350.00,345.21,350.00,344.97,338.70,337.84,345.49,340.30,326.70,218.92,221.19,135.43,,,,,339.14,348.54,352.62,354.50,343.87,340.46,,345.99,345.20,339.68,333.06,326.92,330.72,344.10,337.24,,,,,,,351.16,344.86,339.63,329.85,323.86,323.12,322.95,324.65,329.12,343.54,346.29,349.50,357.11,,,,,,361.83,372.88,331.67,321.19,307.76,290.91,287.51,287.51,285.35,286.20,301.85,312.82,325.53,,,,,339.88,326.48,291.12,309.62,334.66,350.25,363.94,370.46,361.44,360.68,368.87,383.78,359.98,,,
2005-04-30 21:47:51+00:00,L5,302.25,287.35,289.34,287.38,283.58,275.51,274.60,,,,274.92,,298.33,313.28,300.85,294.94,295.49,288.35,296.70,289.58,283.91,288.48,286.25,286.60,283.11,285.66,291.46,295.72,304.44,305.76,306.68,301.76,309.37,322.89,332.30,338.68,338.82,341.23,349.68,354.66,329.37,341.18,362.23,360.15,356.64,351.50,346.79,345.35,338.14,337.67,331.01,325.81,324.28,319.16,322.11,320.66,319.28,314.47,315.81,318.43,325.22,331.71,329.04,329.09,328.28,328.12,335.03,339.23,333.77,328.16,325.01,322.83,324.85,322.83,317.30,316.77,315.49,323.01,324.25,314.07,314.18,318.21,321.49,311.91,312.11,334.15,329.95,329.27,315.80,305.96,298.64,296.48,299.45,303.39,307.17,320.50,326.35,333.70,338.35,340.05,335.01,334.77,334.93,331.39,347.46,345.73,316.88,289.23,273.32,262.28,270.46,270.44,274.96,277.25,289.31,299.86,319.60,339.86,350.57,355.35,352.85,330.37,308.10,287.40,297.14,318.15,336.79,351.89,358.04,350.94,353.14,359.21,365.37,352.03,331.89,324.02,317.39
2005-05-08 21:50:15+00:00,L7,,,,134.24,,,,,,,,282.35,300.85,,310.81,310.14,,285.07,303.50,304.64,295.53,288.18,289.60,288.07,286.43,297.21,292.15,296.94,308.43,306.69,305.81,308.89,311.99,,162.86,136.33,145.24,150.46,106.01,,,353.50,365.71,355.29,353.35,353.33,348.88,342.46,337.95,331.88,328.30,325.78,321.15,322.97,324.64,316.79,312.32,309.17,313.26,184.78,184.38,194.49,122.10,,,,335.25,339.51,340.56,335.73,334.71,329.70,326.74,320.44,316.94,318.34,322.19,325.22,326.70,321.55,312.43,313.36,,,,,,,318.19,305.29,300.71,305.30,304.51,303.82,311.84,325.47,327.36,338.55,336.59,335.07,,,,,,345.79,321.00,295.39,267.73,274.62,269.85,271.35,276.76,281.34,281.99,292.39,307.57,324.31,,,,,,275.87,294.63,317.03,335.15,349.53,355.34,351.06,349.00,357.70,364.99,341.72,334.61,,
2005-05-24 21:50:14+00:00,L7,202.35,299.26,,262.05,282.93,,,,,85.79,138.37,142.68,,,195.18,139.40,80.46,301.85,312.92,313.69,,117.68,,,,,,,,,,317.22,322.26,319.32,324.94,334.98,342.79,348.59,341.67,352.06,364.61,371.25,383.05,373.46,362.36,364.49,355.54,348.40,342.14,339.63,194.78,156.76,158.45,160.55,84.74,,,,311.90,324.78,329.10,326.23,326.35,328.67,329.20,331.84,347.36,354.96,352.89,341.58,346.15,345.02,336.45,323.83,,,,,,,307.15,306.32,332.98,339.12,329.98,338.46,339.58,336.78,319.32,321.13,315.03,316.11,315.74,310.09,,,,,,334.65,337.86,333.86,330.10,327.72,341.04,359.46,328.72,304.12,282.68,277.40,275.90,274.94,,,,,301.90,327.92,337.29,348.33,341.14,,,,294.18,314.30,333.13,344.26,,,,,,,318.86,313.70,304.90
2005-05-25 21:41:52+00:00,L5,,,,,,,,,,,,,,,202.50,161.43,102.42,98.53,314.28,313.94,303.45,299.92,300.50,292.73,295.47,306.89,308.63,306.17,314.13,316.91,319.05,322.76,,,,,,,,,,,,,,,,,,,,,,,,,,,330.93,335.63,340.57,337.39,340.50,341.98,337.65,345.06,354.85,357.50,354.47,347.37,348.90,354.87,342.36,330.37,331.68,335.09,341.47,346.70,338.30,329.29,319.00,322.44,339.84,342.83,341.44,347.83,344.72,345.22,328.63,326.63,320.72,320.60,320.99,322.31,319.55,334.63,333.96,338.31,347.93,348.50,348.50,339.83,340.23,341.50,352.43,362.65,335.76,308.77,277.21,278.95,278.86,281.17,287.08,298.47,303.77,,,,,,,,,,,,,,,,354.47,359.74,369.81,347.20,334.59,330.40,316.66
2005-06-10 21:42:00+00:00,L5,,132.03,143.23,132.48,152.60,,97.81,126.46,126.43,109.05,142.42,154.10,244.02,238.35,198.57,146.56,101.67,91.61,71.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.74,333.32,337.90,336.81,336.47,325.97,315.49,317.35,321.66,322.47,320.50,326.39,319.43,321.01,328.15,329.21,316.00,315.87,333.19,325.92,325.19,316.33,310.74,308.89,306.55,301.92,304.15,309.26,315.41,317.12,327.91,336.34,330.80,,330.26,329.25,330.90,340.63,343.47,316.22,291.58,273.63,261.58,259.81,268.65,270.90,284.44,295.27,297.87,,,,,,,,,,,,,,344.48,353.80,356.94,368.64,337.64,328.45,319.25,306.82
2005-06-26 21:42:04+00:00,L5,,,,,165.34,,103.19,115.70,128.02,109.13,151.12,151.96,237.13,240.98,197.06,147.14,92.76,91.53,67.94,,,,,197.62,203.49,164.91,153.36,137.56,122.69,124.49,143.77,294.25,302.67,311.14,302.29,298.03,307.86,287.03,189.04,175.36,204.87,218.61,236.86,231.67,325.60,311.06,306.54,290.64,116.18,,,,,,71.45,87.29,86.83,94.64,104.75,111.61,107.54,101.44,106.03,117.44,124.87,125.88,132.18,143.44,165.27,170.24,195.91,217.73,231.79,223.53,228.41,225.54,222.36,232.38,228.38,233.85,247.37,256.02,267.50,297.13,294.86,288.10,269.21,263.27,255.45,257.96,273.32,287.00,289.55,291.14,305.28,315.97,315.15,320.74,318.68,318.04,,316.07,310.31,309.66,318.16,321.68,298.61,266.53,230.25,244.86,250.58,254.77,264.86,270.01,,,,,,,,,,,,,,,,340.95,342.57,347.16,352.74,333.32,324.51,311.86,301.44
2005-07-12 21:42:11+00:00,L5,58.11,147.50,146.53,126.25,165.08,,102.03,117.86,123.20,99.49,134.99,149.04,,252.15,194.61,153.31,97.98,98.42,71.59,226.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.90,278.27,286.98,,,,,287.65,308.44,305.19,301.29,296.49,308.55,312.59,307.55,304.64,309.46,307.92,311.86,302.65,302.44,295.70,298.56,302.06,293.57,302.64,305.78,301.89,294.56,297.64,302.15,304.96,304.93,294.40,301.32,298.68,288.69,282.02,273.14,273.88,279.33,285.47,289.39,293.26,309.56,315.98,311.55,313.62,317.40,314.35,312.13,311.64,311.96,320.70,323.91,320.66,298.99,271.00,235.17,253.82,251.85,261.04,265.29,276.54,,,,,,,,,,,,,,,,347.55,327.21,344.04,349.39,326.93,317.79,310.31,298.21
2005-08-05 21:43:51+00:00,L7,,319.73,,,305.70,,,,,,157.88,,,,,,,,344.19,328.34,321.06,310.11,315.88,321.18,346.62,340.22,332.09,333.38,341.47,331.39,338.12,334.98,332.60,321.74,336.02,321.16,353.27,356.52,,,,,,,,,,364.30,354.69,348.50,348.53,340.40,339.70,342.76,349.74,355.88,355.16,334.43,339.09,347.73,356.14,356.00,342.81,175.15,179.75,188.70,,,,,,349.26,344.64,345.80,344.87,346.36,349.31,340.63,344.49,357.12,361.68,357.56,357.95,362.71,,,,,,,,317.95,323.47,324.33,329.31,345.03,349.85,351.64,354.89,353.62,351.65,357.38,,,,,,,,280.09,286.71,299.29,295.77,301.58,307.22,314.90,324.22,348.86,355.73,,,,,,,,348.71,364.79,373.08,364.22,361.27,377.20,383.85,361.35,341.46,339.40,339.47
2005-08-12 21:49:59+00:00,L7,,,,133.90,,,,,,,,,269.73,,299.45,306.44,,287.73,300.26,282.47,267.45,253.86,283.00,289.79,291.98,298.01,301.63,302.89,307.96,302.13,306.05,311.51,310.53,,,,,,,,,,365.47,361.02,351.64,346.95,338.03,331.94,329.13,326.74,324.04,322.77,319.85,313.43,312.95,314.78,312.30,314.56,316.82,315.49,189.52,192.25,112.76,,,,307.97,315.76,317.61,313.82,310.98,307.33,306.94,305.50,304.81,311.04,309.13,312.80,314.21,317.24,319.03,318.65,,,,,,,289.39,296.31,283.86,288.36,289.42,292.09,301.19,309.12,314.75,317.75,322.76,322.91,,,,,,325.77,324.38,281.49,,250.96,252.20,259.15,266.69,269.44,279.17,287.46,298.44,315.34,,,,,,273.11,289.39,309.93,325.60,340.22,347.90,343.65,338.93,343.44,354.44,330.86,321.43,313.48,
2005-08-20 21:48:42+00:00,L5,321.65,313.35,305.43,299.18,301.02,299.19,301.46,297.81,302.49,292.29,293.96,312.09,321.92,332.05,338.38,342.53,342.41,334.96,316.54,311.09,291.59,309.14,305.59,314.44,319.89,326.40,326.17,338.95,338.69,331.90,329.52,333.95,338.37,354.61,356.47,316.63,326.87,348.00,377.92,387.45,384.90,392.13,395.98,391.52,383.80,380.66,370.55,357.10,354.66,339.11,347.34,353.90,355.54,345.55,342.51,342.05,344.88,345.59,345.26,341.09,343.03,340.40,341.09,345.38,341.98,336.18,347.63,366.16,353.01,338.38,341.30,344.96,346.83,350.59,347.84,348.49,350.22,355.41,358.01,358.66,352.73,356.33,365.21,368.21,361.03,371.25,361.82,362.94,357.59,354.07,343.97,320.69,316.34,320.11,330.69,346.31,348.53,354.75,353.66,359.91,356.20,351.48,360.08,364.85,366.78,390.11,373.83,331.33,297.66,292.90,286.64,289.57,297.31,296.99,303.64,310.77,323.59,353.91,358.66,367.18,358.78,343.54,329.14,302.16,321.21,330.48,348.76,356.72,367.16,362.47,360.06,363.95,377.75,351.16,342.81,341.04,335.96
2005-08-28 21:49:52+00:00,L7,301.58,287.09,,,274.46,,,,,,270.64,290.84,303.11,,232.58,229.39,,,,,,,,,294.88,297.58,296.96,302.47,310.84,313.35,309.63,313.21,313.49,320.40,327.89,303.93,287.34,329.18,354.98,361.65,368.66,367.03,371.01,373.57,209.76,201.58,199.14,180.26,,,,333.66,334.94,330.61,320.91,318.15,322.22,325.08,325.01,323.63,319.81,318.00,321.48,322.10,322.49,322.50,324.01,330.13,329.90,184.62,,,,,,330.93,328.76,326.32,329.80,335.49,330.67,330.53,334.85,336.38,329.08,346.59,337.76,319.50,306.23,,,,,,,333.18,336.18,339.14,337.55,335.49,329.62,327.84,335.24,337.51,347.13,350.42,331.95,,,,,,,282.79,291.07,302.93,313.65,332.53,343.68,346.19,340.67,320.69,304.13,288.71,303.60,,,,,346.14,347.59,355.73,361.83,343.51,335.57,325.41,321.57
2005-08-29 21:42:34+00:00,L5,,,,,,,,,,,,,325.01,337.03,336.72,331.29,323.72,322.29,327.58,332.02,325.94,306.17,318.42,322.49,324.55,326.38,331.79,331.53,338.37,335.93,341.75,340.48,341.18,346.57,354.41,353.36,346.95,364.49,381.56,,,,,,,,,,,,,358.52,358.27,355.99,353.08,340.84,343.70,348.52,344.33,343.19,343.55,341.24,343.55,344.79,338.13,339.44,337.62,342.46,345.79,336.70,332.87,336.58,339.96,344.46,353.45,354.79,352.68,346.54,352.71,361.67,360.99,357.71,361.31,367.07,365.78,367.15,361.04,344.45,330.85,330.99,334.05,327.62,322.51,327.95,346.57,357.16,362.36,364.62,364.66,366.37,359.67,359.63,360.46,366.60,376.23,388.94,361.02,336.93,312.72,295.56,294.81,296.81,297.90,300.06,310.95,323.67,338.79,357.70,369.41,367.77,354.27,337.16,323.93,307.31,320.00,338.37,354.46,375.57,379.25,369.79,367.00,379.08,386.02,367.98,354.85,352.07,350.64
2005-09-22 21:43:32+00:00,L7,295.67,280.82,268.73,258.93,257.98,251.44,253.72,257.29,253.46,249.65,249.91,269.99,275.13,285.03,290.33,292.98,291.26,266.16,262.22,249.36,241.12,221.51,203.95,189.25,166.97,,,,,,,,,,275.33,250.28,,251.61,263.28,163.21,182.08,197.39,196.56,174.21,151.13,123.36,130.61,153.03,148.07,,271.89,,,,,,,,,,,,106.32,116.01,118.60,123.62,128.89,143.95,162.55,170.55,188.88,208.36,220.36,226.94,,,,,,,,245.41,249.31,266.09,268.69,,276.31,258.30,259.21,260.70,266.49,284.75,,,,,,,,314.93,306.54,301.73,303.07,304.09,311.06,319.18,292.78,264.74,224.04,239.34,,,,,,,288.96,301.83,319.15,325.19,323.65,306.32,291.84,273.51,280.75,301.71,318.77,,,,,,,,313.67,308.49,294.63
2005-10-08 21:43:29+00:00,L7,,,,,,,,,,,,259.25,273.70,288.41,295.88,293.10,281.38,279.79,267.96,261.93,255.05,243.83,242.05,250.43,,,,279.05,286.13,287.96,284.85,278.47,177.71,177.64,,,,,,,,,331.18,327.81,323.56,315.85,310.25,303.77,303.81,298.27,301.17,307.95,305.74,304.05,,,,,,,,,,,,,291.51,295.92,304.79,301.87,291.41,293.00,294.53,286.60,274.02,291.89,281.76,204.68,217.28,223.04,,,,,,,,283.79,275.67,269.90,282.04,289.11,296.49,306.04,308.70,318.90,326.46,,,,,,,,327.73,328.86,307.41,279.34,246.01,256.43,257.07,260.45,270.39,270.94,276.25,,,,,,,307.98,300.17,283.57,289.16,308.19,325.31,343.80,345.90,342.11,339.51,349.15,,,,,
2005-10-24 21:43:43+00:00,L7,,,,,,264.06,272.49,281.76,277.41,274.88,271.88,282.78,290.18,304.10,312.22,311.32,302.55,291.95,292.54,288.57,280.64,262.86,285.52,289.73,292.93,295.78,165.46,173.02,,,,,,,,,306.88,334.21,338.51,335.32,342.22,352.66,355.48,350.43,350.58,339.42,317.73,313.85,320.06,320.24,317.33,318.14,321.42,127.40,144.66,148.38,71.13,,,,,306.57,299.14,298.62,301.86,299.89,301.65,312.98,323.45,317.79,312.35,304.39,300.15,298.12,295.53,313.98,,,,,,,,315.93,315.48,318.62,321.54,304.49,312.90,300.82,300.32,309.17,313.48,321.14,,,,,,,328.00,328.07,332.78,331.02,336.25,344.29,329.42,296.34,262.45,270.98,272.32,268.51,,,,,,,338.46,343.28,342.57,324.01,313.54,290.20,305.10,322.56,340.04,356.37,360.25,,,,,,,,307.49
2005-10-31 21:49:59+00:00,L7,313.90,291.33,293.11,294.37,303.41,306.01,312.42,309.81,305.94,304.25,299.50,297.91,306.67,340.50,340.77,333.78,317.53,320.96,,,,,,,,,,,,324.54,333.71,318.02,334.98,326.42,348.96,354.55,355.23,358.93,386.42,375.79,365.70,376.74,371.21,374.19,381.17,372.58,334.68,328.28,340.84,154.20,,,,,,,,333.50,349.86,339.97,331.18,331.49,325.70,321.53,317.85,315.26,326.55,336.67,354.95,354.22,332.55,327.29,,,,,,,,342.69,349.01,343.02,343.46,357.49,350.80,343.87,350.99,354.93,344.30,342.09,346.62,361.67,,,,,,368.04,367.29,373.13,371.28,361.90,362.05,357.44,365.18,385.11,354.06,343.57,,292.76,,,,,,,311.01,334.95,342.57,351.47,347.20,328.35,316.12,294.28,304.90,325.07,341.82,,,,,,373.42,356.00,335.85,328.95,324.90
2005-11-08 21:48:52+00:00,L5,298.21,283.10,275.09,270.85,266.05,259.08,260.42,270.75,268.76,261.98,266.33,279.10,292.47,307.33,306.89,307.70,300.97,293.22,287.37,283.01,269.95,241.32,258.23,283.62,293.16,291.14,293.14,296.19,300.57,304.45,305.45,304.42,306.26,303.08,277.61,220.25,311.45,335.54,344.76,348.33,347.44,349.05,359.40,360.40,353.73,336.87,324.14,324.64,328.91,329.72,325.10,327.10,319.75,321.65,310.64,306.51,310.63,316.33,314.44,313.21,305.99,310.28,306.96,301.38,299.55,299.74,312.00,324.81,334.25,322.55,316.66,311.99,300.05,297.94,297.20,312.20,311.29,311.99,310.95,313.61,314.17,300.56,319.67,316.68,310.25,315.22,309.19,298.36,287.39,291.49,301.23,307.74,318.41,324.75,320.15,328.94,331.71,334.76,334.14,333.66,327.73,322.98,323.20,326.28,340.17,341.94,323.39,293.84,273.75,260.76,265.31,266.86,267.75,272.15,279.84,288.94,295.58,318.90,333.37,341.58,340.61,324.19,312.71,294.15,299.48,321.00,338.05,353.62,362.17,342.10,337.29,347.18,357.77,332.17,317.39,313.41,304.85
2005-11-09 21:43:54+00:00,L7,,,,,,,261.59,270.55,266.48,263.54,266.05,278.67,289.20,303.75,304.68,301.46,301.71,287.98,285.25,286.14,275.30,270.42,289.29,286.62,286.97,294.47,299.31,,,,,,,,,,,341.83,346.69,344.32,343.77,348.62,364.27,363.20,356.13,335.80,317.45,318.47,324.26,321.44,318.30,319.60,322.88,323.94,,,,,,,,,304.81,301.13,297.72,304.37,314.15,319.39,330.13,320.52,313.56,309.98,304.98,304.62,309.90,315.05,,,,,,,,,304.46,315.77,317.72,306.48,304.52,298.24,299.67,310.81,317.09,322.38,322.72,,,,,,,323.63,323.19,322.77,333.27,333.90,322.83,291.42,261.37,261.55,260.85,264.65,269.82,,,,,,329.20,337.14,335.30,318.05,303.31,285.91,295.93,314.05,328.73,347.46,351.52,347.20,,,,,,,
