dates,nzd0312-0000,nzd0312-0001,nzd0312-0002,nzd0312-0003,nzd0312-0004,nzd0312-0005,nzd0312-0006,nzd0312-0007,nzd0312-0008,nzd0312-0009,nzd0312-0010,nzd0312-0011,nzd0312-0012,nzd0312-0013,nzd0312-0014,nzd0312-0015,nzd0312-0016,nzd0312-0017,nzd0312-0018,nzd0312-0019,nzd0312-0020,nzd0312-0021,nzd0312-0022,nzd0312-0023,nzd0312-0024,nzd0312-0025,nzd0312-0026,nzd0312-0027,nzd0312-0028,nzd0312-0029,nzd0312-0030,nzd0312-0031,nzd0312-0032,nzd0312-0033,nzd0312-0034,nzd0312-0035,nzd0312-0036,nzd0312-0037,nzd0312-0038,nzd0312-0039,nzd0312-0040,nzd0312-0041,nzd0312-0042,nzd0312-0043,nzd0312-0044,nzd0312-0045,nzd0312-0046,nzd0312-0047,nzd0312-0048,nzd0312-0049,nzd0312-0050,nzd0312-0051,nzd0312-0052,nzd0312-0053,nzd0312-0054,nzd0312-0055,nzd0312-0056,nzd0312-0057,nzd0312-0058,nzd0312-0059,nzd0312-0060,nzd0312-0061,nzd0312-0062,nzd0312-0063,nzd0312-0064,nzd0312-0065,nzd0312-0066,nzd0312-0067,nzd0312-0068,nzd0312-0069,nzd0312-0070,nzd0312-0071,nzd0312-0072,nzd0312-0073,nzd0312-0074,nzd0312-0075,nzd0312-0076,nzd0312-0077,nzd0312-0078,nzd0312-0079,nzd0312-0080,nzd0312-0081,nzd0312-0082,nzd0312-0083,nzd0312-0084,nzd0312-0085,nzd0312-0086,nzd0312-0087,nzd0312-0088,nzd0312-0089,nzd0312-0090,nzd0312-0091,nzd0312-0092,nzd0312-0093,nzd0312-0094,nzd0312-0095,nzd0312-0096,nzd0312-0097,nzd0312-0098,nzd0312-0099,nzd0312-0100,nzd0312-0101,nzd0312-0102,nzd0312-0103,nzd0312-0104,nzd0312-0105,nzd0312-0106,nzd0312-0107,nzd0312-0108,nzd0312-0109,nzd0312-0110,nzd0312-0111,nzd0312-0112,nzd0312-0113,nzd0312-0114,nzd0312-0115,nzd0312-0116,nzd0312-0117,nzd0312-0118,nzd0312-0119,nzd0312-0120,nzd0312-0121,nzd0312-0122,nzd0312-0123,nzd0312-0124,nzd0312-0125,nzd0312-0126,nzd0312-0127,nzd0312-0128,nzd0312-0129,nzd0312-0130,nzd0312-0131,nzd0312-0132,nzd0312-0133,nzd0312-0134,nzd0312-0135,nzd0312-0136,satname
2005-05-24 21:50:14+00:00,,293.26,,,275.22,,,,,,129.37,131.88,,,181.68,,66.96,283.85,299.42,302.89,,,,,,,,,,,,309.51,313.26,310.32,317.23,327.27,336.04,340.88,334.92,341.26,355.61,364.50,375.34,365.75,353.36,355.49,346.54,341.65,331.34,332.88,,,,,,,,,304.19,313.98,318.30,317.23,317.35,320.96,321.49,322.84,338.36,345.96,342.09,332.58,337.15,336.02,327.45,314.83,,,,,,,299.44,297.32,323.98,330.12,320.98,329.46,330.58,325.98,308.52,310.33,306.03,308.40,308.99,304.69,,,,,,328.65,330.15,326.15,323.35,321.72,333.33,348.66,319.72,295.12,271.88,268.40,268.19,268.19,,,,,297.75,323.01,332.38,342.93,336.64,,,,289.68,308.90,328.63,340.11,,,,,,,313.95,308.30,298.90,L7
2005-05-25 21:41:52+00:00,,,,,,,,,,,,,,,207.00,165.93,106.92,104.53,318.78,317.54,307.05,302.92,304.10,296.33,298.47,310.49,312.23,309.77,317.73,320.51,322.05,325.33,,,,,,,,,,,,,,,,,,,,,,,,,,,333.50,339.23,344.17,340.39,343.50,344.55,340.22,348.06,357.85,360.50,358.07,350.37,351.90,357.87,345.36,333.37,334.68,338.09,344.47,349.70,341.30,332.29,321.57,325.44,342.84,345.83,344.44,350.83,347.72,348.82,332.23,330.23,323.72,323.17,323.24,324.11,321.35,336.88,336.21,340.56,350.18,350.50,351.07,342.40,342.48,343.50,355.00,366.25,338.76,311.77,280.81,281.95,281.43,283.42,289.08,300.27,305.57,,,,,,,,,,,,,,,,355.85,361.12,371.61,348.70,336.23,332.20,318.66,L5
2005-06-10 21:42:00+00:00,,,,,,,,,,,154.42,168.50,254.31,252.75,216.57,164.56,119.67,115.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.74,347.72,349.90,348.81,348.47,337.97,327.49,329.35,333.66,334.47,332.50,338.39,331.43,331.30,340.15,341.21,328.00,327.87,345.19,337.92,339.59,330.73,325.14,320.89,316.84,310.92,311.35,316.46,324.41,326.12,336.91,345.34,338.80,,340.55,338.25,338.90,350.92,357.87,328.22,303.58,288.03,273.58,270.10,277.65,278.90,291.64,302.47,304.42,,,,,,,,,,,,,,350.02,359.34,362.48,375.84,343.64,335.00,326.45,314.82,L5
2005-06-26 21:42:04+00:00,,,,,,,,,,,173.45,178.76,256.27,267.78,230.56,180.64,126.26,136.20,,,,,,,,,,,,,,313.39,325.00,333.47,321.43,317.17,324.61,306.17,,,,,,,347.93,333.39,328.87,307.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.35,289.83,319.46,317.19,310.43,,,282.25,284.76,295.65,306.14,306.30,304.54,318.68,332.72,331.90,337.49,335.43,332.93,,335.21,327.06,324.55,337.30,348.48,320.94,288.86,257.05,267.19,269.72,271.52,279.75,283.41,,,,,,,,,,,,,,,,351.26,352.88,357.47,366.14,344.49,336.69,325.26,316.33,L5
2005-07-12 21:42:11+00:00,,,,,,,,,,,148.32,165.04,,268.15,214.61,173.31,117.98,125.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.23,289.70,296.98,,,,,303.65,319.87,321.19,317.29,309.82,321.88,324.02,318.98,317.97,322.79,321.25,327.86,315.98,315.77,309.03,311.89,315.39,306.90,315.97,319.11,315.22,307.89,310.97,313.58,318.29,318.26,307.73,314.65,312.01,302.02,,289.14,289.88,292.66,296.90,299.39,301.26,317.56,325.98,321.55,323.62,327.40,323.24,323.56,323.07,321.96,329.59,335.34,336.66,312.32,284.33,251.17,267.15,263.28,271.04,274.18,284.54,,,,,,,,,,,,,,,,353.70,333.36,350.19,357.39,333.60,325.06,318.31,307.10,L5
2005-08-05 21:43:51+00:00,,315.51,,,300.27,,,,,,151.55,,,,,,,,334.69,320.74,313.46,303.78,308.28,313.58,340.29,332.62,324.49,325.78,333.87,323.79,331.79,329.55,326.27,315.41,330.59,315.73,348.52,351.09,,,,,,,,,,359.55,347.09,343.75,342.20,334.97,334.95,335.16,343.41,348.28,347.56,326.83,333.66,340.13,348.54,349.67,336.48,,,,,,,,,342.93,338.31,339.47,338.54,340.03,342.98,334.30,338.16,350.79,356.25,351.23,351.62,356.38,,,,,,,,312.52,318.72,320.53,325.51,340.28,345.10,346.89,350.14,349.40,346.22,351.95,,,,,,,,273.76,281.28,294.54,291.55,297.78,303.42,311.45,321.30,345.41,352.28,,,,,,,,345.54,361.87,369.91,361.30,358.35,374.28,380.05,358.18,338.01,335.60,335.25,L7
2005-08-12 21:49:59+00:00,,,,,,,,,,,,,282.30,,,,,317.06,322.26,300.07,285.05,268.53,300.60,307.39,306.65,315.61,319.23,320.49,325.56,319.73,320.72,324.08,325.20,,,,,,,,,,378.04,373.59,366.31,361.62,352.70,342.94,346.73,337.74,338.71,335.34,330.85,331.03,327.62,332.38,329.90,332.16,329.39,333.09,,,,,,,322.64,330.43,335.21,328.49,325.65,322.00,321.61,320.17,319.48,325.71,323.80,327.47,328.88,331.91,331.60,333.32,,,,,,,306.99,313.91,298.53,300.93,300.42,300.89,309.99,320.12,325.75,328.75,333.76,332.69,,,,,,343.37,339.05,296.16,,265.63,264.77,270.15,276.47,278.24,287.97,295.46,305.21,323.34,,,,,,279.40,296.72,318.73,332.93,346.99,355.23,350.42,345.70,350.21,363.24,338.19,329.43,322.28,,L7
2005-08-20 21:48:42+00:00,310.32,305.79,291.83,285.58,291.31,292.39,284.46,280.81,285.49,278.69,282.63,298.49,312.21,318.45,,,325.41,312.29,299.54,297.49,277.99,297.81,291.99,300.84,308.56,312.80,312.57,325.35,325.09,318.30,318.19,324.24,327.04,343.28,346.76,306.92,318.37,338.29,369.42,373.85,373.57,383.63,386.27,381.81,372.47,369.33,359.22,348.60,341.06,330.61,336.01,344.19,347.04,331.95,331.18,328.45,331.28,331.99,335.55,327.49,329.43,329.07,329.76,335.67,332.27,324.85,336.30,354.83,339.41,327.05,329.97,333.63,335.50,339.26,336.51,337.16,338.89,344.08,346.68,347.33,343.02,345.00,353.88,356.88,349.70,359.92,350.49,349.34,343.99,340.47,332.64,310.98,307.84,313.31,323.89,337.81,340.03,346.25,345.16,352.35,346.49,341.77,351.58,357.29,357.07,376.51,362.50,320.00,284.06,281.57,276.93,281.07,289.75,290.19,296.84,304.59,318.36,347.73,352.48,360.38,353.11,337.36,323.47,297.30,315.54,323.68,343.09,351.49,361.49,357.24,354.83,358.72,370.95,345.49,336.63,334.24,328.40,L5
2005-08-28 21:49:52+00:00,300.58,286.42,,,273.60,,,,,,269.64,289.64,302.25,,231.08,227.89,,,,,,,,,293.88,296.38,295.76,301.27,309.64,312.15,308.63,312.35,312.49,319.40,327.03,303.07,286.59,328.32,354.23,360.45,367.66,366.28,370.15,372.71,,,,,,,,332.80,334.19,329.41,319.91,316.95,321.02,323.88,324.15,322.43,318.61,317.00,320.48,321.24,321.63,321.50,323.01,329.13,328.70,,,,,,,329.93,327.76,325.32,328.80,334.49,329.81,329.53,333.85,335.38,328.08,345.59,336.76,318.30,305.03,,,,,,,332.43,335.43,338.39,336.80,334.82,328.76,326.98,334.49,336.84,346.27,349.22,330.95,,,,,,,282.19,290.47,302.38,313.19,331.98,343.13,345.59,340.17,320.14,303.63,288.28,303.10,,,,,345.68,347.13,355.27,361.23,343.01,335.02,324.81,320.90,L7
2005-08-29 21:42:34+00:00,,,,,,,,,,,,,317.30,326.23,323.22,317.79,310.22,304.29,314.08,321.22,315.14,297.17,307.62,311.69,315.55,315.58,320.99,320.73,327.57,325.13,332.75,332.77,332.18,337.57,346.70,,340.20,356.78,374.81,,,,,,,,,,,,,350.81,351.52,345.19,344.08,330.04,332.90,337.72,336.62,332.39,332.75,332.24,334.55,337.08,330.42,330.44,328.62,333.46,334.99,327.70,323.87,327.58,330.96,335.46,344.45,345.79,343.68,337.54,343.71,352.67,353.28,348.71,352.31,358.07,356.78,358.15,352.04,333.65,320.05,320.19,325.05,319.91,315.76,322.55,341.17,350.41,355.61,357.87,357.91,360.37,351.96,351.92,353.71,360.60,368.52,378.14,352.02,327.93,301.92,286.56,287.10,290.06,291.90,294.66,305.55,318.76,334.64,352.79,364.50,362.37,349.77,332.25,319.43,303.45,315.50,332.97,349.96,371.42,374.75,365.64,362.85,374.93,380.62,363.48,349.94,346.67,344.64,L5
2005-09-22 21:43:32+00:00,320.34,297.26,298.33,288.53,279.12,266.24,290.72,294.29,290.46,279.25,274.58,299.59,296.27,314.63,327.33,329.98,328.26,315.49,299.22,278.96,270.72,246.18,233.55,,,,,,,,,,,,296.47,271.42,,,,,,,,,,,,,,,296.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.36,,300.98,287.90,288.81,290.30,291.16,305.89,,,,,,,,331.37,327.68,322.87,321.57,320.53,332.20,348.78,317.45,289.41,253.64,264.01,,,,,,,300.34,315.28,332.60,339.99,335.98,319.77,304.17,284.08,293.08,316.51,331.10,,,,,,,,327.12,323.29,311.07,L7
2005-10-08 21:43:29+00:00,,,,,,,,,,,,286.45,293.13,315.61,329.88,327.10,315.38,325.12,301.96,289.13,282.25,266.50,269.25,277.63,,,,306.25,313.33,315.16,307.52,297.90,,,,,,,,,,,350.61,347.24,346.23,338.52,332.92,320.77,331.01,315.27,323.84,327.38,322.74,331.25,,,,,,,,,,,,,314.18,318.59,331.99,324.54,314.08,315.67,317.20,309.27,296.69,314.56,304.43,,,,,,,,,,,310.99,302.87,297.10,304.71,308.54,313.49,319.64,322.30,335.90,343.46,,,,,,,,347.16,356.06,330.08,302.01,273.21,279.10,276.50,277.45,285.50,284.54,289.85,,,,,,,320.34,311.50,293.28,300.49,321.79,336.64,354.26,357.23,352.57,349.97,359.61,,,,,,L7
2005-10-24 21:43:43+00:00,,,,,,273.46,295.99,305.26,300.91,293.68,287.55,301.58,303.61,322.90,335.72,334.82,326.05,323.28,316.04,307.37,299.44,278.53,304.32,308.53,308.60,314.58,,,,,,,,,,,318.63,347.64,350.26,354.12,357.89,364.41,368.91,363.86,366.25,355.09,333.40,325.60,338.86,331.99,333.00,331.57,333.17,,,,,,,,,322.24,314.81,312.05,315.29,315.56,317.32,328.65,342.25,333.46,328.02,320.06,315.82,313.79,311.20,329.65,,,,,,,,331.60,331.15,334.29,337.21,323.29,331.70,319.62,315.99,322.60,325.23,330.54,,,,,,,341.43,341.50,344.53,341.46,349.68,363.09,345.09,312.01,281.25,286.65,285.75,280.26,,,,,,,347.01,352.68,350.40,332.56,321.37,296.91,312.93,331.96,347.87,363.60,368.08,,,,,,,,317.93,L7
2005-10-31 21:49:59+00:00,297.90,280.66,273.91,275.17,289.70,296.41,288.42,285.81,281.94,285.05,283.50,278.71,292.96,321.30,316.77,309.78,293.53,288.96,,,,,,,,,,,,305.34,317.71,304.31,318.98,310.42,335.25,,343.23,345.22,374.42,356.59,349.70,364.74,357.50,360.48,365.17,356.58,318.68,316.28,321.64,,,,,,,,,314.30,336.15,320.77,311.98,315.49,309.70,307.82,304.14,299.26,310.55,320.67,335.75,338.22,316.55,311.29,,,,,,,,326.69,335.30,327.02,327.46,341.49,334.80,327.87,334.99,335.73,325.10,322.89,330.62,347.96,,,,,,356.04,355.29,362.46,357.57,348.19,350.05,346.77,351.47,365.91,338.06,327.57,,276.76,,,,,,,303.63,326.22,333.84,341.87,339.20,319.62,308.12,287.42,296.90,315.47,333.82,,,,,,363.82,348.00,327.12,319.35,314.23,L7
2005-11-08 21:48:52+00:00,321.88,298.88,303.49,299.25,286.34,273.28,295.92,306.25,304.26,290.38,290.00,307.50,312.76,335.73,342.39,343.20,336.47,340.55,322.87,311.41,298.35,264.99,286.63,312.02,316.83,319.54,321.54,324.59,328.97,332.85,329.12,324.71,329.93,326.75,297.90,240.54,329.20,355.83,362.51,376.73,371.11,366.80,379.69,380.69,377.40,360.54,347.81,342.39,357.31,347.47,348.77,347.39,337.50,350.05,334.31,334.91,339.03,344.73,334.73,341.61,334.39,333.95,330.63,321.67,319.84,323.41,335.67,348.48,362.65,346.22,340.33,335.66,323.72,321.61,320.87,335.87,334.96,335.66,334.62,337.28,334.46,324.23,343.34,340.35,333.92,338.89,332.86,326.76,315.79,319.89,324.90,328.03,336.16,338.95,334.35,346.69,349.46,352.51,351.89,349.44,348.02,343.27,340.95,342.06,360.46,370.34,347.06,317.51,302.15,284.43,285.60,284.61,283.53,286.35,294.04,301.85,306.50,331.81,346.28,355.78,352.44,337.10,324.54,304.29,311.31,335.20,349.88,364.54,374.00,353.02,348.21,358.10,371.97,344.00,330.30,327.61,320.63,L5
2005-11-09 21:43:54+00:00,,,,,,,282.59,291.55,287.48,280.34,280.05,295.47,301.20,320.55,325.68,322.46,322.71,315.98,306.25,302.94,292.10,284.42,306.09,303.42,300.97,311.27,316.11,,,,,,,,,,,353.83,357.19,361.12,357.77,359.12,376.27,375.20,370.13,349.80,331.45,328.97,341.06,331.94,332.30,331.60,333.38,340.74,,,,,,,,,318.81,313.13,309.72,318.37,328.15,333.39,346.93,334.52,327.56,323.98,318.98,318.62,323.90,329.05,,,,,,,,,318.46,329.77,331.72,323.28,321.32,315.04,313.67,322.81,327.59,330.78,331.12,,,,,,,335.63,333.69,332.10,345.27,350.70,336.83,305.42,278.17,275.55,272.85,275.15,279.15,,,,,,336.84,345.54,342.30,325.69,310.31,291.91,302.93,322.45,335.73,353.92,358.52,353.66,,,,,,,,L7
2006-01-12 21:44:20+00:00,311.58,316.99,306.56,292.48,295.65,307.26,281.50,278.57,278.34,294.28,304.10,302.82,322.20,326.71,323.88,326.14,335.98,323.88,318.89,317.39,,,,,,,,,,,,331.35,322.41,327.15,337.06,339.13,354.87,367.38,369.75,371.77,383.36,390.22,393.29,383.87,383.12,372.74,367.14,366.10,355.45,,,,,,,,,333.17,338.41,330.41,327.01,335.14,337.17,339.71,345.26,344.09,349.72,351.97,347.81,343.14,341.38,341.23,,,,,,,,343.56,347.70,354.63,340.65,344.78,354.02,355.92,350.33,343.80,336.49,336.61,329.42,328.15,,,,,,,345.11,342.61,337.66,334.37,333.76,344.76,359.94,381.13,370.59,324.39,302.41,,,,,,,,314.94,331.23,340.18,347.23,338.43,323.02,314.40,300.14,306.03,321.62,,,,,,,,336.01,331.68,320.76,315.48,L7
2006-01-19 21:50:34+00:00,319.62,305.19,302.73,298.64,276.90,269.74,282.72,291.41,294.66,289.59,292.62,311.53,307.94,327.10,341.07,,,,,,,,,,,,322.23,330.50,334.44,331.34,326.77,327.03,324.58,326.15,,340.08,357.95,360.93,370.85,399.87,396.42,385.34,387.34,388.78,382.36,375.14,,,,,,,,358.49,342.71,345.31,352.38,349.89,337.18,345.26,341.07,339.16,342.48,343.08,342.98,350.45,359.95,357.97,358.27,347.29,,,,,,,348.32,341.51,340.40,345.46,345.30,353.52,330.53,327.49,322.75,327.41,336.55,324.29,322.96,319.00,313.25,,,,,359.20,366.59,365.09,361.17,348.39,340.42,334.95,334.23,340.80,360.61,372.48,344.27,312.24,288.83,,,,,,299.11,304.33,316.32,340.23,346.03,352.93,350.17,333.46,315.95,297.93,308.71,325.42,,,,,,360.43,367.33,334.81,324.16,322.33,315.01,L7
2006-01-20 21:44:25+00:00,331.72,316.98,321.60,312.13,298.37,285.31,302.39,302.33,302.10,299.00,297.96,314.57,311.74,334.88,348.69,352.88,353.44,357.27,334.42,331.51,334.28,341.76,348.26,348.90,339.72,347.74,354.38,349.51,348.48,341.20,336.26,334.87,339.30,346.98,346.56,362.71,370.31,382.62,382.16,402.00,406.82,396.16,402.28,397.82,393.77,386.47,382.81,370.41,370.37,371.82,379.04,363.70,353.20,366.51,354.22,368.21,366.34,361.34,356.95,358.23,358.80,362.12,359.15,350.92,355.79,361.17,371.27,371.96,375.19,364.28,363.65,359.09,357.83,356.34,353.42,357.44,363.44,356.41,361.68,364.48,369.05,373.06,361.87,362.64,363.30,379.63,374.34,,354.49,356.39,346.42,347.35,350.96,344.77,350.79,362.77,374.23,373.99,370.01,363.10,357.69,347.34,345.90,351.70,367.68,385.74,355.37,329.89,315.68,313.18,305.91,301.58,298.74,302.27,310.66,318.70,330.71,347.74,353.88,358.46,349.20,339.02,322.78,304.98,315.51,334.75,348.54,360.42,364.11,359.81,358.33,369.33,377.61,351.05,335.60,329.11,320.83,L5
2006-01-27 21:50:46+00:00,316.83,329.11,309.15,302.02,314.63,325.11,291.23,275.99,289.04,301.96,310.04,322.75,332.07,334.13,332.09,325.41,322.81,304.58,316.43,312.80,310.51,320.03,319.73,321.27,328.01,320.25,322.31,320.76,327.62,329.63,333.48,331.10,327.16,336.19,350.84,352.05,356.99,370.25,376.27,364.27,384.14,395.12,397.54,398.51,383.56,382.63,369.65,366.78,342.15,352.43,344.37,349.77,347.81,336.15,339.48,336.76,340.59,335.56,337.94,322.68,322.80,322.03,331.88,341.70,337.96,336.65,340.04,344.12,336.46,339.86,336.43,337.98,335.65,332.68,340.89,336.48,335.11,345.41,344.07,342.23,342.31,348.41,349.56,349.84,345.77,346.05,340.56,328.70,332.28,336.40,327.22,323.81,320.71,330.11,336.78,350.54,361.45,362.34,358.88,348.71,339.91,345.59,341.84,344.25,361.19,380.44,377.50,334.87,306.86,292.03,288.17,282.97,290.65,296.05,302.71,317.66,323.58,351.80,363.56,364.65,350.59,339.51,327.64,300.51,311.01,332.61,343.50,361.22,377.43,361.73,360.14,369.89,376.30,338.05,331.69,328.07,323.66,L5
2006-02-12 21:51:08+00:00,315.91,311.80,298.81,294.21,297.48,291.83,275.35,274.20,270.82,286.04,305.72,308.54,315.79,317.56,323.44,331.23,324.65,312.89,317.49,317.04,312.34,312.08,,,,,318.43,316.96,319.79,319.66,329.52,331.92,330.50,325.37,323.96,345.81,359.12,360.86,372.64,375.66,379.00,387.57,394.84,390.99,380.28,370.69,360.77,361.52,350.80,350.09,339.41,337.92,342.84,333.31,335.22,335.88,333.55,335.78,337.84,327.44,330.87,335.27,328.58,330.19,337.51,341.07,344.37,344.61,339.33,338.96,336.05,339.25,339.39,336.21,335.73,338.47,337.24,334.77,335.07,338.88,344.81,343.59,341.69,343.02,348.80,352.66,345.20,331.03,329.23,326.51,334.13,332.77,322.71,314.79,333.37,346.38,363.13,362.21,354.66,349.02,340.85,341.23,342.62,340.08,358.26,372.79,360.28,325.20,297.16,288.70,287.77,280.78,283.89,291.04,301.25,310.05,316.81,338.49,345.45,345.13,340.61,325.07,315.68,296.86,310.35,327.98,339.21,354.57,358.73,355.26,348.18,360.29,363.32,346.56,332.22,328.86,318.13,L5
2006-02-13 21:44:31+00:00,,,,,,,,,,,,,296.29,315.29,323.44,325.15,324.69,318.11,319.96,316.35,311.31,,,,,,319.72,319.90,319.39,321.96,326.93,327.66,326.96,,,,,,,,,,397.00,382.64,372.33,367.88,364.01,357.70,349.62,347.23,339.22,339.53,343.12,339.46,337.21,337.85,338.72,338.02,,,,,,,,,343.56,341.75,335.61,335.64,337.06,335.55,337.73,337.03,337.07,337.79,339.48,338.89,336.95,336.10,,,,,,,,324.46,326.28,323.35,328.63,323.94,318.69,316.33,335.47,347.26,361.60,357.87,,,,,,,,356.81,346.59,319.11,296.39,282.69,282.55,280.86,281.42,286.46,293.77,301.22,,,,,,,,286.48,303.31,314.67,329.17,347.06,350.87,350.28,345.83,351.85,357.45,,,,,L7
2006-02-20 21:50:43+00:00,322.82,307.51,310.60,300.72,285.16,272.70,284.94,291.91,289.82,286.95,294.59,305.73,,,,,,,,,,,,317.80,324.42,336.59,335.87,333.44,332.01,334.14,329.36,330.07,337.01,330.18,312.92,345.39,358.78,370.69,375.27,381.61,384.74,391.82,396.93,,,,,,,,,343.36,343.73,347.07,340.82,346.59,344.76,346.12,336.43,336.17,332.51,335.04,336.71,336.27,332.90,343.23,347.14,346.13,,,,,,,,348.98,347.36,349.01,347.15,347.68,349.33,349.67,348.65,329.50,351.91,344.14,350.65,347.92,334.47,,,,,,333.21,344.63,357.65,353.95,352.89,345.65,336.79,330.50,330.43,336.01,350.83,370.72,,,,,,,278.54,280.03,292.96,301.04,311.03,331.79,343.09,349.13,343.04,328.02,312.47,292.66,298.34,,,,,342.78,346.34,357.08,362.88,341.19,330.44,322.60,312.65,L7
2006-02-21 21:45:08+00:00,,,,,,,,,,,,,,,,,329.44,327.73,302.47,288.20,288.50,,,,,,331.28,336.05,339.58,337.20,334.92,332.10,335.41,331.33,317.74,349.86,358.46,366.91,373.09,387.44,391.55,391.59,393.82,393.67,389.45,381.83,376.52,366.81,,,,,,,,,,,,,,,,335.53,338.65,345.45,346.99,353.54,354.75,345.20,339.12,335.42,343.66,337.01,339.89,344.06,349.17,349.58,342.69,344.38,347.17,348.55,,316.27,344.52,346.72,350.02,340.84,340.11,325.38,335.08,332.42,327.12,326.06,332.88,352.97,357.07,344.24,356.05,349.76,342.72,336.71,334.60,334.52,347.78,367.97,344.62,320.73,303.45,286.41,280.60,284.20,274.25,286.98,293.10,302.14,312.75,337.55,348.15,350.52,343.80,331.20,319.45,305.56,311.70,326.96,337.14,349.50,359.16,357.64,355.46,359.00,370.55,351.83,334.56,326.51,321.13,L5
2006-02-28 21:51:28+00:00,307.59,304.38,287.57,283.79,281.46,275.11,260.56,267.09,272.53,286.44,293.91,294.46,302.69,315.90,318.92,310.26,302.95,291.40,290.51,300.30,297.12,306.76,,,,,,317.10,318.20,319.33,316.26,316.30,315.49,315.09,311.63,337.40,351.32,354.18,363.72,369.24,372.96,379.94,386.86,386.31,374.69,367.46,357.26,358.01,355.39,352.36,345.91,342.82,336.86,331.99,334.20,329.81,328.35,325.97,327.91,325.31,323.94,324.94,332.26,336.07,333.31,333.62,340.62,344.56,339.86,335.80,332.79,,,334.73,336.20,331.71,332.82,335.67,339.91,340.05,340.41,340.51,344.95,341.79,347.75,347.36,344.77,332.91,326.69,320.67,330.94,335.65,335.77,329.11,329.87,339.06,347.31,356.97,351.97,348.49,331.83,328.39,336.57,343.87,354.65,356.03,338.26,305.34,284.44,275.21,271.55,272.62,284.95,287.10,296.80,307.30,317.52,338.08,342.75,349.82,336.11,323.66,312.28,296.41,304.45,324.25,340.26,355.05,359.50,353.67,349.38,358.12,357.93,347.19,329.34,320.48,314.34,L5
2006-04-25 21:50:40+00:00,,,,,,,,267.29,256.99,284.22,296.39,293.78,312.50,307.18,303.01,293.53,,274.66,289.26,292.55,298.51,291.35,284.07,,,,,303.10,312.61,323.54,,,,,,,,,,332.68,350.43,373.53,378.97,354.86,347.19,350.55,352.47,355.97,328.62,334.46,315.77,315.48,317.38,310.60,318.36,317.73,324.23,,,,,,,,,307.18,305.93,309.83,307.07,315.73,311.53,318.84,318.76,312.19,310.93,305.73,317.87,314.64,310.73,313.97,,,,,,,313.54,313.43,312.63,301.17,311.99,316.99,322.70,325.32,332.05,345.90,356.08,350.87,,,,,,,352.24,364.66,360.18,285.93,272.68,262.23,263.56,275.03,279.61,282.28,291.84,301.61,308.58,,,,,,313.70,293.72,303.56,318.89,329.97,347.05,357.03,353.52,345.98,355.15,358.79,347.11,,,,L7
2006-04-26 21:46:20+00:00,,,,,,,,,,,,313.88,319.84,325.27,315.14,306.66,293.88,278.06,295.54,311.92,307.38,304.95,290.43,282.02,,,,315.31,324.23,328.29,323.38,331.88,319.19,324.12,325.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.70,335.29,312.61,315.24,320.41,315.36,316.94,312.79,315.08,324.64,320.85,314.38,313.04,318.94,323.30,317.54,317.30,328.94,330.17,328.33,323.01,321.81,322.04,321.36,319.08,318.99,305.38,315.54,322.15,330.66,327.50,335.50,355.07,370.81,359.42,354.18,354.98,339.98,336.91,350.96,358.86,359.15,366.33,361.60,291.42,268.91,270.97,265.84,280.68,295.40,294.82,307.08,310.78,318.44,340.28,352.96,354.65,342.64,329.90,317.39,299.14,312.88,323.49,339.34,354.91,365.95,358.95,355.16,354.43,359.24,340.90,328.47,323.84,320.48,L5
2006-05-20 21:44:32+00:00,,,,,,,,,,,,,314.11,,329.77,172.83,117.63,116.61,303.76,311.52,320.95,320.67,316.44,317.61,307.34,313.45,319.61,325.17,325.54,,,,,,,,,,,362.28,361.14,373.16,380.34,376.88,372.30,368.67,360.78,362.04,363.70,356.13,351.61,352.73,337.21,331.04,324.34,327.60,,,,,,,,,327.95,331.97,333.73,335.07,340.99,341.21,338.89,337.98,337.57,339.58,333.07,340.29,349.70,,,,,,,,,348.23,338.39,332.88,339.70,333.40,344.71,344.62,352.54,344.37,349.56,356.82,,,,,,,,359.82,371.22,373.04,351.31,315.20,292.03,290.39,292.69,289.84,292.98,301.79,,,,,,,348.74,331.80,321.31,304.50,314.79,332.79,350.57,365.01,367.60,362.21,358.56,,,,,,,L7
