dates,satname,nzd0557-0000,nzd0557-0001,nzd0557-0002,nzd0557-0003,nzd0557-0004,nzd0557-0005,nzd0557-0006,nzd0557-0007,nzd0557-0008,nzd0557-0009,nzd0557-0010,nzd0557-0011,nzd0557-0012,nzd0557-0013,nzd0557-0014,nzd0557-0015,nzd0557-0016,nzd0557-0017,nzd0557-0018,nzd0557-0019,nzd0557-0020,nzd0557-0021,nzd0557-0022,nzd0557-0023,nzd0557-0024,nzd0557-0025,nzd0557-0026,nzd0557-0027,nzd0557-0028,nzd0557-0029,nzd0557-0030,nzd0557-0031,nzd0557-0032,nzd0557-0033,nzd0557-0034,nzd0557-0035,nzd0557-0036,nzd0557-0037,nzd0557-0038,nzd0557-0039,nzd0557-0040,nzd0557-0041,nzd0557-0042,nzd0557-0043,nzd0557-0044,nzd0557-0045,nzd0557-0046,nzd0557-0047,nzd0557-0048,nzd0557-0049
2008-05-05 22:10:50+00:00,L7,,,,,330.80,298.66,285.94,277.28,266.92,269.10,279.18,291.04,277.99,261.12,257.14,262.99,277.19,267.58,259.71,258.14,249.70,231.15,226.16,230.25,243.03,251.73,263.92,270.94,251.82,249.11,262.49,262.82,242.82,240.11,249.69,242.06,215.02,199.09,183.72,192.26,195.29,200.90,210.36,212.50,221.19,239.36,255.05,285.61,278.82,296.82
2008-06-22 22:10:26+00:00,L7,310.34,298.96,277.38,277.30,287.13,282.35,267.50,267.81,253.72,254.97,245.04,247.88,252.20,248.44,257.37,259.56,253.27,247.58,238.26,228.60,223.79,223.68,222.09,215.81,219.97,223.42,234.33,247.74,247.23,234.75,210.11,200.82,198.31,204.07,207.35,206.75,190.26,172.80,176.49,183.66,185.11,189.01,201.53,207.67,210.82,226.60,252.01,268.33,285.13,296.31
2008-08-09 22:09:59+00:00,L7,315.94,303.72,277.47,259.36,247.21,255.84,262.41,252.56,245.57,232.16,224.69,236.84,243.26,252.69,260.65,260.73,252.59,244.07,221.47,212.43,212.65,215.68,212.28,205.00,206.82,210.00,223.17,242.19,243.89,221.47,212.58,197.75,197.79,193.39,197.47,189.82,,139.26,144.25,146.52,153.06,164.86,181.68,184.99,199.84,212.33,236.12,254.90,261.29,279.76
2008-10-12 22:09:25+00:00,L7,320.18,313.03,301.93,296.80,283.46,259.81,252.77,234.98,225.86,240.53,252.24,254.40,244.19,233.46,237.11,245.43,258.32,264.14,251.73,241.73,228.06,209.46,200.77,202.58,214.24,230.84,240.21,250.75,254.21,236.54,222.67,212.16,200.22,195.20,196.93,191.17,172.95,162.36,165.45,162.47,163.64,170.91,183.49,191.99,200.10,220.50,237.43,257.19,262.94,268.55
2008-11-13 22:09:55+00:00,L7,336.67,332.95,331.08,332.13,322.25,302.59,268.22,242.77,243.75,248.52,259.37,261.76,252.30,248.14,244.57,246.70,261.00,275.14,277.91,267.31,250.24,237.39,213.71,210.06,216.19,,272.71,273.78,269.19,260.31,247.16,240.95,243.59,223.30,216.57,222.41,200.64,193.59,,164.79,171.71,200.25,222.19,215.36,223.21,241.79,253.15,279.26,282.37,289.91
2009-04-22 22:11:10+00:00,L7,332.54,321.13,308.84,297.05,281.68,269.84,241.79,233.46,214.43,226.65,241.45,208.77,218.24,234.65,236.68,255.07,264.69,261.31,251.03,243.40,220.99,204.98,203.43,218.12,221.05,235.58,240.14,258.80,251.72,232.10,219.42,211.39,202.04,199.41,199.03,198.15,187.45,163.34,152.05,160.71,169.28,175.72,189.22,195.53,203.23,218.05,238.33,252.08,252.70,257.47
2009-05-24 22:11:14+00:00,L7,,,,,,,499.10,,,,,,,,,,,,,,,371.32,,,,,,,,,,,,,,,,622.47,,,,,,,,,,,255.66,
2009-08-12 22:10:57+00:00,L7,,,,,,,262.29,257.94,242.08,236.87,236.37,251.27,248.09,244.25,233.74,224.89,228.55,244.20,241.51,237.96,234.23,232.07,238.28,236.49,225.17,227.13,228.14,253.60,258.94,243.18,212.91,,,,,,175.21,161.22,157.57,176.70,181.43,186.21,,,,,,,263.43,268.05
2009-12-02 22:11:36+00:00,L7,329.19,313.05,311.91,307.05,295.99,270.56,268.10,272.15,270.82,275.15,294.77,300.06,293.47,260.72,254.47,264.23,288.08,293.12,261.52,247.84,235.54,242.17,260.06,277.12,283.59,289.87,285.13,269.19,267.79,259.34,248.62,241.94,241.10,241.78,241.32,244.13,221.78,183.75,236.98,237.11,230.27,229.26,231.12,228.26,228.29,238.72,237.34,283.15,281.93,293.70
2010-02-12 22:12:05+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-20 22:12:45+00:00,L7,330.22,331.13,313.13,296.32,285.22,277.10,269.10,270.57,270.92,258.99,246.68,250.66,270.16,281.48,284.46,286.35,281.00,275.20,267.79,262.83,265.08,263.96,260.77,257.59,260.08,259.48,264.75,277.57,270.34,254.79,238.70,226.04,217.59,221.22,224.20,227.46,207.48,197.72,186.54,191.03,193.68,200.72,205.52,206.23,213.63,224.48,248.77,261.07,261.37,266.30
2010-04-09 22:13:00+00:00,L7,323.95,321.37,304.31,301.11,285.86,272.67,262.94,257.63,260.85,264.43,259.48,249.43,244.66,253.03,263.85,269.32,270.62,258.73,247.06,241.98,243.34,244.53,244.05,244.16,238.97,245.64,252.19,261.73,253.59,233.22,215.87,210.54,205.55,202.68,208.76,210.32,185.35,171.06,174.65,175.86,174.59,189.30,195.32,202.08,204.84,218.54,243.47,257.59,252.84,264.35
2010-08-31 22:13:03+00:00,L7,315.02,291.80,274.01,270.34,279.63,290.41,294.38,274.03,255.64,252.26,252.48,258.61,272.69,278.99,274.47,264.84,251.18,245.77,240.58,239.94,233.20,220.51,219.64,224.84,231.82,243.24,243.52,241.63,244.37,235.67,219.89,210.61,199.90,198.20,206.48,209.55,188.54,171.89,164.34,172.15,170.14,179.42,182.53,194.61,199.38,212.90,235.52,249.81,259.53,265.98
2010-12-13 22:11:01+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-07 22:14:12+00:00,L7,318.54,311.85,301.71,297.29,289.27,276.77,273.86,286.21,287.46,283.91,272.32,260.87,250.62,250.78,260.90,269.75,267.82,249.10,234.61,229.53,225.53,224.21,224.04,225.66,223.01,234.28,241.04,248.32,245.97,225.57,207.46,202.65,197.09,201.19,199.69,195.31,191.91,200.18,182.39,176.51,165.91,169.26,180.78,186.12,190.00,206.61,227.94,245.97,258.53,263.02
2011-03-03 22:11:08+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.09,258.53,270.33,274.58
2011-04-28 22:14:24+00:00,L7,313.75,299.43,287.74,277.08,269.46,265.50,264.83,271.17,274.37,268.95,273.33,269.20,256.87,252.54,249.59,247.87,253.43,257.18,238.78,220.55,216.34,219.36,220.57,226.83,226.82,234.37,238.34,243.80,246.17,225.95,212.91,203.00,202.31,198.61,200.52,204.48,186.82,164.52,164.55,169.81,168.36,184.31,188.43,200.91,205.00,218.86,235.85,252.46,264.02,269.73
2011-05-14 22:14:21+00:00,L7,295.28,284.10,271.45,266.28,251.90,249.17,250.56,252.60,253.31,259.08,260.71,252.04,250.41,240.19,233.40,230.65,232.13,240.48,228.34,215.99,199.86,207.76,207.33,204.43,212.17,225.23,228.80,232.12,227.23,221.59,203.69,190.63,177.39,182.23,184.30,194.55,169.71,153.08,136.54,153.26,155.80,169.27,179.60,180.55,195.08,201.05,226.90,246.47,255.85,268.94
2011-06-15 22:14:22+00:00,L7,,,,,,,,,,,,,,,,,231.79,247.36,239.44,236.46,224.30,218.99,209.94,222.42,215.20,224.34,222.00,227.57,213.65,212.94,213.12,207.07,200.68,198.72,202.81,205.13,186.49,196.53,187.78,186.20,194.21,195.10,198.94,206.95,205.86,214.70,239.14,261.61,293.52,296.37
2011-07-01 22:14:18+00:00,L7,322.27,317.15,301.90,292.30,285.98,265.31,261.95,264.15,262.47,265.51,277.80,285.14,282.26,272.48,256.46,251.08,261.46,273.66,265.81,248.21,240.54,234.66,229.61,231.27,234.51,244.80,243.95,262.02,263.65,240.86,226.01,223.25,214.56,214.11,210.88,215.89,216.23,196.83,187.02,196.41,204.23,208.14,214.05,210.70,227.89,233.70,257.38,286.11,299.05,297.75
2011-08-18 22:14:11+00:00,L7,315.58,308.60,294.96,285.81,281.13,275.80,263.13,257.49,251.90,254.66,255.96,256.36,256.55,256.89,254.36,250.15,245.08,249.78,239.31,229.95,227.67,224.52,225.01,223.72,223.25,229.12,232.24,243.66,244.77,231.01,221.00,207.23,200.83,196.43,197.31,199.93,169.91,149.69,143.99,162.64,163.19,175.62,188.67,192.55,199.64,209.44,235.56,255.31,267.32,277.41
2011-12-24 22:14:43+00:00,L7,360.30,339.17,311.81,299.08,293.82,310.21,319.58,289.82,279.49,274.42,262.08,239.30,226.72,241.63,267.52,264.48,306.35,286.27,282.04,279.82,253.56,247.92,250.54,252.11,246.43,272.20,279.22,262.07,246.11,266.34,258.29,248.92,221.87,211.67,197.59,,,169.97,225.36,229.99,223.64,225.62,220.01,222.16,213.00,233.73,255.23,276.12,276.51,274.19
2012-01-25 22:14:47+00:00,L7,360.63,,284.42,284.00,309.99,331.59,327.71,304.44,280.79,259.56,249.15,242.05,242.72,245.69,261.54,292.81,314.60,312.70,280.45,240.70,243.07,267.16,249.09,243.63,266.85,273.77,277.50,259.30,281.33,281.25,274.22,270.36,255.83,234.08,255.90,268.72,,247.77,246.17,238.62,241.91,244.48,242.25,237.40,242.99,251.03,268.79,277.85,274.24,279.10
2012-02-26 22:14:55+00:00,L7,337.03,324.93,306.94,301.29,301.33,305.08,300.89,280.34,271.95,265.16,265.98,260.10,252.92,260.99,288.04,304.81,299.51,277.15,259.35,252.69,254.03,251.85,248.73,251.80,247.37,249.28,256.38,260.98,273.24,253.24,247.16,241.23,233.79,233.59,238.05,232.65,201.30,208.84,193.80,201.66,209.26,211.75,214.97,214.47,222.67,237.90,252.40,264.39,274.14,275.46
2012-06-01 22:15:11+00:00,L7,309.30,294.74,286.22,267.60,258.54,260.35,264.40,255.51,251.80,247.90,239.09,233.55,233.13,239.95,235.20,237.23,240.15,240.59,234.03,231.15,223.68,221.58,216.38,214.67,218.42,229.45,235.14,242.27,248.16,225.93,213.87,205.28,196.94,195.62,199.06,199.74,188.25,161.47,158.13,167.84,164.47,176.42,181.18,185.48,198.15,204.65,234.59,244.22,249.80,268.02
2012-07-03 22:15:24+00:00,L7,311.15,306.76,299.53,286.02,293.63,276.96,262.94,271.02,260.03,256.89,252.82,236.16,227.75,230.76,236.22,246.46,243.52,234.96,233.47,235.76,225.23,225.84,226.99,228.28,222.86,230.25,238.58,253.29,250.28,232.74,219.24,228.34,216.53,218.13,224.59,221.58,193.12,149.98,202.81,196.00,198.55,205.95,199.75,206.83,213.03,228.33,251.40,282.51,302.09,303.73
2012-09-05 22:16:33+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.53,181.37,176.05,178.35,176.39,177.23,184.41,184.43,195.07,204.20,223.80,241.92,253.89,259.88
2012-10-23 22:16:36+00:00,L7,288.07,,264.40,259.76,254.34,257.20,254.59,243.83,236.66,230.08,223.66,229.73,224.06,223.05,215.06,215.54,235.07,241.93,230.97,219.25,207.17,203.21,208.55,207.52,211.18,213.57,227.55,234.85,229.17,218.59,206.35,197.00,195.08,193.83,196.20,200.35,,142.67,148.86,153.58,158.83,170.39,176.47,178.63,189.95,200.43,223.42,232.29,240.70,250.84
2012-12-26 22:16:56+00:00,L7,319.69,310.94,290.48,284.77,291.52,278.76,257.13,263.30,259.02,256.38,254.35,250.21,248.59,255.65,268.65,275.44,280.74,254.62,237.32,245.49,241.20,234.62,229.61,229.49,238.63,245.83,248.74,259.59,264.93,254.47,242.43,227.75,241.98,253.86,243.35,219.87,234.84,209.02,206.02,204.41,200.66,201.10,209.49,211.31,218.95,231.84,251.45,273.20,267.94,278.50
2013-01-27 22:16:59+00:00,L7,364.66,354.45,344.79,312.08,287.23,295.96,288.46,288.73,290.70,314.73,305.50,298.46,288.85,286.35,294.48,310.29,311.95,277.10,259.01,247.39,244.62,246.68,260.05,267.88,258.77,257.05,304.83,307.00,296.76,281.74,261.67,259.56,274.85,287.37,287.16,,260.22,268.09,257.89,243.40,238.94,245.08,240.34,246.30,243.73,249.13,266.72,276.08,279.46,277.20
2013-04-01 22:16:50+00:00,L7,328.50,319.24,304.29,285.21,276.50,266.24,270.22,267.60,255.90,255.12,264.31,272.51,262.17,249.13,245.60,261.51,268.36,264.19,249.24,241.01,235.41,237.30,233.06,231.89,233.28,244.30,244.74,257.13,260.99,249.49,246.14,238.13,236.53,235.63,249.75,237.09,226.01,205.36,202.40,204.67,208.17,211.92,219.75,215.32,218.04,226.17,244.14,259.16,260.29,267.36
2013-05-11 22:22:42+00:00,L8,357.91,345.74,332.79,339.71,333.65,324.59,308.98,303.58,307.15,288.93,269.53,274.94,276.51,283.23,287.86,306.49,311.17,288.40,278.49,267.38,266.53,267.00,270.57,271.59,257.50,255.66,282.77,290.49,297.84,283.67,278.60,265.77,266.93,267.69,257.70,262.43,246.44,224.11,217.16,224.16,223.79,232.71,237.15,240.00,238.86,244.20,264.56,302.27,301.08,300.00
2013-06-04 22:16:28+00:00,L7,314.56,,,,,258.15,,269.04,262.09,,,240.96,225.18,227.55,237.05,239.38,244.16,247.49,264.68,243.49,235.93,234.39,226.42,233.88,277.12,,,,,,,,,,,,208.40,170.13,185.26,199.66,186.29,185.43,190.49,198.74,200.32,223.48,,,259.16,247.23
2013-10-02 22:22:40+00:00,L8,322.50,317.37,300.29,284.71,281.40,272.54,268.05,269.81,264.25,265.24,263.58,250.59,243.43,245.13,256.67,264.30,270.08,258.31,244.29,235.84,225.00,229.75,229.59,227.22,226.61,235.37,247.44,264.38,255.97,237.03,222.10,224.00,217.65,219.61,218.21,217.22,188.74,180.75,175.65,178.82,184.28,191.19,197.75,201.25,204.67,217.12,236.26,249.72,247.78,257.98
2013-10-18 22:22:37+00:00,L8,329.72,321.90,311.83,291.68,279.14,268.71,263.96,262.21,263.05,260.82,254.70,242.49,241.25,250.36,269.18,283.44,272.94,251.62,239.44,235.37,233.28,229.94,228.29,231.53,230.02,239.68,254.34,275.41,271.09,242.49,236.32,241.09,245.98,244.21,237.60,242.59,228.02,224.21,,217.59,218.46,219.90,225.69,218.14,212.97,225.26,245.46,260.97,275.05,278.22
2013-11-27 22:17:04+00:00,L7,323.86,313.04,297.45,281.14,275.92,286.07,277.11,274.65,254.88,244.75,231.23,235.51,246.95,246.08,257.13,251.98,248.76,249.12,243.11,232.86,228.55,228.30,226.25,221.55,228.78,238.46,245.21,260.22,255.95,229.30,226.09,220.19,216.90,215.29,218.00,216.62,193.72,175.58,155.14,171.71,179.49,185.65,190.45,200.58,203.05,,,,,
2013-12-13 22:17:07+00:00,L7,331.06,320.91,303.78,291.72,292.58,294.21,295.97,275.71,256.97,254.72,249.92,255.03,263.61,262.70,260.92,257.72,255.66,261.89,246.48,236.47,234.78,229.71,223.52,226.92,232.77,244.18,254.00,263.34,260.75,242.35,233.27,227.03,222.98,223.10,220.59,218.68,189.08,169.12,157.38,175.86,187.27,192.60,195.70,197.06,200.33,212.76,234.66,245.63,241.20,250.38
2014-01-30 22:17:38+00:00,L7,343.61,326.16,322.08,316.96,307.31,303.01,293.82,286.13,271.81,270.11,275.34,277.10,262.26,257.71,263.59,292.22,301.79,287.31,261.96,246.51,238.83,246.41,254.13,260.73,259.61,252.17,264.90,277.01,296.12,286.32,273.58,267.28,261.39,261.79,260.63,260.26,235.89,213.13,,208.03,206.45,214.91,234.20,231.41,227.84,237.19,258.57,281.54,282.69,288.28
2014-02-15 22:17:32+00:00,L7,408.00,383.79,328.07,322.17,315.58,304.84,305.86,285.98,273.43,270.97,278.12,275.36,270.54,282.83,300.85,321.08,293.33,283.35,282.74,,244.66,244.00,249.97,276.87,277.54,273.10,292.41,278.46,276.25,262.36,258.44,257.26,244.86,242.46,247.31,239.28,216.41,249.12,252.49,,199.34,,250.27,249.19,251.33,269.86,283.20,300.54,286.49,286.40
2014-02-23 22:21:32+00:00,L8,315.69,299.64,289.44,277.86,278.78,269.87,268.78,257.72,251.78,250.91,245.87,243.18,244.46,237.26,240.67,251.51,255.44,248.66,232.53,224.77,218.56,221.01,220.49,225.65,223.77,228.58,239.87,250.25,251.71,229.93,225.13,219.42,213.50,210.65,214.10,211.65,194.78,161.01,158.31,174.11,175.28,178.24,187.13,202.03,202.35,212.95,235.61,252.04,243.41,247.37
2014-03-11 22:21:19+00:00,L8,337.62,319.55,300.99,288.74,287.99,290.50,288.28,275.52,274.29,264.86,257.60,245.47,248.32,258.40,267.17,271.83,276.38,269.01,250.23,242.16,236.30,236.59,230.01,235.88,238.34,243.70,252.15,261.84,267.30,248.80,242.44,229.77,223.33,221.06,222.77,224.60,208.65,182.26,182.44,185.72,185.62,193.38,201.99,206.13,208.82,225.86,245.34,260.23,252.67,260.03
2014-06-07 22:18:11+00:00,L7,328.31,320.59,304.14,293.50,283.26,283.37,281.65,278.73,272.86,259.26,251.02,245.11,254.10,262.57,260.63,256.51,259.12,252.14,240.10,230.69,224.88,223.12,225.20,230.40,230.28,243.51,247.26,260.04,257.98,237.00,227.30,220.08,210.90,208.59,213.20,215.27,190.37,159.03,164.45,174.00,178.93,185.02,198.56,202.57,206.31,224.86,240.13,258.54,263.29,267.93
2014-07-17 22:20:39+00:00,L8,333.45,321.70,310.53,304.68,289.49,282.40,276.78,277.00,273.40,262.62,262.14,256.30,259.30,263.41,265.55,263.74,256.48,256.81,247.13,239.97,230.47,224.90,224.40,230.77,235.30,244.48,255.69,262.19,262.32,251.28,236.28,228.71,217.09,214.85,217.15,220.47,199.99,175.62,175.17,180.08,184.07,191.52,197.58,201.66,205.23,223.80,242.14,261.03,270.29,274.85
2014-08-18 22:20:51+00:00,L8,297.63,288.50,282.19,274.69,268.48,263.87,262.98,245.08,237.58,231.82,233.65,237.56,237.67,239.30,236.60,240.43,239.92,232.96,223.08,216.26,207.92,204.42,202.39,211.71,219.30,225.69,229.27,235.84,234.35,217.81,203.14,196.67,190.05,190.91,195.98,193.76,166.05,141.72,148.65,153.00,163.70,174.44,180.46,185.08,194.76,202.51,224.13,243.07,248.18,257.98
2014-09-03 22:20:54+00:00,L8,303.82,293.98,288.01,279.45,272.85,269.18,257.10,247.39,242.46,243.65,242.51,247.80,248.37,246.39,241.35,240.75,246.10,241.37,229.80,219.99,214.55,202.00,,,217.51,235.08,236.63,244.66,240.18,228.05,213.55,198.50,195.93,195.37,198.89,199.90,173.18,148.92,149.44,159.81,163.78,176.64,180.34,183.73,197.99,204.28,226.49,238.54,247.04,254.07
2014-09-19 22:20:54+00:00,L8,314.61,303.33,296.31,277.85,271.30,267.78,268.29,261.80,253.38,250.11,244.02,245.90,247.98,246.46,242.77,245.16,252.27,252.99,231.01,215.37,211.12,212.05,212.89,214.77,222.82,230.75,234.69,246.65,241.61,233.28,214.02,210.00,198.09,199.31,199.51,201.02,176.03,146.30,150.78,160.09,170.05,176.04,184.16,185.19,199.81,207.89,228.86,242.01,247.20,258.60
2014-10-05 22:20:58+00:00,L8,288.28,279.90,269.67,264.81,258.16,257.45,250.96,242.04,231.71,224.35,225.83,222.79,229.34,227.83,223.95,226.14,239.17,238.19,216.55,209.55,196.91,193.37,199.08,202.23,205.45,206.79,215.38,234.80,228.91,215.62,196.51,186.92,184.77,188.26,187.26,195.55,162.39,148.04,143.38,153.36,163.65,169.81,177.15,177.82,191.61,199.04,221.86,236.21,241.14,256.19
2014-11-06 22:21:01+00:00,L8,328.85,327.47,323.34,309.13,319.58,319.14,295.18,278.03,281.66,285.10,285.31,269.29,265.80,253.78,252.86,263.55,279.59,303.20,314.26,279.26,243.40,229.67,240.36,262.96,277.71,289.94,292.34,291.55,294.92,274.68,240.80,257.04,259.22,263.36,256.21,257.53,247.00,255.09,,,244.71,242.51,241.98,234.81,249.08,254.12,272.01,293.52,288.14,298.99
2014-12-16 22:19:17+00:00,L7,298.87,,289.08,289.55,290.94,274.17,269.73,262.82,256.90,253.66,241.04,236.18,223.32,224.63,232.27,244.32,265.17,265.39,242.15,214.09,209.63,218.57,221.36,229.95,229.38,231.65,234.66,241.06,243.98,220.88,212.35,197.38,189.65,189.77,191.06,196.97,176.32,148.54,151.30,166.34,173.06,178.25,177.34,186.22,188.87,195.95,221.13,230.75,232.94,242.69
2015-03-14 22:20:23+00:00,L8,301.58,300.14,305.44,310.15,312.55,298.08,296.31,278.45,276.58,253.04,237.20,242.14,248.37,256.63,264.87,261.06,256.08,250.42,244.17,242.65,238.83,238.68,239.86,236.23,242.56,242.83,240.86,251.14,251.57,230.98,221.86,210.83,211.87,206.83,217.63,214.56,194.29,189.19,158.51,182.84,179.43,186.74,189.90,202.33,206.97,223.50,241.84,258.30,250.20,254.84
2015-04-23 22:20:02+00:00,L7,320.28,323.64,319.26,312.62,311.17,296.12,285.86,275.45,273.01,,,,,,,,,,,,,,,,,,,,,,,215.55,204.35,205.21,203.86,203.20,185.31,177.18,161.76,172.65,180.25,187.33,198.95,201.63,210.46,225.91,247.47,263.20,268.57,277.70
2015-05-09 22:20:10+00:00,L7,315.19,311.61,305.55,300.29,294.95,289.01,274.89,274.64,271.40,264.49,259.17,250.88,250.80,250.04,251.32,257.73,260.29,261.05,248.49,239.49,234.03,232.21,227.98,222.39,217.38,228.91,235.37,251.12,249.04,236.06,221.90,,,,,,,,,,,,,,,225.91,248.60,263.17,269.44,277.87
2015-06-10 22:20:23+00:00,L7,271.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.90,,,,,,,,,,,537.76,606.17
2015-07-04 22:20:38+00:00,L8,,,,,,551.48,,257.79,265.97,258.78,252.13,237.67,229.04,230.39,237.81,243.32,248.67,249.96,246.17,,,,,,,,,,,,,,,207.59,219.24,242.66,212.02,243.49,232.21,207.88,191.07,191.37,184.50,194.44,202.52,211.62,239.68,266.80,307.40,299.76
2015-07-12 22:20:31+00:00,L7,297.12,291.11,279.18,265.73,244.07,255.14,235.59,,238.46,247.32,235.61,228.12,223.40,220.03,226.32,232.25,243.40,238.72,233.21,224.75,233.18,223.27,212.46,207.48,207.72,217.53,233.28,229.82,235.39,218.75,206.36,199.31,202.97,204.62,210.12,209.82,190.09,167.54,172.43,182.98,191.68,202.11,202.54,207.74,210.33,224.86,251.21,265.33,273.62,280.53
2015-08-21 22:20:33+00:00,L8,297.17,288.83,282.24,278.06,280.30,276.39,269.48,262.86,251.88,245.34,243.67,243.56,249.02,240.89,236.15,236.52,243.15,250.98,245.24,238.63,234.17,242.95,248.11,249.20,238.73,227.64,226.96,250.20,252.99,233.37,221.81,221.08,219.33,224.46,228.07,221.88,200.40,192.35,188.79,187.22,189.65,198.06,204.60,203.99,211.43,222.56,236.62,249.97,261.80,265.73
2015-10-16 22:21:25+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.28,,,,,,,225.09,243.21,281.43,295.49,292.32
2015-11-01 22:21:15+00:00,L7,296.35,285.11,265.82,254.28,241.37,233.93,225.10,223.27,231.21,236.35,234.30,229.25,226.63,232.87,243.38,242.00,240.46,230.95,229.88,232.54,218.27,213.17,221.27,230.72,235.26,230.14,205.07,203.00,215.39,213.96,211.81,209.39,211.43,212.81,218.54,215.13,202.37,177.59,174.09,188.03,186.75,193.19,196.74,194.90,197.77,206.93,225.82,237.99,247.61,258.74
2016-03-16 22:21:00+00:00,L8,300.78,295.50,294.82,287.03,280.56,253.58,225.97,212.06,204.53,209.22,223.58,239.85,248.07,245.80,256.37,249.93,254.77,245.60,235.53,229.88,228.78,232.51,228.32,226.65,219.35,211.56,215.80,236.53,240.20,236.70,227.23,220.65,212.70,214.15,209.48,212.74,190.47,166.62,169.77,169.59,180.31,182.18,198.66,203.94,207.30,221.98,236.27,258.68,246.61,258.86
2016-05-11 22:23:11+00:00,L7,282.46,,265.44,264.87,259.94,256.42,243.67,219.55,209.46,205.73,217.28,224.99,226.79,245.30,247.20,243.59,245.47,243.17,235.00,237.02,227.87,209.10,198.11,206.36,209.80,215.89,227.77,237.90,238.62,224.76,222.89,215.90,211.18,206.68,212.55,206.31,184.64,148.42,156.05,169.38,174.43,187.73,190.27,201.86,206.57,221.83,244.63,257.62,263.00,267.62
2016-06-04 22:20:28+00:00,L8,319.67,305.11,302.22,301.03,294.40,288.02,272.01,254.19,251.29,257.39,255.51,263.65,266.04,269.05,278.34,277.45,273.52,269.93,260.39,257.72,254.85,237.49,224.22,222.21,219.64,234.47,239.97,254.26,254.79,236.19,228.34,224.24,219.45,213.16,220.38,218.74,193.04,186.27,177.65,177.43,182.91,187.47,189.32,198.31,206.46,211.79,236.66,268.25,255.06,261.32
2016-06-28 22:23:21+00:00,L7,246.51,255.30,268.59,264.56,251.79,247.88,219.73,193.24,192.72,214.86,222.13,223.57,227.45,234.24,237.14,236.90,237.15,227.45,215.81,213.86,213.90,217.35,213.93,205.80,200.19,190.51,197.61,224.19,227.50,218.94,207.25,198.75,190.45,185.65,190.49,190.61,157.49,139.71,143.53,158.27,172.09,174.83,180.87,185.26,199.75,213.35,239.14,255.51,262.26,268.89
2016-07-06 22:20:41+00:00,L8,309.83,316.89,327.50,325.74,304.79,284.59,258.91,233.67,263.37,261.87,259.89,255.07,269.16,277.95,282.80,280.13,268.16,258.87,252.45,260.62,257.62,256.43,263.58,259.15,229.00,227.49,241.52,283.96,298.02,248.58,239.29,255.91,256.92,236.11,220.16,230.64,218.73,213.90,,220.27,219.11,218.37,214.82,214.18,222.81,244.07,268.17,307.07,308.61,310.88
2016-07-30 22:23:48+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.38,,161.77,,,,,,,,,563.57,492.67
2016-09-08 22:21:00+00:00,L8,319.66,307.22,295.31,281.48,277.67,266.35,266.89,259.34,257.11,257.79,261.33,256.11,260.83,260.94,257.10,253.58,258.40,261.22,255.19,251.00,239.85,231.87,225.91,220.67,224.54,237.67,242.56,252.66,257.19,248.16,232.23,226.84,220.27,216.30,214.56,213.19,193.30,183.69,180.69,181.84,191.87,196.43,201.48,206.02,212.95,226.39,251.66,265.18,261.85,271.95
2016-12-21 22:23:34+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.96,168.95,174.15,176.01,182.94,201.04,221.05,224.14,215.37,234.26
2017-02-23 22:22:49+00:00,L7,329.98,322.09,302.32,300.59,297.80,289.50,290.47,290.11,283.46,272.65,267.93,266.83,263.26,264.68,272.80,277.18,284.62,277.99,250.99,240.07,238.52,238.28,234.17,241.80,251.29,256.57,260.50,266.89,266.06,247.56,237.70,233.75,220.34,218.46,221.93,214.91,201.48,185.41,177.96,178.99,186.11,199.32,206.08,213.25,224.15,232.08,251.65,262.12,255.74,264.66
2017-04-20 22:20:11+00:00,L8,312.95,299.59,289.97,279.01,280.80,282.75,281.43,279.64,276.99,262.67,265.04,255.74,254.46,259.34,258.57,264.34,260.59,256.09,244.61,243.59,239.97,232.10,229.37,229.98,225.34,233.40,237.52,249.30,252.53,233.02,226.54,213.79,213.58,207.92,213.94,210.14,199.93,175.01,178.33,176.89,176.08,189.71,193.73,202.92,208.00,226.00,244.39,260.09,251.17,259.90
2017-04-28 22:23:13+00:00,L7,357.72,308.66,294.04,276.97,279.32,300.10,293.55,290.24,297.02,285.16,270.80,265.87,293.26,304.66,298.73,,251.54,254.34,262.94,276.64,258.45,238.69,238.15,252.35,237.11,243.95,267.20,296.25,289.37,238.02,222.22,234.33,245.46,252.69,255.88,233.74,202.30,185.25,175.23,186.79,188.40,194.43,202.17,205.60,217.20,223.81,243.67,280.58,289.53,289.89
