dates,nzd0557-0000,nzd0557-0001,nzd0557-0002,nzd0557-0003,nzd0557-0004,nzd0557-0005,nzd0557-0006,nzd0557-0007,nzd0557-0008,nzd0557-0009,nzd0557-0010,nzd0557-0011,nzd0557-0012,nzd0557-0013,nzd0557-0014,nzd0557-0015,nzd0557-0016,nzd0557-0017,nzd0557-0018,nzd0557-0019,nzd0557-0020,nzd0557-0021,nzd0557-0022,nzd0557-0023,nzd0557-0024,nzd0557-0025,nzd0557-0026,nzd0557-0027,nzd0557-0028,nzd0557-0029,nzd0557-0030,nzd0557-0031,nzd0557-0032,nzd0557-0033,nzd0557-0034,nzd0557-0035,nzd0557-0036,nzd0557-0037,nzd0557-0038,nzd0557-0039,nzd0557-0040,nzd0557-0041,nzd0557-0042,nzd0557-0043,nzd0557-0044,nzd0557-0045,nzd0557-0046,nzd0557-0047,nzd0557-0048,nzd0557-0049,satname
2007-02-04 22:15:45+00:00,306.02,292.33,301.23,311.50,284.45,269.41,285.62,283.86,279.20,274.50,260.86,259.06,252.38,249.94,267.27,292.88,287.27,242.96,223.75,221.97,226.14,219.11,219.14,218.97,234.01,238.73,264.50,250.30,242.75,240.19,221.95,210.69,217.43,223.83,190.51,195.03,203.23,189.23,172.48,185.49,198.50,202.08,206.58,210.12,223.70,234.97,257.76,267.67,263.85,271.87,L5
2007-07-06 22:11:01+00:00,306.34,288.38,279.81,301.62,280.57,285.41,290.92,288.38,272.04,267.28,254.01,250.30,244.24,240.54,246.39,279.53,283.50,250.75,238.69,229.82,224.29,220.64,224.32,223.55,234.37,227.88,254.98,244.24,238.54,232.06,208.51,201.14,207.20,219.82,203.28,205.32,206.38,188.09,177.75,187.52,197.26,202.90,209.76,214.17,224.26,240.38,265.58,280.88,276.44,286.12,L7
2007-08-07 22:10:52+00:00,301.44,286.16,273.31,278.99,278.01,281.82,266.50,260.23,241.24,264.39,259.06,235.36,239.14,243.27,246.18,251.24,256.87,250.11,236.08,228.97,215.12,212.99,210.18,213.12,218.53,224.75,223.75,236.69,237.50,217.22,207.05,197.94,197.23,195.77,196.84,198.39,178.85,161.43,162.93,177.61,181.28,191.28,198.94,203.34,211.07,228.03,251.70,270.41,284.38,291.94,L7
2008-05-05 22:10:50+00:00,,,,,,283.39,273.02,265.28,252.92,255.10,263.91,275.77,263.99,240.12,238.47,246.19,258.52,252.31,245.71,241.34,235.70,215.88,212.16,213.45,227.76,237.73,249.92,256.94,233.15,235.11,,,218.82,216.11,228.69,225.26,191.02,157.09,159.72,171.26,174.29,176.90,191.69,193.83,208.27,225.36,242.13,266.94,250.82,275.82,L7
2008-06-22 22:10:26+00:00,295.09,283.71,270.20,267.13,278.42,277.32,265.57,262.19,248.24,249.95,248.93,256.28,253.01,236.66,241.14,246.78,249.12,244.40,236.90,228.87,224.66,214.24,212.04,208.53,218.32,225.49,237.04,247.25,233.41,229.85,199.02,185.57,199.85,201.38,210.39,209.91,181.93,149.69,159.39,169.83,172.07,174.24,189.83,193.97,204.86,220.90,242.38,260.86,257.81,278.44,L7
2008-08-09 22:09:59+00:00,313.26,301.47,277.48,268.41,267.25,273.92,267.70,261.93,250.79,247.46,244.61,253.56,253.20,247.17,252.24,255.56,254.87,248.05,235.20,227.52,224.10,218.47,215.56,211.49,218.24,223.77,235.86,249.01,241.50,230.50,211.44,199.41,205.07,204.62,211.25,207.34,181.93,156.55,160.25,167.23,170.90,177.02,191.71,195.57,206.36,221.48,243.47,263.46,265.86,284.05,L7
2008-10-12 22:09:25+00:00,317.90,307.65,286.73,279.43,273.98,271.66,265.04,256.19,245.72,246.90,247.79,255.04,252.12,245.49,250.01,254.43,257.29,253.34,240.50,232.48,226.26,217.49,213.03,210.66,218.51,226.70,238.12,250.61,246.23,233.18,216.88,205.99,205.85,204.26,209.42,204.70,181.60,161.50,163.55,167.79,170.84,177.49,191.21,196.23,205.88,222.41,243.04,263.45,267.46,281.92,L7
2008-11-13 22:09:55+00:00,317.41,308.79,295.38,289.15,283.08,272.69,260.65,247.60,239.98,241.79,242.88,247.76,245.74,242.31,246.93,250.40,253.30,255.28,245.09,234.82,226.43,219.10,209.96,205.66,211.85,223.03,240.36,251.36,250.63,236.02,220.68,209.54,206.12,200.13,201.20,199.84,176.90,160.25,164.82,160.99,165.00,177.40,194.22,197.00,206.42,223.06,242.60,261.92,268.43,280.26,L7
2009-04-22 22:11:10+00:00,326.48,318.91,316.14,309.18,297.32,280.31,250.00,233.47,223.68,232.17,244.50,229.35,229.86,233.27,233.41,244.38,255.62,262.31,259.06,248.86,230.20,215.28,203.16,207.59,212.71,238.58,251.01,260.88,253.24,240.79,227.38,218.04,213.53,202.07,199.68,203.78,184.76,162.22,157.19,154.62,162.37,178.70,198.49,198.22,208.22,224.50,240.74,258.45,256.70,265.57,L7
2009-05-24 22:11:14+00:00,337.04,325.63,310.96,300.05,284.25,273.11,244.56,236.03,217.43,229.65,244.72,212.04,221.24,239.15,240.68,258.67,268.69,264.58,254.03,247.00,223.99,208.25,206.43,221.72,224.32,238.58,243.14,261.80,255.72,235.10,222.69,215.89,207.18,204.55,203.53,201.75,192.59,172.34,157.19,165.21,173.78,180.86,193.22,199.53,206.00,221.05,241.10,256.08,244.51,261.97,L7
2009-08-12 22:10:57+00:00,337.04,325.63,310.96,300.05,284.25,273.11,253.81,247.34,230.17,233.68,241.00,232.11,235.08,242.32,237.76,242.28,249.18,254.84,248.19,242.98,229.53,220.62,222.77,229.61,225.20,233.27,236.06,258.12,257.88,239.56,218.25,215.89,207.18,204.55,203.53,201.75,184.62,168.03,158.09,171.58,178.23,184.25,193.22,199.53,206.00,221.05,241.10,256.08,251.38,265.63,L7
2009-12-02 22:11:36+00:00,309.44,293.30,302.62,293.88,284.70,256.20,259.50,259.75,250.28,249.84,258.85,268.94,264.61,243.24,235.88,237.16,250.09,261.94,245.34,235.50,228.72,230.39,243.00,249.40,247.66,252.33,250.46,255.22,255.14,245.09,224.04,222.19,218.53,219.21,221.57,228.33,187.93,153.99,186.70,197.66,196.60,197.16,213.56,210.70,216.14,225.55,225.19,265.59,260.35,271.62,L7
2010-02-20 22:12:45+00:00,319.08,311.47,307.52,294.60,284.53,266.11,262.06,265.28,263.78,259.99,263.00,267.63,274.73,260.48,260.02,266.79,275.10,276.44,257.57,246.83,243.22,245.34,253.33,258.85,264.11,267.59,267.85,266.29,259.62,249.98,235.94,223.37,217.20,219.36,222.13,227.30,202.49,169.49,199.62,203.44,201.35,202.85,208.88,207.80,214.43,224.51,236.52,262.66,257.49,269.38,L7
2010-04-09 22:13:00+00:00,324.54,318.60,308.25,299.33,287.16,271.08,264.72,264.92,265.36,264.02,264.61,264.35,267.26,261.83,264.70,270.70,277.01,273.32,256.62,248.28,245.82,247.86,252.79,257.02,258.52,262.83,265.19,267.33,261.02,246.95,232.03,222.92,217.70,218.18,221.51,224.70,201.16,177.68,195.68,198.08,196.26,202.71,207.76,209.30,213.59,225.08,241.20,264.38,261.05,271.53,L7
2010-08-31 22:13:03+00:00,326.74,313.84,292.57,290.56,286.88,286.81,283.12,269.97,263.08,263.18,261.25,259.29,263.51,273.26,275.61,272.88,267.34,257.52,248.66,246.76,243.10,237.79,236.68,240.30,240.67,249.28,252.69,256.51,255.43,239.28,223.15,217.82,211.01,208.72,214.87,215.74,195.23,185.97,177.78,181.25,179.62,192.64,195.37,204.79,206.57,220.56,243.96,260.14,265.85,272.42,L7
2011-02-07 22:14:12+00:00,311.90,296.95,285.56,280.56,281.66,280.04,281.12,277.33,268.30,264.84,258.86,256.19,258.40,260.01,263.36,263.39,255.17,243.89,234.35,230.84,226.12,218.81,218.59,221.35,223.87,235.51,239.03,241.72,240.84,227.37,210.13,201.75,192.93,194.12,198.21,198.53,184.66,176.28,167.80,169.45,163.15,168.77,177.32,186.03,191.69,206.50,228.73,243.56,252.53,259.62,L7
2011-03-03 22:11:08+00:00,305.79,299.10,295.71,288.79,281.98,267.50,266.01,278.92,278.96,275.41,263.05,251.60,242.12,238.03,249.57,259.55,256.49,239.83,226.11,219.33,217.03,214.94,215.54,215.46,213.74,225.78,232.54,239.82,234.64,217.07,198.19,189.90,182.52,186.62,186.94,185.11,177.34,174.68,167.82,163.76,153.16,154.69,169.45,174.79,182.15,198.11,230.75,241.03,247.59,256.18,L5
2011-04-28 22:14:24+00:00,315.77,305.26,294.55,286.94,279.15,270.87,269.11,278.48,280.66,276.18,272.56,264.76,253.50,251.29,254.91,258.51,260.30,252.87,236.45,224.74,220.69,221.51,222.06,225.94,224.65,234.08,239.44,245.81,245.74,225.51,209.91,202.45,199.27,199.47,199.73,199.60,188.94,181.60,173.04,172.78,166.76,176.36,184.27,193.19,197.26,212.49,234.91,248.40,258.40,264.69,L7
2011-05-14 22:14:21+00:00,313.86,303.13,289.16,283.33,272.88,267.21,265.95,272.66,274.82,273.76,272.18,264.10,255.74,252.50,252.11,253.16,255.28,252.32,237.02,225.76,217.02,220.51,220.42,222.71,224.06,234.40,239.17,244.52,243.94,227.48,211.42,203.43,197.60,199.34,199.50,201.85,188.15,181.93,166.49,171.19,168.02,179.61,187.09,193.34,199.56,211.95,235.18,251.19,262.68,269.44,L7
2011-06-15 22:14:22+00:00,313.86,303.13,289.16,283.33,272.88,267.21,265.95,272.66,274.82,273.76,272.18,264.10,255.74,252.50,252.11,253.16,245.68,248.03,234.83,225.08,216.05,217.08,215.01,219.28,218.80,229.10,232.09,237.49,243.94,221.05,208.80,200.15,193.58,194.40,196.14,199.32,182.95,177.20,167.03,170.76,170.38,178.70,186.33,193.02,198.56,209.84,233.91,250.30,264.38,271.48,L7
2011-07-01 22:14:18+00:00,311.52,302.19,290.26,282.61,273.62,263.51,262.22,268.00,268.78,268.74,270.36,266.13,259.42,253.06,249.25,249.09,245.68,250.58,238.66,226.87,218.58,218.02,215.56,218.84,219.36,229.87,232.09,240.03,244.92,222.65,209.66,201.22,193.72,194.29,195.54,199.79,185.55,174.03,166.97,172.34,173.60,180.53,188.72,193.40,202.24,212.25,236.00,253.64,266.22,272.90,L7
2011-08-18 22:14:11+00:00,311.35,301.94,288.84,280.12,271.90,263.67,259.89,261.14,260.26,261.80,266.68,265.41,261.27,255.15,248.12,244.64,241.53,251.04,239.90,227.31,219.31,218.40,216.06,218.81,219.74,229.14,230.63,239.40,245.12,224.04,212.69,202.59,194.98,193.85,195.51,201.08,181.66,164.83,159.80,170.01,173.51,182.32,190.69,195.09,204.45,213.12,237.50,255.53,268.18,275.67,L7
2011-12-24 22:14:43+00:00,316.80,305.72,295.40,281.79,277.88,272.20,271.76,261.39,254.01,254.25,253.70,248.69,244.57,241.08,245.30,242.50,256.82,258.33,251.78,227.78,229.98,224.12,224.44,222.97,223.15,238.10,241.19,245.31,237.36,235.46,223.52,210.55,194.23,189.21,186.01,196.61,176.93,140.33,167.26,180.43,181.10,184.93,193.43,194.32,203.72,215.01,239.60,258.37,259.74,267.20,L7
2012-01-25 22:14:47+00:00,326.75,308.88,288.24,277.13,284.27,292.23,291.94,273.20,258.23,250.38,242.09,232.27,229.50,229.32,244.48,254.15,272.01,269.28,254.77,220.62,228.93,232.90,229.05,224.82,231.87,245.86,250.49,242.51,240.74,247.03,237.53,223.42,204.75,192.63,198.18,219.62,157.91,129.83,183.74,191.67,190.83,193.81,200.31,200.71,207.01,218.90,241.66,253.10,247.69,258.15,L7
2012-02-26 22:14:55+00:00,333.57,316.55,292.08,282.07,290.81,301.75,304.32,280.63,264.69,253.66,245.19,233.27,228.06,230.35,255.41,272.10,289.86,278.16,261.22,231.59,237.50,241.77,236.73,233.91,239.67,252.36,258.31,248.06,249.93,254.22,246.01,234.42,215.35,204.64,211.43,235.58,188.16,130.97,199.97,204.34,205.85,205.47,208.78,207.72,214.48,228.16,247.06,255.83,249.52,257.17,L7
2012-06-01 22:15:11+00:00,332.06,315.36,292.76,281.49,285.35,294.72,297.14,276.96,264.51,255.26,246.99,236.66,232.37,237.31,254.41,267.03,281.49,272.09,257.47,236.31,237.09,240.04,234.69,232.75,237.68,249.68,255.56,249.66,253.55,250.19,241.30,231.70,215.97,207.60,212.90,228.50,198.63,130.97,194.72,199.78,200.07,203.43,205.94,206.21,213.20,225.33,246.75,256.98,255.67,264.44,L7
2012-07-03 22:15:24+00:00,320.65,305.73,290.10,278.81,285.80,287.04,283.52,272.76,260.23,251.46,245.31,236.51,233.21,235.47,247.36,263.23,266.56,259.90,245.91,232.97,230.58,235.15,229.38,227.50,232.42,239.77,245.98,248.04,255.37,242.37,232.17,227.43,215.63,210.21,220.53,223.57,190.70,117.98,190.08,192.16,194.67,199.51,201.65,203.16,213.75,224.56,246.33,259.36,263.24,272.70,L7
2012-09-05 22:16:33+00:00,311.35,301.88,293.40,277.56,276.73,269.47,264.36,263.91,256.67,253.15,246.77,235.67,231.19,236.48,236.71,242.75,242.84,238.59,234.50,234.35,225.20,224.52,222.43,222.38,221.45,230.60,237.61,248.53,250.22,230.09,217.37,217.94,208.02,208.16,212.95,211.56,188.87,140.18,176.23,178.31,177.39,183.77,186.30,190.10,200.59,210.78,235.11,254.07,265.37,274.79,L7
2012-10-23 22:16:36+00:00,311.51,301.88,287.46,276.90,273.79,271.14,265.98,261.74,255.27,250.73,244.82,239.45,234.09,239.92,236.53,240.01,247.28,245.46,238.60,235.65,224.47,223.18,223.08,223.76,223.79,230.20,239.53,249.25,250.24,231.53,219.45,218.87,212.75,212.43,215.28,214.16,188.87,156.84,176.18,178.07,178.69,187.21,189.12,192.51,201.59,212.15,235.84,253.90,267.12,274.74,L7
2012-12-26 22:16:56+00:00,307.30,298.48,285.27,277.51,280.40,271.70,258.84,259.96,252.57,248.45,244.34,239.43,234.13,237.49,240.87,246.61,254.00,244.56,234.58,234.30,225.20,221.95,222.38,222.56,224.95,230.55,238.95,249.91,249.02,235.93,223.40,218.70,219.00,223.08,222.38,214.73,195.64,167.51,181.57,181.46,181.98,186.81,191.09,193.86,203.25,215.11,236.52,256.04,263.99,271.61,L7
2013-01-27 22:16:59+00:00,323.97,320.57,299.81,285.42,277.60,277.19,266.63,265.19,262.01,249.56,261.05,259.35,253.72,254.85,259.25,266.96,275.77,257.76,242.32,237.24,230.88,228.05,232.62,234.83,236.07,238.70,244.47,267.03,263.47,251.49,236.70,227.94,237.11,244.83,242.07,217.71,216.67,195.29,194.34,192.44,191.21,195.59,200.46,202.95,210.39,219.73,239.81,253.65,257.16,264.11,L7
2013-04-01 22:16:50+00:00,324.04,318.71,300.43,284.66,276.72,273.68,266.87,265.19,259.78,250.47,261.09,261.87,255.12,252.36,254.89,264.75,272.98,258.60,243.34,237.33,231.31,229.59,232.03,233.25,234.60,239.40,243.62,263.85,261.91,250.28,238.28,229.42,235.75,241.31,242.93,223.04,229.50,203.91,202.43,200.33,200.46,205.76,210.46,211.83,216.94,226.10,245.70,259.13,260.51,267.29,L7
2013-05-11 22:22:42+00:00,330.19,320.09,312.20,297.11,290.08,273.41,273.50,273.66,269.86,260.03,264.33,264.94,260.70,256.09,263.04,278.43,281.94,261.99,247.68,240.32,238.61,237.31,239.99,240.21,237.96,242.38,251.97,270.22,269.02,259.01,248.12,235.30,240.78,246.85,246.99,231.66,227.59,201.65,206.58,206.66,205.39,208.41,215.57,217.12,222.20,229.50,249.03,266.57,260.52,268.26,L8
2013-06-04 22:16:28+00:00,329.91,320.09,312.20,297.11,290.08,272.19,273.50,274.36,270.21,260.03,264.33,262.22,255.49,253.23,260.37,272.90,276.92,261.16,252.98,243.23,239.97,238.80,239.18,241.23,237.96,242.38,251.97,270.22,269.02,259.01,248.12,235.30,240.78,246.85,246.99,231.66,227.01,201.04,205.57,208.11,204.42,207.08,213.09,215.98,219.58,230.20,249.03,266.57,264.05,266.91,L7
2013-10-02 22:22:40+00:00,331.49,324.18,313.07,307.29,303.31,272.98,283.97,280.71,277.72,272.17,261.19,255.37,248.26,251.80,260.38,269.92,274.99,264.61,262.38,248.77,242.38,243.59,242.08,244.10,236.69,240.60,260.19,272.52,270.35,255.44,244.98,237.51,233.86,235.22,230.58,233.93,214.34,191.33,192.50,200.71,197.95,202.92,208.32,213.18,214.51,228.16,245.87,269.44,269.12,268.24,L8
2013-10-18 22:22:37+00:00,328.05,319.42,310.77,299.42,292.97,268.65,274.84,274.37,272.05,265.72,256.12,249.97,244.51,248.44,259.91,270.90,271.81,259.18,254.64,243.02,238.10,237.99,236.63,238.55,231.56,237.63,255.57,270.82,267.04,248.45,239.19,234.70,233.33,233.65,228.92,233.61,214.33,193.55,192.50,201.93,200.08,203.74,209.99,211.75,212.28,225.43,243.27,263.06,266.60,267.73,L8
2013-11-27 22:17:04+00:00,329.47,321.77,305.23,288.73,281.30,276.32,272.37,272.82,265.61,259.83,252.99,247.34,243.75,249.09,261.06,265.23,265.04,256.59,252.42,242.34,235.23,235.55,232.18,234.00,231.62,240.73,251.89,269.56,264.85,239.16,231.32,232.76,231.80,231.32,228.94,228.94,212.51,201.29,186.97,198.76,198.94,203.33,207.15,210.73,209.44,223.95,239.25,253.01,264.66,264.14,L7
2013-12-13 22:17:07+00:00,333.29,324.81,306.40,291.65,285.98,285.11,280.27,274.31,264.12,260.72,254.58,250.63,253.15,257.57,266.75,269.56,267.64,259.96,247.67,240.33,234.74,234.15,231.25,232.00,234.27,243.76,254.58,270.17,266.72,242.13,234.17,234.58,233.31,232.98,230.10,228.98,207.32,200.42,177.20,192.50,198.88,204.76,208.18,210.03,209.26,220.10,240.38,254.40,258.12,264.78,L7
2014-01-30 22:17:38+00:00,331.55,321.28,307.75,294.18,288.07,285.92,280.64,274.50,263.13,260.06,255.97,253.16,252.43,253.80,262.74,271.05,271.09,262.67,247.99,238.53,233.02,233.84,233.29,234.71,236.57,242.91,254.11,269.01,269.22,248.43,239.29,237.32,234.58,234.40,232.41,232.19,208.69,195.36,177.20,191.80,196.59,202.45,210.00,210.93,210.63,221.21,242.01,256.96,257.93,265.90,L7
2014-02-15 22:17:32+00:00,331.55,321.28,309.53,296.56,290.70,286.59,282.74,274.46,262.56,259.60,257.18,254.38,253.17,255.22,266.06,276.66,271.76,263.63,251.50,238.53,232.68,233.05,233.79,239.00,240.92,245.66,258.22,268.30,267.36,248.47,240.00,237.22,232.39,231.84,231.47,230.64,206.07,197.49,177.20,191.80,193.63,202.45,213.68,214.27,215.31,228.20,247.72,262.04,258.18,265.90,L7
2014-02-23 22:21:32+00:00,331.74,320.50,307.80,295.51,290.39,285.97,282.24,273.46,262.64,259.98,257.33,254.54,253.55,255.08,264.59,275.01,271.59,263.26,250.41,238.50,232.28,233.09,233.51,239.04,240.23,244.84,257.21,267.34,267.28,247.44,239.64,237.11,232.47,231.59,231.42,229.87,207.24,197.13,177.34,191.69,193.44,201.65,212.04,214.68,214.96,227.55,247.45,262.89,259.49,265.65,L8
2014-03-11 22:21:19+00:00,334.40,322.19,307.70,295.73,291.00,287.69,283.98,274.63,265.16,261.65,258.52,254.57,253.96,257.09,266.33,275.88,273.60,265.13,251.45,240.48,233.85,234.69,234.13,239.92,241.16,245.76,257.64,267.72,268.70,248.68,241.15,237.79,233.15,232.09,231.93,230.49,209.23,198.46,181.27,192.66,194.06,202.55,212.20,215.03,215.17,228.52,248.27,264.13,260.95,266.67,L8
2014-06-07 22:18:11+00:00,339.51,325.62,309.71,300.80,296.23,293.48,291.19,278.61,269.16,264.11,262.16,259.39,259.52,263.70,268.71,277.91,276.69,269.57,254.65,242.72,235.31,235.99,236.19,245.51,246.23,249.84,260.74,267.46,271.43,253.43,245.87,240.27,233.45,231.89,233.23,231.06,209.82,195.86,182.86,191.79,192.27,202.26,214.38,217.81,218.29,232.89,251.71,269.50,266.24,270.19,L7
2014-07-17 22:20:39+00:00,336.94,322.73,309.64,301.26,294.26,289.66,286.43,277.37,270.20,263.73,262.35,257.75,257.11,261.28,267.23,276.88,274.57,266.88,253.06,240.98,232.89,233.34,234.64,244.12,244.81,248.20,259.32,265.57,269.43,253.22,244.53,238.00,229.56,227.62,230.11,229.32,208.73,191.86,182.95,189.59,189.20,198.56,212.44,216.31,217.54,233.03,251.40,269.80,267.70,271.73,L8
2014-08-18 22:20:51+00:00,335.54,323.00,303.58,296.56,289.03,287.46,283.70,274.24,270.65,262.56,259.51,254.98,257.44,265.19,265.68,267.20,269.02,261.37,247.28,241.17,232.29,231.46,229.16,237.28,238.85,245.86,253.51,262.70,266.29,245.63,236.31,231.93,225.83,224.07,225.64,223.55,206.83,189.93,180.66,186.38,190.52,199.38,204.70,211.05,211.50,226.66,245.47,266.54,272.90,274.63,L8
2014-09-03 22:20:54+00:00,333.92,322.61,303.64,297.38,288.27,287.86,281.82,272.60,269.28,261.61,259.38,256.45,258.72,267.76,266.48,265.65,267.82,260.46,247.23,240.81,231.99,228.21,228.50,236.79,238.15,247.66,253.37,262.08,264.65,245.75,234.54,228.50,223.17,221.87,223.35,221.80,203.36,189.01,179.74,184.27,188.97,199.91,204.01,208.06,211.09,225.43,244.11,264.50,274.63,276.72,L8
2014-09-19 22:20:54+00:00,330.11,320.17,303.08,295.73,285.39,283.90,278.32,270.31,265.64,259.19,257.25,257.12,259.18,266.18,262.31,260.96,263.71,257.84,243.92,236.10,227.49,223.88,224.89,232.31,235.62,245.60,250.41,259.58,260.22,243.18,229.44,225.34,219.04,218.43,219.50,217.72,197.75,183.42,174.33,179.95,186.66,197.36,201.15,204.58,209.78,222.37,241.31,261.57,274.60,277.24,L8
2014-10-05 22:20:58+00:00,326.31,316.62,299.00,292.69,282.66,281.80,275.70,267.41,262.09,255.50,254.32,253.70,256.32,262.95,258.74,257.69,262.44,256.87,241.47,234.21,224.50,221.10,222.26,229.34,232.90,241.25,246.68,257.56,257.82,240.70,226.25,222.11,216.95,217.02,217.29,216.56,195.48,183.85,172.79,178.68,185.99,196.39,199.97,202.93,208.70,220.59,240.01,260.16,273.25,276.89,L8
2014-11-06 22:21:01+00:00,324.71,316.21,301.56,293.73,286.81,285.70,277.28,267.81,263.58,258.42,257.32,254.50,256.37,259.68,256.15,256.95,263.14,262.06,241.47,234.21,225.89,220.89,223.75,233.11,237.87,246.89,251.89,261.10,261.37,244.25,226.90,225.13,220.74,221.40,220.89,220.84,200.59,183.85,172.79,178.68,185.99,200.73,204.22,205.74,213.26,224.07,243.38,263.18,272.75,278.09,L8
2014-12-16 22:19:17+00:00,320.43,312.56,299.37,293.12,287.87,284.34,275.53,265.49,261.25,257.57,255.84,253.17,251.92,254.19,252.03,255.16,263.94,263.90,241.76,231.37,223.67,220.19,223.05,232.96,237.69,245.15,250.05,258.34,259.31,241.89,224.72,221.82,217.62,218.63,217.65,218.17,198.50,181.94,170.50,177.32,184.93,199.68,201.13,203.34,210.72,219.89,240.62,259.15,268.32,274.41,L7
2015-03-14 22:20:23+00:00,317.44,312.21,301.94,297.63,296.79,291.32,282.86,270.91,267.38,260.59,254.68,251.26,250.30,252.87,253.12,256.85,268.23,270.04,244.93,234.16,227.31,226.47,230.04,238.03,243.58,247.73,250.92,260.37,261.98,242.42,225.11,223.43,221.29,222.08,221.33,221.93,203.78,192.39,170.63,182.84,188.74,203.24,203.88,207.05,214.04,223.43,243.91,261.94,266.59,273.26,L8
2015-04-23 22:20:02+00:00,315.52,315.58,310.75,307.44,310.34,299.15,288.69,275.47,274.12,268.21,259.18,253.87,250.11,251.43,255.70,261.44,272.65,277.67,254.16,241.57,234.90,233.64,238.14,248.18,254.55,259.08,260.23,265.53,269.19,246.46,229.67,223.32,219.85,219.87,220.31,220.56,204.31,201.86,167.19,182.69,186.33,202.28,204.82,209.03,215.77,226.95,247.54,264.22,264.13,271.68,L7
2015-05-09 22:20:10+00:00,314.23,313.13,307.30,306.65,305.40,293.16,284.93,275.84,272.97,263.23,252.53,249.79,247.00,253.02,257.71,261.77,268.73,265.68,251.10,239.48,233.66,236.55,235.90,236.92,236.50,240.63,243.13,253.94,256.42,235.47,225.43,216.67,211.96,210.61,212.93,211.91,195.31,201.86,167.19,182.69,186.33,194.11,196.51,204.50,207.49,221.32,242.99,258.52,262.29,268.52,L7
2015-06-10 22:20:23+00:00,310.11,313.13,307.30,306.65,305.40,293.16,284.93,275.84,272.97,263.23,252.53,249.79,247.00,253.02,257.71,261.77,268.73,265.68,251.10,239.48,233.66,236.55,235.90,236.92,236.50,240.63,243.13,253.94,256.42,235.47,225.43,216.67,211.96,210.61,212.93,211.91,195.31,201.86,167.19,182.69,186.33,194.11,196.51,204.50,207.49,221.32,242.99,258.52,262.29,268.52,L7
2015-07-04 22:20:38+00:00,308.67,313.13,310.71,308.58,306.98,295.37,286.51,268.15,267.74,254.94,245.32,239.38,238.90,239.94,246.22,249.44,249.90,249.63,242.44,245.37,240.01,239.35,237.50,233.61,233.88,239.46,241.70,254.71,255.08,237.11,225.79,217.81,213.40,199.40,207.33,215.14,190.07,204.34,177.02,181.54,177.33,181.34,185.56,193.91,202.81,217.73,240.71,257.53,265.90,271.54,L8
2015-07-12 22:20:31+00:00,309.56,311.62,304.71,300.53,293.54,288.22,276.24,268.15,264.02,255.70,245.80,239.48,237.70,238.96,244.80,248.34,251.83,249.81,242.80,242.76,241.29,237.87,232.71,229.17,229.04,235.70,242.45,249.97,253.26,234.54,223.19,216.98,216.02,205.28,212.03,217.01,194.65,202.74,180.44,185.90,184.92,191.11,193.36,200.92,207.15,221.29,244.78,261.94,271.71,276.54,L7
2015-08-21 22:20:33+00:00,307.99,307.67,300.50,296.44,291.23,286.29,275.26,267.44,262.33,254.03,245.81,240.73,240.36,239.95,243.60,246.46,250.63,250.48,243.69,242.33,240.01,239.69,237.06,234.77,232.01,234.19,239.08,250.53,253.86,234.75,223.39,218.75,217.70,209.80,215.83,218.46,196.48,201.64,182.80,186.76,186.47,193.18,196.14,202.07,208.38,221.84,243.73,260.39,270.73,275.24,L8
2015-10-16 22:21:25+00:00,306.08,305.55,297.38,290.34,283.62,280.44,267.53,262.40,257.34,251.61,245.05,237.47,235.69,231.78,234.73,239.60,245.71,247.59,240.90,237.96,236.85,236.14,232.57,230.02,224.61,227.75,234.93,246.77,249.88,232.45,220.02,216.06,213.55,205.97,211.39,216.24,192.46,195.13,184.30,183.75,184.22,190.22,194.15,198.45,206.26,218.41,240.54,259.32,270.89,275.94,L7
2015-11-01 22:21:15+00:00,301.94,296.73,284.40,276.30,275.72,265.48,252.84,249.82,249.42,248.09,242.39,235.31,233.41,231.29,235.84,239.52,244.04,243.75,238.23,235.90,231.62,229.76,229.17,229.50,226.63,227.77,226.88,246.77,249.88,227.25,217.33,215.09,217.15,208.80,215.87,219.87,197.65,188.99,188.31,188.40,186.66,192.61,194.32,197.49,203.59,215.61,237.27,255.60,268.12,273.32,L7
2016-03-16 22:21:00+00:00,306.19,297.93,283.90,275.74,291.27,249.30,230.23,222.02,222.96,227.87,234.48,240.10,242.44,246.96,256.66,252.06,254.40,243.82,237.79,237.31,228.61,228.38,229.88,234.78,232.85,225.94,215.52,249.03,256.87,230.41,225.06,222.64,220.78,222.19,221.63,220.04,205.13,187.36,180.64,186.44,191.16,196.40,204.48,206.20,207.23,217.56,234.69,258.78,262.35,269.31,L8
2016-05-11 22:23:11+00:00,298.37,314.25,283.31,280.45,274.11,259.91,238.97,219.66,211.50,211.97,225.34,237.33,241.93,252.30,257.79,252.16,256.12,249.30,239.77,238.85,232.82,225.71,217.72,221.90,219.49,218.23,226.29,241.72,245.41,235.23,229.97,225.03,219.66,218.13,217.76,214.93,195.27,171.02,170.62,176.24,184.12,192.67,200.47,208.90,211.09,226.41,244.61,264.15,263.81,269.99,L7
