dates,nzd0349-0000,nzd0349-0001,nzd0349-0002,nzd0349-0003,nzd0349-0004,nzd0349-0005,nzd0349-0006,nzd0349-0007,nzd0349-0008,nzd0349-0009,nzd0349-0010,nzd0349-0011,nzd0349-0012,nzd0349-0013,nzd0349-0014,nzd0349-0015,nzd0349-0016,nzd0349-0017,nzd0349-0018,nzd0349-0019,satname
2005-05-08 21:50:39+00:00,366.35,353.78,354.47,362.08,358.88,340.38,335.27,336.64,342.81,342.74,344.60,343.66,337.76,334.04,343.03,342.15,341.09,340.00,349.42,350.82,L7
2005-05-24 21:50:38+00:00,367.18,354.14,354.28,361.84,359.94,341.07,335.77,337.36,343.28,343.43,344.86,343.95,337.93,334.10,341.52,341.82,341.05,339.49,348.40,351.87,L7
2005-06-01 21:48:30+00:00,365.57,352.83,353.07,361.32,358.53,340.64,335.13,337.19,342.42,342.68,344.36,343.08,337.29,333.48,341.01,341.40,340.36,338.27,347.27,350.47,L5
2005-06-25 21:50:27+00:00,364.24,351.43,352.42,360.03,358.53,340.64,333.87,336.46,341.36,341.67,343.43,343.08,337.29,333.48,340.29,340.75,339.73,337.82,346.45,349.52,L7
2005-08-12 21:50:23+00:00,365.67,350.02,351.58,358.95,359.45,341.00,335.25,337.87,341.25,341.62,343.11,342.20,337.02,332.69,339.27,340.22,338.76,337.40,347.28,350.17,L7
2005-08-20 21:49:06+00:00,364.56,348.52,350.28,359.27,360.05,339.96,335.70,338.19,341.13,341.60,343.59,341.62,336.58,332.22,339.40,340.49,338.08,336.59,346.12,348.85,L5
2005-08-28 21:50:16+00:00,365.58,349.11,351.13,359.55,360.20,340.41,336.05,338.19,341.13,340.90,343.53,341.62,336.58,332.22,339.62,340.91,338.44,336.83,346.50,349.59,L7
2005-10-07 21:49:06+00:00,364.91,349.59,351.07,357.69,358.33,338.27,334.40,336.86,340.56,340.40,342.94,341.49,336.58,332.04,338.44,340.19,337.71,336.25,345.35,348.87,L5
2005-10-31 21:50:23+00:00,366.35,350.18,351.02,357.73,358.02,336.64,333.67,335.74,339.31,339.82,343.23,342.25,337.28,333.60,339.33,341.68,339.07,336.81,346.16,349.24,L7
2006-01-03 21:50:49+00:00,370.10,354.09,354.07,359.15,357.84,335.64,334.32,336.22,340.76,341.72,345.67,344.25,339.51,335.69,342.35,345.05,341.33,340.81,349.77,351.91,L7
2006-01-19 21:50:58+00:00,369.66,353.88,353.70,359.31,357.63,335.53,333.12,335.27,339.86,341.18,345.67,344.25,339.51,335.69,340.93,343.90,340.59,340.21,348.86,351.24,L7
2006-01-27 21:51:10+00:00,371.87,354.60,355.28,361.36,358.53,336.47,334.60,336.56,341.91,342.64,347.60,348.00,341.55,337.08,342.80,345.62,342.19,342.37,350.68,352.61,L5
2006-02-20 21:51:07+00:00,372.51,355.52,355.61,361.73,357.09,337.50,333.68,335.82,342.80,341.44,346.28,347.42,340.03,335.24,341.46,345.55,342.14,342.96,351.58,352.62,L7
2006-02-28 21:51:52+00:00,372.13,355.44,354.89,361.28,357.12,338.57,333.75,336.10,342.77,344.10,346.39,346.01,339.19,334.75,341.58,345.19,342.49,344.37,353.04,353.43,L5
2006-06-04 21:53:28+00:00,371.47,354.65,355.27,361.92,357.78,340.21,333.56,337.24,343.69,345.68,347.08,346.32,339.38,334.21,341.83,343.95,341.84,344.16,352.38,353.60,L5
2006-07-22 21:54:10+00:00,370.75,353.13,353.82,360.83,356.32,340.98,335.81,336.47,341.95,342.93,344.97,344.29,337.79,332.76,343.97,345.81,342.71,344.25,354.43,355.51,L5
2006-07-30 21:50:44+00:00,367.69,352.09,352.63,355.88,353.47,338.97,334.28,337.20,339.94,341.64,342.09,340.85,335.80,331.70,342.53,345.32,342.06,342.33,352.64,354.67,L7
2006-08-15 21:50:43+00:00,368.38,352.28,352.63,355.88,353.47,338.52,334.44,337.90,340.67,342.49,342.69,341.21,336.10,332.75,342.64,345.25,342.55,342.46,353.19,354.96,L7
2006-08-23 21:54:35+00:00,367.39,350.36,350.93,354.42,351.77,335.82,334.44,337.49,340.02,341.06,340.91,339.23,334.85,332.84,343.68,344.23,341.89,339.93,351.90,353.41,L5
2006-08-31 21:50:40+00:00,367.50,350.26,351.00,353.72,350.24,332.90,333.59,337.49,339.61,339.63,340.98,340.01,334.61,332.85,343.96,344.48,340.83,337.98,349.25,351.43,L7
2006-09-16 21:50:34+00:00,366.74,349.97,351.03,353.72,350.24,331.26,333.29,336.34,338.84,338.91,340.47,339.10,334.94,332.85,343.30,344.64,340.58,338.16,348.37,350.77,L7
2006-10-10 21:55:08+00:00,367.34,350.55,350.82,353.92,351.71,331.47,333.00,336.09,338.32,338.30,341.20,340.42,336.35,333.45,343.04,344.65,341.09,338.92,348.75,351.37,L5
2006-10-18 21:50:35+00:00,364.01,350.55,350.82,353.92,348.02,328.30,331.39,334.60,337.02,336.05,339.37,340.33,335.88,333.07,342.41,343.94,341.06,338.96,348.34,350.93,L7
2006-12-13 21:55:43+00:00,362.93,349.92,351.08,354.51,347.38,328.65,329.88,333.01,335.94,334.96,339.03,340.18,336.15,333.28,341.88,343.27,340.35,338.43,347.48,351.50,L5
2007-01-22 21:51:19+00:00,364.48,352.36,354.31,359.15,350.80,331.32,330.53,333.49,336.55,335.55,339.93,342.05,337.53,334.66,342.33,342.53,340.43,339.30,347.94,351.94,L7
2007-01-30 21:56:00+00:00,365.31,353.73,356.21,363.93,354.24,332.84,330.64,332.87,336.98,335.18,340.11,341.83,337.90,334.34,342.17,340.40,339.21,338.32,346.75,350.81,L5
2007-05-30 21:51:18+00:00,374.10,364.18,368.06,372.02,359.76,343.25,333.16,336.56,343.16,336.92,341.01,341.79,337.63,332.63,339.83,336.35,335.76,337.71,345.62,350.06,L7
2007-08-18 21:51:03+00:00,384.52,372.29,372.97,,,342.65,342.05,346.82,347.99,342.69,343.52,341.15,335.07,329.84,336.73,338.94,338.87,341.69,348.97,349.99,L7
2007-10-05 21:50:42+00:00,382.27,369.84,369.84,374.79,369.75,344.65,342.96,346.73,347.87,344.10,345.61,343.89,335.07,329.84,336.73,338.94,340.49,342.39,348.98,350.94,L7
2007-11-06 21:51:05+00:00,381.04,369.11,368.69,373.79,369.71,343.05,342.75,345.61,347.38,343.08,344.04,343.32,334.94,328.56,336.51,338.30,340.49,342.39,347.00,349.55,L7
2007-11-22 21:51:13+00:00,382.47,370.44,367.92,373.35,370.43,343.89,342.52,344.30,346.94,342.43,343.13,343.32,334.94,328.56,336.51,337.49,339.13,340.55,346.27,348.47,L7
2008-02-10 21:51:20+00:00,381.51,368.07,365.01,373.35,370.43,344.06,341.03,341.67,344.46,343.12,344.95,345.26,337.90,332.72,339.15,340.13,341.09,341.65,346.19,349.45,L7
2008-05-16 21:51:02+00:00,381.25,368.08,361.41,368.39,364.95,340.55,337.38,336.55,341.04,341.65,343.80,345.16,338.06,331.84,338.50,336.41,333.83,337.31,344.89,346.45,L7
2008-06-01 21:50:54+00:00,374.31,338.76,335.05,348.38,348.75,334.37,332.07,332.85,336.82,337.95,348.13,345.16,338.06,331.84,334.81,334.94,333.23,338.44,341.81,346.19,L7
2008-07-03 21:50:35+00:00,365.15,339.57,336.36,346.68,348.75,334.37,332.07,331.66,335.28,334.41,348.13,345.16,338.06,331.84,334.81,334.03,331.38,334.45,339.74,342.44,L7
2008-08-04 21:50:16+00:00,367.37,342.63,336.36,350.31,352.04,335.02,332.81,332.92,336.97,336.38,348.13,345.16,338.06,331.84,334.81,336.48,335.09,335.57,341.85,345.66,L7
2008-08-20 21:50:10+00:00,369.12,345.58,342.49,353.31,352.04,331.38,332.21,332.69,336.61,336.09,338.19,339.37,336.69,327.54,334.19,336.59,335.23,334.69,342.52,347.09,L7
2008-09-21 21:49:53+00:00,370.65,348.82,346.30,355.75,356.54,334.82,333.94,332.69,336.61,336.09,341.43,341.68,336.14,327.79,334.61,338.61,336.98,335.00,343.29,349.03,L7
2008-11-24 21:50:19+00:00,368.92,347.87,345.11,354.97,356.05,336.96,333.27,333.01,338.26,336.22,344.37,341.47,337.29,331.24,338.44,341.46,340.52,335.55,342.87,348.85,L7
2009-02-28 21:51:05+00:00,368.20,356.07,354.77,362.12,365.35,344.43,336.01,337.83,345.95,336.70,347.45,341.14,338.95,332.73,343.66,347.03,342.76,338.60,347.73,353.57,L7
2009-04-17 21:51:24+00:00,363.25,349.24,349.20,357.08,358.31,340.38,331.54,337.86,343.37,339.69,350.24,339.72,340.91,334.95,343.01,342.69,338.69,337.20,346.37,348.87,L7
2009-06-04 21:51:29+00:00,361.03,344.92,345.17,352.99,355.05,334.68,328.48,334.03,334.63,334.31,324.61,330.73,330.10,324.57,335.14,340.34,336.15,335.99,344.85,348.69,L7
2009-07-06 21:51:24+00:00,358.12,344.92,345.17,351.65,352.83,329.72,326.47,331.16,329.36,329.97,324.86,329.94,325.19,321.66,332.61,334.40,332.92,333.59,342.78,346.76,L7
2009-08-07 21:51:14+00:00,358.12,344.92,348.50,353.45,353.99,329.52,327.36,332.01,331.86,332.26,330.05,331.45,327.12,324.30,335.21,335.82,333.93,334.94,342.78,346.76,L7
2009-09-08 21:51:13+00:00,360.02,345.67,349.17,353.54,354.09,328.68,327.11,330.62,333.51,334.33,333.39,332.39,325.03,323.85,334.69,335.41,331.73,333.14,339.66,346.12,L7
2009-10-10 21:51:06+00:00,361.10,346.66,349.07,354.31,354.86,329.88,327.20,330.33,334.47,335.02,333.39,332.39,325.03,323.85,334.87,336.80,333.71,334.76,341.67,346.98,L7
2009-12-29 21:52:18+00:00,360.47,347.31,350.83,355.06,353.76,329.12,326.46,329.84,334.39,335.37,335.08,334.96,328.05,326.34,336.77,336.49,333.93,334.52,341.11,345.52,L7
2010-03-03 21:53:06+00:00,364.15,347.31,352.09,359.90,356.41,334.75,327.62,333.25,339.77,339.28,341.38,342.55,336.41,331.67,340.19,341.11,338.41,337.37,343.38,347.04,L7
2010-03-19 21:53:12+00:00,361.36,345.59,351.65,360.13,354.84,333.17,326.28,333.61,339.61,337.63,340.37,342.76,336.78,330.75,338.04,338.31,336.65,336.42,343.97,346.04,L7
2010-04-20 21:53:15+00:00,355.71,343.78,350.61,357.04,349.34,328.35,324.90,332.31,337.75,337.44,338.19,338.72,334.50,329.39,337.17,335.43,334.33,334.81,342.10,342.92,L7
2010-08-10 21:53:15+00:00,359.10,347.11,353.12,359.71,357.16,331.28,325.93,330.72,336.37,335.72,338.74,337.36,333.07,328.41,334.79,334.44,334.88,337.15,343.40,344.86,L7
2010-09-27 21:53:19+00:00,363.71,349.55,350.71,356.30,357.73,331.59,328.75,331.25,337.54,338.13,333.42,329.94,326.21,323.68,333.24,335.43,338.90,346.31,348.12,347.30,L7
2011-01-25 21:50:59+00:00,369.66,352.51,354.71,360.33,364.07,337.18,332.84,335.09,340.63,339.66,341.63,340.22,332.43,328.87,336.03,340.69,346.90,343.44,348.40,350.09,L5
2011-02-02 21:54:27+00:00,366.89,351.31,352.84,358.89,360.22,336.54,330.47,333.71,339.73,337.00,339.07,339.06,332.20,325.64,333.80,338.51,346.90,343.44,346.50,348.34,L7
2011-06-26 21:54:34+00:00,360.64,351.31,352.39,353.71,351.17,330.57,326.59,329.91,334.94,331.57,336.20,337.86,329.39,323.30,330.67,335.32,336.94,333.57,341.81,342.86,L7
2011-07-28 21:54:31+00:00,354.83,344.19,346.19,350.41,346.12,326.78,324.41,328.07,331.03,327.17,330.07,329.31,322.29,316.35,326.95,329.57,327.64,327.77,336.63,339.18,L7
2011-09-14 21:54:19+00:00,354.84,345.07,346.23,350.26,345.24,321.50,325.51,327.90,328.79,329.16,331.15,329.30,323.25,320.24,330.59,331.48,327.64,327.77,335.09,339.58,L7
2011-10-16 21:54:20+00:00,360.32,351.06,350.31,353.10,349.03,325.37,325.99,327.95,329.38,331.56,331.15,329.30,323.25,320.24,332.65,334.45,332.28,331.03,337.54,341.37,L7
2011-11-17 21:54:39+00:00,362.75,353.60,351.61,355.02,349.85,326.61,326.62,328.29,329.81,331.75,333.92,332.60,325.56,323.33,334.28,335.31,332.28,331.03,337.54,341.93,L7
2012-01-04 21:55:04+00:00,367.10,353.60,351.61,359.11,353.67,333.55,329.85,331.75,333.96,335.50,339.45,336.92,331.21,328.68,338.12,338.83,336.43,335.36,340.12,344.44,L7
2012-01-20 21:55:03+00:00,367.66,355.00,353.24,360.65,356.42,334.23,330.64,332.70,335.64,336.52,341.26,338.10,332.84,330.08,339.85,339.73,337.34,335.36,340.12,344.50,L7
2012-03-24 21:55:10+00:00,371.50,359.96,355.83,362.66,358.89,338.53,333.56,333.71,337.61,338.66,344.25,342.11,336.63,332.32,341.69,341.82,339.35,338.13,344.62,345.80,L7
2012-04-09 21:55:05+00:00,369.95,357.53,353.75,360.88,358.01,338.34,332.80,333.57,337.80,339.29,345.01,344.24,336.63,332.32,341.69,341.82,338.09,337.66,344.12,346.12,L7
2012-04-25 21:55:22+00:00,367.91,356.15,352.57,359.47,358.74,340.00,333.06,334.95,338.91,340.98,346.78,344.94,337.93,333.33,342.61,341.42,337.74,338.24,344.69,346.41,L7
2012-05-11 21:55:44+00:00,366.96,354.07,351.20,357.64,357.31,337.36,331.28,333.55,337.85,339.75,345.69,343.62,337.93,333.33,342.61,341.42,336.78,337.15,344.61,346.34,L7
2012-06-28 21:55:35+00:00,366.04,352.29,350.12,355.58,356.72,335.33,330.30,332.11,336.17,337.25,346.27,343.80,339.29,333.51,338.10,338.41,334.48,333.75,341.72,344.74,L7
2012-10-02 21:56:40+00:00,362.67,346.79,345.55,350.01,352.88,329.52,325.20,328.89,332.31,335.02,347.61,345.63,343.10,327.69,330.37,333.32,332.03,332.23,341.28,344.57,L7
2013-01-06 21:57:12+00:00,,,,,,331.90,330.05,339.17,334.36,336.26,349.57,349.30,344.18,331.39,339.91,341.94,338.53,338.15,346.68,351.28,L7
2013-02-07 21:57:15+00:00,379.33,358.86,355.96,365.28,368.13,343.55,336.58,339.17,334.36,339.25,344.81,342.54,340.05,332.27,340.06,341.19,337.37,336.98,345.46,349.84,L7
2013-05-14 21:56:55+00:00,368.40,349.21,348.17,356.41,358.47,340.04,334.83,336.17,334.36,339.25,344.81,339.21,335.91,335.40,340.44,343.19,337.04,336.82,345.12,349.66,L7
2013-05-30 21:56:48+00:00,368.56,350.34,350.04,356.41,358.47,340.04,333.72,335.75,334.75,338.26,341.88,338.25,334.15,333.55,338.20,340.27,335.78,335.82,344.65,349.26,L7
2013-07-25 22:03:01+00:00,365.10,347.81,347.51,352.92,353.27,335.37,330.88,328.43,331.17,335.20,333.90,332.85,328.68,326.54,332.38,335.60,331.94,333.07,341.52,345.61,L8
2013-10-29 22:02:46+00:00,362.00,345.14,346.84,349.54,349.73,328.23,327.12,330.87,333.99,332.16,334.09,334.52,330.49,329.39,336.00,338.27,334.12,335.52,344.44,348.82,L8
2013-11-14 22:02:45+00:00,367.25,348.98,350.93,353.97,353.17,329.14,326.26,331.52,335.15,333.68,336.48,336.98,334.06,332.53,340.34,340.17,336.82,337.99,345.89,349.74,L8
2013-11-30 22:02:40+00:00,367.90,349.97,351.72,357.21,354.20,331.51,327.29,333.16,337.20,336.90,342.38,338.63,337.20,334.72,345.12,344.55,340.51,340.47,347.99,350.27,L8
2013-12-24 21:57:26+00:00,366.98,349.44,350.24,355.41,352.47,330.91,326.77,332.09,335.92,334.96,341.49,338.63,337.20,334.72,345.12,343.62,340.10,341.23,348.59,351.06,L7
2014-02-02 22:02:05+00:00,368.86,351.15,351.69,356.49,354.54,334.62,329.06,335.05,336.48,335.68,344.55,342.93,338.97,335.66,345.74,345.18,341.39,343.00,351.44,353.69,L8
2014-02-18 22:01:51+00:00,369.23,351.52,352.25,356.39,355.84,336.67,331.40,337.24,337.40,336.79,346.78,345.72,339.88,334.02,343.38,345.02,341.66,343.19,351.67,354.56,L8
2014-03-06 22:01:37+00:00,367.71,350.14,350.62,355.20,355.73,335.11,330.55,335.31,335.89,335.21,344.79,343.37,337.82,332.09,341.06,343.27,340.76,342.03,349.96,353.28,L8
2014-03-30 21:58:01+00:00,367.56,350.31,351.28,357.48,357.97,336.84,331.52,335.41,335.89,335.21,344.79,340.60,336.37,330.35,339.28,342.11,340.40,341.34,349.58,352.52,L7
2014-05-01 21:58:16+00:00,366.40,349.34,350.08,357.81,358.03,337.68,331.90,334.37,334.63,334.98,344.52,339.22,334.41,327.12,336.09,340.64,339.38,339.94,348.32,351.18,L7
2014-05-17 21:58:23+00:00,363.99,348.42,348.86,357.11,357.87,337.95,332.47,334.41,333.85,334.77,344.27,339.01,333.08,325.53,334.22,339.35,338.74,339.41,349.14,352.35,L7
2014-07-04 21:58:34+00:00,361.75,347.09,347.82,356.21,357.70,337.20,332.74,333.40,332.03,332.63,341.09,337.18,330.83,323.88,331.50,337.56,337.45,338.04,347.75,351.74,L7
2014-08-13 22:01:06+00:00,360.35,345.64,347.07,356.02,356.96,335.60,331.58,333.39,331.63,331.46,339.54,334.73,330.18,324.13,331.60,336.87,336.70,337.14,346.09,350.03,L8
2014-10-08 21:58:59+00:00,358.12,343.18,344.43,351.99,348.96,327.56,324.65,328.88,328.08,328.81,334.67,331.66,327.96,324.69,333.80,337.26,334.76,333.99,344.73,348.09,L7
2014-10-24 21:59:08+00:00,358.12,343.16,345.38,352.38,347.67,325.55,322.46,327.50,325.80,327.32,334.03,331.17,327.28,324.58,333.08,336.45,333.94,332.96,344.73,348.09,L7
2014-11-01 22:01:14+00:00,360.56,346.86,348.56,355.35,349.17,323.74,322.42,327.97,326.21,327.71,333.71,332.33,328.31,326.27,334.52,336.59,333.85,334.87,344.72,348.12,L8
2014-11-17 22:01:14+00:00,361.19,348.09,350.65,357.11,348.69,324.20,322.89,327.11,324.85,324.71,331.43,331.84,327.50,326.61,334.76,336.26,332.47,333.43,341.82,345.09,L8
2014-12-19 22:01:10+00:00,362.67,351.83,353.53,360.92,351.21,326.55,324.43,328.98,328.23,325.85,334.24,334.70,329.99,328.93,336.67,338.28,334.45,334.32,343.26,345.94,L8
2015-01-04 22:01:05+00:00,362.86,354.15,355.88,363.73,352.71,326.76,324.67,329.36,329.05,326.36,336.17,338.36,331.92,330.85,339.06,339.15,335.93,334.64,343.63,346.08,L8
2015-01-28 21:59:42+00:00,362.86,354.15,355.88,363.73,352.71,326.76,324.67,329.36,329.05,326.36,337.86,338.36,331.92,330.85,339.06,339.47,336.73,335.99,344.11,346.96,L7
2015-03-01 21:59:55+00:00,365.43,358.30,360.44,368.81,356.85,333.22,330.79,334.07,333.38,326.80,338.74,340.12,332.14,332.86,341.71,341.45,339.38,337.13,346.33,349.09,L7
