dates,nzd0415-0000,nzd0415-0001,nzd0415-0002,nzd0415-0003,nzd0415-0004,nzd0415-0005,nzd0415-0006,nzd0415-0007,nzd0415-0008,nzd0415-0009,nzd0415-0010,nzd0415-0011,nzd0415-0012,nzd0415-0013,nzd0415-0014,nzd0415-0015,nzd0415-0016,nzd0415-0017,nzd0415-0018,nzd0415-0019,nzd0415-0020,nzd0415-0021,nzd0415-0022,nzd0415-0023,nzd0415-0024,nzd0415-0025,nzd0415-0026,nzd0415-0027,nzd0415-0028,nzd0415-0029,nzd0415-0030,nzd0415-0031,nzd0415-0032,nzd0415-0033,nzd0415-0034,nzd0415-0035,nzd0415-0036,nzd0415-0037,nzd0415-0038,nzd0415-0039,nzd0415-0040,nzd0415-0041,nzd0415-0042,nzd0415-0043,nzd0415-0044,nzd0415-0045,nzd0415-0046,nzd0415-0047,nzd0415-0048,nzd0415-0049,nzd0415-0050,nzd0415-0051,nzd0415-0052,nzd0415-0053,nzd0415-0054,nzd0415-0055,nzd0415-0056,nzd0415-0057,nzd0415-0058,nzd0415-0059,nzd0415-0060,nzd0415-0061,nzd0415-0062,nzd0415-0063,nzd0415-0064,nzd0415-0065,nzd0415-0066,nzd0415-0067,nzd0415-0068,nzd0415-0069,nzd0415-0070,nzd0415-0071,nzd0415-0072,nzd0415-0073,nzd0415-0074,nzd0415-0075,nzd0415-0076,nzd0415-0077,nzd0415-0078,nzd0415-0079,nzd0415-0080,nzd0415-0081,nzd0415-0082,nzd0415-0083,nzd0415-0084,nzd0415-0085,nzd0415-0086,nzd0415-0087,nzd0415-0088,nzd0415-0089,nzd0415-0090,nzd0415-0091,nzd0415-0092,nzd0415-0093,nzd0415-0094,nzd0415-0095,nzd0415-0096,nzd0415-0097,nzd0415-0098,nzd0415-0099,nzd0415-0100,nzd0415-0101,nzd0415-0102,nzd0415-0103,nzd0415-0104,nzd0415-0105,nzd0415-0106,nzd0415-0107,nzd0415-0108,nzd0415-0109,nzd0415-0110,nzd0415-0111,satname
2010-04-02 22:06:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.93,338.10,337.19,336.93,,,,,,,,,,,,317.48,312.93,312.31,325.25,,,,,,,,,,,348.55,351.89,346.17,342.92,,,,,,,,,,,316.15,318.44,322.25,333.04,333.01,335.86,335.49,335.83,,,,L7
2010-04-18 22:06:01+00:00,,,,,,,,,,,,,,,,,,,,329.86,330.84,326.71,336.02,,,,,,,,,,,,333.82,328.37,331.42,328.50,,,,,,,,,,,,326.61,332.68,323.58,328.45,342.32,339.95,335.97,343.02,,,,,,,,316.11,309.17,311.81,313.64,330.49,337.21,335.01,331.45,,,,,,,,316.34,322.64,331.53,341.85,351.27,349.54,356.00,,,,,,,,340.99,335.65,332.19,324.47,336.14,328.43,325.83,315.05,,,,,,,324.93,322.70,329.81,324.04,350.91,L7
2010-05-04 22:05:59+00:00,,,,,,351.05,352.47,349.44,348.74,332.21,354.76,349.65,342.97,,,,,,,,,349.75,358.11,352.51,354.67,342.77,348.74,357.31,,,,,,,,354.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.05,,318.66,,,,,,,,,,,,,339.61,349.24,353.74,351.44,352.53,349.37,,,,,,,,345.58,342.20,343.40,331.83,333.83,333.05,325.78,325.11,,,,,,,346.91,346.86,354.88,L7
2010-06-21 22:05:58+00:00,,,,,,,,348.68,349.06,323.21,,350.58,354.62,,330.28,323.81,,,,,,,,353.30,355.52,355.05,352.84,,351.36,337.17,342.72,,,,,,,349.82,345.33,337.02,346.60,327.49,305.39,318.08,344.17,,,,,,,,343.07,355.90,,347.49,350.04,353.12,334.75,326.56,320.04,,,,,,,,339.48,348.30,,,,331.20,323.29,,,,,,,,349.10,359.00,357.90,361.25,,,359.54,355.15,,,,,,,344.63,337.33,338.56,,345.41,345.48,327.18,333.66,335.18,,,,,,,359.54,L7
2010-06-30 21:59:49+00:00,,,,300.99,,,346.54,,353.28,339.88,348.37,362.17,361.21,,,,355.76,352.15,349.56,360.97,358.47,353.79,363.30,360.73,359.59,366.02,364.62,,,,,358.25,351.72,362.23,357.56,357.79,354.05,,356.66,350.83,354.62,330.37,302.37,340.28,,,359.28,358.55,359.34,,360.36,355.90,355.76,371.30,,366.90,362.85,357.54,,,,349.78,335.23,340.36,289.89,322.04,330.79,344.60,,355.48,,,,,,,343.33,350.37,346.96,,351.93,354.15,364.34,,,372.49,,,,,369.86,372.73,372.88,370.91,359.00,354.44,351.67,343.80,336.19,,345.07,345.41,,,,342.74,342.95,347.39,351.57,352.75,347.91,362.40,L7
2010-08-01 21:59:50+00:00,,,,329.88,,339.46,337.31,,341.70,317.07,344.37,350.77,352.67,317.18,339.56,332.50,,,340.82,345.79,351.48,352.89,352.31,341.67,347.73,351.94,349.95,350.59,348.91,344.47,,,,349.49,344.57,343.44,345.71,342.10,341.72,332.52,350.53,339.13,317.64,346.28,350.49,,,,342.44,342.12,350.49,349.99,348.49,357.38,,356.54,350.77,345.85,331.41,340.07,,,,350.44,340.40,336.62,330.11,340.27,,346.71,343.62,335.87,337.85,330.81,327.66,,,334.47,337.10,332.18,345.37,351.00,353.88,350.77,349.87,356.66,342.31,350.10,356.01,,,,352.95,354.64,342.17,344.44,340.79,331.96,336.88,326.74,335.11,333.82,330.36,,,,336.43,346.17,340.56,339.11,328.33,354.56,L7
2010-09-18 21:59:55+00:00,,,348.56,347.01,348.44,343.84,342.09,343.96,349.28,345.53,349.07,346.89,349.61,346.35,351.84,,,,349.81,347.45,345.46,350.62,358.06,357.50,359.94,354.58,353.15,350.41,355.38,358.14,,,341.05,348.41,348.65,350.23,348.38,349.60,347.99,348.96,348.99,344.57,346.54,347.61,351.61,,,354.78,343.68,349.12,348.48,350.61,351.08,353.88,337.93,335.65,348.59,345.34,339.50,340.92,,,339.45,340.22,332.71,329.99,332.67,336.24,339.71,345.63,348.43,339.99,337.78,332.79,,,,340.93,340.15,343.02,341.44,344.65,348.77,348.50,351.08,353.05,354.68,352.55,354.02,,,361.24,357.27,357.46,346.47,344.04,338.55,342.63,342.91,341.71,335.58,334.12,336.57,,,,339.79,342.87,338.46,341.87,336.86,345.28,L7
2010-10-04 21:59:53+00:00,358.47,353.44,347.94,344.52,347.17,342.00,343.99,351.19,351.37,353.47,,,346.81,347.83,349.12,350.50,349.88,349.49,346.34,353.47,357.04,354.35,357.46,357.83,359.65,,,351.77,353.09,360.14,359.29,358.68,351.69,349.50,356.34,353.74,354.31,352.52,354.68,359.09,,,346.08,350.16,352.98,354.06,359.40,352.31,347.43,353.77,355.61,353.87,356.85,361.90,351.07,,,342.99,340.11,347.38,347.65,346.65,345.67,347.34,346.08,339.31,338.33,337.13,339.55,,,,338.57,331.11,326.02,330.56,333.35,337.96,342.03,348.27,347.97,346.90,351.74,359.11,,,362.25,362.13,361.95,360.90,361.00,365.44,366.00,365.92,357.30,359.96,345.81,346.31,,,,337.47,335.14,338.52,345.74,343.27,342.84,348.60,343.71,346.82,340.66,357.35,L7
2010-10-11 22:06:09+00:00,334.39,338.38,337.64,335.80,340.89,,,,,,,,,336.08,336.64,336.11,334.82,343.52,340.32,343.99,343.35,,,,,,,339.53,346.20,347.99,356.51,354.15,341.80,345.64,344.45,,,,,,,,,341.03,340.89,346.78,339.39,343.31,330.97,337.25,336.53,,,,,,,335.57,335.24,337.59,338.86,337.45,341.63,338.76,333.56,322.85,,,,,,,322.79,319.70,317.40,325.07,324.62,332.56,336.38,332.97,335.66,,,,,,,351.41,348.06,347.42,342.45,355.73,350.98,346.86,339.61,,,,,,,,323.80,328.21,334.17,339.85,336.67,342.07,330.92,,,,L7
2010-11-12 22:06:30+00:00,,,,,,341.81,351.15,343.65,355.49,360.29,366.53,352.82,356.65,,,,,,,,347.59,349.79,350.06,352.78,363.20,361.38,363.69,361.40,,,,,,,,356.54,350.12,343.14,345.51,356.01,355.24,358.36,358.06,,,,,,,,348.65,351.96,353.87,357.92,361.03,354.97,350.25,347.47,,,,,,,,345.12,346.29,342.24,352.87,363.19,353.46,348.68,348.15,,,,,,,341.37,348.51,348.86,358.86,353.19,352.00,359.31,354.01,,,,,,,358.80,352.10,352.14,343.55,344.71,355.17,341.76,341.95,334.32,,,,,,,341.76,342.15,330.55,350.08,L7
2010-12-22 22:03:41+00:00,357.93,350.89,342.53,346.98,347.87,346.80,343.52,345.23,347.80,335.98,337.02,339.40,341.51,332.94,339.81,341.55,350.76,354.25,355.41,355.61,356.70,353.90,360.22,354.71,346.06,341.17,342.73,339.19,343.68,345.21,346.69,355.77,347.66,349.67,350.80,354.89,355.03,352.09,351.85,333.19,334.36,339.35,336.44,336.63,343.07,343.57,353.74,351.29,349.39,349.68,352.20,355.93,353.39,358.54,336.54,338.48,341.44,338.56,336.01,336.89,338.51,354.94,352.77,348.89,348.83,346.62,349.33,345.91,350.44,334.40,332.77,328.62,326.52,323.51,321.24,323.04,339.39,347.20,341.54,348.85,345.38,351.03,353.00,349.19,342.80,338.47,342.64,343.79,348.95,349.03,357.79,362.60,365.43,359.92,350.29,345.31,345.38,345.10,327.56,328.54,326.28,326.00,320.44,320.13,333.80,346.70,347.07,339.65,340.88,347.33,340.05,,L5
2010-12-30 22:06:58+00:00,355.46,348.83,346.84,346.30,350.06,,,,,,,347.48,350.44,346.66,346.68,347.75,349.22,352.39,352.19,352.91,,,,,,,346.20,344.07,350.08,353.91,354.49,349.65,339.32,340.01,344.97,,,,,,,,344.32,346.66,345.79,346.40,352.23,346.77,342.16,349.89,,,,,,,,347.38,340.16,340.46,343.05,343.26,342.03,343.39,340.41,,,,,,,,329.95,328.67,321.06,331.41,336.25,333.30,335.62,340.26,,,,,,,351.15,354.35,354.26,356.99,358.02,357.55,354.20,353.94,,,,,,,327.08,327.83,326.66,330.16,337.63,337.85,340.44,330.44,334.02,,,,L7
2011-01-15 22:07:06+00:00,347.59,348.61,341.98,339.77,341.72,334.98,333.28,,,,,,,,343.13,349.33,345.50,345.27,345.49,348.05,349.92,352.30,,,,,,,,354.26,353.23,347.59,341.89,343.10,344.16,341.20,344.13,,,,,,,,345.34,350.86,352.45,343.69,339.27,343.11,351.35,353.18,,,,,,,,341.86,345.40,346.95,350.18,341.56,343.81,339.09,340.36,,,,,,,,330.52,333.34,332.19,337.67,333.70,331.74,335.34,345.29,,,,,,,352.78,358.70,353.08,358.27,356.11,357.50,347.80,341.03,,,,,,,328.44,334.33,340.57,343.54,340.98,341.07,335.45,340.53,,,L7
2011-01-23 22:03:44+00:00,338.77,333.92,335.06,332.29,333.07,332.08,331.54,342.26,340.58,331.05,332.45,336.48,331.80,326.42,329.91,335.68,336.29,330.86,333.78,331.51,334.14,336.73,342.33,342.62,339.15,330.37,336.22,333.68,338.98,339.13,343.40,339.58,334.23,335.58,338.24,343.67,338.01,338.32,337.02,326.20,331.29,333.56,335.00,330.16,334.07,338.28,,,,,,,,,,,,,,,325.80,332.56,342.05,333.73,330.00,328.64,331.03,329.76,333.19,326.88,325.22,319.03,315.63,313.57,314.94,311.89,318.27,327.82,332.22,323.71,334.13,336.01,341.95,338.32,327.75,339.65,337.55,336.16,339.54,341.76,342.03,353.03,348.77,343.06,328.05,338.62,338.13,334.96,321.79,322.64,317.62,311.54,310.81,314.86,322.85,336.46,336.88,333.41,333.90,335.18,334.87,347.43,L5
2011-01-31 22:07:12+00:00,,,,,,,337.03,340.38,342.60,343.63,339.02,346.01,351.92,345.93,,,,,,,,347.13,352.18,345.18,349.17,354.46,347.02,348.51,352.17,,,,,,,,342.83,339.41,341.44,345.36,346.45,345.02,340.15,343.31,,,,,,,,346.32,348.31,348.97,332.86,338.80,346.00,346.07,341.42,,,,,,,,336.04,330.78,335.81,338.82,339.26,337.83,336.24,332.24,,,,,,,332.51,337.64,340.40,348.83,351.73,358.50,358.28,355.39,,,,,,,,342.76,331.64,334.71,326.03,336.02,332.68,330.80,332.43,,,,,,,341.87,338.82,,L7
2011-02-09 22:01:03+00:00,355.05,354.59,356.20,352.89,356.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.33,354.97,357.21,356.13,358.04,358.54,356.10,356.78,,,,,,,,,,,,,,,,,,,,359.98,361.93,364.59,366.44,362.55,363.73,370.77,370.36,368.13,370.30,366.66,,,,351.99,,,,,,,,,,,,,,,,L7
2011-02-16 22:07:15+00:00,,,,,,321.09,322.05,329.17,330.87,336.75,334.03,335.41,341.49,336.38,,,,,,,333.83,334.08,339.16,335.21,350.60,347.21,348.34,348.32,,,,,,,,335.98,340.15,333.56,332.59,331.97,337.78,337.37,332.85,,,,,,,,329.55,340.84,339.40,345.48,332.29,338.28,350.33,345.65,340.10,,,,,,,315.48,323.70,318.53,326.92,330.08,335.27,329.57,331.14,326.68,,,,,,,327.44,333.38,335.85,337.25,343.38,345.74,345.52,345.16,,,,,,,334.22,334.98,323.49,325.66,328.42,331.96,328.70,326.77,329.70,,,,,,,334.29,327.71,,L7
2011-02-17 21:57:36+00:00,360.63,358.19,355.75,351.23,344.31,335.05,334.76,343.06,346.27,347.57,341.70,348.92,358.73,358.95,360.00,357.52,356.17,354.77,359.85,355.10,353.12,350.23,361.35,357.75,361.88,359.16,356.12,364.54,365.34,366.14,367.55,363.75,355.95,360.67,352.52,351.67,355.53,352.97,355.84,351.26,349.48,358.28,351.42,352.59,352.37,355.78,364.34,358.27,352.28,348.50,347.69,352.42,354.86,358.38,343.75,347.06,357.30,355.69,350.18,352.06,351.71,350.18,352.03,348.85,342.48,339.14,337.62,341.36,338.68,343.57,345.86,341.32,338.34,335.50,331.96,335.44,339.82,347.21,343.12,338.14,337.59,343.58,346.14,347.38,353.07,353.04,357.99,354.76,356.16,361.28,359.97,360.44,358.99,350.96,336.87,338.60,332.33,335.19,328.98,336.20,336.41,336.36,337.43,339.07,342.09,341.47,346.29,337.52,334.76,341.46,334.10,,L5
2011-03-04 22:07:21+00:00,,,328.72,331.16,329.55,323.45,327.09,343.72,347.87,348.15,339.43,,,,,,,,337.45,338.57,334.38,338.46,355.05,354.69,354.64,355.65,,,,,,,334.00,335.89,334.37,332.53,339.16,347.56,348.60,343.84,346.71,,,,,,,,332.94,334.09,337.60,340.00,350.58,353.04,336.84,346.04,,,,,,,,334.34,333.51,331.35,331.84,343.41,343.60,343.52,345.89,,,,,,,325.54,322.59,327.48,325.39,329.14,344.44,350.99,352.25,,,,,,,,351.45,346.44,331.11,332.60,343.56,348.08,341.95,340.54,,,,,,,324.84,328.09,327.63,332.62,337.87,350.40,L7
2011-03-12 22:03:43+00:00,341.31,342.96,334.98,335.64,338.64,342.22,340.00,346.79,348.99,341.99,353.26,347.42,347.10,339.39,344.65,347.67,346.52,342.13,346.03,346.76,337.16,340.64,352.35,346.90,351.26,353.63,353.68,347.03,354.32,355.12,356.92,350.28,339.84,344.04,347.99,347.09,344.68,343.19,340.60,336.19,338.69,341.25,341.23,336.06,341.25,344.03,347.55,346.82,335.05,342.58,342.82,336.62,342.63,348.48,354.97,355.14,351.95,347.31,342.62,339.64,345.21,340.42,343.34,338.58,340.25,339.20,338.94,339.07,345.98,344.34,343.15,338.62,331.76,325.10,322.42,329.18,329.90,327.06,335.34,335.93,334.69,338.47,345.43,342.79,345.46,356.66,358.10,360.75,363.17,366.16,364.97,358.31,349.94,342.68,333.01,335.28,331.66,335.08,341.14,341.64,338.16,333.05,333.60,334.62,341.95,339.82,335.97,334.10,332.56,339.62,337.44,343.75,L5
2011-03-29 22:01:13+00:00,342.44,345.17,340.44,337.08,333.35,335.40,333.76,,,344.33,345.20,350.90,352.88,347.43,349.71,353.81,350.71,352.39,347.86,350.18,347.21,347.80,,,356.94,352.98,356.60,355.71,361.10,362.51,362.39,354.27,346.72,347.42,347.87,349.63,,,,349.45,354.32,349.42,344.84,345.10,347.69,351.30,352.83,350.41,336.38,342.62,349.12,,,,350.37,353.65,357.46,350.92,346.44,349.00,346.84,345.90,348.07,346.69,343.58,341.45,,,,338.08,345.49,337.60,335.80,330.26,324.34,328.40,331.30,337.66,337.94,339.12,335.69,,,,354.19,363.99,363.02,363.30,365.91,365.55,366.16,367.99,361.52,360.54,351.46,,,,340.55,343.47,344.57,336.01,339.56,338.73,337.38,338.56,338.03,341.31,343.82,,,,L7
2011-04-21 22:07:24+00:00,,,321.69,,,,,,,310.49,326.58,336.39,346.43,329.14,332.76,333.46,334.38,335.33,,,,,,,,329.68,336.26,340.54,341.62,336.51,338.98,327.95,321.73,,,,,,,332.52,339.45,329.79,316.93,317.18,328.33,334.07,330.62,332.01,,,,,,,,339.77,340.64,345.68,329.15,331.00,325.45,,328.35,,,,,,,327.01,323.13,320.10,322.46,312.21,296.81,305.12,307.15,314.13,,,,,,,332.80,348.72,334.30,338.83,338.68,342.82,346.55,347.54,,,,,,,326.68,322.74,316.90,320.17,317.47,324.79,329.17,331.01,,,,,,,L7
2011-05-16 22:01:11+00:00,283.61,292.44,,,332.94,334.84,333.04,341.56,346.15,,,,339.02,332.60,338.38,340.09,335.17,345.27,350.99,350.01,345.47,347.40,353.43,347.82,,,,359.62,357.38,360.79,359.54,352.16,345.97,352.25,345.29,345.78,351.54,348.33,347.90,,,,,331.80,339.06,342.57,350.14,341.84,344.79,353.68,355.03,357.56,357.83,366.49,,,,344.49,,339.07,339.85,341.23,340.69,343.19,,338.78,336.92,340.23,341.01,,,,329.69,330.15,318.74,322.83,327.58,338.46,334.34,337.23,338.29,342.25,349.96,,,,347.02,346.43,350.30,349.36,356.69,366.48,365.81,360.00,344.39,339.90,333.49,334.63,,,,332.15,326.45,332.73,331.38,334.16,338.75,340.79,345.43,345.27,338.39,,L7
2011-06-24 22:07:21+00:00,303.60,,,,,,,,343.24,306.21,,354.14,356.71,315.65,339.45,341.74,336.94,,,,,,,345.15,352.31,358.93,356.25,357.13,360.72,358.37,366.76,359.38,,,,,,,353.49,342.50,353.18,332.29,295.66,335.09,353.73,345.19,353.22,,,,,,,366.36,354.49,349.41,360.32,357.73,347.35,349.74,352.83,351.17,,,,,,,337.75,342.50,,,,338.81,,,,,,,,,,356.65,,371.48,,,362.26,364.10,362.60,,,,,,,,343.64,330.30,339.83,336.72,333.51,337.28,338.54,,,,,,,360.22,L7
2011-07-03 22:01:09+00:00,297.16,294.98,296.66,283.41,,,332.09,,346.62,350.15,,,,336.78,340.03,346.06,347.39,348.30,350.98,356.56,355.30,345.31,347.11,,354.80,,,,361.17,365.27,370.02,355.84,353.46,356.56,356.45,353.23,352.55,350.17,355.12,341.65,,,,349.37,354.52,351.21,355.02,353.05,335.90,,352.68,346.91,352.71,369.29,337.18,,,,316.06,354.89,348.74,345.11,324.07,339.75,,336.14,342.30,348.01,,353.82,,,,336.94,,,333.15,342.65,338.94,,,,355.64,,,,,354.91,358.95,357.35,359.12,362.86,354.48,363.14,354.02,348.41,340.59,336.60,334.76,,,333.56,339.89,344.90,340.75,343.15,338.11,349.59,345.01,352.68,342.22,358.23,L7
2011-07-19 22:01:08+00:00,305.10,307.34,307.84,298.17,,,348.70,352.99,355.24,356.90,359.74,,,336.18,345.02,349.54,351.76,351.62,349.93,353.48,350.93,352.38,355.08,331.36,362.56,358.96,,,363.91,362.31,365.43,359.47,353.05,355.59,354.32,362.12,354.54,356.92,357.07,355.74,,,,353.95,359.48,362.11,363.37,359.64,345.69,,350.85,343.13,356.90,363.70,359.92,315.47,,,333.17,346.38,350.01,350.89,343.78,344.07,,356.75,350.18,350.86,,355.06,,,,337.71,,,338.77,344.54,345.18,,349.68,358.66,363.50,360.94,,,,362.40,360.29,363.42,368.66,374.45,368.69,364.57,361.57,355.77,348.35,340.69,350.39,,,,340.85,346.14,351.54,352.10,346.99,353.52,352.39,350.38,343.83,366.67,L7
2011-07-26 22:07:17+00:00,,,,,,,347.74,352.49,348.95,340.48,344.06,345.48,348.72,,344.02,,,,,,,354.29,350.95,,358.00,352.79,353.67,,354.21,355.51,,,,,,,359.36,354.14,354.33,345.95,339.27,325.75,,340.98,343.32,,,,,,,357.89,356.63,360.65,358.52,344.54,343.72,346.55,,337.88,,,,,,,,344.58,,347.40,333.51,325.45,,321.45,311.18,,,,,,,347.71,352.88,354.83,358.40,353.86,354.00,349.35,349.13,,,,,,,347.52,343.74,,341.82,334.14,332.79,330.20,329.52,331.21,,,,,,,344.68,360.25,L7
2011-08-20 22:01:01+00:00,315.97,338.60,327.91,337.60,339.68,,,,343.98,337.62,360.63,357.85,358.22,341.52,346.86,349.10,344.26,345.88,342.02,346.72,353.36,,,340.59,351.09,344.46,354.24,,352.29,357.19,359.18,351.30,323.51,346.70,346.19,,,,349.85,344.19,350.29,349.72,344.33,352.51,352.35,354.80,352.79,359.14,346.33,345.10,,,351.28,362.74,358.68,345.97,351.58,350.64,332.72,341.48,337.01,,341.18,340.28,342.59,,,,340.49,347.09,349.56,335.14,337.32,334.65,328.78,320.35,331.80,335.25,336.59,,,,340.93,359.72,355.85,368.67,365.11,349.89,352.53,354.44,358.71,359.73,357.34,351.35,,,348.58,335.67,331.97,337.11,335.35,338.93,340.24,345.21,345.87,340.25,338.11,349.39,,,,354.70,L7
2011-09-05 22:00:57+00:00,327.07,346.99,341.12,346.46,348.62,350.33,347.29,357.46,358.03,359.66,368.41,364.70,358.71,,,349.33,353.21,352.56,347.98,346.84,342.41,345.75,352.46,351.58,354.21,348.66,352.66,,,,354.06,354.95,344.40,351.84,351.35,348.66,353.59,354.83,357.77,355.20,359.38,357.74,,,,355.88,348.30,353.38,344.92,350.56,349.29,351.56,360.53,368.27,364.65,355.64,353.40,,,,344.03,338.98,351.36,351.86,348.35,341.50,342.87,344.86,349.22,352.32,352.97,345.59,,,,328.42,338.63,342.34,345.42,340.76,343.18,347.91,360.58,356.33,362.55,372.39,,,,342.90,346.18,356.25,350.87,355.43,354.34,354.30,344.48,341.32,344.26,347.62,343.23,,,338.06,339.07,342.82,336.63,344.31,342.70,348.30,338.81,353.88,L7
2011-09-13 21:56:09+00:00,321.65,332.30,330.84,329.64,336.30,331.88,323.48,321.19,333.21,328.66,329.17,330.51,332.84,328.98,338.37,345.04,338.67,336.61,332.55,335.94,334.65,325.62,333.98,320.46,322.92,325.73,328.41,329.21,333.84,336.85,337.86,334.38,323.16,337.87,339.01,338.58,335.69,337.87,339.36,333.89,332.89,329.78,323.33,323.58,338.18,337.91,339.34,338.38,326.44,336.44,343.38,335.14,333.83,344.95,324.86,334.97,338.32,334.73,332.44,333.92,336.58,334.94,339.30,335.19,331.23,327.19,318.98,316.78,317.34,320.59,318.17,317.98,319.25,320.58,315.95,321.40,326.17,331.56,322.02,324.65,327.05,326.38,324.34,331.40,335.89,339.35,336.49,336.18,332.00,338.05,340.37,345.97,342.70,347.08,336.50,332.80,328.32,323.75,323.45,324.82,327.16,323.94,324.04,334.11,335.57,330.84,329.83,336.56,333.04,329.01,315.55,341.27,L5
2011-09-21 22:00:53+00:00,350.17,353.58,353.55,357.29,357.47,,,,363.98,362.92,371.64,370.96,362.13,355.74,354.92,362.46,359.83,358.78,354.17,351.34,,,,353.90,350.96,351.59,355.25,355.48,357.55,358.82,357.62,361.47,352.46,355.33,359.05,,,,355.24,354.51,356.25,353.55,352.62,356.76,357.23,358.66,357.28,357.08,351.90,355.50,,,,365.46,364.63,361.23,356.49,354.42,353.45,357.59,355.99,354.78,354.30,358.77,357.30,,,,349.84,354.62,353.49,346.21,344.28,343.43,337.98,341.03,341.34,342.95,342.15,,,,348.00,352.64,355.85,363.50,358.07,360.76,358.10,358.17,356.20,362.18,356.03,350.66,,,348.10,347.95,344.62,347.34,346.75,343.89,338.97,346.55,343.77,340.78,340.02,343.96,,,,352.38,L7
2011-10-30 22:07:10+00:00,,,,,,349.20,352.69,352.77,357.80,357.59,365.18,365.59,353.61,,,,,,,,333.82,335.68,336.15,328.67,342.15,342.52,346.50,345.46,,,,,,,,344.52,339.25,338.67,340.81,342.59,348.97,347.73,346.18,,,,,,,,,,,,,,,,,,,,,,,335.08,335.04,333.03,340.52,343.45,341.15,337.03,332.56,330.18,,,,,,,326.55,326.49,336.93,342.42,347.30,352.01,353.44,349.61,,,,,,,336.60,343.35,336.41,322.73,328.62,327.00,330.21,331.01,,,,,,,329.03,328.90,320.72,336.24,L7
2011-11-24 22:01:19+00:00,352.33,,,,341.54,345.21,347.17,354.15,356.48,356.38,348.13,347.07,349.11,343.27,348.90,348.13,349.88,,,,348.45,347.11,351.56,347.27,353.44,353.27,348.87,344.48,344.87,351.73,350.55,347.29,,,340.26,343.94,350.28,350.89,351.07,351.67,347.75,343.81,343.42,348.24,348.92,349.21,355.89,,,346.43,357.03,359.32,362.49,367.32,347.97,353.45,356.05,351.11,347.45,341.27,341.60,342.04,,,345.42,345.80,345.23,343.86,344.60,345.31,345.86,335.02,334.29,333.04,327.82,329.90,333.11,,,337.78,338.06,340.86,343.49,346.11,351.66,346.55,349.49,344.33,342.93,346.10,346.59,,,353.05,337.75,346.49,339.00,340.25,332.80,339.03,335.85,331.86,335.39,339.86,343.71,,,340.09,339.91,342.65,333.58,,L7
2011-12-01 22:07:32+00:00,362.80,361.34,358.72,359.29,364.81,,,,,,,,355.54,344.67,342.62,347.31,345.39,344.83,339.14,339.85,339.75,,,,,,,342.83,347.29,340.17,341.55,355.23,345.58,347.18,356.81,,,,,,,,345.11,349.98,354.25,360.53,356.83,358.65,354.74,356.60,,,,,,,,354.02,346.73,344.99,349.14,350.43,355.03,351.37,350.93,348.95,,,,,,,335.67,334.96,332.19,336.06,335.44,337.54,337.18,332.77,,,,,,,349.99,350.54,355.64,355.43,355.15,362.51,354.09,345.51,,,,,,,,339.51,339.38,338.46,344.34,344.23,340.46,341.96,337.13,,,,L7
2012-02-19 22:07:56+00:00,,,,,339.67,342.57,347.12,355.03,356.27,363.11,356.20,358.02,358.16,,,,,,,,356.15,347.87,353.12,350.32,361.79,360.35,357.44,357.89,,,,,,,,346.78,351.77,347.76,347.10,355.51,352.68,352.48,346.82,,,,,,,,345.40,350.50,349.01,351.34,341.61,350.11,359.56,359.22,,,,,,,,332.64,331.95,330.19,335.89,341.96,344.87,338.65,339.01,,,,,,,,337.20,338.81,337.50,337.39,348.77,351.84,356.57,357.07,,,,,,,343.08,350.15,335.96,339.53,339.14,345.83,343.35,339.86,,,,,,,339.53,340.54,337.10,,L7
2012-03-15 22:01:44+00:00,,,,,,,,,347.10,348.40,358.35,350.87,347.89,,,,,,,,,338.57,342.17,344.89,341.77,337.25,338.92,340.03,345.02,341.65,336.74,,,,,,,339.27,340.24,335.95,338.57,338.16,326.09,336.94,340.80,342.55,344.02,346.62,,,343.24,339.78,341.80,346.65,347.28,344.81,347.94,343.05,335.94,339.37,335.92,329.25,336.72,,,,328.96,333.21,338.17,343.64,337.26,334.54,323.87,325.67,322.30,321.56,325.83,,,,332.14,337.01,336.09,349.49,351.65,355.43,339.00,341.10,344.12,339.76,344.86,344.73,,,335.44,339.52,334.15,330.76,332.45,327.18,320.19,311.82,317.20,320.65,330.50,325.57,,,339.72,340.34,327.73,351.51,L7
2012-03-22 22:07:56+00:00,349.98,353.61,,,,,,,,340.43,336.49,340.98,345.54,333.44,340.70,342.51,344.83,,,,,,,,337.10,337.42,332.51,336.04,343.79,345.57,348.86,344.20,,,,,,,,329.22,333.56,329.15,328.15,342.27,348.57,348.04,354.38,,,,,,,,325.32,335.99,345.03,343.97,344.06,345.57,344.38,342.43,,,,,,,,316.63,326.24,326.04,326.16,329.91,324.61,330.60,332.38,,,,,,,,336.94,341.72,350.08,347.73,350.76,350.95,349.56,350.48,,,,,,,322.05,325.65,325.22,323.25,333.11,340.54,345.55,342.93,,,,,,,L7
