dates,nzd0268-0000,nzd0268-0001,nzd0268-0002,nzd0268-0003,nzd0268-0004,nzd0268-0005,nzd0268-0006,nzd0268-0007,nzd0268-0008,nzd0268-0009,nzd0268-0010,nzd0268-0011,nzd0268-0012,nzd0268-0013,nzd0268-0014,nzd0268-0015,nzd0268-0016,nzd0268-0017,nzd0268-0018,nzd0268-0019,nzd0268-0020,nzd0268-0021,nzd0268-0022,nzd0268-0023,nzd0268-0024,nzd0268-0025,nzd0268-0026,nzd0268-0027,nzd0268-0028,nzd0268-0029,nzd0268-0030,nzd0268-0031,nzd0268-0032,nzd0268-0033,nzd0268-0034,nzd0268-0035,nzd0268-0036,nzd0268-0037,nzd0268-0038,nzd0268-0039,nzd0268-0040,nzd0268-0041,nzd0268-0042,nzd0268-0043,nzd0268-0044,nzd0268-0045,satname
2011-08-06 21:47:30+00:00,194.25,139.31,118.65,140.11,,,,362.45,369.22,369.83,364.21,375.52,380.69,371.88,367.79,354.67,345.37,353.31,351.23,358.07,365.41,362.62,362.32,356.80,346.62,356.35,358.18,361.59,358.48,371.13,363.52,340.48,338.52,375.67,370.78,357.23,360.75,359.26,362.97,355.28,336.24,350.11,359.13,347.25,341.54,354.32,L7
2011-08-22 21:47:28+00:00,182.89,126.67,103.27,138.76,384.80,386.53,380.01,382.25,366.87,363.79,357.42,369.09,372.03,369.16,357.89,342.91,331.37,336.35,338.05,353.56,366.93,356.59,362.58,357.58,356.73,361.59,354.75,352.15,343.78,358.46,365.15,354.27,352.36,370.13,362.76,357.33,357.30,357.33,359.29,358.70,347.34,353.75,352.86,345.28,339.54,349.49,L7
2011-09-07 21:47:23+00:00,143.97,112.02,98.83,365.13,356.21,375.31,381.75,365.50,354.66,355.96,349.78,367.87,362.11,362.48,356.69,332.41,308.12,326.97,337.40,351.62,348.14,346.02,343.16,334.28,338.21,346.50,332.62,342.65,336.26,347.30,354.81,343.92,340.71,353.55,348.79,347.93,352.35,361.50,357.88,347.41,335.84,336.96,344.43,332.58,331.87,333.79,L7
2011-09-23 21:47:19+00:00,166.22,,,348.47,354.69,383.08,380.85,380.33,356.20,359.13,353.63,368.95,367.39,369.22,355.04,323.59,314.83,335.67,340.10,351.76,354.69,344.56,341.63,341.94,341.18,339.40,350.22,355.81,345.20,354.44,348.38,331.69,332.98,362.28,351.97,346.68,352.64,344.95,344.48,337.76,329.27,334.34,334.59,325.85,319.44,323.18,L7
2011-10-25 21:47:25+00:00,,,,368.64,337.25,362.54,367.80,403.85,,365.10,369.10,387.05,382.56,365.06,345.61,325.84,332.61,342.24,345.96,351.49,350.00,367.44,379.49,,348.40,374.78,376.37,374.44,346.75,390.17,,,339.58,350.11,353.26,347.79,348.94,351.11,354.81,346.64,348.90,338.00,342.68,340.08,329.80,332.54,L7
2011-11-26 21:47:46+00:00,,,,357.03,370.60,361.57,359.88,366.02,357.05,349.86,342.43,354.06,361.92,352.81,342.31,336.91,324.24,326.29,327.54,338.52,339.94,339.94,342.85,342.30,338.83,345.86,336.52,342.91,337.94,349.95,346.66,326.35,336.76,345.28,340.96,339.83,339.53,340.27,340.12,334.14,322.02,328.52,333.42,318.32,313.96,322.12,L7
2012-06-21 21:48:32+00:00,165.65,129.99,120.04,,,,,,363.67,361.29,,,363.31,369.67,365.42,351.54,,341.74,342.52,353.52,,348.30,348.20,345.01,348.93,353.85,,,349.30,367.71,365.54,332.89,332.81,,363.25,360.47,358.43,361.26,359.79,,339.07,343.93,355.60,340.51,337.87,335.35,L7
2012-08-24 21:49:17+00:00,179.52,167.42,120.07,,405.10,388.37,389.56,401.44,399.40,378.33,363.10,375.28,383.49,378.63,373.58,366.90,354.45,361.47,356.63,358.24,361.15,351.51,351.89,355.05,352.57,367.68,355.94,354.67,349.49,366.78,367.09,349.92,353.51,373.76,372.83,373.78,366.15,364.93,366.94,370.37,355.32,352.25,351.65,342.04,330.30,339.13,L7
2012-09-09 21:49:28+00:00,188.78,129.90,110.71,,357.60,388.13,399.57,399.90,385.47,372.08,361.57,380.08,378.86,372.88,367.27,364.03,328.23,347.13,341.25,349.08,346.69,342.33,348.70,357.09,357.11,361.14,349.40,343.62,338.90,363.65,362.03,333.96,333.99,362.20,371.60,368.63,360.97,362.62,367.80,366.89,354.91,352.03,355.43,341.75,334.58,339.86,L7
2012-09-25 21:49:37+00:00,,352.64,363.25,369.25,357.62,372.54,373.89,396.48,395.20,357.61,357.16,381.42,374.93,375.06,373.23,348.92,334.18,339.82,336.48,346.45,342.92,332.88,346.01,354.23,352.79,362.18,333.75,345.56,338.34,365.76,362.17,340.41,333.60,356.37,358.29,362.20,359.06,363.33,366.20,357.11,338.98,345.29,355.75,331.60,326.08,331.60,L7
2012-10-11 21:49:45+00:00,349.85,354.55,364.20,368.45,360.30,369.76,371.81,387.45,383.00,367.98,359.72,382.46,382.47,385.36,369.55,354.58,350.31,342.90,343.04,349.76,341.01,350.08,362.54,348.83,351.81,376.63,347.59,342.17,347.48,371.07,373.30,341.68,339.18,361.17,362.89,387.50,388.83,378.32,368.82,366.03,353.99,355.51,355.66,346.17,320.94,335.85,L7
2012-11-28 21:50:03+00:00,344.34,355.52,359.12,370.08,364.09,365.99,363.81,375.83,366.51,358.19,356.47,372.23,367.01,365.12,359.81,344.46,336.72,343.81,346.71,352.51,349.62,351.56,351.73,351.87,351.47,357.26,351.66,355.30,347.01,369.06,359.30,335.71,338.49,364.36,363.66,365.43,368.17,363.97,362.16,354.54,348.84,350.44,355.58,,,,L7
2012-12-14 21:50:09+00:00,343.62,350.33,364.29,374.14,377.16,371.50,367.73,378.97,371.81,366.46,364.72,375.56,373.41,371.18,364.07,353.02,346.49,353.44,351.22,357.26,362.44,363.93,360.62,359.26,351.87,355.12,356.54,361.51,355.43,369.17,362.53,339.79,340.24,370.34,367.62,367.78,370.18,360.74,364.59,356.79,348.80,354.26,359.73,337.84,333.17,338.91,L7
2012-12-30 21:50:14+00:00,356.78,368.40,367.40,376.66,387.68,,,408.16,382.16,379.99,375.97,387.62,387.68,386.28,384.19,366.06,348.19,358.69,362.47,368.05,371.15,373.16,366.59,367.51,362.28,369.76,363.91,371.74,368.70,383.27,374.75,353.25,352.25,379.97,381.25,384.72,377.96,376.76,374.24,373.07,364.16,366.58,369.12,347.56,338.58,353.39,L7
2013-01-15 21:50:12+00:00,356.30,349.93,359.23,375.43,414.53,378.29,369.02,388.31,368.64,369.57,362.99,380.30,388.80,380.52,370.85,368.93,357.79,362.13,360.51,368.53,371.43,365.72,365.82,364.07,363.37,375.31,367.81,366.31,364.31,377.29,372.18,350.61,354.33,379.39,374.26,365.51,364.49,365.09,366.82,367.77,360.32,364.09,364.92,342.87,342.56,349.39,L7
2013-04-29 21:55:51+00:00,,,,147.10,,371.49,380.56,403.07,384.32,383.46,386.36,395.78,400.45,398.18,386.07,384.52,388.47,389.43,384.14,381.23,390.64,386.64,384.13,385.21,370.09,385.18,385.51,385.04,372.48,382.53,382.24,376.37,382.08,395.17,389.23,374.96,376.02,379.68,382.59,381.86,374.89,373.18,375.91,356.70,359.36,370.23,L8
2013-05-07 21:49:57+00:00,127.70,102.93,78.22,,,122.39,151.58,362.18,355.77,350.09,346.37,368.53,371.68,371.54,348.18,340.49,354.43,362.59,347.10,351.25,347.46,350.84,353.86,353.26,335.07,332.18,342.61,352.51,337.85,338.44,336.98,334.93,342.60,362.27,360.38,350.12,354.60,354.36,352.95,,353.88,349.70,349.87,330.05,327.14,337.67,L7
2013-05-23 21:49:54+00:00,138.75,97.81,85.07,104.63,,127.28,152.80,355.73,359.08,353.15,352.78,368.60,372.06,366.91,351.84,336.12,339.80,353.99,347.98,356.99,351.00,356.48,353.75,351.10,347.06,340.00,344.39,365.86,362.68,365.47,342.47,340.18,344.92,361.02,360.38,357.13,362.04,363.27,357.68,346.56,355.48,361.50,360.78,336.70,332.19,346.61,L7
2013-05-31 21:56:07+00:00,,,,,167.03,164.59,174.48,354.26,373.70,372.65,363.30,370.68,382.52,377.98,371.39,365.60,353.63,357.74,357.48,359.72,367.35,374.45,371.92,370.54,357.62,362.04,360.63,374.87,370.10,380.24,361.68,348.86,345.32,367.46,369.12,369.02,368.29,371.95,369.98,365.54,364.25,367.28,379.36,353.72,344.98,368.05,L8
2013-06-24 21:49:40+00:00,155.36,122.10,105.51,,142.80,149.03,167.86,,348.44,352.21,,,352.33,359.33,348.47,337.68,,,326.98,346.03,,345.86,346.52,339.42,339.38,349.43,,,339.08,350.41,340.88,328.79,335.82,,349.51,353.36,357.57,350.29,351.87,,346.35,348.94,358.11,335.10,327.03,349.36,L7
2013-07-10 21:49:28+00:00,152.51,129.58,113.07,124.70,154.15,152.39,165.56,,356.17,357.28,,352.98,374.14,382.03,367.08,356.97,340.47,352.06,341.91,349.90,353.92,349.56,360.00,346.34,339.08,343.90,,,341.82,355.11,347.30,333.05,331.67,,,,363.09,364.60,365.37,,359.93,367.97,368.61,347.33,343.44,350.46,L7
2013-07-26 21:49:21+00:00,181.76,142.55,120.11,141.92,193.64,178.60,188.73,,348.29,356.52,340.96,,369.35,356.00,353.07,344.93,329.98,338.92,331.29,340.89,343.60,337.26,349.58,347.13,340.75,348.27,345.99,346.46,340.28,348.61,354.50,331.57,328.97,351.77,354.59,350.55,353.41,355.17,361.29,352.23,338.73,346.50,352.46,343.01,339.31,352.12,L7
2013-08-19 21:56:06+00:00,,,,113.63,330.62,371.43,391.46,375.99,355.56,344.54,334.29,352.15,352.62,364.32,352.14,318.69,320.47,325.99,313.78,320.93,333.13,343.77,328.88,322.63,325.14,328.52,313.04,313.09,313.04,327.41,329.28,310.92,315.55,349.49,341.50,339.45,337.13,333.15,335.95,342.62,330.39,329.98,330.64,333.35,320.09,356.19,L8
2013-08-27 21:49:29+00:00,215.28,147.46,124.29,171.69,398.27,388.04,382.19,391.04,374.53,385.68,385.11,386.86,396.28,373.81,346.34,345.32,347.28,357.82,347.22,346.53,355.11,349.82,352.92,351.05,344.82,357.11,349.70,348.51,341.49,357.60,358.22,342.37,346.21,371.23,369.86,355.71,356.19,357.23,359.25,360.68,347.95,353.59,346.07,343.34,333.31,351.87,L7
2013-09-28 21:49:51+00:00,233.19,332.14,345.52,363.62,371.51,370.46,370.44,382.46,378.12,365.05,358.17,373.32,374.87,372.66,363.16,344.29,328.74,341.38,334.24,339.09,340.36,345.49,342.76,337.52,334.74,338.17,332.80,339.83,338.50,355.85,343.33,329.50,332.02,357.14,360.28,358.92,348.59,349.26,353.99,353.80,340.17,342.60,346.32,335.39,329.56,343.51,L7
2013-10-06 21:55:57+00:00,343.74,336.96,350.99,362.15,377.70,375.38,375.32,386.91,377.85,369.55,362.50,377.52,377.08,373.94,366.64,351.44,338.33,346.25,342.84,347.66,350.60,354.79,352.59,351.07,342.87,350.53,343.00,345.92,342.28,354.39,351.29,335.40,337.02,363.56,364.36,361.59,359.62,353.78,361.59,358.48,345.70,350.60,357.50,341.09,328.74,347.56,L8
2013-11-15 21:50:15+00:00,342.27,346.63,356.24,360.75,343.65,362.17,377.37,387.77,384.22,372.56,367.38,383.73,377.88,389.65,383.06,357.86,353.56,354.61,351.82,358.87,354.20,351.20,350.70,348.13,346.31,370.93,356.27,355.55,344.23,356.89,352.30,355.03,354.43,369.12,363.58,358.23,355.23,362.04,363.20,353.50,343.71,350.74,349.25,335.63,324.03,341.16,L7
2013-12-01 21:50:23+00:00,341.34,344.24,345.43,360.14,336.51,358.35,364.40,379.40,378.64,364.53,,,,372.82,363.03,338.63,325.69,,,,,,,,,,,,,,,,,,343.39,350.89,356.32,357.48,353.66,351.05,345.57,350.11,348.00,336.88,325.69,339.99,L7
2014-01-02 21:50:30+00:00,355.73,364.09,362.32,375.11,382.32,378.58,378.12,392.53,384.48,382.36,375.51,397.79,389.12,388.33,373.92,361.19,357.89,357.70,354.75,362.47,361.23,362.91,358.10,366.43,363.35,359.39,355.80,356.05,354.47,371.30,366.42,356.96,361.79,377.96,374.60,369.16,365.76,363.92,364.04,365.02,360.96,361.98,358.35,346.53,340.84,348.15,L7
2014-01-18 21:50:43+00:00,343.49,341.89,346.74,360.45,383.13,368.12,360.35,374.18,365.70,361.75,359.63,370.22,375.99,366.11,365.55,353.87,339.51,339.94,335.64,347.26,351.57,347.09,349.92,348.09,,,341.00,346.29,343.20,358.51,359.08,336.87,338.32,360.56,358.34,357.10,361.93,362.97,359.85,357.65,352.38,355.38,,,334.91,341.48,L7
2014-02-03 21:50:58+00:00,356.38,342.81,359.43,367.30,409.27,370.42,,,,,,,,,,,365.91,368.95,362.21,365.90,369.98,365.40,365.67,365.46,361.98,375.29,365.90,362.99,356.65,374.26,372.79,361.26,360.19,,,,369.60,372.77,373.31,371.35,355.83,359.29,367.10,349.25,339.22,349.95,L7
2014-02-11 21:54:56+00:00,349.79,356.08,357.71,366.75,348.34,373.36,381.00,386.28,387.53,380.33,366.29,382.42,379.49,381.16,373.62,358.39,361.98,364.60,353.91,360.87,362.52,362.45,356.55,359.41,368.55,379.31,351.92,365.31,354.81,365.64,368.32,354.70,357.30,374.82,360.35,353.57,370.38,367.00,358.06,355.41,347.59,358.50,361.52,336.40,326.80,347.24,L8
2014-03-23 21:50:59+00:00,181.18,146.57,337.05,367.68,381.43,378.77,370.84,384.39,379.76,375.66,373.57,378.85,385.95,386.03,372.12,364.81,357.64,358.71,356.83,361.45,361.84,358.16,356.06,354.62,356.44,361.23,356.41,356.19,347.50,361.52,361.09,347.36,351.26,368.83,365.45,365.11,360.99,357.62,354.17,350.09,338.91,347.06,349.78,330.14,324.69,338.96,L7
2014-03-31 21:54:17+00:00,186.66,129.28,323.11,364.23,360.75,363.56,367.59,383.71,385.50,372.76,367.40,382.43,384.50,379.51,369.06,356.43,353.58,355.77,345.51,359.91,356.02,360.40,359.24,355.25,350.11,361.74,356.30,363.18,359.78,365.42,359.68,349.66,349.74,378.55,371.43,361.27,362.47,365.82,361.62,359.70,352.03,357.25,363.00,343.08,335.57,349.47,L8
2014-05-02 21:53:46+00:00,,,,149.93,181.75,181.55,186.17,391.15,380.24,377.55,374.28,385.61,393.54,391.93,378.89,371.22,360.61,363.03,362.80,366.26,367.30,365.00,363.30,364.53,355.79,370.88,364.85,360.56,354.98,371.51,361.47,357.45,357.51,379.92,378.70,372.24,365.97,364.51,370.05,366.49,355.66,358.98,367.84,348.63,342.35,343.74,L8
2014-05-18 21:53:35+00:00,,,,128.77,191.96,172.65,187.02,374.11,377.22,382.95,375.40,384.78,395.33,389.49,378.40,374.60,362.53,362.42,360.50,366.89,374.43,366.15,367.39,361.39,363.12,375.50,366.88,365.28,362.35,375.92,372.10,359.47,357.54,382.14,384.48,378.19,370.97,370.75,374.40,374.11,363.27,358.87,368.22,350.11,348.17,351.83,L8
2014-06-19 21:53:47+00:00,,,,122.90,165.50,163.15,176.12,,,,,,378.06,376.77,366.32,355.90,342.78,347.23,346.73,353.64,358.28,354.54,351.71,350.51,351.14,359.69,354.03,354.09,347.02,358.92,359.61,351.07,349.07,367.11,364.96,368.44,365.80,360.80,364.44,358.24,349.29,355.41,361.61,341.06,337.47,339.86,L8
2014-06-27 21:51:33+00:00,165.85,115.39,,,124.02,141.87,164.17,,361.55,356.36,,,368.28,368.67,356.45,340.81,,,331.96,,,334.63,338.31,344.23,340.01,337.71,,,329.00,344.51,345.17,333.08,342.34,,347.80,353.46,350.95,343.03,350.54,,332.45,341.87,351.90,338.81,326.65,341.08,L7
2014-07-21 21:53:57+00:00,,,,,119.14,134.81,160.96,363.29,368.27,356.60,348.98,366.33,366.42,367.61,353.31,336.41,322.02,331.46,335.09,339.63,330.00,326.10,323.86,339.61,344.63,345.80,336.14,334.99,320.74,339.98,339.08,331.62,339.54,368.30,364.95,343.34,347.49,348.28,346.28,347.22,341.56,341.01,344.54,324.61,309.47,337.60,L8
2014-08-06 21:54:05+00:00,,,,106.15,121.33,138.19,165.58,362.45,370.04,370.24,360.23,377.40,374.76,375.58,359.94,345.57,332.22,337.26,344.01,351.78,342.03,329.30,327.04,351.52,350.50,340.87,332.13,341.73,343.11,351.21,342.14,329.36,339.55,361.94,368.97,364.37,350.33,353.81,351.87,338.06,336.23,346.00,336.44,328.04,323.99,333.81,L8
2014-08-14 21:51:43+00:00,,152.41,,154.96,196.34,175.15,186.08,351.43,355.65,357.19,351.88,363.13,368.89,360.69,345.85,344.20,327.54,337.63,331.91,337.89,340.10,328.15,337.71,341.21,340.37,351.55,345.45,349.49,334.16,349.22,352.10,329.71,323.68,345.95,349.16,354.11,351.22,349.69,349.39,345.66,334.79,343.88,348.91,336.14,326.81,337.21,L7
2014-09-07 21:54:12+00:00,139.77,,300.70,357.46,330.22,361.47,386.70,363.93,352.46,359.51,355.41,371.50,353.48,364.23,356.66,331.77,330.27,338.47,318.79,329.72,343.15,347.74,342.80,340.88,329.47,341.24,353.12,351.55,342.53,348.63,366.28,353.58,325.93,337.34,351.55,358.23,353.91,356.78,350.42,341.81,333.64,341.96,345.34,330.15,323.05,349.94,L8
2014-09-23 21:54:09+00:00,,,,,353.99,366.36,374.92,366.82,364.88,361.14,356.06,372.59,367.08,365.16,355.08,341.88,332.35,340.80,331.15,342.22,353.27,350.61,345.54,345.14,342.11,334.61,345.37,351.49,344.83,356.76,351.34,326.21,328.69,352.68,352.05,360.40,358.08,357.23,347.37,346.78,343.15,347.35,351.89,332.04,323.54,338.28,L8
2014-10-01 21:51:56+00:00,263.32,314.56,339.54,346.82,383.74,374.84,368.05,379.14,368.48,371.32,365.41,372.42,377.45,367.26,359.91,355.29,344.97,347.58,341.22,350.15,352.98,340.16,350.66,351.62,350.23,360.69,356.83,357.04,347.59,358.88,361.56,335.36,338.96,355.77,359.70,364.01,361.58,354.10,352.27,345.82,339.18,344.34,347.62,338.17,326.90,341.45,L7
2014-10-25 21:54:16+00:00,346.84,344.39,346.86,367.16,380.47,374.06,370.60,378.18,373.87,365.73,364.25,374.70,377.57,364.17,360.68,351.54,341.00,348.58,340.99,349.62,360.35,364.09,361.21,361.29,352.00,358.02,354.73,359.94,353.17,362.92,355.01,333.38,338.19,368.77,373.23,363.16,360.47,363.27,359.72,359.55,349.69,351.93,358.51,341.51,326.28,345.77,L8
2014-11-10 21:54:18+00:00,362.92,353.03,361.73,373.25,416.24,380.16,376.40,390.84,376.37,383.05,374.02,381.95,389.45,377.99,372.41,367.69,361.54,362.57,360.27,365.05,376.65,372.97,368.36,371.05,362.77,375.53,372.05,370.44,364.71,381.19,374.37,350.36,352.18,380.42,379.52,375.92,371.79,366.37,373.46,370.54,355.02,356.11,365.60,350.53,343.42,347.18,L8
2014-12-28 21:54:07+00:00,362.57,371.08,380.27,382.62,408.73,391.92,383.48,400.33,392.44,383.48,378.58,397.66,398.20,390.20,381.14,374.31,374.55,376.29,375.95,386.91,393.78,387.63,378.74,384.48,374.65,389.98,385.53,379.39,373.51,390.67,389.12,386.64,382.80,399.03,393.84,387.73,384.31,376.93,384.54,379.19,364.30,362.71,367.59,352.43,342.45,345.51,L8
2015-01-05 21:52:37+00:00,345.26,360.31,360.49,371.25,374.05,375.93,376.71,383.99,380.06,363.14,364.60,382.22,377.83,373.28,366.11,353.68,359.64,365.42,362.12,375.52,381.53,383.27,376.37,373.91,370.49,375.23,368.50,368.51,358.95,370.93,365.34,361.01,372.52,388.76,379.71,374.09,374.49,368.11,378.47,372.27,358.77,356.46,359.81,341.74,337.86,343.48,L7
2015-01-29 21:54:01+00:00,367.85,355.69,356.27,365.54,355.05,370.76,381.90,388.45,379.76,368.74,372.35,399.72,393.54,382.58,374.54,362.13,362.12,372.11,374.21,382.22,384.93,386.39,373.48,375.13,371.23,379.44,375.69,371.77,355.76,376.26,367.94,360.13,375.12,392.92,385.05,383.68,384.29,369.18,363.30,359.10,362.14,365.15,361.78,336.98,327.74,339.19,L8
2015-03-10 21:52:57+00:00,248.68,151.92,333.27,371.28,,371.63,364.75,386.89,380.61,368.17,370.65,377.89,385.08,376.52,376.69,373.19,366.25,366.36,364.70,370.37,379.97,373.79,365.24,364.19,362.11,371.40,365.71,365.89,359.77,376.65,381.54,363.69,359.54,381.46,374.94,370.39,379.87,368.84,364.82,361.64,351.93,,,,,,L7
2015-03-18 21:53:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,333.70,353.67,350.78,341.83,326.95,329.05,324.74,313.41,330.42,349.88,338.93,349.34,352.05,344.31,348.47,336.74,339.80,338.39,341.75,322.86,324.69,336.21,L8
2015-03-26 21:53:07+00:00,197.57,143.20,136.29,334.40,347.28,368.31,380.56,376.53,365.24,371.14,364.42,372.79,379.89,373.71,369.21,375.56,357.82,360.41,357.13,362.57,368.69,367.73,362.34,355.75,351.16,364.28,365.84,364.87,348.81,359.92,361.03,346.93,349.96,377.00,374.16,372.39,364.23,366.33,363.67,361.35,354.86,366.58,365.41,353.00,332.38,338.87,L7
2015-04-03 21:53:26+00:00,179.85,123.46,101.70,359.45,356.18,368.83,383.61,386.33,369.03,366.17,361.78,375.45,372.41,374.73,365.63,365.14,359.10,365.54,367.42,369.67,367.22,370.56,362.35,359.10,353.02,365.70,359.75,361.28,345.49,352.07,353.41,344.17,354.10,376.82,370.54,368.83,365.41,364.59,361.57,356.97,354.95,364.74,366.74,343.54,336.70,342.85,L8
2015-04-27 21:53:21+00:00,150.79,118.02,99.82,119.17,130.10,356.20,379.87,379.01,363.21,357.10,351.66,365.88,364.68,362.55,358.06,347.75,348.93,350.18,341.48,345.30,350.60,350.35,348.35,344.56,338.49,339.99,334.77,338.28,333.62,342.67,335.00,328.56,328.58,354.11,348.72,348.44,347.01,344.15,340.40,345.57,340.42,344.99,342.75,325.23,316.23,323.25,L7
2015-05-05 21:53:12+00:00,,,,128.72,157.86,154.43,347.40,379.18,374.21,370.13,366.96,377.92,379.67,377.04,372.44,362.63,359.70,357.29,353.42,355.23,366.31,374.15,363.43,363.33,357.99,363.42,356.74,363.83,356.10,369.83,361.48,344.08,343.84,368.28,369.70,365.64,368.86,370.14,364.76,366.28,365.16,361.17,360.19,345.90,341.36,352.08,L8
2015-05-29 21:53:34+00:00,148.15,109.64,83.88,107.81,,133.62,157.04,,357.28,345.64,345.11,373.21,359.23,355.23,354.28,330.19,317.34,326.38,315.04,330.86,344.11,352.21,340.47,341.97,350.56,351.47,,347.37,341.85,367.86,364.76,334.93,331.97,350.71,338.72,343.11,348.21,351.84,352.08,344.95,341.96,339.25,349.66,336.92,341.63,343.63,L7
2015-06-06 21:53:16+00:00,,,,,182.63,170.47,178.54,,,,,,354.00,349.87,354.78,339.82,324.88,327.02,326.02,332.38,338.06,337.49,333.29,331.92,329.92,342.21,342.25,345.40,336.62,348.13,348.44,321.13,319.17,339.11,341.14,345.35,349.96,349.71,349.26,344.62,330.32,336.14,341.49,331.79,332.10,342.85,L8
2015-06-30 21:53:43+00:00,154.45,108.25,96.98,119.90,,,161.08,,352.18,344.90,,,352.03,355.82,353.81,336.77,313.12,322.17,324.24,339.65,,354.09,353.46,339.69,336.74,344.40,,,339.09,357.55,361.85,335.92,338.62,,347.70,349.67,360.72,360.66,360.17,,346.23,333.45,342.82,326.91,329.34,328.95,L7
2015-07-16 21:53:49+00:00,153.43,117.55,90.80,114.64,,146.57,162.24,,348.79,347.74,,,359.25,359.06,353.32,331.21,,330.60,329.45,340.83,,344.29,347.08,354.26,339.20,341.78,,352.67,348.79,352.63,350.71,334.79,342.73,368.05,355.95,346.64,354.22,353.63,349.86,,329.34,325.03,329.45,316.73,320.85,323.35,L7
2015-08-17 21:53:55+00:00,197.59,140.88,118.92,138.73,173.75,358.72,367.80,373.13,360.06,360.63,352.01,363.67,372.00,368.57,358.86,345.11,337.82,337.80,334.51,350.38,346.20,344.04,346.16,348.97,347.49,355.13,348.66,353.83,345.31,355.79,351.82,341.15,343.99,366.18,362.26,355.95,356.35,355.65,356.98,354.71,338.90,336.51,338.24,336.86,332.12,341.07,L7
2015-09-18 21:54:01+00:00,206.87,149.15,329.11,364.17,393.00,376.17,369.75,378.79,360.30,355.53,353.76,366.30,370.83,364.64,356.87,351.50,341.20,330.17,327.18,337.24,344.57,340.98,341.20,348.37,339.19,356.97,352.45,352.43,348.70,368.00,357.53,343.75,344.52,361.87,362.09,357.30,357.54,351.69,352.83,349.34,333.65,330.70,338.16,337.04,324.16,339.39,L7
2015-10-04 21:54:03+00:00,261.84,147.53,335.42,361.05,387.71,373.46,366.00,375.61,356.20,355.75,347.43,364.84,368.09,359.89,355.74,353.01,334.72,334.11,332.10,337.26,341.78,334.85,341.57,341.45,336.97,348.75,347.59,349.28,339.86,358.35,359.39,344.08,343.64,353.55,355.60,355.90,356.80,348.84,352.26,345.90,328.45,328.32,337.40,332.44,322.36,338.75,L7
2015-10-12 21:54:05+00:00,343.80,358.34,358.29,369.47,362.89,372.71,372.31,378.03,368.87,358.21,356.36,380.15,371.03,365.98,365.03,347.22,337.02,341.86,335.89,341.95,349.48,350.18,346.18,347.08,342.36,348.30,345.53,348.86,347.12,365.30,370.50,351.43,344.95,359.57,358.40,357.84,361.28,355.10,353.71,352.23,338.22,337.40,340.01,328.95,322.17,341.27,L8
2015-10-20 21:54:22+00:00,335.65,351.11,356.65,363.75,393.26,369.21,356.68,368.29,,,,,,,,337.93,338.00,338.71,334.00,338.17,342.77,340.49,344.49,344.68,342.81,351.17,344.36,346.73,339.79,359.84,365.52,343.66,342.96,361.84,363.23,349.12,357.38,354.13,356.71,351.94,339.24,340.35,341.06,329.36,324.51,336.04,L7
2015-10-28 21:54:10+00:00,347.87,355.69,356.49,367.51,370.20,366.42,359.27,371.79,372.27,358.57,352.29,373.28,375.55,364.64,362.98,349.72,337.33,345.82,343.80,343.55,351.39,354.23,345.06,343.60,344.13,345.31,345.68,347.15,339.65,363.38,364.98,357.44,345.69,363.36,356.82,353.35,359.02,357.42,352.50,344.53,334.29,339.89,332.71,327.99,322.33,334.11,L8
2015-11-21 21:54:53+00:00,320.47,332.16,346.31,355.65,348.26,353.13,359.03,361.05,349.15,349.88,348.12,360.99,361.39,349.75,343.98,326.59,331.49,338.06,330.92,338.74,340.11,314.74,322.83,325.36,333.74,334.41,332.06,333.11,333.60,350.98,354.65,338.19,334.54,349.73,341.50,335.29,342.81,336.63,337.34,329.85,321.25,319.35,316.71,308.09,301.39,317.99,L7
2015-12-07 21:55:07+00:00,327.40,337.06,346.60,355.10,340.66,351.50,353.21,357.98,350.80,342.93,343.41,363.48,358.38,352.68,342.16,332.68,333.06,337.59,330.00,340.54,340.63,335.88,336.05,332.14,336.22,343.72,336.54,339.27,333.42,355.64,351.63,343.23,342.20,353.79,344.08,346.66,340.49,342.00,338.20,336.43,324.56,321.85,323.95,312.54,313.59,314.54,L7
2015-12-15 21:54:12+00:00,362.12,355.99,362.97,381.86,,387.54,371.56,391.80,375.72,371.32,372.19,381.41,389.26,377.35,368.73,371.45,364.23,364.90,359.89,367.08,373.62,363.03,359.96,360.84,358.73,373.56,367.96,366.36,365.68,389.60,381.02,368.64,364.48,381.14,377.74,370.95,364.64,367.75,368.68,358.51,345.57,342.55,344.94,338.00,332.89,345.45,L8
2016-01-08 21:55:36+00:00,338.15,348.98,352.48,362.57,345.30,360.77,362.14,373.04,376.26,364.67,353.11,367.47,361.28,361.28,353.46,341.43,349.73,362.48,354.68,356.49,348.93,354.77,348.43,350.46,349.20,362.00,350.69,,,357.48,371.47,355.77,347.91,356.15,348.04,357.97,359.46,352.81,347.98,342.44,331.39,327.78,326.76,319.16,313.12,,L7
