dates,nzd0268-0000,nzd0268-0001,nzd0268-0002,nzd0268-0003,nzd0268-0004,nzd0268-0005,nzd0268-0006,nzd0268-0007,nzd0268-0008,nzd0268-0009,nzd0268-0010,nzd0268-0011,nzd0268-0012,nzd0268-0013,nzd0268-0014,nzd0268-0015,nzd0268-0016,nzd0268-0017,nzd0268-0018,nzd0268-0019,nzd0268-0020,nzd0268-0021,nzd0268-0022,nzd0268-0023,nzd0268-0024,nzd0268-0025,nzd0268-0026,nzd0268-0027,nzd0268-0028,nzd0268-0029,nzd0268-0030,nzd0268-0031,nzd0268-0032,nzd0268-0033,nzd0268-0034,nzd0268-0035,nzd0268-0036,nzd0268-0037,nzd0268-0038,nzd0268-0039,nzd0268-0040,nzd0268-0041,nzd0268-0042,nzd0268-0043,nzd0268-0044,nzd0268-0045,satname
2005-06-02 21:43:36+00:00,227.31,259.05,259.08,376.36,272.21,298.31,306.61,338.84,365.00,371.14,367.61,377.62,384.55,381.29,368.48,353.87,349.41,353.62,350.35,356.49,360.18,360.82,360.62,360.70,356.31,367.79,359.30,357.04,350.20,368.10,364.74,350.29,347.69,366.12,362.43,359.31,362.69,361.65,359.55,354.15,344.18,345.83,352.79,342.43,338.46,344.83,L7
2005-06-10 21:41:36+00:00,207.74,241.66,240.85,379.10,248.71,275.66,284.21,314.85,346.18,371.01,368.47,379.28,382.71,380.04,366.44,353.60,349.64,354.42,350.95,356.50,360.04,360.11,359.94,360.10,355.44,367.83,359.27,356.56,349.93,367.68,363.97,349.79,346.58,365.81,362.22,359.51,362.58,361.93,359.22,354.60,344.48,346.16,352.98,343.28,339.75,346.21,L5
2005-06-26 21:41:40+00:00,207.74,241.66,240.85,379.10,240.10,265.36,274.70,302.94,333.86,371.01,368.47,379.28,382.71,376.63,364.38,351.64,349.64,354.42,348.80,355.19,358.10,358.57,358.97,358.16,353.15,365.47,356.72,354.71,347.77,365.63,362.31,347.93,344.58,363.92,360.99,359.10,362.14,361.74,358.93,353.92,343.74,345.04,351.47,342.23,338.70,345.40,L5
2005-07-12 21:41:47+00:00,207.74,241.66,240.85,379.10,232.34,256.54,265.48,292.18,322.62,371.01,368.47,379.28,382.71,373.81,362.20,349.29,349.64,351.50,345.92,352.61,356.01,356.53,357.49,356.54,352.16,363.93,355.28,353.56,346.36,364.22,361.05,346.29,342.71,361.79,358.99,357.88,360.83,360.35,358.00,353.35,343.01,344.41,350.84,341.70,338.48,345.09,L5
2005-08-13 21:42:05+00:00,185.64,206.25,201.34,378.62,211.66,237.82,266.33,292.43,322.40,370.39,367.39,377.38,382.16,373.20,362.40,349.29,348.98,351.46,346.11,352.70,355.05,355.33,356.03,355.31,351.42,363.44,354.02,352.16,344.85,362.74,360.31,345.35,342.51,362.31,359.52,358.13,360.43,360.00,358.85,353.73,342.25,343.55,349.83,340.79,337.76,344.53,L5
2005-08-21 21:43:21+00:00,160.46,173.01,166.75,379.60,194.84,223.66,255.39,280.99,315.47,370.69,367.43,376.53,380.30,371.96,361.67,348.60,348.11,350.50,344.85,351.49,354.04,353.79,354.19,353.07,349.39,361.24,351.99,350.59,343.02,361.39,359.65,344.43,341.69,361.88,358.37,356.31,358.67,358.75,358.52,353.43,341.21,342.47,348.76,339.84,337.05,343.36,L7
2005-08-29 21:42:10+00:00,161.39,173.01,166.75,372.27,211.90,238.62,267.73,291.17,322.09,372.21,365.73,377.22,380.88,372.12,362.98,350.48,349.31,351.42,345.96,352.70,355.72,354.95,354.25,353.23,350.11,360.73,349.77,347.77,340.37,359.54,358.59,343.29,340.62,361.32,357.88,356.84,359.18,358.24,359.56,354.77,341.80,342.56,349.34,341.99,337.75,344.33,L5
2005-09-06 21:43:12+00:00,161.66,165.79,159.14,375.58,226.52,251.20,277.84,299.31,327.60,374.07,367.90,380.54,381.46,372.25,363.40,351.03,349.20,351.30,346.00,352.92,355.84,355.43,354.56,353.94,350.37,360.85,349.42,347.47,340.42,359.61,358.95,343.58,340.61,361.36,358.02,357.26,359.22,357.93,359.92,355.49,342.54,342.92,349.16,341.84,337.04,344.60,L7
2005-10-08 21:43:05+00:00,162.34,167.16,164.53,381.99,214.29,240.79,268.87,298.72,327.98,377.47,371.86,386.06,381.92,371.62,363.15,350.58,348.32,349.25,343.88,351.78,354.76,353.68,353.96,352.97,349.45,358.54,346.41,345.84,340.50,360.03,357.92,341.06,337.88,359.71,357.47,357.05,359.33,357.46,360.24,355.51,342.45,342.72,347.94,341.22,336.31,345.00,L7
2005-10-24 21:43:19+00:00,162.94,213.81,215.07,384.15,236.60,245.86,269.78,300.07,329.65,381.15,375.32,391.45,382.00,372.07,364.16,351.22,347.93,348.91,344.02,352.61,355.08,353.88,353.88,352.52,348.85,358.13,346.15,344.67,339.83,359.55,358.28,341.66,337.17,359.77,357.88,358.04,360.46,358.01,361.04,355.95,342.88,343.33,347.66,340.72,335.51,344.80,L7
2005-11-09 21:43:30+00:00,167.91,238.45,240.91,384.93,258.63,266.51,288.47,296.14,327.77,385.08,379.91,395.62,382.37,371.19,364.70,352.05,348.29,349.22,344.04,353.15,355.38,354.63,354.63,351.81,348.24,357.47,345.59,343.57,339.03,359.28,358.55,340.89,335.29,358.75,358.01,358.91,360.39,358.61,362.19,357.40,344.03,344.15,347.40,340.51,334.12,343.21,L7
2006-02-21 21:44:44+00:00,163.25,309.90,318.19,385.70,387.38,387.08,382.60,388.05,386.29,386.79,381.97,398.82,386.48,378.20,371.63,360.47,352.53,357.24,352.96,361.78,363.49,363.57,360.21,358.89,354.69,361.89,347.61,342.76,338.28,361.15,364.94,344.21,339.08,361.74,359.33,362.88,364.70,359.50,365.46,364.08,350.29,350.07,350.47,342.22,332.24,343.37,L5
2006-04-10 21:45:40+00:00,167.22,304.70,308.86,382.66,384.16,384.11,379.45,388.64,385.38,384.18,375.63,391.40,387.40,381.04,375.15,359.73,351.54,360.05,357.73,363.86,364.66,364.07,359.92,356.63,355.49,361.98,351.89,351.30,344.89,362.30,361.73,344.66,339.94,361.87,359.39,363.29,363.67,360.61,363.25,362.77,351.97,350.74,351.96,338.41,334.82,341.88,L5
2006-04-18 21:44:03+00:00,164.09,270.58,268.91,382.66,384.54,384.36,380.63,387.00,383.83,384.09,376.14,392.46,385.54,379.81,374.17,358.71,350.97,359.38,358.13,363.58,363.84,363.70,359.60,355.96,354.30,362.08,352.26,352.93,345.50,361.24,362.17,343.84,338.81,359.91,357.39,360.77,362.20,360.63,363.08,362.40,351.79,350.63,351.62,339.54,335.01,341.77,L7
2006-04-26 21:45:56+00:00,164.09,247.49,244.12,380.00,381.49,381.33,381.28,387.68,380.80,377.70,371.94,384.84,386.76,381.00,377.20,358.98,353.35,362.39,361.37,364.70,365.06,363.83,359.42,358.07,357.26,365.63,356.19,357.83,349.57,362.54,361.05,348.06,342.44,362.30,357.09,358.41,359.88,359.95,363.09,363.30,352.31,350.41,352.24,342.12,334.78,341.68,L5
2006-05-12 21:46:09+00:00,164.09,209.42,202.12,375.97,326.55,329.39,334.53,383.10,375.68,368.01,370.54,373.49,382.74,379.09,375.49,353.63,356.05,361.94,361.05,364.41,364.66,363.11,358.35,359.31,359.57,367.28,357.93,359.42,349.94,360.59,358.44,349.42,344.10,363.91,356.53,356.92,360.12,360.33,363.38,363.18,352.71,350.99,351.78,344.00,336.77,344.20,L5
2006-05-20 21:44:08+00:00,164.15,188.29,178.22,375.97,296.73,300.16,307.31,382.05,377.02,369.03,370.42,373.49,382.39,379.68,375.09,353.92,355.09,360.43,359.41,362.13,362.45,361.00,357.75,359.01,358.65,367.28,357.93,358.93,349.29,360.91,358.94,347.90,342.20,362.62,356.21,356.99,359.68,360.09,363.47,363.18,353.78,351.78,351.73,344.00,338.27,346.12,L7
2006-06-05 21:44:06+00:00,164.15,188.29,178.22,375.97,296.73,300.16,307.31,350.89,374.41,366.27,370.42,373.49,379.28,377.75,372.12,352.52,349.99,356.37,355.31,358.61,362.45,358.01,355.41,356.71,356.55,363.71,357.93,358.93,347.24,359.61,356.85,344.32,338.57,362.62,356.21,354.51,358.33,358.28,362.23,363.18,352.90,350.75,351.22,342.42,337.97,346.70,L7
2006-06-13 21:46:37+00:00,164.15,188.29,178.22,375.97,275.26,279.83,287.62,329.50,374.41,366.27,370.42,373.49,377.23,376.53,369.91,352.13,346.89,353.36,351.70,355.51,357.94,354.49,352.72,354.53,353.76,361.04,354.23,355.95,345.40,358.35,354.64,340.64,335.26,360.36,354.78,353.75,357.45,357.01,360.23,359.53,351.36,349.40,349.98,340.83,337.15,346.52,L5
2006-07-07 21:43:55+00:00,161.67,173.99,161.72,375.97,256.46,261.41,271.08,309.55,370.49,363.75,370.42,373.49,375.90,375.51,369.71,351.88,344.60,351.34,349.23,352.98,357.94,354.09,350.99,352.79,351.09,360.52,354.23,355.95,342.26,358.35,353.44,338.68,332.84,358.27,353.56,352.39,355.97,355.49,359.03,359.53,349.36,347.52,349.13,340.74,337.33,347.10,L7
2006-07-23 21:43:47+00:00,160.80,164.55,153.22,375.97,242.38,247.82,258.31,295.14,370.05,362.40,366.25,369.46,375.34,374.74,369.91,351.85,342.57,349.39,347.67,351.02,356.73,353.50,349.88,350.93,350.09,360.19,350.53,351.73,339.39,356.94,353.05,336.98,331.68,357.18,352.12,351.48,354.88,354.52,358.63,359.53,347.83,346.57,348.94,341.70,337.70,347.67,L7
2006-09-01 21:47:43+00:00,162.16,125.38,110.96,373.31,243.52,248.60,258.97,294.62,367.82,361.25,364.14,367.50,374.29,373.13,368.99,350.51,339.50,346.35,344.52,348.48,353.04,350.43,347.84,349.01,347.98,358.13,347.93,350.43,338.51,356.43,352.60,335.39,329.58,354.82,350.64,351.79,355.57,355.77,359.31,358.46,347.98,346.10,349.00,341.55,337.64,347.25,L5
2006-09-17 21:47:54+00:00,162.71,160.40,150.00,373.48,257.61,262.13,271.96,303.73,368.42,361.37,363.58,366.80,374.04,373.40,370.07,351.50,340.00,345.24,343.53,348.11,352.71,350.37,347.95,348.50,347.23,358.28,347.53,348.59,338.24,358.29,353.78,334.44,328.79,353.47,350.39,352.71,356.55,356.90,359.72,357.74,347.25,345.46,348.72,341.59,337.25,347.12,L5
2006-10-27 21:43:45+00:00,190.36,201.75,197.85,383.55,230.00,234.32,244.82,285.57,367.31,360.93,366.47,369.42,370.95,371.32,366.95,350.37,336.46,339.64,337.07,343.85,348.73,347.73,346.24,345.46,342.97,354.85,342.01,342.47,332.41,356.92,353.20,329.80,323.58,348.91,349.19,352.21,357.12,357.10,359.20,355.47,344.88,343.57,346.82,340.67,338.18,348.39,L7
2006-11-12 21:43:58+00:00,212.57,225.17,221.58,383.17,263.15,266.12,273.39,287.14,368.84,365.07,366.23,378.32,371.75,371.20,367.08,352.32,336.75,339.28,336.57,343.49,348.20,346.95,345.77,344.66,341.20,353.82,340.68,342.09,332.89,358.25,354.53,329.10,322.21,347.13,349.28,352.38,356.81,357.10,358.82,355.25,344.19,342.57,346.72,339.87,338.09,347.30,L7
2006-11-28 21:44:08+00:00,220.62,241.88,240.76,383.17,279.66,282.13,287.99,275.93,368.33,365.29,365.71,380.16,370.95,369.54,366.34,351.93,334.93,337.58,334.74,343.02,347.67,346.94,344.60,342.56,339.67,353.88,341.08,341.09,333.28,359.35,355.26,328.82,321.21,346.09,349.26,353.01,356.72,356.88,358.19,355.07,342.12,340.31,346.13,339.40,336.93,345.59,L7
2006-12-06 21:48:41+00:00,240.07,255.99,256.96,381.97,292.53,295.03,300.12,302.93,371.19,368.17,365.46,379.44,370.45,367.15,364.41,349.99,333.63,334.81,331.64,340.70,343.67,343.98,340.77,338.37,335.79,351.49,338.51,338.62,330.51,360.60,353.87,327.52,319.64,343.36,349.26,354.68,353.15,358.23,354.35,349.46,336.59,334.97,345.88,336.09,332.83,340.89,L5
2007-03-04 21:44:34+00:00,307.34,359.91,368.37,381.80,385.70,383.90,381.95,384.57,376.89,373.02,368.29,383.18,370.96,365.87,363.69,348.53,337.23,335.79,333.57,345.68,346.57,346.58,344.10,340.64,338.24,353.15,340.60,340.91,335.90,369.56,359.98,331.64,322.53,343.76,352.88,359.77,354.95,365.04,354.98,349.98,335.72,333.55,346.75,334.11,330.02,334.88,L7
2007-03-20 21:44:36+00:00,342.68,355.31,363.56,382.91,386.01,383.89,380.21,382.00,377.51,374.53,371.24,388.17,372.08,363.81,359.39,345.32,335.40,340.19,337.67,348.91,348.62,350.35,347.77,346.04,341.01,355.56,344.20,345.89,336.04,370.48,361.68,336.68,327.48,347.72,355.59,359.24,352.10,364.75,355.39,351.65,336.19,335.16,348.27,333.88,330.54,334.30,L7
2007-06-08 21:44:20+00:00,336.72,359.92,366.33,381.37,403.16,381.05,378.27,389.12,384.46,371.47,372.84,387.25,375.34,367.39,367.67,353.62,343.40,350.79,350.44,362.08,360.72,364.67,362.00,364.62,355.62,370.30,362.69,358.79,,374.79,370.88,346.49,342.38,362.14,358.31,357.63,359.61,364.10,363.98,358.66,343.71,345.32,351.35,339.89,343.38,342.90,L7
2007-06-24 21:44:19+00:00,336.72,359.92,366.33,381.37,403.16,381.05,378.27,389.12,374.68,364.24,372.84,387.25,368.96,364.52,359.78,346.69,343.40,347.19,345.93,357.46,360.72,362.54,357.57,358.65,351.69,362.57,362.69,358.79,330.01,365.96,363.85,344.18,344.66,362.14,354.93,351.28,353.48,358.52,357.76,358.66,339.01,340.93,346.34,334.86,337.05,334.04,L7
2007-09-12 21:43:53+00:00,,347.57,365.12,381.68,422.02,385.10,381.24,391.35,377.25,367.42,372.21,386.08,369.93,370.87,361.03,348.55,346.15,349.14,348.50,359.80,362.26,363.27,360.21,361.53,353.44,363.15,363.03,359.58,341.07,366.58,367.81,346.48,350.02,369.47,360.19,355.43,356.65,358.86,359.52,361.79,338.61,340.51,345.32,335.20,338.44,337.56,L7
2007-09-28 21:43:49+00:00,,,370.06,383.93,422.02,385.10,384.26,389.83,373.63,373.08,375.46,391.20,374.85,377.24,366.71,353.63,351.88,352.92,349.96,361.85,365.10,361.25,361.51,362.59,356.69,364.42,366.50,363.93,348.18,368.45,366.83,346.73,352.47,375.61,363.45,359.89,361.54,358.81,360.19,361.45,339.84,341.62,345.37,337.00,339.60,339.01,L7
2007-10-14 21:43:51+00:00,344.01,355.07,364.26,392.83,439.47,408.44,385.31,388.74,373.63,373.08,379.14,393.57,376.97,377.44,369.44,354.16,347.73,352.41,348.79,359.87,360.71,358.32,360.22,359.96,353.64,364.01,366.50,363.93,351.43,371.38,365.86,346.24,350.95,370.47,361.99,358.67,360.35,357.34,358.54,358.24,339.51,340.10,343.27,337.00,339.60,339.01,L7
2007-10-30 21:44:02+00:00,345.06,364.65,365.80,395.74,424.38,403.09,385.03,389.39,376.64,380.54,383.90,400.70,378.90,378.25,369.84,354.69,348.69,354.61,350.99,361.84,362.81,358.32,360.22,361.08,355.33,365.84,365.17,363.20,353.69,373.36,367.89,347.90,349.73,369.98,363.28,360.75,362.09,359.53,360.13,358.77,339.51,340.75,344.77,338.74,339.83,341.45,L7
2008-01-02 21:44:25+00:00,345.06,369.76,368.82,393.69,411.34,397.80,384.51,390.61,383.04,388.85,383.80,400.08,388.32,385.07,376.90,360.79,353.96,363.00,354.51,365.25,369.60,366.54,370.47,369.95,361.22,374.44,371.23,371.03,365.73,383.76,376.51,353.97,353.13,373.17,371.83,369.02,370.07,367.01,363.84,358.77,346.12,344.11,349.05,343.30,339.75,347.43,L7
2008-02-19 21:44:19+00:00,348.49,366.38,368.40,386.74,400.15,391.66,382.02,387.37,380.05,384.61,378.81,393.09,387.32,382.64,374.03,358.76,352.44,360.02,351.77,362.01,367.66,365.12,365.32,365.05,359.86,372.25,367.86,366.39,362.01,381.73,373.45,351.63,351.74,372.62,370.31,366.30,367.81,364.59,360.79,356.12,344.13,342.53,347.55,340.94,336.51,344.35,L7
2008-06-10 21:43:51+00:00,355.34,368.10,372.31,373.23,374.74,374.51,376.00,385.90,376.46,373.13,368.63,377.87,383.61,378.75,368.38,356.37,359.95,354.91,334.47,343.28,377.36,375.31,367.20,361.19,358.76,367.96,371.88,361.90,357.55,375.14,366.92,347.96,348.89,377.91,367.97,363.16,365.12,360.98,349.08,345.50,341.84,340.42,348.82,338.02,332.60,339.00,L7
2008-07-12 21:43:29+00:00,355.34,356.21,366.71,358.94,366.57,367.10,369.54,371.15,375.93,380.34,365.03,365.46,377.61,380.33,369.27,356.04,349.14,350.75,343.59,349.63,361.05,365.08,361.44,353.38,354.67,360.08,354.36,353.28,348.15,366.94,358.56,342.62,340.95,366.95,359.87,359.58,357.41,352.45,354.09,345.50,342.38,341.32,351.14,338.90,334.10,341.37,L7
2008-09-14 21:42:59+00:00,,351.69,372.86,365.07,375.83,375.67,380.71,387.31,376.96,381.91,373.64,368.46,375.24,381.09,372.34,357.55,348.62,353.56,347.26,348.91,360.87,362.98,367.47,358.53,355.43,363.21,360.85,359.48,352.90,365.86,366.44,345.07,340.10,359.42,357.06,361.87,358.94,352.57,357.01,357.43,344.74,343.27,353.14,340.31,336.67,342.05,L7
2008-09-30 21:42:49+00:00,223.95,349.34,367.18,367.80,374.02,372.38,375.37,384.81,375.25,381.91,373.64,368.46,375.24,381.09,369.71,356.53,346.04,352.02,345.76,348.69,358.99,359.82,363.78,358.06,354.38,362.60,357.88,359.04,352.43,367.57,367.25,345.77,340.33,359.70,355.56,361.06,358.94,352.57,357.01,357.43,344.74,343.27,353.14,340.31,336.67,342.05,L7
2008-12-03 21:43:27+00:00,223.95,349.34,367.18,367.80,374.02,372.38,375.37,384.81,378.53,386.85,379.93,368.46,378.02,383.71,369.71,356.53,346.04,352.02,348.39,355.22,364.73,364.82,368.37,363.68,358.48,366.40,362.97,363.22,357.53,373.75,374.05,352.36,346.60,366.50,360.36,361.06,358.94,356.62,360.98,361.65,346.86,346.76,351.84,339.64,335.60,342.14,L7
2009-01-20 21:43:48+00:00,223.95,349.34,367.18,367.80,374.02,372.38,369.10,385.78,377.94,378.95,373.82,365.43,378.81,379.22,362.71,353.39,347.47,355.98,353.52,361.30,365.81,364.70,365.64,366.85,360.85,370.15,365.65,368.26,359.11,373.89,379.26,359.52,354.16,369.61,361.95,354.91,357.74,359.89,364.09,357.91,348.02,351.92,354.67,336.16,330.61,337.34,L7
2009-03-09 21:44:11+00:00,207.20,353.62,367.55,365.28,369.73,369.91,369.19,385.64,376.42,373.97,370.17,364.36,380.63,380.57,367.44,358.71,354.79,361.90,356.56,367.27,371.00,368.32,367.61,370.89,363.57,370.61,368.80,374.44,363.72,373.48,376.91,363.02,359.66,374.57,365.95,363.33,363.17,362.63,368.38,363.44,357.01,358.63,359.62,336.43,331.94,341.39,L7
2009-03-25 21:44:18+00:00,191.84,354.59,278.84,365.39,366.67,367.03,365.35,385.70,378.25,374.89,369.19,369.36,386.39,386.38,366.96,360.57,358.43,369.05,361.79,374.26,375.95,374.18,372.38,376.16,369.50,371.46,371.55,378.54,368.95,377.99,375.88,365.56,363.69,379.74,370.09,367.45,369.46,367.07,372.30,364.86,361.83,364.29,365.60,339.02,334.08,346.50,L7
2009-04-26 21:44:27+00:00,175.89,362.20,197.86,360.25,361.14,355.59,366.95,387.27,380.61,377.59,369.90,375.62,386.61,387.06,371.52,364.12,367.22,376.26,366.92,379.32,380.95,379.46,376.25,380.41,373.74,375.56,375.26,382.79,371.86,378.12,375.77,368.48,365.90,381.79,372.75,368.88,369.46,367.07,371.52,364.23,361.07,365.53,367.32,341.17,335.80,347.03,L7
2009-05-28 21:44:31+00:00,178.11,362.20,178.76,360.25,361.14,355.59,366.95,387.27,379.55,379.85,369.90,375.62,385.38,385.98,370.56,361.82,363.33,373.39,365.61,376.86,378.32,376.71,374.17,380.41,373.74,374.82,373.34,379.91,369.11,376.61,374.84,366.21,362.82,379.47,371.53,366.53,366.77,365.21,369.38,362.37,359.10,365.53,367.32,341.24,335.72,346.64,L7
2009-06-13 21:44:30+00:00,178.11,362.20,178.60,360.25,361.14,355.59,365.31,381.93,375.42,375.27,359.37,373.61,382.90,383.51,370.82,360.82,359.02,369.66,363.75,372.37,377.60,376.09,369.58,374.13,369.65,371.23,370.81,376.00,364.21,369.66,367.66,359.54,356.35,374.56,367.08,364.39,365.15,362.50,366.45,361.66,360.28,364.02,368.22,340.98,335.07,344.36,L7
2009-09-01 21:44:14+00:00,176.25,362.20,178.60,360.25,360.91,359.79,367.64,380.18,374.15,374.81,356.00,368.79,379.87,381.10,369.04,356.03,352.21,364.77,355.33,363.15,368.74,367.54,362.72,366.54,361.91,365.31,363.46,368.82,359.80,366.89,363.38,352.67,350.20,370.99,365.33,364.42,362.38,360.19,366.11,363.31,358.48,359.96,361.73,339.81,334.44,342.91,L7
2009-09-17 21:44:13+00:00,172.70,,176.17,351.27,360.47,358.70,367.01,374.76,374.90,377.97,355.19,370.44,378.63,375.16,362.04,346.86,342.19,356.55,348.81,351.95,356.10,355.30,354.36,356.75,353.97,359.01,354.85,356.73,349.89,362.04,360.89,348.25,340.84,364.06,363.54,359.07,359.18,361.61,365.96,361.53,351.41,353.77,357.63,339.37,334.17,340.15,L7
2009-11-20 21:44:45+00:00,231.30,363.36,252.73,369.31,368.21,371.68,367.42,370.34,371.28,377.02,352.79,371.09,371.19,367.49,359.38,345.86,340.26,348.11,341.32,340.49,341.81,340.17,344.23,343.05,338.69,350.82,346.04,344.88,338.99,353.68,354.90,341.75,332.65,356.14,358.09,354.02,354.58,359.40,362.73,360.47,345.88,343.46,348.00,335.07,330.63,334.31,L7
2009-12-06 21:44:55+00:00,283.71,358.42,310.73,376.20,373.45,375.77,369.29,373.35,371.34,377.36,360.33,382.98,370.01,365.94,357.37,343.35,335.85,343.10,336.36,337.23,337.90,335.62,341.40,343.46,338.38,348.16,343.60,341.22,337.05,352.68,351.63,338.14,329.06,351.76,354.84,353.65,354.44,357.98,363.19,361.40,345.60,341.04,345.12,333.06,329.70,334.40,L7
2010-01-07 21:45:28+00:00,299.05,362.35,357.49,378.16,374.95,376.11,371.51,377.13,373.17,375.94,368.59,389.10,370.71,364.08,355.51,341.74,335.23,339.95,334.12,337.02,342.71,339.18,340.34,341.36,336.52,347.65,342.39,339.30,335.50,351.67,349.43,334.41,328.67,351.86,356.26,355.79,356.59,360.28,365.08,362.26,345.32,338.74,342.04,331.71,329.83,335.73,L7
2010-01-23 21:45:42+00:00,309.95,365.20,360.61,379.15,376.50,377.13,371.99,379.11,375.03,376.07,369.77,390.05,372.59,366.48,357.96,344.56,337.52,341.24,335.85,341.07,347.01,343.61,342.99,343.56,339.19,350.78,345.00,343.17,338.13,351.67,349.43,335.04,329.59,354.46,357.09,356.56,358.46,361.92,365.06,361.91,346.24,340.46,344.08,333.05,330.92,336.82,L7
2010-02-08 21:45:54+00:00,318.98,366.15,363.10,376.82,375.66,376.15,371.80,379.73,373.06,371.74,366.73,385.83,372.47,366.95,359.98,346.05,337.17,340.62,336.13,342.19,347.99,343.61,342.99,343.50,339.58,352.19,345.82,343.98,338.47,353.37,352.63,337.59,332.19,355.23,356.21,356.40,358.77,361.29,364.41,360.36,346.24,340.10,343.16,332.97,330.23,336.38,L7
2010-03-12 21:46:11+00:00,317.09,363.91,363.73,374.71,375.92,375.60,371.66,377.81,370.23,370.15,366.95,386.79,373.08,367.22,360.94,347.09,337.76,340.79,338.38,346.62,351.65,346.64,346.77,345.67,342.90,355.54,348.47,347.00,340.98,356.04,356.42,340.41,335.83,356.80,354.86,356.31,360.73,362.95,362.94,358.21,345.66,339.25,342.82,333.38,329.01,338.30,L7
2010-04-29 21:46:15+00:00,295.20,330.49,328.23,378.61,345.19,346.26,343.55,380.33,370.94,369.96,367.03,386.06,374.33,372.02,364.09,349.20,337.94,341.16,338.75,352.81,357.96,355.39,353.61,349.70,347.12,360.51,352.97,352.31,345.53,360.54,359.41,340.77,339.30,358.86,354.39,356.32,361.18,360.45,360.23,357.73,345.36,339.09,342.70,334.21,328.99,338.23,L7
2010-06-16 21:46:12+00:00,263.18,289.17,283.06,373.59,300.24,303.17,304.78,378.64,369.84,362.93,361.74,375.74,373.68,368.62,363.40,349.36,340.40,342.46,338.56,354.10,361.37,356.55,354.47,350.96,349.49,360.19,354.02,354.20,343.48,355.71,359.91,340.24,339.00,363.71,355.80,355.87,361.75,361.62,359.24,357.67,343.63,342.06,345.39,334.67,328.10,337.43,L7
2010-07-02 21:46:16+00:00,246.78,266.13,258.12,373.59,279.44,283.38,286.42,378.64,368.64,364.19,361.74,375.74,371.01,369.00,363.96,350.02,339.99,343.62,340.05,354.99,361.37,355.03,354.22,351.42,350.24,360.12,354.02,352.74,343.97,355.76,359.31,340.14,339.37,363.71,355.87,356.18,361.91,361.10,359.51,357.67,343.91,343.59,346.78,335.51,329.19,338.63,L7
2010-07-18 21:46:17+00:00,220.75,231.47,222.22,370.10,246.56,252.60,258.19,378.43,367.88,364.29,358.95,372.16,370.24,369.29,364.20,349.70,338.70,344.66,340.90,354.45,361.23,353.94,353.34,351.18,349.10,359.64,351.33,351.82,343.13,354.99,359.79,342.66,340.30,364.51,355.31,354.59,360.01,359.07,358.82,355.67,342.07,343.75,347.04,335.73,328.71,340.28,L7
2010-08-19 21:46:18+00:00,162.11,164.86,150.96,362.02,221.71,229.20,238.35,371.01,362.11,360.56,347.89,365.05,365.76,365.13,358.99,343.81,331.35,340.78,336.19,348.79,351.87,348.97,348.97,347.12,344.98,352.89,342.24,344.48,337.85,351.08,354.80,337.67,335.81,358.29,352.21,351.42,354.63,353.84,355.51,351.09,338.04,341.48,344.74,334.44,325.97,337.89,L7
2010-09-04 21:46:21+00:00,160.50,159.08,187.35,367.40,243.85,251.68,258.52,371.01,362.11,360.56,351.31,370.29,369.55,367.10,360.83,345.66,331.39,341.60,338.54,349.09,354.51,350.66,350.77,348.38,345.80,356.10,345.74,346.17,340.20,353.38,356.60,341.20,338.51,359.69,353.11,354.13,358.98,357.94,358.33,355.57,340.23,342.39,345.98,337.55,327.77,339.96,L7
2010-10-22 21:46:31+00:00,189.14,160.28,187.59,372.53,246.03,253.11,259.83,374.85,366.22,363.20,356.44,379.23,373.13,368.71,362.65,346.76,331.40,340.81,339.68,350.54,357.42,352.54,352.18,349.16,346.15,355.95,345.89,347.56,342.53,355.79,358.09,342.07,338.91,361.54,356.66,356.99,361.46,358.75,360.33,359.23,341.34,343.70,346.99,338.75,329.77,339.66,L7
2010-11-23 21:46:54+00:00,213.42,190.73,223.32,371.07,278.70,284.13,287.52,373.32,363.91,362.51,355.06,379.14,371.26,365.89,360.84,344.66,331.16,340.67,338.81,347.17,350.80,348.62,349.01,345.49,342.60,353.62,342.57,345.01,340.95,354.19,356.76,339.64,338.14,360.89,355.08,356.89,360.85,358.63,359.81,354.06,339.27,341.62,344.17,336.68,326.74,338.75,L7
2010-12-09 21:47:03+00:00,213.42,190.73,223.32,371.07,278.70,284.13,287.52,373.74,365.11,365.86,358.71,384.42,371.26,365.93,359.67,344.61,331.12,340.55,337.31,346.64,349.15,347.67,348.47,344.91,342.04,353.30,342.69,344.37,339.88,353.29,356.50,339.25,337.79,359.81,354.25,355.85,360.41,357.60,358.51,352.03,338.12,340.55,343.18,335.38,325.87,337.52,L7
2010-12-25 21:47:11+00:00,233.17,219.92,255.83,375.38,308.62,311.30,314.37,379.79,368.87,370.02,362.70,390.52,372.64,368.98,362.83,345.73,330.93,340.51,337.93,347.55,350.12,348.36,348.51,344.93,342.03,354.71,343.96,344.76,340.91,355.26,356.57,340.85,339.83,361.14,355.39,357.55,360.29,357.44,358.43,351.31,337.80,339.61,342.75,335.89,326.68,338.79,L7
