dates,nzd0524-0000,nzd0524-0001,nzd0524-0002,nzd0524-0003,nzd0524-0004,nzd0524-0005,nzd0524-0006,nzd0524-0007,nzd0524-0008,nzd0524-0009,nzd0524-0010,nzd0524-0011,nzd0524-0012,nzd0524-0013,nzd0524-0014,nzd0524-0015,nzd0524-0016,nzd0524-0017,nzd0524-0018,nzd0524-0019,nzd0524-0020,nzd0524-0021,nzd0524-0022,nzd0524-0023,nzd0524-0024,nzd0524-0025,nzd0524-0026,nzd0524-0027,nzd0524-0028,nzd0524-0029,nzd0524-0030,nzd0524-0031,nzd0524-0032,nzd0524-0033,nzd0524-0034,nzd0524-0035,nzd0524-0036,nzd0524-0037,nzd0524-0038,nzd0524-0039,nzd0524-0040,nzd0524-0041,nzd0524-0042,nzd0524-0043,nzd0524-0044,nzd0524-0045,nzd0524-0046,nzd0524-0047,nzd0524-0048,nzd0524-0049,nzd0524-0050,nzd0524-0051,nzd0524-0052,nzd0524-0053,nzd0524-0054,nzd0524-0055,nzd0524-0056,nzd0524-0057,nzd0524-0058,nzd0524-0059,nzd0524-0060,satname
2007-09-09 22:07:45+00:00,329.34,343.40,352.67,350.44,350.19,346.26,341.07,337.59,341.87,343.65,340.34,337.57,337.57,339.27,340.05,338.32,338.20,340.05,346.32,352.19,349.68,343.89,338.02,334.14,330.20,320.75,315.26,308.21,305.62,315.28,316.27,315.14,317.23,323.61,321.74,323.20,324.14,326.07,321.56,331.34,332.88,329.56,327.85,319.66,313.14,307.22,301.99,293.84,299.88,309.08,316.38,320.53,318.52,302.99,292.08,288.06,285.43,283.32,282.72,284.96,302.50,L5
2007-11-20 22:04:46+00:00,323.21,343.40,352.67,350.44,350.19,346.26,341.07,337.59,341.87,342.94,339.46,337.06,336.58,338.57,339.83,337.18,338.27,340.31,346.83,353.59,350.24,343.83,337.78,334.78,330.85,320.07,315.01,308.21,305.62,315.28,316.27,315.14,317.23,323.61,324.29,325.82,326.14,328.25,322.63,331.78,332.57,330.57,329.74,320.77,312.54,307.49,301.35,291.25,298.82,309.08,316.38,320.53,318.52,301.33,290.36,287.28,283.26,280.52,279.78,287.00,305.62,L7
2008-01-07 22:04:58+00:00,329.65,343.40,351.65,349.78,349.27,343.40,337.01,333.95,339.56,340.32,337.39,334.59,334.74,336.96,338.65,337.18,338.27,340.31,346.83,353.59,353.35,346.83,338.88,334.66,326.32,319.30,314.40,309.03,309.85,317.36,318.60,316.39,320.57,326.03,325.52,325.04,328.19,329.21,323.69,331.78,334.77,333.73,329.74,320.77,317.38,312.18,303.74,293.73,300.55,314.95,318.86,319.59,318.78,302.36,289.22,287.34,284.25,283.56,285.57,290.29,309.50,L7
2008-04-12 22:04:44+00:00,,,,,,343.11,338.75,339.71,335.50,,,,,,,,,,,,,,,,,,,,,,305.11,310.00,301.78,299.81,306.81,305.05,302.32,301.56,297.42,294.66,300.92,303.34,300.33,305.97,,,,,,,298.72,303.31,306.35,288.62,285.05,285.61,280.76,280.82,283.15,291.77,319.75,L7
2008-04-19 22:10:54+00:00,345.60,347.70,348.17,,,340.37,342.93,342.19,339.60,347.87,342.16,340.46,338.26,336.69,336.81,339.65,,,,,,,,341.53,332.83,317.45,313.60,314.42,315.56,316.42,311.42,313.33,307.85,308.51,312.88,311.64,311.09,308.25,308.56,294.66,300.92,303.34,300.33,305.97,315.78,325.17,324.32,321.46,320.54,316.09,307.20,312.10,313.16,299.10,291.14,287.50,283.00,280.82,283.15,291.77,319.75,L7
2008-05-05 22:10:50+00:00,345.60,347.70,348.17,,,340.37,342.93,342.19,339.60,347.87,342.16,340.46,338.26,336.69,336.81,339.65,,,,,,,,341.53,332.83,317.45,313.60,314.42,315.56,311.57,309.11,311.44,306.63,307.74,311.16,308.78,307.04,307.69,309.75,306.32,315.35,313.74,308.68,313.33,317.95,325.17,324.32,321.46,320.54,316.09,310.08,315.44,312.56,296.86,290.88,288.04,279.80,276.76,281.59,290.63,312.29,L7
2008-06-15 22:04:20+00:00,327.87,347.70,348.64,349.26,346.02,342.97,341.56,339.96,339.67,342.26,339.14,337.66,338.62,340.44,336.81,339.65,,,,,,,348.99,343.88,334.44,324.82,319.92,317.02,315.10,313.17,312.09,313.42,310.48,310.20,311.69,309.56,306.89,307.69,309.75,306.32,315.35,313.74,308.68,322.84,325.74,330.14,326.68,321.65,317.75,312.15,313.60,318.00,314.17,298.91,292.90,288.04,279.80,276.76,281.59,286.18,304.88,L7
2008-07-08 22:10:15+00:00,323.13,347.70,344.72,341.82,341.69,341.12,339.45,337.14,336.26,336.90,334.14,331.54,332.59,336.08,334.25,339.65,,,,,,341.48,345.92,339.91,330.87,320.59,317.07,314.39,310.26,309.79,310.17,312.09,309.41,309.05,310.92,309.41,307.69,309.38,309.75,306.32,315.35,313.74,308.68,319.94,321.38,322.36,315.18,315.40,317.57,315.54,313.60,318.00,314.17,298.91,292.90,292.46,276.66,268.83,273.61,281.97,301.81,L7
2008-07-17 22:03:58+00:00,323.13,347.70,346.08,343.51,341.61,340.64,339.35,336.82,336.12,337.06,334.25,332.44,332.59,336.08,334.25,339.65,,,,,356.93,351.30,346.82,340.67,333.17,323.06,317.72,315.33,311.56,309.85,310.44,312.33,310.87,311.21,313.50,309.41,307.69,309.38,309.75,306.32,315.35,313.74,316.13,320.52,319.66,320.14,316.75,317.88,320.00,318.76,316.25,319.58,317.73,302.28,292.90,292.46,276.66,268.83,273.61,285.47,306.04,L7
2008-07-24 22:10:04+00:00,323.13,325.62,346.08,343.51,341.61,340.64,339.35,336.82,336.12,337.06,334.25,330.04,332.59,329.18,334.25,339.65,,337.11,341.58,326.53,356.93,351.30,346.82,340.67,333.17,323.06,317.72,310.66,304.21,309.85,310.44,312.33,309.44,309.71,311.95,307.92,307.22,311.35,313.57,314.29,322.14,319.67,316.13,320.52,319.66,320.14,316.75,315.87,318.43,317.57,316.25,319.58,315.14,300.20,293.56,287.54,276.66,268.83,273.61,280.31,306.04,L7
2008-08-09 22:09:59+00:00,323.66,323.64,343.22,342.58,340.88,339.48,338.29,335.65,334.97,333.27,331.98,327.86,332.59,329.18,334.25,339.65,,337.11,341.58,334.61,348.31,346.75,343.06,338.50,331.16,320.69,317.45,310.61,305.18,308.58,309.56,312.30,309.75,309.97,312.75,307.92,307.22,311.35,313.57,314.29,322.14,324.38,320.91,322.20,321.22,323.05,319.43,319.18,322.75,320.80,318.30,320.34,316.55,301.79,293.56,287.54,276.66,268.83,269.25,277.65,305.40,L7
2008-08-18 22:03:44+00:00,323.66,323.64,340.01,340.13,339.17,337.47,335.71,333.47,332.93,331.64,331.07,327.59,330.34,327.93,331.63,333.21,334.72,335.51,336.17,335.00,348.31,346.75,343.06,338.50,331.16,320.69,317.45,311.78,306.77,310.33,310.78,313.19,311.73,312.38,314.93,311.88,312.05,316.34,321.59,325.59,332.67,324.38,320.91,322.20,321.22,323.05,319.43,322.28,327.42,324.67,321.53,323.84,320.24,305.21,298.12,289.94,281.71,280.07,269.25,277.65,305.40,L7
2008-09-19 22:03:28+00:00,321.12,319.52,335.91,336.11,334.35,333.50,331.00,328.47,328.73,327.96,328.27,327.59,330.34,327.93,331.63,333.21,334.72,335.51,336.17,330.33,339.61,340.42,339.31,335.54,328.93,319.63,316.09,310.26,304.94,308.38,309.52,311.23,310.48,312.18,314.93,311.88,312.05,316.34,321.59,325.59,332.67,327.27,325.07,324.47,324.08,326.07,322.16,322.89,326.93,325.73,323.24,325.69,321.42,305.21,298.12,289.94,281.71,280.07,272.42,279.63,304.61,L7
2008-10-12 22:09:25+00:00,321.12,319.52,335.91,336.11,334.35,332.13,329.89,326.87,327.76,327.96,328.27,327.59,330.34,327.93,331.63,333.21,334.72,335.51,336.17,330.33,339.61,340.42,339.31,335.54,328.93,319.63,316.09,310.26,304.94,308.38,310.07,311.38,311.45,313.55,315.95,313.01,313.68,319.30,327.64,335.90,343.25,334.87,333.79,330.08,326.75,328.39,322.16,322.89,326.93,325.73,326.75,328.89,323.30,307.58,300.74,291.44,284.84,285.60,273.65,280.21,304.61,L7
2008-10-28 22:09:41+00:00,315.00,310.13,333.86,336.11,334.35,331.22,327.02,321.74,322.95,323.44,325.95,325.45,327.69,325.74,329.03,326.78,334.72,332.48,332.22,329.55,336.85,337.77,337.15,332.13,326.00,317.41,314.18,307.76,301.76,305.67,306.93,308.74,309.92,311.70,315.52,311.97,312.44,320.39,330.28,335.90,341.91,335.20,334.80,331.26,329.66,330.04,323.67,323.58,327.84,326.69,327.84,330.24,323.93,307.25,301.61,291.48,283.52,282.72,273.81,279.08,302.04,L7
2008-10-29 21:58:12+00:00,320.94,317.28,335.25,336.59,334.25,331.19,326.81,321.47,322.88,322.98,324.02,323.99,322.42,321.48,326.09,327.70,333.99,334.17,333.97,331.69,338.16,338.45,337.77,332.01,326.15,317.68,314.32,308.54,302.16,305.70,306.34,308.15,309.00,311.25,315.43,312.52,314.78,322.36,331.66,337.82,343.23,337.12,338.54,333.86,331.93,332.49,326.54,325.85,329.40,328.35,329.98,331.77,325.44,308.88,302.97,291.81,286.04,284.41,277.08,280.60,303.74,L5
2008-11-13 22:09:55+00:00,320.94,317.28,335.25,336.59,334.25,331.19,326.81,321.47,322.88,322.17,324.02,323.99,322.42,321.48,326.09,327.70,333.99,334.17,333.97,331.69,338.16,338.45,337.77,332.01,326.15,317.68,314.32,308.54,302.16,305.57,306.57,308.21,309.54,311.81,316.53,314.41,317.95,326.31,338.17,344.43,344.81,339.60,342.13,335.50,333.41,332.49,326.54,325.85,329.40,328.35,332.00,333.15,327.21,311.62,306.13,292.35,293.97,289.67,277.94,280.33,304.34,L7
2008-11-14 21:57:52+00:00,320.94,317.28,335.25,336.59,334.25,331.19,326.81,321.47,322.88,322.17,324.02,323.99,322.42,321.48,326.09,327.70,333.99,334.17,333.97,331.69,338.16,338.45,337.77,332.01,326.15,317.68,314.32,309.08,303.61,307.17,306.57,308.21,309.54,311.81,316.53,314.41,317.95,326.31,338.17,344.43,344.81,339.60,342.13,335.50,333.41,332.49,326.54,325.85,329.40,328.35,332.00,333.15,327.21,311.62,306.13,292.35,293.97,289.67,277.94,280.33,304.34,L5
2008-12-23 22:05:16+00:00,327.86,323.21,335.39,336.07,334.15,330.28,326.38,322.05,322.96,322.40,323.63,323.72,321.67,319.53,330.37,333.04,337.79,336.65,337.09,334.58,339.76,339.64,336.76,330.34,324.70,315.96,313.77,307.90,302.38,306.01,304.51,306.63,307.98,311.10,317.07,315.04,320.83,326.31,338.17,344.43,344.81,339.60,342.13,334.59,332.28,334.95,329.25,328.14,332.45,331.73,333.78,335.76,330.17,316.05,310.31,294.91,293.81,292.71,282.40,281.44,303.98,L5
2008-12-31 22:10:25+00:00,328.68,324.71,335.87,335.88,334.29,330.44,326.38,322.25,323.05,322.15,322.92,322.84,321.32,320.81,332.12,333.68,337.79,336.65,337.09,334.58,339.76,339.64,336.76,329.08,324.35,315.77,313.73,308.01,302.56,306.44,305.47,307.23,308.44,312.21,318.32,316.60,319.54,324.28,335.17,344.43,344.81,339.60,342.13,334.59,332.28,336.02,330.59,328.92,332.19,331.41,333.09,334.50,329.73,315.42,307.81,293.27,290.03,292.71,282.40,281.44,303.98,L7
2009-01-17 21:59:44+00:00,331.12,326.45,334.14,334.25,331.26,328.01,324.15,320.77,323.16,319.73,320.77,321.38,321.51,319.50,332.23,333.68,337.79,336.65,337.09,334.58,336.32,334.98,333.17,326.29,321.83,313.93,313.13,306.60,301.19,306.89,302.10,300.45,304.17,311.27,317.97,317.64,320.41,325.19,334.61,343.58,346.42,340.82,344.81,342.71,341.09,343.48,338.85,332.46,333.78,332.04,332.87,334.86,329.46,315.17,307.83,291.26,290.42,292.40,283.84,282.02,303.05,L5
2009-02-10 22:04:28+00:00,334.76,334.43,334.53,333.33,330.02,327.06,322.68,319.48,322.30,319.95,320.35,322.71,321.72,322.45,330.61,331.67,336.27,337.78,337.15,337.87,337.72,335.70,335.73,328.18,322.79,315.65,313.33,308.61,304.12,307.66,301.74,298.50,303.43,312.95,321.71,322.73,324.61,326.50,335.97,345.13,347.47,342.95,346.38,346.11,346.07,346.10,341.66,336.64,335.37,334.08,333.49,336.39,333.99,321.01,309.88,297.47,292.00,292.74,288.62,288.15,304.96,L7
2009-03-30 22:04:52+00:00,335.95,337.96,341.30,336.45,334.39,332.80,329.45,324.49,327.22,322.05,321.26,321.62,320.39,321.75,329.58,329.75,332.81,337.81,337.44,342.41,341.17,339.09,336.91,327.72,321.04,313.82,310.89,306.75,301.89,307.60,297.93,294.02,298.44,308.92,318.15,319.51,319.41,321.61,329.16,338.75,343.40,342.69,345.41,346.42,346.21,346.18,342.18,337.14,333.22,331.50,331.66,334.25,332.20,318.97,308.04,297.12,290.48,289.48,289.54,287.79,305.46,L7
2009-05-01 22:05:01+00:00,331.49,337.92,341.24,337.42,336.74,331.30,329.02,330.20,331.74,323.77,323.42,323.36,323.83,326.33,331.92,330.03,332.66,341.13,341.23,347.74,344.57,342.90,337.99,327.45,319.82,313.86,311.06,305.71,302.89,310.90,298.72,293.47,300.31,310.63,314.79,318.21,317.64,319.46,327.50,337.14,343.51,343.00,339.62,343.44,345.06,345.39,341.35,336.91,332.56,333.00,332.22,335.62,333.81,319.25,307.96,297.92,290.37,292.61,292.47,290.64,305.33,L7
2009-07-20 22:04:54+00:00,327.73,337.16,338.93,336.48,343.10,325.00,323.81,326.72,323.23,320.80,318.90,320.41,321.10,320.19,317.40,316.15,325.15,331.07,337.05,345.66,343.51,341.59,336.68,327.47,317.09,311.55,306.50,301.87,295.38,302.97,298.72,303.32,308.12,304.00,304.73,317.99,320.47,321.33,325.73,335.19,340.93,340.58,337.11,341.87,346.19,343.01,339.74,337.30,331.95,339.80,338.93,344.03,336.77,319.79,309.19,302.52,293.83,288.73,291.18,290.72,306.22,L7
2009-08-05 22:04:48+00:00,326.02,337.48,337.35,335.80,339.40,325.00,323.81,326.72,323.23,320.80,318.90,320.41,321.10,320.19,313.72,313.35,324.42,333.49,339.51,344.04,342.83,342.03,339.06,330.09,321.10,314.56,309.74,305.99,302.31,302.97,298.72,303.32,308.12,304.00,304.73,317.99,325.21,328.85,334.51,344.48,350.11,347.10,342.02,346.76,348.21,345.71,342.70,340.67,339.14,339.80,338.93,344.03,336.77,319.79,318.63,311.45,301.95,299.98,300.50,295.07,310.20,L7
2009-08-28 22:10:57+00:00,318.45,327.65,329.43,327.67,328.86,317.38,314.10,313.20,307.50,310.56,307.44,311.23,314.41,314.00,310.25,309.92,321.99,330.40,338.34,338.88,334.44,335.29,332.10,323.15,315.62,309.18,304.10,301.41,298.04,295.80,295.17,300.82,305.21,307.78,310.31,313.04,323.81,330.38,335.84,348.50,354.16,348.60,341.72,344.58,343.01,342.62,342.29,342.19,340.86,342.01,341.88,344.54,340.88,324.21,320.08,314.61,302.99,302.74,303.73,293.81,304.02,L7
2010-02-13 22:06:30+00:00,322.75,316.10,305.67,303.29,307.78,309.75,304.39,299.67,291.76,300.33,299.39,302.14,300.26,296.23,300.29,306.18,317.77,330.34,325.55,332.99,323.38,324.76,324.30,318.75,314.61,307.59,297.97,291.44,285.23,288.63,291.62,298.32,302.30,303.49,309.90,311.60,317.39,321.28,326.56,332.54,335.87,325.79,334.85,333.67,334.51,337.22,336.40,350.60,346.02,344.22,344.82,345.06,345.00,328.62,312.83,,,,,287.67,292.12,L7
2010-02-20 22:12:45+00:00,328.11,324.14,327.02,325.51,323.66,321.74,317.77,314.81,309.44,310.69,303.84,304.25,300.02,297.79,300.96,310.63,322.57,333.86,333.24,332.99,323.38,324.76,324.30,318.75,314.61,310.21,303.76,301.17,295.84,299.30,301.75,303.73,302.00,303.51,308.86,310.07,316.31,321.51,327.50,333.35,337.99,325.79,334.85,333.67,334.51,337.22,336.40,336.10,333.37,337.42,341.47,343.63,337.29,327.08,315.53,313.26,303.49,299.18,300.29,287.67,292.12,L7
2010-04-09 22:13:00+00:00,333.76,333.58,348.87,352.95,346.49,340.34,335.07,333.89,328.50,322.87,310.70,309.23,305.78,305.69,310.38,318.54,326.71,335.86,339.27,340.86,340.60,335.25,331.85,324.09,322.30,315.31,308.16,310.90,304.88,304.31,304.13,304.85,302.99,302.02,306.63,309.96,315.31,323.42,329.11,334.51,338.77,330.38,327.19,325.07,330.92,331.12,324.72,321.60,322.01,326.56,330.55,337.55,333.17,320.08,312.26,306.11,297.73,297.12,298.73,300.53,,L7
2010-05-04 22:06:46+00:00,329.67,337.21,349.93,354.49,346.94,337.94,333.00,334.03,328.50,322.87,310.70,309.23,305.78,305.69,310.38,318.54,325.58,334.28,340.47,343.06,343.01,338.79,333.35,327.75,322.34,315.70,308.98,308.06,301.92,300.67,302.40,305.01,302.99,302.02,306.63,309.96,315.31,323.42,329.11,330.95,335.74,328.31,322.51,318.22,323.44,326.98,325.63,322.87,322.51,325.10,328.54,337.55,333.17,320.08,312.26,306.11,292.11,293.08,295.97,297.25,305.89,L7
2010-05-11 22:12:55+00:00,329.67,340.55,352.30,356.67,349.15,340.73,332.91,335.94,332.22,326.96,315.52,314.18,311.37,310.88,315.76,322.99,328.82,336.24,342.61,346.38,343.01,338.79,333.35,327.75,322.34,315.70,308.98,309.39,303.94,303.83,305.23,306.90,308.67,307.07,310.35,313.06,318.29,325.04,331.22,332.77,336.93,328.87,322.62,318.22,323.44,326.98,325.63,322.87,323.98,326.24,328.75,337.38,335.90,323.25,313.36,307.07,294.70,296.19,299.19,300.99,305.89,L7
2010-06-21 22:06:46+00:00,326.75,340.55,349.28,353.30,347.27,338.94,331.98,334.36,331.30,326.96,315.52,314.18,311.37,310.88,315.76,322.99,328.82,333.94,342.24,344.76,341.38,335.18,330.18,325.11,320.24,315.92,308.66,306.18,300.20,300.24,300.87,303.06,308.67,307.07,310.35,313.06,318.29,325.04,331.22,333.90,338.96,330.96,323.34,315.03,318.99,321.27,322.80,320.10,323.46,325.43,327.58,337.38,335.90,323.25,313.36,307.07,290.22,290.63,293.52,300.99,305.89,L7
2010-07-23 22:06:50+00:00,326.75,340.55,347.64,351.73,346.33,338.76,332.36,335.00,330.58,324.89,315.37,315.79,314.27,314.76,319.64,324.78,330.28,334.07,341.44,344.94,341.38,335.18,330.18,325.11,320.24,315.92,308.66,305.03,300.13,300.68,301.69,303.10,309.23,308.78,312.74,317.31,322.80,329.89,335.91,338.24,343.61,330.96,323.34,315.03,318.99,321.27,322.80,320.10,326.52,328.81,331.47,340.12,337.95,326.23,318.03,311.96,294.96,296.59,293.52,300.99,305.89,L7
2010-08-15 22:13:00+00:00,326.10,345.09,347.64,349.59,345.42,338.46,332.36,334.60,329.68,324.46,318.37,318.96,317.43,319.29,324.43,329.44,331.88,333.97,343.70,347.66,346.09,335.15,329.34,325.62,319.21,316.17,311.22,305.03,298.98,300.39,300.54,303.45,310.01,312.83,315.05,320.10,325.53,331.20,338.06,340.74,346.95,336.98,328.22,319.87,313.02,316.34,321.84,320.10,326.52,329.22,331.84,339.95,338.49,326.45,318.60,311.39,296.03,298.03,295.98,303.93,305.89,L7
2010-08-24 22:06:52+00:00,319.74,340.61,346.16,348.56,345.11,339.06,332.34,334.18,329.50,324.56,321.34,322.17,321.41,324.30,329.66,332.22,332.96,332.49,342.80,347.66,346.09,335.15,329.34,325.62,319.21,316.52,310.63,305.57,299.18,300.25,300.34,303.78,312.73,316.39,319.65,326.02,330.54,335.34,341.49,343.75,350.90,336.98,328.22,319.87,313.02,316.34,321.84,326.52,331.23,332.11,333.44,341.77,343.37,330.17,320.58,313.69,297.43,301.28,295.11,303.93,305.89,L7
2010-08-31 22:13:03+00:00,316.49,333.95,343.27,346.27,342.38,336.87,330.97,332.13,327.68,323.77,320.82,322.46,321.28,320.81,325.59,330.51,332.54,331.01,338.66,347.66,346.09,335.15,329.34,325.62,319.21,312.31,306.79,303.36,297.30,298.17,298.44,302.32,309.79,314.95,318.10,325.14,328.27,333.99,339.82,342.98,350.66,336.98,328.22,319.87,313.02,316.34,323.98,325.87,330.78,331.68,333.54,340.92,342.63,329.84,319.01,311.86,296.29,300.09,295.11,303.93,305.89,L7
2010-09-16 22:13:04+00:00,315.06,329.03,340.81,343.52,340.02,335.23,329.66,330.79,325.39,321.29,318.12,322.46,321.28,320.81,325.59,330.51,332.54,328.74,336.21,344.13,341.35,330.38,322.29,318.92,311.87,307.21,303.81,301.23,295.43,296.60,296.97,301.37,308.19,314.33,318.10,325.14,328.27,333.99,339.82,342.98,349.55,339.09,330.02,323.73,320.04,322.95,327.60,327.33,330.27,331.15,333.19,339.60,340.31,329.84,319.01,311.86,296.29,297.41,292.49,300.43,298.97,L7
2010-09-25 22:06:53+00:00,319.68,329.03,340.81,343.52,340.02,335.23,329.66,330.79,325.39,321.29,318.12,322.46,321.28,320.81,325.59,330.51,332.54,328.74,336.21,344.13,341.35,330.38,322.29,318.92,311.87,307.21,304.93,301.23,295.43,296.60,296.97,301.37,308.19,314.33,318.10,325.14,328.27,333.99,339.82,342.98,349.55,339.09,330.02,323.73,320.04,322.95,327.60,327.33,330.27,331.15,333.19,339.60,340.31,329.84,319.01,311.86,296.29,297.41,292.49,300.43,298.97,L7
2010-12-22 22:04:29+00:00,322.81,321.68,332.24,333.27,332.11,331.31,328.84,329.43,321.01,317.85,316.06,322.19,319.93,319.05,323.10,328.10,332.22,324.54,327.79,339.37,337.43,320.84,308.19,305.54,297.20,297.90,302.83,298.70,292.85,295.64,296.06,301.23,306.61,314.20,319.47,328.20,330.92,336.71,342.26,351.80,357.64,352.78,344.88,337.45,334.07,336.15,333.36,332.65,336.40,336.77,339.79,341.45,340.81,333.71,322.53,315.08,307.37,306.24,300.81,305.31,311.59,L5
2011-02-08 22:04:35+00:00,325.56,326.60,334.30,334.09,333.23,332.06,329.35,328.57,322.42,320.09,318.05,322.21,319.11,318.03,320.78,325.75,329.88,325.84,329.86,340.06,341.69,333.37,326.06,323.15,314.89,307.12,307.37,303.24,295.59,297.94,298.55,304.67,309.36,317.16,321.11,328.48,331.38,335.03,337.95,346.30,352.56,349.93,343.20,342.46,342.17,341.63,335.88,335.51,336.60,334.66,337.24,340.36,341.08,335.92,323.64,314.18,305.68,302.66,303.14,305.05,311.89,L5
2011-04-12 22:14:24+00:00,330.36,338.49,339.80,338.31,338.11,335.39,330.90,329.77,325.18,322.62,316.46,322.31,322.60,326.19,325.85,322.53,328.21,341.33,339.69,341.31,341.16,338.13,336.78,336.90,330.58,319.77,317.50,308.88,304.22,305.38,309.11,311.25,314.13,318.36,328.87,335.41,342.69,342.62,337.44,342.35,344.32,343.29,337.06,340.81,342.04,338.22,334.62,336.75,334.62,330.86,333.51,338.25,336.44,344.00,329.01,317.15,312.16,303.56,304.91,303.83,312.70,L7
2011-04-21 22:08:12+00:00,328.16,337.10,337.57,337.95,336.89,334.36,330.23,327.58,322.69,322.62,316.46,322.31,322.60,326.19,325.85,322.53,328.21,341.33,339.69,341.31,341.16,338.13,336.78,336.90,330.58,319.77,317.50,308.88,304.22,305.38,309.11,311.25,314.13,318.36,328.87,335.41,342.69,342.62,337.44,342.35,344.32,343.29,337.06,340.81,342.04,338.22,334.62,336.75,334.62,330.86,333.51,338.25,336.44,344.00,329.01,317.15,312.16,302.48,302.01,300.87,309.96,L7
2011-04-28 22:14:24+00:00,324.35,336.06,337.62,338.40,337.07,332.40,330.23,327.58,322.69,322.62,316.46,322.31,322.60,326.19,319.61,319.50,322.85,331.98,337.03,339.51,340.22,337.60,336.38,334.31,327.78,319.03,314.29,307.60,305.60,305.33,308.13,311.25,314.13,318.36,328.87,335.41,342.69,332.27,336.60,341.08,343.61,342.59,337.53,341.24,342.43,337.46,331.89,332.17,330.63,330.02,332.95,338.25,336.44,344.00,329.01,312.78,304.96,301.45,300.49,300.54,307.89,L7
2011-05-14 22:14:21+00:00,321.43,332.22,335.96,338.06,336.22,330.76,327.73,324.60,322.69,322.62,316.46,322.31,322.60,326.19,319.61,321.78,324.45,322.93,332.06,335.99,337.68,335.86,335.52,332.89,326.53,320.18,315.57,308.31,307.55,306.69,309.07,310.35,314.13,318.36,328.87,335.41,342.69,330.28,336.51,342.47,345.45,341.12,338.32,343.19,342.89,336.19,330.07,328.95,329.00,330.02,333.13,338.25,336.44,344.00,329.01,312.78,299.61,299.81,297.56,299.18,306.49,L7
2011-06-08 22:08:12+00:00,321.63,332.22,335.96,338.06,336.22,330.76,327.73,324.60,322.69,322.62,318.94,326.62,326.23,330.82,324.63,325.44,327.55,327.48,337.05,341.50,342.40,341.00,339.32,336.42,330.89,320.18,315.57,308.31,307.55,306.69,309.07,310.35,314.13,319.72,327.12,329.76,337.07,332.03,338.16,346.19,349.77,344.77,340.49,343.74,344.16,339.04,330.07,328.95,329.00,330.02,333.13,338.25,339.40,338.02,327.10,313.64,301.40,300.97,300.20,301.28,306.49,L7
2011-06-15 22:14:22+00:00,321.63,332.22,335.96,338.06,336.22,330.76,327.73,324.60,322.69,322.62,318.94,326.62,326.23,330.82,324.63,325.44,327.55,327.48,337.05,341.50,342.40,341.00,339.32,336.42,330.89,320.18,315.57,308.31,307.55,306.69,309.07,310.35,314.13,319.72,327.12,329.76,337.07,332.03,338.16,346.19,349.77,344.77,340.49,343.74,344.16,339.04,330.07,328.95,329.00,330.02,333.13,338.25,340.12,337.32,325.71,315.06,302.97,302.69,300.94,300.88,305.74,L7
2011-07-01 22:14:18+00:00,317.38,331.34,335.78,338.11,335.98,329.37,325.94,320.43,322.69,322.62,318.94,326.62,326.23,330.82,322.33,323.60,326.16,328.08,336.19,340.27,340.77,339.18,336.95,335.31,329.92,320.02,314.83,308.63,307.75,308.34,309.07,310.35,314.13,319.72,327.12,329.76,332.39,332.80,338.81,346.18,350.18,345.26,340.74,344.19,344.39,339.88,332.25,331.04,330.70,331.40,335.14,338.25,340.12,337.32,327.48,316.06,302.90,301.81,299.94,299.32,302.36,L7
2011-07-10 22:08:07+00:00,317.38,331.34,335.78,338.11,335.98,329.37,325.94,320.43,322.69,316.95,313.09,315.93,315.42,314.78,313.85,319.30,322.98,326.64,334.91,339.28,339.45,337.04,334.64,331.91,329.92,320.02,314.83,308.63,307.75,308.34,309.07,310.35,306.71,313.05,313.87,317.15,326.22,329.80,336.81,344.25,349.21,344.52,339.64,342.97,342.21,339.88,332.25,331.04,330.70,331.40,335.14,334.80,338.20,332.56,322.61,313.41,301.66,300.80,299.17,299.22,302.36,L7
2011-08-27 22:07:59+00:00,315.42,328.79,332.99,335.98,333.50,326.76,322.16,316.23,316.68,310.47,309.21,315.27,314.30,312.12,311.76,318.65,322.15,326.16,334.49,339.90,339.20,337.32,334.76,332.03,329.80,320.47,312.15,306.15,306.32,306.83,306.01,305.28,297.75,312.93,315.85,316.00,323.85,328.57,337.48,345.27,349.41,344.22,340.12,339.93,338.16,334.78,327.38,327.77,327.72,330.47,334.39,330.73,333.76,325.09,314.43,309.73,298.17,298.88,297.01,296.99,300.83,L7
2011-11-06 22:14:15+00:00,315.34,326.08,332.10,332.74,331.11,325.96,323.13,312.70,,305.60,309.71,315.27,314.30,312.12,311.36,319.09,323.08,326.87,335.47,341.73,340.78,338.86,335.63,332.41,332.01,323.60,315.65,310.18,310.97,312.86,311.91,308.56,291.87,315.13,315.85,316.00,323.85,329.91,337.83,346.37,352.23,345.20,341.62,341.65,338.02,335.85,327.38,329.34,330.80,333.48,329.61,327.90,335.34,325.09,314.43,310.87,299.43,300.39,299.27,298.55,302.49,L7
