dates,satname,nzd0524-0000,nzd0524-0001,nzd0524-0002,nzd0524-0003,nzd0524-0004,nzd0524-0005,nzd0524-0006,nzd0524-0007,nzd0524-0008,nzd0524-0009,nzd0524-0010,nzd0524-0011,nzd0524-0012,nzd0524-0013,nzd0524-0014,nzd0524-0015,nzd0524-0016,nzd0524-0017,nzd0524-0018,nzd0524-0019,nzd0524-0020,nzd0524-0021,nzd0524-0022,nzd0524-0023,nzd0524-0024,nzd0524-0025,nzd0524-0026,nzd0524-0027,nzd0524-0028,nzd0524-0029,nzd0524-0030,nzd0524-0031,nzd0524-0032,nzd0524-0033,nzd0524-0034,nzd0524-0035,nzd0524-0036,nzd0524-0037,nzd0524-0038,nzd0524-0039,nzd0524-0040,nzd0524-0041,nzd0524-0042,nzd0524-0043,nzd0524-0044,nzd0524-0045,nzd0524-0046,nzd0524-0047,nzd0524-0048,nzd0524-0049,nzd0524-0050,nzd0524-0051,nzd0524-0052,nzd0524-0053,nzd0524-0054,nzd0524-0055,nzd0524-0056,nzd0524-0057,nzd0524-0058,nzd0524-0059,nzd0524-0060
2008-10-29 21:58:12+00:00,L5,352.41,348.46,352.71,348.59,342.29,340.11,334.63,329.31,331.51,327.07,319.37,322.88,313.54,310.29,325.83,336.30,340.21,345.06,348.95,350.08,349.48,348.81,347.16,337.16,331.34,324.92,321.54,320.56,312.00,309.89,306.87,309.57,304.86,311.25,318.86,318.90,330.25,333.87,339.44,347.24,352.16,352.32,364.67,358.79,353.74,353.43,349.14,349.17,346.64,345.46,349.66,346.09,342.14,322.96,312.25,296.80,295.14,293.15,293.78,293.76,317.56
2008-11-13 22:09:55+00:00,L7,,,,,,,,,,324.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.98,345.75,,,,,,,,,,,,,,,,,287.10,290.14,305.90
2008-11-14 21:57:52+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.93,325.71,325.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-23 22:05:16+00:00,L5,342.93,344.66,347.99,343.47,343.28,339.73,333.76,337.79,338.40,337.06,331.75,331.21,334.37,333.08,341.88,341.94,343.78,345.25,347.31,350.11,346.33,345.18,340.59,333.15,324.92,318.85,320.88,,,,,,,,,,,,,,,,,,,353.96,346.78,341.32,341.28,337.79,335.48,343.15,341.67,330.57,314.79,304.30,292.56,300.99,303.87,288.29,302.84
2008-12-31 22:10:25+00:00,L7,336.38,336.74,343.48,338.80,339.31,335.77,330.56,328.39,327.95,323.27,321.23,320.25,323.13,329.95,341.77,339.15,,,,,,,,323.02,323.89,317.09,316.40,311.70,307.27,311.65,314.65,314.32,314.05,322.98,327.72,324.56,316.11,317.85,327.86,,,,,,,346.32,342.48,338.33,332.08,330.29,330.48,327.39,328.30,313.69,299.60,286.77,280.57,,,,
2009-01-17 21:59:44+00:00,L5,322.67,329.83,332.39,327.38,317.04,320.20,323.47,323.08,332.86,,,,,,,,,,,,,,,,,,,,,,281.43,261.19,277.70,303.85,310.87,311.37,312.53,316.37,329.74,338.39,351.84,346.72,344.51,345.15,339.01,341.16,336.98,327.33,323.20,322.21,321.67,326.11,326.23,310.84,305.17,291.70,289.04,288.50,289.79,294.12,305.38
2009-02-10 22:04:28+00:00,L7,358.35,358.86,,,,,,,,,,,332.78,331.79,332.35,334.91,341.90,351.29,356.13,365.64,355.60,351.42,352.81,349.70,335.12,329.74,326.84,318.33,,,,,,,,331.26,331.37,331.14,337.21,341.78,347.35,349.44,349.96,357.09,364.26,361.31,357.68,352.17,,,,,,,314.10,310.49,305.82,299.82,299.39,298.68,322.20
2009-03-30 22:04:52+00:00,L7,322.03,333.34,339.20,333.26,,,,,,,,,320.39,322.35,324.09,321.05,324.39,337.02,337.17,340.84,342.54,341.88,333.09,320.97,309.41,306.24,297.87,301.68,296.55,,,,,,,,316.95,318.73,321.46,335.79,341.71,338.92,337.76,342.06,343.97,343.71,342.18,337.61,333.12,,,,,,311.85,301.74,289.85,284.84,290.18,289.05,306.80
2009-05-01 22:05:01+00:00,L7,311.84,330.76,336.03,337.08,336.28,317.75,316.56,318.99,315.98,315.00,313.38,314.30,318.31,322.73,,,,,,,339.55,339.67,330.76,318.63,311.81,305.30,302.26,292.49,292.29,299.83,294.58,298.49,304.90,300.78,301.51,307.16,,,,,,,327.91,331.36,334.64,328.55,325.72,328.27,329.43,336.75,335.19,341.13,333.15,316.38,,,,,,289.21,293.95
2009-07-20 22:04:54+00:00,L7,,,,,,,,,,,,,,313.17,309.15,310.80,325.74,318.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-05 22:04:48+00:00,L7,327.43,346.71,341.95,342.19,342.99,,,,,,,,,,307.43,311.49,328.11,345.70,352.70,347.33,345.97,349.25,350.95,342.89,336.77,328.33,324.87,323.31,321.81,,,,,,,,337.88,346.97,355.17,366.16,371.56,363.23,359.86,364.98,357.38,357.06,356.19,355.20,357.51,,,,,,340.78,332.43,321.62,325.58,322.23,311.57,325.25
2009-08-28 22:10:57+00:00,L7,309.87,296.46,297.42,295.04,300.02,301.50,296.14,290.87,283.51,293.73,289.70,295.10,296.25,293.17,,,,,,,307.62,307.98,311.66,308.12,303.03,294.92,289.22,286.16,279.23,285.06,286.91,292.82,298.63,307.89,312.22,312.72,318.30,,,,,,340.08,338.50,334.80,339.84,343.20,345.89,341.76,340.75,340.56,341.76,340.87,324.74,309.36,,,,,284.00,288.82
2009-12-02 22:11:36+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-05 22:05:29+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-13 22:06:30+00:00,L7,335.84,336.00,,,,,,,,,309.27,309.40,304.46,299.45,305.52,313.34,324.25,335.78,334.62,340.15,339.32,341.73,337.08,329.53,326.30,320.40,306.89,,,,,,,299.19,307.69,310.57,316.59,324.68,329.96,335.94,339.27,329.19,329.72,328.96,334.32,334.70,329.76,,,,,,,,,,,,,,
2010-02-20 22:12:45+00:00,L7,337.68,338.76,346.99,346.35,338.26,332.35,329.78,328.48,325.73,319.95,311.70,307.31,298.48,300.02,300.77,313.93,326.33,336.49,339.46,,,,,,,314.61,314.39,310.02,305.44,309.38,311.10,308.22,301.09,302.96,306.18,306.48,313.59,321.19,327.88,333.61,339.56,,,,,,,320.81,320.00,330.04,337.40,341.65,328.90,324.89,317.65,312.71,302.88,298.63,299.74,,
2010-04-09 22:13:00+00:00,L7,,,345.62,354.41,349.90,343.19,335.24,333.83,326.13,321.68,313.69,313.82,316.98,319.75,326.91,331.20,332.13,337.46,347.33,345.56,345.05,,,,,,,,300.58,297.03,294.23,298.06,302.61,305.40,307.51,314.17,317.13,325.75,330.83,335.34,338.84,333.46,326.56,,,,,,321.37,320.91,321.05,331.40,334.89,312.85,304.72,297.45,290.29,293.57,295.66,298.86,
2010-05-04 22:06:46+00:00,L7,318.74,341.00,348.79,354.34,344.79,329.89,325.61,330.84,,,,,,,,,319.71,327.47,340.61,344.73,345.65,339.85,332.85,329.34,320.84,314.47,308.34,303.14,293.66,291.97,297.07,303.15,,,,,,,,318.97,325.35,322.88,311.86,309.88,314.65,321.46,324.62,322.27,321.82,320.83,322.85,,,,,,279.43,283.70,289.17,292.53,304.59
2010-05-11 22:12:55+00:00,L7,,351.63,360.40,364.18,356.71,350.09,333.65,342.72,340.66,335.94,330.77,329.87,328.88,327.12,332.54,337.17,342.51,344.74,352.25,357.18,,,,,,,,312.69,310.70,313.76,314.31,313.24,320.47,322.67,321.94,322.76,327.65,330.28,337.94,340.45,342.08,330.95,323.35,,,,,,328.92,330.07,329.91,337.43,341.84,330.06,315.96,309.41,302.94,305.91,309.24,308.92,
2010-06-21 22:06:46+00:00,L7,310.62,,328.45,331.09,331.53,323.04,319.51,318.73,319.80,,,,,,,,,316.84,331.03,330.90,330.66,321.30,318.46,314.21,311.93,311.19,301.61,290.95,278.90,282.07,278.41,281.88,,,,,,,,336.02,345.59,335.80,322.69,304.65,306.59,306.18,311.93,309.56,316.84,318.50,318.38,,,,,,268.39,264.89,267.36,,
2010-07-23 22:06:50+00:00,L7,,,340.57,344.99,342.67,339.00,335.35,339.39,328.83,319.61,315.60,323.17,326.76,330.97,335.82,332.87,338.44,335.58,337.85,346.78,,,,,,,,301.13,300.60,303.37,306.46,304.08,311.40,316.14,322.84,334.75,341.31,349.76,355.12,364.78,371.98,,,,,,,,342.42,346.17,351.49,348.82,344.66,335.72,332.53,327.09,319.15,326.83,,,
2010-08-15 22:13:00+00:00,L7,,,,332.90,336.34,332.77,328.49,328.06,321.33,319.64,314.84,314.84,310.83,314.20,321.86,326.26,324.46,327.12,337.22,346.05,349.93,,,,,,,,289.23,297.00,291.43,302.97,311.42,313.94,313.73,319.61,325.13,326.25,335.78,348.47,357.70,354.35,349.21,337.81,,,,,,330.08,332.07,337.69,338.72,325.51,319.24,307.55,300.74,305.13,306.69,311.02,
2010-08-24 22:06:52+00:00,L7,,335.34,347.51,348.52,344.85,345.94,339.01,335.58,333.99,327.95,333.73,331.25,325.53,331.06,332.70,335.71,339.94,332.13,343.20,,,,,,,,319.17,318.75,313.69,312.41,315.06,316.73,318.84,324.92,333.33,339.83,342.50,345.65,348.77,358.44,370.99,,,,,,,345.43,353.13,354.19,353.40,354.50,358.00,347.88,331.49,327.96,316.85,325.10,,,
2010-08-31 22:13:03+00:00,L7,307.38,310.64,322.82,327.11,320.39,318.37,318.27,314.43,313.66,317.27,315.84,321.30,318.24,301.33,303.32,319.34,327.67,318.68,306.32,229.04,,,,,,301.96,293.09,290.29,281.90,282.26,283.29,290.03,293.70,306.38,308.95,319.47,315.62,326.01,330.22,336.35,347.70,,,,,,326.41,322.15,326.43,327.38,332.68,335.42,337.37,326.75,309.85,301.47,286.94,290.51,,,
2010-09-09 22:06:53+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-16 22:13:04+00:00,L7,303.08,299.59,314.46,312.35,312.55,313.06,310.04,310.38,300.27,299.17,294.96,,,,,,,304.73,306.92,315.29,316.28,313.89,302.57,299.70,292.91,286.31,285.53,282.62,273.76,280.13,280.04,287.69,294.57,306.53,,,,,,,337.03,346.02,335.36,331.15,330.42,332.31,333.05,327.93,322.02,323.09,325.69,328.03,321.82,,,,,272.31,275.74,282.37,288.40
2010-09-25 22:06:53+00:00,L7,345.21,,,,,,,,,,,,,,,,,,,,,,,,,,316.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-11 22:06:57+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-26 22:10:38+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-22 22:04:29+00:00,L5,341.79,348.63,343.99,338.01,339.84,342.93,346.13,353.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.16,316.67,319.11,319.26,319.29,321.75,335.63
2011-02-08 22:04:35+00:00,L5,336.65,346.39,349.84,348.89,348.47,342.57,337.40,333.18,334.85,330.00,324.82,322.42,322.70,326.27,325.93,322.64,328.31,341.41,347.12,348.00,350.27,345.99,344.01,340.85,332.64,325.63,325.66,318.64,313.56,314.44,318.34,320.58,324.71,330.48,328.93,335.46,342.74,342.67,337.49,342.40,346.17,344.27,339.88,352.54,350.33,347.17,341.00,344.18,342.67,335.20,338.22,342.98,345.49,344.06,337.65,322.18,310.27,304.94,310.20,304.33,312.53
2011-04-12 22:14:24+00:00,L7,315.18,323.64,328.59,331.04,328.85,323.68,312.18,306.05,307.25,308.64,301.82,,,,,,,,323.46,327.69,326.56,324.00,324.48,327.67,324.64,308.85,303.61,293.83,288.88,292.75,295.16,296.42,299.90,302.58,,,,,,,339.18,339.01,330.95,325.32,330.46,325.78,323.34,324.60,322.30,323.03,324.54,330.21,323.27,,,,,287.69,286.43,286.75,291.14
2011-04-21 22:08:12+00:00,L7,326.93,339.72,337.24,343.25,339.23,337.64,334.57,327.80,324.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.79,295.89,294.83,304.27
2011-04-28 22:14:24+00:00,L7,305.92,327.91,334.08,336.42,334.27,320.80,,,,,,,,,311.05,313.32,314.63,320.22,327.71,332.74,335.83,333.67,333.27,326.74,320.43,315.23,305.26,302.65,305.63,303.62,304.02,,,,,,,320.42,334.26,338.30,340.68,339.69,336.95,340.39,341.71,334.38,324.22,320.88,320.71,326.78,329.89,,,,,302.54,288.89,295.83,292.90,297.52,298.12
2011-05-14 22:14:21+00:00,L7,303.59,308.92,323.77,332.48,328.30,318.68,313.86,308.57,,,,,,,,323.06,324.71,302.36,313.02,322.15,327.48,327.67,330.56,326.14,320.94,321.25,316.72,307.97,310.56,309.08,309.70,305.98,,,,,,324.76,334.79,343.70,349.44,335.15,339.16,347.24,342.71,330.75,322.31,317.07,322.10,328.40,331.66,,,,,,281.82,290.06,281.32,290.67,297.92
2011-06-08 22:08:12+00:00,L7,317.48,,,,,,,,,,319.03,325.55,324.99,331.37,330.76,331.07,331.98,337.03,350.21,358.18,357.03,356.73,350.60,346.44,345.35,,,,,,,,,319.60,322.53,321.56,328.83,334.72,340.56,354.83,364.46,356.85,346.61,343.03,346.67,347.74,,,,,,,342.13,329.05,320.61,313.69,305.77,305.38,313.52,311.07,
2011-06-15 22:14:22+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.02,340.37,325.54,324.52,315.02,318.52,309.95,302.31,305.10
2011-07-01 22:14:18+00:00,L7,310.31,,340.90,336.33,336.52,332.61,,,,,,,,,321.13,324.04,327.65,336.44,341.78,341.92,338.78,337.09,330.80,335.71,329.38,325.05,318.30,315.82,315.30,318.95,,,,,,,326.82,339.60,345.08,349.81,355.95,351.41,345.70,350.68,349.24,347.95,346.44,344.69,342.27,340.81,347.98,,,,,320.88,317.82,311.38,310.43,308.33,311.16
2011-07-10 22:08:07+00:00,L7,,,,,,,,,,298.00,288.30,286.55,286.57,276.61,274.05,289.75,299.86,313.32,317.09,325.31,325.22,317.01,314.89,305.39,,,,,,,,,287.65,288.84,283.15,288.14,303.80,311.00,323.00,330.82,339.61,336.25,329.25,331.35,325.32,,,,,,,324.10,325.75,313.80,304.01,296.35,289.96,288.93,289.25,294.25,
2011-08-27 22:07:59+00:00,L7,325.06,336.31,,,,,,,,,,322.55,321.25,319.90,317.03,320.88,325.21,340.16,346.87,354.47,350.17,349.80,346.44,343.34,333.14,329.44,,,,,,,,331.08,335.98,333.00,334.32,336.30,342.57,349.52,348.54,343.19,344.25,332.36,323.03,317.64,318.13,,,,,,324.58,315.38,305.98,301.11,286.94,288.69,291.77,285.38,302.79
2011-11-06 22:14:15+00:00,L7,318.06,327.15,332.77,330.52,329.56,327.70,324.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.76,,,,,,,,,,
2011-11-15 22:08:10+00:00,L7,342.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.94,347.12,337.79,,,,,,,313.64,310.47,307.99,302.87,301.13,312.03,310.81,317.09
2011-12-24 22:14:43+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.81,337.05,336.94,336.34,338.69,344.66,350.93,354.32,359.34,372.41,380.61,369.79,367.92,363.10,356.24,,,,,,,,,,,,,,,,
2012-02-19 22:08:44+00:00,L7,334.89,342.28,347.78,,,,,,,,,,338.00,334.26,329.38,337.57,341.02,345.66,341.27,341.55,340.70,337.24,338.91,337.67,332.15,331.09,327.94,319.38,,,,,,,329.57,333.17,335.19,341.93,348.18,358.29,359.04,350.48,339.85,343.62,334.67,325.65,326.80,322.83,,,,,,311.89,308.07,296.21,289.30,297.98,301.10,290.32,295.68
2012-04-07 22:08:40+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-23 22:08:52+00:00,L7,312.72,,,,,,,,,340.46,330.26,322.00,324.11,323.25,327.48,331.46,334.02,336.41,342.33,350.85,355.55,353.49,344.26,342.00,337.85,332.04,,,,,,,,325.01,325.32,329.55,339.55,346.96,352.81,351.11,356.43,351.42,350.81,347.58,345.32,338.69,334.29,,,,,,326.54,315.08,309.67,303.12,299.39,304.15,309.75,312.10,323.04
2012-07-03 22:15:24+00:00,L7,,338.63,329.47,327.30,335.56,337.08,341.66,350.37,345.36,336.45,333.32,330.64,332.87,332.24,338.72,340.06,343.27,350.53,353.61,359.12,203.23,,,,,,,321.36,323.37,324.19,320.01,329.96,333.15,331.40,333.34,338.57,340.23,344.58,357.15,364.52,369.22,365.73,,,,,,,329.27,330.02,341.45,345.61,350.18,331.92,324.84,316.06,305.70,296.67,308.30,,
2012-08-29 22:09:52+00:00,L7,,,289.81,297.07,303.74,307.12,307.27,315.59,320.38,319.78,316.37,318.37,315.90,323.77,323.01,318.33,326.83,326.89,330.34,,,,,,,,310.25,309.42,307.52,314.63,315.19,323.42,330.71,339.56,349.36,356.73,368.81,376.36,381.99,391.85,,,,,,,369.52,365.73,358.44,350.03,351.91,355.03,349.71,338.24,330.94,323.29,312.05,,,,
2012-09-05 22:16:09+00:00,L7,,,,,,,,299.22,306.95,307.34,301.25,293.27,290.81,292.43,293.49,295.56,307.84,322.93,318.76,327.03,332.46,326.49,318.81,314.92,307.45,,,,,,,313.69,316.46,324.33,326.02,333.69,339.72,346.96,348.40,364.72,373.96,368.65,362.97,361.33,359.37,349.70,,,,,,333.29,322.18,312.46,309.30,305.19,292.47,288.08,284.39,288.38,292.65
2012-09-21 22:16:17+00:00,L7,324.29,319.63,317.26,313.30,,,,,,,,,285.98,293.97,294.10,297.79,307.86,332.67,340.39,342.21,340.30,341.73,336.54,335.34,330.25,324.88,318.61,310.27,,,,,,,311.04,320.76,332.21,336.12,340.37,352.87,366.12,360.95,351.58,347.38,344.71,346.74,346.59,346.28,341.00,,,,,320.55,309.11,306.14,295.93,291.19,295.14,295.21,308.61
2012-11-08 22:16:39+00:00,L7,330.54,327.00,329.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-26 22:16:56+00:00,L7,,347.91,350.92,348.18,342.16,335.83,333.40,337.03,340.86,340.10,337.32,337.43,336.81,337.47,339.19,341.13,340.22,339.13,344.58,350.60,,,,,,,,310.99,312.01,316.66,317.65,318.15,319.12,315.83,317.25,317.52,327.44,333.17,341.79,358.91,364.01,353.09,,,,,,326.30,335.88,339.66,344.66,352.57,343.85,326.03,324.43,320.63,318.50,315.62,313.68,,
2013-01-11 22:16:56+00:00,L7,361.78,374.17,378.99,374.15,376.67,374.29,366.10,369.45,373.96,380.31,367.79,369.59,367.12,369.93,372.13,370.52,373.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-02-12 22:16:59+00:00,L7,,340.61,343.66,345.24,340.25,339.50,333.34,330.39,331.91,329.52,316.99,314.85,314.44,321.25,322.71,324.01,326.29,331.84,333.98,340.47,340.26,,,,,,,306.88,298.02,297.92,303.13,310.36,310.51,313.08,316.97,320.88,327.02,333.10,341.88,348.28,355.25,348.77,,,,,,316.11,321.64,328.24,327.22,330.73,323.57,312.43,305.66,302.53,300.68,302.83,301.26,,
2013-02-21 22:10:46+00:00,L7,332.27,345.08,353.57,352.79,342.77,340.64,338.31,337.96,337.64,337.97,329.28,,,,,,,,339.66,349.76,354.53,349.27,342.03,336.83,327.02,327.87,315.24,300.53,298.76,305.62,307.74,311.92,310.66,311.10,,,,,,,,350.89,344.20,345.42,341.56,340.28,335.14,325.99,315.15,320.69,326.82,332.75,333.96,,,,,,308.82,305.73,317.14
2013-04-01 22:16:50+00:00,L7,317.86,342.05,352.15,353.34,346.36,346.80,339.87,338.15,336.24,334.17,328.94,321.33,320.25,323.53,320.04,324.55,327.61,335.31,343.47,227.83,,,,,,315.29,311.67,300.50,295.76,299.78,305.40,309.14,315.00,312.97,316.76,323.73,329.40,331.81,336.63,344.68,348.72,,,,,,324.63,326.29,321.23,324.19,334.27,339.12,335.21,316.24,307.82,302.26,300.67,301.84,298.94,,
2013-04-10 22:10:38+00:00,L7,349.11,361.04,365.84,371.37,370.06,359.30,355.18,357.22,350.45,345.01,338.21,329.82,327.17,327.58,331.98,338.88,,,,,,,,340.71,341.03,334.77,322.47,320.09,319.20,319.90,318.68,318.31,317.38,324.07,326.83,330.91,336.26,337.48,,,,,,,,340.12,344.16,334.88,333.03,337.30,337.28,344.35,342.58,329.74,325.81,315.02,,,,,
2013-04-17 22:16:45+00:00,L7,,,,,,338.42,343.98,337.80,337.57,332.99,323.49,323.41,318.98,319.95,319.87,323.00,325.95,326.59,335.70,342.18,342.81,345.27,338.04,330.59,,,,,,,,298.77,305.24,310.74,312.35,313.63,315.47,321.07,329.43,343.91,348.72,342.86,341.76,334.82,330.92,,,,,,,327.76,324.73,310.80,305.34,296.89,290.13,290.46,289.19,287.94,294.89
2013-05-03 22:16:41+00:00,L7,312.56,334.64,344.00,345.53,342.94,338.97,333.58,330.45,324.40,317.72,313.01,310.36,308.78,313.89,314.03,315.87,317.35,,246.07,213.90,,,,317.66,311.11,308.26,302.29,295.13,287.59,285.62,293.09,298.91,302.84,302.30,301.24,303.70,305.69,312.87,318.36,329.11,,,,,,320.48,319.49,308.76,307.62,309.88,314.87,313.65,316.19,301.38,287.01,285.21,278.01,,,,
2013-05-11 22:22:42+00:00,L8,346.56,364.46,369.41,370.36,362.36,357.44,354.31,347.74,347.82,347.85,342.79,335.39,334.14,335.16,334.45,341.21,344.08,347.66,349.93,355.85,357.86,355.65,349.88,339.52,337.20,332.80,328.07,323.52,322.48,324.63,326.46,329.49,331.67,333.90,337.43,334.49,333.33,333.66,344.83,361.20,365.43,353.01,349.21,351.50,360.83,350.89,338.18,334.44,326.37,324.09,326.64,342.00,343.29,330.71,323.20,321.91,301.55,311.18,304.62,310.18,318.38
2013-05-12 22:10:28+00:00,L7,323.69,346.92,355.37,357.23,351.75,,,,,,,,,,325.64,332.28,335.20,340.05,341.08,349.33,350.91,341.83,335.39,328.60,323.72,322.23,316.35,311.27,312.22,,,,,,,,,,,,,,,,,,,,,,,,,,,323.27,312.19,311.02,308.32,314.34,325.61
2013-05-28 22:10:23+00:00,L7,,,,,,,,,,319.26,314.79,309.98,310.67,319.65,325.43,326.43,333.38,344.46,346.95,348.65,352.02,351.17,345.07,340.42,,,,,,,,,324.72,327.32,321.68,324.07,327.00,334.22,341.47,346.37,349.91,341.34,341.22,354.97,336.49,,,,,,,325.74,332.85,327.34,321.65,311.27,303.57,300.92,310.96,305.47,
2013-06-04 22:16:28+00:00,L7,,,,,,,,,,,,,318.83,319.63,319.25,322.92,328.43,331.77,337.67,346.68,350.16,341.83,343.29,341.24,,,,,,,308.06,314.29,313.65,307.85,316.41,314.14,326.81,321.93,328.97,337.29,344.20,344.85,347.65,349.37,335.81,318.19,,,,,322.21,334.04,336.65,328.52,324.72,313.04,310.57,313.47,306.89,308.48,320.45
2013-06-05 22:16:38+00:00,L8,331.98,358.70,359.23,358.85,354.59,352.18,344.00,345.63,346.19,342.00,337.68,333.97,332.90,325.52,327.27,333.68,339.91,331.98,335.76,349.89,352.98,342.49,347.61,341.68,338.46,334.13,332.12,325.16,323.75,321.93,320.30,318.88,317.61,315.96,323.05,320.13,319.74,327.55,330.97,338.55,355.19,352.50,353.50,355.23,334.60,321.17,309.75,311.84,315.77,325.51,329.66,336.87,337.00,335.10,328.25,311.96,301.32,313.02,306.18,307.43,321.77
2013-06-13 22:10:16+00:00,L7,,,,,,,,,344.32,346.40,341.78,345.51,336.78,328.35,334.93,335.56,339.17,326.75,337.66,349.01,353.72,349.65,356.85,349.39,,,,,,,,,318.73,321.60,316.16,324.54,330.95,336.01,340.28,,,348.06,346.07,338.34,334.20,322.86,,,,,,337.73,342.41,326.22,323.37,305.48,311.13,308.76,309.44,313.25,314.95
2013-07-07 22:16:35+00:00,L8,,352.76,358.10,350.78,349.15,350.73,347.89,346.50,340.49,341.08,330.04,330.49,325.83,329.59,331.78,337.61,341.63,345.84,348.14,357.30,353.99,353.63,350.99,351.72,342.15,341.00,333.03,329.08,325.65,325.51,324.37,326.25,328.14,328.78,335.37,334.21,337.66,342.14,345.66,352.27,359.33,364.38,353.28,352.56,344.41,341.22,339.80,330.81,329.86,331.70,336.83,343.18,340.14,334.59,324.06,319.01,299.18,304.02,310.71,315.79,323.67
2013-07-15 22:09:59+00:00,L7,,,,,,,,330.55,335.38,332.72,323.68,324.16,326.04,327.15,322.56,327.18,337.29,335.20,339.28,349.09,355.55,345.21,346.97,,,,,,,,,295.69,305.84,310.96,321.50,317.96,331.26,328.94,330.92,341.17,343.40,342.98,331.58,328.40,316.91,,,,,,,329.69,331.37,336.83,302.20,299.63,302.06,294.86,297.92,303.19,306.93
2013-07-22 22:16:07+00:00,L7,,344.33,358.89,359.72,352.46,354.26,346.34,349.33,348.51,349.69,339.78,328.97,327.35,334.04,336.91,337.05,340.73,339.73,344.57,353.62,355.87,,,,,,,323.70,322.01,317.03,320.67,323.05,323.48,327.70,334.74,338.84,341.50,340.24,348.04,356.69,361.93,361.29,352.34,,,,,,333.41,336.59,339.98,340.67,345.31,337.67,324.37,307.25,314.27,315.20,316.60,312.71,
2013-07-23 22:16:34+00:00,L8,338.54,355.44,363.53,367.72,362.85,356.69,357.06,356.66,354.81,355.43,346.00,340.05,339.36,340.31,342.35,346.48,350.51,350.22,356.49,360.80,359.06,357.41,359.70,355.99,352.59,345.63,342.14,336.13,329.59,327.70,328.45,329.07,336.57,337.37,343.27,346.93,347.42,349.44,358.04,363.40,369.99,369.36,355.84,354.63,351.09,342.34,336.09,337.15,338.56,346.97,349.47,353.42,351.67,345.66,335.64,320.28,324.63,326.19,325.25,325.24,342.04
2013-09-08 22:16:22+00:00,L7,308.13,308.18,317.87,321.15,323.18,,,,,,,,,315.37,316.74,318.59,324.00,322.37,314.18,314.16,313.58,308.77,308.12,303.35,300.94,293.67,292.92,300.69,298.98,302.44,,,,,,,328.31,337.15,349.64,356.48,368.77,363.23,357.88,356.72,359.90,352.06,348.23,345.11,339.83,343.41,,,,,,307.67,302.63,311.38,305.07,311.58,306.86
2013-09-17 22:10:16+00:00,L7,331.80,339.07,332.36,334.51,338.93,335.99,334.44,336.91,337.86,332.90,325.65,327.23,323.59,321.03,325.32,330.21,329.95,,249.17,205.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-25 22:16:28+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-02 22:22:40+00:00,L8,322.66,327.80,324.59,330.65,336.44,341.93,338.00,340.81,341.14,341.90,334.43,329.21,332.41,332.65,336.35,341.48,345.18,341.05,338.98,338.45,343.61,339.82,339.44,340.77,337.72,333.57,330.02,326.45,323.67,324.93,322.52,322.21,330.03,335.10,340.54,344.76,344.71,352.13,361.26,376.69,384.68,377.31,371.50,372.02,365.49,365.29,362.29,349.76,345.14,347.51,351.37,359.59,362.32,340.38,331.41,327.00,326.19,321.02,327.76,318.87,323.41
