dates,satname,nzd0242-0000,nzd0242-0001,nzd0242-0002,nzd0242-0003,nzd0242-0004,nzd0242-0005,nzd0242-0006,nzd0242-0007,nzd0242-0008,nzd0242-0009,nzd0242-0010,nzd0242-0011,nzd0242-0012,nzd0242-0013,nzd0242-0014,nzd0242-0015,nzd0242-0016,nzd0242-0017,nzd0242-0018,nzd0242-0019,nzd0242-0020,nzd0242-0021,nzd0242-0022,nzd0242-0023,nzd0242-0024,nzd0242-0025,nzd0242-0026,nzd0242-0027,nzd0242-0028
2008-11-17 21:42:51+00:00,L7,,,306.56,314.79,324.70,325.31,323.34,331.90,324.44,317.21,325.53,326.27,324.49,321.76,,322.66,324.47,317.36,320.85,316.70,319.51,324.91,327.87,327.78,335.98,327.05,,,326.12
2008-12-03 21:43:03+00:00,L7,323.20,319.68,,327.48,345.17,340.63,341.89,339.08,338.26,330.78,338.33,342.20,341.72,343.82,333.34,,336.04,332.71,331.07,336.05,335.58,343.72,339.54,353.47,355.51,347.91,337.45,,344.95
2009-01-04 21:43:18+00:00,L7,323.77,,315.82,332.85,346.57,347.98,339.59,346.21,338.50,342.83,349.04,351.34,353.84,349.97,,328.95,334.43,328.48,331.74,335.79,338.52,350.18,355.47,360.47,366.18,357.80,,,360.19
2009-03-09 21:43:47+00:00,L7,319.20,312.09,313.40,323.89,345.35,351.41,347.38,346.95,,,351.38,350.99,349.40,347.85,341.89,336.66,336.82,333.90,333.80,337.04,345.69,,353.52,361.11,375.88,356.58,353.96,356.32,364.21
2009-03-25 21:43:54+00:00,L7,322.39,305.08,,,339.12,342.48,341.55,338.15,334.51,336.19,341.63,344.44,339.71,339.24,332.19,,,328.94,333.36,329.42,343.87,352.73,354.72,358.31,363.90,359.47,356.31,358.07,
2009-04-10 21:43:59+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-26 21:44:03+00:00,L7,306.17,299.49,300.96,,336.77,333.51,327.12,330.39,330.86,325.74,327.36,324.20,334.56,327.03,318.86,318.69,,319.48,330.19,330.43,331.04,337.45,333.80,339.21,349.48,,,,
2009-05-12 21:44:06+00:00,L7,300.80,289.80,292.65,300.07,315.19,,311.76,323.14,317.73,315.58,323.98,327.83,323.10,317.40,309.91,307.29,305.58,,,322.05,321.63,320.58,320.11,331.83,351.89,338.52,329.20,329.92,338.39
2009-05-28 21:44:07+00:00,L7,302.07,279.73,288.46,302.65,314.82,327.40,,,313.96,312.90,323.54,318.65,319.57,319.67,301.98,304.38,296.22,297.92,305.20,,,321.01,327.30,334.75,349.13,340.20,325.46,325.63,340.74
2009-09-01 21:43:50+00:00,L7,313.17,304.17,309.14,320.95,349.20,352.08,344.92,344.36,347.87,343.20,356.29,347.96,,,337.72,339.11,323.27,325.17,328.77,342.40,348.71,350.80,349.07,360.46,372.22,,358.81,354.23,366.13
2009-09-17 21:43:49+00:00,L7,,,,,,,,,,,,,,,,,326.57,327.81,331.60,339.99,343.98,352.83,346.90,358.33,360.31,353.93,,346.98,358.26
2009-11-20 21:44:21+00:00,L7,306.83,298.50,296.33,305.93,330.39,340.49,338.24,334.70,337.20,330.09,338.03,335.54,,327.53,328.75,326.08,325.08,327.98,329.60,330.32,338.13,333.64,340.38,346.92,349.26,,336.00,334.04,341.97
2009-12-06 21:44:31+00:00,L7,306.63,296.77,294.58,303.17,323.53,332.69,,334.33,334.96,327.03,337.32,335.28,324.44,322.01,324.79,325.68,324.57,326.22,,,330.73,331.39,337.65,336.27,345.62,334.25,327.40,328.12,329.83
2009-12-22 21:44:48+00:00,L7,318.26,305.07,309.64,,336.54,353.43,352.29,354.31,344.58,343.91,351.31,,,,,,,,331.60,329.52,329.13,321.84,321.74,325.84,,,,,
2010-01-07 21:45:04+00:00,L7,320.57,306.65,310.46,315.01,334.45,344.72,347.87,345.07,343.62,338.05,348.46,,348.08,347.74,334.68,338.35,335.19,340.17,341.33,333.85,343.90,343.65,347.92,,,343.31,336.24,338.14,350.41
2010-02-08 21:45:30+00:00,L7,319.45,311.79,314.99,323.58,350.61,,,359.74,355.31,355.12,361.09,364.33,360.17,353.28,351.89,337.97,345.73,343.86,,,348.30,359.00,358.04,365.90,367.12,356.11,343.63,345.40,355.30
2010-03-12 21:45:47+00:00,L7,320.84,312.69,311.29,325.25,348.56,363.55,358.07,356.03,349.30,348.09,,,353.21,351.16,339.76,337.51,331.91,332.71,347.60,349.42,351.50,347.72,353.37,,,356.46,343.55,345.47,357.47
2010-04-29 21:45:51+00:00,L7,310.29,304.78,,,342.29,340.80,338.34,339.31,333.80,332.89,340.64,344.39,346.77,337.72,338.70,,339.21,338.78,334.44,332.73,339.53,344.67,335.54,348.25,356.60,342.74,333.55,335.99,
2010-06-16 21:45:48+00:00,L7,299.85,281.80,294.72,304.44,323.54,327.82,321.64,328.40,315.19,310.73,323.29,323.58,326.55,320.14,315.15,316.02,322.33,322.32,,324.81,316.22,322.53,324.39,328.15,336.01,330.63,331.10,332.87,340.77
2010-07-02 21:45:52+00:00,L7,313.52,301.17,307.67,312.71,331.92,336.16,328.37,336.78,328.03,327.20,331.07,343.08,343.25,333.85,337.12,333.25,332.95,329.51,,327.51,332.35,335.20,335.30,349.37,354.13,340.26,336.31,337.60,343.08
2010-07-18 21:45:53+00:00,L7,314.58,294.83,307.52,317.44,350.05,333.94,327.96,330.58,327.40,320.81,326.81,326.43,341.12,344.62,342.78,328.97,327.68,328.23,,323.34,325.22,327.14,328.12,325.01,352.37,341.13,331.84,334.37,344.60
2010-08-19 21:45:54+00:00,L7,,,,,,,,,341.44,339.03,347.36,347.45,350.65,358.86,354.02,346.38,340.64,348.39,351.03,352.80,355.22,361.54,353.90,354.27,363.09,359.14,351.49,345.62,358.01
2010-09-04 21:45:57+00:00,L7,321.98,,318.75,328.71,356.11,355.04,358.30,349.69,346.51,340.31,352.96,346.85,353.96,352.56,,355.48,351.57,353.71,355.97,349.21,352.00,354.12,353.91,348.82,361.98,351.90,342.14,,373.61
2010-09-20 21:45:57+00:00,L7,315.25,310.77,311.33,,,349.52,346.52,350.22,340.07,342.58,346.85,348.27,350.22,351.09,345.52,346.52,,,349.52,351.43,349.83,351.47,351.12,356.21,358.83,354.23,338.59,344.26,358.04
2010-10-22 21:46:07+00:00,L7,323.16,308.84,308.67,322.10,342.06,347.01,341.38,,338.33,340.45,346.04,344.97,344.66,348.35,348.20,334.92,336.96,332.70,335.12,334.50,,339.28,336.43,349.61,353.62,348.57,338.49,338.01,354.95
2010-12-09 21:46:39+00:00,L7,302.73,289.55,,307.38,327.53,333.15,321.33,319.02,319.49,322.42,326.32,326.59,327.67,322.97,314.68,,315.59,317.80,317.92,320.26,315.88,321.06,317.34,319.50,325.54,323.47,327.18,,342.70
2010-12-25 21:46:47+00:00,L7,306.92,,297.31,312.88,334.85,334.13,331.32,329.03,331.85,323.74,330.91,329.53,330.49,328.88,,324.58,325.96,321.48,323.17,328.50,324.91,323.25,326.16,323.76,335.43,326.24,,,335.18
2011-01-02 21:43:35+00:00,L5,319.55,310.59,310.70,331.70,346.16,348.89,343.79,348.42,345.17,338.06,344.31,342.48,337.28,340.08,340.50,344.99,345.02,346.54,345.92,348.98,349.16,350.54,346.05,349.10,356.64,352.24,344.38,343.51,363.73
2011-02-27 21:47:11+00:00,L7,324.20,315.30,319.85,,351.52,354.43,356.87,348.95,344.43,338.18,354.07,357.28,356.99,356.68,354.60,349.24,,343.27,342.72,342.12,340.51,354.45,355.09,357.86,369.12,355.35,347.17,342.87,360.81
2011-03-15 21:47:14+00:00,L7,324.33,312.48,315.18,331.01,353.94,,360.33,355.41,346.19,348.56,352.92,351.32,355.45,360.99,358.34,354.49,357.58,337.55,353.59,349.68,353.19,361.43,371.75,366.60,365.16,360.50,355.30,353.89,369.17
2011-03-31 21:47:17+00:00,L7,319.41,309.47,315.35,,353.43,350.15,355.60,345.14,343.07,341.40,350.29,352.50,343.27,351.46,344.81,346.62,337.21,335.24,338.30,337.70,338.08,349.17,349.49,358.85,357.53,342.16,336.03,336.12,359.15
2011-04-16 21:47:16+00:00,L7,,,,,,,352.29,349.21,344.23,347.12,354.89,350.67,351.90,354.20,353.71,347.54,347.55,348.43,,341.78,346.04,345.30,356.55,360.65,376.41,357.79,350.13,343.71,363.60
2011-05-18 21:47:14+00:00,L7,301.06,304.12,306.74,317.00,332.50,332.11,324.30,334.80,323.97,324.26,331.16,332.96,334.25,334.15,330.08,329.03,326.90,325.20,332.30,330.93,331.82,328.27,331.07,350.36,343.80,337.28,332.68,334.14,341.24
2011-07-05 21:47:11+00:00,L7,293.84,292.45,295.27,302.98,316.07,329.53,315.94,314.72,309.93,310.41,315.11,316.96,319.88,322.88,303.89,305.90,303.57,298.13,,310.16,301.12,303.10,309.75,318.56,330.16,322.57,319.29,320.39,334.76
2011-08-22 21:47:04+00:00,L7,326.65,308.61,312.71,321.26,342.54,349.27,336.37,336.30,335.24,335.97,339.96,329.25,343.77,344.29,342.13,330.25,332.86,328.92,331.24,329.97,330.48,330.05,335.20,341.01,350.18,341.07,330.67,333.69,342.69
2011-09-07 21:46:59+00:00,L7,334.88,321.25,320.82,327.72,354.47,353.64,345.41,341.85,342.14,343.00,353.51,356.95,367.08,362.29,359.93,360.42,358.42,349.27,348.01,347.10,345.99,351.14,355.10,355.49,361.38,351.75,345.22,339.79,357.35
2011-10-25 21:47:02+00:00,L7,329.07,323.60,321.26,331.61,,,370.31,362.05,348.54,353.31,376.30,361.16,361.92,365.45,358.97,359.58,353.54,350.54,,352.26,355.49,358.10,359.48,362.86,379.03,361.29,356.56,351.62,353.37
2011-11-26 21:47:22+00:00,L7,,295.73,302.92,308.16,326.68,340.00,335.32,332.54,332.72,328.64,335.81,335.16,339.29,,324.36,318.28,311.97,312.18,314.27,318.86,319.97,326.02,327.39,328.43,337.96,,,333.21,344.12
2012-06-21 21:48:08+00:00,L7,303.66,296.60,299.85,308.72,,327.68,331.31,329.34,323.55,326.07,336.78,337.16,337.07,338.99,335.06,329.72,325.21,,,330.00,332.71,336.67,336.15,348.82,356.06,348.59,342.02,346.38,355.48
2012-07-07 21:48:21+00:00,L7,298.93,285.88,294.06,299.98,321.15,328.65,320.60,319.40,310.77,308.95,315.62,,325.96,326.31,315.78,317.51,319.32,308.50,307.12,313.55,314.37,318.75,317.32,,338.62,330.95,324.14,326.86,336.86
2012-08-24 21:48:53+00:00,L7,,294.15,303.15,316.58,336.99,339.55,340.32,333.99,335.91,327.16,336.91,342.91,,331.67,325.66,326.46,326.71,323.28,327.04,331.60,322.28,330.52,331.25,336.96,353.05,,350.70,346.61,345.26
2012-09-09 21:49:04+00:00,L7,305.39,306.97,,332.14,351.32,351.33,357.72,350.21,353.02,339.57,349.65,350.82,357.93,347.29,,343.22,341.26,338.79,344.93,348.40,335.83,351.78,349.63,353.30,360.18,360.45,357.81,,361.41
2012-10-11 21:49:21+00:00,L7,325.56,322.93,331.38,332.02,355.28,366.49,365.27,356.49,352.52,353.57,360.99,360.17,,360.16,355.14,353.94,351.89,351.38,348.78,347.91,348.39,356.49,363.21,364.73,367.15,,359.42,359.15,364.26
2012-12-14 21:49:45+00:00,L7,322.89,316.72,326.90,334.25,350.57,346.16,350.71,353.16,345.77,,348.73,352.94,352.70,351.79,348.70,341.09,347.25,339.89,334.23,338.70,345.99,,357.39,359.53,367.01,355.50,346.45,342.79,355.96
2012-12-30 21:49:50+00:00,L7,314.48,,322.43,331.05,343.84,341.69,347.55,345.23,344.88,342.09,339.60,347.20,346.76,341.40,,343.94,338.24,328.63,327.49,329.52,337.47,341.16,347.39,355.54,360.37,350.38,,342.37,341.74
2013-01-15 21:49:48+00:00,L7,308.15,308.68,311.61,320.90,329.62,335.43,333.06,337.97,334.21,331.44,334.80,334.49,334.81,329.71,328.87,324.75,323.04,315.86,313.19,319.84,321.38,328.35,328.93,331.84,348.71,338.87,328.61,322.28,329.96
2013-05-23 21:49:30+00:00,L7,326.18,329.96,326.74,337.20,361.37,354.16,337.68,336.63,342.05,337.83,342.58,345.80,352.47,351.18,346.35,343.85,338.05,341.03,348.42,336.81,340.56,349.48,348.25,355.87,371.11,370.58,364.43,366.64,376.61
2013-05-31 21:55:43+00:00,L8,314.16,307.67,313.06,319.11,341.33,338.01,324.83,332.97,332.83,329.21,338.18,334.48,332.58,324.63,329.88,329.80,323.87,322.52,326.85,324.16,333.20,330.26,334.94,348.07,360.65,357.52,341.77,345.36,361.32
2013-06-24 21:49:16+00:00,L7,308.12,297.67,299.86,,,331.42,322.89,325.95,317.79,315.76,325.44,329.64,329.63,314.61,317.56,318.83,314.91,312.78,,324.86,320.02,322.98,323.06,334.22,339.15,336.18,327.57,327.78,342.38
2013-07-18 21:55:38+00:00,L8,331.92,320.07,322.73,325.55,356.86,349.16,339.96,337.99,336.58,337.63,352.97,346.60,347.46,350.35,348.67,350.88,348.13,344.79,345.29,340.54,338.95,357.52,343.11,354.68,375.81,364.08,361.66,351.88,366.00
2013-07-26 21:48:58+00:00,L7,293.53,285.96,288.97,298.20,319.75,320.57,306.83,305.72,310.14,308.91,316.36,311.98,312.81,317.16,309.40,307.51,306.40,303.51,300.93,307.63,309.07,316.60,314.16,326.60,342.54,333.57,327.75,325.05,331.87
2013-08-11 21:48:54+00:00,L7,290.26,276.72,287.36,297.61,321.51,324.46,312.05,315.46,313.93,311.68,314.63,314.48,317.93,318.70,301.42,306.89,306.27,310.33,301.43,305.74,300.65,306.36,309.22,323.14,335.08,331.69,327.60,322.91,331.14
2013-08-19 21:55:42+00:00,L8,323.23,306.21,310.76,327.01,341.15,353.63,339.22,340.10,343.21,334.77,362.17,348.86,353.82,342.08,338.25,343.68,329.80,341.65,338.89,340.23,345.95,339.22,345.79,359.61,359.33,355.70,357.60,353.50,358.54
2013-08-27 21:49:05+00:00,L7,,349.81,,397.64,,,418.59,453.59,437.34,,460.39,455.72,445.19,,487.22,392.53,376.56,388.38,395.13,403.57,426.37,486.03,516.36,,,,416.92,410.60,
2013-09-04 21:55:42+00:00,L8,310.84,299.13,303.87,315.27,338.66,346.49,338.27,338.20,335.46,331.57,344.29,340.50,349.55,331.45,321.64,331.76,328.53,325.88,327.51,331.57,336.72,335.08,342.42,354.88,356.55,340.86,334.62,344.94,356.23
2013-09-28 21:49:27+00:00,L7,313.73,308.39,310.20,327.15,341.34,345.43,336.59,341.29,338.51,337.44,,,352.41,348.14,339.15,339.05,336.76,335.15,339.64,342.85,342.22,351.21,351.39,350.80,369.40,357.19,341.59,343.36,356.42
2013-10-06 21:55:33+00:00,L8,300.29,294.44,291.17,309.04,325.60,332.75,327.55,329.81,329.07,323.60,337.84,335.00,333.90,331.59,318.49,320.65,312.24,315.28,318.73,330.67,333.82,336.54,338.09,348.04,355.05,339.82,331.74,330.75,341.49
2014-01-02 21:50:06+00:00,L7,308.33,301.77,300.38,313.16,330.31,338.41,339.47,338.86,,341.76,348.69,345.11,349.42,343.11,336.87,329.24,330.29,328.73,332.96,334.33,335.46,,351.70,360.74,378.35,360.99,354.46,347.41,357.88
2014-01-10 21:54:55+00:00,L8,313.02,303.47,308.26,314.62,336.51,347.54,347.48,353.17,345.97,352.62,348.20,354.77,356.77,352.27,351.10,339.71,339.54,343.50,338.66,346.94,346.33,353.94,361.22,364.76,384.41,369.94,362.84,364.32,373.72
2014-01-18 21:50:19+00:00,L7,307.78,294.69,295.07,309.03,327.03,337.50,336.04,338.15,,337.68,340.92,340.79,342.00,334.96,339.16,328.77,329.40,328.44,329.49,329.81,333.19,,341.09,357.33,360.43,357.28,345.65,343.81,356.69
2014-02-11 21:54:32+00:00,L8,318.06,305.62,308.61,313.19,342.95,349.47,353.74,346.99,345.95,343.55,345.52,344.23,346.32,347.17,339.99,338.82,341.93,332.22,329.53,329.96,333.90,341.65,351.73,360.53,364.56,355.17,345.83,346.52,363.92
2014-03-23 21:50:35+00:00,L7,291.55,268.56,273.72,296.01,318.39,,314.52,,,312.31,324.29,313.50,315.05,307.93,290.86,309.27,306.87,302.31,300.19,307.33,311.51,,315.54,327.06,,,320.85,312.78,324.92
2014-05-18 21:53:11+00:00,L8,298.80,288.33,289.27,300.51,325.18,329.26,322.40,320.74,320.87,317.27,331.89,332.52,326.57,320.48,318.77,326.42,325.04,314.92,317.71,322.25,320.45,331.35,334.96,347.94,354.06,338.73,332.64,333.40,342.30
2014-05-26 21:51:02+00:00,L7,313.97,301.62,303.58,314.21,335.05,,335.80,348.00,341.21,342.83,352.90,346.64,346.38,336.75,339.75,337.66,333.03,328.54,,342.60,347.94,354.32,357.09,364.90,368.55,360.88,351.37,351.44,363.64
2014-06-19 21:53:23+00:00,L8,294.89,289.24,294.13,298.64,322.19,335.61,325.08,323.68,320.44,319.72,333.18,335.19,333.24,326.16,321.75,326.48,318.37,319.26,326.84,327.59,329.52,332.78,340.99,347.79,355.93,340.94,332.29,334.63,342.64
2014-06-27 21:51:09+00:00,L7,306.04,297.64,300.45,310.85,,343.70,334.57,332.98,329.76,327.82,344.74,342.36,344.08,337.32,340.07,336.59,330.56,325.46,334.18,341.96,346.11,353.17,357.23,359.71,363.62,356.27,341.09,342.07,355.94
2014-07-05 21:53:29+00:00,L8,302.15,289.83,294.64,303.59,326.72,327.21,323.68,327.38,322.39,322.89,339.42,333.89,331.23,322.16,322.84,328.22,327.32,317.85,327.58,330.68,335.67,342.06,347.30,355.27,358.95,345.49,340.71,340.29,349.30
2014-07-13 21:51:11+00:00,L7,305.36,292.26,296.20,299.18,332.88,330.25,,339.98,340.75,328.33,348.65,343.23,337.23,328.22,328.77,333.54,328.60,323.81,,339.18,333.06,346.16,342.18,360.37,366.32,355.58,337.66,342.26,349.91
2014-07-21 21:53:33+00:00,L8,303.03,290.40,295.59,309.22,335.14,335.33,328.33,331.34,331.82,323.69,343.91,341.47,340.70,319.92,320.73,335.82,337.00,339.24,331.08,330.94,334.78,335.45,351.00,359.03,362.39,361.61,343.55,342.96,361.67
2014-08-06 21:53:41+00:00,L8,313.36,290.33,296.44,309.36,340.96,346.71,327.86,340.85,334.53,334.72,345.48,346.47,344.46,323.65,328.17,337.17,337.84,352.38,335.62,337.09,337.22,341.96,355.23,360.02,369.15,359.60,348.43,359.71,364.40
2014-08-14 21:51:19+00:00,L7,,285.06,292.13,304.11,318.92,327.79,317.43,,317.11,316.26,322.16,330.78,316.53,313.07,303.92,320.49,322.36,320.59,318.22,319.12,313.89,320.26,324.91,331.38,336.69,324.38,330.23,332.83,338.65
2014-09-07 21:53:48+00:00,L8,322.93,306.06,310.47,322.13,346.52,351.81,348.84,344.71,345.68,339.61,360.41,344.85,357.08,347.65,330.09,347.45,347.27,354.78,358.30,354.09,351.89,352.88,355.63,373.57,367.99,360.06,364.56,362.76,375.85
2014-09-23 21:53:45+00:00,L8,309.40,291.85,293.55,308.24,336.38,336.91,344.21,334.06,332.72,326.29,336.28,340.84,342.01,336.70,330.59,330.53,346.12,340.03,340.25,334.55,335.86,344.61,354.46,359.82,360.64,348.49,345.51,345.43,359.40
2014-10-01 21:51:32+00:00,L7,281.08,272.74,283.83,288.51,304.09,316.53,314.00,,308.80,304.05,314.18,313.31,,310.41,289.70,299.35,300.00,289.99,283.26,281.91,290.14,311.75,306.01,312.72,,313.45,315.05,314.34,329.06
2014-10-25 21:53:52+00:00,L8,304.51,296.27,297.18,306.83,322.01,332.30,321.69,319.64,324.61,321.26,335.19,328.99,327.97,327.45,325.34,327.81,326.50,322.10,324.20,320.39,323.43,334.67,342.92,347.67,347.75,341.67,330.05,334.80,343.87
2014-11-10 21:53:54+00:00,L8,309.93,300.89,298.07,304.24,326.79,332.08,319.01,321.45,321.66,320.69,330.56,337.59,326.02,328.57,327.04,325.12,326.82,324.30,323.84,325.03,319.87,331.99,333.28,336.65,350.43,335.58,330.54,330.76,341.56
2015-01-05 21:52:13+00:00,L7,308.16,308.04,315.08,329.88,350.06,346.80,338.93,336.43,339.93,334.55,341.53,341.06,341.11,334.29,337.25,333.43,342.24,344.00,337.06,339.69,339.39,354.60,357.56,366.18,372.99,361.05,354.83,351.93,361.69
2015-01-13 21:53:42+00:00,L8,,,,,,,,,,,,,,,319.10,331.23,333.21,331.52,329.06,330.65,332.89,339.69,345.86,356.96,367.29,358.97,340.29,342.13,357.76
2015-01-29 21:53:37+00:00,L8,314.08,307.39,311.57,323.17,340.17,342.10,338.28,336.66,337.30,329.80,341.56,345.36,344.97,332.52,330.30,333.47,327.16,329.06,334.58,337.38,341.20,351.47,357.43,360.17,368.08,357.13,352.19,348.48,363.86
2015-02-06 21:52:22+00:00,L7,,290.31,289.89,,326.49,,,151.82,,,301.08,317.35,322.61,317.44,313.75,315.29,,321.59,319.79,322.45,322.29,328.85,334.68,340.27,349.34,341.25,332.00,330.56,
2015-03-10 21:52:33+00:00,L7,303.36,292.86,298.05,297.67,317.91,330.00,322.25,320.89,322.97,319.35,334.87,330.66,324.73,319.44,310.95,315.03,312.00,313.88,317.59,320.33,320.95,324.68,328.07,339.60,350.02,336.65,332.66,332.94,338.18
2015-03-26 21:52:43+00:00,L7,307.75,292.51,293.72,301.61,323.32,331.39,321.45,309.38,314.40,322.23,332.27,330.58,327.01,322.60,318.28,311.54,303.60,299.83,304.96,317.93,317.51,321.87,323.33,327.42,345.00,341.81,327.18,326.77,341.61
2015-04-03 21:53:02+00:00,L8,305.34,295.33,296.03,310.19,335.98,338.87,328.21,328.06,323.86,321.92,339.99,331.20,329.65,321.63,325.38,328.51,321.79,320.13,322.25,332.41,333.74,338.65,344.53,340.12,363.04,356.93,339.49,343.30,363.87
2015-04-27 21:52:57+00:00,L7,320.67,303.03,310.42,318.76,346.94,,337.71,343.28,339.12,335.32,337.34,344.06,342.60,344.52,350.49,337.74,327.70,329.98,332.80,346.89,348.16,352.46,324.99,361.32,372.79,357.96,348.53,344.89,363.12
2015-05-05 21:52:48+00:00,L8,303.45,291.97,292.53,306.18,328.25,335.48,324.68,322.42,326.49,323.77,343.44,335.07,335.42,330.20,326.52,324.96,315.74,326.86,328.51,330.69,346.48,347.35,338.87,350.23,359.88,354.89,342.91,341.63,358.91
2015-05-29 21:53:10+00:00,L7,316.35,292.56,293.59,308.58,340.55,340.53,327.62,337.25,338.81,340.36,349.87,341.53,343.84,336.95,340.10,330.95,325.21,327.31,328.74,343.74,347.57,347.50,349.46,356.60,369.49,357.15,349.53,357.79,366.59
2015-06-06 21:52:52+00:00,L8,296.73,283.52,281.28,295.57,317.18,321.93,307.18,315.34,312.80,309.79,320.30,313.77,320.31,326.10,318.69,314.62,310.57,304.79,308.35,319.76,316.14,318.12,317.87,332.75,354.97,338.08,332.70,333.65,340.81
2015-06-30 21:53:19+00:00,L7,323.70,298.49,299.72,316.15,351.31,346.92,340.85,336.25,333.86,338.96,344.28,347.90,354.58,351.43,346.49,347.39,336.18,337.42,333.33,334.91,342.14,342.50,355.04,357.29,369.80,368.54,359.36,357.04,368.77
2015-07-08 21:53:09+00:00,L8,297.27,285.84,285.30,297.24,319.90,324.25,312.16,310.02,315.25,312.40,324.02,326.49,336.67,328.58,323.86,325.60,317.24,320.24,316.39,317.94,319.85,322.76,330.98,340.22,352.01,344.11,340.48,334.71,349.85
2015-07-16 21:53:25+00:00,L7,316.07,300.95,300.59,307.55,331.08,332.01,324.76,326.57,321.92,323.31,339.92,343.51,352.67,346.33,335.71,338.09,332.42,331.33,332.55,330.84,335.15,335.60,347.91,357.27,363.11,359.93,355.97,348.56,359.11
2015-08-17 21:53:31+00:00,L7,302.43,286.84,287.54,301.86,318.39,326.49,322.18,,313.00,310.03,319.57,323.35,327.76,322.80,314.64,315.42,312.09,314.55,305.09,444.25,474.88,328.54,322.73,325.37,337.15,329.26,331.21,332.35,346.61
2015-09-18 21:53:37+00:00,L7,303.08,294.84,295.29,302.97,323.75,333.00,333.98,328.77,318.28,321.40,332.05,,331.64,331.45,327.01,318.61,317.88,317.10,316.99,323.91,319.68,328.71,328.00,,343.97,334.24,332.00,333.28,342.51
2015-10-12 21:53:41+00:00,L8,306.65,300.51,304.58,307.90,339.94,343.19,345.44,337.46,331.23,326.59,338.20,335.69,351.39,349.72,335.46,331.15,324.32,328.49,339.28,331.68,333.29,334.29,338.01,353.25,357.15,340.80,340.71,342.83,360.11
2015-10-20 21:53:58+00:00,L7,306.39,,302.59,306.11,336.36,341.21,341.13,335.74,330.48,328.95,336.71,338.02,344.87,340.27,,328.37,328.14,327.72,338.88,331.43,331.44,332.13,334.37,338.58,352.64,336.40,,,353.93
2015-11-13 21:53:46+00:00,L8,302.34,293.78,300.40,301.64,322.12,328.91,327.69,326.13,321.80,320.63,326.53,330.68,340.19,333.32,326.81,320.37,321.59,328.20,323.19,328.75,322.95,328.04,329.15,327.86,339.14,328.87,324.61,313.82,327.85
2015-11-21 21:54:29+00:00,L7,316.28,318.74,318.65,325.22,344.76,348.49,349.55,346.20,342.93,339.17,346.34,,355.35,351.47,343.08,339.41,337.50,342.48,339.43,338.67,336.80,336.90,349.31,346.89,,349.28,344.25,339.35,361.43
2016-01-16 21:53:45+00:00,L8,306.95,312.10,316.89,326.82,336.19,335.16,340.50,338.42,335.60,332.30,338.64,339.55,344.29,335.80,335.81,337.95,333.79,337.75,329.55,333.25,332.25,330.49,336.85,337.45,345.98,332.68,333.95,333.70,343.37
2016-02-01 21:53:43+00:00,L8,312.66,321.14,326.90,335.86,336.22,340.94,339.41,347.24,345.45,344.39,342.06,344.01,346.35,339.47,346.94,350.14,345.30,344.00,330.26,328.90,333.95,346.15,354.72,353.57,360.09,345.25,332.67,336.79,346.52
2016-02-25 21:55:34+00:00,L7,309.01,312.67,320.20,328.98,334.39,335.47,341.23,340.36,344.16,339.77,339.67,344.56,344.02,335.18,341.30,337.02,333.92,324.57,328.29,332.69,335.87,337.99,339.88,352.61,356.03,346.62,334.93,329.75,334.48
2016-03-04 21:53:33+00:00,L8,328.22,328.78,333.66,341.70,357.38,353.07,357.06,359.46,351.57,360.16,361.59,363.74,363.72,353.84,360.97,358.97,355.30,352.78,340.72,356.37,355.43,357.23,364.59,357.67,378.87,365.99,358.21,357.97,358.39
2016-03-12 21:55:45+00:00,L7,294.25,294.04,296.86,301.34,317.09,321.71,316.20,316.26,313.45,311.27,,317.32,325.67,321.52,319.66,314.27,314.12,308.62,314.70,310.83,314.39,321.65,321.86,,337.19,328.51,323.91,321.47,326.40
2016-05-15 21:56:04+00:00,L7,315.14,325.45,330.05,332.74,359.66,366.07,363.82,354.31,348.36,345.39,357.51,360.06,352.92,351.41,350.18,344.47,338.21,337.23,344.80,349.07,337.90,353.17,358.30,367.31,367.71,362.37,356.85,359.13,366.44
2016-06-16 21:56:13+00:00,L7,333.55,328.10,331.26,339.39,360.40,348.43,357.22,349.45,345.42,348.42,352.18,,360.21,357.77,358.22,357.56,352.22,340.97,337.22,348.90,349.41,355.42,359.63,359.42,379.33,364.68,362.97,361.40,369.73
2016-07-02 21:56:14+00:00,L7,,,614.49,,,533.69,542.95,552.66,,496.31,529.53,524.58,534.50,519.08,500.39,,,473.61,468.86,457.02,476.31,,502.48,482.11,490.12,475.56,475.88,467.05,457.53
2016-07-26 21:53:40+00:00,L8,307.48,308.78,311.64,320.26,336.82,332.71,328.35,328.33,318.89,320.47,334.26,335.17,336.00,329.21,326.57,327.62,321.72,319.29,318.29,315.91,322.65,325.92,331.78,335.89,345.60,336.88,331.81,335.10,350.39
2016-08-27 21:53:50+00:00,L8,322.39,323.01,322.37,333.23,356.29,351.24,344.10,346.80,341.28,336.76,357.94,347.99,351.28,347.84,347.59,338.73,328.41,329.13,330.42,333.13,337.55,341.42,348.90,347.18,359.63,341.40,339.95,344.04,364.47
