dates,satname,nzd0204-0000,nzd0204-0001,nzd0204-0002,nzd0204-0003,nzd0204-0004,nzd0204-0005,nzd0204-0006,nzd0204-0007,nzd0204-0008,nzd0204-0009,nzd0204-0010,nzd0204-0011,nzd0204-0012,nzd0204-0013,nzd0204-0014,nzd0204-0015,nzd0204-0016,nzd0204-0017,nzd0204-0018,nzd0204-0019,nzd0204-0020,nzd0204-0021,nzd0204-0022,nzd0204-0023,nzd0204-0024,nzd0204-0025,nzd0204-0026,nzd0204-0027,nzd0204-0028,nzd0204-0029,nzd0204-0030,nzd0204-0031,nzd0204-0032,nzd0204-0033,nzd0204-0034,nzd0204-0035,nzd0204-0036,nzd0204-0037,nzd0204-0038,nzd0204-0039,nzd0204-0040,nzd0204-0041,nzd0204-0042,nzd0204-0043,nzd0204-0044,nzd0204-0045,nzd0204-0046,nzd0204-0047,nzd0204-0048,nzd0204-0049,nzd0204-0050,nzd0204-0051,nzd0204-0052,nzd0204-0053,nzd0204-0054,nzd0204-0055,nzd0204-0056,nzd0204-0057,nzd0204-0058,nzd0204-0059,nzd0204-0060,nzd0204-0061,nzd0204-0062,nzd0204-0063,nzd0204-0064,nzd0204-0065,nzd0204-0066,nzd0204-0067,nzd0204-0068,nzd0204-0069,nzd0204-0070,nzd0204-0071,nzd0204-0072,nzd0204-0073,nzd0204-0074,nzd0204-0075,nzd0204-0076,nzd0204-0077,nzd0204-0078,nzd0204-0079,nzd0204-0080,nzd0204-0081,nzd0204-0082,nzd0204-0083,nzd0204-0084,nzd0204-0085,nzd0204-0086,nzd0204-0087,nzd0204-0088,nzd0204-0089,nzd0204-0090,nzd0204-0091,nzd0204-0092,nzd0204-0093,nzd0204-0094,nzd0204-0095,nzd0204-0096,nzd0204-0097,nzd0204-0098,nzd0204-0099,nzd0204-0100,nzd0204-0101,nzd0204-0102,nzd0204-0103,nzd0204-0104,nzd0204-0105,nzd0204-0106,nzd0204-0107,nzd0204-0108,nzd0204-0109,nzd0204-0110,nzd0204-0111
2017-02-10 21:59:48+00:00,L8,344.82,334.72,335.84,338.47,337.51,340.96,344.95,335.83,346.39,345.14,339.17,337.34,337.53,337.76,339.73,341.93,348.05,348.18,347.11,346.91,342.23,349.30,345.10,347.89,349.10,346.81,327.28,332.78,339.59,343.37,346.94,358.63,356.09,356.17,353.60,350.58,346.18,344.28,362.23,365.07,364.35,360.42,362.78,357.77,354.64,350.09,346.31,347.39,345.54,343.96,342.99,341.80,338.59,335.54,334.88,331.13,327.60,324.72,319.40,318.74,320.73,324.62,327.43,327.07,328.77,334.00,339.96,332.48,332.78,330.86,333.37,326.19,328.55,329.66,326.90,324.23,330.61,333.74,329.03,329.79,331.67,323.96,322.45,322.26,337.39,334.72,333.89,334.83,340.31,339.52,338.69,338.78,340.86,338.75,340.36,335.34,335.49,335.54,341.72,344.40,346.39,350.72,350.95,356.39,363.53,368.87,364.29,355.35,348.15,347.03,349.59,359.38
2017-02-25 22:08:05+00:00,L7,355.60,339.18,335.80,346.37,351.27,345.08,,,,,361.40,355.05,350.79,349.82,351.48,352.66,350.24,352.15,351.80,344.66,339.42,,,,,360.17,338.56,342.35,347.40,352.24,355.54,354.95,357.38,358.03,356.78,353.52,,,,,,379.98,364.05,361.55,356.60,353.36,349.80,352.20,349.22,345.88,344.70,340.31,339.43,,,,,,319.73,319.88,324.61,326.92,329.30,333.14,336.86,341.04,343.15,342.92,336.75,,,,,,341.09,324.79,328.65,331.66,334.43,335.41,337.08,325.60,318.61,315.90,329.11,334.43,,,,,,343.38,341.55,343.00,343.16,336.39,340.76,338.31,342.19,347.28,348.17,348.50,,,,,,,345.99,344.64,358.09,366.65
2017-03-05 22:05:50+00:00,L8,,,,359.20,363.26,355.23,358.76,356.39,360.72,363.30,360.05,362.59,361.41,359.89,359.48,357.34,359.58,360.80,358.77,353.43,352.00,352.58,349.84,349.43,353.13,358.26,349.99,348.68,353.24,357.90,363.90,369.36,369.68,368.76,367.12,368.95,361.75,362.69,365.57,377.78,379.33,375.29,374.53,364.89,365.18,361.83,358.63,360.87,360.88,358.14,357.08,361.08,358.26,,,357.78,402.06,340.71,337.70,334.12,335.57,335.68,339.56,342.20,345.61,350.64,352.49,350.28,350.83,349.48,350.05,344.88,339.74,335.66,333.86,336.08,339.70,340.26,343.00,345.04,341.81,337.32,,,,,,,,,,,,,,,338.35,340.26,342.85,353.10,366.22,368.14,365.63,368.08,376.45,376.25,372.49,360.61,361.56,363.58,369.49,377.56
2017-03-14 21:59:34+00:00,L8,333.91,324.48,331.69,337.56,322.94,327.82,343.01,333.44,344.75,344.42,341.66,339.51,335.83,334.17,338.85,342.56,348.57,351.90,344.25,341.53,337.09,342.21,342.10,336.74,339.18,325.69,313.19,328.33,330.77,335.53,343.11,342.55,345.66,344.85,340.67,340.17,338.76,323.81,339.20,348.06,352.98,354.83,348.47,347.95,343.48,342.87,339.40,340.45,342.02,340.97,339.39,337.34,331.23,330.74,325.69,319.66,313.31,311.59,309.93,308.50,311.37,316.79,318.81,324.53,329.89,330.50,332.25,332.47,330.18,327.80,321.78,321.50,320.31,318.50,317.91,317.34,315.55,320.66,323.95,326.29,325.07,322.97,313.58,324.02,330.84,333.51,333.07,336.38,333.57,332.78,333.42,329.86,325.41,326.84,324.46,323.57,324.51,333.28,333.26,337.32,340.22,347.95,343.55,347.16,354.92,358.98,350.85,345.50,340.13,338.02,345.96,353.23
2017-04-06 22:05:33+00:00,L8,371.62,363.73,354.31,363.89,394.94,404.74,,400.79,364.29,365.98,358.26,355.63,350.90,345.35,358.25,357.94,358.73,365.60,364.22,353.98,361.65,360.64,358.30,373.62,364.50,351.82,,,359.46,358.23,364.51,370.78,373.89,369.86,373.85,369.67,361.05,371.84,383.07,368.51,380.59,378.66,384.11,371.96,366.88,365.86,379.38,365.87,362.76,364.07,368.04,360.78,357.91,360.91,351.87,350.93,358.93,,357.90,339.71,341.21,340.32,341.76,349.36,347.65,353.28,363.66,366.10,360.29,357.01,357.41,352.89,361.29,364.32,353.39,337.71,338.75,340.53,341.19,341.75,339.89,342.72,331.85,335.75,347.83,349.49,358.44,363.50,350.47,351.65,357.35,345.93,343.03,345.43,345.43,345.41,355.81,355.86,354.72,361.55,360.60,364.38,367.15,365.17,375.52,376.73,363.63,358.14,368.35,370.26,373.57,403.80
2017-04-07 22:02:08+00:00,L7,374.30,351.03,351.22,363.19,393.42,402.35,,,,,,,,346.74,353.05,359.03,358.45,357.27,365.93,362.32,359.71,360.60,,,,,,,360.81,355.20,360.19,371.76,362.51,367.77,377.09,377.47,358.47,365.19,,,,,,,360.80,356.63,362.52,358.17,352.47,354.20,356.32,360.21,359.73,361.34,357.95,,,,,,,335.78,340.81,345.35,346.99,348.22,356.76,352.37,354.87,355.48,348.07,349.68,,,,,,,342.14,335.05,337.11,336.80,325.37,329.14,338.64,347.73,348.67,350.04,348.89,,,,,,,340.05,349.30,351.38,354.11,350.67,355.40,363.53,365.33,364.51,378.23,379.50,,,,,,
2017-04-14 22:08:22+00:00,L7,,,301.89,297.60,280.03,303.89,306.30,309.83,326.41,321.01,321.22,321.13,317.97,,,,,336.98,330.02,330.19,329.58,332.43,332.67,331.29,328.37,274.30,280.25,302.75,,,,,,,,,,,,,,,,,,,,,,328.83,325.94,323.46,324.50,317.65,317.55,315.91,311.01,305.72,302.98,299.57,,,,,,315.27,314.34,308.55,312.59,307.62,306.63,306.15,304.45,304.40,301.22,302.92,304.34,,,,,,,,,,,,,,,,,,,,,,,321.22,329.93,337.37,335.95,337.95,341.78,344.69,336.56,305.45,228.57,,327.72,
2017-04-15 21:59:18+00:00,L8,323.10,309.43,315.10,313.19,294.28,319.30,320.84,317.47,336.45,344.97,336.50,334.16,326.75,325.28,330.56,334.98,332.49,333.73,339.66,337.02,334.07,336.15,339.07,336.24,335.08,,290.03,323.33,331.22,336.32,340.69,345.64,346.90,344.09,341.51,339.80,321.93,304.55,326.23,349.44,357.03,357.59,358.64,352.75,348.37,344.28,337.67,338.55,340.19,334.61,325.96,327.93,328.68,327.49,326.35,323.14,321.92,322.00,317.54,312.06,311.51,318.13,317.96,319.81,319.62,321.69,318.36,317.45,312.70,311.94,311.90,309.02,312.46,312.54,309.60,316.13,316.45,310.46,312.61,316.37,311.77,310.74,303.36,309.38,311.89,318.44,318.21,325.63,325.12,325.62,327.58,325.65,322.55,325.30,320.69,319.99,319.80,326.30,327.49,330.90,336.67,344.76,339.99,341.08,342.21,340.00,334.54,336.88,339.55,345.24,351.04,353.91
2017-04-30 22:08:28+00:00,L7,330.14,313.60,320.48,325.95,305.85,322.98,324.73,,,,,341.62,334.45,333.55,337.27,341.10,342.03,345.48,341.14,337.44,335.22,342.67,,,,,309.71,321.73,332.05,342.07,344.44,348.56,338.99,341.50,337.61,332.59,320.68,,,,,,,357.95,346.11,345.73,339.62,337.09,339.69,338.32,338.20,336.78,331.66,328.54,,,,,,319.24,320.91,324.21,321.08,320.91,324.59,330.20,326.51,324.32,320.32,316.45,,,,,,,313.20,320.46,319.64,322.25,320.28,316.53,308.64,307.74,318.35,323.40,322.10,,,,,,326.29,326.52,321.73,321.38,323.98,326.95,330.01,332.63,335.45,336.99,337.97,344.57,,,,,,350.20,351.74,355.14
2017-05-01 21:59:07+00:00,L8,343.69,325.75,325.16,330.98,325.29,333.48,335.53,343.81,350.67,353.97,345.24,342.50,339.21,341.01,341.78,349.50,350.66,351.66,350.12,341.83,341.34,348.45,346.11,345.52,346.81,315.66,320.40,333.20,340.38,349.43,350.74,354.06,353.39,350.12,345.86,341.45,337.29,339.33,346.32,359.10,368.63,366.42,362.54,361.03,358.85,354.05,344.61,350.74,345.50,342.13,339.31,341.34,339.99,334.45,332.12,327.75,328.67,327.57,325.41,332.20,331.11,331.49,331.53,334.80,336.38,338.63,337.90,340.95,331.27,329.15,326.82,325.48,319.73,320.46,321.81,319.15,317.42,323.53,325.33,326.69,326.29,325.54,319.11,320.39,329.18,332.03,334.87,335.24,335.48,340.43,335.67,336.63,334.26,335.01,329.02,330.48,335.50,337.97,341.62,342.77,348.36,348.48,342.05,351.19,355.66,359.60,356.73,352.89,347.22,352.49,369.79,375.13
2017-05-08 22:05:23+00:00,L8,390.38,371.60,373.27,382.58,369.21,365.41,364.14,387.83,388.83,392.58,376.00,370.98,365.51,363.61,362.15,364.04,376.23,380.03,377.86,376.39,372.58,371.46,368.61,368.42,366.19,374.67,366.23,374.75,375.38,384.47,382.26,378.00,375.09,375.04,372.53,367.73,366.69,374.11,385.49,386.85,392.70,393.80,389.85,387.23,379.74,373.72,369.85,369.23,369.31,368.97,368.46,369.72,367.55,365.85,362.20,355.02,350.93,356.45,354.58,354.86,353.10,350.75,349.23,349.18,352.35,360.10,364.81,368.18,357.34,354.10,349.08,347.47,347.28,345.41,346.05,344.31,347.83,348.91,350.96,351.56,350.17,349.00,341.51,342.03,353.97,354.63,356.03,356.08,355.86,358.33,356.37,357.70,352.99,355.51,357.35,355.28,361.97,371.94,361.97,363.13,372.39,368.41,365.08,372.22,375.21,381.18,372.06,371.38,374.29,381.71,401.13,403.77
2017-05-24 22:05:34+00:00,L8,386.94,373.91,357.91,386.78,393.57,398.16,398.02,366.27,380.10,379.21,379.04,380.69,378.59,366.94,365.97,369.72,381.64,388.58,395.44,389.86,366.37,366.58,365.32,370.04,376.64,381.32,381.73,385.40,384.84,386.87,387.85,388.79,384.07,382.69,381.74,386.66,360.39,376.13,398.13,387.69,386.59,387.03,388.43,387.72,384.24,377.95,371.16,369.07,368.36,369.44,373.09,375.60,369.62,365.80,359.85,360.32,357.45,361.31,360.41,355.98,351.81,349.07,348.19,349.33,355.17,357.17,355.47,351.72,349.73,351.71,350.75,346.03,345.79,348.89,345.92,345.61,344.93,343.57,349.49,350.32,350.67,351.61,345.57,346.26,343.47,349.43,356.64,357.15,353.36,355.35,357.75,355.59,352.77,351.97,349.70,351.59,355.32,360.88,364.85,366.84,366.32,366.44,366.47,369.30,378.58,372.49,372.35,371.26,378.61,381.48,395.01,402.30
2017-06-10 22:02:27+00:00,L7,360.01,338.98,343.65,346.89,,,,,,361.90,357.37,351.11,349.96,347.84,355.36,358.88,358.42,361.24,360.68,,,,,,351.49,330.40,328.93,343.63,350.17,358.14,363.32,367.77,362.34,363.98,,,,,,,,374.99,374.47,363.43,360.21,362.94,354.00,355.14,351.89,360.33,357.68,,,,,,,338.13,334.51,332.60,329.82,335.05,334.77,338.69,337.87,339.79,340.61,,,,,,,,322.31,325.30,329.38,329.16,331.74,336.82,338.07,333.67,328.66,328.31,,,,,,,345.45,339.85,345.43,336.58,334.83,338.06,345.25,347.61,353.18,364.84,364.53,359.15,,,,,,,372.83,379.50,378.57,385.03
2017-06-25 22:05:47+00:00,L8,334.58,321.74,321.76,328.99,309.35,329.66,329.94,339.66,346.81,346.34,345.15,342.56,346.76,342.33,347.18,346.98,349.05,351.78,345.77,345.35,343.75,348.44,346.29,348.40,346.88,,313.71,330.91,340.39,349.02,346.66,349.41,351.14,348.34,345.66,341.16,338.65,330.34,348.79,356.88,361.76,362.09,358.02,356.67,354.50,342.29,341.13,345.08,342.08,335.57,335.49,337.04,338.76,333.03,332.23,327.60,328.03,327.96,324.53,318.33,317.48,314.93,320.46,318.06,322.33,324.88,328.45,323.32,320.21,316.45,318.47,317.45,319.37,315.47,310.29,314.50,313.86,317.28,321.15,317.57,318.45,318.42,316.26,311.98,321.83,324.34,325.67,325.24,329.29,333.72,330.66,333.64,331.36,330.55,325.41,323.34,330.10,334.33,337.95,340.21,337.16,335.51,338.51,346.51,350.31,351.84,348.41,348.82,348.86,352.68,358.77,361.48
2017-06-26 22:02:30+00:00,L7,321.98,310.74,317.46,316.02,301.45,,,,,,,333.67,333.15,327.69,330.89,336.56,340.32,338.78,337.33,338.21,,,,,,,299.19,313.76,321.88,327.86,339.20,347.77,343.47,340.58,341.01,333.35,,,,,,,358.38,347.54,338.58,328.78,328.11,330.77,336.33,329.64,330.41,328.87,325.96,,,,,,313.16,304.73,307.72,305.20,309.96,309.22,309.34,318.99,321.69,316.58,317.19,,,,83.22,76.05,73.07,305.09,304.58,307.49,312.00,311.44,311.92,313.21,307.13,307.19,316.50,322.19,,,,,,,319.18,319.65,312.72,317.72,319.98,324.10,332.78,334.23,331.18,337.70,333.85,,,,,,,,355.67,353.47
2017-07-03 22:08:41+00:00,L7,344.25,337.73,337.09,343.86,,,,,,361.10,350.72,350.22,350.30,351.99,356.59,353.51,357.49,359.78,359.76,,,,,356.48,349.68,332.51,327.45,344.90,348.05,354.03,363.87,361.87,356.61,354.12,,,,,,,375.95,377.96,374.29,366.91,365.45,355.80,351.01,349.46,348.37,346.43,346.19,,,,,,338.98,341.00,335.54,331.63,326.23,327.31,333.54,333.86,337.43,334.78,341.43,,,,,,,,,,,,,,,,,,,,,,,341.94,,,,,,,,,,,356.25,,,621.02,,,362.29,365.93,362.10,366.02,371.53,373.18
2017-07-11 22:05:50+00:00,L8,345.54,326.93,329.16,334.33,329.58,338.80,342.11,340.36,353.27,353.80,351.23,347.49,350.32,351.24,352.89,352.16,355.53,354.32,351.09,349.80,347.90,349.44,347.78,349.70,347.85,343.82,328.31,341.05,349.22,352.54,353.97,358.57,352.81,352.53,346.45,344.56,343.93,345.39,355.72,363.45,373.70,375.13,369.75,364.03,363.54,355.99,345.46,349.94,346.35,344.40,342.63,342.56,342.89,343.38,341.13,338.45,340.80,338.13,337.05,334.07,327.72,322.26,326.25,326.38,335.35,335.94,333.92,331.19,332.00,330.51,323.02,320.19,319.34,319.74,318.43,318.10,323.40,324.17,328.04,327.66,325.31,325.24,322.09,321.58,329.73,331.61,333.39,330.22,338.93,340.78,337.65,342.25,338.09,336.95,336.34,336.25,340.33,344.81,343.42,348.93,353.20,351.75,342.04,356.45,,,,,,,,
2017-07-12 22:02:30+00:00,L7,,,318.47,324.16,303.32,326.44,323.02,322.13,346.35,347.56,340.52,341.89,,,,,,345.70,340.64,345.15,331.79,339.82,342.70,345.36,340.94,323.77,314.23,,,,,,,337.18,334.90,336.49,327.48,319.32,342.69,359.48,363.93,361.33,358.88,353.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.60,,,,,,,,,,,,,326.01,325.64,329.40,326.00,326.72,,,,,,,350.02,,,,,,,,345.87,358.17,362.51,362.30
2017-07-28 22:02:29+00:00,L7,339.40,319.46,323.48,330.50,312.01,327.92,326.08,337.92,,,,,,,344.54,348.83,347.47,349.23,346.31,344.42,340.07,345.64,347.52,,,,,,,337.35,344.71,353.33,352.85,349.37,347.95,338.79,331.49,328.60,348.52,,,,,,,345.92,343.96,351.23,344.84,336.92,337.57,334.15,336.36,338.41,335.57,333.79,,,,,,,326.97,326.07,333.49,325.23,329.15,321.55,323.74,315.01,315.54,319.20,315.46,,,,,,,322.59,324.95,320.73,315.05,318.38,322.53,326.91,326.84,325.38,327.97,333.40,,,,,,,334.01,337.79,340.80,342.38,338.52,342.49,339.94,343.50,347.85,353.57,355.04,,,,,
2017-09-14 22:02:26+00:00,L7,376.73,355.70,345.92,360.04,372.69,,,,,,355.44,354.52,348.89,350.01,356.44,362.31,366.30,359.18,364.07,371.87,,,,,,364.59,364.76,360.33,358.69,358.20,369.73,369.34,372.60,372.15,371.62,,,,,,,383.44,385.52,385.31,368.07,354.72,336.64,355.38,354.23,361.89,360.06,355.43,,,,,,,338.13,336.91,343.63,338.80,335.92,345.30,351.35,351.24,361.05,358.11,354.58,,,,,,,329.19,330.36,336.58,337.82,336.05,342.28,349.71,337.70,333.01,348.62,348.10,,,,,,,354.39,352.48,344.43,341.28,352.51,355.93,368.57,367.15,364.42,360.27,354.38,,,,,,,,386.27,383.16
2017-09-22 22:00:01+00:00,L8,339.61,324.48,321.49,332.39,316.70,330.01,332.23,327.55,340.20,339.99,337.74,339.28,339.05,340.48,346.33,348.99,350.97,348.73,345.49,355.21,352.87,347.45,343.09,340.45,344.17,342.86,319.96,335.39,349.30,349.47,349.93,349.21,350.68,349.05,349.96,350.96,346.10,334.97,347.36,364.71,371.70,363.66,362.21,358.24,350.92,341.27,331.97,333.35,340.43,335.40,334.04,333.94,338.95,342.45,338.08,333.87,332.09,324.60,327.54,324.92,323.99,321.34,327.49,325.25,324.63,331.01,343.20,336.71,332.53,330.55,328.10,321.59,320.48,317.34,315.82,320.74,316.48,320.35,319.88,323.44,324.74,324.13,320.28,316.75,329.30,328.58,331.72,330.41,334.11,336.39,335.92,338.16,342.77,337.95,331.69,329.76,335.74,338.48,345.36,347.55,343.60,343.45,342.42,347.76,353.97,355.92,356.11,353.94,353.51,361.33,367.16,366.73
2017-09-29 22:06:15+00:00,L8,360.95,340.70,335.84,343.77,345.58,344.73,349.95,350.63,351.61,352.34,351.56,353.61,349.56,355.16,357.64,356.22,357.74,354.01,357.62,364.51,368.88,363.07,358.05,352.87,352.67,351.94,343.56,346.85,358.74,358.49,361.85,367.05,356.73,361.48,363.74,360.04,359.98,347.32,362.95,374.96,379.83,376.85,375.45,365.60,362.92,354.79,350.75,349.44,353.00,351.82,350.65,348.46,354.53,355.19,350.71,344.75,346.68,339.16,338.74,335.52,335.07,337.48,328.15,337.84,337.56,343.33,356.71,351.48,340.13,339.74,340.60,338.98,332.61,331.37,329.69,334.30,333.44,324.63,326.17,331.69,334.64,332.91,332.73,335.70,339.13,339.97,343.87,339.04,344.92,346.37,335.50,346.69,344.88,347.01,344.86,340.37,347.97,350.20,351.76,354.44,359.98,358.61,358.24,358.39,367.23,369.40,371.41,371.85,373.03,379.21,382.41,376.10
2017-11-08 22:08:39+00:00,L7,,,,,,,315.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.84,,,,,,339.74,336.91,332.37,329.05,325.11,318.88,320.11,319.06,322.44,320.30,319.39,,,,,,308.10,308.15,309.66,308.22,307.42,307.58,311.16,314.15,309.41,310.83,304.95,,,,,,,303.56,305.22,309.13,311.66,308.57,307.19,304.82,300.80,306.26,310.25,309.90,,,,,,320.39,312.06,312.05,311.21,315.66,319.49,316.65,319.30,324.83,329.07,334.12,343.70,,,,,,,353.62,346.53
2017-12-02 22:06:10+00:00,L8,357.25,340.46,332.15,339.57,332.38,340.85,340.84,341.37,350.05,353.62,351.86,349.95,344.86,350.35,352.00,355.20,356.92,356.90,360.26,358.33,359.52,360.44,353.54,356.96,351.55,347.65,342.53,347.33,356.50,355.23,363.53,366.64,360.59,360.90,358.50,361.39,358.64,350.20,363.73,364.51,377.21,374.12,370.62,366.17,366.29,356.10,354.04,355.49,351.39,349.70,351.11,341.35,348.00,347.45,345.51,346.25,348.44,342.35,339.95,336.14,337.95,336.69,336.07,341.42,338.68,345.74,345.17,340.93,339.08,339.43,336.69,330.60,329.67,331.00,327.76,326.82,322.06,334.26,337.15,334.19,336.10,332.00,322.46,327.99,337.91,342.16,336.27,334.71,338.64,339.20,340.61,341.03,338.61,339.77,342.00,338.32,342.52,341.72,346.44,347.48,349.11,354.56,357.94,365.94,376.74,386.53,381.93,377.33,371.41,367.07,370.87,371.00
2017-12-03 22:02:19+00:00,L7,348.54,330.28,,,,,,356.25,347.32,352.19,345.94,346.20,342.54,347.85,347.45,349.09,349.60,,,,,,361.16,355.55,352.34,349.21,341.63,343.35,351.07,352.54,361.09,363.80,,,,,,,,360.87,365.82,372.62,366.40,362.55,362.74,353.89,346.86,347.19,343.57,,,,,,,338.59,338.92,335.57,331.06,327.39,328.46,330.12,328.84,330.57,332.56,335.47,,,,,,,323.86,322.84,321.13,319.82,320.97,328.56,334.06,334.86,332.34,326.89,323.29,,,,,,340.29,339.63,340.11,337.40,336.59,332.66,336.71,331.80,333.45,336.45,338.08,337.44,,,,,,,380.72,368.81,363.87,358.41,357.58,360.90
2017-12-10 22:08:26+00:00,L7,335.84,319.10,320.49,323.69,318.30,322.49,326.14,324.58,,,,,,335.38,339.88,340.63,340.81,343.71,342.31,339.79,339.19,340.64,337.05,,,,,333.76,338.71,343.59,348.03,351.16,349.27,341.03,343.41,342.08,339.14,330.50,336.78,,,,,,352.22,342.58,337.51,338.62,340.56,332.88,329.83,328.28,328.02,326.01,324.74,,,,,,320.79,318.44,320.66,322.46,324.00,323.47,322.50,322.99,,,,,,,,,,317.73,320.99,324.12,323.05,314.78,312.89,311.83,319.36,325.11,324.71,323.17,,,,,,332.38,324.97,319.98,326.08,327.33,329.06,328.20,325.99,329.54,330.13,342.42,354.80,,,,,,,
2017-12-26 22:08:16+00:00,L7,,324.92,318.44,323.48,314.88,321.15,324.20,,,,,,,,,,,,,,,,,,,,,,,,,345.61,345.80,345.75,342.57,336.27,335.50,335.23,337.73,345.35,354.85,352.23,,,,,,331.97,332.97,327.79,331.04,328.39,325.49,325.40,325.88,322.45,319.94,316.79,,,,,,316.85,322.12,326.39,330.74,321.74,321.98,317.30,314.07,309.81,308.81,307.03,304.53,,,,,,321.44,315.29,,,,,,,,,,,,,,,,,,,,,,,,,359.15,359.97,357.99,,,
2017-12-27 22:00:01+00:00,L8,361.87,344.45,339.82,345.45,339.96,347.13,345.55,349.02,352.54,355.34,353.46,349.54,350.07,355.58,355.53,356.85,357.06,359.62,360.10,357.34,360.56,357.96,355.99,356.23,353.17,350.42,346.81,348.32,357.05,358.52,366.79,368.80,365.77,364.29,359.08,358.89,356.49,357.20,363.76,369.11,376.72,375.55,372.52,371.01,364.49,356.70,354.22,355.28,350.23,350.49,350.80,346.81,347.09,348.68,349.57,346.27,340.36,339.63,337.56,335.62,336.95,339.51,340.68,344.71,345.02,347.34,350.56,344.14,344.66,342.56,337.12,328.53,330.32,332.08,329.31,332.58,337.97,336.82,339.08,342.98,339.79,333.77,330.94,333.74,343.02,347.12,345.00,344.17,349.14,349.68,347.64,347.97,348.08,342.67,343.45,340.22,343.25,342.84,349.24,351.96,347.20,360.36,361.10,362.78,380.48,386.01,380.50,379.28,379.48,377.88,372.01,368.90
2018-01-20 22:01:43+00:00,L7,,,,,,308.54,310.58,311.49,318.27,323.89,323.58,323.15,321.22,321.76,,,,,,,331.26,333.63,332.80,327.53,327.65,317.31,308.87,318.09,323.61,,,,,,,332.31,326.87,319.43,325.47,340.11,345.43,343.49,342.26,335.51,332.22,327.30,,,,,,,313.51,316.89,315.69,307.49,308.47,308.28,304.91,301.04,305.36,309.63,,,,,,,310.47,307.62,307.50,303.32,304.35,301.04,298.86,304.10,302.10,306.42,309.73,,,,,,,328.30,315.01,314.78,318.35,318.54,314.84,316.33,314.74,313.91,312.03,311.89,,,,,,,,325.97,334.15,347.44,344.53,342.18,340.62,341.40,349.14,349.65
2018-01-27 22:07:47+00:00,L7,,,,,,,327.29,320.15,335.15,335.50,332.57,334.89,329.97,333.08,336.15,336.29,338.72,,,,,346.62,345.95,344.26,340.35,334.63,311.53,330.32,332.42,341.74,347.44,347.92,,,,,,330.20,340.41,352.21,357.40,354.91,355.21,351.02,344.21,338.60,334.75,335.29,334.03,,,,,339.07,335.47,323.24,317.76,316.92,317.54,309.98,321.80,317.34,318.94,325.14,323.61,,,,,,319.11,318.80,321.94,320.20,319.69,320.07,320.96,321.00,318.15,319.04,321.56,317.94,,,,,,326.26,327.59,331.49,324.98,328.64,326.02,327.22,323.34,324.23,327.63,326.54,,,,,,361.34,350.85,369.54,357.97,351.22,350.45,357.77,360.18,366.26
2018-01-28 21:59:46+00:00,L8,362.93,342.79,342.10,348.16,344.62,350.17,345.97,343.16,348.85,347.54,346.96,348.90,347.26,347.39,353.36,354.90,353.12,357.26,359.18,357.26,353.87,361.22,359.29,356.73,354.60,353.16,338.98,361.86,350.02,360.16,363.61,368.92,361.12,361.48,363.39,364.53,356.38,354.68,355.28,366.08,369.30,370.48,368.42,365.79,358.42,353.68,351.42,354.06,350.59,353.38,352.43,350.78,350.56,349.09,350.11,349.69,334.17,330.64,336.58,324.95,337.62,334.40,332.18,341.96,340.36,339.28,341.88,341.85,336.30,339.58,334.02,338.61,337.50,336.00,338.17,338.64,339.91,339.55,339.18,338.55,337.95,332.60,331.72,337.78,341.69,345.82,346.17,341.18,344.15,340.53,338.94,340.51,339.99,339.31,342.17,340.36,347.86,344.88,345.06,348.24,348.46,353.90,350.20,354.80,367.19,385.04,375.45,360.60,363.40,375.76,377.50,379.32
2018-03-08 22:05:39+00:00,L8,331.04,320.79,317.92,328.77,321.58,325.37,327.21,332.05,338.51,339.44,336.46,336.27,336.68,336.48,338.45,342.62,338.08,338.35,340.06,334.75,338.11,343.11,343.33,340.56,342.17,325.13,316.92,338.20,342.56,346.30,353.05,347.71,351.74,345.95,344.97,342.85,343.14,340.50,341.05,346.21,356.16,356.06,355.29,351.00,350.02,346.26,340.65,338.99,333.06,326.93,323.28,325.48,324.33,331.40,331.79,325.30,321.68,324.34,320.28,317.25,321.21,317.20,325.12,317.81,317.79,320.18,321.01,319.18,328.44,326.98,323.69,316.27,311.34,309.14,312.12,320.26,322.90,324.46,326.85,327.50,318.40,318.55,313.93,311.89,324.35,331.40,329.13,334.42,335.45,334.20,335.35,336.45,334.16,329.45,325.38,323.30,321.98,328.52,324.23,327.91,332.21,338.12,344.55,352.95,356.75,368.34,366.79,359.19,352.85,342.85,343.66,348.23
