dates,nzd0204-0000,nzd0204-0001,nzd0204-0002,nzd0204-0003,nzd0204-0004,nzd0204-0005,nzd0204-0006,nzd0204-0007,nzd0204-0008,nzd0204-0009,nzd0204-0010,nzd0204-0011,nzd0204-0012,nzd0204-0013,nzd0204-0014,nzd0204-0015,nzd0204-0016,nzd0204-0017,nzd0204-0018,nzd0204-0019,nzd0204-0020,nzd0204-0021,nzd0204-0022,nzd0204-0023,nzd0204-0024,nzd0204-0025,nzd0204-0026,nzd0204-0027,nzd0204-0028,nzd0204-0029,nzd0204-0030,nzd0204-0031,nzd0204-0032,nzd0204-0033,nzd0204-0034,nzd0204-0035,nzd0204-0036,nzd0204-0037,nzd0204-0038,nzd0204-0039,nzd0204-0040,nzd0204-0041,nzd0204-0042,nzd0204-0043,nzd0204-0044,nzd0204-0045,nzd0204-0046,nzd0204-0047,nzd0204-0048,nzd0204-0049,nzd0204-0050,nzd0204-0051,nzd0204-0052,nzd0204-0053,nzd0204-0054,nzd0204-0055,nzd0204-0056,nzd0204-0057,nzd0204-0058,nzd0204-0059,nzd0204-0060,nzd0204-0061,nzd0204-0062,nzd0204-0063,nzd0204-0064,nzd0204-0065,nzd0204-0066,nzd0204-0067,nzd0204-0068,nzd0204-0069,nzd0204-0070,nzd0204-0071,nzd0204-0072,nzd0204-0073,nzd0204-0074,nzd0204-0075,nzd0204-0076,nzd0204-0077,nzd0204-0078,nzd0204-0079,nzd0204-0080,nzd0204-0081,nzd0204-0082,nzd0204-0083,nzd0204-0084,nzd0204-0085,nzd0204-0086,nzd0204-0087,nzd0204-0088,nzd0204-0089,nzd0204-0090,nzd0204-0091,nzd0204-0092,nzd0204-0093,nzd0204-0094,nzd0204-0095,nzd0204-0096,nzd0204-0097,nzd0204-0098,nzd0204-0099,nzd0204-0100,nzd0204-0101,nzd0204-0102,nzd0204-0103,nzd0204-0104,nzd0204-0105,nzd0204-0106,nzd0204-0107,nzd0204-0108,nzd0204-0109,nzd0204-0110,nzd0204-0111,satname
2008-10-14 21:54:42+00:00,362.91,335.60,343.06,353.67,343.93,350.17,337.22,332.53,339.00,339.73,343.78,343.02,342.46,339.28,339.99,344.73,357.62,359.77,362.38,357.49,352.02,346.31,346.73,344.24,344.52,312.06,313.64,333.62,341.40,346.79,354.52,364.05,363.23,360.09,361.33,356.48,346.46,330.26,343.08,354.76,366.90,368.15,370.42,362.17,356.04,355.28,348.15,349.34,353.08,352.95,352.75,354.26,352.91,341.66,338.29,335.00,329.60,329.29,326.90,325.54,328.52,329.15,327.13,330.64,344.99,346.56,350.59,350.02,345.11,335.50,331.85,328.37,331.28,329.68,325.09,327.52,331.44,331.73,333.15,330.81,334.65,337.19,329.53,332.21,341.12,346.75,336.28,339.73,340.14,338.24,339.35,344.59,343.91,343.87,340.42,342.62,344.54,352.38,358.66,362.78,364.25,366.24,362.20,355.92,357.28,358.16,343.79,340.87,336.24,347.62,358.27,353.23,L7
2008-12-10 21:49:18+00:00,362.91,340.42,339.56,348.53,341.96,346.23,342.06,337.53,340.16,341.19,339.03,343.00,342.14,343.58,343.34,348.54,352.49,355.58,357.55,353.71,348.47,344.88,346.08,343.11,344.52,323.11,323.38,339.65,347.44,353.14,359.54,364.05,364.51,357.11,357.35,353.65,347.79,336.24,346.04,353.12,365.38,362.68,365.26,362.93,358.96,360.65,352.89,353.00,353.08,350.85,350.32,347.15,347.50,342.55,336.51,334.57,328.76,327.61,327.64,325.71,327.32,328.53,330.74,334.92,344.99,346.56,345.92,346.03,339.58,331.89,329.02,326.16,325.97,323.26,316.04,323.54,330.95,330.15,334.17,335.60,337.96,337.19,327.15,329.47,337.97,343.87,335.62,337.54,341.63,342.54,343.28,345.22,345.36,347.18,344.51,340.36,348.54,352.38,358.66,360.83,361.12,362.21,360.26,355.14,358.58,356.41,345.03,341.09,336.23,342.84,355.74,355.71,L7
2009-01-11 21:49:32+00:00,339.63,328.08,324.93,344.62,339.75,337.03,331.93,325.64,331.10,330.47,326.15,329.07,330.27,330.65,332.94,341.40,343.96,347.24,356.03,349.82,341.79,338.78,341.40,342.50,339.95,316.43,304.94,328.12,339.90,346.02,353.84,358.66,359.65,356.08,356.08,350.78,343.39,332.86,339.50,347.62,357.58,352.73,358.58,352.47,348.18,348.73,341.86,344.57,344.54,343.44,348.87,345.60,344.87,337.34,332.00,329.85,322.22,319.98,321.48,318.08,318.75,319.45,322.61,328.46,333.88,336.66,336.80,344.10,336.85,328.78,325.29,320.91,319.33,318.82,312.26,320.37,324.05,322.86,325.71,323.39,330.97,328.99,320.11,322.50,336.19,338.21,329.68,331.79,335.92,341.23,336.81,334.75,334.80,337.54,334.59,329.27,341.10,342.81,347.80,351.95,351.04,356.40,359.46,351.64,355.90,357.89,344.69,340.62,331.54,333.45,347.78,351.27,L7
2009-01-18 21:55:45+00:00,342.01,328.55,324.93,344.62,339.75,337.03,331.93,325.64,331.10,330.47,326.15,329.07,330.27,330.65,332.94,343.26,345.80,348.51,354.72,348.81,345.60,342.97,344.97,344.80,341.79,316.43,304.94,328.12,339.90,346.02,355.88,360.42,359.93,356.85,356.31,351.87,346.64,338.97,345.94,352.09,363.93,359.96,358.58,352.47,348.18,348.73,346.46,346.62,346.91,345.05,349.29,346.38,346.70,339.94,335.29,333.18,325.64,319.98,321.48,318.08,318.75,319.45,326.34,330.53,335.80,339.52,336.80,344.10,336.85,328.78,325.29,320.91,319.33,318.82,312.26,320.37,324.05,322.86,325.71,323.39,330.97,330.50,322.19,323.70,336.25,340.41,333.78,336.74,340.05,343.80,336.81,334.75,334.80,337.54,334.59,329.27,340.94,342.00,347.64,352.78,353.07,356.97,361.78,357.27,359.30,361.46,350.11,345.90,331.54,333.45,347.78,351.27,L7
2009-03-23 21:56:15+00:00,342.41,323.85,315.77,338.26,333.88,341.58,340.83,341.24,337.57,337.69,333.47,330.82,332.34,330.74,334.38,340.98,341.96,344.30,352.85,348.15,344.22,346.11,346.88,346.20,342.85,324.08,317.35,326.22,339.96,343.55,354.75,359.35,359.04,355.75,354.13,350.73,349.63,347.28,352.45,355.76,366.09,363.15,354.19,350.99,344.94,341.30,344.28,345.24,344.01,342.99,347.78,344.03,346.11,344.13,338.18,336.33,328.85,324.27,321.98,317.85,316.79,319.89,325.05,331.43,332.99,337.84,331.62,336.82,334.07,332.96,328.77,326.06,323.51,322.44,316.64,317.22,317.34,318.77,322.13,323.49,328.06,328.97,320.98,321.64,334.60,341.86,337.88,340.70,342.84,346.12,338.21,334.78,337.06,339.51,337.29,332.26,340.93,339.65,344.14,350.98,351.91,357.58,360.21,364.20,363.83,360.81,355.89,352.05,344.30,338.79,341.67,342.36,L7
2009-04-01 21:50:07+00:00,342.41,323.85,315.77,335.14,330.44,338.21,336.99,337.53,339.16,340.13,336.37,334.54,333.51,330.74,334.38,340.98,341.96,344.30,352.85,346.00,342.96,344.59,344.72,344.85,341.93,328.10,321.22,330.59,339.96,343.55,354.75,359.35,359.04,355.75,353.26,350.54,349.01,343.16,351.44,355.11,365.01,363.45,356.53,353.09,347.28,341.30,344.28,345.24,344.01,342.99,347.78,344.77,343.95,341.91,337.20,335.25,329.62,325.28,322.78,319.86,319.16,319.89,325.05,331.43,332.99,337.84,331.62,340.64,334.95,332.30,328.64,326.25,323.49,323.36,320.53,319.91,320.25,321.72,322.13,323.49,328.06,328.97,320.98,321.64,334.65,340.06,336.59,339.00,341.31,344.52,338.41,335.53,338.27,341.54,339.68,332.26,340.93,339.65,344.14,350.98,351.91,356.77,357.74,363.24,363.36,360.83,355.95,352.41,347.49,341.28,343.29,343.41,L7
2009-05-03 21:50:16+00:00,343.36,317.25,315.77,335.14,330.44,338.21,336.99,337.53,338.95,340.81,336.76,334.20,335.31,335.88,338.36,340.73,341.20,340.49,346.92,343.93,341.97,343.81,344.86,342.94,339.75,326.86,319.32,332.31,342.28,345.91,350.07,356.07,357.33,353.65,351.01,349.76,348.05,343.13,351.49,353.50,363.01,363.77,357.42,353.43,349.18,342.83,342.12,340.87,340.39,340.11,346.79,343.57,342.26,340.24,336.35,333.92,328.74,323.32,320.92,318.94,319.19,319.85,324.55,327.47,329.55,333.00,323.77,341.17,335.66,331.70,326.70,325.26,320.50,320.53,319.59,319.96,320.84,322.65,324.43,327.00,321.88,323.12,318.28,318.21,333.26,340.59,337.57,340.16,342.03,343.63,336.41,334.41,337.38,341.22,340.18,335.70,335.87,337.54,343.53,350.53,348.94,355.71,355.83,363.06,363.39,360.34,355.91,351.10,345.93,340.93,341.97,341.44,L7
2009-06-04 21:50:17+00:00,343.36,317.25,315.77,335.14,330.44,338.21,336.99,345.26,345.84,346.99,341.52,339.30,342.41,347.66,349.62,352.42,341.20,340.49,346.92,343.93,341.97,347.44,346.05,345.26,341.81,331.96,324.41,338.74,347.75,352.24,356.55,356.07,357.33,353.65,351.01,349.76,348.05,343.13,358.44,360.38,369.72,368.97,363.99,361.56,356.07,350.12,346.10,346.07,348.46,340.11,346.79,343.57,342.26,340.24,342.87,338.58,333.75,328.84,325.61,324.62,324.79,326.08,329.22,332.67,334.97,333.00,323.77,341.17,335.66,331.70,326.70,331.99,326.39,325.11,323.59,323.17,325.96,327.67,330.98,335.24,334.25,330.61,318.28,318.21,333.26,340.59,337.57,346.98,346.04,346.20,340.82,341.50,337.38,348.79,345.86,344.56,346.50,346.75,350.11,350.53,348.94,355.71,355.83,363.06,366.73,364.64,360.31,355.45,350.28,344.94,345.53,345.42,L7
2009-06-20 21:50:16+00:00,343.36,327.52,322.91,341.38,337.35,344.68,349.38,350.86,351.03,352.62,342.88,339.30,342.41,347.66,349.62,352.42,347.11,348.46,356.31,350.25,346.21,351.83,349.81,347.57,344.14,331.50,324.41,338.74,347.75,352.24,356.55,359.91,356.82,362.88,356.47,353.77,354.69,350.47,365.15,363.96,373.69,372.71,366.58,361.56,356.07,350.12,346.10,346.07,350.01,342.67,352.34,351.66,346.91,345.54,348.13,340.59,336.03,332.69,325.07,324.62,324.79,326.08,329.22,332.67,339.26,336.18,329.84,344.00,339.20,338.42,336.08,338.60,332.08,329.48,328.12,324.43,325.96,327.67,330.98,335.24,334.25,334.43,321.31,319.93,338.32,343.31,342.04,349.67,350.52,351.20,342.30,344.75,337.34,348.79,345.86,344.56,346.50,346.75,352.83,353.58,353.72,359.24,358.69,365.17,371.53,373.71,364.34,358.20,353.33,348.47,345.96,345.42,L7
2009-09-08 21:50:01+00:00,348.64,341.81,346.85,341.38,337.35,344.68,349.38,346.98,354.34,357.22,349.20,344.60,348.10,355.91,356.55,361.72,354.66,366.93,361.84,351.74,343.87,350.90,346.09,344.60,343.54,337.90,330.16,343.18,349.30,355.12,358.60,363.96,366.82,366.61,356.21,353.32,354.13,342.99,362.54,364.88,373.28,374.19,371.65,366.79,361.23,355.54,347.89,351.34,357.20,352.21,354.11,353.12,345.76,344.81,346.44,338.79,337.41,333.87,326.61,325.64,326.86,329.11,330.92,335.04,342.34,340.25,344.04,344.00,339.20,338.42,336.08,337.88,331.61,333.05,331.40,327.64,329.83,331.26,335.29,340.28,338.71,337.16,323.84,326.41,339.26,342.08,340.70,349.19,347.16,347.93,343.87,347.23,342.43,351.93,348.04,348.81,353.30,354.81,357.50,363.19,366.06,359.43,355.34,362.17,372.04,374.02,363.93,360.94,356.41,352.71,349.59,348.29,L7
2009-09-15 21:56:11+00:00,348.64,341.83,339.56,340.89,337.08,347.66,348.73,347.85,354.34,357.22,349.20,344.60,349.79,355.31,355.59,358.13,353.48,360.98,359.83,353.07,345.96,351.40,346.11,344.60,343.54,337.90,330.16,342.66,347.10,352.64,358.10,362.24,362.02,360.32,355.36,352.37,352.21,343.63,363.20,364.88,373.28,374.19,371.65,366.79,361.36,354.13,346.94,350.12,355.59,348.91,348.10,346.83,343.82,343.73,345.22,338.79,337.41,333.87,326.61,324.87,326.13,328.95,329.93,333.40,340.10,338.10,338.03,337.81,336.41,337.75,335.01,337.88,331.61,333.05,331.40,327.64,328.68,329.66,333.07,338.10,336.45,335.06,321.87,325.46,338.78,340.83,338.67,345.85,347.16,347.93,343.87,347.23,342.43,352.16,345.81,345.84,351.38,352.46,357.43,361.21,355.73,355.91,355.45,364.90,371.84,374.02,363.93,360.94,356.41,352.71,349.59,346.25,L7
2009-10-10 21:49:54+00:00,343.00,341.83,336.35,342.93,337.41,350.73,354.20,350.33,356.72,359.25,350.18,344.13,353.93,357.56,357.22,358.13,353.48,357.78,356.95,356.05,349.23,353.08,346.43,344.23,342.41,334.89,325.69,342.46,345.46,352.40,358.10,362.24,362.02,355.17,353.10,350.25,350.22,342.65,364.52,367.51,375.91,375.71,372.00,371.49,365.67,354.67,346.78,350.12,355.59,351.34,346.80,344.77,344.38,344.59,347.23,338.95,335.18,332.18,323.81,321.86,325.89,328.44,330.48,333.40,340.10,338.10,335.95,331.22,332.87,336.25,335.10,338.19,332.84,333.61,331.09,326.58,327.46,330.07,333.05,338.44,336.45,335.06,321.87,322.69,335.27,337.71,336.78,345.08,346.19,346.14,340.67,345.98,337.96,349.81,343.84,345.50,351.38,352.46,357.43,361.21,350.94,349.08,353.81,362.80,373.48,376.25,363.71,361.42,355.81,353.61,350.92,345.53,L7
2009-11-11 21:50:25+00:00,340.73,343.84,337.73,343.87,339.95,349.85,354.20,350.33,361.37,363.18,354.14,347.64,354.87,357.41,356.97,357.94,353.68,356.47,355.06,354.36,348.56,353.08,346.43,345.71,344.29,339.22,333.10,341.44,344.57,351.14,357.22,359.47,359.01,354.06,351.57,348.44,350.66,342.65,368.49,371.61,380.26,378.29,375.67,380.69,365.67,355.35,348.83,351.69,355.94,350.68,347.25,345.14,344.45,344.55,347.23,341.87,338.12,335.55,327.25,323.29,327.46,330.75,332.38,334.09,339.74,340.13,337.45,332.62,333.94,336.54,335.01,341.19,336.75,337.70,334.91,328.73,328.68,330.52,332.52,337.74,336.83,336.67,325.80,323.91,336.19,337.95,337.48,344.18,347.88,348.98,343.53,349.99,340.05,352.20,348.11,346.23,354.36,355.01,360.73,364.71,352.78,349.62,352.49,360.05,370.36,383.24,368.62,367.08,359.83,357.13,355.66,348.03,L7
2009-11-26 21:56:28+00:00,346.30,345.95,341.28,349.52,345.55,353.72,358.96,352.34,363.48,365.24,357.99,351.65,356.81,359.86,358.39,359.55,357.07,358.44,357.96,357.18,351.32,354.84,348.67,348.65,347.05,343.62,339.68,342.85,346.39,352.02,357.95,360.71,359.81,356.45,354.09,351.24,352.16,346.52,369.21,373.40,379.68,378.84,377.03,380.37,367.24,357.36,350.96,353.30,356.22,352.88,350.25,348.27,346.00,346.60,348.53,343.90,340.40,336.67,330.57,325.73,330.12,332.76,334.04,335.34,340.24,342.30,340.40,336.72,336.41,338.35,337.45,342.23,337.95,339.17,337.14,332.63,331.40,333.23,334.33,338.69,337.79,337.79,330.25,328.26,340.29,341.88,341.67,345.63,349.35,350.93,345.69,351.93,345.88,353.97,349.87,347.72,356.16,356.49,361.81,366.71,354.39,350.65,354.79,361.51,370.06,381.17,369.25,366.80,360.47,359.81,358.60,350.22,L5
2009-12-29 21:51:06+00:00,346.30,341.83,339.39,347.97,342.61,351.13,351.69,345.51,355.74,357.85,354.75,349.64,353.32,354.07,352.14,352.56,355.84,355.41,355.81,354.15,350.01,349.24,346.31,344.67,341.77,339.80,337.99,337.45,341.96,347.22,353.44,357.13,358.31,352.91,350.86,348.76,348.20,338.71,356.47,362.11,366.00,367.01,368.32,375.79,363.14,353.70,348.19,351.21,350.75,354.59,348.60,344.37,342.62,342.92,341.03,338.24,331.28,326.58,325.59,320.31,325.85,329.75,330.59,332.11,333.45,343.32,339.15,336.14,333.90,335.20,333.43,333.59,332.70,334.91,332.84,330.62,328.22,329.60,330.27,333.37,332.50,330.99,329.61,328.20,338.99,340.52,339.61,338.26,341.48,343.18,340.64,344.21,346.03,348.57,345.20,341.86,350.60,352.02,359.33,366.55,351.05,347.94,353.45,360.06,364.23,366.30,360.70,357.00,352.21,356.68,355.43,347.43,L7
2010-01-05 21:57:24+00:00,352.10,344.63,340.89,350.09,342.61,351.13,351.69,345.51,357.37,358.95,356.26,351.97,353.74,353.58,352.41,352.94,356.95,356.53,356.55,354.15,350.01,349.24,346.31,346.44,343.40,342.74,342.84,337.79,342.49,347.51,354.16,357.98,357.92,353.73,350.86,348.76,348.20,338.71,356.47,364.23,369.30,369.80,370.46,374.29,363.94,355.74,350.21,353.57,352.84,355.73,348.60,344.37,342.62,342.92,341.03,341.52,333.79,329.88,328.21,323.72,328.52,331.20,332.78,334.76,335.70,344.60,341.58,336.14,333.90,335.20,333.43,333.59,338.27,338.04,336.68,333.37,330.26,331.73,332.34,334.23,334.74,333.44,331.62,328.20,338.99,340.52,339.61,338.26,341.48,346.96,344.59,347.18,349.98,351.54,349.20,347.23,354.28,356.76,362.77,368.76,351.05,347.94,353.45,360.06,364.23,366.30,364.85,360.94,356.11,360.01,357.81,350.42,L7
2010-01-13 21:56:49+00:00,353.31,346.68,342.13,351.29,345.31,353.39,355.05,349.44,359.53,360.48,357.71,353.80,354.75,355.30,353.93,354.69,358.09,357.63,357.64,355.57,351.56,350.85,348.21,347.81,345.30,344.14,344.29,339.21,344.47,349.09,355.43,359.67,358.92,354.95,353.12,351.17,350.87,341.30,358.40,365.57,371.31,371.74,371.75,375.02,365.33,357.77,352.11,355.18,354.72,356.50,350.05,346.11,345.26,345.38,343.29,342.31,336.18,331.79,330.41,326.61,330.70,332.15,333.68,336.60,337.66,344.97,342.55,338.29,335.48,337.48,335.76,335.77,339.04,339.48,338.20,334.58,332.04,333.98,334.25,335.23,336.57,335.13,332.26,330.13,341.08,342.75,342.58,341.81,344.74,349.22,347.21,349.75,351.38,353.10,352.42,350.15,356.41,359.63,364.41,368.67,353.30,350.92,358.09,364.26,365.16,370.18,367.30,363.80,358.82,362.31,358.50,350.91,L5
2010-01-14 21:51:21+00:00,353.30,345.85,342.13,351.29,345.31,353.39,355.05,349.44,359.29,360.01,357.57,353.76,354.09,355.09,354.15,355.06,358.19,357.63,357.64,355.57,351.56,350.85,348.21,348.14,345.62,344.25,343.49,338.70,344.54,349.53,355.10,359.06,358.78,354.95,353.12,351.17,350.87,341.30,358.40,365.29,370.82,371.21,371.24,373.28,364.88,357.71,352.31,355.27,354.87,355.95,350.05,346.11,345.26,345.38,343.29,341.44,336.10,331.73,329.50,326.44,330.44,331.98,333.36,336.09,337.73,344.79,342.55,338.29,335.48,337.48,335.76,335.77,339.17,339.02,337.43,334.05,331.82,334.02,334.59,335.32,336.91,335.81,333.15,330.13,341.08,342.75,342.58,341.81,344.39,348.65,346.91,349.13,351.55,353.19,352.29,351.52,356.71,359.98,364.06,368.24,353.30,350.92,358.09,364.26,365.16,370.18,367.17,364.21,359.38,362.21,357.30,349.89,L7
2010-03-03 21:51:54+00:00,354.62,346.12,342.13,351.29,345.31,353.39,355.05,349.44,358.68,358.88,356.38,352.65,352.44,353.42,353.06,354.05,357.39,357.63,357.64,355.57,351.56,350.85,348.21,346.82,344.48,342.89,341.56,338.13,343.88,348.45,354.09,358.42,357.69,354.95,353.12,351.17,350.87,341.30,358.57,364.36,369.78,370.80,370.75,371.48,363.63,357.29,352.31,354.68,353.91,355.33,350.05,346.11,345.26,345.38,343.29,340.82,335.16,331.33,329.23,325.81,329.13,331.26,333.03,335.96,337.11,343.74,342.55,338.29,335.48,337.48,335.76,335.77,338.98,338.12,337.22,333.16,331.23,332.98,333.91,334.72,336.13,335.07,331.74,330.13,341.08,342.75,342.58,341.81,343.71,347.45,346.17,347.97,350.66,352.04,351.42,350.76,356.37,359.28,362.74,365.83,353.30,350.92,358.09,364.26,365.16,370.18,368.40,363.82,359.12,362.09,356.43,349.68,L7
2010-03-26 21:58:13+00:00,357.09,344.65,342.80,351.57,343.46,351.74,356.11,354.25,361.19,360.79,357.43,354.49,352.56,354.38,353.38,355.86,358.56,357.99,357.18,356.53,353.25,351.07,349.93,348.41,346.37,344.96,345.38,339.52,346.71,350.19,354.18,358.33,357.57,354.93,353.03,352.30,351.68,343.45,357.51,365.68,371.41,371.70,370.85,372.40,364.15,359.59,353.64,355.55,354.14,355.73,350.12,347.88,346.75,345.21,344.46,341.60,337.09,333.45,331.18,329.18,332.65,333.47,334.27,337.67,338.84,343.98,343.43,340.34,336.22,337.98,337.43,335.26,339.50,338.94,338.36,334.76,333.51,336.12,336.45,336.76,337.90,337.64,333.18,331.01,342.47,345.07,345.10,343.90,346.33,350.14,348.32,349.64,351.85,353.89,357.71,356.30,360.59,365.61,364.54,364.87,353.87,353.54,361.01,367.45,367.91,374.28,371.78,363.82,360.84,363.68,357.86,352.48,L7
2010-04-04 21:52:03+00:00,357.09,344.65,342.80,351.57,342.91,350.83,355.07,352.87,360.18,360.06,356.62,353.38,350.96,352.95,353.38,355.86,358.56,357.99,357.18,356.40,351.87,348.59,347.32,346.87,344.66,342.30,342.35,337.91,345.16,350.19,354.18,358.33,357.57,354.93,352.52,350.57,349.28,342.84,355.13,363.81,370.02,370.04,369.21,369.89,362.18,358.13,353.64,355.55,354.14,355.73,350.12,347.88,344.81,343.33,342.31,340.00,335.41,332.39,330.35,327.99,330.78,331.60,334.27,337.67,338.84,343.98,343.43,339.16,335.39,336.15,335.97,333.95,337.61,337.55,337.10,333.64,332.62,335.21,335.91,336.76,337.90,337.64,333.18,331.01,342.47,342.64,342.51,342.16,344.04,347.93,346.57,347.46,349.63,351.79,354.55,353.11,360.59,365.61,364.54,364.87,353.87,353.54,360.54,366.71,367.67,373.64,371.63,363.06,360.84,363.36,355.96,350.33,L7
2010-04-20 21:52:03+00:00,358.79,345.33,345.75,353.81,345.40,352.78,357.94,355.88,361.51,363.10,359.07,355.94,351.89,353.96,354.59,357.08,359.63,360.52,359.20,357.75,353.54,350.92,349.69,348.38,346.35,343.99,342.87,338.91,345.32,350.78,354.60,359.31,357.65,357.30,353.97,351.85,350.49,345.39,356.30,364.59,371.00,372.43,371.16,369.80,362.26,358.35,354.24,355.59,354.37,355.99,352.36,349.29,346.03,345.04,343.91,341.20,338.39,334.31,332.78,330.89,331.01,331.66,334.19,337.53,338.72,343.91,345.33,340.93,336.29,337.68,337.70,336.30,339.08,339.17,338.73,334.91,334.18,335.29,336.45,337.63,338.98,337.98,333.43,334.93,345.99,344.70,344.64,344.60,346.02,349.75,349.39,350.03,352.22,354.05,353.94,353.21,360.77,365.17,364.28,363.52,356.02,356.82,363.50,369.43,368.10,376.49,374.08,364.52,364.71,366.23,355.90,350.98,L7
2010-04-27 21:58:13+00:00,358.79,345.33,345.75,352.21,345.40,352.78,357.94,355.88,361.51,361.84,357.32,353.75,351.89,353.96,354.59,357.08,359.63,360.52,359.20,357.75,353.54,349.37,348.07,346.94,344.90,342.53,340.16,337.53,345.32,350.78,354.60,359.31,357.65,357.30,352.59,351.30,349.82,343.46,354.07,363.31,370.11,371.36,369.98,368.36,361.16,358.35,354.24,355.59,354.37,355.99,351.61,348.81,346.51,344.66,342.37,341.20,338.39,332.92,331.62,329.56,329.78,331.66,334.19,337.53,338.72,343.91,344.49,339.64,335.03,337.18,337.50,335.94,337.35,336.87,336.27,333.03,332.83,333.95,336.45,337.63,338.98,337.98,333.43,333.84,344.47,342.85,343.00,343.70,345.74,348.83,348.39,348.66,350.36,353.15,353.94,353.21,360.77,365.17,364.28,363.52,353.69,355.58,363.70,369.49,368.30,376.35,373.45,364.34,364.30,365.34,354.30,348.12,L7
2010-05-29 21:58:09+00:00,362.49,346.50,344.84,350.49,340.33,351.46,355.03,354.34,360.26,360.38,355.93,353.16,351.01,352.75,354.56,357.39,360.10,362.08,359.99,358.07,353.44,347.64,346.53,345.43,343.42,340.55,337.79,336.57,344.25,350.86,355.05,360.32,358.61,357.99,352.75,352.76,349.39,341.66,352.78,362.10,369.39,371.01,369.70,365.59,360.29,358.79,355.11,356.30,355.58,356.71,351.24,348.92,347.75,344.22,339.79,339.61,336.75,331.80,330.20,328.61,328.81,330.59,333.69,337.76,338.94,343.27,343.94,339.58,334.79,336.51,337.01,334.64,337.02,336.06,335.22,331.77,331.65,333.47,337.18,337.89,339.92,338.19,333.23,332.22,343.02,342.08,342.23,343.37,345.21,348.27,348.04,347.29,349.34,352.17,352.64,354.42,361.38,367.23,362.04,359.36,351.55,357.49,367.66,374.99,373.22,378.72,376.26,366.75,365.96,364.67,352.66,346.57,L7
2010-06-14 21:58:10+00:00,362.49,341.60,344.84,349.63,339.10,350.72,354.91,354.75,360.26,360.38,355.93,353.16,353.97,354.24,356.09,357.98,360.21,361.06,356.91,358.07,353.44,347.64,346.53,345.43,343.42,340.55,337.79,338.74,346.29,352.50,356.67,361.96,359.28,358.31,353.98,354.24,349.95,342.97,352.78,362.10,369.39,371.01,369.70,365.59,362.42,359.88,356.36,357.50,355.80,356.85,352.29,349.45,349.16,345.79,340.89,339.61,336.75,331.80,330.20,328.61,329.57,331.59,335.09,339.40,340.15,343.61,344.36,341.04,336.78,338.09,337.91,334.64,337.02,336.06,335.22,331.77,331.65,334.55,338.29,339.36,340.76,338.45,333.54,332.50,342.71,342.70,343.04,343.37,345.21,348.27,348.04,347.29,349.34,352.53,353.06,354.84,361.56,366.63,361.85,359.17,353.38,358.78,368.46,376.47,375.83,378.72,376.26,366.75,365.96,364.67,352.66,348.18,L7
2010-06-30 21:58:13+00:00,360.75,341.15,345.27,350.48,341.07,351.71,355.75,356.95,360.94,360.96,356.37,353.16,354.23,354.60,356.59,358.42,360.25,362.37,357.69,360.03,353.63,348.49,345.25,344.89,343.03,340.36,338.39,340.33,347.73,354.02,357.72,362.55,359.31,360.24,356.24,356.59,351.97,346.24,354.12,362.64,370.00,372.27,370.66,367.88,363.60,360.73,356.75,358.06,355.74,356.47,354.25,351.98,351.12,347.28,341.04,339.81,337.04,332.21,330.34,329.46,330.54,332.79,335.91,339.79,341.03,343.61,346.30,343.02,339.98,340.99,341.33,335.28,337.54,336.05,335.81,333.31,333.15,335.25,338.66,340.51,341.81,339.47,335.01,334.72,343.99,344.51,345.20,344.46,344.79,348.21,348.28,347.38,350.09,352.69,353.23,354.37,361.00,366.42,362.54,360.25,356.42,361.31,371.61,380.96,378.71,381.57,378.42,368.83,368.34,366.17,355.07,349.29,L7
2010-07-09 21:52:03+00:00,359.00,341.71,347.51,351.97,341.07,351.71,355.75,356.95,360.44,360.66,356.19,352.01,354.53,354.87,357.21,359.99,361.16,362.71,357.99,360.03,353.63,348.49,345.25,343.66,343.05,340.51,337.10,340.54,347.80,354.86,359.02,362.97,360.37,360.80,356.51,356.59,351.97,346.24,354.12,361.20,367.92,372.02,369.58,367.77,363.47,359.99,356.95,357.54,356.18,356.55,354.48,351.98,351.12,347.28,341.04,337.34,336.07,331.76,329.08,329.00,332.64,334.86,335.08,338.94,339.95,342.98,345.39,343.70,339.98,340.99,341.33,335.28,334.25,333.64,333.25,332.52,333.25,335.28,338.02,341.03,341.60,339.29,334.41,335.95,346.79,344.51,345.20,344.46,344.79,346.22,346.56,350.11,349.05,350.18,350.34,350.98,358.68,365.01,361.52,359.04,357.84,360.92,371.61,380.96,378.71,381.57,378.58,368.18,370.18,368.29,358.30,348.73,L7
