dates,nzd0204-0000,nzd0204-0001,nzd0204-0002,nzd0204-0003,nzd0204-0004,nzd0204-0005,nzd0204-0006,nzd0204-0007,nzd0204-0008,nzd0204-0009,nzd0204-0010,nzd0204-0011,nzd0204-0012,nzd0204-0013,nzd0204-0014,nzd0204-0015,nzd0204-0016,nzd0204-0017,nzd0204-0018,nzd0204-0019,nzd0204-0020,nzd0204-0021,nzd0204-0022,nzd0204-0023,nzd0204-0024,nzd0204-0025,nzd0204-0026,nzd0204-0027,nzd0204-0028,nzd0204-0029,nzd0204-0030,nzd0204-0031,nzd0204-0032,nzd0204-0033,nzd0204-0034,nzd0204-0035,nzd0204-0036,nzd0204-0037,nzd0204-0038,nzd0204-0039,nzd0204-0040,nzd0204-0041,nzd0204-0042,nzd0204-0043,nzd0204-0044,nzd0204-0045,nzd0204-0046,nzd0204-0047,nzd0204-0048,nzd0204-0049,nzd0204-0050,nzd0204-0051,nzd0204-0052,nzd0204-0053,nzd0204-0054,nzd0204-0055,nzd0204-0056,nzd0204-0057,nzd0204-0058,nzd0204-0059,nzd0204-0060,nzd0204-0061,nzd0204-0062,nzd0204-0063,nzd0204-0064,nzd0204-0065,nzd0204-0066,nzd0204-0067,nzd0204-0068,nzd0204-0069,nzd0204-0070,nzd0204-0071,nzd0204-0072,nzd0204-0073,nzd0204-0074,nzd0204-0075,nzd0204-0076,nzd0204-0077,nzd0204-0078,nzd0204-0079,nzd0204-0080,nzd0204-0081,nzd0204-0082,nzd0204-0083,nzd0204-0084,nzd0204-0085,nzd0204-0086,nzd0204-0087,nzd0204-0088,nzd0204-0089,nzd0204-0090,nzd0204-0091,nzd0204-0092,nzd0204-0093,nzd0204-0094,nzd0204-0095,nzd0204-0096,nzd0204-0097,nzd0204-0098,nzd0204-0099,nzd0204-0100,nzd0204-0101,nzd0204-0102,nzd0204-0103,nzd0204-0104,nzd0204-0105,nzd0204-0106,nzd0204-0107,nzd0204-0108,nzd0204-0109,nzd0204-0110,nzd0204-0111,satname
2015-06-04 22:05:12+00:00,365.12,351.07,345.83,351.83,351.92,363.55,365.69,365.43,368.54,364.88,367.77,366.61,363.00,363.09,369.25,365.50,368.57,371.93,372.17,364.21,360.67,360.61,357.02,355.89,351.18,327.57,332.76,347.18,355.22,359.65,354.21,,,,,357.55,360.87,353.85,356.11,344.63,376.02,384.11,383.64,375.29,373.68,369.17,368.08,367.70,366.58,363.61,361.30,356.43,355.83,349.91,351.16,350.11,348.45,341.94,346.42,336.50,336.97,330.88,340.60,336.37,340.83,342.44,,,335.44,336.47,340.65,336.88,333.37,339.10,340.90,344.05,342.11,343.53,340.25,348.03,345.55,336.63,335.79,337.74,345.46,351.05,349.74,345.98,340.25,348.73,343.25,339.16,337.16,335.00,335.36,335.59,346.11,349.36,355.31,353.78,350.38,358.98,362.91,,,,,,,386.82,372.37,361.03,L8
2015-06-21 21:59:27+00:00,,,,,356.97,364.91,369.21,358.61,368.71,365.90,370.00,366.66,363.80,361.87,,,,,,,362.35,363.47,353.57,357.06,351.70,332.11,332.75,347.27,352.74,,,,,,,360.83,354.23,354.05,368.84,371.86,382.20,383.20,382.85,375.53,370.20,367.48,,,,,,,359.38,354.01,350.62,351.95,348.98,342.77,338.37,337.11,332.56,336.98,,,,,,,338.23,336.58,337.61,337.61,,,,344.24,345.06,343.68,342.97,,,,,,,,347.77,341.73,345.24,339.36,338.10,337.46,339.56,338.39,337.34,337.49,,,,,,,,381.83,401.15,409.36,402.34,397.71,395.13,385.12,380.78,367.20,L7
2015-06-29 21:59:14+00:00,358.81,358.94,341.67,354.03,349.58,362.42,366.15,359.75,376.25,382.87,390.25,369.38,362.44,379.46,383.24,381.66,384.50,389.09,396.23,389.80,386.57,385.79,378.43,379.25,375.18,331.26,344.57,344.29,351.23,357.83,363.63,374.78,365.19,361.90,367.71,382.01,368.58,380.69,374.43,371.31,396.02,389.43,381.96,388.44,384.25,379.42,376.03,369.14,370.54,375.08,374.84,366.58,362.81,364.29,367.84,352.75,346.25,339.20,350.68,350.05,344.54,342.58,356.65,338.25,342.89,359.75,365.09,356.20,360.08,355.51,354.29,350.07,351.02,355.77,363.20,362.01,361.81,362.34,362.27,346.77,358.40,359.20,354.44,349.51,352.29,363.49,368.47,354.87,348.36,342.30,348.31,352.47,354.81,355.80,357.07,346.87,350.97,359.44,360.34,358.78,365.25,,,,,,,,,,,,L8
2015-07-22 22:05:37+00:00,377.94,357.59,361.38,368.89,372.91,371.37,370.56,372.41,378.05,379.02,378.55,374.55,371.31,369.85,370.70,373.30,379.99,376.39,378.80,375.15,376.71,371.43,365.38,361.70,359.45,348.15,332.46,355.41,359.69,363.90,368.12,369.83,367.65,365.45,362.18,364.42,363.42,356.79,376.01,380.77,386.53,386.50,388.41,381.12,380.69,374.43,369.30,370.19,370.17,369.82,366.03,365.52,362.39,359.30,358.84,358.53,350.89,345.93,345.76,343.39,342.92,341.00,343.30,344.62,349.22,350.90,348.94,350.10,346.04,343.22,343.46,342.16,340.35,344.61,345.85,351.63,356.32,355.04,350.27,352.19,347.67,348.50,340.15,344.72,347.32,351.40,352.07,351.78,352.30,353.90,345.09,346.37,348.08,345.00,349.71,350.39,355.67,361.53,364.76,358.70,365.16,363.27,375.01,388.88,404.73,423.08,425.69,424.91,429.21,420.01,393.34,372.29,L8
2015-07-31 21:59:28+00:00,363.55,343.11,348.52,357.43,360.33,360.43,364.70,367.65,370.82,369.45,369.02,366.60,362.19,360.51,361.33,367.20,369.20,370.33,370.21,367.96,370.89,370.83,361.57,354.56,352.22,350.28,337.32,344.17,353.95,354.93,357.23,364.08,360.34,358.71,356.69,358.25,353.63,352.46,361.10,372.20,374.51,376.38,374.85,372.57,370.47,364.71,360.47,360.29,360.67,361.70,361.45,358.16,357.17,357.36,353.35,350.82,341.10,341.56,334.88,330.83,330.29,330.61,333.31,336.63,337.13,342.50,345.94,341.30,344.17,341.62,334.56,334.68,333.76,335.38,342.94,343.31,348.94,347.88,344.21,342.86,344.90,338.99,329.17,333.72,338.19,343.16,343.85,345.35,345.58,340.33,337.30,343.78,340.06,339.07,342.82,341.04,342.55,349.87,354.19,349.08,351.35,354.42,358.73,375.83,394.46,408.11,413.54,418.04,417.37,417.00,399.90,370.78,L8
2015-08-16 21:59:34+00:00,359.30,337.18,337.24,342.95,342.05,347.81,349.92,352.09,360.01,354.99,355.38,351.95,349.43,345.60,350.08,358.69,360.83,361.74,358.73,354.37,348.41,353.03,352.79,355.94,353.52,339.26,332.54,347.08,349.42,355.22,358.41,355.37,353.48,352.67,355.79,352.02,348.25,339.78,356.41,362.45,372.79,371.14,369.20,363.36,362.93,362.95,351.49,354.02,353.94,352.41,349.69,346.91,348.78,345.37,347.51,343.74,343.15,337.90,331.78,322.67,327.94,331.46,332.93,333.89,346.45,335.26,335.20,338.54,338.03,335.92,335.49,329.39,329.85,329.14,332.54,336.39,338.76,339.19,343.45,340.09,338.64,334.16,325.55,320.43,330.50,335.02,334.96,336.32,337.25,337.30,336.43,326.69,326.33,331.60,337.77,337.91,345.07,349.59,348.46,349.76,357.39,356.56,357.28,366.47,384.14,395.56,402.04,405.77,408.08,406.05,385.44,373.94,L8
2015-09-25 21:59:49+00:00,,,322.90,343.66,,314.24,326.97,319.99,344.94,339.40,337.99,,,,,,345.85,344.60,336.62,340.89,335.19,339.34,341.48,342.23,333.75,328.05,,,,,,347.12,341.80,348.00,336.66,329.93,334.62,319.35,330.38,343.00,355.00,352.38,,,,,,,,334.07,342.31,342.28,335.31,334.08,329.17,324.38,324.82,323.70,319.20,,,,,,,322.32,328.91,328.07,323.70,325.18,318.02,317.05,317.59,320.61,323.61,317.85,,,,,,,302.31,306.60,320.56,323.48,324.73,322.19,321.03,328.91,335.73,325.04,,,,,,,,335.59,340.12,352.33,358.12,366.39,371.84,372.21,374.92,385.46,385.69,384.14,374.09,,L7
2015-11-12 22:00:31+00:00,342.96,,,,,,,345.13,355.90,,,,,,,,,,,,,,344.26,345.58,342.50,343.01,328.28,342.66,348.54,351.28,350.38,354.18,,,,,,,,,,,,,,,,343.31,339.91,,,,,,350.53,334.40,331.69,332.35,327.06,321.80,326.87,323.94,323.49,327.19,329.13,,,,,,,331.93,322.21,322.85,321.80,317.56,321.50,321.94,324.16,324.91,324.54,319.97,,,,,,,,,,332.17,,,,,,,,,,,,,,400.90,387.45,390.54,396.61,389.49,373.66,357.15,L7
2015-12-21 22:07:18+00:00,337.85,326.85,324.81,341.79,339.00,,,,,,344.11,349.04,346.35,343.49,342.02,347.24,342.78,343.97,344.64,,,,,,350.57,337.06,323.58,318.83,335.60,341.79,348.31,353.54,350.42,349.12,344.00,,,,,,351.50,355.05,350.12,350.61,343.46,331.25,329.15,331.38,330.78,330.19,327.38,,,,,,310.56,321.16,313.20,311.23,311.99,310.13,315.08,314.72,314.59,320.95,325.51,324.57,,,,,,319.52,316.92,317.11,318.93,319.40,316.22,317.96,315.70,312.73,300.05,306.23,310.22,,,,,325.26,325.00,319.49,323.34,326.72,330.49,327.00,331.29,335.01,336.96,330.94,334.86,,,,,,,367.95,364.46,376.70,364.96,358.49,L7
2015-12-29 22:06:09+00:00,372.41,363.95,364.27,365.29,369.98,352.45,366.76,360.79,366.29,364.07,362.72,361.36,359.05,362.02,353.21,363.61,367.21,365.37,362.68,360.83,354.88,353.88,355.16,352.86,351.28,358.36,358.47,353.35,357.62,361.83,366.27,364.99,359.48,354.82,357.40,355.57,360.63,354.19,364.53,366.69,373.21,372.37,371.80,369.49,360.38,354.39,354.88,350.88,350.59,348.03,356.77,347.97,349.96,350.23,349.20,347.36,342.81,341.49,334.48,337.57,334.71,332.85,336.66,339.48,341.58,347.43,350.42,340.90,339.13,339.53,335.60,333.90,338.81,334.90,332.50,337.40,337.68,340.04,337.17,335.16,331.84,331.47,325.40,320.88,335.57,332.18,331.76,333.23,330.63,335.27,340.65,330.01,335.80,352.51,354.17,349.30,351.32,352.33,361.16,359.34,358.28,371.34,380.11,385.71,395.24,403.54,400.60,402.49,399.51,408.88,395.02,374.36,L8
2015-12-30 22:01:14+00:00,339.90,,,307.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2016-01-22 22:07:45+00:00,,,,332.01,,309.31,312.12,,325.56,327.08,321.54,320.04,319.49,318.78,,,,,335.14,329.34,329.32,334.77,335.59,337.29,325.46,311.10,,,,,,,,331.42,330.23,328.28,321.16,,,335.11,339.12,341.51,339.52,338.49,331.21,,,,,,325.20,324.98,320.79,317.33,315.18,312.45,310.37,313.30,304.25,299.93,299.38,,,,,,314.38,314.13,310.85,309.38,309.06,304.24,306.19,301.50,300.52,297.00,297.28,302.18,,,,,,294.51,308.72,311.87,305.76,311.09,309.84,311.55,309.88,310.78,308.25,305.44,,,,,,,319.46,324.24,329.71,339.43,357.24,353.32,349.52,347.18,348.06,356.12,355.86,353.41,L7
2016-02-24 21:59:45+00:00,,343.79,338.73,345.72,339.35,343.94,346.25,344.44,350.72,351.25,353.50,348.94,345.35,345.29,347.31,347.26,354.52,356.64,354.32,353.19,348.20,351.77,351.69,356.24,347.94,334.38,345.51,351.35,350.77,355.83,364.07,365.58,359.37,353.29,351.45,349.61,350.98,358.56,362.73,367.88,372.61,371.59,371.61,364.73,354.78,350.05,345.53,349.04,347.22,347.60,347.46,346.05,341.30,342.17,342.24,338.81,339.11,334.86,330.59,330.03,329.95,324.46,327.34,325.64,326.57,330.90,333.66,332.71,335.65,334.83,336.79,329.21,331.06,332.08,331.65,330.93,330.73,329.57,334.28,332.81,335.02,326.49,321.13,318.18,328.99,333.33,328.88,332.11,339.19,343.01,337.15,331.94,332.71,335.24,330.54,328.77,339.35,344.80,345.82,352.94,352.04,354.25,352.85,364.61,382.70,392.46,388.21,384.73,387.00,389.29,383.10,373.60,L8
2016-03-02 22:05:55+00:00,357.03,332.28,330.13,337.19,338.76,343.32,346.09,348.64,349.83,349.64,347.03,351.57,346.24,346.75,349.04,347.84,356.87,354.78,353.30,348.24,355.00,349.04,346.78,346.89,343.11,337.28,339.39,347.89,355.86,355.31,363.42,368.03,359.06,351.92,349.62,351.48,351.56,349.10,362.20,364.35,372.35,375.46,371.99,366.28,364.46,353.80,351.45,350.30,344.07,343.32,350.91,347.16,343.23,338.64,342.82,337.28,336.91,334.65,334.83,331.25,326.01,330.63,328.77,329.38,333.68,336.62,338.18,338.64,337.37,335.88,336.07,337.39,330.66,332.81,330.75,332.74,335.09,331.70,332.63,337.89,340.02,332.69,324.66,322.07,330.51,337.53,337.45,338.61,343.72,340.93,343.50,345.38,340.77,339.11,341.41,333.55,336.35,346.82,346.71,349.54,360.16,361.49,359.94,369.58,381.37,386.87,385.90,385.02,382.89,389.93,391.43,380.32,L8
2016-03-03 22:01:50+00:00,347.19,,,,,,337.70,336.16,342.32,337.25,337.23,342.08,339.13,341.55,340.91,339.46,,,,,,343.07,339.22,337.88,335.55,329.90,329.88,339.71,345.87,348.85,354.57,,,,,,,,346.69,354.76,360.59,357.45,361.24,364.32,359.63,348.80,347.74,347.37,,,,,,,331.18,328.16,326.94,326.47,320.42,320.29,316.30,318.55,320.60,324.01,,,,,,,,325.68,326.49,324.07,320.15,322.47,323.95,327.90,327.04,329.53,331.96,324.29,,,,,,,333.80,329.33,331.49,333.53,328.18,330.08,338.01,328.64,331.44,335.76,337.31,,,,,,,385.74,375.99,375.61,375.50,382.94,380.34,369.69,L7
2016-03-11 21:59:42+00:00,368.28,342.17,343.04,347.03,343.25,350.66,348.91,353.25,355.37,351.66,352.83,352.04,348.69,348.56,347.37,348.83,354.80,358.45,359.84,354.47,352.48,353.95,355.29,355.52,358.18,338.86,340.61,353.85,354.54,357.85,366.59,369.29,364.23,358.16,356.57,357.04,351.86,355.50,369.05,372.79,376.88,374.56,375.46,370.36,359.63,355.38,351.54,351.72,351.94,350.66,350.01,354.36,344.44,345.17,344.90,348.05,338.68,335.80,333.30,325.73,330.50,328.46,329.19,330.40,340.21,344.98,342.23,338.05,338.71,337.46,334.82,330.33,332.20,331.71,333.92,341.90,343.21,338.90,332.07,339.98,337.02,331.89,324.03,320.95,335.03,341.08,334.68,342.39,345.50,342.26,344.00,344.89,337.15,339.58,344.97,344.86,337.74,346.53,351.95,354.89,357.85,363.54,363.80,374.90,385.48,393.51,394.51,395.98,391.04,397.05,394.43,387.99,L8
2016-05-06 22:02:14+00:00,343.42,334.29,336.94,341.31,329.78,342.22,,,,,,,345.59,345.37,348.11,352.82,354.19,361.32,349.37,350.67,350.75,,,,,,329.89,342.59,351.01,352.52,359.25,359.86,357.68,353.23,352.06,352.40,348.65,,,,,,,369.19,358.58,353.89,355.87,350.82,350.36,351.47,349.67,348.71,351.57,,,,,,,330.49,328.69,327.26,329.18,326.29,326.42,342.67,342.49,338.31,339.21,339.81,,,,,,,,336.24,334.05,342.60,339.33,327.03,327.16,332.84,332.89,338.80,338.74,,,,,,,344.90,335.84,336.90,340.37,340.23,345.91,352.10,353.52,360.02,363.17,375.50,385.38,,,,,,,384.16,L7
2016-05-13 22:08:26+00:00,367.26,348.70,342.93,347.84,349.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.53,372.78,360.30,363.66,361.34,350.83,351.24,351.43,351.73,,,,,,,,,,,,,341.31,349.66,346.18,343.19,,,,,,,335.72,341.49,348.79,351.05,343.47,344.97,348.31,343.19,331.86,336.01,337.57,,,,,,384.03,365.72,352.81,348.14,344.21,342.54,341.84,343.81,355.43,367.26,370.30,369.76,,,,,,383.28,383.65,384.87,386.07,388.33,L7
2016-05-14 21:59:24+00:00,362.77,346.66,346.52,354.63,355.10,347.43,349.99,348.83,351.18,367.38,360.79,358.54,357.32,357.73,358.59,363.81,368.84,371.23,368.91,367.58,367.77,367.31,366.39,363.27,357.58,351.26,359.92,364.16,366.29,372.30,378.44,382.49,378.81,369.54,369.32,370.82,366.65,376.62,379.83,375.67,382.77,388.60,389.40,384.83,371.50,368.38,368.81,368.47,360.95,370.68,365.75,358.99,358.46,355.78,355.87,348.54,346.89,344.55,343.46,361.07,343.19,347.00,344.47,342.76,347.59,356.68,355.77,352.15,351.61,351.74,348.22,348.92,348.50,344.25,342.21,346.04,352.78,357.36,354.24,352.33,355.15,361.15,352.68,352.71,355.62,348.02,350.30,347.83,358.14,364.41,364.75,369.11,374.22,357.83,354.04,355.66,347.61,350.24,360.46,374.00,379.34,382.91,378.03,390.26,403.46,403.03,393.46,390.61,390.98,387.74,390.99,396.07,L8
2016-05-21 22:05:38+00:00,354.77,340.85,332.92,341.37,348.33,345.12,342.73,346.75,346.87,348.73,349.61,350.13,347.35,351.23,352.83,355.04,358.63,361.85,362.09,358.63,358.71,358.00,356.67,354.13,350.53,332.70,344.65,348.31,359.11,357.31,366.78,367.35,363.21,358.17,354.98,356.15,353.64,352.10,360.12,364.80,375.54,376.95,375.24,371.66,366.37,358.51,356.07,356.96,349.72,353.53,350.60,351.19,350.42,347.82,346.62,343.37,337.66,335.47,334.91,340.93,333.10,335.34,329.93,336.44,340.98,343.10,345.01,341.92,340.90,342.44,336.22,335.17,333.63,331.76,330.59,335.98,340.92,341.67,342.72,343.30,344.63,344.35,339.11,341.01,340.12,341.02,341.93,341.84,352.94,358.63,362.67,362.07,354.91,345.72,346.29,343.83,337.74,344.00,352.59,369.17,372.87,376.79,369.74,380.37,392.90,395.86,389.46,382.91,386.97,384.23,387.30,388.68,L8
2016-05-30 21:59:30+00:00,351.15,337.26,339.02,349.03,347.69,353.66,351.89,352.50,353.44,359.48,357.51,347.47,349.07,350.13,350.90,352.84,358.66,360.04,355.49,357.35,359.59,358.61,350.13,349.23,347.02,345.45,334.80,343.36,351.75,363.07,368.88,364.29,357.15,350.35,352.84,356.28,349.18,353.77,357.88,362.30,370.57,374.20,373.69,367.84,358.81,354.99,352.93,353.32,353.96,354.92,355.32,353.78,350.63,354.17,357.03,351.25,349.41,347.62,343.94,346.82,349.06,338.08,338.63,344.39,346.75,354.70,373.40,371.21,365.28,364.55,353.86,353.22,353.87,354.40,345.06,351.08,354.49,358.47,358.08,350.43,355.73,358.63,348.17,352.88,362.40,357.00,342.18,345.68,349.08,356.12,360.54,359.80,367.60,,,,,,,,,,,,,,,,,,,382.47,L8
2016-06-23 22:02:25+00:00,,,349.60,343.04,326.60,340.19,337.69,339.82,345.72,345.70,346.10,344.05,,,,,,360.86,357.78,352.16,351.20,356.36,359.03,351.88,349.67,,,,,,,,,355.58,352.90,357.42,348.64,344.95,358.27,367.87,373.08,376.45,375.40,,,,,,,345.93,342.80,348.73,337.89,338.08,337.91,339.61,336.50,332.97,335.44,335.02,,,,,,,342.11,338.17,336.81,330.78,328.85,328.30,330.06,325.77,325.83,327.00,328.73,,,,,,,327.64,332.34,340.50,338.66,340.44,344.04,347.03,344.07,342.95,348.54,347.37,,,,,,,355.42,362.53,370.63,373.82,382.91,390.13,389.87,385.42,377.97,374.20,374.91,369.29,L7
2016-06-30 22:08:35+00:00,,320.78,313.44,325.99,348.10,336.48,329.76,330.01,331.60,344.24,334.76,,,,,341.61,343.92,343.82,347.66,349.62,354.46,357.57,352.66,358.92,363.58,378.55,,,,,,353.98,358.19,382.26,357.62,372.83,366.09,377.93,379.67,393.02,400.74,387.31,393.36,,,,,370.80,,343.20,359.82,351.12,338.56,345.66,365.20,356.73,338.63,328.75,,,,,,356.42,342.28,361.88,340.50,345.14,346.98,356.87,348.40,344.46,323.44,327.18,333.85,,,,,,351.41,350.55,350.61,345.87,342.49,341.86,342.01,360.51,353.64,345.68,350.42,352.22,,,,,,338.63,363.55,361.45,362.45,367.82,374.12,377.12,383.29,385.81,369.53,391.33,386.55,383.82,,,L7
2016-07-01 21:59:42+00:00,,323.24,323.97,330.71,346.64,,325.99,327.36,328.38,361.33,328.56,345.29,343.60,,343.72,339.24,348.05,346.30,347.73,353.61,370.68,394.48,366.22,365.45,370.54,378.95,,,,359.94,391.20,365.24,366.45,382.67,378.09,376.06,368.69,382.35,383.79,399.47,403.16,399.63,409.54,356.78,362.83,349.37,353.77,378.39,368.14,341.72,365.70,363.54,353.30,360.13,366.05,363.16,356.14,341.77,352.32,354.35,355.02,350.79,358.78,358.35,353.78,360.29,351.87,352.58,349.58,355.31,355.14,350.28,351.24,342.22,346.69,347.05,343.54,361.92,335.50,365.42,370.65,357.76,351.16,353.37,355.94,349.84,353.23,358.54,354.90,359.48,363.75,364.89,361.31,365.31,363.39,358.52,357.80,362.89,375.32,381.39,378.79,395.73,399.81,402.49,395.53,391.75,379.82,397.35,390.79,389.14,393.64,400.90,L8
2016-07-16 22:08:36+00:00,,,,312.47,,305.42,309.60,310.91,325.23,331.43,322.39,319.27,317.10,318.63,,,,,328.19,320.21,319.56,327.27,326.08,323.26,325.21,315.79,296.86,323.10,325.37,,,,,,331.71,328.32,325.24,307.64,322.27,343.61,358.07,361.59,355.87,351.39,352.60,340.68,,,,,338.99,323.29,324.86,324.95,321.99,315.87,321.03,315.88,314.76,309.73,309.80,,,,,,326.90,320.53,316.75,315.37,,,,,,309.04,315.52,321.04,,,,,,320.89,320.78,323.21,323.51,324.11,325.58,335.54,327.03,326.87,330.07,325.14,323.37,,,,,,337.54,346.59,351.39,352.67,356.56,355.84,352.83,344.84,347.75,352.37,350.73,354.09,L7
2016-07-17 21:59:49+00:00,332.81,324.50,319.53,334.58,326.83,331.38,335.02,337.41,344.21,344.23,339.28,338.24,340.61,342.20,345.77,347.34,348.41,346.97,343.53,340.71,337.10,342.21,342.66,344.25,342.42,335.96,327.34,335.74,348.17,350.85,358.99,358.26,355.35,354.98,350.06,349.06,345.21,339.80,351.49,361.35,370.80,370.43,371.91,366.85,365.80,355.75,351.48,348.10,347.14,346.45,347.32,343.88,347.02,340.28,347.40,340.95,334.64,337.58,332.41,333.55,330.19,329.31,328.48,332.81,333.88,333.60,339.63,333.24,334.33,333.72,331.78,330.18,326.54,325.07,328.05,328.10,330.89,335.76,334.14,339.67,341.02,338.19,332.41,328.77,334.48,341.30,340.33,340.37,343.83,345.35,343.05,341.97,342.87,341.92,339.50,336.90,339.43,341.59,342.13,347.55,359.72,372.20,375.60,378.49,379.91,381.94,374.86,371.51,373.15,373.73,373.86,378.01,L8
2016-07-24 22:06:01+00:00,359.82,335.50,340.93,350.32,343.09,346.38,343.36,352.23,355.15,353.53,352.91,345.79,345.69,345.06,349.94,354.66,358.44,357.28,355.69,353.34,354.68,360.62,361.51,361.87,363.37,341.16,345.82,354.64,361.13,368.51,369.86,369.96,368.62,361.72,364.30,359.25,358.98,355.73,375.39,379.54,389.97,387.72,382.69,378.14,372.88,372.72,360.01,357.05,352.75,354.76,355.98,353.38,352.91,356.80,354.84,354.96,339.26,336.14,336.53,338.06,335.47,339.36,336.85,342.12,342.42,346.96,349.17,341.32,339.29,341.67,337.24,335.76,338.02,335.68,337.67,341.75,342.63,344.98,348.67,346.31,351.81,349.07,343.75,337.30,347.40,346.83,348.03,350.62,353.33,351.19,351.64,354.01,353.64,352.63,352.78,341.35,349.10,350.47,344.46,353.37,362.03,370.33,377.16,384.63,390.35,395.37,385.77,378.68,381.13,372.64,373.08,376.61,L8
2016-08-01 22:08:38+00:00,,308.85,315.79,329.32,323.30,321.56,329.98,327.12,340.31,,,,,340.54,342.55,351.08,349.05,347.93,339.63,335.60,337.29,341.34,339.51,344.86,,,,,346.28,350.30,357.38,359.03,356.06,346.48,345.36,334.57,332.45,349.43,363.16,376.20,,,,,,343.98,343.33,340.30,337.24,331.13,331.57,340.48,339.65,342.61,337.27,338.29,,,,,339.71,334.90,331.56,337.27,341.42,339.35,337.49,334.45,329.03,327.27,327.10,325.57,,,,,,336.35,332.10,335.06,352.41,333.96,325.35,323.18,333.61,335.81,334.03,333.60,333.12,,,,,,333.58,328.55,330.39,328.89,329.04,337.11,349.54,351.30,364.80,372.93,381.26,378.85,,,,,,,L7
2016-08-17 22:08:39+00:00,321.58,309.75,316.42,,,,,,339.63,334.79,328.54,326.51,322.31,319.61,340.38,340.81,332.91,333.97,,,,,341.54,336.78,334.40,332.71,315.32,330.42,335.92,344.75,345.21,347.47,346.87,347.10,,,,,,352.34,360.37,361.03,360.24,356.66,356.55,342.54,339.70,344.17,335.99,337.90,,,,,,326.04,319.73,317.18,319.66,316.09,316.46,322.55,323.92,323.06,324.36,332.24,,,,,,,323.52,320.03,318.23,316.09,319.85,322.65,323.75,329.65,331.04,325.48,322.03,,,,,,334.71,334.69,335.79,334.09,332.55,329.95,329.09,327.84,326.51,320.26,323.42,330.52,,,,,,382.89,373.04,376.67,366.59,367.31,368.37,363.21,L7
2016-08-18 21:59:57+00:00,343.27,326.79,328.45,330.83,323.08,335.28,340.27,340.93,346.22,342.29,338.76,334.48,330.17,328.93,345.06,350.80,341.97,344.49,342.10,336.10,339.82,346.51,343.44,344.93,348.69,341.69,324.37,343.15,346.95,352.32,357.17,356.76,350.38,352.20,351.09,350.13,345.37,340.29,350.33,361.60,373.56,375.33,371.67,366.10,362.71,352.82,349.28,348.96,347.63,347.30,348.83,343.38,343.97,342.88,341.67,338.35,336.75,332.66,327.23,327.28,325.14,332.49,332.59,335.20,335.99,336.67,334.86,336.06,335.88,331.93,328.11,330.53,328.17,324.74,329.16,327.29,328.41,332.20,336.50,337.51,338.15,336.64,329.82,329.98,334.46,336.52,341.11,337.36,342.58,347.19,345.71,343.05,342.94,336.24,334.70,329.66,332.72,330.59,336.32,346.34,358.72,369.42,369.31,370.71,378.70,381.61,385.22,381.13,373.87,374.83,372.29,367.80,L8
2016-09-10 22:06:15+00:00,356.51,340.67,344.55,335.57,332.44,333.78,355.53,355.03,357.22,355.13,355.35,349.57,348.69,350.02,355.64,355.13,359.97,353.42,347.52,348.97,349.93,349.67,351.49,350.43,349.59,350.59,353.66,353.38,355.46,362.50,366.69,367.05,354.24,357.70,355.29,353.13,352.48,349.49,366.41,367.16,371.05,370.72,368.34,367.71,364.20,355.83,356.69,357.83,355.97,359.92,364.12,358.94,359.53,357.09,355.23,348.85,345.60,340.10,339.45,334.15,337.29,336.45,338.19,343.42,344.53,341.06,344.90,339.18,339.17,331.55,336.96,330.78,331.80,329.31,331.53,333.70,334.62,336.57,336.52,340.12,342.10,339.76,337.87,335.75,341.53,347.99,348.85,349.65,348.12,351.00,348.11,350.32,352.85,349.16,343.64,344.95,347.56,344.71,342.84,348.84,357.23,363.68,376.86,381.69,389.22,390.76,389.78,386.64,385.26,386.99,390.38,383.67,L8
2016-09-18 22:08:45+00:00,374.97,,,,,,360.90,360.02,361.99,359.37,354.85,353.40,354.16,353.07,360.15,365.92,,,,,369.22,367.77,367.60,363.86,364.05,356.72,348.96,354.65,362.29,367.45,370.63,,,,,,364.68,358.10,370.73,375.26,380.16,375.22,375.34,374.76,365.09,359.69,358.25,361.15,,,,,,355.88,350.76,348.89,344.70,339.34,342.23,335.43,342.27,344.34,348.12,347.93,,,,,,340.69,340.44,341.89,338.93,335.04,335.59,342.34,344.95,345.30,345.87,348.04,348.28,,,,,352.37,350.34,354.39,351.15,355.64,352.02,352.01,353.15,350.94,352.75,345.07,346.00,,,,,,375.56,380.78,384.68,385.23,386.55,383.23,383.22,382.76,386.21,380.19,L7
