dates,nzd0489-0000,nzd0489-0001,nzd0489-0002,nzd0489-0003,nzd0489-0004,nzd0489-0005,nzd0489-0006,nzd0489-0007,nzd0489-0008,nzd0489-0009,nzd0489-0010,nzd0489-0011,nzd0489-0012,nzd0489-0013,nzd0489-0014,nzd0489-0015,nzd0489-0016,nzd0489-0017,nzd0489-0018,nzd0489-0019,nzd0489-0020,nzd0489-0021,nzd0489-0022,nzd0489-0023,nzd0489-0024,nzd0489-0025,nzd0489-0026,nzd0489-0027,nzd0489-0028,nzd0489-0029,nzd0489-0030,nzd0489-0031,nzd0489-0032,nzd0489-0033,nzd0489-0034,nzd0489-0035,nzd0489-0036,nzd0489-0037,nzd0489-0038,nzd0489-0039,nzd0489-0040,nzd0489-0041,nzd0489-0042,nzd0489-0043,nzd0489-0044,nzd0489-0045,nzd0489-0046,nzd0489-0047,nzd0489-0048,nzd0489-0049,nzd0489-0050,nzd0489-0051,nzd0489-0052,nzd0489-0053,nzd0489-0054,nzd0489-0055,nzd0489-0056,nzd0489-0057,nzd0489-0058,nzd0489-0059,nzd0489-0060,nzd0489-0061,nzd0489-0062,nzd0489-0063,nzd0489-0064,nzd0489-0065,nzd0489-0066,nzd0489-0067,nzd0489-0068,nzd0489-0069,nzd0489-0070,nzd0489-0071,nzd0489-0072,nzd0489-0073,nzd0489-0074,nzd0489-0075,nzd0489-0076,nzd0489-0077,nzd0489-0078,nzd0489-0079,nzd0489-0080,nzd0489-0081,nzd0489-0082,nzd0489-0083,nzd0489-0084,nzd0489-0085,nzd0489-0086,satname
2008-08-18 22:03:44+00:00,324.21,354.77,346.35,356.49,353.49,356.56,346.48,340.00,336.93,341.40,340.87,334.60,332.98,334.64,328.16,338.14,343.81,352.54,354.73,348.24,348.21,336.49,337.12,328.05,330.05,331.57,329.67,330.28,339.74,346.27,353.77,333.15,336.70,340.14,337.67,323.46,328.79,327.84,316.74,316.26,311.84,321.32,333.43,341.10,344.47,342.66,330.55,348.30,341.79,339.45,329.26,316.76,325.11,345.12,348.72,358.32,352.18,358.18,361.24,368.28,373.04,374.51,372.37,373.50,373.85,374.37,371.40,373.02,374.16,367.69,359.31,359.28,355.76,366.78,362.84,366.31,368.36,358.64,361.20,364.45,366.48,362.77,361.80,354.55,356.29,356.08,346.15,L7
2008-11-14 21:57:52+00:00,355.29,354.81,344.94,363.38,354.28,353.38,339.33,334.51,332.63,339.83,344.79,339.03,331.40,330.59,327.12,340.34,345.98,354.99,360.12,352.78,352.27,334.07,340.16,325.84,331.68,331.57,329.68,331.22,341.86,351.02,355.19,336.56,337.78,345.11,343.41,325.98,333.24,332.33,319.78,320.37,313.34,323.86,338.02,342.70,346.32,345.37,327.99,346.32,337.24,336.61,329.54,316.16,326.00,351.18,355.43,361.34,354.75,359.60,364.59,374.66,371.19,374.99,374.00,374.59,381.53,383.65,374.48,375.57,375.39,364.90,356.50,356.16,357.70,369.41,364.17,365.68,373.54,362.23,363.46,369.59,373.92,364.07,364.28,350.70,343.58,354.68,340.97,L5
2008-11-22 22:03:51+00:00,350.09,354.19,347.16,360.90,353.46,354.96,343.60,334.51,332.63,341.40,344.92,339.51,332.99,332.97,329.21,341.30,345.92,355.39,359.66,353.16,352.69,340.31,344.73,333.07,331.68,331.57,333.81,334.68,340.70,348.56,354.24,336.89,339.59,344.50,341.63,326.12,333.48,333.81,322.02,321.85,313.34,323.86,338.45,344.37,348.18,344.40,327.50,345.86,338.82,338.02,330.33,319.05,327.55,353.08,359.02,361.34,354.75,362.15,367.94,376.93,373.89,376.29,375.60,374.46,380.91,381.88,375.18,374.77,374.68,364.90,356.50,356.99,357.30,366.68,361.84,362.67,370.25,359.18,362.80,367.81,371.61,363.13,362.14,351.65,343.58,355.04,343.51,L7
2009-01-01 21:59:19+00:00,350.10,356.16,350.11,361.54,354.58,358.21,347.81,340.31,338.22,343.47,346.71,341.25,335.43,334.51,331.30,341.64,345.94,354.77,358.74,353.42,352.32,343.04,348.34,338.90,339.91,343.63,339.30,340.28,341.91,348.99,354.02,337.61,340.83,344.06,340.57,326.07,333.11,333.16,322.67,322.32,323.38,330.26,341.61,349.26,348.29,343.99,327.50,345.86,338.82,338.02,330.33,319.05,327.55,353.08,359.02,366.32,361.30,367.54,373.45,377.81,374.14,375.26,374.45,372.29,378.95,379.91,375.11,375.16,372.93,365.14,362.85,361.51,363.24,366.39,360.81,361.32,367.76,358.71,361.92,365.98,369.13,361.17,361.00,352.18,347.20,354.62,345.55,L5
2009-01-17 21:59:44+00:00,346.71,356.70,349.06,356.79,350.63,357.06,348.66,341.94,338.79,341.75,342.92,337.59,331.44,332.86,331.05,341.46,342.28,352.66,356.59,351.96,346.44,342.99,346.98,338.26,340.48,344.91,339.61,340.36,337.75,343.96,349.17,336.91,340.10,342.03,334.67,325.34,330.22,332.01,321.40,320.34,322.95,329.08,338.75,345.67,347.73,343.92,328.27,344.68,337.13,335.91,328.46,316.77,326.15,354.68,356.66,366.58,361.76,366.99,372.45,376.56,373.58,374.35,372.97,369.54,376.25,377.32,374.10,372.70,370.62,362.74,361.58,361.99,361.93,364.65,359.93,360.34,367.39,356.24,362.07,367.25,369.40,361.63,360.82,352.18,347.20,352.35,343.75,L5
2009-01-25 22:04:21+00:00,346.71,356.70,349.06,356.79,350.63,357.06,348.66,341.94,338.79,341.75,342.92,337.59,331.44,332.86,331.05,341.46,342.28,352.66,356.59,351.96,346.44,342.99,346.98,338.26,340.48,344.91,339.61,337.22,337.75,343.96,349.17,334.27,336.49,337.02,328.69,325.34,328.73,330.93,316.95,314.78,317.74,324.44,333.44,345.67,347.73,343.92,327.59,343.53,335.63,333.87,327.03,314.74,324.85,354.57,355.47,364.91,359.86,361.02,372.45,376.56,373.58,373.01,372.17,368.78,376.32,377.65,373.17,370.57,369.19,361.45,360.03,360.96,361.40,364.65,359.93,359.90,366.76,356.77,361.08,365.73,367.67,360.07,360.35,351.48,350.10,352.87,343.00,L7
2009-03-14 22:04:45+00:00,348.98,358.56,361.30,360.20,351.28,358.93,356.58,350.78,348.06,348.77,346.68,341.85,338.44,340.94,336.43,344.43,343.69,352.58,356.06,354.95,350.41,353.07,352.77,345.50,345.19,351.47,344.63,339.58,340.16,345.04,352.92,336.03,338.34,335.35,325.34,327.03,328.55,331.19,316.37,316.71,319.50,325.57,333.06,348.96,352.06,346.73,329.60,344.96,337.24,333.67,327.46,318.09,325.86,357.16,358.42,369.02,367.32,367.37,377.22,378.24,374.50,372.89,372.25,366.13,373.72,375.93,373.05,369.45,369.16,362.11,363.77,363.71,362.35,366.89,361.66,358.18,360.25,355.73,359.23,359.49,359.27,355.75,360.42,355.56,357.68,357.68,346.09,L7
2009-03-30 22:04:52+00:00,346.60,356.15,359.03,359.02,350.65,357.61,355.50,349.40,347.11,348.90,347.18,342.17,338.83,340.67,337.06,344.43,343.69,352.54,356.99,355.06,350.46,352.91,353.22,345.58,344.99,351.56,343.91,339.91,341.01,346.03,354.05,336.83,338.34,335.35,326.69,327.37,329.25,331.44,317.91,318.86,320.96,326.48,333.67,348.55,352.16,346.48,329.34,344.96,337.24,333.65,327.12,318.54,328.69,357.57,357.62,368.43,366.57,368.01,377.61,378.05,374.90,372.83,372.25,366.13,373.96,375.17,372.98,369.31,368.62,362.52,365.36,365.24,363.81,367.96,363.61,359.40,360.25,355.73,359.06,360.28,360.73,356.68,360.57,356.15,358.03,357.92,345.64,L7
2009-05-01 22:05:01+00:00,338.90,352.28,356.11,355.44,349.48,357.61,355.50,349.40,344.13,347.13,345.24,340.21,336.68,338.90,333.94,341.83,343.07,351.76,356.13,354.63,350.67,352.95,353.01,345.58,344.99,351.56,342.84,339.34,340.16,345.52,352.37,334.79,337.49,336.53,327.19,326.76,328.36,330.75,317.19,318.86,320.96,325.96,333.09,348.21,351.27,344.96,328.63,345.06,338.47,334.66,327.33,318.74,329.14,356.55,357.62,368.43,364.34,367.07,375.90,376.84,373.13,371.94,371.31,366.82,374.13,375.50,373.71,368.66,368.13,362.52,364.54,364.76,362.95,367.49,363.50,359.68,360.11,355.76,359.65,359.96,360.63,356.40,360.57,356.15,358.05,357.77,346.47,L7
2009-06-18 22:05:01+00:00,330.18,341.68,346.74,345.65,347.14,356.68,351.71,345.05,339.92,344.40,343.36,339.14,336.14,336.48,333.92,338.15,339.29,349.52,354.03,352.81,348.29,350.85,351.92,346.82,347.04,349.45,338.63,336.03,339.99,346.67,354.14,333.84,335.52,335.32,327.68,325.81,326.24,326.88,314.31,318.90,322.88,326.54,332.35,348.48,351.92,343.25,327.94,344.50,336.73,333.56,322.69,313.28,325.33,352.46,353.86,367.34,362.19,362.85,374.30,374.73,372.68,371.42,370.42,368.21,374.26,374.37,374.17,365.65,365.41,363.73,365.66,366.00,362.93,369.19,365.40,362.30,362.07,358.52,361.10,361.79,360.14,354.76,361.86,359.45,361.07,358.50,350.58,L7
2009-08-05 22:04:48+00:00,318.65,332.64,336.99,339.47,341.09,351.03,348.14,340.74,337.35,343.14,344.21,340.43,337.94,337.81,336.88,341.71,343.23,352.42,356.59,354.73,352.01,353.42,355.00,347.66,347.41,346.01,335.15,336.47,341.43,349.52,356.98,339.28,342.02,350.42,337.43,327.02,328.62,330.16,320.32,330.36,331.14,335.33,341.45,353.11,352.77,345.34,330.42,352.20,346.27,338.58,325.45,319.16,333.40,361.16,362.10,373.18,364.65,367.37,374.95,377.10,374.90,377.41,376.26,379.64,378.45,377.19,380.02,370.86,368.79,370.23,370.84,371.56,367.88,373.86,372.25,369.45,367.98,364.35,363.69,364.79,367.98,360.28,367.88,366.87,367.26,367.43,354.10,L7
2009-08-28 22:10:33+00:00,318.65,332.64,336.99,339.47,341.09,351.03,348.14,340.74,337.35,343.14,344.21,340.43,337.94,337.81,336.17,341.19,342.72,351.56,354.99,354.73,352.01,353.42,355.00,347.66,347.41,346.01,335.15,336.47,341.43,349.52,356.98,339.10,341.71,348.89,336.55,327.02,328.62,330.16,320.32,330.36,331.14,335.33,341.45,353.11,352.77,345.34,329.69,349.95,345.10,338.17,325.76,318.55,332.62,358.99,359.52,373.18,364.65,367.37,374.95,377.10,374.90,377.23,375.12,376.52,376.34,375.88,379.17,369.68,366.47,370.23,370.84,371.56,367.88,373.86,372.25,366.70,364.81,360.91,360.66,361.83,365.13,357.27,364.20,366.87,367.26,367.43,354.10,L7
2009-10-24 22:04:54+00:00,309.43,328.02,334.19,335.96,339.93,348.15,346.89,336.63,332.99,338.32,339.46,336.27,333.31,333.17,335.08,339.51,340.99,349.15,350.03,351.56,352.45,351.96,352.17,345.38,346.41,340.01,331.19,333.38,338.37,347.14,353.88,337.86,341.34,348.35,335.62,323.11,327.24,328.89,319.89,327.89,334.01,334.55,342.11,353.35,352.34,344.73,329.19,349.94,345.54,339.27,325.12,317.02,330.77,354.34,355.97,373.84,362.31,362.12,369.22,372.65,371.08,376.22,373.88,375.09,375.28,376.63,380.80,369.06,366.60,368.97,366.09,366.49,365.03,373.09,369.16,366.26,360.36,356.45,356.71,359.43,364.76,354.22,357.48,362.08,364.55,362.59,354.25,L7
2009-11-25 22:05:21+00:00,315.54,323.72,330.91,334.51,337.63,348.15,346.89,334.56,333.00,337.27,339.47,336.71,333.93,331.39,337.31,340.10,339.92,347.84,347.34,344.33,346.80,348.21,347.76,345.38,346.41,338.64,330.47,333.45,337.78,346.22,354.57,339.88,341.18,346.62,334.02,321.90,326.20,328.19,320.42,327.89,334.01,335.20,343.20,353.15,352.42,345.10,328.84,349.12,345.57,338.12,324.65,314.39,327.51,350.71,355.97,373.84,363.47,361.23,368.32,373.00,374.17,377.72,374.42,374.61,374.69,373.08,378.15,368.07,367.23,368.97,365.61,366.38,367.60,374.14,370.44,365.80,357.92,353.75,352.81,357.91,363.27,353.37,357.48,362.08,363.14,360.24,352.27,L7
2010-01-28 22:06:19+00:00,315.54,331.39,333.30,337.96,337.63,348.15,351.03,337.25,336.65,339.33,340.90,337.22,335.19,333.40,336.54,341.18,342.01,348.38,345.67,337.57,345.72,346.90,347.76,343.50,343.83,340.99,335.20,339.91,341.09,348.18,354.30,341.13,342.02,347.06,333.05,326.04,326.56,328.19,320.76,327.67,335.33,335.45,343.67,353.79,351.05,346.66,330.72,349.61,346.67,336.89,327.10,314.07,327.49,350.71,355.97,375.74,363.44,361.97,368.36,373.82,373.58,376.86,374.32,373.95,371.32,368.91,375.91,368.07,369.23,370.13,367.99,367.76,371.56,374.72,372.27,365.27,358.70,353.17,351.68,354.11,363.53,353.37,359.22,360.65,365.47,364.42,349.88,L7
2010-02-05 22:05:29+00:00,324.15,337.23,340.60,340.52,344.46,355.85,354.62,340.65,337.51,343.27,341.97,336.19,336.42,336.13,335.87,340.23,341.70,347.26,347.83,345.75,344.97,346.58,346.75,342.14,344.06,343.76,339.16,341.95,340.76,347.25,354.30,340.37,343.54,343.06,333.21,326.71,327.64,329.27,321.87,327.53,336.06,332.13,342.95,352.18,355.54,348.57,332.63,350.50,348.18,342.65,331.99,322.59,323.92,343.38,348.39,362.66,357.32,360.07,363.85,366.18,368.34,372.58,371.81,369.54,371.32,368.91,371.62,364.36,371.07,374.82,371.69,371.86,374.42,376.65,373.26,365.09,358.67,350.81,354.30,357.35,357.99,350.89,355.60,356.46,362.01,360.10,350.68,L5
2010-03-01 22:06:39+00:00,340.16,342.35,344.27,343.80,344.89,354.39,352.40,341.00,338.45,344.08,342.96,338.06,336.12,336.74,337.57,341.38,341.14,346.71,347.87,346.52,343.80,345.90,345.75,340.73,340.52,342.68,335.74,339.27,339.88,346.73,354.30,339.95,343.70,342.77,332.88,325.15,326.30,326.91,319.36,324.36,332.39,331.30,341.52,347.12,356.35,348.57,339.31,357.76,355.80,352.00,341.05,332.02,335.80,353.90,367.95,383.75,369.22,369.95,371.54,378.82,368.34,373.11,376.00,371.88,375.17,384.21,380.23,370.94,378.55,375.81,374.74,376.05,380.35,378.73,373.26,368.12,366.82,355.60,358.20,361.04,362.77,359.02,362.96,361.19,368.11,366.57,355.06,L7
2010-05-04 22:06:46+00:00,340.16,342.35,346.38,347.12,347.70,360.09,357.07,345.23,342.39,346.75,346.86,341.80,340.69,341.04,340.45,343.04,342.48,347.60,348.54,346.52,343.80,346.75,346.22,340.66,339.34,341.57,335.53,338.18,340.57,347.60,355.18,340.04,344.87,343.25,333.20,325.15,326.30,326.02,318.47,323.21,329.28,330.28,339.08,345.96,356.24,350.75,343.43,362.23,360.92,357.05,341.05,332.02,337.64,355.79,371.87,386.18,372.33,375.69,378.14,391.17,381.58,379.96,377.38,376.28,378.59,384.21,380.23,370.88,377.79,378.30,377.35,381.09,383.04,382.61,378.12,371.59,370.94,359.86,361.50,361.04,362.77,362.50,367.56,365.36,372.52,369.97,359.86,L7
2010-06-12 22:12:31+00:00,353.95,353.49,352.37,352.24,351.76,360.09,354.48,348.09,343.95,348.38,349.49,345.67,345.48,347.67,345.13,346.79,345.11,349.94,351.33,351.00,348.32,349.62,348.71,340.66,338.66,340.57,333.16,337.17,340.17,347.54,354.30,340.25,345.25,345.33,335.42,326.65,328.44,326.52,319.47,323.21,327.45,335.06,339.91,346.00,357.01,357.46,342.96,361.11,366.30,364.03,347.98,342.00,347.29,365.73,371.87,374.51,370.42,378.78,383.32,395.83,379.37,379.84,377.74,380.14,381.40,401.26,392.97,375.91,377.79,378.30,376.71,382.28,383.22,383.18,379.01,373.54,376.56,364.23,364.97,363.57,367.09,366.13,367.56,365.36,377.52,375.01,363.95,L7
2010-07-23 22:06:50+00:00,353.95,354.87,354.58,354.83,353.33,361.49,354.95,348.27,344.65,349.20,350.15,345.67,345.48,347.67,344.28,346.07,346.01,351.38,352.19,350.03,348.12,350.29,349.28,341.88,341.19,344.04,334.75,336.48,340.17,347.54,356.64,342.05,345.82,346.19,335.64,326.86,327.53,327.93,322.79,326.37,331.32,334.94,341.70,347.93,357.01,357.46,341.93,357.76,359.75,357.40,342.03,334.79,339.71,362.99,367.02,374.11,368.37,377.09,382.78,395.83,379.37,378.86,379.78,380.42,377.65,386.82,384.00,376.13,376.71,378.79,376.98,381.65,382.78,383.18,379.01,371.76,374.57,364.32,364.90,364.46,366.18,365.93,368.35,365.94,378.64,374.89,364.81,L7
2010-08-15 22:12:36+00:00,372.17,355.12,346.87,351.23,348.88,356.43,351.16,346.81,344.33,347.41,349.32,346.01,342.36,342.50,342.54,344.12,343.70,350.39,351.48,348.09,345.67,350.30,347.38,341.04,338.70,349.67,336.00,334.70,340.55,343.83,355.24,340.34,343.09,346.22,334.55,323.98,322.74,324.93,323.52,329.77,330.70,334.08,340.02,345.90,357.71,351.44,339.83,355.73,358.73,356.56,342.16,332.38,326.50,352.77,354.84,366.18,359.71,368.14,382.78,383.09,379.37,378.86,379.78,380.42,377.65,386.82,375.64,374.38,368.00,372.92,368.41,375.04,377.08,379.39,378.14,370.59,375.68,367.27,366.43,365.94,368.71,370.07,373.13,369.25,377.43,368.21,359.42,L7
2010-08-31 22:12:39+00:00,,357.65,344.06,350.42,349.79,358.08,351.95,348.39,345.35,347.71,350.46,348.35,349.52,346.43,344.12,344.35,346.31,350.55,352.34,348.62,346.37,350.08,349.68,343.32,340.90,352.50,339.48,336.24,341.94,343.44,355.24,341.74,343.69,348.67,335.03,326.91,324.80,326.88,328.26,334.74,332.58,335.85,340.96,350.55,357.34,351.44,335.51,350.98,352.66,344.76,327.28,311.53,317.90,341.37,342.82,356.51,351.39,362.75,381.40,376.07,379.37,379.16,378.65,385.11,373.58,369.42,366.84,365.25,357.82,367.03,361.60,367.00,370.33,376.83,378.14,370.59,369.93,365.34,360.04,358.66,362.00,363.69,363.85,362.07,367.52,356.98,355.04,L7
2010-09-09 22:06:53+00:00,386.14,355.38,344.38,353.41,351.19,357.65,352.71,347.71,344.31,346.97,349.42,344.14,343.94,351.99,341.62,343.81,346.31,350.55,351.82,348.57,345.31,348.36,347.37,339.46,338.80,349.38,336.94,334.42,339.66,342.95,354.87,342.47,343.69,348.67,335.36,325.51,324.63,325.99,324.22,329.26,330.07,334.92,344.63,352.02,357.34,351.44,329.02,347.73,352.66,344.76,318.91,302.47,317.74,341.37,350.55,362.38,351.39,362.75,381.17,377.38,376.99,378.05,378.65,385.11,372.40,377.01,371.42,366.99,359.99,369.01,361.18,368.24,368.07,375.79,374.97,376.07,369.93,365.34,360.04,362.86,367.30,363.69,363.85,367.60,367.52,356.98,355.04,L7
2010-09-25 22:06:53+00:00,361.13,346.06,342.43,350.96,348.81,355.07,350.92,345.51,342.17,344.79,347.84,340.06,336.25,336.31,333.41,340.53,342.42,350.55,351.82,346.82,344.89,347.81,346.42,338.43,337.16,346.89,335.03,333.49,337.68,340.84,353.87,340.44,339.70,348.67,335.36,324.62,324.67,325.84,322.38,326.26,328.22,331.75,342.27,346.61,349.90,331.73,324.50,344.22,352.66,344.76,318.91,299.59,317.94,340.54,348.19,360.59,349.86,359.40,374.82,373.50,372.15,373.25,373.14,385.11,372.40,373.19,367.98,363.67,357.80,367.29,360.72,365.80,366.87,372.45,370.09,369.19,362.62,365.34,360.04,362.86,364.95,360.81,361.75,364.81,363.92,355.45,350.60,L7
2010-10-11 22:06:57+00:00,357.15,346.79,344.80,352.07,349.52,355.86,352.07,345.99,342.71,345.32,347.84,340.06,332.79,332.62,332.43,341.08,343.32,352.22,352.52,347.44,346.02,348.42,347.61,339.30,337.79,346.13,335.42,333.49,337.68,342.44,354.98,340.39,338.99,346.14,335.08,324.97,326.15,326.97,322.48,325.48,328.66,330.86,342.68,346.61,349.90,332.25,325.06,344.73,349.19,343.34,322.10,304.64,320.29,342.64,349.35,360.68,351.32,359.88,374.82,373.50,373.68,373.79,373.87,379.67,372.67,373.74,368.38,364.19,359.35,367.29,361.65,366.21,366.87,372.45,371.11,368.37,362.32,364.12,360.60,363.34,366.21,361.47,362.38,364.25,364.48,357.22,350.60,L7
2010-11-03 22:13:20+00:00,357.15,346.79,344.32,351.78,348.62,353.71,350.00,343.90,340.64,344.01,346.19,335.91,327.21,328.01,328.91,340.15,343.12,352.85,352.91,347.44,346.02,348.18,347.42,339.16,337.91,347.62,335.90,333.30,336.70,340.94,354.34,339.96,336.50,345.36,334.91,324.97,326.50,327.73,322.55,324.61,328.60,331.33,343.75,345.65,348.03,322.66,320.48,339.34,341.16,338.36,322.10,305.76,317.63,341.33,348.31,359.54,347.90,355.77,372.17,367.25,370.04,370.82,372.19,374.88,370.01,373.74,367.82,363.81,358.02,367.01,360.36,363.78,363.60,367.24,367.71,366.03,360.38,363.16,358.62,362.67,364.73,359.96,359.03,364.25,363.07,356.10,347.33,L7
2010-11-28 22:07:29+00:00,350.22,349.00,346.63,352.61,350.39,355.49,351.28,344.47,340.71,344.40,346.13,335.91,327.21,328.01,328.91,340.15,343.12,352.85,352.91,347.44,346.02,348.18,347.42,339.16,337.91,347.62,335.90,333.30,336.70,340.94,354.34,339.96,336.50,345.36,334.91,324.97,326.50,327.73,322.55,324.61,328.60,331.33,343.75,345.65,348.03,322.66,320.48,339.34,344.00,340.38,324.16,307.74,318.60,342.32,349.06,360.71,349.35,356.91,369.48,368.45,370.23,370.82,371.19,371.97,370.09,373.44,369.36,364.58,359.29,366.58,360.81,363.88,364.16,368.79,367.71,366.03,360.29,359.79,358.90,361.98,364.31,359.34,358.53,363.58,362.89,357.07,349.93,L7
2010-12-14 22:07:37+00:00,347.22,350.73,348.50,352.61,350.39,355.49,353.02,346.39,342.57,345.92,346.87,337.83,330.25,330.44,330.76,339.95,342.54,351.77,352.34,347.25,346.54,348.18,347.42,339.16,337.84,349.33,337.38,333.95,336.72,339.92,355.18,340.44,337.42,342.24,332.96,324.34,326.01,328.00,322.55,324.35,330.04,327.91,343.30,345.00,347.76,328.99,324.36,344.66,347.40,342.86,326.10,310.69,319.94,342.32,350.47,363.77,351.98,356.80,369.00,367.61,371.99,371.95,372.73,372.28,371.77,375.00,371.15,364.58,359.29,367.79,362.94,365.48,365.14,371.26,367.85,366.79,357.74,357.34,359.20,361.03,364.15,359.34,358.53,363.22,364.18,359.44,352.06,L7
2010-12-21 22:13:27+00:00,347.22,350.73,348.50,352.61,350.39,355.49,353.02,346.39,342.57,345.92,346.87,337.83,330.25,330.44,330.76,339.95,342.54,351.77,350.95,346.86,346.23,347.76,346.63,339.16,337.84,349.33,337.38,333.95,336.72,339.92,355.18,340.44,337.42,342.24,332.96,323.62,325.78,327.45,321.50,324.35,330.04,327.91,343.30,345.00,347.76,328.99,324.36,344.66,347.40,342.86,327.25,312.03,322.50,345.24,352.46,366.00,355.20,359.20,369.00,367.61,371.99,371.95,372.73,372.28,371.77,376.04,373.20,366.42,360.50,368.10,364.35,367.10,368.20,371.26,367.85,366.79,357.74,357.34,359.20,361.25,364.61,361.48,359.36,362.74,365.58,360.73,352.91,L7
2011-01-30 22:10:20+00:00,347.22,349.35,346.39,350.61,348.86,353.45,352.38,345.87,341.61,344.60,333.77,337.83,330.25,330.44,328.03,338.96,340.49,350.46,342.81,346.66,346.01,347.01,345.55,336.62,334.65,346.92,336.32,334.17,336.72,339.92,352.48,337.79,333.67,338.55,332.06,322.97,325.90,326.87,319.07,321.91,325.84,326.27,341.92,341.45,347.76,328.99,320.98,344.74,349.83,344.20,326.76,310.99,322.27,343.49,351.86,365.01,354.03,357.06,365.96,367.61,371.99,370.96,369.44,369.38,372.09,376.56,373.00,365.15,359.01,366.52,362.60,365.68,366.13,371.26,367.85,367.33,356.02,354.90,357.84,360.41,364.64,360.93,357.62,362.06,363.08,358.78,349.83,L5
2011-01-31 22:08:00+00:00,347.22,349.35,346.39,350.61,348.86,353.45,352.38,345.87,341.61,340.46,332.14,333.94,329.52,329.47,326.88,338.01,339.40,347.93,342.81,346.66,345.57,346.29,345.20,334.84,333.55,343.22,334.71,332.53,334.67,339.41,350.34,337.23,334.95,338.23,332.06,322.97,325.90,327.13,318.31,321.01,324.09,326.27,341.92,341.45,347.76,328.99,320.98,344.74,349.83,344.20,326.76,310.99,322.27,343.49,351.86,365.01,354.03,357.06,365.96,367.61,371.99,370.96,369.44,369.38,372.09,376.56,373.00,365.15,359.01,366.52,362.60,365.68,366.13,371.26,367.85,367.33,356.02,354.90,357.84,360.41,364.64,360.93,358.25,362.00,363.03,359.08,349.95,L7
2011-02-08 22:04:35+00:00,345.30,349.60,347.62,351.69,349.63,354.59,352.96,346.10,341.27,340.87,333.40,335.61,330.72,330.65,329.08,338.93,340.44,349.35,344.46,346.93,346.02,347.52,346.85,337.55,334.65,341.83,333.32,332.21,334.70,339.55,349.24,336.62,335.29,339.55,333.17,323.54,326.40,327.96,319.56,321.46,325.59,324.95,339.81,340.58,346.19,332.08,322.95,345.41,349.07,344.46,328.02,312.44,323.58,344.79,352.33,364.99,354.06,357.33,365.40,367.50,370.43,369.33,368.76,372.10,374.39,377.25,373.95,366.42,361.34,367.62,362.83,365.83,366.89,372.40,367.74,366.64,357.19,357.91,360.09,361.59,364.71,362.16,359.72,362.53,362.97,359.16,350.37,L5
2011-02-16 22:08:03+00:00,349.22,353.59,354.10,357.53,353.55,358.26,355.87,346.70,342.22,341.45,335.42,336.59,331.41,333.13,329.26,339.74,340.82,349.35,344.46,346.93,345.86,346.60,347.84,338.14,334.95,335.98,329.02,329.97,331.60,339.91,350.05,336.73,335.27,339.69,333.17,323.54,327.06,328.57,318.22,318.37,325.59,324.95,339.81,340.58,339.16,332.08,322.95,345.41,349.07,344.46,328.02,312.93,328.75,349.70,357.64,370.00,359.70,362.06,367.08,372.88,369.94,368.98,369.89,372.10,374.39,379.22,375.59,367.25,364.84,369.19,364.70,367.62,371.34,373.69,368.49,367.41,360.56,361.92,360.09,362.81,365.05,364.05,360.68,362.99,364.30,362.96,353.53,L7
2011-03-12 22:04:31+00:00,342.64,353.99,355.71,356.94,354.19,359.73,356.88,347.61,343.37,342.00,335.67,337.80,332.53,330.85,329.86,340.41,341.99,351.10,344.32,346.46,346.53,348.83,350.07,341.27,337.13,335.83,330.45,332.75,334.47,341.67,351.08,337.17,337.27,341.61,333.36,324.43,328.33,330.55,321.19,321.26,328.49,324.82,336.73,337.96,343.15,336.42,329.70,350.06,349.90,346.53,334.43,318.42,332.08,352.47,356.87,368.60,360.18,362.31,365.85,375.49,371.78,370.03,371.43,376.57,380.99,381.11,376.87,369.97,369.09,372.08,368.00,369.77,374.93,378.08,371.01,365.92,363.04,363.28,364.14,363.57,364.87,366.85,363.92,362.86,366.79,365.61,354.94,L5
2011-03-27 22:13:58+00:00,343.73,358.42,359.22,360.10,357.17,362.73,359.38,349.43,345.00,342.85,334.83,338.98,334.47,335.17,333.37,342.04,337.89,351.10,344.32,347.43,347.00,349.46,351.15,342.46,338.49,336.06,331.28,333.55,335.41,342.87,351.29,337.98,338.87,341.61,333.36,324.92,328.91,326.98,322.22,322.43,330.03,326.25,337.72,342.30,348.35,342.52,331.67,351.01,347.55,344.26,332.85,320.85,332.33,352.81,358.07,371.02,362.52,364.63,369.14,379.00,374.14,371.98,372.85,375.02,379.09,383.12,379.52,372.62,371.67,373.99,369.43,372.42,377.27,381.88,374.12,369.25,366.32,361.18,361.83,361.56,364.58,368.53,364.82,364.36,368.95,367.65,357.46,L7
