dates,satname,nzd0489-0000,nzd0489-0001,nzd0489-0002,nzd0489-0003,nzd0489-0004,nzd0489-0005,nzd0489-0006,nzd0489-0007,nzd0489-0008,nzd0489-0009,nzd0489-0010,nzd0489-0011,nzd0489-0012,nzd0489-0013,nzd0489-0014,nzd0489-0015,nzd0489-0016,nzd0489-0017,nzd0489-0018,nzd0489-0019,nzd0489-0020,nzd0489-0021,nzd0489-0022,nzd0489-0023,nzd0489-0024,nzd0489-0025,nzd0489-0026,nzd0489-0027,nzd0489-0028,nzd0489-0029,nzd0489-0030,nzd0489-0031,nzd0489-0032,nzd0489-0033,nzd0489-0034,nzd0489-0035,nzd0489-0036,nzd0489-0037,nzd0489-0038,nzd0489-0039,nzd0489-0040,nzd0489-0041,nzd0489-0042,nzd0489-0043,nzd0489-0044,nzd0489-0045,nzd0489-0046,nzd0489-0047,nzd0489-0048,nzd0489-0049,nzd0489-0050,nzd0489-0051,nzd0489-0052,nzd0489-0053,nzd0489-0054,nzd0489-0055,nzd0489-0056,nzd0489-0057,nzd0489-0058,nzd0489-0059,nzd0489-0060,nzd0489-0061,nzd0489-0062,nzd0489-0063,nzd0489-0064,nzd0489-0065,nzd0489-0066,nzd0489-0067,nzd0489-0068,nzd0489-0069,nzd0489-0070,nzd0489-0071,nzd0489-0072,nzd0489-0073,nzd0489-0074,nzd0489-0075,nzd0489-0076,nzd0489-0077,nzd0489-0078,nzd0489-0079,nzd0489-0080,nzd0489-0081,nzd0489-0082,nzd0489-0083,nzd0489-0084,nzd0489-0085,nzd0489-0086
2017-01-14 22:20:33+00:00,L8,371.54,403.97,397.16,398.79,386.33,380.14,373.77,361.33,356.15,358.70,354.83,349.95,343.51,340.20,339.19,348.15,349.80,355.72,356.87,348.07,348.24,350.71,347.01,340.99,340.46,347.20,336.58,342.86,343.38,346.21,362.85,354.64,359.91,353.50,334.20,326.29,333.63,343.20,338.84,340.92,333.81,349.66,363.38,372.37,381.58,388.72,368.11,376.93,376.80,369.24,348.80,343.68,340.56,381.06,382.35,393.16,388.02,399.80,401.48,400.35,392.68,396.03,397.92,408.88,410.05,411.44,405.70,390.34,392.48,393.21,384.99,397.27,390.89,395.61,390.09,387.33,389.33,378.05,384.50,381.67,386.84,400.89,395.88,390.92,408.75,402.80,392.40
2017-02-08 22:14:34+00:00,L8,362.95,401.59,399.68,387.49,379.24,386.51,379.09,367.76,369.02,371.21,368.96,356.46,350.62,358.92,358.34,359.97,357.29,360.54,358.70,357.01,354.23,355.13,351.62,343.89,346.53,353.71,341.50,345.37,343.59,350.33,362.42,351.85,353.91,351.99,342.65,335.40,342.37,344.39,336.72,334.12,341.89,352.12,349.27,364.14,375.32,366.97,353.39,372.84,369.92,366.82,354.56,346.71,347.60,379.19,377.47,383.58,382.87,387.86,390.74,388.95,392.30,392.41,393.37,406.52,412.44,395.31,398.43,389.91,392.97,395.48,397.92,403.40,394.91,400.77,395.76,392.02,391.95,379.56,375.73,376.56,387.97,398.24,397.16,391.99,399.13,389.15,381.12
2017-02-15 22:20:43+00:00,L8,347.30,370.03,373.18,374.70,369.60,376.14,372.41,363.57,361.44,364.13,363.43,352.71,348.32,346.64,348.73,351.22,353.15,359.19,360.31,354.41,353.51,352.78,349.19,338.47,332.71,342.99,330.48,335.85,337.88,340.85,349.83,335.16,345.19,343.54,337.12,331.57,335.55,337.93,330.87,329.53,327.74,330.23,339.43,340.08,342.69,338.74,339.84,354.65,349.74,346.93,335.24,325.40,339.39,361.69,360.24,371.05,362.58,368.90,374.83,379.86,371.08,376.08,379.04,383.04,383.78,382.78,373.34,375.93,372.64,378.83,378.13,378.80,374.31,374.40,371.28,365.30,363.89,363.33,358.93,365.20,367.64,375.96,378.20,371.54,373.66,370.62,361.91
2017-02-24 22:14:29+00:00,L8,382.69,404.61,405.36,404.83,395.46,397.51,391.94,381.02,376.61,378.66,376.67,371.09,366.15,363.74,357.30,362.07,358.88,363.85,366.17,359.92,356.13,355.09,353.07,344.99,331.44,347.25,343.85,353.12,350.00,351.98,360.59,351.63,357.95,358.17,348.86,341.87,347.43,347.91,340.80,337.84,345.64,349.69,352.42,371.74,372.68,387.92,354.55,368.93,367.65,365.67,354.61,341.91,350.20,371.83,381.54,392.29,383.74,384.83,392.51,396.43,392.25,388.61,391.76,395.31,397.99,399.06,401.76,390.24,389.14,391.90,407.63,406.60,394.34,386.44,382.07,387.99,388.22,382.61,376.62,375.10,387.21,400.70,397.96,393.22,399.62,387.34,379.71
2017-04-20 22:20:11+00:00,L8,337.25,354.24,349.25,363.69,364.53,372.16,367.33,358.62,351.24,355.02,356.44,344.14,300.40,284.74,337.52,338.73,341.39,346.30,347.42,346.45,342.83,345.14,339.44,329.97,322.76,325.81,322.24,322.49,326.64,331.50,336.49,320.44,324.39,333.43,329.38,319.86,319.33,325.12,311.42,309.47,318.73,325.75,323.23,328.55,325.68,330.45,328.40,348.73,339.69,339.35,321.56,297.57,328.72,334.26,339.60,350.20,345.93,351.98,356.06,367.10,365.17,362.09,365.52,357.19,362.83,363.51,376.49,376.35,372.91,366.42,364.90,362.67,366.89,369.89,360.57,359.56,356.39,355.20,352.91,358.75,351.35,365.47,369.57,363.59,357.06,359.24,353.35
2017-04-21 22:17:00+00:00,L7,337.53,357.49,348.91,363.40,363.81,370.61,366.05,357.60,352.15,,,,309.47,292.13,343.61,344.73,343.57,350.97,352.06,345.36,342.59,339.78,336.29,325.95,320.67,324.94,319.32,,,333.98,345.38,330.91,323.34,338.56,333.27,326.13,327.49,322.73,315.81,317.08,324.89,322.78,,,334.54,334.62,337.40,352.57,344.48,341.53,324.47,305.97,326.77,343.36,336.64,353.53,346.34,,,378.31,369.23,376.59,370.07,369.61,364.64,370.35,379.05,379.26,375.62,370.84,365.77,,,380.88,375.98,366.47,366.77,362.05,359.85,353.58,352.70,360.72,365.48,365.01,362.14,,
2017-05-06 22:19:43+00:00,L8,341.21,366.08,372.82,376.23,372.13,377.16,374.09,362.73,360.59,364.24,360.10,347.94,341.93,336.59,338.55,349.92,349.69,363.36,359.29,354.10,348.97,348.54,353.40,337.76,339.20,332.22,328.91,332.06,336.21,345.96,340.69,332.39,330.66,336.12,328.74,326.86,333.42,333.52,332.10,333.77,339.12,325.59,329.08,332.82,339.71,335.45,334.95,353.98,348.15,341.38,331.83,315.20,329.68,346.03,347.90,358.81,356.63,362.06,368.11,380.74,373.70,370.90,373.43,366.05,372.33,384.01,386.50,379.16,381.89,378.43,378.57,378.01,378.66,372.63,372.72,365.59,363.21,363.89,362.32,367.91,362.08,370.85,376.64,375.91,369.44,372.58,355.72
2017-05-07 22:17:04+00:00,L7,353.11,376.19,380.77,380.78,375.69,380.08,375.86,365.90,360.38,364.03,360.96,352.44,348.81,,,351.56,352.45,358.33,360.33,357.19,354.91,353.66,357.23,347.27,350.62,341.73,340.62,343.46,350.27,354.09,,,345.34,341.48,341.44,335.46,340.26,340.36,337.81,339.99,341.64,336.33,344.19,343.19,358.71,,,369.04,361.36,349.10,339.71,327.25,342.75,363.27,368.17,374.01,372.84,369.18,384.50,393.55,,,381.55,377.52,379.94,393.65,396.18,392.29,394.56,385.59,391.36,392.70,392.86,394.68,,,382.03,375.82,378.69,373.89,375.71,379.93,385.19,390.21,383.22,383.43,376.64
2017-05-14 22:22:52+00:00,L7,,384.04,394.36,394.03,393.66,391.64,391.44,,,,,,,,,,,,,,,356.21,360.59,351.26,355.84,347.90,335.13,342.18,348.17,352.59,,,,,,,,349.59,342.32,344.96,350.94,340.93,339.45,350.87,348.27,,,,,,,,344.49,368.87,366.05,376.97,375.46,369.93,383.98,389.79,385.69,,,,,,,400.21,397.40,395.23,393.79,387.63,381.73,386.89,380.45,,,,,,,385.98,392.87,394.34,394.45,378.42,371.38
2017-05-22 22:19:54+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,566.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.92,,,,,,,,,,,372.35,387.69,393.43,441.61,,349.23
2017-05-23 22:17:07+00:00,L7,336.98,369.07,364.98,369.24,366.57,373.65,372.94,354.00,357.83,361.58,361.13,353.30,,,,353.80,355.00,363.68,359.82,357.12,352.08,351.58,350.82,345.86,339.13,342.92,338.71,347.40,346.75,,,,338.72,341.90,330.03,328.12,335.16,337.92,332.84,341.25,341.09,342.69,345.44,348.38,356.82,,,355.58,353.14,348.05,331.55,323.14,336.61,351.53,355.90,371.82,364.42,374.55,382.79,392.46,,,383.69,384.72,378.13,382.13,381.36,376.42,384.52,385.64,386.77,388.05,384.86,395.52,,,365.93,366.92,361.72,370.68,372.62,375.71,377.62,380.83,385.51,382.97,372.94
2017-06-07 22:20:26+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.51,350.95,353.20,353.72,343.27,335.92,343.23,348.01,342.77,338.19,349.48,347.35,354.30,361.06,377.77,370.26,356.96,371.94,368.36,355.56,346.15,338.55,345.62,372.43,370.82,379.31,371.57,383.15,397.62,400.34,394.34,394.04,392.29,388.69,387.57,387.37,388.64,378.07,375.27,373.46,375.79,381.09,377.57,374.94,369.98,359.80,361.98,354.21,358.49,363.92,367.84,377.15,376.86,381.65,387.18,386.70,380.97
2017-06-08 22:17:12+00:00,L7,306.98,421.23,393.81,377.44,386.74,383.31,384.48,373.92,368.27,373.40,368.83,,,356.16,351.41,360.91,365.85,364.28,366.77,360.44,361.24,360.58,357.11,355.05,350.90,352.16,351.22,356.58,,,365.56,354.54,354.13,357.03,349.03,338.97,347.28,353.76,350.76,344.27,357.82,365.07,371.81,,,379.51,360.03,378.09,373.35,357.27,354.11,348.35,358.26,378.33,381.79,391.24,390.20,393.43,,,400.38,397.86,403.50,401.22,403.49,406.05,402.59,393.16,390.68,397.16,396.73,413.84,,,397.56,393.70,398.06,386.18,395.55,393.94,400.74,396.32,394.69,414.93,406.49,,396.54
2017-06-15 22:23:00+00:00,L7,,,,,,,,,,,,,,,330.87,342.06,345.50,351.38,,,,,,,,,,,,,,324.46,318.91,322.86,322.57,,307.83,305.20,298.44,291.50,,,,,,,322.67,341.91,335.81,328.54,312.91,293.34,310.29,327.78,334.12,,,,,,,365.60,366.19,370.46,368.16,362.55,355.56,355.49,356.03,,,,,,,,352.67,359.96,354.20,352.80,343.42,347.28,358.12,,,,
2017-06-23 22:20:32+00:00,L8,,,,,,,,,,,,,,,,,,,,,351.76,361.82,,,407.29,385.71,354.25,352.50,358.51,341.50,330.82,329.93,345.72,340.12,331.68,329.51,342.19,331.79,340.71,353.54,348.97,347.81,359.74,393.70,418.78,,362.16,381.01,374.94,382.46,367.16,383.57,386.52,388.18,371.89,371.92,378.23,,399.65,,,377.98,373.08,367.84,353.80,,,335.95,339.83,342.82,370.66,356.11,341.62,,369.91,358.25,360.15,363.53,352.07,,396.72,,391.45,393.36,409.03,372.46,394.07
2017-06-24 22:17:15+00:00,L7,97.62,399.75,351.35,352.48,352.70,355.86,369.91,350.83,342.32,352.08,350.98,347.40,351.04,,,345.70,350.32,357.71,354.02,350.25,351.81,352.61,345.01,345.81,354.71,,,343.08,349.32,350.09,,,339.88,346.33,327.47,326.00,333.00,340.16,329.75,341.08,348.76,330.64,367.74,378.57,396.83,,,377.86,379.41,365.49,359.43,345.19,346.55,370.73,372.29,385.74,377.61,390.98,404.20,404.38,,,395.46,392.93,392.77,388.63,391.99,386.78,389.16,406.49,385.39,394.45,390.84,394.34,390.19,,390.73,387.15,386.33,396.12,399.42,388.06,409.73,402.81,399.54,403.68,392.73
2017-07-02 22:14:23+00:00,L8,107.51,304.23,325.23,342.18,339.75,343.31,341.90,334.80,335.42,339.95,333.54,323.57,319.45,322.04,315.58,333.14,334.45,338.37,335.49,337.18,338.54,338.97,330.36,319.92,316.82,315.09,304.26,314.59,319.22,323.68,332.32,318.38,313.29,326.65,317.86,309.39,305.84,305.62,295.47,305.33,314.65,319.28,319.35,324.74,324.33,315.08,300.84,327.49,323.86,327.18,310.88,297.85,309.49,326.96,328.94,343.43,337.76,344.00,358.63,362.90,355.47,346.74,345.85,346.30,350.62,346.01,347.35,341.60,344.04,351.09,353.07,353.52,346.76,353.52,345.60,339.91,345.84,342.71,345.53,339.22,337.89,345.43,347.49,343.10,346.12,343.90,338.05
2017-07-09 22:20:11+00:00,L8,322.82,365.01,397.52,403.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.58,,366.31,381.31,378.21,369.53,358.42,602.00,571.74,646.54,,384.55,379.59,390.50,398.93,402.11,389.08,375.66,383.96,386.96,389.34,379.86,371.41,355.79,358.13,370.18,368.59,364.19,362.14,367.04,354.33,355.74,362.45,351.03,363.82,361.14,346.83,340.77,340.30,349.42,345.37,358.36,359.85
2017-07-17 22:23:03+00:00,L7,,,,,,,,332.30,336.54,340.36,,,,,,,,,,,,,,315.05,311.41,301.84,283.43,295.94,,320.18,323.82,312.91,,,,,,,,294.92,307.20,312.48,310.08,318.07,311.90,305.19,298.62,316.85,,,,,,,318.68,336.52,329.94,336.62,346.70,344.98,335.56,328.23,,,,,,,,349.46,339.06,344.19,336.51,340.77,332.07,322.51,327.37,,,,,,,334.72,347.85,329.52,330.45
2017-08-02 22:23:01+00:00,L7,306.95,328.15,,,,,,,,,,,,,,,347.34,356.46,357.03,348.55,342.59,340.94,339.12,329.16,324.01,321.65,,,,,,,,335.43,329.71,323.92,309.47,310.30,299.27,311.41,328.99,323.46,,,,,,,,334.03,316.78,295.33,319.60,342.24,347.92,351.87,344.16,,,,,,,,367.78,355.36,360.13,350.18,366.60,365.58,361.55,,,,,,,354.31,353.01,357.04,351.34,354.95,350.98,351.22,356.36,,
2017-08-03 22:14:35+00:00,L8,306.92,347.81,361.10,360.19,359.08,367.94,364.03,356.19,351.63,354.72,353.76,348.25,348.57,360.43,336.11,354.26,355.95,362.90,357.56,354.59,346.84,346.48,348.07,331.42,334.93,334.36,338.84,347.16,346.28,349.21,350.28,339.66,342.29,346.61,340.88,335.90,322.72,320.49,312.17,331.71,338.84,338.08,336.72,342.68,342.18,348.87,335.57,356.19,348.49,346.18,332.13,327.27,330.18,358.52,355.76,358.60,354.80,373.83,374.53,388.22,370.14,367.45,379.26,384.55,384.08,373.40,374.39,362.72,373.22,373.57,368.37,370.30,372.46,373.41,369.96,365.36,360.06,364.90,360.46,363.95,364.95,362.47,364.72,363.27,363.50,369.84,354.95
2017-09-27 22:20:36+00:00,L8,,,,,,,,,337.31,337.92,341.63,335.03,327.58,315.10,320.37,332.15,344.15,348.82,346.03,336.95,333.50,342.25,339.34,328.52,323.29,330.60,318.94,321.46,323.97,333.95,335.30,315.66,317.35,316.99,321.87,311.21,309.74,306.79,299.00,320.63,323.74,319.84,319.61,343.99,342.94,331.22,316.77,335.68,325.24,326.00,312.64,299.71,306.07,322.13,326.02,344.53,329.12,346.42,344.30,358.48,341.66,345.40,340.39,347.08,351.28,367.67,352.37,343.16,336.93,360.64,353.71,352.94,353.90,357.81,347.07,334.09,340.33,339.66,346.31,336.71,342.57,,,,,,515.67
2017-10-13 22:20:40+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.73,,,,,,,,,,,,,
2017-10-29 22:20:41+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.84,312.68,318.22,306.54,298.91,300.31,303.12,298.86,293.54,286.02,280.74,288.79,299.61,303.27,303.66,,287.54,300.15,297.34,301.46,303.25,304.27,288.15,272.94,286.44,314.17,323.21,332.70,316.97,,317.48,333.91,324.95,316.24,333.28,329.80,333.87,333.46,331.67,326.92,325.84,329.56,329.62,331.16,332.49,316.54,322.62,331.35,320.81,317.07,312.00,312.99,302.82,326.04,333.21,332.14,,330.42,320.91
2017-11-30 22:20:32+00:00,L8,343.97,366.34,370.72,372.17,367.72,374.44,371.53,361.19,359.76,362.24,360.01,353.17,350.27,348.22,350.67,360.57,360.57,365.29,364.99,355.24,354.91,356.05,354.09,345.50,342.38,353.02,342.84,351.51,344.81,351.03,361.45,344.03,345.23,343.90,337.92,329.01,334.68,337.26,333.98,335.61,344.31,341.14,345.56,350.85,352.98,338.90,334.29,353.80,346.52,349.01,336.59,330.82,339.47,364.66,361.69,374.87,366.49,382.44,386.06,386.55,368.10,373.75,379.78,391.83,387.15,386.33,380.95,380.09,388.39,383.96,378.77,385.58,382.12,386.18,381.88,373.27,375.15,366.66,364.54,364.58,368.71,368.31,370.70,364.24,376.76,366.46,351.36
2017-12-16 22:20:34+00:00,L8,338.36,315.10,345.76,337.00,328.71,331.07,324.81,315.09,299.41,321.50,,297.41,264.51,,,303.57,320.43,345.15,333.59,320.96,329.58,332.48,325.85,304.19,291.96,311.92,298.47,300.23,292.83,306.68,321.47,306.70,,279.00,272.74,289.89,275.50,281.97,286.53,296.70,290.06,274.99,295.35,303.35,315.28,294.68,273.73,302.24,304.11,,265.31,264.34,288.39,327.15,333.38,343.72,338.35,349.99,358.22,341.51,344.79,340.66,352.45,357.81,341.44,339.04,337.73,339.83,330.90,,,293.77,323.52,347.13,334.78,322.46,336.55,323.33,332.03,320.06,330.55,331.50,341.19,337.39,343.98,339.09,332.24
2017-12-17 22:16:56+00:00,L7,364.38,374.53,373.64,383.78,376.39,371.49,369.29,358.26,353.39,353.60,352.80,,,332.89,345.51,354.38,350.07,356.82,359.62,348.57,348.03,346.37,349.58,338.39,340.26,345.46,342.47,343.86,,,352.55,345.22,348.49,350.84,336.16,332.20,330.71,334.21,328.98,332.95,345.25,350.30,358.81,363.03,,370.98,347.78,365.08,362.22,356.67,347.20,332.15,333.95,363.44,366.64,381.83,374.95,378.35,382.56,,,382.89,390.49,389.09,389.97,391.81,389.68,391.31,390.24,384.96,388.57,386.21,385.89,,,380.71,389.15,378.58,371.93,368.61,375.36,369.82,364.23,364.82,366.52,371.83,362.19
2018-01-17 22:20:25+00:00,L8,336.93,352.59,362.99,363.76,364.35,367.27,364.31,344.75,312.77,287.21,259.52,279.21,274.22,258.13,,331.03,331.27,330.47,322.72,309.39,300.20,311.39,332.57,335.51,334.18,325.59,306.12,311.97,310.14,316.57,325.14,311.48,328.64,327.63,317.37,313.91,316.13,309.43,295.47,297.31,314.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26 22:14:32+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.52,330.24,,,,,,,,,,,,,,,,,,,369.02,365.78,370.61,362.14,367.07,379.79,375.72,376.06,372.28,373.98,368.13,373.13,371.84,369.51,370.05,361.17,358.29,347.98,353.09,348.60,345.55,362.50,350.69,350.62,354.69,357.04,346.34
2018-03-06 22:20:02+00:00,L8,342.31,365.91,373.82,379.35,376.38,376.50,371.08,359.73,354.65,354.55,354.14,346.08,334.44,319.26,338.03,348.34,354.34,363.85,358.05,346.79,351.92,346.87,345.94,333.22,330.91,336.53,328.22,337.14,338.53,341.01,348.27,330.70,335.36,334.59,331.07,321.01,331.64,330.50,329.26,326.25,334.39,331.51,336.25,335.91,341.63,343.42,341.07,349.35,337.77,339.22,322.84,310.03,325.43,346.47,347.23,361.60,354.88,362.21,366.89,377.42,371.38,372.13,370.86,378.30,368.55,377.84,379.84,382.87,377.30,377.16,371.31,375.57,375.27,376.87,365.56,361.33,363.83,361.99,360.19,363.30,362.28,365.47,369.49,360.37,365.37,358.64,348.98
2018-03-15 22:13:46+00:00,L8,337.26,357.31,361.20,364.92,365.03,371.56,370.00,356.63,354.50,358.72,357.96,345.79,334.95,321.85,337.50,345.30,345.68,363.67,358.85,348.44,350.51,351.39,350.79,336.15,336.66,342.01,334.41,336.00,335.12,339.87,342.79,332.42,335.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-23 22:15:41+00:00,L7,336.35,343.45,357.64,362.25,358.02,361.68,,,,352.69,354.39,347.84,332.36,296.37,332.69,341.96,339.34,348.05,350.58,342.15,340.76,342.06,341.62,330.98,,,,323.67,317.07,326.70,331.47,314.81,313.97,323.80,318.06,316.21,315.55,315.53,309.61,314.73,,,324.25,328.32,330.08,330.21,326.16,335.13,326.69,319.88,308.82,290.76,311.72,331.64,335.71,,,356.55,363.24,369.28,364.93,360.03,359.70,357.51,358.75,359.59,373.02,375.12,371.52,,,366.60,367.22,367.57,363.97,356.29,358.91,352.88,350.76,346.51,352.24,357.71,358.74,,,,343.17
2018-03-31 22:14:03+00:00,L8,389.09,392.75,381.79,389.37,379.53,379.51,375.38,364.55,358.26,361.33,354.76,351.06,344.61,333.73,343.81,350.50,352.44,361.56,362.54,361.72,350.86,351.87,352.83,347.28,345.63,351.30,345.19,347.81,349.27,350.98,365.93,359.08,365.90,354.07,331.55,330.89,343.44,351.58,341.04,338.78,337.81,365.14,369.51,375.29,405.42,404.75,375.41,381.51,375.83,350.37,338.40,326.80,340.11,369.66,378.36,394.45,390.55,395.65,400.05,403.27,412.02,403.49,406.89,405.84,399.65,411.61,421.48,427.30,415.55,395.36,392.09,396.63,394.17,406.63,402.79,400.64,416.10,398.10,396.96,396.84,406.13,417.98,406.83,415.53,422.20,404.53,395.93
2018-04-16 22:13:54+00:00,L8,361.28,377.43,363.92,362.73,356.73,365.20,359.87,350.45,350.57,349.22,349.28,344.71,345.45,349.52,334.09,351.77,352.56,363.96,361.75,357.89,355.57,356.00,352.61,337.06,349.77,344.84,342.05,346.45,349.36,355.71,364.13,349.15,349.95,353.04,334.20,330.17,336.82,343.21,332.63,334.11,333.08,336.58,351.04,361.20,361.78,359.44,355.29,361.31,350.71,348.03,340.93,323.95,338.64,364.61,365.68,375.31,363.97,380.91,384.75,387.64,379.73,380.71,384.64,388.76,394.26,387.98,390.80,380.75,384.19,389.44,386.70,386.29,383.46,383.13,378.60,378.56,378.33,374.68,377.66,374.81,385.39,391.49,384.15,385.40,389.10,388.12,377.40
2018-04-23 22:20:01+00:00,L8,322.75,317.60,333.19,336.93,339.44,343.77,341.69,332.98,329.57,334.45,332.25,323.79,316.08,303.88,330.73,337.37,329.77,338.88,348.93,342.66,332.83,329.56,325.93,316.05,315.63,315.00,299.52,314.86,314.42,321.02,324.56,309.17,296.04,310.63,306.68,303.21,302.47,305.15,292.01,294.28,299.19,308.65,310.05,315.83,309.06,305.86,297.00,316.48,309.38,309.98,308.31,281.88,312.10,325.01,321.87,331.63,330.40,331.84,341.03,339.30,336.80,333.25,340.59,343.18,343.55,341.50,340.57,,,,,362.99,366.89,362.62,366.42,359.21,355.11,356.81,357.32,348.05,347.54,362.74,354.73,360.12,358.57,350.63,345.11
2018-04-24 22:15:11+00:00,L7,,,144.87,159.47,333.96,342.89,341.92,331.92,330.39,336.30,334.15,327.86,321.05,318.68,323.45,335.02,330.82,340.26,345.38,339.41,,,,317.56,323.90,314.75,299.07,307.63,315.84,324.10,329.67,314.67,306.92,317.10,312.64,305.37,,,,301.14,307.28,315.14,318.61,322.45,323.50,316.22,311.14,325.22,320.33,322.19,304.51,,,,331.40,341.01,334.04,347.30,349.39,351.36,344.23,348.48,348.63,358.63,355.57,357.38,,,356.36,359.84,355.70,357.80,355.56,349.91,349.42,340.59,346.74,340.40,348.39,339.95,,,353.23,346.08,344.78,343.59,336.87
2018-05-01 22:20:50+00:00,L7,308.97,360.73,365.62,362.63,356.27,361.74,357.69,348.93,347.39,,,,,,,,,361.07,366.16,360.82,358.73,355.65,351.80,345.55,337.88,340.68,336.92,,,,,,,,325.23,323.75,328.07,339.53,340.59,334.15,331.48,333.99,,,,,,,,342.40,341.12,334.87,343.18,360.63,357.37,372.30,364.94,369.50,,,,,,,387.77,377.56,379.16,382.54,384.32,381.51,375.26,376.94,,,,,,,374.49,383.02,383.00,376.27,381.23,380.02,364.85,383.76,
2018-05-17 22:20:34+00:00,L7,,,,,,329.39,322.79,291.23,319.65,,,,,,,,,,,,,,,,264.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.80,,,,,,,,,,340.70,,,,,,,,,,,,,,323.22,,,333.99
2018-05-18 22:13:34+00:00,L8,291.97,338.68,346.13,351.10,351.16,356.37,352.68,346.67,344.09,347.42,351.43,344.14,335.81,325.85,343.12,351.47,350.60,363.58,362.04,357.21,354.87,355.82,354.83,340.45,330.26,322.71,330.28,343.75,342.57,348.63,351.80,346.84,346.99,341.57,323.71,324.54,327.97,325.19,322.99,331.57,332.04,331.75,346.29,341.22,347.13,336.78,332.66,360.42,351.75,342.86,328.75,320.43,339.01,353.68,350.23,365.06,357.62,362.52,372.20,377.70,362.82,362.16,364.37,379.13,375.83,365.63,370.28,376.55,384.64,375.37,370.32,373.14,378.05,377.56,380.18,371.12,362.60,363.94,361.09,369.80,370.68,367.40,374.32,372.56,367.28,369.20,356.64
2018-06-02 22:20:19+00:00,L7,,,364.55,367.35,370.92,373.55,368.71,358.18,354.32,359.01,354.56,342.14,325.77,,,,,,,,,321.21,324.16,331.80,318.56,319.75,334.33,340.76,345.18,357.79,360.15,,,,,,,,344.21,331.32,345.20,344.40,367.40,360.51,365.55,348.42,,,,,,,,358.03,354.34,376.51,368.24,372.38,381.78,382.57,369.56,,,,,,,392.94,391.69,390.04,384.58,382.92,378.68,382.45,379.58,,,,,,,381.54,381.60,375.42,383.33,377.18,365.87
2018-06-10 22:19:13+00:00,L8,,,,,,,,,181.70,,,,,,,,,,198.55,,,,,,,,,,,,,,,513.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-19 22:13:33+00:00,L8,98.46,270.94,333.57,333.51,327.32,332.42,325.36,318.35,318.06,327.10,323.88,316.46,293.25,280.99,,322.72,322.76,328.82,327.68,325.09,,,,,,,,303.26,305.33,319.85,321.12,301.36,296.35,308.29,310.80,304.93,300.63,303.98,297.29,305.54,306.67,314.66,318.64,318.19,323.73,309.64,296.84,314.74,317.33,313.17,296.75,292.49,297.64,319.13,327.18,336.74,330.51,332.03,344.13,343.09,336.65,333.82,342.84,341.62,341.23,340.35,342.15,376.50,364.05,366.76,353.51,351.66,345.10,348.02,344.23,336.40,345.51,336.64,340.14,341.06,343.05,341.13,340.39,338.96,340.61,340.22,350.62
2018-06-26 22:19:48+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.75,365.97,594.88,643.63,,,,,540.32,,,,,,,,,,346.18,,,327.84,293.64,306.80,,,224.41,249.37,280.42,282.28,,376.83,352.48,376.20,363.80,,
2018-06-27 22:14:04+00:00,L7,,,,,,,,,,,,,,332.86,,354.68,340.84,349.25,352.11,349.93,359.73,360.31,353.96,348.52,337.07,,,,,340.39,344.94,,330.80,344.30,336.37,323.47,341.29,341.85,347.73,345.74,353.50,348.33,,,,367.65,355.68,384.57,384.27,371.94,352.75,356.39,361.16,380.72,384.59,391.00,389.51,,,,377.82,360.16,382.71,369.79,379.90,,378.50,379.71,394.55,395.91,396.84,,,,386.38,401.60,379.04,386.19,382.10,393.75,406.18,377.71,398.68,399.33,400.58,,
2018-07-04 22:19:42+00:00,L7,,,,,,,,,,,,340.61,306.44,346.82,,345.61,335.90,350.57,353.35,,,,,,,,325.84,317.98,308.78,343.70,345.58,330.78,323.04,328.96,330.28,,,,,,,,325.19,319.15,331.97,316.86,312.39,336.17,339.30,333.21,326.35,,,,,,,350.46,358.54,,368.88,354.75,355.80,350.88,346.43,350.91,,,,,,371.97,364.20,,348.05,347.18,328.97,344.57,342.24,345.80,,,,,,329.33,334.42
