dates,satname,nzd0306-0000,nzd0306-0001,nzd0306-0002,nzd0306-0003,nzd0306-0004,nzd0306-0005,nzd0306-0006,nzd0306-0007,nzd0306-0008,nzd0306-0009,nzd0306-0010,nzd0306-0011,nzd0306-0012,nzd0306-0013,nzd0306-0014,nzd0306-0015,nzd0306-0016,nzd0306-0017,nzd0306-0018,nzd0306-0019,nzd0306-0020,nzd0306-0021,nzd0306-0022,nzd0306-0023,nzd0306-0024,nzd0306-0025,nzd0306-0026,nzd0306-0027,nzd0306-0028,nzd0306-0029,nzd0306-0030,nzd0306-0031,nzd0306-0032,nzd0306-0033,nzd0306-0034,nzd0306-0035,nzd0306-0036,nzd0306-0037,nzd0306-0038
2007-10-05 21:50:18+00:00,L7,373.76,373.20,378.64,,,,,,,352.33,360.85,365.37,369.73,371.57,371.42,366.43,354.71,350.98,355.09,,,,,370.37,362.28,359.36,350.81,358.11,368.08,369.91,378.94,379.94,,,,,,363.12,369.86
2007-10-30 21:44:26+00:00,L7,364.25,362.43,363.67,361.32,355.77,352.56,350.29,352.33,352.30,,,,,353.94,354.41,352.04,342.74,336.24,342.62,356.19,353.15,347.63,337.14,,,,349.79,354.43,357.07,356.97,363.55,365.22,359.49,356.73,359.08,355.25,,,
2007-11-22 21:50:49+00:00,L7,421.48,,,,,,,381.90,378.88,377.41,380.69,397.92,409.46,382.95,379.59,386.83,365.96,,,,,,395.29,367.71,390.89,391.66,368.66,387.16,388.26,378.50,,,,,,378.55,379.59,388.58,376.27
2007-12-01 21:44:42+00:00,L7,374.07,370.13,,,,,,358.77,364.62,365.47,369.80,370.92,372.34,371.74,370.98,366.25,359.05,358.47,,,,366.54,361.30,360.82,359.59,359.92,366.86,368.40,371.68,373.44,379.22,,,,,367.52,363.84,373.87,377.32
2008-01-02 21:44:49+00:00,L7,407.88,404.31,387.34,388.00,380.19,376.60,371.05,,,,,381.77,392.85,397.99,392.84,386.58,380.96,378.65,372.42,378.29,386.02,379.56,,,,,377.22,378.54,380.02,382.48,390.71,387.39,384.92,380.69,387.83,,,,
2008-01-10 21:45:41+00:00,L5,367.32,364.48,355.64,354.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-03 21:44:47+00:00,L7,415.63,411.23,406.03,401.54,394.88,388.57,,,,,,,,,,,,,,,,,,,375.29,377.29,382.14,385.46,387.20,386.07,387.29,381.41,381.03,388.42,,,,,402.13
2008-02-19 21:44:43+00:00,L7,409.92,404.83,398.01,389.17,380.47,374.55,372.37,377.33,382.19,386.56,387.35,,,,,,375.10,371.87,366.52,374.62,368.83,356.98,361.68,366.01,366.48,,,,,378.80,383.83,384.12,379.30,383.38,390.21,394.06,398.85,401.29,406.89
2008-02-26 21:50:52+00:00,L7,372.59,371.23,368.05,362.81,353.54,,,,,,,355.95,357.87,354.30,357.12,353.38,344.54,340.80,341.60,351.17,345.60,,,,,334.98,339.76,347.48,346.94,353.55,357.95,351.20,350.02,,,,,,
2008-03-06 21:44:38+00:00,L7,406.94,405.56,403.75,392.12,375.82,364.44,370.80,374.83,383.11,,,,,,385.74,379.48,371.31,357.09,369.27,376.47,363.66,361.16,358.47,,,,,376.46,376.86,379.66,385.15,384.68,384.05,383.09,386.44,391.34,391.39,,
2008-04-23 21:44:34+00:00,L7,362.17,,,,,,346.07,340.94,351.08,360.78,363.59,360.19,349.79,351.71,357.22,354.82,346.19,,,,,340.12,334.61,341.26,349.32,347.38,342.61,349.10,353.78,358.40,,,,,358.78,355.68,356.90,359.95,359.32
2008-05-16 21:50:38+00:00,L7,,,,,,365.50,375.45,376.69,375.00,388.11,389.40,387.76,380.43,396.66,408.94,,,,,,374.85,375.58,395.97,373.37,382.17,399.07,381.97,396.38,393.56,,,,,,373.49,345.45,327.61,344.29,
2008-06-01 21:50:30+00:00,L7,,,,,217.15,229.67,,,,,,,338.74,341.52,,358.17,379.64,,399.29,,,,,,338.87,353.74,364.27,359.50,363.76,368.81,384.69,389.87,379.65,,,,,,
2008-06-10 21:44:15+00:00,L7,347.08,355.26,356.00,351.77,349.90,350.02,346.34,345.68,,357.44,,,,,353.19,343.90,,,346.12,354.40,353.52,344.83,330.59,325.28,,,,,345.84,351.61,362.30,357.88,354.45,360.41,363.61,364.15,363.83,,
2008-07-03 21:50:11+00:00,L7,,368.76,377.79,375.16,370.44,362.74,358.47,357.97,360.72,370.49,,,,,,,,360.57,369.48,373.67,363.00,359.12,364.43,370.49,369.80,,,,,,384.92,377.14,378.19,379.81,376.83,371.79,370.16,372.85,378.60
2008-07-12 21:43:53+00:00,L7,,,,,,,,,,,370.65,378.30,369.51,363.40,367.70,366.29,373.01,372.91,371.88,380.04,,,,,367.14,361.77,369.75,373.06,379.24,384.85,385.76,382.51,382.49,387.60,,,,,381.18
2008-08-20 21:49:46+00:00,L7,,,347.54,345.84,336.99,332.44,335.42,332.19,333.24,336.75,338.90,338.99,,,,,,,325.06,330.91,328.45,316.00,,307.11,334.78,339.79,,,,,,343.98,345.07,343.46,348.40,346.90,343.93,350.04,350.91
2008-08-29 21:43:31+00:00,L7,,,,,336.30,337.49,339.09,345.20,,,,,,,,,,,,,,,,,,,,381.31,,,,,,380.17,388.42,392.47,376.00,,449.16
2008-09-14 21:43:23+00:00,L7,,,,,,355.15,363.86,374.29,369.86,367.77,367.97,365.61,364.16,366.37,370.23,355.44,,,,,357.26,356.09,372.24,363.40,364.93,361.81,367.20,365.56,380.34,,,,,370.15,373.46,374.91,358.59,361.94,371.61
2008-09-21 21:49:29+00:00,L7,,,,350.19,344.43,334.68,332.07,338.54,343.33,339.08,345.35,345.96,349.26,,,,,,341.61,342.85,337.26,328.34,315.14,325.40,339.44,342.97,341.10,,,,,344.92,345.86,343.19,351.35,343.42,346.52,350.08,350.20
2008-09-30 21:43:13+00:00,L7,364.66,359.08,362.41,362.72,,,,,,346.73,344.84,347.84,347.74,347.29,352.65,341.60,333.85,334.77,340.18,,,,,331.26,337.98,338.14,341.96,352.88,352.67,351.95,355.96,352.31,,,,,346.18,350.80,350.85
2008-11-17 21:43:39+00:00,L7,,,,,,,,,332.34,326.49,326.01,345.89,346.81,338.61,345.73,341.87,333.66,331.12,333.30,,,,,,333.55,341.60,340.77,351.84,352.56,350.97,356.90,351.30,,,,342.50,345.27,344.58,344.58
2008-11-24 21:49:55+00:00,L7,,405.41,404.34,388.72,391.31,385.46,389.64,383.06,386.48,393.19,392.49,,,,,,,371.16,367.26,371.65,,384.23,,,381.71,,,,,,400.86,396.61,380.85,372.06,384.28,384.00,376.06,384.68,388.62
2008-12-03 21:43:51+00:00,L7,367.20,366.42,363.41,360.22,,,,,,355.75,352.01,361.61,359.20,351.85,359.76,360.16,352.56,349.88,348.08,,,,,356.79,355.03,352.99,363.25,363.99,370.77,369.85,379.88,369.44,,,,,352.95,359.99,361.28
2008-12-10 21:50:06+00:00,L7,,,,,,374.82,372.95,377.15,386.40,385.49,388.84,392.14,391.14,382.02,379.85,,,,,,373.11,372.85,374.60,381.41,371.83,366.81,368.15,379.16,,,,,,377.39,377.59,377.13,369.94,384.68,390.94
2008-12-26 21:50:14+00:00,L7,,,,,,,,,,,376.98,378.10,,,,,,,,,,,,,,,,,,,,376.58,372.58,371.15,369.98,363.70,358.71,362.63,367.62
2009-01-04 21:44:06+00:00,L7,377.15,371.52,368.41,,,,,358.63,371.03,373.92,373.76,380.27,370.84,368.08,369.74,370.12,364.42,362.53,,,,,370.21,372.86,369.97,371.32,374.20,383.89,380.74,380.52,384.84,,,,,373.52,364.26,365.15,371.94
2009-01-20 21:44:12+00:00,L7,,381.81,374.27,368.41,369.69,369.17,371.04,368.22,379.26,380.48,378.80,377.98,380.94,,,,,388.28,380.60,381.53,375.13,371.32,,369.47,358.97,361.75,,,,,384.90,382.01,377.44,371.57,376.40,369.46,365.07,368.53,366.07
2009-02-05 21:44:16+00:00,L7,,,,,379.78,380.50,374.18,374.78,376.12,382.47,386.07,389.04,388.30,371.79,375.99,379.20,,,,,379.86,370.26,378.80,376.44,366.44,368.95,372.94,377.38,385.05,,,,,379.93,370.63,375.94,374.15,373.20,373.40
2009-02-21 21:44:26+00:00,L7,,,,,371.31,362.72,365.71,359.36,366.28,370.42,374.33,377.40,377.10,375.08,375.81,,,,,380.53,373.57,377.44,372.59,372.43,372.27,374.95,371.93,377.68,,,,,381.52,374.04,369.26,367.68,364.52,367.41,371.51
2009-02-28 21:50:41+00:00,L7,,,,,,346.47,346.49,343.77,348.81,356.95,364.39,364.58,363.74,360.13,360.59,,,,,,355.11,354.88,344.55,337.22,344.77,345.11,343.90,348.37,,,,,,347.84,347.05,341.49,339.81,343.92,344.10
2009-03-09 21:44:35+00:00,L7,,401.27,397.97,376.70,378.16,377.71,380.03,384.22,399.07,401.01,399.36,401.55,,,,,,382.80,389.15,397.20,,417.02,,419.96,365.27,381.69,,,,,397.47,398.22,385.62,388.64,375.98,377.32,375.66,392.16,397.56
2009-03-25 21:44:42+00:00,L7,392.06,384.23,384.71,380.82,373.39,374.31,,,,,386.49,387.68,381.36,384.38,386.35,381.15,381.60,383.32,383.46,391.67,391.84,,,,384.76,382.66,386.54,389.58,397.34,391.84,396.87,395.88,396.24,389.99,,,,,389.19
2009-04-10 21:44:47+00:00,L7,364.21,355.86,354.27,,,,,,352.99,361.11,359.99,364.00,363.45,362.82,362.95,362.81,355.15,356.37,364.66,,,,369.37,374.18,366.78,362.47,369.35,372.09,372.91,372.66,374.81,,,,,355.94,358.85,365.20,365.77
2009-04-26 21:44:51+00:00,L7,375.82,373.01,369.73,358.32,357.93,358.12,,,,,363.32,368.79,368.61,368.91,373.48,367.47,365.20,359.94,370.22,378.00,374.43,,,,,362.09,366.95,368.73,369.33,361.36,369.61,370.80,366.40,366.79,,,,,361.45
2009-05-28 21:44:55+00:00,L7,,338.98,340.95,337.03,322.00,319.02,322.45,331.39,333.06,333.24,,345.56,,,,,,321.30,328.41,341.41,340.33,342.37,326.44,333.19,339.81,337.40,,,,343.47,345.97,333.11,338.27,336.73,349.25,344.70,346.09,346.89,343.90
2009-06-13 21:44:54+00:00,L7,,,,,,,,,,,,,,338.25,,,324.49,323.11,,,,341.77,309.24,,,,,,,337.54,,,,303.78,328.86,,,,
2009-06-20 21:51:03+00:00,L7,,,385.04,371.23,344.63,349.16,357.58,351.00,353.12,365.19,,,,,,,,,361.92,375.38,369.62,366.40,349.19,366.73,362.02,354.01,,,,,,363.91,358.07,361.43,366.61,362.94,364.90,364.44,435.90
2009-07-06 21:51:00+00:00,L7,360.24,364.31,369.72,364.26,336.55,339.68,346.18,,,,,,,347.25,357.64,344.79,,,352.64,360.82,360.88,350.93,,,,,,340.30,342.21,352.47,363.01,354.31,353.73,347.93,349.65,,,,
2009-08-07 21:50:50+00:00,L7,369.08,367.08,366.68,358.18,347.20,340.62,,,,,,,360.13,361.06,356.61,347.76,337.97,333.41,340.43,344.46,343.99,,,,,,347.46,341.60,339.77,346.29,357.81,353.51,351.47,350.27,,,,,
2009-08-23 21:50:49+00:00,L7,358.64,355.93,361.17,353.49,337.67,329.43,334.85,341.08,,,,,,344.34,348.50,339.41,328.88,328.20,331.45,341.93,340.60,335.29,,,,,,337.47,328.88,336.36,342.43,336.13,339.69,337.16,339.87,,,,
2009-09-01 21:44:38+00:00,L7,401.67,,,,,,367.59,382.83,385.81,379.70,378.08,380.07,376.62,386.42,388.97,391.68,377.06,,,,,384.31,,356.03,363.38,366.49,372.09,375.81,357.20,357.20,,,,,359.19,358.39,337.95,337.84,359.92
2009-09-08 21:50:49+00:00,L7,365.00,364.85,364.29,361.85,351.25,,,,,,,351.52,353.20,348.82,356.65,350.44,342.69,343.30,348.85,355.25,,,,,346.34,348.39,345.81,349.06,342.75,344.37,352.91,346.07,344.43,,,,,,341.49
2009-10-10 21:50:42+00:00,L7,343.03,,,,,,,323.40,324.32,330.48,337.55,338.91,336.32,335.18,336.27,329.17,,,,,,330.98,,,326.82,330.34,327.98,329.71,329.68,,,,,,337.40,333.77,328.57,330.12,336.33
2009-12-06 21:45:19+00:00,L7,353.13,352.82,353.34,353.06,347.50,348.05,342.57,336.74,,,,,,337.47,342.12,345.02,337.15,335.35,339.01,349.98,348.88,339.55,314.20,,,,348.74,354.15,349.26,352.45,357.03,351.01,347.83,339.20,343.96,,,,
2009-12-22 21:45:36+00:00,L7,354.51,360.54,358.08,357.42,353.10,,,,,348.00,354.36,357.40,355.68,350.29,354.72,353.99,346.46,343.49,349.53,358.72,,,,,353.45,353.67,364.47,362.79,366.49,363.15,369.33,359.62,358.39,,,,,339.58,344.99
2009-12-29 21:51:54+00:00,L7,,,,,386.83,381.49,376.22,380.66,383.30,384.51,388.53,380.76,388.81,390.87,391.38,,,,,,,388.61,,,403.07,399.33,395.89,403.82,,,,,,370.25,374.28,357.27,347.11,352.21,354.46
2010-02-08 21:46:18+00:00,L7,390.44,384.80,375.10,374.21,377.98,375.10,361.72,363.43,363.40,,,,,371.77,382.20,377.47,375.69,374.70,373.98,385.20,389.02,385.34,396.99,393.50,,,,378.97,374.95,370.03,371.91,356.65,360.75,366.51,368.86,358.36,350.99,,
2010-03-03 21:52:42+00:00,L7,359.73,360.69,359.10,350.53,349.07,,,,,,,,358.04,352.42,355.38,354.03,348.90,347.54,354.57,364.35,,,,,,348.94,349.30,348.69,352.13,345.97,350.00,338.80,336.01,,,,,,332.76
2010-03-12 21:46:35+00:00,L7,,,,373.08,380.62,381.89,377.89,374.49,377.23,381.28,382.35,384.61,380.91,386.08,393.21,,,,380.78,387.33,,383.84,,382.25,375.97,375.71,376.64,380.40,,,,,369.40,373.41,376.33,372.72,361.42,368.76,383.28
2010-03-19 21:52:48+00:00,L7,,,350.62,350.86,347.24,345.97,349.43,342.17,355.07,361.20,365.97,367.40,,,,,,,349.55,357.15,,358.47,,351.42,358.74,361.28,,,,,,,,,,,,,
2010-04-20 21:52:51+00:00,L7,356.12,350.71,355.85,350.58,345.45,,,,,,,352.14,351.60,347.93,351.30,345.57,341.48,341.02,351.19,359.45,,,,,,349.02,344.14,353.08,346.15,352.32,357.00,350.01,348.11,,,,,,344.27
2010-06-16 21:46:36+00:00,L7,333.22,,,,,331.54,322.32,321.34,330.28,325.87,,340.94,342.53,339.34,344.56,342.02,,,,,,338.86,311.64,296.95,330.01,340.54,349.03,356.43,356.27,,,,,342.32,345.03,338.11,331.39,332.65,344.74
2010-07-02 21:46:40+00:00,L7,,,,356.22,349.57,344.38,332.53,333.94,,344.70,,,,346.05,,,,,349.49,354.13,354.17,348.45,328.16,317.01,340.20,346.73,350.74,,,,,353.88,347.82,349.95,352.76,345.82,338.56,339.48,346.60
2010-07-18 21:46:41+00:00,L7,,,,,335.78,326.61,325.21,331.85,331.13,336.07,343.29,344.78,344.28,342.70,351.06,,,,,331.93,329.80,324.80,,286.58,326.77,334.05,331.60,342.62,,,,,340.72,337.88,341.13,334.78,331.19,338.85,344.98
2010-07-25 21:52:52+00:00,L7,,,,,,,344.47,352.61,348.76,347.98,357.18,355.13,351.32,346.82,359.60,354.66,,,,,,345.57,341.45,319.61,345.43,346.65,339.28,351.56,348.22,,,,,,357.67,348.02,342.45,342.39,346.54
2010-08-10 21:52:51+00:00,L7,370.22,363.38,371.95,371.21,,,,,,,369.23,363.74,357.35,352.56,363.83,359.54,349.19,346.69,358.84,364.43,,,,,359.35,354.55,354.16,357.64,361.54,373.07,387.56,389.50,386.65,,,,,357.60,369.32
2010-08-19 21:46:42+00:00,L7,,360.48,364.95,354.47,351.50,343.97,348.40,344.29,353.15,361.34,361.15,354.36,,,,,342.35,341.62,348.33,356.99,351.72,348.64,355.14,346.90,355.42,343.36,,,,,369.47,375.75,373.91,366.17,360.72,355.53,347.71,348.74,358.55
2010-09-20 21:46:45+00:00,L7,373.76,367.93,376.97,376.26,371.76,365.84,361.53,,,,,,360.89,363.83,379.57,378.33,372.02,360.71,374.13,386.48,362.44,357.73,,,,371.91,367.93,361.75,360.43,377.45,387.20,381.52,381.25,379.63,367.84,,,,
2010-09-27 21:52:55+00:00,L7,,,,,,,,334.94,343.98,349.45,353.06,350.97,336.02,335.65,346.87,341.67,,,,,,338.29,319.70,296.27,335.85,340.92,336.41,338.38,344.53,,,,,,346.16,339.01,336.61,333.24,342.05
2010-10-06 21:46:45+00:00,L7,437.21,405.90,422.76,417.33,414.53,413.49,409.69,416.57,424.81,419.84,429.11,431.11,,,,,395.34,370.49,403.54,406.29,409.11,396.87,419.47,450.44,437.19,435.81,,,,,427.21,428.58,416.42,409.31,410.10,414.45,396.02,,460.40
2010-10-22 21:46:55+00:00,L7,,,,,,,,,,,,,,,,358.36,364.20,364.32,369.40,375.74,366.11,364.21,383.16,376.90,380.42,,,,,386.97,395.88,392.66,382.81,382.11,379.56,371.44,356.73,364.23,
2010-12-09 21:47:27+00:00,L7,,,,,,,,,328.27,336.59,341.58,336.36,335.36,335.83,342.29,332.49,320.23,328.31,,,,,,318.17,328.41,333.80,337.58,346.00,345.83,349.38,351.57,,,,,341.86,335.28,336.33,343.22
2011-01-01 21:53:50+00:00,L7,,,,385.03,381.52,369.04,382.00,379.86,361.80,376.54,382.43,381.88,362.85,372.74,,,,,,372.82,364.13,368.45,,388.20,362.66,365.14,385.97,,,,,,368.40,368.86,362.27,366.17,363.07,376.32,378.01
2011-01-02 21:44:23+00:00,L5,421.83,398.32,376.84,397.52,394.65,387.20,392.25,397.42,385.78,391.69,405.95,409.12,407.20,399.19,402.38,405.73,376.93,379.13,396.39,408.14,402.16,394.93,402.18,407.32,391.88,394.41,411.07,410.34,401.96,390.48,388.72,379.08,378.83,384.25,389.47,392.16,380.65,390.35,401.55
2011-01-18 21:44:24+00:00,L5,385.59,374.42,371.25,369.54,366.49,368.62,372.29,379.00,379.39,377.58,381.25,390.22,392.50,394.81,394.04,376.39,367.12,369.17,372.52,384.15,382.28,380.41,375.13,383.02,377.01,391.59,391.10,394.17,383.83,379.33,384.46,380.15,373.42,370.28,378.08,380.24,377.45,382.34,385.03
2011-01-25 21:50:35+00:00,L5,349.20,340.70,342.09,338.64,337.55,338.03,339.73,337.57,341.64,346.42,349.84,351.23,345.42,344.50,344.03,339.99,330.60,332.42,337.47,346.62,352.95,344.63,326.72,324.40,336.58,341.81,337.49,344.16,347.57,345.81,352.34,343.46,345.23,345.01,342.67,336.27,336.23,340.04,345.02
2011-02-02 21:54:03+00:00,L7,370.42,366.94,369.21,355.12,347.50,,,,,,,364.75,364.48,362.28,369.22,360.76,356.03,353.77,357.91,363.95,,,,,,359.63,365.65,363.31,357.93,357.22,364.34,358.16,358.53,,,,,,363.23
2011-02-18 21:54:06+00:00,L7,,,,378.31,369.78,363.55,368.61,370.96,378.44,380.21,384.27,385.76,381.60,,,,,,364.28,373.64,370.65,374.12,,380.51,368.15,372.89,376.29,,,,,,371.18,369.64,370.38,363.81,357.87,362.35,374.24
2011-02-27 21:47:59+00:00,L7,394.98,386.01,380.83,378.33,372.24,361.51,,,,,371.83,378.79,377.69,379.34,383.60,382.74,381.15,376.85,373.90,378.02,373.53,,,,373.46,377.54,384.17,387.27,385.95,382.17,382.66,373.57,368.75,,,,,,376.48
2011-03-06 21:54:12+00:00,L7,367.75,362.92,363.52,359.00,357.45,353.39,350.69,352.73,,,,,,,362.99,363.43,357.55,355.78,357.34,364.27,361.01,358.33,,,,,,365.86,369.46,362.36,367.31,356.32,360.84,361.28,360.63,352.81,,,
2011-03-15 21:48:01+00:00,L7,390.55,379.29,380.86,378.64,379.95,375.17,366.67,375.12,,,,,376.59,380.48,385.07,382.10,379.41,381.70,387.52,393.11,373.46,376.16,,,,,371.01,378.00,387.31,379.32,378.90,375.49,371.69,371.81,368.61,,,,
2011-03-31 21:48:05+00:00,L7,,,,,,,,,,,379.35,386.23,382.28,380.07,384.71,383.42,380.65,378.50,376.09,385.96,384.55,,,,,381.22,382.13,380.82,384.09,384.10,386.01,380.84,373.94,374.07,,,,,
2011-05-18 21:48:02+00:00,L7,373.54,369.47,,,,,,348.11,345.90,353.01,362.50,359.04,365.53,369.52,368.67,363.30,350.74,349.24,,,,,314.66,346.06,357.55,361.27,368.54,367.57,369.63,359.80,361.71,,,,,345.59,346.59,355.15,351.28
2011-06-10 21:54:14+00:00,L7,364.44,360.59,368.33,361.51,354.17,343.47,341.48,352.66,347.51,,,,,,368.58,360.04,352.09,351.66,351.84,338.19,307.32,262.91,310.08,,,,,,373.24,365.31,359.20,357.39,351.87,351.32,356.82,354.19,,,
2011-06-26 21:54:10+00:00,L7,353.95,356.67,353.40,347.09,340.20,343.16,344.44,,,,,,356.47,352.05,353.52,348.74,,,,,306.22,294.28,,,,,369.35,368.07,364.36,367.90,366.42,363.54,357.32,352.58,361.02,,,,
2011-07-12 21:54:10+00:00,L7,400.26,379.24,370.34,357.51,352.96,370.99,376.56,368.88,369.33,383.46,381.49,,,,,,371.07,358.83,365.06,376.07,369.66,383.90,369.73,373.10,365.78,,,,,,399.51,396.17,390.69,379.94,377.60,374.75,368.37,371.03,382.47
2011-07-28 21:54:07+00:00,L7,,,375.53,383.97,369.18,363.46,364.70,367.05,366.16,368.70,375.05,373.26,361.87,,,,,,368.37,371.29,366.28,376.58,368.85,370.19,369.00,371.29,376.77,,,,,395.32,389.94,375.70,374.83,375.82,370.11,360.18,380.35
2011-08-06 21:47:54+00:00,L7,354.04,338.92,347.92,355.20,350.45,346.97,341.95,341.03,,,,,,345.90,352.67,347.84,341.36,336.68,337.05,334.46,316.61,273.36,301.24,,,,,351.60,352.08,353.06,353.79,346.38,346.89,343.88,340.74,340.29,,,
2011-08-22 21:47:52+00:00,L7,,,,,349.09,347.66,341.10,339.17,340.45,341.22,342.52,347.92,349.02,348.57,351.58,,,,,325.04,325.52,309.12,325.74,334.15,332.47,338.73,343.51,355.51,,,,,358.59,357.02,359.47,346.99,345.71,342.21,352.11
2011-09-07 21:47:47+00:00,L7,,,,,357.64,355.82,357.29,360.34,345.52,351.43,360.64,369.94,371.53,365.62,367.69,,,,,346.83,350.11,358.57,358.91,364.69,347.58,350.19,364.98,372.73,372.20,,,,,369.95,371.10,367.03,352.17,360.26,376.13
2011-09-23 21:47:43+00:00,L7,369.63,367.21,373.23,366.12,,,,,,346.41,352.88,360.78,360.50,352.24,356.45,359.02,345.01,341.07,341.37,340.42,,,,,336.42,342.53,349.67,358.15,365.55,368.04,370.82,375.48,374.91,,,,,358.15,368.79
2011-10-16 21:53:56+00:00,L7,348.00,344.70,,,,,,,329.52,336.10,340.57,344.05,341.35,332.68,340.32,336.69,325.76,,,,,,328.58,333.66,325.62,334.52,339.72,348.44,348.28,350.88,,,,,,341.75,333.05,334.86,344.53
2011-11-17 21:54:15+00:00,L7,353.66,341.71,338.01,335.21,,,,,,,,339.96,344.35,342.38,344.92,337.97,326.28,316.57,314.67,,,,,,,330.24,335.89,342.81,346.02,346.07,352.99,343.20,346.13,,,,,,345.71
2011-11-26 21:48:10+00:00,L7,,,,,339.91,340.53,340.18,336.96,342.43,348.19,348.14,353.32,348.69,342.33,347.03,339.03,,,,341.98,340.23,342.39,342.77,350.86,343.31,347.47,352.71,358.89,357.31,,,,,361.19,364.51,353.50,350.53,353.82,357.69
2012-01-04 21:54:40+00:00,L7,373.34,362.02,362.62,349.92,354.06,357.58,359.34,360.33,364.48,,,,,,374.10,371.90,353.60,350.16,356.03,,360.63,368.06,366.03,,,,,,378.15,376.32,388.62,382.32,373.12,363.51,375.10,365.19,,,
2012-03-17 21:48:35+00:00,L7,389.11,370.29,358.68,365.29,362.11,360.20,360.96,356.37,353.04,,,,,,367.60,356.32,360.60,361.43,358.19,358.30,356.35,346.03,364.49,,,,,379.19,384.97,383.14,387.45,384.19,377.34,371.55,368.27,368.20,368.63,,
2012-04-09 21:54:41+00:00,L7,348.73,339.65,334.47,,,,,,,335.14,340.56,335.54,341.14,339.89,342.50,340.96,329.24,325.34,325.16,,,,,329.86,330.18,333.98,334.03,345.15,346.08,344.35,346.84,,,,,,339.32,338.27,339.48
2012-04-25 21:54:58+00:00,L7,350.44,344.41,343.00,341.36,333.56,324.73,328.91,329.41,331.82,334.35,,,,,,346.54,335.91,330.62,334.41,336.62,327.14,306.94,310.97,334.60,,,,,,351.74,354.19,346.27,344.15,337.19,339.97,342.67,340.07,,
2012-06-12 21:55:02+00:00,L7,,,,,,,,316.72,321.97,324.38,,338.14,,,,,,,308.91,,,317.17,,,,349.44,343.20,,,,,,,,,,,,
2012-06-21 21:48:56+00:00,L7,336.88,342.49,346.19,348.38,341.73,346.08,340.07,,,,,,347.69,344.47,352.37,339.28,,,327.79,340.23,334.64,329.35,,,,,347.98,358.44,365.11,357.79,364.11,357.31,358.34,359.03,359.34,,,,
2012-06-28 21:55:11+00:00,L7,326.95,321.87,319.65,327.91,317.51,325.05,326.14,314.09,,,,,,,325.94,313.75,308.47,303.31,304.12,317.69,313.14,293.50,285.04,,,,,346.69,345.98,350.88,351.15,339.54,344.24,341.13,345.00,,,,
2012-07-07 21:49:09+00:00,L7,,,,310.92,323.19,330.81,328.38,324.38,325.54,332.34,327.31,327.79,331.88,326.69,,,,,306.64,,,227.33,279.81,330.48,334.05,337.46,338.10,,,,,335.67,339.81,336.36,339.42,334.23,334.41,336.79,344.30
2012-08-24 21:49:41+00:00,L7,,,,,,332.86,332.68,335.28,336.13,335.31,342.16,351.91,356.10,351.68,350.60,346.53,,,,,329.35,307.34,293.76,334.63,336.60,343.96,343.01,352.82,349.65,,,,,340.72,339.16,338.49,332.49,333.16,340.20
2012-08-31 21:55:57+00:00,L7,,,,,,366.85,373.92,375.87,365.23,367.31,382.17,390.47,375.76,386.40,390.54,393.13,,,,,,415.69,397.83,385.67,382.20,386.11,370.14,367.09,392.47,,,,,,375.20,390.60,369.47,370.52,377.63
2012-09-09 21:49:52+00:00,L7,349.00,340.69,344.89,,,,,,337.40,339.79,349.00,354.26,358.73,354.40,364.02,358.26,346.42,346.65,339.77,,,,,336.24,349.97,350.41,347.02,357.91,364.89,361.80,356.03,,,,,348.57,344.40,343.54,343.22
2012-09-16 21:56:05+00:00,L7,369.29,347.18,353.88,352.39,349.33,351.13,355.17,364.82,363.55,,,,,,363.18,359.56,350.02,346.41,352.16,355.57,365.76,360.09,343.15,,,,,,375.62,373.23,367.94,362.30,362.64,361.03,361.03,361.04,,,
2012-09-25 21:50:01+00:00,L7,374.70,358.23,363.67,,,,,,371.86,382.77,384.25,378.47,372.56,374.59,373.14,366.24,357.68,350.07,351.34,,,,372.59,364.33,364.16,369.38,377.88,380.14,380.58,375.83,367.82,,,,,369.41,359.83,361.97,370.66
2012-10-02 21:56:16+00:00,L7,343.44,330.63,,,,,,334.10,338.45,342.54,348.40,354.33,356.82,353.72,354.17,339.52,334.36,,,,,,311.29,335.08,333.22,343.78,351.58,356.54,357.31,350.39,,,,,,342.58,334.42,335.12,337.21
2012-12-05 21:56:38+00:00,L7,,,,,,331.34,332.59,335.80,339.54,344.12,346.12,354.43,352.88,348.75,348.14,345.63,,,,,347.97,340.19,327.54,341.21,340.52,355.65,360.86,361.90,357.92,,,,,350.76,350.94,339.54,344.09,347.84,356.57
2012-12-14 21:50:33+00:00,L7,361.10,350.52,347.62,351.53,353.58,351.96,347.93,351.98,355.20,349.28,354.33,,,,,,343.65,346.33,350.64,360.78,364.13,364.09,366.29,363.37,358.98,,,,,375.94,380.17,379.37,374.16,369.77,369.16,358.62,356.52,363.57,368.72
2012-12-30 21:50:38+00:00,L7,368.93,350.38,352.57,,,,,,354.95,356.76,358.11,360.25,357.53,354.74,356.27,353.74,346.12,346.48,,,,,359.17,367.16,360.14,363.91,368.72,375.56,371.79,367.71,371.22,,,,,350.88,348.42,358.01,361.13
