dates,nzd0104-0000,nzd0104-0001,nzd0104-0002,nzd0104-0003,nzd0104-0004,nzd0104-0005,nzd0104-0006,nzd0104-0007,nzd0104-0008,nzd0104-0009,nzd0104-0010,nzd0104-0011,nzd0104-0012,nzd0104-0013,nzd0104-0014,nzd0104-0015,nzd0104-0016,nzd0104-0017,nzd0104-0018,nzd0104-0019,nzd0104-0020,nzd0104-0021,nzd0104-0022,nzd0104-0023,nzd0104-0024,nzd0104-0025,nzd0104-0026,nzd0104-0027,nzd0104-0028,nzd0104-0029,nzd0104-0030,nzd0104-0031,nzd0104-0032,nzd0104-0033,nzd0104-0034,nzd0104-0035,nzd0104-0036,nzd0104-0037,nzd0104-0038,nzd0104-0039,nzd0104-0040,nzd0104-0041,nzd0104-0042,nzd0104-0043,nzd0104-0044,nzd0104-0045,nzd0104-0046,nzd0104-0047,nzd0104-0048,nzd0104-0049,nzd0104-0050,nzd0104-0051,nzd0104-0052,nzd0104-0053,nzd0104-0054,nzd0104-0055,nzd0104-0056,nzd0104-0057,nzd0104-0058,nzd0104-0059,nzd0104-0060,nzd0104-0061,nzd0104-0062,nzd0104-0063,nzd0104-0064,nzd0104-0065,nzd0104-0066,nzd0104-0067,nzd0104-0068,nzd0104-0069,nzd0104-0070,nzd0104-0071,nzd0104-0072,nzd0104-0073,nzd0104-0074,nzd0104-0075,nzd0104-0076,nzd0104-0077,nzd0104-0078,nzd0104-0079,nzd0104-0080,nzd0104-0081,nzd0104-0082,nzd0104-0083,nzd0104-0084,nzd0104-0085,nzd0104-0086,nzd0104-0087,nzd0104-0088,nzd0104-0089,nzd0104-0090,nzd0104-0091,nzd0104-0092,nzd0104-0093,nzd0104-0094,satname
2002-09-19 21:59:35+00:00,,,,,,,,,,,,,,,,,,,,349.72,348.82,346.53,333.78,328.95,321.81,318.96,324.16,322.35,326.37,331.02,328.54,335.86,337.11,333.77,331.19,325.11,321.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.32,316.81,315.48,315.79,317.67,320.60,326.20,328.55,342.21,343.89,332.95,337.29,336.58,,,,,,,,L7
2002-11-06 21:59:41+00:00,,382.23,380.57,,,356.60,362.11,348.92,356.34,368.84,359.70,360.91,360.12,355.49,355.07,353.73,343.60,352.39,365.55,362.33,362.68,354.19,351.64,344.17,341.50,341.98,332.64,341.79,344.59,346.50,353.87,353.73,350.46,353.56,354.44,352.39,352.68,349.24,349.80,339.74,343.11,349.07,348.15,353.39,361.91,349.66,351.86,359.40,349.04,341.57,349.18,351.84,349.75,349.55,348.98,347.15,342.66,349.11,347.90,353.73,353.71,351.46,355.03,351.63,348.09,342.40,342.09,344.71,341.85,336.20,337.05,329.32,327.98,333.86,335.98,325.10,328.32,326.70,322.86,324.33,334.88,339.05,335.94,349.66,349.02,353.68,356.92,358.08,359.77,356.74,,,,,,L7
2003-08-05 22:00:11+00:00,,,,,,,,,,,,,,,,,,,,347.36,348.26,352.60,,,,338.16,343.81,342.59,344.13,347.87,347.39,347.11,346.81,350.89,347.83,345.67,,,,334.04,323.22,329.11,342.97,341.37,342.34,338.94,347.09,340.30,344.60,349.06,,,355.22,348.67,338.69,338.30,338.16,341.67,342.14,339.49,333.39,336.76,,,339.03,335.09,335.42,347.57,340.96,330.76,326.48,326.64,331.25,334.08,,,350.82,340.61,337.14,332.66,334.51,337.80,346.40,349.46,349.62,343.29,341.83,,,,,,,,,L7
2003-11-09 22:00:18+00:00,,385.36,,,350.24,354.32,361.93,353.53,357.01,370.80,363.83,366.22,371.65,370.30,369.42,367.31,,,,353.51,357.63,365.25,361.49,358.00,359.34,353.92,345.85,353.40,354.81,353.67,361.58,,,360.57,362.13,360.12,356.52,349.13,345.77,336.49,332.85,331.51,339.44,336.81,349.06,,,343.51,342.92,343.00,347.57,355.40,349.26,350.46,346.99,341.03,345.74,,,343.11,337.97,343.40,,,,,,,,,,,,,,,,,,,,,,,332.18,348.46,364.74,,,,,,,,,L7
2003-12-03 21:50:19+00:00,,394.02,401.74,383.31,383.78,369.34,375.44,370.93,365.22,360.17,368.63,368.48,370.49,377.82,375.87,367.88,369.23,363.83,365.41,369.80,354.79,360.52,354.95,350.90,345.91,343.65,351.37,361.04,363.82,362.30,367.63,375.81,379.58,377.68,354.16,351.61,352.43,352.11,348.40,349.80,347.42,366.45,371.32,366.97,368.59,373.64,373.39,370.11,358.04,358.90,371.55,365.55,367.01,371.74,380.18,369.52,371.63,375.41,368.51,370.88,355.13,353.98,350.13,345.24,342.03,346.25,367.02,380.96,377.31,371.32,366.85,357.09,346.39,350.27,359.48,354.90,355.96,359.49,372.92,368.58,364.61,371.25,372.31,377.12,357.24,353.27,357.60,341.66,342.62,349.67,369.19,356.40,359.69,381.88,435.64,L5
2004-04-01 22:01:04+00:00,,,380.83,350.98,360.79,366.86,371.92,373.20,367.49,363.79,372.99,372.09,369.25,371.69,367.50,,,362.52,364.28,366.61,363.72,365.54,360.61,352.81,347.11,345.35,356.23,355.11,360.63,,,369.48,368.37,367.48,365.31,371.01,365.45,365.43,365.40,363.45,360.97,362.12,367.90,,,375.72,372.48,374.10,372.75,375.80,378.19,373.56,373.88,370.84,364.20,361.95,,,366.08,360.82,358.40,359.53,355.87,355.74,358.85,357.55,361.69,374.95,,,366.73,361.39,366.37,362.38,364.32,362.05,357.04,355.19,354.53,355.73,,,,369.25,364.10,364.17,362.12,357.08,350.61,355.76,358.05,,,,,L7
2004-05-03 22:00:59+00:00,,369.15,360.03,,,,,,,,,,,,,,,,,,,351.89,348.79,343.34,344.40,343.10,348.23,348.56,352.32,350.13,354.35,357.31,357.90,,,354.49,351.58,349.13,345.85,340.27,335.65,341.03,342.65,344.34,343.91,346.96,,,341.43,353.63,346.08,352.07,347.72,345.62,340.09,344.95,342.36,342.30,341.24,,,339.22,338.21,337.86,334.49,338.03,342.80,355.79,352.76,351.89,349.84,,,345.55,351.32,350.14,347.68,348.83,341.50,335.13,337.09,339.68,345.01,,,342.67,347.46,339.86,,,,,,,,L7
2004-07-22 22:00:44+00:00,,,,,,,,,,,,,,,,,,344.01,343.60,343.07,346.41,346.63,343.58,340.40,339.39,342.43,,,,349.17,355.16,350.67,354.36,352.91,352.42,349.01,349.63,343.39,340.07,338.29,339.10,,,345.98,348.99,347.88,345.35,346.32,350.15,347.52,351.68,351.50,356.04,,,350.45,343.82,345.82,347.33,339.95,,338.91,340.02,332.66,334.57,331.78,,,341.95,344.04,343.10,338.61,346.00,344.21,345.06,345.54,343.21,342.38,,,340.76,346.02,349.74,360.79,357.41,351.88,353.21,354.59,354.86,359.06,,,364.65,388.01,412.22,L7
2004-07-30 21:54:28+00:00,,382.54,365.54,361.05,365.20,375.49,373.74,,,,,,,,,,,,,,366.74,372.06,364.27,356.37,359.52,362.84,368.89,368.51,374.12,371.23,375.52,366.11,369.18,373.24,368.63,362.37,362.68,356.05,356.82,358.27,353.87,349.58,357.39,361.86,359.87,360.90,358.85,361.57,356.47,360.03,359.84,367.02,362.35,365.11,356.15,357.70,355.74,348.88,348.98,341.08,340.64,345.18,345.10,348.14,346.85,357.07,361.02,373.03,378.31,371.85,353.57,341.90,352.01,368.11,365.83,372.31,370.40,354.62,351.21,353.51,351.72,355.97,355.52,362.39,367.37,352.93,349.95,355.37,362.70,371.53,369.42,366.06,385.23,401.87,428.86,L5
2004-08-07 22:00:37+00:00,,,,,,,,,,353.44,,,,,,,,,,,,,,,343.71,346.62,355.14,354.24,355.56,358.79,358.39,357.88,358.88,362.83,356.00,353.05,,,337.09,336.91,337.16,334.36,345.56,344.37,340.13,345.76,348.24,341.46,344.41,,,348.13,350.77,347.23,343.95,341.15,339.89,341.90,340.32,333.94,,336.77,,,333.71,338.03,339.19,351.35,349.35,343.13,343.16,341.53,340.17,345.46,,,341.76,339.82,334.67,337.46,340.47,341.30,346.86,353.66,354.14,347.68,,,349.57,348.67,346.94,345.15,358.91,373.52,408.88,L7
2004-09-16 21:55:41+00:00,384.76,397.98,391.85,376.63,371.56,378.36,383.76,376.34,382.07,394.30,387.93,392.41,390.34,383.08,382.44,378.34,382.43,379.85,375.97,374.78,368.78,373.00,367.40,369.57,365.02,367.63,364.51,375.40,374.67,379.31,386.50,386.50,388.64,389.74,383.65,375.20,378.04,370.87,365.91,363.48,358.28,360.98,367.03,365.46,374.32,374.68,373.52,364.60,366.10,372.26,374.61,376.17,377.76,373.31,374.17,363.87,371.93,374.87,368.22,368.72,357.52,359.62,361.32,359.06,354.61,357.37,362.85,369.46,363.91,369.58,363.94,359.33,354.67,360.83,363.28,359.99,364.71,356.47,363.93,357.83,363.00,364.56,370.52,376.79,377.63,373.91,372.75,370.76,371.57,374.33,371.95,374.31,390.47,409.12,439.39,L5
2005-01-14 22:01:13+00:00,373.20,401.06,387.76,372.72,361.14,369.09,380.33,370.57,378.96,391.69,378.42,,,,373.38,365.13,371.60,373.76,370.22,369.39,368.62,373.49,367.33,360.75,363.33,359.55,353.46,,,367.88,365.81,369.75,377.50,376.68,382.92,382.07,385.56,375.95,376.85,376.23,,,,363.92,379.88,377.76,369.21,368.77,370.27,368.06,379.89,383.65,379.18,,,,366.12,366.06,365.60,363.56,355.72,360.48,364.68,360.68,355.07,355.26,,,358.07,363.86,359.11,363.49,365.34,369.87,366.31,361.03,363.15,354.01,,,,,,,,,,,,,,,383.93,406.47,434.08,L7
2005-02-07 21:58:15+00:00,374.69,380.19,357.32,344.22,342.47,352.76,352.03,350.06,351.25,360.32,365.01,361.31,359.56,361.80,361.62,363.34,360.25,339.21,334.74,335.64,338.55,338.90,335.42,329.24,346.62,345.13,346.18,348.49,352.32,355.50,358.04,344.38,340.94,341.64,341.00,338.66,339.17,333.93,346.05,343.89,343.07,343.03,353.95,354.05,352.12,336.23,332.32,335.62,332.57,336.30,338.60,359.05,355.90,352.74,351.29,351.88,349.37,332.84,332.26,331.86,325.85,330.38,328.39,340.86,338.16,335.91,336.67,348.57,342.80,320.03,312.17,309.05,316.45,320.42,,,,,,,,,,,,,334.35,348.22,361.53,363.17,358.06,356.11,366.45,368.69,367.86,L5
2005-02-23 21:58:31+00:00,,390.62,383.00,367.84,368.48,373.63,379.79,372.97,374.48,379.47,375.96,377.42,378.14,375.95,376.25,375.54,367.67,363.75,362.65,361.84,359.35,364.32,356.13,355.21,357.19,356.81,355.91,363.53,367.05,367.29,368.53,360.48,360.90,365.05,363.45,359.79,359.76,357.40,352.71,352.15,347.79,347.54,361.43,357.86,356.22,356.78,348.82,350.36,358.68,353.99,359.88,365.56,365.18,362.67,358.04,362.11,357.39,348.39,347.78,345.81,340.64,344.51,345.28,350.13,347.30,345.81,353.34,360.46,352.10,343.91,338.62,343.99,345.00,347.70,348.31,354.30,354.53,354.99,359.22,353.42,347.83,343.54,350.13,355.17,354.81,357.24,355.15,362.47,368.41,371.10,372.64,358.88,373.72,382.16,396.11,L5
2005-03-03 22:01:30+00:00,,390.86,383.43,370.02,370.80,373.41,,,375.58,378.92,377.76,375.37,376.66,376.10,376.57,376.19,366.19,366.35,365.98,366.98,369.32,,,363.44,358.90,362.26,363.47,369.12,369.10,367.22,371.86,377.03,375.31,371.51,371.17,,,,350.97,353.69,349.20,348.32,360.98,363.29,359.95,366.34,361.94,358.81,366.14,,,366.51,365.25,359.36,357.20,358.92,357.47,357.75,357.29,353.61,353.47,,,355.93,353.40,355.56,366.38,368.92,372.76,365.78,357.06,355.40,359.88,,,357.01,355.37,356.23,357.93,352.31,351.90,350.35,354.64,362.93,363.49,367.38,,,362.43,368.75,,,,,,L7
2005-03-11 21:58:44+00:00,376.65,395.55,387.29,376.12,361.70,375.37,377.85,365.27,373.70,382.58,370.72,370.65,371.43,368.02,368.69,368.43,357.47,365.26,366.61,361.67,365.44,362.39,355.35,359.04,356.56,354.72,352.87,358.54,357.08,362.81,360.73,366.08,366.20,368.35,370.43,360.35,361.31,356.05,349.60,343.95,343.28,346.11,350.22,359.07,357.91,358.74,355.84,350.94,353.76,351.23,360.51,363.03,359.05,355.20,352.66,350.37,353.19,350.13,352.81,348.54,343.96,348.60,352.18,349.66,343.27,348.44,346.79,350.93,343.27,346.31,343.66,344.51,345.54,351.41,353.41,352.82,353.24,350.30,353.49,350.41,348.48,348.93,354.12,360.59,358.36,362.53,364.53,366.55,370.14,369.36,367.57,365.06,367.47,393.82,417.85,L5
2005-05-30 21:59:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,367.32,363.74,366.86,370.92,372.03,368.18,369.91,371.80,373.82,374.12,379.01,369.72,366.56,363.38,365.62,360.82,356.39,360.83,363.15,359.90,359.39,354.79,365.61,363.50,367.73,376.17,379.34,381.56,370.07,363.85,361.22,356.62,353.28,351.12,354.83,356.30,357.44,356.39,361.94,363.80,353.86,351.88,355.47,356.66,363.28,360.74,351.33,357.50,363.36,366.38,372.16,374.35,370.42,371.61,379.85,385.02,369.20,364.01,364.80,365.04,370.69,366.51,373.92,372.73,375.88,,,,,,,,L5
2005-07-17 21:59:35+00:00,,434.69,389.41,370.15,377.34,374.54,373.16,372.53,360.83,362.60,375.25,372.27,390.16,388.77,380.41,380.25,370.09,356.65,353.30,353.96,355.89,364.71,357.26,343.81,351.68,355.68,365.75,363.14,365.53,370.60,372.78,359.85,361.70,356.76,351.62,347.50,339.01,337.85,357.68,344.59,340.34,357.25,367.52,361.90,350.18,342.46,335.53,343.50,334.40,350.83,346.22,362.01,363.56,360.88,361.71,360.58,354.16,340.09,344.82,344.97,340.02,335.74,333.65,335.28,340.40,344.43,344.11,355.21,345.05,335.31,331.87,328.89,348.50,346.61,346.50,350.60,359.00,373.18,353.42,362.37,354.55,347.51,346.24,348.92,359.67,354.97,,,,,,,,,,L5
2005-11-30 22:01:24+00:00,,372.36,371.44,357.54,356.63,357.11,357.33,,,,357.84,360.38,359.07,356.54,357.56,353.89,344.90,345.58,342.27,339.20,340.22,347.44,338.46,,,332.43,337.95,335.84,336.17,342.20,340.54,341.40,346.75,341.16,344.78,345.89,343.10,,,,332.00,335.44,342.11,339.59,339.76,337.56,342.69,335.93,342.38,342.95,,,342.52,339.62,338.26,338.88,338.31,335.93,,,,,,,,,,334.32,336.12,339.54,338.62,340.85,336.29,336.79,341.03,,,352.85,342.58,333.42,334.46,335.68,338.95,338.06,342.31,344.03,345.65,,,344.70,344.99,340.27,349.94,360.09,365.53,L7
2006-02-18 22:01:53+00:00,,,,,,,355.60,328.87,,,,364.66,367.17,,,,,,,,,,,,,,,,,,,,343.96,334.50,,,,,,,,327.64,334.09,338.50,344.41,341.60,340.72,340.69,341.35,339.71,347.10,,,339.81,337.99,338.47,333.67,326.09,332.68,331.62,326.68,332.01,329.82,331.43,,,323.69,336.70,326.56,336.39,328.91,327.09,332.83,340.45,337.68,342.53,,,337.28,334.54,333.36,332.71,333.75,343.36,346.72,343.11,347.80,348.99,,,346.41,341.45,347.12,360.93,386.35,L7
2006-05-01 22:03:45+00:00,362.60,396.68,395.64,380.11,358.93,372.50,376.84,363.44,369.00,381.80,373.28,377.83,383.79,382.53,383.43,376.99,356.36,360.82,358.29,352.37,353.74,352.44,348.98,341.24,340.64,339.53,346.32,353.09,355.15,355.30,359.08,358.76,358.90,346.10,349.06,342.07,345.74,335.79,333.90,323.75,327.85,337.70,345.31,337.25,343.68,347.77,340.37,340.25,346.34,351.95,353.02,350.52,349.48,359.29,360.33,352.58,359.24,354.35,349.28,344.35,340.33,341.10,345.29,338.48,342.25,345.83,347.87,364.34,354.92,352.72,354.13,352.76,351.53,358.31,356.55,357.90,360.82,356.05,363.44,356.11,360.62,358.32,365.04,364.66,358.72,361.73,371.28,382.17,388.58,396.86,374.78,369.08,376.28,394.32,412.81,L5
2006-05-09 22:01:52+00:00,,,,,,,,,,,,,,,,352.20,,,,345.24,,,343.62,341.85,339.92,,,,341.84,350.02,351.13,355.64,355.39,351.81,349.45,349.15,345.27,345.60,335.92,328.57,,,341.10,335.05,326.43,344.04,342.18,343.59,347.03,357.28,357.47,346.39,341.25,,340.68,337.99,330.56,332.19,324.58,325.17,,330.10,331.28,,325.39,,,343.30,339.22,339.04,334.99,337.89,344.40,345.80,354.43,334.97,340.65,,,335.94,323.22,328.11,334.64,344.21,348.59,341.45,344.95,345.57,345.80,,,,355.59,353.51,,L7
2006-05-17 22:03:57+00:00,,,,,,,,,,,,,,,,,,,,369.64,368.43,370.55,363.35,358.97,361.20,362.27,364.94,366.44,366.22,369.50,377.51,378.81,383.46,377.56,372.17,366.93,363.54,359.24,357.09,352.59,356.10,362.80,361.24,364.94,360.92,371.09,368.62,370.39,374.50,376.08,380.56,374.34,373.81,380.72,378.52,368.71,367.05,357.57,353.57,354.76,349.44,352.51,352.44,357.82,355.61,359.90,369.98,376.17,374.10,378.35,380.31,384.13,380.14,378.50,366.89,359.98,367.78,362.45,369.25,362.88,369.37,359.41,363.56,374.07,371.18,367.17,365.25,375.27,372.49,372.84,371.95,367.20,376.08,384.99,405.27,L5
2006-06-10 22:01:49+00:00,,,,,,,,,,,,,,,,,,,,,351.25,353.51,352.57,346.73,,,,353.42,356.25,361.15,363.22,363.59,365.87,365.55,360.64,361.26,360.22,352.42,,,,341.60,349.89,347.98,346.85,357.19,355.38,353.04,359.35,370.14,364.85,,,357.11,355.49,350.40,345.79,344.96,341.73,342.82,342.21,344.02,345.08,346.15,,,352.40,358.56,354.81,350.20,360.31,360.81,356.01,358.80,360.45,363.04,,,349.60,345.65,344.83,342.06,346.51,355.29,349.82,347.52,353.76,353.24,,,,,,,,L7
2006-06-26 22:01:44+00:00,,,,,,,,,,,,,,,,,,,335.62,340.92,341.78,339.87,331.61,330.44,331.46,333.87,332.34,337.06,,,341.49,348.83,350.67,352.94,347.27,346.09,348.47,342.60,334.87,326.39,329.86,339.63,,,342.11,347.14,339.57,344.67,350.46,358.31,360.59,349.04,353.96,355.07,,,,332.66,335.08,334.29,331.39,336.67,337.88,329.81,337.32,341.63,343.29,,,340.16,348.18,345.12,346.79,348.63,351.59,347.52,350.70,347.36,350.47,,,,346.07,352.17,349.25,347.63,354.34,353.31,356.00,357.13,353.56,350.60,,,373.11,L7
2006-07-04 22:04:41+00:00,,,,,,,,,,,,,,,,,,,,364.01,362.27,368.01,359.39,330.95,,,,,,,,326.81,346.31,,,,,,,,327.51,339.43,347.28,347.62,345.30,354.22,359.08,357.16,362.94,368.76,360.81,357.78,359.99,359.22,359.25,351.59,355.13,353.42,359.77,357.77,351.04,359.66,349.29,344.34,340.85,348.86,345.73,361.01,352.31,350.41,357.07,356.67,360.92,357.40,357.96,359.95,359.19,359.25,360.27,353.89,356.09,361.36,367.11,370.19,365.70,366.76,368.77,361.30,360.08,364.94,358.92,357.79,364.39,366.84,382.44,L5
