dates,nzd0124-0000,nzd0124-0001,nzd0124-0002,nzd0124-0003,nzd0124-0004,nzd0124-0005,nzd0124-0006,nzd0124-0007,nzd0124-0008,nzd0124-0009,nzd0124-0010,nzd0124-0011,nzd0124-0012,nzd0124-0013,nzd0124-0014,nzd0124-0015,nzd0124-0016,nzd0124-0017,nzd0124-0018,nzd0124-0019,nzd0124-0020,nzd0124-0021,nzd0124-0022,nzd0124-0023,nzd0124-0024,nzd0124-0025,nzd0124-0026,nzd0124-0027,nzd0124-0028,nzd0124-0029,nzd0124-0030,nzd0124-0031,nzd0124-0032,nzd0124-0033,nzd0124-0034,nzd0124-0035,nzd0124-0036,nzd0124-0037,nzd0124-0038,nzd0124-0039,nzd0124-0040,satname
2004-11-03 21:56:42+00:00,436.63,431.28,438.47,439.87,436.78,437.70,437.46,432.25,429.23,425.50,424.67,423.02,417.23,408.57,404.48,400.82,399.61,405.27,408.03,404.42,401.62,394.77,394.93,396.73,398.23,398.50,397.78,399.98,405.06,405.01,401.28,402.97,405.28,409.15,410.11,409.23,403.70,403.26,397.30,388.11,386.03,L5
2004-11-04 21:54:31+00:00,436.63,431.28,439.55,440.99,437.79,437.70,437.46,432.25,429.23,426.24,425.03,423.31,417.95,409.33,404.64,401.46,400.37,405.74,408.03,404.42,401.62,394.77,394.93,397.03,398.30,398.51,398.09,400.08,405.25,405.30,401.54,403.19,405.59,409.15,410.11,409.23,403.70,403.26,397.30,388.11,386.03,L7
2004-11-19 21:56:55+00:00,438.15,431.89,439.82,441.33,438.19,437.70,437.46,432.25,429.23,426.24,425.03,423.31,418.68,409.52,405.53,402.02,400.66,406.62,409.21,406.81,404.84,397.17,397.07,398.69,399.70,399.86,398.63,400.60,405.73,406.33,402.18,404.17,406.05,409.75,411.78,411.63,406.05,405.58,399.26,389.26,386.03,L5
2005-01-14 22:01:13+00:00,440.07,433.14,441.88,442.92,438.18,437.94,437.92,432.66,430.05,428.19,426.45,422.58,417.97,409.11,405.02,401.33,402.71,408.85,410.95,407.46,405.78,397.61,398.00,400.41,402.06,398.74,398.08,402.75,407.51,408.46,403.01,406.62,408.58,411.15,412.06,413.30,408.09,407.55,401.47,391.19,387.29,L7
2005-01-15 21:51:45+00:00,442.04,435.57,443.60,444.79,440.80,440.90,441.13,436.57,433.97,430.59,429.21,425.66,420.68,411.19,406.56,403.01,404.60,410.11,412.62,409.63,408.02,400.47,400.66,402.65,403.86,400.51,399.49,404.26,409.33,410.23,404.44,408.26,410.33,412.01,412.55,413.98,408.33,408.99,402.98,392.69,388.67,L5
2005-02-23 21:58:31+00:00,444.52,437.90,447.16,448.05,443.01,443.31,445.17,441.77,435.62,432.18,429.65,428.26,423.74,414.09,406.73,406.43,407.72,412.41,416.61,415.01,413.30,403.65,402.41,403.86,404.63,402.41,401.91,406.19,410.63,413.31,406.98,409.97,412.23,413.68,414.57,418.70,413.61,414.36,408.09,397.17,395.88,L5
2005-03-11 21:58:44+00:00,443.59,437.20,446.19,446.99,442.55,442.80,444.83,441.23,434.49,431.14,429.41,427.58,422.78,412.62,405.93,404.89,406.20,411.45,415.56,414.33,412.29,402.54,401.46,403.14,403.96,401.95,401.42,405.88,410.00,412.39,406.12,408.90,411.20,412.75,413.39,417.57,411.76,412.37,406.33,396.02,395.56,L5
2005-03-19 22:01:30+00:00,442.53,436.87,445.62,447.14,442.69,443.06,443.33,440.53,434.05,430.74,432.07,427.71,422.94,413.10,406.55,404.89,406.20,412.42,415.59,415.56,413.71,403.12,401.45,402.20,403.20,401.47,401.27,406.08,410.44,412.71,406.34,409.37,411.73,413.02,414.15,420.34,414.13,414.53,408.03,398.73,398.28,L7
2005-03-28 21:55:18+00:00,442.73,437.80,446.88,446.48,440.71,440.84,442.04,440.10,432.83,430.68,432.78,428.76,423.53,413.36,407.36,404.71,405.65,411.12,413.19,416.01,414.17,403.39,402.11,402.90,403.88,402.23,401.27,405.71,411.09,413.10,406.57,408.52,410.15,412.23,412.82,418.30,412.13,413.09,406.60,397.85,396.54,L7
2005-04-05 21:52:43+00:00,444.24,439.47,446.97,446.67,440.77,441.61,441.79,441.39,434.41,432.12,434.14,429.84,424.88,415.51,409.32,406.41,409.02,414.16,416.40,418.45,416.14,405.62,403.74,403.61,405.19,403.31,403.03,407.28,412.15,414.09,407.54,410.87,412.60,414.93,416.15,420.92,414.11,414.82,408.46,400.34,397.36,L5
2005-04-12 21:58:55+00:00,444.24,439.47,446.97,446.67,440.77,441.61,441.79,441.39,434.41,432.12,432.60,428.06,423.02,413.71,407.62,404.34,407.18,412.40,415.66,417.79,414.93,404.42,402.89,403.26,404.37,402.48,402.18,406.08,410.90,412.66,406.43,409.58,411.83,415.07,416.29,420.84,414.07,414.20,408.40,400.26,396.76,L5
2005-04-13 21:55:12+00:00,444.24,439.47,446.97,444.69,437.95,438.41,439.09,438.23,432.07,429.96,430.69,428.06,423.02,413.71,407.62,404.34,406.13,411.06,414.03,416.27,413.26,403.28,401.53,402.38,403.56,402.48,402.18,406.08,410.90,412.66,406.43,408.89,410.93,413.99,414.90,419.68,412.70,413.37,407.65,399.19,396.59,L7
2005-04-21 21:52:46+00:00,444.68,439.30,447.18,445.12,439.10,439.61,438.35,436.85,430.94,429.06,429.54,427.16,423.09,414.11,408.58,405.02,407.18,411.88,414.69,415.85,412.65,403.03,401.51,401.78,402.85,402.89,403.08,407.32,411.74,413.22,406.88,410.42,412.33,415.61,416.21,420.32,414.53,414.45,408.15,400.40,398.25,L5
2005-04-28 21:58:59+00:00,443.09,438.16,445.79,444.37,438.72,439.67,438.81,437.05,431.17,429.39,430.12,427.51,423.17,414.29,408.99,405.41,407.34,412.94,415.59,416.46,412.92,403.36,402.03,402.25,403.37,403.46,403.63,408.27,413.12,414.70,406.88,410.42,415.37,418.71,416.21,420.82,414.69,413.92,407.40,399.57,397.46,L5
2005-04-29 21:55:12+00:00,444.35,438.16,445.79,444.37,438.72,439.75,439.11,436.29,431.04,429.37,430.22,427.68,423.08,414.29,408.99,405.41,407.34,412.94,416.02,416.13,412.31,402.79,401.69,402.26,403.28,403.35,403.57,408.47,413.12,414.70,406.88,410.42,415.37,418.71,416.38,420.48,414.36,413.94,407.47,399.68,397.86,L7
2005-05-22 22:01:24+00:00,443.99,438.49,444.69,442.57,436.76,439.17,438.14,435.71,431.00,429.47,430.67,427.45,422.45,414.44,408.39,404.28,406.52,413.04,415.16,414.72,410.15,401.78,400.90,401.49,402.84,402.92,403.83,409.57,413.53,414.38,406.69,410.35,416.61,419.20,414.98,419.60,412.98,412.63,406.03,399.69,398.31,L7
2005-05-23 21:53:00+00:00,443.99,438.49,444.69,442.57,436.76,439.17,438.14,435.71,431.00,429.47,430.67,427.45,422.45,414.44,408.39,404.28,406.52,413.04,415.16,414.72,410.15,401.78,400.56,400.88,401.14,401.75,403.37,409.09,412.94,413.19,406.69,410.35,416.61,419.20,414.98,419.60,412.98,412.63,406.03,399.69,398.31,L5
2005-06-08 21:53:09+00:00,443.35,437.44,443.60,442.09,436.69,438.81,438.58,436.14,431.00,429.47,430.67,427.45,422.45,414.44,408.39,404.28,406.52,413.04,415.16,414.72,410.15,401.78,400.56,400.93,401.26,402.08,403.47,409.04,412.87,413.37,406.99,410.32,416.40,419.21,415.61,420.53,414.02,413.29,406.88,400.02,399.25,L5
2005-07-09 22:01:14+00:00,442.37,436.20,442.87,441.30,436.56,438.81,438.58,436.14,431.00,429.00,429.49,427.37,421.92,413.50,408.39,403.95,405.87,412.39,415.16,414.72,410.15,401.78,400.56,400.72,401.11,401.83,403.00,408.28,412.37,412.69,406.20,409.38,415.42,418.25,415.61,420.53,414.02,413.29,406.88,400.02,399.25,L7
2005-07-17 21:59:35+00:00,438.81,431.34,435.49,434.47,430.93,434.51,434.30,431.32,426.61,423.98,424.36,423.40,418.67,410.60,404.93,400.03,402.44,409.19,411.41,410.43,405.90,398.08,397.45,398.04,397.51,398.69,400.63,405.00,408.66,408.34,402.02,405.26,412.16,415.61,413.85,418.25,412.72,411.04,405.10,398.64,397.71,L5
2005-07-26 21:53:30+00:00,438.81,431.34,435.49,434.47,430.93,434.51,434.30,431.32,426.61,423.98,424.36,423.40,418.67,410.60,404.93,400.03,402.44,409.19,411.41,410.43,405.90,398.08,397.45,398.23,397.83,398.36,400.14,404.28,407.98,407.84,401.44,404.57,411.92,415.34,413.73,417.79,412.15,410.67,404.97,397.90,397.43,L5
2005-08-19 21:54:56+00:00,438.81,431.99,435.95,434.09,430.75,434.54,434.31,431.55,426.61,423.98,424.36,423.40,418.67,410.81,404.67,400.04,402.13,408.79,411.18,409.91,405.15,397.40,397.45,398.23,397.83,398.36,400.14,404.28,407.61,407.31,401.03,403.94,411.01,414.68,413.38,417.14,411.63,409.99,404.52,397.58,396.92,L7
2005-09-20 21:54:42+00:00,440.06,431.93,436.46,434.12,429.67,434.01,433.26,429.90,424.94,423.37,422.63,422.80,418.29,411.31,405.44,400.96,403.15,409.76,411.81,409.28,403.85,397.13,397.49,398.56,397.98,398.62,399.94,404.39,407.75,407.79,401.56,404.49,412.21,416.15,414.84,417.00,412.12,410.37,405.32,397.69,396.90,L7
2005-11-22 22:00:23+00:00,440.28,433.57,437.79,434.09,427.37,430.56,432.32,427.71,418.49,417.86,421.02,423.30,419.05,412.56,407.35,402.98,401.77,403.27,404.26,402.31,396.51,390.39,389.68,397.94,399.51,398.41,397.47,400.74,404.62,404.99,400.72,399.26,404.71,407.39,410.60,411.15,407.32,405.41,402.96,392.98,393.87,L5
2006-01-10 21:55:28+00:00,441.40,434.04,437.07,432.36,423.06,431.03,428.73,423.44,418.49,415.86,423.19,420.88,418.16,415.06,408.46,405.09,404.08,405.42,408.19,402.31,396.51,390.39,389.68,397.02,399.42,397.49,399.05,401.28,404.59,405.11,401.52,400.45,406.03,408.32,412.53,406.26,402.78,401.63,399.64,390.32,389.93,L7
2006-02-03 21:55:55+00:00,441.33,433.43,439.38,435.85,427.81,432.03,432.32,426.81,419.94,419.15,424.20,426.02,421.59,417.42,412.83,410.58,408.25,410.58,413.52,410.20,401.65,392.76,391.42,398.82,400.91,401.02,402.62,405.84,408.07,408.95,404.84,403.31,408.79,412.18,415.42,413.75,409.48,404.48,399.19,392.04,391.89,L5
2006-02-11 21:55:41+00:00,440.38,433.43,439.38,435.85,427.81,429.88,429.92,425.78,417.70,418.08,422.41,424.24,419.61,415.36,412.83,410.58,408.25,410.58,409.99,406.80,399.42,390.08,389.09,396.05,398.62,397.77,399.41,403.39,408.07,408.95,404.84,403.31,408.79,412.18,412.91,410.79,406.53,402.91,397.56,390.80,391.38,L7
2006-02-18 22:01:53+00:00,438.66,429.99,436.99,437.24,427.43,428.63,428.42,423.03,416.66,416.95,420.61,422.80,418.67,413.82,411.74,408.78,410.64,412.65,410.33,407.64,400.27,388.80,388.61,393.89,397.19,396.55,397.69,401.72,407.12,408.18,403.67,404.87,411.67,413.96,413.78,411.46,407.10,403.49,395.98,389.48,391.87,L7
2006-02-19 21:56:15+00:00,436.55,427.71,434.63,434.47,424.56,425.76,425.20,420.48,415.02,415.43,419.82,421.52,417.58,412.60,409.85,406.87,408.10,410.14,409.17,406.51,399.38,388.94,388.60,394.21,397.19,396.74,397.81,402.17,406.91,408.07,403.36,404.76,410.97,413.79,413.21,412.41,407.41,403.48,397.76,391.44,393.45,L5
2006-03-15 21:55:44+00:00,436.55,427.71,434.63,434.47,424.56,425.76,423.55,419.30,414.61,414.60,419.73,420.88,417.39,411.93,409.85,406.87,408.10,410.14,409.17,405.62,398.30,388.24,387.99,394.16,396.76,396.31,397.10,401.56,406.91,408.07,403.36,404.76,410.97,413.79,413.21,411.32,406.33,403.42,397.23,391.58,393.46,L7
2006-03-31 21:55:42+00:00,436.54,427.71,433.56,433.45,424.56,425.76,423.12,419.12,414.94,413.86,419.40,420.28,417.44,410.80,409.55,407.01,408.75,410.14,409.17,405.62,397.72,387.89,386.83,392.91,396.33,395.79,396.88,400.67,405.41,408.30,403.38,405.27,410.97,413.79,413.21,411.19,404.52,402.52,396.50,391.20,393.12,L7
2006-04-08 21:57:12+00:00,437.26,429.31,435.25,436.02,428.95,429.29,426.57,422.82,418.19,416.99,421.74,421.44,418.34,412.82,411.87,409.49,411.19,413.29,413.35,410.92,401.70,389.93,388.69,394.62,397.11,396.46,397.44,401.35,406.50,408.92,403.74,407.45,413.12,415.67,415.50,413.60,407.42,405.18,397.83,393.08,394.83,L5
2006-05-17 22:03:57+00:00,438.15,430.96,437.40,437.08,430.70,429.75,427.34,423.99,419.01,417.92,423.04,422.67,419.53,413.93,412.64,409.53,410.52,413.65,413.12,410.84,401.95,390.58,389.34,396.05,398.03,397.62,398.23,401.87,406.94,409.37,404.31,406.95,412.56,414.89,414.93,413.79,407.48,405.06,398.45,393.43,395.01,L5
2006-06-10 22:01:49+00:00,435.88,428.74,435.36,434.67,431.70,429.68,426.66,424.36,419.70,418.07,421.70,420.85,417.09,411.93,407.89,404.68,405.72,413.33,412.36,409.56,400.94,390.04,389.05,394.36,396.38,395.38,396.46,400.33,405.27,407.26,402.03,407.01,413.72,416.59,415.69,414.24,407.71,405.41,398.10,393.95,395.12,L7
2006-06-19 21:55:36+00:00,435.88,428.45,435.15,433.58,430.78,430.22,427.13,425.05,420.22,418.07,421.70,420.85,417.09,411.93,406.08,402.36,403.35,410.54,410.99,407.70,399.48,389.16,388.41,394.36,396.38,395.38,396.46,400.33,403.70,404.94,400.03,404.59,410.29,412.83,413.27,413.16,406.86,404.25,397.37,393.05,393.34,L7
2006-07-05 21:55:30+00:00,435.88,428.45,435.15,433.58,430.78,430.22,427.13,425.05,420.22,418.07,421.41,419.70,416.80,411.29,405.44,402.32,403.58,409.83,410.57,407.70,399.48,389.16,388.41,394.36,395.61,394.72,396.38,399.75,403.56,404.73,400.06,404.35,409.37,412.25,412.95,413.16,406.86,404.25,397.37,393.05,393.34,L7
2006-07-21 21:55:21+00:00,436.20,429.21,435.66,432.71,429.94,428.99,426.75,425.11,420.24,417.76,420.34,419.99,417.18,410.66,404.38,401.17,400.47,407.07,407.04,405.04,398.22,388.23,387.64,393.08,393.32,394.03,394.82,398.85,402.43,403.31,398.49,400.56,405.25,406.99,408.61,411.21,404.94,403.06,396.66,391.43,393.06,L7
2006-07-28 22:01:30+00:00,435.76,428.94,435.43,432.79,430.09,428.40,426.75,425.11,420.24,417.76,420.37,420.45,417.30,410.36,404.20,400.57,400.29,406.73,406.60,405.04,398.22,388.23,387.64,394.06,393.56,394.27,394.59,398.67,402.64,402.96,398.07,400.29,404.52,406.83,408.05,411.21,404.94,403.06,396.66,391.43,393.06,L7
2006-08-21 22:05:19+00:00,438.05,432.18,439.81,434.46,431.87,432.94,430.73,429.71,425.41,422.53,423.39,422.27,419.99,412.43,406.22,402.33,401.72,408.90,409.87,408.64,402.85,390.38,388.98,396.02,394.66,395.71,396.21,398.89,402.96,403.25,397.71,400.29,404.73,406.69,409.55,412.35,406.23,404.84,397.75,392.11,393.69,L5
2006-08-22 21:55:17+00:00,438.05,432.18,439.81,434.46,430.97,432.49,429.98,428.43,425.17,422.14,422.68,422.27,419.99,412.43,406.22,402.33,401.10,408.00,408.48,406.76,401.38,389.89,388.65,394.94,393.92,395.71,396.21,398.89,402.96,403.25,397.71,400.07,404.08,405.54,408.52,411.14,405.11,403.55,396.59,390.49,391.67,L7
2006-09-07 21:55:13+00:00,438.05,432.18,438.64,433.50,430.70,432.36,429.80,428.09,424.95,422.23,422.68,422.27,419.99,412.43,404.80,400.71,400.28,407.22,406.92,405.53,400.68,389.66,388.34,394.94,393.92,395.71,396.21,398.89,402.96,402.19,396.38,399.10,402.99,404.51,407.38,410.19,404.42,402.86,395.86,389.18,389.81,L7
2006-10-16 22:01:19+00:00,436.34,431.60,438.62,433.09,430.04,433.56,432.91,431.27,427.44,422.75,421.60,422.16,419.51,412.32,403.09,399.06,399.34,406.47,405.22,402.95,401.12,390.78,387.33,394.38,392.35,395.12,396.30,398.87,402.73,400.75,394.70,397.99,402.18,405.13,407.74,410.44,406.48,403.77,397.41,388.08,388.61,L7
2006-11-01 22:01:34+00:00,438.02,434.77,439.90,433.09,430.04,433.56,432.91,431.27,430.00,425.96,422.89,423.84,421.52,413.85,405.19,401.95,399.34,406.47,405.22,402.95,401.12,393.61,391.05,397.89,395.83,393.15,398.40,401.81,402.08,400.48,394.32,397.99,402.18,405.13,407.74,410.44,406.48,403.77,397.41,388.08,388.61,L7
2006-11-26 21:55:41+00:00,435.26,431.86,437.47,432.87,430.01,434.64,434.17,431.12,430.56,426.06,421.21,424.76,421.52,413.87,404.46,401.71,399.46,406.59,405.50,403.61,400.69,393.33,390.54,396.29,394.34,394.34,398.17,401.62,401.84,400.36,393.92,398.16,402.30,405.57,407.85,410.71,407.20,403.69,396.42,386.72,387.31,L7
2006-12-11 22:06:52+00:00,435.95,432.50,437.47,432.44,430.01,434.64,434.17,431.12,431.26,420.67,416.51,420.27,424.18,414.85,405.35,402.37,400.00,406.59,405.50,399.97,395.90,389.54,386.89,392.15,390.01,389.46,399.95,402.85,402.32,400.64,393.93,395.16,399.34,405.57,404.81,406.76,403.47,402.02,396.61,386.95,389.99,L5
2007-02-13 22:06:47+00:00,437.18,436.51,439.19,438.50,433.12,439.01,437.00,433.14,433.66,421.78,416.37,421.03,427.01,418.39,408.79,406.76,404.82,410.72,408.80,402.71,398.97,392.11,388.88,390.93,391.69,388.31,403.42,405.91,405.40,403.29,396.77,398.08,403.14,412.61,409.15,410.43,408.32,406.71,400.78,391.59,393.95,L5
2007-03-02 21:56:07+00:00,434.36,433.56,439.18,437.22,435.80,443.16,438.55,434.58,435.60,418.61,412.87,419.54,427.15,419.95,408.74,407.24,405.23,410.83,409.02,400.89,394.58,391.46,387.38,390.06,389.86,386.67,401.54,405.06,403.87,402.63,397.43,397.64,402.80,414.52,408.72,409.15,407.61,407.02,402.74,393.01,396.97,L7
2007-03-09 22:02:19+00:00,434.36,433.56,440.46,439.58,437.66,444.93,441.75,436.50,437.25,417.89,416.37,421.38,427.15,419.95,412.22,411.70,407.25,412.88,411.60,403.04,396.88,392.99,389.84,391.58,391.06,388.44,401.54,405.06,403.87,404.21,399.50,401.06,405.32,417.51,411.28,411.85,409.30,409.58,406.59,397.06,401.91,L7
2007-03-18 21:56:09+00:00,436.64,434.60,441.40,439.58,437.66,444.93,441.75,436.50,435.56,419.47,418.03,421.63,425.02,419.67,410.96,410.20,407.25,412.88,411.60,403.04,396.88,392.45,390.17,391.68,391.19,388.89,400.34,404.37,404.21,404.52,400.39,401.06,405.32,417.51,411.28,411.85,409.30,409.58,405.84,395.78,401.00,L7
2007-05-05 21:56:03+00:00,434.41,429.52,439.31,441.69,438.35,442.88,442.25,436.00,431.71,417.91,419.13,419.51,422.84,419.24,407.68,405.75,407.41,412.81,411.97,403.61,394.58,386.96,387.18,389.48,385.39,389.83,398.20,401.21,405.61,407.07,408.45,402.69,405.16,415.80,408.62,410.39,406.74,406.21,403.98,395.01,400.22,L7
2007-05-12 22:02:11+00:00,436.57,431.43,441.26,443.66,440.31,446.00,444.38,436.00,431.71,417.91,419.13,423.34,425.51,417.57,405.74,405.29,412.63,417.92,417.51,408.63,394.58,386.96,387.18,389.48,385.39,394.56,401.24,406.31,410.83,411.69,407.29,403.05,405.40,416.00,415.89,416.62,413.56,406.21,403.98,395.01,400.22,L7
2007-05-21 21:55:57+00:00,436.57,431.43,441.26,443.66,440.31,447.04,445.12,437.85,433.24,421.24,421.50,423.34,425.51,417.57,405.74,405.29,412.67,417.92,417.51,408.63,394.40,387.64,388.58,390.74,387.86,394.56,401.24,406.31,410.83,411.69,407.29,405.52,406.58,416.69,416.28,417.13,413.85,408.70,404.62,396.30,400.50,L7
2007-05-28 22:02:04+00:00,440.72,433.55,443.24,444.37,440.54,448.55,446.18,438.62,435.02,424.92,425.71,424.48,428.78,420.19,404.07,404.52,413.52,418.26,419.11,410.08,399.58,391.35,391.83,394.36,392.94,395.16,405.42,411.03,411.53,411.88,407.94,405.44,405.98,416.88,419.60,420.55,418.40,412.92,404.12,396.28,399.98,L7
2007-06-22 21:55:53+00:00,440.72,433.55,443.24,444.37,440.54,448.55,446.18,438.62,435.02,431.62,432.04,431.42,428.78,420.19,404.07,404.52,413.52,418.26,419.11,417.20,406.06,396.50,397.24,398.83,398.45,402.18,407.29,411.03,411.53,411.88,407.94,411.69,411.54,416.88,428.62,429.42,427.36,419.90,407.59,399.43,400.92,L7
2007-07-24 21:55:47+00:00,440.72,433.55,443.24,444.37,440.54,448.55,446.18,438.62,435.02,431.62,430.87,430.98,427.39,418.39,403.23,404.42,411.27,415.72,416.96,417.20,406.06,396.50,397.24,399.04,398.23,400.43,405.77,408.19,409.42,410.49,406.28,410.62,412.17,415.51,428.62,429.42,427.36,419.90,407.59,399.43,400.92,L7
2007-09-18 21:58:42+00:00,446.14,438.25,444.33,446.07,444.03,448.91,446.41,439.14,434.64,434.55,433.19,433.71,427.73,415.94,401.24,400.20,410.07,415.69,417.66,418.38,404.32,397.42,398.16,401.72,403.46,405.36,407.85,409.81,410.35,412.08,404.11,408.48,410.57,413.60,427.25,429.22,426.50,418.81,405.42,397.94,399.49,L5
2007-10-12 21:55:23+00:00,445.94,439.70,444.33,446.07,444.03,448.91,446.41,436.74,430.67,429.81,429.63,429.15,424.80,412.96,401.24,400.20,410.07,415.69,417.66,415.50,402.22,394.58,395.22,399.01,402.08,403.42,404.41,405.15,406.35,412.08,404.11,408.48,410.57,413.60,427.25,427.28,421.90,414.13,403.05,395.56,396.53,L7
2007-10-28 21:55:34+00:00,445.94,439.70,444.33,446.07,444.03,448.91,441.25,433.03,427.68,425.80,426.97,425.70,420.27,412.96,401.24,400.20,410.07,415.69,413.60,411.13,398.95,391.00,392.25,396.44,398.84,400.54,401.28,405.15,406.35,412.08,404.11,408.48,410.57,411.70,422.04,423.12,417.27,410.76,400.49,392.90,395.81,L7
2007-11-13 21:55:44+00:00,439.92,436.65,434.52,433.18,433.14,445.91,436.29,431.16,425.23,420.75,423.19,420.32,414.80,410.22,396.61,393.85,396.33,398.79,405.37,403.57,397.35,389.07,390.04,393.72,398.17,396.26,397.09,397.38,396.18,401.15,391.86,402.69,407.00,408.92,417.02,419.60,412.58,410.98,399.95,392.13,395.20,L7
2007-11-20 22:01:58+00:00,439.30,435.86,435.60,433.18,433.14,442.74,432.13,428.45,421.92,417.12,420.24,418.24,413.32,409.16,395.98,391.28,390.81,398.79,405.37,403.57,397.68,386.81,387.96,390.77,395.36,393.99,395.20,396.54,395.71,397.89,391.86,395.97,404.37,405.94,416.62,419.48,409.49,409.83,398.58,390.56,394.66,L7
2007-12-31 21:55:59+00:00,434.74,431.47,432.82,434.19,432.24,434.00,426.84,425.13,416.41,411.14,415.13,413.60,406.65,401.50,392.74,387.93,385.56,391.68,393.94,393.44,390.73,380.10,383.29,385.95,390.68,386.85,385.21,387.70,393.43,395.33,390.11,394.87,402.10,400.61,395.02,403.12,393.04,397.75,392.09,384.20,389.62,L7
2008-01-23 22:02:09+00:00,433.10,429.07,431.51,431.39,429.55,430.40,425.43,425.13,416.41,411.14,413.39,410.04,403.85,398.31,389.06,382.87,380.41,387.64,390.94,392.32,390.73,380.10,383.29,383.04,389.43,385.77,382.76,385.69,390.56,391.73,386.74,390.49,395.15,397.22,393.54,401.30,393.04,397.75,392.09,384.20,389.62,L7
2008-04-21 21:55:44+00:00,424.82,421.20,428.82,428.71,424.89,423.97,421.12,422.18,417.76,409.66,411.57,407.97,401.29,395.89,384.82,380.87,378.05,383.94,388.24,387.41,388.95,376.40,383.13,381.81,385.78,383.49,380.36,383.39,387.26,389.49,384.59,388.87,393.07,395.88,392.79,395.32,390.99,401.13,392.36,385.12,395.09,L7
2008-05-14 22:01:48+00:00,427.74,422.64,432.09,435.02,423.68,427.87,423.02,429.84,422.80,416.12,420.59,418.24,406.25,396.23,385.86,379.74,379.74,384.41,394.85,386.80,395.32,379.75,383.14,383.69,378.79,380.95,377.63,382.25,391.79,396.49,384.87,387.60,392.61,394.43,393.45,395.76,397.09,411.72,399.58,393.33,398.69,L7
2008-05-30 22:01:41+00:00,425.46,423.14,433.50,437.56,423.68,427.87,423.02,,424.45,419.48,422.51,422.45,408.68,400.62,392.13,380.19,379.74,384.41,394.85,386.80,,,388.99,385.78,377.03,381.50,378.55,379.72,399.86,398.74,387.31,387.60,392.61,394.43,393.45,395.76,,,402.44,396.49,417.06,L7
2008-06-08 21:55:26+00:00,425.46,423.14,433.50,437.56,426.47,430.18,426.54,423.93,429.28,428.27,426.42,424.99,408.68,400.62,392.13,380.19,379.74,387.81,396.17,391.17,399.07,394.80,394.13,390.58,384.57,384.33,378.55,379.72,399.86,398.74,387.31,387.60,396.99,398.41,397.51,400.62,408.02,404.43,402.36,393.05,407.27,L7
2008-06-24 21:55:16+00:00,425.46,423.14,433.50,437.56,426.47,430.18,426.54,423.93,429.28,428.27,426.42,424.99,408.68,400.62,394.19,383.22,383.17,389.92,397.00,395.40,401.41,395.06,395.74,390.58,384.57,384.33,378.55,379.72,399.86,399.71,389.03,390.07,398.70,399.83,400.37,403.83,409.38,406.09,401.33,392.05,402.51,L7
2008-08-18 22:00:56+00:00,425.81,428.22,438.93,442.86,426.82,431.65,426.45,423.93,429.28,428.27,426.42,430.84,414.85,406.06,401.15,387.34,390.06,395.42,401.90,402.94,402.41,392.23,395.74,390.58,384.57,386.23,381.31,383.10,407.39,404.85,390.74,391.27,401.31,403.06,404.55,407.21,403.69,401.38,401.33,392.05,402.51,L7
2008-08-27 21:54:42+00:00,425.81,428.22,438.93,442.86,426.82,431.65,426.45,423.93,429.28,428.27,426.42,430.84,414.85,406.06,401.15,387.34,386.96,395.42,401.90,402.94,402.41,392.23,395.74,390.58,384.57,386.23,381.31,383.10,407.39,404.85,390.70,389.13,398.31,398.76,400.69,401.51,397.45,395.02,393.52,384.54,391.18,L7
2008-09-03 22:00:49+00:00,424.23,425.25,435.41,437.19,423.91,428.06,423.85,420.43,424.33,428.27,426.42,430.84,414.85,403.06,398.32,386.16,385.30,394.16,400.03,399.99,397.17,387.54,395.74,390.58,384.57,386.23,381.23,382.29,401.96,401.59,389.00,387.54,396.80,397.58,398.77,399.98,394.80,392.97,393.52,384.54,391.18,L7
2008-09-12 21:54:33+00:00,429.57,427.09,436.50,437.29,423.91,428.06,423.85,420.43,423.86,425.13,421.81,425.71,412.29,401.57,397.92,386.35,385.30,394.16,400.03,399.99,397.17,387.54,392.68,387.24,383.40,384.03,381.01,383.02,400.40,400.01,388.72,387.54,396.80,397.58,398.77,399.98,394.80,392.97,393.52,381.54,385.57,L7
2008-12-25 21:50:10+00:00,433.33,425.39,432.85,434.18,425.49,429.46,432.80,428.53,423.87,425.00,420.15,419.20,415.44,403.09,400.14,392.06,389.97,399.79,401.37,403.65,397.06,384.84,390.02,386.44,386.46,383.40,385.06,388.93,393.53,393.72,388.64,389.53,394.20,395.80,396.84,396.99,391.10,390.23,384.65,374.90,371.49,L5
2009-03-23 21:55:51+00:00,,,441.71,439.34,432.23,436.30,441.34,437.65,432.08,427.14,432.31,428.08,426.25,425.41,418.18,406.41,409.90,411.79,412.92,414.76,409.19,397.54,398.29,397.34,393.02,391.58,391.04,401.75,405.20,403.02,396.05,403.64,406.85,408.52,411.64,414.70,409.96,408.66,400.48,394.18,391.38,L7
2009-04-08 21:55:56+00:00,433.03,428.27,434.05,436.88,432.23,436.30,441.34,437.65,432.08,426.17,426.90,423.07,418.22,417.52,407.90,404.39,407.60,411.79,412.92,414.76,409.19,397.54,395.10,394.44,389.91,388.19,387.51,395.95,401.44,401.39,395.88,401.31,406.85,408.52,411.64,414.70,409.96,408.66,400.48,394.18,391.38,L7
