dates,nzd0124-0000,nzd0124-0001,nzd0124-0002,nzd0124-0003,nzd0124-0004,nzd0124-0005,nzd0124-0006,nzd0124-0007,nzd0124-0008,nzd0124-0009,nzd0124-0010,nzd0124-0011,nzd0124-0012,nzd0124-0013,nzd0124-0014,nzd0124-0015,nzd0124-0016,nzd0124-0017,nzd0124-0018,nzd0124-0019,nzd0124-0020,nzd0124-0021,nzd0124-0022,nzd0124-0023,nzd0124-0024,nzd0124-0025,nzd0124-0026,nzd0124-0027,nzd0124-0028,nzd0124-0029,nzd0124-0030,nzd0124-0031,nzd0124-0032,nzd0124-0033,nzd0124-0034,nzd0124-0035,nzd0124-0036,nzd0124-0037,nzd0124-0038,nzd0124-0039,nzd0124-0040,satname
2005-04-05 21:52:43+00:00,438.32,436.26,434.52,437.45,431.72,439.81,435.75,434.72,432.03,433.13,433.73,430.99,426.17,418.24,416.83,411.88,421.53,425.55,424.14,420.69,413.06,406.10,403.45,399.23,404.70,402.07,407.07,409.37,412.79,412.97,409.73,419.73,424.47,428.54,429.39,431.90,420.36,418.39,413.24,409.13,405.18,L5
2005-04-12 21:58:55+00:00,,,,,,,,,,,420.32,415.67,409.97,401.16,395.69,389.81,394.27,398.36,410.49,412.54,405.22,394.86,396.11,400.13,397.04,395.02,394.57,395.31,399.60,401.21,396.43,397.93,405.72,416.04,417.24,420.21,413.77,409.19,407.96,399.60,392.54,L5
2005-04-13 21:55:12+00:00,,,,426.81,415.38,419.23,420.19,416.10,415.73,410.49,413.51,,,,,,397.73,398.95,400.96,402.57,398.30,392.95,389.36,393.51,395.44,,,,,,,401.96,402.77,405.32,403.85,409.24,400.36,405.92,400.87,389.60,395.22,L7
2005-04-21 21:52:46+00:00,448.20,438.00,448.92,449.44,449.42,447.97,432.47,425.83,421.90,420.10,418.04,419.93,423.67,417.31,416.29,410.49,416.62,420.10,420.67,411.65,406.57,400.60,401.31,395.18,395.02,406.97,412.13,419.76,420.11,418.31,411.40,427.31,426.32,430.24,428.00,426.76,432.82,425.24,413.15,412.49,413.25,L5
2005-04-28 21:58:59+00:00,428.87,427.88,433.29,436.18,434.93,440.13,442.88,438.88,433.26,432.96,436.46,430.62,423.88,415.89,412.65,408.95,409.01,424.66,424.59,423.14,415.89,406.91,407.68,407.86,409.66,409.72,409.65,418.70,428.32,429.49,,,448.88,449.65,,426.33,416.41,408.07,399.14,390.44,389.51,L5
2005-04-29 21:55:12+00:00,456.89,,,,,440.48,442.14,428.60,429.65,429.14,431.44,429.42,422.22,,,,,,420.69,412.16,404.96,396.01,397.66,402.41,402.10,402.04,402.83,410.80,,,,,,,418.09,416.42,410.42,414.18,408.28,400.96,402.30,L7
2005-05-22 22:01:24+00:00,,,,,,,,,,,,420.28,415.17,414.33,401.35,405.04,405.36,416.62,411.34,,,,,,398.63,395.82,397.07,400.16,404.70,406.90,,,,,,,,,,,,L7
2005-05-23 21:53:00+00:00,,,,,,,,,,,,,,,,,,,,,,,396.80,394.14,380.74,388.87,398.24,403.74,407.00,402.48,,,,,,,,,,,,L5
2005-06-08 21:53:09+00:00,437.55,429.01,435.97,437.76,436.14,435.55,443.08,440.52,,,,,,,,,,,,,,,,401.64,402.78,406.03,404.72,408.46,412.20,415.15,409.45,410.05,414.53,419.37,421.27,430.71,425.49,420.52,416.23,403.62,409.63,L5
2005-07-09 22:01:14+00:00,432.66,425.06,437.04,433.32,435.34,,,,,423.85,416.58,426.57,416.61,405.09,408.36,400.95,399.31,405.95,,,,,,397.91,398.94,398.62,396.88,398.40,406.31,405.23,399.08,399.93,405.66,408.64,,,,,,,,L7
2005-07-17 21:59:35+00:00,,,422.38,414.72,410.70,421.57,419.68,414.88,417.50,411.69,415.00,406.66,406.58,400.84,384.30,377.28,381.98,387.52,386.51,384.14,383.64,385.50,387.34,387.58,387.34,385.07,386.63,390.14,393.63,391.56,390.37,389.80,391.92,390.77,399.37,393.43,395.17,396.51,395.26,389.59,381.22,L5
2005-07-26 21:53:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,400.91,402.28,394.01,393.70,394.88,399.77,402.28,396.18,397.64,409.28,412.33,412.54,412.21,405.29,406.22,403.37,389.07,394.02,L5
2005-08-19 21:54:56+00:00,,437.26,439.59,430.28,428.97,434.90,434.42,434.02,,,,,,412.96,402.11,400.14,398.67,404.39,408.62,404.27,396.88,389.92,,,,,,,402.84,400.96,396.92,397.10,400.14,406.84,409.45,408.77,404.82,401.18,398.71,393.33,390.33,L7
2005-09-20 21:54:42+00:00,437.91,430.02,439.98,438.52,,,,,,420.16,418.61,425.05,420.36,415.93,411.35,406.17,405.48,,,,,,394.13,396.54,399.10,399.17,395.84,402.92,405.76,406.93,403.26,402.70,,,,,,,,,,L7
2005-11-22 22:00:23+00:00,453.00,446.48,451.80,449.97,425.70,430.21,432.09,421.43,419.47,415.73,433.89,434.93,432.66,427.97,430.64,430.38,423.42,415.24,417.65,418.52,409.01,395.75,387.57,403.07,406.64,407.58,407.05,409.67,411.81,412.83,409.78,397.62,406.74,406.40,410.35,410.64,405.84,402.60,401.24,389.29,394.14,L5
2006-01-10 21:55:28+00:00,433.30,422.41,431.60,428.30,426.85,437.44,,,,,425.27,416.86,413.03,417.61,413.88,411.48,410.86,414.53,419.96,,,,,,401.73,401.60,412.02,408.78,413.72,416.09,412.62,417.87,422.05,425.27,430.95,,,,,,,L7
2006-02-03 21:55:55+00:00,441.11,431.00,433.95,432.17,429.73,425.57,430.44,424.99,420.41,421.55,419.03,427.24,420.31,412.62,406.16,404.71,402.81,408.17,407.85,407.82,399.07,392.60,392.56,396.86,396.18,395.75,395.59,401.98,406.21,407.94,401.64,401.27,406.23,410.21,410.95,421.85,417.78,409.67,397.62,393.51,391.19,L5
2006-02-11 21:55:41+00:00,436.58,,,,,421.30,422.74,422.68,413.22,414.89,415.27,417.13,411.71,405.05,,,,,395.88,396.58,392.74,382.07,382.08,387.74,389.44,384.76,386.53,393.58,,,,,,,402.87,401.89,397.67,398.19,392.66,387.06,389.88,L7
2006-02-18 22:01:53+00:00,430.08,420.03,427.61,,,,,,413.55,412.40,411.57,415.57,413.95,403.74,396.67,391.18,,,,,,384.78,386.71,385.24,390.05,390.45,389.14,393.38,398.09,397.13,391.04,,,,,,,,392.38,388.04,392.28,L7
2006-02-19 21:56:15+00:00,423.87,416.35,422.83,423.37,415.95,414.28,415.53,412.80,408.47,407.82,415.07,413.87,411.05,405.25,400.41,397.29,397.91,402.63,404.53,403.11,396.70,389.52,388.55,395.79,397.16,397.90,398.48,404.90,405.89,407.50,401.80,404.32,408.86,413.29,410.91,415.27,408.37,403.47,404.89,399.29,399.75,L5
2006-03-15 21:55:44+00:00,,,,,,,416.97,414.59,412.56,409.62,419.16,416.42,416.03,407.30,,,,,,402.05,393.99,384.74,384.35,393.87,393.77,393.29,392.16,397.26,,,,,,,,406.95,401.98,403.15,394.60,392.30,393.53,L7
2006-03-31 21:55:42+00:00,437.86,430.01,,,,,420.96,418.23,416.89,414.98,415.95,420.25,420.75,406.84,,,,,,,394.79,385.77,385.97,387.79,395.66,395.03,394.11,395.79,396.76,,,,,,,410.54,395.49,398.02,392.08,388.90,391.04,L7
2006-04-08 21:57:12+00:00,442.27,438.89,443.72,446.30,446.54,446.93,447.26,445.04,440.97,438.94,440.48,430.69,425.60,429.03,423.43,421.92,420.94,425.90,434.25,437.45,425.60,404.18,401.72,406.57,403.35,401.79,401.86,406.78,413.05,412.01,405.58,416.17,421.71,423.19,426.99,428.04,424.82,421.16,407.20,406.23,406.84,L5
2006-05-17 22:03:57+00:00,445.32,442.53,450.32,442.39,439.42,432.54,432.73,432.16,425.52,425.39,434.67,433.74,430.22,423.87,417.29,409.74,407.16,415.43,411.71,410.32,403.71,395.82,394.59,407.48,406.30,408.02,405.36,406.62,409.95,412.06,407.69,404.45,409.75,411.01,411.47,415.12,407.86,404.24,403.37,396.24,396.42,L5
2006-06-10 22:01:49+00:00,432.54,428.68,437.52,435.47,,,,,425.67,417.05,420.56,416.72,408.21,408.04,397.41,396.41,394.64,,,,,390.84,384.90,387.89,390.18,385.22,389.30,394.23,398.51,398.12,393.83,397.98,,,,,,,,,,L7
2006-06-19 21:55:36+00:00,,426.19,433.68,427.03,426.16,433.48,430.39,429.95,424.92,,,,,,393.42,386.12,389.14,396.57,402.78,396.57,389.22,381.30,382.69,,,,,,391.13,388.67,386.07,390.07,393.13,394.02,398.77,405.60,400.90,396.13,391.50,385.92,379.09,L7
2006-07-05 21:55:30+00:00,,,,,,,,,,,418.49,408.26,413.95,404.88,400.26,402.01,405.21,405.58,407.60,,,,,,387.94,388.14,395.67,393.94,402.32,403.06,400.27,402.66,403.88,408.73,410.66,,,,,,,L7
2006-07-21 21:55:21+00:00,,,,422.21,421.84,428.82,423.73,425.53,420.41,414.92,413.52,,,,,,385.94,395.19,391.71,386.44,388.19,378.93,379.91,381.55,376.45,,,,,,,387.56,393.16,388.47,396.24,395.62,389.63,393.53,390.25,376.85,390.63,L7
2006-07-28 22:01:30+00:00,432.24,426.77,433.79,433.37,430.97,424.27,,,,,420.68,425.08,418.56,407.31,402.74,395.74,398.89,404.35,403.07,,,,,403.89,396.27,396.65,392.27,396.94,404.50,400.14,394.74,398.17,399.42,405.70,403.57,,,,,,,L7
2006-08-21 22:05:19+00:00,,,,,426.30,431.59,443.09,442.49,436.35,436.80,427.03,427.00,426.60,412.18,409.01,404.35,411.86,419.29,417.97,418.99,424.45,401.50,397.73,399.09,402.04,397.56,398.92,399.57,407.45,408.70,395.81,405.28,412.04,415.74,419.17,424.60,422.91,417.65,405.22,398.30,398.28,L5
2006-08-22 21:55:17+00:00,,,,,425.57,429.81,424.73,419.47,423.22,419.44,416.22,,,,,,396.13,401.72,398.75,395.52,391.05,385.95,386.01,386.35,387.28,,,,,,,398.33,399.53,397.45,401.27,402.66,397.31,394.52,388.49,379.16,377.54,L7
2006-09-07 21:55:13+00:00,,,432.81,427.76,428.79,431.43,428.31,425.38,423.00,422.90,,,,,394.86,389.42,392.93,400.91,394.42,396.89,395.11,387.55,385.48,,,,,,,394.75,387.09,390.29,394.25,396.26,398.26,402.60,398.89,397.38,390.05,378.74,374.93,L7
2006-10-16 22:01:19+00:00,435.27,433.82,443.61,443.43,441.29,456.57,447.39,443.91,440.39,,,,,417.67,409.73,408.73,411.47,419.15,418.98,415.89,416.11,404.38,,,,,,401.94,405.22,400.54,392.08,405.12,414.49,428.82,430.27,426.89,427.83,422.92,412.99,401.34,403.36,L7
2006-11-01 22:01:34+00:00,444.71,450.64,447.57,,,,,,450.50,445.23,431.94,432.23,431.57,422.97,422.00,425.01,,,,,,416.19,417.06,419.00,420.20,383.29,408.89,419.40,397.60,398.32,391.34,,,,,,,,,,,L7
2006-11-26 21:55:41+00:00,431.56,425.06,433.34,440.85,439.13,441.19,441.56,,,,,439.29,430.20,424.07,410.75,407.60,408.40,416.58,414.25,414.99,,,,,,415.17,403.98,405.33,408.00,410.92,404.03,406.10,410.79,414.90,412.48,417.00,412.93,,,,,L7
2006-12-11 22:06:52+00:00,,,,,,,,,,384.71,387.68,389.77,,,,,,,,374.51,367.20,360.49,359.38,363.03,359.89,355.95,,,,,,367.97,372.67,,377.38,379.11,377.35,392.04,397.75,388.37,406.08,L5
2007-02-13 22:06:47+00:00,,,438.64,441.98,437.61,443.46,436.94,434.44,428.51,421.60,418.99,416.85,419.69,415.07,406.38,405.44,408.13,406.70,408.44,402.19,399.90,388.71,387.59,387.18,389.03,389.57,401.89,403.29,408.72,406.52,410.28,413.45,418.21,422.46,425.23,420.14,421.03,415.73,410.18,403.61,403.52,L5
2007-03-02 21:56:07+00:00,425.91,424.73,439.13,432.06,432.17,,,,,,,,,,,,,,,,,,,391.01,390.32,389.36,391.41,395.36,399.79,404.75,399.77,402.93,406.40,410.14,,,,,,,,L7
2007-03-09 22:02:19+00:00,,,,,438.09,438.52,441.10,431.16,429.61,420.02,426.85,428.75,,,,,401.02,409.08,404.71,407.60,404.30,395.20,395.32,397.67,395.87,397.27,,,,,,410.80,409.37,411.22,411.06,416.09,407.36,407.64,405.42,394.91,394.70,L7
2007-03-18 21:56:09+00:00,445.76,438.77,446.12,,,,,,428.80,425.78,424.70,422.89,418.62,418.57,405.92,404.21,,,,,,389.76,391.52,392.21,391.83,391.65,395.52,400.87,405.92,406.09,404.83,,,,,,,,402.86,390.66,397.32,L7
2007-05-05 21:56:03+00:00,,,,451.85,444.77,448.36,449.42,442.41,439.92,437.44,437.42,,,,,,412.08,418.88,420.47,418.76,406.93,400.62,402.09,405.77,,,,,,,423.33,414.91,413.53,420.30,416.96,419.60,415.01,409.43,403.71,397.50,399.46,L7
2007-05-12 22:02:11+00:00,443.07,437.16,449.05,451.58,450.06,458.45,452.90,,,,,442.51,433.52,412.58,399.92,403.91,433.50,438.38,439.67,433.75,,,,,,422.96,413.38,426.72,431.70,430.16,401.48,405.16,406.81,416.95,452.22,447.79,447.67,,,,,L7
2007-05-21 21:55:57+00:00,,,,,,452.24,448.79,443.39,439.35,437.90,433.37,,,,,,412.88,,,,393.68,391.05,395.59,398.34,400.24,,,,,,,422.86,414.89,420.88,418.64,420.18,415.63,418.65,407.79,402.73,401.95,L7
2007-05-28 22:02:04+00:00,448.13,,,,,450.24,447.91,441.70,443.94,447.00,450.93,446.09,443.29,434.53,,,,,422.24,423.68,425.48,413.65,411.35,419.64,423.41,419.33,424.89,428.93,,,,,,416.24,435.74,440.96,444.77,434.03,401.14,396.16,396.84,L7
2007-06-22 21:55:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,405.09,416.67,,,,,,,,440.52,441.16,440.03,433.93,422.01,410.41,412.64,L7
2007-07-24 21:55:47+00:00,,,,,,,,,,,423.81,428.78,421.81,411.18,400.70,404.12,400.03,405.56,406.25,,,,,400.52,396.94,388.17,396.66,393.97,400.97,404.95,397.99,404.24,416.01,405.91,,,,,,,,L7
2007-09-18 21:58:42+00:00,447.22,439.34,439.60,434.79,437.25,435.25,433.03,429.08,415.35,415.85,420.41,417.45,412.28,405.47,403.10,392.57,391.84,399.94,399.65,397.33,391.20,384.37,383.60,384.32,393.27,391.24,387.67,389.62,398.37,401.12,393.63,395.23,401.63,401.33,399.41,405.63,395.89,398.01,392.44,382.92,386.57,L5
2007-10-12 21:55:23+00:00,445.36,442.60,,,,,,427.10,414.77,410.87,411.84,410.90,413.10,401.02,,,,,,403.99,393.82,383.22,383.46,385.46,396.55,393.73,387.22,386.52,394.35,,,,,,,415.66,394.27,390.72,391.19,383.65,381.71,L7
2007-10-28 21:55:34+00:00,,,,,,,415.45,414.51,412.72,405.73,411.04,408.46,397.59,,,,,,393.32,389.27,382.58,373.06,377.40,381.04,382.65,383.28,382.44,,,,,,,400.26,390.81,394.00,384.89,390.54,385.14,376.91,391.50,L7
2007-11-13 21:55:44+00:00,418.95,428.01,429.44,431.56,429.03,,,,,407.14,410.96,410.25,400.70,398.91,386.02,384.86,380.57,390.87,,,,,388.84,386.74,394.16,393.01,384.10,387.86,391.03,397.39,383.95,388.43,395.47,,,,,,,,,L7
2007-11-20 22:01:58+00:00,436.84,433.48,437.75,,,,,429.84,422.80,416.12,412.72,405.76,404.45,403.84,394.09,383.59,,,,,395.32,379.75,383.14,377.65,380.53,378.04,381.98,392.34,393.82,388.10,,,,,,,397.09,411.72,399.58,393.33,398.69,L7
2007-12-31 21:55:59+00:00,425.31,413.91,424.49,436.23,430.44,432.75,432.04,,,,,,396.63,388.58,379.80,374.53,369.78,370.35,376.56,383.18,,,,,,380.51,376.39,375.90,382.01,385.08,384.87,391.58,395.29,394.96,394.83,397.21,,,,,,L7
2008-01-23 22:02:09+00:00,424.93,417.10,426.25,423.00,421.48,423.19,421.20,,,,,407.43,402.21,392.05,382.30,378.81,379.45,389.42,394.24,387.83,,,,,,380.56,379.53,381.88,383.80,386.98,384.51,386.71,388.23,392.32,389.11,394.00,,,,,,L7
2008-04-21 21:55:44+00:00,418.07,413.48,426.16,424.06,418.63,415.96,415.81,,,,,,406.17,396.09,381.88,382.57,382.39,385.12,388.83,389.38,,,,,,385.53,377.70,378.95,385.66,389.89,385.02,388.74,393.27,396.00,396.42,396.07,,,,,,L7
2008-05-14 22:01:48+00:00,433.54,435.23,445.78,456.78,424.18,439.58,,,,,428.46,441.52,421.80,400.60,391.23,379.22,387.35,392.75,419.75,,,,,389.74,377.05,380.12,372.57,382.17,413.67,432.41,385.09,383.35,393.64,,,,,,,,,L7
2008-05-30 22:01:41+00:00,,435.96,444.84,447.73,,,,,424.45,419.48,416.57,418.40,416.57,425.76,425.42,385.84,,,,,,,388.99,381.82,377.01,380.76,386.55,,434.16,399.33,397.08,,,,,,,,402.44,396.49,417.06,L7
2008-06-08 21:55:26+00:00,,,,,437.64,439.42,437.10,423.93,434.12,437.06,434.23,432.61,,,,,,401.39,401.49,404.28,399.07,394.80,399.27,400.19,399.64,398.52,,,,,,,414.50,410.35,409.70,415.18,408.02,404.43,402.27,389.60,397.49,L7
2008-06-24 21:55:16+00:00,,,,,,,,,,,,,,,404.51,398.34,396.90,400.51,401.11,412.33,403.76,395.33,398.97,,,,,,,404.59,397.60,399.98,407.30,405.51,411.78,416.68,410.74,407.75,399.29,390.05,392.99,L7
2008-08-18 22:00:56+00:00,,,,,,,,,,,,,,401.78,402.71,390.74,393.59,397.31,398.30,405.79,404.39,386.55,,,,,388.41,388.19,396.06,398.01,388.89,393.01,397.85,400.37,400.32,400.92,392.31,391.97,,,,L7
2008-08-27 21:54:42+00:00,,,,,,,,,,,,,,,,,374.59,,,,,,,,,,,,,,390.50,380.56,383.28,381.59,385.22,378.70,378.72,375.92,370.09,362.01,357.16,L7
2008-09-03 22:00:49+00:00,421.09,416.34,424.86,420.20,415.20,417.30,418.63,416.92,414.42,,,,,391.09,384.19,380.28,376.95,387.88,390.69,388.17,381.45,373.49,,,,,380.92,379.86,380.27,385.31,378.85,379.59,387.73,391.65,389.17,392.35,384.20,384.79,,,,L7
2008-09-12 21:54:33+00:00,445.58,434.43,440.84,437.69,,,,,422.44,418.84,407.99,410.33,404.64,394.09,395.49,387.45,,,,,,,383.48,377.21,379.90,375.22,379.88,385.92,392.59,390.53,386.73,,,,,,,,,369.56,363.15,L7
2008-12-25 21:50:10+00:00,,,,444.64,435.77,441.61,446.97,440.14,434.76,431.15,432.31,428.08,426.25,425.41,418.18,409.76,414.76,414.18,415.11,417.00,405.33,394.47,396.56,395.68,393.02,391.58,391.04,401.75,405.20,401.02,398.23,404.96,407.95,409.60,412.64,415.98,409.15,408.25,399.21,393.12,394.15,L5
2009-03-23 21:55:51+00:00,,,441.71,434.04,428.69,430.98,435.70,435.17,429.40,423.14,,,,,,403.07,405.04,409.40,410.72,412.52,413.04,400.60,400.02,399.00,,,,,,405.03,393.87,402.33,405.75,407.44,410.64,413.42,410.78,409.07,401.75,395.23,388.60,L7
2009-04-08 21:55:56+00:00,433.03,428.27,426.39,431.97,,,,,,424.21,421.50,418.06,410.18,409.63,397.62,400.34,403.00,,,,,,388.73,388.65,386.81,384.80,383.98,390.15,397.67,398.13,395.55,396.64,,,,,,,,,,L7
2009-06-02 22:02:15+00:00,445.87,,,,,,453.12,441.01,430.05,429.00,425.20,408.56,407.76,430.87,,,,,421.83,421.75,402.17,,424.79,422.91,402.10,413.95,383.95,388.69,,,,,,395.32,399.05,398.93,395.36,417.63,411.96,403.83,393.77,L7
2009-06-18 22:02:13+00:00,,,,,,,435.28,431.46,426.88,419.47,417.48,416.50,418.05,408.68,,,,,,438.81,442.07,421.12,,384.74,402.87,418.36,,,,,,,,,407.51,409.97,407.13,394.79,392.85,389.50,400.10,L7
2009-07-29 21:55:52+00:00,,,,,,,419.23,416.81,406.58,401.78,408.25,408.20,404.78,391.63,,,,,,390.24,385.36,378.41,380.03,384.01,384.56,379.34,380.60,383.56,,,,,,,399.49,394.43,392.60,391.39,384.49,376.68,374.65,L7
2009-08-05 22:02:01+00:00,,,,,430.18,433.73,435.07,430.12,423.21,405.25,402.14,409.49,403.58,,,,,404.62,401.33,399.06,394.85,388.69,382.33,381.16,384.94,382.83,,,,,,,401.40,404.45,406.87,408.90,397.21,398.60,394.69,385.27,385.99,L7
2009-09-06 22:01:59+00:00,,,,,411.05,415.82,414.23,413.56,414.79,407.39,407.73,414.90,,,,,390.33,389.72,393.64,392.78,383.85,382.07,381.84,385.12,386.43,,,,,,,392.51,392.83,396.37,396.31,398.02,389.39,392.44,388.14,381.08,380.94,L7
2009-09-15 21:55:47+00:00,425.77,420.35,419.06,413.69,413.50,,,,,392.64,391.42,391.56,388.64,383.46,377.52,371.30,375.30,,,,,,367.73,366.97,366.61,364.06,364.23,373.69,383.37,377.73,374.01,382.15,,,,,,,,,,L7
2009-11-25 22:02:33+00:00,435.60,434.60,432.59,,,,,,428.35,420.85,422.13,421.85,419.99,412.78,398.13,397.67,,,,,,396.09,398.89,388.93,387.87,399.04,404.55,408.72,413.68,413.63,,,,,,,,402.40,397.44,388.36,384.30,L7
2009-12-04 21:56:28+00:00,415.08,412.29,415.11,,,,,,412.34,398.09,382.15,407.54,411.79,407.31,412.49,394.78,,,,,,375.18,377.18,375.07,377.40,382.98,386.93,386.92,387.86,393.36,,,,,,,,407.37,389.54,383.58,383.77,L7
2010-01-20 22:02:37+00:00,435.47,434.48,440.51,436.32,430.87,428.90,435.09,426.55,416.48,411.30,418.91,423.49,421.92,421.94,405.56,413.49,408.08,414.38,416.90,406.15,401.48,394.90,390.65,396.26,397.75,397.72,408.77,414.79,407.22,416.20,403.25,406.10,408.79,410.46,410.45,414.39,410.09,408.56,406.51,392.92,390.44,L5
2010-01-29 21:56:29+00:00,430.84,430.33,430.30,435.86,431.72,429.19,437.62,434.10,426.86,424.10,422.29,423.50,420.85,411.51,403.01,397.20,400.34,402.66,404.24,405.83,400.90,390.39,392.63,394.93,396.34,398.87,397.58,398.16,405.18,407.71,402.35,408.14,410.25,413.37,414.03,415.35,409.17,406.94,399.16,390.53,387.54,L5
2010-02-05 22:02:41+00:00,441.20,438.34,443.64,438.81,434.79,430.87,439.28,439.66,429.54,423.33,427.67,425.01,419.90,414.28,404.70,401.38,398.28,409.27,408.48,405.75,401.24,395.24,395.60,397.35,396.64,396.96,397.23,401.06,405.12,406.98,398.66,390.75,401.03,397.17,,,,,400.18,393.02,397.07,L5
2010-02-06 21:57:27+00:00,453.40,,,,,,446.93,440.12,435.69,425.24,428.19,429.18,417.55,415.80,,,,,,409.60,400.43,392.22,392.07,394.01,400.85,397.01,396.71,402.04,,,,,,,410.63,408.73,405.50,408.08,400.62,397.44,396.03,L7
2010-02-21 22:02:44+00:00,448.91,433.06,445.00,439.67,436.16,429.99,443.16,453.70,440.99,435.47,437.34,435.95,433.88,411.28,399.15,400.07,398.44,404.51,403.56,415.79,415.77,403.96,401.54,408.47,409.22,406.58,406.20,401.45,402.62,406.08,401.36,401.42,402.59,407.92,410.92,417.93,415.11,411.05,405.44,396.08,401.95,L5
2010-03-17 22:03:57+00:00,,419.84,428.61,420.96,416.87,424.58,431.11,429.81,418.91,,,,,,389.97,389.36,387.56,393.08,404.32,404.18,403.34,393.42,385.58,,,,,,393.73,396.48,389.73,391.81,394.04,405.30,403.38,406.55,398.87,400.80,395.86,384.48,,L7
2010-05-13 21:57:45+00:00,424.54,414.19,424.45,423.11,415.48,424.04,427.99,425.59,,,,,,395.25,388.07,383.13,386.91,398.30,391.35,393.89,391.43,,,,,,,383.25,384.65,389.88,383.58,388.81,397.91,398.02,398.01,397.41,389.80,385.80,383.49,,,L7
2010-05-29 21:57:45+00:00,432.46,423.22,432.92,435.69,435.05,430.34,439.04,,,,,422.65,415.92,401.69,395.75,392.34,399.65,408.37,401.25,404.83,,,,,,391.26,390.58,392.86,394.66,398.08,396.86,401.46,405.40,405.15,404.44,409.62,,,,,,L7
2010-06-21 22:03:58+00:00,447.20,,,,,434.52,452.21,453.22,433.76,423.87,419.22,405.43,401.58,,,,,445.84,,390.72,386.16,375.13,376.09,378.40,377.46,377.13,382.07,,,,,,396.40,394.81,393.23,394.04,392.62,389.46,379.09,370.66,364.27,L7
2010-06-30 21:57:49+00:00,,,,,,,448.28,442.77,439.18,430.99,430.82,433.90,428.41,414.02,,,,,,,405.10,399.98,400.32,401.27,401.69,404.48,403.47,407.14,411.07,,,,,,,418.62,407.16,409.41,399.76,391.28,390.30,L7
2010-07-16 21:57:51+00:00,,422.74,433.86,434.79,427.35,429.84,427.46,434.49,,,,,,407.55,403.96,392.56,401.43,409.51,408.57,404.62,401.65,394.63,,,,,,391.28,396.63,397.43,386.67,394.36,403.43,403.79,405.36,405.89,395.77,397.27,,,,L7
2010-07-23 22:04:02+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,388.08,385.47,392.97,394.30,387.27,393.14,397.34,397.29,398.22,401.51,393.99,,,,,L7
2010-08-08 22:04:01+00:00,,,,,429.19,432.85,435.36,427.01,420.18,416.92,412.78,411.52,,,,,392.76,396.68,400.24,396.54,387.59,380.69,384.73,383.19,384.99,387.78,,,,,,395.12,401.37,396.27,418.61,388.58,385.68,380.96,376.15,365.55,359.31,L7
2010-10-04 21:57:53+00:00,,,433.74,423.10,419.84,423.12,424.00,436.48,432.19,416.91,,,,,390.13,375.62,380.88,375.75,378.70,383.06,380.99,368.18,371.50,,,,,,385.56,380.82,377.42,380.37,386.35,388.94,415.68,416.77,386.65,381.80,371.60,364.51,358.05,L7
2010-10-27 22:04:18+00:00,,,,437.49,429.68,426.22,436.25,426.31,418.51,415.74,415.01,420.39,,,,,394.49,393.78,399.00,397.57,397.26,381.37,377.59,384.41,385.20,,,,,,392.29,394.49,396.51,401.39,399.34,399.16,396.26,395.44,390.22,383.48,378.90,L7
2010-11-21 21:58:26+00:00,,,,,,,,,,,,,,,403.16,396.27,393.35,403.55,402.52,398.46,398.87,389.27,,,,,,406.55,401.77,399.69,391.74,395.00,407.43,411.37,410.33,,,,,,,L7
2011-01-07 22:01:44+00:00,441.94,442.01,445.08,441.84,435.55,434.73,442.45,432.22,425.40,430.18,435.72,433.54,426.77,417.51,411.32,401.35,396.52,400.08,405.56,404.27,397.63,387.89,389.31,399.34,398.36,397.96,399.17,402.50,404.32,407.85,401.71,404.34,405.50,409.53,408.14,411.99,405.38,404.82,401.08,393.44,391.96,L5
2011-02-17 21:55:37+00:00,430.61,425.94,430.81,429.20,425.05,429.34,431.62,430.46,425.75,420.39,419.25,420.42,414.10,399.11,397.55,389.74,388.93,396.30,403.06,397.79,394.30,384.25,384.91,388.11,388.56,388.96,389.43,389.18,398.06,397.87,390.68,393.46,402.02,404.56,410.97,412.42,407.81,404.96,401.10,393.00,393.57,L5
2011-03-28 22:01:38+00:00,443.39,426.03,432.09,436.37,427.29,426.29,432.55,439.58,427.48,,,,,401.39,394.35,385.75,388.58,387.94,389.03,390.47,385.21,383.06,384.65,383.96,386.22,386.54,389.30,390.12,395.10,396.81,393.32,398.12,400.99,402.40,408.24,410.58,411.15,407.10,406.05,393.56,397.26,L5
2011-03-29 21:59:14+00:00,,422.90,426.69,427.26,423.47,423.44,429.38,428.15,422.37,,,,,,390.44,380.75,385.47,389.84,389.83,389.49,387.89,380.05,379.18,,,,,,391.68,391.23,388.15,393.02,397.35,400.88,402.78,407.57,405.52,395.33,389.22,383.05,386.29,L7
2011-04-05 22:05:26+00:00,,,,433.51,434.42,423.65,430.66,422.73,422.49,414.30,414.32,,,,,,390.97,395.85,395.69,394.56,389.81,381.51,383.86,385.05,385.18,,,,,,389.52,393.67,400.59,401.62,401.18,403.80,403.80,405.14,399.53,386.15,383.95,L7
