dates,nzd0423-0000,nzd0423-0001,nzd0423-0002,nzd0423-0003,nzd0423-0004,nzd0423-0005,nzd0423-0006,nzd0423-0007,nzd0423-0008,nzd0423-0009,nzd0423-0010,nzd0423-0011,nzd0423-0012,nzd0423-0013,nzd0423-0014,nzd0423-0015,nzd0423-0016,nzd0423-0017,nzd0423-0018,nzd0423-0019,nzd0423-0020,nzd0423-0021,nzd0423-0022,nzd0423-0023,nzd0423-0024,nzd0423-0025,nzd0423-0026,nzd0423-0027,nzd0423-0028,nzd0423-0029,nzd0423-0030,nzd0423-0031,nzd0423-0032,nzd0423-0033,nzd0423-0034,nzd0423-0035,nzd0423-0036,nzd0423-0037,nzd0423-0038,nzd0423-0039,nzd0423-0040,nzd0423-0041,nzd0423-0042,nzd0423-0043,nzd0423-0044,nzd0423-0045,nzd0423-0046,nzd0423-0047,nzd0423-0048,nzd0423-0049,nzd0423-0050,nzd0423-0051,nzd0423-0052,nzd0423-0053,nzd0423-0054,nzd0423-0055,nzd0423-0056,nzd0423-0057,nzd0423-0058,nzd0423-0059,nzd0423-0060,nzd0423-0061,nzd0423-0062,nzd0423-0063,nzd0423-0064,nzd0423-0065,nzd0423-0066,nzd0423-0067,nzd0423-0068,nzd0423-0069,nzd0423-0070,nzd0423-0071,nzd0423-0072,nzd0423-0073,nzd0423-0074,nzd0423-0075,nzd0423-0076,nzd0423-0077,nzd0423-0078,nzd0423-0079,nzd0423-0080,nzd0423-0081,nzd0423-0082,nzd0423-0083,nzd0423-0084,nzd0423-0085,nzd0423-0086,nzd0423-0087,nzd0423-0088,nzd0423-0089,nzd0423-0090,nzd0423-0091,nzd0423-0092,nzd0423-0093,nzd0423-0094,nzd0423-0095,nzd0423-0096,nzd0423-0097,nzd0423-0098,nzd0423-0099,nzd0423-0100,nzd0423-0101,nzd0423-0102,nzd0423-0103,nzd0423-0104,nzd0423-0105,nzd0423-0106,nzd0423-0107,nzd0423-0108,nzd0423-0109,nzd0423-0110,nzd0423-0111,nzd0423-0112,nzd0423-0113,nzd0423-0114,nzd0423-0115,nzd0423-0116,nzd0423-0117,nzd0423-0118,nzd0423-0119,nzd0423-0120,nzd0423-0121,nzd0423-0122,satname
2016-06-12 22:22:32+00:00,,340.00,336.44,334.13,332.02,335.95,348.80,348.56,354.55,361.03,362.97,353.20,354.32,355.52,356.40,348.02,350.37,,,358.75,353.68,,357.07,355.38,357.06,359.78,374.68,,,,,,365.96,356.05,,,357.22,,,,,353.99,,,,,,,,,363.84,361.71,,,,,,,,,,,,366.33,,,,,,,,,,,,,,358.79,360.65,360.02,354.69,351.76,364.33,375.88,366.33,361.22,349.27,353.93,347.08,336.30,351.47,362.29,365.01,348.00,351.88,,,335.42,327.83,336.42,330.94,335.07,319.59,,,,,340.13,339.61,352.25,,,,,,,,,,,,,,L7
2016-06-28 22:22:33+00:00,,338.92,333.22,333.75,328.29,333.64,334.95,333.92,349.54,354.44,360.60,349.31,345.58,367.42,370.67,356.26,345.67,340.13,343.27,350.31,340.32,,,,,,,,,,,,,,,,,,354.02,360.61,361.25,368.80,379.70,373.11,375.48,374.03,375.15,369.80,375.27,367.30,362.43,358.45,364.80,361.25,360.98,358.23,356.69,350.16,367.89,370.05,366.07,365.80,364.80,368.27,363.23,362.64,366.08,376.53,371.99,370.34,367.34,366.06,355.76,353.88,353.46,370.22,369.73,358.88,365.87,339.94,354.99,367.17,364.78,354.39,354.06,359.48,362.02,363.68,348.16,346.53,354.84,364.35,363.56,349.80,354.82,354.73,351.02,336.29,348.71,371.13,361.50,362.43,351.77,354.14,354.36,345.58,340.89,334.12,344.02,346.85,,348.74,342.27,353.25,348.40,335.26,337.99,334.18,334.77,323.61,347.29,,,L7
2016-07-06 22:19:53+00:00,331.83,332.22,331.93,331.51,331.33,331.18,332.36,336.94,345.00,354.18,355.90,352.52,350.15,356.83,359.54,358.54,349.61,347.38,354.95,363.67,364.11,359.21,367.87,369.38,372.53,369.99,370.89,371.54,371.00,370.14,371.88,370.18,367.05,359.31,352.00,358.54,357.86,357.55,358.37,353.83,356.82,361.27,363.77,365.56,376.91,371.71,375.65,385.24,377.62,371.02,366.15,368.47,366.23,365.27,365.19,364.14,366.21,367.68,364.47,368.56,370.59,369.72,372.11,373.03,371.31,377.16,373.56,375.90,372.82,368.25,367.15,360.01,361.28,361.30,359.65,364.93,370.23,372.13,363.53,360.97,359.57,366.86,371.19,367.59,354.40,356.76,360.02,362.55,359.72,360.43,359.22,362.37,362.07,360.88,356.74,352.19,354.91,352.49,352.97,356.92,352.02,360.87,357.26,365.13,357.52,354.14,353.45,356.94,349.37,349.65,359.65,354.16,349.33,348.62,343.13,337.96,338.52,337.07,344.97,354.49,354.04,351.98,349.18,L8
2016-08-15 22:22:36+00:00,,,,,308.80,356.38,,,,,,,,,,,,,362.10,338.14,321.93,,,,352.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.76,,,,,,,,,,,,,,,,,,,,,,,,344.36,342.68,,,,,,,,,333.43,,,,359.11,L7
2016-09-08 22:20:12+00:00,346.90,359.83,348.07,341.62,340.29,335.79,349.75,331.75,338.51,345.63,356.32,355.59,341.57,347.07,353.47,343.23,356.40,348.41,346.20,346.68,346.91,351.18,355.90,371.89,372.61,376.51,377.73,376.12,376.40,385.02,385.58,377.01,363.26,357.97,367.81,362.20,359.65,357.17,358.86,359.42,362.57,364.25,368.55,376.09,379.21,372.25,365.24,355.06,358.60,357.35,362.81,370.25,370.34,357.84,363.77,357.52,367.32,363.70,369.66,373.92,377.93,377.54,378.29,374.47,371.66,367.88,364.91,363.19,360.82,360.63,366.37,372.56,373.54,372.07,372.61,363.66,357.17,359.17,359.82,361.90,363.59,364.25,356.35,357.09,357.03,356.36,362.18,360.42,360.00,358.27,362.45,366.83,366.30,363.20,359.56,356.61,356.95,354.48,356.08,359.18,357.27,350.52,348.23,354.23,346.47,349.14,356.92,357.67,357.23,359.85,359.41,347.01,339.39,334.36,329.93,332.81,326.37,340.63,343.31,349.77,347.61,347.34,335.06,L8
2016-10-02 22:22:44+00:00,324.22,325.05,321.83,321.16,324.39,321.92,321.06,320.64,316.46,323.37,319.78,325.93,326.45,322.46,321.56,323.27,327.22,327.43,332.04,337.72,341.13,339.60,341.83,342.77,346.27,351.12,355.50,356.84,362.47,357.55,367.15,364.43,358.52,347.61,345.10,338.82,339.32,336.02,333.16,340.26,346.08,347.87,342.64,357.88,352.21,355.15,354.41,358.89,358.25,359.77,356.63,357.81,361.32,360.48,357.45,355.17,358.15,358.31,360.99,362.74,371.43,369.58,372.95,367.40,376.54,366.41,359.78,354.39,353.73,352.48,357.31,360.36,360.59,357.05,361.70,358.06,358.75,361.33,362.94,357.33,350.14,351.59,353.10,345.52,345.45,344.94,351.37,358.64,359.25,353.09,354.15,347.97,353.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2016-11-11 22:20:19+00:00,327.04,320.54,324.74,323.92,327.43,327.36,317.31,325.28,332.91,333.94,342.20,344.02,336.71,324.82,324.56,331.39,326.04,331.73,337.88,338.60,347.55,342.10,345.43,345.42,352.01,360.13,361.21,361.48,365.05,364.01,362.12,350.78,355.70,358.15,358.57,354.65,352.67,350.37,349.98,351.03,357.82,360.94,358.80,356.79,351.75,353.77,359.41,355.09,359.69,359.18,352.12,352.73,349.95,348.83,358.67,353.22,349.46,352.88,363.36,362.83,373.33,370.80,379.27,370.42,377.49,365.97,364.35,354.69,350.99,359.68,358.04,359.72,366.11,364.08,360.04,354.61,357.70,368.59,362.87,360.26,354.02,353.40,343.38,350.62,342.82,351.28,347.22,357.67,357.87,358.26,359.64,352.84,351.93,359.89,348.35,345.12,345.95,341.07,339.28,341.76,337.66,339.79,351.90,348.78,351.85,347.21,340.34,342.62,347.89,351.82,353.03,344.17,341.61,337.50,324.19,328.88,321.48,324.92,326.61,341.19,344.45,339.60,357.07,L8
2016-11-19 22:22:31+00:00,325.61,334.07,328.77,333.01,332.73,323.79,332.43,341.27,350.16,351.92,353.01,345.37,334.77,340.57,344.33,337.13,335.45,328.96,321.43,323.91,320.85,331.64,342.71,349.16,348.04,357.19,365.26,366.31,361.23,364.51,369.24,366.66,362.08,347.77,354.64,350.60,351.83,351.17,349.15,352.87,358.82,363.43,368.66,368.79,365.36,358.92,357.67,354.07,361.76,369.74,363.84,356.57,357.63,356.54,358.33,362.46,359.94,352.70,359.05,358.72,358.51,364.61,369.88,372.48,369.09,367.80,362.68,356.64,356.85,355.86,362.34,366.09,371.46,369.40,365.21,,,,,,,,,,,,,,,361.39,354.35,355.83,357.08,352.58,348.71,345.46,339.41,342.61,342.09,343.45,343.42,345.91,345.06,343.58,339.75,343.98,339.48,343.27,345.87,356.42,347.13,340.28,338.08,335.90,334.24,321.09,314.56,312.00,318.19,322.73,335.97,335.55,326.37,L7
2017-01-22 22:22:02+00:00,311.18,313.84,313.98,318.03,321.17,324.81,324.11,328.81,323.58,,329.84,334.62,334.72,328.60,338.31,342.95,336.52,335.78,338.53,338.45,339.95,336.65,332.96,329.56,,347.56,347.66,358.04,362.59,358.54,356.85,357.50,360.11,356.09,348.32,339.44,339.11,342.52,,345.10,347.07,348.37,353.81,362.24,361.86,359.26,352.66,343.61,346.20,344.38,344.89,347.13,346.75,,352.63,345.92,342.28,350.50,355.33,361.50,365.03,365.75,363.30,366.17,360.43,350.00,351.54,344.17,343.38,341.23,337.37,346.93,358.87,358.91,356.07,351.42,353.63,353.85,347.11,349.38,353.44,353.96,350.11,350.93,349.23,348.41,348.87,349.87,352.88,358.19,360.94,354.76,350.77,343.46,344.39,351.41,345.13,345.76,339.84,343.32,341.92,341.22,341.68,338.96,342.81,341.38,342.99,341.53,344.73,344.40,349.36,344.06,339.81,332.18,319.30,320.94,323.38,326.72,324.05,327.19,340.04,336.35,332.48,L7
2017-02-15 22:19:55+00:00,334.84,338.88,331.64,336.54,330.61,331.65,336.19,339.19,340.66,336.40,346.45,338.24,338.87,340.44,351.74,346.93,352.60,350.28,355.46,359.64,363.10,373.48,375.50,376.12,365.48,368.22,371.57,378.36,381.33,382.98,373.40,370.12,370.88,363.83,359.14,355.72,344.76,346.77,346.43,357.32,362.38,357.44,368.27,368.33,363.61,359.46,355.89,354.51,356.79,364.44,361.29,352.71,349.99,349.40,351.91,357.21,359.79,365.52,366.33,366.53,370.49,374.85,379.24,384.75,373.02,363.29,362.65,358.79,358.57,353.80,358.34,370.11,380.07,381.36,374.82,362.99,360.56,359.17,359.81,365.33,369.48,377.96,369.07,366.25,381.23,365.77,380.36,361.85,365.32,367.21,367.02,361.42,360.43,354.36,349.05,347.01,338.84,339.09,346.04,349.36,357.72,344.78,345.13,348.89,348.43,347.90,344.20,340.58,346.27,359.59,360.30,350.69,335.66,340.25,337.63,329.75,331.26,328.15,331.70,350.71,347.03,351.64,344.69,L8
2017-03-27 22:22:13+00:00,343.98,333.53,322.90,326.40,331.19,329.21,321.63,322.64,322.85,322.32,321.73,341.78,347.44,337.32,343.93,354.18,353.31,360.86,356.28,363.75,365.73,361.31,365.51,369.92,377.83,362.46,366.82,372.31,376.37,371.08,370.37,368.25,369.93,368.99,359.99,351.45,347.52,345.17,347.42,351.56,361.88,367.15,371.46,365.26,363.55,358.96,355.73,361.82,357.96,357.24,358.61,359.26,359.69,357.00,357.44,360.34,368.09,369.70,364.66,371.77,371.25,375.53,383.09,379.82,383.69,370.12,364.33,354.13,356.96,358.13,357.24,361.27,367.08,372.66,369.59,362.05,360.10,367.95,357.60,353.90,356.48,354.06,356.82,346.92,348.28,349.63,346.51,343.64,350.44,353.59,362.18,355.72,351.34,349.14,348.96,346.57,351.23,348.03,346.14,344.81,341.00,343.95,350.02,351.68,354.82,353.28,349.16,358.11,357.61,344.43,348.88,349.64,343.40,334.34,323.61,326.81,315.90,315.60,323.20,334.49,343.16,341.05,350.35,L7
2017-04-20 22:19:23+00:00,347.10,342.11,333.15,335.44,330.26,334.88,332.95,334.56,339.44,336.98,335.34,338.95,339.71,344.25,349.86,347.86,346.89,347.21,349.12,352.11,353.17,358.04,361.65,381.23,381.68,383.50,395.47,401.05,396.75,399.56,382.85,377.84,376.43,373.81,368.16,354.17,357.32,351.23,348.50,351.13,356.41,367.24,370.49,369.45,369.50,362.46,356.46,355.79,359.85,362.99,362.23,355.75,355.16,355.70,359.34,360.03,363.82,362.37,365.63,368.28,363.04,372.01,376.80,377.75,374.90,368.43,360.32,358.00,360.84,360.30,362.00,374.48,377.37,385.15,375.98,368.89,367.14,363.59,362.11,360.07,364.63,364.39,367.79,366.17,374.58,372.51,380.35,375.69,380.57,375.52,376.24,369.96,360.42,362.94,357.03,356.89,347.20,358.46,348.12,346.11,342.80,345.51,343.91,350.12,350.75,350.35,347.34,349.11,352.04,349.43,358.44,352.14,350.81,338.54,335.87,326.74,328.14,332.67,338.61,338.10,350.06,351.27,351.46,L8
2017-04-28 22:22:25+00:00,342.10,333.68,317.00,320.50,320.06,320.96,321.94,320.32,329.29,323.63,322.50,328.94,333.14,335.59,329.87,338.73,333.58,343.29,346.29,347.94,355.49,347.84,356.26,361.41,369.15,374.22,371.08,381.14,384.36,382.56,371.68,370.36,368.27,360.59,349.63,343.95,338.74,344.77,338.32,344.66,350.64,355.10,360.00,356.22,352.40,351.28,344.07,344.91,345.77,345.86,347.85,345.67,346.00,343.02,343.75,348.34,345.79,355.19,353.27,355.79,363.99,361.82,366.81,364.11,366.63,359.59,350.53,350.70,348.11,350.77,354.28,365.86,370.28,363.35,365.90,356.63,355.14,358.52,358.23,354.82,351.96,356.13,351.26,346.36,353.08,355.92,357.02,356.87,363.26,366.24,360.77,355.28,350.53,342.99,333.72,333.04,334.73,332.72,332.83,334.18,335.99,334.86,335.88,340.65,342.05,339.46,336.14,342.74,338.29,337.33,346.72,343.94,338.21,326.50,324.48,320.00,315.93,314.33,317.79,327.53,328.38,332.64,334.37,L7
2017-05-30 22:22:32+00:00,356.61,355.38,344.16,339.94,333.37,330.10,333.09,335.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.44,364.85,370.60,370.23,369.86,374.95,398.50,379.32,370.59,364.40,353.07,362.43,362.95,360.51,357.81,358.12,356.64,354.19,363.51,361.54,356.76,368.48,373.14,370.69,376.19,375.63,377.31,366.83,368.56,361.25,361.82,362.74,361.22,367.32,373.58,379.86,382.16,370.79,367.61,364.35,353.01,355.78,366.37,366.24,369.44,364.93,363.81,367.13,372.90,373.25,377.43,385.01,383.30,386.94,379.12,381.29,355.94,353.38,349.48,346.13,350.57,348.77,349.79,342.54,342.34,343.77,350.47,347.11,349.33,345.04,344.30,349.01,354.49,,350.27,348.06,346.99,335.95,323.00,330.64,336.69,339.32,351.13,341.69,345.78,326.26,L7
2017-06-07 22:19:38+00:00,347.70,334.93,342.46,326.90,336.44,337.42,328.12,328.68,329.53,322.77,328.36,340.78,343.07,332.04,338.04,345.02,338.88,353.15,358.00,360.83,365.48,361.00,369.80,372.72,377.23,381.41,381.23,390.80,392.51,397.24,380.46,376.68,372.56,367.48,366.05,360.72,353.30,352.02,353.31,348.17,367.51,361.30,368.44,360.54,359.81,352.48,348.40,354.60,351.85,351.05,359.74,364.58,360.62,359.71,356.68,355.33,360.51,365.66,365.87,373.91,376.77,374.95,379.07,377.88,378.14,363.03,356.31,345.47,349.20,357.87,361.05,363.56,371.76,371.67,369.88,363.09,359.00,367.37,367.02,357.91,356.97,361.94,355.78,352.86,355.30,367.08,369.32,377.74,376.37,373.93,371.25,363.77,356.74,352.68,351.09,350.43,349.18,350.72,349.02,347.33,343.45,351.13,358.69,355.04,358.94,353.17,350.63,356.60,364.81,341.93,358.68,349.48,341.65,341.62,329.86,337.56,334.80,331.32,332.68,349.98,354.42,351.72,,L8
2017-06-15 22:22:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.96,378.94,371.32,350.84,346.77,346.38,347.22,347.99,354.50,347.22,358.09,349.82,355.75,354.56,354.53,366.12,369.07,359.47,368.28,370.30,371.74,366.84,361.74,354.35,348.18,347.55,349.53,354.20,367.24,365.06,366.99,371.14,371.14,365.46,357.94,353.93,352.22,365.61,352.22,363.97,367.90,368.81,365.91,376.52,382.81,386.80,383.32,377.37,364.24,361.97,352.82,338.32,338.72,341.02,341.05,345.15,342.76,344.16,335.66,337.93,345.35,342.85,349.67,338.32,336.33,339.22,355.68,,345.83,339.40,333.48,327.95,324.55,314.83,320.40,324.78,325.80,341.88,338.07,,L7
2017-07-09 22:19:47+00:00,352.45,349.86,345.69,338.58,344.50,343.07,339.95,340.99,334.90,330.96,334.76,346.98,,,,,,,,,,,,,,,,,,403.38,401.06,391.92,383.89,379.24,375.40,363.27,355.33,349.94,354.28,352.48,353.57,359.29,363.39,363.28,361.65,355.73,354.99,360.88,362.44,362.52,365.88,369.12,362.87,365.05,359.78,367.01,368.84,369.40,368.51,371.87,371.88,380.12,383.18,378.77,374.01,370.77,364.80,365.34,362.17,363.46,365.33,372.61,373.10,372.61,375.59,371.80,369.56,372.99,372.06,370.34,373.58,370.93,373.48,371.63,372.30,374.22,375.95,368.12,377.74,379.90,379.00,370.61,361.95,359.04,357.44,349.66,345.85,344.14,344.39,347.45,351.84,357.74,356.72,356.88,356.85,355.33,353.08,354.60,358.83,344.81,358.19,352.55,344.16,340.38,334.59,342.19,337.47,337.72,346.01,352.40,355.27,354.99,,L8
2017-07-17 22:22:39+00:00,,,,349.29,343.04,336.83,341.59,342.94,,,,,,,,,,,,,,,,,,,,,,,,,380.82,379.35,366.85,358.14,364.21,,,352.64,352.01,355.92,375.31,363.58,365.09,362.81,357.85,355.74,355.16,368.18,362.28,363.12,361.46,359.23,368.49,366.63,364.99,366.80,352.98,363.01,363.69,369.29,367.80,376.81,376.22,364.98,359.88,356.69,357.89,356.04,361.06,376.54,357.66,369.18,371.53,371.89,360.06,367.55,371.41,360.61,,,,,,,,,,,,,,,,339.71,343.37,336.00,343.13,332.97,341.00,350.86,353.19,353.60,352.11,361.29,349.25,345.98,346.93,353.96,,346.74,340.57,334.84,326.74,326.60,335.61,331.58,336.27,334.65,349.23,349.89,337.97,L7
2017-08-02 22:22:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.44,352.44,349.34,349.61,348.25,343.46,354.59,358.61,355.04,361.72,360.08,363.21,365.76,365.30,358.31,357.00,358.43,364.56,366.99,372.80,368.16,369.74,360.01,357.82,353.62,356.61,362.05,366.97,370.68,373.12,369.77,366.67,356.22,361.01,357.60,360.83,357.71,363.05,,,,,,,,,,,,,,,,347.98,344.98,338.87,341.34,344.04,349.14,359.39,357.10,351.15,358.48,359.84,360.21,360.56,357.86,346.05,349.56,342.82,342.63,332.09,332.26,334.95,345.15,350.92,353.11,355.28,346.80,L7
2017-09-03 22:22:36+00:00,346.91,347.10,344.44,338.32,328.36,323.94,313.91,312.84,317.53,313.53,318.10,334.05,336.55,328.26,335.06,342.40,339.93,351.03,351.28,353.01,359.86,354.16,363.39,361.56,367.72,377.44,382.85,379.43,384.04,383.66,386.24,386.89,381.14,371.68,364.29,355.02,346.51,345.50,343.99,347.32,349.41,348.72,357.26,357.98,359.89,354.22,352.18,361.39,348.96,351.13,353.09,361.54,362.33,370.52,368.89,371.83,367.66,369.02,363.43,372.88,371.40,375.83,370.81,367.00,366.84,360.74,358.27,355.71,354.22,361.29,365.78,370.98,375.63,371.16,367.92,365.56,361.12,364.88,358.10,354.15,353.75,357.49,358.51,365.46,364.91,363.73,362.00,369.91,369.87,371.25,367.05,361.89,355.16,352.11,346.74,346.05,344.67,349.23,351.18,351.18,346.98,345.26,351.80,351.01,351.48,350.61,347.16,356.61,362.46,352.82,354.14,359.51,344.58,338.08,336.76,335.69,339.48,332.29,334.78,339.22,337.83,342.36,347.94,L7
2017-09-11 22:20:06+00:00,355.37,359.98,355.52,357.45,349.70,345.48,339.48,354.39,330.62,333.53,331.93,353.31,324.93,344.65,337.21,334.75,335.05,350.57,336.49,348.29,355.33,371.54,358.73,378.60,380.99,376.73,379.09,373.72,377.32,381.54,378.83,378.48,381.48,374.23,366.16,355.40,347.64,341.38,345.03,352.06,350.03,355.74,358.04,366.12,362.22,368.33,361.30,354.99,356.34,354.68,353.01,342.66,351.95,363.88,366.47,371.53,367.07,361.37,361.90,362.18,356.16,355.71,352.21,354.73,349.51,353.27,350.32,359.71,365.46,359.54,357.75,364.31,365.06,372.99,368.36,363.85,353.76,349.17,356.49,352.85,359.56,367.37,375.88,389.60,368.79,358.06,366.94,367.99,370.54,362.08,373.35,370.80,373.81,367.80,363.42,350.77,345.45,346.17,349.77,345.72,350.37,348.24,346.62,345.62,347.19,354.44,346.11,343.65,341.34,343.42,345.51,333.53,338.73,336.25,334.30,332.05,326.84,333.08,333.65,328.84,330.97,337.37,315.89,L8
2017-11-30 22:20:08+00:00,359.77,356.48,365.89,357.18,352.48,345.58,341.41,342.74,350.38,346.07,343.44,349.90,353.51,343.65,343.92,354.42,354.96,361.58,364.04,364.15,367.35,361.94,372.70,381.03,388.61,390.80,387.51,385.96,386.08,386.67,383.77,379.89,374.05,371.04,367.40,366.90,358.16,350.82,352.21,347.42,355.22,358.63,367.03,364.12,368.56,364.12,365.71,367.17,363.43,364.73,366.43,366.68,366.14,363.47,374.11,373.46,363.78,364.83,363.37,372.06,373.23,376.53,377.49,377.33,376.43,376.21,372.16,368.63,362.32,365.06,366.00,374.76,380.14,376.79,380.14,372.97,380.56,384.24,383.07,376.42,370.52,364.43,368.32,370.63,376.92,374.36,379.57,377.84,386.69,386.19,385.49,382.64,376.46,374.07,367.44,365.28,358.15,358.10,353.38,360.60,354.92,358.39,363.74,361.99,360.06,,,,,,,,,,,,,,,,,,366.29,L8
2018-03-06 22:19:38+00:00,364.45,367.76,360.08,355.19,344.14,342.65,342.35,348.20,351.80,343.24,346.16,338.02,334.53,335.65,338.80,338.87,340.60,336.13,337.30,343.04,340.19,348.13,356.53,375.27,369.44,374.55,368.83,374.07,367.89,376.94,378.45,369.31,365.07,359.67,353.61,350.55,348.46,348.50,350.62,351.10,349.13,355.30,360.28,362.99,359.80,358.42,358.19,359.05,363.52,356.72,354.35,346.46,349.72,356.05,361.58,358.26,356.74,354.32,354.26,353.37,363.65,362.42,369.15,368.67,357.35,364.48,360.23,362.47,358.40,365.24,369.64,369.03,371.74,370.16,367.94,369.81,370.66,359.91,362.75,364.61,366.95,362.73,359.79,355.76,361.47,362.37,363.68,367.20,367.19,373.42,373.94,371.33,370.36,364.45,355.13,352.12,346.44,341.69,343.12,348.02,345.88,345.65,340.20,347.82,346.98,347.82,347.44,345.86,348.16,344.76,352.59,344.10,340.61,339.82,339.44,326.54,321.72,324.84,335.01,336.82,336.92,342.42,327.55,L8
2018-05-01 22:20:26+00:00,348.82,,347.34,343.28,343.09,333.48,326.22,328.12,332.78,328.69,328.67,332.92,331.20,316.78,316.10,,,332.32,340.33,344.43,356.39,344.52,351.97,357.98,366.30,371.27,370.39,368.82,371.11,371.35,,371.68,361.65,361.04,351.29,345.04,338.69,342.36,339.72,333.67,341.63,338.83,344.36,347.63,356.73,,348.39,349.36,343.99,345.64,343.70,345.54,346.58,350.30,352.51,351.21,357.36,351.28,347.81,,356.69,360.52,365.44,361.63,356.85,351.79,347.33,346.78,345.49,346.70,352.08,352.73,357.51,,,356.88,354.73,362.14,357.01,333.78,343.76,341.78,343.02,349.91,347.12,349.82,352.35,,,363.11,363.39,362.05,359.48,352.98,349.72,345.62,331.91,326.31,317.00,318.19,321.53,,341.54,342.77,337.44,339.81,343.03,352.80,338.28,340.31,349.56,344.47,335.13,328.29,327.11,,314.64,310.08,317.04,320.27,328.84,328.90,323.75,L7
2018-05-17 22:20:10+00:00,,,,,,302.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.55,345.34,346.73,352.04,358.42,357.79,360.09,363.98,368.00,370.36,367.82,366.46,352.49,,346.52,347.62,351.40,360.90,360.06,357.02,359.98,353.78,359.33,369.02,358.67,357.10,,,355.14,358.81,360.46,364.61,366.57,370.58,377.20,368.10,371.96,376.51,357.47,355.07,352.75,,343.67,339.57,341.95,343.23,337.86,337.88,337.87,345.59,355.50,352.79,348.31,341.56,,346.38,343.58,335.92,343.25,345.45,,329.36,320.64,327.48,333.86,325.17,343.05,,,L7
2018-06-18 22:19:37+00:00,,,,,,,,,,,,,,,,,,,,,,351.83,352.77,375.24,359.84,367.88,376.74,376.13,379.87,375.61,386.59,381.94,376.43,,363.77,348.46,357.64,351.38,344.03,335.51,342.84,359.00,355.46,357.24,360.49,369.34,363.11,345.67,,,340.60,342.92,344.17,345.33,340.67,338.80,349.20,353.10,354.93,361.08,367.00,362.80,,,353.15,354.78,351.23,357.15,347.92,347.50,362.33,367.80,365.93,366.09,374.45,370.78,365.50,,352.09,358.77,354.21,342.44,343.76,344.87,345.71,352.30,361.37,374.09,365.80,369.89,,,363.27,348.76,346.84,336.24,338.80,331.07,334.53,331.83,334.54,343.23,341.27,339.31,,336.74,340.34,333.94,338.26,341.33,,352.61,348.83,,,,313.56,314.14,,316.29,324.22,326.85,,L7
2018-06-26 22:19:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.53,362.91,363.02,354.93,349.12,343.46,341.35,348.41,357.16,354.40,355.27,360.84,356.90,354.99,359.86,357.52,359.90,359.63,360.79,357.76,358.93,357.39,358.92,361.16,360.75,359.71,364.94,372.12,374.93,379.05,377.84,381.33,373.96,369.49,362.58,366.15,366.66,366.38,373.63,376.34,374.43,365.41,370.79,370.52,378.38,373.04,369.10,364.34,369.97,358.09,366.37,363.04,366.38,375.40,381.18,379.86,387.67,388.60,383.53,372.89,368.91,363.72,359.55,352.83,350.14,355.42,352.37,352.56,349.01,357.09,352.93,349.50,352.07,356.53,366.11,363.70,353.36,357.04,348.02,348.40,334.91,322.67,322.90,322.33,325.10,328.60,340.29,338.82,341.67,,L8
2018-08-05 22:18:44+00:00,364.00,369.32,370.01,362.73,354.08,355.43,358.02,351.79,355.53,,355.27,348.03,349.70,353.48,362.49,358.79,357.83,358.91,359.11,354.31,364.72,364.35,372.59,,,380.56,382.04,375.39,378.74,383.27,383.39,375.20,371.45,380.27,369.80,359.31,357.76,358.99,,,347.98,344.77,346.50,350.45,359.85,355.75,356.46,350.14,352.27,348.97,343.15,337.87,338.84,,352.83,354.61,361.59,364.11,375.74,356.55,355.84,358.67,368.86,364.03,368.27,364.00,365.37,,,362.50,361.04,372.18,371.75,376.78,372.15,374.64,369.66,350.39,349.89,358.30,354.94,,358.80,362.46,364.98,366.08,358.36,370.01,368.68,374.41,377.40,374.01,367.42,355.31,354.72,,353.55,352.23,350.39,344.75,350.36,343.14,338.66,349.51,350.60,344.47,349.18,348.48,341.70,,352.95,340.29,344.29,332.74,338.73,321.83,323.29,331.51,336.36,336.26,333.16,340.29,312.06,L7
