dates,nzd0423-0000,nzd0423-0001,nzd0423-0002,nzd0423-0003,nzd0423-0004,nzd0423-0005,nzd0423-0006,nzd0423-0007,nzd0423-0008,nzd0423-0009,nzd0423-0010,nzd0423-0011,nzd0423-0012,nzd0423-0013,nzd0423-0014,nzd0423-0015,nzd0423-0016,nzd0423-0017,nzd0423-0018,nzd0423-0019,nzd0423-0020,nzd0423-0021,nzd0423-0022,nzd0423-0023,nzd0423-0024,nzd0423-0025,nzd0423-0026,nzd0423-0027,nzd0423-0028,nzd0423-0029,nzd0423-0030,nzd0423-0031,nzd0423-0032,nzd0423-0033,nzd0423-0034,nzd0423-0035,nzd0423-0036,nzd0423-0037,nzd0423-0038,nzd0423-0039,nzd0423-0040,nzd0423-0041,nzd0423-0042,nzd0423-0043,nzd0423-0044,nzd0423-0045,nzd0423-0046,nzd0423-0047,nzd0423-0048,nzd0423-0049,nzd0423-0050,nzd0423-0051,nzd0423-0052,nzd0423-0053,nzd0423-0054,nzd0423-0055,nzd0423-0056,nzd0423-0057,nzd0423-0058,nzd0423-0059,nzd0423-0060,nzd0423-0061,nzd0423-0062,nzd0423-0063,nzd0423-0064,nzd0423-0065,nzd0423-0066,nzd0423-0067,nzd0423-0068,nzd0423-0069,nzd0423-0070,nzd0423-0071,nzd0423-0072,nzd0423-0073,nzd0423-0074,nzd0423-0075,nzd0423-0076,nzd0423-0077,nzd0423-0078,nzd0423-0079,nzd0423-0080,nzd0423-0081,nzd0423-0082,nzd0423-0083,nzd0423-0084,nzd0423-0085,nzd0423-0086,nzd0423-0087,nzd0423-0088,nzd0423-0089,nzd0423-0090,nzd0423-0091,nzd0423-0092,nzd0423-0093,nzd0423-0094,nzd0423-0095,nzd0423-0096,nzd0423-0097,nzd0423-0098,nzd0423-0099,nzd0423-0100,nzd0423-0101,nzd0423-0102,nzd0423-0103,nzd0423-0104,nzd0423-0105,nzd0423-0106,nzd0423-0107,nzd0423-0108,nzd0423-0109,nzd0423-0110,nzd0423-0111,nzd0423-0112,nzd0423-0113,nzd0423-0114,nzd0423-0115,nzd0423-0116,nzd0423-0117,nzd0423-0118,nzd0423-0119,nzd0423-0120,nzd0423-0121,nzd0423-0122,satname
2015-12-27 22:20:07+00:00,344.84,342.89,341.56,339.14,340.48,339.53,337.63,337.72,340.49,343.78,347.47,348.80,349.17,349.18,352.40,355.49,353.98,355.29,359.08,359.32,360.41,358.27,360.89,361.40,364.76,365.38,365.17,370.18,368.29,368.81,365.48,361.40,360.91,358.44,359.10,359.41,357.70,359.30,357.28,354.89,353.79,356.18,358.37,360.58,361.96,362.72,361.62,362.06,359.74,355.95,360.06,361.76,361.68,361.75,360.45,357.87,358.03,356.25,355.87,357.82,357.46,359.35,363.68,364.87,367.67,366.61,361.54,359.12,359.46,353.78,352.32,354.82,356.57,354.93,350.26,347.55,355.35,353.38,352.97,352.17,353.06,353.29,351.95,350.59,350.95,350.77,347.17,348.85,350.26,351.98,350.24,350.46,350.28,351.17,349.40,346.35,346.43,346.12,346.01,348.31,348.11,345.34,345.71,348.70,348.33,346.03,344.64,346.19,350.96,341.59,351.29,340.92,340.77,338.19,333.34,330.13,332.72,328.89,333.58,337.39,343.49,343.71,341.53,L8
2016-01-04 22:21:27+00:00,350.29,348.93,345.30,343.90,342.58,340.02,337.82,338.81,340.67,344.62,349.04,350.11,350.47,350.55,354.09,356.26,353.77,353.71,356.66,357.55,357.29,361.02,364.29,366.02,366.40,367.03,367.31,371.26,369.82,370.92,366.30,361.61,361.27,359.27,360.16,361.21,360.30,361.43,358.84,356.82,354.08,357.22,359.40,362.03,364.52,364.50,363.46,363.80,361.81,357.63,361.10,363.98,363.09,363.13,362.00,358.53,360.84,359.77,360.32,362.48,362.79,362.72,367.54,368.57,371.54,368.60,363.91,362.28,365.51,358.59,356.85,358.06,359.60,358.18,353.83,351.36,357.42,356.43,354.81,354.89,356.26,356.08,354.87,352.49,353.86,353.50,350.12,352.19,353.11,354.84,353.45,354.03,353.55,353.82,352.08,349.74,349.28,348.43,348.95,350.82,350.39,348.05,348.14,351.65,349.69,347.92,345.37,347.70,352.52,347.07,356.68,343.45,342.95,340.26,336.19,334.03,334.96,333.90,336.40,339.77,345.80,346.76,348.60,L7
2016-02-13 22:19:56+00:00,350.19,349.36,347.12,347.18,343.06,342.42,341.34,342.86,344.25,346.94,353.84,349.95,349.00,353.08,358.86,356.37,354.62,353.25,354.63,355.79,356.19,360.97,366.17,370.37,369.83,368.75,368.88,371.63,373.98,373.21,367.72,361.63,360.60,359.02,361.60,366.37,366.91,365.40,362.94,360.72,358.54,360.05,360.26,364.65,369.53,369.99,368.43,366.69,367.29,365.03,365.29,366.02,365.19,363.04,363.25,361.47,365.48,365.62,369.06,370.46,368.30,368.64,372.20,374.32,371.63,372.56,368.47,367.51,368.44,363.25,362.86,363.80,365.33,363.54,360.77,358.62,362.93,359.53,357.16,358.01,358.71,357.30,358.76,355.37,357.21,357.52,357.82,360.66,358.92,359.99,361.48,360.43,359.17,357.72,354.08,351.91,351.96,353.36,355.78,356.29,356.71,355.75,353.97,356.77,356.17,354.15,351.63,349.34,351.04,356.51,358.67,347.21,346.91,344.08,340.10,336.41,338.77,337.94,341.33,342.14,348.80,353.22,349.53,L8
2016-02-29 22:19:53+00:00,350.19,349.36,347.12,347.18,343.06,342.42,341.34,342.86,344.25,346.94,353.84,347.41,346.80,351.84,358.64,360.21,354.62,353.25,354.63,354.89,354.53,359.99,364.55,370.25,368.20,367.32,368.49,370.48,373.62,373.36,368.09,361.19,358.35,356.14,357.76,362.30,364.58,362.54,360.61,359.34,355.65,358.87,359.76,364.26,368.34,367.56,366.07,365.25,366.48,364.15,363.62,362.88,363.29,363.05,364.07,363.47,365.56,365.79,366.80,369.08,368.05,368.48,371.60,373.03,370.54,371.43,367.73,366.87,366.92,362.54,362.16,364.24,364.81,362.56,360.23,357.22,358.25,356.98,354.99,357.12,355.62,353.09,354.95,353.48,355.71,355.63,357.69,360.42,358.22,359.18,360.92,359.66,358.60,356.50,352.16,349.64,351.13,351.45,353.78,355.15,356.01,355.42,351.69,354.18,352.57,351.36,349.88,347.90,349.40,356.45,356.99,346.72,346.82,344.27,339.36,335.82,337.31,336.13,339.67,340.12,346.21,351.62,348.26,L8
2016-03-16 22:19:48+00:00,345.03,348.28,344.41,347.12,341.88,344.30,342.33,344.01,346.06,349.47,354.52,348.59,346.41,350.80,357.78,359.24,353.88,352.81,354.50,354.29,355.26,362.10,365.40,371.64,368.28,368.22,369.90,370.45,373.71,374.88,369.22,361.76,357.30,354.25,356.02,360.08,364.55,362.75,361.56,360.20,357.72,360.62,361.06,365.27,368.69,369.16,367.65,363.55,364.41,360.88,359.96,359.91,360.68,362.32,363.26,364.19,366.24,367.19,367.17,370.33,369.23,370.52,371.72,373.67,370.67,373.10,370.01,370.20,366.87,363.66,362.61,364.13,365.13,363.25,362.34,360.06,357.54,356.51,354.36,357.23,356.68,354.16,353.55,353.02,354.73,355.39,357.89,361.79,361.50,362.49,363.21,360.36,358.85,355.76,351.40,349.83,353.50,352.24,354.17,355.47,357.33,357.12,352.83,354.64,352.70,350.92,350.05,348.39,348.53,355.60,355.89,347.07,348.39,346.63,343.67,338.01,339.04,336.55,342.32,342.71,347.67,352.57,350.32,L8
2016-04-09 22:22:12+00:00,345.03,348.28,344.41,347.12,341.88,342.12,341.06,342.59,345.00,347.42,351.61,346.66,345.23,349.82,354.85,356.55,350.46,351.62,352.12,354.29,355.26,362.10,365.40,366.20,364.78,365.63,369.90,370.45,373.71,374.88,369.22,361.76,357.30,354.25,352.38,358.37,364.55,362.75,361.56,360.20,357.72,360.62,361.06,365.27,368.69,369.16,367.65,363.55,364.41,360.88,359.96,359.91,360.68,362.32,363.26,364.19,366.24,367.19,367.17,370.33,369.23,370.52,371.72,373.67,370.67,373.10,370.01,362.90,358.34,358.39,362.61,364.13,365.13,363.25,362.34,360.06,357.54,356.51,354.36,357.23,356.68,354.16,353.55,353.02,354.73,355.39,357.89,361.79,361.50,362.49,360.71,357.59,358.85,355.76,351.40,349.83,353.50,352.24,354.17,355.47,357.33,357.12,352.83,354.64,351.03,349.89,348.59,347.30,347.61,352.27,353.66,344.82,346.72,345.61,343.06,337.19,336.69,334.44,340.03,340.87,345.95,348.89,349.30,L7
2016-04-17 22:19:33+00:00,342.86,346.02,342.52,344.21,339.94,340.68,340.27,342.57,344.66,346.45,349.26,347.46,346.30,349.50,353.24,355.63,349.03,350.59,352.20,354.10,354.59,360.44,363.43,365.44,364.31,365.91,370.12,370.10,372.99,373.93,368.16,360.17,356.20,353.03,352.37,358.19,362.77,361.45,360.36,359.17,356.84,359.59,361.48,364.75,368.07,367.86,365.61,363.22,363.84,360.88,360.10,359.79,360.58,361.82,362.12,362.89,364.89,366.03,366.11,368.13,367.36,369.39,371.43,373.84,371.52,373.51,367.91,361.44,356.66,357.17,360.03,362.89,363.65,362.30,362.03,360.10,357.14,356.96,352.74,355.65,355.23,352.84,353.05,353.90,353.75,354.98,358.16,361.50,361.22,361.44,360.32,356.60,357.32,354.51,350.65,349.00,352.54,350.62,352.00,353.73,355.36,356.08,352.98,353.90,350.68,348.78,347.89,346.93,348.33,350.67,352.39,343.85,345.88,344.31,342.41,336.99,336.82,333.72,338.54,340.27,345.95,349.52,350.15,L8
2016-04-25 22:22:20+00:00,340.29,344.02,341.02,340.84,338.21,338.98,339.26,342.02,344.52,346.56,349.06,348.49,346.80,349.14,351.40,353.65,347.50,349.17,351.74,352.86,353.97,358.95,362.45,364.40,364.11,365.69,369.73,369.64,371.17,372.98,367.81,359.68,354.78,351.50,350.73,356.81,361.66,360.08,358.99,358.49,356.77,359.08,361.42,363.86,367.01,366.40,364.13,362.04,362.50,359.33,359.42,360.11,360.57,362.27,362.73,363.46,365.02,365.17,364.51,366.71,365.75,367.88,369.73,371.59,369.65,372.21,367.66,362.00,357.38,357.74,358.77,362.56,362.59,361.78,360.69,359.14,356.18,356.71,352.46,355.48,354.76,352.41,352.70,353.40,353.87,355.32,357.58,360.73,359.92,360.36,359.31,356.10,355.52,352.42,348.81,347.67,351.16,349.66,350.46,352.16,354.07,354.61,351.82,352.93,349.86,348.04,347.13,346.25,347.81,349.43,351.41,342.40,344.04,342.44,341.21,336.24,336.16,332.90,336.45,340.23,346.23,349.51,349.14,L7
2016-06-12 22:22:32+00:00,340.74,343.81,341.19,340.87,338.24,339.17,341.40,344.43,347.44,350.18,351.94,349.98,348.66,350.67,351.69,353.91,347.91,349.34,352.76,354.61,355.68,360.39,362.71,363.17,363.68,365.72,371.95,371.54,371.93,373.79,369.39,360.85,357.28,352.54,350.62,356.50,360.56,360.43,359.25,359.51,357.63,359.72,364.03,365.53,368.69,366.36,363.72,362.26,362.99,360.21,360.89,360.95,361.92,364.27,364.40,365.89,366.90,367.17,365.69,368.02,366.67,369.34,371.70,372.35,371.26,373.41,368.51,361.82,358.19,358.95,360.76,365.43,364.43,362.95,361.93,360.95,356.18,358.53,355.02,357.84,355.28,352.96,355.12,357.66,357.25,358.29,358.45,361.75,359.36,357.94,358.16,356.95,357.38,352.54,350.64,349.56,352.58,348.97,348.11,351.22,351.94,353.41,348.38,353.42,350.18,348.38,347.43,346.12,347.27,349.73,351.36,342.74,344.21,343.36,343.12,337.30,336.52,332.86,336.40,341.11,346.99,349.38,350.09,L7
2016-06-28 22:22:33+00:00,337.88,342.24,339.46,339.15,335.64,337.51,340.85,344.21,348.79,351.36,353.39,349.78,347.69,352.07,353.42,354.32,347.39,347.29,350.10,353.20,352.69,360.46,362.36,362.93,362.85,365.59,372.21,371.27,371.27,373.48,368.49,360.26,356.60,351.50,350.62,356.50,360.56,360.43,358.50,359.66,358.15,360.86,366.26,366.61,369.66,367.45,365.35,363.34,364.74,361.22,360.75,360.19,361.76,364.13,364.41,364.79,365.44,364.74,366.00,368.31,366.59,368.83,370.71,371.84,370.11,371.87,368.17,363.66,359.92,360.38,361.70,365.52,363.19,361.65,360.72,362.28,358.44,358.57,356.38,355.60,355.25,354.74,356.33,357.25,356.85,358.44,358.90,361.99,357.96,356.51,357.79,357.78,358.15,352.19,351.16,350.30,352.36,347.38,348.19,353.71,353.14,354.54,348.81,353.71,350.70,348.03,346.62,344.79,346.91,349.41,351.36,343.49,343.97,344.60,343.78,337.05,336.70,333.03,336.20,338.92,347.03,349.38,350.09,L7
2016-07-06 22:19:53+00:00,334.77,339.38,336.54,334.99,333.22,335.48,339.66,343.09,348.64,351.78,353.32,349.66,347.37,352.42,353.34,354.36,346.76,346.15,349.45,353.80,353.12,358.49,361.48,362.20,362.59,364.93,371.20,370.42,370.19,371.59,368.60,361.47,357.12,350.79,348.70,354.84,358.36,358.01,357.32,357.86,357.11,359.98,365.22,365.54,368.98,366.57,365.61,365.45,365.51,361.28,360.58,359.97,361.34,363.77,363.59,364.22,364.13,363.65,363.60,366.54,365.49,367.74,368.31,369.81,368.25,371.09,367.34,363.44,359.21,359.60,360.87,363.04,361.35,360.41,359.61,361.91,360.12,358.51,355.77,354.59,354.36,354.75,356.89,357.97,355.10,357.14,358.29,361.20,357.00,355.43,356.65,356.72,357.17,351.42,350.07,348.79,350.57,345.80,346.16,352.19,351.24,353.73,347.81,353.14,349.48,346.50,346.03,344.74,345.68,347.59,350.59,343.78,343.57,344.50,342.61,335.77,335.79,331.75,334.98,338.52,346.20,347.79,347.33,L8
2016-08-15 22:22:36+00:00,331.02,337.43,334.05,331.80,327.87,336.44,337.95,340.77,347.16,350.41,351.05,349.04,347.05,351.51,351.60,353.31,344.13,344.05,350.43,351.31,348.15,356.81,359.03,359.55,359.69,363.94,370.85,368.78,368.11,370.12,367.53,360.33,355.95,349.26,346.44,353.16,357.04,356.09,355.91,356.60,355.92,358.87,364.65,364.39,368.01,365.28,364.36,365.21,365.00,360.57,360.25,359.60,360.79,363.41,363.15,363.77,363.47,362.05,361.99,364.52,364.60,366.60,366.85,368.45,367.31,369.74,365.84,361.76,357.00,358.22,359.52,361.95,359.69,359.03,358.03,361.04,359.38,358.27,355.24,353.15,353.48,354.16,356.36,357.88,354.48,356.14,357.65,360.25,355.59,353.79,355.61,356.04,356.71,350.64,349.38,347.65,349.94,344.31,344.46,351.20,349.69,352.73,346.61,352.39,348.47,345.20,344.69,343.96,345.03,345.75,348.25,342.36,342.61,342.98,341.32,334.85,334.44,330.35,333.32,337.00,345.08,346.58,348.30,L7
2016-09-08 22:20:12+00:00,334.20,340.63,336.05,333.20,329.42,336.37,339.43,339.64,346.08,349.82,351.71,351.65,347.77,351.69,351.08,348.78,345.67,344.67,349.90,350.84,348.24,356.03,358.94,359.86,361.26,366.27,372.71,371.06,369.03,372.30,370.66,363.94,358.64,351.96,350.67,355.85,357.77,357.30,357.18,357.54,358.99,360.32,366.44,366.62,370.62,367.67,365.79,364.47,364.22,360.02,361.33,362.90,363.55,362.54,362.41,361.45,363.70,361.59,363.98,366.24,366.41,368.22,368.36,369.39,368.23,369.90,365.87,361.60,357.00,358.35,360.69,363.05,361.49,361.27,360.45,363.05,360.76,360.04,357.18,354.34,356.38,358.17,358.74,359.47,355.39,357.33,358.36,360.39,356.25,354.12,356.08,357.32,358.13,352.29,351.53,350.33,351.46,345.84,345.94,352.42,350.28,352.21,347.42,354.56,349.66,346.47,346.70,345.90,346.63,346.15,349.77,342.68,341.60,341.45,340.39,334.76,333.71,332.03,334.61,339.54,346.76,346.94,347.13,L8
2016-10-02 22:22:44+00:00,331.96,337.53,333.80,330.35,327.90,333.91,336.18,335.99,341.24,345.47,346.93,347.68,345.10,348.34,347.19,344.59,342.49,341.80,347.50,349.05,346.04,349.81,354.98,355.60,358.49,362.75,369.54,367.78,367.39,369.45,370.36,363.70,358.20,351.23,348.44,352.27,353.82,351.50,351.59,353.76,355.92,358.09,363.22,365.55,368.23,365.36,363.51,364.26,364.19,361.06,361.06,362.58,363.85,361.50,361.61,359.71,362.06,360.02,363.12,365.10,366.69,367.54,369.62,368.90,369.49,369.01,364.65,359.29,354.87,356.47,359.43,362.71,360.61,360.09,360.09,361.75,360.69,360.68,358.31,354.62,354.70,356.81,358.70,358.45,354.56,355.58,356.92,359.34,355.16,352.10,355.07,356.35,357.90,351.68,351.28,349.61,350.70,344.18,344.66,351.90,348.93,350.93,345.91,353.81,348.95,346.43,346.33,345.28,346.80,346.09,350.18,342.30,340.23,340.43,338.80,334.31,332.82,332.06,333.78,339.37,346.74,346.51,347.48,L7
2016-11-11 22:20:19+00:00,332.50,336.09,332.70,331.01,327.51,334.60,334.04,332.85,339.50,345.43,349.63,346.76,342.46,345.69,347.70,343.45,342.55,339.02,346.07,347.70,345.09,348.02,353.62,356.97,358.77,363.51,368.00,366.50,368.73,369.18,371.68,365.60,362.10,355.82,355.87,353.55,353.34,350.28,350.88,353.03,356.91,359.52,362.69,365.89,367.11,365.38,365.97,364.82,365.89,362.92,360.66,361.57,362.53,358.73,361.21,357.66,359.57,358.55,365.27,367.62,371.87,370.69,373.48,369.99,372.05,368.01,365.74,364.94,362.07,362.28,363.24,363.74,363.46,361.68,361.49,362.30,362.72,363.15,362.61,356.74,356.17,359.17,358.86,358.52,353.69,355.01,355.35,359.48,355.35,352.15,356.96,359.44,360.47,356.35,354.27,352.16,352.21,343.95,344.97,353.08,347.88,349.74,345.75,355.57,352.55,349.02,347.90,346.30,347.08,350.52,357.36,348.52,343.15,343.43,336.41,333.73,331.09,334.20,336.62,342.27,348.35,346.31,350.11,L8
2016-11-19 22:22:31+00:00,331.12,335.80,332.14,331.30,328.16,333.25,333.81,334.05,341.02,346.36,350.11,346.56,341.36,344.96,347.22,342.55,341.54,337.34,342.55,344.72,342.06,344.75,351.80,355.67,357.24,362.45,367.55,366.46,367.23,368.25,371.19,365.81,362.09,354.48,355.62,352.96,353.09,350.46,350.59,353.00,357.23,360.08,363.69,366.37,366.82,364.31,364.59,363.03,365.20,364.06,361.12,360.86,361.71,358.37,360.73,358.46,359.63,357.57,364.24,366.14,369.64,369.68,372.88,370.34,371.55,367.98,365.23,363.56,361.20,361.21,363.09,364.13,364.79,362.96,362.11,362.30,362.72,363.15,362.61,356.74,356.17,359.17,358.86,358.52,353.69,355.01,355.35,359.48,355.35,353.47,356.59,358.93,359.98,355.72,353.34,350.82,349.65,343.73,344.49,351.48,347.13,349.10,345.63,353.17,349.99,348.01,346.22,345.79,346.91,351.36,354.80,346.87,342.14,341.93,335.98,331.20,327.78,329.76,333.55,338.36,345.87,343.62,345.36,L7
2017-01-22 22:22:02+00:00,326.99,330.67,327.48,327.55,325.80,331.68,328.93,329.55,332.32,338.72,340.23,341.11,334.84,332.70,336.45,335.59,336.33,334.46,339.70,337.25,336.39,340.23,343.77,347.76,354.21,358.50,361.47,363.76,365.55,365.93,368.19,363.28,359.93,353.52,354.89,349.14,348.52,347.45,347.79,349.74,354.47,356.97,358.49,364.36,362.08,359.87,357.88,353.34,356.90,358.08,356.06,356.90,357.20,355.92,358.17,354.86,355.43,355.62,361.68,363.94,369.25,369.66,372.74,370.19,371.04,363.61,360.65,354.62,353.15,353.98,356.29,361.13,366.11,364.30,363.13,356.94,356.81,360.74,358.19,357.22,355.30,355.80,350.74,351.04,350.06,350.25,352.41,356.65,357.50,357.84,358.31,355.65,356.00,354.78,350.25,349.65,346.86,345.98,344.32,346.93,345.07,344.36,346.72,346.39,345.22,345.43,344.93,346.27,348.02,351.03,352.23,343.88,339.72,334.99,326.91,325.93,321.45,326.07,329.12,335.22,342.02,339.71,342.02,L7
2017-02-15 22:19:55+00:00,328.30,332.04,328.17,329.05,329.44,327.55,330.14,331.16,333.71,338.25,341.27,340.63,335.52,333.99,339.00,337.48,339.04,337.10,338.59,340.83,343.25,345.78,349.06,352.49,356.88,360.12,363.15,366.19,368.18,368.77,369.06,364.42,361.76,355.24,355.60,350.24,347.89,347.34,347.52,351.00,355.79,357.05,360.12,365.02,362.33,359.80,357.55,353.54,356.88,359.14,356.93,356.20,356.00,354.62,357.13,355.25,356.16,357.27,362.45,364.37,369.45,370.52,373.82,372.62,371.37,363.56,360.99,355.31,354.06,353.95,356.63,362.63,368.44,367.14,365.07,358.15,357.56,360.42,358.51,358.84,358.13,360.23,354.40,354.08,355.15,353.35,358.00,357.69,359.06,359.40,359.76,356.61,356.74,354.70,350.01,349.12,345.26,344.60,344.67,347.41,347.60,344.44,346.40,346.89,345.86,345.92,344.79,345.13,348.40,354.42,353.85,345.24,338.91,336.04,329.06,326.69,323.41,326.48,328.77,338.32,343.02,342.10,339.13,L8
2017-03-27 22:22:13+00:00,327.81,327.65,323.98,326.51,327.92,326.46,325.45,329.64,331.10,333.59,335.50,338.33,336.49,332.37,337.40,339.31,338.52,339.17,340.27,343.68,346.39,347.46,350.66,352.16,357.93,357.78,361.34,365.56,368.17,366.44,366.52,362.96,362.87,357.07,354.29,348.45,345.87,345.34,345.23,349.69,355.67,357.53,360.61,363.21,359.72,357.59,355.96,354.67,356.78,359.12,356.23,354.37,354.22,354.45,356.07,355.72,356.29,358.27,361.62,364.02,368.34,370.19,374.62,373.51,373.38,363.93,360.89,353.80,353.41,353.53,355.11,360.75,367.36,367.24,364.57,357.83,358.15,362.18,358.07,357.24,356.71,358.19,354.50,352.05,353.40,352.01,354.87,354.33,357.15,358.62,359.71,354.76,354.25,351.89,347.89,347.11,344.11,343.31,342.68,344.54,344.34,343.13,346.76,346.38,347.53,346.75,343.23,345.22,348.47,351.33,351.74,345.77,339.71,336.03,327.79,325.49,321.32,321.48,324.75,335.26,342.13,340.84,342.19,L7
2017-04-20 22:19:23+00:00,331.62,330.50,325.86,328.89,328.90,328.62,327.44,331.96,334.93,336.31,338.09,340.50,338.70,336.00,342.12,343.41,341.80,342.47,343.12,346.08,348.39,350.54,353.96,358.57,365.01,363.18,368.00,372.93,373.89,373.45,369.14,365.19,365.86,361.44,358.14,351.01,348.87,347.87,348.30,351.50,357.40,360.76,365.25,365.14,362.61,358.81,356.30,354.15,357.04,359.66,357.16,354.03,353.19,353.49,356.39,356.53,357.23,358.94,362.39,364.94,366.94,370.59,375.26,375.23,373.10,364.27,360.98,354.40,354.60,354.83,355.89,363.10,370.16,371.93,366.95,359.99,359.83,362.63,357.90,357.79,359.61,360.75,357.43,356.18,359.23,357.52,360.66,357.74,361.42,362.36,363.39,358.42,355.33,353.73,349.41,348.74,344.63,345.84,343.59,344.80,344.09,343.53,346.28,347.00,348.07,347.35,343.92,345.87,349.07,351.02,352.86,346.83,341.56,336.45,329.14,325.70,322.45,323.34,327.06,335.74,343.45,342.58,343.74,L8
2017-04-28 22:22:25+00:00,333.12,330.95,324.60,327.69,327.64,327.52,326.65,330.30,334.13,334.20,335.87,338.85,337.91,335.94,340.37,342.74,340.63,342.59,343.57,346.34,349.41,350.15,354.29,358.97,365.70,364.75,368.44,374.10,375.38,374.75,369.50,365.93,366.20,361.32,356.92,350.00,347.42,347.43,346.63,350.52,356.43,359.95,364.50,363.87,361.15,357.73,354.56,352.83,355.43,357.69,355.83,352.83,352.17,351.75,354.58,355.36,355.60,358.41,361.09,363.63,366.52,369.34,374.06,373.64,372.18,363.60,359.49,353.87,353.67,354.25,355.66,363.49,370.18,370.70,366.80,359.43,359.05,361.94,357.95,357.29,358.34,359.98,356.41,354.54,358.20,357.25,360.06,357.60,361.72,362.91,363.02,357.97,354.64,352.19,347.17,346.50,343.21,343.96,342.05,343.28,342.93,342.29,344.80,346.09,347.21,346.22,342.81,345.42,347.53,349.06,351.98,346.42,341.08,335.03,328.47,324.89,321.52,322.06,325.74,334.56,341.30,341.16,342.40,L7
2017-05-30 22:22:32+00:00,339.30,336.24,327.14,329.47,327.78,328.60,328.32,330.15,331.16,329.83,331.17,336.51,338.78,337.24,342.74,346.13,344.58,347.48,349.14,352.38,355.49,355.46,358.38,363.65,373.53,367.19,370.52,378.18,380.28,378.94,371.03,368.81,369.12,364.66,357.05,348.95,345.49,348.15,349.10,353.39,358.10,360.86,366.50,370.00,365.04,360.33,354.87,352.29,354.83,356.31,355.90,353.06,352.62,352.35,353.21,355.89,356.88,360.01,362.28,366.17,367.41,371.03,374.14,374.98,370.92,363.33,358.44,354.60,355.10,354.24,356.09,365.37,372.25,373.93,368.86,361.60,360.15,359.35,356.77,358.31,360.37,362.66,360.00,356.74,362.25,360.86,364.39,360.89,366.25,367.34,369.02,362.71,359.13,351.47,347.76,347.40,343.88,345.77,343.62,344.60,343.66,342.11,343.40,346.80,347.66,346.95,344.14,346.06,347.99,348.28,352.74,348.46,342.66,336.47,329.47,324.54,324.21,325.69,329.11,338.19,341.73,343.12,339.94,L7
2017-06-07 22:19:38+00:00,340.50,336.05,329.33,329.11,329.01,329.86,328.29,329.94,330.89,328.42,330.70,337.22,339.49,336.37,341.96,345.94,343.63,348.43,350.61,353.79,357.15,356.39,360.28,365.16,374.27,369.56,372.31,380.28,382.32,381.99,372.60,370.12,369.70,365.13,358.55,350.91,346.79,348.70,349.81,352.65,359.45,360.92,366.77,368.65,364.29,359.21,353.94,352.62,354.41,355.56,356.45,354.70,353.76,353.58,353.71,355.81,357.40,360.81,362.80,367.27,368.75,371.59,374.85,375.40,371.95,363.29,358.13,353.30,354.26,354.76,356.80,365.11,372.18,373.61,369.00,361.81,359.99,360.49,358.24,358.25,359.89,362.55,359.39,356.19,361.26,361.75,365.10,363.30,367.69,368.28,369.33,362.86,358.79,351.64,348.23,347.83,344.63,346.48,344.39,344.99,343.63,343.40,345.58,347.97,349.27,347.84,345.07,347.57,350.39,347.37,353.73,348.60,342.51,337.20,329.53,326.40,325.72,326.50,329.62,339.88,343.54,344.35,339.94,L8
2017-06-15 22:22:36+00:00,340.50,336.05,329.33,329.11,329.01,329.86,328.29,329.94,330.89,328.42,330.70,337.22,339.49,336.37,341.96,345.94,343.63,348.43,350.61,353.79,357.15,356.39,360.28,365.16,374.27,369.56,372.31,380.28,382.32,381.99,372.60,370.12,369.70,365.13,358.55,350.91,346.79,348.70,349.81,352.65,359.45,360.92,366.77,369.06,366.12,360.73,353.56,351.88,353.40,354.52,355.39,354.68,352.94,354.22,353.22,355.80,357.05,360.03,363.21,367.50,367.59,371.17,374.28,374.94,371.31,363.10,357.66,352.66,353.42,354.11,356.47,365.38,371.29,372.78,369.27,362.98,360.67,360.18,357.70,357.50,360.60,361.26,359.97,357.65,362.20,362.27,366.52,365.74,370.08,370.16,370.34,363.03,359.19,351.79,346.99,346.69,344.18,345.80,344.49,344.71,343.70,342.43,344.63,347.64,348.47,348.07,344.23,346.16,349.00,348.41,353.73,348.26,342.12,336.74,329.33,326.17,324.36,325.74,329.02,338.12,343.33,343.56,339.94,L7
2017-07-09 22:19:47+00:00,342.00,337.78,331.37,330.29,330.95,331.51,329.75,331.32,331.46,328.84,331.28,338.61,339.49,336.37,341.96,345.94,343.63,348.43,350.61,353.79,357.15,356.39,360.28,365.16,374.27,369.56,372.31,380.28,382.32,385.05,376.67,373.24,371.72,367.15,360.96,352.67,348.01,348.86,350.44,352.63,358.71,360.72,366.35,368.42,365.63,360.17,353.72,352.88,354.41,355.41,356.55,356.28,354.05,355.58,353.95,357.05,358.36,361.07,363.80,367.98,368.07,372.17,375.27,375.37,371.61,363.95,358.45,354.07,354.39,355.15,357.46,366.18,371.49,372.76,369.97,363.96,361.66,361.60,359.29,358.93,362.04,362.34,361.47,359.20,363.33,363.59,367.57,366.00,370.93,371.24,371.30,363.88,359.49,352.60,348.15,347.02,344.37,345.62,344.48,345.01,344.60,344.13,345.97,348.67,349.40,348.87,345.21,347.10,350.09,348.01,354.37,348.73,342.35,337.14,329.92,327.95,325.82,327.07,330.90,339.70,344.66,344.83,339.94,L8
