dates,satname,nzd0423-0000,nzd0423-0001,nzd0423-0002,nzd0423-0003,nzd0423-0004,nzd0423-0005,nzd0423-0006,nzd0423-0007,nzd0423-0008,nzd0423-0009,nzd0423-0010,nzd0423-0011,nzd0423-0012,nzd0423-0013,nzd0423-0014,nzd0423-0015,nzd0423-0016,nzd0423-0017,nzd0423-0018,nzd0423-0019,nzd0423-0020,nzd0423-0021,nzd0423-0022,nzd0423-0023,nzd0423-0024,nzd0423-0025,nzd0423-0026,nzd0423-0027,nzd0423-0028,nzd0423-0029,nzd0423-0030,nzd0423-0031,nzd0423-0032,nzd0423-0033,nzd0423-0034,nzd0423-0035,nzd0423-0036,nzd0423-0037,nzd0423-0038,nzd0423-0039,nzd0423-0040,nzd0423-0041,nzd0423-0042,nzd0423-0043,nzd0423-0044,nzd0423-0045,nzd0423-0046,nzd0423-0047,nzd0423-0048,nzd0423-0049,nzd0423-0050,nzd0423-0051,nzd0423-0052,nzd0423-0053,nzd0423-0054,nzd0423-0055,nzd0423-0056,nzd0423-0057,nzd0423-0058,nzd0423-0059,nzd0423-0060,nzd0423-0061,nzd0423-0062,nzd0423-0063,nzd0423-0064,nzd0423-0065,nzd0423-0066,nzd0423-0067,nzd0423-0068,nzd0423-0069,nzd0423-0070,nzd0423-0071,nzd0423-0072,nzd0423-0073,nzd0423-0074,nzd0423-0075,nzd0423-0076,nzd0423-0077,nzd0423-0078,nzd0423-0079,nzd0423-0080,nzd0423-0081,nzd0423-0082,nzd0423-0083,nzd0423-0084,nzd0423-0085,nzd0423-0086,nzd0423-0087,nzd0423-0088,nzd0423-0089,nzd0423-0090,nzd0423-0091,nzd0423-0092,nzd0423-0093,nzd0423-0094,nzd0423-0095,nzd0423-0096,nzd0423-0097,nzd0423-0098,nzd0423-0099,nzd0423-0100,nzd0423-0101,nzd0423-0102,nzd0423-0103,nzd0423-0104,nzd0423-0105,nzd0423-0106,nzd0423-0107,nzd0423-0108,nzd0423-0109,nzd0423-0110,nzd0423-0111,nzd0423-0112,nzd0423-0113,nzd0423-0114,nzd0423-0115,nzd0423-0116,nzd0423-0117,nzd0423-0118,nzd0423-0119,nzd0423-0120,nzd0423-0121,nzd0423-0122
2015-03-14 22:19:35+00:00,L8,361.42,363.91,363.53,361.21,355.93,355.93,348.39,359.47,362.04,364.29,364.56,363.37,364.27,365.85,365.85,368.89,373.77,379.65,373.92,356.79,363.59,371.14,371.48,384.97,383.11,385.68,373.06,372.48,376.78,375.17,376.94,380.72,373.66,373.77,378.53,374.58,367.52,367.18,360.43,360.06,369.36,371.55,368.96,366.01,376.04,373.90,363.85,363.57,365.83,371.15,363.09,366.75,366.90,365.84,365.22,373.53,369.82,368.61,365.10,367.83,371.66,372.01,375.28,374.97,374.20,374.88,374.23,368.05,367.36,366.66,369.14,364.94,364.06,356.98,359.59,359.69,360.88,364.96,359.12,361.86,362.96,363.89,363.24,368.49,365.98,365.00,365.30,371.03,372.05,370.73,368.67,360.96,364.13,363.46,365.00,356.63,357.41,363.02,367.00,368.34,358.65,366.95,362.93,362.83,362.31,360.18,358.88,359.28,356.41,359.49,364.84,361.06,358.67,350.74,345.13,341.12,333.61,333.80,348.95,351.76,363.37,368.13,373.32
2015-04-07 22:19:09+00:00,L7,,252.76,,160.41,155.17,207.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.22,639.47,511.65,465.77,634.33,616.25,,,,,,,,,,,,,,,,373.87,,365.25,378.07,376.16,374.10,450.47,425.76,417.99,374.94,362.87,363.20,324.82,,,,,336.95,324.18,320.59,276.77,,330.50,345.20,340.48,,,,373.66,407.19,,,632.26,637.06,593.07,,,,,,,,,,,,,,,,,,,,,,,,,,,142.51,223.11,184.33,194.87
2015-05-01 22:19:12+00:00,L8,347.40,354.68,351.75,349.49,348.08,349.30,352.19,350.08,348.95,353.73,353.73,351.12,351.70,347.01,352.26,359.39,359.16,361.32,360.98,359.82,360.42,359.74,366.31,369.49,368.86,369.58,370.62,370.46,370.17,367.03,367.42,367.53,360.35,358.59,358.58,359.55,357.16,357.55,353.39,357.69,356.63,357.46,358.48,358.66,362.78,364.14,362.58,358.28,356.48,353.92,357.11,355.05,357.67,361.65,361.00,359.42,363.03,358.12,360.09,360.14,364.27,361.63,366.44,366.57,364.95,364.03,363.38,359.08,361.99,358.62,359.29,354.73,356.92,349.99,348.43,348.73,347.55,351.27,352.33,352.56,350.03,351.34,351.93,350.92,349.27,351.43,354.88,358.26,358.32,360.10,354.38,351.57,347.73,344.89,345.63,344.26,341.88,345.11,348.88,350.33,350.29,351.34,354.79,357.86,354.74,348.37,343.55,347.46,350.13,347.26,352.90,353.80,348.22,343.08,331.23,325.11,323.30,326.93,331.97,339.97,344.43,346.38,343.63
2015-05-25 22:19:26+00:00,L7,349.34,347.86,358.81,355.63,360.96,356.18,354.92,356.76,359.89,366.76,358.20,361.27,365.91,362.76,366.91,372.08,380.09,373.62,378.21,382.96,,,,,,,,,,,,,,,,,,,,,,371.04,377.29,378.56,375.23,376.35,372.28,366.64,364.42,364.28,365.48,368.82,367.39,366.23,367.95,363.96,367.65,370.07,372.52,375.08,374.98,381.12,376.68,382.67,387.16,380.96,375.89,364.94,368.57,373.17,368.75,369.27,368.75,364.78,362.69,362.47,,366.47,364.60,355.83,371.31,366.45,364.85,364.23,366.74,363.04,360.76,362.89,361.17,372.38,364.02,365.61,363.69,362.36,362.16,362.87,360.32,361.35,360.59,360.21,360.02,360.61,363.87,361.08,360.59,360.16,358.70,354.71,359.54,353.17,364.19,356.50,351.81,348.94,344.10,339.90,342.63,337.09,349.07,358.70,359.98,359.83,341.68
2015-06-10 22:19:35+00:00,L7,354.46,351.07,367.40,352.67,343.96,344.82,338.01,341.16,336.22,341.26,336.03,326.73,324.04,345.71,335.43,336.34,355.68,235.02,,292.08,335.43,331.17,318.14,369.09,217.78,,,,,,,,,,,,,351.84,350.29,305.91,184.94,212.98,245.19,361.07,281.58,271.61,95.09,277.51,341.80,,,,,,,,,353.61,367.91,358.73,364.23,372.50,368.57,372.54,377.26,380.81,384.46,382.75,380.62,375.41,369.03,364.52,367.91,366.28,373.44,,,340.12,355.18,,,,,,,,354.59,366.65,,373.63,361.31,366.72,347.50,349.16,345.68,,353.32,351.51,353.70,348.57,351.22,351.83,352.51,352.16,360.79,361.36,360.18,359.91,369.68,362.99,371.91,361.89,365.48,369.76,,,336.90,335.17,336.59,342.59,359.32,391.83,386.04
2015-06-26 22:19:36+00:00,L7,,,347.58,350.30,365.41,353.79,348.50,350.62,348.32,349.48,346.67,354.90,357.31,355.59,360.37,364.15,362.44,376.53,372.91,372.36,372.00,370.66,374.18,373.41,366.48,370.98,369.13,373.14,373.93,382.83,382.27,373.51,366.89,357.09,358.90,361.79,365.32,363.94,366.24,359.69,358.33,363.95,362.26,365.13,377.06,375.10,370.18,374.25,360.90,364.38,366.02,367.62,365.14,375.99,366.70,370.35,365.37,366.72,363.77,366.17,371.36,376.00,382.08,376.39,371.79,373.33,368.90,370.39,366.04,358.33,355.07,359.87,368.76,359.08,358.46,356.95,357.50,354.97,352.88,349.92,355.24,360.55,354.09,356.24,357.78,354.75,355.01,357.18,354.76,361.97,358.54,353.84,353.07,356.90,353.32,355.92,350.70,351.13,344.48,343.34,350.43,350.28,352.20,356.03,347.79,350.63,353.60,351.62,348.13,356.50,358.44,349.78,347.89,351.09,351.11,347.24,334.99,343.96,334.71,351.98,356.21,351.90,340.28
2015-07-04 22:19:26+00:00,L8,324.65,327.47,332.82,336.21,336.29,342.78,339.82,337.65,344.36,344.25,344.82,342.72,341.84,343.44,347.76,352.05,354.87,363.09,371.78,367.55,377.25,353.31,352.56,346.86,,,,,,,,,,,,,,88.11,123.71,144.28,361.18,361.01,363.83,363.72,365.60,366.56,362.13,358.59,358.54,359.00,358.72,353.08,359.35,358.15,360.43,363.66,360.12,356.41,357.95,356.28,350.04,359.01,367.89,369.21,362.81,371.07,366.11,360.66,353.05,349.13,349.03,356.83,354.68,349.30,344.62,343.40,347.84,352.16,355.47,351.38,345.98,348.60,347.64,348.86,,,,,,,,,,,,341.01,348.88,349.91,350.05,352.71,352.35,349.70,348.91,347.16,357.50,355.43,353.07,347.65,350.47,343.16,347.74,340.39,340.22,337.60,336.87,330.59,332.88,320.79,339.06,343.63,347.26,346.13,344.07
2015-07-12 22:19:43+00:00,L7,,,,,,321.36,325.08,321.78,328.70,328.22,334.90,337.17,333.81,332.43,335.51,,,,,,,,,,,,,,,,349.56,351.42,349.67,349.36,347.68,342.31,341.38,344.07,343.70,340.45,341.12,347.62,358.59,351.86,349.07,348.86,345.09,347.61,346.53,334.81,345.95,340.73,340.80,351.40,348.08,344.24,339.75,342.92,340.03,343.59,340.81,346.25,350.75,344.89,354.18,354.10,353.23,350.30,,338.45,336.62,344.42,344.00,346.76,341.03,340.50,,341.13,341.17,337.17,334.98,334.95,334.27,332.06,335.22,341.01,333.25,335.23,332.05,331.09,326.62,328.42,330.72,331.23,329.98,328.79,330.26,329.63,331.32,325.83,321.71,325.78,334.64,333.86,339.50,343.92,331.86,333.81,332.93,316.90,,331.65,326.32,329.23,322.25,322.34,318.81,320.32,317.86,327.04,332.78,331.95,126.98
2015-07-28 22:19:44+00:00,L7,,,337.25,333.85,335.31,336.17,331.59,338.81,338.30,338.21,340.67,347.25,354.20,350.64,347.99,353.45,352.82,354.38,353.07,351.35,350.10,353.80,359.87,348.17,352.25,358.37,355.73,365.22,355.79,358.21,359.81,355.90,351.87,348.73,348.89,349.43,347.26,353.63,350.68,350.21,347.69,351.38,355.46,360.62,355.84,352.09,359.19,351.47,342.74,339.85,337.56,354.09,360.40,362.95,360.15,356.36,356.91,352.29,346.60,350.48,353.89,350.39,356.01,362.00,366.91,359.81,353.59,353.76,355.61,356.35,351.46,348.68,350.15,345.49,343.60,338.30,344.51,344.78,344.92,350.38,355.43,354.17,352.36,352.08,346.17,342.72,339.06,343.91,352.30,352.77,346.72,350.13,346.49,344.23,341.43,340.93,344.52,338.30,327.30,349.78,351.51,341.10,330.84,332.89,323.83,317.76,327.84,334.33,351.69,617.69,,,335.07,334.92,334.81,,326.94,322.95,328.63,328.39,334.48,324.84,153.48
2015-08-05 22:19:36+00:00,L8,,,,,,,350.77,353.95,353.22,370.41,365.53,365.41,363.63,362.82,365.95,367.89,363.69,363.59,373.00,376.70,378.43,376.53,373.19,378.11,374.67,374.06,378.93,384.77,375.82,381.98,385.77,378.88,384.74,377.40,375.93,369.90,367.46,373.72,369.68,370.61,361.88,368.25,366.51,371.34,376.77,378.25,373.74,379.10,376.69,371.48,375.59,380.10,,,,,,,,,,,,,,,,,,,,365.86,369.16,367.43,359.83,357.90,368.85,367.60,367.42,369.90,368.10,372.17,362.75,362.48,368.86,366.19,355.64,355.41,361.75,368.21,362.10,362.32,364.87,369.36,375.11,372.16,362.63,360.90,365.23,358.73,360.44,354.66,357.96,364.03,361.24,,,,,,,,,,,,,,,,,,
2015-09-06 22:19:50+00:00,L8,364.35,354.32,354.09,343.65,347.33,340.52,344.40,346.29,348.36,347.69,356.88,356.50,356.95,357.72,360.08,367.80,359.77,355.54,359.23,362.47,361.64,362.06,364.14,366.49,372.15,374.39,369.60,377.05,373.77,365.94,366.30,366.38,371.25,367.74,371.59,376.59,367.56,367.22,364.98,360.83,358.19,358.38,359.06,361.44,366.93,363.25,362.38,373.55,373.17,375.06,385.61,383.35,380.00,375.68,371.34,365.97,368.86,365.12,367.94,368.01,369.03,368.70,370.74,373.12,375.63,368.93,360.34,357.78,373.10,364.43,366.85,366.72,368.70,364.71,357.96,355.83,365.70,366.55,364.40,359.46,361.49,360.62,365.85,360.51,361.88,363.61,364.87,362.99,354.31,354.72,355.19,356.05,357.37,363.90,361.49,357.59,348.33,356.47,356.53,358.57,355.74,356.07,356.64,360.16,358.77,354.11,352.91,355.15,356.99,353.95,357.20,347.88,346.83,340.68,333.01,333.26,336.21,334.65,332.29,334.96,345.90,350.16,345.80
2015-11-17 22:20:44+00:00,L7,342.99,345.26,340.31,337.68,340.29,344.56,335.63,333.08,335.03,335.87,343.66,349.97,349.23,345.64,357.58,354.61,352.97,358.06,357.29,356.43,352.70,355.83,361.39,370.25,368.16,366.40,362.99,362.70,372.17,372.94,364.33,358.76,352.58,355.30,359.10,367.89,372.52,363.59,362.65,356.21,358.50,355.79,351.86,357.68,360.74,370.50,370.37,369.18,367.15,363.02,361.03,364.43,359.51,356.28,358.30,355.77,360.99,360.79,363.76,366.82,369.18,368.06,368.08,370.52,372.67,374.53,370.52,369.90,358.95,356.84,354.11,351.97,359.15,361.69,361.25,355.48,,358.74,353.57,351.47,359.47,356.32,356.86,355.52,351.17,349.37,350.73,353.42,357.57,360.13,368.28,362.05,357.25,354.45,347.10,344.32,351.06,348.26,352.72,350.99,352.75,351.45,353.81,357.46,357.14,354.57,353.42,353.84,356.57,355.09,358.66,347.99,351.30,344.41,335.88,340.48,343.81,341.62,345.70,346.76,351.75,360.56,361.48
2015-12-27 22:20:07+00:00,L8,352.60,348.18,343.07,344.09,342.71,342.33,337.64,333.96,336.99,343.31,347.32,346.58,349.14,353.11,353.40,348.57,347.20,349.99,356.26,356.35,358.52,356.88,362.31,363.39,367.06,363.66,367.39,370.34,373.05,373.13,371.41,361.14,359.10,356.39,,,,,,,,,,,,,,,,,359.49,360.31,362.15,358.59,357.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.51,,,,,,,,,,,,,,,,,,,
2016-01-04 22:21:27+00:00,L7,347.73,352.52,352.69,360.91,348.79,348.10,342.11,346.21,346.49,351.05,356.74,354.28,353.73,353.97,360.51,358.79,355.00,356.02,360.29,359.66,361.50,371.48,374.45,375.46,375.10,375.75,378.41,377.05,377.94,381.85,371.74,363.38,363.85,364.80,365.97,370.78,373.79,372.44,367.01,366.69,364.55,368.75,371.50,373.33,381.86,378.14,374.09,371.00,372.75,371.21,368.14,370.84,369.76,368.33,371.44,368.58,375.90,375.81,381.71,381.50,378.83,377.97,389.58,389.95,385.16,383.24,379.85,378.02,378.98,374.98,373.43,377.82,374.66,370.45,367.93,367.96,,373.45,369.07,369.59,367.22,367.35,367.35,362.53,368.97,367.72,365.39,369.29,367.81,369.54,369.98,372.33,370.27,367.57,366.03,363.31,368.00,365.66,369.71,369.64,367.67,367.89,365.88,369.66,367.87,367.03,358.71,358.22,361.27,366.34,365.54,352.40,353.12,349.97,352.99,348.94,346.51,347.84,355.27,358.54,361.40,363.78,369.78
2016-02-13 22:19:56+00:00,L8,356.79,355.97,358.01,359.04,357.16,361.82,356.63,364.21,363.84,366.24,374.06,367.65,365.03,364.68,372.17,374.34,372.70,371.83,371.58,373.11,378.08,375.78,384.34,385.71,384.66,380.75,381.15,386.75,388.75,386.18,383.74,376.51,372.64,369.78,372.03,376.45,376.07,374.86,372.51,370.32,373.19,375.85,376.46,377.31,379.73,379.22,378.04,377.80,378.37,377.07,374.40,374.80,375.52,376.24,375.55,375.85,377.41,383.04,381.41,388.97,382.39,386.08,390.15,391.58,390.22,391.43,386.67,383.74,383.96,379.03,378.27,378.07,381.11,377.60,379.43,376.45,374.36,376.53,373.48,374.99,371.42,369.70,372.84,370.80,371.61,375.63,372.60,376.34,375.40,375.84,374.77,370.67,367.16,366.18,365.18,365.90,365.24,366.54,368.96,369.43,370.97,371.07,369.28,367.98,368.79,367.11,366.28,367.29,366.49,366.04,373.54,364.06,361.17,366.05,362.00,357.27,358.28,352.43,358.31,365.48,368.01,368.13,376.79
2016-02-29 22:19:53+00:00,L8,,,,,,,,,,,190.15,343.23,345.66,348.92,360.77,386.94,476.23,552.59,522.86,360.28,356.87,360.90,361.74,372.88,366.15,365.99,371.64,370.09,377.11,378.85,376.35,365.06,352.65,348.15,348.82,353.58,361.65,355.87,355.68,357.01,349.93,359.49,362.90,365.89,366.78,361.06,359.83,366.61,369.66,368.17,362.80,355.15,360.91,369.84,374.28,377.29,372.00,372.89,363.10,370.32,374.61,375.35,377.74,375.85,376.84,374.90,371.47,369.87,366.96,366.13,365.49,371.56,369.14,364.46,364.81,357.71,355.29,357.45,355.41,360.33,350.39,343.33,347.70,353.94,356.81,355.61,363.57,365.01,360.96,361.76,365.07,362.17,360.75,357.76,351.24,347.28,354.93,350.53,352.86,357.35,358.99,360.85,351.09,347.93,346.16,347.77,349.96,352.83,353.50,360.59,356.09,351.50,353.55,352.12,343.16,343.31,340.01,335.99,340.53,342.69,344.98,353.73,359.22
2016-03-16 22:19:48+00:00,L8,338.71,349.01,340.69,343.42,341.65,350.17,349.43,352.15,357.51,360.44,360.38,363.82,354.92,351.58,355.01,362.19,356.22,353.64,358.89,359.15,366.36,374.89,369.41,374.93,372.81,379.96,378.22,377.04,374.51,375.21,373.25,370.01,365.17,356.58,363.09,365.71,367.64,368.42,369.88,365.22,368.71,367.30,365.68,366.60,368.80,371.34,370.39,365.27,363.04,358.94,363.92,365.83,364.58,371.52,366.65,369.74,372.42,372.34,369.96,374.45,375.15,379.12,371.56,376.56,376.64,377.53,371.97,374.62,373.02,370.21,369.26,366.38,370.51,368.32,368.72,370.23,363.77,364.54,361.56,360.19,367.02,366.22,359.10,358.45,357.19,362.60,366.07,370.00,370.90,371.44,366.85,359.70,358.73,360.36,357.88,358.76,360.36,360.65,358.72,360.39,362.56,364.79,362.61,363.17,359.68,352.11,354.01,357.92,353.00,349.85,351.89,349.82,354.92,352.69,354.76,344.53,345.14,336.96,345.79,348.24,353.48,355.18,356.57
2016-04-09 22:22:12+00:00,L7,,,,,,327.46,333.31,334.07,338.29,335.75,335.64,331.39,333.86,342.52,335.88,337.09,331.24,341.92,335.57,,,,304.99,332.13,341.16,347.50,,,,,,,,,331.34,346.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.36,127.24,323.97,313.01,329.28,,,,,,,,,,,,,,,,,,,,,345.43,341.30,,,,,,,,,,,,,339.16,341.47,338.14,337.17,338.30,333.71,339.96,330.62,335.27,337.42,337.05,328.74,321.16,320.81,325.29,327.00,333.37,326.77,337.18
2016-04-17 22:19:33+00:00,L8,328.27,332.15,329.61,327.06,324.45,325.15,332.81,339.83,340.03,338.02,332.56,346.09,345.78,344.59,339.37,343.11,336.43,337.45,344.01,344.96,341.93,345.77,347.27,357.55,356.09,363.14,367.31,363.64,364.31,364.42,356.59,345.65,345.04,340.50,347.14,351.00,348.62,351.10,350.73,351.44,347.72,350.10,359.47,359.54,362.36,358.73,352.79,355.79,355.76,354.73,354.83,352.53,354.18,353.31,350.30,351.66,353.19,354.99,356.49,351.68,351.89,357.65,363.07,368.19,367.09,369.08,351.96,348.15,341.63,344.65,342.18,352.13,351.05,352.84,354.98,355.34,350.74,350.54,337.18,342.29,342.18,340.44,344.08,351.77,343.06,346.85,354.32,355.53,355.29,351.50,352.77,346.15,346.08,343.30,341.45,339.39,341.95,337.05,335.37,339.54,340.77,345.39,346.79,343.96,342.07,336.01,337.95,336.08,343.99,337.50,340.06,332.60,335.04,330.70,333.07,327.79,330.70,323.59,323.49,327.98,338.54,346.33,342.29
2016-04-25 22:22:20+00:00,L7,324.85,331.97,332.02,320.62,327.87,327.04,332.26,338.21,343.53,347.34,347.63,356.76,350.76,346.24,336.62,337.82,336.79,339.23,348.55,344.15,349.65,348.55,355.64,356.08,362.46,363.92,366.97,366.44,358.44,366.29,365.38,356.27,344.87,340.77,339.26,347.11,355.04,351.82,350.78,354.40,356.33,356.00,361.02,358.54,360.63,357.69,355.23,354.99,354.44,350.08,354.62,362.34,360.47,365.41,367.03,366.84,365.83,360.05,354.89,358.16,356.10,358.80,359.55,358.14,358.43,364.38,366.12,365.92,362.45,361.68,351.26,360.62,356.22,358.65,352.66,353.36,352.34,355.24,350.78,354.43,351.94,349.81,350.58,350.40,354.64,357.31,354.05,356.12,352.10,353.84,352.23,352.59,344.76,339.93,337.78,339.68,342.89,343.88,341.22,342.75,346.33,345.80,344.90,346.12,344.12,342.84,341.76,341.52,344.15,340.70,344.54,332.22,331.20,329.36,332.81,330.99,331.55,327.21,321.79,340.00,348.15,349.48,342.05
2016-06-12 22:22:32+00:00,L7,,343.00,340.44,337.13,338.69,343.95,351.88,351.56,357.55,364.03,365.97,361.20,363.55,358.60,359.40,355.08,354.99,638.88,635.69,367.98,363.68,405.11,362.07,358.38,362.77,365.23,379.48,,,,,,371.18,362.05,,,363.22,511.74,498.01,509.70,495.05,358.99,523.73,537.08,521.14,484.79,459.64,449.32,465.75,,370.90,369.21,,,,,,,,,,,,373.83,619.18,615.85,640.01,442.52,,,,,,,,,,368.79,369.22,366.34,361.36,358.43,371.83,383.38,373.00,368.28,355.27,359.15,352.30,341.75,357.47,367.51,369.15,353.71,358.20,,,341.74,334.50,342.74,336.39,341.39,327.59,,,,,350.13,349.61,356.39,75.69,,,,,,,,,,,,
2016-06-28 22:22:33+00:00,L7,,342.22,337.62,337.05,335.62,342.44,338.33,337.22,352.84,357.74,363.90,358.11,355.73,370.80,373.97,364.02,350.75,348.93,354.27,360.46,351.32,128.21,,,,,,,,,,,,,,,,,358.57,363.91,367.25,374.30,384.98,376.41,378.78,377.33,378.45,377.13,381.87,375.06,370.19,366.70,372.13,368.20,367.27,364.23,362.98,356.76,373.39,377.00,373.83,373.56,373.60,376.52,374.23,370.89,373.03,382.27,378.28,376.94,373.63,371.80,362.36,359.88,360.41,376.51,376.33,369.88,375.30,346.89,362.32,374.50,373.03,362.64,361.39,367.24,368.62,369.42,353.90,352.53,361.44,370.09,368.11,356.09,361.77,361.68,358.35,343.24,356.04,378.08,367.50,369.38,360.57,361.09,362.61,353.34,348.22,345.12,355.02,351.40,,355.69,349.60,360.58,355.35,345.41,346.79,341.51,342.53,334.61,356.72,260.85,158.98
2016-07-06 22:19:53+00:00,L8,329.54,330.62,329.80,329.91,327.77,326.91,330.72,335.34,343.40,352.58,354.30,348.25,345.23,355.19,357.94,354.78,347.15,343.11,349.62,358.75,358.78,356.30,365.20,367.78,369.48,367.08,368.33,368.87,368.33,367.77,368.68,367.13,364.27,356.11,348.80,354.78,354.66,355.18,356.16,352.23,353.91,358.60,361.21,363.96,375.31,370.11,374.05,381.68,374.42,367.26,362.39,364.47,362.67,361.90,362.14,361.23,363.16,364.48,361.80,365.19,366.83,365.96,367.84,369.03,365.98,373.16,370.19,373.12,369.77,365.05,364.10,357.23,358.08,358.39,356.28,361.88,367.03,366.80,358.96,357.60,356.01,363.30,367.19,363.59,350.84,353.00,356.82,359.77,356.94,357.52,356.02,359.59,359.86,357.83,353.37,348.82,351.35,349.12,349.41,353.55,349.11,357.50,352.99,361.76,353.52,350.38,349.89,351.61,344.04,347.44,356.74,350.79,345.77,345.06,339.76,333.04,334.25,333.51,341.21,349.16,349.47,347.71,341.18
2016-08-15 22:22:36+00:00,L7,283.30,,,244.77,299.80,345.58,598.44,583.03,281.29,259.05,106.50,520.18,513.64,238.13,575.39,546.30,639.08,579.58,348.60,325.68,308.43,198.45,221.84,221.16,344.42,,,,,,,,,,,,,,,512.52,565.77,632.38,304.49,593.91,553.57,,,,171.30,,,,,,,,,,,,,,,,565.28,631.17,628.97,594.52,,,,,,,,,,550.83,623.30,610.96,,,,,346.76,,,,,,404.26,440.13,447.29,,,,,,,,,,,,,,,514.55,330.86,337.09,,,,,,,,,323.90,412.74,439.07,389.08,338.86
2016-09-08 22:20:12+00:00,L8,351.33,362.93,352.20,344.72,347.18,344.06,352.93,334.85,341.61,348.73,359.42,363.86,351.11,350.25,356.57,350.52,361.17,356.68,356.53,356.22,357.24,356.82,361.07,374.99,378.51,382.15,382.69,381.29,381.57,389.61,391.78,382.91,368.65,364.17,374.01,369.49,365.85,361.76,363.14,362.52,368.21,369.42,373.51,379.19,382.31,375.35,368.34,361.95,364.80,364.64,370.10,378.00,377.23,364.37,369.67,363.16,373.22,369.90,374.83,380.45,385.22,384.83,386.56,382.22,381.99,375.63,371.44,368.58,366.72,366.83,372.27,377.95,379.74,377.71,379.14,369.56,363.37,369.50,368.68,368.43,370.48,371.14,364.10,364.84,363.92,363.65,368.38,365.81,365.39,363.91,368.65,372.22,370.58,369.10,366.09,363.14,363.84,361.01,362.97,365.71,362.91,357.05,356.50,360.76,354.22,356.43,363.81,368.00,367.56,364.13,365.05,353.54,346.28,341.25,336.46,342.35,334.64,347.52,350.60,360.10,356.47,355.61,350.56
2016-10-02 22:22:44+00:00,L7,319.51,321.75,317.43,317.86,317.06,313.12,317.68,317.34,313.16,320.07,316.48,317.13,316.30,319.08,318.26,315.51,322.14,318.63,321.04,327.57,330.13,333.60,336.33,339.47,339.98,345.12,350.22,351.34,356.97,352.66,360.55,358.14,352.78,341.01,338.50,331.06,332.72,331.13,328.61,336.96,340.08,342.37,337.36,354.58,348.91,351.85,351.11,351.56,351.65,352.01,348.87,349.56,353.99,353.53,351.16,349.17,351.86,351.71,355.49,355.79,363.67,361.82,364.15,359.15,365.54,358.16,352.83,348.65,347.44,345.88,351.02,354.62,353.99,351.05,354.75,351.77,352.15,350.33,353.51,350.38,342.81,344.26,344.85,337.27,338.12,337.18,344.77,352.90,353.51,347.09,347.55,342.23,349.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-11 22:20:19+00:00,L8,321.75,316.84,319.81,320.22,319.21,317.49,313.52,321.58,329.21,330.24,338.50,334.15,325.33,321.03,320.86,322.68,320.35,321.86,325.55,327.22,335.22,335.37,339.26,341.72,344.96,353.40,355.29,355.31,358.88,358.53,354.72,343.73,349.27,350.75,351.17,345.94,345.27,344.89,344.88,347.33,351.09,354.77,352.88,353.09,348.05,350.07,355.71,346.87,352.29,350.47,343.41,343.48,341.73,341.04,351.62,346.49,342.41,345.48,357.19,355.04,364.62,362.09,369.40,361.17,365.16,356.72,356.56,348.26,343.94,352.28,350.99,353.29,358.71,357.35,352.25,347.56,350.30,356.26,352.30,352.47,345.80,345.18,334.13,341.37,334.60,342.57,339.82,351.24,351.44,351.53,352.24,346.41,346.83,352.84,340.56,337.33,337.73,333.28,331.06,333.97,330.93,332.00,342.03,340.99,342.60,338.50,332.12,330.29,335.56,346.72,346.30,336.38,333.39,329.28,316.40,317.50,311.61,316.70,317.90,328.86,333.88,329.73,338.57
2016-11-19 22:22:31+00:00,L7,331.82,338.42,334.57,337.36,342.40,335.39,336.89,345.62,354.51,356.27,357.36,356.97,348.15,345.03,348.68,347.37,342.14,340.56,335.93,337.29,335.35,339.55,349.96,353.51,356.33,365.10,372.22,373.56,368.48,370.95,377.94,374.95,369.65,356.47,363.34,360.84,360.53,357.61,355.15,357.22,366.73,370.68,375.62,373.14,369.71,363.27,362.02,363.74,370.46,379.98,374.08,367.45,367.30,365.70,366.62,370.37,368.23,361.40,366.30,367.88,368.75,374.85,381.48,383.35,383.59,378.67,371.84,364.21,365.14,364.56,370.63,373.66,380.16,377.31,374.37,,,,,,,,,,,,,,,369.30,363.05,363.40,363.08,360.87,357.87,354.62,349.08,351.77,351.76,352.61,351.33,355.07,356.66,352.74,350.62,354.22,349.15,357.77,360.37,362.42,355.04,349.44,347.75,345.57,343.40,334.47,326.16,321.67,328.43,337.23,348.40,347.15,348.12
