dates,nzd0513-0000,nzd0513-0001,nzd0513-0002,nzd0513-0003,nzd0513-0004,nzd0513-0005,nzd0513-0006,nzd0513-0007,nzd0513-0008,nzd0513-0009,nzd0513-0010,nzd0513-0011,nzd0513-0012,nzd0513-0013,nzd0513-0014,nzd0513-0015,nzd0513-0016,nzd0513-0017,nzd0513-0018,nzd0513-0019,nzd0513-0020,nzd0513-0021,nzd0513-0022,nzd0513-0023,nzd0513-0024,nzd0513-0025,nzd0513-0026,nzd0513-0027,nzd0513-0028,nzd0513-0029,nzd0513-0030,nzd0513-0031,nzd0513-0032,nzd0513-0033,nzd0513-0034,nzd0513-0035,nzd0513-0036,nzd0513-0037,nzd0513-0038,nzd0513-0039,nzd0513-0040,nzd0513-0041,nzd0513-0042,nzd0513-0043,nzd0513-0044,nzd0513-0045,nzd0513-0046,nzd0513-0047,nzd0513-0048,nzd0513-0049,nzd0513-0050,nzd0513-0051,nzd0513-0052,nzd0513-0053,nzd0513-0054,nzd0513-0055,nzd0513-0056,nzd0513-0057,nzd0513-0058,nzd0513-0059,nzd0513-0060,nzd0513-0061,nzd0513-0062,nzd0513-0063,nzd0513-0064,nzd0513-0065,nzd0513-0066,nzd0513-0067,nzd0513-0068,nzd0513-0069,nzd0513-0070,nzd0513-0071,nzd0513-0072,nzd0513-0073,nzd0513-0074,nzd0513-0075,nzd0513-0076,nzd0513-0077,nzd0513-0078,nzd0513-0079,nzd0513-0080,nzd0513-0081,nzd0513-0082,nzd0513-0083,nzd0513-0084,nzd0513-0085,nzd0513-0086,nzd0513-0087,nzd0513-0088,nzd0513-0089,nzd0513-0090,nzd0513-0091,nzd0513-0092,nzd0513-0093,nzd0513-0094,nzd0513-0095,nzd0513-0096,nzd0513-0097,nzd0513-0098,nzd0513-0099,nzd0513-0100,satname
2006-03-22 22:04:42+00:00,323.50,325.62,328.86,333.06,334.96,333.78,335.92,333.82,320.00,325.87,329.63,329.37,338.86,336.10,332.33,331.53,324.20,317.81,323.09,325.49,325.40,320.22,316.87,326.93,325.03,328.28,330.36,330.75,329.91,332.48,353.27,354.25,360.14,362.27,368.23,371.41,372.79,370.92,367.91,361.21,353.75,387.76,334.28,342.25,361.19,367.49,374.03,374.54,362.87,360.21,360.82,370.74,364.46,361.09,356.76,354.12,354.67,355.79,355.99,344.38,343.30,342.97,342.96,342.20,343.97,349.56,355.30,357.64,361.74,359.45,361.68,362.75,369.59,375.37,381.92,386.35,379.57,363.60,357.99,345.66,344.39,356.51,362.56,366.88,361.30,362.99,371.43,369.04,364.19,362.32,368.53,364.48,361.05,359.32,358.11,355.12,351.25,350.48,354.73,356.38,362.20,L7
2006-03-29 22:10:52+00:00,323.50,325.62,328.86,333.06,334.96,333.78,335.92,333.82,320.00,325.87,329.63,329.37,338.86,336.10,332.33,331.53,324.20,317.81,323.09,325.49,325.40,320.22,316.87,326.93,325.03,325.21,333.92,336.50,339.23,339.70,353.94,357.51,364.29,365.96,370.93,371.41,372.79,370.92,367.91,361.21,353.75,387.76,334.28,342.25,361.19,367.49,374.03,374.54,362.87,360.21,360.82,370.74,364.46,361.09,356.76,354.12,351.78,354.62,354.61,345.50,345.64,343.67,344.11,346.94,345.03,351.01,356.88,359.29,363.11,359.91,362.98,362.34,368.72,374.83,381.12,385.16,380.70,362.91,357.99,345.66,344.39,356.51,362.56,366.88,361.30,362.99,371.43,369.04,364.19,362.32,369.92,364.94,359.39,356.86,357.08,353.64,350.15,349.18,353.56,355.25,362.20,L7
2006-04-07 22:04:39+00:00,319.39,321.26,333.09,338.38,341.26,336.45,336.91,336.32,330.54,332.64,334.66,334.17,343.90,344.23,338.87,339.77,338.00,325.45,332.43,338.85,335.23,331.14,331.27,335.19,333.56,325.57,335.62,340.01,348.55,349.01,361.77,358.38,369.38,372.77,375.28,374.12,375.27,372.00,374.43,366.21,359.20,387.76,339.79,361.59,370.86,367.85,370.97,375.05,364.23,358.14,359.71,372.29,368.79,370.42,364.19,361.67,356.67,359.03,354.80,345.94,345.77,344.32,347.21,350.48,348.69,352.40,358.68,360.95,365.58,362.76,366.19,364.94,371.05,376.95,382.36,387.85,382.44,365.03,362.20,352.19,347.20,356.55,362.34,366.27,364.17,368.29,376.28,371.19,366.17,364.75,371.59,367.19,359.27,355.39,353.75,351.66,351.46,351.00,353.94,357.47,365.30,L7
2006-04-15 22:06:18+00:00,320.88,321.26,340.94,344.69,347.82,343.85,346.19,343.71,337.79,339.81,341.74,342.34,352.13,350.94,346.76,348.28,348.93,338.42,342.23,349.11,343.23,340.28,341.20,347.94,346.04,336.74,344.81,346.08,352.18,354.63,364.43,362.07,373.39,375.60,377.69,378.09,379.02,376.67,378.04,370.27,362.55,390.87,352.65,367.03,371.42,370.10,370.65,374.43,364.59,359.83,361.91,371.71,369.62,369.34,366.15,360.97,357.92,360.22,357.62,349.36,349.19,348.72,348.81,352.45,351.98,355.89,361.18,360.98,366.77,364.33,366.35,364.02,370.68,376.41,383.34,387.32,381.71,364.25,362.23,353.55,348.97,358.49,362.89,366.27,364.76,370.50,379.64,374.11,370.24,365.84,372.74,369.58,363.77,359.60,356.83,354.75,355.12,355.58,357.69,360.82,368.41,L5
2006-06-25 22:13:31+00:00,320.88,321.26,340.94,344.69,347.82,343.85,346.19,343.71,337.79,342.95,345.56,344.70,352.74,349.94,344.91,343.71,343.71,333.10,345.41,347.51,337.72,340.28,340.56,341.77,343.12,334.97,343.12,342.82,351.04,357.09,365.67,364.05,375.87,378.00,380.08,378.57,374.65,371.79,378.04,379.38,362.55,390.84,359.98,374.49,377.19,376.05,376.38,376.01,364.99,363.24,364.08,372.70,378.97,381.54,366.15,363.70,359.56,361.78,358.42,348.32,349.30,350.86,348.81,352.45,351.98,355.89,361.59,362.23,368.10,371.62,369.03,365.72,373.14,378.35,387.31,389.61,379.26,364.02,360.49,352.93,350.54,357.56,362.43,365.53,363.03,368.75,378.75,378.62,371.87,366.01,376.35,375.05,367.01,361.48,357.23,354.80,352.88,353.28,357.31,360.82,376.18,L5
2006-06-26 22:04:32+00:00,320.88,321.26,340.94,344.69,347.82,343.85,346.19,343.71,337.79,342.95,346.52,345.73,351.25,350.90,343.61,341.50,342.18,331.49,347.90,345.19,333.68,340.28,343.02,339.80,342.97,334.63,345.09,341.04,351.35,357.92,365.13,364.05,375.87,378.00,380.08,378.57,374.65,371.79,378.04,379.38,362.55,387.51,363.58,376.36,378.82,379.55,380.18,377.69,364.44,364.64,365.05,376.56,385.30,387.81,366.15,363.71,358.97,362.82,358.35,347.17,349.30,350.86,348.81,352.45,351.98,355.89,361.59,362.23,368.10,371.62,369.03,365.72,373.61,378.00,387.31,389.61,376.76,362.80,359.14,352.03,352.85,357.56,362.43,365.44,361.70,368.75,379.94,381.27,374.52,368.66,379.82,377.09,368.03,362.06,357.23,354.80,352.88,353.28,357.31,360.82,379.64,L7
2006-07-12 22:04:25+00:00,320.88,321.26,340.94,344.69,347.82,343.85,346.19,343.71,337.79,342.95,346.52,337.93,346.69,346.25,338.02,337.56,333.88,324.43,340.34,338.43,328.23,329.96,335.75,329.10,331.88,328.36,337.42,336.03,347.05,354.82,362.19,364.05,375.87,373.73,380.08,378.57,374.65,371.79,378.04,379.38,362.55,387.51,355.11,369.01,374.92,376.21,376.75,372.35,360.18,360.39,361.99,372.63,377.50,378.54,357.32,359.47,355.15,358.32,356.27,344.82,345.97,348.18,348.81,352.45,351.98,355.89,356.26,362.23,368.10,371.62,369.03,365.72,373.61,378.00,384.37,385.09,373.73,360.42,356.42,347.99,349.70,354.24,358.72,363.31,359.27,365.00,376.30,378.69,371.91,365.65,378.08,375.41,365.56,358.59,353.21,351.31,349.15,353.28,357.31,360.82,379.64,L7
2006-07-27 22:13:58+00:00,310.28,309.76,340.94,344.69,347.82,343.85,346.19,343.71,337.79,335.70,341.02,335.30,344.53,342.85,335.12,334.31,330.07,323.70,335.55,334.71,326.65,325.53,331.98,325.94,328.93,327.25,334.05,332.37,342.89,350.63,357.28,359.35,370.77,370.90,377.46,375.43,372.00,369.32,371.27,373.94,356.27,376.41,352.41,365.66,372.25,373.58,374.53,369.90,358.42,358.71,360.52,369.76,373.14,374.36,355.34,358.13,353.17,355.95,353.81,343.06,344.29,347.68,344.42,347.82,348.41,352.86,355.88,362.12,367.36,369.52,367.30,363.88,372.25,376.53,383.13,384.24,373.77,359.73,354.63,345.53,346.45,352.89,357.25,362.54,358.16,363.32,373.82,376.26,371.45,365.91,376.96,372.66,361.56,356.28,350.98,349.39,347.54,350.98,354.38,357.70,375.49,L5
2006-08-04 22:10:28+00:00,304.11,301.25,340.97,346.16,348.92,343.87,349.72,346.57,346.36,337.62,342.49,335.77,341.71,342.08,334.24,332.27,331.09,325.15,335.43,333.11,326.40,325.59,331.96,326.93,329.35,327.11,332.02,330.42,341.39,349.44,356.06,356.65,367.85,369.88,376.15,375.43,372.00,369.32,367.25,374.04,352.82,373.57,352.41,365.66,370.33,371.27,371.09,366.19,357.13,358.13,360.66,366.00,370.84,372.34,352.41,357.14,350.20,353.25,351.54,341.79,343.09,345.28,341.58,344.04,344.19,351.62,356.05,363.72,367.41,370.83,368.11,363.85,372.23,375.15,382.39,383.71,373.17,360.06,354.78,346.16,348.13,352.38,357.04,362.19,358.72,361.66,371.60,376.98,372.50,366.63,376.53,371.97,362.01,356.25,349.75,347.89,345.83,349.85,352.58,357.76,377.13,L7
2006-08-05 22:07:55+00:00,304.11,301.25,340.97,340.73,342.49,338.07,343.16,342.42,341.31,336.25,341.01,336.79,341.88,342.44,336.09,333.02,332.08,326.38,335.77,332.56,326.65,326.64,332.15,327.86,330.63,328.41,331.56,329.70,340.66,349.51,356.19,355.05,365.88,369.56,376.00,373.79,370.46,367.70,365.78,374.49,354.79,364.04,352.52,365.11,370.28,371.67,370.96,366.33,357.49,358.06,361.11,365.39,370.22,371.30,353.74,358.61,351.66,353.03,350.25,340.38,343.03,344.03,341.83,343.37,344.47,352.01,355.39,363.82,367.74,370.58,367.63,364.10,371.23,376.13,382.32,382.59,372.93,359.55,356.31,346.69,348.38,353.50,357.59,362.65,358.82,360.74,371.74,377.57,373.65,367.27,376.31,371.49,361.96,356.57,349.69,347.60,345.30,348.80,351.15,356.88,375.32,L5
2006-08-21 22:08:07+00:00,304.62,294.91,332.31,335.09,334.43,335.25,337.65,337.23,339.48,335.99,339.80,335.64,340.82,339.96,334.15,330.98,330.45,325.64,333.93,330.89,324.94,325.30,330.47,327.32,329.81,328.65,330.90,327.64,337.95,347.19,350.97,350.13,361.46,366.98,373.65,369.51,364.03,361.70,361.00,372.87,352.56,363.42,355.60,365.62,369.33,369.79,368.99,364.26,355.10,355.98,359.63,363.35,368.62,369.06,352.10,356.51,351.01,352.22,348.51,338.75,341.72,342.92,342.65,343.83,344.11,350.25,354.43,362.09,365.95,369.08,364.87,360.80,368.72,373.89,380.00,379.67,369.67,355.98,351.90,342.97,344.67,350.66,354.47,361.93,356.46,357.61,368.88,374.93,371.54,364.96,373.63,367.00,358.60,353.83,347.87,345.52,343.44,346.07,347.82,352.84,371.98,L5
2006-08-28 22:14:23+00:00,306.47,294.64,328.15,331.92,334.07,330.66,334.84,335.30,338.39,336.17,339.55,334.96,340.15,338.94,333.77,331.01,330.08,325.78,333.56,331.04,324.65,323.93,328.94,326.51,329.27,328.28,329.42,326.28,336.14,345.27,348.79,350.13,361.46,366.98,373.65,369.51,364.03,361.70,361.00,372.87,352.56,363.42,355.60,365.62,369.33,369.79,368.99,364.26,355.10,355.98,359.63,363.35,368.62,369.06,352.10,356.51,351.01,352.22,348.51,338.75,340.75,342.56,342.94,344.55,343.77,348.58,353.38,360.62,364.60,367.81,364.45,360.81,369.02,374.21,380.31,379.15,369.12,355.65,351.18,342.97,344.32,351.10,355.59,363.06,357.22,357.13,367.42,373.35,370.59,364.07,372.42,365.59,357.30,353.30,347.78,345.21,343.39,345.24,346.92,352.24,370.41,L5
2006-09-13 22:14:35+00:00,307.00,295.79,322.61,327.67,329.92,327.95,331.36,332.88,335.93,333.82,337.94,333.06,336.92,336.84,332.28,329.13,328.43,324.69,332.46,329.80,323.81,323.15,327.76,325.04,328.55,327.46,328.37,325.07,334.49,343.48,347.23,348.46,358.98,364.78,371.23,367.44,362.44,360.89,358.70,369.57,350.93,359.16,356.40,365.15,367.90,366.58,365.60,361.66,353.66,354.70,358.16,361.82,366.10,365.48,350.72,354.26,348.96,350.33,347.00,337.81,339.63,341.42,341.73,342.91,342.48,347.73,352.76,359.79,363.58,366.17,363.42,360.13,368.03,373.37,379.44,378.28,368.77,355.38,351.44,341.20,341.61,348.83,353.89,361.53,356.72,356.24,366.20,371.49,367.89,361.99,370.09,363.57,355.48,352.45,347.43,344.96,342.66,343.63,345.30,350.32,367.65,L5
2006-09-14 22:04:09+00:00,306.81,295.64,316.31,322.68,324.39,323.25,328.73,330.27,332.38,331.07,335.82,331.05,334.55,334.70,332.28,329.13,328.43,324.69,332.46,329.80,322.83,321.60,325.38,325.04,328.55,327.46,328.37,325.07,334.49,343.48,347.23,346.35,356.53,362.37,368.27,365.25,361.17,359.80,358.70,366.62,348.84,359.16,356.40,365.15,367.90,366.58,365.60,361.66,353.66,354.70,358.16,361.82,366.10,365.48,350.72,354.26,348.96,350.33,347.00,337.81,339.63,341.42,341.73,340.89,340.89,346.57,351.46,358.42,360.93,362.44,363.42,357.22,366.09,373.37,379.44,378.28,368.77,355.38,351.44,338.55,340.00,347.33,352.54,360.67,356.54,355.77,366.20,371.49,367.89,361.99,370.09,363.57,355.48,351.53,346.46,343.99,341.30,341.67,343.12,347.63,364.54,L7
2006-09-21 22:10:16+00:00,308.07,294.43,315.17,322.84,324.90,325.16,330.10,330.20,331.76,330.01,334.55,330.36,333.93,333.87,330.90,327.96,328.12,325.41,331.63,328.88,321.76,320.83,324.46,323.72,326.85,326.09,327.22,323.54,334.06,343.44,346.59,346.26,356.81,362.74,368.72,365.46,360.77,360.05,360.22,368.94,349.27,356.93,358.61,363.90,366.61,366.18,365.78,361.81,353.96,354.05,357.11,360.63,364.28,363.36,349.33,352.15,347.59,348.88,345.72,336.86,338.71,341.72,341.61,341.40,341.06,346.78,351.59,358.93,361.19,362.92,364.49,358.19,366.98,374.96,378.96,377.07,368.31,354.67,350.20,337.47,338.83,346.60,352.18,360.11,355.57,355.22,365.81,371.31,368.08,361.67,370.41,363.86,354.98,351.64,346.26,343.76,340.81,341.41,343.04,348.07,366.59,L7
2006-10-08 22:08:40+00:00,310.41,296.43,315.67,323.27,324.31,324.53,329.73,329.34,328.72,327.50,332.57,328.74,332.55,331.33,328.68,326.08,326.34,323.74,329.56,326.10,319.66,318.24,322.09,323.07,325.34,325.22,324.34,320.94,329.79,340.26,344.22,343.43,353.09,359.64,366.27,364.19,360.48,359.48,359.66,367.98,347.71,356.90,357.83,362.05,366.58,368.46,367.56,361.54,352.90,354.09,356.11,358.51,363.80,361.64,346.85,349.99,346.68,347.72,344.24,334.23,336.19,339.91,338.67,337.08,338.00,343.95,349.13,356.06,357.84,361.24,362.89,356.99,366.45,373.39,376.88,374.01,365.32,352.48,348.39,334.65,336.53,344.99,350.83,359.19,353.97,353.04,364.39,369.77,366.96,360.25,368.56,362.34,354.39,350.93,343.85,339.64,337.76,339.10,340.47,344.19,364.48,L5
2006-10-31 22:15:04+00:00,310.73,299.97,309.01,317.92,319.59,318.99,325.11,325.21,325.34,323.65,329.59,326.28,329.52,329.17,326.50,322.97,323.22,320.65,326.83,322.77,316.98,315.29,319.63,320.33,323.58,323.12,321.32,318.54,327.76,339.19,341.45,339.33,347.96,356.60,362.50,359.91,356.24,354.85,352.38,364.04,345.88,353.72,354.59,362.02,366.85,367.86,366.98,361.06,352.66,353.34,355.49,357.41,362.46,360.43,345.27,349.17,345.16,346.64,342.40,332.14,333.81,337.91,335.69,333.85,334.13,340.97,346.84,355.33,355.27,358.53,360.89,356.72,365.25,372.50,375.15,372.17,363.31,351.31,347.75,333.07,335.00,343.37,349.90,358.97,354.17,352.29,363.38,369.06,365.43,359.96,367.67,361.25,352.85,348.38,340.74,336.15,333.60,333.89,335.49,338.63,360.24,L5
2006-11-25 22:09:07+00:00,312.76,302.66,311.17,319.04,320.71,319.95,325.60,325.33,324.90,323.30,328.53,325.92,329.07,329.17,325.92,321.93,322.40,320.48,326.04,322.78,317.05,315.47,319.20,320.45,323.42,322.84,321.47,318.54,327.76,339.19,341.45,339.33,347.96,354.95,360.12,358.42,355.00,354.25,351.98,362.34,346.03,353.79,353.30,361.38,367.21,367.89,366.70,361.41,353.19,353.64,355.60,357.21,361.57,359.63,345.79,348.82,345.44,346.65,341.89,332.09,333.87,337.44,335.23,333.38,333.89,340.62,346.55,354.39,354.04,356.84,358.84,355.46,363.67,370.30,373.42,371.23,362.76,350.72,347.62,332.79,334.79,343.58,349.83,359.21,354.43,353.01,363.70,369.03,365.04,359.61,366.88,360.74,352.53,347.79,340.24,335.67,332.81,332.60,334.38,337.22,357.63,L5
2007-01-03 22:15:37+00:00,316.16,307.91,316.56,323.51,324.41,323.21,327.94,327.87,326.87,322.47,324.82,322.64,327.09,327.16,323.56,320.22,320.03,320.38,320.52,319.78,316.67,315.47,314.77,318.42,320.42,321.27,317.10,315.55,322.79,333.93,335.87,336.27,344.87,352.26,356.31,355.65,356.03,354.60,352.39,355.58,347.02,345.58,346.16,358.58,363.71,363.78,361.87,359.47,352.89,351.62,355.12,354.06,353.61,351.56,347.04,346.34,343.73,343.70,339.22,331.31,333.96,336.55,336.00,334.94,336.75,342.66,346.13,353.49,351.17,350.45,354.78,352.66,359.14,366.55,369.24,368.40,362.44,349.03,346.55,329.84,330.09,342.73,348.97,358.52,354.50,352.42,360.63,364.19,361.76,356.93,361.30,354.36,347.78,343.86,339.82,334.11,332.69,333.10,333.83,338.80,347.94,L5
2007-01-12 22:09:29+00:00,316.16,307.91,316.56,323.51,324.41,323.21,327.94,327.87,326.87,322.47,324.82,324.80,327.35,327.50,324.92,320.45,321.97,323.50,322.32,321.29,318.10,316.97,316.17,321.62,323.71,323.70,318.90,316.06,322.45,333.26,334.79,336.27,344.87,352.67,356.31,356.85,357.58,355.99,354.19,358.11,349.80,346.89,351.39,361.50,365.07,364.53,362.44,361.39,354.72,353.29,356.27,354.57,355.12,352.57,347.78,346.72,344.50,344.49,338.55,331.14,334.38,336.73,336.00,334.94,336.75,342.66,348.12,353.49,351.17,350.45,354.78,352.66,359.14,366.55,369.78,369.44,363.54,349.61,347.26,330.45,330.02,343.19,350.11,359.44,355.61,353.33,361.25,364.29,362.30,357.87,360.85,353.43,347.73,345.16,341.17,334.77,333.57,333.10,333.83,338.80,347.94,L5
2007-03-16 22:11:19+00:00,331.12,327.63,331.55,338.43,339.14,335.55,335.54,331.98,326.94,322.27,322.77,325.26,329.82,329.33,320.48,316.73,319.10,321.33,318.93,321.48,317.92,317.22,315.60,321.58,320.60,319.40,318.28,319.97,324.02,333.88,336.61,341.76,349.03,350.21,350.18,357.24,361.27,357.74,355.10,361.52,355.75,352.84,348.05,364.59,369.30,372.98,366.24,366.67,358.86,355.79,357.31,354.80,354.17,350.89,345.88,343.86,344.55,345.15,339.76,332.28,334.95,338.64,333.88,335.96,340.68,345.01,349.32,350.57,345.75,346.41,349.23,351.52,355.96,358.86,361.54,363.76,358.62,345.95,344.03,327.54,328.16,339.60,347.03,356.68,356.01,357.23,362.56,362.32,357.95,353.33,357.00,353.53,349.12,343.98,339.95,329.18,330.58,332.50,333.43,336.62,345.38,L7
2007-07-15 22:04:48+00:00,,349.42,351.99,348.39,349.36,329.49,298.09,282.86,,,,,,,,299.87,,347.31,342.78,336.62,333.65,309.23,300.20,318.99,332.26,298.34,321.84,326.54,323.21,321.76,338.90,343.18,343.34,350.84,360.46,,,,,,,,,,,,351.11,362.84,354.40,347.23,363.61,360.69,351.37,348.39,360.62,366.68,347.07,345.16,334.42,322.70,331.60,333.74,333.60,337.82,338.54,340.86,342.74,345.49,328.00,323.78,337.90,347.61,332.46,,,,,,,,341.78,335.68,332.06,341.13,343.60,346.74,351.11,347.29,338.97,336.85,337.49,338.60,325.65,319.63,325.38,322.55,330.57,328.39,328.38,345.02,352.64,L7
2007-09-01 22:04:31+00:00,321.06,330.55,327.35,329.04,324.52,318.91,309.58,292.74,285.10,276.27,290.78,303.47,,,,299.87,,347.31,342.78,336.62,333.65,311.32,311.61,322.27,327.72,307.05,320.28,324.71,320.83,319.95,333.27,334.86,338.23,346.10,351.09,334.84,346.45,348.96,349.69,346.91,339.30,324.91,322.58,331.23,,,351.11,362.84,354.40,347.23,348.77,350.58,342.44,339.72,346.92,351.87,338.28,336.95,333.72,323.60,329.87,330.54,329.17,331.30,334.18,336.39,337.65,340.00,328.37,323.64,330.91,337.31,334.24,338.73,343.28,341.23,337.44,,,,341.78,335.68,332.06,341.13,341.96,342.78,348.00,345.67,338.80,334.15,335.31,334.17,321.92,320.23,324.89,321.80,329.55,330.22,331.31,339.62,346.32,L7
2007-09-09 22:07:45+00:00,321.12,325.59,323.10,326.19,324.24,320.92,314.29,300.38,289.70,285.86,297.44,307.24,310.20,303.43,292.69,299.71,306.58,331.61,326.06,324.68,324.39,313.34,314.63,322.17,324.15,308.38,319.27,322.73,318.79,322.44,331.70,334.28,337.84,345.50,348.50,338.49,351.74,353.77,351.22,348.29,342.02,319.92,316.88,333.31,339.99,337.84,340.24,348.38,348.66,342.26,345.21,346.75,338.64,335.06,342.21,345.77,337.04,338.68,336.43,327.96,327.08,327.06,328.99,332.90,335.66,335.70,336.29,338.63,332.00,328.42,330.82,336.90,337.54,345.28,348.86,346.39,335.48,314.88,314.70,309.58,326.60,334.03,332.42,340.61,341.43,342.83,348.60,345.60,339.25,335.36,337.19,331.30,321.37,322.37,325.71,323.85,330.42,332.70,334.57,341.46,348.17,L5
2007-09-16 22:13:52+00:00,323.91,323.89,323.14,328.78,330.06,327.48,320.35,303.29,293.03,294.19,304.15,308.54,312.11,303.80,295.10,301.97,308.40,327.51,322.87,322.20,325.65,317.33,320.94,326.08,325.49,310.53,320.12,323.25,319.70,321.50,330.97,332.85,337.48,345.55,347.48,343.22,354.75,357.24,352.78,351.78,344.97,323.43,314.85,336.34,346.59,340.23,333.63,337.83,344.76,340.14,341.40,345.59,334.74,329.61,338.58,342.97,336.38,340.38,337.34,325.56,321.92,323.08,330.51,335.36,335.57,333.64,333.16,337.57,336.78,331.03,330.81,337.85,341.58,348.71,351.80,351.18,338.34,319.31,322.92,315.64,326.18,332.77,327.99,335.19,336.81,339.04,345.45,343.10,337.22,333.35,334.33,329.38,318.93,319.31,322.97,322.94,332.99,337.08,338.80,344.11,352.17,L5
2007-12-22 22:04:56+00:00,323.77,323.55,324.68,331.70,332.67,330.52,320.23,303.66,299.57,304.02,310.44,313.99,321.36,315.09,306.77,306.71,317.03,333.40,329.03,330.08,329.90,321.51,323.77,327.35,327.33,316.15,323.99,325.01,321.68,323.75,330.97,332.85,337.48,345.55,347.48,343.22,349.24,352.53,350.91,351.62,349.26,334.12,314.85,345.14,355.01,351.35,344.73,346.48,347.66,342.01,341.85,345.15,336.29,333.50,339.40,340.73,336.76,340.55,337.77,327.49,321.92,323.08,330.51,335.36,335.57,333.64,333.16,341.25,338.25,334.45,334.06,339.46,343.88,352.72,357.12,353.76,342.50,324.65,327.75,320.50,326.01,334.71,330.06,335.84,336.54,339.79,346.87,343.36,336.45,332.95,334.81,329.38,318.93,319.31,322.97,322.94,332.30,335.81,338.34,343.70,353.00,L7
2008-01-14 22:11:08+00:00,321.79,315.98,317.02,325.21,325.67,328.32,319.76,305.04,300.23,304.99,312.06,314.33,319.59,315.59,308.46,309.09,317.03,328.77,324.44,327.90,328.65,324.59,329.66,329.44,326.09,320.61,324.53,324.62,321.30,325.90,328.05,332.85,333.76,340.11,338.71,340.56,346.17,348.40,346.46,348.44,347.36,337.70,314.85,350.35,357.67,354.24,348.05,346.48,346.68,341.88,334.48,338.81,331.57,329.35,330.11,329.72,334.51,340.55,340.78,331.92,320.73,322.00,330.51,333.39,334.37,332.58,332.39,340.05,338.88,336.19,333.12,335.36,343.42,349.68,355.51,352.85,341.85,325.63,326.57,318.51,319.07,330.87,331.10,338.26,338.08,340.69,348.00,344.26,338.75,334.89,337.07,328.78,321.99,326.76,327.62,328.32,331.44,334.46,338.46,340.89,350.90,L7
2008-02-24 22:04:50+00:00,321.24,315.20,315.67,323.33,322.66,326.22,318.81,305.04,300.23,304.99,312.06,314.33,319.59,315.59,308.46,309.09,317.17,324.83,322.08,325.41,326.30,321.63,325.01,327.20,324.54,321.47,324.75,323.68,319.54,323.45,326.61,332.28,333.96,339.25,339.06,340.16,345.21,347.33,346.11,347.41,345.15,332.19,314.85,350.35,357.67,354.24,348.05,345.20,345.00,341.21,334.62,338.61,331.81,330.24,331.16,330.72,334.51,340.55,340.78,331.92,324.37,325.56,331.89,332.83,334.15,333.57,334.90,340.32,339.51,335.12,332.09,334.04,341.77,348.02,355.51,352.85,341.85,325.63,326.57,318.51,319.07,332.08,331.36,337.00,335.77,339.21,347.53,344.45,339.02,335.54,337.83,331.62,324.82,326.72,327.67,327.59,331.22,333.70,337.63,340.22,349.24,L7
2008-03-11 22:04:44+00:00,321.30,315.96,319.18,327.46,328.14,331.01,317.03,302.30,307.26,317.75,321.81,319.05,322.72,319.65,313.71,312.28,320.70,327.81,326.32,329.63,330.01,325.79,327.12,329.50,327.50,326.85,329.26,325.58,321.52,323.68,328.72,334.74,333.21,338.64,340.73,341.28,341.94,344.11,343.55,346.98,346.71,338.33,310.79,361.71,363.56,359.70,354.27,348.96,347.61,344.18,339.83,342.48,335.75,335.92,336.07,334.62,342.02,345.66,343.12,330.62,326.18,330.74,337.10,334.43,328.92,334.15,338.58,343.78,340.80,336.21,334.23,334.58,341.36,347.41,356.77,355.04,344.15,327.95,327.67,318.21,318.21,331.22,330.38,334.63,331.70,337.69,346.32,344.82,338.68,336.65,338.46,339.24,332.54,328.33,323.05,327.70,330.62,331.00,335.26,339.17,347.67,L7
2008-03-18 22:10:55+00:00,318.09,313.63,318.00,321.66,318.46,323.67,311.69,303.86,311.77,321.79,324.27,321.10,327.07,327.39,321.82,315.16,325.94,332.05,331.24,335.83,330.95,324.03,320.75,325.34,326.49,331.78,332.56,325.96,321.86,325.50,327.48,334.06,333.93,338.40,341.93,341.42,340.25,340.81,343.25,344.60,340.30,332.56,342.64,367.68,366.64,368.24,362.46,352.58,348.15,343.40,339.41,340.59,337.62,341.44,339.03,333.25,338.29,341.08,339.48,335.20,324.27,336.14,336.36,331.18,329.25,335.61,341.60,345.04,340.08,337.21,336.44,335.50,339.66,346.51,357.06,353.53,344.73,330.74,327.13,317.37,317.52,331.35,330.14,333.70,329.49,336.20,346.01,344.81,336.73,334.73,338.80,340.13,333.30,326.61,320.35,325.21,326.84,325.72,331.84,335.95,343.54,L7
2008-04-12 22:04:44+00:00,318.10,311.90,316.04,317.81,306.38,315.38,308.70,305.42,312.94,321.79,324.27,321.10,327.07,327.39,321.82,315.16,325.94,327.19,328.44,332.61,331.17,324.56,322.55,327.76,330.02,333.15,331.83,327.71,325.18,329.67,334.32,338.64,336.16,342.17,344.36,344.67,343.21,342.97,343.18,343.96,337.76,328.94,345.38,367.68,366.64,368.24,362.46,353.88,351.65,349.23,348.06,347.28,343.38,345.05,341.51,337.46,342.38,344.11,339.53,334.95,328.63,336.23,338.97,331.77,330.40,337.83,343.58,346.40,341.93,338.19,337.42,336.39,339.80,346.39,355.38,353.53,344.73,330.74,327.13,317.37,317.52,331.35,329.70,336.43,333.05,337.53,346.67,346.68,339.34,335.59,340.98,343.35,335.96,328.23,321.30,326.68,328.68,327.83,332.34,335.95,343.34,L7
