dates,nzd0054-0000,nzd0054-0001,nzd0054-0002,nzd0054-0003,nzd0054-0004,nzd0054-0005,nzd0054-0006,nzd0054-0007,nzd0054-0008,nzd0054-0009,nzd0054-0010,nzd0054-0011,nzd0054-0012,nzd0054-0013,nzd0054-0014,nzd0054-0015,nzd0054-0016,nzd0054-0017,nzd0054-0018,nzd0054-0019,nzd0054-0020,nzd0054-0021,nzd0054-0022,nzd0054-0023,nzd0054-0024,nzd0054-0025,nzd0054-0026,nzd0054-0027,nzd0054-0028,nzd0054-0029,nzd0054-0030,nzd0054-0031,nzd0054-0032,nzd0054-0033,nzd0054-0034,nzd0054-0035,nzd0054-0036,nzd0054-0037,nzd0054-0038,nzd0054-0039,nzd0054-0040,nzd0054-0041,nzd0054-0042,nzd0054-0043,nzd0054-0044,nzd0054-0045,nzd0054-0046,nzd0054-0047,nzd0054-0048,nzd0054-0049,nzd0054-0050,nzd0054-0051,nzd0054-0052,nzd0054-0053,nzd0054-0054,nzd0054-0055,nzd0054-0056,nzd0054-0057,nzd0054-0058,nzd0054-0059,nzd0054-0060,nzd0054-0061,nzd0054-0062,nzd0054-0063,nzd0054-0064,nzd0054-0065,nzd0054-0066,nzd0054-0067,nzd0054-0068,nzd0054-0069,nzd0054-0070,nzd0054-0071,nzd0054-0072,nzd0054-0073,nzd0054-0074,nzd0054-0075,nzd0054-0076,nzd0054-0077,nzd0054-0078,nzd0054-0079,nzd0054-0080,nzd0054-0081,nzd0054-0082,nzd0054-0083,nzd0054-0084,nzd0054-0085,nzd0054-0086,nzd0054-0087,nzd0054-0088,nzd0054-0089,nzd0054-0090,nzd0054-0091,nzd0054-0092,nzd0054-0093,nzd0054-0094,satname
2003-01-16 22:06:02+00:00,404.02,403.54,404.38,408.15,407.49,401.29,401.03,399.30,398.69,396.25,400.88,401.35,404.08,406.72,406.26,402.35,402.72,403.73,401.02,400.52,397.98,395.52,395.56,395.40,395.75,391.65,393.48,395.60,397.56,392.67,400.24,402.06,398.22,395.30,404.57,398.54,401.30,404.42,404.59,413.26,413.06,404.07,402.66,403.00,407.15,419.67,423.08,420.33,416.42,414.90,413.37,414.12,405.94,411.00,408.65,399.67,395.63,394.69,398.17,397.63,400.86,401.71,404.99,404.08,404.25,398.19,392.81,395.50,384.24,394.67,396.18,389.75,390.80,390.75,392.86,382.80,388.33,390.48,394.00,394.72,385.58,385.03,382.60,383.32,383.47,382.07,385.38,394.17,396.05,396.38,396.25,395.00,394.17,397.93,389.74,L7
2003-04-06 22:06:21+00:00,404.02,403.54,404.38,408.15,407.49,401.29,401.03,399.30,398.69,396.25,400.88,395.41,399.51,399.80,402.33,404.24,401.36,398.15,395.19,396.34,397.07,396.45,395.56,395.54,397.13,393.91,395.37,396.70,398.91,395.69,400.24,402.06,400.60,398.66,407.27,401.97,404.06,407.25,406.81,414.03,414.18,405.53,403.62,403.00,407.15,419.67,423.08,420.33,416.42,414.90,413.37,414.12,405.94,411.08,408.85,402.07,398.28,398.13,401.01,398.80,400.47,401.77,404.70,403.82,403.86,397.79,394.77,397.22,386.78,391.57,391.34,382.20,383.14,389.60,394.35,385.64,391.33,391.52,394.10,393.84,387.06,387.82,387.40,388.01,387.67,385.00,388.63,395.13,397.77,395.77,394.44,391.51,392.61,396.14,389.48,L7
2003-05-08 22:06:20+00:00,403.66,402.73,401.56,402.80,403.13,400.62,399.99,400.13,400.77,397.70,401.41,398.65,401.83,401.66,404.21,404.77,403.68,399.57,396.53,396.45,395.95,395.82,394.79,395.35,396.65,393.43,394.35,395.87,398.19,401.51,400.68,401.74,407.81,405.34,406.10,405.71,409.00,412.68,412.75,412.76,412.64,412.83,409.56,411.52,415.32,419.89,423.27,419.74,417.31,417.57,415.76,413.23,413.29,411.60,409.20,408.38,407.61,406.80,407.23,405.67,401.13,401.32,404.54,403.16,399.92,395.93,394.98,398.52,397.60,394.24,392.50,384.30,383.76,389.74,395.38,394.57,393.89,393.56,396.14,395.07,395.21,395.74,395.44,395.70,395.10,391.83,394.24,397.53,399.56,399.12,396.80,393.22,394.56,397.33,389.48,L7
2003-05-24 22:06:17+00:00,405.65,406.89,406.44,403.22,403.54,405.04,404.72,404.80,408.03,404.96,408.17,403.01,405.77,403.70,407.10,407.60,407.93,402.93,401.08,400.84,398.53,398.38,397.08,398.03,400.48,398.61,397.58,399.73,402.32,405.00,406.91,410.13,411.29,409.23,411.56,411.25,413.24,418.57,417.61,417.25,416.68,418.93,416.33,422.12,422.29,426.03,427.98,423.58,427.38,427.36,424.72,419.95,422.23,414.24,411.34,411.59,409.19,408.98,408.35,410.40,407.04,406.11,406.98,406.28,402.59,399.89,400.56,404.69,403.80,398.64,398.21,387.86,390.38,395.75,400.84,397.86,400.05,399.27,399.77,396.99,397.36,399.65,398.53,403.06,401.95,395.28,397.28,404.94,406.91,402.71,398.90,393.03,397.20,400.11,394.13,L7
2003-11-16 22:06:11+00:00,403.83,404.93,403.90,398.19,401.21,405.86,404.43,406.05,412.08,408.64,412.25,414.01,414.88,410.92,408.39,404.97,409.52,410.75,410.10,413.16,405.10,399.66,397.73,394.04,399.03,399.90,397.75,399.16,398.98,401.81,403.49,406.73,413.94,411.19,412.39,414.57,417.47,423.56,420.84,418.97,418.71,428.37,426.94,428.36,435.35,435.63,422.75,419.76,426.92,425.56,426.03,420.57,424.19,413.05,404.69,408.46,412.03,411.02,406.51,412.91,411.84,409.24,402.41,399.78,395.60,398.18,403.21,407.39,402.96,414.66,416.08,402.02,391.58,391.28,392.20,390.89,392.61,395.60,393.18,391.90,393.69,395.88,394.31,408.77,405.33,394.92,396.34,402.67,403.38,397.65,394.03,390.05,397.52,391.56,387.46,L7
2003-12-18 22:06:24+00:00,398.02,396.50,393.65,391.99,397.18,406.80,402.88,,,410.30,407.77,414.42,413.13,408.16,399.69,401.66,405.02,411.13,417.11,,,,395.56,387.88,392.34,397.53,398.86,397.65,393.50,399.51,397.20,401.32,417.59,412.56,407.54,415.27,419.27,418.31,436.91,421.48,421.46,431.64,433.60,430.00,429.91,416.95,414.29,413.77,413.76,414.86,417.57,421.50,420.64,409.62,397.78,405.16,415.29,416.85,408.26,408.18,405.69,401.98,392.77,389.95,384.66,387.52,394.53,403.50,400.58,399.10,408.60,406.16,386.15,371.16,373.69,381.11,389.31,389.81,388.84,388.16,391.94,397.55,403.84,401.86,403.44,398.40,399.98,391.48,389.52,398.35,393.55,393.05,392.86,392.11,398.55,L7
2003-12-26 21:56:18+00:00,394.16,399.21,396.03,397.53,399.73,407.76,409.61,399.33,393.88,402.04,403.93,404.35,403.98,408.00,402.68,403.41,406.37,412.19,416.79,392.93,391.96,386.90,391.71,384.02,387.45,398.16,399.05,397.17,393.64,397.69,400.21,397.39,404.53,400.65,404.14,409.60,409.44,417.46,430.96,421.57,421.02,427.68,428.94,422.52,415.36,408.87,409.69,409.75,405.43,412.88,416.95,421.01,419.36,410.27,401.58,404.62,406.79,406.30,403.34,405.49,402.78,402.00,399.95,393.21,388.49,390.97,397.33,406.35,399.53,393.34,394.98,391.92,383.38,373.37,378.94,386.00,391.66,391.93,391.54,391.41,394.06,395.42,394.23,396.37,402.94,397.60,397.76,399.58,398.75,401.04,396.72,395.48,394.22,395.54,394.58,L5
2004-05-18 21:58:14+00:00,408.69,410.91,406.69,404.55,405.17,408.55,418.26,411.28,407.51,410.02,407.79,411.01,408.58,413.84,406.83,410.53,411.07,414.97,419.63,404.39,400.52,398.62,395.82,394.76,396.88,405.94,401.01,399.86,396.57,399.50,403.52,402.68,407.91,405.57,407.58,409.07,405.69,415.19,430.43,423.67,424.15,425.78,427.94,421.70,419.89,417.91,416.80,417.95,413.02,421.68,418.15,423.48,421.95,412.92,407.32,409.01,410.80,409.94,409.20,408.89,407.18,413.39,411.67,400.67,396.49,396.35,399.80,409.87,408.27,401.38,400.31,396.64,394.38,387.74,395.31,395.65,400.55,398.91,396.99,398.12,399.43,403.15,401.20,402.18,406.41,401.38,404.33,412.39,410.94,409.30,403.81,401.21,397.55,405.07,404.63,L5
2004-06-03 21:58:42+00:00,413.33,410.91,406.69,404.55,405.17,408.55,418.26,411.28,407.51,410.02,407.79,411.01,408.58,413.84,406.83,410.53,411.07,414.97,419.63,404.39,400.52,398.62,395.82,394.76,396.88,405.94,401.01,399.86,396.57,399.50,403.52,402.68,407.91,405.57,407.58,409.07,405.69,415.19,430.43,423.67,424.15,425.78,427.94,421.70,419.89,417.91,416.80,417.95,413.02,421.68,418.15,423.48,413.21,412.92,407.32,409.01,410.80,409.94,409.20,408.89,407.18,413.39,411.67,400.67,396.49,396.35,399.80,409.87,408.27,401.38,400.31,396.64,394.38,387.74,395.31,395.65,400.55,398.91,396.99,398.12,399.43,403.15,401.20,402.18,406.41,401.38,404.33,412.39,410.94,409.30,403.81,401.21,397.55,405.07,404.63,L5
2004-06-11 22:06:38+00:00,413.33,407.99,402.81,402.41,403.67,407.83,414.97,407.54,407.32,409.49,408.19,410.84,408.58,413.84,406.88,410.37,409.45,414.35,417.94,407.04,403.78,400.68,397.05,394.76,396.88,405.94,400.67,399.44,396.90,400.51,400.36,400.17,408.85,406.70,408.22,410.04,405.69,415.19,426.98,422.74,423.29,425.29,425.64,423.01,423.07,420.91,421.89,419.62,415.49,421.68,418.15,421.77,415.61,412.92,407.06,409.69,410.31,409.62,410.61,409.68,407.18,413.39,411.67,400.67,396.49,396.35,399.80,409.87,408.27,401.38,400.31,396.64,394.38,387.74,395.31,395.65,400.55,398.91,397.77,398.21,401.08,402.74,402.66,401.35,406.34,398.50,398.48,412.39,410.94,404.38,401.32,399.46,399.36,402.86,400.74,L7
2004-07-21 22:00:04+00:00,414.19,407.34,404.39,401.02,402.58,399.97,406.95,403.62,401.23,404.92,410.32,411.46,411.94,410.71,408.41,407.77,406.41,406.77,405.72,403.97,399.81,398.80,396.86,399.25,400.84,402.35,400.36,398.70,397.60,395.93,393.07,397.14,404.47,403.83,405.98,408.60,406.94,408.90,412.37,414.58,416.14,412.17,409.36,414.36,419.74,423.73,428.64,430.54,425.06,417.90,414.76,415.57,408.89,404.63,403.08,404.92,407.24,405.14,410.12,409.27,407.86,414.54,416.21,408.95,407.99,403.05,400.74,390.33,399.41,395.89,391.82,390.06,395.76,390.94,396.19,392.08,395.09,394.31,393.81,393.09,396.77,399.66,400.47,399.82,402.80,398.76,396.36,403.96,403.42,397.75,395.47,392.88,394.98,403.22,400.38,L5
2004-08-06 22:00:22+00:00,410.78,403.91,402.14,399.98,401.29,399.06,402.29,399.99,395.94,399.34,404.10,408.09,410.77,410.59,406.61,406.18,405.35,407.48,403.52,399.99,394.84,392.17,392.10,394.04,398.01,398.52,398.47,397.74,397.02,397.05,391.58,394.84,400.02,399.44,400.33,404.77,408.19,408.64,411.91,412.81,413.30,411.78,407.03,409.63,413.88,416.81,423.00,424.90,423.11,416.37,414.40,413.57,407.91,406.02,403.09,402.66,403.32,401.04,404.81,405.32,405.37,411.75,412.60,405.29,404.59,400.55,397.74,388.78,392.98,391.76,385.52,382.73,388.01,390.38,395.50,390.21,390.93,391.21,392.78,392.36,392.42,395.23,395.42,394.19,396.52,393.09,393.83,397.13,390.33,392.25,392.56,390.28,392.96,395.07,393.16,L5
2004-11-18 22:06:34+00:00,405.35,395.30,394.98,395.51,396.92,396.35,396.32,392.24,387.54,390.36,397.11,401.53,396.23,398.47,398.47,394.79,396.07,398.60,395.01,391.13,387.85,386.12,387.29,386.39,391.42,391.24,396.44,394.85,395.68,390.22,387.22,388.73,389.94,394.11,394.34,397.50,399.85,398.03,403.64,410.41,409.20,405.45,400.69,404.21,404.45,405.17,419.00,420.83,421.16,408.32,411.61,411.41,400.76,401.14,399.10,396.92,394.59,393.05,399.43,401.21,401.30,405.25,408.98,401.63,401.18,398.04,394.74,379.43,378.05,378.90,374.64,371.05,378.94,385.62,390.04,377.09,383.98,383.81,390.07,387.35,381.61,382.53,383.13,381.55,390.91,386.86,382.20,387.14,378.55,385.09,387.56,385.70,389.72,387.50,383.89,L7
2004-12-04 22:06:44+00:00,396.71,395.30,394.98,395.51,396.92,396.35,396.32,392.24,387.54,390.36,397.11,401.53,396.23,398.47,398.47,394.81,396.07,398.60,395.01,391.13,387.85,386.12,387.29,388.86,391.42,391.24,396.44,394.85,395.68,393.04,387.22,388.73,391.44,395.09,394.34,401.68,399.85,398.03,404.12,410.41,409.20,406.09,403.21,407.09,406.30,405.17,419.00,420.83,419.00,408.32,411.61,411.41,407.23,401.14,399.10,398.62,398.60,395.58,401.11,403.86,401.30,405.25,408.98,401.63,401.18,398.04,394.74,379.43,381.49,378.90,374.64,371.05,378.94,388.81,390.04,377.09,383.98,383.81,390.07,387.35,385.55,384.90,385.18,381.92,389.45,387.68,384.88,387.14,378.55,385.09,387.56,385.70,389.72,387.50,383.89,L7
2005-01-13 22:03:41+00:00,400.02,397.21,398.67,398.52,403.46,400.89,401.07,401.16,392.54,396.75,396.81,400.01,398.84,400.68,398.34,394.45,399.26,399.97,395.90,393.13,389.85,391.63,390.00,393.08,394.36,395.14,397.11,397.83,402.36,396.15,396.90,397.55,392.41,396.64,395.16,400.38,402.34,401.47,402.47,407.14,408.76,405.55,404.52,407.96,405.90,407.60,421.56,420.91,420.19,412.36,414.68,410.83,405.74,410.80,405.06,400.64,401.56,398.47,402.25,401.94,399.67,406.09,406.52,399.51,399.39,403.55,403.36,391.02,388.69,389.94,382.97,381.84,383.52,389.64,392.96,382.77,388.13,388.58,395.23,392.12,384.97,385.37,384.93,384.08,388.59,389.60,387.22,389.29,383.02,386.72,390.30,391.92,391.29,392.74,390.43,L5
2005-01-21 22:06:59+00:00,406.29,403.77,401.27,400.94,408.11,406.10,406.80,410.50,404.68,405.77,401.21,405.01,402.25,403.65,402.04,395.29,400.34,403.44,402.46,400.32,397.12,401.80,399.37,399.24,400.93,400.24,401.32,401.00,406.61,399.19,404.46,403.96,396.03,402.06,402.15,403.26,406.20,405.44,405.17,412.89,412.08,408.19,410.35,412.53,411.22,412.77,428.38,423.25,423.45,423.14,422.18,417.40,410.60,419.46,413.65,406.26,407.04,404.03,407.87,404.49,404.15,408.56,409.30,404.15,401.64,403.55,403.36,399.93,392.21,399.15,388.99,390.29,388.08,394.12,398.65,388.76,395.35,397.24,402.63,401.47,389.35,387.73,388.56,385.76,391.35,390.60,390.07,394.77,385.76,391.57,397.78,397.69,398.21,393.91,390.33,L7
2005-03-02 22:04:24+00:00,416.59,413.28,412.04,414.07,420.99,410.78,414.44,421.05,419.91,419.87,413.11,415.53,406.40,408.18,409.56,404.41,412.90,409.35,410.00,408.32,407.58,416.39,412.17,410.17,411.96,408.57,406.98,410.49,419.78,402.68,414.08,414.62,404.45,410.72,413.72,410.39,410.87,410.92,408.93,423.55,432.59,414.69,414.88,417.91,416.99,420.40,437.51,435.02,431.44,436.00,435.99,431.02,419.39,438.01,427.74,412.74,414.51,412.31,417.53,412.31,416.63,418.13,416.72,411.70,405.96,410.20,406.72,411.14,398.34,410.43,399.12,403.55,396.21,400.11,406.67,396.96,406.81,410.04,423.64,418.16,397.24,394.55,394.69,390.52,396.52,397.62,395.09,406.25,403.72,406.97,409.10,414.23,405.88,402.95,398.77,L5
