dates,nzd0551-0000,nzd0551-0001,nzd0551-0002,nzd0551-0003,nzd0551-0004,nzd0551-0005,nzd0551-0006,nzd0551-0007,nzd0551-0008,nzd0551-0009,nzd0551-0010,nzd0551-0011,nzd0551-0012,nzd0551-0013,nzd0551-0014,nzd0551-0015,nzd0551-0016,nzd0551-0017,nzd0551-0018,nzd0551-0019,nzd0551-0020,nzd0551-0021,nzd0551-0022,nzd0551-0023,nzd0551-0024,nzd0551-0025,nzd0551-0026,nzd0551-0027,nzd0551-0028,nzd0551-0029,nzd0551-0030,nzd0551-0031,nzd0551-0032,nzd0551-0033,nzd0551-0034,nzd0551-0035,nzd0551-0036,nzd0551-0037,nzd0551-0038,nzd0551-0039,nzd0551-0040,nzd0551-0041,nzd0551-0042,nzd0551-0043,nzd0551-0044,nzd0551-0045,nzd0551-0046,nzd0551-0047,nzd0551-0048,nzd0551-0049,nzd0551-0050,nzd0551-0051,nzd0551-0052,nzd0551-0053,nzd0551-0054,nzd0551-0055,nzd0551-0056,nzd0551-0057,nzd0551-0058,nzd0551-0059,nzd0551-0060,nzd0551-0061,nzd0551-0062,nzd0551-0063,nzd0551-0064,nzd0551-0065,nzd0551-0066,nzd0551-0067,nzd0551-0068,nzd0551-0069,nzd0551-0070,nzd0551-0071,nzd0551-0072,nzd0551-0073,nzd0551-0074,nzd0551-0075,nzd0551-0076,nzd0551-0077,nzd0551-0078,nzd0551-0079,nzd0551-0080,nzd0551-0081,nzd0551-0082,nzd0551-0083,nzd0551-0084,nzd0551-0085,nzd0551-0086,nzd0551-0087,nzd0551-0088,nzd0551-0089,nzd0551-0090,nzd0551-0091,nzd0551-0092,nzd0551-0093,nzd0551-0094,nzd0551-0095,nzd0551-0096,nzd0551-0097,nzd0551-0098,nzd0551-0099,nzd0551-0100,nzd0551-0101,nzd0551-0102,nzd0551-0103,nzd0551-0104,satname
2014-04-19 22:26:52+00:00,340.51,337.51,337.97,338.76,341.13,341.54,341.80,340.17,343.08,342.21,343.34,343.69,340.57,341.55,340.96,343.95,339.84,340.19,339.94,341.83,343.12,344.10,349.47,347.84,348.74,349.03,347.82,350.47,354.73,349.84,348.43,342.22,334.56,332.83,330.96,328.17,328.45,329.07,333.31,338.27,345.90,346.39,335.86,321.26,309.95,300.94,290.38,283.16,280.79,283.37,285.77,288.07,292.52,297.42,300.31,301.46,306.58,310.85,318.23,325.75,332.99,341.42,349.24,355.61,361.09,364.82,358.84,353.85,357.17,356.96,352.57,355.92,356.82,357.82,353.57,348.38,336.64,346.33,339.60,333.91,332.14,338.46,348.63,353.09,354.23,355.47,350.00,342.76,344.34,341.27,342.10,342.50,342.56,338.23,339.07,339.01,342.29,345.95,343.77,335.79,342.01,351.89,353.56,359.70,356.43,L8
2014-05-05 22:26:35+00:00,342.70,339.11,339.40,339.96,342.86,343.64,343.69,342.25,345.24,343.86,345.44,345.90,341.80,343.36,342.36,345.86,342.74,341.88,341.70,342.57,345.81,345.69,351.13,350.20,351.20,351.04,350.15,353.31,357.38,352.40,351.19,344.70,337.32,334.32,333.27,330.23,329.11,329.48,334.34,337.70,346.72,348.06,337.72,323.89,312.01,301.75,291.02,283.33,280.68,283.06,285.89,288.16,292.44,297.84,300.38,301.75,306.75,310.72,318.34,325.83,333.03,341.45,349.45,355.73,361.34,364.49,358.68,353.83,356.91,356.75,352.78,354.47,355.78,356.55,352.37,346.77,335.38,345.90,339.46,335.48,331.60,338.30,347.45,350.96,352.40,355.06,350.69,342.78,344.42,341.94,343.27,343.51,342.78,339.44,339.63,339.41,342.56,346.39,344.04,336.54,341.85,353.77,353.91,361.05,356.70,L8
2014-05-13 22:24:16+00:00,342.70,339.11,339.40,339.96,342.86,343.64,343.69,342.25,345.24,343.86,345.44,345.90,341.80,343.36,342.36,345.86,342.74,341.88,341.70,342.57,345.81,345.69,351.13,350.20,351.20,351.04,350.15,353.31,357.38,352.40,351.19,344.70,337.32,334.32,333.27,330.23,329.11,329.48,334.34,337.70,346.72,348.06,337.72,323.89,312.01,301.75,291.02,283.33,280.68,283.06,285.89,288.16,292.44,297.84,300.38,301.75,306.75,310.72,318.34,325.83,333.03,341.45,349.45,355.73,361.34,364.49,356.74,353.01,356.40,356.75,352.78,354.47,355.78,356.55,352.37,346.77,335.38,345.90,339.46,335.48,331.60,338.30,347.45,346.33,353.31,353.93,352.30,344.33,345.31,343.47,343.27,343.51,346.35,339.44,339.63,339.41,342.56,346.39,344.04,339.37,341.85,353.77,353.91,361.05,356.70,L7
2014-06-07 22:18:35+00:00,343.86,340.12,340.03,341.09,342.31,343.98,344.09,342.35,344.98,345.22,346.17,345.90,342.40,343.48,342.74,346.19,342.90,342.25,341.94,342.94,347.27,347.03,352.83,352.09,352.50,352.69,351.73,354.52,358.13,353.73,352.38,345.01,337.91,334.92,334.03,331.01,329.45,329.10,335.19,337.87,346.76,347.32,337.56,324.16,312.77,302.85,292.37,282.48,280.34,282.70,285.35,287.05,291.46,297.35,300.76,301.07,306.01,310.12,318.33,326.17,332.50,341.07,348.86,355.53,361.08,363.83,356.11,352.52,356.06,356.42,352.62,354.20,355.52,356.52,352.09,347.40,334.43,347.61,337.48,334.20,328.73,336.54,344.32,343.29,352.60,352.64,353.38,343.50,344.78,343.86,343.52,345.36,349.22,340.84,340.43,341.23,344.92,347.81,345.53,341.18,344.54,357.16,357.44,363.69,358.95,L7
2014-07-16 22:24:29+00:00,344.28,340.25,340.31,343.07,343.44,345.50,345.73,343.71,346.35,346.44,346.97,346.46,342.98,345.39,344.25,347.85,344.60,343.55,343.66,343.63,349.94,349.74,353.95,354.28,354.46,354.99,353.25,357.57,361.28,354.65,354.16,347.04,339.98,336.86,336.90,332.36,329.81,330.08,337.65,340.54,348.93,349.61,338.09,325.05,314.53,304.76,294.69,282.99,281.03,283.34,286.85,289.69,294.13,297.55,301.39,301.33,304.23,308.16,317.27,324.42,330.07,339.35,346.75,354.07,359.39,362.54,354.09,351.40,356.56,356.95,354.51,355.34,355.36,356.45,353.29,349.23,336.97,350.76,332.88,328.77,322.47,335.63,340.19,338.31,358.24,354.58,355.69,349.26,345.73,345.07,345.66,346.06,351.43,342.83,341.19,343.56,347.62,349.62,347.92,343.77,349.58,360.88,361.58,368.05,364.08,L7
2014-07-17 22:20:39+00:00,343.59,339.86,339.78,342.66,342.87,345.33,345.23,343.38,345.96,346.54,347.25,346.77,343.24,345.23,344.34,347.64,344.31,343.43,343.60,343.46,349.20,349.33,352.91,353.54,354.52,354.43,352.49,357.24,360.73,354.18,353.40,345.95,339.41,336.64,336.03,332.08,329.75,330.25,337.38,339.45,348.53,348.71,338.54,325.35,313.72,304.22,293.88,282.43,281.20,283.21,287.50,288.61,294.06,296.20,300.76,300.50,303.81,307.71,316.18,322.91,329.47,338.78,346.63,354.90,359.88,363.08,354.70,352.03,356.85,357.11,354.12,354.45,354.25,355.88,353.20,348.94,337.19,351.41,332.88,328.77,322.47,335.63,340.19,338.31,358.24,354.58,355.69,349.26,345.73,345.07,346.70,345.91,351.23,342.83,341.49,343.64,347.52,350.01,348.03,343.71,349.82,361.34,361.61,368.06,365.18,L8
2014-07-25 22:18:23+00:00,342.41,339.86,339.78,341.72,342.87,345.33,343.87,343.38,345.96,346.54,347.25,346.77,343.60,345.23,345.45,349.78,344.31,343.43,343.23,343.46,349.20,348.85,352.91,353.54,353.46,354.43,352.40,357.24,361.36,353.82,353.40,348.88,338.99,335.76,336.03,332.14,327.75,330.25,337.38,339.45,348.53,348.71,338.54,325.35,311.29,304.22,293.88,281.06,281.20,283.21,287.60,288.61,294.06,296.20,300.76,300.50,303.81,307.71,316.18,322.91,329.47,338.78,346.63,354.90,359.88,363.08,354.70,352.03,356.85,357.11,354.12,354.45,354.25,355.88,353.20,348.94,337.19,351.41,332.88,328.77,322.47,335.63,340.19,338.31,358.24,354.58,355.69,349.26,345.73,345.07,346.70,345.91,351.23,342.83,341.54,343.64,347.52,350.01,348.03,343.71,348.72,361.34,361.61,368.06,365.18,L7
2014-08-02 22:21:10+00:00,341.92,339.35,339.42,341.66,343.03,344.39,344.35,343.03,345.24,346.44,346.89,346.57,343.43,345.19,345.85,350.01,344.74,343.43,343.23,343.46,349.20,348.85,352.91,353.54,353.46,354.43,352.40,357.24,361.36,353.82,353.40,348.88,338.99,335.76,336.03,332.14,327.75,330.25,336.04,338.22,346.73,346.85,336.57,323.95,310.27,303.22,293.54,280.51,280.37,282.89,286.71,288.61,292.74,295.82,299.47,300.21,303.22,307.04,315.37,322.38,328.81,337.87,345.51,354.62,359.84,362.56,355.00,351.74,356.11,356.13,353.10,353.63,353.25,354.47,352.26,347.62,336.24,350.31,336.12,332.25,325.23,338.99,343.95,342.76,357.28,355.10,355.15,348.87,347.05,344.04,344.95,344.42,349.94,341.97,341.21,342.77,346.94,350.00,348.06,344.02,348.51,362.42,361.85,368.40,365.24,L8
2014-08-18 22:21:15+00:00,341.87,338.59,338.68,341.11,342.89,343.98,344.09,342.99,344.90,346.33,346.68,346.49,343.40,344.20,345.23,349.03,343.67,342.84,341.78,341.82,348.05,348.72,352.52,352.30,352.66,354.10,351.24,356.02,360.02,353.50,353.41,348.11,338.79,335.71,336.46,332.48,327.95,331.68,337.04,339.50,347.40,347.32,337.76,324.89,308.83,301.79,292.02,281.56,281.28,283.99,286.93,289.10,292.90,295.84,299.42,299.30,303.40,307.33,315.38,322.89,329.42,338.19,344.87,354.05,359.09,362.52,356.31,352.92,357.36,355.79,352.70,353.44,353.53,354.54,350.07,345.02,336.63,346.59,336.12,332.25,326.80,342.87,344.65,343.55,355.52,353.41,355.69,348.14,344.94,342.97,343.28,344.35,349.46,342.17,341.49,342.62,345.16,347.75,346.41,342.98,348.27,361.21,361.70,366.93,364.18,L8
2014-09-19 22:21:18+00:00,341.65,340.09,339.34,341.08,341.30,343.00,343.56,342.74,343.94,346.32,346.33,347.71,344.12,342.09,343.75,348.41,341.44,340.96,340.12,340.75,347.05,350.49,351.91,353.86,354.10,357.01,351.72,355.46,359.86,353.80,354.43,349.08,339.38,337.17,339.10,335.20,330.10,336.55,336.92,339.71,347.06,346.79,337.73,323.74,307.54,301.02,290.10,281.02,281.60,283.68,286.25,287.63,291.76,294.48,297.95,298.25,301.29,305.47,312.77,320.18,328.97,336.55,344.23,352.49,358.93,363.62,355.48,352.25,355.14,354.23,352.05,352.49,353.19,352.92,349.80,344.94,340.41,348.59,343.61,341.35,342.08,347.24,356.08,346.05,356.24,356.96,359.50,348.81,346.36,344.28,343.96,344.48,349.26,342.62,341.83,343.03,345.25,348.27,346.50,344.82,349.10,361.38,361.37,366.68,362.28,L8
2014-10-05 22:20:58+00:00,341.33,339.67,338.70,340.81,340.77,342.57,343.19,342.28,343.17,345.43,346.39,347.17,343.52,341.03,342.60,346.97,340.55,339.51,338.89,339.72,345.32,349.81,350.75,352.23,352.96,355.80,350.90,354.30,358.61,353.29,353.77,348.23,338.42,336.83,338.35,334.80,329.71,336.29,336.75,339.44,346.89,346.37,337.57,322.92,307.77,301.17,289.92,281.20,281.69,284.31,285.88,287.96,291.97,295.04,298.47,298.90,302.25,305.77,313.97,321.16,330.11,336.85,344.73,352.85,359.20,363.88,355.96,352.59,355.02,354.00,351.57,352.44,353.70,353.19,349.48,344.44,340.15,347.29,341.65,341.16,341.90,344.57,353.30,344.73,352.97,353.69,357.25,345.97,345.26,342.87,343.04,342.86,347.29,341.80,341.24,341.84,343.92,347.16,345.83,343.26,348.12,359.88,360.30,364.94,361.71,L8
2014-10-12 22:27:11+00:00,342.03,340.72,339.51,341.66,341.74,343.73,343.61,342.67,343.30,345.63,346.87,346.92,343.35,341.07,343.70,348.41,342.12,340.30,340.61,341.13,346.07,351.20,351.88,352.73,353.43,356.04,351.41,354.68,358.92,353.12,352.62,347.72,338.09,335.91,337.60,334.53,329.20,335.00,336.30,338.79,345.68,344.13,334.57,320.43,306.77,300.39,289.22,281.18,281.93,284.60,286.26,288.26,292.58,294.95,297.88,299.38,301.78,305.57,314.65,321.10,328.83,336.37,344.55,352.87,358.38,363.08,355.42,351.49,354.62,353.51,351.53,352.06,353.52,353.38,350.15,343.52,339.05,346.92,342.79,340.67,340.51,345.22,355.16,347.95,355.25,356.55,357.70,347.55,346.53,343.07,343.39,341.84,346.96,341.59,341.19,341.93,344.27,347.81,346.69,343.81,348.60,360.01,360.36,365.12,361.94,L8
2014-10-20 22:25:01+00:00,340.58,339.09,337.72,340.09,340.42,341.87,342.25,340.93,341.89,344.28,345.42,345.37,342.10,339.69,342.02,346.66,339.91,339.05,339.50,340.03,344.89,350.13,350.73,351.25,352.07,354.28,349.78,352.91,357.36,352.20,351.63,346.48,337.13,335.50,336.50,333.61,328.92,334.56,335.49,337.96,344.86,343.22,333.66,320.14,306.70,300.32,288.98,281.20,281.54,284.01,285.57,287.62,291.48,294.24,297.59,299.28,300.93,306.34,315.35,321.88,330.02,336.62,344.65,353.32,358.95,363.78,355.98,352.25,355.09,354.04,352.44,353.49,354.69,354.46,351.58,344.47,339.65,346.92,342.79,340.67,340.51,345.22,355.16,347.95,355.25,356.55,357.70,347.55,347.72,344.04,343.27,342.01,348.11,342.42,342.01,342.17,344.32,348.49,347.20,344.79,349.45,361.01,361.47,366.01,362.82,L7
2014-10-21 22:21:25+00:00,340.58,339.09,337.72,340.09,340.42,341.87,342.25,340.93,341.89,344.28,345.42,345.37,342.10,339.69,342.02,346.66,339.91,339.05,339.50,340.03,344.89,350.13,350.73,351.25,352.07,354.28,349.78,352.91,357.36,352.20,351.63,346.48,337.13,335.50,336.50,333.61,328.92,334.56,335.49,337.96,344.86,342.71,333.40,319.94,306.67,300.17,288.71,281.61,281.81,284.19,285.67,287.39,291.33,293.22,297.29,298.83,301.29,306.48,315.76,321.79,329.67,336.22,343.95,352.09,357.82,363.66,355.93,351.93,354.64,353.55,351.32,352.89,354.18,353.80,351.05,343.35,338.68,345.95,341.61,340.29,339.81,344.53,352.89,347.30,353.21,354.68,356.61,347.05,347.44,343.07,342.48,340.97,346.39,341.84,341.43,341.33,344.05,348.08,346.53,343.58,348.58,360.14,360.97,365.71,362.11,L8
2014-10-28 22:27:08+00:00,341.24,340.22,338.59,340.40,341.49,343.13,343.63,341.75,342.85,345.08,346.82,346.21,342.82,340.93,343.27,347.55,340.77,339.30,340.04,340.06,345.45,350.99,351.64,351.60,352.29,354.20,349.93,353.30,357.63,351.80,351.36,346.08,336.74,335.32,335.93,333.60,329.04,334.27,335.37,337.72,345.12,342.39,332.96,320.11,307.06,299.95,288.71,282.15,282.35,285.11,286.43,288.38,292.42,293.76,297.74,299.68,302.74,308.03,316.42,321.88,329.99,336.95,344.67,352.61,358.90,364.20,356.16,352.50,354.92,354.62,351.97,353.68,354.98,355.07,352.13,344.75,339.58,346.24,342.54,340.69,340.12,346.34,354.47,349.68,355.12,356.77,357.16,348.18,347.83,343.33,343.62,341.00,345.83,342.14,340.96,341.43,344.41,348.58,346.14,343.11,348.20,359.96,360.23,365.04,361.32,L8
2014-11-06 22:21:25+00:00,342.29,342.15,340.39,342.26,343.17,344.09,344.89,343.07,344.29,346.64,348.77,347.46,344.05,342.41,344.40,348.46,341.77,341.22,341.75,341.86,346.28,351.95,353.53,352.91,352.69,355.76,351.35,354.64,358.79,352.47,351.88,347.09,337.47,336.29,337.74,335.03,330.63,336.62,337.08,339.80,346.64,343.52,333.92,321.09,308.17,301.35,291.08,284.40,285.02,288.51,288.62,291.11,294.70,296.25,300.08,301.46,305.55,310.33,318.97,323.79,331.77,338.52,346.32,354.71,361.07,365.94,358.14,354.09,357.48,356.98,354.44,355.52,357.54,357.52,355.23,347.32,342.11,347.06,344.12,343.38,341.01,348.48,356.01,352.11,356.70,358.55,358.30,350.73,349.54,344.94,345.65,341.85,347.03,342.72,341.73,342.48,345.60,350.11,347.25,342.99,348.96,360.05,360.41,364.61,361.23,L8
2014-12-15 22:27:04+00:00,341.17,341.84,339.77,341.53,343.82,344.09,344.63,343.12,344.51,346.14,348.75,347.61,343.95,342.68,344.74,349.02,342.00,341.35,341.82,341.99,345.44,351.44,352.95,352.10,352.14,354.85,350.04,354.53,358.72,351.48,351.05,346.94,336.87,335.64,336.90,334.43,330.99,337.31,336.81,340.45,346.54,343.76,333.73,320.68,308.27,301.85,290.86,285.64,286.13,289.60,289.80,292.87,296.25,297.34,300.81,302.22,306.33,311.38,319.92,324.54,332.74,338.96,346.86,355.78,361.66,366.57,362.24,356.43,359.01,357.84,355.75,356.36,358.70,357.52,355.23,347.32,342.11,347.06,344.12,343.38,341.01,348.48,356.01,356.91,356.41,360.17,357.78,350.32,349.18,343.21,345.65,340.98,341.16,344.02,342.42,342.97,346.35,350.79,347.93,339.43,348.09,358.77,359.20,363.39,361.53,L8
2014-12-31 22:26:59+00:00,341.04,341.27,340.05,341.41,343.25,343.80,344.65,342.84,344.40,345.75,348.12,347.08,343.51,341.53,343.61,348.13,341.81,341.33,341.10,342.04,345.32,351.33,352.77,352.37,352.05,354.60,350.91,354.60,358.26,351.74,351.05,346.68,336.40,335.80,336.33,334.25,330.82,337.10,336.03,340.12,345.98,343.25,333.97,320.91,308.40,301.87,290.70,285.56,285.86,289.03,289.41,292.54,295.56,296.87,300.41,301.54,306.00,310.96,319.42,324.23,332.61,338.54,346.46,355.43,361.33,366.03,361.67,355.78,358.20,357.23,354.95,355.46,358.09,357.06,354.38,346.14,341.13,346.71,343.53,343.87,341.94,348.83,355.90,356.66,355.63,359.35,357.55,348.88,348.47,343.12,345.23,341.05,341.21,343.23,342.00,342.58,345.68,350.31,347.46,338.42,347.18,357.52,357.49,362.51,360.08,L8
2015-01-08 22:25:32+00:00,341.95,342.40,341.47,341.96,344.31,344.97,345.91,343.70,345.40,346.70,349.51,348.80,344.46,342.53,344.81,349.36,343.45,342.75,342.44,343.59,346.74,352.43,353.62,353.31,352.89,355.53,351.83,355.91,359.18,353.05,351.61,347.40,337.81,336.81,337.38,335.45,331.71,337.43,336.66,340.50,346.48,343.93,334.84,322.45,309.57,302.92,291.99,287.04,287.56,289.03,289.41,292.54,295.56,296.87,300.41,301.54,306.00,310.96,319.42,324.23,332.61,338.54,346.46,355.43,361.33,366.03,361.67,355.78,358.20,357.23,354.95,355.46,358.09,357.06,354.38,346.14,341.13,346.71,343.53,343.87,341.94,348.83,355.90,356.66,355.63,359.35,357.55,348.88,348.47,343.12,345.23,341.05,341.21,343.23,340.95,342.56,345.91,350.36,347.51,338.59,347.08,357.12,358.26,362.93,360.56,L7
2015-01-16 22:26:59+00:00,343.30,343.63,342.59,343.20,345.12,345.24,346.48,344.69,346.60,347.07,349.56,349.29,345.15,343.08,344.80,349.35,343.54,342.81,342.67,343.94,345.91,351.90,354.24,353.12,353.06,356.06,352.76,356.17,358.04,354.08,352.24,348.41,337.45,336.93,337.12,335.29,331.76,337.52,336.00,340.20,345.91,342.90,334.66,322.28,310.23,303.63,292.35,287.66,287.70,289.08,288.72,293.30,294.16,297.46,299.74,301.11,306.70,311.77,320.07,325.58,333.59,338.77,346.87,355.18,361.25,366.11,362.08,355.43,357.55,356.61,353.95,355.10,358.93,357.52,353.96,344.42,339.35,345.30,343.79,344.85,343.47,348.83,355.90,356.66,355.63,359.35,357.55,348.88,348.47,343.12,344.36,340.63,340.29,343.27,340.73,342.41,345.84,350.11,347.38,338.18,345.51,355.08,356.51,360.59,357.62,L8
2015-01-24 22:25:34+00:00,345.06,344.20,343.10,344.31,345.12,345.24,347.71,344.69,346.60,347.07,349.56,349.29,345.02,343.08,343.96,347.81,343.54,342.81,342.88,343.94,345.91,352.60,354.24,353.12,353.97,356.06,352.88,356.17,357.14,354.43,352.24,345.72,337.68,337.84,337.12,335.55,333.76,337.52,336.00,340.20,345.91,342.90,334.66,322.28,312.37,303.97,292.57,289.61,287.92,289.73,289.13,293.52,294.28,297.89,299.75,301.39,306.78,311.95,319.80,325.69,333.29,338.67,346.60,355.10,361.53,366.30,362.00,355.25,357.35,356.73,353.93,355.57,359.31,358.05,354.72,345.45,339.85,345.50,344.03,344.66,342.39,348.52,355.82,356.73,356.29,360.26,357.45,349.27,349.07,343.85,345.00,340.69,340.56,343.15,340.84,342.34,345.73,350.12,347.38,338.18,346.32,355.08,356.51,359.74,357.10,L7
2015-02-18 22:19:32+00:00,346.06,345.40,343.82,344.64,345.44,345.94,348.11,345.28,345.82,346.87,349.32,349.07,344.71,342.96,343.91,347.69,343.51,343.07,343.01,344.87,346.66,352.75,354.60,354.04,354.38,356.25,354.15,356.80,358.80,354.99,352.14,345.32,337.60,337.72,336.66,334.59,332.95,335.75,335.87,340.36,346.09,342.55,335.46,322.84,312.74,304.24,291.73,290.48,288.88,290.75,290.17,294.26,295.55,298.50,300.89,302.67,307.84,313.41,321.13,326.57,334.36,339.48,348.40,356.18,362.80,366.99,362.56,355.66,358.26,358.11,355.45,356.91,361.11,360.17,356.64,347.16,341.01,345.63,344.19,345.27,343.38,348.45,356.36,356.81,356.53,360.71,357.94,349.46,349.89,344.69,346.65,341.28,340.95,343.79,340.08,342.62,346.19,349.93,346.79,337.38,344.72,353.54,355.32,359.32,356.04,L7
2015-02-25 22:25:48+00:00,346.06,345.40,343.82,344.64,345.44,345.94,348.11,345.28,345.82,346.87,349.32,349.07,344.71,342.96,343.91,347.69,343.51,343.07,343.01,344.87,346.66,352.75,354.60,352.82,354.13,355.68,353.44,355.27,356.14,354.99,349.10,343.13,336.17,335.41,336.66,334.55,332.52,335.55,335.19,340.13,346.09,342.55,335.46,322.84,312.74,304.24,291.73,290.48,288.88,291.06,290.50,293.85,295.56,298.46,301.08,302.26,308.27,313.11,320.96,326.28,333.52,338.95,348.27,356.09,362.67,366.34,361.95,355.57,358.52,358.12,355.22,356.98,361.06,360.65,357.28,347.83,341.51,345.42,344.19,345.27,343.38,348.45,356.36,356.81,356.53,360.71,357.94,349.46,350.57,344.91,346.11,340.91,341.16,342.97,340.08,342.62,346.19,349.93,346.79,337.38,344.72,353.16,354.92,359.40,356.14,L7
2015-03-13 22:25:54+00:00,346.01,344.68,343.34,344.28,344.77,345.12,347.63,345.25,345.55,346.62,348.53,348.93,344.35,342.85,343.25,347.15,342.97,342.18,342.56,344.46,346.40,352.75,354.60,352.82,354.13,355.68,353.44,355.27,356.14,354.99,349.10,343.13,336.17,335.41,336.66,334.55,332.52,335.55,335.19,340.13,346.09,342.35,334.98,321.87,312.06,303.37,291.10,290.01,288.35,290.46,290.35,293.55,295.29,298.18,300.87,302.16,307.96,312.77,320.40,325.67,333.31,338.88,347.44,355.43,361.90,366.11,361.57,354.70,358.24,357.67,355.26,357.30,360.96,360.19,357.15,347.36,340.92,344.81,343.61,344.75,342.30,347.70,356.28,356.91,356.37,360.51,357.41,348.91,350.25,344.86,345.59,340.95,340.79,342.57,339.85,342.48,345.90,350.03,346.84,337.26,344.72,353.16,354.92,359.40,356.14,L7
2015-03-14 22:20:47+00:00,346.38,344.51,343.31,344.07,345.10,344.97,347.50,345.12,345.53,346.47,348.40,348.87,344.02,342.92,342.74,346.83,343.05,341.91,342.29,344.46,346.73,352.23,354.31,352.99,354.28,355.69,353.36,355.70,356.01,355.24,349.80,343.65,336.87,336.16,337.19,335.04,332.54,336.09,335.50,339.86,346.29,342.74,335.05,321.94,311.93,303.23,291.19,290.09,288.14,290.17,290.43,293.57,295.19,297.97,300.83,302.04,307.86,312.53,320.17,325.44,333.08,338.90,347.46,355.09,361.90,366.12,361.71,354.82,358.23,357.70,355.33,357.41,360.97,360.22,357.04,347.09,340.68,344.74,343.91,344.57,342.63,347.47,356.38,357.05,356.51,360.87,357.86,348.72,350.37,345.22,345.71,341.54,341.20,342.57,340.24,342.54,346.13,349.59,346.36,337.72,344.51,353.31,354.70,359.70,356.17,L8
2015-04-06 22:26:20+00:00,347.44,345.37,344.49,344.93,346.45,345.95,348.75,345.94,346.38,347.33,349.16,349.48,344.71,344.25,343.58,347.51,344.02,342.98,343.72,345.58,348.77,353.29,355.76,353.96,355.21,356.26,354.81,356.81,356.90,355.86,349.03,343.47,336.94,336.10,337.58,335.34,332.84,335.94,335.36,339.49,346.16,342.45,334.75,322.40,312.11,303.29,291.31,290.63,288.57,290.10,291.07,293.92,295.56,297.20,299.56,301.61,307.69,313.06,320.09,324.88,332.08,338.63,346.95,355.00,361.77,366.16,361.98,354.63,358.70,357.64,355.51,357.91,361.19,360.51,358.29,347.73,340.58,344.83,344.90,344.74,341.52,348.33,356.92,358.28,358.30,362.22,358.14,350.58,351.76,346.59,346.82,341.94,342.10,342.98,339.81,342.59,347.29,350.26,346.68,338.60,345.16,354.19,354.78,360.99,356.57,L8
2015-05-09 22:20:34+00:00,347.67,343.11,343.15,343.06,343.84,343.97,347.62,344.41,344.22,344.85,345.73,348.79,343.33,341.49,339.93,344.57,342.29,340.79,341.33,344.89,347.60,350.46,352.91,353.33,355.23,355.37,354.32,355.70,353.52,357.27,346.96,341.78,336.01,334.54,336.36,333.89,330.64,335.02,333.08,337.69,343.51,341.05,333.89,320.88,310.75,301.92,289.85,289.15,286.63,286.40,287.70,289.70,294.76,297.31,299.66,300.86,308.06,311.92,317.91,324.28,332.11,337.50,345.85,354.95,361.30,365.60,361.57,354.01,357.98,356.60,354.55,358.02,361.48,359.68,356.81,347.08,339.16,343.89,343.34,345.16,343.07,346.11,355.79,357.07,356.17,361.03,356.92,345.67,350.43,346.56,341.31,339.23,338.87,340.63,338.04,341.37,346.11,348.43,345.72,337.04,343.48,352.11,354.03,360.29,356.05,L7
2015-05-24 22:26:02+00:00,343.07,339.15,338.77,338.67,339.77,338.76,341.92,340.59,341.15,341.18,342.80,345.31,340.03,337.75,337.33,341.23,338.98,337.49,337.68,341.35,344.46,347.32,350.48,350.41,352.09,351.39,350.66,353.14,350.22,352.46,345.13,339.30,333.33,332.05,333.51,332.18,329.30,333.17,331.07,335.13,340.37,337.58,331.15,318.59,308.73,300.28,288.03,287.13,284.96,284.64,285.31,287.36,292.07,294.89,297.58,298.84,305.37,309.17,315.09,321.21,328.17,334.30,342.34,351.58,357.59,361.68,357.34,351.01,354.56,353.72,351.78,355.00,358.65,356.52,352.87,344.06,336.01,339.63,337.18,338.43,343.07,338.10,348.19,349.04,348.82,361.03,350.02,339.79,344.57,340.79,337.42,335.16,335.19,338.10,336.78,338.58,343.06,345.63,343.67,334.70,339.98,348.97,350.69,357.55,354.16,L8
2015-07-12 22:20:31+00:00,342.86,337.43,335.95,337.21,337.72,336.28,338.98,339.21,339.44,340.21,339.76,343.49,337.51,334.93,334.01,336.84,334.20,334.07,335.26,337.73,341.31,344.67,348.51,347.79,351.16,349.57,347.28,350.13,346.86,349.19,341.87,336.45,330.29,328.82,331.07,328.80,325.34,330.29,327.17,331.70,336.14,332.15,324.93,311.48,303.30,295.08,283.29,282.29,279.60,282.05,283.03,284.29,289.24,292.89,296.41,296.59,301.64,305.74,311.55,317.16,325.40,330.52,338.42,349.35,354.73,358.08,356.93,347.93,351.61,352.00,349.32,354.11,357.47,357.21,353.56,344.51,335.78,338.40,337.65,339.09,342.38,338.24,347.43,346.67,349.72,366.22,348.54,340.04,346.11,341.67,336.76,334.08,334.11,336.67,337.17,337.66,342.06,344.73,342.36,335.04,340.04,347.85,347.78,356.16,352.37,L7
