dates,satname,nzd0551-0000,nzd0551-0001,nzd0551-0002,nzd0551-0003,nzd0551-0004,nzd0551-0005,nzd0551-0006,nzd0551-0007,nzd0551-0008,nzd0551-0009,nzd0551-0010,nzd0551-0011,nzd0551-0012,nzd0551-0013,nzd0551-0014,nzd0551-0015,nzd0551-0016,nzd0551-0017,nzd0551-0018,nzd0551-0019,nzd0551-0020,nzd0551-0021,nzd0551-0022,nzd0551-0023,nzd0551-0024,nzd0551-0025,nzd0551-0026,nzd0551-0027,nzd0551-0028,nzd0551-0029,nzd0551-0030,nzd0551-0031,nzd0551-0032,nzd0551-0033,nzd0551-0034,nzd0551-0035,nzd0551-0036,nzd0551-0037,nzd0551-0038,nzd0551-0039,nzd0551-0040,nzd0551-0041,nzd0551-0042,nzd0551-0043,nzd0551-0044,nzd0551-0045,nzd0551-0046,nzd0551-0047,nzd0551-0048,nzd0551-0049,nzd0551-0050,nzd0551-0051,nzd0551-0052,nzd0551-0053,nzd0551-0054,nzd0551-0055,nzd0551-0056,nzd0551-0057,nzd0551-0058,nzd0551-0059,nzd0551-0060,nzd0551-0061,nzd0551-0062,nzd0551-0063,nzd0551-0064,nzd0551-0065,nzd0551-0066,nzd0551-0067,nzd0551-0068,nzd0551-0069,nzd0551-0070,nzd0551-0071,nzd0551-0072,nzd0551-0073,nzd0551-0074,nzd0551-0075,nzd0551-0076,nzd0551-0077,nzd0551-0078,nzd0551-0079,nzd0551-0080,nzd0551-0081,nzd0551-0082,nzd0551-0083,nzd0551-0084,nzd0551-0085,nzd0551-0086,nzd0551-0087,nzd0551-0088,nzd0551-0089,nzd0551-0090,nzd0551-0091,nzd0551-0092,nzd0551-0093,nzd0551-0094,nzd0551-0095,nzd0551-0096,nzd0551-0097,nzd0551-0098,nzd0551-0099,nzd0551-0100,nzd0551-0101,nzd0551-0102,nzd0551-0103,nzd0551-0104
2015-03-14 22:20:47+00:00,L8,346.29,338.95,338.96,337.38,344.67,339.86,342.03,339.96,341.53,341.02,343.42,345.06,337.14,340.56,334.88,341.00,341.57,336.57,337.02,342.12,347.89,343.94,347.75,351.67,353.16,351.97,349.21,357.32,351.11,352.90,352.00,344.45,339.95,338.99,336.80,335.36,327.70,336.07,333.79,330.55,342.73,341.33,329.37,317.17,304.67,295.59,287.02,285.37,279.97,280.70,285.69,288.05,288.09,289.54,294.11,294.71,300.79,303.09,311.39,315.02,322.75,331.99,340.53,344.42,355.69,360.16,356.91,349.58,352.06,351.91,350.08,352.69,354.42,354.02,350.00,338.42,331.99,337.41,341.48,335.65,337.56,340.02,351.88,353.71,354.35,360.56,355.78,342.66,346.51,344.04,341.51,340.88,339.94,337.52,339.52,337.81,343.56,339.20,336.30,337.91,337.39,349.56,347.12,358.45,352.16
2015-04-06 22:26:20+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.58,299.48,,,,,,,,,,,,,,,361.23,360.66,367.49,369.44,368.72,366.06,356.21,347.69,,,,,,,,,,,,,,,,,,347.12,347.63,355.57,354.79,352.20,347.91,350.08,366.07,362.27,373.66,364.61
2015-05-09 22:20:34+00:00,L7,344.64,336.27,331.40,335.92,340.82,342.91,348.92,338.37,339.64,340.72,339.35,344.23,340.58,337.81,333.91,341.14,337.72,336.64,341.55,342.39,344.83,346.85,348.01,353.40,351.03,349.83,345.34,348.32,348.68,353.49,345.46,340.91,336.35,333.01,332.36,328.23,322.16,334.72,326.88,332.44,337.89,335.08,323.16,310.87,301.19,294.72,287.51,279.38,271.95,274.77,273.96,269.20,,,,,,,,,,,,,,,,,,,,,,,,,,155.70,,,,,,,,,,,,,333.69,334.86,330.42,338.56,337.87,341.64,349.01,351.99,350.30,338.59,353.18,357.27,361.58,366.10,359.93
2015-05-24 22:26:02+00:00,L8,312.43,312.82,309.59,309.60,316.68,308.86,309.24,319.09,321.06,316.90,323.59,322.15,318.08,312.74,320.00,318.65,316.62,315.27,312.93,317.42,323.36,329.62,337.22,331.14,331.17,324.90,326.24,336.33,328.37,325.41,334.35,323.75,316.28,316.64,318.50,322.09,320.43,320.84,316.96,316.97,320.58,312.17,311.67,302.37,292.54,287.61,273.63,273.15,273.59,272.71,268.31,270.73,275.37,277.70,283.28,286.80,288.65,292.41,297.61,302.56,303.47,314.55,320.34,330.39,333.91,336.56,330.18,332.44,332.86,332.91,331.85,333.08,338.50,336.88,327.38,321.87,316.19,312.21,308.40,307.41,303.06,308.06,319.80,318.62,320.66,324.55,324.69,317.90,317.18,313.68,316.10,313.17,315.12,322.32,327.52,315.46,317.59,322.34,329.03,317.73,317.38,325.87,325.88,334.73,338.73
2015-07-12 22:20:31+00:00,L7,337.97,330.53,330.97,329.74,332.92,336.08,335.82,335.43,337.23,342.08,333.24,342.09,328.64,319.44,324.63,324.82,321.01,330.27,330.75,328.23,333.08,344.76,342.87,341.82,348.52,344.70,340.08,343.31,341.82,339.01,328.39,329.47,320.42,318.80,318.37,313.95,312.02,316.56,311.47,322.15,325.10,313.01,303.74,293.45,282.39,274.58,270.39,264.90,266.59,261.99,266.95,265.68,268.97,274.74,283.97,276.75,272.46,279.99,289.60,285.98,308.33,301.01,308.90,335.66,333.91,332.52,353.76,328.07,327.05,336.11,330.16,334.67,339.17,343.48,338.82,326.51,316.00,318.96,330.33,335.72,326.63,340.15,339.41,332.97,347.23,366.58,,,340.83,337.03,,,,334.92,334.39,336.81,340.84,345.04,341.77,333.63,344.93,,,,
2015-07-19 22:26:43+00:00,L7,341.56,343.13,342.39,338.74,335.17,338.65,344.58,341.06,341.27,338.04,340.12,347.46,337.77,335.11,335.44,340.47,341.27,336.67,340.13,338.19,348.08,344.07,350.83,345.96,348.26,348.91,347.60,342.79,348.05,346.97,341.57,336.26,332.89,331.82,334.18,329.86,325.02,330.32,330.40,332.98,338.13,330.08,319.22,310.11,,,,,,,293.28,288.02,287.40,295.91,298.29,292.83,295.26,314.84,311.57,321.96,324.01,333.03,338.25,351.76,357.55,365.40,354.41,350.94,349.73,350.46,337.81,343.75,354.82,,,,,,,,,,344.32,352.60,352.10,342.04,348.29,342.40,340.67,332.92,342.33,330.33,338.36,341.49,338.11,343.57,348.70,350.51,353.00,338.70,343.23,359.63,358.94,,
2015-08-04 22:26:46+00:00,L7,,,,,,,,,,,,,,,,342.51,348.12,337.24,336.55,341.02,342.97,353.56,348.90,358.53,355.27,351.51,353.87,354.89,354.37,358.28,354.00,345.51,336.90,336.08,341.82,336.77,341.55,331.07,343.73,343.08,346.80,342.06,331.38,315.23,,,,,,,,,,,,,301.93,302.61,303.48,323.30,333.87,335.39,345.98,355.55,372.64,374.75,361.41,364.90,366.56,370.42,369.58,373.94,378.94,374.37,375.60,354.25,349.89,350.30,,,,,,,,,,,,,,,,,,,,,348.56,344.91,353.68,364.16,363.48,364.82,363.45
2015-08-21 22:20:33+00:00,L8,345.10,344.05,341.04,342.70,348.99,351.29,354.16,349.27,349.56,350.62,352.31,350.87,348.23,349.01,348.85,351.02,343.79,343.79,347.73,339.20,349.53,353.25,358.22,355.36,353.22,351.53,345.04,349.39,353.28,346.23,352.06,341.16,342.12,339.13,341.66,336.87,337.95,337.86,336.83,342.71,346.99,343.25,334.11,322.95,309.04,304.71,296.66,294.78,294.40,299.97,292.16,303.67,303.45,307.25,308.29,307.87,311.78,312.86,326.61,328.48,336.52,343.15,354.85,366.38,370.32,370.50,373.97,365.86,375.05,369.28,366.63,369.66,381.17,373.67,366.90,357.69,353.59,350.39,350.72,348.82,352.86,353.17,,,,,,,350.12,342.99,348.45,342.60,343.68,342.05,340.67,346.38,354.27,353.51,349.67,340.07,352.39,354.27,357.02,361.76,357.93
2015-09-21 22:26:55+00:00,L7,336.95,341.68,339.98,341.06,343.02,341.14,344.47,346.76,348.09,347.43,343.71,349.03,347.46,345.06,342.68,345.14,342.01,339.70,341.66,342.79,346.25,346.45,352.48,345.61,352.40,350.54,341.77,345.72,346.35,344.47,344.80,341.36,339.62,336.68,343.71,343.82,339.81,342.44,339.78,339.03,342.89,336.15,326.11,314.97,302.40,293.94,284.66,283.19,287.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.68,342.40,346.15,342.02,342.05,335.84,337.30,345.14,347.47,353.19,355.56
2015-09-29 22:26:59+00:00,L8,353.83,350.07,345.46,349.95,352.87,351.01,358.05,355.49,356.33,355.77,359.91,358.69,355.69,353.20,354.99,352.65,353.87,350.40,343.97,347.49,352.31,356.13,355.51,355.25,353.97,354.01,351.73,350.31,353.70,352.22,353.24,346.56,341.23,344.07,344.99,340.58,340.74,344.61,344.86,343.96,351.55,342.58,338.62,322.93,312.02,305.37,298.12,297.67,297.42,302.79,300.48,303.64,308.15,307.95,313.84,313.95,321.95,324.49,331.63,335.07,340.11,355.16,364.23,367.94,374.66,376.87,373.64,364.19,368.75,372.79,366.56,371.98,376.75,371.30,371.59,364.10,352.22,357.85,349.27,342.58,346.08,354.27,361.11,364.11,361.30,363.05,362.75,356.75,358.26,357.77,357.00,351.12,348.87,351.26,348.76,353.07,358.21,358.40,355.34,345.16,350.69,367.55,362.44,373.61,364.56
2015-10-16 22:21:25+00:00,L7,346.77,339.15,343.14,342.72,341.78,349.03,345.88,335.62,339.28,337.75,338.15,342.54,339.77,337.91,341.28,341.49,340.78,337.66,340.34,340.56,348.10,352.00,351.45,354.84,353.25,350.95,349.41,346.07,353.19,348.20,349.45,340.92,334.15,337.63,333.00,330.17,330.43,333.39,332.70,334.20,338.03,328.79,319.14,312.02,300.29,295.08,291.95,290.49,288.90,285.09,282.06,289.89,278.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.37,349.43,344.42,342.24,342.14,343.85,348.20,351.61,350.07,351.82,344.17,349.40,361.34,362.19,373.05,
2015-10-31 22:27:04+00:00,L8,350.58,347.32,345.59,343.60,348.10,348.74,345.50,341.48,346.11,345.97,342.11,350.75,348.13,343.43,343.85,346.89,342.71,341.40,342.24,344.37,344.85,349.51,355.91,353.03,356.06,355.99,349.56,354.46,350.84,347.20,349.03,337.34,332.58,336.49,336.50,329.80,330.77,330.90,333.01,334.46,340.32,333.73,326.30,318.31,307.07,301.09,293.06,287.86,293.99,291.71,294.78,297.07,296.42,303.54,301.50,304.00,306.12,316.65,318.52,327.16,324.42,335.71,346.31,350.83,361.85,368.72,365.69,359.69,365.29,365.77,358.82,365.36,373.97,370.24,365.23,355.68,349.14,,,,,,,,,,,,356.43,350.10,348.52,344.02,339.45,335.49,340.00,345.27,350.73,352.74,346.44,339.22,344.99,359.96,355.34,364.51,357.94
2015-11-01 22:21:39+00:00,L7,348.92,344.39,346.46,343.68,344.52,345.98,342.77,348.29,342.78,347.57,345.02,347.86,349.00,341.95,342.18,346.39,340.31,345.69,339.28,348.61,,,,,,,,,,,,,,,,,,,,,,,,318.13,305.65,292.78,289.34,289.74,288.20,291.46,290.25,303.30,300.26,301.02,298.58,301.12,304.19,306.13,314.69,325.35,332.08,336.46,341.94,352.21,357.28,361.71,362.31,359.70,370.07,363.73,366.45,368.71,372.32,374.36,363.67,358.52,347.69,348.07,350.10,345.60,351.82,351.64,362.46,366.66,365.78,365.60,360.73,356.64,358.12,349.63,350.17,348.71,345.39,335.20,339.61,341.42,349.30,,,,,,345.08,355.41,353.62
2015-12-26 22:28:17+00:00,L7,359.49,360.25,353.11,355.66,358.77,362.66,359.51,360.68,354.33,356.06,351.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.50,306.25,299.62,300.19,298.60,306.25,302.15,308.77,308.59,307.13,310.43,310.60,312.61,314.93,321.23,333.42,335.20,348.38,352.90,364.93,367.17,371.95,369.62,363.93,367.17,365.98,370.63,374.52,381.09,377.62,375.56,366.09,356.83,351.74,354.55,350.05,351.64,356.95,362.21,366.18,369.98,373.73,370.41,360.20,362.47,357.10,361.81,354.42,352.65,353.43,349.29,349.26,355.89,356.75,,,,,,362.18,358.91
2015-12-27 22:21:19+00:00,L8,365.30,359.98,355.20,358.67,360.14,362.74,365.64,364.97,366.95,365.88,368.22,363.99,362.60,354.56,360.33,358.60,361.83,354.84,358.56,357.75,363.17,370.83,370.03,365.97,368.35,372.32,364.43,366.88,364.19,359.58,356.03,353.40,347.56,345.47,345.59,344.59,342.33,341.22,340.53,342.10,349.80,341.69,334.53,324.43,313.80,309.36,302.27,301.42,306.78,306.17,307.11,307.06,307.58,311.93,309.84,314.22,313.49,320.61,327.62,336.86,340.77,345.53,353.18,365.75,372.16,377.86,373.12,366.24,374.21,370.70,371.52,373.67,381.31,377.24,379.24,368.03,363.08,359.67,357.34,356.41,359.21,359.17,371.93,372.48,374.48,372.72,374.54,366.66,367.09,358.99,364.88,357.15,356.86,353.03,350.15,354.34,357.13,361.15,357.97,349.89,349.54,366.70,366.14,365.42,367.27
2016-01-11 22:28:33+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.10,340.94,329.54,323.48,307.38,298.48,,,,,,,,,,,,,,,,,,,,,,,356.53,366.38,361.55,360.70,,,,,,,,,,,,,,,,,,,,,,,,,,348.08,348.45,350.43,339.75,,,357.65,360.05,357.35
2016-01-19 22:27:03+00:00,L8,342.09,335.67,338.04,339.51,333.32,332.99,333.96,341.40,336.51,333.16,340.36,,,,,,,,,,,,,,,,,369.98,352.78,337.84,329.39,302.33,295.05,329.62,331.35,328.52,323.92,328.97,326.00,329.38,329.26,320.36,316.55,304.80,299.98,290.08,284.99,288.20,282.86,289.49,294.05,289.39,295.53,298.40,296.30,300.47,296.77,301.93,313.35,312.12,319.42,326.21,329.68,341.44,349.39,353.72,348.31,348.00,350.96,352.83,350.04,362.00,357.61,360.53,356.49,345.55,334.96,339.99,338.82,337.74,342.56,342.66,354.92,360.26,356.35,359.23,354.34,353.37,356.36,346.89,345.02,350.04,342.39,335.44,335.79,339.85,340.86,339.41,341.14,329.00,336.72,341.19,348.52,353.25,350.49
2016-02-28 22:28:54+00:00,L7,338.92,329.23,331.02,329.08,332.36,334.79,340.17,336.25,334.01,332.76,338.93,339.84,334.30,332.16,335.11,337.46,332.92,333.22,333.86,338.09,338.44,343.77,347.67,344.82,352.04,352.16,348.11,344.97,344.58,341.02,336.56,334.03,322.54,325.73,327.51,324.22,319.25,319.95,320.01,326.09,332.07,322.45,309.02,302.47,293.77,283.14,276.61,277.62,276.60,281.63,281.46,287.10,285.92,286.43,286.24,293.66,294.51,299.10,302.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.33,340.51,340.48,339.36,335.46,336.94,335.33,335.01,331.40,335.06,346.71,340.92,330.74,337.33,343.30,345.54,347.32,
2016-03-07 22:26:50+00:00,L8,332.61,330.69,326.00,328.80,329.70,332.23,333.64,331.55,329.99,331.40,332.78,334.03,328.72,327.07,327.68,330.80,328.98,327.22,327.01,328.58,332.80,339.59,340.21,339.31,342.97,338.65,336.60,338.50,342.44,336.67,331.07,329.30,321.91,319.31,319.03,315.70,313.85,314.82,314.22,316.17,320.92,311.75,306.99,293.54,284.61,275.55,264.69,265.92,265.39,268.41,271.25,269.87,276.56,278.39,282.43,287.67,288.54,291.27,298.40,301.19,307.02,317.22,319.81,330.68,340.46,341.01,337.27,332.55,335.49,337.11,335.37,345.84,346.96,349.74,348.18,333.98,321.28,328.44,325.41,320.93,316.86,330.86,343.92,333.57,337.74,343.71,,,340.24,334.04,334.07,327.46,327.75,322.87,323.65,325.88,323.24,325.66,324.60,316.22,317.29,331.80,329.90,335.94,342.83
2016-03-16 22:21:00+00:00,L8,340.91,338.61,334.82,336.75,340.11,339.63,341.87,339.70,340.78,340.51,340.09,342.43,340.66,339.41,336.17,341.89,335.89,333.89,332.90,332.62,342.34,346.42,344.93,347.12,346.76,348.53,343.54,344.01,346.92,344.46,342.88,335.35,328.18,334.31,329.73,328.25,323.62,324.75,327.59,327.12,330.30,320.06,316.55,305.79,296.49,293.45,280.80,280.67,283.08,281.85,289.28,285.90,287.90,293.35,292.26,296.67,300.22,299.65,309.66,312.37,323.27,329.47,333.64,345.27,352.17,358.15,351.71,348.91,352.08,353.96,352.25,357.74,360.11,364.92,357.60,347.97,340.87,341.80,337.30,335.71,334.49,339.70,,,,,,342.73,344.34,343.04,338.91,338.55,332.83,331.03,330.59,324.76,323.58,338.30,335.76,325.90,327.63,338.05,338.94,344.54,344.37
2016-05-02 22:29:20+00:00,L7,331.11,331.90,333.72,329.41,331.05,333.25,336.52,331.82,330.97,333.71,333.40,334.17,327.55,329.05,330.74,333.18,331.54,335.91,329.92,336.92,340.64,344.32,345.84,342.82,340.77,344.20,339.51,340.98,341.49,336.59,335.98,328.80,322.85,323.11,327.15,322.26,319.04,318.20,320.20,321.50,322.41,311.84,308.48,292.72,284.27,279.38,271.79,269.26,264.41,263.69,263.95,265.44,273.97,280.24,281.15,280.09,287.69,289.04,294.66,297.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.64,348.74,344.64,349.66,342.77,339.68,334.71,331.07,337.14,333.30,342.02,332.92,325.97,330.12,339.57,336.98,345.32,
2016-05-03 22:20:25+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.73,296.88,300.91,303.73,314.21,322.08,330.49,337.96,342.34,335.89,331.57,332.86,334.63,333.15,340.19,345.93,349.49,345.41,336.34,326.93,325.19,324.51,323.70,322.56,,,,,,,,,342.16,340.63,337.55,334.68,332.23,334.56,334.55,337.05,337.87,338.86,326.00,329.89,346.73,338.82,352.52,343.17
2016-05-11 22:23:11+00:00,L7,343.11,339.03,334.82,335.34,335.95,332.00,334.75,338.71,338.83,343.49,339.20,337.68,335.73,338.45,338.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.80,281.50,270.77,269.64,269.49,276.04,270.00,271.60,271.20,283.68,282.23,281.31,285.23,286.63,291.11,300.27,307.93,315.00,333.79,340.51,341.12,346.11,348.68,342.13,339.61,335.77,341.80,357.78,377.28,380.66,368.74,356.68,343.55,342.51,341.87,337.70,,,,,,,,,,,348.90,344.63,343.49,338.45,339.49,348.79,,,,,,358.71,353.10,357.52,352.48
2016-06-03 22:29:29+00:00,L7,318.67,312.16,314.86,317.69,321.85,320.65,318.54,317.96,322.58,320.47,321.41,321.32,320.36,316.64,317.36,323.54,318.50,312.84,314.63,325.53,325.20,327.11,333.97,336.16,333.73,332.94,328.95,329.35,328.47,322.36,319.84,315.07,308.63,306.88,304.59,304.83,297.48,303.78,299.53,308.63,299.03,300.85,289.58,282.43,275.27,262.56,253.19,256.46,255.23,252.71,251.32,261.26,261.14,265.80,266.37,267.39,273.65,,,,,,,,,,,,,,,,,,,,,90.49,,,,,,,,,,313.05,316.48,314.20,325.40,321.42,320.69,312.14,311.17,315.08,323.65,326.28,324.18,317.91,324.81,339.51,340.74,345.33,
2016-06-11 22:26:39+00:00,L8,348.64,337.36,342.62,341.91,345.56,340.99,345.44,346.09,349.23,345.31,347.28,349.69,345.62,339.19,339.23,342.27,338.16,336.92,336.09,339.98,344.06,348.48,347.15,348.40,353.65,350.70,345.58,341.55,347.17,343.29,339.19,331.25,329.47,325.72,327.10,324.24,320.65,321.22,318.72,322.50,323.68,306.14,300.30,295.74,287.71,282.43,273.68,271.50,270.18,270.18,272.05,276.61,275.23,280.89,280.95,282.17,286.64,287.43,297.29,303.09,301.84,316.89,327.51,333.15,344.17,348.62,340.78,335.04,342.40,341.04,339.62,349.61,356.35,359.92,354.21,340.89,,334.84,328.41,332.83,326.05,333.44,342.64,352.28,348.16,346.87,,,,340.08,336.08,337.09,337.15,334.10,334.35,340.06,343.13,346.16,345.92,336.21,339.19,346.69,346.27,354.89,348.10
2016-06-27 22:26:47+00:00,L8,339.94,339.72,339.10,337.56,343.42,346.69,343.84,343.60,344.73,347.16,346.67,347.36,344.85,341.61,340.88,345.82,341.73,339.78,342.35,341.86,344.69,350.76,353.06,354.71,358.08,356.29,352.30,355.84,352.36,348.83,350.77,338.25,331.15,334.68,333.67,331.84,329.02,330.66,327.75,330.72,333.65,321.24,311.35,294.09,286.21,280.81,272.02,270.78,271.41,277.45,276.96,277.78,278.50,281.00,286.51,287.81,292.92,293.84,302.91,302.08,321.03,322.89,333.02,341.65,351.41,357.27,346.13,335.89,336.18,341.66,347.04,352.91,364.23,364.91,361.93,348.76,334.92,338.73,335.35,331.60,327.86,341.26,343.63,357.72,355.25,359.69,362.52,349.36,351.55,349.52,350.74,351.09,347.61,339.61,336.99,346.99,350.19,349.91,351.91,338.24,349.56,357.11,352.13,355.45,356.85
2016-06-28 22:23:45+00:00,L7,,,,,,,,,,326.07,327.63,327.21,331.72,326.00,328.57,334.15,329.28,338.04,330.92,330.26,347.17,349.16,346.04,351.60,350.72,349.11,345.62,343.83,343.73,343.12,341.46,329.19,323.01,324.30,325.99,322.57,317.28,320.73,317.85,324.11,322.05,309.37,305.04,295.18,281.10,273.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.51,157.90,170.93,165.18,,,,,,,,,,,81.33,,,331.29,338.07,343.83,359.05,346.89,368.60,,,358.53,359.45,367.52
2016-07-06 22:20:41+00:00,L8,351.85,345.80,347.04,345.87,347.06,351.51,354.63,346.47,350.90,350.94,352.92,354.79,353.73,345.84,348.28,343.53,351.90,343.88,346.27,352.03,352.90,355.68,359.33,360.78,364.79,363.75,362.96,362.20,364.71,358.59,353.78,339.05,345.18,343.79,346.44,338.59,334.11,336.93,334.93,336.85,348.77,324.55,315.50,306.53,296.08,288.49,280.04,272.01,278.69,280.33,283.14,279.19,285.26,283.80,281.07,288.42,289.73,295.27,303.85,308.84,309.99,327.62,337.95,355.85,363.50,362.63,365.19,349.63,363.33,350.46,361.67,364.70,373.44,377.49,375.76,356.10,344.63,350.98,348.99,346.56,,,,,,,,,,,,,,345.95,347.56,351.10,353.37,357.18,355.75,347.56,354.17,367.31,365.44,376.73,371.48
2016-07-21 22:29:33+00:00,L7,,,,,,,,,,363.33,362.92,368.28,353.92,354.46,354.50,360.02,361.87,,,,,,,,,,,,,,,,341.25,337.94,345.87,345.12,333.24,330.14,326.47,336.47,339.30,323.47,308.29,300.14,297.94,300.66,287.37,289.87,290.18,292.16,291.57,289.46,287.31,300.10,295.18,294.02,303.46,304.86,303.81,309.48,338.10,344.93,366.73,363.97,365.63,378.39,372.21,366.07,362.57,368.56,371.40,378.08,387.44,386.78,385.39,355.40,348.86,346.94,347.57,,,355.40,364.33,365.61,370.62,371.85,371.53,362.39,365.19,358.46,358.37,357.84,352.34,355.67,351.57,355.24,361.41,368.77,362.44,353.80,363.30,370.75,374.54,,
2016-07-30 22:23:24+00:00,L7,312.28,318.57,317.35,319.63,319.26,322.36,320.37,316.95,316.04,313.30,313.18,310.26,303.31,310.41,307.94,315.46,311.09,311.89,311.26,314.70,316.46,319.98,328.32,327.60,331.29,328.99,328.51,328.94,323.98,311.92,307.08,288.37,296.93,289.47,285.48,,283.31,289.22,289.62,287.64,298.97,,,283.41,270.51,272.66,259.16,,384.25,379.94,375.69,363.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.16,145.24,167.38,151.29,,,,,,,,,,,,,,,321.62,322.29,318.86,318.53,318.90,318.83,314.64,
2016-08-22 22:29:37+00:00,L7,354.76,,347.93,,,,,,,,,,,,,,,,,,,,,,,368.98,361.78,362.07,368.66,364.17,360.09,352.71,342.39,351.81,346.79,348.83,342.31,,,,,,,,,,,295.42,292.88,302.52,302.03,296.72,298.29,305.43,299.11,300.41,309.72,313.40,318.15,322.96,333.82,348.82,355.52,363.58,368.99,370.93,372.55,365.36,369.75,367.39,367.40,377.01,386.51,382.76,381.17,374.07,359.27,361.47,354.64,350.86,353.75,363.53,365.29,367.65,370.13,375.24,,359.84,359.84,359.48,363.16,356.57,353.04,353.16,349.31,351.84,,,,,,365.98,365.96,363.23,365.96
2016-09-08 22:21:00+00:00,L8,350.94,342.40,343.99,341.54,345.22,341.95,348.08,348.56,343.93,343.08,345.12,347.93,343.91,341.84,342.92,346.35,344.88,342.39,340.08,347.03,351.85,351.39,351.57,355.10,355.87,357.57,351.93,352.69,355.48,350.66,350.48,340.04,335.02,336.72,335.37,333.04,329.97,332.73,331.40,333.61,332.07,319.99,313.24,299.83,294.60,284.53,278.62,279.56,279.70,283.02,284.35,283.91,285.45,287.39,295.02,294.29,297.59,299.87,306.89,311.10,324.86,331.36,338.77,346.22,357.15,361.07,353.05,352.53,357.23,360.09,359.83,365.78,371.30,371.22,369.79,355.96,345.11,347.44,346.36,339.83,338.10,,,,,,,,,346.04,344.03,342.67,337.16,335.41,339.00,341.39,342.44,344.73,342.59,333.35,343.09,351.63,352.55,356.75,353.92
2016-11-11 22:21:31+00:00,L8,343.90,347.00,330.55,340.27,335.86,339.38,336.79,338.60,336.01,341.20,340.65,343.67,340.26,338.87,338.74,342.99,333.80,335.29,333.70,335.73,351.29,353.06,367.00,361.33,356.46,354.49,353.95,349.23,352.67,347.37,351.13,332.44,336.67,332.84,328.17,325.47,317.41,325.63,321.46,327.27,329.73,319.12,307.51,290.37,280.09,270.39,260.32,262.35,262.82,271.50,272.50,274.89,274.57,281.88,283.89,287.82,297.73,296.29,309.01,307.58,323.90,326.47,340.03,340.21,355.15,356.17,347.11,341.16,350.30,349.94,351.32,361.17,,,,,,,,,,,,,,,,,,,,,,336.02,336.78,343.61,344.46,343.32,344.86,341.75,336.20,355.72,353.45,358.35,356.59
2016-11-18 22:27:18+00:00,L8,351.03,348.50,348.02,350.47,352.15,355.24,356.56,350.18,349.95,356.26,355.83,350.90,348.37,344.67,347.67,346.42,345.75,344.91,345.76,347.60,352.94,356.72,358.62,357.64,360.31,361.16,352.64,354.83,355.21,352.26,350.44,345.72,337.87,335.47,341.71,337.46,334.38,331.54,329.84,334.34,335.14,328.86,319.35,309.55,294.95,283.76,275.60,280.16,281.52,287.64,290.00,291.93,294.25,295.90,298.96,303.87,302.07,309.62,317.97,318.59,324.22,339.75,352.48,353.90,359.71,363.01,363.31,359.37,359.37,365.44,367.26,371.32,379.61,383.31,381.57,371.83,359.17,356.35,347.03,341.44,349.10,354.39,359.19,364.89,364.24,364.23,367.09,354.71,357.19,353.03,355.93,351.30,350.32,350.00,343.15,348.19,353.68,356.69,352.90,350.41,351.89,367.02,361.25,371.82,357.77
2016-12-04 22:27:17+00:00,L8,364.50,361.09,361.51,354.99,361.44,362.71,361.47,364.26,361.71,363.08,364.62,366.87,357.34,356.52,359.55,365.08,361.97,360.78,354.33,368.08,368.62,371.82,372.16,368.80,372.87,374.38,366.08,366.35,370.28,364.26,363.61,350.81,350.01,352.99,348.89,343.67,339.63,340.29,339.72,339.00,338.82,330.22,322.85,307.53,296.27,292.09,287.75,290.69,299.55,299.11,301.58,301.39,297.95,297.01,303.73,309.09,317.76,321.47,328.30,333.32,334.87,344.42,358.74,364.55,364.48,379.09,374.08,366.88,370.43,370.50,369.62,375.92,390.36,385.29,390.50,376.86,364.05,360.50,359.94,352.87,348.60,356.71,369.55,372.33,369.93,372.78,373.65,363.58,367.33,367.01,365.86,360.24,359.15,356.26,357.73,355.41,360.82,363.13,360.02,352.74,364.82,370.98,372.42,373.75,376.76
