,dates,chi0494-0000,chi0494-0001,chi0494-0002,chi0494-0003,chi0494-0004,chi0494-0005,chi0494-0006,chi0494-0007,chi0494-0008,chi0494-0009,chi0494-0010,chi0494-0011,chi0494-0012,chi0494-0013,chi0494-0014,chi0494-0015,chi0494-0016,chi0494-0017,chi0494-0018,chi0494-0019,chi0494-0020,chi0494-0021,chi0494-0022,chi0494-0023,chi0494-0024,chi0494-0025,chi0494-0026,chi0494-0027,chi0494-0028,chi0494-0029,chi0494-0030,chi0494-0031,chi0494-0032,chi0494-0033,chi0494-0034,chi0494-0035,chi0494-0036,chi0494-0037,chi0494-0038,chi0494-0039,chi0494-0040,chi0494-0041,chi0494-0042,chi0494-0043,chi0494-0044,chi0494-0045,chi0494-0046,chi0494-0047,chi0494-0048,chi0494-0049,chi0494-0050,chi0494-0051,chi0494-0052,chi0494-0053,chi0494-0054,chi0494-0055,chi0494-0056,chi0494-0057,chi0494-0058,chi0494-0059,chi0494-0060,chi0494-0061,chi0494-0062,chi0494-0063,chi0494-0064,chi0494-0065,chi0494-0066,chi0494-0067,chi0494-0068,chi0494-0069,chi0494-0070,chi0494-0071,chi0494-0072,chi0494-0073,chi0494-0074,chi0494-0075,chi0494-0076,chi0494-0077,chi0494-0078,chi0494-0079,chi0494-0080,chi0494-0081,chi0494-0082
10,1987-01-22 14:01:45+00:00,233.0408008457461,236.05220315263466,231.30684646277962,225.30167692920867,232.28212694165853,237.47417309580146,247.3373174659733,277.3460715230523,285.882278628663,266.09448319665944,264.5384501019586,254.29276824223672,248.53780677812455,236.79662371532567,224.2910237125326,226.927784137431,248.2504825924338,236.96785075839125,224.46552274350304,224.40766163722105,220.3174442495093,197.73866607869667,218.45552220980989,236.28303295080627,243.31232372360603,241.00936081908313,232.746904167698,254.4055224204292,272.545227284527,233.55090068329568,234.32219091413526,224.73052396486418,213.9062301664698,201.85527654353794,213.3161935634712,227.67964770161527,225.45680613872676,222.00694541869808,219.86209720476188,227.19464742868252,231.90463725573602,243.83808972136006,221.98710052701543,202.2311146201345,199.31366770990547,208.4369572286409,233.06353752379178,249.21647064793888,240.26620556479878,224.4570228942252,216.57200818587285,228.43966649555597,222.02970556032585,207.08535754135698,182.25531095173983,207.95536907418213,209.11137136103343,216.90223361987674,211.77773876381588,213.9808878296733,213.31712560333477,216.06442101392895,227.13310704734636,222.80054078346149,224.73874110304183,222.7100567036033,211.97633678099228,221.16290504106675,228.5422536385585,217.670570232595,184.46828597167217,174.2525080985111,180.26759641434302,182.52509593365795,171.4976525159747,178.73460172422045,231.52181421320827,248.85369250826662,239.43926382045765,236.5932745643608,210.20539893471167,186.67244716125026,166.85477944340562
11,1987-02-07 14:02:20+00:00,222.08757787203444,213.23118300474846,244.16032335659145,253.7287018846548,247.64757911831896,240.30413375656838,239.04108115028924,262.7102318553151,271.81645139519964,262.0988668352346,262.1979195182039,245.22777524895662,247.81901812715452,245.64176582965524,225.44592395813856,220.97706923570408,246.70911199792783,235.6654118021537,208.60175327580194,211.65008801634673,229.7157204092875,225.64594163588782,218.17861410309956,220.2523463286802,232.9948938961709,215.09981743166537,228.55032023744027,266.18638292173426,267.7382021626558,228.24472012661028,225.50565268154534,229.7811095680371,228.32050837865808,212.31921420357835,209.26940181816593,221.75039349140468,208.76151901234678,214.38529952372335,237.40498500056847,227.66216881669612,215.75948302481504,242.00140747755339,246.52174109383623,224.57072133259214,209.56500380279923,210.9036596092705,217.8296878332178,234.73845105504546,238.87277243718233,216.58933348605404,221.40443747351824,215.55127062156203,221.04396713238646,207.27522936579396,206.69991883902208,220.38891885543873,199.85874195715502,201.42318372924706,216.28205068293215,204.48716342954037,224.16585288553912,240.5470419300127,227.40112647024057,214.70553724431227,231.93823277378272,238.1118901193293,224.64812273161428,216.72601192344496,222.96063934321012,209.1109282916874,186.72179347741138,170.16500885475767,172.75022121809224,179.7303454402046,168.87869275405444,192.94974106884374,230.3521786245421,244.39270572802303,244.90231888240442,245.65527905711426,203.58131064931837,180.1365118900176,174.68324198184
12,1987-03-27 14:04:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.68126880706058,,,,,,,,,,123.61935348246512,,126.44668452616051,,,,
13,1998-02-21 14:18:05+00:00,,,173.6826173311614,179.2768626890578,201.19355824920467,237.07711003037363,242.1815988150654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.83921295608582,,,,,,,,,,,,,,,,,128.9502859294953,,153.23586384937798,192.19559655061127,163.1989048606074,,,,
14,1998-08-25 14:14:16+00:00,198.18382713785076,195.39222944780437,194.79104039138795,196.6347327909528,217.0428975573506,227.40316644472017,217.96279750580692,191.18930321675313,189.97226009512133,198.28034510172705,204.562701425019,197.982177944653,207.49136984407244,212.20437860539317,201.95889523413206,174.68891334116776,168.87869902699657,164.43445961819813,181.9110547070069,188.1356110314592,195.2922672663189,203.09383319300943,203.90163023953238,215.27541754503713,207.1042753067532,199.04472630482223,179.02871781108897,170.48065350235328,180.83356248896484,182.53131843148427,163.8616455489528,192.66546127875284,191.49945145152037,212.53917892356478,204.122783146094,190.47931884091528,178.41348987630235,163.19771487637814,158.4031755458424,,,171.19615488267178,205.03800408258314,217.05953347945757,243.35021276251678,247.44730689519804,239.61378393358575,214.08993894723886,181.07309372261471,173.6630628271691,192.8293273631789,210.8567058356407,224.4374849706873,206.11598668472726,184.2191776019117,183.96343011072926,195.08571768183015,204.89439816137534,210.66156254386982,195.89601164242347,188.2499626469443,178.63645732946034,179.75123944448566,189.57762757619588,200.03593486642805,179.87387945578345,174.7550707798238,170.3368168595175,186.7101180720304,211.84168900507322,206.52726199891924,175.82869450678814,159.14514704433915,186.2143384471717,203.3929382920898,195.15354249745272,190.8909201938729,184.308499403666,183.36673565816457,200.8093904438252,200.62095454165976,198.68785805303963,184.70569324513679
15,1998-09-01 14:20:31+00:00,198.90270242441449,187.78705579601348,192.6075888866318,201.2345591617203,215.32955515530762,216.2974684407175,213.41135236004504,211.75460671541018,197.9808375373731,200.0803624166077,200.34131169872452,210.99737867206642,196.20303583952497,208.41282638465353,197.64714417243735,179.24928456148228,176.4279236288039,176.7283684905945,171.6895134080633,183.767325331434,191.85598647660277,197.39452753269572,199.65992355393985,203.91813173600514,204.45627735024095,200.82770957079396,188.27932403609117,183.24268741598985,186.40675974802187,180.48075071894954,165.13914784670493,196.91645928895036,195.28332508379916,213.96324286259667,210.47643406460818,200.2344398058248,173.76936801007258,160.6260338489615,159.120402559552,156.5064214162145,173.53470094129946,177.8885616858692,209.1314536919524,220.68994335093487,236.10361986428052,251.36563133002818,236.96558226768465,226.64436620943277,186.75509840309144,177.0358735745172,195.47130382169127,203.1169866281176,220.97685475686788,219.41180156334505,192.11623492250382,188.02972333554558,190.88842280895088,189.88697946075004,204.82855304074062,193.70120763808882,184.8773537071208,182.38742256809402,181.6602483270927,169.31109085324564,190.66202251967115,182.7319036011657,177.43850177192914,173.32108966736718,177.3997166989092,192.9460054435201,190.827631392731,175.24167132479138,148.73555407539857,167.43326901250188,187.8346155085609,191.90306134602156,179.70737945444313,173.25158988084553,180.68039432322993,205.66143638314952,197.36351926660518,186.18373513007674,169.61056495927386
16,1998-09-10 14:14:22+00:00,189.2916270561472,193.7960155485152,205.63221366970714,215.4487186215017,228.0430623594127,224.91305204241615,,203.97419037148012,188.42241988064575,192.36376421062593,185.0783374622425,188.2709504514392,186.04910157576825,193.2774738066073,,176.9107015268032,184.18171884528329,172.61604081494087,166.2799360911668,158.19477396405898,,,,,,,,167.3106578455661,177.69831399850506,177.55325849522188,154.39020596634225,176.06935511770746,192.09531161075427,,,,,,145.97803242774833,158.97027792216983,157.00992141184253,154.39557449113053,196.8502461545085,204.90062946037204,234.09649869038878,241.13082369462265,233.2558594772948,225.71947733312362,195.35893274020503,172.424424326416,171.21203209376688,200.29690386714807,205.93368054314487,205.39477902162338,193.4067611190496,190.6041049938615,186.15834991874948,183.99371794248268,197.8634773222817,200.23921456955856,186.01500694979978,189.63351780163836,190.4641501589102,174.68350410188637,180.74974987380034,178.8318994859088,186.01807876087014,169.6818905703922,172.40477883563773,176.52695226790027,199.19622349269716,184.55458839662475,156.31996932006206,155.42679131375954,182.18063246744208,194.8861179244708,190.32183504555198,165.27619903703004,166.9713180020579,187.86724342219128,205.18134539222734,192.89686067596446,177.4532789560493
17,1998-09-17 14:20:38+00:00,197.6317971951409,211.73752274088403,222.19318682241138,225.02481731850764,228.15078829691305,234.36342752515924,223.1132193008832,207.31670096582826,198.95255657039078,201.5487100909423,199.75038366878096,206.7588270701494,211.65836724016117,203.53108397692716,205.5258801806924,206.15647557621662,202.8870285558092,188.85178395267363,174.23499678688813,167.3073619535955,187.83094347470504,204.30225477311942,214.67294845311687,200.91976423806454,219.08773895124756,221.0092930158402,210.92991541945295,179.05408679407972,176.9215500107681,187.84744288449602,179.44198981330447,181.92374433459597,194.00520307071707,213.3666970658538,219.19987637851114,218.86950269253578,190.70224324246564,162.16293164968718,153.8169496619716,158.84088102301877,173.10793934270657,178.88718403409734,201.0830436965927,210.71054384267958,241.36754832286525,248.57352126260213,243.1561596435775,232.32010586874466,195.63246815399683,183.60980518712483,185.99885496001428,199.3718711663365,210.08315127309208,209.50128142078233,216.18287908278432,201.92858560356146,198.79104180619973,191.10382621617558,196.63175747504226,198.24259641328032,193.97710651144567,195.58716760534892,199.2585802697725,190.75026594953363,182.269299440424,193.6382659726393,195.3860374714987,187.52928081952626,174.3347777909916,181.88844233475135,207.65584750076795,181.86814431363177,162.94611360638464,168.1210226751201,185.37516888978928,204.3116193907235,208.21110799549,184.46749905699855,175.82655217299083,198.88390927966984,206.067321942833,203.93769951589508,193.54248707121542
18,1998-10-03 14:20:40+00:00,174.18081188879086,181.81937084058546,197.76162756428658,201.8868936786601,216.0101023735031,206.41445784564343,206.1959383729376,183.62717233202056,172.88099264060241,175.51375763598327,171.95619767531034,179.64758106709823,,171.6341959850305,,169.66925780987705,173.27710502850022,170.34364070367914,156.86697079199885,166.77875095757878,165.7887717380466,,,179.10861639390308,184.98535113503533,171.4489998068417,177.20522901719056,155.03816831136646,162.76038382228833,154.87860511725341,150.69732578119996,171.08349014431897,170.06586000788184,,167.6627415481928,154.00416343298147,171.65280073032199,145.964721283083,149.49089440552814,150.5031431372468,149.96117155298165,155.7187890650974,178.08366284399904,181.65532483906713,200.84120102190622,204.12040090409337,194.8166393302489,,170.0046766604837,171.25208818152282,173.93804682323994,191.09974155142393,183.17905494091147,183.52981059240938,162.34124713384455,172.69542036052408,166.90985280634334,178.6657743956214,183.81407569794996,177.24282364862114,163.6193672659603,172.48486837989523,179.01388254050147,171.2385709181636,173.7463465689209,161.06302446174303,163.49428156633033,157.4381201875335,156.66285448005783,172.98030057647748,170.32048119309067,162.08515278887228,152.4679732112147,147.74500361033142,162.8545190761107,178.69387936782698,173.29820194577616,156.51429198849405,163.157654287175,169.3323603919718,185.7890054195296,170.06371359707316,153.7347273500442
19,1998-11-29 14:14:40+00:00,202.84814775731456,196.11554492145018,203.51379535767103,239.620357925914,277.98554376588936,298.6123512074465,291.4910666351523,266.7938605410311,237.64983320892696,208.4463013649256,204.08536624159063,207.11733283855637,215.59423493275978,193.8619189361882,191.25535834853645,197.73369195321231,213.15241092343575,199.03653854283243,187.56601394427045,197.68181100176332,219.48936092253408,224.45423974414214,229.8668946835316,217.70697242635373,206.131677758875,209.59649604085553,208.50455142343708,,222.67440474594198,211.66126731287497,202.20267069363592,197.13128795278945,209.69939855548404,213.62106670438672,205.54792985130274,192.48883669365185,193.48337866422128,212.15172493798073,,220.60712360448682,202.9404120005036,192.606290468944,189.41023544924838,196.55774713796933,208.7874023658457,222.06253961801394,234.4202135865482,232.27458347181732,227.9634563059831,223.13915783587356,220.80712020187735,225.18780257589694,225.27956182179526,213.3140427971867,196.99438980392318,195.48732994006434,198.4362408910097,199.2528376199869,208.6022986894534,199.85640425166602,198.16824396394327,207.8131265245981,216.79149332947978,222.06974961760423,226.6623425096613,206.7525320028098,177.88683919853577,166.95452249238213,173.13930993229263,193.84516192862935,198.61655029109008,171.63907143557924,155.3754432193962,173.95248845976573,198.70318392334502,227.34589310669318,216.85594741851654,197.1753699295875,193.7701369301219,203.9349586227429,208.9114800800753,195.8022280359615,184.00809023646778
20,1998-12-22 14:20:53+00:00,225.9941868609675,210.68597004057858,217.94946880813694,233.7765295635583,259.9209395586762,283.62561654016173,292.33760256985346,284.46965928659597,284.6798938720363,,215.7218261800905,207.27587899825326,200.25892906585014,204.43187273589018,195.29825352855102,201.4576052093808,227.42629167598324,225.67515919441593,216.36354661823,219.5402006075309,205.07254318306875,207.44627627738893,230.3657530804506,251.2333343646774,229.72356574008452,217.53090434658452,232.29292809071222,,238.38925086693024,223.82813441081555,225.88776749415504,233.70514234125713,225.213238980264,218.519414175025,218.12899395620377,210.58478082640585,205.33177378163438,211.3578567092169,,210.2501125234063,203.59098927699603,237.9422768931288,222.99908245320708,210.81946509751728,221.24298122702146,217.2552909995029,217.36839876745535,212.33090227938527,229.5414591134602,248.49863974147587,246.99580258178833,243.84300965080809,229.2713026662248,226.5816765015959,211.41575102209947,212.09187433987825,217.97129212856072,213.31385814121896,199.57153456619235,205.46507372469162,220.70605728085485,217.33340473332322,230.19068217305863,221.39358389908944,218.2238613623382,215.15091732340426,199.20223607263995,196.7687330724983,192.08802505216528,182.30714684231137,190.3273405036007,176.2055145610596,159.86784446358007,182.74033172516835,213.3265906297317,244.3076977795858,244.6383510606832,224.66450388348466,212.82345426314066,211.27662796513115,202.23079385852753,206.73147451854788,193.19937167766372
