,dates,chi0494-0000,chi0494-0001,chi0494-0002,chi0494-0003,chi0494-0004,chi0494-0005,chi0494-0006,chi0494-0007,chi0494-0008,chi0494-0009,chi0494-0010,chi0494-0011,chi0494-0012,chi0494-0013,chi0494-0014,chi0494-0015,chi0494-0016,chi0494-0017,chi0494-0018,chi0494-0019,chi0494-0020,chi0494-0021,chi0494-0022,chi0494-0023,chi0494-0024,chi0494-0025,chi0494-0026,chi0494-0027,chi0494-0028,chi0494-0029,chi0494-0030,chi0494-0031,chi0494-0032,chi0494-0033,chi0494-0034,chi0494-0035,chi0494-0036,chi0494-0037,chi0494-0038,chi0494-0039,chi0494-0040,chi0494-0041,chi0494-0042,chi0494-0043,chi0494-0044,chi0494-0045,chi0494-0046,chi0494-0047,chi0494-0048,chi0494-0049,chi0494-0050,chi0494-0051,chi0494-0052,chi0494-0053,chi0494-0054,chi0494-0055,chi0494-0056,chi0494-0057,chi0494-0058,chi0494-0059,chi0494-0060,chi0494-0061,chi0494-0062,chi0494-0063,chi0494-0064,chi0494-0065,chi0494-0066,chi0494-0067,chi0494-0068,chi0494-0069,chi0494-0070,chi0494-0071,chi0494-0072,chi0494-0073,chi0494-0074,chi0494-0075,chi0494-0076,chi0494-0077,chi0494-0078,chi0494-0079,chi0494-0080,chi0494-0081,chi0494-0082
10,1987-01-22 14:01:45+00:00,224.26354959202092,227.27495189890948,223.40732033442697,218.12028953979717,224.38260081330588,230.29278570638996,240.75437902567944,270.1646841336408,278.7008912392515,258.1949570683068,256.6389239736059,247.11138085282522,242.46124821785327,231.15410505221664,218.64850504942356,220.34484569713712,240.35095646408115,230.89129219811997,219.81874266800148,221.85942740226858,217.39169383160092,193.0918860031951,212.3789636495386,229.7000945105124,237.669805060497,236.07215698886273,228.3582785408354,250.81482872572346,266.90270862141796,227.90838202018665,228.24563235386398,219.08800530175515,209.25945009096824,198.0935974347986,208.66941348796962,223.0328676261137,220.8100260632252,217.3601653431965,216.82381792462624,223.90317820853556,227.25785718023445,237.76153116108878,215.40416208672156,195.64817617984062,194.37646387968508,204.48719416446457,230.1377871058834,245.45479153919953,234.99985481256368,221.02244631668057,212.9813144911671,223.7928864200544,218.2680264515865,202.1481537111366,176.17875239146855,201.37243063388826,203.03481280076215,212.95247055570042,207.82797569963955,209.5922622028107,208.37992177311438,212.4737273192232,222.74448142048377,218.15376070795992,221.14804740833608,218.94837759486396,208.93805750085664,217.572211346361,225.81827911154033,214.63229095245936,180.07966034480958,170.09486276779919,175.62081633884145,178.7634168249186,166.85087244047313,174.34597609735786,228.48353493307263,245.419115930722,235.6775847117183,232.83159545562145,204.93904818247657,181.40609640901516,162.20799936790405
11,1987-02-07 14:02:20+00:00,220.23710401197087,211.3807091446849,242.49489688253422,252.21467781733006,245.98215264426173,238.79010968924362,237.65322575524155,261.1962077879904,270.3024273278749,260.4334403611774,260.5324930441467,243.71375118163186,246.5379208394182,244.45217549104294,224.25633361952626,219.58921384065638,245.0436855238706,234.38431451441738,207.62209064400358,211.11285366987664,229.09889578926632,224.66627900408946,216.89751681536325,218.8644909336325,231.8053035575586,214.0589258853796,227.6250833074085,265.4293708880719,266.5486118240435,227.05512978799797,224.22455539380903,228.5915192294248,227.3408457468597,211.52615397783683,208.28973918636757,220.77073085960632,207.78185638054842,213.40563689192498,236.76443635670032,226.9682411191723,214.77982039301668,240.72031018981707,245.13388569878853,223.18286593754445,208.52411225651346,210.0709463722419,217.2128632131966,233.94539082930393,237.76248812114417,215.86523501907266,220.64742543985588,214.57160798976366,220.25090690664493,206.2343378195082,205.41882155128576,219.00106346039104,198.5776446694187,200.59047049221846,215.44933744590355,203.5619264995086,223.12496133925336,239.79002989635035,226.47588954020878,213.7258746125139,231.18122074012035,237.31882989358778,224.00757408774612,215.9689998897826,222.3863543521559,208.47037964781924,185.7965565473796,169.28846860525388,171.77055858629387,178.93728521446306,167.89903012225608,192.02450413881195,229.71162998067393,243.66860726104164,244.1092586566629,244.86221883137273,202.4710263332802,179.02622757397944,173.70357935004165
12,1987-03-27 14:04:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.00483961080943,,,,,,,,,,126.94292428621397,,130.56158171175431,,,,
13,1998-02-21 14:18:05+00:00,,,171.71625819703786,177.4892634762182,199.22719911508113,235.28951081753405,240.54296620329578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.85603338902405,,,,,,,,,,,,,,,,,127.79360408589321,,152.47957187471508,191.3406577966445,162.26254336816763,,,,
14,1998-08-25 14:14:16+00:00,200.81306798512745,198.02147029508106,197.15735715393697,198.78592984781554,219.40921431989963,229.5543635015829,219.93472814126443,193.34050027361587,192.12345715198407,200.64666186427607,206.929018187568,200.13337500151573,209.31161350757168,213.89460486435675,203.64912149309563,176.66084397662527,171.2450157895456,166.25470328169737,183.30300574380044,188.89893901937825,196.1686808820778,204.48578422980296,205.72187390303162,217.24734818049464,208.79450156571679,200.52367428141537,180.3433382347273,171.55625203078466,182.52378874792842,184.22154469044784,165.68188921245203,194.35568753771642,192.8914024883139,213.6659964295405,205.51473418288754,191.8712698777088,179.80544091309588,164.58966591317167,159.31329737759202,,,173.01639854617102,207.00993471804065,219.03146411491508,244.8291607391099,248.63046527647256,240.49019754934466,215.2167564532146,182.65063823098072,174.69189620219043,193.90492589161028,212.24865687243422,225.56430247666304,207.5949346613204,186.03942126541094,185.93536074618677,196.9059613453294,206.07755654264986,211.84472092514434,197.2106320660618,189.72891062353744,179.71205585789173,181.065859868124,190.9695786129894,201.11153339485944,181.0006969617592,175.66519261157342,171.4124153879489,187.52608936946112,212.75181083682284,207.84188242255757,177.07412438181393,160.53709808113268,187.34115595314745,204.78488932888334,196.46816292109105,191.8010420256225,185.3373327786873,184.4935531641403,201.93620794980095,202.19849905002576,200.26540256140564,186.09764428193031
15,1998-09-01 14:20:31+00:00,201.59011574791126,190.47446911951025,195.02626087777887,203.43335188094494,217.7482271464547,218.49626115994212,215.4269123526676,213.9533994346348,200.17963025659773,202.49903440775478,202.7599836898716,213.19617139129105,198.06355275579196,210.1404492354729,199.3747670232567,181.26484455410485,178.846595619951,178.5888854068615,173.11226163814982,184.54754210277176,192.75179091776835,198.81727576278223,201.52044047020684,205.9336917286277,206.1839002010603,202.33937956526088,189.62303069783954,184.34208377560216,188.13438259884123,182.2083735697689,166.99966476297192,198.64408213976972,196.70607331388567,215.11499142980958,211.8991822946947,201.6571880359113,175.1921162401591,162.048782079048,160.05066101768548,157.51420141252578,174.95744917138597,179.7490786021362,211.14701368457497,222.70550334355744,237.61528985874745,252.57496732560173,237.86138670885023,227.79611477664568,188.3675463971895,178.08747009240724,196.57070018130358,204.5397348582041,222.12860332408079,220.92347155781198,193.9767518387708,190.04528332816815,192.74893972521787,191.0963154563236,206.03788903631417,195.0449142998372,186.38902370158772,183.48681892770634,183.00395498884106,170.73383908333216,191.76141887928347,183.8836521683786,178.36876023006263,174.4204860269795,178.2337415234427,193.8762639016536,192.17133805447938,176.51465658328985,150.15830230548508,168.5850175797148,189.2573637386474,193.24676800776993,180.63763791257662,174.30318639873556,181.83214289044284,206.81318495036243,198.97596726070324,187.7961831241748,171.03331318936037
16,1998-09-10 14:14:22+00:00,184.51076493899603,189.015153431364,201.3294377642711,211.53710416201437,223.74028645397664,221.00143758292882,,200.06257591199278,184.5108054211584,188.06098830518988,180.77556155680645,184.35933599195187,182.73927395620206,190.20406244558154,,173.32505493893981,179.87894293984724,169.30621319537468,163.74889144091028,156.80678173649895,,,,,,,,165.35485061582244,174.6249026374793,174.47984713419612,151.08037834677606,172.9959437566817,189.56426696049775,,,,,,144.32311861796524,157.17745462823814,154.478876761586,151.08574687156434,193.26459956664513,201.31498287250866,231.40726374949125,238.9794357419046,231.66223877157773,223.67053642577312,192.49041546991432,170.5536521936177,169.2562248640232,197.76585921689156,203.88473963579438,202.70554408072584,190.0969334994834,187.01845840599813,182.8485222991833,181.84232998976464,195.71208936956367,197.84878351098297,183.32577200890225,187.6777105718947,188.0737191003346,172.15245945162985,178.79394264405667,176.7829585785583,184.36316495108704,167.72608334064853,170.921063006177,174.87203845811717,196.80579243412157,182.28996949902682,153.78892466980554,153.37785040640904,179.64958781718556,192.4956868658952,188.66692123576888,163.40542690423175,164.9223770947074,185.81830251484078,202.31282812193663,190.02834340567375,174.92223430579278
17,1998-09-17 14:20:38+00:00,210.78588954256128,224.8916150883044,234.03186993508973,235.78725651185158,239.9894714095914,245.12586671850318,232.97878856144848,218.0791401591722,209.71499576373472,213.38739320362066,211.5890667814593,217.52126626349335,220.76504655760604,211.98728620026884,213.9820824040341,216.0220448367819,214.72571166848755,197.9584632701185,181.1989280296401,171.12629198994335,192.21564092384517,211.26618601587137,223.77962777056175,210.78533349862983,227.54394117458924,228.40846996126416,217.50696159316314,184.4353063907517,185.37775223410978,196.3036451078377,188.54866913074935,190.37994655793764,200.96913431346903,219.00416521474824,226.1638076212631,225.83343393528773,197.6661744852176,169.12686289243914,158.37028932069404,163.7736656533014,180.07187058545853,187.99386335154222,210.948612957158,220.57611310324486,248.7667252682892,254.4928628189413,247.54085709271763,237.9575740176391,203.52492356244906,188.75705871437629,191.38007455668625,206.33580240908844,215.72061942198653,216.9004583662063,225.2895584002292,211.79415486412674,207.8977211236446,197.02316777251474,202.55109903138143,204.8196425869905,201.37628345686963,200.9683872020209,205.83562644348268,197.71419719228558,187.65051903709596,199.27573412153373,199.93937713022115,192.91050041619823,178.41708231260483,186.4417819934738,214.23289367447813,188.09903016240986,169.9100448491366,173.75849082401453,192.33910013254123,210.8886655644337,212.76444765421246,189.61475258425,181.46402032188527,204.52137742856428,213.95977735128523,211.8301549243473,200.50641831396737
18,1998-10-03 14:20:40+00:00,186.91088361172135,194.54944256351595,209.21869211492404,212.30240690651232,227.46716692414054,216.82997107349564,215.74349216513548,194.04268555987278,183.29650586845463,186.97082218662072,183.4132622259478,190.06309429495045,,179.8178135212001,,179.21681160207493,184.73416957913767,179.15676728109256,163.60642052766795,170.47457823197794,170.0321289790234,,,188.65617018610095,193.16896867120494,178.6096651509901,183.57026487865582,160.24592492529257,170.94400135845794,163.06222265342302,159.51045235861338,179.26710768048858,176.80530974355094,,174.4021912838619,160.74361316865057,178.39225046599108,152.7041710187521,153.89745769423484,155.27692003334573,156.70062128865075,164.53191564251082,187.6312166361969,191.202878631265,208.00186636605463,209.8489331794121,199.05999657122572,,177.642719694242,176.23342059484344,179.14580343716605,197.83919128709303,188.63479996502454,190.6904759365578,171.15437371125796,182.24297415272196,175.72297938375675,184.39430667094013,189.54260797326867,183.6078595100864,170.78003261010872,177.69262499382134,185.37891840196673,177.9780206538327,178.954103182847,166.5187694858561,167.90084485503704,162.64587680145962,160.61356639407074,177.38686386518418,176.68551705455593,168.115186762892,159.2074229468838,153.2007486344445,169.5939688117798,185.05891522929224,177.70476523448286,161.49562440181467,168.61339931128808,174.78810541608487,193.42704845328788,177.70175663083145,160.4741770857133
19,1998-11-29 14:14:40+00:00,203.10518339164463,196.37258055578025,203.74512742856808,239.8306598085477,278.2168758367864,298.8226530900802,291.68384336089986,267.0041624236648,237.86013509156066,208.67763343582266,204.3166983124877,207.32763472119007,215.77218267960367,194.0271561296861,191.42059554203433,197.92646867895988,213.3837429943328,199.21448628967633,187.70209163303343,197.75643425043978,219.57503946731077,224.59031743290512,230.0448424303755,217.8997491521013,206.2969149523729,209.74107858516618,208.6330692406021,,222.83964193943987,211.82650450637286,202.38061844047982,197.29652514628734,209.83547624424702,213.7312248333853,205.68400754006572,192.62491438241483,193.61945635298426,212.2878026267437,,220.70351196736058,203.0764896892666,192.7842382157879,189.60301217499594,196.7505238637169,208.93198491015636,222.17820565346247,234.50589213132488,232.38474160081591,228.11767768658115,223.23973699713315,220.9122711431942,225.32388026465992,225.38971995079385,213.45862534149734,197.17233755076708,195.6801066658119,198.6141886378536,199.36850365543543,208.71796472490192,199.98492206883105,198.31282650825392,207.91827746591494,216.9200111466448,222.2058273063672,226.76749345097815,206.8626901318084,177.9758130719577,167.05967343369898,173.21907961191232,193.9341358020513,198.7450681082551,171.76082515710402,155.51152090815918,174.06264658876432,198.839261612108,227.47441092385822,216.94492129193847,197.2759490908471,193.8802950591205,204.0451167517415,209.06570146067335,195.95644941655954,184.14416792523076
20,1998-12-22 14:20:53+00:00,221.32440539280003,206.01618857241112,213.74666548678624,229.9557992714213,255.7181362373255,279.80488624802473,288.83526646872787,280.64892899445897,280.8591635798993,,211.5190228587398,203.45514870611626,197.0260034340419,201.4298703634968,192.29625115615764,197.9552691082552,223.22348835463254,222.4422335626077,213.89130937037663,218.18445760064355,203.51594936034627,204.97403902953556,227.13282744864236,247.7309982635518,226.72156336769115,214.90415227074033,229.9580373566285,,235.38724849453686,220.82613203842217,222.6548418623468,230.70313996886375,222.74100173241064,216.51807926009607,215.6567567083504,208.11254357855248,202.859536533781,208.88561946136352,,208.4989444728435,201.11875202914266,234.70935126132056,219.4967463520815,207.3171289963917,218.61622915117727,215.15388933882755,215.81180494473287,210.32956736445635,226.73959023255972,246.67133394958427,245.08543743571983,241.3707724029547,227.2699677512959,223.9549244257517,208.18282539029124,208.58953823875265,214.7383664967525,211.2124564805436,197.470132905517,203.1301829906079,218.07930520501066,215.42303958725472,227.8557914389749,218.92134665123606,216.3134962162697,213.14958240847534,197.58577325673582,194.8583679264298,190.63878252756157,180.69068402640724,187.99244976951698,173.99351281298027,157.3956072157267,180.73899681023943,210.85435338187833,241.97280704550207,243.02188824477906,222.83719809159305,210.82211934821174,209.27529305020224,199.42892497762705,203.9296056376474,190.72713442981035
