dates,nzd0377-0000,nzd0377-0001,nzd0377-0002,nzd0377-0003,nzd0377-0004,nzd0377-0005,nzd0377-0006,nzd0377-0007,nzd0377-0008,nzd0377-0009,nzd0377-0010,nzd0377-0011,nzd0377-0012,nzd0377-0013,nzd0377-0014,nzd0377-0015,nzd0377-0016,nzd0377-0017,nzd0377-0018,nzd0377-0019,nzd0377-0020,nzd0377-0021,nzd0377-0022,nzd0377-0023,nzd0377-0024,nzd0377-0025,nzd0377-0026,nzd0377-0027,nzd0377-0028,nzd0377-0029,nzd0377-0030,nzd0377-0031,nzd0377-0032,nzd0377-0033,nzd0377-0034,nzd0377-0035,nzd0377-0036,nzd0377-0037,nzd0377-0038,nzd0377-0039,nzd0377-0040,nzd0377-0041,nzd0377-0042,nzd0377-0043,nzd0377-0044,nzd0377-0045,nzd0377-0046,nzd0377-0047,nzd0377-0048,nzd0377-0049,nzd0377-0050,nzd0377-0051,nzd0377-0052,nzd0377-0053,nzd0377-0054,nzd0377-0055,nzd0377-0056,nzd0377-0057,nzd0377-0058,nzd0377-0059,nzd0377-0060,nzd0377-0061,nzd0377-0062,nzd0377-0063,nzd0377-0064,nzd0377-0065,nzd0377-0066,nzd0377-0067,nzd0377-0068,nzd0377-0069,nzd0377-0070,nzd0377-0071,nzd0377-0072,nzd0377-0073,nzd0377-0074,nzd0377-0075,nzd0377-0076,nzd0377-0077,nzd0377-0078,nzd0377-0079,nzd0377-0080,nzd0377-0081,nzd0377-0082,nzd0377-0083,nzd0377-0084,nzd0377-0085,nzd0377-0086,nzd0377-0087,nzd0377-0088,nzd0377-0089,nzd0377-0090,nzd0377-0091,nzd0377-0092,nzd0377-0093,nzd0377-0094,nzd0377-0095,nzd0377-0096,nzd0377-0097,nzd0377-0098,nzd0377-0099,nzd0377-0100,nzd0377-0101,nzd0377-0102,nzd0377-0103,nzd0377-0104,nzd0377-0105,nzd0377-0106,nzd0377-0107,nzd0377-0108,nzd0377-0109,nzd0377-0110,nzd0377-0111,nzd0377-0112,nzd0377-0113,nzd0377-0114,nzd0377-0115,satname
2016-08-01 22:09:50+00:00,350.59,332.65,337.05,341.54,334.38,338.66,336.04,333.64,336.65,332.11,323.89,327.40,321.03,323.25,316.28,317.39,322.34,330.47,335.11,339.81,338.65,341.17,335.20,333.88,336.53,351.57,340.22,336.29,333.41,329.21,335.99,339.86,340.35,341.14,357.46,363.63,364.18,371.09,362.48,364.95,351.63,337.43,325.17,328.32,335.85,345.39,345.48,350.01,340.14,339.01,346.02,347.71,352.86,349.42,350.80,351.14,335.68,349.90,324.49,323.60,318.98,313.27,321.52,334.78,341.19,340.07,344.10,336.85,334.32,338.22,335.58,334.72,332.35,336.43,333.55,339.95,344.07,346.93,341.70,336.91,341.09,345.81,341.46,343.40,338.43,334.39,335.88,334.98,336.35,333.94,333.10,335.54,331.17,330.88,330.37,330.02,331.17,336.28,337.08,350.10,347.34,340.52,340.00,329.52,340.87,334.88,336.65,347.65,357.53,361.57,342.13,340.19,349.57,363.60,357.28,359.51,L7
2016-08-17 22:09:51+00:00,350.07,330.02,336.30,340.93,332.99,337.83,335.24,333.15,335.99,332.11,317.60,327.51,317.61,322.90,310.83,312.22,317.97,330.49,334.90,335.79,335.71,338.26,332.22,330.23,333.29,347.35,337.75,333.73,329.50,326.08,334.35,338.07,338.85,340.67,357.77,361.75,360.42,370.88,358.44,362.14,348.79,333.84,322.21,326.63,333.98,344.21,344.87,348.02,338.88,338.07,343.92,345.18,352.18,346.73,348.26,349.41,333.32,349.46,322.35,321.35,316.11,310.33,319.31,331.96,339.98,338.83,343.17,333.82,332.54,335.36,331.34,331.12,330.78,334.28,331.84,337.86,340.98,344.67,339.37,335.39,339.28,345.37,340.60,341.33,336.25,332.80,333.06,332.63,334.00,331.65,331.84,334.36,329.94,329.74,329.41,328.19,330.81,335.66,334.66,346.71,342.98,336.79,338.35,324.51,338.12,331.21,334.06,345.23,356.02,358.66,341.20,338.45,347.16,360.40,354.35,359.71,L7
2016-09-10 22:07:27+00:00,348.72,331.25,338.12,341.85,334.79,338.92,337.89,337.06,338.00,332.63,316.62,328.44,316.89,324.97,310.65,311.50,317.46,331.14,336.79,337.49,337.44,339.65,335.08,332.75,335.57,347.81,339.20,335.91,332.28,328.90,336.33,339.33,342.61,342.83,358.65,361.83,361.09,371.09,359.02,363.84,348.29,332.53,321.41,326.88,335.16,345.07,345.55,347.69,338.72,339.20,344.06,346.09,354.54,348.93,350.20,351.12,333.31,350.42,323.38,321.44,315.94,310.64,320.09,333.12,340.62,339.38,343.40,333.66,332.45,335.31,333.00,332.28,333.69,336.05,333.01,339.47,343.50,347.07,339.73,335.84,339.39,345.33,341.03,341.55,336.64,333.81,334.38,334.29,335.01,332.82,333.62,335.63,330.66,330.62,329.41,328.58,332.50,336.80,335.92,348.23,344.37,337.82,338.95,327.96,338.42,332.27,335.50,345.88,356.40,358.81,342.40,338.84,346.69,360.69,355.04,362.02,L8
2016-10-04 22:09:59+00:00,344.55,327.53,334.25,339.08,332.24,338.18,337.01,335.63,335.33,332.26,313.71,325.66,313.65,323.92,308.54,309.59,314.08,330.51,335.45,336.12,336.50,341.07,337.34,334.18,335.71,347.46,338.80,335.09,332.08,328.49,337.13,340.42,340.36,340.23,358.60,361.46,360.63,370.54,358.03,363.20,346.01,329.95,318.39,325.00,333.78,342.47,344.07,344.48,335.96,337.59,342.64,344.63,354.68,349.10,350.14,351.18,333.41,351.08,322.30,319.37,312.70,306.71,316.90,329.96,337.84,336.30,341.25,331.84,329.67,332.39,331.90,331.32,331.90,334.70,331.18,337.56,342.49,346.41,337.81,334.16,336.84,343.16,338.41,339.69,334.93,331.52,333.68,334.76,334.26,332.54,333.41,335.89,331.02,330.19,329.07,327.49,331.49,336.85,335.55,348.09,345.18,338.83,338.52,327.60,337.71,331.41,334.61,345.48,356.03,357.49,341.18,338.45,346.93,360.21,355.55,360.28,L7
2016-10-12 22:07:33+00:00,344.55,328.76,335.53,339.94,333.63,338.50,337.59,337.25,336.20,333.51,315.60,327.00,315.57,325.65,311.12,312.18,316.60,331.85,336.64,337.86,338.51,342.92,339.63,336.46,337.65,349.74,341.69,337.66,334.25,330.76,339.46,342.79,342.47,341.95,359.84,363.51,362.06,370.95,359.07,364.14,347.95,331.58,319.99,325.75,334.95,343.55,345.40,346.92,338.14,339.06,343.89,346.09,355.93,350.71,351.26,352.69,334.74,351.94,322.85,320.32,313.82,308.20,318.19,331.40,338.73,337.97,342.46,332.39,331.22,333.62,333.65,332.97,334.03,336.28,332.75,339.02,343.50,347.99,339.71,335.80,338.59,345.01,340.17,341.08,336.18,333.17,334.87,336.23,335.50,333.63,334.25,336.74,332.23,331.24,330.97,329.27,332.72,338.41,337.06,349.10,346.87,340.42,340.00,328.68,338.90,332.44,335.63,346.20,356.82,358.91,342.54,339.37,347.99,361.63,356.31,359.25,L8
2016-11-21 22:09:45+00:00,325.23,330.22,333.89,338.05,329.27,337.81,337.83,336.07,333.71,331.16,312.65,326.63,312.29,326.23,309.08,311.21,315.40,334.42,337.20,332.53,332.54,339.24,336.18,333.87,336.76,353.41,342.86,338.33,334.47,330.71,339.42,342.18,338.74,338.12,357.78,359.40,359.48,369.79,355.36,362.17,347.42,328.77,313.44,322.53,332.45,339.35,341.48,343.09,337.30,338.31,340.92,343.87,357.56,349.35,348.94,349.60,330.27,347.85,320.27,316.41,307.60,301.90,313.67,328.91,335.12,333.72,338.65,327.28,326.86,330.09,331.02,327.53,328.92,332.89,329.78,333.91,339.89,343.47,334.39,331.41,334.01,340.30,334.36,335.92,332.08,332.01,333.26,334.70,334.67,332.85,334.08,336.75,330.92,329.32,329.43,328.05,332.01,339.08,332.56,350.79,348.38,341.53,339.24,319.09,337.17,331.95,335.45,346.21,355.89,359.72,345.63,335.33,343.97,369.10,362.82,368.71,L7
2016-12-15 22:07:29+00:00,337.10,335.43,337.24,342.49,332.89,341.65,343.25,340.75,337.78,334.97,315.81,331.77,315.67,331.26,312.05,315.22,318.21,336.06,340.23,337.74,340.64,342.50,338.83,336.52,344.34,358.47,352.00,341.02,338.35,338.71,341.83,344.67,345.56,345.35,365.33,366.87,359.12,369.39,360.87,368.42,358.77,332.66,320.49,327.65,339.94,344.31,347.39,342.41,343.75,345.87,348.09,352.51,363.28,353.80,358.44,357.58,337.22,364.08,323.27,323.69,316.24,310.20,321.17,336.33,346.60,348.89,345.03,334.17,337.08,335.60,335.52,332.87,335.97,341.84,335.41,339.83,345.43,350.29,338.03,337.19,342.04,348.81,342.42,341.38,337.52,335.26,336.69,339.90,339.93,337.53,339.20,341.57,336.21,334.71,335.28,334.48,339.40,345.82,339.80,355.32,354.48,350.36,347.24,322.51,341.62,338.53,340.88,349.39,359.39,359.91,349.84,342.26,352.66,377.79,369.75,377.55,L8
2016-12-23 22:09:36+00:00,337.10,335.43,337.24,342.49,332.89,341.65,343.25,340.75,337.78,334.97,315.81,331.77,315.67,331.26,312.05,315.22,318.21,333.99,340.23,337.74,339.82,340.60,337.61,334.96,341.07,357.39,352.00,341.02,338.35,336.93,340.95,344.67,345.56,343.96,365.33,366.87,361.12,371.29,362.02,369.60,358.79,330.60,319.66,325.87,339.94,344.80,348.40,347.27,344.09,345.87,348.09,353.99,361.45,353.80,358.58,358.32,338.96,368.96,323.27,323.63,317.10,311.21,320.81,338.06,350.14,348.89,345.03,334.17,336.80,335.97,336.02,333.70,335.49,340.48,334.06,340.07,346.63,350.64,337.90,337.01,341.39,348.25,342.42,341.38,336.90,335.22,337.09,340.54,339.87,337.20,339.24,341.07,337.02,334.97,335.18,334.48,339.40,345.82,339.80,355.32,354.48,350.36,347.88,326.01,342.08,339.25,341.42,351.04,361.30,359.91,349.84,342.26,352.66,377.79,369.75,377.55,L7
2017-01-16 22:07:22+00:00,356.20,349.84,350.28,354.13,341.72,348.77,346.04,343.59,342.72,340.42,320.86,337.14,320.06,333.85,317.96,321.71,326.87,340.22,345.78,341.88,342.93,343.09,340.74,337.29,343.78,365.17,358.47,345.53,341.98,340.00,346.04,350.09,359.12,350.58,372.82,374.38,362.69,381.38,367.42,375.44,360.33,330.59,328.15,330.03,344.11,353.03,359.44,366.97,356.37,360.69,355.12,361.64,368.60,359.45,364.58,371.12,351.40,382.86,323.15,326.81,320.77,319.70,325.81,345.09,362.76,363.69,357.42,343.07,342.35,341.41,340.72,340.28,347.73,345.31,338.30,346.58,351.31,353.99,347.15,346.52,344.66,352.90,355.53,351.93,345.66,343.19,344.62,347.76,348.46,343.79,345.60,343.47,342.77,340.46,340.12,341.47,349.17,355.17,351.25,360.51,359.50,361.74,356.99,331.92,349.16,341.67,344.95,357.60,369.89,376.87,372.44,354.05,360.83,387.73,382.24,382.64,L8
2017-01-24 22:09:15+00:00,357.14,348.75,349.63,353.97,341.72,348.77,345.51,342.50,342.18,339.87,320.86,337.14,321.91,334.05,320.47,324.77,329.10,340.87,346.61,343.36,344.10,343.77,341.50,338.11,344.29,367.17,358.47,345.53,341.98,341.08,347.05,350.37,360.59,350.29,376.11,379.65,368.13,390.34,373.33,380.50,363.18,329.34,326.76,328.88,344.11,354.48,362.75,376.92,358.65,360.87,357.85,363.90,371.14,361.53,365.71,372.76,350.94,388.01,321.62,328.96,322.93,321.36,327.22,351.50,367.51,367.65,359.13,345.07,343.31,342.10,341.86,341.09,346.91,345.46,338.93,346.58,353.69,356.14,347.95,346.85,345.70,354.22,358.99,353.12,345.84,343.63,346.12,349.51,349.62,344.56,345.49,343.28,343.16,341.38,341.06,341.70,349.26,355.60,353.89,363.22,362.68,366.54,362.76,334.16,348.98,341.66,343.90,356.79,369.95,377.17,374.33,357.75,367.67,394.39,388.45,390.45,L7
2017-03-05 22:07:02+00:00,366.63,345.09,349.10,353.21,352.42,349.62,346.11,344.15,343.15,340.01,339.31,338.24,335.15,334.76,334.20,337.18,341.49,346.61,355.87,359.70,358.33,354.66,353.90,351.69,354.02,376.59,372.55,356.73,354.34,350.78,357.00,362.87,371.46,362.07,385.49,399.52,382.79,395.67,389.03,389.09,373.82,337.50,335.51,336.77,354.16,362.32,376.06,395.41,365.86,361.03,371.69,378.38,373.29,375.83,373.27,381.47,368.53,393.95,332.04,337.44,332.60,330.77,336.28,365.47,380.11,380.00,367.11,356.33,351.34,352.49,352.56,351.71,351.25,351.17,347.99,359.42,366.65,367.00,355.66,354.73,354.14,360.07,366.41,363.15,353.35,351.08,354.54,357.42,353.89,352.25,352.74,350.05,349.31,346.79,346.79,350.55,354.73,360.86,366.36,374.94,376.24,373.58,367.60,354.48,358.57,351.67,351.31,364.59,377.19,398.12,374.33,369.85,383.63,410.91,403.16,390.45,L8
2017-04-06 22:06:45+00:00,373.61,341.89,351.63,354.35,354.33,347.76,347.54,344.78,343.91,340.69,340.87,340.33,336.24,336.64,337.20,339.83,344.09,347.80,360.79,367.24,360.60,356.66,356.39,353.88,355.04,382.47,379.24,359.69,355.58,351.37,359.03,369.44,371.59,361.98,391.73,409.87,389.07,407.02,398.74,396.07,379.94,340.19,338.10,337.56,358.13,368.39,386.70,403.95,368.49,361.80,381.52,385.70,377.10,380.84,378.09,388.16,375.89,409.21,329.52,342.27,337.32,336.10,340.67,371.77,386.47,387.49,375.39,361.63,356.17,355.70,356.39,356.61,353.66,352.61,349.96,364.21,373.04,371.18,360.23,357.06,355.78,361.72,369.15,368.24,355.50,354.34,359.12,361.74,357.41,355.06,354.30,353.05,352.23,350.55,349.65,353.70,359.61,368.16,379.55,387.36,389.57,385.42,378.89,350.42,360.60,352.50,352.98,369.42,385.37,406.54,380.17,382.54,405.26,430.15,423.18,408.92,L8
2017-04-22 22:06:36+00:00,373.85,340.62,351.89,355.67,357.45,350.07,349.97,346.14,345.57,341.74,343.10,341.51,337.13,337.06,338.90,342.16,346.48,350.83,365.76,373.87,365.29,359.95,358.93,357.58,360.10,388.00,381.79,360.84,356.43,351.72,360.52,372.93,375.26,365.14,396.32,418.59,402.88,418.76,407.75,403.90,384.80,337.09,339.54,338.90,361.06,372.97,390.71,414.02,372.55,364.15,388.44,391.56,380.51,384.83,382.60,394.47,380.65,422.73,,346.74,341.81,338.01,349.28,376.33,397.98,397.94,379.73,366.52,358.63,359.12,360.80,358.53,354.23,354.84,353.50,368.13,379.24,373.54,361.14,358.49,357.55,363.38,372.64,370.98,356.24,355.03,361.29,363.99,359.94,356.86,356.25,355.21,354.45,353.16,350.68,357.80,365.02,374.29,390.58,397.95,400.94,394.63,387.58,357.21,363.68,354.73,355.27,375.23,388.53,422.56,392.17,395.58,429.11,446.41,439.30,428.18,L8
2017-05-08 22:06:35+00:00,371.27,339.95,351.57,356.54,356.88,351.38,350.92,347.49,347.40,343.61,342.67,341.81,338.44,337.62,339.95,344.09,348.80,353.54,366.86,374.88,367.30,363.25,362.73,361.40,363.50,390.55,383.01,363.22,357.29,353.01,361.92,375.25,377.25,368.35,398.71,421.43,410.51,422.11,410.18,406.62,384.80,337.09,340.37,339.80,361.54,375.05,395.93,422.97,374.80,365.57,388.44,391.56,382.43,385.50,385.11,394.47,380.65,425.45,,349.02,345.62,343.47,352.99,376.33,401.23,401.41,380.90,366.60,359.90,359.92,362.47,358.83,355.14,356.38,355.97,370.52,381.27,374.89,361.71,359.74,359.49,364.86,373.81,371.41,357.70,355.87,362.49,365.18,360.51,358.04,357.76,357.61,355.46,355.30,353.27,361.04,368.43,377.99,393.62,402.66,405.53,398.16,393.57,356.07,363.90,354.71,356.71,377.87,388.53,422.56,392.17,400.75,436.21,450.19,439.30,430.42,L8
2017-05-16 22:09:43+00:00,371.27,339.95,351.57,356.54,356.88,351.38,350.92,347.49,347.40,343.61,342.67,341.81,338.44,337.62,339.95,344.09,348.80,353.54,366.86,374.88,367.30,363.25,362.73,361.40,363.50,390.55,383.01,363.22,357.29,353.01,361.92,375.25,377.25,368.35,398.71,421.43,410.51,422.11,410.18,406.62,384.80,337.09,340.37,339.80,361.54,375.05,395.93,422.97,374.80,365.57,388.44,391.56,382.43,385.50,385.11,394.47,380.65,425.45,,349.02,345.62,343.47,352.99,376.33,401.23,401.41,380.90,371.29,359.90,359.92,362.47,358.83,355.14,356.38,355.97,370.52,381.27,374.89,361.71,359.74,359.49,364.86,373.81,371.41,357.70,355.87,362.49,365.18,360.51,358.04,357.76,357.61,355.46,355.30,353.27,361.04,368.43,377.99,393.62,402.66,405.53,398.16,393.57,356.07,363.90,354.71,356.71,377.87,388.53,422.56,392.17,400.75,436.21,450.19,439.30,430.42,L7
2017-05-24 22:06:46+00:00,369.21,340.28,351.57,356.54,356.88,351.38,350.92,348.88,348.39,344.66,343.31,342.70,340.42,339.30,342.03,345.51,350.48,353.82,368.34,374.88,367.30,365.29,364.94,363.78,365.46,391.51,383.84,363.65,357.39,353.55,363.77,377.53,376.95,370.50,399.94,422.58,413.21,422.50,411.32,408.25,386.08,337.09,341.45,339.80,361.54,375.05,395.93,422.97,375.38,366.70,388.44,391.56,382.43,385.50,385.11,394.47,380.65,425.45,,349.02,345.62,343.47,352.99,376.33,401.23,401.41,380.90,371.29,359.90,359.92,362.47,358.83,355.14,356.38,355.97,370.52,381.27,374.85,362.03,360.82,360.36,365.48,374.55,372.04,358.36,356.83,364.12,366.61,361.01,358.79,358.67,359.04,356.84,357.41,355.91,364.62,371.94,382.20,393.62,405.76,408.55,401.28,396.24,356.07,362.98,353.66,356.08,377.94,389.19,432.98,398.44,400.75,436.21,450.52,440.79,431.42,L8
2017-06-17 22:09:51+00:00,369.09,340.70,351.10,354.40,354.75,350.77,349.17,346.75,346.87,343.12,340.69,339.53,338.06,337.24,341.00,344.88,351.32,356.75,368.22,373.81,367.51,366.51,365.82,365.05,366.65,392.56,381.63,362.14,355.40,352.13,363.28,378.22,375.62,370.93,400.00,423.31,415.32,423.70,411.56,409.13,384.12,338.37,340.67,339.34,361.21,375.02,396.82,421.84,375.73,366.75,388.79,391.60,382.32,385.43,384.16,394.14,382.43,427.66,,350.74,347.34,342.52,353.60,374.99,404.45,402.95,382.21,373.19,360.19,360.05,363.31,358.52,355.32,357.99,356.90,370.88,381.19,373.59,360.82,359.59,359.64,365.42,374.96,371.83,358.13,357.20,364.62,366.60,361.53,359.58,358.59,360.71,357.35,356.84,355.25,366.28,375.94,385.76,400.28,413.42,412.77,404.84,399.41,354.87,363.13,353.01,357.19,378.13,388.05,432.98,403.16,402.31,442.50,452.88,441.22,433.84,L7
2017-07-03 22:09:53+00:00,369.09,340.70,351.10,354.40,354.75,350.77,349.17,346.75,346.87,343.12,340.69,339.53,338.06,337.24,341.00,344.88,351.32,361.78,368.22,373.81,372.29,372.38,371.24,371.13,373.57,399.68,381.63,362.14,355.40,350.83,367.59,378.22,375.62,376.17,400.00,423.31,422.01,429.07,416.60,413.04,388.31,345.07,338.75,343.96,361.21,375.31,404.67,431.98,379.87,366.75,388.79,395.90,386.86,385.43,383.35,399.13,389.39,428.15,,353.23,349.25,345.43,359.48,381.19,409.68,402.95,382.21,373.19,360.31,360.71,367.36,361.23,358.64,357.44,361.51,375.73,384.92,376.15,364.27,363.05,357.89,362.34,374.96,371.83,361.96,356.09,367.97,364.70,364.71,358.44,356.65,359.66,356.77,356.40,358.75,362.45,372.10,385.76,400.28,412.50,411.28,402.58,407.14,350.26,366.53,354.61,354.97,375.71,390.61,432.98,403.16,402.31,442.50,452.88,435.79,433.84,L7
2017-08-28 22:07:19+00:00,366.99,332.62,342.89,347.03,348.66,346.78,347.35,347.95,347.93,342.54,339.52,337.38,337.10,336.03,339.40,342.03,351.92,365.26,373.63,378.98,380.99,381.13,379.19,381.70,386.03,403.50,381.06,359.68,352.96,350.06,367.47,381.65,377.96,380.52,399.93,424.47,422.38,429.54,417.35,414.38,390.57,347.26,336.34,340.91,361.97,375.65,409.04,433.58,381.70,367.11,390.44,397.34,386.38,384.38,384.83,402.34,391.15,429.24,,356.26,351.50,350.49,364.00,376.26,411.56,402.36,381.18,373.67,360.98,361.59,369.15,361.68,359.31,358.29,364.74,374.36,387.78,376.34,364.09,362.62,358.01,361.21,373.79,370.71,360.49,355.45,367.30,363.39,365.59,357.17,356.28,359.99,358.68,359.01,363.42,367.43,376.98,393.56,410.84,422.71,419.14,406.87,414.79,350.38,364.23,352.67,355.70,379.14,400.19,467.16,407.32,411.60,446.58,458.90,438.51,437.55,L8
2017-09-05 22:09:50+00:00,365.42,333.58,340.10,345.71,346.45,342.77,346.76,346.09,347.92,341.99,336.75,336.57,336.28,336.32,340.93,343.64,355.60,366.96,375.88,382.37,382.21,383.69,381.52,381.91,386.32,402.00,382.57,362.05,354.77,350.09,365.40,380.27,376.49,379.69,400.88,426.22,424.82,431.27,418.53,416.75,392.12,347.62,336.90,339.96,360.40,375.59,405.78,433.58,382.39,368.13,389.35,398.35,385.19,384.43,384.67,403.44,398.28,429.80,,359.26,353.75,353.86,365.69,374.61,413.83,404.69,380.41,373.20,360.94,361.00,369.46,361.60,359.35,357.69,363.44,372.31,387.89,377.41,364.07,360.87,357.08,361.21,373.79,369.69,359.81,355.83,366.29,363.41,363.92,356.58,354.94,359.52,358.76,359.34,363.52,367.43,376.98,394.38,411.67,425.06,420.75,408.66,419.78,350.38,361.95,349.53,352.89,376.54,397.35,476.50,407.32,412.55,445.51,456.68,439.61,435.41,L7
2017-10-23 22:09:52+00:00,363.07,330.15,331.42,337.74,345.09,335.71,346.29,338.87,351.12,336.31,329.40,337.18,339.64,338.17,336.86,341.25,353.30,367.79,374.09,376.27,386.38,387.74,385.47,378.01,391.27,393.16,374.57,364.12,356.95,349.79,360.68,373.19,372.33,378.75,398.13,424.09,430.68,432.30,412.92,418.02,393.48,348.00,335.50,340.74,360.52,372.92,407.57,433.58,385.16,362.89,383.00,400.15,380.36,379.46,381.90,398.26,402.81,431.34,,362.32,356.81,357.24,363.50,385.38,408.29,400.02,372.94,369.07,355.60,355.80,361.50,353.89,353.90,353.28,357.87,373.46,389.34,378.06,356.52,354.64,351.97,355.81,367.73,365.02,356.50,353.45,363.42,359.59,359.39,352.89,353.23,360.63,359.43,357.20,366.37,369.89,378.92,398.66,417.25,429.04,419.51,410.12,424.87,344.03,356.91,349.90,352.18,373.56,396.13,473.08,407.32,418.57,449.06,456.74,433.00,436.53,L7
2017-10-31 22:07:31+00:00,366.51,329.56,332.66,339.70,346.74,337.80,346.06,340.68,351.57,337.94,331.51,338.81,340.22,340.49,340.86,345.49,356.28,369.71,376.75,379.80,389.05,389.83,388.45,381.56,393.39,397.55,374.57,366.49,358.93,351.92,362.59,374.60,375.96,379.36,399.51,427.44,436.05,436.48,416.53,418.02,393.48,348.00,336.75,342.49,360.72,376.01,407.97,433.58,386.43,365.61,383.00,405.74,382.65,383.01,384.42,398.26,402.81,435.08,,367.58,362.76,365.01,372.83,394.16,408.29,407.64,379.75,372.65,360.45,358.96,364.74,357.31,356.94,356.51,360.54,375.58,390.10,380.38,359.38,355.79,353.00,358.41,369.18,366.20,356.70,354.59,363.52,361.08,360.21,353.78,354.81,361.25,361.11,359.65,368.47,372.40,381.38,399.89,420.11,433.62,423.72,413.24,424.87,344.03,358.31,350.03,353.12,373.56,396.13,473.08,407.32,421.05,451.74,458.02,438.80,440.36,L8
2017-11-01 22:03:41+00:00,369.62,329.45,333.05,341.11,348.87,339.62,345.70,342.43,351.57,337.94,331.51,338.81,340.22,340.49,340.86,345.49,358.18,368.99,376.77,381.64,390.31,391.39,390.31,383.91,393.39,397.55,374.57,366.49,358.93,351.92,362.59,374.60,378.21,380.78,400.93,428.81,439.22,440.65,416.53,418.02,393.48,348.00,336.75,342.49,360.72,376.01,407.97,433.58,386.43,365.61,383.00,405.74,382.65,383.01,384.42,398.26,402.81,435.08,,367.58,362.76,365.01,372.83,394.16,408.29,407.64,379.75,372.65,360.45,358.96,364.74,357.31,356.94,356.51,360.54,375.58,390.10,380.38,359.38,355.79,353.00,358.41,369.18,366.20,356.70,354.59,363.52,361.08,360.21,353.78,354.81,361.25,361.11,359.65,368.47,372.40,381.38,399.89,420.11,433.62,423.72,413.24,424.87,344.03,358.31,350.03,353.12,373.56,396.13,473.08,407.32,421.05,451.74,458.02,438.80,440.36,L7
2017-11-08 22:09:50+00:00,373.75,326.95,329.81,337.11,345.88,336.27,340.73,340.01,349.42,334.18,328.30,334.12,336.40,338.04,338.36,341.81,354.36,365.55,375.90,381.93,391.24,390.75,387.69,382.56,394.07,393.92,371.43,361.20,355.25,349.94,358.95,368.85,374.45,377.60,396.91,425.86,436.41,436.20,414.76,416.12,393.48,345.70,334.63,340.47,356.66,373.22,402.53,415.33,380.13,361.79,382.81,403.22,380.98,381.19,381.38,398.26,402.47,433.31,401.66,368.46,362.40,365.30,372.70,392.91,398.61,405.83,378.99,370.94,361.44,360.61,364.80,356.59,356.02,354.73,356.17,370.25,384.93,377.43,357.39,352.14,350.06,355.60,366.43,364.14,355.58,353.88,361.73,359.30,359.50,351.39,352.73,358.00,359.80,357.17,365.64,371.08,381.16,399.61,422.22,434.07,422.27,412.22,421.32,340.87,357.69,348.94,351.24,368.95,396.18,468.17,407.49,416.22,446.91,454.99,439.99,437.77,L7
2017-12-02 22:07:22+00:00,377.13,324.33,329.81,337.11,345.88,336.27,341.51,341.53,350.14,336.83,330.63,336.38,337.93,340.01,341.50,345.60,356.70,367.85,376.65,383.53,390.94,391.23,388.81,384.97,395.14,397.26,376.25,363.77,355.25,348.58,357.03,366.40,374.38,376.27,395.26,425.35,438.02,438.04,413.63,414.40,393.39,345.70,332.23,340.47,356.66,373.22,406.11,415.33,379.97,362.93,386.28,402.64,381.62,381.92,383.18,400.80,404.70,433.38,401.66,371.73,366.07,369.16,376.53,396.26,402.47,408.23,381.19,368.18,364.28,362.71,366.57,359.22,357.82,356.78,357.74,371.43,384.98,379.03,358.28,350.55,349.60,355.10,365.48,363.29,355.45,353.05,360.84,359.14,359.44,350.96,352.25,357.48,359.84,357.83,366.72,371.22,382.14,400.46,422.22,434.07,422.27,412.22,421.32,340.87,357.69,348.94,351.24,368.95,396.18,468.17,407.49,416.22,446.91,454.99,439.99,437.77,L8
2017-12-10 22:09:38+00:00,378.41,325.01,329.84,336.48,345.05,335.90,341.51,341.53,348.77,335.97,330.14,335.02,337.01,339.64,341.66,345.58,356.07,367.30,376.13,383.56,390.87,389.96,388.81,384.97,393.86,397.80,375.87,363.11,355.26,349.47,357.25,367.09,374.50,376.16,395.10,425.35,438.02,438.04,413.63,414.40,394.08,343.99,332.99,340.64,358.19,374.64,406.54,415.33,378.00,361.19,385.34,400.76,381.64,381.92,383.18,398.96,403.19,433.23,402.58,372.96,367.52,371.03,376.81,397.67,404.28,409.03,380.68,368.18,366.31,364.54,366.57,359.22,357.82,357.74,358.48,371.01,384.31,378.49,358.79,350.72,349.25,354.47,364.04,362.51,355.67,352.88,360.84,359.14,359.44,351.37,352.58,356.93,359.73,358.23,366.09,372.08,382.58,400.91,423.17,435.58,422.27,412.22,424.25,340.87,358.10,348.50,351.95,368.57,394.98,464.83,403.83,414.92,445.19,454.58,439.99,437.77,L7
