dates,satname,nzd0377-0000,nzd0377-0001,nzd0377-0002,nzd0377-0003,nzd0377-0004,nzd0377-0005,nzd0377-0006,nzd0377-0007,nzd0377-0008,nzd0377-0009,nzd0377-0010,nzd0377-0011,nzd0377-0012,nzd0377-0013,nzd0377-0014,nzd0377-0015,nzd0377-0016,nzd0377-0017,nzd0377-0018,nzd0377-0019,nzd0377-0020,nzd0377-0021,nzd0377-0022,nzd0377-0023,nzd0377-0024,nzd0377-0025,nzd0377-0026,nzd0377-0027,nzd0377-0028,nzd0377-0029,nzd0377-0030,nzd0377-0031,nzd0377-0032,nzd0377-0033,nzd0377-0034,nzd0377-0035,nzd0377-0036,nzd0377-0037,nzd0377-0038,nzd0377-0039,nzd0377-0040,nzd0377-0041,nzd0377-0042,nzd0377-0043,nzd0377-0044,nzd0377-0045,nzd0377-0046,nzd0377-0047,nzd0377-0048,nzd0377-0049,nzd0377-0050,nzd0377-0051,nzd0377-0052,nzd0377-0053,nzd0377-0054,nzd0377-0055,nzd0377-0056,nzd0377-0057,nzd0377-0058,nzd0377-0059,nzd0377-0060,nzd0377-0061,nzd0377-0062,nzd0377-0063,nzd0377-0064,nzd0377-0065,nzd0377-0066,nzd0377-0067,nzd0377-0068,nzd0377-0069,nzd0377-0070,nzd0377-0071,nzd0377-0072,nzd0377-0073,nzd0377-0074,nzd0377-0075,nzd0377-0076,nzd0377-0077,nzd0377-0078,nzd0377-0079,nzd0377-0080,nzd0377-0081,nzd0377-0082,nzd0377-0083,nzd0377-0084,nzd0377-0085,nzd0377-0086,nzd0377-0087,nzd0377-0088,nzd0377-0089,nzd0377-0090,nzd0377-0091,nzd0377-0092,nzd0377-0093,nzd0377-0094,nzd0377-0095,nzd0377-0096,nzd0377-0097,nzd0377-0098,nzd0377-0099,nzd0377-0100,nzd0377-0101,nzd0377-0102,nzd0377-0103,nzd0377-0104,nzd0377-0105,nzd0377-0106,nzd0377-0107,nzd0377-0108,nzd0377-0109,nzd0377-0110,nzd0377-0111,nzd0377-0112,nzd0377-0113,nzd0377-0114,nzd0377-0115
2016-12-15 22:07:29+00:00,L8,359.84,357.24,358.60,365.86,363.71,357.51,358.42,358.28,359.23,355.50,353.39,350.73,348.18,348.56,350.21,350.83,349.92,355.74,368.94,376.75,370.64,365.50,362.61,361.09,366.51,385.51,389.95,370.73,367.86,364.58,369.19,373.90,376.44,377.81,401.78,425.92,427.98,,411.32,410.52,400.80,,350.46,349.65,367.21,377.03,392.01,,379.84,373.95,392.74,402.09,390.84,392.29,397.62,405.43,395.11,430.66,,353.81,349.22,351.46,350.28,385.75,400.39,398.68,385.10,365.13,365.76,367.36,367.04,367.20,367.33,358.51,356.87,370.86,390.10,389.08,373.53,372.37,369.39,375.09,377.97,379.72,369.00,365.02,372.56,373.17,371.93,365.97,367.93,361.17,362.13,363.21,362.44,367.75,367.20,377.18,385.70,392.68,399.84,393.55,386.63,377.38,368.82,364.93,362.55,380.35,395.96,,478.52,396.20,428.93,447.62,435.59,435.74
2016-12-23 22:09:36+00:00,L7,308.61,,,322.25,,,306.40,306.26,295.51,291.69,305.35,299.21,296.87,299.03,302.56,294.01,301.34,321.63,,,334.17,325.50,327.91,322.50,318.30,349.94,341.91,325.30,321.26,324.55,333.16,332.43,331.39,334.30,,,375.45,380.95,371.36,377.98,359.09,318.34,312.30,311.70,323.79,348.79,357.61,381.38,346.85,,,365.99,350.67,346.15,359.72,364.39,354.89,398.55,,323.31,322.35,318.35,318.35,350.32,368.03,,,,334.96,338.72,339.13,339.65,332.22,332.41,324.74,341.83,355.14,353.20,336.78,335.41,336.89,345.00,,,331.47,334.94,341.30,347.08,339.42,334.30,339.78,337.16,344.39,337.37,334.36,,,,,,,,353.08,351.23,346.34,345.17,345.90,366.05,380.48,,,,,,,
2017-01-16 22:07:22+00:00,L8,396.80,368.42,375.41,375.38,369.21,358.09,351.35,341.96,343.42,344.84,343.61,343.41,344.36,341.22,346.05,353.36,356.32,359.99,362.22,361.57,361.31,358.41,357.16,351.37,353.54,405.60,390.13,366.91,362.79,358.93,369.33,372.20,373.87,,398.75,,,407.89,395.69,396.70,,,349.85,350.74,366.89,379.55,401.71,427.37,374.91,371.79,389.29,396.26,384.54,384.38,383.72,399.31,378.70,414.29,,346.95,340.64,335.59,350.92,375.92,393.77,396.56,390.49,373.31,363.32,362.73,365.13,367.58,360.45,359.35,354.22,376.85,380.28,374.74,366.73,366.65,360.10,366.63,371.92,374.99,366.55,364.37,366.31,367.23,361.94,364.84,359.98,358.61,353.40,353.30,352.74,351.55,364.73,373.46,379.87,389.23,388.07,386.62,384.22,373.36,367.89,353.55,366.02,377.70,398.03,420.18,380.15,382.28,,429.10,424.97,
2017-01-24 22:09:15+00:00,L7,363.21,349.46,351.23,356.68,,,345.17,339.48,343.33,339.34,,,341.30,339.27,344.56,352.36,348.24,348.77,356.81,358.37,358.12,354.02,350.60,347.82,351.32,385.45,,,,354.88,361.86,360.02,367.52,356.37,393.22,421.65,429.17,435.87,425.37,412.83,381.89,,,,350.00,368.63,387.68,431.94,374.55,356.94,377.24,389.65,387.80,385.82,379.40,386.13,,,,351.88,344.43,339.31,341.58,408.17,403.68,394.03,377.05,366.74,356.40,354.67,357.10,353.73,345.81,350.54,347.81,,376.31,374.34,361.28,354.44,357.20,361.89,371.26,369.39,360.44,358.28,368.90,371.91,362.16,359.95,,,352.56,349.37,351.51,349.05,355.11,360.96,380.69,394.15,392.74,397.95,395.32,380.47,,,342.93,357.69,372.28,,496.70,393.14,426.03,441.49,438.72,433.08
2017-03-05 22:07:02+00:00,L8,371.89,320.27,339.73,344.11,346.48,346.95,346.73,351.14,344.33,337.42,341.09,340.63,336.93,334.54,326.42,324.69,328.98,352.39,368.55,376.94,379.77,373.30,378.22,382.97,387.06,396.41,366.09,345.93,343.30,351.07,365.12,376.05,382.39,380.34,388.42,409.95,,417.80,403.72,395.91,389.41,341.64,334.49,335.52,356.48,367.97,407.75,,371.32,355.45,382.28,386.82,378.52,376.01,375.87,392.93,372.72,412.72,,343.58,338.95,336.20,342.35,375.29,390.37,382.26,365.47,356.39,356.88,356.32,355.25,349.91,350.53,356.35,359.49,370.19,375.82,366.86,353.83,355.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-06 22:06:45+00:00,L8,322.81,317.22,337.89,336.29,340.87,327.40,340.77,334.56,332.03,327.85,329.66,329.44,324.98,328.98,331.38,329.02,352.17,349.70,364.10,373.97,359.37,368.06,368.14,364.81,359.27,,375.56,349.72,346.31,350.67,357.41,375.81,366.14,367.49,393.29,409.10,397.61,417.83,411.54,402.41,383.78,349.22,336.90,336.80,358.12,378.59,396.15,,367.67,360.50,386.45,391.81,377.76,376.22,383.25,394.70,382.38,419.09,,343.67,338.64,344.97,347.37,359.95,399.53,397.16,376.99,365.87,364.94,362.03,,365.89,361.80,358.68,356.29,365.70,378.06,375.75,367.09,359.35,359.58,363.27,369.98,362.69,358.70,354.74,365.78,365.17,358.67,357.39,351.90,356.47,354.41,358.46,349.81,356.59,369.50,381.06,404.47,413.07,413.74,403.66,403.57,372.01,356.47,345.18,351.62,377.66,402.74,,462.76,394.89,426.58,446.64,450.44,427.94
2017-04-22 22:06:36+00:00,L8,376.38,332.02,349.31,356.32,363.36,355.92,357.76,360.39,356.93,351.47,348.70,345.69,340.32,341.69,348.91,351.32,353.28,367.83,383.94,396.43,394.58,388.77,382.16,388.16,397.57,408.19,388.15,369.20,358.93,356.70,376.69,390.17,385.80,380.91,403.35,439.43,440.46,449.90,436.39,432.03,401.92,,350.29,345.64,368.44,390.93,,,396.11,373.64,403.47,409.84,394.96,395.47,400.03,419.77,434.52,450.52,,364.69,359.25,387.94,394.73,420.64,431.61,420.13,384.63,373.04,369.19,373.42,378.19,366.92,362.36,368.80,375.81,379.98,400.14,381.69,369.47,366.21,367.36,374.30,377.91,374.49,359.27,359.99,366.86,373.02,371.74,362.94,359.44,362.13,365.62,364.66,361.67,374.61,381.15,396.75,414.36,427.92,436.00,418.77,418.74,392.96,376.77,361.94,368.07,400.27,,512.09,510.07,420.99,463.99,480.29,467.61,456.16
2017-05-08 22:06:35+00:00,L8,361.67,343.31,356.69,366.87,360.39,365.84,359.97,362.09,366.57,360.75,345.94,348.37,354.36,347.39,353.19,362.02,370.18,380.11,380.92,387.62,388.04,395.71,396.51,395.33,394.98,411.72,395.29,380.84,367.23,369.15,377.46,394.79,394.14,393.40,420.51,447.82,460.15,453.41,435.53,433.50,,,350.72,351.29,371.13,394.74,431.33,455.20,400.71,382.94,,,407.05,399.85,412.99,,466.32,460.89,,370.58,378.42,382.91,383.44,432.13,435.11,431.74,399.11,378.26,376.70,375.83,381.44,369.87,368.26,373.04,378.83,390.97,404.44,390.70,371.01,373.43,376.32,379.56,385.46,379.91,374.33,370.13,378.77,380.97,372.36,374.13,374.28,378.72,369.54,375.57,376.94,386.86,396.76,409.76,420.96,444.31,445.26,431.51,438.88,395.03,376.43,364.89,377.95,406.65,,522.35,525.34,436.12,479.51,487.78,,460.75
2017-05-16 22:09:43+00:00,L7,489.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.80,,,,,,429.61,584.96,615.26,647.80,396.79,632.94,562.60,,,,,,,,,,,,,,,,,,,,,,,,450.19,,,,,,,,,,,,,,,,,,,,,,
2017-05-24 22:06:46+00:00,L8,361.30,352.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.81,374.33,385.52,381.46,393.33,418.42,445.63,452.16,440.02,431.55,431.76,403.64,,356.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.02,371.73,376.04,373.24,377.59,386.76,384.33,373.45,375.21,378.82,379.24,376.21,377.19,377.14,376.84,376.27,375.24,376.48,387.18,395.40,408.10,,,,,,,,,,,,,,,,,,
2017-06-17 22:09:51+00:00,L7,355.55,352.89,348.05,345.62,344.36,345.72,342.75,338.08,342.06,340.56,331.68,326.80,324.74,328.10,,,350.50,374.12,361.55,362.34,365.43,368.96,366.19,367.76,371.64,389.44,371.60,358.24,351.00,345.79,,,360.65,375.19,394.59,418.50,414.82,425.68,404.90,410.33,379.42,338.65,338.71,340.13,358.02,,,413.65,374.54,366.67,387.91,390.87,378.41,381.15,379.33,392.53,384.33,426.39,,361.80,356.70,,,379.23,414.72,399.61,382.73,368.77,360.00,357.73,363.71,355.52,361.86,365.38,358.61,367.07,380.21,371.14,,,358.36,368.60,374.84,371.68,359.11,359.31,368.46,365.38,368.01,364.15,359.68,365.94,358.89,,,372.78,387.02,392.24,413.13,424.86,412.60,402.34,405.34,374.11,358.24,350.39,358.85,,,471.16,394.75,,445.05,446.42,423.97,428.13
2017-07-03 22:09:53+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.51,307.39,304.14,313.92,333.96,,,323.40,335.16,,362.56,324.18,299.70,297.56,292.34,319.77,351.43,349.24,337.92,328.95,323.35,,,326.91,326.59,354.47,349.68,346.25,404.26,,343.91,338.34,336.61,,246.97,338.01,337.57,236.43,,336.82,345.24,,,,328.67,315.14,315.96,,,,316.49,323.47,321.07,,,,327.08,322.30,332.80,322.43,326.08,327.13,330.58,340.59,334.93,325.73,336.50,346.32,,,408.73,404.03,390.64,334.83,333.52,320.78,310.65,331.72,352.77,360.50,348.13,342.05,,,402.52,410.44,
2017-08-28 22:07:19+00:00,L8,376.17,315.72,321.69,330.03,332.88,334.40,334.19,338.52,342.06,334.85,336.76,330.63,337.49,332.18,337.83,343.64,353.46,364.61,379.12,401.90,394.93,388.55,382.02,389.28,403.20,408.31,386.89,352.25,348.27,353.01,360.07,372.44,378.90,377.42,386.59,410.15,400.49,410.63,404.16,400.73,383.45,349.05,330.75,332.61,355.84,371.55,399.54,,375.41,359.21,381.59,389.87,375.25,371.75,383.42,395.63,386.33,422.53,,363.15,347.56,350.34,352.67,382.96,391.67,377.80,371.85,362.91,358.90,356.11,357.97,356.91,347.25,354.61,356.25,368.82,382.93,370.11,359.17,352.23,356.86,354.42,357.36,361.66,351.03,356.57,358.08,360.36,359.50,352.34,357.60,361.13,357.93,358.38,365.18,368.86,376.75,389.16,405.11,423.36,408.66,399.74,408.46,377.19,356.74,344.19,351.03,370.02,394.68,454.76,389.04,403.96,422.43,438.04,432.70,420.76
2017-09-05 22:09:50+00:00,L7,,,335.62,345.44,344.63,337.02,349.23,349.17,355.70,341.44,334.92,344.36,343.99,346.75,344.50,340.75,,,393.44,405.91,399.14,399.57,398.17,390.21,396.57,394.91,384.01,366.14,362.74,361.70,360.44,373.74,,,408.39,443.98,456.93,449.94,427.03,426.61,412.09,,348.56,340.75,359.08,376.82,401.96,,,,388.83,411.89,391.38,394.73,393.21,416.89,435.52,450.91,464.61,374.59,365.65,365.07,358.80,384.47,,,380.85,373.14,370.73,370.61,372.79,365.41,362.78,362.56,361.65,368.79,392.46,385.72,363.33,354.05,355.29,,,369.33,362.88,366.09,367.40,370.33,361.07,359.60,352.31,362.39,365.80,366.20,369.10,,,408.02,426.91,451.39,441.50,430.51,447.81,572.73,360.75,343.22,346.18,372.92,397.50,498.05,,425.05,453.71,459.17,457.30,442.18
2017-10-16 22:03:41+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23 22:09:52+00:00,L7,287.90,287.50,293.25,299.40,293.08,293.57,294.64,305.17,301.48,302.90,296.24,,,,314.43,320.53,333.03,346.55,353.82,353.72,346.64,345.02,341.17,346.64,346.76,360.56,333.78,,,,338.72,345.36,347.32,355.36,368.26,391.56,382.43,382.42,383.36,367.46,,297.29,296.52,,,372.95,399.23,367.61,327.60,334.08,365.25,353.32,346.87,347.22,366.77,375.08,381.08,,,,,355.06,,384.25,378.67,379.78,327.35,324.37,329.50,328.06,329.32,319.45,327.63,334.70,332.60,,,,326.78,326.21,326.46,335.33,335.19,330.06,326.70,329.94,337.48,337.05,327.67,326.28,333.47,,,343.04,353.97,369.07,373.63,394.95,417.05,419.96,403.56,404.54,,329.54,329.58,,,371.26,,458.84,,,,,,
2017-10-31 22:07:31+00:00,L8,381.37,329.05,341.20,351.20,355.44,350.86,346.27,351.43,355.49,347.41,343.97,346.91,344.73,351.67,358.77,363.94,369.93,379.00,392.16,396.10,401.90,400.16,401.45,400.37,403.27,420.62,,377.09,368.43,366.61,373.52,382.75,395.71,384.30,410.25,451.56,469.19,461.03,440.96,,,,346.01,351.47,363.72,393.17,410.90,,392.84,378.92,,426.17,397.76,404.12,402.89,,456.80,460.06,474.77,395.67,394.52,406.06,402.29,423.10,442.06,441.24,417.43,397.84,392.16,381.27,383.87,377.38,374.36,377.82,375.72,386.06,396.07,394.08,375.46,363.16,361.89,375.92,378.34,375.38,360.46,365.31,366.67,373.97,367.73,362.56,368.30,367.14,373.48,376.13,380.83,389.59,398.72,410.44,438.39,465.52,452.96,435.95,,598.92,368.98,353.93,361.47,,,519.45,516.63,431.64,467.32,468.05,466.38,461.99
2017-11-01 22:03:41+00:00,L7,387.74,334.61,340.86,353.58,364.48,356.64,346.51,356.91,,,,,,,,,371.66,369.27,381.82,396.06,401.84,403.94,402.20,400.63,,,,,,,,,395.58,393.83,416.61,447.79,473.13,474.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08 22:09:50+00:00,L7,379.06,309.31,318.44,327.51,328.35,324.97,322.75,,,,313.81,314.33,320.45,322.30,327.81,333.72,335.85,348.49,360.72,374.55,378.78,378.43,373.40,,,382.53,368.64,346.99,338.23,342.42,346.12,352.87,356.87,358.28,371.99,397.35,398.16,397.59,,,,334.87,324.06,327.78,336.05,366.61,395.14,406.86,358.08,347.42,373.99,379.62,372.37,366.18,,,377.98,408.02,394.91,363.53,362.84,369.85,373.06,378.39,371.70,401.58,369.91,341.63,366.22,364.63,362.09,,,,340.27,350.88,358.86,358.89,347.22,340.55,341.45,347.07,356.08,351.39,349.06,345.91,348.85,,,337.67,341.19,341.20,344.81,346.35,347.63,363.52,377.81,386.64,406.74,417.86,408.22,,,369.31,348.04,336.66,342.03,360.84,388.56,437.23,384.68,395.65,422.51,439.72,429.74,405.52
2017-12-02 22:07:22+00:00,L8,,,,,,,350.33,357.03,360.92,355.12,351.79,353.59,353.88,357.04,364.43,370.07,377.18,387.78,389.82,401.40,397.48,401.64,399.69,403.52,404.78,421.42,406.51,380.77,,,,,,,,,,,,,,,,,,,429.06,,389.08,377.85,411.90,413.62,399.27,399.06,406.80,423.72,439.55,457.48,,398.28,395.59,400.64,397.37,422.77,431.77,432.06,408.19,398.62,393.90,390.18,388.22,383.47,375.17,376.34,374.08,384.85,396.27,392.04,376.58,366.09,369.08,373.58,380.58,377.85,371.87,367.83,371.88,377.40,375.14,373.03,372.69,372.59,375.94,379.35,382.47,387.57,401.53,413.20,,,,,,,,,,,,,,,,,,
2017-12-10 22:09:38+00:00,L7,381.34,321.44,322.80,326.74,333.54,325.22,,,335.33,326.63,320.72,321.97,324.56,331.45,336.61,340.88,346.31,358.34,365.38,376.86,383.46,374.82,,,382.98,398.17,368.47,355.69,350.40,348.80,353.93,367.06,370.09,369.51,386.32,,,,,,388.49,333.52,332.03,335.21,358.94,377.89,404.93,,360.07,343.06,372.79,377.94,370.31,,,379.11,374.42,412.52,397.75,375.82,371.44,377.23,373.60,398.00,401.83,404.02,365.59,331.96,374.45,368.59,,,,358.42,357.87,362.26,371.13,368.73,356.35,346.59,341.10,344.01,349.35,350.44,349.06,342.87,,,,346.49,347.48,346.16,351.71,355.56,356.51,371.56,377.56,394.22,416.31,432.36,,,429.58,391.98,349.06,335.69,344.69,356.07,384.82,437.69,373.16,399.86,421.24,437.19,,
2017-12-19 22:03:22+00:00,L7,318.37,320.12,326.42,328.27,,,,,,,,,331.85,338.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19 22:07:14+00:00,L8,380.65,319.41,333.14,345.50,347.25,339.94,349.69,351.82,347.99,343.09,346.94,348.71,352.03,353.33,356.30,357.75,359.59,376.86,390.26,394.49,394.60,393.04,394.61,399.44,406.65,420.73,,366.45,357.67,355.57,362.36,381.39,390.32,388.59,398.28,454.51,438.36,441.18,419.44,435.87,413.45,,350.50,349.92,364.23,386.69,410.42,438.36,389.95,370.57,391.46,402.89,393.35,396.63,399.73,412.98,403.81,433.52,434.92,390.76,383.04,383.52,382.31,411.73,413.81,406.42,394.49,381.75,383.16,378.85,377.38,370.27,369.04,371.77,371.12,381.06,391.51,384.65,365.47,363.79,365.20,373.77,371.34,371.45,360.10,360.58,366.11,370.95,359.20,361.56,364.61,371.45,371.66,372.13,371.89,386.53,396.60,408.89,425.73,446.14,433.60,425.89,453.01,385.69,369.58,351.95,365.18,379.80,414.15,483.16,462.48,414.45,440.88,452.44,438.43,437.54
2018-02-12 22:08:46+00:00,L7,388.10,319.59,327.54,339.58,345.63,337.03,,,344.60,338.00,339.47,345.61,343.44,353.18,345.28,344.28,353.97,359.31,384.97,392.32,393.56,394.84,,,397.48,406.58,382.70,365.65,362.10,361.40,367.40,387.81,386.06,377.18,408.11,448.04,452.72,,,439.91,428.36,,342.93,344.11,364.91,387.39,,,396.07,369.73,388.28,409.87,395.60,397.04,,,432.96,450.85,463.19,396.57,383.21,381.77,380.66,403.70,424.69,419.66,386.08,377.37,378.70,371.83,371.99,,,369.49,369.65,382.08,391.02,387.33,366.60,360.49,359.42,368.06,365.70,360.13,353.69,355.83,355.60,,358.58,358.27,364.24,361.77,372.10,371.72,379.41,381.43,399.05,411.75,430.57,459.99,449.76,,475.32,582.26,370.82,352.04,363.13,390.07,,499.98,499.89,425.03,452.40,457.83,452.25,
2018-02-28 22:08:36+00:00,L7,374.45,327.15,314.57,327.01,332.30,336.46,325.38,337.09,339.42,,,,322.05,334.67,345.89,346.74,354.45,363.83,367.00,366.91,381.45,371.32,377.18,371.93,378.15,,,,353.65,347.97,353.42,370.99,371.47,373.80,401.08,430.78,427.59,425.71,415.59,415.71,397.20,,,,360.32,372.76,402.81,442.78,389.52,371.32,388.66,413.18,389.77,389.41,393.08,,,,466.76,388.66,384.24,381.49,375.83,397.05,420.49,419.86,401.64,380.88,373.32,375.66,376.92,373.13,362.78,358.18,,372.18,386.17,371.46,356.03,351.12,347.38,355.16,364.71,367.35,352.69,352.89,349.96,360.67,355.66,354.96,,359.12,360.39,353.62,368.00,373.98,389.72,407.17,431.41,450.95,439.51,432.84,,,,348.75,369.93,380.99,417.62,501.01,506.22,435.07,,472.67,464.46,448.69
2018-03-08 22:06:51+00:00,L8,353.53,316.29,318.60,331.85,337.04,328.20,324.12,330.88,334.97,335.23,333.67,334.01,337.90,333.44,327.80,337.08,334.47,357.51,373.76,387.87,389.55,381.79,387.71,386.83,396.06,405.85,378.36,350.00,346.49,349.94,358.32,366.61,377.04,370.89,379.17,399.08,394.75,406.05,398.81,395.33,380.40,333.58,326.37,326.25,347.66,368.29,401.99,,362.08,356.28,373.66,385.19,368.31,373.37,381.26,395.96,381.07,406.58,402.18,373.09,364.26,366.69,369.58,386.41,400.00,399.52,379.13,369.54,365.72,365.62,364.02,358.17,359.13,356.61,360.89,365.16,378.12,365.37,355.67,350.89,354.83,356.13,360.92,358.14,349.61,349.96,351.16,357.93,353.79,352.67,352.55,350.07,359.81,361.97,363.40,372.60,383.30,396.49,417.54,428.21,415.30,407.89,423.05,392.19,355.21,340.40,347.54,368.52,396.37,447.51,393.75,401.23,423.53,436.89,424.25,405.92
2018-03-24 22:06:44+00:00,L8,381.64,314.56,320.04,342.03,338.19,331.66,334.83,343.79,342.14,338.07,329.54,340.21,337.87,338.80,336.61,338.63,347.94,364.95,387.97,401.25,404.53,401.46,395.52,398.78,407.43,421.51,,346.74,342.11,345.76,361.24,377.02,396.06,384.11,390.78,411.70,417.16,416.02,408.91,404.68,392.61,348.74,333.61,336.61,350.16,379.33,406.69,,370.52,351.08,380.36,391.06,380.03,376.99,384.74,396.83,389.22,418.28,418.00,382.23,370.34,369.80,374.70,388.20,401.98,397.72,373.45,371.04,368.72,373.38,368.46,362.84,362.42,363.67,371.85,377.48,385.47,370.85,356.73,350.44,360.44,364.93,366.79,358.58,356.58,356.52,362.96,368.06,360.47,348.84,352.74,361.64,366.38,370.89,376.58,379.43,393.81,402.25,422.48,433.73,425.37,415.41,432.06,395.79,357.02,343.31,349.98,373.11,407.59,469.55,400.64,405.35,423.54,439.25,430.21,413.05
2018-04-01 22:08:11+00:00,L7,371.52,294.82,309.06,315.96,316.64,310.80,308.08,,317.00,326.30,327.18,333.33,336.44,330.48,327.12,325.07,331.42,339.87,373.74,390.80,398.58,392.85,,,391.96,399.47,370.49,347.42,340.37,343.87,349.13,369.88,375.39,368.80,394.17,412.15,405.85,415.37,,,389.96,340.20,329.27,330.63,343.60,368.99,407.03,,385.35,353.47,382.42,395.92,379.87,382.46,,,400.06,422.01,417.61,380.47,370.45,369.06,368.46,390.96,402.55,398.05,370.78,362.48,354.87,363.31,,,,357.34,358.89,375.18,384.94,369.59,353.30,349.93,349.04,352.02,352.79,355.57,348.10,344.61,347.68,,346.57,341.37,351.19,349.49,349.99,358.88,371.29,371.24,389.29,402.53,423.67,446.60,435.48,,456.32,388.71,364.35,341.81,347.15,374.27,408.26,469.91,394.83,406.09,422.38,436.62,425.35,423.02
2018-04-25 22:06:26+00:00,L8,376.56,325.45,321.72,326.80,332.20,331.52,324.91,335.30,331.87,331.02,333.59,339.08,342.99,348.22,360.91,360.93,368.21,368.24,381.43,380.91,377.78,379.13,385.59,386.64,390.44,400.13,383.77,368.98,352.44,352.82,369.06,380.32,373.27,378.23,402.27,437.09,,427.55,420.42,416.48,389.61,350.05,344.11,342.95,359.98,383.67,402.37,,375.90,371.00,391.37,405.02,394.32,398.57,399.31,415.55,418.20,439.52,,387.52,381.70,374.14,364.54,388.45,415.90,409.28,386.56,372.37,367.76,365.51,377.88,383.86,374.05,370.83,366.64,377.48,386.64,369.56,357.40,356.04,351.12,355.33,366.22,361.17,352.41,360.90,365.92,354.91,348.81,352.44,359.64,363.06,363.28,363.99,370.85,389.07,399.96,409.41,428.62,441.70,429.58,423.97,,410.99,368.64,354.27,363.08,392.22,414.01,491.69,494.45,416.91,439.91,450.47,448.08,445.39
2018-05-03 22:07:38+00:00,L7,355.68,290.34,296.15,,297.70,308.34,323.72,333.04,318.74,,,319.29,338.06,321.38,316.23,318.50,332.69,337.79,362.10,376.84,356.69,360.07,360.80,355.36,,,,333.49,338.19,341.99,345.49,350.97,357.53,356.38,375.74,387.64,385.98,397.33,395.73,393.94,,,,322.78,336.79,366.41,379.56,403.45,,344.22,369.49,379.60,362.74,363.30,364.74,386.58,,413.84,401.79,374.32,359.61,358.66,358.10,370.48,390.87,377.46,360.80,344.47,351.85,352.48,357.50,351.21,344.42,,,354.01,373.33,350.86,334.89,335.84,338.55,346.39,354.21,347.62,341.41,338.58,339.42,348.74,337.86,,337.06,347.94,357.72,361.41,359.95,368.65,383.79,386.77,411.07,424.69,416.72,408.33,,,343.71,334.04,347.00,364.62,394.33,461.99,404.05,401.00,422.17,436.75,422.64,414.35
2018-05-27 22:06:04+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.59,376.06,380.00,372.20,377.41,404.72,426.88,412.64,416.11,414.96,412.54,390.83,353.60,338.05,335.09,365.60,390.38,,,,,,,,,,,,,,,,,371.62,403.95,418.83,417.87,389.02,377.56,374.71,374.46,372.73,366.63,362.29,362.61,363.08,375.00,390.42,367.77,358.18,353.49,352.73,361.76,363.14,362.11,358.51,360.20,365.08,362.86,355.37,355.08,360.49,369.66,373.97,374.44,377.25,387.49,401.62,411.02,435.57,456.06,442.85,433.21,,559.59,368.41,354.88,372.39,398.67,427.34,501.39,495.51,427.00,452.48,456.29,454.94,446.66
2018-06-28 22:06:16+00:00,L8,376.89,319.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.75,400.28,350.34,341.62,346.04,369.90,393.02,412.26,,374.41,372.44,402.25,401.84,391.61,392.67,401.13,412.10,427.46,449.63,,392.49,381.02,380.46,375.53,431.17,443.86,469.28,444.95,433.90,430.44,419.98,414.67,404.39,390.28,380.24,382.04,384.58,394.68,375.50,363.77,355.37,354.35,364.75,373.23,364.75,362.20,362.02,366.63,372.88,358.56,361.63,366.47,370.50,372.84,381.03,380.01,388.71,399.44,410.81,436.35,449.67,439.31,432.06,,576.81,370.07,362.97,378.77,393.08,,507.33,497.61,,467.71,465.69,465.43,456.55
2018-08-23 22:05:37+00:00,L7,313.80,,173.62,,180.22,,247.55,252.10,273.70,246.21,271.88,273.39,264.61,266.44,,293.74,,,302.65,294.60,,,258.99,219.32,,225.75,,308.99,289.67,312.80,310.55,311.78,316.43,319.36,318.28,333.42,,,274.40,293.53,,310.89,303.76,310.86,325.93,346.66,388.19,394.64,,339.28,,,,332.71,343.10,356.45,,420.29,,370.23,360.33,376.82,,375.78,406.60,344.44,313.53,308.44,263.57,,309.21,,,,340.11,352.15,297.25,312.79,313.09,322.40,331.14,342.21,341.11,339.11,,,332.07,335.91,336.64,326.97,330.90,333.61,309.18,300.31,238.70,184.52,,,,,428.54,427.42,445.27,411.62,354.94,329.77,332.62,362.22,,,447.92,,,,419.82,
