dates,nzd0018-0000,nzd0018-0001,nzd0018-0002,nzd0018-0003,nzd0018-0004,nzd0018-0005,nzd0018-0006,nzd0018-0007,nzd0018-0008,nzd0018-0009,nzd0018-0010,nzd0018-0011,nzd0018-0012,nzd0018-0013,nzd0018-0014,nzd0018-0015,nzd0018-0016,nzd0018-0017,nzd0018-0018,nzd0018-0019,nzd0018-0020,nzd0018-0021,nzd0018-0022,nzd0018-0023,nzd0018-0024,satname
2001-09-07 22:06:11+00:00,370.46,364.85,362.23,353.77,360.50,358.86,353.24,352.94,371.22,363.79,368.77,374.85,381.06,379.83,385.96,391.61,379.15,379.90,382.27,387.22,379.42,364.01,366.24,369.66,375.75,L7
2001-11-26 22:06:09+00:00,366.26,360.92,358.02,353.38,359.98,349.94,346.39,354.11,371.51,362.82,368.27,374.43,377.67,374.90,381.65,387.98,376.80,374.53,377.96,386.44,377.97,363.00,365.79,366.03,371.03,L7
2002-01-29 22:06:21+00:00,363.52,357.38,355.16,346.56,349.91,337.73,335.16,348.19,349.97,352.80,359.47,372.05,369.17,369.33,373.50,381.83,373.18,369.68,372.65,378.89,372.46,363.90,364.29,365.72,370.19,L7
2002-02-14 22:06:29+00:00,367.82,363.44,358.68,353.66,349.91,350.52,344.10,354.49,355.13,356.45,363.98,375.47,372.55,373.51,377.12,382.58,374.95,371.32,374.12,381.26,376.01,374.16,365.40,368.11,372.00,L7
2002-07-24 22:05:50+00:00,370.72,366.53,358.21,359.56,339.08,361.59,349.51,358.54,359.24,358.50,361.46,371.56,369.78,374.13,378.26,378.91,374.80,373.30,374.53,382.84,379.71,385.78,360.14,370.54,374.62,L7
2003-04-06 22:06:21+00:00,380.37,374.99,375.25,369.14,,381.53,390.74,363.87,382.04,380.19,393.21,392.83,397.29,392.11,401.59,402.56,398.29,388.27,395.08,400.99,399.28,,,,,L7
2003-05-24 22:06:17+00:00,373.36,369.10,362.44,357.83,342.43,357.41,365.03,352.18,365.86,359.99,374.88,382.40,383.81,380.58,386.12,390.71,386.73,382.35,383.67,388.18,380.18,352.37,,,,L7
2003-10-31 22:06:00+00:00,372.65,369.04,360.49,346.52,342.43,349.02,353.36,349.64,355.22,347.75,359.68,372.79,373.97,373.14,378.77,384.84,375.16,376.43,372.27,380.52,369.09,363.19,350.66,376.26,376.23,L7
2004-01-19 22:06:35+00:00,381.69,374.89,371.34,392.42,396.15,374.30,370.88,364.81,370.81,368.49,372.64,387.17,389.83,391.60,397.67,390.82,,424.30,414.27,400.93,396.11,388.08,350.66,390.03,390.69,L7
2004-04-08 22:06:49+00:00,385.46,385.21,381.57,391.62,396.45,374.30,370.88,361.05,365.81,373.27,376.93,392.45,393.76,396.05,401.68,401.66,412.35,414.06,414.40,400.93,396.11,388.08,350.66,400.18,390.42,L7
2004-05-18 21:58:14+00:00,385.21,384.41,385.31,385.76,391.65,378.39,373.86,361.65,360.09,370.81,372.55,391.74,394.67,399.21,402.55,399.19,398.46,403.68,404.40,403.11,397.02,390.25,378.29,396.28,387.55,L5
2004-06-11 22:06:38+00:00,385.21,385.21,390.35,386.13,394.06,383.94,379.79,370.98,360.09,374.75,378.27,394.82,397.72,399.21,402.55,404.27,401.41,405.98,404.40,408.26,396.34,387.95,382.28,394.07,386.45,L7
2004-07-13 22:06:34+00:00,382.77,381.24,383.91,381.21,388.04,375.86,374.72,367.35,354.89,374.75,378.27,388.81,391.75,392.18,394.99,396.64,394.63,400.00,396.88,400.49,389.70,379.97,376.37,386.16,382.02,L7
2004-07-29 22:06:27+00:00,382.75,381.99,381.77,376.47,382.83,371.24,373.54,367.60,346.23,372.58,373.10,385.48,386.87,386.80,388.68,395.19,392.46,393.64,390.35,394.55,382.67,370.69,373.97,381.75,376.24,L7
2004-08-30 22:06:20+00:00,382.75,382.14,382.61,377.50,384.74,372.66,377.17,371.82,346.23,373.34,373.61,386.78,386.87,386.80,390.29,396.45,393.46,394.19,392.59,396.95,387.03,376.55,377.61,383.63,380.05,L7
2004-11-02 22:06:28+00:00,382.51,381.40,382.20,377.07,384.63,373.01,377.17,375.48,341.44,373.42,374.47,386.58,385.91,383.45,389.36,395.18,391.62,393.49,390.36,398.31,390.45,376.55,377.61,377.96,381.54,L7
2004-11-10 22:02:36+00:00,383.68,380.76,381.23,376.20,383.55,371.00,372.61,371.70,339.94,368.58,369.76,384.19,384.29,383.44,388.47,394.17,390.13,391.81,389.62,396.34,388.62,374.94,374.65,375.27,379.26,L5
2004-11-18 22:06:34+00:00,387.60,383.26,381.63,376.57,384.68,372.02,374.40,375.58,352.92,374.38,374.69,388.60,387.52,384.74,390.50,396.70,391.06,393.29,392.16,397.91,391.17,377.17,376.46,377.66,382.79,L7
2005-01-13 22:03:41+00:00,391.92,383.97,381.69,377.73,389.31,375.02,379.19,379.82,370.38,371.56,371.56,391.66,388.70,388.33,394.13,397.11,392.01,398.30,399.98,401.44,398.10,388.91,382.16,387.93,392.58,L5
2005-01-21 22:06:59+00:00,394.14,386.41,385.14,381.72,392.62,378.84,383.10,382.57,370.38,371.56,376.30,394.57,391.87,391.36,396.20,399.33,393.96,400.45,402.01,402.51,399.55,391.67,385.97,387.93,392.58,L7
2005-02-14 22:04:09+00:00,396.57,387.45,387.84,383.97,392.63,378.55,381.96,384.67,367.06,368.70,378.85,395.43,393.92,392.60,397.93,400.82,396.39,399.81,401.99,403.10,401.65,397.00,389.82,387.93,392.58,L5
2005-02-22 22:07:14+00:00,394.01,384.91,383.89,379.59,388.45,374.46,376.34,384.67,362.03,368.70,378.85,395.43,387.74,387.44,393.32,396.62,391.68,395.59,397.70,400.00,396.99,392.88,389.82,387.93,392.58,L7
2005-04-03 22:04:40+00:00,394.81,387.54,385.81,381.57,388.34,376.74,373.79,382.71,368.28,367.32,381.35,397.37,387.91,386.92,392.83,397.73,392.25,395.34,397.14,399.07,395.74,391.45,395.43,394.09,400.65,L5
2005-04-19 22:04:43+00:00,394.50,387.84,385.61,381.92,388.27,377.22,373.98,381.03,369.58,368.48,380.89,396.17,387.77,386.02,392.95,398.01,393.11,395.45,398.16,400.38,396.34,391.33,395.28,395.36,402.86,L5
2005-06-14 22:07:02+00:00,392.13,385.14,382.70,377.74,380.51,374.64,369.42,376.81,367.70,357.68,386.36,399.07,386.21,379.78,384.41,393.31,388.80,392.70,392.34,396.65,388.01,387.90,393.08,396.35,406.12,L7
2005-08-01 22:06:59+00:00,388.74,383.23,378.63,371.92,366.65,366.27,350.01,360.71,362.91,352.75,379.30,392.53,381.01,376.76,378.69,390.87,384.03,382.92,382.46,388.50,375.25,373.66,381.93,385.32,403.62,L7
2005-09-02 22:06:46+00:00,386.77,382.31,378.77,371.83,366.24,368.09,348.03,360.71,366.69,349.00,373.26,386.64,382.39,375.93,377.03,391.02,384.34,384.50,384.50,389.35,378.33,374.24,381.93,385.32,395.52,L7
2005-09-18 22:06:39+00:00,386.77,382.31,378.77,371.83,361.88,366.26,348.03,360.71,360.02,345.69,373.26,381.16,379.32,373.22,376.36,387.03,381.88,382.56,382.58,388.64,378.58,374.24,381.93,379.15,388.17,L7
2005-09-26 22:05:42+00:00,390.42,385.83,383.06,377.65,367.26,368.25,354.45,365.53,364.16,352.85,378.60,385.59,383.42,377.36,378.83,388.86,386.88,388.36,388.26,392.22,384.41,379.76,386.32,383.68,388.30,L5
2006-01-08 22:07:25+00:00,394.91,387.83,387.93,383.78,371.84,370.87,366.39,379.20,356.49,353.48,381.76,385.49,385.99,387.00,387.06,390.28,391.44,394.19,396.29,398.43,394.60,388.71,389.74,377.42,372.98,L7
2006-02-09 22:07:38+00:00,396.66,388.52,390.94,389.36,377.38,371.86,375.34,386.53,361.79,357.56,385.80,387.33,387.02,385.94,388.45,390.38,393.90,397.61,397.69,401.29,396.70,390.99,395.69,382.68,376.41,L7
2006-02-17 22:08:11+00:00,394.13,385.31,387.16,387.37,378.25,371.02,372.28,382.75,362.60,357.52,383.15,385.49,384.33,384.77,386.42,389.53,391.97,395.63,396.01,400.34,395.10,391.81,394.18,381.76,377.07,L5
2006-03-13 22:07:41+00:00,393.53,383.51,384.20,395.45,379.15,369.42,368.99,377.09,363.37,361.11,390.06,389.28,388.16,388.24,389.50,392.04,395.13,398.57,398.95,402.45,393.89,392.59,389.94,377.68,376.06,L7
2006-04-06 22:09:08+00:00,385.07,374.60,373.13,377.91,381.47,363.97,360.04,373.66,366.16,359.95,382.28,392.92,392.40,394.27,393.31,396.49,393.94,398.06,399.91,401.79,389.88,387.63,385.14,372.99,376.25,L5
2006-04-14 22:07:36+00:00,384.13,373.35,375.47,379.49,381.47,363.97,359.77,373.90,366.56,360.93,380.68,392.92,392.40,394.27,393.31,396.49,393.94,398.06,399.91,401.79,389.88,387.63,385.14,372.99,378.52,L7
2006-06-17 22:07:34+00:00,384.12,373.83,374.50,377.90,379.95,362.88,358.10,373.90,366.56,357.21,377.44,390.03,389.39,391.49,391.32,393.29,391.29,394.67,398.30,400.35,389.36,386.92,383.71,372.99,378.52,L7
2006-06-25 22:10:20+00:00,383.51,373.28,373.27,375.48,376.98,360.10,355.27,370.08,363.51,352.81,374.66,386.93,385.36,388.17,388.44,389.80,386.15,391.43,394.78,397.66,386.55,384.42,380.68,370.80,377.81,L5
2006-07-03 22:07:28+00:00,381.88,371.39,370.69,370.96,371.77,356.84,351.02,365.56,359.89,352.81,374.66,381.71,380.17,382.77,384.36,386.30,381.86,388.25,390.89,394.15,381.87,380.38,377.48,367.89,376.25,L7
2006-07-19 22:07:20+00:00,377.70,367.47,365.21,363.22,367.49,348.37,341.53,360.61,359.89,348.69,365.84,375.21,373.37,375.77,377.98,380.34,373.47,381.50,384.53,387.39,374.86,374.60,374.96,367.89,375.71,L7
2006-09-05 22:07:11+00:00,375.52,364.89,364.50,362.04,362.95,343.90,337.53,356.01,358.62,347.52,361.07,371.12,372.47,373.43,376.48,376.36,372.01,380.25,380.68,382.27,369.46,368.52,369.41,360.27,373.21,L7
2006-09-21 22:07:05+00:00,377.88,368.24,367.64,364.48,366.31,349.07,343.18,359.40,363.20,347.52,361.07,373.73,375.17,373.43,376.48,376.36,372.01,380.25,380.68,382.27,368.55,366.53,368.52,366.14,376.81,L7
2006-11-24 22:07:37+00:00,382.17,374.05,370.00,367.41,371.00,356.73,341.95,353.42,366.50,349.93,363.09,376.85,376.53,375.62,379.53,377.55,371.88,379.14,380.42,385.06,365.88,363.89,364.71,375.40,379.74,L7
2006-12-02 22:12:34+00:00,382.17,374.05,370.00,367.41,371.00,356.73,342.37,352.72,365.67,350.64,361.81,375.87,376.26,375.40,379.60,376.12,369.59,376.63,376.50,385.06,363.78,363.31,363.21,373.94,380.80,L5
2006-12-10 22:07:44+00:00,384.43,376.45,373.21,369.98,375.87,361.85,349.10,359.26,369.93,350.64,361.81,375.87,381.77,380.91,385.27,380.63,373.48,380.24,381.26,390.74,372.79,363.31,372.70,380.01,385.34,L7
2007-02-28 22:08:05+00:00,392.75,387.43,386.19,384.27,391.06,383.04,369.16,368.62,380.61,368.90,376.54,391.24,396.87,395.61,399.64,391.37,382.18,389.71,390.75,410.48,390.84,369.01,387.21,391.95,396.06,L7
2007-05-03 22:08:02+00:00,394.40,392.25,392.70,389.48,401.43,395.26,377.00,378.89,385.75,367.63,384.16,398.72,403.29,399.15,403.05,399.74,390.76,393.84,394.79,410.69,396.51,383.70,394.53,398.75,402.67,L7
2007-07-22 22:07:45+00:00,380.12,374.41,370.76,370.01,383.09,382.74,372.77,384.78,388.49,,394.94,397.39,397.43,391.68,393.17,401.74,398.76,401.25,402.85,405.83,405.21,391.08,400.47,402.90,414.14,L7
2007-08-07 22:07:40+00:00,377.86,374.41,370.76,366.84,375.31,381.13,372.77,379.73,384.10,,394.94,390.73,395.65,389.60,393.17,401.74,394.84,399.08,400.95,409.31,408.34,391.08,397.42,402.90,403.22,L7
2007-10-02 22:10:31+00:00,378.57,372.95,368.77,365.56,372.53,375.07,367.74,376.00,378.19,352.35,383.14,385.20,393.85,389.15,385.13,398.92,393.23,394.70,398.34,405.40,406.01,390.49,395.91,399.98,396.74,L5
2007-11-27 22:07:48+00:00,380.69,368.79,364.13,358.72,363.71,365.16,355.39,367.69,369.19,354.76,365.82,375.18,385.98,386.44,383.19,386.83,384.85,389.48,391.53,401.27,399.41,372.84,386.35,389.33,386.41,L7
2007-12-29 22:07:56+00:00,380.69,372.17,367.81,363.02,369.06,367.63,361.75,370.33,372.25,362.28,374.19,378.87,385.98,386.44,384.75,389.09,388.39,389.78,392.15,400.02,397.67,378.18,388.10,391.03,388.75,L7
2008-03-18 22:07:44+00:00,387.11,375.00,369.26,362.94,367.16,358.12,360.83,363.00,364.93,359.69,369.08,378.33,380.88,384.54,383.67,386.33,386.92,384.79,386.99,391.82,385.85,372.43,383.45,388.34,387.19,L7
2008-08-09 22:06:47+00:00,373.20,362.86,355.61,351.17,355.81,343.47,353.78,351.88,354.47,351.90,350.50,368.65,368.12,372.63,374.77,380.34,376.37,378.69,383.39,385.73,375.46,360.09,380.26,383.28,387.12,L7
2008-08-25 22:06:40+00:00,373.20,362.86,355.61,351.17,355.81,343.47,353.78,342.45,345.07,351.90,350.50,360.63,362.36,365.57,370.26,379.59,373.18,377.90,380.36,385.73,375.46,359.82,375.57,380.41,383.61,L7
2008-09-10 22:06:32+00:00,371.03,360.46,351.50,347.69,354.05,348.41,356.53,344.88,347.79,351.90,352.76,364.81,359.20,353.39,370.26,370.90,361.80,368.40,377.04,383.85,375.46,360.48,373.72,382.20,383.35,L7
2008-09-26 22:06:23+00:00,373.50,365.01,353.32,352.03,356.70,357.77,359.93,355.23,352.53,375.58,352.26,363.79,363.31,359.54,372.53,374.69,363.55,367.50,375.79,384.17,376.41,365.41,379.39,385.28,385.11,L7
2008-10-12 22:06:13+00:00,373.67,366.29,355.31,351.57,355.93,358.36,362.00,355.23,352.53,375.58,360.57,368.72,367.42,365.20,376.74,378.86,369.54,371.10,375.87,384.28,378.16,367.34,381.27,385.28,385.11,L7
2008-11-13 22:06:43+00:00,373.03,366.57,356.89,352.23,356.11,357.00,360.87,355.37,353.39,363.71,359.87,368.72,367.42,365.12,375.23,378.87,370.47,371.94,375.02,383.81,376.38,367.87,379.92,384.70,384.62,L7
2008-11-21 22:01:05+00:00,375.33,368.89,359.83,355.66,359.76,359.48,361.24,357.95,357.23,365.31,360.56,369.91,369.84,367.12,376.58,380.46,373.23,373.58,375.53,383.56,375.92,369.79,380.92,384.98,385.55,L5
2008-11-29 22:06:55+00:00,376.78,369.82,361.44,356.09,360.25,358.99,361.64,357.95,357.23,363.56,361.09,371.00,370.10,368.01,378.09,380.98,375.19,375.39,376.14,384.42,376.19,369.79,380.92,384.98,387.83,L7
2008-12-31 22:07:13+00:00,378.79,371.85,364.60,358.91,362.66,358.99,361.64,360.96,361.60,366.99,364.28,373.46,372.48,370.45,380.26,383.10,377.61,377.03,378.35,384.42,376.19,369.79,383.99,388.37,391.80,L7
2009-02-17 22:07:31+00:00,379.59,374.22,368.11,360.70,365.19,362.59,363.47,361.95,364.09,368.24,368.87,376.04,374.00,370.17,383.50,385.26,380.46,379.61,379.55,386.65,379.10,372.35,384.87,390.58,392.93,L7
2009-03-21 22:07:47+00:00,382.64,377.66,372.66,364.91,368.92,364.85,365.28,371.88,373.29,368.24,372.61,384.24,384.95,381.46,387.88,393.28,389.07,386.38,384.32,389.94,380.81,379.27,391.10,395.19,397.38,L7
2009-04-22 22:07:58+00:00,381.08,374.12,375.94,359.71,364.49,364.38,358.93,362.22,367.31,360.61,366.33,379.35,375.29,376.99,385.29,389.67,386.70,385.98,387.41,391.68,381.29,378.40,388.57,392.91,395.19,L7
2009-05-08 22:08:01+00:00,379.43,372.61,372.62,357.94,362.36,360.52,356.02,362.22,367.31,356.82,365.19,377.73,374.82,376.65,384.33,387.28,385.27,385.74,386.69,389.73,378.67,377.84,388.57,392.91,395.19,L7
2009-06-09 22:08:01+00:00,376.68,371.46,374.87,355.56,358.88,358.00,350.95,359.40,362.59,352.32,365.06,376.34,370.73,379.62,386.99,387.47,384.03,387.02,391.15,390.63,378.43,378.04,389.72,392.10,391.17,L7
2009-10-15 22:07:44+00:00,366.79,351.91,353.74,338.24,338.67,342.87,338.49,339.35,344.19,335.46,348.06,362.40,357.39,366.11,369.01,372.63,369.63,377.41,380.52,378.95,364.97,370.66,378.34,377.24,376.88,L7
2010-01-27 22:08:26+00:00,386.17,387.06,369.77,366.34,365.71,363.96,342.29,385.84,395.76,389.73,396.04,406.05,406.34,408.30,415.96,417.44,416.56,412.85,408.00,407.16,404.78,401.88,410.72,416.31,404.69,L5
2010-02-04 22:09:23+00:00,381.55,376.69,367.19,364.71,363.29,362.85,342.38,385.84,395.76,382.20,389.54,396.98,396.64,397.77,403.16,407.45,404.68,399.80,396.79,398.50,404.78,401.88,410.72,416.31,404.69,L7
2010-02-20 22:09:33+00:00,382.92,376.69,367.19,368.33,369.79,366.79,353.34,378.43,390.38,382.94,391.22,400.07,398.65,398.72,403.16,407.45,407.01,402.83,401.14,404.28,406.10,406.09,407.19,409.43,402.26,L7
2010-03-08 22:09:41+00:00,381.74,374.25,368.27,368.33,369.79,368.70,355.62,374.35,385.86,382.06,389.43,399.11,397.55,396.25,400.50,405.27,407.01,402.83,401.47,403.81,400.94,402.77,401.07,401.78,397.54,L7
2010-03-24 22:09:46+00:00,382.63,376.35,371.06,370.41,372.75,370.79,355.62,374.35,385.86,382.06,389.43,399.11,397.55,396.25,400.50,405.27,407.01,402.83,401.47,408.23,400.94,402.77,401.07,403.69,400.78,L7
2010-05-27 22:09:43+00:00,382.63,376.35,375.13,376.38,380.69,377.14,360.06,374.35,384.38,381.29,385.35,395.00,395.20,394.67,397.99,402.59,407.01,402.83,398.99,405.26,400.94,402.77,401.07,403.69,405.27,L7
2010-06-28 22:09:46+00:00,383.20,375.97,375.08,374.86,376.18,374.18,357.58,374.65,384.38,380.80,386.90,395.55,395.50,394.80,397.25,402.61,404.92,401.79,397.80,403.77,396.42,400.86,399.57,403.69,405.27,L7
2010-07-14 22:09:48+00:00,383.20,375.97,370.86,369.40,368.61,367.91,350.68,374.65,384.38,380.80,386.90,395.55,395.50,394.80,391.05,397.15,397.48,396.25,393.57,400.40,396.42,400.86,399.57,403.69,405.27,L7
2010-10-02 22:09:49+00:00,401.98,394.75,379.23,374.41,361.73,366.23,354.71,396.06,397.96,389.37,393.90,388.42,391.39,398.56,388.94,394.20,395.15,397.28,391.57,393.40,396.97,396.56,398.19,410.56,418.40,L7
2010-11-27 22:07:24+00:00,401.15,393.80,379.57,374.60,368.56,369.80,362.09,391.97,407.75,398.32,407.62,408.45,404.66,405.80,394.97,397.93,399.58,400.49,396.83,399.15,401.94,398.22,399.38,413.22,419.28,L5
2011-01-14 22:07:31+00:00,402.55,396.47,390.01,387.03,389.79,390.39,385.00,394.03,401.36,401.08,408.47,412.48,405.58,407.78,410.01,408.48,413.12,410.78,409.02,409.34,406.54,394.81,399.28,408.60,414.07,L5
2011-02-07 22:11:00+00:00,398.68,391.27,385.01,383.59,384.95,387.17,385.00,390.09,394.44,394.99,404.78,404.38,397.09,402.28,402.62,403.41,406.11,405.41,403.81,406.26,406.54,394.81,397.94,403.47,406.39,L7
2011-02-23 22:11:05+00:00,393.84,386.16,380.77,378.34,380.65,382.40,379.18,384.17,389.34,388.53,404.78,398.28,391.00,396.08,396.43,397.56,398.40,399.09,397.43,400.68,406.54,394.81,392.70,395.34,398.08,L7
2011-04-12 22:11:12+00:00,387.83,378.94,372.70,369.83,376.74,375.74,375.26,376.06,381.79,381.53,393.43,394.14,387.87,389.90,389.75,393.19,393.23,394.09,392.19,396.23,399.88,391.25,389.86,390.92,390.63,L7
2011-05-30 22:11:11+00:00,383.95,374.61,367.08,365.12,369.03,367.20,364.45,367.50,373.78,371.24,380.00,385.03,381.05,384.86,383.55,388.59,386.61,385.77,387.67,388.45,389.72,381.49,385.08,383.60,383.23,L7
2011-07-17 22:11:06+00:00,380.79,371.92,362.37,358.66,358.67,356.92,349.92,358.75,364.37,362.83,367.89,377.64,376.61,379.34,378.74,385.67,380.83,379.82,383.09,385.28,380.58,375.54,381.55,380.50,379.80,L7
2011-08-02 22:11:02+00:00,377.03,367.27,360.08,353.93,353.25,350.50,341.64,352.70,358.61,355.63,367.89,377.64,372.88,374.69,376.12,383.28,377.55,376.71,378.80,381.64,373.52,369.77,376.38,377.31,377.64,L7
2011-08-18 22:10:59+00:00,374.24,365.52,357.64,349.09,347.64,343.73,341.10,345.04,355.09,349.87,357.66,374.76,371.70,372.44,376.60,382.67,375.68,373.56,376.25,379.51,373.31,369.42,372.59,375.45,376.80,L7
2011-10-21 22:10:56+00:00,379.72,371.16,361.18,357.67,343.69,338.84,345.49,347.25,354.45,347.96,362.78,372.08,370.14,374.92,383.54,387.93,381.75,376.89,377.13,381.19,371.43,367.65,373.85,377.57,381.41,L7
2012-02-10 22:11:42+00:00,383.43,375.86,373.78,377.75,353.72,353.62,358.71,359.78,370.36,363.12,374.05,373.75,373.75,377.35,388.50,393.26,385.53,383.79,379.22,387.43,377.10,373.49,376.77,381.39,382.20,L7
2012-05-16 22:12:19+00:00,380.62,370.67,382.03,350.41,365.03,344.11,344.06,353.57,361.42,364.70,370.65,385.45,379.37,368.04,382.24,389.61,380.93,379.08,376.94,384.55,377.76,374.00,377.03,381.99,369.31,L7
2012-06-01 22:11:59+00:00,376.31,368.56,368.24,348.41,345.60,337.54,335.37,346.31,354.90,354.35,360.87,385.45,379.37,365.70,374.62,373.65,374.71,374.01,369.27,375.97,361.56,374.00,369.46,372.35,364.19,L7
2012-10-23 22:13:24+00:00,381.00,375.28,364.73,351.82,326.16,324.51,326.30,335.54,356.83,354.00,362.56,390.11,388.08,373.48,377.99,376.50,376.61,373.24,367.02,373.23,361.56,,370.89,368.11,358.25,L7
2012-12-10 22:13:38+00:00,391.63,382.93,379.07,377.08,,,,,375.44,370.31,382.07,393.47,390.65,382.90,389.88,397.02,388.59,384.96,398.12,399.70,,384.75,,,,L7
2013-01-27 22:13:47+00:00,391.63,382.93,368.45,362.53,330.88,327.41,313.68,321.22,353.57,370.31,382.07,393.47,378.71,373.42,377.44,383.64,376.74,376.59,378.13,380.56,325.96,384.75,331.89,346.32,355.55,L7
2013-03-16 22:13:42+00:00,388.19,377.91,367.77,362.53,330.88,339.97,313.68,343.13,355.70,371.39,378.22,386.08,378.15,375.79,376.31,380.51,376.74,376.59,373.89,376.39,325.96,384.75,355.49,362.36,358.58,L7
2013-05-03 22:13:30+00:00,387.27,374.81,365.36,356.74,330.88,339.97,313.68,343.13,345.83,373.88,376.67,365.83,369.14,370.51,370.20,375.58,369.68,369.94,369.60,373.00,325.96,384.75,354.59,358.51,357.14,L7
2013-05-11 22:19:31+00:00,385.39,373.13,366.13,358.43,347.49,346.31,335.68,350.42,351.01,373.69,374.68,368.19,372.33,373.29,372.91,376.80,371.95,373.42,372.35,376.49,357.23,388.98,362.36,364.37,364.92,L8
2013-05-19 22:13:27+00:00,385.15,375.03,367.47,358.89,354.33,348.80,342.74,353.05,351.01,373.69,377.75,373.35,375.46,377.11,378.24,381.02,375.90,377.86,377.28,379.48,366.38,390.48,366.64,367.87,364.92,L7
2013-06-04 22:13:16+00:00,381.54,371.45,365.01,356.08,349.94,345.15,338.16,353.05,351.01,367.07,372.75,370.20,373.01,375.62,376.77,378.75,374.49,376.59,375.13,377.05,363.18,380.76,366.64,367.87,364.92,L7
2013-06-20 22:13:13+00:00,379.02,372.61,361.38,350.09,349.94,345.15,338.16,353.05,352.83,364.69,371.61,369.55,371.99,376.34,378.02,377.48,375.71,379.51,376.14,376.56,360.77,374.93,367.46,372.26,364.92,L7
2013-06-28 22:19:33+00:00,377.96,371.46,360.99,350.48,349.56,344.90,337.88,350.13,351.72,359.91,368.99,368.59,370.38,375.74,377.30,377.33,375.24,380.14,376.25,377.30,361.61,374.21,368.73,372.71,367.16,L8
2013-07-06 22:13:02+00:00,377.96,369.08,359.39,348.45,347.42,343.13,336.32,344.54,351.72,354.30,366.17,368.88,370.38,375.74,377.76,377.82,375.06,380.76,376.49,377.35,361.61,373.95,370.47,374.11,370.26,L7
2013-07-14 22:19:34+00:00,377.71,369.11,359.81,349.59,348.33,343.78,338.27,345.35,352.52,353.62,365.31,369.33,370.28,376.14,378.47,378.72,375.69,381.48,377.45,378.60,365.02,374.97,372.99,376.23,373.27,L8
2013-08-23 22:12:58+00:00,377.90,368.86,361.50,352.41,351.40,346.12,342.37,349.46,356.32,352.79,363.63,369.18,371.57,378.62,380.98,381.24,378.31,383.66,379.66,380.51,371.54,375.25,377.29,380.28,376.97,L7
2013-08-31 22:19:38+00:00,378.58,369.65,361.97,352.69,351.87,346.13,343.77,349.74,356.12,352.54,362.73,369.43,371.50,377.82,380.60,381.54,378.86,383.24,379.58,380.43,371.68,373.54,375.76,379.72,377.46,L8
