dates,satname,nzd0234-0000,nzd0234-0001,nzd0234-0002,nzd0234-0003,nzd0234-0004,nzd0234-0005,nzd0234-0006,nzd0234-0007,nzd0234-0008,nzd0234-0009,nzd0234-0010,nzd0234-0011,nzd0234-0012,nzd0234-0013,nzd0234-0014,nzd0234-0015,nzd0234-0016,nzd0234-0017,nzd0234-0018,nzd0234-0019,nzd0234-0020,nzd0234-0021,nzd0234-0022,nzd0234-0023,nzd0234-0024,nzd0234-0025,nzd0234-0026,nzd0234-0027,nzd0234-0028,nzd0234-0029,nzd0234-0030,nzd0234-0031,nzd0234-0032,nzd0234-0033,nzd0234-0034,nzd0234-0035,nzd0234-0036,nzd0234-0037,nzd0234-0038,nzd0234-0039,nzd0234-0040,nzd0234-0041,nzd0234-0042,nzd0234-0043,nzd0234-0044,nzd0234-0045,nzd0234-0046,nzd0234-0047,nzd0234-0048,nzd0234-0049,nzd0234-0050,nzd0234-0051,nzd0234-0052,nzd0234-0053,nzd0234-0054,nzd0234-0055,nzd0234-0056,nzd0234-0057,nzd0234-0058,nzd0234-0059,nzd0234-0060,nzd0234-0061,nzd0234-0062,nzd0234-0063,nzd0234-0064,nzd0234-0065,nzd0234-0066,nzd0234-0067,nzd0234-0068,nzd0234-0069,nzd0234-0070,nzd0234-0071,nzd0234-0072,nzd0234-0073,nzd0234-0074,nzd0234-0075,nzd0234-0076,nzd0234-0077,nzd0234-0078,nzd0234-0079,nzd0234-0080,nzd0234-0081,nzd0234-0082,nzd0234-0083,nzd0234-0084,nzd0234-0085,nzd0234-0086,nzd0234-0087,nzd0234-0088,nzd0234-0089,nzd0234-0090,nzd0234-0091,nzd0234-0092,nzd0234-0093,nzd0234-0094,nzd0234-0095,nzd0234-0096,nzd0234-0097,nzd0234-0098,nzd0234-0099,nzd0234-0100,nzd0234-0101,nzd0234-0102,nzd0234-0103,nzd0234-0104,nzd0234-0105,nzd0234-0106,nzd0234-0107,nzd0234-0108,nzd0234-0109,nzd0234-0110,nzd0234-0111,nzd0234-0112,nzd0234-0113,nzd0234-0114,nzd0234-0115,nzd0234-0116,nzd0234-0117,nzd0234-0118,nzd0234-0119,nzd0234-0120,nzd0234-0121,nzd0234-0122,nzd0234-0123,nzd0234-0124,nzd0234-0125,nzd0234-0126,nzd0234-0127,nzd0234-0128,nzd0234-0129,nzd0234-0130,nzd0234-0131,nzd0234-0132,nzd0234-0133,nzd0234-0134,nzd0234-0135,nzd0234-0136,nzd0234-0137,nzd0234-0138,nzd0234-0139,nzd0234-0140,nzd0234-0141,nzd0234-0142,nzd0234-0143,nzd0234-0144,nzd0234-0145,nzd0234-0146,nzd0234-0147,nzd0234-0148,nzd0234-0149
2015-05-28 21:58:55+00:00,L8,433.28,387.03,382.65,376.18,381.01,380.78,379.52,385.13,381.29,387.16,381.94,375.11,381.00,372.74,378.35,374.74,373.27,373.17,380.21,371.97,375.21,369.00,360.80,372.13,374.08,364.21,369.13,375.63,369.92,364.38,365.63,364.77,362.89,357.72,363.76,371.31,361.52,367.39,366.87,366.21,373.07,365.25,373.69,381.47,369.16,372.96,378.87,390.33,396.10,390.78,378.91,373.81,368.46,375.88,385.79,390.05,389.13,386.87,397.77,406.14,405.66,407.30,417.48,407.80,412.27,424.45,419.23,396.32,385.13,383.82,369.22,370.96,367.78,375.76,385.01,386.36,387.80,389.24,387.43,390.22,387.70,396.32,396.31,396.08,393.23,386.55,383.05,379.55,372.30,360.51,360.27,355.26,356.79,358.45,351.38,366.85,369.03,380.65,388.80,392.58,391.07,392.18,395.30,392.38,394.14,396.73,401.79,396.60,397.11,388.40,379.69,384.63,391.15,398.27,400.96,398.25,395.78,390.00,390.19,382.76,377.56,367.07,381.21,387.57,398.32,395.58,387.39,391.98,395.12,391.45,390.58,390.14,392.59,393.93,392.55,404.10,399.05,392.93,390.15,376.50,388.94,386.00,383.53,388.68,385.53,397.84,392.19,392.10,409.06,428.29
2015-06-21 21:59:27+00:00,L7,367.66,362.09,359.13,362.56,360.29,361.73,364.24,363.89,365.80,364.30,362.29,364.26,358.29,363.92,359.89,361.00,357.02,359.34,356.79,356.55,354.44,350.33,349.86,348.99,349.48,351.35,352.91,354.42,350.96,348.39,347.14,352.40,348.02,345.08,351.89,349.58,356.16,354.00,351.72,346.15,349.01,353.77,352.16,353.31,354.94,356.41,358.54,366.09,370.13,366.24,363.05,367.07,358.71,355.31,355.98,358.44,371.93,371.84,371.33,372.33,373.82,373.09,374.48,367.27,366.88,361.10,365.85,357.18,344.60,342.38,341.59,344.16,349.68,362.45,360.58,367.94,364.15,365.44,361.90,364.36,365.31,371.20,367.06,,,,,,,,348.48,341.87,333.08,343.73,341.42,346.50,355.99,359.70,365.09,377.31,382.30,377.29,372.72,365.22,373.00,374.65,378.07,378.35,375.68,375.41,366.52,369.15,376.02,381.79,385.05,381.05,371.82,366.83,369.87,365.62,360.97,357.20,356.54,358.96,369.64,380.37,,,,,,,,,,389.43,374.28,370.12,,359.22,362.72,373.04,366.46,364.05,372.39,374.62,384.01,383.88,395.69,413.70
2015-06-29 21:59:14+00:00,L8,387.32,379.39,378.53,372.55,372.05,377.38,377.01,384.18,379.38,383.33,377.44,371.77,379.73,373.15,379.31,373.07,367.54,372.16,368.01,370.48,364.67,367.59,362.43,363.65,354.63,366.63,371.04,360.75,364.87,357.82,362.80,357.19,363.12,357.56,361.16,367.74,370.56,368.79,361.26,365.00,366.60,361.54,371.91,366.83,370.11,370.26,372.66,382.90,379.48,384.08,387.03,376.58,374.63,376.47,367.58,375.65,383.95,386.75,402.42,395.39,395.35,400.00,399.00,402.11,397.62,398.94,409.03,395.10,390.23,372.09,368.97,355.17,369.19,378.58,377.76,384.59,381.13,380.45,382.60,373.46,379.82,387.20,388.51,382.27,377.29,376.98,379.09,378.37,375.02,353.51,,136.98,118.74,,352.22,363.39,367.72,372.30,378.76,391.15,392.10,399.05,395.31,392.72,390.17,391.79,397.97,390.34,402.07,394.96,390.17,385.95,391.96,394.80,395.76,392.77,388.56,391.05,383.90,379.93,377.13,372.95,379.36,373.27,382.78,392.24,389.36,391.06,393.05,390.20,383.00,384.61,387.60,386.99,390.58,393.53,391.04,388.48,379.53,374.97,378.64,379.11,378.22,374.92,383.67,390.20,387.15,393.22,415.70,446.47
2015-07-23 21:59:36+00:00,L7,,,,,,82.10,349.88,332.59,341.42,358.85,358.80,364.11,356.93,357.66,357.00,362.42,357.60,359.76,349.52,349.06,347.83,353.96,347.75,349.15,349.91,352.17,348.35,353.69,343.70,349.92,334.95,345.90,353.91,353.68,369.07,347.12,352.11,373.10,,,355.45,355.33,371.31,366.60,369.71,,449.43,,,,381.44,,,380.06,,397.92,,,,,,,,,,,,,,553.40,,,,,,,,,,,,,,381.35,370.71,,,,369.49,356.30,360.04,374.76,,,,,,,,386.02,380.85,378.92,374.68,374.21,361.66,369.22,378.00,378.14,376.94,379.34,373.69,367.92,371.71,368.79,374.63,377.85,371.45,376.92,371.87,366.78,364.28,357.55,366.69,367.45,372.28,377.94,380.14,382.27,373.42,376.53,373.61,381.23,383.28,383.98,,,,,,145.34,157.61,,,,185.16,203.47,230.62,260.34,277.41,301.99
2015-08-08 21:59:40+00:00,L7,379.05,360.50,352.59,362.38,358.80,353.37,366.41,361.01,362.02,367.94,363.03,361.34,364.26,363.59,352.87,363.70,355.92,355.73,359.30,363.57,351.26,352.02,352.70,359.17,346.58,348.61,352.85,351.20,354.95,352.30,354.74,346.36,346.98,350.61,349.67,353.89,353.87,353.45,351.96,353.58,350.63,356.35,351.15,362.24,357.62,358.54,355.14,357.92,366.21,366.00,375.17,382.37,373.21,370.18,358.67,359.15,369.79,374.21,383.17,384.90,383.80,387.04,382.80,375.69,370.29,369.51,367.01,364.89,357.60,348.91,,,,,,,,,365.91,366.46,369.06,374.27,372.39,372.20,368.17,367.78,365.52,356.95,361.78,358.46,353.98,353.58,344.49,338.12,349.08,352.28,362.18,366.17,366.52,377.20,374.33,384.86,384.12,385.64,385.76,378.85,382.15,375.24,380.93,378.75,376.24,377.50,377.18,380.22,375.22,379.18,,,,,,,370.24,370.27,373.41,379.55,384.73,388.77,383.74,,,,,,,,,,,,,,,,,,,,,
2015-08-16 21:59:34+00:00,L8,365.47,361.84,354.29,356.36,356.67,352.62,361.59,355.47,350.75,361.94,353.89,361.43,357.56,354.62,351.48,352.43,353.90,347.45,356.72,359.92,349.39,340.77,346.53,350.02,347.49,339.13,342.54,344.51,341.23,347.61,346.48,344.26,338.09,344.36,345.40,341.88,348.08,348.11,347.51,349.33,345.91,348.29,349.24,349.81,349.37,350.92,347.19,354.75,352.14,360.86,370.03,369.77,364.45,359.69,352.16,353.73,356.44,365.35,374.47,376.30,378.54,373.60,369.48,366.40,362.75,362.79,362.58,359.83,355.96,346.82,345.53,337.39,342.59,342.91,349.66,357.44,356.97,360.39,360.58,362.36,365.17,367.98,367.35,363.51,363.10,360.85,354.50,358.96,352.10,352.23,349.46,338.96,334.46,337.41,340.32,350.72,354.47,363.61,365.90,365.37,368.91,378.24,378.54,383.85,381.59,372.27,375.39,376.31,377.34,376.63,375.33,378.34,378.51,374.11,375.44,377.11,374.43,382.08,374.10,366.01,352.67,354.26,358.61,361.66,372.45,370.93,378.27,381.91,382.08,375.88,377.88,382.25,377.47,383.98,381.37,373.13,369.97,369.46,365.54,371.06,369.97,380.64,374.51,366.01,369.47,375.11,379.61,385.91,395.23,409.87
2015-09-01 21:59:39+00:00,L8,345.73,332.01,333.11,340.29,337.61,336.55,334.21,334.83,338.63,334.00,338.69,338.71,339.05,333.14,332.95,324.83,333.64,331.43,328.30,331.41,322.62,324.47,320.41,332.24,326.37,324.51,327.83,325.61,323.36,327.43,329.20,326.73,326.08,320.53,328.96,330.58,327.32,330.95,326.55,328.68,327.20,327.93,338.19,332.27,332.50,324.35,331.90,332.57,334.12,338.91,350.02,354.86,349.01,338.31,330.94,333.02,342.83,350.25,349.64,359.83,362.15,356.91,355.86,354.93,348.48,335.73,341.63,336.66,334.87,331.60,320.54,324.06,325.17,331.26,332.26,337.03,345.03,342.10,346.76,338.60,340.89,349.03,344.78,343.93,341.62,344.67,339.60,335.90,337.94,334.23,331.92,325.85,319.95,321.04,322.82,334.54,336.94,342.69,344.02,351.84,350.08,358.23,360.25,358.39,358.13,358.82,356.27,356.47,354.09,356.99,355.04,357.80,354.37,356.73,358.65,355.46,357.91,359.42,359.24,341.98,336.99,340.31,340.57,342.27,345.06,356.01,354.98,362.15,361.84,359.32,359.36,356.72,366.30,361.75,359.82,354.48,346.26,343.61,344.46,351.81,349.93,353.47,339.17,339.41,345.23,350.62,360.40,365.81,373.96,385.39
2015-10-19 21:59:54+00:00,L8,357.27,348.55,331.12,145.74,342.73,341.67,324.96,76.31,344.73,360.02,355.59,353.44,352.34,351.86,355.13,360.71,357.33,359.72,354.67,348.21,348.70,336.38,338.77,337.43,346.54,339.97,342.48,343.92,339.41,350.11,338.16,345.55,347.23,341.61,343.40,340.33,349.29,346.47,346.12,347.65,346.53,347.61,354.73,350.23,341.44,347.87,346.67,354.31,355.83,360.87,361.48,365.46,356.45,357.11,344.60,356.07,369.08,378.68,384.54,393.38,389.40,387.39,387.55,383.16,375.21,368.04,371.59,368.90,363.40,365.00,365.91,368.31,361.98,373.36,361.13,364.88,361.34,361.08,359.95,356.59,360.84,363.36,360.53,367.65,363.45,369.56,364.14,358.93,351.84,350.96,348.09,342.71,343.03,337.96,345.77,346.94,354.58,355.63,364.23,367.97,369.22,376.02,379.17,386.56,390.08,389.55,386.83,382.08,384.73,383.42,382.46,380.45,381.20,384.56,377.07,381.38,383.47,383.63,384.12,374.49,375.27,366.94,370.54,367.08,374.65,380.04,383.00,386.39,377.42,381.72,373.18,377.08,377.29,381.35,376.20,371.57,372.14,372.71,369.76,376.04,381.03,375.83,371.33,363.50,362.08,373.62,379.98,384.00,408.46,413.40
2015-11-28 22:00:44+00:00,L7,335.37,311.09,314.82,307.01,313.44,314.05,323.06,323.18,325.30,189.37,177.07,165.96,168.78,185.11,198.57,209.75,81.13,95.34,205.80,159.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.76,332.76,328.04,329.93,331.34,324.18,324.78,312.27,318.20,319.04,325.03,326.05,326.46,325.60,329.69,327.05,327.00,329.56,328.89,325.47,327.69,329.40,330.39,325.12,326.22,320.33,315.36,310.34,308.72,308.97,312.36,316.29,319.52,322.89,325.33,329.28,332.40,334.69,338.10,343.95,,,,,,,340.00,336.07,340.14,332.41,337.81,340.81,345.72,351.85,346.48,336.05,325.43,326.09,323.58,322.44,323.86,332.72,336.96,343.55,334.92,337.60,341.57,349.95,349.61,343.49,336.58,331.67,330.23,330.25,329.40,332.54,340.65,343.76,342.78,340.98,336.76,345.20,348.68,351.44,368.12,371.37
2016-02-24 21:59:45+00:00,L8,361.81,359.31,347.01,347.69,356.15,350.85,352.33,351.90,347.61,354.31,348.45,345.95,344.20,339.94,346.42,335.18,337.25,343.41,342.49,341.00,337.65,333.56,336.98,338.13,335.31,336.61,340.22,335.86,336.72,332.76,336.28,335.50,332.43,336.36,333.04,340.34,336.23,338.27,338.34,336.67,339.72,340.52,340.00,333.97,336.58,338.63,337.19,338.60,342.75,361.05,366.13,347.96,349.72,345.05,341.58,351.90,355.20,367.12,378.32,376.16,376.05,366.54,367.13,365.88,360.48,358.73,363.93,363.79,364.47,362.13,369.06,361.92,363.04,354.70,353.77,350.90,345.42,349.93,349.72,349.70,351.61,353.05,350.78,346.49,341.14,344.51,342.25,348.36,348.04,350.93,347.25,348.24,341.82,345.24,349.22,350.97,351.07,356.75,362.13,364.71,367.13,370.17,371.65,371.10,365.17,370.26,363.96,366.95,366.31,357.26,358.41,349.10,351.67,353.36,353.73,354.15,358.68,361.94,355.90,355.85,348.26,354.80,355.32,363.05,366.48,359.95,367.74,366.39,367.81,360.20,356.88,352.49,354.55,360.61,349.45,355.76,356.31,354.39,361.36,367.04,372.90,370.28,352.71,350.85,354.16,362.42,354.20,345.99,354.59,365.46
2016-03-03 22:01:50+00:00,L7,,,,,120.35,108.89,366.19,357.60,361.54,360.21,364.35,365.70,360.26,350.55,351.45,353.63,352.90,355.69,353.69,351.20,349.12,350.70,348.80,348.58,347.06,350.27,348.66,350.04,,,,,,,,,,,,,,,,,,,354.32,349.79,360.52,368.01,379.23,366.24,353.04,355.60,356.46,360.31,367.79,382.16,386.73,392.92,390.54,386.24,379.49,378.10,369.13,371.38,372.08,372.08,370.14,368.03,368.14,370.69,371.25,363.01,360.58,357.86,356.25,359.27,360.66,362.71,360.71,,,,,,,,,,,,,,,,,373.66,372.95,370.83,373.12,,,,,,,,,,,,,367.29,365.84,366.96,367.47,367.61,363.66,357.47,350.58,356.94,363.25,366.38,369.03,366.30,371.80,377.69,363.21,364.33,359.12,,,,,,,,,,,,,,182.21,214.31,224.11,247.66,265.12,307.02
2016-03-11 21:59:42+00:00,L8,375.93,367.21,367.70,364.85,358.49,354.37,359.48,349.57,359.33,360.43,353.02,355.56,350.52,352.22,343.52,339.36,345.19,343.94,347.86,343.63,343.74,339.00,343.93,336.25,336.49,340.89,342.49,343.52,341.90,341.44,341.48,344.91,341.27,342.32,336.88,344.38,345.81,342.31,345.85,348.35,349.21,357.48,346.12,325.69,333.07,353.14,342.88,340.09,347.53,349.78,339.45,339.75,348.09,349.17,339.08,344.83,355.43,372.19,370.13,365.86,372.38,385.98,388.17,385.66,367.89,365.38,371.98,374.05,,,,,,,366.64,363.65,358.47,365.36,360.77,362.24,360.96,366.34,364.76,360.32,358.42,357.50,364.78,362.43,366.72,365.43,359.42,356.38,356.00,360.56,359.80,363.15,365.90,368.46,374.25,375.82,377.40,376.32,376.79,379.13,374.72,375.43,373.27,378.60,374.66,364.64,359.22,359.71,358.30,366.77,368.21,366.21,368.36,364.33,365.59,354.01,355.87,360.41,363.31,370.03,372.96,373.59,376.93,379.44,372.60,369.64,366.46,361.08,363.69,375.33,374.55,376.67,371.28,369.43,368.87,374.06,367.71,367.21,371.35,362.59,363.68,374.68,376.18,359.53,368.26,382.28
2016-04-20 22:02:09+00:00,L7,402.43,395.07,387.38,388.41,386.99,376.46,378.85,380.40,372.06,375.59,372.64,370.75,376.34,368.73,370.94,367.43,361.55,366.89,359.73,362.80,358.67,356.02,358.81,347.53,352.29,356.56,347.75,357.94,355.36,356.03,359.55,353.92,359.54,356.41,358.63,361.96,356.67,366.73,361.83,364.21,369.35,361.62,361.11,355.82,353.02,355.63,363.99,374.21,379.38,385.64,380.78,376.15,379.45,371.84,368.08,385.01,392.70,398.72,408.07,407.77,411.80,403.86,397.94,392.22,382.66,378.94,383.91,381.79,382.87,390.21,384.16,380.82,382.10,379.03,378.40,377.15,375.13,376.77,380.89,373.86,383.83,376.48,376.25,378.67,375.25,376.58,367.32,340.41,337.52,348.48,348.62,,,,,,,,355.59,356.94,350.50,,,,,,,,,,342.02,366.62,372.30,371.92,373.79,376.30,375.30,375.50,371.68,375.12,379.64,380.27,379.94,378.99,385.42,384.96,391.62,386.08,386.10,376.71,371.83,375.00,415.73,381.85,,,,,,209.02,251.05,251.95,227.89,234.14,243.47,210.62,226.21,249.63,266.83,287.09
2016-04-28 21:59:25+00:00,L8,387.15,389.29,384.59,380.39,382.27,378.34,373.44,377.39,374.34,374.40,373.91,371.47,374.59,372.60,363.81,367.92,371.80,371.20,367.83,369.14,359.06,365.18,354.00,360.16,360.53,356.81,354.16,357.03,355.43,357.59,364.06,354.62,363.15,361.75,365.80,369.41,358.28,362.81,372.47,363.55,368.62,360.88,361.36,367.03,365.64,370.90,373.71,377.79,385.38,391.65,378.67,380.04,379.10,376.53,376.09,384.84,389.71,403.64,407.87,409.42,405.30,407.75,405.35,393.16,387.03,383.32,386.05,382.51,385.09,390.06,385.93,381.78,376.31,374.15,371.51,373.79,377.15,380.43,379.72,386.83,381.06,379.51,381.07,384.81,378.06,378.14,382.02,373.83,374.78,373.29,375.34,371.42,367.61,370.55,374.30,379.55,387.05,382.80,375.71,376.81,379.55,385.24,385.51,385.07,387.32,388.31,385.23,383.88,381.67,378.31,380.00,374.91,374.28,374.81,373.73,375.66,373.00,374.52,377.89,373.53,381.58,376.45,376.53,379.13,380.74,388.72,391.43,394.66,393.26,386.37,378.75,376.50,381.58,380.49,386.46,384.60,385.20,386.56,384.67,388.78,384.29,383.00,377.27,373.30,388.84,392.38,380.32,379.86,386.49,416.34
2016-05-14 21:59:24+00:00,L8,380.82,392.22,386.99,384.59,390.15,383.89,397.87,392.11,380.54,390.83,388.82,382.50,383.02,378.87,378.92,374.58,377.94,373.90,373.54,371.57,371.50,367.43,363.22,366.66,364.79,365.97,368.96,367.12,370.34,365.70,365.38,367.67,364.04,363.63,365.03,368.95,369.08,370.98,373.39,371.34,375.00,369.36,369.63,362.51,367.89,373.26,373.29,381.95,385.86,391.64,388.66,391.42,388.58,387.87,390.46,398.25,408.46,411.44,414.79,420.95,417.76,414.37,404.13,401.42,393.35,392.02,395.23,399.51,404.36,407.11,402.13,392.53,389.28,389.23,386.50,386.82,386.57,387.53,388.47,388.96,390.09,390.56,387.07,388.95,384.94,386.14,383.89,384.00,382.34,379.80,379.16,374.87,372.22,373.71,379.00,385.37,389.50,390.05,385.83,391.26,391.82,389.31,392.52,394.16,396.37,393.92,395.06,392.27,390.42,391.52,392.93,388.89,392.15,392.36,391.99,390.39,385.64,385.02,384.00,379.05,387.08,389.99,394.09,394.59,389.17,394.03,390.94,393.19,390.27,385.94,386.11,382.52,393.16,394.25,393.31,401.30,398.26,398.11,393.43,393.54,388.35,386.02,382.69,391.18,389.96,402.08,388.33,386.47,398.54,409.98
2016-06-15 21:59:33+00:00,L8,380.99,391.71,393.14,395.22,392.69,388.73,389.65,387.17,386.91,386.52,385.98,390.90,386.49,389.16,383.68,384.38,386.46,378.82,382.10,373.13,380.15,369.70,362.16,368.46,376.21,364.21,370.62,362.35,372.02,370.08,370.05,376.19,367.44,371.97,372.23,368.57,364.15,376.73,381.08,378.87,381.44,369.71,374.55,367.48,368.79,372.45,380.56,392.57,400.88,397.27,389.53,385.83,387.37,387.52,402.63,404.93,413.81,421.82,418.41,418.87,420.68,419.41,414.78,405.48,402.53,410.56,406.85,397.38,410.65,419.35,399.24,417.75,408.31,385.43,386.09,387.68,381.05,386.60,392.35,391.81,397.58,390.75,382.73,392.76,395.49,383.05,402.43,400.31,380.38,385.87,387.63,383.97,375.42,381.98,386.06,401.19,397.00,399.74,401.56,397.33,400.02,405.15,402.15,401.59,397.95,401.76,403.34,405.63,398.17,395.28,392.00,394.09,397.12,399.78,400.53,405.22,394.32,392.26,385.35,383.20,401.61,403.53,397.71,400.65,404.82,403.80,404.02,392.57,398.50,397.07,396.77,401.97,400.17,396.85,402.08,405.94,403.71,403.78,402.17,393.92,387.41,388.37,400.15,396.44,399.09,408.78,406.69,398.91,409.50,409.83
2016-06-23 22:02:25+00:00,L7,368.26,366.38,363.82,364.42,362.63,366.08,363.71,365.00,360.45,362.03,360.75,359.03,360.08,362.01,355.71,360.51,352.07,363.06,351.21,342.37,352.82,340.36,342.77,343.17,345.30,347.19,342.33,345.99,351.38,337.68,346.14,342.98,340.10,352.91,347.95,353.30,350.55,349.53,353.89,348.44,348.16,353.51,344.53,348.54,340.85,352.89,355.11,361.50,372.44,362.93,364.64,365.43,359.58,367.39,361.65,366.54,384.34,382.33,385.06,385.37,380.32,383.73,375.74,367.76,365.40,363.92,365.05,368.15,374.59,379.35,,,,,,,,,,,,,362.40,363.86,359.34,362.10,360.99,355.96,356.03,351.08,350.97,346.81,349.42,350.74,358.14,358.45,358.77,365.05,364.56,367.30,366.94,371.50,374.16,375.41,372.48,374.94,371.80,375.11,373.13,367.27,364.93,365.46,365.00,370.77,368.33,368.64,366.27,,,,,,,,,375.26,377.51,367.74,372.46,369.50,368.12,373.77,376.50,376.67,371.65,373.90,371.93,377.61,,371.63,366.05,380.27,381.53,383.38,378.35,385.24,381.76,377.97,384.46,389.25
2016-07-01 21:59:42+00:00,L8,484.92,494.03,385.01,378.82,388.62,384.77,386.47,386.92,389.55,389.77,385.52,386.97,385.41,392.85,384.16,389.23,379.26,378.60,384.94,371.69,379.20,370.91,372.38,371.84,367.27,366.28,369.73,363.14,370.72,369.86,370.59,368.79,365.60,388.92,371.37,395.03,384.08,372.60,379.16,391.32,381.46,382.89,372.60,375.74,366.38,370.35,376.36,407.97,421.03,417.18,403.23,383.04,393.94,387.57,387.92,399.49,421.45,438.27,449.31,445.87,436.89,421.11,420.55,413.61,413.02,393.49,417.82,401.28,416.98,420.25,441.25,445.76,435.85,392.04,387.26,386.54,384.92,385.44,386.66,386.73,386.90,400.14,388.10,394.24,404.79,384.73,383.09,381.80,382.34,369.65,370.71,383.62,379.97,388.33,404.27,389.74,398.55,420.93,419.92,405.68,393.37,400.21,403.09,416.60,407.66,407.18,402.86,410.81,412.98,407.69,400.72,393.77,403.40,410.18,413.18,412.12,407.14,407.42,404.04,408.72,409.48,394.06,396.53,401.89,394.71,404.54,405.57,404.42,393.23,393.04,392.38,405.49,396.47,390.75,398.11,404.35,400.57,400.58,401.18,395.10,392.48,406.32,414.42,400.39,394.92,407.43,408.29,400.85,409.80,454.93
2016-07-09 22:02:24+00:00,L7,345.48,351.24,341.51,332.42,339.37,333.15,335.13,333.95,334.10,332.14,342.04,339.53,338.91,197.44,210.44,220.14,93.37,226.65,216.91,181.38,150.75,,,,,,,,,,,,,,,,,,,,,,,,,,,347.63,347.63,345.08,,,,,,,,,,,,,,,348.46,334.86,337.65,338.06,345.35,350.92,345.00,343.61,341.84,333.29,336.33,335.28,329.47,335.14,330.45,332.86,333.59,340.87,333.39,333.67,332.50,329.79,328.51,330.52,332.10,322.67,329.27,318.13,319.96,322.42,328.97,333.95,335.19,345.94,342.81,340.25,340.16,343.26,345.92,345.51,,,,,,,,,333.28,333.32,341.53,337.26,335.68,337.93,323.94,321.88,314.24,,216.41,229.79,279.73,,,328.10,331.64,334.15,328.10,,337.18,330.18,332.57,339.21,333.37,342.87,346.89,339.81,207.84,,,,,,,,,
2016-07-17 21:59:49+00:00,L8,470.28,466.22,390.76,379.00,376.08,378.71,375.79,377.50,377.58,385.23,379.24,378.25,383.32,381.14,383.05,375.57,379.47,373.30,368.79,371.72,370.56,368.61,372.60,365.60,371.81,361.67,366.97,363.81,370.47,360.02,364.13,355.50,362.08,359.39,361.95,366.98,364.32,367.79,377.17,365.26,373.09,364.09,370.02,365.66,364.55,363.01,377.34,389.82,387.81,375.61,383.82,378.82,382.70,379.16,376.89,384.94,390.02,411.88,411.81,405.83,404.50,400.54,401.07,399.00,389.07,383.33,379.26,388.90,390.87,391.68,395.11,398.61,400.52,384.84,383.28,370.38,364.98,376.89,384.84,375.45,367.22,374.89,384.50,387.11,393.01,384.81,376.24,376.32,373.54,365.62,360.07,365.86,357.73,364.21,375.82,383.16,397.82,397.49,389.50,385.08,391.68,399.38,399.17,397.90,394.87,390.22,392.63,404.03,406.72,391.00,381.34,383.60,388.43,392.03,392.02,394.58,398.68,381.70,379.96,379.83,383.09,395.10,392.68,387.61,395.30,392.91,386.27,381.27,388.21,380.17,386.73,405.83,393.96,386.01,383.33,389.29,386.39,390.18,391.46,380.72,388.47,394.38,406.16,399.64,397.62,404.58,406.74,401.76,399.97,416.79
2016-08-18 21:59:57+00:00,L8,399.56,390.61,380.51,369.26,363.10,358.66,357.96,353.88,367.51,367.48,374.59,368.42,363.68,366.77,357.05,366.52,371.68,369.20,367.65,364.69,358.34,362.68,357.19,357.03,354.45,355.66,353.46,355.17,352.77,354.72,347.23,350.13,352.79,348.76,353.48,349.89,354.62,357.78,355.15,361.69,361.54,358.07,349.35,353.32,343.22,355.74,368.77,361.68,376.54,367.79,373.42,369.81,361.04,366.34,362.98,360.32,386.99,398.55,388.45,390.67,381.19,381.51,378.38,372.20,367.24,361.93,370.85,371.87,375.49,376.93,378.64,378.15,379.30,376.05,366.60,360.15,359.16,360.72,364.85,361.89,363.04,370.33,366.99,366.75,370.37,364.57,370.68,368.37,355.34,352.66,349.94,353.57,349.17,346.55,347.41,366.00,368.10,378.95,379.08,379.46,379.65,375.09,381.51,377.02,379.76,370.27,379.35,382.41,379.78,373.73,374.35,377.42,369.45,377.75,370.57,376.69,382.84,377.18,376.37,370.96,370.47,370.87,377.82,377.02,375.02,378.75,371.49,376.66,367.87,371.51,368.82,379.19,379.56,377.81,379.01,382.75,380.48,381.41,372.42,367.66,381.08,388.19,399.34,397.30,393.83,394.51,384.92,392.55,392.50,441.68
2016-09-11 22:02:33+00:00,L7,356.32,366.62,364.63,371.20,365.38,356.72,364.47,357.33,365.34,366.90,373.49,368.54,371.60,365.95,372.24,367.38,369.03,369.03,364.35,363.81,357.55,364.43,357.57,359.56,350.72,358.80,354.74,357.74,361.85,364.85,364.25,360.88,364.64,364.86,363.02,361.56,363.99,364.68,367.96,365.28,370.28,361.51,355.56,350.38,345.20,359.95,368.21,367.57,376.74,383.10,362.73,369.15,361.32,367.88,363.39,372.00,385.09,398.79,391.19,385.26,387.42,380.26,386.39,366.37,364.43,360.48,363.41,,,,,,,,363.39,362.79,363.30,359.00,359.64,361.72,366.71,367.54,369.48,367.37,372.19,372.27,369.43,363.27,358.72,352.75,348.18,348.85,342.75,350.05,348.26,362.29,375.03,377.88,380.14,379.48,375.84,374.56,379.33,381.29,379.63,376.35,374.99,380.89,388.66,382.26,378.85,372.95,,,,,,,,,381.19,374.05,378.23,378.86,378.58,384.63,376.23,378.49,373.93,371.63,371.36,380.08,386.08,378.42,383.34,382.21,384.01,382.10,376.87,366.44,389.59,391.10,389.12,395.74,394.02,387.64,392.41,398.00,412.33,437.85
