dates,nzd0234-0000,nzd0234-0001,nzd0234-0002,nzd0234-0003,nzd0234-0004,nzd0234-0005,nzd0234-0006,nzd0234-0007,nzd0234-0008,nzd0234-0009,nzd0234-0010,nzd0234-0011,nzd0234-0012,nzd0234-0013,nzd0234-0014,nzd0234-0015,nzd0234-0016,nzd0234-0017,nzd0234-0018,nzd0234-0019,nzd0234-0020,nzd0234-0021,nzd0234-0022,nzd0234-0023,nzd0234-0024,nzd0234-0025,nzd0234-0026,nzd0234-0027,nzd0234-0028,nzd0234-0029,nzd0234-0030,nzd0234-0031,nzd0234-0032,nzd0234-0033,nzd0234-0034,nzd0234-0035,nzd0234-0036,nzd0234-0037,nzd0234-0038,nzd0234-0039,nzd0234-0040,nzd0234-0041,nzd0234-0042,nzd0234-0043,nzd0234-0044,nzd0234-0045,nzd0234-0046,nzd0234-0047,nzd0234-0048,nzd0234-0049,nzd0234-0050,nzd0234-0051,nzd0234-0052,nzd0234-0053,nzd0234-0054,nzd0234-0055,nzd0234-0056,nzd0234-0057,nzd0234-0058,nzd0234-0059,nzd0234-0060,nzd0234-0061,nzd0234-0062,nzd0234-0063,nzd0234-0064,nzd0234-0065,nzd0234-0066,nzd0234-0067,nzd0234-0068,nzd0234-0069,nzd0234-0070,nzd0234-0071,nzd0234-0072,nzd0234-0073,nzd0234-0074,nzd0234-0075,nzd0234-0076,nzd0234-0077,nzd0234-0078,nzd0234-0079,nzd0234-0080,nzd0234-0081,nzd0234-0082,nzd0234-0083,nzd0234-0084,nzd0234-0085,nzd0234-0086,nzd0234-0087,nzd0234-0088,nzd0234-0089,nzd0234-0090,nzd0234-0091,nzd0234-0092,nzd0234-0093,nzd0234-0094,nzd0234-0095,nzd0234-0096,nzd0234-0097,nzd0234-0098,nzd0234-0099,nzd0234-0100,nzd0234-0101,nzd0234-0102,nzd0234-0103,nzd0234-0104,nzd0234-0105,nzd0234-0106,nzd0234-0107,nzd0234-0108,nzd0234-0109,nzd0234-0110,nzd0234-0111,nzd0234-0112,nzd0234-0113,nzd0234-0114,nzd0234-0115,nzd0234-0116,nzd0234-0117,nzd0234-0118,nzd0234-0119,nzd0234-0120,nzd0234-0121,nzd0234-0122,nzd0234-0123,nzd0234-0124,nzd0234-0125,nzd0234-0126,nzd0234-0127,nzd0234-0128,nzd0234-0129,nzd0234-0130,nzd0234-0131,nzd0234-0132,nzd0234-0133,nzd0234-0134,nzd0234-0135,nzd0234-0136,nzd0234-0137,nzd0234-0138,nzd0234-0139,nzd0234-0140,nzd0234-0141,nzd0234-0142,nzd0234-0143,nzd0234-0144,nzd0234-0145,nzd0234-0146,nzd0234-0147,nzd0234-0148,nzd0234-0149,satname
2016-02-24 21:59:45+00:00,371.12,352.49,343.81,346.33,349.77,352.17,352.08,356.80,353.82,361.93,359.02,358.52,357.68,355.38,360.09,353.97,362.36,362.02,357.08,355.47,348.81,342.03,341.21,347.38,345.23,343.50,346.65,343.21,342.32,345.35,344.35,345.08,345.05,343.39,344.94,346.89,347.42,348.37,347.56,349.11,350.30,349.25,355.75,349.38,346.00,346.11,348.39,353.27,355.68,365.05,370.65,366.65,363.17,358.27,350.48,359.48,368.19,380.61,386.09,390.19,389.60,382.77,382.67,379.43,367.89,361.11,363.59,362.11,360.81,358.02,357.36,363.92,354.39,356.88,355.34,356.06,355.91,355.21,357.06,353.52,354.92,359.28,357.59,355.72,354.01,358.38,357.50,356.83,352.35,348.33,345.49,338.20,334.79,337.52,342.38,347.02,351.06,354.32,358.76,361.64,363.93,369.00,371.51,374.22,379.71,382.03,379.58,377.66,377.53,374.47,368.19,365.69,367.38,367.30,367.35,367.79,371.28,374.05,370.66,362.62,357.02,356.87,358.84,360.05,363.04,366.40,369.35,373.30,368.69,367.91,366.43,367.74,370.62,370.48,364.19,362.05,359.91,358.00,360.46,373.25,374.54,372.18,359.69,360.03,353.65,363.05,364.50,365.50,381.37,398.65,L8
2016-03-03 22:01:50+00:00,370.82,353.18,342.26,340.99,348.72,350.56,352.76,354.64,353.69,363.57,361.07,360.42,357.66,353.38,357.59,355.77,357.64,360.36,356.88,353.40,350.55,344.77,345.47,346.32,346.93,346.52,348.02,346.77,345.66,348.56,345.36,348.12,347.97,347.75,346.36,348.48,350.90,350.51,351.00,351.66,353.49,352.83,356.87,350.87,346.61,350.85,350.30,352.51,357.98,368.25,373.89,364.45,358.01,357.53,352.49,361.49,369.42,382.58,389.79,393.42,391.26,385.45,383.45,380.66,367.74,365.14,366.33,366.09,364.75,362.25,364.39,372.37,361.03,359.94,357.54,356.76,354.21,355.32,356.36,355.37,355.98,358.32,357.14,355.56,353.76,358.23,357.90,357.67,352.44,349.20,345.92,339.65,337.07,339.18,344.81,347.09,351.39,358.17,362.09,363.14,366.03,368.75,371.43,375.66,384.75,387.50,384.16,382.11,383.12,377.47,368.75,364.23,367.33,365.76,364.97,366.76,369.77,372.19,368.11,362.32,356.24,357.13,360.01,361.58,364.86,365.32,370.11,373.74,365.78,365.91,362.93,367.80,368.45,369.78,362.04,360.96,360.86,359.57,361.96,373.58,377.16,373.70,363.13,362.18,354.76,365.08,364.34,363.86,381.73,396.94,L7
2016-03-11 21:59:42+00:00,379.02,361.54,352.66,354.82,355.20,356.91,358.95,359.44,358.70,367.20,363.10,363.62,360.28,357.94,359.47,356.52,361.45,362.31,360.01,356.34,353.26,347.06,348.32,347.85,347.55,348.58,350.11,348.81,348.72,350.23,348.69,351.36,350.36,350.91,347.82,351.73,353.82,352.40,354.25,355.95,357.94,359.35,358.67,347.45,346.41,355.92,351.91,353.45,359.41,367.68,369.32,362.00,359.57,359.48,353.18,361.73,370.33,385.37,390.26,391.38,391.39,389.99,389.04,385.95,371.29,368.42,370.69,370.92,364.75,362.25,364.39,372.37,361.03,359.94,362.60,361.13,358.05,360.10,360.01,359.51,359.56,363.79,362.77,359.98,358.39,361.78,364.03,363.71,359.74,356.29,352.53,345.94,343.91,347.56,351.79,354.34,358.48,362.81,367.11,367.83,370.73,373.67,375.81,379.56,385.45,387.79,385.50,385.25,384.61,377.23,369.40,366.33,368.54,368.73,368.39,369.24,372.07,373.21,370.03,363.43,358.94,360.37,363.66,366.25,369.25,369.40,373.76,377.16,369.30,368.81,365.91,368.97,370.11,374.02,368.02,367.74,366.32,364.59,366.72,379.09,379.21,375.81,367.88,366.01,358.33,369.15,368.51,363.99,380.03,398.13,L8
2016-04-20 22:02:09+00:00,384.38,369.02,363.27,361.86,362.81,360.99,365.58,362.13,360.85,367.32,363.91,364.17,362.51,358.01,358.80,354.05,356.58,358.92,356.66,355.38,351.98,348.78,350.56,346.92,346.22,349.76,348.46,349.87,350.35,348.74,351.86,350.46,350.51,351.59,348.94,354.99,352.33,355.20,355.23,356.86,360.52,359.77,356.19,345.05,346.58,354.82,353.27,354.97,361.84,370.41,370.69,361.48,361.87,359.71,355.59,365.19,372.46,385.77,391.54,390.83,392.84,390.34,387.87,384.76,369.77,367.84,370.39,370.73,366.16,365.10,365.49,371.51,362.61,357.90,363.28,361.03,358.25,360.87,361.83,360.60,361.94,364.11,363.51,359.97,358.37,360.34,361.05,361.77,359.66,353.08,349.90,345.48,342.67,348.55,351.44,354.45,357.26,362.84,363.17,363.78,364.91,370.68,372.47,375.02,379.82,383.37,380.76,383.30,381.01,370.82,356.70,360.11,363.35,363.83,365.36,366.01,368.23,369.37,365.46,361.18,357.44,360.82,362.98,366.08,369.03,368.30,373.53,375.15,369.20,365.96,363.69,366.01,377.28,371.70,363.21,364.39,362.29,360.02,363.50,376.18,375.39,373.08,364.76,364.14,356.11,366.45,363.80,356.44,369.34,389.50,L7
2016-04-28 21:59:25+00:00,387.22,374.67,368.87,367.02,368.04,366.24,368.56,366.34,364.43,370.19,367.24,367.09,366.38,362.53,361.58,358.42,361.91,363.38,360.68,359.91,354.85,353.29,352.32,350.90,350.15,352.31,350.74,352.24,352.95,352.20,356.34,352.83,355.10,355.67,354.58,360.02,355.25,358.53,361.08,360.20,364.36,361.58,359.15,352.09,352.68,360.17,358.50,360.86,367.88,375.99,373.62,366.42,366.65,364.41,361.03,370.58,377.37,391.12,396.58,396.15,396.93,395.27,392.82,387.77,373.86,371.53,374.11,373.80,371.28,371.42,370.91,375.89,366.68,362.49,365.77,364.18,362.43,365.08,365.76,365.92,366.02,368.33,368.25,366.00,363.45,365.13,366.70,366.78,364.97,358.12,356.05,352.83,349.78,355.30,358.49,362.06,366.13,367.90,366.15,366.69,368.18,375.57,376.98,378.78,383.99,386.80,384.30,385.27,383.01,374.98,362.36,364.13,366.68,366.62,367.71,368.50,369.91,371.11,368.37,364.19,362.41,364.31,366.27,369.28,371.94,372.54,377.30,379.19,373.95,370.11,366.98,369.05,379.08,374.40,370.20,370.62,369.20,367.71,370.05,381.55,379.43,377.10,369.00,367.96,364.85,373.62,368.43,362.79,374.32,398.21,L8
2016-05-14 21:59:24+00:00,384.92,376.73,371.17,369.16,371.00,368.22,371.82,369.09,365.99,372.84,370.12,368.87,368.37,364.38,363.51,360.25,363.34,364.05,361.86,360.89,356.84,354.98,353.56,352.80,352.01,353.97,353.16,354.21,355.73,354.25,357.41,355.11,356.14,356.46,355.93,361.06,357.27,360.28,362.74,361.56,365.54,362.34,360.38,353.37,355.02,362.10,360.35,363.66,370.15,377.88,375.40,369.92,369.58,367.59,365.21,374.40,381.76,393.55,398.65,399.41,399.54,397.67,393.91,389.32,375.96,373.84,376.51,376.86,376.07,376.65,375.39,378.27,369.72,366.22,368.11,366.84,365.30,367.76,368.48,368.68,368.96,371.41,370.72,369.25,366.41,367.96,368.78,369.19,367.65,361.19,359.32,356.79,353.81,358.33,361.89,366.02,370.06,371.01,368.46,369.79,371.09,377.67,379.44,381.21,386.27,387.71,385.99,386.15,384.00,378.31,366.91,367.68,370.31,369.76,370.65,371.13,371.66,372.60,370.14,365.79,365.41,367.49,369.67,372.33,373.87,375.15,378.81,380.75,375.87,371.95,369.28,370.79,380.92,377.20,374.21,376.14,374.40,373.24,374.07,382.79,380.27,378.08,371.16,371.81,369.58,378.95,372.15,367.27,378.80,399.53,L8
2016-06-15 21:59:33+00:00,385.28,385.10,380.00,379.25,379.99,375.03,375.90,372.81,370.45,373.16,370.88,370.38,369.32,366.12,364.39,361.90,364.07,363.91,362.75,360.64,358.53,355.70,353.58,353.54,354.27,354.15,354.37,354.32,357.05,355.58,358.01,357.22,356.53,357.43,357.15,360.81,356.92,361.52,364.18,362.69,366.29,361.95,360.99,354.11,355.92,362.42,361.95,366.29,373.04,379.15,375.92,370.81,370.62,368.94,369.06,377.13,384.70,395.58,399.47,400.39,400.76,399.14,395.26,390.13,381.84,381.33,384.15,382.87,385.07,388.29,383.58,382.94,380.52,373.06,373.21,372.31,369.76,373.37,374.33,374.83,376.15,378.00,375.80,377.09,374.10,373.01,376.18,378.15,373.80,368.95,367.99,368.87,364.51,369.14,372.58,378.95,381.22,380.44,376.46,377.10,378.04,387.96,388.45,388.93,387.03,388.84,387.52,388.37,385.15,380.12,372.41,373.97,376.18,376.29,376.50,377.44,375.71,375.48,372.97,369.42,373.19,375.65,376.92,380.16,382.33,382.59,385.83,385.20,382.54,378.04,374.61,376.48,386.36,383.11,383.74,387.42,385.52,384.75,384.83,388.31,384.10,382.33,379.26,378.22,380.36,389.57,382.23,375.24,384.98,401.14,L8
2016-06-23 22:02:25+00:00,385.30,384.14,379.12,378.69,378.94,375.66,376.25,373.71,370.70,373.13,370.87,370.32,369.53,367.11,364.97,363.22,364.72,365.68,362.97,360.02,359.18,354.93,353.23,353.49,354.15,354.35,353.93,354.16,357.38,354.09,357.54,356.33,355.40,358.10,357.06,360.97,357.23,361.03,364.03,362.09,365.25,362.06,360.07,354.63,354.91,362.20,362.17,366.94,374.22,378.37,375.76,371.29,370.49,370.00,369.38,377.17,386.02,395.59,399.34,400.01,399.70,398.58,394.18,388.59,381.15,380.41,383.01,382.28,385.00,388.44,383.58,382.94,380.52,373.06,373.21,372.31,369.76,373.37,374.33,374.83,376.15,378.00,375.20,376.34,373.21,372.77,375.57,376.45,372.38,367.47,366.70,366.06,362.86,367.32,371.51,376.87,378.90,379.39,375.97,376.71,377.59,386.47,387.32,387.93,385.86,387.86,386.44,387.49,384.48,379.23,372.41,373.90,375.81,376.67,376.55,377.34,375.53,375.48,372.97,369.42,373.19,375.65,376.92,380.16,382.33,382.61,385.68,383.90,382.11,377.80,374.68,377.10,385.96,383.20,382.90,386.34,384.43,384.61,384.83,387.76,382.91,383.52,380.75,380.62,380.58,389.54,382.66,376.20,385.58,401.16,L7
2016-07-01 21:59:42+00:00,385.30,384.14,377.96,376.64,378.25,374.27,374.86,372.65,370.77,373.14,370.81,370.33,369.45,367.95,364.86,364.09,363.44,364.58,363.17,359.07,359.57,355.15,354.01,353.85,354.26,354.23,354.24,353.97,357.53,354.64,357.55,356.37,355.05,360.20,357.22,363.60,358.96,360.85,364.17,363.84,365.21,362.92,359.74,355.52,354.83,361.70,362.30,369.81,377.73,381.00,377.13,371.04,371.41,370.26,369.75,377.81,388.12,398.09,402.64,403.09,401.81,399.24,395.27,389.68,382.85,380.18,385.19,382.71,387.10,390.52,389.65,389.55,386.26,373.61,373.07,372.33,369.91,373.25,374.24,374.69,375.98,379.30,375.07,377.06,375.53,372.51,374.44,374.61,371.80,366.32,365.69,367.44,364.18,368.70,374.45,376.97,379.85,383.06,379.51,378.80,378.08,386.81,387.94,390.40,387.35,388.88,386.79,389.09,386.82,381.67,374.53,374.87,377.63,378.95,379.18,379.86,377.69,377.96,375.44,372.71,376.10,376.44,377.62,381.12,382.25,383.78,386.70,384.99,382.22,378.37,375.46,379.31,385.94,382.81,383.54,387.39,385.21,385.52,385.66,385.92,381.91,384.78,384.11,381.45,381.90,391.20,385.67,379.07,388.15,406.24,L8
2016-07-09 22:02:24+00:00,382.43,381.50,375.00,372.92,375.02,371.16,372.36,370.25,368.28,370.11,368.92,368.33,367.47,367.95,364.86,364.09,363.44,364.58,363.17,359.07,359.57,355.15,354.01,353.85,354.26,354.23,354.24,353.97,357.53,354.64,357.55,356.37,355.05,360.20,357.22,363.60,358.96,360.85,364.17,363.84,365.21,362.92,359.74,355.52,354.83,361.70,362.30,368.58,375.71,378.39,377.13,371.04,371.41,370.26,369.75,377.81,388.12,398.09,402.64,403.09,401.81,399.24,395.27,389.68,380.49,376.63,381.42,379.23,383.56,387.21,385.30,385.15,381.94,369.80,370.08,369.23,366.42,369.96,370.31,370.98,372.14,375.55,371.44,373.11,375.53,368.78,370.53,370.58,367.98,362.29,362.51,361.92,359.29,363.83,369.75,372.58,379.85,379.81,376.62,375.60,375.03,382.28,383.61,385.71,387.35,388.88,386.79,389.09,386.82,381.67,374.53,374.87,373.64,378.95,376.26,379.86,377.69,374.38,375.44,372.71,376.10,376.44,377.62,381.12,382.25,383.78,386.70,379.99,382.22,374.61,375.46,379.31,385.94,382.81,378.04,382.23,379.59,380.97,381.17,381.79,381.91,384.78,384.11,381.45,381.90,391.20,385.67,379.07,388.15,406.24,L7
2016-07-17 21:59:49+00:00,382.43,381.50,375.61,372.47,374.16,370.62,371.36,369.59,368.07,370.53,368.97,368.27,367.95,368.11,365.39,364.08,363.39,364.01,362.44,359.05,359.61,355.61,355.10,354.06,355.24,354.14,354.69,354.27,358.11,354.43,357.36,355.42,354.91,359.12,356.83,363.05,358.64,360.70,364.63,362.93,364.91,362.06,359.81,355.65,355.05,360.99,362.97,369.63,375.93,377.26,376.83,370.93,371.57,370.19,369.50,377.47,387.25,398.18,402.27,402.20,400.92,398.32,394.80,389.65,380.31,376.36,380.35,379.23,383.32,386.69,385.32,385.48,382.93,370.39,370.44,368.45,365.39,369.82,370.94,370.60,370.88,374.56,371.86,373.74,376.56,369.49,370.04,369.93,367.60,361.90,361.50,361.80,358.56,363.07,369.57,372.90,381.06,380.81,377.09,375.88,375.88,383.38,384.54,386.26,387.38,388.08,386.40,389.99,388.34,381.93,374.48,374.98,374.29,379.43,376.94,380.56,379.02,374.34,375.13,372.58,375.96,377.65,378.30,380.85,382.78,383.97,385.97,379.49,382.18,374.53,375.90,381.50,386.07,382.40,377.87,382.26,379.59,381.31,381.55,380.24,381.41,384.87,386.06,382.61,383.47,392.37,387.94,381.54,389.12,406.11,L8
2016-08-18 21:59:57+00:00,384.08,382.34,375.93,372.05,373.03,369.37,370.07,368.12,367.89,370.15,369.33,368.16,367.48,367.84,364.47,364.16,363.93,364.30,362.75,359.40,359.36,356.14,355.19,354.20,355.07,354.18,354.47,354.27,357.47,354.36,356.23,354.78,354.59,357.96,356.38,361.62,358.12,360.29,363.56,362.67,364.43,361.53,358.63,355.30,353.76,360.36,363.40,368.86,375.87,376.36,376.40,370.71,370.50,369.72,368.79,375.78,387.10,398.05,400.85,401.01,398.98,396.66,393.17,387.94,379.10,375.04,379.44,378.50,382.49,385.68,384.52,384.60,382.43,370.83,369.97,367.58,364.71,368.89,370.28,369.70,370.07,374.02,371.30,373.01,375.82,368.93,369.97,369.61,366.25,360.97,360.35,360.90,357.55,361.32,367.25,372.10,379.50,380.54,377.17,376.11,376.11,382.45,384.13,385.24,386.42,385.99,385.48,389.03,387.27,380.91,374.37,375.12,373.75,379.17,376.31,380.11,379.27,374.50,375.16,372.30,375.29,376.87,378.13,380.35,381.89,383.40,384.57,379.18,380.80,374.20,375.17,381.17,385.33,381.85,377.89,382.21,379.59,381.24,380.43,378.80,381.21,385.10,387.44,384.10,384.57,392.55,387.56,382.72,389.44,409.88,L8
2016-09-11 22:02:33+00:00,377.45,380.27,375.27,371.57,372.16,367.13,368.48,367.31,367.76,370.29,371.13,368.84,369.54,370.61,366.91,367.88,365.38,365.64,363.64,360.40,361.01,359.17,356.92,356.06,357.22,355.86,355.36,356.14,359.10,356.66,357.88,355.81,356.55,359.54,358.78,362.80,359.48,362.13,365.48,363.83,365.58,360.99,358.13,357.08,354.13,360.64,367.43,373.70,380.80,379.22,376.66,374.10,373.06,372.96,372.73,379.73,392.65,402.01,403.07,403.05,400.36,397.09,393.96,386.19,378.52,373.72,378.04,378.88,385.19,389.60,387.75,388.35,385.50,373.07,369.30,367.52,365.42,368.66,370.81,369.95,371.28,373.39,370.83,373.77,378.11,369.85,369.66,367.73,364.06,358.26,357.94,359.59,355.94,359.23,365.08,371.46,380.71,382.48,377.42,376.25,375.03,380.91,383.09,384.34,386.64,384.82,384.64,388.83,388.39,383.02,375.61,376.59,375.41,383.06,378.77,384.52,382.46,375.99,378.54,376.67,381.89,380.99,381.44,382.09,383.09,386.78,385.56,378.51,382.24,374.90,377.31,383.92,388.68,382.01,379.48,383.22,381.04,383.35,380.76,374.45,380.56,386.19,391.29,388.65,390.81,396.25,392.54,390.90,397.62,417.51,L7
2016-10-13 22:02:36+00:00,375.20,376.49,372.40,369.46,369.82,364.79,366.22,365.21,366.03,367.74,368.69,366.79,367.12,368.07,364.56,365.53,363.08,364.32,362.59,359.99,361.17,358.94,356.93,355.47,355.76,353.75,353.22,354.67,357.55,355.95,356.97,355.06,355.62,358.13,357.48,360.60,357.91,360.44,363.03,362.02,364.38,359.74,356.32,354.84,352.52,358.68,365.29,371.46,379.20,379.31,375.99,372.65,371.47,371.45,370.33,377.60,390.39,399.00,400.69,400.14,397.31,394.33,392.23,384.75,377.12,372.43,376.45,376.85,383.21,387.37,384.91,384.74,383.19,371.57,368.53,366.20,365.22,366.81,367.93,367.51,369.48,372.05,369.59,372.26,374.79,368.44,367.79,367.73,362.49,358.26,357.94,359.59,355.94,359.23,365.08,371.46,379.34,381.05,376.49,375.33,373.77,379.02,381.69,383.21,384.20,382.37,382.19,386.52,386.60,382.64,374.67,374.87,373.67,380.38,377.50,382.75,381.62,376.39,378.56,374.78,379.76,378.15,379.85,380.81,381.23,385.11,384.13,377.46,380.04,373.96,377.31,383.92,388.68,382.01,379.48,383.22,381.04,383.35,380.76,374.45,380.56,386.19,391.29,388.65,390.81,396.25,392.54,390.90,397.62,417.51,L7
2016-11-22 22:00:11+00:00,365.51,365.97,364.83,361.78,362.87,358.28,359.66,358.15,362.97,362.96,364.11,364.21,363.87,366.36,362.28,364.49,361.71,363.26,363.58,358.58,361.10,358.90,358.12,354.76,353.45,350.48,350.30,351.31,355.46,354.08,353.50,352.61,352.80,355.78,355.28,357.06,356.23,358.65,361.61,361.45,363.04,359.07,355.22,353.40,349.43,356.24,364.27,369.32,377.20,374.85,373.56,368.31,366.08,368.84,366.90,371.90,386.71,395.66,395.25,393.95,390.18,388.31,386.29,379.37,373.11,367.68,372.07,372.23,380.38,383.82,382.83,383.81,382.60,367.73,365.08,362.15,358.95,359.94,361.17,359.79,362.39,366.69,364.37,367.75,372.68,364.90,364.19,362.63,357.26,353.98,353.37,353.54,350.69,353.89,360.45,365.75,374.48,379.45,377.84,375.11,372.22,375.60,379.12,381.86,380.28,378.06,378.74,384.49,386.43,382.14,375.81,372.94,370.35,378.53,375.71,384.37,384.10,378.31,381.61,375.03,378.25,377.24,379.59,380.72,380.88,381.78,380.07,373.30,375.60,371.57,376.96,386.53,384.68,379.41,375.50,379.96,377.56,381.07,379.77,371.15,380.16,387.53,393.36,390.20,391.28,396.89,394.31,393.36,399.98,416.44,L8
2016-12-16 22:02:16+00:00,366.63,362.18,360.18,357.30,359.62,356.85,358.59,357.11,361.73,361.80,362.67,362.33,362.66,365.23,362.68,364.00,363.34,365.30,364.70,360.35,360.91,359.49,357.68,354.22,350.37,349.20,347.61,349.25,353.27,351.53,352.04,350.57,351.69,354.94,353.97,356.25,355.33,356.30,360.29,360.23,362.81,359.74,355.62,354.36,348.37,354.32,362.34,367.50,374.14,372.94,372.31,366.88,364.60,366.48,362.21,368.50,382.67,393.45,393.42,391.79,387.36,385.06,383.28,376.80,371.03,364.48,369.13,370.62,377.52,379.07,380.08,378.17,378.50,366.41,363.67,359.69,356.38,356.95,356.44,355.59,357.19,362.44,362.18,364.44,368.81,363.06,361.04,359.15,355.78,349.92,348.62,349.98,347.93,351.01,357.99,361.89,372.55,377.96,374.55,372.50,369.39,372.19,376.37,379.86,378.24,374.90,375.63,380.33,384.16,380.89,374.92,371.13,368.33,375.44,373.49,381.12,383.00,377.20,382.22,376.11,376.03,374.47,377.81,379.13,378.00,379.56,377.39,372.67,373.39,369.65,374.07,383.31,381.85,377.14,373.49,377.31,374.88,378.77,377.35,369.90,380.86,389.00,393.39,390.77,390.56,395.63,392.78,392.96,399.12,419.64,L7
2017-01-25 21:59:56+00:00,373.12,362.28,351.87,350.69,353.42,350.43,354.32,351.27,359.26,358.09,360.55,360.15,359.96,359.12,358.00,360.46,362.82,365.58,366.50,362.94,359.75,360.79,356.05,353.12,346.19,345.46,342.24,344.96,347.50,349.99,348.35,349.30,350.68,349.43,351.75,347.66,348.44,352.07,355.12,357.14,362.52,357.75,354.70,351.44,345.57,351.56,360.33,361.12,369.02,371.97,368.98,364.04,359.23,362.55,356.75,362.01,375.29,384.83,383.94,382.78,378.70,377.83,376.54,370.62,365.81,361.94,364.96,367.42,373.63,372.61,373.35,369.78,372.09,368.71,366.49,364.40,358.94,355.52,353.42,353.58,357.37,359.44,359.52,361.79,362.80,363.62,362.17,360.56,356.07,351.38,346.02,346.40,344.94,345.58,349.46,359.89,366.72,375.57,372.25,372.79,367.12,368.87,374.23,377.87,372.77,367.13,369.69,373.29,379.67,378.92,373.66,367.70,366.07,366.43,368.80,374.89,379.30,380.47,380.74,371.72,371.49,369.37,374.74,376.71,376.07,375.32,373.46,376.36,369.85,371.30,370.83,377.70,378.70,375.25,376.19,377.27,377.87,380.80,379.05,372.11,385.66,390.64,391.09,391.87,394.39,397.23,392.68,393.81,399.67,416.44,L8
2017-03-30 21:59:26+00:00,373.92,356.37,343.39,348.39,353.95,353.34,358.29,356.49,360.39,358.02,358.64,361.39,360.46,360.74,360.50,361.64,365.51,369.28,370.55,367.99,364.07,361.08,357.58,353.34,346.73,343.51,341.12,343.19,346.22,348.00,347.98,348.96,348.10,348.55,350.07,346.36,347.31,349.92,355.27,356.32,363.87,359.62,358.26,354.41,349.12,352.54,359.13,363.58,369.45,374.32,372.21,365.29,362.54,362.89,357.40,363.11,372.21,381.78,385.40,383.92,379.71,378.35,375.82,373.58,368.71,364.33,365.48,367.71,375.59,374.29,374.67,370.47,371.91,369.18,372.02,370.65,363.93,358.44,354.73,355.19,357.55,358.49,358.93,362.72,363.62,364.85,362.98,362.41,360.22,355.64,350.79,346.64,345.73,349.63,360.05,361.57,366.43,374.94,371.61,372.23,366.51,369.61,375.66,380.41,373.52,368.84,370.28,372.62,379.37,382.12,375.65,369.13,368.28,367.03,370.79,375.30,378.00,381.06,381.69,374.39,372.22,370.59,376.28,379.17,378.78,376.31,377.74,380.05,373.67,374.94,375.17,379.92,379.64,376.87,377.25,378.99,382.88,384.33,388.69,389.62,395.11,395.34,391.91,394.71,395.60,406.48,400.67,394.82,397.25,397.57,L8
2017-04-07 22:02:08+00:00,376.21,359.92,347.89,350.86,356.65,354.62,358.97,358.44,360.88,360.43,360.45,363.67,362.44,362.46,361.30,363.04,364.91,368.11,369.78,367.38,364.27,360.71,358.56,354.03,349.27,345.37,343.95,345.90,348.85,349.04,349.41,349.68,349.18,350.05,351.02,348.99,349.83,353.06,357.35,357.78,363.87,360.26,358.63,355.10,350.66,352.74,359.85,364.93,371.17,375.91,373.54,366.62,363.86,362.66,357.11,361.86,372.00,381.07,384.46,383.15,379.71,378.35,375.82,373.58,368.71,364.33,365.48,367.71,375.59,379.28,376.96,371.42,373.11,371.71,376.27,373.75,365.10,360.73,357.28,357.73,358.99,360.69,360.03,365.48,366.82,366.83,363.93,363.24,362.65,359.88,352.00,349.46,347.14,351.84,358.89,363.52,367.43,374.80,371.70,374.38,368.25,370.06,377.27,381.06,376.24,370.19,370.71,372.62,379.37,382.12,375.65,369.13,368.28,367.03,372.60,375.49,378.01,381.45,381.16,375.45,372.93,371.91,377.39,380.40,380.11,379.09,380.79,381.96,376.62,376.75,377.22,380.88,380.99,376.93,378.94,381.16,387.05,387.15,390.15,388.24,393.18,394.18,392.19,393.97,397.10,406.61,402.39,401.18,398.33,326.49,L7
2017-04-15 21:59:18+00:00,378.25,366.63,353.90,353.24,359.27,358.68,363.99,362.69,363.55,364.19,363.45,367.12,366.33,366.01,364.68,366.03,368.99,370.68,372.24,368.56,363.42,359.96,357.65,353.53,350.16,347.62,346.81,347.32,350.17,348.46,349.32,350.47,348.76,350.35,351.17,349.35,351.62,353.94,359.48,358.91,364.30,361.47,361.23,358.82,352.37,353.63,362.19,368.73,373.45,374.53,372.97,367.44,364.16,361.19,357.14,363.34,372.49,383.18,383.68,383.04,379.98,377.94,374.18,373.35,368.09,361.46,366.04,368.45,375.13,380.09,377.27,373.22,373.63,373.36,377.98,376.12,366.16,362.98,359.87,359.25,357.91,359.38,359.21,366.19,371.28,369.07,365.35,362.88,364.41,358.27,351.59,346.69,344.35,349.58,355.95,361.38,365.11,374.85,373.45,374.97,368.44,370.83,378.74,382.52,378.21,371.39,372.33,373.23,379.30,381.62,377.68,372.15,370.39,369.00,372.46,374.73,377.03,379.96,380.91,377.58,374.43,372.59,376.03,379.10,380.80,380.03,380.87,383.87,379.13,378.45,376.12,379.30,380.12,376.22,378.00,382.61,388.34,388.56,390.15,389.33,391.99,391.14,389.50,391.77,394.12,404.11,402.50,402.36,396.51,279.72,L8
