dates,nzd0027-0000,nzd0027-0001,nzd0027-0002,nzd0027-0003,nzd0027-0004,nzd0027-0005,nzd0027-0006,nzd0027-0007,nzd0027-0008,nzd0027-0009,nzd0027-0010,nzd0027-0011,nzd0027-0012,nzd0027-0013,nzd0027-0014,nzd0027-0015,nzd0027-0016,nzd0027-0017,nzd0027-0018,nzd0027-0019,nzd0027-0020,nzd0027-0021,nzd0027-0022,nzd0027-0023,nzd0027-0024,nzd0027-0025,nzd0027-0026,nzd0027-0027,nzd0027-0028,nzd0027-0029,nzd0027-0030,nzd0027-0031,nzd0027-0032,nzd0027-0033,nzd0027-0034,nzd0027-0035,nzd0027-0036,nzd0027-0037,nzd0027-0038,nzd0027-0039,nzd0027-0040,nzd0027-0041,nzd0027-0042,nzd0027-0043,nzd0027-0044,nzd0027-0045,nzd0027-0046,nzd0027-0047,nzd0027-0048,nzd0027-0049,nzd0027-0050,nzd0027-0051,nzd0027-0052,nzd0027-0053,nzd0027-0054,nzd0027-0055,nzd0027-0056,nzd0027-0057,nzd0027-0058,nzd0027-0059,nzd0027-0060,nzd0027-0061,nzd0027-0062,nzd0027-0063,nzd0027-0064,nzd0027-0065,nzd0027-0066,nzd0027-0067,nzd0027-0068,nzd0027-0069,nzd0027-0070,nzd0027-0071,nzd0027-0072,nzd0027-0073,nzd0027-0074,nzd0027-0075,nzd0027-0076,nzd0027-0077,nzd0027-0078,nzd0027-0079,nzd0027-0080,nzd0027-0081,nzd0027-0082,nzd0027-0083,nzd0027-0084,nzd0027-0085,nzd0027-0086,nzd0027-0087,nzd0027-0088,nzd0027-0089,nzd0027-0090,nzd0027-0091,nzd0027-0092,nzd0027-0093,nzd0027-0094,nzd0027-0095,nzd0027-0096,satname
2005-01-13 22:03:41+00:00,405.23,387.28,389.23,394.27,402.66,393.73,419.22,418.85,419.69,433.20,442.17,442.00,428.71,431.19,446.07,453.87,447.85,456.48,464.26,464.36,465.05,476.27,473.14,469.27,457.80,452.63,453.68,464.67,475.45,471.93,469.59,505.51,497.61,493.68,477.85,473.42,478.36,475.13,482.10,472.33,452.95,451.27,450.44,438.32,436.95,436.35,,,,,,,,,,,,,,,437.43,429.62,423.61,420.32,421.05,421.72,425.26,434.47,431.60,430.88,430.15,420.75,422.98,417.31,404.54,404.45,402.72,396.04,395.55,403.09,413.01,412.23,412.89,413.53,416.81,416.77,408.15,394.00,391.62,390.70,399.12,398.38,409.23,403.37,415.23,412.89,392.18,L5
2005-01-21 22:06:59+00:00,389.49,385.30,384.70,381.02,393.62,376.63,415.75,411.26,412.89,422.35,426.95,429.98,416.95,414.88,431.97,442.32,437.89,440.26,453.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.74,404.17,406.21,408.68,402.76,405.69,404.23,406.89,403.48,403.42,403.70,,,,389.14,384.34,384.62,389.52,387.12,388.26,390.95,388.14,385.89,387.13,,,,386.74,391.91,380.22,373.04,371.77,379.93,381.89,373.09,L7
2005-02-22 22:07:14+00:00,398.60,394.19,390.39,389.21,400.19,384.39,425.65,405.11,414.74,428.80,436.16,435.85,421.80,425.45,444.50,446.86,444.82,,,,,,472.95,472.64,464.42,457.14,458.98,463.88,470.38,463.88,460.28,466.77,473.23,475.05,476.74,471.86,482.61,481.34,477.24,461.56,,,,,438.83,436.42,435.99,442.22,439.88,436.12,425.71,420.82,402.46,402.44,418.50,420.88,418.18,,,,,422.63,414.17,415.29,416.66,417.18,416.85,414.46,411.15,410.59,407.32,403.88,,,,398.83,401.96,395.87,398.07,398.54,399.50,398.88,401.35,400.52,399.83,,,,398.88,393.31,402.23,392.81,387.96,383.67,391.82,384.80,373.64,L7
2005-02-23 21:58:07+00:00,,,399.35,401.74,417.33,400.46,439.08,433.76,432.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.91,420.75,422.40,424.74,425.05,424.83,423.41,424.38,422.76,421.25,418.69,415.23,413.49,412.88,409.41,410.64,403.72,412.13,409.82,411.27,411.28,408.80,411.86,409.08,411.66,406.40,403.77,409.39,413.05,405.57,399.53,391.63,400.85,400.30,377.01,L5
2005-03-03 22:01:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.30,406.29,404.76,412.83,411.67,398.40,413.94,,,,,,,391.73,399.04,398.30,407.94,409.31,404.20,,,,,,,389.16,374.14,L7
2005-04-03 22:04:40+00:00,420.96,419.18,417.90,416.03,423.34,405.98,448.35,443.99,447.07,455.49,459.46,461.48,447.98,445.06,462.24,471.91,467.62,467.20,470.12,472.75,469.44,482.00,491.96,490.54,484.71,478.16,473.58,483.95,480.96,474.97,470.79,461.84,468.73,481.92,494.15,498.77,505.20,501.70,499.79,489.76,452.31,448.79,446.00,446.26,454.10,451.15,448.02,450.30,442.91,436.96,423.92,423.15,409.34,411.92,429.20,435.03,438.63,430.14,433.30,432.66,430.79,424.77,424.59,420.45,423.90,428.57,424.10,421.05,420.16,416.40,421.21,420.08,405.35,404.59,403.74,411.66,400.52,400.82,406.71,409.37,411.38,410.14,412.96,409.42,407.15,,,,,,,,,,,,,L5
2005-04-19 22:04:43+00:00,420.14,419.60,415.16,409.24,417.26,402.31,448.04,441.27,442.51,452.78,456.55,464.26,449.09,445.49,460.40,469.11,466.44,469.99,480.49,485.38,481.18,493.30,498.96,491.90,482.29,476.08,473.01,482.77,482.40,475.10,468.85,463.60,476.03,485.42,495.63,496.79,505.70,503.46,496.06,482.83,460.18,457.05,453.86,458.80,456.15,450.70,452.70,455.49,446.00,434.24,424.77,423.44,407.69,413.64,428.08,433.35,436.38,441.32,440.86,445.48,441.39,427.64,422.97,420.68,422.31,419.79,418.41,418.99,421.20,416.70,415.28,410.84,413.38,407.92,413.22,403.34,397.99,396.78,392.36,399.66,397.66,408.14,407.07,404.37,403.97,404.57,402.38,401.01,400.50,397.64,400.92,384.44,381.26,389.00,390.29,389.18,374.37,L5
2005-06-06 22:05:05+00:00,412.84,400.09,400.07,395.95,408.36,387.28,426.90,423.87,423.93,436.11,437.31,442.67,426.88,429.04,435.38,443.01,437.53,443.51,451.63,,,,,,,,,,,,,,,,,,478.87,471.69,468.96,457.56,435.09,431.46,427.73,434.04,438.01,437.36,435.51,437.40,432.28,423.65,416.40,413.18,399.31,400.53,413.56,410.93,405.91,412.84,417.78,419.91,420.04,416.05,413.41,413.45,414.94,410.08,413.53,408.64,408.89,403.44,394.27,390.77,388.59,386.62,387.20,390.41,385.18,381.32,383.61,387.18,387.68,383.85,387.29,376.67,378.90,381.28,377.33,381.54,383.31,387.69,393.20,384.66,379.24,370.27,377.81,341.31,,L5
2005-06-14 22:07:02+00:00,387.06,385.97,383.22,379.40,382.06,384.86,418.71,414.07,412.00,425.27,,,,,,,,,,,446.76,461.17,468.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.52,407.31,402.49,399.28,404.81,402.93,402.16,399.05,399.10,396.60,,,,,386.54,382.33,380.68,377.63,379.04,381.04,382.47,381.83,387.04,379.58,,,378.78,383.87,380.75,380.40,,375.51,370.36,364.44,369.60,346.02,,L7
2005-07-17 21:59:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.59,383.09,,,,,,,386.68,381.23,384.53,382.80,383.16,373.83,369.36,379.03,380.07,369.60,373.57,,,,355.95,332.91,,L5
2005-08-01 22:06:59+00:00,378.01,372.18,370.89,373.47,377.03,385.01,408.38,402.11,399.94,410.51,413.72,414.02,403.39,401.87,414.61,425.28,421.30,423.02,,,,,,,442.32,435.74,435.02,440.39,440.52,434.34,432.22,422.47,424.84,454.23,465.85,471.24,478.38,478.36,,454.27,,,,,,427.23,428.04,430.64,419.86,404.51,380.82,396.32,380.31,383.88,401.48,403.53,402.08,410.54,,,,,400.37,399.85,403.14,402.38,396.33,397.40,393.13,394.39,392.59,392.10,,,,,379.46,381.10,377.90,381.63,380.08,381.58,383.10,379.10,375.99,374.45,,,378.89,376.28,378.79,360.30,359.37,358.96,360.77,356.88,,L7
2005-08-25 22:05:41+00:00,392.14,389.43,387.67,377.66,380.16,382.55,413.30,409.06,409.89,421.44,427.96,430.71,416.14,415.27,428.21,438.93,434.13,439.49,446.71,449.19,449.00,463.34,467.11,462.89,457.26,451.77,452.03,457.17,458.82,453.11,448.37,450.99,447.87,455.88,461.38,464.67,469.41,472.40,469.66,455.49,430.74,431.72,429.27,436.86,439.05,435.07,,,,,381.67,406.02,398.00,395.35,411.50,420.43,412.38,416.99,423.17,424.39,427.93,423.57,422.68,421.01,411.91,410.66,409.38,406.41,406.14,403.89,405.05,404.07,402.62,399.77,396.63,402.61,402.61,393.33,389.71,398.35,394.18,395.54,393.84,400.42,398.47,396.82,399.87,402.33,400.48,394.96,399.36,393.28,384.95,377.30,384.58,375.96,363.81,L5
2005-09-18 22:06:39+00:00,,,,353.75,,363.52,394.16,390.08,387.51,399.83,403.80,406.91,392.95,392.22,406.46,416.74,410.32,415.65,422.48,426.00,423.15,432.69,447.19,,,,,,422.52,416.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2005-09-26 22:05:42+00:00,395.49,396.40,394.20,389.28,397.06,389.46,423.00,418.42,420.48,425.70,431.21,431.76,419.76,417.17,427.76,433.93,429.84,434.54,442.64,445.40,442.55,456.88,466.75,466.06,456.52,450.91,450.34,458.85,459.13,452.29,450.66,,,,,,,,,,,,,,,,,,,,,404.28,404.35,410.74,432.62,420.62,420.88,424.25,431.12,435.12,433.17,423.59,423.42,425.39,425.92,425.62,417.95,419.46,417.83,421.59,407.07,406.88,399.55,404.62,400.37,406.08,405.53,404.57,402.68,404.88,402.18,403.84,402.67,394.24,393.54,387.31,385.89,388.00,393.69,389.54,386.92,376.18,371.57,376.97,379.89,383.17,384.91,L5
2005-10-28 22:05:36+00:00,,,,,,,,,,,,,,,,429.45,421.91,404.55,434.89,440.07,,,,,,,,,,,,,,,,,,,470.09,454.35,429.36,429.26,424.75,429.66,434.87,436.18,438.11,440.99,429.92,417.03,412.25,400.83,406.20,397.02,407.10,409.91,410.58,416.91,421.27,426.00,422.28,427.32,423.95,420.43,422.55,419.80,413.78,409.41,395.12,396.42,395.47,390.72,392.35,388.31,392.93,404.38,397.10,394.94,392.71,398.97,399.48,385.43,383.92,381.01,379.89,376.85,372.30,392.03,399.47,390.77,391.44,374.69,377.19,383.75,371.48,373.34,376.95,L5
2005-11-30 22:01:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.00,421.14,425.44,424.23,,,,,,,,,,391.49,390.78,386.51,391.89,392.86,374.32,390.95,,,,,,,376.08,374.91,372.75,378.63,378.90,377.37,,,,,,,,L7
2006-01-08 22:07:25+00:00,404.37,395.05,396.36,395.70,404.66,385.51,426.47,422.78,426.64,437.92,439.68,441.57,426.26,426.57,443.63,452.58,443.20,446.22,,,,,,,467.61,463.64,461.01,468.49,467.20,456.70,452.94,444.68,,467.34,479.31,485.74,492.61,491.87,485.16,470.42,436.57,,,,,,436.83,439.47,433.45,423.26,409.33,407.50,395.99,403.90,415.18,422.99,425.06,426.44,428.62,,,,414.06,415.49,417.81,417.51,412.45,413.04,409.99,410.26,406.91,406.99,405.70,,,,390.98,391.77,390.80,395.29,391.56,396.94,399.15,393.69,392.82,391.04,,,,388.84,392.59,378.66,374.80,384.81,383.62,380.25,379.45,L7
2006-02-01 22:07:49+00:00,379.90,374.72,373.25,374.99,379.77,,407.19,408.60,406.68,419.31,426.79,426.05,407.95,405.85,416.87,427.96,424.46,433.78,437.80,440.80,438.74,449.80,458.81,454.58,445.69,440.17,440.81,447.89,459.77,456.02,434.07,,,,,,,,442.47,442.53,421.83,,,,,,,,,,,,,,,,,,408.41,408.52,420.00,411.03,404.73,403.88,402.28,403.36,403.71,400.33,397.76,396.81,395.32,389.50,387.80,388.84,389.47,390.29,387.17,383.39,383.99,390.03,386.47,380.63,379.51,381.22,386.50,375.44,388.90,379.99,378.83,379.40,383.24,381.76,381.48,371.91,387.33,389.67,377.83,L5
2006-02-17 22:08:11+00:00,414.03,404.15,403.01,399.12,416.21,395.80,431.09,425.68,425.25,436.08,440.29,439.36,433.79,430.23,440.07,453.38,449.75,453.73,456.02,459.23,455.15,468.11,474.33,471.30,463.57,461.00,460.84,468.66,479.88,473.75,464.04,483.54,474.72,471.07,467.29,469.30,473.74,477.26,481.81,471.68,446.30,443.35,439.49,445.80,447.40,442.77,443.62,451.25,456.53,443.90,427.91,416.38,405.05,405.69,421.30,426.11,418.40,425.04,424.43,423.65,431.41,427.84,423.32,423.74,423.19,427.40,424.30,419.98,419.66,420.43,418.62,408.86,408.56,407.11,409.67,403.78,406.33,402.60,406.84,407.65,404.98,404.86,402.44,402.36,402.38,402.24,403.23,405.71,396.39,403.21,412.11,406.29,395.94,385.78,398.48,399.40,381.00,L5
2006-03-13 22:07:41+00:00,398.38,394.86,390.41,,,,,,,,,431.21,420.96,418.97,433.49,442.82,439.83,444.93,451.50,456.94,452.49,467.69,473.94,472.40,459.41,455.49,455.21,463.74,,,,,,,469.26,472.67,473.35,475.30,478.22,463.46,442.02,437.52,433.86,438.27,441.95,439.20,434.83,442.14,436.60,,,,,393.08,413.11,416.81,414.30,418.88,421.83,425.21,425.78,420.28,416.58,417.07,415.25,,,,407.82,405.93,403.90,399.61,397.58,398.70,401.46,399.51,396.18,391.45,390.02,,,,389.31,385.91,387.50,389.32,390.87,395.43,387.65,391.28,393.29,,,,377.60,374.88,363.12,L7
2006-04-06 22:09:08+00:00,379.27,374.80,372.86,372.59,383.40,381.16,405.93,399.14,399.77,413.36,417.35,419.06,407.44,406.87,420.37,429.16,428.92,429.37,439.19,439.25,436.92,447.69,455.87,456.98,445.57,443.28,441.78,448.97,450.30,444.14,430.20,427.46,,441.62,453.98,461.61,467.24,477.32,474.52,460.44,424.53,420.04,421.39,423.14,426.87,425.13,428.06,433.58,,413.44,395.92,384.97,377.47,379.25,,,,407.51,409.20,411.91,,,,396.98,401.27,395.44,396.24,395.84,396.11,393.07,393.46,389.06,389.59,389.05,389.08,385.48,384.80,379.93,371.81,376.12,376.26,381.60,375.20,372.92,374.03,371.90,371.12,373.74,375.36,372.36,376.91,360.81,357.63,359.47,358.84,357.39,356.11,L5
2006-04-30 22:07:38+00:00,,,380.92,380.30,,,409.68,412.54,413.36,419.74,423.69,427.82,413.06,414.51,426.57,433.16,429.16,436.86,441.30,446.20,442.62,,,,,,,,,,,,,,,,,,,,430.02,431.45,430.67,,,,,,436.41,430.41,420.18,397.48,389.91,388.41,,,,415.69,418.48,415.80,422.40,,,,405.95,406.99,407.13,405.99,404.77,405.82,401.96,397.52,398.18,396.51,399.08,,,,388.39,393.81,391.69,390.66,390.32,390.43,391.23,394.42,394.73,,,,392.29,391.51,383.72,376.82,386.12,372.99,343.31,L7
2006-05-08 22:09:38+00:00,398.43,388.29,388.99,387.84,402.78,382.80,418.78,413.05,415.29,424.05,429.73,431.19,420.96,419.09,427.62,440.60,435.46,435.41,441.00,444.56,440.13,452.49,458.42,457.26,452.39,448.61,449.36,456.24,461.71,452.44,441.38,431.62,438.43,462.85,478.23,485.41,492.71,490.32,,462.96,431.83,431.85,431.84,431.69,435.41,433.26,436.67,443.31,431.24,417.24,415.40,408.02,400.81,408.73,420.39,426.77,425.31,420.27,424.98,428.07,424.79,416.34,416.48,416.70,422.70,419.30,418.56,416.55,422.44,413.10,414.54,409.43,403.43,402.70,401.20,397.29,400.43,398.81,401.97,400.35,403.72,404.08,405.87,398.84,392.31,391.71,393.19,394.37,399.97,393.02,402.50,387.74,384.77,384.90,380.44,369.31,363.83,L5
2006-05-16 22:07:40+00:00,401.72,386.18,385.70,388.51,394.59,392.79,418.83,415.78,416.58,428.57,,,,,,,,,,,443.36,457.68,,,,,,,,,,,,,,,,,,,,,427.82,,,,,,,,,,,,,,,,,411.69,420.89,413.37,407.40,407.11,405.79,407.17,409.16,403.35,404.52,402.04,402.78,,,,394.48,392.31,389.39,386.59,390.62,393.40,391.95,387.52,390.50,,,,391.87,394.58,385.94,390.81,397.14,389.59,386.14,374.23,384.95,359.89,,L7
2006-06-10 22:01:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.13,391.16,390.71,,,,,,,,,377.79,379.60,,,,,,,,,,,,,L7
2006-06-17 22:07:34+00:00,387.12,373.34,370.38,369.32,370.29,378.07,403.61,400.56,402.48,415.45,417.00,419.07,406.37,407.93,423.12,430.63,424.65,426.31,436.95,,,,,,,438.65,439.18,444.91,,,,,,,,,,,,,426.67,421.44,,,,,419.52,424.52,414.92,409.44,401.55,377.89,381.74,383.02,395.77,404.66,403.88,409.82,409.47,418.98,,,,401.82,401.57,398.59,398.79,394.85,393.44,393.99,389.70,388.24,384.42,,,,382.13,374.23,377.52,378.02,380.93,382.43,379.06,376.55,373.94,,,,,363.69,,360.36,362.50,364.24,372.19,,,L7
2006-06-25 22:10:20+00:00,391.63,387.63,381.09,378.14,390.94,387.28,416.19,411.92,406.94,416.91,419.52,421.64,412.37,410.76,423.09,432.39,428.73,435.68,,,,,,,,,,,,,,,,,,,,465.00,466.01,458.26,435.62,434.25,429.43,433.55,434.85,432.14,434.64,436.95,429.70,427.47,403.84,371.73,390.32,391.10,409.02,411.85,409.01,417.21,419.76,424.17,424.06,421.88,415.97,418.85,411.47,410.92,405.95,400.25,399.19,394.78,396.39,394.48,395.07,392.35,393.89,391.12,391.98,384.10,384.64,383.11,379.38,384.61,378.91,380.80,378.38,383.20,382.39,383.90,384.16,382.93,386.08,372.81,367.91,365.08,369.79,,,L5
2006-07-03 22:07:28+00:00,378.21,371.23,371.02,367.66,374.07,374.48,404.09,402.20,405.14,416.27,418.60,420.20,409.61,409.62,422.17,441.66,,,,,,447.31,454.10,454.27,446.09,439.56,438.49,447.00,448.81,443.97,437.05,423.38,,444.34,459.72,466.05,475.65,478.60,,,,,,424.77,424.76,421.07,418.76,422.03,412.08,408.65,400.95,389.13,387.20,384.39,399.44,400.29,,,,,411.90,404.26,403.74,400.77,403.93,402.00,400.54,395.33,400.00,394.98,394.98,,,,385.99,382.88,384.35,377.82,381.85,382.87,382.31,381.63,384.46,377.91,,,,380.12,374.30,375.65,,371.06,364.36,360.77,367.00,,,L7
2006-09-05 22:07:11+00:00,378.14,370.97,369.17,368.87,382.33,376.11,396.91,396.86,399.90,412.37,417.51,417.42,407.06,406.49,431.37,,,,,,,444.34,452.62,448.75,447.33,439.31,439.24,443.33,444.04,438.43,427.56,421.51,,443.52,461.79,468.78,473.26,487.00,,,,,,419.16,422.45,417.52,417.21,419.25,406.54,395.20,390.58,,380.24,391.11,401.67,402.83,,,,,409.93,404.59,400.05,398.24,399.46,403.61,397.51,398.58,396.57,398.42,395.65,,,,388.24,385.58,384.32,380.96,381.99,388.11,389.26,389.63,392.93,386.04,,,,387.14,388.62,381.06,377.65,369.44,364.68,368.28,365.35,361.41,357.46,L7
2006-09-21 22:07:05+00:00,389.47,376.15,374.63,375.30,386.94,386.76,408.46,404.34,405.94,414.40,418.68,420.87,412.76,411.22,425.46,435.25,430.04,,,,,,,457.44,448.36,443.41,442.81,450.96,453.25,446.59,440.16,442.41,432.10,450.21,458.83,464.69,471.28,471.63,466.12,445.71,,,,,426.78,423.66,423.23,428.53,421.14,413.44,403.59,399.86,379.24,391.45,406.71,408.12,404.42,,,,,408.05,402.01,401.63,404.57,403.00,402.92,400.13,400.12,399.88,399.71,395.26,,,,386.72,384.20,381.07,384.18,390.44,390.44,390.74,388.36,389.96,385.84,,,,384.34,385.53,390.89,378.90,380.70,371.84,381.27,376.63,369.32,L7
2006-12-02 22:12:34+00:00,413.15,417.96,405.95,395.25,424.76,381.03,423.63,422.31,424.77,437.51,444.13,447.03,431.39,431.72,445.83,455.95,463.25,456.50,469.18,470.48,467.03,482.49,488.51,487.17,475.10,471.26,472.66,487.82,499.09,484.74,460.18,445.33,,474.58,485.94,497.35,509.57,504.14,,480.61,463.31,454.41,457.14,462.20,464.06,462.21,462.24,462.87,459.24,444.96,449.23,,415.43,422.52,434.56,437.90,439.74,443.13,448.64,463.60,,451.16,,,,,,,,438.94,438.39,,,,,,,,,,,,,427.63,,,,,,,,,417.79,,418.49,415.93,397.86,L5
2006-12-10 22:07:44+00:00,395.13,384.39,382.96,385.28,404.53,382.50,415.68,410.55,412.84,426.29,432.92,433.80,419.51,417.55,433.11,,,,,,,459.02,462.83,462.32,454.05,447.96,446.50,454.15,461.09,456.22,451.90,462.61,464.57,465.00,465.65,470.31,477.91,482.33,,,,,,432.00,434.20,429.45,427.75,434.17,432.92,426.70,416.54,406.98,370.83,389.60,407.92,,,,,,417.18,413.59,405.98,407.31,407.63,408.86,404.94,403.10,401.27,400.69,,,,,391.80,390.49,386.35,381.73,383.35,384.08,384.30,378.83,381.60,,,,,383.57,380.38,377.56,381.22,375.85,,368.43,378.96,386.79,363.60,L7
2007-02-13 22:06:23+00:00,406.94,400.23,396.14,393.03,405.86,395.44,428.18,426.42,428.37,437.65,442.62,444.36,425.75,421.93,435.43,445.34,439.77,447.98,454.85,462.75,455.90,470.24,478.99,481.23,472.32,469.68,467.54,476.14,480.43,466.66,461.57,455.15,469.31,477.00,477.85,482.01,486.69,488.37,484.14,466.38,441.28,442.34,440.09,443.51,445.97,446.47,451.16,453.24,444.48,431.19,426.10,425.21,407.96,404.86,417.60,419.97,419.40,426.97,431.03,431.32,428.49,427.78,423.18,422.17,423.97,425.53,420.87,420.94,410.31,408.81,406.60,405.76,400.67,401.41,404.05,405.99,402.46,398.48,397.75,400.05,401.45,395.45,398.80,390.99,399.19,392.91,396.66,405.61,405.99,405.47,405.27,392.48,386.19,383.82,385.22,381.71,370.67,L5
2007-04-01 22:08:07+00:00,397.74,395.51,385.78,386.54,400.87,394.52,429.53,422.17,420.45,430.02,437.73,436.84,425.20,422.31,,,,,,,445.45,463.86,469.20,467.61,462.50,451.75,453.01,462.31,477.15,470.88,466.30,471.74,,476.12,480.20,483.72,504.35,,,,,,428.51,430.60,432.59,428.80,431.33,,,431.40,424.06,389.08,,396.70,,,,,,415.61,,,,408.02,421.43,424.53,420.75,419.55,415.98,429.30,,,,,,,,,,,,,,,,397.22,388.18,388.79,384.13,365.84,380.81,366.27,376.35,383.61,,,,L7
2007-05-12 22:01:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.10,429.90,418.58,401.98,396.83,,,,,,,,,,,,,405.42,411.06,409.97,,,,,,,390.90,387.86,389.18,383.30,383.73,379.96,381.36,,,,,,,385.73,378.26,388.16,387.40,385.23,381.00,,,,,,,L7
2007-06-13 22:01:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.00,410.54,402.20,,,,,,,,,,,402.10,394.92,395.36,,,,,,,,,,391.50,,L7
2007-07-22 22:07:45+00:00,376.52,371.52,375.99,374.59,383.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.32,478.41,,456.82,429.62,428.65,,,,,422.46,423.76,418.75,406.66,398.74,403.98,382.86,388.24,405.42,410.77,405.32,409.13,415.27,,,,400.97,399.80,401.68,402.80,399.76,401.70,400.16,401.36,400.50,396.79,394.24,,,,392.79,388.55,389.38,387.01,390.72,390.88,393.48,385.33,387.92,,,,394.07,385.36,,366.34,369.16,361.49,367.73,,301.98,L7
2007-08-07 22:07:40+00:00,380.60,357.85,364.21,371.37,,382.73,399.63,392.91,394.19,404.39,404.70,409.47,,,,,,417.15,423.84,429.88,425.84,441.12,450.95,,,,,,,,,,,,,,,,,456.15,430.97,422.65,421.79,425.87,428.39,423.02,421.23,422.36,410.73,402.66,390.16,392.71,387.52,,,,406.89,409.06,413.52,421.42,412.89,412.12,409.79,410.50,411.68,408.68,400.85,403.38,,,,392.72,389.09,389.31,386.37,387.87,386.05,386.08,384.05,382.86,383.13,,,,371.31,,,,356.18,368.92,365.25,345.40,348.03,,,,333.38,L7
2007-10-02 22:10:31+00:00,386.97,382.31,378.82,380.88,394.90,378.58,406.15,403.19,405.71,415.66,417.51,417.83,409.58,411.06,423.14,429.78,424.38,433.70,444.32,447.57,443.32,457.52,465.44,464.90,453.38,446.36,447.17,455.48,462.85,458.43,441.27,440.50,439.40,436.29,461.46,461.15,466.57,466.08,462.45,449.80,429.53,431.90,429.79,433.40,434.22,430.40,432.81,432.20,425.53,408.13,388.86,372.60,373.27,384.68,406.33,406.64,402.95,413.54,420.56,420.97,424.08,417.17,412.09,411.92,413.80,403.08,397.59,394.29,393.88,394.55,391.76,392.33,397.93,392.17,390.70,391.39,390.55,392.73,382.29,383.34,381.79,380.27,381.34,377.19,385.25,391.55,390.47,392.94,386.78,387.42,390.13,369.34,371.66,368.89,375.92,376.09,369.31,L5
2007-11-27 22:07:48+00:00,395.55,386.43,383.47,383.97,,,,425.96,,,,,,,425.19,434.54,428.11,436.02,440.58,446.07,442.17,454.96,467.01,466.08,452.81,449.73,448.45,458.05,466.89,466.06,467.07,,,,,,458.78,458.73,463.48,455.12,433.57,434.20,433.81,440.21,442.86,441.47,437.10,441.74,442.09,438.48,402.32,,,,418.52,422.39,,425.86,427.23,424.98,436.95,430.83,424.95,423.33,422.99,422.75,,,,412.99,414.25,405.05,408.04,404.24,405.64,405.42,402.30,400.83,399.49,,,,398.00,393.53,398.22,397.42,406.08,401.26,392.77,394.75,397.68,,,,389.92,397.41,382.73,L7
2007-12-22 22:01:44+00:00,390.35,379.59,372.61,373.71,388.10,385.73,417.67,410.29,409.71,422.12,423.47,426.61,416.00,,,,,,,,,,,469.64,463.04,452.57,450.83,461.01,465.18,454.56,446.91,440.85,416.77,452.27,472.88,,,,,,,,,,432.74,430.61,426.86,428.66,421.09,415.55,403.90,388.39,390.28,408.29,,,,,,,,416.52,411.25,409.62,412.63,414.44,409.43,409.29,,,,,,,397.36,392.93,391.81,388.94,392.85,392.53,392.69,,,,,,,391.12,385.11,383.77,393.14,379.54,378.71,377.15,,,,L7
2007-12-29 22:07:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.28,473.14,465.23,456.33,460.42,440.82,457.18,465.64,467.62,478.92,,,,,436.82,432.57,436.35,437.60,434.02,432.03,435.92,433.21,426.33,412.17,397.14,394.72,397.01,412.71,,,,,425.89,425.47,424.06,418.33,418.23,418.61,419.62,418.91,416.61,414.87,412.11,,,,404.52,402.15,402.69,400.20,399.91,399.13,403.60,401.53,401.48,,,,399.28,400.91,400.74,399.42,398.82,403.37,392.74,389.36,381.91,,,,L7
2008-01-23 22:01:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.64,,,,,,,,,432.38,429.22,434.38,435.76,434.59,433.88,433.47,432.03,428.72,408.61,,,,,,,,414.38,412.10,426.75,419.88,412.70,417.19,419.51,425.72,,,,,,,402.68,402.00,400.63,396.20,392.78,391.69,393.33,,,,,,,393.58,400.49,388.12,385.35,386.83,394.58,,,,,,,L7
2008-02-24 22:01:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.68,,,,,,,,,,,,,416.81,414.23,417.51,415.33,,,,,,,404.44,406.75,402.36,399.78,398.63,397.72,,,,,,,399.48,402.53,400.11,389.68,387.93,394.70,389.05,,,,,,L7
