dates,satname,nzd0190-0000,nzd0190-0001,nzd0190-0002,nzd0190-0003,nzd0190-0004,nzd0190-0005,nzd0190-0006,nzd0190-0007,nzd0190-0008,nzd0190-0009,nzd0190-0010,nzd0190-0011,nzd0190-0012,nzd0190-0013,nzd0190-0014,nzd0190-0015,nzd0190-0016,nzd0190-0017,nzd0190-0018,nzd0190-0019,nzd0190-0020,nzd0190-0021,nzd0190-0022,nzd0190-0023,nzd0190-0024,nzd0190-0025,nzd0190-0026,nzd0190-0027,nzd0190-0028,nzd0190-0029,nzd0190-0030,nzd0190-0031,nzd0190-0032,nzd0190-0033,nzd0190-0034,nzd0190-0035,nzd0190-0036,nzd0190-0037,nzd0190-0038,nzd0190-0039,nzd0190-0040,nzd0190-0041,nzd0190-0042,nzd0190-0043,nzd0190-0044,nzd0190-0045,nzd0190-0046,nzd0190-0047,nzd0190-0048,nzd0190-0049,nzd0190-0050,nzd0190-0051,nzd0190-0052,nzd0190-0053,nzd0190-0054,nzd0190-0055,nzd0190-0056,nzd0190-0057,nzd0190-0058,nzd0190-0059,nzd0190-0060,nzd0190-0061,nzd0190-0062,nzd0190-0063,nzd0190-0064,nzd0190-0065,nzd0190-0066,nzd0190-0067,nzd0190-0068,nzd0190-0069,nzd0190-0070,nzd0190-0071,nzd0190-0072,nzd0190-0073,nzd0190-0074,nzd0190-0075,nzd0190-0076,nzd0190-0077,nzd0190-0078,nzd0190-0079,nzd0190-0080,nzd0190-0081,nzd0190-0082,nzd0190-0083,nzd0190-0084,nzd0190-0085,nzd0190-0086,nzd0190-0087,nzd0190-0088,nzd0190-0089,nzd0190-0090,nzd0190-0091,nzd0190-0092,nzd0190-0093,nzd0190-0094,nzd0190-0095,nzd0190-0096,nzd0190-0097,nzd0190-0098,nzd0190-0099,nzd0190-0100,nzd0190-0101,nzd0190-0102,nzd0190-0103,nzd0190-0104,nzd0190-0105,nzd0190-0106,nzd0190-0107,nzd0190-0108,nzd0190-0109,nzd0190-0110
2015-05-27 22:05:30+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.30,453.82,450.22,,,,382.61,368.91,353.75,,,,,,382.50,381.35,406.52,433.05,,,427.45,412.17,,,,,,435.87,418.08,402.03,401.89,400.09,403.96,391.82,,,,,,,387.68,381.19,388.79,393.97,398.16,408.80,397.95,,,,,,388.85,381.99,387.63,392.09,392.35,382.80,379.10,381.64,,,,,,,383.48,374.27,372.84,350.41,366.94,373.37,,,,,,370.27,367.42,363.04,302.78
2015-07-05 22:11:54+00:00,L7,,,,,179.14,,,,,,,,,,365.62,464.70,465.78,,,,,597.08,,,,,,,,,,,,,,172.27,,,,,,,,,,,,,,,331.45,,,,,,,,,,169.78,,,,,,,,,,,,,,,,,,,,,,,,,,,290.88,,,,359.27,328.31,327.83,,,345.92,321.00,346.27,,,,,,,,,,,311.59,377.02
2015-07-21 22:11:57+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-30 22:05:48+00:00,L7,274.40,292.94,311.82,322.13,319.67,307.86,306.71,338.10,,,434.72,442.99,461.13,474.67,485.68,484.58,491.80,496.94,520.82,516.17,503.30,501.78,488.10,457.17,418.14,,,,,,,,377.70,373.46,361.52,347.30,328.03,322.17,297.51,270.72,,,,,,,334.05,335.19,326.96,326.62,328.49,333.85,341.23,,,,,,342.13,335.90,323.20,321.43,316.44,315.10,313.20,328.74,,,,,,339.07,311.17,307.29,325.66,321.64,332.31,324.80,,,,,,,324.13,321.80,326.35,323.23,327.10,340.13,325.27,,,,,,309.73,315.36,311.74,309.46,305.96,300.92,291.40,296.52,,,,,,300.11,306.87
2015-08-06 22:12:01+00:00,L7,,,,,,,,,,,,,,118.85,184.56,531.39,560.24,,,,,,543.72,545.57,518.97,481.52,,,,,,422.69,425.05,,,401.15,373.96,360.88,354.84,,317.81,,,,,391.80,396.65,398.08,,,393.52,396.74,392.30,403.85,,,,411.36,373.74,368.67,374.88,,375.29,357.27,,356.23,,,,,,351.42,,,,,,,,,,,,,,,,364.83,357.80,370.49,374.98,,,,,344.71,357.36,,,,,,,,,,,,,,
2015-08-15 22:05:52+00:00,L7,275.44,299.12,311.17,320.84,,,,342.14,,,434.42,442.08,463.81,471.23,480.59,484.13,490.23,487.22,505.51,515.47,490.72,498.54,483.88,,,,,,,375.52,378.90,381.05,374.60,371.57,350.73,337.34,318.28,302.90,,,,,,,300.35,316.26,322.87,324.87,,,323.25,334.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.85,308.30,318.73,,,,,,304.65,302.67,225.19,204.71,,,,,,,,,,290.02,293.43,297.39
2015-08-22 22:12:03+00:00,L7,342.91,359.75,367.09,400.71,,,,74.50,,,,,,,600.94,574.59,578.72,595.05,589.96,608.45,609.27,637.39,,,626.42,,509.87,477.99,,,,425.54,415.19,405.28,391.35,378.29,369.85,362.77,342.97,322.92,312.82,317.43,,,,391.93,398.00,406.68,400.70,405.29,405.08,417.18,410.90,,,,,,392.48,383.02,392.62,400.61,404.12,398.89,388.04,376.49,380.12,,,,,406.25,370.46,396.52,387.28,385.81,390.20,389.31,390.51,,,,,386.70,395.20,381.07,385.04,410.43,390.19,387.72,391.46,403.10,,,,,382.42,382.58,365.77,373.51,373.18,381.46,370.35,368.68,348.84,,,,362.62,373.81,410.64
2015-08-23 22:05:48+00:00,L8,355.02,367.79,384.52,408.28,388.89,,492.96,556.29,595.25,626.65,,645.38,631.25,619.46,586.78,604.62,618.59,618.03,613.83,624.57,,,,,,,507.71,492.83,486.26,469.35,458.29,441.18,425.10,415.08,402.17,388.28,373.32,364.08,351.03,330.17,315.24,338.70,367.86,390.26,397.80,400.30,406.45,416.40,408.75,406.18,401.12,411.37,414.54,426.77,424.78,439.01,437.27,429.10,390.05,383.60,401.87,406.51,408.25,407.63,398.49,381.09,387.32,404.18,419.87,426.95,431.55,414.33,376.69,408.48,390.01,384.63,390.14,394.85,402.07,395.30,415.60,401.78,380.91,399.28,417.39,409.05,427.97,430.15,436.86,409.33,442.76,434.87,464.72,457.58,396.41,380.96,393.35,394.13,375.80,379.18,377.70,389.12,389.95,382.29,358.63,355.15,350.41,338.39,367.69,387.06,449.04
2015-09-16 22:05:58+00:00,L7,292.92,321.14,340.93,340.22,327.06,,,,,,,,,,,,529.95,541.22,549.38,555.48,558.80,545.08,541.00,524.13,504.22,479.20,458.18,413.27,,,,,,,,,,,,,,,,,,,,,362.02,,363.82,358.05,354.44,365.39,369.27,368.23,,,,,,358.30,355.97,341.06,333.39,333.64,340.06,354.87,,,,,,349.67,351.35,347.10,342.80,347.05,339.83,345.51,353.39,,,,,,355.24,355.47,330.35,358.50,353.69,352.00,348.77,,,,,,,318.79,316.79,320.59,317.66,317.14,313.68,310.74,340.27,,,,
2015-12-05 22:07:02+00:00,L7,346.85,,,,,,,,,,,,,,,,,,,,,622.54,612.97,604.87,570.57,551.93,512.81,468.89,452.40,434.36,,,,,,,358.52,342.31,319.55,310.88,306.99,320.33,349.01,375.22,,,,,,,416.14,390.44,381.19,405.95,429.14,434.13,433.61,,,,,,417.73,421.91,395.39,369.34,359.86,367.79,377.62,404.00,,,,,,383.92,385.46,400.11,408.70,422.93,414.95,391.86,,,,,,417.27,375.96,358.78,364.85,366.86,379.93,394.12,402.39,,,,,,368.32,367.03,351.75,358.01,346.96,351.08,345.95,352.74,,,
2016-03-02 22:05:55+00:00,L8,351.16,,384.63,389.59,390.73,396.79,420.03,518.45,550.50,,629.74,636.45,627.73,609.37,,,,,,,,,,,627.58,574.40,542.24,504.75,490.42,479.91,470.41,457.61,452.11,427.23,401.70,385.79,362.62,346.80,334.89,326.46,326.04,346.10,367.87,370.87,387.96,399.48,416.26,434.68,446.71,443.78,430.38,425.65,420.38,434.66,426.50,414.48,420.10,420.12,397.29,372.75,414.07,417.73,429.14,424.87,415.91,406.49,398.98,389.41,377.64,397.35,411.74,445.51,441.85,452.10,446.09,435.39,410.85,406.26,416.00,416.83,408.66,393.12,406.61,429.55,434.49,437.01,400.31,400.89,416.77,430.88,431.65,406.62,361.01,382.32,402.88,419.16,427.38,492.59,385.66,378.20,383.62,383.36,374.45,381.65,369.98,386.56,382.84,369.00,383.41,386.26,491.02
2016-03-09 22:12:04+00:00,L8,295.22,,313.63,315.60,313.09,310.23,320.39,368.15,396.66,422.99,448.90,454.57,458.17,449.90,485.31,500.78,527.42,521.43,543.45,552.83,537.59,540.91,543.34,483.65,485.44,418.66,411.46,403.84,392.23,392.64,381.38,375.63,363.23,348.94,335.95,327.37,309.29,296.41,276.50,258.31,252.44,268.08,276.56,287.65,306.79,314.26,331.43,335.94,344.09,344.20,347.54,331.28,336.44,343.83,360.51,349.50,349.99,333.02,323.41,321.95,333.73,352.63,348.60,312.17,319.21,321.44,327.42,324.08,323.13,335.64,344.50,334.14,,,340.19,334.63,341.09,343.99,336.69,350.03,353.90,342.88,333.27,343.54,351.45,352.08,342.45,340.67,336.99,331.37,335.40,311.88,300.16,316.22,326.91,328.27,330.36,346.31,322.06,315.49,309.68,296.43,307.06,278.35,302.31,303.45,299.78,306.23,294.55,296.59,303.65
2016-04-18 22:14:30+00:00,L7,414.43,444.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.55,,,,,,,,,,,,,,,,,,590.90,624.57,,,,,,,,,,,,,,,,,
2016-05-13 22:08:26+00:00,L7,,,,,,,414.66,477.20,505.68,520.06,558.69,566.16,550.05,576.50,610.89,628.82,,,,,,,,,551.90,506.62,485.77,461.60,461.99,447.17,423.93,419.13,394.34,,,,,,306.07,289.86,275.03,295.37,318.59,324.75,345.09,365.76,,,,,,,391.68,399.94,400.72,395.35,389.39,375.11,386.27,,,,,,390.75,401.00,394.54,382.72,391.37,378.34,393.56,400.99,,,,,,398.79,395.26,373.66,388.18,402.13,428.11,432.56,,,,,130.14,400.69,399.65,401.41,397.68,395.02,393.88,379.53,378.01,,,,,,354.68,361.47,352.48,357.37,363.11,368.98,376.41,354.61,
2016-05-20 22:14:38+00:00,L7,,,,,,,,,,,,,,,,,,,,,508.39,503.81,,487.58,499.50,,432.15,402.56,399.32,388.00,382.78,,,,,314.01,300.99,281.36,261.82,243.90,235.07,254.05,263.68,245.17,301.05,,,,331.28,334.08,340.95,341.82,351.17,345.34,348.59,338.65,342.49,,,,,337.80,327.23,,,,,,,,,,,,329.83,342.25,353.53,351.94,359.99,362.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30 22:08:35+00:00,L7,314.19,333.43,377.27,,,388.87,,,,,,119.29,123.08,115.42,,,153.36,,,,,608.13,594.33,589.98,572.82,527.99,,,,,,,,367.49,346.06,322.56,310.49,295.66,,253.52,252.47,270.40,,,,,,362.39,368.29,371.39,368.62,363.87,378.72,381.81,,,,,,348.90,344.27,348.97,370.37,385.30,406.45,383.65,380.43,,,,,,,374.47,365.03,356.00,378.48,384.37,386.63,387.72,,,,,,383.93,385.53,405.05,411.83,392.31,378.11,372.92,,,,,,399.71,371.29,358.16,352.84,361.96,361.35,363.57,347.02,,,,,183.26,253.14
2016-08-16 22:12:17+00:00,L8,268.74,302.40,321.82,340.13,335.13,327.64,353.46,401.00,442.13,474.61,489.31,520.61,537.62,566.14,564.47,564.88,574.08,578.07,583.81,570.74,554.99,563.81,556.64,534.17,487.28,470.48,423.01,403.29,389.51,381.56,381.81,366.64,350.14,338.09,307.99,285.52,270.32,265.26,257.06,243.89,227.47,243.73,254.10,263.67,287.57,303.16,321.33,325.20,330.02,315.20,328.34,328.11,331.22,328.77,338.54,324.33,331.85,325.50,318.79,314.85,331.33,325.18,306.24,315.84,307.04,314.22,312.06,308.36,317.67,323.86,323.23,303.20,,309.14,309.73,309.22,309.47,324.17,320.55,328.40,333.08,331.81,335.55,339.42,354.65,349.66,348.03,338.95,334.92,337.89,333.49,328.74,316.26,311.13,316.49,320.09,316.49,338.43,331.14,339.25,316.24,309.41,315.27,299.16,313.64,299.91,295.15,312.31,297.13,306.65,318.90
2016-08-17 22:08:39+00:00,L7,,,,,,,332.61,384.27,420.20,467.51,488.88,495.51,536.23,565.57,582.69,566.04,570.51,574.71,,,,,,,,,429.78,391.33,373.98,371.55,366.44,352.62,343.73,334.53,,,,,,235.05,222.11,232.42,256.78,273.21,298.64,299.46,328.99,319.86,,,,,,317.59,330.97,320.29,321.98,330.96,328.26,321.14,,,,,,321.58,315.59,310.53,307.67,324.93,322.76,311.06,305.84,,,,,,326.70,332.40,330.38,329.42,339.02,340.37,335.94,337.49,,,,,107.35,338.00,331.21,330.38,319.63,318.15,329.13,336.79,,,,,,,311.15,303.56,294.70,302.92,307.96,319.67,334.34
2016-09-09 22:14:55+00:00,L7,329.94,349.63,356.45,,414.01,393.61,,,,,,,,,,,,639.71,632.62,637.02,629.28,625.41,616.84,604.80,580.90,542.97,503.52,460.00,,,,,392.41,380.74,360.78,347.07,329.13,312.16,293.58,280.47,261.95,,,,,,385.47,387.45,386.53,398.12,389.09,383.01,388.99,388.43,,,,,398.88,394.46,385.06,371.50,376.94,374.48,379.36,359.99,367.99,,,,,376.12,361.32,359.97,353.46,359.43,361.19,373.97,382.50,383.51,,,,382.29,358.81,361.05,375.48,395.54,405.56,406.34,392.17,387.50,382.77,,,,371.72,389.16,381.57,372.66,383.68,396.16,380.78,383.70,368.80,,,,,369.63,411.17
2016-09-10 22:06:15+00:00,L8,342.82,359.14,358.73,405.04,434.92,398.00,,563.86,613.77,,,,,,,,,,,,,635.46,628.13,607.70,594.69,557.95,527.46,468.63,438.64,425.60,415.57,411.03,405.30,398.89,382.41,363.82,342.13,329.36,312.38,286.42,271.33,285.58,326.00,364.81,389.36,397.17,398.53,401.91,398.24,401.41,390.66,390.39,386.34,400.70,391.93,380.83,386.68,405.65,413.73,407.95,392.03,380.60,381.08,380.33,383.76,378.87,371.25,386.85,388.52,389.72,396.91,385.72,371.44,366.22,365.53,365.53,378.31,378.26,383.58,393.62,400.17,402.39,404.38,404.33,375.03,381.99,404.77,423.52,436.01,411.25,392.77,393.48,392.23,396.27,391.04,378.82,385.21,398.77,385.50,378.61,393.64,397.48,381.36,386.45,377.72,387.30,403.49,387.20,389.93,380.40,438.05
2016-10-12 22:06:21+00:00,L8,308.31,323.70,340.90,357.72,373.18,361.77,398.66,464.93,505.31,563.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.34,264.47,251.35,235.50,251.44,282.82,318.22,340.62,349.68,363.26,353.38,360.81,353.40,358.88,354.23,349.29,342.70,346.75,354.89,366.39,367.72,357.56,353.98,351.07,347.01,353.63,344.35,340.81,339.92,334.62,345.96,347.76,363.94,357.56,340.83,337.82,340.43,334.68,333.05,340.97,343.41,345.54,360.56,365.92,362.14,356.98,369.01,356.06,353.13,370.52,371.45,360.47,351.19,355.99,353.22,344.34,353.24,349.45,349.57,363.04,368.54,345.18,349.47,345.59,345.60,340.19,334.59,332.07,334.85,343.89,345.09,342.29,354.29,373.83
2016-10-20 22:08:45+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,578.18,562.96,533.55,497.62,470.92,428.53,417.42,404.07,391.53,,,,,,291.16,285.98,265.44,251.81,254.49,275.81,307.37,334.13,352.83,,,,,,360.24,357.58,348.74,348.83,364.62,381.14,385.01,371.42,,,,,352.69,347.86,343.31,326.02,340.51,353.14,369.60,371.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.03,339.79,337.28,341.00,344.24,351.72,348.75,,,
2016-10-28 22:06:23+00:00,L8,285.48,302.11,321.51,330.18,342.03,342.16,361.50,424.09,477.38,528.97,564.58,584.37,600.45,605.14,603.37,592.81,581.11,595.62,601.80,606.21,599.50,594.39,580.13,552.67,517.09,488.49,450.04,411.55,394.46,384.01,378.33,365.74,347.57,336.04,317.93,304.95,287.03,276.47,256.72,236.95,230.12,242.56,281.01,306.92,334.21,337.80,346.68,347.49,344.53,341.76,344.91,335.71,332.34,337.45,337.98,354.84,356.08,346.70,336.64,328.51,328.04,326.92,324.88,325.95,316.51,306.89,309.54,323.61,334.15,346.15,345.15,323.88,321.58,306.75,303.28,306.68,321.88,336.17,340.90,344.49,356.38,351.03,349.37,350.68,326.16,328.86,343.15,362.48,363.49,349.45,329.75,330.92,335.86,337.59,338.64,335.41,342.31,349.24,338.95,338.05,339.70,337.55,334.20,322.40,323.73,328.87,326.08,327.09,319.97,331.68,349.79
2016-12-15 22:06:18+00:00,L8,274.63,295.88,310.20,324.21,325.95,333.92,352.68,434.93,476.38,518.21,548.00,555.05,567.10,571.24,565.22,567.27,572.30,577.58,592.07,587.26,578.46,558.14,541.35,517.13,495.75,458.29,430.08,392.36,381.49,382.84,381.98,358.35,345.36,318.79,296.29,268.01,264.64,242.25,223.74,212.29,202.79,221.95,244.99,267.60,300.18,300.16,320.78,319.87,329.06,327.00,317.92,308.42,315.97,,,,,,,,,,,,,,,,200.25,,,131.06,155.84,301.12,299.00,302.42,309.14,314.73,313.24,321.39,322.66,329.84,330.67,334.40,319.33,312.94,315.51,314.82,319.58,317.98,304.48,308.49,310.22,319.23,325.99,323.04,317.11,330.12,315.42,311.84,314.13,311.57,302.37,302.66,313.37,294.13,301.58,302.14,304.35,318.14,340.25
2017-02-08 22:12:10+00:00,L8,289.64,309.74,322.84,332.01,344.37,357.79,391.35,460.76,511.92,552.32,576.12,585.89,595.95,596.26,604.76,607.18,615.27,630.00,626.20,620.46,612.70,589.01,570.18,552.24,528.57,506.43,465.87,426.47,416.05,412.14,399.45,385.88,372.05,357.71,328.93,310.30,286.61,271.83,256.13,234.56,227.12,247.97,287.12,321.09,346.62,363.55,367.71,366.46,360.64,360.05,358.13,350.91,349.76,353.30,362.22,359.48,360.21,350.28,340.71,337.88,327.40,324.60,326.38,330.66,328.89,319.85,323.58,324.88,338.53,336.52,341.27,338.43,333.87,330.42,326.58,316.72,330.54,344.15,353.96,352.76,344.33,337.51,340.45,339.96,354.62,359.16,353.84,349.96,332.60,326.89,335.06,348.43,345.00,336.04,333.51,330.61,345.05,358.52,347.52,336.18,336.26,333.40,330.17,336.27,330.01,323.03,335.61,342.90,337.70,353.97,373.90
2017-05-08 22:05:23+00:00,L8,266.51,275.07,286.36,318.44,340.09,356.49,399.13,456.47,505.78,535.50,564.07,575.27,593.66,603.54,611.03,618.23,624.07,638.87,638.93,631.71,627.04,613.73,598.47,575.12,552.51,506.96,461.66,416.76,400.25,399.66,394.21,390.14,377.68,360.09,337.60,318.60,304.45,276.48,263.29,253.25,250.95,270.07,310.81,341.88,360.19,363.29,377.28,377.57,383.12,372.12,369.29,357.14,345.34,344.76,355.41,356.02,345.05,338.01,338.19,339.14,330.72,323.42,310.59,317.73,314.43,312.44,,,,,,,,,339.13,329.24,317.19,335.78,342.23,349.92,364.97,378.59,,,,,,646.23,346.67,351.76,342.31,342.50,351.38,383.71,,353.98,340.50,342.68,333.92,341.81,343.46,345.33,344.13,343.21,341.34,338.92,350.74,356.56,350.60,351.03,369.22
2017-05-23 22:14:43+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-31 22:11:49+00:00,L8,414.67,,,,,470.24,518.17,561.00,592.89,613.52,628.74,,,,,,,,,,,633.00,642.54,630.11,610.21,574.55,509.53,448.39,430.00,426.56,422.51,425.01,400.98,368.71,361.58,347.60,326.12,312.88,306.74,286.12,290.20,303.23,348.20,347.53,391.23,401.06,434.16,448.60,,419.80,414.66,374.50,375.47,387.03,391.99,393.23,396.85,398.04,403.96,381.14,395.84,361.95,360.67,346.26,358.18,359.09,,360.01,372.09,367.01,390.81,366.36,368.86,382.47,385.17,391.68,382.85,362.84,359.49,362.36,367.84,379.91,392.81,402.27,410.22,411.29,379.04,365.40,361.08,368.12,392.14,378.77,393.71,393.01,386.68,413.06,434.60,487.61,359.73,358.52,366.68,369.25,359.00,357.20,359.14,367.77,378.79,371.76,366.86,366.37,277.55
2017-06-08 22:14:48+00:00,L7,567.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-16 22:11:55+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.78,429.40,422.54,411.19,400.66,377.16,349.66,345.32,332.76,330.81,311.37,309.55,304.18,313.13,341.51,354.15,377.45,391.87,420.66,428.26,422.75,419.82,411.58,398.77,396.80,402.43,402.52,396.41,390.93,393.44,398.61,392.37,384.85,364.58,352.35,345.07,358.27,358.83,386.75,392.62,371.87,366.27,368.83,370.86,383.35,,,,,,,,,,,,,,,,,136.87,366.47,375.44,91.10,,,,,,,,,,,,,,,,363.49,367.69,241.05
2017-06-17 22:08:39+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.74,430.06,,,,,,,,,,,,,343.59,357.17,376.00,396.85,436.58,443.71,441.12,425.16,,,,,,439.72,,393.97,407.50,420.12,406.51,376.30,,,,,,,373.48,367.48,371.82,374.64,388.92,375.93,394.99,,,,,,384.39,386.84,391.49,390.91,395.64,387.31,,532.82,,,,,,390.62,385.55,,405.13,476.36,396.12,368.90,362.91,,,,,,,,370.40,373.23,238.41
2017-06-25 22:05:47+00:00,L8,,,,,,,,,,,,,,,583.02,584.52,592.67,,,,,568.85,545.69,494.61,474.52,,319.29,279.12,287.84,270.16,278.54,,328.68,295.56,,,,,,,,,,257.17,,,282.59,296.82,317.99,309.27,287.83,289.21,283.11,303.17,307.84,305.58,308.36,303.08,289.15,,,,,,,,,,,,,,,174.36,295.15,313.46,,,,,,,,,,,,,,,,,,,,,,,,,307.80,307.95,310.69,272.21,,300.14,,,,328.51,283.63
2017-07-11 22:05:50+00:00,L8,242.90,264.22,285.14,319.76,351.38,376.96,401.04,454.84,,,,,,,597.35,601.01,619.22,,,,,576.86,558.45,,,,,,,,,,,,,,269.00,256.74,248.47,239.78,235.77,258.51,285.91,313.34,333.55,350.62,,,,,363.96,356.96,353.86,,,,,332.69,343.87,333.85,338.56,328.44,315.23,299.96,294.11,305.12,323.57,330.42,337.11,326.33,324.79,313.17,332.06,338.16,348.86,341.71,339.19,342.80,350.24,352.05,349.58,354.41,357.17,363.26,353.02,341.01,338.70,349.20,359.41,358.79,346.10,329.06,341.51,336.97,342.26,343.37,352.18,355.63,336.83,334.83,324.74,318.89,313.37,316.21,325.92,338.53,348.44,347.18,,329.83,299.41
2017-08-03 22:12:11+00:00,L8,274.93,286.80,,379.10,396.12,420.30,452.24,500.76,539.34,556.45,584.37,597.64,612.28,631.58,,172.04,238.65,238.59,,,641.24,630.36,617.52,590.31,561.30,537.94,508.43,454.73,446.66,441.24,,,,,,,,,,,,303.99,324.82,345.11,368.51,391.92,401.91,416.87,414.37,404.68,400.85,402.00,400.19,398.72,390.40,382.96,380.24,383.43,394.88,390.61,377.76,358.32,347.06,337.40,337.88,354.07,366.42,379.57,376.10,370.45,368.44,361.38,364.27,362.93,368.54,375.24,374.14,364.80,362.89,375.58,391.94,396.07,395.68,399.21,397.07,387.62,356.83,358.77,365.96,385.70,394.42,379.86,366.80,366.52,370.97,376.55,394.61,394.53,367.93,375.47,371.63,372.31,349.57,347.88,357.10,369.14,375.87,377.05,378.89,382.13,412.21
2017-08-04 22:08:39+00:00,L7,,,,,,,,,,,,,,,,,233.19,,,,,,,582.41,553.16,522.49,477.51,438.98,428.36,421.40,408.47,,,,,,,282.91,270.69,255.91,247.41,269.54,294.60,306.17,,364.15,,,,,392.57,390.74,383.58,389.22,374.11,366.96,350.70,360.95,,,,,,312.61,319.05,334.12,357.59,359.03,353.18,368.24,351.43,,,,,,360.50,359.84,361.12,363.45,383.43,384.59,389.91,397.40,,,,,,372.22,379.92,376.80,358.69,356.59,,,392.58,,,,,,,,,,,,,,
2017-08-12 22:06:04+00:00,L8,334.20,357.80,377.70,393.26,,443.60,470.29,531.50,554.66,581.08,585.78,597.17,626.51,,,202.91,234.02,,,,648.60,632.34,618.55,597.76,578.25,542.79,506.09,451.87,443.27,452.52,457.18,,378.94,356.07,351.83,341.90,334.84,325.49,308.83,298.99,282.35,293.18,316.61,335.74,366.15,383.23,392.06,402.22,396.59,406.58,400.97,401.82,396.43,383.01,374.67,364.87,367.87,367.73,377.28,380.38,370.95,349.95,344.16,330.24,330.26,339.02,363.31,368.92,373.32,361.66,367.82,355.02,351.08,358.59,363.34,363.98,374.58,370.15,363.11,369.59,391.43,390.19,378.58,380.26,382.61,367.42,358.16,347.10,359.36,378.88,386.66,378.35,363.32,359.21,368.56,372.77,392.20,388.22,361.76,364.97,375.61,365.02,349.75,341.17,346.13,371.11,375.35,360.86,363.75,339.56,413.53
2017-09-20 22:12:22+00:00,L8,227.59,251.21,278.01,313.16,292.97,330.21,360.25,375.96,461.08,494.94,,,,,574.86,587.17,599.91,,,,,,500.12,,425.68,402.64,407.08,352.30,,356.91,363.95,329.12,323.98,310.46,286.89,278.50,265.14,253.86,234.55,228.88,208.46,224.96,253.46,278.78,302.29,315.07,319.12,333.96,337.19,328.90,330.49,328.10,312.61,318.16,318.22,313.31,310.48,310.42,305.27,284.30,293.93,286.51,289.94,289.57,291.89,298.83,276.98,291.70,291.74,296.74,,,310.96,313.71,299.92,311.08,314.05,333.40,324.50,328.62,328.28,331.29,313.17,333.08,324.64,313.55,318.14,321.03,318.60,319.66,318.21,318.15,316.32,332.38,330.10,331.18,344.22,335.30,323.90,320.19,312.23,301.19,307.35,303.34,314.92,310.39,306.10,308.77,278.22,291.10,327.16
2017-12-02 22:06:10+00:00,L8,249.26,286.41,310.04,328.99,347.22,367.63,399.68,440.24,489.35,531.97,554.20,573.43,587.94,600.46,607.99,609.87,622.54,630.83,632.93,620.75,605.46,598.82,580.77,565.41,541.08,514.54,478.15,422.73,394.77,391.67,388.36,381.79,363.27,353.15,337.81,323.29,307.11,293.86,271.90,246.84,233.70,251.39,278.04,300.02,318.03,331.07,350.13,358.17,,,,,,,,,,,,,,,,,,,,,,,,,,332.68,330.98,347.09,358.67,357.44,347.89,353.55,367.01,362.66,349.67,351.74,360.16,350.64,338.77,355.04,351.81,351.99,336.98,344.45,349.35,356.77,350.16,342.08,352.88,364.90,343.35,342.37,352.81,348.01,343.39,332.65,336.67,334.69,,,,,
2018-01-27 22:07:47+00:00,L7,,,,379.22,390.67,402.11,448.37,517.35,562.14,595.14,606.66,628.55,640.14,,,,,,,,,,,,,,,466.68,445.87,442.81,431.44,424.12,411.58,400.33,388.39,,,,,,283.37,292.67,309.02,331.64,361.43,381.16,392.11,404.45,408.25,,,,,,401.81,393.82,385.45,373.61,372.63,356.53,359.43,,,,,,340.60,346.56,343.49,340.49,350.75,345.77,366.65,393.04,,,,,,381.05,383.61,399.80,404.62,400.43,386.47,391.40,,,,,,,385.73,389.30,396.80,395.64,406.37,393.10,367.01,,,,,,,,,,,,
