dates,nzd0190-0000,nzd0190-0001,nzd0190-0002,nzd0190-0003,nzd0190-0004,nzd0190-0005,nzd0190-0006,nzd0190-0007,nzd0190-0008,nzd0190-0009,nzd0190-0010,nzd0190-0011,nzd0190-0012,nzd0190-0013,nzd0190-0014,nzd0190-0015,nzd0190-0016,nzd0190-0017,nzd0190-0018,nzd0190-0019,nzd0190-0020,nzd0190-0021,nzd0190-0022,nzd0190-0023,nzd0190-0024,nzd0190-0025,nzd0190-0026,nzd0190-0027,nzd0190-0028,nzd0190-0029,nzd0190-0030,nzd0190-0031,nzd0190-0032,nzd0190-0033,nzd0190-0034,nzd0190-0035,nzd0190-0036,nzd0190-0037,nzd0190-0038,nzd0190-0039,nzd0190-0040,nzd0190-0041,nzd0190-0042,nzd0190-0043,nzd0190-0044,nzd0190-0045,nzd0190-0046,nzd0190-0047,nzd0190-0048,nzd0190-0049,nzd0190-0050,nzd0190-0051,nzd0190-0052,nzd0190-0053,nzd0190-0054,nzd0190-0055,nzd0190-0056,nzd0190-0057,nzd0190-0058,nzd0190-0059,nzd0190-0060,nzd0190-0061,nzd0190-0062,nzd0190-0063,nzd0190-0064,nzd0190-0065,nzd0190-0066,nzd0190-0067,nzd0190-0068,nzd0190-0069,nzd0190-0070,nzd0190-0071,nzd0190-0072,nzd0190-0073,nzd0190-0074,nzd0190-0075,nzd0190-0076,nzd0190-0077,nzd0190-0078,nzd0190-0079,nzd0190-0080,nzd0190-0081,nzd0190-0082,nzd0190-0083,nzd0190-0084,nzd0190-0085,nzd0190-0086,nzd0190-0087,nzd0190-0088,nzd0190-0089,nzd0190-0090,nzd0190-0091,nzd0190-0092,nzd0190-0093,nzd0190-0094,nzd0190-0095,nzd0190-0096,nzd0190-0097,nzd0190-0098,nzd0190-0099,nzd0190-0100,nzd0190-0101,nzd0190-0102,nzd0190-0103,nzd0190-0104,nzd0190-0105,nzd0190-0106,nzd0190-0107,nzd0190-0108,nzd0190-0109,nzd0190-0110,satname
2016-03-09 22:12:04+00:00,333.62,347.81,372.93,370.58,370.16,377.31,387.21,381.92,405.61,431.94,457.85,505.71,509.31,,,509.73,542.31,568.33,578.79,597.33,591.37,592.29,588.55,564.88,547.41,490.26,495.67,459.77,452.24,441.83,442.89,433.62,424.67,405.08,388.66,376.42,350.70,335.73,317.54,304.74,301.35,318.73,338.37,351.80,367.21,376.71,393.68,405.14,403.23,410.99,401.56,388.44,382.18,399.54,408.44,401.94,407.42,393.57,377.35,364.35,393.74,395.17,398.22,363.62,376.33,368.08,366.94,369.40,364.88,384.41,397.96,409.66,,381.67,398.16,385.62,380.41,383.41,384.37,392.89,393.08,381.37,384.81,401.42,409.97,407.77,384.95,387.64,377.10,395.70,383.48,371.43,359.55,371.44,384.62,390.72,395.87,378.86,370.86,356.45,356.69,356.35,349.81,345.87,345.32,350.04,354.29,348.85,355.98,358.43,,L8
2016-05-13 22:08:26+00:00,338.30,,372.93,372.43,375.71,377.31,388.74,381.92,405.61,474.00,457.85,524.50,518.25,567.09,606.89,509.73,546.26,572.57,588.20,612.50,597.26,602.56,598.99,569.26,541.97,482.44,486.57,458.52,448.01,437.45,428.95,421.17,406.94,405.08,388.66,376.42,350.70,335.73,308.00,295.31,289.05,306.22,326.76,338.37,350.95,364.17,393.68,405.14,412.40,410.99,405.24,389.68,381.49,394.85,402.97,397.29,397.20,379.80,372.70,364.35,393.74,402.18,404.68,363.31,379.24,373.50,369.13,364.93,366.50,377.89,387.60,397.88,,,410.14,390.84,385.32,386.35,388.22,389.93,390.35,381.56,392.58,405.13,409.97,407.77,388.38,391.69,383.80,391.98,381.64,370.44,358.44,370.67,380.26,379.37,382.30,378.86,370.86,363.84,361.10,357.61,345.74,343.62,341.68,348.37,346.67,348.17,355.17,349.53,,L7
2016-05-20 22:14:38+00:00,338.30,,372.93,372.43,375.71,377.31,388.74,381.92,405.61,474.00,457.85,524.50,518.25,567.09,606.89,509.73,546.26,572.57,588.20,612.50,569.83,602.56,598.99,555.63,541.55,482.44,483.85,454.13,445.07,433.39,424.69,421.17,406.94,405.08,388.66,366.95,346.77,330.64,305.57,290.85,284.08,302.59,320.94,326.53,346.97,364.17,393.68,405.14,395.07,395.07,397.67,386.22,380.52,391.74,398.89,391.39,392.09,379.80,372.70,364.35,393.74,390.43,392.60,363.31,379.24,373.50,369.13,364.93,366.50,377.89,387.60,397.88,,,393.08,385.97,384.66,384.57,387.68,389.47,390.35,381.56,392.58,405.13,409.97,407.77,388.38,391.69,383.80,391.98,381.64,370.44,358.44,370.67,380.26,379.37,382.30,378.86,370.86,363.84,361.10,357.61,345.74,343.62,341.68,348.37,346.67,348.17,355.17,349.53,,L7
2016-06-30 22:08:35+00:00,328.41,318.43,368.38,372.43,375.71,375.16,388.74,381.92,405.61,474.00,457.85,524.50,518.25,567.09,606.89,509.73,546.26,572.57,588.20,612.50,569.83,596.86,591.17,551.87,543.01,491.62,482.00,454.94,447.74,437.00,424.69,421.17,406.94,388.27,369.46,352.10,335.51,319.73,306.57,279.89,273.69,293.20,318.43,318.86,346.97,364.17,393.68,385.89,385.16,385.93,386.54,380.32,380.48,387.52,395.83,384.56,385.56,379.80,372.70,354.91,372.25,376.85,381.41,367.88,382.65,377.72,374.91,369.12,367.30,373.69,387.60,397.88,,356.47,382.86,379.64,383.56,381.87,383.71,382.88,387.29,382.63,392.58,405.13,409.97,396.49,383.14,388.37,396.75,388.31,385.70,372.71,357.28,368.85,378.89,379.37,382.30,385.19,366.72,357.66,356.94,357.12,348.88,345.76,342.45,353.46,352.91,351.78,355.17,349.53,,L7
2016-08-16 22:12:17+00:00,319.83,323.08,364.34,370.11,372.32,370.88,385.35,394.39,425.77,475.47,475.48,530.44,531.94,571.09,587.58,539.20,564.17,586.17,595.50,604.29,573.32,594.28,588.10,555.05,537.95,493.94,476.29,449.67,441.16,430.25,420.46,412.97,398.17,381.15,360.43,343.85,327.54,313.90,301.73,277.51,269.61,289.18,310.63,312.89,340.16,355.25,378.01,377.05,378.48,376.13,379.97,374.95,375.44,381.95,389.44,376.86,379.16,371.65,364.65,350.32,368.35,370.86,370.71,357.77,371.87,369.36,366.68,359.36,359.64,365.99,377.84,380.54,,348.00,372.57,369.90,373.08,375.42,376.35,376.97,379.17,374.67,383.07,393.46,398.77,389.00,379.79,380.76,387.63,383.29,380.33,368.98,353.36,360.75,369.62,369.98,371.27,374.21,363.25,358.49,353.10,352.79,347.23,341.51,341.75,346.40,344.80,347.34,346.09,344.24,349.30,L8
2016-08-17 22:08:39+00:00,319.83,323.08,364.34,370.11,372.32,370.88,381.54,394.04,425.88,474.96,481.91,530.14,541.44,573.87,587.92,550.12,570.42,593.59,595.50,604.29,573.32,594.28,588.10,555.05,537.95,493.94,476.40,446.51,436.52,426.09,417.07,407.64,394.02,378.57,360.43,343.85,327.54,313.90,301.73,276.26,267.64,286.69,308.21,312.83,339.79,351.96,375.59,373.48,378.48,376.13,379.97,374.95,375.44,378.37,386.25,373.05,375.25,370.25,364.12,351.23,368.35,370.86,370.71,357.77,371.87,367.01,363.79,356.33,355.15,363.67,374.69,374.51,345.17,348.00,372.57,369.90,373.08,375.42,373.47,374.82,376.15,371.52,380.16,388.74,391.49,383.95,379.79,380.76,387.63,383.29,380.33,370.37,356.80,362.55,367.49,366.35,369.59,370.22,363.25,358.49,353.10,352.79,347.23,341.51,343.21,345.70,342.65,345.20,345.20,346.07,365.42,L7
2016-09-09 22:14:55+00:00,300.18,324.37,346.91,365.46,376.17,365.11,377.76,400.10,436.02,489.29,493.94,538.28,552.15,573.87,587.92,570.31,582.50,609.49,609.21,605.21,576.44,595.00,585.16,560.63,537.28,500.31,466.69,433.62,424.20,412.49,404.16,390.32,373.44,361.00,334.16,322.70,308.15,294.02,282.13,262.68,250.59,270.59,291.28,294.70,326.09,335.46,359.26,355.47,358.67,359.34,362.16,359.62,367.61,366.03,372.70,360.08,361.85,354.71,361.33,350.62,349.44,350.50,349.83,355.01,362.54,356.14,354.18,344.72,348.40,351.88,359.18,351.67,341.91,342.93,344.15,346.37,355.31,365.90,366.23,365.60,361.40,363.95,377.06,376.53,361.80,362.53,366.15,376.76,379.99,374.56,366.10,365.78,360.81,358.17,356.00,350.11,352.12,369.70,357.81,353.16,346.81,350.91,343.27,342.22,338.68,332.94,330.32,338.92,338.02,340.92,371.60,L7
2016-09-10 22:06:15+00:00,304.92,327.15,342.77,373.41,386.29,366.23,377.76,400.10,436.02,489.29,493.94,538.28,552.15,573.87,587.92,570.31,582.50,609.49,609.21,605.21,576.44,599.20,589.98,564.37,542.11,506.16,472.08,435.51,422.35,411.06,402.39,390.42,375.75,364.52,340.31,326.19,310.21,296.36,283.45,263.18,250.65,269.14,293.49,303.99,334.01,344.97,363.16,360.03,362.53,363.69,363.13,361.04,367.77,367.60,371.81,360.17,362.76,362.37,367.75,358.03,354.17,352.46,352.03,356.27,362.73,356.55,353.64,350.18,354.00,356.90,362.69,353.75,343.86,341.65,344.37,346.14,355.85,365.00,366.17,367.07,366.02,369.12,379.45,378.54,360.03,363.27,370.74,384.01,388.08,377.16,366.70,366.45,362.36,361.78,358.84,352.21,354.68,372.94,359.66,354.45,352.60,355.45,346.15,346.33,341.24,340.62,330.32,345.92,345.92,344.76,381.12,L8
2016-10-12 22:06:21+00:00,304.00,324.86,340.47,365.52,380.61,363.42,381.27,421.09,458.71,507.57,493.94,538.28,552.15,573.87,587.92,570.31,582.50,609.49,609.21,605.21,576.44,599.20,589.98,564.37,542.11,506.16,472.08,435.51,422.35,411.06,402.39,390.42,375.75,364.52,340.31,326.19,310.21,292.69,278.95,260.84,247.90,265.47,290.38,305.03,333.78,344.31,361.58,357.59,361.10,360.84,361.09,358.57,364.27,363.49,366.30,358.15,362.22,362.07,364.91,356.21,351.95,350.41,351.15,352.51,357.93,353.19,349.94,347.97,351.55,357.11,360.07,350.26,340.35,339.49,341.61,342.82,352.23,361.06,362.84,365.50,364.63,366.53,373.76,375.95,357.87,360.69,369.32,380.30,380.96,371.50,363.58,363.42,358.02,358.47,355.36,350.31,354.93,371.48,355.39,352.08,349.60,351.56,343.82,343.04,338.79,337.86,331.71,344.38,343.83,345.20,377.74,L8
2016-10-20 22:08:45+00:00,304.00,324.86,340.47,365.52,380.61,363.42,381.27,421.09,458.71,507.57,493.94,538.28,552.15,573.87,587.92,570.31,582.50,609.49,609.21,605.21,576.44,599.20,587.36,563.87,540.66,504.47,471.69,434.32,421.31,409.70,400.39,390.42,375.75,364.52,340.31,326.19,306.81,291.54,276.83,259.71,248.50,266.60,292.62,308.99,336.31,344.31,361.58,357.59,361.10,360.84,360.78,358.24,362.21,361.71,365.87,361.27,365.31,363.44,364.91,356.21,351.95,350.41,351.21,351.55,355.68,349.65,348.62,348.64,354.39,359.33,360.07,350.26,340.35,339.49,341.61,342.82,352.23,361.06,362.84,365.50,364.63,366.53,373.76,375.95,357.87,360.69,369.32,380.30,380.96,371.50,363.58,363.42,358.02,358.47,355.36,350.31,354.93,371.48,355.39,352.08,349.60,350.71,343.06,342.03,338.90,338.70,335.45,344.92,343.83,345.20,377.74,L7
2016-10-28 22:06:23+00:00,305.13,325.29,342.38,363.01,378.97,364.94,381.66,423.31,464.33,512.61,518.76,555.23,569.65,583.93,592.73,579.08,584.71,611.45,613.08,613.99,588.54,603.30,590.37,566.61,541.52,506.53,472.78,434.64,421.09,409.13,400.34,389.83,374.67,363.39,340.90,326.88,307.61,292.82,277.48,259.61,248.84,266.74,294.33,311.90,339.21,347.45,363.32,359.76,361.83,361.21,361.96,358.59,361.00,361.82,365.55,363.18,366.87,364.15,363.97,355.35,352.19,350.16,350.63,350.99,353.50,347.31,346.69,348.16,354.21,360.16,361.80,350.11,341.66,339.10,339.24,340.75,350.99,360.32,362.52,365.28,366.87,367.11,372.86,375.06,356.20,358.56,368.58,380.50,382.27,371.97,362.37,362.52,358.48,359.21,356.80,351.45,356.23,370.27,356.27,353.36,352.17,353.17,345.12,342.74,340.03,340.92,338.11,345.47,343.47,346.37,378.15,L8
2016-12-15 22:06:18+00:00,307.78,328.09,346.18,365.05,379.94,368.91,382.24,427.89,468.21,514.51,527.90,568.67,590.13,589.29,584.15,577.96,585.47,613.08,617.01,619.56,609.81,603.94,590.37,573.40,546.64,512.60,477.77,435.29,418.25,407.89,402.23,390.64,377.32,363.02,341.63,321.71,304.56,289.81,273.91,256.70,246.31,264.36,294.15,319.22,344.20,349.12,364.24,360.90,363.35,362.04,360.96,356.29,356.67,358.20,361.30,360.86,366.14,366.13,364.07,355.35,352.19,347.36,349.81,350.99,351.44,343.46,343.57,346.21,351.35,360.47,360.79,346.08,341.66,342.07,336.67,336.90,346.49,353.98,356.49,363.04,366.76,364.52,366.08,369.14,356.93,356.94,367.00,376.37,380.31,370.96,359.58,360.37,356.79,359.19,358.09,352.84,356.79,368.60,356.43,353.43,353.73,355.32,348.04,344.85,344.09,342.69,340.46,345.19,342.27,350.43,381.13,L8
2017-02-08 22:12:10+00:00,309.84,330.27,345.09,363.55,378.97,371.16,387.18,434.29,476.10,521.41,538.27,576.23,595.41,592.37,588.99,584.53,592.95,619.33,622.45,624.54,615.18,607.26,592.49,574.70,547.00,516.20,479.88,437.18,421.36,411.43,404.77,393.28,379.51,366.40,345.28,326.17,306.72,291.70,274.69,258.31,247.21,266.43,296.27,322.45,347.50,354.61,367.68,366.28,367.03,365.19,364.52,359.54,356.71,359.51,364.86,363.60,368.23,366.81,363.67,358.56,355.88,348.87,348.30,347.96,345.14,339.66,340.64,346.11,352.09,359.62,361.53,348.41,344.37,342.46,335.95,336.07,344.42,352.41,356.06,362.33,366.50,363.23,364.99,367.75,359.21,357.09,367.24,372.67,374.56,367.19,359.00,362.18,358.32,359.31,358.01,352.61,357.90,366.11,357.81,355.07,356.94,357.60,349.01,346.31,346.53,343.24,343.20,347.48,344.55,353.44,383.83,L8
2017-05-08 22:05:23+00:00,310.26,326.90,346.47,358.22,376.80,389.40,409.62,458.41,503.03,540.34,567.73,600.64,614.14,602.11,598.67,602.56,614.41,644.05,644.07,646.48,639.40,620.29,603.33,588.16,565.61,530.56,492.54,445.20,432.60,426.78,420.45,406.69,393.60,374.10,354.27,332.30,318.57,296.85,281.05,261.94,255.52,280.00,314.31,343.52,369.00,375.67,388.59,387.97,386.18,381.63,381.78,372.16,362.02,374.53,384.32,379.61,374.49,366.00,361.30,360.37,354.56,345.87,340.34,346.05,343.51,338.00,344.15,345.45,356.53,354.52,365.27,362.43,357.87,359.57,350.14,344.70,347.53,356.55,361.48,366.36,372.56,373.65,362.94,364.56,368.26,360.38,365.96,359.76,366.28,365.54,360.62,366.47,368.87,364.13,366.25,364.45,362.79,361.96,360.86,358.51,364.62,370.10,358.89,360.71,361.57,352.03,362.64,362.44,359.45,369.62,401.12,L8
2017-05-31 22:11:49+00:00,310.26,326.90,346.47,358.22,376.80,401.81,409.62,458.41,503.03,540.34,567.73,600.64,614.14,602.11,598.67,602.56,614.41,644.05,644.07,646.48,639.40,616.97,606.63,590.85,568.96,533.76,488.99,439.50,425.45,421.15,415.39,405.70,389.87,367.18,349.60,329.63,313.95,294.36,280.98,262.41,258.62,279.31,316.28,338.02,368.06,375.51,393.48,396.62,386.18,385.60,383.50,366.24,360.51,370.03,378.21,376.72,374.51,369.25,368.09,359.86,359.65,343.80,339.69,338.69,340.97,337.60,344.15,341.59,354.56,351.01,365.04,351.39,350.37,356.80,353.32,350.87,350.79,353.25,356.11,360.48,365.81,370.34,366.39,370.63,374.82,371.58,362.89,355.14,358.48,359.69,362.00,363.05,368.58,365.09,364.39,371.03,375.17,361.96,355.00,352.94,358.63,362.09,352.42,353.33,354.46,349.46,360.18,359.19,355.73,363.23,401.12,L8
2017-06-16 22:11:55+00:00,303.57,317.91,335.20,350.73,372.83,404.84,417.09,464.50,512.67,547.73,573.92,602.44,616.66,608.90,611.72,616.53,627.73,656.29,651.69,651.59,645.37,620.25,612.06,595.82,573.76,539.31,489.02,438.87,418.94,417.30,410.03,403.41,388.20,366.27,344.86,330.87,312.90,298.42,284.80,271.23,268.47,284.02,322.33,341.58,369.29,380.36,400.37,405.64,396.74,393.30,388.83,370.75,367.16,372.30,378.45,376.64,373.62,370.30,370.72,362.99,360.12,343.99,337.85,335.29,340.30,337.91,355.45,351.93,354.50,350.27,358.53,350.11,353.58,355.25,357.43,353.02,350.67,353.84,358.14,361.26,366.19,371.59,365.88,370.37,381.56,384.56,365.58,356.93,355.12,357.26,359.41,361.70,371.70,363.52,359.10,373.02,380.52,364.51,354.20,352.64,357.13,359.33,352.77,353.89,351.83,351.57,363.38,364.21,355.02,360.12,402.16,L8
2017-06-17 22:08:39+00:00,303.57,317.91,335.20,350.73,372.83,404.84,417.09,464.50,512.67,547.73,573.92,602.44,616.66,608.90,611.72,616.53,627.73,656.29,651.69,651.59,645.37,620.25,612.06,595.82,573.76,539.31,489.02,438.87,417.10,414.53,410.03,403.41,388.20,366.27,344.86,330.87,312.90,298.42,284.80,271.23,268.47,284.02,320.38,338.50,364.43,377.46,401.41,407.05,401.19,394.36,388.83,370.75,367.16,372.30,378.45,383.94,373.62,369.72,372.76,369.10,363.20,345.14,337.85,335.29,340.30,337.91,355.45,351.93,353.43,348.76,354.10,348.49,354.67,349.74,360.18,353.02,350.67,353.84,358.14,361.26,364.09,369.59,366.67,369.46,377.40,378.59,365.58,356.93,355.12,357.26,359.41,361.70,371.70,362.22,357.58,373.02,380.03,364.51,358.03,350.06,350.83,359.33,352.77,353.89,351.83,351.57,363.38,364.21,352.78,357.43,402.16,L7
2017-06-25 22:05:47+00:00,303.57,317.91,335.20,350.73,372.83,404.84,417.09,464.50,512.67,547.73,573.92,602.44,616.66,608.90,604.50,608.21,620.99,656.29,651.69,651.59,645.37,619.15,607.22,584.62,563.05,539.31,489.02,438.87,417.10,414.53,410.03,403.41,384.35,360.19,344.86,330.87,312.90,298.42,284.80,271.23,268.47,284.02,320.38,332.78,364.43,377.46,401.41,407.05,401.19,394.36,388.83,363.84,367.16,367.87,373.73,377.60,368.62,365.33,372.76,369.10,363.20,345.14,337.85,335.29,340.30,337.91,355.45,351.93,353.43,348.76,354.10,348.49,354.67,349.74,355.23,353.20,350.67,353.84,358.14,361.26,364.09,369.59,366.67,369.46,377.40,378.59,365.58,356.93,355.12,357.26,359.41,361.70,371.70,362.22,357.58,373.02,380.03,364.51,358.03,350.06,351.62,360.58,354.00,345.22,351.83,350.46,363.38,364.21,352.78,359.32,402.16,L8
2017-07-11 22:05:50+00:00,293.46,310.12,330.65,350.51,377.81,406.97,420.41,463.61,512.67,547.73,573.92,602.44,616.66,608.90,603.85,607.55,622.94,656.29,651.69,651.59,645.37,616.76,603.53,584.62,563.05,539.31,489.02,438.87,417.10,414.53,410.03,403.41,384.35,360.19,344.86,330.87,310.19,296.15,283.60,270.14,267.13,284.98,319.69,334.33,364.34,378.04,401.41,407.05,401.19,394.36,389.92,367.75,369.05,367.87,373.73,377.60,368.62,364.38,372.28,367.56,364.15,346.69,338.53,333.42,336.26,336.55,353.49,353.05,354.72,348.82,354.30,347.49,356.21,355.94,358.50,356.10,354.30,356.77,361.86,364.65,366.39,371.10,369.98,373.60,377.80,374.25,365.29,361.94,363.77,365.22,362.82,361.24,371.73,363.49,361.33,372.11,379.66,367.07,358.99,352.22,352.20,359.52,351.94,345.49,352.94,354.14,367.23,366.46,352.78,358.82,402.16,L8
2017-08-03 22:12:11+00:00,288.25,303.71,330.65,357.08,381.69,409.08,427.87,472.76,521.45,550.52,577.29,600.17,614.53,616.19,603.85,607.55,622.94,656.29,651.69,651.59,643.22,618.64,605.48,585.20,562.14,538.27,493.17,442.25,421.64,418.65,410.03,403.41,384.35,360.19,344.86,330.87,310.19,296.15,283.60,270.14,267.13,287.76,320.09,335.39,364.60,379.69,401.11,408.30,403.43,395.75,391.36,372.31,373.94,372.62,376.12,378.08,370.22,366.51,375.22,370.57,365.76,348.07,339.62,333.75,336.20,339.14,356.22,357.96,357.99,352.13,356.27,349.42,357.17,356.78,359.65,358.96,357.87,358.02,361.71,366.48,370.32,374.97,374.77,378.37,381.26,376.61,362.67,360.71,363.74,368.85,367.69,363.95,370.28,363.63,362.79,372.60,381.82,373.62,360.15,355.76,354.64,361.19,351.16,345.50,353.30,356.25,368.49,368.17,356.80,361.49,404.58,L8
2017-08-04 22:08:39+00:00,288.25,303.71,330.65,357.08,381.69,409.08,427.87,472.76,521.45,550.52,577.29,600.17,614.53,616.19,603.85,607.55,622.94,656.29,651.69,651.59,643.22,618.64,605.48,586.73,562.64,537.51,492.44,443.60,424.03,420.27,411.43,403.41,384.35,360.19,344.86,330.87,310.19,295.61,283.12,269.19,265.27,286.59,318.15,333.25,364.60,379.00,401.11,408.30,403.43,395.75,392.96,375.86,376.39,376.42,377.26,377.76,368.66,366.84,375.22,370.57,365.76,348.07,339.62,331.95,334.97,339.64,358.21,359.56,358.37,355.51,357.01,349.42,357.17,356.78,359.65,358.96,359.73,359.58,362.86,367.23,373.41,377.42,378.54,382.79,381.26,376.61,362.67,360.71,363.74,371.08,370.87,367.22,370.02,364.12,362.79,372.60,384.58,373.62,360.15,355.76,354.64,361.19,351.16,345.50,353.30,356.25,368.49,368.17,356.80,361.49,404.58,L7
2017-08-12 22:06:04+00:00,279.78,293.70,320.15,366.47,384.53,420.56,442.53,489.09,534.51,558.93,579.32,597.17,617.96,621.92,602.35,606.47,622.97,662.01,659.18,658.71,647.29,621.91,609.59,589.59,566.19,539.11,494.80,443.95,424.53,423.14,409.29,402.40,381.67,355.80,344.67,332.86,315.10,300.61,287.95,276.55,271.09,289.66,318.88,332.25,364.01,378.50,401.22,410.32,406.56,400.12,395.70,379.27,380.52,377.29,375.66,375.90,366.86,366.53,377.55,373.74,368.60,348.79,339.20,329.00,332.27,339.49,362.10,363.52,360.81,356.56,357.42,348.24,356.09,356.74,362.01,363.46,363.69,360.95,361.43,367.08,377.25,382.41,381.94,386.55,382.80,375.11,358.68,355.56,364.36,375.80,374.86,368.11,369.12,364.04,365.07,376.97,388.42,377.81,359.14,357.18,356.88,361.73,350.47,342.37,351.79,360.32,371.70,367.71,357.76,359.62,408.32,L8
2017-09-20 22:12:22+00:00,278.90,295.24,325.57,365.54,384.53,415.23,434.42,489.09,534.51,558.93,579.32,597.17,617.96,621.92,597.30,603.47,621.05,662.01,659.18,658.71,647.29,621.91,609.59,589.59,566.19,539.11,494.80,443.95,424.53,420.07,408.56,394.50,379.01,355.20,342.85,331.72,314.88,300.88,287.28,275.70,268.11,287.66,317.02,331.77,362.38,376.86,396.44,406.36,401.95,395.91,393.63,378.99,376.60,375.98,374.56,373.58,365.02,365.09,373.73,367.77,365.35,346.22,338.12,329.28,332.44,339.62,354.87,359.22,356.74,353.65,357.42,348.24,356.60,359.30,359.46,361.93,362.56,362.23,361.37,366.80,376.34,380.58,377.33,384.13,380.06,370.25,358.92,355.95,364.85,374.73,373.86,367.95,368.53,366.47,367.35,376.29,388.11,374.62,360.07,357.85,357.38,361.42,351.27,343.75,353.76,360.14,368.88,364.84,357.76,359.62,402.63,L8
2017-12-02 22:06:10+00:00,278.00,301.50,338.93,370.39,392.37,415.98,436.87,497.88,546.85,568.62,576.72,600.46,619.96,622.79,597.06,601.89,621.74,665.69,663.43,661.42,644.66,624.65,607.40,589.06,564.62,544.04,507.14,454.25,429.32,422.87,412.12,392.89,378.54,357.91,348.13,338.84,321.10,308.39,292.08,278.56,267.22,288.43,313.99,329.78,357.90,374.76,392.25,402.70,401.09,395.71,394.02,382.61,381.87,379.17,374.68,373.16,362.91,364.25,374.47,370.18,365.87,347.26,338.95,328.24,331.00,340.76,354.87,362.81,357.33,354.52,356.19,349.81,358.88,364.33,359.48,365.62,371.76,370.70,367.58,373.10,382.70,382.65,378.31,384.05,381.24,367.55,362.29,363.88,374.56,382.48,376.16,372.35,370.61,370.82,372.38,373.36,388.09,380.55,367.36,363.50,363.06,368.49,356.46,346.36,359.68,364.78,370.69,364.97,357.06,359.82,402.97,L8
2018-01-27 22:07:47+00:00,279.60,303.81,347.62,373.81,388.54,410.85,439.08,515.46,551.35,576.86,583.75,604.91,622.43,622.79,598.13,605.22,625.33,665.69,663.43,661.42,644.66,633.40,618.50,598.57,573.05,544.04,507.14,454.33,439.12,429.95,416.77,400.44,386.09,371.65,360.65,344.45,332.25,313.95,296.41,279.01,266.09,286.85,310.31,330.47,358.35,375.32,386.13,398.20,396.53,393.39,395.39,394.83,383.83,386.44,380.78,372.04,366.60,366.88,369.94,360.38,359.19,344.93,340.39,329.60,331.91,343.65,348.64,356.81,354.27,354.22,358.61,349.39,356.91,370.27,359.41,368.06,373.07,371.73,366.50,372.64,386.47,388.10,382.61,387.69,383.10,372.17,361.69,361.86,370.77,381.16,382.71,378.99,370.92,374.35,378.39,376.56,392.67,383.43,365.70,369.47,374.91,372.83,359.35,353.10,360.54,368.17,368.00,362.23,370.47,380.13,402.97,L7
2018-02-19 22:13:41+00:00,294.18,313.48,346.41,363.48,381.78,396.41,425.68,495.62,560.34,593.34,581.92,612.27,625.00,618.35,609.39,614.56,627.83,655.72,655.18,658.28,649.07,641.23,619.57,605.19,579.71,547.36,526.95,459.04,434.65,419.22,415.31,399.78,388.56,376.82,364.97,347.72,329.88,317.83,296.90,276.15,263.94,282.12,305.95,329.26,345.85,359.62,372.54,386.07,382.61,370.61,377.51,376.81,358.62,366.83,378.35,369.27,363.67,357.48,353.73,340.26,346.81,335.69,340.25,347.85,345.01,344.20,324.50,334.84,331.37,331.52,333.69,330.58,349.61,370.58,353.52,362.61,369.67,373.00,369.70,373.74,381.73,383.92,374.65,379.07,377.90,367.62,365.26,369.15,378.00,378.78,369.61,375.97,376.25,385.26,379.97,374.83,386.19,376.42,365.52,366.03,372.81,374.03,364.90,362.67,370.46,367.21,354.77,350.48,,,385.56,L7
2018-03-16 22:07:13+00:00,298.19,313.48,347.24,362.21,381.77,396.41,425.68,495.62,560.34,593.34,581.92,612.27,625.00,618.35,609.39,614.56,627.83,655.72,655.18,657.57,649.08,642.45,620.62,605.52,580.76,543.58,511.58,451.52,434.65,419.22,415.31,399.78,388.56,376.82,364.97,347.72,329.88,317.83,296.90,276.15,263.94,282.12,305.95,329.26,345.85,359.62,372.54,386.07,381.67,375.38,381.79,381.79,363.13,372.04,377.03,369.27,363.67,357.48,353.73,340.26,346.81,339.27,343.21,350.28,347.99,345.97,332.97,335.04,331.37,331.52,333.69,330.58,349.61,369.29,354.01,361.69,370.00,370.82,366.57,372.90,379.75,383.92,374.65,379.07,377.90,367.62,368.43,370.81,380.08,381.74,373.34,374.38,375.20,385.26,379.97,374.83,386.19,376.42,365.52,366.28,372.19,374.58,364.63,359.06,369.10,367.22,354.77,350.48,,,385.56,L7
2018-04-24 22:12:47+00:00,305.49,327.08,350.85,362.31,386.70,405.88,433.59,495.62,560.34,593.34,581.92,612.27,625.00,618.35,623.00,624.60,634.11,655.72,655.18,657.57,649.08,642.45,620.62,607.31,579.85,546.00,509.36,453.52,433.70,429.87,416.60,409.44,404.19,385.04,374.78,358.00,337.91,325.48,303.74,294.00,269.94,282.01,304.94,325.22,341.30,357.64,374.13,387.22,382.60,380.15,394.45,396.08,370.14,377.26,382.10,383.53,375.16,360.16,357.11,347.38,348.92,344.80,348.98,357.05,349.12,341.81,338.97,342.22,352.93,330.65,333.69,330.58,344.61,368.59,358.14,363.00,370.19,372.19,375.52,378.82,380.57,380.37,379.89,379.13,381.75,374.83,371.28,375.23,382.65,383.40,377.94,383.99,387.66,397.86,392.08,383.32,386.88,381.28,365.49,367.75,374.56,378.73,369.06,368.08,377.92,375.68,383.41,391.94,,399.76,,L7
