dates,nzd0190-0000,nzd0190-0001,nzd0190-0002,nzd0190-0003,nzd0190-0004,nzd0190-0005,nzd0190-0006,nzd0190-0007,nzd0190-0008,nzd0190-0009,nzd0190-0010,nzd0190-0011,nzd0190-0012,nzd0190-0013,nzd0190-0014,nzd0190-0015,nzd0190-0016,nzd0190-0017,nzd0190-0018,nzd0190-0019,nzd0190-0020,nzd0190-0021,nzd0190-0022,nzd0190-0023,nzd0190-0024,nzd0190-0025,nzd0190-0026,nzd0190-0027,nzd0190-0028,nzd0190-0029,nzd0190-0030,nzd0190-0031,nzd0190-0032,nzd0190-0033,nzd0190-0034,nzd0190-0035,nzd0190-0036,nzd0190-0037,nzd0190-0038,nzd0190-0039,nzd0190-0040,nzd0190-0041,nzd0190-0042,nzd0190-0043,nzd0190-0044,nzd0190-0045,nzd0190-0046,nzd0190-0047,nzd0190-0048,nzd0190-0049,nzd0190-0050,nzd0190-0051,nzd0190-0052,nzd0190-0053,nzd0190-0054,nzd0190-0055,nzd0190-0056,nzd0190-0057,nzd0190-0058,nzd0190-0059,nzd0190-0060,nzd0190-0061,nzd0190-0062,nzd0190-0063,nzd0190-0064,nzd0190-0065,nzd0190-0066,nzd0190-0067,nzd0190-0068,nzd0190-0069,nzd0190-0070,nzd0190-0071,nzd0190-0072,nzd0190-0073,nzd0190-0074,nzd0190-0075,nzd0190-0076,nzd0190-0077,nzd0190-0078,nzd0190-0079,nzd0190-0080,nzd0190-0081,nzd0190-0082,nzd0190-0083,nzd0190-0084,nzd0190-0085,nzd0190-0086,nzd0190-0087,nzd0190-0088,nzd0190-0089,nzd0190-0090,nzd0190-0091,nzd0190-0092,nzd0190-0093,nzd0190-0094,nzd0190-0095,nzd0190-0096,nzd0190-0097,nzd0190-0098,nzd0190-0099,nzd0190-0100,nzd0190-0101,nzd0190-0102,nzd0190-0103,nzd0190-0104,nzd0190-0105,nzd0190-0106,nzd0190-0107,nzd0190-0108,nzd0190-0109,nzd0190-0110,satname
2016-12-15 22:06:18+00:00,316.63,337.88,359.20,366.21,362.70,363.32,377.18,456.71,495.98,538.60,569.25,577.24,590.31,595.57,590.79,594.20,600.75,607.73,624.14,621.51,615.21,603.37,600.15,549.80,544.75,479.29,472.08,434.36,414.16,409.57,396.68,400.35,394.36,367.79,338.29,341.51,291.37,301.05,272.74,244.96,244.79,263.95,281.74,292.10,358.98,358.96,379.58,378.67,402.56,400.50,359.92,353.65,364.97,,,,,,,,,,,,,,,,,,,,,359.92,331.67,335.09,338.54,347.40,362.24,380.19,352.06,378.84,379.67,383.40,352.00,349.69,389.01,373.62,335.05,350.65,377.98,341.16,332.84,355.98,362.74,355.71,353.86,379.12,348.09,332.84,372.93,370.37,351.37,339.41,321.32,326.80,328.31,375.64,353.35,376.94,369.65,L8
2017-02-08 22:12:10+00:00,310.21,330.31,346.84,352.58,362.37,372.19,403.35,471.43,521.52,562.31,586.53,596.76,607.32,608.18,617.28,620.37,629.21,644.77,641.91,637.24,630.70,611.16,598.98,568.24,552.57,516.72,486.44,447.04,432.05,425.23,406.65,406.45,396.05,381.71,349.50,346.30,299.70,300.63,280.13,250.56,247.69,268.54,305.12,333.09,375.42,392.35,396.51,395.26,396.64,396.05,378.70,373.06,373.76,377.30,376.62,395.48,366.47,362.28,349.18,355.88,347.97,348.60,350.38,346.66,357.69,367.85,336.67,348.88,354.53,357.09,361.84,359.00,346.96,359.22,342.58,332.72,344.94,360.15,377.96,381.56,358.73,361.51,364.45,363.96,370.62,377.16,389.84,378.76,340.18,342.89,371.06,364.43,356.08,354.04,351.51,346.61,363.05,382.52,363.52,346.47,365.06,362.20,354.17,354.27,333.90,339.03,348.70,378.90,361.70,382.77,388.30,L8
2017-05-08 22:05:23+00:00,289.65,298.21,313.36,341.58,360.34,372.69,412.63,468.47,516.58,546.74,575.78,587.50,606.45,616.95,625.12,633.07,639.75,655.49,656.60,650.58,647.29,638.65,630.87,593.12,579.51,518.53,484.80,439.90,418.25,414.39,402.31,413.28,404.68,387.09,360.74,359.10,319.18,308.88,290.29,271.25,274.09,293.21,331.06,355.38,392.59,395.69,409.68,409.97,423.62,412.62,392.43,382.06,372.34,371.76,371.61,396.52,352.09,351.51,347.72,359.39,353.86,350.42,337.59,335.73,346.83,366.44,,,,,,,,,357.13,347.24,333.39,353.78,369.23,382.32,381.17,,,,,,,,355.20,369.76,382.81,360.50,363.84,403.96,,371.98,360.75,369.68,351.92,353.38,375.86,377.73,371.13,363.46,345.72,356.92,365.47,397.06,377.60,383.43,385.42,L8
2017-05-31 22:11:49+00:00,,,,,,,,,,,617.46,,,,,,,,,,,609.00,611.34,612.78,584.21,563.41,487.24,426.10,412.67,412.38,414.71,402.72,374.98,342.71,339.29,308.60,311.94,281.68,280.74,268.79,267.91,280.94,328.70,334.53,360.03,369.86,402.96,417.40,,380.80,392.37,350.50,349.47,361.03,376.39,354.23,390.07,385.04,394.78,361.64,373.55,335.95,334.67,328.93,326.98,,,334.01,354.76,344.72,368.52,344.07,354.68,351.27,367.84,374.35,367.25,345.51,333.49,,352.24,353.91,366.81,376.27,392.89,391.79,,,352.87,350.79,353.14,361.44,381.71,373.51,367.18,395.73,415.10,,342.40,347.38,335.48,338.05,333.00,337.70,354.92,350.44,364.61,,340.86,335.17,,L8
2017-06-16 22:11:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.22,416.67,415.54,391.19,377.33,353.83,329.66,310.32,320.03,302.81,288.04,293.99,284.18,293.13,324.01,342.48,349.45,363.87,392.66,400.26,387.75,384.82,391.58,377.23,373.47,379.10,388.52,361.41,384.84,381.77,390.37,374.87,364.85,341.25,329.02,329.51,330.27,,374.02,369.29,356.31,346.27,348.83,350.86,370.62,,,,,,,,,,,,,,,,,,331.47,359.88,,,,,,,,,,,,,,,,,340.16,339.69,,L8
2017-06-17 22:08:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.07,413.15,,,,,,,,,,,,,320.34,341.67,338.80,359.65,399.38,406.51,394.62,378.66,,,,,,393.22,,378.47,396.56,396.87,379.94,345.30,,,,,,,352.81,340.91,345.25,348.07,372.01,338.73,374.32,,,,,,365.79,355.84,360.49,359.91,374.97,364.06,,,,,,,,367.37,362.30,,381.88,,375.45,355.61,325.71,,,,,,,,339.40,336.03,,L7
2017-06-25 22:05:47+00:00,,,,,,,,,,,,,,,607.54,610.35,619.96,,,,,612.23,602.09,,521.52,,,,,,,,375.68,342.56,,,,,,,,,,,,,,,388.49,379.77,,,,350.17,,376.08,,326.58,,,,,,,,,,,,,,,,,,344.79,,,,,,,,,,,,,,,,,,,,,,,,,364.20,364.35,357.69,307.46,,331.47,,,,384.91,,L8
2017-07-11 22:05:50+00:00,268.90,290.22,315.47,345.76,374.13,395.16,416.21,468.32,,,,,,,613.18,617.68,636.83,,,,,604.86,594.85,,,,,,,,,,,,,,285.55,293.14,278.80,260.00,261.77,284.51,308.66,328.51,369.95,387.02,,,,,389.96,384.96,384.19,,,,,347.86,354.58,356.60,364.56,358.77,345.56,320.18,330.51,365.79,340.12,360.75,357.33,352.33,350.79,339.17,348.61,374.56,369.08,361.93,357.39,363.02,380.57,388.45,367.78,384.74,387.50,393.59,373.24,363.76,384.20,385.60,368.99,379.01,391.60,349.28,355.51,359.72,365.01,363.59,374.93,385.96,357.05,347.83,361.14,355.29,343.70,338.96,330.84,358.75,364.99,392.68,,366.23,,L8
2017-08-03 22:12:11+00:00,272.93,284.80,,377.10,394.37,418.90,451.07,499.72,538.41,555.48,583.36,596.58,611.17,630.42,,,,,,,639.49,628.21,614.72,588.75,558.97,536.94,506.43,452.73,445.10,439.97,,,,,,,,,,,,301.99,323.07,343.94,365.71,389.12,399.11,414.07,410.87,401.18,398.85,399.85,397.86,396.39,389.00,379.46,379.63,382.26,394.06,388.86,375.76,355.99,344.73,335.84,335.08,349.40,365.15,377.24,374.54,368.45,366.44,359.38,363.00,360.13,366.98,373.68,372.74,363.24,360.56,372.78,390.54,393.74,393.35,396.88,395.51,385.87,353.33,355.97,365.22,384.14,390.92,378.30,365.72,364.77,369.22,374.99,392.86,392.20,366.37,374.47,368.83,369.51,347.24,346.13,356.72,367.58,374.60,373.55,376.56,379.33,410.81,L8
2017-08-04 22:08:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,589.08,563.16,526.78,486.08,447.55,435.03,426.85,411.47,,,,,,,294.91,280.69,262.58,255.98,278.11,302.10,311.17,,376.15,,,,,401.14,399.97,393.58,399.22,380.11,381.96,353.31,365.95,,,,,,319.28,331.05,354.12,363.04,369.03,359.85,376.81,360.00,,,,,,366.50,366.51,371.12,375.45,389.43,394.59,399.91,407.40,,,,,,378.89,394.92,383.47,363.31,364.09,,,400.08,,,,,,,,,,,,,,,L7
2017-08-12 22:06:04+00:00,,,,393.55,,443.80,470.46,531.65,554.79,581.22,585.92,597.32,626.67,,,,,,,,648.85,632.65,618.95,597.98,578.58,542.93,506.38,452.16,443.49,452.70,,,379.27,356.40,352.12,342.40,,325.89,309.16,299.21,282.64,293.47,316.86,335.91,366.55,383.63,392.46,402.62,397.09,407.08,401.26,402.13,396.76,383.34,374.87,365.37,367.96,367.90,377.40,380.63,371.24,350.28,344.49,330.46,330.66,339.69,363.49,369.25,373.54,361.95,368.11,355.31,351.26,358.99,363.56,364.20,374.78,370.37,363.44,369.99,391.63,390.52,378.91,380.59,382.83,367.67,358.66,347.50,359.47,379.10,387.16,378.57,363.47,359.46,368.81,372.99,392.45,388.55,361.98,365.11,376.01,365.42,350.08,341.42,346.18,371.33,375.53,361.36,364.08,339.96,413.73,L8
2017-09-20 22:12:22+00:00,269.30,292.92,326.68,354.87,,359.41,384.58,,,,,,,,600.25,613.92,628.17,,,,,,,,,,,,,383.46,378.55,370.83,372.65,359.13,328.60,351.50,291.69,312.26,283.22,261.32,250.17,266.67,289.96,303.11,360.69,373.47,377.52,392.36,410.19,401.90,372.20,373.02,361.28,366.83,347.42,386.31,,334.75,,320.80,335.64,335.18,338.61,322.01,350.29,396.16,303.53,340.37,324.18,338.45,,,337.51,372.11,332.36,343.52,343.25,365.84,373.17,387.02,357.48,379.96,361.84,381.75,357.08,350.05,391.14,379.43,333.97,352.10,391.21,350.59,338.78,368.88,366.60,363.62,380.72,383.97,356.34,341.05,370.63,359.59,356.02,339.84,322.81,342.83,,381.77,326.89,349.50,,L8
2017-12-02 22:06:10+00:00,284.12,321.27,350.71,363.85,377.72,392.03,420.01,,,548.89,571.84,591.85,607.20,620.65,629.21,632.22,646.15,655.86,659.55,649.18,635.96,636.36,629.57,592.52,581.75,531.97,513.01,457.59,421.88,413.85,400.56,416.65,403.94,393.82,372.67,384.29,329.29,342.66,312.57,273.95,268.56,286.25,308.54,320.35,366.83,379.87,398.93,406.97,,,,,,,,,,,,,,,,,,,,,,,,,,381.48,358.09,374.20,383.07,384.55,388.56,402.35,391.41,403.33,390.34,392.41,387.27,381.14,399.77,403.84,364.65,379.10,397.98,371.56,368.12,387.27,380.66,369.19,383.38,405.57,370.46,359.80,401.61,396.81,384.06,363.15,343.26,361.80,,,,,,L8
2018-01-27 22:07:47+00:00,,,,368.93,381.67,394.91,442.37,512.02,557.34,590.15,601.46,623.12,634.46,,,,,,,,,,,,,,,456.39,437.87,436.26,427.84,413.83,399.58,388.33,378.10,,,,,,273.08,282.38,300.02,325.64,347.03,366.76,377.71,390.05,390.25,,,,,,394.61,375.82,382.32,367.61,368.39,347.53,349.14,,,,,,334.05,334.56,335.49,330.20,340.46,335.48,360.10,378.64,,,,,,366.65,376.41,387.80,392.62,388.43,378.47,382.40,,,,,,,380.19,380.30,387.80,387.64,397.37,381.10,359.01,,,,,,,,,,,,,L7
2018-02-19 22:13:41+00:00,313.59,,340.10,352.46,364.36,381.28,421.24,480.79,521.30,556.00,586.08,602.43,614.94,624.67,639.10,640.97,637.96,641.08,645.08,649.32,647.17,641.49,621.56,585.86,565.67,516.47,,,,,400.44,397.83,391.87,379.82,366.70,361.71,319.27,320.30,294.90,,,,,,328.18,337.72,355.34,374.24,383.41,,373.11,375.38,372.96,,,,,350.10,342.13,346.45,347.64,345.92,351.61,360.73,363.05,369.96,,,,331.89,325.87,324.64,325.78,350.10,349.42,349.40,354.76,359.55,,,,,377.96,377.86,370.36,364.94,374.72,373.07,361.02,368.91,373.98,,,,360.66,360.48,372.96,378.98,357.85,350.67,367.93,365.69,354.62,,,,,,,,,L7
2018-03-16 22:07:13+00:00,304.06,,341.15,350.98,362.39,,,,,,,,,,,,,,,643.21,638.36,641.59,631.32,583.25,574.27,502.84,481.47,430.35,,,,,,,,,,,,,,,,,,,,,406.49,407.79,384.21,388.44,382.89,377.26,357.19,,,,,,,352.58,355.26,346.96,368.68,398.65,336.49,341.58,,,,,,364.12,347.28,350.77,359.90,360.69,371.07,389.74,362.74,,,,,,405.57,395.14,356.92,376.27,406.01,356.87,348.92,,,,,,,348.63,378.94,376.25,363.81,341.09,330.34,352.91,,,,,,L7
2018-04-24 22:12:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,623.88,581.32,,512.11,462.53,438.79,437.11,422.52,,425.22,,,,,,,310.31,268.18,276.29,304.33,325.84,328.57,351.62,,,,,420.13,421.25,408.76,,,,,,,,,,,355.59,329.81,,343.25,351.95,373.12,,,,,,,362.01,361.93,377.16,382.60,379.34,378.69,351.91,365.38,364.57,,,,,391.90,381.98,374.81,402.65,,,,,390.92,,,,366.15,376.17,373.76,384.33,,391.45,392.96,378.44,,,,L7
2018-05-02 22:11:21+00:00,280.90,305.55,331.40,348.80,371.08,388.84,409.90,475.55,517.88,,,,,,641.50,639.71,652.21,,,,,,,,,,486.59,442.50,412.05,401.96,384.27,391.33,397.85,368.15,347.91,382.52,320.51,334.04,286.20,263.87,240.12,262.51,280.98,273.89,340.45,337.08,352.14,354.69,385.51,393.17,371.99,,369.49,371.39,357.84,383.08,340.23,344.24,336.88,357.23,355.66,355.77,345.80,324.61,333.33,361.03,318.86,335.70,317.08,333.02,309.62,318.67,319.62,346.23,329.24,342.12,354.45,367.44,367.93,370.32,339.14,358.10,358.97,370.21,362.38,367.95,394.77,391.22,370.94,379.82,399.48,369.73,364.84,378.83,380.43,370.26,371.44,378.84,351.97,340.85,362.97,355.45,345.66,346.21,332.41,358.82,359.28,386.38,,,,L8
2018-05-03 22:06:26+00:00,291.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.83,280.11,263.23,,,,,,358.76,369.69,380.64,,384.78,394.17,386.91,383.80,,,,,,357.13,361.55,363.21,345.80,333.50,334.67,350.79,329.63,,,,,,326.30,343.30,334.70,347.57,357.35,351.65,379.47,,,,,,360.35,355.87,371.57,374.90,375.23,380.30,402.17,387.06,,,,,,380.29,364.38,357.19,369.07,365.00,362.23,354.60,,,,,,,407.67,L7
2018-05-18 22:11:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.03,419.38,395.06,362.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.28,L8
2018-05-19 22:06:11+00:00,277.91,302.41,329.99,361.07,378.80,,,,,,,,,,,,,,,,,,,,562.62,510.53,,430.49,,,,,,,369.57,354.94,346.52,320.40,297.45,281.79,252.31,259.06,,,,,,357.19,352.55,,370.46,364.27,375.05,340.53,336.19,,,,,,317.75,328.57,320.99,333.36,313.08,,315.00,316.39,,,,,,,,,,,,,,,,,,356.42,353.75,,,,,,,,,,,,,,,,,,,,,,,,,L7
2018-06-28 22:05:04+00:00,263.08,297.62,344.12,351.06,366.63,376.16,405.76,489.64,524.34,,,,,,656.48,662.49,,,,,,,651.28,598.66,574.96,517.82,,445.41,426.29,416.63,397.99,411.94,,405.05,392.36,,348.11,356.24,324.52,293.32,281.29,284.05,291.82,300.62,346.91,357.05,372.37,372.99,,412.88,391.80,385.43,392.51,379.19,342.37,362.65,330.15,347.39,341.64,348.76,348.37,367.58,358.86,338.37,342.43,361.73,305.59,333.79,334.52,344.12,351.62,324.42,346.89,376.53,350.98,345.17,338.28,344.37,353.09,364.97,349.09,377.48,386.64,389.18,374.00,368.49,390.83,378.19,338.43,357.59,398.94,375.64,361.02,372.75,376.33,,390.74,411.64,381.18,356.80,382.54,372.88,363.42,349.91,333.14,355.76,349.50,396.31,375.19,373.92,,L8
2018-07-05 22:11:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.50,364.71,,348.06,358.93,352.33,,376.22,375.68,367.96,371.14,370.15,387.86,402.62,380.40,376.08,350.89,353.92,330.94,346.19,369.20,349.64,358.21,340.32,370.32,361.17,,L8
2018-08-06 22:11:34+00:00,308.91,295.96,311.82,335.84,379.83,418.31,,,,,,,,,,,,,,,,,,591.42,557.01,524.00,479.57,419.97,413.34,403.14,404.66,383.69,371.87,379.75,374.72,331.42,353.48,320.69,315.28,299.50,260.98,278.99,284.23,304.80,,,329.13,348.71,345.85,,378.94,375.90,350.27,342.03,348.79,,341.78,335.16,336.93,338.04,336.42,324.48,315.25,312.06,,,321.57,309.87,310.95,310.77,318.12,321.50,344.60,322.62,341.01,341.57,343.54,325.05,300.49,296.22,326.36,344.32,360.36,358.20,368.62,357.34,,332.05,360.74,346.73,,347.30,344.50,336.50,338.83,354.31,381.83,381.71,354.13,373.02,359.44,348.25,316.41,309.03,,339.73,361.37,340.14,349.13,348.40,399.32,L8
2018-09-07 22:11:48+00:00,296.33,311.61,335.03,346.03,360.51,387.35,424.84,477.22,521.91,562.46,595.69,626.94,653.11,,,,,,,,,650.43,620.82,577.58,551.90,496.34,465.79,424.83,407.70,403.26,388.68,391.50,390.82,381.61,373.38,,336.05,335.38,312.57,295.21,286.54,290.52,301.92,319.03,346.57,361.27,364.63,372.62,389.76,396.95,382.65,381.13,378.98,377.50,372.11,379.88,334.20,329.81,331.58,351.00,350.57,336.07,318.64,310.86,323.81,352.35,327.91,322.46,309.95,323.56,331.60,347.51,342.49,355.54,345.78,345.36,342.72,341.20,317.99,331.26,340.16,355.20,366.82,371.91,364.68,364.87,377.27,370.47,359.07,367.04,372.70,342.30,328.43,345.81,362.77,366.70,371.06,385.93,365.97,366.04,387.14,375.74,356.79,343.05,,352.63,356.88,379.82,373.25,385.89,398.11,L8
2018-09-16 22:05:39+00:00,,,,337.51,,417.66,,,566.37,609.87,626.74,,,,,,,,,,,,,594.17,551.48,519.98,482.01,414.28,408.27,396.96,398.84,379.38,362.25,356.44,348.49,323.52,330.40,294.69,291.11,287.77,264.63,283.28,303.05,325.04,325.37,329.47,346.87,359.18,358.53,364.02,373.63,374.83,366.80,376.53,380.35,341.69,341.52,324.41,342.21,342.56,346.15,314.37,297.39,307.74,304.20,295.49,324.11,309.81,316.59,308.11,324.97,347.90,353.38,333.66,341.94,352.88,361.58,339.35,306.33,303.59,340.24,346.06,351.66,347.75,359.48,354.67,334.05,344.70,384.36,378.02,334.40,342.59,333.64,,,,,,,,,,,,,342.63,344.52,335.69,359.84,364.04,,L8
2018-10-18 22:05:53+00:00,299.03,319.50,336.83,362.38,406.05,430.23,461.05,508.38,565.13,617.96,,,,,,,,,,,,,,614.14,576.31,543.35,477.41,425.95,422.52,416.90,415.02,397.21,376.21,369.54,369.90,345.94,349.36,328.03,330.00,317.51,288.66,300.45,311.72,338.78,341.00,355.05,360.21,377.55,364.95,368.62,384.50,396.23,391.69,390.61,395.90,364.85,357.19,330.62,318.41,325.75,325.45,330.76,325.59,328.36,329.56,323.52,349.30,329.54,318.15,312.18,326.78,353.42,367.40,348.23,355.98,357.11,349.17,356.63,348.06,343.30,353.20,340.16,345.33,354.71,371.70,367.29,351.03,375.23,404.56,400.25,367.89,366.25,340.30,340.35,340.25,355.69,374.56,382.88,366.18,375.79,355.35,356.66,360.88,374.39,393.83,,378.09,354.39,364.37,366.67,,L8
2019-01-30 22:00:18+00:00,,,,,379.48,395.30,422.18,479.94,541.04,586.89,634.63,,,,,,,,,,,,,,,504.76,459.05,404.45,387.34,392.07,383.60,378.30,368.69,,,,,,,288.34,266.01,276.35,294.80,316.53,332.34,335.66,353.67,,,,,,360.19,361.72,355.11,343.12,350.36,327.62,303.89,306.02,,,,,,310.96,316.63,303.82,305.59,295.12,296.07,313.06,,,,,,,318.08,324.11,340.60,349.23,336.70,338.05,339.11,,,,,,343.36,350.27,352.53,351.54,359.39,344.59,335.64,359.62,,,,,,328.97,343.49,340.85,349.58,349.47,350.66,359.52,377.91,L7
2019-02-07 22:05:47+00:00,308.36,324.57,353.15,380.50,393.67,401.64,425.35,477.90,536.36,579.53,622.91,650.40,,,,,,,,,,,651.96,620.45,587.58,526.01,492.12,436.09,413.92,400.31,390.26,403.68,391.73,378.19,364.29,384.20,355.64,363.56,347.87,316.23,293.41,300.93,314.71,327.86,363.24,374.60,386.08,392.79,399.37,405.32,387.01,395.75,406.33,397.11,377.93,387.27,352.54,,300.39,316.06,344.49,348.01,337.41,344.36,361.02,,329.22,341.39,324.39,316.13,317.53,325.63,331.48,365.93,355.75,353.30,349.00,342.67,345.10,,,,,,,,,,,,,,,377.49,361.85,345.02,351.90,381.12,,,,,,,,,,,,,,L8
2019-02-14 22:11:57+00:00,324.40,343.15,356.41,379.69,404.68,444.14,461.09,,,,,,,,,,,,,,,,,606.29,571.30,531.83,480.87,420.63,411.11,404.23,402.20,384.16,375.84,,,,,,323.13,320.51,282.12,286.88,305.10,328.80,331.11,340.03,358.23,373.43,354.18,359.74,375.17,384.63,378.40,371.84,374.85,351.42,369.96,344.97,310.79,303.44,319.72,327.59,317.29,328.51,323.71,307.21,327.47,308.13,307.09,303.04,310.90,313.90,333.45,338.58,349.28,349.62,349.38,344.30,344.86,340.65,370.62,371.71,347.03,353.64,357.05,345.88,341.72,345.39,364.76,361.48,346.17,361.71,368.00,372.16,357.75,340.91,344.68,356.54,352.57,375.02,361.46,353.22,345.48,345.64,360.07,343.19,353.87,344.02,355.26,361.28,,L8
2019-02-23 22:05:44+00:00,297.19,314.13,338.74,360.78,383.76,404.25,425.59,497.65,541.58,580.27,620.19,,,,,,,,,,,,,,,,,,,,,,,,333.77,,318.11,,311.60,289.51,263.06,269.56,286.50,303.00,316.67,332.26,339.20,360.69,365.87,360.14,360.88,364.06,382.75,380.51,369.17,365.19,351.16,338.00,300.25,294.81,309.97,329.70,324.20,317.10,326.28,327.02,312.53,303.10,308.50,306.19,302.55,315.22,,,,,,331.08,323.99,337.41,356.63,361.38,354.41,347.49,336.56,351.43,350.72,357.44,348.29,344.76,346.35,350.16,341.29,340.31,338.83,324.13,329.16,350.97,344.64,351.57,366.19,341.88,343.15,339.78,341.19,334.81,343.66,362.64,354.72,357.38,356.08,L8
2019-03-02 22:11:53+00:00,302.72,328.04,342.31,369.20,395.37,403.81,427.76,497.53,545.50,592.47,634.20,,,,,,,,,,,,648.33,614.73,585.86,538.23,496.42,438.45,426.84,415.22,401.53,397.44,395.01,389.97,384.56,389.02,374.44,377.34,353.08,325.55,293.81,312.44,332.91,348.77,,383.60,391.08,398.20,391.76,390.12,384.02,399.06,400.63,402.02,391.16,385.64,360.35,346.02,321.01,312.53,334.10,344.95,359.27,348.58,349.39,356.04,336.07,334.99,326.11,322.24,322.92,332.90,336.66,356.55,368.03,372.03,365.66,358.30,357.68,363.91,359.39,376.73,371.87,374.90,358.54,353.50,372.00,372.28,371.01,369.90,375.30,379.72,381.19,388.36,375.85,365.22,363.72,375.58,357.29,355.85,380.77,378.54,381.81,369.18,357.38,364.36,366.90,386.40,386.83,395.87,408.59,L8
2019-04-12 22:05:30+00:00,324.92,342.59,363.37,375.89,408.35,440.53,,,,,,,,,,,,,,,,,,616.26,562.12,538.69,,410.11,404.14,398.36,408.87,382.77,374.75,376.79,373.08,,358.03,352.89,340.89,334.07,283.85,297.87,318.37,324.18,327.53,352.62,379.73,377.74,356.94,367.74,384.26,389.56,364.82,373.49,385.73,359.01,368.80,355.45,350.65,330.88,317.65,315.58,,327.97,331.94,,345.22,312.60,321.15,314.65,324.83,326.67,327.04,324.69,346.85,,,,,,,,,,,,,,348.38,354.41,344.16,367.65,370.63,365.74,368.90,371.34,382.50,379.79,351.59,355.37,,347.08,348.50,370.47,375.40,355.82,368.90,354.90,368.79,356.58,408.92,L8
2019-04-19 22:11:38+00:00,320.37,338.83,364.12,369.88,389.60,392.42,410.53,461.34,514.04,573.26,617.16,656.18,,,,,,,,,,,681.22,626.29,586.67,508.45,480.46,446.22,413.94,408.03,384.84,408.73,404.99,399.99,389.76,413.60,355.59,373.56,357.98,320.84,308.94,318.31,319.19,315.01,,386.39,402.46,414.70,437.49,425.80,393.85,390.98,395.09,391.22,367.45,,334.81,337.47,322.86,342.72,349.65,344.63,357.69,324.03,373.96,,327.66,349.13,324.41,332.66,336.54,338.28,330.47,370.81,345.81,349.44,353.09,363.28,384.79,389.32,362.60,392.69,361.08,386.39,380.46,385.50,,399.62,334.64,363.78,,379.20,364.49,375.23,373.37,374.97,384.57,401.54,367.85,350.06,396.57,397.73,388.46,370.67,336.39,368.23,370.24,,402.69,421.97,389.46,L8
2019-04-20 21:57:42+00:00,,,,,,,,,,,,639.96,666.15,,,,,,,,,695.77,671.28,603.33,,,,,,,366.08,397.27,393.77,375.46,372.11,398.13,338.41,352.85,323.49,,,,,,,375.26,387.20,403.61,436.59,408.08,384.13,386.91,395.17,,,,,,320.80,341.26,347.08,346.44,351.47,331.60,354.54,,,,,,327.28,329.51,325.10,350.44,333.37,343.02,345.02,,,,,,,373.04,362.87,373.80,410.55,389.20,327.84,345.70,,,,,,,378.12,400.37,370.24,350.68,396.57,381.15,367.84,,,,,,,394.65,368.95,L7
2019-06-15 22:05:51+00:00,,,,,,,,,,573.12,614.07,647.71,,,,,,,,,,661.17,636.69,584.23,558.93,490.12,450.66,403.57,389.21,378.42,365.51,,,,,,,,,,,,,,,,379.78,389.71,402.91,389.75,366.44,364.22,358.94,343.00,,356.47,,302.96,294.23,312.11,320.29,306.85,306.49,319.85,345.02,364.66,289.21,287.97,291.63,307.06,314.62,312.47,321.10,340.44,333.68,334.49,333.92,325.71,334.22,343.49,333.30,357.11,360.03,358.62,340.92,336.35,352.56,352.71,336.23,356.51,380.45,359.57,339.70,338.99,335.29,,370.44,379.32,345.93,343.39,371.44,362.25,356.35,346.71,329.26,350.32,341.77,375.71,368.35,362.44,,L8
2019-06-22 22:12:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.44,338.59,312.57,309.60,318.90,285.81,296.82,304.41,310.25,314.61,,,,,,,356.43,366.13,374.25,398.67,,339.41,327.62,313.89,303.24,306.63,333.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.17,,,,,,,,,,,,,,,L8
2019-06-30 22:01:14+00:00,291.59,320.39,337.48,370.49,376.12,384.72,410.53,477.93,530.92,586.08,636.86,,,,,,,,,,,,,,,,455.79,406.98,375.99,371.55,374.25,367.34,365.72,361.59,335.48,354.67,,,,,,301.94,311.58,319.02,351.46,363.07,381.63,400.89,406.98,393.43,,,,359.88,352.18,358.31,322.07,332.35,312.54,315.63,318.24,334.59,339.50,,,,307.77,302.07,297.29,,,,,,,,,,,,,,,,,,,,,,,,362.65,370.87,366.60,,365.30,374.03,343.65,343.09,368.16,,,,343.57,357.96,,,374.22,381.65,,L7
