,dates,nzd0367-0000,nzd0367-0001,nzd0367-0002,nzd0367-0003,nzd0367-0004,nzd0367-0005,nzd0367-0006,nzd0367-0007,nzd0367-0008,nzd0367-0009,nzd0367-0010,nzd0367-0011,nzd0367-0012,nzd0367-0013,nzd0367-0014,nzd0367-0015,nzd0367-0016,nzd0367-0017,nzd0367-0018,nzd0367-0019,nzd0367-0020,nzd0367-0021,nzd0367-0022,nzd0367-0023,nzd0367-0024,nzd0367-0025,nzd0367-0026,nzd0367-0027,nzd0367-0028,nzd0367-0029,nzd0367-0030,nzd0367-0031,nzd0367-0032,nzd0367-0033,nzd0367-0034,nzd0367-0035,nzd0367-0036,nzd0367-0037,nzd0367-0038,nzd0367-0039,nzd0367-0040,nzd0367-0041,nzd0367-0042,nzd0367-0043,nzd0367-0044,nzd0367-0045,nzd0367-0046,nzd0367-0047,nzd0367-0048,nzd0367-0049,nzd0367-0050,nzd0367-0051,nzd0367-0052,nzd0367-0053,nzd0367-0054,nzd0367-0055,nzd0367-0056,nzd0367-0057,nzd0367-0058,nzd0367-0059,nzd0367-0060,nzd0367-0061,nzd0367-0062,nzd0367-0063,nzd0367-0064,nzd0367-0065,nzd0367-0066,nzd0367-0067,nzd0367-0068,nzd0367-0069,nzd0367-0070,nzd0367-0071,nzd0367-0072,nzd0367-0073,nzd0367-0074,nzd0367-0075,nzd0367-0076,nzd0367-0077,nzd0367-0078,nzd0367-0079,nzd0367-0080,nzd0367-0081
19,2001-02-20 22:03:48+00:00,263.8923954028106,271.9151911607498,285.96756217318614,283.55252898228036,277.4221019818742,246.226358151025,234.94480434438054,204.35209309743902,172.6224147884364,,130.27811705932368,,,102.5633084532009,,,136.1745933791037,,142.48392065691715,143.68358858745623,,,112.62250879170412,114.35119968593972,96.89546384626203,102.25921956309185,,107.17646363228778,104.26995277968271,,71.60972002882211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.95937324559424,,,,,107.57290877636311,,145.21410876572293,180.68240083791545,217.26052718358298,258.67698195950345,300.18125965043936,381.69310569943354,423.4802727162021
20,2001-03-08 22:03:44+00:00,261.5906125273563,258.5786182680197,292.78459019809486,266.56380738358735,268.23908584001356,232.32201720833427,232.2249961251694,185.28393738241945,162.54148502351964,,113.16167925399958,,,100.37498750951309,110.22353807914959,,138.32244796088523,,,,92.91570285186646,,,115.99675608958748,85.90079477603678,90.52538570335335,,,104.10992546199319,76.89556719750617,68.48335271994056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.10729879065551,,,,,,,,170.33597383692444,216.29847083471407,260.5915068966522,291.78707259304883,394.10303967263224,437.6453395715561
21,2001-03-15 22:09:51+00:00,,,,,,,,,,165.85510693626222,,,,95.73572595966289,,152.80833354022468,,179.03293713294758,,,,,,,,,,,,,,,88.9458447618832,,,28.934418256492318,15.9459237819563,,,,,,,,,,,,,,,,,,,-73.27510930446942,,,,-83.2255220095761,,,,,,,35.31456521948704,,,,,,,,,115.04424037868766,,,221.77592920849992,274.31974226086066,,374.41676035097527
22,2001-03-31 22:09:43+00:00,,,,,,,,,,168.94731913411337,,,150.5792106302172,125.82167272192122,,159.80046780405854,,188.63726545666037,,,,,,,,,,,,,,183.1616429899043,,,,,8.701846422668964,-48.20808977573628,,,,,,,,,,,,,,,,-33.835277661644994,,-35.40375874010874,-16.67493420515354,-35.43046434483581,,-95.88341655034412,,,,,,,51.79659844210298,,,,,,,,,127.61775205735255,,,215.90742837511232,,,378.7961449529703
23,2001-04-16 22:09:42+00:00,,,,289.5448198891854,,,,,,,110.74418980724047,,94.68484899701502,,67.13347088564936,,,,119.03195810653516,128.22884746692415,,,,137.12517978469975,,,,,,,85.82945585730079,,,40.65945591796573,20.133817145971907,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51.199569683208935,,,,,-25.940821103926485,1.9938503182141751,,,,,104.50888136459788,118.72694784557547,126.32577401734676,148.23713653414086,159.61478885156467,210.7251649367753,267.60451001015304,301.85865940460775,
24,2001-05-27 22:03:12+00:00,,,,,,,,,,,,146.1027168307584,125.48332465147304,115.83682750349149,,,,152.968142255008,,,,,,,,,,,,,,,,,,,,,-33.58038105994916,-68.28845456311622,-82.27667540602292,-61.18491096207243,,,,,,,,,,,,,-17.17830735395181,-5.92693852386158,-7.44868105384315,-70.82159023834362,,,-17.105216711090975,,,,,,,,,,,,126.6575576573843,,,,140.20240756037865,,,,,405.7540561127743
25,2001-06-19 22:09:05+00:00,270.0491106668141,272.20544833114513,287.1030059465536,,,,,,,,,,,,,,,,,,,,,,,,,109.06082294044455,,96.89505289759481,94.08636163374311,,,,-11.65165378145036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.283211348324322,,,8.768350382451864,-0.6237511620212857,,,,,,156.06566279505665,175.4539625257572,205.5120620962378,244.06916072871695,270.5204093356639,353.02150553853596,
26,2001-07-05 22:08:57+00:00,269.8024556170559,280.0737114785484,303.50169695455435,292.1110017204182,,,,,,173.22494394393402,153.32976681228385,105.27753603793842,,,54.97329744569124,,,,,,86.73775860975078,111.39954151534965,130.6657685412401,144.8242233543508,125.26250086590085,,,,,110.89757315761952,,,,,-14.003498460361065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.939707218861763,,4.686687297484834,11.91887047304726,13.674070759460102,,,,,,153.4499658361215,177.82768213266414,207.23284856419517,252.00411689448782,275.29967729172165,352.08504384871827,
27,2001-07-14 22:02:45+00:00,,,,,,,,,,,,,,,37.05313981203708,,82.65375938073926,,112.01197820914415,106.00277147398951,,,,,,,,,,,,189.56060557383265,,,,,,,,-69.38434869563304,-87.66853600988016,,,,,,,,,,,,,-59.92507343502349,,-51.394902872595026,-39.05451667781293,,-29.046180234501612,,-32.75662895356524,,-30.05581437877082,,29.974986820754484,,35.439933448213814,,,,,,92.91156593887038,117.93614473913922,125.48673423294122,,,,,295.35282497938533,,384.56463449271587
28,2001-08-15 22:02:14+00:00,262.7966803300309,277.70276430111113,307.355750855182,308.8354512357927,313.9127298746541,299.8173625540086,,,,200.99192962031813,167.742160458588,129.6358365194502,111.48045837949806,,65.38790408046404,,,,,,92.13074098726298,104.24377691051718,113.9689253027836,125.04717756827355,120.07986356419181,,,126.12069989957557,,116.84760941853861,98.90388574161521,,,41.786465223349275,-2.3710768421191046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.0574005724566,,-11.653484739878682,,12.764645073141075,22.08936615906686,,,,,89.97457099623995,113.99478075286989,144.76214858182556,170.5519326313045,194.47611568707157,229.52630099518814,283.31983259901887,342.9511100669583,
29,2001-08-31 22:02:05+00:00,248.4772005075445,274.9387754081488,,,297.1571891561528,288.144000316679,,,208.91117542551032,,147.4544460848694,116.62541106006718,96.8699839534385,,70.22250812980931,,,,,,,97.85895790705243,96.91260174422298,109.12173909439309,98.83756497275378,,98.48659558273093,109.9035502845135,,97.47177974319227,93.012266416323,,,21.01069616920738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.3310888034364794,,,,,,,,195.57681116107653,236.04853610359288,259.777743980316,339.5584853339126,
30,2001-09-23 22:08:03+00:00,,,,,,,,,,,,,,,,134.68773903877664,100.52125654894058,,79.91560290672638,,,,,,,,,,,,,,106.70146808222816,,,,,,,,,,,,,,,,,,,,,-65.18279072025916,-15.408542386847852,-55.155274427356034,,,-12.634848678662351,-62.90005994522371,,,,,,-48.00359817208961,,0.820039691308299,-6.8634765400558635,,,,67.49478538025633,86.14802081961815,112.58395480128631,110.72124534429747,141.84613522541343,,,,,381.3391245125474
31,2001-10-02 22:01:40+00:00,251.3878831902851,277.4327400235395,303.66028465736326,,303.60543255070377,313.1108143404311,,,223.92208390729394,170.0975407310607,156.1292721649772,132.82347025312532,127.07863155242855,130.83937805441371,,75.5705098902946,,,,,,,,125.6740944563843,116.16375599857298,,116.49846692819038,126.61638737821744,,,,,,,,,,,,,,,,,-3.174197570969179,,,,,,,,,,-15.096146054583388,10.671854536172358,,,,,,,,,,,,,,0.8628373259692381,,,,,,,,190.8296504216182,235.8567036505497,262.6793227256393,350.844275676438,
32,2001-11-03 22:01:46+00:00,249.48830625362112,267.13199515733646,285.02278335003507,283.3446860796445,297.72036475666243,291.93023780571275,,,232.46469631492317,173.02602427272686,140.59064137381714,111.97996986287735,116.88015732275265,,,97.4160431374559,,,,,,59.04582712751345,,,92.47479837276995,,109.54475366526889,,,100.76741501636388,,,,26.40277687569413,-29.64801670661795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.183501651897652,,19.218848960425724,,,,,,173.8658935101152,213.99932353528544,249.03558753511666,318.4896787878516,
33,2001-12-21 22:02:05+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.40887145299109,14.808746614986696,,-13.080006884232901,,,-22.437751962976513,-79.35214851363979,,,,,,,,,,,,-68.44817735792856,-39.578956409988955,,,,,-40.51687141546272,,-16.01112447060008,,18.058246279308968,,,41.70229718708921,,,,,93.93240303530386,,,,171.52653716111215,,,,,398.5885430508769
34,2001-12-28 22:08:13+00:00,,,,,,,,226.9804693702026,,148.26371790428016,125.01141054771192,79.29859168356501,,,73.74913500566787,,,,,,,37.05537230604395,,,,68.40093576487499,,,77.15034483874433,,56.31702759810977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2002-02-14 22:08:29+00:00,274.8054524147094,289.334749648039,300.4320941454544,296.61372765477097,299.9329366655783,,,285.61585693760435,254.6867435235275,240.41748013653012,236.66941115776007,200.69261688748276,162.13858383701475,125.55398308328495,,92.99754657687885,109.51578178128084,,112.67710376605604,110.67833045331005,,,121.98665860437326,121.2117757951465,119.69433475966552,112.09672966975478,98.90739563709917,119.39330214930344,,140.41677282135242,,,154.33605707225996,,35.57976952079488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.720453745681382,,,1.1265098713353456,-6.573084569766278,,40.655747851518086,78.86964581139667,70.42638241276791,97.34987614695173,135.86627620226366,172.6454605594384,210.84369767693232,246.68010014102433,283.4972966715051,342.8784839213307,
36,2002-04-12 22:02:13+00:00,286.72028083170056,294.0761219582703,316.963737811437,297.6181217437566,299.7210219754189,301.07830194265,,280.7960878909557,,234.3322272988457,,195.31353372230512,179.38991831008423,168.31858171001554,,,96.90738025408831,,,,84.95488687170423,107.56858424348238,115.02799397710004,118.25239272476303,106.5476176171863,125.39500727337975,140.96127862464286,151.05387292034123,,135.44383609752623,,,,,48.87754525268865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.84217046572474,14.345660069167312,,,,,121.15163484421232,149.0871676164603,176.94464342763484,207.56069344390156,253.25494510332314,296.0994265787709,367.0116787363233,
37,2002-05-30 22:02:01+00:00,,,,,,,,,,,241.19280090044683,,,,,,,,,,,,,,,,,,,,,169.47967852648463,164.1399153934874,,,,,,,,,,,10.82407827216455,6.213199049074232,,,,,,,,,,,,-37.46971994850664,,,,,,,,,,,34.257942784669936,,,,,,,,116.9483862442886,154.47693797918475,,,,,395.5896667123814
38,2002-06-06 22:08:10+00:00,300.2426306402957,,304.8533334311488,294.981660045427,299.29829948661524,282.8917909201185,,250.46048343580185,247.98188337776094,221.96926598356347,,195.3521615009569,186.50290675690232,185.0874114016002,,150.1018764578873,,,89.5391274066386,77.28027216096915,72.42148231500796,82.37491679944166,95.16689198475375,111.22456118611807,,,,122.1299665197617,,,,,124.31822419877196,,66.89569572320433,50.848502179226344,2.621514970588909,-23.798019768123332,,,,,,,,,,,,375.3013972552845,,,,,,,,-51.72494564933786,,,45.40433185325627,,,,,5.4250003246238006,,-8.533374107010228,,,89.46292481745981,,,,118.88015547046791,134.76365337493573,157.03488261783644,191.15250428500875,257.36802287086175,294.1971652213613,346.7167391883148,400.265462677785
39,2002-07-17 22:01:44+00:00,,,,,,,,,,218.70044975816964,197.2710224596034,,193.12407738460317,,,,,141.84526059507527,,,,93.46278814307772,86.47144580334061,71.35164593789258,76.08461550573155,82.20396450866592,,,,113.0490736691962,,136.26880181896806,122.47459552466084,,,31.352565390550634,,,-2.729935196575349,-64.05075584586803,-96.07258701631783,-6.791405778118399,,-28.682124079590512,-37.00646081668536,-59.001685680582284,,,,,,-74.90461826776865,,,,,,,-26.762236130796985,,,,,,18.68162285948285,,54.48535764580771,,,,,,,74.43980689985949,101.99893221764063,105.80849295603474,142.37512052095292,172.35262284849117,231.880176871978,,,
40,2002-08-18 22:01:33+00:00,293.5770012218561,309.184125250518,318.8166253629791,306.6711529384947,314.0776240986195,319.7737097134424,,276.41291884380377,240.45788328122487,193.50848168911622,183.71823391361676,160.34172038487173,,152.92900079903131,,128.6832061412423,,,122.7606569120476,,123.42454965292174,120.88785105933803,127.89257907476465,122.338136589861,109.99014020660745,93.5417384630284,,86.11453238021387,,,,,,,58.581570874114405,45.97110729342591,5.65088770335009,-34.453512333852935,-56.50943059785796,,,,,,,,,,,,,,,,,,,,,,,-58.53267574579299,,,,,20.96320398236388,-0.5408756698916974,-8.370635656754033,-5.994337604992421,,,,,,,,150.56448585243209,207.36247557151808,254.93621089278417,323.0085351231477,366.1765671127772
41,2002-08-25 22:07:36+00:00,316.45134883173785,,,329.97041973966833,333.12037570041775,333.99012505523314,,288.5930857504776,254.80035925323818,221.63353036706133,185.76427469801865,164.0518168538517,,155.99555093738047,,132.71737491775255,,,122.50237843828204,,130.66758067444468,140.28698627135566,,129.91665601287752,116.85624351373464,99.25989665786817,,,,,,,,81.07698576401113,62.07632197219114,49.49239795081393,32.55311033183157,,-26.53101994610339,-75.69577981840808,,,,,,,,,,,,,,,,,,,,,,-54.97853693484898,,,30.395862859246705,,56.31212126448345,25.74636419939754,10.273749818295247,-4.97158697218865,,,,,,,,146.12915636881158,195.48743205025326,239.5449793139177,324.1429276277659,386.5421714001794
42,2002-10-05 22:01:07+00:00,,308.32257176777796,338.04269198497923,,,,333.7032355734329,,265.71223838982075,203.57310904850618,181.89717658689548,,,,127.1595033973165,,109.57072993726098,,,81.88953646668165,,,,,110.05390268228749,116.90615859945513,,117.21638425233269,117.02734912823566,,85.19416699328053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8462515611618855,,,,,,,,,214.87423624990555,237.2486392932984,,
43,2002-11-13 22:07:30+00:00,,,368.31350972107,377.2334277242072,377.51803355169295,,362.4266137038025,,308.8757981301304,296.7946189928094,279.23406216132514,254.78992548998488,221.39083702757296,196.9768323366121,173.18675531319016,165.4690217151874,154.77255284300878,146.54941646360615,122.47015586630913,109.42093476165617,132.34034546577618,157.35167953261208,,,129.81242225479463,122.00436121786767,122.8280171051222,,,147.1488479677894,,158.02643789939015,142.10978622919802,,60.018559718706676,34.16290762892545,,-79.83684666865067,-73.25674151813911,,,,,,,,,,,334.9359242456723,,,,,,,,,,,,32.15592936862614,,,,,,,,,,,80.62007290518645,82.18578477108987,,113.03700363361908,133.1631150656381,161.22749636857807,191.59595849261433,229.32831995282174,279.781106825658,400.13989780641737
