dates,satname,nzd0202-0000,nzd0202-0001,nzd0202-0002,nzd0202-0003,nzd0202-0004,nzd0202-0005,nzd0202-0006,nzd0202-0007,nzd0202-0008,nzd0202-0009,nzd0202-0010,nzd0202-0011,nzd0202-0012,nzd0202-0013,nzd0202-0014,nzd0202-0015,nzd0202-0016,nzd0202-0017,nzd0202-0018,nzd0202-0019,nzd0202-0020,nzd0202-0021,nzd0202-0022,nzd0202-0023,nzd0202-0024,nzd0202-0025,nzd0202-0026,nzd0202-0027,nzd0202-0028,nzd0202-0029,nzd0202-0030,nzd0202-0031,nzd0202-0032,nzd0202-0033,nzd0202-0034,nzd0202-0035,nzd0202-0036,nzd0202-0037,nzd0202-0038,nzd0202-0039,nzd0202-0040,nzd0202-0041,nzd0202-0042,nzd0202-0043
2004-11-03 21:57:06+00:00,L5,476.98,466.53,469.41,478.92,473.83,454.85,463.76,470.15,478.72,484.16,477.34,467.04,,,,,,,,,,433.12,465.84,472.29,473.73,483.82,496.67,507.39,509.17,495.92,482.65,477.53,474.04,455.74,425.40,407.04,409.41,325.79,343.83,383.12,392.55,439.67,560.78,628.36
2004-11-04 21:54:55+00:00,L7,,467.21,476.18,,,,471.19,475.12,482.04,488.88,482.73,474.67,470.02,468.65,476.18,482.08,470.97,,,,,479.48,485.14,477.24,481.65,490.38,499.85,504.68,499.47,490.83,473.13,,,,,412.82,426.48,331.39,381.16,386.27,405.41,462.96,550.13,408.70
2004-12-06 21:55:11+00:00,L7,473.84,452.05,452.09,470.37,487.33,485.91,474.74,,,,480.34,480.89,472.04,469.51,474.71,473.18,468.95,467.62,460.21,457.05,468.32,,,,,466.37,474.41,489.30,487.83,471.02,457.13,449.05,443.17,434.79,422.57,,,,273.28,386.89,375.36,415.08,471.54,644.22
2005-02-08 21:55:35+00:00,L7,393.78,385.09,396.37,407.10,,,,,414.69,418.70,413.02,408.61,404.25,407.32,403.52,403.10,401.05,398.85,,,,,389.28,388.61,391.40,388.73,387.12,389.85,392.33,388.96,375.18,365.36,,,,,256.17,215.96,167.58,86.14,,,,
2005-02-24 21:55:41+00:00,L7,399.91,398.32,403.90,,,,409.27,410.48,415.95,424.75,424.41,420.37,416.66,418.10,420.79,418.84,413.42,,,,,411.07,408.33,410.74,404.88,401.63,407.86,424.34,416.94,415.41,389.93,,,,,327.83,293.69,258.41,212.72,142.10,84.22,56.32,73.70,72.84
2005-03-04 21:52:52+00:00,L5,444.98,451.13,452.38,466.13,465.36,455.40,455.01,454.73,465.15,473.32,469.06,461.65,456.21,463.68,469.95,464.22,455.18,458.71,465.50,467.54,464.84,466.76,457.81,461.31,462.83,456.25,464.26,480.65,490.15,481.63,460.73,450.50,427.83,412.40,404.00,387.18,366.68,328.86,345.66,336.04,162.47,235.65,290.87,476.06
2005-03-11 21:59:07+00:00,L5,396.66,396.89,400.13,408.30,407.94,402.21,399.55,404.07,409.02,420.75,417.10,407.56,405.48,407.20,407.76,411.90,405.73,402.81,400.15,395.81,394.79,397.86,397.93,394.82,393.45,396.41,402.94,405.81,400.48,397.99,384.89,369.06,356.79,334.52,309.28,285.76,255.56,233.55,197.06,140.47,,,,
2005-03-19 22:01:54+00:00,L7,,448.46,452.66,457.96,460.92,461.67,450.91,448.64,457.95,,,,,,,464.17,455.84,452.51,458.91,473.93,472.55,464.30,455.95,452.25,,,,,,,463.08,441.00,423.78,409.56,392.90,374.46,353.93,,,,,,,437.22
2005-04-05 21:53:07+00:00,L5,417.16,419.25,428.76,436.65,447.92,450.41,437.86,421.13,425.37,449.05,447.68,,369.55,360.96,343.27,332.21,333.91,342.92,327.09,333.42,,389.38,417.99,422.30,414.06,412.53,421.64,437.81,442.15,,,,,,351.09,327.76,316.69,286.48,265.41,201.17,,,56.55,
2005-04-12 21:59:19+00:00,L5,432.13,421.38,428.75,440.79,448.57,448.56,432.47,422.09,435.97,456.47,467.56,457.62,446.16,447.35,449.47,443.93,430.43,434.06,440.27,449.17,448.71,438.94,447.33,443.89,448.74,447.27,459.53,459.35,460.96,459.42,444.70,432.50,412.39,384.62,369.50,365.51,346.57,329.56,301.85,224.39,179.60,129.26,126.56,111.49
2005-04-13 21:55:36+00:00,L7,435.66,430.37,437.35,449.75,447.82,448.85,438.02,428.81,,,,,446.47,450.72,453.66,447.27,442.96,447.53,450.77,461.66,464.88,448.59,,,,,440.03,451.72,459.62,459.83,449.09,437.92,419.94,400.53,378.43,363.58,,,,251.31,180.34,124.59,127.79,108.42
2005-04-21 21:53:10+00:00,L5,412.15,414.19,416.02,424.73,420.96,414.71,412.92,405.33,409.62,418.53,423.14,431.92,423.42,414.48,,,,,,,,,,,,,,,,399.56,386.43,385.77,373.78,365.06,340.76,314.41,295.66,272.34,251.55,186.06,,,66.13,
2005-05-06 22:01:49+00:00,L7,,,,418.92,418.34,412.69,410.11,416.59,412.67,419.84,418.26,,,,,,,416.72,416.36,418.56,419.78,428.56,411.89,408.40,406.93,,,,,,,397.92,391.08,376.51,359.07,326.39,300.47,275.57,,,,,,
2005-08-19 21:55:20+00:00,L7,,399.34,405.37,417.35,417.93,414.49,402.30,404.70,414.12,421.74,,,,,,415.81,415.46,414.20,418.27,423.53,423.03,420.37,414.70,411.64,401.78,,,,,407.22,400.42,403.22,397.62,385.38,363.31,335.66,314.37,291.22,,,,,,
2005-09-04 21:55:11+00:00,L7,421.73,412.10,412.12,423.90,,,,423.14,428.34,429.31,422.47,428.04,432.06,437.48,435.27,423.20,421.31,421.47,,,,,422.38,418.36,414.31,411.57,414.74,424.70,421.45,418.50,419.21,414.65,,,,,329.50,313.06,285.38,251.44,188.84,140.10,136.66,111.56
2005-09-19 22:00:20+00:00,L5,371.56,376.86,380.09,386.37,386.76,396.06,401.46,398.67,401.74,412.48,402.74,400.76,399.79,391.91,384.28,377.46,376.68,378.16,385.71,399.63,396.83,392.88,381.33,376.34,375.08,376.41,361.57,357.16,361.14,363.80,350.92,338.92,330.42,328.88,308.07,288.91,258.94,230.06,118.50,,,,,
2005-09-28 21:54:08+00:00,L5,436.00,440.10,448.22,453.58,444.59,449.49,452.70,454.89,449.61,450.47,448.08,448.54,447.19,451.97,450.23,445.37,444.22,447.60,459.29,469.10,467.71,460.08,441.62,438.15,429.47,426.97,430.82,440.24,451.13,457.16,460.64,450.89,445.83,427.23,413.36,390.68,359.99,345.13,309.50,271.56,237.61,199.78,182.00,167.85
2005-10-22 21:55:15+00:00,L7,,453.81,450.98,451.36,449.32,449.22,457.16,457.02,460.43,465.90,463.16,465.27,,,,,475.66,476.24,470.13,468.68,469.16,465.68,453.02,445.83,449.01,454.86,,,,,471.50,467.27,451.44,437.75,423.31,406.98,382.16,365.57,339.57,,,,,363.34
2005-11-15 21:54:26+00:00,L5,415.99,414.76,403.01,404.33,400.23,394.50,401.59,407.12,409.73,426.97,425.09,424.43,428.85,425.05,421.08,424.65,422.93,421.59,419.21,413.38,403.30,399.57,395.70,399.54,399.86,401.07,404.71,409.67,405.43,404.19,397.63,386.25,382.08,374.68,352.76,333.86,315.39,285.43,264.75,231.16,97.87,56.26,82.22,70.65
2005-11-22 22:00:47+00:00,L5,448.07,465.15,467.27,467.30,457.29,456.48,469.13,472.07,460.77,463.15,459.02,460.52,467.02,459.69,455.42,468.32,478.16,485.83,482.84,468.58,471.06,466.26,450.21,445.37,452.12,459.67,463.93,457.77,458.29,462.29,459.54,454.86,449.20,441.00,430.33,408.41,367.19,344.95,325.70,316.55,315.44,326.45,430.28,406.86
2006-01-10 21:55:52+00:00,L7,,,446.73,451.14,445.63,442.13,441.79,449.98,454.19,459.37,452.51,449.87,,,,,447.96,,,,,,,429.63,427.99,427.74,414.36,,,,425.26,,,407.80,395.48,384.36,354.78,340.86,316.27,273.77,,,,
2006-02-03 21:56:19+00:00,L5,,,474.06,490.32,496.88,478.51,467.89,481.89,483.11,492.50,488.48,481.24,469.92,475.65,475.78,484.88,487.24,507.11,512.71,513.95,504.60,492.91,488.54,485.08,482.91,472.13,473.58,477.40,484.55,485.04,483.32,477.42,472.13,472.65,467.73,454.94,431.74,416.05,411.80,394.42,357.64,350.30,333.99,378.38
2006-02-27 21:56:07+00:00,L7,,400.09,407.69,420.96,424.36,419.54,411.04,408.19,415.69,427.91,426.30,,,,,,,,,,,,,,,,,,,,401.91,395.67,385.64,379.37,366.69,353.96,326.71,299.79,272.00,,,,,
2006-03-15 21:56:08+00:00,L7,403.02,402.86,409.63,,,,419.36,414.20,412.81,416.62,415.42,425.48,434.89,432.66,434.52,433.83,432.98,,,,,424.02,417.43,417.69,412.21,410.92,409.69,410.13,401.92,403.97,399.65,,,,,349.58,325.72,310.31,242.38,223.65,160.27,124.90,128.49,114.46
2006-03-31 21:56:06+00:00,L7,410.47,400.10,,,,,422.17,411.93,409.95,416.32,421.15,429.08,427.95,429.88,428.00,425.08,,,,,419.89,420.61,418.96,415.74,414.92,411.85,414.28,413.89,416.34,412.38,,,,,376.68,352.06,337.10,312.34,273.26,243.50,184.07,139.52,135.27,112.27
2006-04-07 22:02:15+00:00,L7,,425.23,423.71,388.87,,,450.76,444.41,442.53,440.88,,,,,,,454.93,456.98,459.63,456.67,453.19,451.33,448.39,446.41,,,,,,,443.13,429.73,433.93,431.17,407.88,389.88,369.07,,,,,,,
2006-04-15 22:03:54+00:00,L5,408.71,392.27,396.60,414.13,421.80,420.67,412.55,416.81,425.14,429.36,421.66,422.57,426.48,430.07,427.94,423.17,421.86,417.59,417.65,416.99,420.65,425.92,422.10,416.84,416.67,412.80,407.55,405.57,404.33,402.14,395.80,387.26,387.35,382.02,365.59,344.73,315.32,291.66,283.09,238.85,184.88,145.67,141.36,132.12
2006-05-09 22:02:16+00:00,L7,548.77,587.32,626.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05-26 21:58:18+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.18,650.56,486.06,649.87,324.91,328.89
2006-10-16 22:01:43+00:00,L7,,,431.20,443.89,446.27,444.32,446.65,446.20,444.96,444.83,442.84,,,,,,,461.15,466.06,462.04,455.68,465.42,464.28,468.55,469.94,,,,,,,434.35,429.86,433.65,424.45,411.80,394.46,390.23,,,,,,
2006-11-02 22:00:20+00:00,L5,,,,,,,,,,,,445.05,440.47,426.88,445.99,455.72,459.77,464.04,463.69,467.21,464.58,461.16,456.84,459.41,460.26,460.15,461.86,458.42,448.67,443.51,434.16,430.48,427.11,424.81,421.57,410.95,399.80,389.00,383.17,348.62,321.17,277.64,282.56,284.90
2007-01-04 22:02:25+00:00,L7,,,,,,,,408.02,404.31,411.08,415.09,420.72,424.45,416.52,416.03,,,,,,,418.62,415.54,416.50,425.00,416.87,415.58,415.28,408.48,,,,,,,361.48,356.10,349.09,322.85,296.74,269.63,239.42,233.03,243.44
2007-01-20 22:02:27+00:00,L7,381.60,388.95,403.01,419.48,418.03,,,,,,,424.35,428.40,423.50,419.93,413.11,417.30,424.27,435.88,,,,,,,417.54,412.77,404.80,400.09,392.47,397.92,405.32,413.12,,,,,,,304.85,270.11,239.71,238.36,235.53
2007-01-29 21:56:21+00:00,L7,406.51,407.22,417.85,,,,,428.64,431.07,435.27,423.39,419.94,430.89,431.18,432.44,431.38,431.54,,,,,,,,,,,,,,413.19,420.32,,,,375.72,372.16,,,,,,,
2007-02-13 22:07:11+00:00,L5,,,,,,,,,382.38,412.39,428.10,422.81,446.64,462.16,453.85,452.17,455.13,451.91,449.97,470.24,468.47,457.23,454.72,,,,474.01,478.11,472.84,454.17,449.16,450.06,460.14,461.77,439.44,411.00,395.13,401.46,386.61,360.91,318.88,286.17,283.32,291.15
2007-03-02 21:56:31+00:00,L7,405.11,404.32,412.03,398.42,377.72,361.21,375.40,401.36,,,,,,,,,,,,,430.54,428.61,418.78,417.90,,,,417.33,419.76,417.01,397.34,397.83,405.69,407.02,390.61,366.18,349.04,,,,245.29,225.74,223.24,219.89
2007-04-10 22:02:44+00:00,L7,440.42,455.72,461.52,469.88,456.59,,,,,,,,475.36,468.39,463.54,479.19,482.53,476.25,470.16,477.72,,,,,,,481.27,487.28,476.27,469.12,473.67,471.33,461.83,,,,,,425.48,465.63,434.10,309.17,614.75,534.41
2007-04-19 21:56:31+00:00,L7,405.32,407.23,415.31,418.85,412.67,397.74,389.10,386.08,391.01,398.29,,,,418.19,419.82,419.33,415.02,415.99,422.64,422.03,427.21,423.92,414.92,420.45,,,,,428.72,418.38,412.03,408.23,406.98,404.43,390.82,387.51,372.25,,,,272.26,238.11,236.14,231.54
2007-09-25 22:05:12+00:00,L5,402.16,396.05,396.14,409.32,407.98,408.05,412.41,413.11,420.91,426.29,416.00,404.49,398.20,402.14,407.10,401.78,406.40,411.83,411.97,416.14,414.25,405.96,409.52,415.46,414.80,414.29,411.66,406.95,411.79,405.91,395.85,401.13,398.71,403.06,397.99,390.69,389.77,377.07,360.14,341.69,317.68,284.94,281.54,264.78
2007-09-26 21:55:47+00:00,L7,393.59,397.41,404.06,418.19,414.09,411.06,411.68,,,,,403.20,400.00,400.25,402.05,404.93,410.99,417.02,421.41,420.17,418.19,,,,,414.89,408.21,403.00,404.60,404.20,397.73,400.72,404.84,406.39,403.61,,,,,331.88,309.98,271.74,270.37,265.52
2007-12-31 21:56:23+00:00,L7,,,460.26,465.56,461.99,462.32,465.67,483.06,490.57,485.13,470.82,473.08,475.09,,,,470.57,469.52,470.49,485.45,495.99,494.48,482.81,484.89,496.84,505.89,519.50,,,,479.52,491.98,522.64,535.68,552.32,532.61,522.27,577.31,592.79,589.13,,,484.39,605.39
2008-02-01 21:56:21+00:00,L7,424.66,425.97,437.67,451.23,449.62,,,,451.34,465.80,466.09,461.78,464.35,452.64,437.43,428.04,434.20,439.20,446.07,,,,,453.16,449.08,441.93,453.61,463.07,453.73,446.42,439.33,449.04,458.01,,,,455.08,464.04,436.48,421.01,390.88,345.75,351.54,355.60
2008-02-24 22:02:26+00:00,L7,409.63,408.22,,,,,,401.52,410.20,416.32,417.98,423.20,433.17,428.92,422.34,418.95,,,,,,416.93,411.83,410.59,409.60,411.36,416.63,413.61,418.42,417.55,,,,,,409.15,407.20,398.29,391.38,382.56,340.74,293.95,288.95,
2008-04-05 21:56:10+00:00,L7,393.84,389.31,399.05,409.93,408.19,,,,397.38,403.75,404.81,402.99,396.48,403.09,402.06,398.61,392.70,388.59,393.47,,,,,386.16,392.85,392.30,378.50,377.83,371.42,373.80,374.61,389.31,,,,,363.23,349.89,326.67,328.21,322.92,278.25,260.82,232.94
2008-05-14 22:02:12+00:00,L7,,413.34,420.50,451.87,,,,,,,,,,,,,,,,,,,,,457.93,441.63,447.11,449.30,449.65,446.26,447.76,452.96,,,,,,,452.90,432.31,,,,
2008-06-08 21:55:50+00:00,L7,,,,406.26,417.52,417.47,,,,412.11,403.73,416.00,371.14,,409.82,426.43,418.36,,406.54,409.94,,,,,,,,,,423.23,425.64,439.45,452.07,450.17,,,,410.59,368.43,389.44,390.55,361.92,334.47,373.62
2008-08-27 21:55:06+00:00,L7,393.61,388.18,400.17,415.66,419.05,421.23,415.44,,,,,425.11,428.02,421.33,414.73,410.80,415.31,416.65,415.01,408.93,414.32,416.23,,,,410.96,414.90,417.35,420.00,418.57,410.14,417.49,426.93,423.73,426.84,,,,,401.98,370.18,334.43,335.64,335.87
2008-09-03 22:01:13+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-19 22:01:04+00:00,L7,,395.50,394.67,403.55,409.68,407.57,401.36,402.10,,,,,,424.33,409.85,407.44,408.28,408.21,409.22,411.40,413.88,,,,,,,,412.27,406.36,402.20,412.02,421.99,419.33,420.92,424.17,,,,,360.97,340.49,355.89,365.03
2008-10-14 21:54:42+00:00,L7,,,,395.66,394.89,389.92,382.32,382.67,389.46,400.35,401.73,404.03,402.76,400.61,,,,385.47,387.79,389.02,384.87,380.02,375.38,384.96,389.68,387.50,386.40,375.08,,,,379.34,385.59,388.97,381.72,375.65,374.60,374.81,367.98,353.64,328.83,,,
2008-10-21 22:01:00+00:00,L7,,,,434.28,439.18,437.27,441.09,449.07,466.20,474.22,478.75,,,,,,,422.52,433.45,446.48,440.11,430.00,430.25,449.78,458.36,,,,,,,452.15,461.69,460.56,464.92,463.56,461.08,483.90,488.74,,,,590.69,565.27
2008-10-29 21:55:48+00:00,L5,379.59,374.93,377.36,381.24,382.50,380.49,379.82,392.57,,,,,410.55,401.95,389.24,389.02,380.84,385.67,385.45,384.03,375.21,379.61,380.01,386.20,392.26,397.57,390.22,381.21,364.62,367.16,373.43,371.71,380.49,381.07,383.67,385.18,385.18,391.87,383.66,367.40,332.52,295.65,292.74,288.07
2008-11-14 21:55:28+00:00,L5,374.43,374.50,382.12,390.96,388.27,385.48,382.03,388.28,399.27,410.43,404.76,400.97,395.64,389.86,387.05,385.92,384.76,385.00,387.82,384.61,376.27,375.70,370.69,380.85,389.79,391.42,384.94,380.80,367.36,361.56,369.50,383.14,383.88,380.91,381.30,371.23,376.03,390.08,381.41,357.12,325.82,292.28,297.18,299.68
2009-02-03 21:55:49+00:00,L7,,422.28,436.35,454.92,464.60,,,,,472.43,470.27,467.94,461.66,453.97,455.31,464.32,471.85,467.38,460.69,446.45,,,,,464.40,455.18,466.95,458.72,436.71,425.83,444.84,468.17,483.19,469.78,,,,456.29,454.29,441.52,405.48,651.19,588.60,634.40
2009-03-14 22:02:22+00:00,L7,,407.58,412.42,420.40,423.79,423.28,424.71,429.86,,,,,,,427.47,429.97,434.60,435.50,430.50,434.76,430.16,426.73,402.71,,,,,,,428.87,413.96,420.10,430.00,437.64,431.18,415.22,,,,,,344.32,343.54,369.83
2009-07-20 22:02:30+00:00,L7,394.59,392.26,,,,,,,402.25,399.90,398.74,397.26,404.86,406.31,398.75,396.97,399.94,,,,,,407.20,404.04,402.06,409.02,412.34,406.78,400.94,399.27,,,,,,,413.40,405.33,395.01,386.03,357.05,321.92,334.77,346.45
2009-07-29 21:56:16+00:00,L7,456.05,454.57,455.92,457.39,,,,,454.74,459.28,447.43,442.01,442.40,440.44,434.22,432.43,433.13,425.06,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-05 22:02:25+00:00,L7,,,392.81,402.77,402.54,404.48,414.19,413.32,397.38,401.99,,,,,,383.47,,,,,,,,,,,,,,389.60,390.35,399.30,400.06,402.14,390.43,387.01,373.41,,,,,,,308.41
2009-09-06 22:02:23+00:00,L7,,,,411.68,415.85,421.12,423.67,423.97,421.98,424.94,417.59,,,,,,404.08,410.66,414.54,411.20,412.04,415.26,412.78,407.63,402.69,,,,,,406.44,413.65,423.16,426.47,429.34,425.69,419.30,419.68,,,,,,337.73
2009-12-04 21:56:52+00:00,L7,404.34,406.69,,,,413.44,410.18,409.26,411.06,422.44,424.59,418.86,421.18,420.22,415.68,408.67,,,,397.07,400.85,409.46,414.13,406.01,405.17,403.91,407.30,409.94,410.04,407.06,,,,,416.88,408.91,385.00,386.53,368.15,349.03,341.06,322.08,334.84,
2009-12-12 21:56:37+00:00,L5,415.85,416.94,421.82,428.63,425.79,419.87,421.95,425.78,435.36,442.03,434.38,433.89,432.58,427.68,418.81,416.83,410.09,411.84,406.64,402.73,413.54,421.54,425.61,419.74,412.25,411.66,416.70,421.11,416.37,419.19,419.01,422.12,422.35,419.29,422.08,423.62,404.57,392.91,377.06,365.11,358.82,341.16,357.91,374.41
2010-01-05 21:57:24+00:00,L7,440.62,446.48,461.12,467.31,457.28,449.75,,,,465.16,464.07,461.31,455.67,454.17,441.71,433.44,429.71,426.31,430.32,435.09,,,,,448.61,439.56,442.47,447.48,449.65,451.72,452.32,453.77,461.10,457.47,,,,411.57,392.47,374.98,383.02,394.82,660.80,608.17
2010-01-13 21:56:49+00:00,L5,391.39,399.78,413.06,415.16,407.74,405.28,401.29,406.36,414.98,423.09,425.20,417.99,414.75,415.70,412.87,397.64,390.29,390.77,397.09,398.27,399.12,397.64,398.70,398.89,396.27,394.01,394.00,401.08,401.13,405.43,397.29,404.47,410.81,413.58,403.40,396.70,388.85,376.49,355.44,338.89,327.91,319.22,338.75,360.65
2010-01-29 21:56:53+00:00,L5,386.58,387.63,400.94,406.79,401.39,390.30,392.82,394.62,398.73,408.99,407.18,403.33,403.73,404.42,401.22,398.11,393.63,382.37,380.29,383.07,378.70,376.17,375.90,384.63,386.85,383.65,379.41,382.85,378.40,381.91,372.31,380.84,383.74,390.93,382.78,366.83,365.44,361.19,337.57,320.70,306.93,297.04,305.98,305.25
2010-02-06 21:57:51+00:00,L7,,467.27,490.06,498.06,475.33,,,,475.73,480.36,470.39,464.13,465.50,467.88,467.53,453.40,437.98,433.22,433.20,,,,456.71,473.95,469.89,450.03,434.76,459.93,475.45,499.17,479.16,470.34,516.54,,,,421.22,413.17,,,,,,
2010-02-21 22:03:08+00:00,L5,442.27,440.78,458.77,465.55,456.92,454.01,453.88,458.38,481.26,485.46,479.57,476.74,469.72,468.70,467.04,451.54,436.93,435.12,430.75,430.01,440.19,440.62,452.74,469.02,469.37,453.54,454.31,460.19,474.25,495.29,465.15,463.04,489.79,521.95,,444.47,452.59,436.90,433.27,425.91,427.88,584.71,646.68,413.07
2010-03-17 22:04:21+00:00,L7,,,,,,402.57,404.11,409.68,417.70,433.92,429.74,426.08,420.01,,,,,,,398.39,384.39,387.71,388.34,396.42,403.22,405.00,398.27,,,,,,,406.10,408.38,399.90,384.93,381.99,350.57,337.65,,,,
2010-05-13 21:58:09+00:00,L7,379.76,381.51,383.39,397.90,400.13,392.75,396.61,390.24,395.83,405.39,,,,,402.99,397.45,395.53,397.16,395.14,395.92,394.88,388.14,392.62,380.09,,,,,376.87,384.11,385.92,381.74,393.59,399.47,386.31,365.43,359.03,,,,,283.10,297.19,342.40
2010-05-29 21:58:09+00:00,L7,,378.37,389.96,401.80,398.36,397.58,409.20,401.40,412.81,411.71,415.42,,,,,393.31,398.50,400.46,400.02,400.03,403.66,406.62,407.93,409.00,404.57,,,,,405.69,399.64,411.89,,,,,,,,,,,,
2010-07-23 22:04:26+00:00,L7,408.70,,,,,,423.11,427.87,427.85,434.77,424.35,414.33,407.25,408.44,408.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-01 21:58:15+00:00,L7,,,,,,439.21,443.08,455.91,464.39,467.35,460.93,454.96,446.41,438.13,440.14,,,,,419.80,424.16,431.33,444.22,444.13,445.49,439.03,452.33,455.82,460.99,,,,,457.99,452.98,454.22,436.82,427.76,402.76,381.98,374.52,351.28,,
2010-08-08 22:04:25+00:00,L7,,391.55,399.50,403.33,398.78,397.06,400.36,409.80,419.12,421.27,,,,,,396.78,401.05,399.29,388.96,383.98,390.28,383.02,386.98,,,,,,,388.62,394.20,385.50,386.94,402.88,399.19,396.39,387.86,,,,,,,337.36
2010-10-04 21:58:17+00:00,L7,424.26,428.74,443.53,449.72,443.70,440.59,432.96,,,,,438.16,434.85,425.50,423.86,427.83,439.55,438.97,433.09,414.10,415.89,,,,219.67,426.90,429.01,433.10,434.74,429.93,432.86,432.29,436.31,434.32,426.92,,,,,372.72,365.26,355.96,384.44,409.52
2010-11-05 21:58:37+00:00,L7,396.21,399.35,404.01,419.26,,,,390.17,395.89,403.89,403.19,399.81,399.70,397.71,396.36,392.90,399.15,,,,,374.96,364.15,361.08,371.52,377.46,381.88,383.02,384.35,390.87,390.28,,,,,358.34,348.00,337.74,327.66,320.34,315.12,303.31,331.22,343.63
2010-12-22 22:02:05+00:00,L5,382.44,391.81,407.22,418.13,416.22,409.73,404.95,400.18,385.62,383.29,385.60,384.67,389.42,386.22,383.36,398.49,397.90,392.71,390.04,390.41,391.15,387.43,368.74,362.25,367.40,373.68,379.19,378.19,381.45,389.54,387.94,392.39,390.90,383.07,368.91,349.48,347.86,327.24,312.31,299.91,297.02,290.68,313.75,345.74
2011-01-07 22:02:08+00:00,L5,406.41,416.17,427.51,436.75,432.46,424.34,420.56,419.69,423.95,418.89,407.28,407.25,411.61,411.08,402.80,402.98,404.64,406.87,402.93,411.08,417.13,418.27,403.87,403.33,403.39,410.94,422.16,424.16,419.64,418.19,420.15,426.31,421.66,415.56,394.29,371.35,361.26,359.39,345.18,338.31,326.24,322.29,354.58,385.26
2011-01-15 22:05:30+00:00,L7,423.05,437.86,,,,,,446.49,444.59,446.70,433.55,431.41,433.91,438.15,438.93,,,,,,,445.35,434.01,429.53,429.04,430.46,438.44,441.76,443.74,445.42,,,,,,393.63,385.54,383.60,364.92,360.18,358.85,357.72,,
2011-01-16 21:55:58+00:00,L5,419.07,428.81,439.28,452.15,449.55,441.04,432.61,433.11,430.03,431.69,423.02,419.76,420.85,420.95,424.96,416.10,414.91,421.18,425.92,433.98,434.25,429.09,419.20,412.94,415.63,425.71,434.55,434.66,438.47,433.40,434.24,441.71,441.11,435.89,410.75,381.23,373.56,377.47,360.87,354.13,346.73,341.28,377.04,392.94
2011-01-31 22:05:36+00:00,L7,,405.21,417.62,428.07,429.91,422.18,422.34,410.96,,,,,,,396.26,398.62,398.61,404.99,408.99,405.42,392.29,395.00,,,,,,,406.41,408.39,409.48,410.11,407.58,398.44,386.11,361.67,,,,,,310.36,327.96,354.49
2011-02-16 22:05:39+00:00,L7,,,420.77,427.35,426.17,422.07,417.16,416.54,416.78,415.47,,,,,,,413.30,410.93,411.76,409.03,413.75,414.20,408.07,406.20,,,,,,,406.51,414.99,416.41,409.21,396.06,370.32,350.07,,,,,,,368.27
2011-02-17 21:56:00+00:00,L5,392.70,397.93,406.20,414.17,417.93,410.31,403.13,405.91,406.87,408.49,404.46,402.88,400.45,407.27,409.30,407.92,407.90,408.16,407.87,405.23,400.83,395.87,389.52,387.95,389.11,392.94,396.71,398.80,398.58,406.86,395.89,402.34,405.06,395.49,377.52,358.93,342.94,332.66,326.75,311.45,302.69,298.29,326.17,337.15
2011-03-13 21:59:35+00:00,L7,462.41,463.32,,,,,471.74,476.88,474.64,482.43,480.45,461.23,456.62,461.26,464.79,473.51,,,,,478.11,482.79,482.15,474.56,475.58,486.41,507.34,505.72,525.29,530.23,517.27,,,,523.44,,419.49,385.58,394.06,388.96,601.29,525.11,,
2011-03-21 21:55:52+00:00,L5,386.08,386.02,391.30,403.05,398.56,387.69,385.01,387.52,391.01,390.61,395.85,394.86,395.77,393.35,392.83,390.51,398.04,393.35,388.20,385.22,380.62,387.61,383.38,385.26,381.01,381.67,388.37,399.23,398.72,400.57,399.53,401.60,395.16,397.96,394.13,371.90,355.84,,,,,,,
2011-04-14 21:59:38+00:00,L7,416.46,422.13,430.04,437.43,432.61,432.83,423.68,,,,,440.23,435.87,431.30,423.22,419.57,428.14,443.20,441.09,438.77,434.98,,,,,422.24,433.97,440.64,444.36,453.23,450.80,460.32,460.94,452.59,439.95,,,,324.16,327.32,344.21,354.80,399.37,430.10
2011-08-20 21:59:26+00:00,L7,441.64,434.24,432.67,442.41,440.75,443.25,441.32,433.36,437.87,,,,,449.20,438.75,428.69,427.60,435.44,451.99,459.01,458.11,461.99,456.26,,,,,477.85,466.93,466.29,472.43,473.28,468.89,470.91,456.32,439.40,,,,,,,,
2011-09-04 22:00:51+00:00,L5,455.99,435.54,424.02,454.20,449.17,446.04,450.86,438.86,459.84,472.76,480.67,483.41,481.93,462.22,444.67,433.97,437.50,436.15,452.03,471.76,478.49,471.51,478.30,488.19,468.89,475.50,486.10,503.43,506.71,504.76,487.85,493.85,471.38,470.94,475.69,467.28,451.56,442.76,456.39,616.01,647.21,481.68,469.04,508.82
