dates,nzd0202-0000,nzd0202-0001,nzd0202-0002,nzd0202-0003,nzd0202-0004,nzd0202-0005,nzd0202-0006,nzd0202-0007,nzd0202-0008,nzd0202-0009,nzd0202-0010,nzd0202-0011,nzd0202-0012,nzd0202-0013,nzd0202-0014,nzd0202-0015,nzd0202-0016,nzd0202-0017,nzd0202-0018,nzd0202-0019,nzd0202-0020,nzd0202-0021,nzd0202-0022,nzd0202-0023,nzd0202-0024,nzd0202-0025,nzd0202-0026,nzd0202-0027,nzd0202-0028,nzd0202-0029,nzd0202-0030,nzd0202-0031,nzd0202-0032,nzd0202-0033,nzd0202-0034,nzd0202-0035,nzd0202-0036,nzd0202-0037,nzd0202-0038,nzd0202-0039,nzd0202-0040,nzd0202-0041,nzd0202-0042,nzd0202-0043,satname
2012-07-05 22:00:41+00:00,,,402.06,412.29,421.25,422.02,419.92,419.46,419.68,417.58,423.05,412.80,,,,,419.36,417.03,416.75,421.69,414.14,421.94,431.17,440.75,426.22,427.50,,,,,,,,,,,,,,,,,,,L7
2012-08-22 22:01:14+00:00,392.11,381.22,411.37,424.17,421.86,414.13,411.53,,,,,435.64,435.80,432.31,425.17,423.09,407.61,409.06,412.66,409.54,419.50,,,,,412.87,417.90,430.17,427.48,418.69,419.34,420.20,418.10,433.45,436.23,,,,434.25,431.37,,,378.54,383.14,L7
2012-09-30 22:07:49+00:00,,,404.94,424.64,427.08,432.93,433.23,442.85,440.00,450.13,,,,,,,426.05,422.32,424.56,423.71,416.64,416.21,424.63,432.95,,,,,,,417.28,413.81,417.40,407.58,422.08,414.41,394.01,391.94,,,,,,,L7
2012-10-25 22:01:51+00:00,392.97,385.07,389.98,398.57,405.18,416.93,421.28,418.84,,,,424.58,422.76,423.79,423.33,418.36,410.86,399.34,390.62,385.24,383.93,376.45,,,,,404.54,405.88,410.79,406.78,403.70,394.35,388.46,388.16,389.12,,,,,401.25,366.51,330.38,346.49,,L7
2012-11-26 22:02:01+00:00,420.35,399.16,,,,441.75,440.48,438.07,437.01,442.43,443.19,439.32,437.95,440.88,440.60,,,,,413.39,404.40,402.85,407.95,421.66,415.83,422.71,431.82,436.09,429.90,,,,,401.13,412.25,417.06,416.31,418.79,413.43,393.31,385.36,350.54,333.68,,L7
2012-12-28 22:02:11+00:00,433.05,401.23,403.42,431.50,,,,,440.97,450.68,459.35,444.83,442.96,444.69,436.48,438.88,438.22,431.31,,,,,415.81,430.58,425.84,445.92,455.63,457.84,441.11,444.18,438.34,420.52,,,,,431.08,425.57,425.71,400.47,395.00,373.62,340.31,344.94,L7
2013-01-04 22:08:22+00:00,385.35,384.60,386.89,410.81,426.38,418.93,413.38,,,,,,,420.65,422.87,401.81,,407.28,424.04,405.95,393.44,381.39,,,,,,408.59,418.39,420.60,422.44,393.06,379.96,398.16,,,,,,,430.76,,,,L7
2013-02-05 22:08:25+00:00,393.61,398.19,401.61,409.89,,,,,,439.35,432.41,429.90,423.55,419.52,421.67,405.81,398.60,398.82,,,,,,,392.48,401.25,409.37,407.81,408.47,402.57,401.15,401.11,,,,,,449.53,442.96,401.45,384.65,358.83,359.98,328.64,L7
2013-03-09 22:08:21+00:00,,,,418.08,422.15,427.58,429.65,436.70,433.11,437.45,437.24,,,,,,,424.43,419.69,435.88,435.21,431.42,424.91,424.86,412.60,,,,,,,428.08,429.89,416.13,422.57,423.50,423.81,427.13,417.81,,,,,,L7
2013-03-25 22:08:15+00:00,,,,,,412.53,423.17,430.29,430.01,443.27,447.58,436.03,438.92,,,,,,,427.90,431.17,425.11,432.23,435.14,424.38,429.86,445.40,443.08,,,,,,417.93,423.58,414.05,418.33,428.76,423.62,405.57,399.42,,,,L7
2013-04-10 22:08:14+00:00,428.18,413.82,419.82,433.29,,,,,,,452.11,442.70,446.52,447.12,439.17,443.72,,,,,,,,,428.18,440.79,455.01,454.57,443.68,456.43,463.69,458.60,,,,,,,435.16,416.62,412.56,374.08,335.16,345.92,L7
2013-04-11 22:08:15+00:00,,,,,,438.83,442.90,451.73,449.54,451.91,452.85,443.70,447.15,449.04,439.01,444.90,438.79,435.77,433.10,444.95,441.81,437.83,442.46,445.79,426.04,440.24,448.62,453.35,447.19,455.32,466.67,454.61,451.50,441.42,446.51,441.22,425.02,436.38,432.81,423.35,417.97,376.98,345.72,357.97,L8
2013-05-12 22:08:05+00:00,,,,437.62,427.54,431.35,428.73,442.47,439.35,450.43,447.31,435.75,,,,,,421.65,428.62,439.52,435.72,432.72,443.13,439.54,423.26,,,,,,,442.26,449.93,443.43,450.85,459.29,446.65,448.00,441.14,,,,,,L7
2013-05-13 22:07:59+00:00,414.28,406.85,427.07,436.14,430.96,431.46,442.60,450.79,444.67,455.78,455.65,438.05,447.23,444.96,437.31,438.37,436.05,424.53,428.38,432.36,433.21,429.00,427.55,427.73,415.54,417.34,422.62,418.89,422.03,430.39,435.45,440.78,449.96,440.30,447.70,441.31,430.21,431.20,430.12,416.15,413.31,371.13,352.91,368.12,L8
2013-06-05 22:14:15+00:00,406.61,392.53,402.43,423.46,423.42,422.11,425.01,411.25,407.58,418.87,416.83,406.32,409.40,406.19,404.95,404.21,399.59,393.45,400.21,409.09,412.84,407.32,414.34,410.36,403.94,401.79,412.26,417.33,406.81,406.16,,,,,,,,,,,,,,,L8
2013-06-21 22:14:07+00:00,,,,,,,,,,383.20,403.67,395.76,404.28,410.64,409.81,410.17,412.75,401.77,402.92,401.95,393.04,396.80,404.25,407.42,394.95,408.33,422.54,431.95,419.17,413.12,420.26,,,,,,,,,,,,,,L8
2013-07-08 22:01:27+00:00,,,410.08,426.80,428.17,421.33,420.93,421.09,426.25,429.09,425.22,420.28,,,,,422.05,417.12,415.46,415.75,408.99,403.43,410.03,412.62,385.86,405.25,,,,,,,,,,,,,,,,,,,L7
2013-07-24 22:01:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.28,,,,,,,,,,390.64,,390.51,368.95,302.81,337.54,L7
2013-08-08 22:14:13+00:00,413.91,401.38,416.52,435.54,430.82,436.87,436.88,434.69,424.85,428.59,436.23,426.96,430.91,431.22,427.78,434.25,425.42,419.17,417.70,421.20,412.87,407.05,411.59,425.43,415.15,427.80,445.76,434.02,421.37,430.18,427.38,426.88,429.92,417.74,428.40,419.05,420.62,414.55,413.20,399.90,410.93,389.05,340.51,328.66,L8
2013-08-17 22:08:03+00:00,399.15,395.61,411.94,423.67,424.06,415.61,420.29,420.28,419.49,415.88,408.33,422.89,424.82,420.00,411.69,414.48,420.89,418.60,422.62,409.52,392.49,392.23,398.25,403.95,405.58,394.38,397.26,402.11,411.34,411.55,418.51,418.62,414.51,416.90,426.45,440.26,434.55,429.38,444.37,444.20,416.56,374.36,363.44,346.94,L8
2013-09-01 22:07:42+00:00,408.71,,,,,,427.24,431.27,437.82,428.19,427.87,430.93,434.62,431.73,428.19,,,,,,414.24,416.50,423.55,414.71,414.72,408.74,415.83,419.13,,,,,,,445.22,451.04,448.21,445.22,448.66,449.56,433.12,,,,L7
2013-09-02 22:08:04+00:00,405.97,405.71,424.66,434.29,437.32,436.91,442.08,443.97,442.01,434.71,425.16,423.62,434.03,435.82,430.43,430.64,431.85,433.58,433.13,428.03,418.30,423.47,430.77,429.45,417.77,416.79,426.04,427.61,427.57,429.16,430.16,431.00,435.56,438.15,450.74,454.88,451.91,442.42,442.85,446.93,434.18,386.78,360.16,349.35,L8
2013-09-17 22:07:53+00:00,405.63,402.37,415.07,428.36,,,,,,429.90,429.11,421.05,420.19,420.06,419.62,426.84,420.80,414.38,,,,,,413.49,406.85,417.04,424.85,429.14,420.42,424.11,419.82,421.13,,,,,,424.10,421.71,411.42,419.32,389.34,358.25,342.29,L7
2013-10-27 22:13:55+00:00,372.00,385.38,398.37,407.35,421.09,414.79,419.59,409.99,415.45,410.08,402.30,408.13,406.21,409.06,402.47,399.68,394.11,386.43,388.56,386.87,395.25,393.51,383.40,380.56,391.91,383.32,,,385.37,384.65,384.18,389.04,392.03,388.50,376.26,372.95,,397.64,411.09,416.69,393.99,356.37,376.55,375.57,L8
2013-11-05 22:07:46+00:00,411.42,396.64,403.21,421.56,435.44,433.78,436.78,435.06,435.81,438.72,442.24,436.19,436.40,440.45,437.07,439.08,428.37,415.26,413.67,422.09,413.49,412.52,416.20,422.84,406.09,420.69,418.83,420.73,419.07,416.61,421.66,429.69,420.72,405.92,406.50,395.15,,398.06,394.06,389.94,406.99,374.56,,,L8
2013-11-12 22:13:56+00:00,386.53,390.24,400.29,417.68,432.55,429.34,424.08,420.16,418.22,415.83,407.08,418.73,422.38,429.52,419.98,411.51,403.36,399.54,397.79,402.24,411.92,401.04,391.11,392.09,407.71,403.45,397.94,401.39,410.14,420.65,416.56,421.40,411.17,401.05,402.62,415.62,461.56,,469.62,475.17,452.48,387.46,382.62,371.46,L8
2013-11-13 22:02:12+00:00,,,,,,435.06,431.91,430.50,429.97,421.03,414.98,416.90,423.55,426.04,421.95,,,,,412.86,414.62,405.27,400.50,395.78,403.29,402.54,409.10,412.37,417.03,412.55,,,,401.45,392.44,400.45,418.23,429.63,436.80,447.12,425.57,386.70,,,L7
2013-12-14 22:13:45+00:00,400.71,400.16,411.73,433.55,433.34,443.35,432.79,432.31,429.36,429.59,428.85,431.66,432.68,421.35,414.43,431.21,428.38,409.68,406.13,417.99,418.47,406.71,395.35,397.27,405.48,417.31,424.69,424.36,413.28,422.85,436.08,430.89,418.30,396.11,388.52,396.68,416.69,442.12,453.68,443.60,429.68,389.53,366.65,348.94,L8
2013-12-15 22:02:21+00:00,408.25,401.02,412.85,430.40,436.94,,,,438.34,438.02,436.87,432.65,435.62,432.88,427.54,431.43,431.21,416.65,,,,,402.89,409.02,401.24,425.22,437.08,427.33,422.79,428.78,439.60,442.71,,,,,415.20,444.01,447.21,436.01,422.74,388.82,354.28,339.59,L7
2013-12-22 22:08:35+00:00,396.64,393.68,,,,,,,430.58,432.75,422.93,417.96,429.46,425.84,416.62,419.70,,,,,,,393.32,386.66,396.18,402.75,417.91,414.54,412.00,419.16,,,,,,378.37,414.45,455.00,472.22,456.72,440.53,403.85,390.06,,L7
2013-12-30 22:13:37+00:00,406.90,404.99,417.09,428.01,438.68,441.55,439.23,439.25,438.42,434.66,436.87,434.43,437.57,434.95,421.78,429.06,431.96,417.14,409.07,418.54,417.80,420.54,405.64,409.03,406.25,418.97,434.80,428.99,418.74,423.75,431.74,439.04,427.28,405.84,391.40,400.75,414.29,436.58,456.97,434.28,425.53,403.68,362.00,353.84,L8
2014-01-23 22:08:57+00:00,,,,,,413.30,425.32,432.90,421.53,412.81,,396.37,410.34,,,,,,,,,,,,,,,,,,,,,381.47,353.34,349.53,379.40,414.64,424.49,427.84,,,,,L7
2014-01-24 22:07:09+00:00,394.84,403.22,416.23,419.65,421.88,422.07,432.12,432.88,430.02,416.66,405.68,412.11,417.96,418.26,418.59,414.69,410.83,407.01,410.35,401.91,400.51,404.28,399.69,396.45,406.79,380.31,,,395.52,414.09,411.44,414.35,416.29,424.41,396.29,376.14,412.04,441.23,461.60,466.77,463.07,,,,L8
2014-01-31 22:13:16+00:00,417.81,404.84,412.49,432.29,433.42,443.20,450.94,456.43,447.01,447.19,449.01,442.14,448.17,451.57,442.59,452.04,444.45,439.92,439.01,444.58,426.34,424.37,434.31,435.89,418.20,438.91,456.90,455.45,433.23,434.93,438.79,445.95,440.55,426.92,427.32,414.25,396.96,400.58,427.47,399.94,429.71,398.47,338.55,327.67,L8
2014-02-01 22:02:54+00:00,,,414.90,433.52,428.88,432.74,436.65,442.00,436.86,434.85,435.82,425.49,432.74,,,,429.09,428.54,427.44,426.83,416.70,413.36,419.18,428.75,410.34,432.87,442.10,,,,422.86,427.01,434.39,418.83,415.83,403.16,387.51,402.94,428.99,407.89,,,,,L7
2014-02-08 22:09:04+00:00,393.14,401.52,422.97,428.18,428.96,415.41,,,,,,,415.50,416.92,425.17,415.74,403.66,409.36,411.79,404.60,,,,,,,,395.33,413.49,432.89,429.86,416.43,408.69,416.67,,,,,,,453.20,411.07,401.05,,L7
2014-02-09 22:06:57+00:00,399.02,410.34,420.00,426.40,428.71,419.90,426.54,434.22,432.58,426.20,418.69,408.69,415.53,419.42,424.35,420.05,415.27,417.72,420.31,413.86,407.23,402.84,415.11,415.79,415.82,398.32,,402.45,413.87,430.91,415.58,416.38,419.64,417.15,412.84,391.36,390.14,418.65,444.20,439.48,442.00,417.53,404.71,,L8
2014-02-16 22:13:02+00:00,,,,,,,,,,,,,,,,,,428.50,422.14,427.25,419.38,406.24,414.90,432.58,416.51,429.96,438.24,436.91,427.85,433.96,434.09,432.64,431.16,418.59,420.06,406.85,391.21,407.55,426.99,422.94,431.20,415.45,372.58,,L8
2014-03-05 22:02:49+00:00,407.23,408.82,416.54,,,,,418.36,414.24,427.00,418.01,412.88,403.68,412.65,404.57,416.26,416.46,,,,,405.49,400.71,409.33,413.60,420.70,416.79,406.18,400.78,404.56,414.87,413.36,,,,411.46,405.98,400.24,416.95,426.12,436.80,422.39,412.52,,L7
2014-03-12 22:09:02+00:00,,,423.18,428.72,425.42,424.68,422.70,422.16,429.87,439.10,,,,,,,432.30,426.23,422.61,426.71,419.10,407.05,402.06,412.55,,,,,,,435.40,438.98,446.46,445.80,437.64,428.97,418.41,413.08,,,,,408.12,,L7
2014-03-20 22:12:37+00:00,398.61,392.31,401.07,416.93,416.00,417.16,422.31,432.55,444.33,435.38,433.03,423.73,421.73,416.64,417.77,432.48,421.20,405.26,396.25,382.94,,391.22,393.41,377.09,,,,,,,,410.27,417.78,413.26,415.08,416.63,404.88,391.15,,,,,,,L8
2014-03-21 22:02:56+00:00,398.61,396.78,,,,416.21,413.99,411.42,417.34,427.13,423.01,419.79,407.27,409.29,413.47,,,,,420.01,418.08,417.50,403.18,411.25,412.50,407.67,407.39,399.77,399.34,,,,,439.89,428.83,418.24,406.20,406.51,408.11,418.43,429.35,421.45,,,L7
2014-03-29 22:06:15+00:00,427.40,415.50,426.36,434.97,437.01,438.21,436.81,434.22,431.36,435.55,446.19,431.69,436.06,434.98,431.14,433.60,435.16,433.56,430.97,432.94,423.19,415.09,420.62,431.18,417.31,429.73,445.09,,421.09,426.49,439.56,446.38,452.49,439.48,442.29,430.12,415.58,403.33,408.53,405.30,441.01,425.84,377.16,372.18,L8
2014-04-05 22:12:22+00:00,398.92,405.41,412.61,421.34,419.50,417.16,407.52,403.49,407.31,417.54,411.92,407.48,401.67,403.92,414.84,414.16,416.44,408.36,405.03,404.38,405.84,396.38,398.12,398.12,401.79,395.90,,387.64,387.37,400.64,406.59,422.25,416.88,418.91,407.47,408.50,408.01,405.73,404.30,409.07,415.75,414.58,426.96,414.15,L8
2014-04-29 22:09:25+00:00,424.15,406.65,415.56,427.96,432.38,435.52,435.24,435.63,,,,,,435.05,433.85,442.20,433.52,426.12,425.67,434.00,438.28,423.54,,,,,,445.03,431.64,420.93,418.41,418.09,419.58,423.48,441.56,434.50,,,,,434.45,433.61,389.72,384.65,L7
2014-04-30 22:05:46+00:00,425.25,406.38,411.44,432.84,435.54,438.80,444.53,437.04,434.15,439.62,436.19,422.48,428.97,426.34,426.01,433.34,431.04,428.63,423.96,435.00,437.59,426.45,425.40,437.69,420.06,434.01,446.50,445.04,,,,,,,,,,,,,,436.14,405.86,406.95,L8
2014-05-15 22:09:32+00:00,422.69,404.79,416.93,432.92,430.83,426.76,435.51,,,,,,,429.10,428.05,429.49,422.50,424.71,422.36,436.54,429.30,,,,,,430.54,436.47,417.49,416.20,417.98,419.58,426.19,438.04,443.50,,,,,,452.91,444.92,397.22,374.76,L7
2014-05-23 22:11:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.85,433.56,443.30,434.49,444.21,428.00,380.24,,401.00,L8
2014-05-24 22:03:23+00:00,403.89,388.13,389.96,397.82,403.28,381.68,388.88,,,,,403.70,398.09,403.40,402.18,405.10,396.22,391.38,386.74,,,,,,,391.23,386.74,384.04,389.09,379.00,,380.08,393.11,405.56,412.16,,,,,421.17,414.51,402.68,408.90,405.97,L7
2014-05-31 22:09:36+00:00,,,,,,414.40,413.59,410.10,411.30,423.17,418.09,403.81,409.36,,,,,,,401.71,401.54,404.51,408.41,414.52,400.14,414.69,420.96,,,,,,,,,,,,,,,,,,L7
2014-07-02 22:09:43+00:00,390.82,360.69,370.60,403.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2014-07-27 22:03:38+00:00,418.93,404.96,405.83,423.95,,,,405.14,420.75,424.17,423.44,414.88,421.85,423.27,413.25,419.69,419.29,,,,,406.64,407.23,411.06,394.81,402.04,419.49,423.24,410.81,,418.64,,,,,,,,,,,,,,L7
2014-08-20 22:06:06+00:00,392.49,371.35,382.96,398.68,394.33,386.61,389.85,380.03,388.46,389.30,392.28,405.34,410.23,402.78,403.12,389.35,380.74,370.53,366.97,362.40,364.50,381.00,393.82,387.59,386.89,379.96,,,373.17,376.46,379.06,387.00,391.45,395.76,388.64,,396.95,398.75,413.29,413.68,413.62,402.76,432.26,440.23,L8
2014-08-27 22:12:17+00:00,417.25,400.74,408.61,417.96,417.27,420.11,426.10,426.08,431.58,435.28,435.03,424.03,430.02,430.30,421.95,426.45,419.25,419.72,,,418.38,417.17,414.78,420.30,402.48,419.28,430.83,425.03,413.38,416.23,427.40,,,427.10,,430.07,424.52,423.53,434.52,433.94,447.80,,419.95,426.10,L8
2014-09-04 22:09:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.11,,375.11,,,L7
2014-09-29 22:03:52+00:00,391.15,386.19,,,,,389.17,392.17,400.73,412.74,402.23,404.76,398.25,395.15,401.31,393.37,379.52,,,,392.67,392.41,384.91,,372.02,,,,380.63,387.09,396.46,,,,,418.93,412.98,410.01,419.58,433.90,444.50,432.42,448.11,,L7
2014-10-31 22:04:11+00:00,394.05,377.65,382.13,396.79,394.51,,,,397.42,400.12,397.05,395.11,387.92,390.94,394.82,391.18,382.87,382.43,380.08,,,,,,388.76,,,,356.47,365.87,372.95,385.33,393.37,,,,,442.29,440.58,441.15,419.07,404.68,,,L7
2014-11-08 22:06:16+00:00,425.93,401.04,397.14,426.83,420.02,422.29,413.52,419.32,421.04,428.40,427.19,415.14,428.88,431.50,425.08,428.24,421.23,,424.27,,416.20,411.93,418.59,416.30,405.89,413.47,424.18,420.54,,,413.37,422.89,425.63,406.35,416.44,420.97,403.32,405.28,423.37,425.85,445.22,438.35,,432.76,L8
2014-11-15 22:12:25+00:00,385.29,376.38,383.15,386.77,395.25,398.75,391.06,384.03,382.65,379.22,369.38,373.69,394.81,405.55,401.75,387.82,380.66,383.97,388.49,384.35,379.70,385.51,386.93,378.41,385.82,372.75,359.87,354.48,357.77,367.63,378.36,396.93,398.93,403.76,393.47,396.67,401.86,417.95,429.06,442.98,432.46,386.70,458.68,,L8
2014-12-01 22:12:24+00:00,,366.30,368.66,382.79,394.71,399.19,392.88,385.60,391.59,385.32,380.72,382.50,386.84,401.30,405.14,389.46,376.66,388.42,397.09,386.81,371.64,371.07,377.76,378.66,378.15,358.63,356.58,357.49,355.07,356.12,372.54,396.10,401.06,400.47,386.81,391.13,402.43,413.00,425.23,434.31,429.50,418.47,411.81,472.46,L8
2014-12-02 22:04:24+00:00,,,,,413.84,414.65,410.10,404.18,403.70,393.26,390.19,394.21,402.15,402.23,,,,,416.71,414.75,396.85,391.98,398.56,399.62,394.42,383.80,380.70,373.81,,,,,416.02,408.48,409.49,416.61,419.44,426.37,440.48,442.87,441.47,,,,L7
2014-12-18 22:04:33+00:00,396.16,381.50,385.65,397.72,412.44,409.24,,,,390.97,386.87,386.22,401.13,413.26,418.29,405.97,393.81,392.73,410.90,410.36,,,,396.46,391.47,378.96,380.70,383.55,373.14,373.46,391.42,413.20,412.03,405.90,,,,417.58,429.63,432.16,433.75,417.53,406.84,416.88,L7
2015-01-03 22:04:34+00:00,420.47,397.61,403.37,,,,429.35,426.24,421.34,407.76,410.79,,377.59,411.88,415.57,434.37,425.71,,,,,409.54,410.44,415.88,402.89,416.29,415.35,419.24,403.34,400.03,393.84,,,,,431.45,427.27,423.95,430.69,441.83,457.06,443.06,420.23,426.03,L7
2015-01-10 22:10:47+00:00,,,,,411.95,419.89,408.37,402.45,391.34,392.46,392.71,395.31,,,,,,,399.03,416.54,401.92,395.54,389.24,388.34,395.85,385.11,,,,,,,419.07,407.92,413.23,,418.75,428.61,445.09,448.21,,,,,L7
2015-01-19 22:04:34+00:00,411.30,390.09,,,,,418.27,417.77,407.45,415.63,415.54,410.76,425.53,424.32,425.24,423.39,,,,,418.16,411.59,416.98,417.29,391.69,415.16,423.13,415.96,399.32,401.55,,,,,405.03,386.98,362.54,,,,412.68,417.47,,,L7
2015-02-04 22:04:43+00:00,,,,,421.97,426.40,429.73,426.52,422.37,417.79,421.28,415.20,420.74,423.24,,,,,424.08,431.33,418.00,411.63,416.71,422.32,393.43,413.63,418.24,418.51,,,,,414.67,408.77,414.02,407.30,381.87,400.27,416.75,421.06,450.46,,,,L7
2015-02-12 22:05:51+00:00,400.63,386.55,380.99,398.15,393.08,405.77,409.03,,,,388.39,395.64,397.60,399.27,402.73,397.33,398.92,401.24,403.07,397.94,401.32,400.77,389.77,376.94,371.26,368.67,372.14,376.70,383.70,371.24,373.60,385.33,398.87,410.76,409.04,408.25,416.47,431.03,438.80,448.16,442.40,410.67,,,L8
2015-02-28 22:05:48+00:00,403.99,388.45,388.99,401.92,406.21,411.15,414.38,411.63,409.92,405.88,402.18,397.58,358.40,382.88,,,,381.89,412.01,420.28,411.89,413.09,407.46,398.04,388.71,378.25,387.04,401.89,407.50,385.34,387.40,398.82,410.23,416.13,415.87,414.96,410.86,425.73,433.41,437.77,439.33,432.12,449.11,455.10,L8
2015-03-24 22:05:04+00:00,,,,398.35,405.37,402.51,409.51,412.25,415.26,413.63,411.25,401.49,405.57,405.84,,,,396.81,394.20,395.58,398.91,392.39,391.80,395.40,398.17,398.95,394.89,,,,,392.73,404.44,412.56,413.85,414.10,420.77,431.40,427.52,425.42,438.78,,,,L7
2015-04-01 22:05:25+00:00,403.68,386.54,389.05,405.71,405.99,405.80,405.83,405.18,404.30,408.79,402.76,399.77,401.20,405.03,399.33,396.28,398.32,400.46,404.87,406.56,410.90,410.05,407.75,402.49,391.06,398.41,411.48,403.63,395.50,397.28,396.95,398.62,411.06,,,,,,,,,,,,L8
2015-04-24 22:11:32+00:00,398.23,394.27,402.14,406.08,402.90,411.69,407.14,406.90,420.69,430.73,427.48,426.69,414.12,407.89,411.76,410.39,414.62,411.44,398.17,396.43,412.45,421.63,428.48,426.09,431.01,412.40,395.72,395.92,400.08,397.04,399.32,410.72,418.69,433.01,425.66,421.44,434.74,452.52,464.60,,458.29,,,,L8
2015-04-25 22:05:18+00:00,394.63,379.82,389.49,395.70,403.24,399.32,398.91,387.64,412.00,413.67,,,,396.04,401.36,400.58,402.18,394.38,392.37,386.60,405.54,419.97,422.59,412.90,,,,,384.71,384.46,384.19,397.58,409.56,420.07,417.39,416.32,420.58,430.99,,,,426.58,474.34,,L7
2015-07-05 22:11:54+00:00,,,,,,384.23,382.31,392.06,398.34,384.18,387.78,386.84,382.65,,,,,,,374.87,370.83,376.12,379.78,378.98,359.82,362.28,365.17,354.74,,,,,,,,,,,,,,,,,L7
2015-07-06 22:05:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.51,377.76,,,,,,,,,,,,,,,L8
2015-07-29 22:11:49+00:00,403.55,375.44,379.38,385.97,382.06,391.04,388.04,395.97,398.10,395.21,402.04,399.04,393.44,394.08,383.51,389.63,393.24,392.94,388.66,387.99,382.65,385.15,388.64,392.72,368.87,387.23,384.77,,,,,,,,,,,,,,,,,,L8
2015-08-15 22:05:52+00:00,390.90,379.19,380.71,393.98,395.66,403.74,402.28,405.59,407.27,406.98,,,,,405.09,406.36,399.60,397.17,404.21,408.75,397.25,396.35,392.36,401.87,,,,,373.04,374.64,382.32,393.92,403.58,391.80,403.52,402.48,388.55,382.55,,,,413.98,,397.03,L7
2015-09-24 22:06:01+00:00,385.34,360.69,364.15,374.71,379.94,382.18,385.77,385.73,390.64,398.03,396.56,400.22,392.50,390.93,392.12,393.59,386.14,379.86,382.19,378.79,384.12,389.54,378.56,376.03,378.38,358.76,345.51,339.11,341.29,363.17,377.52,381.63,390.48,395.41,387.76,391.09,387.37,395.50,408.84,413.03,412.14,397.18,,422.52,L8
2015-10-01 22:12:13+00:00,386.54,368.62,374.36,384.64,382.28,389.74,395.53,413.11,417.14,425.45,407.77,398.38,400.25,397.92,398.16,392.41,391.50,391.45,393.10,391.63,388.45,389.48,392.07,393.68,381.81,380.59,374.29,371.06,364.74,374.93,381.96,403.92,414.11,390.71,399.35,395.58,371.10,384.11,358.75,,404.12,,456.43,,L8
2015-11-11 22:06:08+00:00,407.59,388.22,394.71,402.40,401.84,413.99,416.59,417.53,411.73,418.97,418.10,414.03,426.03,419.80,412.08,412.56,412.18,410.78,410.20,417.68,403.89,393.54,399.74,407.21,396.93,408.14,411.15,408.44,392.12,391.89,396.97,401.03,407.10,403.75,406.81,383.91,370.16,378.63,397.62,389.86,414.23,410.29,,423.72,L8
2015-11-18 22:12:21+00:00,385.24,373.36,375.96,378.71,385.18,389.85,391.86,388.50,395.28,401.65,395.86,398.67,395.21,393.32,388.57,382.55,385.46,380.68,374.88,372.28,382.10,381.11,372.44,377.02,397.84,382.80,362.14,361.47,365.28,361.28,357.60,374.39,379.69,392.90,402.60,400.70,401.70,413.74,415.61,438.99,434.18,410.37,,,L8
2015-12-05 22:07:02+00:00,391.39,379.44,,,,396.60,401.47,398.28,404.40,406.61,403.37,403.08,397.48,389.97,400.58,396.80,,,,,404.00,396.02,384.41,382.63,403.79,388.93,371.97,366.04,370.16,374.23,,,,,402.23,414.23,414.09,417.38,415.60,412.62,407.13,395.09,,,L7
2015-12-21 22:07:18+00:00,400.43,388.75,389.48,397.03,393.78,,,,,408.73,400.56,406.01,396.30,394.75,402.89,405.23,405.46,386.70,383.50,,,,,389.12,398.61,397.15,390.15,375.89,384.27,389.33,396.31,386.45,377.72,,,,,444.64,415.72,410.83,416.91,406.88,433.00,440.99,L7
2015-12-29 22:06:09+00:00,,,,,388.10,382.47,390.38,396.73,396.37,396.75,386.58,391.63,390.02,389.26,388.74,391.66,388.35,381.12,380.95,388.26,398.30,393.09,384.31,384.24,382.50,386.31,388.05,381.56,367.97,370.03,379.70,375.66,372.64,371.09,391.13,409.70,413.92,408.51,402.12,395.32,385.91,393.00,423.30,439.25,L8
2016-01-22 22:07:45+00:00,,393.77,394.50,404.24,407.22,405.15,407.79,409.78,404.88,412.71,415.53,,,,400.16,406.28,405.14,402.32,402.88,,,,,,,,,,,,,,,,,,405.37,,,,,,,,L7
2016-01-30 22:06:05+00:00,,411.20,415.98,426.98,417.19,402.45,416.39,419.96,430.55,421.70,409.53,411.89,408.72,403.89,412.72,418.79,413.74,416.57,416.76,407.54,415.69,419.90,406.93,397.82,418.45,411.95,405.85,395.26,394.95,396.92,413.95,,422.31,409.01,408.30,424.47,,,,,437.90,,,,L8
2016-03-01 22:14:10+00:00,387.81,389.67,383.78,393.78,397.92,387.73,,,,,,,397.50,390.60,394.73,399.38,390.08,391.11,392.64,394.02,,,,,,,382.41,374.57,371.40,370.04,369.48,385.92,399.24,405.51,,,,,,,459.80,430.64,411.94,,L7
2016-03-26 22:08:11+00:00,405.93,389.90,,,,,,,,,,,,,,,,,,409.49,406.83,401.08,401.73,405.09,397.22,406.85,408.69,398.72,385.66,378.91,,,,,413.86,407.66,401.17,401.00,395.40,402.22,445.37,456.21,426.85,,L7
