dates,nzd0202-0000,nzd0202-0001,nzd0202-0002,nzd0202-0003,nzd0202-0004,nzd0202-0005,nzd0202-0006,nzd0202-0007,nzd0202-0008,nzd0202-0009,nzd0202-0010,nzd0202-0011,nzd0202-0012,nzd0202-0013,nzd0202-0014,nzd0202-0015,nzd0202-0016,nzd0202-0017,nzd0202-0018,nzd0202-0019,nzd0202-0020,nzd0202-0021,nzd0202-0022,nzd0202-0023,nzd0202-0024,nzd0202-0025,nzd0202-0026,nzd0202-0027,nzd0202-0028,nzd0202-0029,nzd0202-0030,nzd0202-0031,nzd0202-0032,nzd0202-0033,nzd0202-0034,nzd0202-0035,nzd0202-0036,nzd0202-0037,nzd0202-0038,nzd0202-0039,nzd0202-0040,nzd0202-0041,nzd0202-0042,nzd0202-0043,satname
2004-08-24 21:49:18+00:00,428.45,421.68,426.05,436.06,442.19,439.86,439.34,436.67,439.47,445.58,440.23,441.03,444.16,450.30,448.21,449.10,447.38,448.86,452.23,453.31,455.45,455.31,454.05,447.53,443.90,436.43,434.88,434.89,435.74,427.50,422.76,421.84,417.32,404.00,380.75,350.81,312.25,266.81,247.14,164.48,325.66,318.32,87.30,90.96,L5
2004-09-17 21:54:39+00:00,429.59,421.64,425.19,433.44,439.02,437.44,437.72,436.57,439.35,444.02,438.53,438.90,442.05,449.11,449.10,450.22,446.75,448.91,450.26,451.16,452.81,451.21,448.91,443.32,442.39,435.67,434.00,432.75,436.56,427.25,425.95,429.15,420.65,403.15,379.27,350.09,312.75,271.39,254.01,186.66,325.66,318.32,105.58,100.82,L7
2004-09-25 21:50:07+00:00,429.99,421.15,423.81,431.43,437.26,435.89,436.72,437.29,440.53,445.06,439.05,437.76,440.29,447.79,448.23,449.96,446.21,447.55,447.80,448.68,450.14,448.66,448.87,443.32,442.39,435.67,433.08,431.86,435.15,425.35,425.75,429.50,421.70,402.71,376.56,348.92,312.48,276.12,256.22,214.51,325.66,318.32,126.47,112.53,L5
2004-10-02 21:56:26+00:00,430.43,421.55,424.57,431.96,437.15,436.18,437.65,439.19,443.03,445.95,438.76,437.32,439.31,446.60,449.60,451.64,447.94,447.85,447.42,447.50,449.59,448.37,448.78,443.38,442.43,436.97,435.26,434.73,440.52,431.04,431.34,436.78,428.21,406.94,379.26,349.15,312.40,282.14,263.80,221.64,325.66,318.32,126.47,112.53,L5
2004-10-10 22:00:44+00:00,430.24,422.28,424.49,431.98,437.63,435.78,436.83,439.22,443.72,445.69,438.68,436.11,438.48,445.21,449.38,450.59,446.84,447.49,448.27,447.44,448.67,447.11,447.66,441.27,440.42,435.98,437.14,437.22,441.26,432.32,431.81,435.96,428.21,406.94,379.26,349.15,312.40,282.51,264.47,220.54,325.66,318.32,125.91,113.26,L7
2004-10-18 21:56:47+00:00,429.92,423.32,425.69,432.30,436.73,435.36,438.12,441.18,444.81,446.58,438.64,435.45,436.93,439.90,444.25,448.75,442.71,446.97,446.94,445.94,447.81,443.19,446.58,439.95,439.24,436.17,438.11,438.88,444.27,436.25,435.32,439.05,430.46,408.99,382.68,347.66,311.53,283.35,268.91,226.24,325.66,318.32,125.91,122.03,L5
2004-10-26 22:01:00+00:00,430.06,423.37,425.01,431.76,435.99,434.34,437.22,440.31,445.00,446.40,438.43,435.55,436.15,438.50,443.42,448.76,442.77,446.34,445.08,443.20,443.79,438.69,441.34,434.86,435.86,433.95,438.19,440.04,446.72,438.78,436.53,440.03,428.29,405.99,378.91,340.37,305.24,282.14,266.02,226.24,323.86,329.69,125.91,126.04,L7
2004-10-27 21:50:47+00:00,430.38,423.05,424.68,431.38,435.53,433.45,436.35,440.28,446.19,447.97,439.84,436.37,436.48,438.59,443.24,447.91,442.23,444.49,443.29,441.31,442.50,437.82,441.75,435.14,436.44,434.20,439.07,440.93,446.39,437.71,434.36,436.01,424.70,403.20,375.34,340.27,303.64,280.85,263.03,226.24,323.86,329.69,125.91,126.04,L5
2004-11-03 21:57:06+00:00,433.66,425.67,427.21,434.23,437.56,434.17,437.64,442.04,448.03,450.11,441.77,437.92,436.48,438.59,443.24,447.91,442.23,444.49,443.29,441.31,442.50,436.13,442.96,437.81,438.97,438.11,443.43,446.18,452.49,442.62,438.17,439.45,424.70,408.71,380.77,346.86,303.64,280.85,263.03,226.24,323.86,329.69,125.91,126.04,L5
2004-11-04 21:54:55+00:00,433.66,427.66,429.55,434.23,437.56,434.17,438.86,443.50,449.45,451.90,443.47,439.44,437.87,439.81,444.83,449.47,443.33,444.49,443.29,441.31,442.50,438.92,445.19,439.98,441.24,441.46,446.68,449.62,455.41,445.37,439.60,439.45,424.70,408.71,380.77,351.89,303.64,280.85,263.03,226.24,323.86,329.69,125.91,126.04,L7
2004-12-06 21:55:11+00:00,435.51,428.22,429.35,436.66,439.39,437.26,441.41,442.68,448.56,451.90,444.65,441.00,439.03,440.71,445.82,448.84,443.61,444.75,439.59,437.03,439.88,435.90,442.81,437.97,441.24,442.03,446.99,450.92,456.25,447.90,442.56,437.40,422.29,407.51,382.28,350.46,300.69,280.85,261.18,226.24,335.21,329.69,125.91,126.04,L7
2005-02-08 21:55:35+00:00,440.18,430.46,432.69,439.05,439.02,437.99,444.60,450.44,457.01,458.82,450.58,443.92,440.43,440.93,446.49,449.32,442.94,442.20,434.85,432.76,437.58,435.36,443.30,437.93,441.71,442.08,447.58,451.80,455.41,447.51,441.29,435.47,422.29,407.51,382.28,350.46,300.95,279.83,258.63,226.24,335.21,329.69,125.91,126.04,L7
2005-02-24 21:55:41+00:00,439.45,433.69,436.62,442.49,442.63,439.67,444.78,448.48,456.34,460.41,452.92,447.43,443.42,442.15,447.91,449.91,442.30,441.15,434.51,432.70,437.26,436.20,444.81,441.40,443.78,444.32,451.83,456.29,458.65,452.26,441.66,435.71,420.48,409.55,382.74,354.73,303.41,283.37,256.98,226.24,346.56,,134.86,129.24,L7
2005-03-04 21:52:52+00:00,438.43,433.90,436.70,443.26,443.07,439.24,443.89,447.32,455.62,460.06,452.88,447.23,443.09,442.55,448.39,449.69,441.92,441.27,436.48,435.32,438.67,437.73,444.26,441.72,443.77,443.92,451.01,456.46,459.48,452.90,441.34,434.77,417.99,406.77,383.04,355.86,308.31,285.69,256.98,226.24,346.56,,134.86,129.24,L5
2005-03-11 21:59:07+00:00,438.10,433.64,436.44,443.54,443.96,439.92,443.78,446.77,454.88,459.93,453.02,447.09,443.10,442.73,448.15,449.68,442.06,441.18,437.46,435.84,438.56,437.52,443.99,440.89,443.17,443.17,451.18,456.44,458.76,452.52,440.78,433.06,416.43,404.03,379.21,353.88,308.31,285.53,257.03,222.01,346.56,,134.86,129.24,L5
2005-03-19 22:01:54+00:00,438.10,434.30,437.26,444.28,447.03,442.67,444.26,446.89,455.76,461.56,454.55,448.60,444.38,443.66,448.15,450.32,442.69,441.75,441.78,441.44,444.21,441.53,446.01,443.14,444.54,444.72,453.12,459.30,458.76,452.52,441.95,433.02,417.73,406.45,384.38,358.58,315.08,287.52,258.85,227.52,346.56,,141.44,129.24,L7
2005-04-05 21:53:07+00:00,437.65,435.06,439.47,447.11,451.67,446.92,445.71,445.72,454.20,462.72,456.84,450.14,445.12,443.21,447.00,449.21,440.39,440.75,442.35,443.73,446.05,441.18,444.97,442.42,443.13,443.04,452.47,459.48,458.99,452.16,441.22,431.13,414.54,405.01,381.65,359.10,319.32,287.14,259.52,222.88,346.56,,143.26,133.96,L5
2005-04-12 21:59:19+00:00,438.96,435.18,440.72,449.39,452.72,448.50,445.64,444.45,453.60,463.15,459.63,452.91,446.84,444.90,448.29,450.47,440.95,441.85,444.10,446.73,448.59,442.15,446.21,443.46,445.18,444.51,455.09,461.93,461.55,455.26,443.42,432.93,416.33,404.30,381.70,361.02,323.75,293.75,265.11,229.07,346.56,,158.79,140.22,L5
2005-04-13 21:55:36+00:00,438.77,434.90,440.53,449.51,452.35,448.65,445.10,443.12,453.60,463.15,459.63,452.91,446.90,445.52,448.87,450.28,441.23,442.68,445.22,449.03,451.08,442.89,446.21,443.46,445.18,444.51,454.03,461.25,461.51,455.76,444.01,433.56,416.95,404.03,381.49,361.34,323.75,293.75,265.11,233.84,346.56,,149.35,132.77,L7
2005-04-21 21:53:10+00:00,438.71,434.31,439.61,449.15,452.74,448.25,444.14,440.71,451.45,461.34,459.39,453.84,447.44,447.88,452.58,451.58,444.86,442.68,445.22,449.03,451.08,445.07,446.40,444.06,445.92,444.90,454.28,462.19,462.46,453.48,440.59,429.83,412.68,401.05,378.77,360.78,324.81,295.04,265.34,227.32,346.56,,141.21,127.58,L5
2005-05-06 22:01:49+00:00,436.53,432.05,437.17,449.07,453.78,451.03,443.74,436.87,445.15,455.96,456.54,453.66,447.34,448.30,452.69,451.17,444.54,444.41,447.53,452.04,453.49,448.94,443.46,440.41,441.51,438.81,449.47,459.60,461.06,452.23,438.54,428.49,415.18,398.83,378.49,359.21,333.70,302.80,270.09,227.32,346.56,,141.21,127.58,L7
2005-08-19 21:55:20+00:00,434.02,432.99,438.10,449.62,453.31,450.33,443.01,437.56,444.87,456.09,456.07,452.62,446.57,447.76,453.53,452.13,445.40,445.58,450.85,456.56,456.33,450.24,446.35,443.04,442.67,438.72,450.60,461.17,462.94,455.20,440.55,433.32,418.99,402.16,379.15,362.05,340.69,311.87,282.60,227.32,,,141.21,127.58,L7
2005-09-04 21:55:11+00:00,438.21,434.03,438.92,450.18,454.19,452.09,443.41,438.64,445.66,456.31,455.95,455.85,450.57,451.30,456.60,453.21,447.45,447.01,451.60,457.92,458.10,451.31,449.04,443.56,443.59,440.38,453.04,461.14,462.20,454.47,442.30,436.71,420.91,403.88,378.43,360.48,344.41,319.97,286.87,239.47,,,155.28,138.82,L7
2005-09-19 22:00:20+00:00,433.98,429.86,434.86,447.21,451.18,450.82,443.59,437.46,443.73,455.10,453.52,454.09,449.38,448.19,450.67,445.33,441.17,442.98,448.62,456.85,456.99,448.92,446.27,440.03,440.48,435.32,444.70,451.35,454.26,455.71,430.62,440.28,424.76,408.22,381.55,363.61,344.02,325.98,296.67,247.19,,,155.28,138.82,L5
2005-09-28 21:54:08+00:00,434.13,431.03,436.42,447.81,450.22,450.51,444.59,439.29,444.34,454.39,452.60,452.78,448.85,448.65,450.38,445.17,441.51,443.50,450.21,458.70,458.58,450.61,445.44,439.62,438.75,433.45,442.17,449.28,453.52,455.73,436.36,441.60,428.05,411.17,385.93,367.28,346.14,328.53,299.48,250.99,,,160.09,145.58,L5
2005-10-22 21:55:15+00:00,432.10,434.66,437.58,446.79,445.96,446.96,447.32,447.38,449.36,454.83,448.99,451.53,448.68,449.45,445.59,441.96,447.17,447.27,452.52,458.47,457.87,453.26,445.44,438.00,437.38,433.33,432.16,437.15,441.02,458.07,442.35,451.26,441.91,427.13,407.26,385.35,358.27,342.58,320.94,285.10,,,198.66,169.20,L7
2005-11-15 21:54:26+00:00,436.69,436.46,436.93,445.65,444.11,445.10,447.39,447.09,450.16,457.31,451.91,453.01,452.35,451.98,448.09,445.40,448.88,449.38,454.87,459.21,456.35,449.02,444.22,437.81,437.68,433.78,436.79,441.78,443.62,456.10,442.67,450.99,442.24,429.26,407.90,389.80,363.03,346.62,320.61,285.52,,,190.51,159.35,L5
2005-11-22 22:00:47+00:00,436.22,438.81,439.52,446.78,443.69,444.38,448.39,448.69,449.71,456.18,450.80,451.97,452.53,450.77,446.81,446.93,451.10,452.62,456.91,458.15,456.18,449.60,442.83,436.93,437.50,435.80,438.56,441.31,442.89,453.67,442.38,448.58,439.97,427.94,409.24,389.85,361.10,343.28,316.38,287.78,,298.95,190.51,159.35,L5
2006-01-10 21:55:52+00:00,436.22,438.81,440.95,447.92,444.74,444.83,448.22,449.45,450.87,457.17,451.72,452.35,452.53,450.77,446.81,446.93,451.30,452.62,456.91,458.15,456.18,449.60,442.83,436.61,436.99,435.33,435.58,441.31,442.89,453.67,440.58,448.58,439.97,425.64,407.86,389.99,360.97,343.84,317.88,286.50,,298.95,190.51,159.35,L7
2006-02-03 21:56:19+00:00,436.22,438.81,443.37,451.21,449.44,447.22,448.86,451.64,453.03,459.68,454.73,454.37,453.31,452.79,449.51,450.53,453.87,457.84,462.80,458.15,461.02,453.96,446.72,440.58,440.47,438.33,438.58,444.49,447.00,456.07,444.26,450.27,442.49,429.93,414.33,396.84,360.97,343.84,317.88,286.50,337.24,311.88,190.51,159.35,L5
2006-02-27 21:56:07+00:00,436.22,439.43,444.02,452.06,450.81,448.42,450.53,452.47,453.65,460.81,456.34,454.37,453.31,452.79,449.51,449.81,453.80,458.50,462.79,456.16,459.92,453.06,444.93,439.32,439.74,438.33,438.58,444.49,447.00,455.44,446.13,449.95,441.39,429.83,415.46,400.22,363.39,345.83,321.70,286.50,337.24,311.88,190.51,159.35,L7
2006-03-15 21:56:08+00:00,432.93,438.39,443.96,451.76,450.81,448.42,451.22,451.73,452.18,459.65,455.81,454.33,454.15,452.36,449.76,451.96,455.54,459.59,462.79,456.16,459.92,453.59,444.59,439.52,439.80,438.53,438.29,442.56,444.25,453.13,445.82,449.06,441.39,429.83,415.46,399.35,363.22,345.86,317.85,281.66,337.24,311.88,189.79,161.82,L7
2006-03-31 21:56:06+00:00,440.14,440.94,447.85,456.28,455.57,450.02,452.62,452.11,452.65,460.40,458.20,458.20,459.78,458.64,457.01,461.40,464.49,473.82,472.51,456.79,461.37,455.97,450.03,444.34,445.82,444.25,446.76,452.51,452.04,452.31,450.31,448.96,440.76,430.48,415.20,399.60,364.93,346.99,319.65,285.81,337.24,311.88,201.33,163.63,L7
2006-04-07 22:02:15+00:00,440.14,438.00,444.22,456.28,455.57,450.02,451.72,450.65,450.91,457.62,458.20,458.20,459.78,458.64,457.01,461.40,462.34,469.35,468.68,455.18,458.96,454.52,448.89,443.91,445.82,444.25,446.76,452.51,452.04,452.31,448.49,444.53,438.40,429.54,413.50,397.71,364.66,346.99,319.65,285.81,337.24,311.88,201.33,163.63,L7
2006-04-15 22:03:54+00:00,439.45,435.40,441.69,454.26,455.32,450.40,451.00,450.06,451.13,457.60,457.25,457.25,458.89,458.54,456.83,459.70,460.78,465.39,465.50,453.95,458.06,454.44,449.54,444.01,446.18,443.82,446.49,450.90,450.31,450.17,446.79,441.68,436.44,428.26,411.73,396.14,362.73,344.74,320.68,285.45,337.24,311.88,205.00,169.75,L5
2006-05-26 21:58:18+00:00,437.48,426.82,439.77,459.89,465.17,458.21,451.77,449.59,451.88,457.53,458.46,458.10,459.19,461.44,460.93,461.11,458.44,463.81,467.04,449.69,460.80,457.36,455.54,448.02,449.74,443.54,445.82,452.58,452.62,451.72,444.90,440.10,437.34,429.93,413.25,398.45,363.35,347.79,320.26,282.94,337.24,324.80,215.26,179.78,L5
2006-10-16 22:01:43+00:00,,,423.20,434.89,435.98,434.03,436.36,437.20,435.96,435.83,433.84,,,,,,,452.15,455.77,451.75,445.39,456.42,453.99,459.55,459.65,,,,,,,422.35,417.86,421.65,414.16,399.80,384.17,378.23,313.78,,,,,,L7
2006-11-02 22:00:20+00:00,,,423.20,434.89,435.98,434.03,436.36,437.20,435.96,435.83,433.84,449.55,444.97,431.38,450.49,460.22,464.27,460.35,462.30,462.05,457.56,461.04,457.99,461.73,462.52,464.65,467.86,464.42,454.67,449.51,440.16,429.42,425.49,426.23,420.44,408.38,394.56,386.62,352.07,355.82,328.37,286.64,294.56,293.90,L5
2007-01-04 22:02:25+00:00,,,423.20,434.89,435.98,434.03,436.36,438.61,436.13,439.45,440.46,451.13,450.71,439.95,449.26,460.22,464.27,460.35,462.30,462.05,457.56,457.57,456.03,457.32,462.21,456.76,463.06,461.19,452.91,449.51,440.16,429.42,425.49,426.23,420.44,406.97,393.93,388.33,382.21,351.88,324.60,295.03,306.46,300.67,L7
2007-01-20 22:02:27+00:00,415.35,418.95,428.11,444.06,446.29,434.03,436.36,438.61,436.13,439.45,440.46,453.46,454.52,445.72,450.73,453.54,457.66,459.57,466.35,462.05,457.56,457.57,456.03,457.32,462.21,454.94,461.29,457.39,450.30,443.49,441.54,436.38,436.36,426.23,420.44,406.97,393.93,388.33,382.21,354.20,324.44,299.09,313.76,301.46,L7
2007-01-29 21:56:21+00:00,414.18,415.98,426.61,444.06,446.29,434.03,436.36,437.45,436.61,440.23,436.94,446.70,450.24,443.71,447.78,448.32,451.12,459.57,466.35,462.05,457.56,457.57,456.03,457.32,462.21,454.94,461.29,457.39,450.30,443.49,434.98,434.54,436.36,426.23,420.44,401.32,390.34,388.33,382.21,354.20,324.44,299.09,313.76,301.46,L7
2007-02-13 22:07:11+00:00,414.18,415.98,426.61,444.06,446.29,434.03,436.36,437.45,422.68,432.89,434.36,441.62,449.22,447.10,448.70,448.91,451.75,457.28,461.83,464.21,460.62,457.11,455.27,457.32,462.21,454.94,463.97,462.07,455.44,446.38,438.03,437.24,441.81,437.41,426.20,402.86,390.96,391.11,382.88,355.28,322.45,295.11,313.76,298.13,L5
2007-03-02 21:56:31+00:00,421.41,421.20,429.80,439.10,435.15,415.19,423.45,436.12,422.68,432.89,434.36,441.62,449.22,447.10,448.70,448.91,451.75,457.28,461.83,464.21,461.89,457.56,455.00,455.15,462.21,454.94,463.97,461.32,456.50,449.29,438.09,437.51,442.78,440.06,426.09,403.58,389.83,391.11,382.88,355.28,316.86,293.54,311.63,294.78,L7
2007-04-10 22:02:44+00:00,422.47,426.55,433.52,443.11,436.29,415.19,423.45,436.12,422.68,432.89,434.36,441.62,451.12,448.19,448.71,452.01,454.95,458.12,460.12,463.37,461.89,457.56,455.00,455.15,462.21,454.94,463.50,462.37,456.52,449.32,440.74,439.53,442.68,440.06,426.09,403.58,389.83,391.11,387.63,355.28,316.86,291.22,311.63,294.78,L7
2007-04-19 21:56:31+00:00,424.89,427.89,437.14,446.41,438.82,413.76,416.53,430.65,418.75,430.82,434.53,441.62,451.12,448.08,448.76,451.44,453.17,456.74,460.18,464.30,465.70,456.91,453.87,452.69,463.48,454.94,463.50,462.37,458.12,450.66,442.21,443.08,447.37,445.51,428.61,408.03,393.41,395.41,387.63,355.28,317.22,291.99,312.13,293.99,L7
2007-09-25 22:05:12+00:00,429.97,432.11,436.77,446.68,441.75,435.33,433.18,427.97,434.34,440.67,443.50,431.99,443.15,443.57,444.15,447.43,448.65,448.69,450.92,454.63,453.16,443.31,444.65,446.33,446.23,441.79,454.97,455.62,457.59,449.80,445.85,445.56,441.17,441.58,426.84,426.94,413.44,413.74,403.01,385.69,340.37,305.41,314.14,304.91,L5
2007-09-26 21:55:47+00:00,430.75,432.21,437.37,449.44,446.12,442.28,441.06,427.97,434.34,440.67,443.50,437.35,441.94,442.62,443.50,446.68,449.11,450.65,454.83,457.30,456.55,443.31,444.65,446.33,446.23,448.09,456.94,455.63,457.51,451.57,446.99,447.52,445.26,447.41,434.14,426.94,413.44,413.74,403.01,390.38,351.31,316.74,314.14,318.11,L7
2007-12-31 21:56:23+00:00,431.38,426.50,434.37,447.02,446.31,445.43,448.21,452.34,459.99,459.96,447.66,442.92,440.43,434.70,438.07,436.86,445.32,448.79,452.91,458.87,461.10,433.46,451.02,454.42,460.68,461.02,467.79,449.65,452.87,449.73,445.70,452.61,463.40,449.39,439.09,427.36,421.20,413.74,404.14,390.38,367.43,345.34,,332.15,L7
2008-02-01 21:56:21+00:00,427.05,424.47,433.81,446.51,445.35,445.43,448.21,452.34,455.02,459.82,451.72,446.07,444.85,438.59,435.78,431.83,440.98,444.83,449.41,458.87,461.10,433.46,451.02,451.92,454.43,454.69,462.16,451.34,450.38,445.85,442.03,449.64,459.97,449.39,439.09,427.36,434.57,434.73,415.31,397.26,371.91,341.31,334.87,335.80,L7
2008-02-24 22:02:26+00:00,426.57,423.86,433.81,446.51,445.35,445.43,448.21,440.56,447.69,452.82,447.16,444.60,445.61,440.05,436.29,432.49,440.98,444.83,449.41,458.87,461.10,432.94,443.86,445.46,447.65,449.12,457.19,447.08,447.56,443.94,442.03,449.64,459.97,449.39,439.09,428.59,431.35,429.47,415.60,399.78,370.32,337.22,332.57,335.80,L7
2008-04-05 21:56:10+00:00,425.71,422.35,436.62,447.07,445.46,440.61,443.96,440.54,444.87,450.25,447.43,447.76,449.77,444.55,436.94,431.53,437.32,437.27,442.20,463.74,474.28,432.43,445.32,441.20,445.66,445.37,452.06,439.95,436.30,434.37,437.60,449.89,473.50,,,429.82,427.17,425.85,410.98,403.39,377.65,338.65,343.99,327.77,L7
2008-05-14 22:02:12+00:00,425.71,418.04,430.53,445.96,445.46,440.61,443.96,440.54,444.87,450.25,447.43,447.76,449.77,444.55,436.94,431.53,437.32,437.27,442.20,463.74,474.28,432.43,445.32,441.20,446.00,442.77,448.61,439.21,436.56,434.26,437.06,447.57,473.50,,,429.82,427.17,425.85,410.98,406.92,377.65,338.65,343.99,327.77,L7
2008-06-08 21:55:50+00:00,425.71,418.04,430.53,435.72,435.19,422.47,443.96,440.54,444.87,440.32,447.43,439.11,449.77,444.55,427.29,427.38,429.71,437.27,430.00,430.27,474.28,432.43,445.32,441.20,446.00,442.77,448.61,439.21,436.56,428.99,431.71,442.88,461.24,434.84,,429.82,427.17,418.20,410.98,399.75,376.27,338.72,343.99,335.39,L7
2008-08-27 21:55:06+00:00,414.85,406.72,416.35,426.31,426.64,414.21,418.30,,437.13,422.06,444.56,424.95,433.38,433.33,419.12,422.20,419.04,423.75,416.72,404.30,417.18,418.73,,425.91,442.82,425.96,428.17,429.49,428.36,422.63,421.70,431.97,433.50,430.95,429.70,,408.66,399.07,390.27,396.59,377.62,345.37,366.82,334.64,L7
2008-09-19 22:01:04+00:00,414.85,405.14,412.15,422.85,423.97,414.09,412.98,407.60,437.13,422.06,444.56,424.95,433.38,432.17,418.18,419.88,417.73,420.40,416.42,408.76,418.68,418.73,,425.91,442.82,425.96,428.17,429.49,426.17,420.84,419.27,429.45,432.11,429.52,428.45,431.50,408.66,399.07,390.27,396.59,375.65,346.90,368.69,344.99,L7
2008-10-14 21:54:42+00:00,396.11,398.64,404.74,419.55,420.00,418.76,417.04,413.88,426.96,419.23,439.23,424.55,435.39,430.59,410.30,413.72,412.82,418.61,414.36,414.54,421.69,418.12,418.24,422.46,439.95,423.61,429.80,427.58,426.75,419.35,417.19,426.85,432.98,431.88,427.16,428.57,417.46,410.03,427.98,402.04,376.23,343.28,370.56,355.84,L7
2008-10-21 22:01:00+00:00,396.11,398.64,404.74,418.09,418.47,417.09,416.34,417.78,434.83,429.73,447.24,424.55,435.39,430.59,410.30,413.72,412.82,413.71,412.80,415.56,419.58,414.25,410.81,424.37,437.13,423.61,429.80,427.58,426.75,419.35,417.19,425.85,432.45,431.35,429.89,429.79,425.84,424.21,439.56,402.04,376.23,343.28,370.56,355.84,L7
2008-10-29 21:55:48+00:00,403.98,399.88,405.06,417.43,418.62,417.14,416.41,419.54,434.83,429.73,447.24,424.55,437.86,431.49,413.10,415.61,412.88,414.55,414.39,416.44,418.08,413.65,412.83,422.40,435.13,425.17,430.66,426.74,421.97,417.52,417.03,424.26,430.96,430.14,428.02,429.39,424.57,426.88,438.13,405.43,377.81,347.50,374.65,355.02,L5
2008-11-14 21:55:28+00:00,406.63,400.56,405.86,415.41,420.40,418.74,417.82,420.79,435.48,434.28,445.58,428.03,436.68,430.67,415.39,417.17,414.76,415.88,416.72,418.02,418.26,413.56,413.01,421.38,431.45,424.30,430.70,425.19,416.98,413.04,413.85,423.19,431.38,430.25,427.37,427.76,423.15,429.52,438.95,405.36,379.14,351.45,382.16,358.95,L5
2009-02-03 21:55:49+00:00,406.63,401.34,408.40,421.15,425.74,421.14,417.82,420.79,435.48,447.23,446.75,438.89,437.68,431.22,422.79,423.05,423.76,420.38,423.06,421.85,418.26,413.56,413.01,421.38,433.47,426.48,432.61,426.56,415.59,411.29,415.42,425.67,434.20,431.43,427.37,427.76,423.15,436.39,435.62,413.05,379.37,354.59,382.16,361.04,L7
2009-03-14 22:02:22+00:00,411.89,407.40,413.03,423.57,428.42,423.81,421.70,424.76,435.48,447.23,446.75,442.65,439.47,432.69,427.78,429.33,430.07,424.82,427.28,427.54,423.23,418.11,414.32,421.38,433.47,429.73,436.21,428.04,413.65,416.62,419.45,428.38,436.98,435.75,430.43,428.95,423.15,436.39,435.62,414.82,380.40,363.19,382.34,375.65,L7
2009-07-20 22:02:30+00:00,418.09,412.78,422.05,435.04,441.19,440.14,441.57,444.61,425.75,437.91,436.25,434.35,435.01,431.89,433.26,436.50,441.55,448.82,442.60,437.60,447.02,441.48,426.81,427.54,435.23,433.85,441.98,435.08,421.15,426.10,425.90,440.63,453.09,450.21,448.04,434.89,440.26,433.14,427.45,416.57,384.06,371.37,390.15,396.39,L7
2009-07-29 21:56:16+00:00,426.07,418.34,426.82,435.15,441.19,440.14,441.57,444.61,429.25,437.70,432.65,429.57,430.14,427.41,428.00,429.99,433.94,433.56,442.60,437.60,447.02,441.48,426.81,427.54,435.23,433.85,441.98,435.08,421.15,426.10,425.90,440.63,453.09,450.21,448.04,434.89,440.26,433.14,427.45,416.57,384.06,371.37,390.15,396.39,L7
2009-08-05 22:02:25+00:00,426.07,422.95,426.53,433.77,437.60,438.31,443.88,442.97,427.96,430.22,423.84,420.38,424.38,424.12,425.56,421.77,427.97,426.65,447.36,451.62,447.02,441.48,426.81,427.54,428.92,432.52,443.67,438.11,432.27,435.36,430.65,438.20,443.53,448.39,435.24,429.62,422.84,436.66,432.61,423.63,394.65,371.37,390.15,385.73,L7
2009-09-06 22:02:23+00:00,426.07,422.95,426.53,435.56,441.49,443.72,448.29,446.38,433.77,436.21,431.50,420.38,424.38,424.12,425.56,421.77,429.31,431.07,447.67,448.12,446.25,443.00,433.28,432.21,432.52,432.52,443.67,438.11,432.27,435.36,435.58,443.02,449.74,454.08,444.41,441.31,432.80,447.67,432.61,423.63,394.65,371.37,390.15,388.36,L7
2009-12-04 21:56:52+00:00,427.99,426.43,427.03,435.70,441.91,445.30,448.30,443.77,434.73,438.96,436.65,429.04,432.48,431.99,425.88,419.64,422.63,421.49,447.97,436.56,438.88,440.74,441.94,432.64,433.88,431.97,443.82,442.36,439.49,433.75,436.56,444.64,449.77,452.47,444.50,444.87,428.71,439.51,422.38,408.33,389.86,373.00,402.80,384.70,L7
2009-12-12 21:56:37+00:00,424.96,424.06,425.29,433.93,436.54,438.94,441.71,439.27,434.84,439.47,436.20,430.25,432.50,430.91,424.12,419.07,419.50,418.27,427.31,425.29,430.43,434.34,437.86,429.42,428.47,425.20,434.78,435.28,431.78,430.11,430.71,437.13,440.63,441.41,438.90,439.56,423.88,427.86,407.27,393.92,379.51,362.39,402.80,382.12,L5
2010-01-05 21:57:24+00:00,425.94,426.63,431.86,438.46,438.65,438.65,441.71,439.27,434.84,441.61,439.05,434.32,434.99,433.41,425.48,419.68,419.39,417.59,424.21,424.67,430.43,434.34,437.86,429.42,430.04,426.10,433.12,434.75,432.67,431.57,432.53,437.71,442.17,441.84,438.90,439.56,423.88,421.74,399.27,384.89,376.09,365.12,402.80,382.12,L7
2010-01-13 21:56:49+00:00,424.31,425.82,432.50,438.70,438.13,437.80,439.29,437.64,435.54,442.38,440.61,435.72,435.74,434.59,427.51,420.06,418.66,417.18,424.50,425.04,429.68,431.35,435.69,428.26,429.13,424.63,431.90,434.61,432.96,432.71,432.08,437.66,442.50,442.79,437.46,437.59,422.76,419.70,398.43,383.61,374.37,365.84,403.45,387.73,L5
2010-01-29 21:56:53+00:00,423.96,425.90,432.44,440.52,439.53,437.46,439.06,437.05,438.08,446.70,447.21,443.28,441.78,440.64,434.26,424.53,422.11,420.94,424.69,425.57,428.51,428.21,433.08,427.58,429.64,422.76,429.58,434.09,432.72,433.38,430.90,436.97,441.48,442.93,435.87,434.57,417.81,415.90,392.06,375.66,369.47,367.26,408.08,385.89,L5
