dates,nzd0449-0000,nzd0449-0001,nzd0449-0002,nzd0449-0003,nzd0449-0004,nzd0449-0005,nzd0449-0006,nzd0449-0007,nzd0449-0008,nzd0449-0009,nzd0449-0010,nzd0449-0011,nzd0449-0012,nzd0449-0013,nzd0449-0014,nzd0449-0015,nzd0449-0016,nzd0449-0017,nzd0449-0018,nzd0449-0019,nzd0449-0020,nzd0449-0021,nzd0449-0022,nzd0449-0023,nzd0449-0024,nzd0449-0025,nzd0449-0026,nzd0449-0027,nzd0449-0028,nzd0449-0029,nzd0449-0030,nzd0449-0031,nzd0449-0032,nzd0449-0033,nzd0449-0034,nzd0449-0035,nzd0449-0036,nzd0449-0037,nzd0449-0038,nzd0449-0039,nzd0449-0040,nzd0449-0041,nzd0449-0042,nzd0449-0043,nzd0449-0044,nzd0449-0045,nzd0449-0046,nzd0449-0047,nzd0449-0048,nzd0449-0049,nzd0449-0050,nzd0449-0051,nzd0449-0052,nzd0449-0053,nzd0449-0054,nzd0449-0055,nzd0449-0056,nzd0449-0057,nzd0449-0058,nzd0449-0059,nzd0449-0060,nzd0449-0061,nzd0449-0062,nzd0449-0063,nzd0449-0064,nzd0449-0065,nzd0449-0066,nzd0449-0067,nzd0449-0068,nzd0449-0069,nzd0449-0070,nzd0449-0071,nzd0449-0072,nzd0449-0073,nzd0449-0074,nzd0449-0075,nzd0449-0076,nzd0449-0077,nzd0449-0078,nzd0449-0079,nzd0449-0080,nzd0449-0081,nzd0449-0082,nzd0449-0083,nzd0449-0084,nzd0449-0085,nzd0449-0086,nzd0449-0087,nzd0449-0088,nzd0449-0089,nzd0449-0090,nzd0449-0091,nzd0449-0092,nzd0449-0093,nzd0449-0094,nzd0449-0095,nzd0449-0096,nzd0449-0097,nzd0449-0098,nzd0449-0099,nzd0449-0100,nzd0449-0101,nzd0449-0102,nzd0449-0103,nzd0449-0104,nzd0449-0105,nzd0449-0106,nzd0449-0107,nzd0449-0108,nzd0449-0109,nzd0449-0110,nzd0449-0111,nzd0449-0112,nzd0449-0113,nzd0449-0114,nzd0449-0115,nzd0449-0116,nzd0449-0117,nzd0449-0118,nzd0449-0119,nzd0449-0120,nzd0449-0121,nzd0449-0122,nzd0449-0123,nzd0449-0124,nzd0449-0125,nzd0449-0126,nzd0449-0127,nzd0449-0128,nzd0449-0129,nzd0449-0130,nzd0449-0131,nzd0449-0132,nzd0449-0133,nzd0449-0134,nzd0449-0135,nzd0449-0136,nzd0449-0137,nzd0449-0138,nzd0449-0139,nzd0449-0140,nzd0449-0141,nzd0449-0142,nzd0449-0143,nzd0449-0144,nzd0449-0145,nzd0449-0146,nzd0449-0147,nzd0449-0148,nzd0449-0149,nzd0449-0150,nzd0449-0151,nzd0449-0152,nzd0449-0153,nzd0449-0154,nzd0449-0155,nzd0449-0156,nzd0449-0157,nzd0449-0158,nzd0449-0159,nzd0449-0160,nzd0449-0161,nzd0449-0162,nzd0449-0163,nzd0449-0164,satname
2010-08-22 22:18:25+00:00,368.95,377.32,371.50,395.56,404.55,418.38,432.77,444.09,455.86,458.93,469.35,478.27,483.02,489.06,496.31,497.65,497.84,499.15,495.33,479.30,496.44,495.28,497.17,495.93,485.71,484.15,484.06,481.60,482.95,483.56,476.44,475.67,474.71,467.09,464.43,459.01,453.88,443.01,435.62,430.89,427.66,418.22,418.06,410.87,403.81,392.12,400.49,373.28,366.44,357.80,347.15,341.56,333.14,321.53,316.01,306.95,304.83,298.93,296.98,294.14,293.42,293.57,294.14,295.10,296.89,298.59,300.60,305.08,312.35,316.98,318.86,316.38,318.53,316.27,318.18,319.92,325.56,323.89,323.87,333.62,333.68,346.23,350.81,354.36,360.37,366.51,362.69,363.20,351.60,350.52,353.20,353.78,356.41,362.01,365.64,370.73,369.83,372.99,371.15,373.82,370.14,368.43,371.21,371.54,379.74,382.17,375.17,367.89,368.06,369.92,369.67,369.94,366.46,367.05,366.30,365.28,361.30,357.73,357.03,356.31,351.02,352.02,346.30,345.67,346.14,342.01,340.60,348.74,351.34,355.94,362.33,362.94,363.65,368.81,372.12,369.55,368.33,368.11,377.55,382.05,384.12,,,360.14,348.67,356.21,348.72,341.91,334.54,329.12,336.95,338.86,330.33,331.31,331.27,322.80,,,,258.41,280.22,,315.17,291.09,282.15,L7
2010-09-07 22:18:51+00:00,367.02,377.60,376.77,396.34,407.55,420.44,432.83,444.09,454.22,458.50,470.15,477.80,481.51,489.16,495.79,497.21,496.86,499.58,495.33,472.78,496.44,495.28,491.21,494.73,486.28,486.44,486.43,485.51,485.02,483.37,477.11,474.86,474.29,467.05,462.58,456.82,451.82,440.70,432.03,426.05,422.72,413.95,411.42,404.50,403.81,392.12,400.49,373.28,366.44,362.58,352.46,348.28,340.06,327.87,320.78,312.98,306.40,300.09,298.43,294.27,294.64,295.45,295.37,297.02,299.61,301.01,300.60,305.08,312.35,316.98,318.86,316.38,318.53,316.27,318.18,319.92,325.56,323.89,323.87,333.62,335.56,346.64,353.44,356.66,362.15,366.51,362.69,363.20,351.60,350.52,353.20,353.78,356.41,362.01,365.64,370.73,369.83,372.99,371.15,373.82,370.14,368.43,371.21,371.54,379.74,382.17,375.17,367.89,368.06,369.92,369.67,369.94,366.46,367.05,366.30,365.28,361.30,357.73,357.03,356.31,351.02,352.02,346.30,345.67,346.14,342.01,340.60,348.74,351.34,355.94,362.33,362.94,363.65,368.81,372.12,369.55,368.33,368.11,377.55,382.05,384.12,,,360.14,348.67,356.21,348.72,341.91,334.54,329.12,336.95,338.86,330.33,331.31,331.27,322.80,,,,258.41,280.22,,315.17,291.09,282.15,L7
2010-10-02 22:12:37+00:00,367.02,377.60,376.77,396.34,403.26,416.83,429.82,440.83,451.74,456.11,466.68,474.90,479.69,487.08,493.77,497.33,496.86,499.58,495.33,472.78,496.44,495.28,491.21,494.73,486.28,486.44,484.86,482.91,482.38,480.79,475.46,472.86,471.31,465.29,460.17,455.59,450.30,439.75,431.65,428.99,422.72,413.95,411.42,404.50,403.81,392.12,400.49,373.28,366.44,362.58,352.46,348.28,342.45,329.95,321.80,313.74,306.20,299.92,298.20,294.24,294.43,295.13,294.82,296.55,298.92,301.07,300.60,305.08,312.35,316.98,318.86,316.38,318.53,314.54,316.51,318.05,324.12,322.67,323.97,332.79,336.22,346.22,353.39,357.11,362.15,366.51,362.69,363.20,351.60,350.52,353.20,354.62,357.46,362.12,364.89,369.37,369.91,371.70,369.63,371.41,368.88,368.43,371.21,371.54,379.74,382.17,375.17,367.89,367.72,369.73,369.11,367.51,365.89,366.32,365.93,364.04,361.05,358.59,357.03,356.31,351.02,352.02,346.30,345.67,346.14,340.71,340.47,347.19,350.39,355.16,361.81,362.11,363.01,365.65,368.25,369.55,368.33,368.11,377.55,382.05,384.12,359.71,356.75,357.16,348.78,351.78,347.62,343.81,337.84,335.77,336.95,338.86,330.33,331.31,331.27,322.80,265.45,283.59,300.76,282.15,298.34,319.49,318.34,296.83,284.02,L7
2010-10-25 22:18:39+00:00,356.27,369.69,388.84,396.34,403.26,416.83,429.82,438.31,448.74,453.01,462.99,468.68,475.28,483.27,490.25,494.09,492.72,495.24,489.81,469.26,489.68,488.67,483.84,487.44,485.59,491.78,484.86,482.91,482.38,480.79,475.46,471.02,469.19,463.72,456.17,449.97,445.61,435.76,426.91,424.66,417.52,409.37,406.49,399.36,397.15,396.45,392.90,376.56,377.97,370.12,358.89,349.40,344.09,331.80,321.80,313.74,306.20,299.92,298.12,294.31,293.52,293.83,294.08,296.00,298.00,301.02,300.28,304.54,310.93,312.10,315.69,314.68,317.10,315.37,317.06,318.05,324.12,322.67,323.80,331.02,334.45,344.11,351.06,355.58,360.53,363.74,357.91,352.79,350.82,352.19,353.92,354.42,357.46,362.12,364.89,369.73,368.82,369.46,366.83,367.45,365.12,363.09,366.20,365.37,370.19,371.03,369.33,370.86,368.89,368.67,369.11,367.51,365.89,365.60,363.52,362.22,358.83,357.39,354.87,354.78,348.73,350.45,342.42,339.62,342.93,340.14,342.04,347.19,350.39,355.16,359.14,357.13,358.99,361.56,362.58,360.37,352.01,350.65,352.54,354.92,356.79,360.97,358.66,357.16,348.78,351.78,344.22,343.64,338.84,340.93,348.81,345.82,345.54,330.51,,,283.28,305.18,297.73,282.15,298.34,319.49,314.96,294.35,281.61,L7
2011-01-13 22:19:27+00:00,348.72,363.57,384.94,389.78,401.32,411.20,419.58,429.70,439.90,448.00,457.76,464.48,467.41,474.73,483.81,486.75,481.71,487.48,484.61,459.26,475.83,478.15,476.74,482.28,481.62,489.88,481.25,479.52,478.20,473.90,469.78,469.44,464.96,459.95,452.66,446.81,442.61,432.66,421.32,420.72,410.68,402.78,398.64,393.71,394.49,389.57,389.59,381.94,376.69,370.11,364.17,359.13,354.71,342.18,330.49,321.28,311.33,305.76,301.27,296.75,293.91,294.64,293.98,298.55,300.21,303.98,303.75,304.20,310.22,314.42,320.36,319.59,317.47,316.08,315.93,315.73,319.56,320.62,325.29,328.15,337.08,342.49,349.82,356.40,361.39,359.39,358.05,355.49,357.10,357.20,356.04,354.81,359.33,362.63,363.63,365.39,365.74,364.75,363.64,360.66,360.68,362.25,364.34,366.30,370.90,372.56,370.19,372.38,366.76,365.44,363.55,359.51,362.02,362.55,358.58,360.87,357.89,357.03,350.89,349.10,347.45,348.06,345.79,344.13,344.00,340.70,343.84,346.53,349.13,352.63,357.36,354.58,355.87,357.27,356.93,352.56,352.84,349.75,353.24,359.76,360.56,363.08,359.38,356.66,350.66,347.83,344.51,341.84,339.35,344.43,340.22,341.64,341.27,324.65,,268.21,292.78,332.34,330.37,321.70,305.38,319.49,314.96,303.50,286.44,L7
2011-01-21 22:16:06+00:00,348.57,363.51,384.48,389.74,402.34,413.18,421.76,431.41,441.18,449.36,459.99,468.54,470.13,475.35,483.97,487.13,483.19,488.92,487.00,467.76,483.48,483.74,481.28,484.80,484.90,490.53,484.00,482.79,481.20,476.54,473.27,471.97,468.14,464.49,456.29,452.02,446.98,434.41,423.81,421.57,413.61,405.84,402.22,397.34,397.90,396.54,395.57,387.31,382.70,376.17,368.58,365.19,359.50,346.36,336.45,325.65,317.23,310.88,305.21,300.53,298.90,299.54,299.63,301.27,302.60,306.35,305.76,307.66,312.82,319.37,324.38,323.39,321.91,320.76,320.70,322.33,325.59,326.41,330.02,333.95,340.97,345.36,351.43,356.87,361.64,361.11,358.94,361.22,361.73,360.11,360.67,359.67,365.22,367.75,369.93,370.30,371.85,371.21,371.13,364.42,363.75,365.26,366.95,368.32,376.54,375.52,373.56,375.78,370.63,368.78,368.54,365.96,367.17,365.76,364.47,365.37,362.73,358.15,352.73,351.90,350.88,350.83,353.50,350.08,349.06,345.10,347.74,351.58,353.78,356.97,360.37,360.24,360.81,362.40,359.09,355.94,356.75,354.43,360.37,365.08,367.24,369.24,366.63,364.84,357.47,354.79,349.23,348.09,345.17,343.44,339.16,338.27,335.84,315.85,,272.33,298.60,343.40,340.38,325.97,305.02,319.49,314.96,293.63,278.57,L5
2011-01-22 22:13:44+00:00,348.57,363.51,384.48,389.74,402.34,413.18,421.76,429.12,439.50,447.60,457.41,466.72,469.06,474.61,483.15,486.50,483.43,488.80,487.75,467.76,483.48,483.74,481.28,484.80,484.90,490.53,484.00,482.79,481.20,475.64,472.45,470.94,467.28,463.02,455.73,451.75,446.10,434.50,424.16,421.51,414.03,406.89,403.47,398.32,397.90,396.54,395.57,387.31,382.70,376.17,368.58,365.19,359.50,346.36,336.45,325.65,317.44,311.14,305.66,301.18,299.59,300.62,300.57,302.20,303.56,307.89,308.78,307.66,312.82,319.37,324.38,323.39,321.91,320.76,320.70,322.33,326.51,328.27,331.02,334.52,341.10,345.18,351.30,357.00,362.02,363.01,358.94,361.22,361.73,360.11,360.67,359.67,365.22,368.11,371.15,371.88,372.39,372.50,373.03,366.65,365.45,366.95,371.59,368.32,376.54,375.52,373.56,375.78,370.63,368.78,367.98,365.55,366.98,365.22,364.15,364.69,361.58,357.11,352.17,351.48,350.88,350.83,353.50,350.08,349.06,345.10,347.74,350.07,352.68,355.90,360.57,359.60,360.19,362.33,359.20,356.65,357.43,354.43,360.37,365.08,367.24,369.24,366.63,364.16,357.35,353.10,348.12,346.89,341.69,340.38,337.51,336.86,335.84,315.85,,272.33,298.60,343.40,342.29,324.21,302.55,319.49,314.96,293.63,271.44,L7
2011-01-30 22:10:20+00:00,346.18,361.61,381.32,387.22,400.24,410.46,418.41,426.70,437.04,445.02,455.01,463.83,466.76,472.93,481.13,484.24,481.06,485.77,486.01,468.98,482.29,482.22,479.41,483.82,483.03,486.92,481.72,481.19,478.89,473.50,470.81,468.35,465.75,460.84,454.23,450.11,443.60,433.12,423.53,420.16,412.37,405.42,401.54,397.32,396.15,393.63,390.63,382.65,378.42,373.26,367.36,364.42,359.03,345.71,335.37,324.26,316.54,310.20,305.51,300.56,298.13,299.08,299.36,300.67,302.08,305.75,306.24,306.19,311.01,317.71,319.92,320.75,320.60,319.80,318.31,320.56,324.83,325.97,329.46,331.99,338.30,342.72,348.53,354.84,360.53,360.62,356.87,357.09,357.19,356.14,356.85,357.99,361.27,364.92,367.30,368.91,369.11,369.07,369.78,364.57,364.24,365.01,369.31,366.46,372.23,370.90,369.72,372.58,368.20,365.70,365.04,362.99,363.58,363.22,361.31,362.15,359.25,355.24,349.48,348.92,347.16,347.95,348.93,346.01,345.00,344.03,346.10,347.99,350.04,352.88,357.84,357.15,357.32,359.55,356.96,353.82,354.39,352.64,357.61,361.51,364.30,369.21,365.45,361.80,354.59,351.23,346.44,343.68,338.68,336.50,334.72,334.40,331.55,315.85,,272.33,298.60,343.40,339.43,321.67,299.04,319.49,314.96,293.63,271.44,L5
2011-02-06 22:16:08+00:00,344.88,360.33,379.68,386.71,399.14,410.32,418.84,426.47,437.24,445.14,455.37,462.28,466.34,472.07,480.09,483.76,481.03,485.82,485.43,470.81,481.97,482.84,480.82,484.01,483.28,485.87,480.86,480.46,477.82,472.83,470.14,467.84,465.08,460.00,454.88,450.64,442.68,432.76,423.15,419.72,411.99,405.00,402.08,397.78,395.74,392.97,389.97,383.02,378.46,373.09,367.45,364.33,359.50,346.11,337.24,325.83,317.67,311.14,306.70,302.05,299.57,300.89,299.43,300.29,301.79,305.72,306.24,307.14,311.53,318.15,319.95,320.98,321.85,321.12,319.76,322.26,325.95,327.25,330.48,333.83,339.73,342.87,348.12,354.44,359.88,360.70,356.77,355.71,356.65,355.66,357.92,359.78,362.64,366.35,367.80,369.70,370.17,370.42,369.58,365.02,364.32,364.96,368.95,367.26,371.45,370.92,370.28,372.12,368.67,366.56,365.16,363.51,364.61,363.46,360.82,360.64,357.31,353.75,349.17,347.91,346.84,346.98,347.98,345.79,346.94,345.35,347.25,349.07,350.94,353.32,357.79,356.83,355.90,356.76,355.57,352.76,354.08,354.04,357.68,361.52,364.60,370.77,367.56,363.85,355.65,352.58,348.19,345.18,337.97,333.49,332.87,333.84,332.18,315.85,,271.24,303.71,345.39,341.94,323.87,300.45,319.49,314.96,293.63,271.44,L5
2011-02-14 22:19:36+00:00,342.13,358.01,375.60,386.71,399.14,408.34,417.14,426.07,436.46,444.56,454.71,461.68,465.67,472.09,479.83,483.43,480.87,485.38,485.43,472.39,482.49,483.38,481.13,485.38,484.10,485.87,480.86,480.46,477.82,472.77,469.87,467.50,464.71,458.89,454.52,449.99,442.27,432.38,423.02,419.22,412.28,405.36,402.49,397.98,395.53,392.90,389.56,382.90,377.96,373.29,368.81,364.33,359.50,346.11,337.24,325.83,318.28,311.37,306.81,302.14,299.65,300.62,299.06,300.45,301.83,305.57,306.17,307.32,311.89,317.67,319.27,320.37,323.94,321.12,319.76,322.26,325.77,327.03,330.15,333.36,339.43,342.24,347.47,353.42,358.72,359.94,355.62,354.63,355.14,353.83,356.81,359.78,362.64,366.35,366.43,368.68,369.19,368.94,368.45,364.57,363.61,364.43,368.20,366.90,369.99,369.96,369.32,370.54,368.67,366.56,365.16,362.91,364.17,363.21,360.13,359.95,355.59,352.89,348.53,347.56,345.57,345.85,347.51,345.80,346.13,345.35,347.25,349.07,350.94,352.80,356.99,356.22,353.95,354.74,354.67,352.26,354.27,355.03,358.74,361.29,364.89,370.93,367.56,363.85,355.65,352.47,347.73,343.51,335.86,331.15,331.62,333.47,332.31,315.85,,264.36,301.50,345.39,341.94,323.87,300.45,319.49,314.96,297.32,271.44,L7
2011-02-15 22:10:22+00:00,342.13,358.01,375.60,386.71,399.14,408.34,417.14,426.07,436.46,444.56,454.71,462.68,467.26,473.69,481.37,485.15,482.91,486.99,487.84,476.05,486.65,486.78,484.08,487.86,486.03,487.47,483.27,482.86,480.42,475.04,472.34,469.78,467.19,461.35,455.82,450.94,443.87,433.95,424.70,421.13,414.80,407.50,404.64,400.12,398.86,396.51,392.13,385.99,380.24,376.04,371.72,367.86,362.71,349.42,340.32,329.68,321.25,314.51,309.59,304.13,301.39,302.23,300.92,302.14,303.69,306.63,308.11,310.31,314.89,320.97,323.16,324.55,327.12,325.13,323.92,326.72,329.20,330.29,332.34,335.61,341.23,343.62,348.85,354.92,360.22,361.70,358.14,357.69,358.00,356.78,359.51,362.50,365.97,368.67,369.06,370.36,370.95,370.33,370.17,366.49,365.62,366.30,370.13,369.19,373.63,373.17,372.82,373.40,370.70,369.00,367.80,365.23,365.75,364.56,361.35,361.19,356.59,354.06,350.61,349.69,347.54,347.52,350.48,348.94,349.19,348.93,350.35,352.29,353.77,355.40,359.03,358.02,355.42,356.66,356.71,354.94,357.27,358.54,363.13,365.63,368.19,373.37,371.53,367.40,359.03,354.84,349.49,344.49,336.57,331.59,332.98,335.20,334.56,315.85,,264.47,304.30,346.68,343.30,326.14,302.40,319.49,314.96,297.32,271.44,L5
2011-03-19 22:10:14+00:00,335.04,352.94,369.13,381.91,394.73,405.06,414.62,423.65,434.67,442.78,452.70,461.82,467.04,472.57,480.54,485.52,482.77,485.76,487.76,488.44,488.94,488.67,486.27,489.22,487.60,489.04,484.76,484.47,481.02,475.57,473.89,471.16,468.52,463.92,457.78,453.79,445.91,435.63,427.33,423.61,417.48,410.73,407.83,403.15,400.40,396.70,392.68,387.12,380.57,376.73,373.89,370.63,365.72,352.91,344.02,334.71,325.26,318.36,312.82,307.59,304.26,305.08,303.67,304.09,305.18,306.85,309.80,313.05,317.07,322.43,324.64,325.89,330.17,328.55,327.84,331.08,331.80,332.99,334.96,337.95,343.75,345.28,349.22,354.30,359.08,362.54,359.04,357.51,357.83,356.68,359.38,362.63,366.37,369.28,369.81,371.43,373.20,372.51,372.28,368.64,366.78,367.53,371.56,371.06,374.89,373.77,373.65,374.57,372.36,369.91,369.56,366.71,367.51,365.83,362.91,361.84,357.78,354.75,351.03,350.06,347.96,348.21,351.40,349.64,348.95,351.04,353.24,353.89,355.87,357.39,360.70,360.13,358.00,358.09,357.16,355.49,358.21,360.21,363.85,367.33,369.68,374.88,374.17,369.21,360.69,355.81,350.33,345.02,337.27,332.15,333.98,335.53,333.40,315.85,,260.98,302.75,341.38,343.09,327.58,304.16,319.49,314.96,297.32,271.44,L5
2011-04-19 22:19:45+00:00,332.32,350.88,367.07,378.22,395.00,404.60,413.87,423.22,433.03,441.44,451.85,460.83,465.96,471.94,479.70,483.98,482.79,485.76,487.76,488.44,487.83,487.49,485.63,487.80,486.20,487.29,484.13,484.74,481.14,475.87,473.64,470.93,469.38,464.16,457.86,453.30,445.59,435.09,426.91,421.30,417.95,411.24,407.83,403.15,400.40,396.70,392.68,386.81,380.07,376.56,373.22,370.48,367.75,355.06,346.36,336.61,327.40,320.72,314.63,308.94,305.88,306.81,305.51,305.35,306.73,307.90,309.80,313.05,317.07,322.43,324.92,325.94,329.80,330.64,330.19,333.08,332.64,334.23,336.02,338.83,343.83,344.83,348.19,353.12,359.21,362.54,359.04,357.51,357.13,356.08,358.51,361.30,364.37,367.95,368.60,370.32,371.89,371.25,371.82,369.10,366.36,366.32,371.56,371.06,374.89,372.74,372.92,373.31,371.90,368.63,368.80,366.43,366.75,365.03,361.58,360.26,355.92,352.71,349.78,349.09,347.96,348.21,351.40,348.49,347.73,352.02,353.67,354.63,356.40,357.53,360.58,359.90,357.09,358.05,357.23,355.90,358.22,360.21,363.85,367.81,370.95,377.22,376.80,371.22,362.09,355.89,349.82,343.60,335.53,329.96,333.57,335.07,333.40,315.85,,261.57,307.97,348.47,347.59,333.11,307.41,321.53,296.63,287.03,264.55,L7
2011-04-28 22:14:00+00:00,330.74,349.29,362.76,378.45,395.09,405.16,415.46,424.74,434.78,443.00,453.76,463.25,468.57,474.11,480.07,484.45,483.35,486.75,488.77,489.19,488.88,488.10,486.34,489.04,486.78,485.12,484.89,484.99,481.70,476.82,474.45,472.82,471.71,466.27,459.82,455.34,447.17,436.85,427.61,421.67,418.02,411.18,407.48,403.29,400.45,396.73,392.64,387.16,379.77,378.74,375.51,373.99,371.13,358.58,347.83,338.03,328.53,322.03,317.85,311.56,309.05,310.14,308.58,306.59,308.25,308.95,311.10,314.88,318.78,324.43,326.30,327.78,332.24,332.88,332.09,333.59,333.78,335.09,338.35,341.01,345.12,346.96,348.73,353.34,359.22,362.70,359.12,358.19,357.41,356.62,359.27,362.92,364.39,367.92,368.63,370.76,372.97,372.10,373.30,370.38,367.44,367.31,372.56,372.21,375.59,372.97,373.12,372.46,371.69,369.35,368.76,366.41,366.87,365.69,362.97,360.82,356.09,352.50,349.28,348.75,348.02,348.07,352.30,349.38,347.26,351.89,352.32,352.96,355.60,356.85,361.37,360.85,357.74,358.19,357.88,356.73,359.47,362.30,365.47,369.42,373.37,379.38,379.14,371.62,362.64,355.90,351.35,344.25,336.24,328.73,331.49,333.89,331.67,308.52,,261.57,308.83,349.72,353.68,334.66,310.24,315.78,287.35,280.54,261.01,L7
2011-05-14 22:13:57+00:00,330.74,349.29,362.76,378.45,394.86,405.47,415.94,425.74,435.32,443.67,454.63,463.79,469.01,474.74,482.01,486.23,483.35,486.75,488.77,489.19,488.88,488.10,486.34,489.04,486.78,485.12,484.99,485.90,482.57,477.57,475.32,473.52,472.86,467.34,460.18,455.67,448.14,437.75,428.77,422.89,418.02,411.18,407.48,403.29,400.45,396.73,392.64,387.16,379.77,378.74,375.51,373.99,371.86,358.77,348.28,339.46,329.77,323.06,319.17,313.10,310.83,311.29,309.54,307.83,309.90,308.95,311.10,314.88,318.78,324.43,326.30,327.78,332.24,333.20,331.84,333.20,333.29,334.84,338.43,340.71,344.81,346.83,349.13,353.70,359.22,362.70,359.12,358.19,357.41,356.62,359.27,363.14,363.71,367.05,368.40,370.56,372.56,371.63,373.09,370.21,367.44,367.31,372.56,372.21,375.59,372.97,373.12,372.46,371.49,369.30,368.61,366.62,366.93,365.72,363.35,360.43,356.11,353.13,349.28,348.75,348.02,348.07,352.30,349.38,347.26,351.46,351.39,352.57,354.55,356.76,361.75,361.21,358.34,358.94,357.88,356.73,359.47,362.30,365.47,369.42,373.37,380.15,380.35,372.28,363.21,356.70,351.91,344.57,337.25,330.61,331.49,333.89,331.67,308.52,,261.57,309.76,350.11,353.38,335.08,311.28,305.11,287.35,277.02,261.48,L7
2011-06-06 22:20:10+00:00,328.82,349.29,362.76,376.98,392.48,403.29,414.21,424.57,434.51,442.59,453.70,462.78,467.79,474.25,481.46,485.26,482.83,486.33,487.32,487.48,487.34,487.26,486.34,489.04,486.78,485.12,483.83,483.87,481.37,477.03,474.71,472.64,471.36,466.17,459.79,454.98,447.84,437.71,428.57,423.29,418.28,411.70,408.05,403.98,400.72,397.50,392.64,387.16,380.87,378.74,375.51,373.99,371.86,359.24,349.04,340.08,330.32,323.26,319.34,313.94,311.57,311.88,310.08,308.25,310.04,309.29,311.85,315.26,319.66,325.44,327.19,327.78,332.24,333.20,331.84,333.57,333.48,335.20,338.37,340.90,344.87,347.30,349.87,354.16,359.54,362.92,359.28,359.13,357.41,356.62,359.27,363.14,363.71,367.05,368.40,370.56,372.56,371.63,373.09,370.21,367.44,367.31,372.56,372.21,375.59,372.97,373.12,372.46,371.49,369.30,368.61,366.62,366.93,365.72,363.35,360.43,356.11,353.13,349.28,348.75,348.02,348.07,352.30,349.38,347.26,351.46,351.39,352.57,354.55,356.76,361.75,361.21,358.34,358.94,357.88,356.73,359.47,362.30,365.47,369.42,373.37,380.15,380.35,372.28,363.21,356.70,351.91,344.57,337.25,330.61,331.49,333.89,331.67,308.52,,261.57,309.76,350.11,353.38,335.08,311.28,305.11,287.35,277.02,261.48,L7
2011-06-15 22:13:58+00:00,328.82,349.29,362.76,376.98,392.48,403.29,414.21,424.34,434.02,442.72,453.70,462.89,468.01,474.98,482.76,486.12,483.85,487.01,489.23,489.30,487.34,487.26,486.34,489.04,486.78,485.12,483.83,483.87,481.37,477.03,475.67,473.21,472.45,467.38,460.75,455.72,448.88,438.60,430.38,425.03,419.95,412.89,409.51,405.67,400.72,397.50,392.64,387.16,380.87,378.74,375.51,373.99,371.86,359.24,349.04,340.08,331.45,324.83,320.49,314.79,312.38,312.97,311.64,309.88,311.45,310.96,313.12,317.33,319.66,325.44,327.19,327.78,332.24,333.20,331.84,333.57,333.91,335.63,338.84,340.81,345.16,347.62,350.45,355.06,360.58,363.87,361.13,359.13,357.41,356.62,359.27,363.14,363.71,367.05,367.75,369.81,371.74,370.95,372.53,369.66,367.28,366.98,372.15,372.21,375.59,372.97,373.12,372.46,371.49,369.30,368.61,367.01,366.20,365.14,362.66,360.54,356.44,353.49,349.78,349.15,348.66,348.07,352.30,349.38,347.26,351.46,351.39,352.57,355.63,358.24,362.84,362.70,359.60,360.57,359.63,358.88,360.97,362.30,365.47,369.42,373.37,380.15,380.35,372.28,363.56,357.13,352.42,345.53,338.56,332.16,333.24,334.11,331.88,308.52,,261.57,309.76,350.11,353.38,334.84,312.36,305.94,286.29,274.56,261.73,L7
2011-07-17 22:13:54+00:00,328.70,349.74,363.33,377.35,392.73,403.89,414.87,424.59,433.43,438.02,450.53,462.89,468.89,476.08,483.36,487.49,485.00,487.69,490.54,491.16,489.23,488.96,488.53,491.26,488.11,486.55,484.77,484.02,483.25,478.25,476.97,472.69,473.14,466.51,460.75,455.72,448.88,439.43,431.71,425.74,421.16,413.45,410.76,406.80,402.36,399.61,393.70,388.20,382.12,380.74,377.32,376.24,374.20,360.58,350.77,341.55,332.47,325.87,321.63,315.46,312.38,312.97,311.64,310.29,312.22,311.60,313.16,318.10,320.19,326.16,327.24,328.43,333.53,334.44,332.88,334.54,334.69,336.19,339.66,340.81,345.16,347.62,350.45,355.32,361.21,364.24,361.49,359.26,357.14,356.81,359.92,364.64,364.76,367.55,368.19,370.72,371.74,370.95,372.53,369.66,367.55,366.30,372.41,372.30,376.22,372.79,373.97,372.89,372.59,370.68,369.38,367.78,366.53,365.24,362.66,360.54,356.44,353.52,349.84,349.71,348.62,347.86,353.26,349.74,347.40,352.02,352.10,353.18,356.20,359.07,363.40,362.70,359.60,360.57,359.87,359.92,361.69,364.69,367.39,370.10,374.50,381.58,382.79,373.74,366.79,361.59,352.67,345.53,338.56,332.16,333.81,333.72,331.15,298.25,,260.46,312.54,344.89,353.81,340.05,314.16,305.94,286.29,274.56,261.73,L7
