dates,nzd0362-0000,nzd0362-0001,nzd0362-0002,nzd0362-0003,nzd0362-0004,nzd0362-0005,nzd0362-0006,nzd0362-0007,nzd0362-0008,nzd0362-0009,nzd0362-0010,nzd0362-0011,nzd0362-0012,nzd0362-0013,nzd0362-0014,nzd0362-0015,nzd0362-0016,nzd0362-0017,nzd0362-0018,nzd0362-0019,nzd0362-0020,nzd0362-0021,nzd0362-0022,nzd0362-0023,nzd0362-0024,nzd0362-0025,nzd0362-0026,nzd0362-0027,nzd0362-0028,nzd0362-0029,nzd0362-0030,nzd0362-0031,nzd0362-0032,nzd0362-0033,nzd0362-0034,nzd0362-0035,nzd0362-0036,nzd0362-0037,nzd0362-0038,nzd0362-0039,nzd0362-0040,nzd0362-0041,nzd0362-0042,nzd0362-0043,nzd0362-0044,nzd0362-0045,nzd0362-0046,nzd0362-0047,nzd0362-0048,nzd0362-0049,nzd0362-0050,nzd0362-0051,nzd0362-0052,nzd0362-0053,nzd0362-0054,nzd0362-0055,nzd0362-0056,nzd0362-0057,nzd0362-0058,nzd0362-0059,nzd0362-0060,nzd0362-0061,nzd0362-0062,nzd0362-0063,nzd0362-0064,nzd0362-0065,nzd0362-0066,nzd0362-0067,nzd0362-0068,nzd0362-0069,nzd0362-0070,nzd0362-0071,nzd0362-0072,nzd0362-0073,nzd0362-0074,nzd0362-0075,nzd0362-0076,nzd0362-0077,nzd0362-0078,nzd0362-0079,nzd0362-0080,nzd0362-0081,nzd0362-0082,nzd0362-0083,nzd0362-0084,nzd0362-0085,nzd0362-0086,nzd0362-0087,nzd0362-0088,nzd0362-0089,nzd0362-0090,nzd0362-0091,nzd0362-0092,nzd0362-0093,nzd0362-0094,nzd0362-0095,nzd0362-0096,nzd0362-0097,nzd0362-0098,nzd0362-0099,nzd0362-0100,nzd0362-0101,nzd0362-0102,nzd0362-0103,nzd0362-0104,nzd0362-0105,nzd0362-0106,nzd0362-0107,nzd0362-0108,nzd0362-0109,nzd0362-0110,nzd0362-0111,nzd0362-0112,nzd0362-0113,nzd0362-0114,nzd0362-0115,nzd0362-0116,nzd0362-0117,nzd0362-0118,nzd0362-0119,nzd0362-0120,nzd0362-0121,nzd0362-0122,nzd0362-0123,nzd0362-0124,nzd0362-0125,nzd0362-0126,nzd0362-0127,nzd0362-0128,nzd0362-0129,nzd0362-0130,nzd0362-0131,nzd0362-0132,nzd0362-0133,nzd0362-0134,nzd0362-0135,nzd0362-0136,nzd0362-0137,nzd0362-0138,nzd0362-0139,nzd0362-0140,nzd0362-0141,nzd0362-0142,nzd0362-0143,nzd0362-0144,nzd0362-0145,nzd0362-0146,nzd0362-0147,nzd0362-0148,nzd0362-0149,nzd0362-0150,nzd0362-0151,nzd0362-0152,nzd0362-0153,nzd0362-0154,nzd0362-0155,nzd0362-0156,nzd0362-0157,nzd0362-0158,nzd0362-0159,nzd0362-0160,nzd0362-0161,nzd0362-0162,nzd0362-0163,nzd0362-0164,nzd0362-0165,nzd0362-0166,nzd0362-0167,nzd0362-0168,nzd0362-0169,nzd0362-0170,nzd0362-0171,nzd0362-0172,nzd0362-0173,nzd0362-0174,nzd0362-0175,nzd0362-0176,nzd0362-0177,nzd0362-0178,nzd0362-0179,nzd0362-0180,nzd0362-0181,nzd0362-0182,nzd0362-0183,nzd0362-0184,nzd0362-0185,nzd0362-0186,satname
2004-11-12 21:52:15+00:00,298.80,309.15,312.74,316.33,318.93,328.07,332.47,335.34,332.76,331.38,329.78,333.95,334.66,335.30,339.76,344.26,346.48,345.43,346.60,349.14,351.03,346.14,340.21,336.93,338.68,339.79,344.17,344.93,346.50,347.75,346.41,345.41,346.26,346.07,345.53,344.44,349.25,352.41,350.96,348.40,347.63,345.90,345.91,345.55,344.03,341.02,337.13,336.51,334.03,336.02,340.06,345.04,347.00,346.88,346.71,342.92,339.20,334.60,335.10,337.16,336.39,335.98,340.62,345.60,355.79,351.84,346.43,345.75,348.22,349.65,349.62,344.71,343.47,342.88,340.69,337.44,332.65,337.14,339.99,338.72,336.96,339.46,342.11,344.67,345.37,349.11,351.55,353.88,354.83,353.96,355.65,354.26,357.34,356.94,351.07,347.58,345.18,342.43,335.83,334.65,336.05,338.92,342.52,344.46,342.04,345.63,348.99,347.61,350.39,349.65,349.76,350.86,351.20,350.28,348.54,344.18,343.49,342.39,341.19,340.41,342.62,343.22,342.91,349.53,358.77,363.38,370.99,375.86,367.21,358.05,356.52,359.06,354.95,348.13,347.23,351.40,355.67,360.72,359.09,356.32,354.39,349.36,348.08,345.98,350.04,349.65,350.17,348.79,344.56,342.39,344.25,345.01,349.30,352.16,350.45,352.71,351.43,354.88,349.70,350.51,353.46,353.95,357.50,357.66,362.62,356.27,352.59,350.90,346.77,350.38,353.41,351.93,354.62,357.55,360.77,366.12,366.35,367.58,370.21,366.28,368.09,370.68,372.98,380.59,382.88,384.14,383.98,L5
2005-01-15 21:53:21+00:00,298.80,309.15,312.74,316.33,318.93,328.02,332.67,338.39,335.72,333.29,329.85,335.17,335.95,335.97,339.58,344.76,349.53,348.92,349.28,352.04,353.89,348.19,341.17,336.54,339.10,340.78,344.12,344.76,346.48,350.28,349.44,347.49,348.16,348.51,348.12,346.93,347.50,352.00,350.50,347.14,346.88,345.48,347.50,348.05,346.17,343.23,339.27,337.93,335.49,334.70,338.81,343.92,345.48,345.82,346.27,344.94,342.63,337.56,337.52,339.27,338.27,336.79,338.35,344.72,354.17,350.86,345.19,344.71,349.42,352.71,350.92,346.73,345.61,343.93,341.25,336.22,334.56,334.62,338.00,337.29,335.98,337.93,342.89,345.42,346.63,350.64,352.59,356.25,355.30,351.93,353.43,352.57,354.99,353.72,349.70,345.42,346.23,344.10,337.03,335.49,336.77,339.53,343.06,343.58,340.29,342.23,347.40,344.71,347.47,347.90,347.29,350.28,351.25,349.85,348.48,344.05,342.10,341.05,338.11,337.54,340.05,339.77,340.50,347.16,354.68,360.02,370.67,375.15,365.96,357.16,355.38,358.17,355.89,348.94,345.74,349.96,354.98,359.78,358.27,355.00,353.55,347.87,348.24,346.37,350.03,349.20,348.97,347.65,344.22,341.03,342.04,341.84,346.37,348.52,346.70,349.10,347.78,352.63,347.09,348.90,352.65,353.05,355.37,354.77,359.19,354.28,350.75,349.26,348.39,351.90,353.38,351.53,355.46,358.41,363.53,366.92,367.36,368.73,371.55,368.21,370.67,372.43,375.90,381.58,384.44,385.32,385.78,L5
2005-02-08 21:56:46+00:00,299.59,308.72,312.70,315.35,318.93,326.86,332.78,338.08,335.11,332.95,330.37,334.52,336.15,336.16,339.85,345.46,349.49,348.61,348.70,351.61,353.33,347.95,340.70,336.51,338.67,341.01,344.27,344.27,346.33,351.09,349.59,347.36,347.65,348.93,348.11,348.64,348.31,353.37,351.50,348.19,347.96,346.88,349.42,348.94,346.89,343.69,340.07,338.04,336.28,335.71,338.56,344.46,344.38,345.80,346.24,344.32,341.87,337.56,337.52,338.67,338.07,336.58,338.42,343.16,353.18,350.16,345.08,344.64,348.69,351.73,350.92,346.73,345.61,342.82,340.00,335.72,333.99,333.65,337.80,337.09,335.10,337.02,342.77,344.84,345.70,350.25,351.59,355.30,354.21,350.83,352.90,352.30,354.60,353.86,349.99,345.58,346.02,343.57,336.23,334.39,336.12,338.60,341.92,342.33,339.62,342.06,346.32,344.11,346.52,347.65,347.21,349.62,350.11,349.73,348.06,342.99,341.17,339.74,337.14,337.30,339.80,339.38,339.86,347.11,354.45,358.97,370.45,374.61,366.38,357.02,354.78,357.16,355.55,349.17,346.33,350.30,354.56,358.68,357.74,355.17,354.43,348.57,348.51,345.58,349.63,349.07,349.20,347.40,343.66,340.74,342.57,342.04,346.06,347.91,346.16,347.30,346.76,351.56,345.52,347.34,350.90,352.34,355.52,354.72,359.16,353.50,349.87,348.18,347.62,351.27,353.29,352.20,356.61,360.21,364.63,367.33,366.90,367.10,368.89,368.72,370.80,372.00,375.84,381.58,384.52,386.06,386.13,L7
2005-02-24 21:56:53+00:00,299.44,308.63,312.58,314.57,319.80,326.22,332.31,337.94,334.74,332.35,331.25,335.35,336.94,337.15,340.87,346.53,350.38,349.17,350.53,352.15,354.38,348.94,341.08,337.06,338.62,340.56,344.42,345.84,347.28,349.98,348.67,348.06,347.25,349.35,348.09,348.92,348.04,353.27,352.88,347.88,348.66,347.34,349.25,348.59,346.99,343.51,340.06,338.47,338.37,337.00,339.50,344.34,344.45,347.21,347.53,345.74,341.82,337.92,338.24,339.27,338.58,337.56,338.55,343.33,352.88,350.28,345.18,346.37,349.31,351.74,351.44,347.75,346.75,342.84,340.94,336.66,334.25,333.64,337.89,336.97,335.03,336.59,341.81,343.56,345.36,350.03,351.45,354.84,354.71,351.90,353.15,352.61,354.16,353.82,349.36,346.56,347.00,343.81,336.85,335.89,336.02,338.68,341.69,342.02,340.06,342.73,347.85,346.49,347.23,349.14,349.16,350.73,350.16,350.03,348.87,344.22,341.37,340.16,337.79,337.92,340.80,340.99,342.85,349.09,356.22,360.52,370.42,374.11,366.56,357.89,356.63,357.06,356.17,350.45,347.41,351.99,356.14,360.60,359.46,356.52,355.34,350.98,349.49,346.72,349.98,349.59,349.28,347.46,342.64,339.46,341.95,342.46,345.87,347.69,346.06,347.97,347.07,351.74,345.23,347.43,350.97,352.99,355.16,355.31,359.87,354.02,350.20,348.80,348.12,351.96,353.50,353.98,358.70,361.48,366.52,368.62,368.45,366.57,368.88,369.76,371.62,373.18,377.85,382.52,385.25,386.29,386.89,L7
2005-03-04 21:54:04+00:00,300.50,309.94,313.27,315.47,320.53,327.34,334.51,339.03,335.31,332.92,331.97,336.22,337.23,337.67,341.47,347.29,351.15,349.87,351.77,353.06,354.97,349.80,342.13,337.79,339.60,341.25,344.92,346.96,348.31,350.77,349.48,349.13,348.34,350.07,348.89,349.85,349.40,353.57,353.38,348.51,349.48,348.35,350.37,349.45,347.86,344.58,341.19,339.46,339.32,338.23,340.30,343.97,344.75,346.95,347.82,346.80,342.51,339.64,339.94,339.95,339.38,338.24,339.89,343.91,353.84,350.61,346.17,347.08,350.04,352.16,352.96,349.38,347.62,343.79,341.08,337.23,334.89,333.92,337.50,336.93,335.01,336.79,342.14,344.02,346.49,350.64,351.89,355.38,355.00,352.56,353.63,352.55,354.31,353.85,349.74,347.37,347.72,344.42,337.56,336.63,336.73,339.03,341.89,342.20,340.24,343.03,347.70,346.65,347.23,349.19,349.56,351.01,350.37,350.29,349.24,345.20,342.35,340.70,338.67,338.42,341.32,341.46,342.89,349.41,356.03,361.45,371.09,374.62,367.19,358.04,356.74,358.00,357.19,350.69,348.02,352.33,356.12,360.31,359.19,356.09,355.23,351.54,349.58,346.96,349.64,349.45,348.81,347.70,342.85,340.11,342.34,342.87,346.24,347.77,346.06,347.97,347.07,351.74,345.23,347.43,350.82,353.31,355.96,356.03,360.20,354.38,350.99,349.93,348.85,352.27,353.95,354.79,359.36,362.10,366.89,368.46,368.21,366.46,369.12,370.02,371.70,373.59,378.18,382.98,385.29,386.38,386.38,L5
2005-03-12 21:56:56+00:00,301.18,311.35,313.27,315.47,321.69,328.75,335.76,339.90,335.95,333.75,332.84,336.81,338.25,338.57,342.04,347.29,351.15,350.51,352.86,354.26,355.50,350.58,343.12,338.78,339.99,342.43,346.11,348.09,348.78,350.77,349.48,349.85,348.58,350.76,348.86,350.30,350.45,354.06,354.23,349.52,350.01,349.18,350.37,349.45,348.08,344.55,341.62,340.43,339.96,339.11,341.05,343.70,344.93,347.58,348.21,346.80,342.51,340.67,341.00,340.81,340.09,339.56,341.58,345.43,355.14,351.24,347.00,347.84,350.79,352.16,354.31,350.91,348.36,344.66,341.87,337.78,336.05,335.36,338.15,337.61,335.55,337.27,342.14,344.02,348.12,351.65,352.65,356.12,355.62,353.37,354.13,353.36,355.40,355.16,350.88,348.17,347.97,344.42,337.56,337.36,337.35,340.20,342.62,342.59,341.51,344.19,348.65,347.34,347.50,349.92,350.05,350.89,350.37,350.29,350.40,345.51,343.14,341.74,339.72,339.33,342.11,342.02,343.93,350.21,357.09,361.56,370.99,374.62,367.19,358.04,357.88,359.63,358.76,351.85,349.51,353.37,357.16,361.13,360.39,357.31,356.38,352.54,350.26,346.96,349.64,349.45,349.97,347.96,343.39,341.15,343.55,343.92,346.76,348.18,347.46,349.60,348.68,352.36,346.01,348.42,351.70,353.31,355.96,356.03,360.20,355.95,352.55,351.41,350.51,353.52,354.94,355.96,360.87,363.33,368.52,370.37,370.01,368.39,370.42,371.07,372.73,374.27,378.61,383.62,386.03,387.13,385.80,L7
2005-04-05 21:54:19+00:00,301.06,310.50,312.42,314.61,321.78,329.03,337.08,340.10,336.48,334.08,333.25,337.29,337.89,338.40,341.75,346.88,350.80,350.18,353.60,355.43,355.80,351.21,343.37,339.26,340.49,343.30,347.48,348.41,348.80,351.45,349.77,350.66,348.90,351.83,349.99,351.34,351.13,354.14,354.51,350.55,350.43,349.67,350.46,349.37,348.65,345.74,343.01,342.25,342.22,340.28,341.68,344.21,345.34,347.21,348.29,346.80,343.00,341.17,341.61,342.28,341.80,341.30,342.40,345.88,355.30,351.44,348.12,348.25,350.47,351.94,354.63,351.32,348.86,345.30,341.95,337.72,336.54,336.07,337.85,337.79,335.84,337.33,342.38,344.12,348.68,352.54,353.06,357.10,356.30,354.03,354.60,353.46,354.72,355.67,350.88,348.28,347.89,344.28,337.47,337.93,338.23,341.13,343.47,342.46,341.95,344.77,348.77,347.62,347.35,349.40,349.99,350.82,350.67,351.24,351.69,346.83,345.00,343.17,340.76,340.41,342.52,342.23,344.28,350.44,356.91,361.66,370.92,374.44,366.87,358.42,359.64,361.35,360.44,353.01,350.47,354.45,357.65,360.97,360.12,356.70,355.51,352.40,350.17,346.68,348.77,349.07,350.24,347.87,343.81,341.53,344.09,344.33,346.55,348.14,346.93,349.53,348.08,351.44,345.70,348.50,351.74,353.83,357.02,357.59,361.33,356.69,353.02,352.02,351.40,353.94,355.98,357.23,361.87,364.53,369.34,370.68,370.51,369.12,371.05,371.04,372.83,374.87,379.05,384.09,385.64,387.40,385.69,L5
2005-04-21 21:54:22+00:00,302.91,312.64,314.28,317.94,325.08,331.84,339.51,341.05,337.00,334.73,334.52,337.12,337.63,340.78,344.35,349.74,353.86,352.24,355.93,357.52,356.89,352.09,344.79,340.67,342.09,343.45,347.55,350.69,351.38,353.90,352.82,353.36,351.19,353.26,352.13,353.27,352.93,354.60,354.95,352.83,353.57,353.63,354.23,353.57,352.49,349.09,344.62,344.06,343.96,341.47,343.76,344.51,345.96,349.49,350.41,349.13,346.36,345.20,345.09,344.98,345.37,344.07,346.07,348.40,355.50,352.14,352.02,350.35,353.21,354.84,358.07,354.42,350.78,347.44,343.12,339.10,338.11,338.08,337.96,338.83,338.24,339.59,344.53,347.30,352.28,355.31,355.36,359.09,358.07,355.95,356.12,355.32,355.16,356.81,353.48,351.15,350.76,346.89,341.06,341.04,340.82,343.39,345.05,344.24,343.81,347.02,349.24,348.41,348.50,351.99,352.10,353.05,353.66,354.93,355.17,348.93,346.55,345.73,343.23,343.04,344.12,343.58,345.11,351.29,358.75,363.86,372.18,376.27,369.39,362.37,363.08,363.83,362.19,354.97,352.35,356.19,358.74,362.08,360.20,357.11,357.35,354.75,351.71,348.28,351.12,351.64,352.05,348.98,345.91,343.50,344.26,344.45,346.67,348.84,348.15,349.57,348.45,352.49,347.24,350.31,353.64,356.22,358.96,360.03,363.87,358.67,354.33,353.37,352.60,354.63,356.86,359.04,362.74,365.74,369.63,370.99,370.21,368.21,371.54,371.22,373.12,375.69,379.59,384.77,385.54,387.86,384.54,L5
2005-05-23 21:54:36+00:00,303.51,312.75,314.13,316.93,326.41,335.53,344.00,344.28,339.68,338.08,337.15,337.99,338.60,342.36,344.93,350.70,353.66,353.93,360.11,360.90,360.68,355.08,348.31,343.62,342.81,344.56,348.96,351.89,351.89,352.89,354.37,356.72,354.21,356.73,355.52,356.62,356.00,356.37,356.28,354.19,354.36,354.06,355.07,353.73,353.68,352.31,348.67,347.93,348.21,344.61,345.21,344.75,346.13,348.64,349.51,350.24,347.14,347.46,348.70,347.42,347.70,347.63,348.44,350.42,356.88,353.51,352.34,351.65,354.13,355.43,358.95,355.22,353.40,348.90,343.82,341.36,339.27,338.68,338.11,339.14,338.56,339.92,345.05,347.28,353.00,356.03,358.97,362.91,361.30,359.53,358.22,356.91,356.96,358.22,355.51,352.47,352.11,347.66,342.86,342.22,344.43,347.26,349.36,347.31,346.09,349.30,350.91,350.44,349.59,352.59,353.11,354.62,355.13,356.20,356.60,353.18,351.98,349.34,346.04,345.51,345.54,344.70,346.97,352.00,359.74,365.44,373.81,377.79,371.10,364.11,364.46,367.59,365.15,358.12,355.77,358.31,360.10,362.56,361.69,358.07,358.59,355.29,353.12,350.66,352.92,353.14,353.78,352.55,349.64,347.78,346.56,345.73,346.65,348.85,348.19,349.41,347.67,352.44,348.66,352.20,355.00,359.14,361.43,361.27,365.31,360.06,359.47,358.00,355.84,356.87,359.35,362.34,365.63,367.84,371.55,372.40,371.41,368.81,373.12,373.04,374.82,378.08,381.80,386.42,386.86,389.18,385.57,L5
2005-05-31 21:56:47+00:00,303.51,312.75,314.13,316.93,326.41,334.25,344.00,342.61,337.74,336.62,335.93,336.25,336.42,340.87,343.70,348.94,352.20,352.81,358.53,360.90,360.68,353.12,346.64,341.98,341.54,343.46,347.26,349.92,350.79,351.36,352.52,355.01,354.21,354.10,353.31,353.68,353.39,354.02,353.63,351.85,352.33,352.17,352.90,351.73,351.64,349.98,348.67,346.12,346.42,343.19,343.33,342.72,344.38,347.64,348.04,347.84,345.22,347.46,344.93,347.42,343.43,347.63,348.44,350.42,356.88,353.51,352.34,351.65,354.13,355.43,358.95,355.22,353.40,348.90,342.83,340.65,338.33,337.74,337.07,338.22,337.64,338.79,343.87,346.04,351.83,354.86,358.97,362.91,359.92,358.57,357.55,355.90,356.27,357.22,354.48,351.23,351.06,347.66,342.86,340.62,342.60,347.26,349.36,347.31,346.09,348.36,350.06,349.87,348.90,351.87,352.69,353.98,354.33,355.12,355.03,351.56,351.98,349.34,345.30,344.38,344.81,344.48,346.97,352.00,359.74,364.82,372.93,377.06,370.41,363.47,363.18,367.59,365.15,357.30,354.80,357.49,359.38,361.60,360.64,356.58,357.40,354.30,352.26,350.20,351.98,352.30,353.25,351.62,349.64,347.78,347.42,345.80,346.70,348.61,347.20,349.00,346.52,351.60,348.51,351.98,354.76,358.43,360.71,360.86,364.62,358.49,358.04,358.00,355.84,356.87,359.35,362.88,364.79,366.98,370.57,371.60,370.95,367.74,372.02,371.80,373.37,377.03,381.80,384.92,385.66,388.02,384.38,L7
2005-06-08 21:54:44+00:00,303.51,312.75,314.13,316.93,326.41,333.94,343.36,342.39,337.40,336.84,335.85,335.85,335.43,339.95,343.39,348.05,351.30,353.03,358.38,360.95,360.69,353.32,346.76,341.12,340.50,342.44,346.38,348.67,349.91,350.06,352.26,354.72,354.74,353.82,353.06,353.20,353.16,353.26,353.14,351.31,351.78,351.72,351.91,351.45,351.45,349.94,347.46,345.49,345.68,342.32,342.37,342.07,343.52,346.90,347.04,346.63,344.42,346.61,344.08,345.29,342.56,346.05,346.76,350.42,356.88,353.51,352.34,351.65,354.13,355.43,358.95,355.22,353.40,348.90,342.83,340.65,338.33,337.74,337.07,337.70,337.11,338.48,343.82,346.23,351.67,355.48,359.65,362.93,360.25,359.03,357.56,356.16,355.77,356.98,354.33,350.81,350.50,347.39,342.03,340.43,342.31,347.16,349.76,347.86,346.01,347.79,349.92,349.23,348.47,351.27,352.14,353.70,354.46,355.44,355.14,352.18,351.97,349.02,345.80,344.37,345.05,344.70,346.80,352.21,359.71,364.68,373.06,377.65,371.10,364.02,363.58,366.85,364.74,356.91,354.59,356.32,358.50,360.88,359.94,355.60,356.66,352.68,351.43,349.86,351.74,351.81,353.34,351.42,348.93,346.85,346.88,344.67,345.65,347.72,346.89,348.38,346.28,350.71,348.23,351.51,355.04,358.81,360.85,361.20,364.79,358.12,358.01,357.44,355.31,356.72,358.70,362.02,364.24,366.14,369.94,371.22,370.45,367.65,371.42,371.16,372.80,376.78,381.77,384.94,385.27,387.61,383.56,L5
2005-08-03 21:56:37+00:00,303.51,312.75,314.13,316.93,326.41,333.94,343.36,340.97,334.53,334.64,335.02,334.96,334.05,338.71,342.82,347.55,349.21,351.24,356.21,359.77,359.47,351.55,345.13,340.15,339.28,341.38,345.55,348.70,350.06,348.40,350.73,353.24,352.88,352.74,351.58,352.79,353.12,353.47,353.37,351.99,352.32,351.97,350.30,349.81,349.92,348.32,346.61,344.89,343.89,342.28,342.53,342.43,343.92,347.25,347.70,345.42,342.55,344.51,343.10,344.87,341.78,344.59,347.47,351.06,357.46,353.55,352.77,351.89,353.51,354.32,357.77,352.98,351.12,348.42,342.19,341.09,339.15,337.98,337.15,337.30,336.80,338.99,342.89,345.62,351.35,354.51,359.01,363.51,360.38,359.72,358.37,356.95,357.05,358.52,354.75,351.98,349.80,346.41,341.48,339.79,341.82,347.46,349.49,348.36,346.73,348.24,350.32,350.15,349.23,351.78,352.50,353.38,353.81,354.84,354.15,351.33,352.35,348.91,346.97,345.58,345.78,345.65,347.16,352.43,360.81,365.41,372.41,376.84,370.48,363.48,363.21,366.29,364.27,356.33,355.75,356.92,359.13,361.64,360.22,356.08,356.88,353.19,351.13,349.60,351.44,351.78,353.30,351.29,348.94,347.12,347.51,345.80,345.08,347.37,347.41,347.96,345.27,351.45,348.32,351.47,354.21,357.86,359.52,359.75,363.81,357.31,357.49,356.19,355.03,356.11,358.47,362.41,362.96,365.49,368.24,369.14,368.43,365.60,370.27,369.73,371.01,375.82,380.28,383.57,383.74,385.99,381.96,L7
2005-08-20 21:49:06+00:00,303.63,313.71,314.44,317.84,326.41,333.94,343.92,341.42,334.89,335.06,335.19,335.58,334.05,338.87,343.23,347.57,349.55,351.77,356.21,361.23,360.40,351.97,345.94,340.57,339.95,341.63,345.71,349.40,350.70,348.46,351.30,353.24,354.25,353.25,351.97,352.64,353.11,353.71,353.72,352.43,352.45,352.27,350.45,350.39,349.92,348.32,347.56,345.55,344.00,342.34,343.14,342.39,344.49,347.42,347.88,346.02,343.11,344.51,343.10,346.50,342.39,345.75,348.55,353.52,358.78,354.53,353.96,353.00,354.81,355.57,357.77,352.98,351.12,351.50,343.80,342.13,340.21,339.24,337.59,337.72,337.19,339.44,343.09,346.03,351.35,354.51,360.11,365.19,361.19,360.74,359.33,357.64,357.51,358.81,355.16,352.15,350.09,347.11,342.20,339.79,341.82,348.77,350.90,349.83,348.12,349.04,350.94,350.54,349.58,352.26,353.07,353.93,354.75,355.37,354.15,351.33,353.87,350.58,347.81,345.95,346.61,346.61,348.08,353.00,361.17,366.40,373.28,377.86,371.00,363.48,363.21,366.29,366.04,356.81,356.48,357.43,359.92,362.14,360.73,355.98,356.91,353.15,351.61,350.56,352.07,352.41,353.30,351.29,349.72,347.96,348.35,346.35,345.64,347.72,347.97,348.81,345.59,351.65,349.27,352.44,355.08,358.40,359.98,360.21,364.00,357.63,357.49,356.19,356.43,357.33,359.09,362.74,362.89,364.88,367.91,369.06,368.91,366.03,370.77,369.89,371.37,376.48,380.87,384.00,384.19,386.42,381.99,L5
2005-08-27 21:55:20+00:00,302.50,312.02,312.37,316.53,325.47,332.99,343.46,341.56,335.30,335.39,335.28,336.06,332.94,337.62,341.68,345.62,348.10,350.94,355.90,360.67,359.99,352.14,346.55,340.78,340.53,341.21,344.90,347.64,349.81,348.07,351.25,352.64,353.69,352.83,352.69,352.55,353.81,353.99,352.57,352.14,351.46,351.46,349.67,349.26,349.18,347.91,347.01,345.95,344.06,342.61,343.17,342.06,343.78,345.99,346.54,345.34,342.88,343.85,343.61,346.74,343.34,346.41,348.55,353.94,358.00,353.89,353.26,351.71,354.32,355.72,357.14,352.55,351.06,351.33,343.23,342.00,340.07,338.50,335.95,336.62,336.19,338.96,343.88,346.01,351.25,355.10,359.79,364.71,361.20,361.05,360.12,357.45,357.34,358.71,355.02,351.80,349.25,346.63,341.87,339.78,341.58,348.32,350.86,350.36,348.10,348.89,350.57,350.33,349.54,351.73,352.74,352.93,353.77,354.99,354.85,351.56,353.96,350.29,347.87,346.49,347.35,346.53,347.61,352.67,360.63,365.39,373.41,377.98,370.55,363.55,363.28,365.88,365.89,357.68,356.83,356.49,358.35,359.87,358.72,353.90,355.54,351.86,350.63,349.74,350.57,352.35,353.82,351.63,348.52,346.36,347.78,346.02,345.73,347.22,347.80,349.01,345.69,351.19,349.41,352.31,354.94,357.35,359.02,360.68,364.37,357.88,357.23,355.36,355.27,356.31,358.46,361.78,361.48,363.63,366.68,368.49,367.93,366.93,370.78,369.76,371.00,376.43,380.70,383.63,383.98,386.67,381.44,L5
2005-09-20 21:56:18+00:00,300.55,308.29,307.76,313.00,321.82,330.74,339.66,336.81,332.49,332.40,332.73,332.99,329.45,335.40,340.41,342.59,345.49,348.65,353.65,357.95,357.45,350.35,344.55,339.11,338.81,339.21,342.66,345.26,348.60,345.75,349.32,349.42,351.38,349.97,350.66,350.41,350.93,351.93,349.01,349.96,350.51,350.27,347.22,346.54,346.65,345.99,344.19,343.30,342.35,340.67,340.76,340.60,341.50,345.16,345.39,342.43,340.85,340.15,340.86,344.15,340.82,343.32,344.40,350.84,353.36,351.53,349.85,351.21,350.57,352.77,352.91,345.54,347.58,348.77,339.54,340.54,336.91,335.73,333.50,333.96,335.86,338.76,340.72,342.55,346.82,351.04,355.12,360.00,358.49,358.64,357.22,355.30,354.68,356.84,354.69,351.22,348.66,342.66,338.18,336.54,339.33,345.37,348.56,349.05,345.35,346.39,347.21,347.12,346.76,351.46,352.62,353.34,351.51,352.41,352.04,349.73,351.28,346.68,344.79,343.72,344.43,343.75,344.88,349.64,358.28,365.44,373.53,375.86,368.39,361.64,361.52,363.06,362.26,355.56,355.08,354.52,355.98,357.34,355.75,350.11,352.03,350.10,349.97,347.01,348.15,349.99,351.63,349.69,346.77,343.41,345.15,343.97,344.26,346.35,346.02,347.00,342.12,348.27,349.11,351.88,355.15,356.79,357.15,358.54,362.33,355.90,355.03,352.82,352.09,353.31,355.45,359.33,358.34,360.69,363.43,365.86,365.09,364.27,368.59,367.26,368.87,375.26,379.88,381.70,382.62,385.70,381.28,L7
2005-09-28 21:55:20+00:00,300.24,308.50,308.42,313.96,323.12,331.62,340.44,338.20,333.53,333.16,333.47,333.35,330.55,335.87,341.19,343.55,346.38,349.37,354.73,358.76,358.63,351.12,345.43,340.32,339.56,340.04,343.38,346.23,349.41,346.61,349.74,350.28,352.15,350.98,351.49,351.36,352.15,352.92,350.13,351.08,351.81,350.93,348.36,347.86,347.74,346.70,345.92,344.69,343.51,342.21,341.91,341.67,342.41,346.29,346.20,343.48,341.96,342.30,342.80,346.51,342.71,345.29,345.93,351.80,355.07,353.44,351.41,352.30,352.29,353.64,354.06,348.50,349.93,351.09,342.27,342.11,338.59,336.96,334.82,335.18,337.36,339.92,341.74,343.78,348.39,352.46,356.50,361.12,359.91,359.49,358.17,356.62,356.25,358.36,356.13,352.14,349.44,343.62,339.51,337.81,340.73,346.27,349.58,349.73,346.75,347.58,348.06,347.63,347.23,351.51,352.76,353.96,352.35,353.36,352.54,350.14,351.93,347.63,345.64,344.83,345.05,344.50,345.35,349.91,358.44,365.21,373.57,376.14,369.18,362.35,362.33,363.77,362.46,356.64,356.06,355.34,357.03,358.44,356.56,351.57,353.13,351.10,350.68,347.75,349.41,351.13,352.66,350.35,347.83,344.59,345.93,345.07,345.11,347.26,346.96,347.30,343.21,349.37,349.60,352.15,354.53,357.10,358.06,359.31,362.86,356.64,355.42,353.43,352.62,353.95,356.25,359.75,359.25,361.45,364.09,366.38,365.66,364.89,369.05,368.24,369.97,376.07,380.77,382.18,383.82,386.25,383.15,L5
