dates,nzd0354-0000,nzd0354-0001,nzd0354-0002,nzd0354-0003,nzd0354-0004,nzd0354-0005,nzd0354-0006,nzd0354-0007,nzd0354-0008,nzd0354-0009,nzd0354-0010,nzd0354-0011,nzd0354-0012,nzd0354-0013,nzd0354-0014,nzd0354-0015,nzd0354-0016,nzd0354-0017,nzd0354-0018,nzd0354-0019,nzd0354-0020,nzd0354-0021,nzd0354-0022,nzd0354-0023,nzd0354-0024,nzd0354-0025,nzd0354-0026,nzd0354-0027,nzd0354-0028,nzd0354-0029,nzd0354-0030,nzd0354-0031,nzd0354-0032,nzd0354-0033,nzd0354-0034,nzd0354-0035,nzd0354-0036,nzd0354-0037,nzd0354-0038,nzd0354-0039,nzd0354-0040,nzd0354-0041,nzd0354-0042,nzd0354-0043,nzd0354-0044,nzd0354-0045,nzd0354-0046,nzd0354-0047,nzd0354-0048,nzd0354-0049,nzd0354-0050,nzd0354-0051,nzd0354-0052,nzd0354-0053,nzd0354-0054,nzd0354-0055,nzd0354-0056,nzd0354-0057,nzd0354-0058,nzd0354-0059,nzd0354-0060,nzd0354-0061,nzd0354-0062,nzd0354-0063,nzd0354-0064,nzd0354-0065,nzd0354-0066,nzd0354-0067,nzd0354-0068,nzd0354-0069,nzd0354-0070,nzd0354-0071,nzd0354-0072,nzd0354-0073,satname
2008-01-16 21:57:35+00:00,322.05,315.39,314.71,311.29,310.82,310.64,314.67,311.90,313.83,316.18,316.37,320.58,322.39,323.88,326.68,328.87,329.86,331.26,332.44,332.18,332.47,332.34,332.15,333.15,334.68,336.64,337.76,339.92,339.51,340.01,340.55,339.85,343.62,346.50,349.05,348.28,345.89,348.74,348.31,346.54,345.13,344.77,342.06,341.04,338.77,340.90,341.28,342.90,344.69,347.68,350.15,352.63,354.86,356.11,357.21,356.79,356.87,355.71,353.72,352.18,350.12,348.08,347.59,347.93,350.66,351.88,354.26,352.99,349.73,341.42,336.57,330.10,323.12,314.20,L7
2008-02-25 21:57:37+00:00,320.10,312.21,313.57,309.27,309.03,309.11,313.45,310.90,314.04,315.96,315.77,319.48,321.44,322.15,325.37,327.75,327.87,330.36,330.31,331.41,331.44,332.06,331.36,332.80,333.88,335.08,336.61,338.73,339.03,338.84,339.91,339.58,343.59,346.65,349.32,347.88,345.15,348.16,347.16,345.43,344.32,344.39,340.92,339.92,337.91,340.48,341.25,343.18,343.63,347.05,349.32,351.99,353.90,354.92,355.13,355.67,356.14,355.23,352.96,352.41,349.80,346.98,345.50,345.84,349.57,350.43,352.52,351.36,348.49,340.82,336.32,329.34,322.32,312.82,L5
2008-03-04 21:57:24+00:00,320.21,311.93,312.56,309.22,308.57,309.10,312.78,311.01,313.12,314.92,315.31,319.93,321.66,321.73,324.36,326.62,326.90,329.50,329.57,331.02,332.34,332.90,332.35,333.33,333.57,334.98,335.56,337.66,338.23,338.05,339.06,339.54,343.39,346.93,349.25,347.85,345.45,347.81,346.69,344.05,343.01,343.14,340.00,339.21,337.52,340.12,341.14,342.77,343.43,346.80,348.29,351.42,352.79,353.26,352.97,354.16,355.00,354.15,352.57,352.53,349.76,346.83,345.30,345.41,348.78,349.54,351.79,350.54,347.66,340.04,336.03,328.94,322.33,312.75,L7
2008-03-20 21:57:22+00:00,320.81,312.08,313.01,310.55,309.96,310.41,313.43,312.49,313.57,315.73,316.02,320.14,321.80,321.80,324.67,327.11,328.35,330.95,330.33,332.21,333.33,334.21,333.54,334.56,333.65,335.08,335.68,337.90,338.74,339.16,340.23,341.03,344.20,347.91,350.57,348.31,345.92,347.54,346.92,344.07,343.25,343.00,339.79,339.23,338.06,339.91,340.81,342.20,342.98,346.16,347.68,350.94,352.58,353.21,353.05,353.84,354.92,354.05,352.78,352.35,349.36,346.67,344.52,344.64,348.00,348.99,351.49,350.42,347.44,339.91,336.39,328.42,320.99,311.54,L7
2008-06-08 21:57:01+00:00,321.60,310.80,312.75,311.99,310.50,313.31,313.80,314.73,315.60,317.47,318.21,322.29,324.14,323.08,324.81,326.83,328.86,330.83,331.44,333.67,336.07,335.79,335.73,336.22,334.92,336.38,336.17,337.58,338.22,339.30,339.59,342.38,344.84,349.37,351.33,348.17,347.42,348.47,346.99,343.86,344.12,342.35,340.23,339.04,339.74,340.43,341.48,342.53,342.68,346.09,347.63,351.79,353.16,352.43,352.67,353.89,354.69,355.96,353.24,353.59,351.24,347.49,345.85,345.38,348.71,349.60,351.57,350.01,346.64,340.07,336.29,328.49,320.93,311.64,L7
2008-08-27 21:56:17+00:00,323.46,308.83,311.08,312.16,314.54,317.94,315.42,318.36,315.52,318.73,320.15,323.84,325.20,323.00,323.65,325.38,329.27,331.08,334.01,334.99,339.71,337.47,333.06,337.08,333.49,333.56,331.97,334.00,332.37,338.02,337.98,342.42,343.83,349.06,351.29,347.80,347.86,345.71,345.90,342.09,341.43,338.63,337.65,337.88,340.33,340.15,340.49,341.25,343.31,346.40,344.68,348.71,350.00,347.52,347.38,350.12,350.67,353.96,351.45,350.18,349.11,344.94,343.78,343.24,345.81,347.73,350.07,349.10,344.67,339.61,335.30,328.58,323.35,315.36,L7
2008-10-14 21:55:54+00:00,,302.21,309.15,309.05,313.91,325.65,320.13,319.27,323.99,325.99,328.60,330.06,331.37,330.53,331.73,330.29,333.32,335.26,342.62,341.76,341.42,337.80,327.77,337.29,336.48,336.12,336.46,337.58,334.54,341.54,341.15,345.12,345.41,351.39,354.11,351.92,351.44,349.79,348.76,347.49,345.99,342.51,340.76,341.78,345.89,345.68,345.93,348.80,350.99,352.82,352.81,354.18,355.49,354.77,354.29,356.76,356.78,360.25,356.56,354.97,354.03,351.30,350.41,350.00,350.78,354.97,355.52,355.63,351.15,347.70,344.50,346.25,346.45,335.74,L7
2008-12-01 21:56:35+00:00,328.03,305.11,309.12,308.15,310.08,316.69,316.62,319.23,323.03,324.90,327.67,327.35,329.59,330.27,331.52,331.48,332.39,334.99,339.06,338.48,340.18,339.35,330.89,337.65,336.58,336.97,335.91,338.07,335.32,339.89,340.08,344.33,345.33,351.65,353.81,350.87,350.88,349.01,347.26,346.68,346.41,343.68,341.24,341.75,345.23,344.80,346.06,347.72,351.17,352.69,353.14,354.59,355.43,355.54,355.52,356.75,357.71,360.20,356.85,354.11,353.25,349.87,349.46,348.63,348.97,354.00,356.25,355.49,352.31,347.81,345.15,346.24,346.09,331.84,L7
2008-12-17 21:56:44+00:00,316.90,301.69,305.14,302.84,305.08,303.68,311.32,316.22,321.55,323.42,323.97,323.86,325.75,327.54,331.14,333.05,331.97,334.15,335.76,333.78,335.38,335.67,328.34,336.87,336.38,337.80,335.58,337.16,335.03,337.75,340.63,343.09,344.18,350.65,353.64,350.98,349.53,348.27,346.96,346.82,345.90,343.92,340.93,341.35,342.49,342.22,343.66,346.15,350.24,351.98,352.88,354.78,355.69,356.90,356.22,357.16,358.75,358.53,356.83,353.52,347.75,346.17,344.78,343.72,346.32,352.15,354.66,354.39,350.85,347.24,342.47,343.23,345.51,329.03,L7
2009-03-07 21:57:19+00:00,317.85,309.67,309.91,309.28,311.62,309.97,313.84,317.95,322.32,323.71,325.84,325.68,327.45,328.51,332.04,333.88,334.72,336.81,338.13,336.57,337.95,338.50,335.55,339.64,339.45,341.36,339.68,340.59,340.91,341.86,345.86,348.87,349.65,355.64,357.55,356.48,354.45,352.10,350.73,350.74,351.54,350.94,346.45,347.65,347.32,347.51,348.88,350.71,354.02,354.14,355.34,357.52,358.67,360.91,360.47,362.76,366.00,363.00,361.00,359.26,351.35,349.67,347.46,345.40,348.16,353.24,356.50,356.15,353.68,350.15,345.41,346.52,349.64,332.17,L7
2009-03-23 21:57:26+00:00,316.60,309.89,307.67,308.10,308.52,307.98,310.80,315.30,318.97,320.53,322.80,323.86,325.16,325.90,330.40,331.62,334.43,335.80,337.40,335.24,336.38,336.60,335.24,338.69,339.04,340.56,338.60,339.52,339.96,340.05,343.64,347.21,348.47,353.53,355.62,354.67,352.88,350.17,348.93,347.74,348.31,347.72,344.15,345.40,345.21,345.95,347.59,347.79,351.64,351.92,352.57,354.79,356.27,357.51,358.31,361.17,363.36,361.01,358.39,356.43,350.44,348.26,347.57,345.61,348.23,352.97,355.90,355.48,352.03,348.22,344.25,345.80,349.40,332.30,L7
2009-05-10 21:57:39+00:00,310.68,305.98,303.75,304.07,304.46,304.27,305.86,310.99,313.21,315.28,316.81,317.78,319.28,320.94,325.17,327.51,331.25,332.12,333.26,331.76,332.87,335.07,334.55,336.03,336.00,338.62,334.20,335.75,336.83,337.47,339.88,342.11,343.53,347.98,350.72,349.49,349.25,346.75,345.55,343.91,344.79,345.23,341.89,343.05,341.95,343.05,343.81,343.34,347.40,347.68,347.76,349.95,350.16,351.48,352.97,355.87,359.38,356.25,353.26,351.43,347.18,343.55,342.83,341.56,343.84,348.40,350.85,351.76,348.35,343.85,340.61,341.31,345.83,330.97,L7
2009-07-13 21:57:33+00:00,306.52,307.00,302.49,304.63,304.05,306.99,311.12,316.40,315.03,313.77,315.59,318.88,319.71,323.35,325.25,323.72,330.82,332.26,334.31,334.10,335.65,337.23,337.14,336.21,336.86,338.37,335.87,334.68,338.10,338.50,340.41,341.94,343.56,348.11,350.48,350.99,349.38,347.76,346.47,344.16,344.48,346.06,343.22,343.87,341.04,343.38,343.62,343.13,346.73,347.29,347.10,348.25,349.86,350.18,352.46,355.61,358.25,355.28,352.52,351.54,350.42,345.50,342.66,344.16,343.81,348.31,349.86,351.74,348.30,343.39,341.29,341.66,346.07,335.29,L7
2009-11-18 21:57:53+00:00,313.81,311.23,307.45,307.96,308.10,312.21,324.98,328.12,321.84,319.00,318.10,320.80,322.72,330.09,329.12,326.34,327.43,328.05,331.76,333.51,339.16,341.39,341.17,338.68,339.27,339.25,339.78,334.64,337.43,336.49,338.01,340.63,344.45,350.93,352.74,353.92,348.46,347.91,344.80,344.81,344.30,347.33,344.33,343.50,339.71,342.11,344.31,344.03,345.19,348.08,348.31,349.41,352.40,350.80,354.81,354.32,353.51,352.46,350.77,347.04,347.94,343.49,341.03,341.58,341.56,346.54,349.02,349.32,349.79,339.93,338.56,333.93,342.94,330.06,L7
2009-12-20 21:58:19+00:00,307.68,303.25,303.19,300.67,299.02,307.15,314.94,318.83,317.93,316.16,315.02,317.58,318.63,322.66,323.32,322.54,323.60,324.07,325.97,328.24,333.71,336.49,334.98,334.58,335.24,335.05,336.69,332.44,335.67,335.37,335.59,337.59,340.05,346.90,349.20,349.11,344.84,344.90,342.71,341.19,341.55,342.86,339.06,339.56,337.05,338.40,339.95,343.17,343.26,346.71,346.75,347.47,348.54,350.58,353.35,353.79,353.32,351.20,350.44,346.55,345.53,341.68,339.14,340.13,340.08,345.26,347.67,349.17,347.34,339.63,338.59,332.86,342.08,326.40,L7
2010-01-05 21:58:36+00:00,312.77,304.17,304.79,303.47,303.37,308.96,315.93,319.42,319.65,319.16,317.17,318.85,321.17,323.51,324.27,324.13,325.50,326.47,329.25,330.18,334.54,336.87,336.74,336.36,337.44,337.63,338.93,335.04,338.17,338.29,338.27,340.13,342.98,348.89,350.74,350.43,346.73,345.30,344.23,341.99,341.92,341.96,338.92,340.96,339.40,340.80,342.32,344.68,345.62,349.18,348.55,349.81,350.09,351.73,354.41,354.68,355.58,352.94,351.29,348.20,347.80,343.65,342.52,343.02,343.10,347.26,350.29,351.71,349.71,341.83,340.65,336.28,343.76,326.31,L7
2010-01-29 21:58:05+00:00,317.02,308.25,309.12,307.64,307.04,310.63,310.98,313.21,317.45,317.92,317.39,319.74,321.23,320.57,322.55,325.50,327.71,327.81,330.42,331.23,334.06,336.97,335.60,337.02,337.56,338.72,339.05,337.34,338.97,340.24,340.02,341.94,344.82,349.28,352.20,351.24,347.99,346.74,346.24,343.85,343.58,341.92,338.78,341.88,342.06,343.01,343.70,346.06,345.74,349.45,349.48,351.50,350.63,353.49,355.28,356.83,357.88,354.40,353.20,350.05,349.31,346.52,346.04,345.68,346.40,349.87,351.40,353.44,351.43,344.38,342.73,339.69,346.55,327.77,L5
2010-02-06 21:59:03+00:00,318.42,309.87,309.85,307.50,307.74,310.77,312.50,314.02,317.39,317.73,317.92,320.18,322.47,321.88,323.85,326.02,328.64,329.53,331.97,333.25,336.15,338.58,337.00,338.59,339.00,339.05,338.86,337.12,339.06,340.39,340.77,342.75,346.00,349.91,352.98,351.65,348.70,347.25,347.00,345.08,345.49,343.62,340.32,343.10,343.46,343.92,344.25,346.10,346.49,349.94,350.05,353.18,352.10,354.62,356.46,357.83,358.29,356.30,354.43,351.40,350.62,348.54,348.17,347.56,348.03,350.22,352.35,352.86,351.44,344.35,342.99,340.97,347.65,330.52,L7
2010-02-22 21:59:13+00:00,321.32,312.60,311.88,309.77,309.57,312.51,313.44,315.23,318.17,319.06,319.24,321.20,323.91,324.13,325.55,327.75,330.63,331.35,334.14,335.28,337.62,339.70,338.45,340.05,340.54,340.53,340.21,338.74,340.98,342.43,343.13,344.75,348.09,351.94,355.00,353.79,350.70,349.41,349.09,347.92,347.86,346.45,343.21,345.18,345.30,345.55,345.63,347.61,348.16,350.70,351.24,354.15,353.44,355.55,357.88,358.62,359.58,357.51,356.04,353.63,352.11,350.54,349.71,349.16,349.70,352.46,354.26,354.22,352.06,346.39,343.85,343.76,349.21,333.73,L7
2010-03-10 21:59:20+00:00,320.51,312.93,311.69,309.45,309.96,312.08,312.23,314.17,317.35,318.64,318.90,320.56,322.95,323.46,325.91,328.70,331.18,332.22,334.41,335.39,337.15,339.84,338.98,340.67,341.46,341.06,340.80,339.41,340.78,342.02,342.86,344.68,347.47,351.01,354.93,354.42,351.33,350.08,349.15,348.57,348.39,346.54,343.19,344.50,344.93,345.78,345.55,347.96,348.71,350.98,351.74,354.41,353.68,355.43,357.20,357.70,358.92,357.13,355.63,353.76,352.73,351.55,350.46,350.58,350.48,353.90,355.40,355.15,351.81,346.24,344.16,344.39,349.01,334.26,L7
2010-06-30 21:59:25+00:00,324.03,316.99,315.60,313.03,314.41,315.51,316.51,316.21,320.97,323.20,323.08,324.06,325.90,327.74,330.96,332.96,334.88,336.49,339.69,339.85,339.62,341.82,341.66,343.47,343.53,342.51,343.12,341.87,343.87,345.25,346.45,348.08,351.25,353.92,357.24,357.80,355.24,353.84,352.64,352.03,351.50,349.77,346.91,347.19,347.88,349.22,348.79,349.91,352.37,353.44,354.24,356.70,356.12,357.12,359.10,358.99,361.41,359.59,357.66,356.33,355.70,355.25,354.50,354.77,354.21,357.18,359.28,357.41,353.70,349.04,347.73,350.66,352.22,338.31,L7
2010-08-01 21:59:26+00:00,320.36,317.21,315.25,312.53,315.40,314.38,316.62,314.66,318.92,323.76,323.89,323.30,325.33,327.51,332.81,334.38,336.69,339.26,341.92,341.69,341.31,343.67,342.69,343.88,343.17,341.00,342.13,341.66,343.38,344.94,346.37,347.92,350.55,353.40,357.46,358.32,355.31,354.10,352.10,353.14,351.87,350.69,348.55,346.86,348.41,348.48,347.81,350.25,353.14,352.88,353.70,356.39,356.38,357.25,358.33,358.10,359.85,358.60,356.71,355.36,354.76,354.88,354.20,353.36,352.84,356.38,359.74,356.90,352.86,348.04,347.27,349.73,349.71,340.70,L7
2010-08-17 21:59:27+00:00,317.41,317.19,316.21,314.74,316.96,315.13,316.61,315.40,320.57,326.04,325.63,323.35,324.76,326.69,332.18,334.32,336.91,340.00,341.82,341.04,341.07,342.87,342.10,342.65,341.93,340.76,342.68,341.93,343.40,345.82,347.04,348.41,350.72,353.51,357.54,358.89,355.27,354.31,351.74,352.58,350.27,349.61,348.82,346.50,348.29,348.66,347.85,350.68,353.79,352.25,353.07,354.28,355.22,355.41,357.23,357.07,359.25,357.63,355.79,354.09,354.36,353.17,351.82,350.81,351.06,355.55,358.67,356.77,352.42,348.33,347.53,348.63,346.52,338.26,L7
2010-09-02 21:59:30+00:00,311.99,314.30,314.45,313.77,317.31,314.25,317.12,314.72,321.43,326.88,324.87,322.41,322.82,324.78,330.64,332.10,334.89,337.70,339.56,338.08,338.70,341.64,340.91,340.64,340.10,339.11,340.55,339.17,339.04,342.57,343.58,346.57,348.40,350.97,354.58,355.70,351.38,351.49,349.23,348.90,347.37,345.96,346.51,344.27,346.34,347.45,345.99,349.27,351.97,350.08,349.68,350.94,352.23,353.02,354.26,355.83,356.78,355.47,353.05,350.71,352.16,350.33,348.92,347.32,348.45,352.42,356.25,354.64,351.81,346.32,347.11,345.48,341.63,332.53,L7
2010-10-04 21:59:29+00:00,312.62,315.25,316.07,316.35,320.66,318.14,321.56,319.04,325.11,329.75,328.74,326.02,326.29,328.06,331.95,332.50,335.62,338.84,342.14,340.54,341.52,342.85,342.47,341.98,340.46,340.06,341.36,340.32,341.10,345.00,346.79,350.22,352.46,354.92,357.22,356.91,352.62,352.38,350.81,348.87,347.59,346.84,348.21,346.62,348.97,349.30,348.29,350.83,353.44,351.45,350.33,351.52,352.95,355.15,356.17,358.56,359.65,357.88,356.00,352.28,352.19,350.54,349.58,347.50,348.27,352.52,356.44,355.98,354.23,349.24,349.94,345.40,342.37,334.56,L7
2010-10-12 21:57:13+00:00,311.69,313.72,315.09,316.16,320.28,318.24,321.20,319.47,324.89,329.03,327.38,325.14,326.42,327.55,331.36,331.82,335.76,338.77,341.51,340.66,341.37,343.02,342.70,341.22,339.66,339.95,341.10,339.39,340.84,345.21,346.96,349.54,351.82,354.61,357.52,357.22,351.96,351.41,350.31,347.82,347.19,346.45,347.93,346.92,348.54,349.37,348.54,351.44,353.75,350.59,350.01,351.59,352.79,354.64,356.12,358.79,359.99,358.08,356.06,353.10,352.53,350.76,349.04,347.34,348.38,351.87,355.70,354.94,354.89,349.93,349.93,344.86,342.28,332.77,L5
2011-01-16 21:57:09+00:00,312.52,313.64,314.53,317.12,319.68,318.51,320.56,320.89,323.12,325.63,326.72,325.11,326.86,325.64,328.48,329.54,334.99,337.16,340.25,339.67,342.38,343.01,342.76,341.61,340.73,341.24,340.54,338.85,338.92,343.37,345.13,348.74,351.35,355.03,358.33,356.69,351.90,351.22,350.11,347.29,346.28,344.68,346.05,345.26,347.99,349.04,349.44,352.18,353.96,351.31,350.95,352.35,353.34,354.19,355.33,358.88,358.31,358.01,356.64,355.11,354.62,351.21,349.90,348.65,349.21,352.60,354.36,354.51,354.95,350.03,349.34,344.32,343.42,332.22,L5
2011-01-24 22:00:35+00:00,311.52,310.95,312.11,313.92,316.75,316.34,318.98,318.64,320.77,323.52,324.32,322.76,324.76,323.46,326.61,328.29,333.43,334.89,338.13,337.23,339.58,341.13,340.77,340.75,340.00,339.71,338.92,337.07,338.02,342.32,343.85,347.25,349.81,354.20,357.66,355.57,350.85,350.32,349.13,346.66,345.81,343.87,344.59,344.14,346.89,347.51,348.49,351.10,352.47,350.49,350.12,351.27,351.62,353.39,354.23,357.04,356.77,356.39,354.34,353.63,352.16,350.02,348.86,347.95,348.39,351.44,353.34,353.85,353.47,349.30,348.73,343.18,342.22,329.58,L7
2011-02-09 22:00:39+00:00,312.92,311.15,312.48,313.93,315.93,316.65,319.21,319.21,322.20,323.40,324.20,323.24,325.25,323.91,326.09,327.89,332.13,332.57,336.38,336.10,338.51,339.94,339.92,340.28,339.85,339.16,338.91,336.81,337.84,342.44,343.29,347.04,349.61,353.95,357.09,354.63,350.71,350.09,349.01,346.04,345.98,344.48,344.31,343.92,345.40,347.54,348.41,350.77,351.88,350.60,350.03,351.54,351.01,352.51,354.31,357.00,356.66,355.83,354.09,353.82,351.66,349.56,348.10,347.99,348.47,351.33,353.43,353.05,352.98,349.16,348.72,344.38,342.81,328.68,L7
2011-03-13 22:00:47+00:00,314.03,310.91,313.14,314.19,315.56,317.23,319.91,319.95,322.40,322.63,324.52,324.40,327.12,324.87,327.75,329.82,333.24,333.87,337.18,337.86,339.34,340.34,340.48,341.90,340.95,340.19,339.98,338.73,341.36,344.56,345.43,348.63,351.44,356.32,359.47,356.53,353.65,352.44,351.22,348.06,348.28,346.38,344.58,344.77,346.62,348.04,350.51,351.30,352.39,352.27,352.04,354.45,352.59,354.96,356.22,358.11,358.75,357.23,355.49,356.38,352.26,350.46,350.23,350.55,350.75,352.77,355.05,354.49,353.82,350.56,349.59,346.15,343.75,327.32,L7
2011-03-29 22:00:49+00:00,314.82,311.67,313.27,314.73,315.30,316.90,318.92,319.17,321.81,322.52,324.61,325.16,327.63,325.92,327.64,328.70,332.33,332.65,336.25,336.87,338.96,339.75,340.41,341.85,341.09,340.12,340.05,338.99,341.06,343.88,345.42,348.28,351.04,355.63,358.88,357.23,354.50,352.71,351.11,348.27,348.13,346.04,343.94,344.41,346.18,347.83,349.90,350.92,352.68,352.45,352.43,354.75,352.97,356.17,356.79,358.30,359.23,357.71,355.84,356.43,352.43,351.66,350.77,350.56,350.84,352.98,355.18,354.21,353.46,350.49,348.61,345.38,342.14,325.84,L7
2011-05-16 22:00:47+00:00,313.41,311.33,311.70,313.29,312.68,314.51,317.00,317.29,319.43,320.00,321.88,324.12,326.35,324.13,326.07,327.24,330.28,329.46,333.93,334.65,337.33,338.28,337.95,340.11,340.13,338.78,338.47,337.74,339.20,341.64,342.79,345.78,348.62,353.89,357.17,355.30,354.39,352.24,349.79,347.99,347.28,345.17,341.79,342.24,344.69,345.69,347.90,347.99,350.04,351.68,351.28,354.41,352.66,355.05,355.46,356.40,357.18,355.58,353.38,354.60,351.33,350.07,349.13,348.59,350.10,351.19,353.30,352.06,350.36,348.99,346.04,345.22,339.70,322.94,L7
2011-07-03 22:00:45+00:00,313.41,310.50,311.08,312.64,311.50,313.03,316.21,316.99,319.41,320.30,322.29,323.76,326.53,324.44,326.54,327.34,330.60,329.79,333.82,335.32,336.59,338.72,337.91,340.20,339.29,338.79,338.85,338.12,339.64,342.05,342.96,345.72,348.90,353.96,356.84,355.17,354.26,351.94,350.16,347.68,347.51,345.18,342.36,342.05,344.23,345.61,347.97,347.52,350.51,351.58,351.03,353.60,352.65,354.49,355.35,356.60,356.96,355.22,353.53,354.02,351.31,349.73,349.06,348.95,350.26,351.09,353.70,351.94,350.42,348.42,346.30,344.76,339.76,323.16,L7
2011-07-19 22:00:44+00:00,311.90,309.34,310.46,311.56,311.56,312.26,316.15,316.41,320.04,321.44,321.42,322.81,325.97,325.21,327.86,328.58,331.51,331.06,333.55,336.49,336.52,339.61,338.50,340.71,339.78,339.55,340.10,339.56,341.55,343.62,345.20,347.13,349.72,353.49,356.62,354.74,353.71,351.53,350.50,348.07,348.21,346.03,343.79,343.57,345.56,346.60,347.65,347.45,350.56,350.92,350.68,353.63,352.56,355.20,356.09,356.55,357.96,355.62,353.18,353.12,350.32,349.21,348.08,347.27,349.51,350.38,354.45,352.13,350.51,348.38,346.67,344.67,339.54,323.58,L7
2011-08-04 22:00:40+00:00,310.21,310.75,312.06,313.09,313.12,313.25,317.02,317.19,321.60,323.42,323.50,326.13,328.38,328.25,329.68,329.43,332.40,332.41,334.59,338.46,337.72,340.12,339.22,340.42,339.58,340.63,340.80,341.52,343.14,344.88,346.23,348.28,350.86,353.86,356.53,354.71,354.89,351.88,351.41,349.19,349.28,347.33,345.63,344.68,346.57,348.40,348.49,347.95,351.20,351.87,351.40,354.10,353.90,355.60,356.29,357.67,358.93,355.84,354.44,353.08,351.36,349.35,347.94,347.54,349.69,351.44,355.79,352.72,351.86,348.50,346.66,345.40,340.79,326.18,L7
2011-08-20 22:00:37+00:00,302.12,306.56,308.13,309.72,309.87,309.31,315.92,316.84,320.58,323.04,323.34,326.14,328.56,328.62,330.04,326.19,329.36,331.41,334.26,337.57,336.64,340.80,341.13,341.50,341.57,343.28,341.59,341.06,341.27,343.08,344.23,346.10,349.04,353.45,356.73,355.43,354.48,351.50,350.74,347.73,347.66,345.89,344.38,343.85,345.88,346.97,348.56,347.89,351.15,351.33,350.94,353.00,353.94,355.40,355.08,356.92,358.01,355.13,353.89,352.35,352.03,349.33,347.88,347.88,349.57,350.95,354.47,352.14,350.29,347.40,345.38,343.05,339.84,326.48,L7
2011-09-05 22:00:33+00:00,300.89,304.35,305.62,307.42,307.79,308.70,315.62,317.37,320.43,323.09,323.73,326.23,327.58,326.65,328.98,325.66,329.31,330.68,333.66,337.41,336.71,340.06,340.84,340.76,341.44,342.96,340.86,340.34,341.05,342.68,343.97,345.63,349.31,353.42,356.98,354.98,354.38,351.55,350.18,346.56,346.43,344.47,343.62,343.14,345.42,347.15,348.50,348.45,351.28,350.88,350.36,352.25,353.51,354.80,354.50,356.69,357.69,354.57,353.64,352.30,351.63,349.10,347.18,347.64,349.03,350.20,353.05,350.80,348.27,346.07,344.49,343.37,340.15,326.91,L7
2011-09-13 21:55:45+00:00,299.14,302.91,303.68,305.65,306.41,308.57,314.91,315.96,316.49,319.81,322.22,324.67,325.03,325.00,327.48,325.26,329.10,329.00,333.13,336.84,336.41,339.55,339.54,339.61,340.68,341.24,339.42,339.03,340.37,341.90,342.62,344.72,348.02,352.51,356.02,353.27,352.58,349.66,347.70,344.31,344.44,343.78,342.66,341.88,344.21,346.07,347.56,348.36,350.39,350.02,349.89,351.33,352.61,353.58,353.67,355.50,356.23,353.31,353.22,351.53,350.76,348.19,346.22,346.99,347.74,349.27,351.51,349.56,347.20,345.12,344.27,342.23,339.92,326.45,L5
2011-09-21 22:00:29+00:00,300.04,303.92,305.80,306.24,306.52,308.51,315.56,316.19,316.50,319.69,322.30,324.81,325.79,325.96,327.26,326.01,329.67,329.93,333.73,337.10,337.11,339.75,339.83,339.97,340.64,341.57,339.64,338.91,340.30,341.50,342.61,344.64,347.74,352.36,355.94,353.53,352.86,349.82,348.03,344.73,344.59,344.07,342.86,342.07,343.92,345.84,347.64,348.29,350.41,349.87,349.97,351.43,352.46,353.20,354.10,355.78,356.03,353.64,353.10,351.89,350.91,348.10,346.27,346.90,347.94,349.30,351.74,349.53,347.01,345.09,344.22,342.38,340.45,327.35,L7
2011-10-23 22:00:35+00:00,300.51,304.72,306.69,306.67,307.83,309.68,316.29,318.19,317.85,320.53,322.98,325.31,327.33,327.75,329.30,328.27,332.00,332.61,335.65,338.80,338.18,340.97,340.65,340.73,341.35,342.43,340.13,339.77,341.21,342.23,342.83,344.71,348.01,352.74,356.52,353.04,352.28,349.37,348.20,344.90,345.04,344.81,343.88,342.83,344.87,345.99,347.96,348.13,349.86,349.10,348.95,351.03,352.20,351.75,353.41,355.39,355.42,353.59,353.00,352.04,350.80,346.71,345.62,346.42,347.43,348.31,350.68,348.63,346.20,344.43,343.80,342.14,342.19,332.20,L7
2011-12-26 22:01:11+00:00,304.52,306.17,308.72,307.49,308.22,310.57,317.76,318.54,318.66,322.64,324.60,325.68,328.67,329.36,330.42,329.81,333.22,334.40,336.85,338.74,338.27,340.80,340.48,341.36,341.81,342.81,341.48,340.96,342.68,343.33,343.67,345.16,348.13,352.92,356.38,353.45,351.97,349.65,348.59,345.50,345.79,345.45,344.83,343.20,345.32,346.70,348.57,348.92,350.91,349.60,349.73,351.29,352.65,352.12,354.27,356.20,355.92,354.79,353.02,352.13,350.52,346.41,345.40,346.47,347.15,348.57,351.02,348.46,346.19,343.20,343.42,342.12,344.05,334.02,L7
2012-01-27 22:01:14+00:00,306.52,307.63,308.97,308.29,309.97,312.86,318.94,319.61,318.54,322.69,324.32,325.88,328.48,329.62,330.73,330.22,333.31,335.36,338.70,339.28,339.31,340.06,340.95,340.78,341.78,342.38,341.02,340.86,343.38,343.78,343.58,345.17,348.01,353.31,356.65,354.14,352.01,349.93,347.77,345.45,345.59,346.34,345.00,343.85,346.12,347.14,348.86,349.18,350.25,349.28,349.52,351.18,352.50,352.12,354.01,356.66,356.51,355.71,353.19,352.39,349.94,345.98,344.35,345.69,345.99,347.63,349.42,347.64,344.53,342.67,342.56,341.53,344.68,336.19,L7
