dates,satname,nzd0040-0000,nzd0040-0001,nzd0040-0002,nzd0040-0003,nzd0040-0004,nzd0040-0005,nzd0040-0006,nzd0040-0007,nzd0040-0008,nzd0040-0009,nzd0040-0010,nzd0040-0011,nzd0040-0012,nzd0040-0013,nzd0040-0014,nzd0040-0015,nzd0040-0016,nzd0040-0017,nzd0040-0018,nzd0040-0019
2009-02-02 21:56:58+00:00,L5,,380.69,386.72,370.90,366.78,372.29,385.36,370.14,370.56,365.95,351.52,358.25,360.89,371.50,359.80,,,,,
2009-02-17 22:07:31+00:00,L7,357.24,359.11,,468.88,,360.52,365.05,351.68,343.62,334.25,342.21,339.48,351.20,353.08,340.88,,,,356.83,354.11
2009-03-05 22:07:40+00:00,L7,,385.34,378.45,359.49,359.59,374.27,,,,,,,,,,,,,,
2009-03-21 22:07:47+00:00,L7,,,,,,,,,,,,,,,364.03,365.71,368.76,372.88,377.39,365.87
2009-03-30 22:01:40+00:00,L7,349.90,355.70,354.24,337.84,336.56,344.76,351.74,,,,,,,,,,,340.31,347.56,340.98
2009-05-01 22:01:49+00:00,L7,,372.29,380.75,368.80,,,,588.13,,,,348.93,352.21,372.68,359.37,359.44,357.31,348.99,,
2009-06-02 22:01:51+00:00,L7,,,,,,,,,,,,377.08,378.62,383.62,379.63,379.01,385.67,382.52,389.05,383.68
2009-06-09 22:08:01+00:00,L7,354.18,354.31,362.59,342.48,338.94,353.65,362.49,343.23,346.77,337.84,339.82,341.79,345.90,347.59,339.02,339.24,334.59,349.62,346.03,339.19
2009-06-25 22:07:59+00:00,L7,,,,,,,,,,,,,,,,399.74,,,,412.66
2009-07-04 22:01:47+00:00,L7,,,,,,,,,355.44,347.23,351.34,355.56,348.75,353.08,350.29,346.76,349.81,355.54,360.14,352.80
2009-07-20 22:01:42+00:00,L7,,378.42,389.62,367.13,362.08,381.30,395.54,369.14,359.30,354.04,350.86,356.68,349.56,355.04,355.44,357.77,,,,
2009-08-05 22:01:37+00:00,L7,,,,,,,,,,,,,,,342.97,340.81,344.83,347.48,356.67,351.56
2009-09-06 22:01:35+00:00,L7,,,,,,,,,,,,,,,,,338.81,343.84,352.34,348.55
2009-09-13 22:07:45+00:00,L7,383.67,374.83,383.77,360.49,356.88,380.54,391.69,381.74,357.32,358.43,356.03,359.32,354.57,362.41,358.70,364.43,394.69,,,
2009-10-15 22:07:44+00:00,L7,375.95,368.73,374.53,352.05,349.29,374.53,375.22,357.04,351.84,343.82,349.46,346.12,345.81,355.86,349.84,349.74,358.79,354.42,365.05,354.61
2009-11-25 22:02:09+00:00,L7,,,,,,,,,,,,361.93,369.01,377.13,369.17,368.39,378.55,378.14,385.89,380.70
2009-12-02 22:08:24+00:00,L7,,,377.22,341.98,,,,,,,,,,,,331.65,341.20,346.60,355.21,348.36
2009-12-27 22:02:38+00:00,L7,375.87,376.99,388.60,367.63,365.45,372.45,380.21,369.21,357.16,351.49,352.15,355.96,359.43,361.36,357.08,358.22,363.31,367.56,,
2010-02-12 22:08:30+00:00,L5,371.57,377.23,388.89,371.27,365.52,371.70,380.39,365.02,353.68,346.07,350.00,352.86,355.90,368.59,360.87,359.41,363.16,369.04,376.53,363.30
2010-03-08 22:09:41+00:00,L7,372.88,374.89,388.35,369.52,364.69,368.49,378.96,375.17,360.76,355.52,354.74,361.29,363.41,365.25,362.16,365.24,369.61,,,
2010-03-17 22:03:33+00:00,L7,350.79,354.08,367.72,346.82,333.06,343.38,357.31,354.80,,,,,,,,,,,353.03,341.49
2010-03-24 22:09:46+00:00,L7,367.57,376.21,388.49,370.42,363.65,377.19,378.18,,,231.58,,362.47,,,,,,,379.03,372.50
2010-05-04 22:03:35+00:00,L7,,,,,,,,,356.85,355.91,359.31,361.69,364.72,374.40,367.28,368.32,371.62,375.34,377.29,366.73
2010-05-27 22:09:43+00:00,L7,,354.45,364.34,343.50,344.24,360.25,364.84,352.62,346.28,333.99,331.57,336.30,339.48,343.31,342.00,339.71,344.34,347.75,,
2010-06-28 22:09:46+00:00,L7,143.64,,363.02,334.32,334.07,346.46,,,,,,,,,,327.58,331.19,341.75,347.25,339.88
2010-07-07 22:03:37+00:00,L7,393.83,385.65,393.64,378.53,362.28,376.13,385.89,400.04,363.70,362.95,362.12,356.70,363.71,361.12,347.80,355.85,375.26,369.07,,
2010-07-14 22:09:48+00:00,L7,,,,,,,,,,,321.88,327.25,329.57,332.80,329.57,324.64,334.08,340.20,338.61,338.47
2010-07-23 22:03:38+00:00,L7,,372.23,381.83,363.89,360.86,379.98,384.23,386.36,357.79,352.81,355.75,355.23,359.19,360.56,,,,,,
2010-07-30 22:09:48+00:00,L7,358.85,354.41,370.46,341.63,338.86,360.78,363.95,341.45,346.50,336.06,340.18,339.00,346.47,349.86,344.90,353.39,356.53,354.73,356.24,346.41
2010-08-08 22:03:37+00:00,L7,,,,,,,,,,,,,,,,356.94,351.65,352.49,358.32,360.24
2010-10-02 22:09:49+00:00,L7,392.08,,,,,385.86,387.69,368.28,355.18,350.10,351.20,351.35,351.35,356.34,354.08,358.26,358.94,359.70,373.70,375.85
2010-11-12 22:04:06+00:00,L7,375.18,364.22,375.46,358.26,360.86,367.47,373.16,368.31,,,,,,,,,,,369.20,371.01
2010-11-27 22:07:24+00:00,L5,370.60,373.27,373.13,359.71,352.46,361.49,365.78,356.60,349.02,343.58,342.62,355.32,346.33,356.95,349.62,353.47,357.34,367.40,373.11,370.30
2011-01-15 22:04:42+00:00,L7,371.48,374.26,387.14,363.86,367.12,376.08,384.25,368.82,358.91,356.45,352.89,355.31,355.68,358.43,362.29,,,,,
2011-02-07 22:11:00+00:00,L7,351.09,346.80,353.96,338.91,326.06,339.09,359.37,328.34,331.93,320.41,322.64,324.94,,,,,,,348.47,347.47
2011-03-12 22:01:19+00:00,L5,363.94,383.08,395.07,371.46,361.26,366.38,380.81,370.85,355.52,347.75,351.35,351.22,353.95,362.44,359.04,358.97,357.25,368.16,364.10,354.48
2011-03-28 22:01:14+00:00,L5,368.87,370.04,389.36,366.27,356.74,369.54,381.99,377.39,359.22,349.72,351.35,353.41,354.21,365.88,360.44,362.62,372.02,365.72,373.55,364.81
2011-04-12 22:11:12+00:00,L7,366.22,371.69,384.77,359.15,355.89,362.70,374.40,375.09,350.35,343.14,346.65,345.10,347.44,355.80,355.20,352.97,359.60,,,
2011-05-07 22:05:01+00:00,L7,354.64,349.91,360.57,334.12,326.31,343.12,350.32,336.41,330.95,322.10,320.82,320.09,324.73,327.53,322.33,323.51,332.87,,,
2011-05-30 22:11:11+00:00,L7,381.75,381.82,390.32,371.29,365.29,380.54,384.00,383.46,364.68,364.06,355.19,359.56,355.78,361.41,361.99,363.48,369.15,372.92,379.07,368.44
2011-07-17 22:11:06+00:00,L7,360.11,360.90,,,,348.32,362.15,351.43,340.88,334.24,333.77,334.50,340.27,349.13,334.73,332.30,337.13,347.04,348.61,342.43
2011-08-02 22:11:02+00:00,L7,,,,,,,,,,,,313.97,319.57,324.93,318.38,315.94,327.08,333.19,326.74,328.68
2011-08-18 22:10:59+00:00,L7,358.34,353.96,362.19,342.88,333.44,342.51,360.32,342.74,338.13,334.67,334.83,334.92,338.68,341.50,337.93,332.56,339.46,348.63,,
2011-08-19 22:00:12+00:00,L5,360.15,362.10,372.58,346.76,343.78,359.53,364.17,356.65,350.53,346.53,347.46,349.83,339.82,344.81,337.31,330.25,329.49,345.54,351.00,335.02
2011-09-04 22:00:03+00:00,L5,379.25,376.38,381.50,365.34,358.50,372.39,378.92,366.91,358.66,351.66,353.56,357.42,355.98,366.85,362.57,361.36,372.77,368.32,377.14,377.97
2011-09-12 22:04:41+00:00,L7,,,,,,,,,,328.79,325.63,330.83,336.63,342.21,336.34,334.16,339.40,348.54,353.43,347.12
2011-10-21 22:10:56+00:00,L7,,,,,,,,,370.72,361.00,358.24,361.81,356.13,361.29,364.14,371.82,378.62,371.55,376.57,375.67
2011-11-22 22:11:15+00:00,L7,,,,,,,,,,,,,,,361.38,363.04,373.31,375.49,382.72,381.75
2012-01-25 22:11:35+00:00,L7,350.73,352.10,357.75,343.12,333.21,338.02,355.33,344.23,324.09,319.68,320.00,320.67,322.30,329.39,325.23,326.60,337.25,341.55,351.92,
2012-02-10 22:11:42+00:00,L7,,,,,,,,,,,313.81,313.20,316.41,320.50,318.85,320.03,328.45,339.50,347.14,347.06
2012-04-23 22:05:40+00:00,L7,,,,,,,,,,,,,,,,,,350.36,,248.25
2012-05-09 22:06:03+00:00,L7,354.99,346.71,356.72,335.39,330.93,345.92,351.67,321.69,,,327.75,,,,,,,,335.17,341.86
2012-05-16 22:12:19+00:00,L7,402.08,399.13,405.58,388.58,390.55,401.55,409.74,400.89,384.22,369.07,367.82,365.91,366.25,366.77,371.34,380.38,387.47,381.30,385.29,385.73
2012-06-01 22:11:59+00:00,L7,394.01,,,,,,411.08,396.69,382.42,365.52,371.69,370.40,372.22,374.80,383.16,389.38,393.78,391.78,391.06,385.29
2012-11-08 22:13:27+00:00,L7,386.10,384.29,390.67,375.86,373.00,384.84,392.13,381.31,369.77,364.10,357.15,363.75,,,,,,,372.47,372.35
2012-12-19 22:07:32+00:00,L7,,,,,,,,,,,,346.42,345.89,352.21,347.90,351.94,355.88,357.48,366.16,360.90
2013-01-04 22:07:34+00:00,L7,,,,,,,,,,,,,,,359.81,357.73,,,,
2013-01-11 22:13:44+00:00,L7,364.41,371.34,379.32,359.75,354.34,364.03,371.09,360.73,348.85,344.45,343.18,341.50,344.63,356.16,349.55,347.97,350.84,356.17,365.91,
2013-02-05 22:07:37+00:00,L7,388.04,387.44,398.73,382.26,381.59,388.25,391.44,387.95,369.70,366.53,360.85,365.58,368.46,373.91,375.20,373.74,380.70,,,
2013-02-21 22:07:34+00:00,L7,375.54,378.71,388.88,370.66,367.76,376.36,386.32,375.79,362.48,356.79,356.08,359.06,364.00,368.16,360.09,363.92,364.96,365.64,371.03,
2013-03-25 22:07:27+00:00,L7,,,,368.66,364.85,372.03,380.06,372.22,361.05,354.13,353.72,360.71,,,,,,,,
2013-04-25 22:19:21+00:00,L8,362.01,362.67,370.17,353.04,347.89,364.68,370.66,360.05,347.38,340.87,344.75,340.18,344.45,351.47,345.53,345.52,347.14,355.18,363.48,348.20
2013-05-11 22:19:31+00:00,L8,356.53,360.35,365.64,342.12,339.23,352.34,367.60,356.23,343.80,332.83,336.39,331.33,333.12,337.66,332.02,331.65,336.58,349.87,354.11,344.77
2013-05-19 22:13:27+00:00,L7,,389.27,394.05,379.54,,,,,,,,,,,,375.62,382.94,380.63,389.22,386.00
2013-05-20 22:13:26+00:00,L8,396.36,392.16,399.20,382.61,381.56,394.01,403.80,393.72,378.09,367.71,366.92,366.45,368.58,373.33,371.40,375.27,383.82,381.88,389.04,387.12
2013-05-28 22:07:11+00:00,L7,,348.71,361.95,333.91,334.03,346.16,355.38,353.25,339.30,,,,,,,,,,333.08,337.27
2013-06-04 22:13:16+00:00,L7,,374.34,380.99,362.80,362.82,382.85,402.47,,,,,,,,,,367.97,366.47,367.51,366.00
2013-06-05 22:13:27+00:00,L8,377.67,391.80,398.84,387.84,,,544.54,552.94,,,,529.03,538.73,,370.38,374.81,376.16,358.17,364.81,353.37
2013-06-28 22:19:33+00:00,L8,357.80,354.15,363.65,340.46,339.37,353.64,364.20,348.30,338.82,334.12,338.11,337.35,336.68,339.83,334.44,332.04,338.35,349.30,348.69,344.66
2013-06-29 22:06:57+00:00,L7,378.43,369.99,379.15,365.02,362.22,375.59,384.68,372.92,359.33,352.53,351.25,353.06,357.57,356.43,353.98,358.53,362.13,358.73,369.54,
2013-07-06 22:13:02+00:00,L7,384.05,380.91,388.43,367.28,365.31,385.14,391.80,382.45,363.50,358.30,352.91,354.45,353.25,358.21,354.37,361.47,361.35,363.72,370.74,368.01
2013-07-07 22:13:24+00:00,L8,368.59,364.98,377.42,353.88,356.19,366.06,378.29,367.62,355.76,345.93,346.13,343.44,344.36,349.87,345.66,347.23,349.76,354.88,361.08,348.99
2013-07-14 22:19:34+00:00,L8,357.97,361.11,365.35,341.88,342.45,360.48,366.38,348.65,342.76,337.53,344.49,339.46,344.46,351.19,340.52,341.11,339.19,351.38,352.95,345.49
2013-07-15 22:06:47+00:00,L7,374.19,372.79,376.69,363.61,362.44,376.15,394.61,,,,,,,,,,,,363.73,357.62
2013-08-23 22:12:58+00:00,L7,352.37,346.57,352.93,331.16,329.76,341.91,347.64,326.74,318.26,325.34,320.24,323.39,326.22,,,,,,,343.55
2013-08-31 22:19:38+00:00,L8,398.54,391.45,399.37,388.94,378.36,398.33,413.57,397.61,375.84,357.34,355.66,362.45,356.84,366.70,368.53,375.69,379.09,385.77,391.00,390.76
2013-09-25 22:13:17+00:00,L8,,,,343.18,335.09,349.09,355.03,337.50,328.55,327.14,329.82,330.93,332.21,335.73,330.99,329.40,336.58,343.82,351.02,345.06
2013-10-02 22:19:28+00:00,L8,384.49,381.24,395.77,381.06,371.16,395.50,396.80,388.29,376.08,359.82,355.39,358.92,355.18,363.33,364.59,367.56,373.21,379.18,384.63,374.20
2013-10-19 22:07:27+00:00,L7,,,,,,,,,,,,,,,,333.16,339.82,348.52,355.91,346.61
2013-10-26 22:13:39+00:00,L7,365.29,371.97,375.62,359.59,355.38,369.52,375.39,360.05,353.47,340.29,343.07,340.23,341.44,349.28,349.94,351.40,358.61,,,
2013-11-03 22:19:20+00:00,L8,360.06,363.92,373.71,353.84,347.25,360.45,364.68,351.37,342.78,332.18,335.75,335.73,336.62,345.37,339.84,340.78,347.83,355.01,362.83,354.45
2013-12-14 22:12:57+00:00,L8,380.75,386.91,392.61,372.21,370.01,388.07,389.26,376.15,367.89,351.23,353.81,356.62,353.60,358.49,362.12,363.94,371.66,371.89,380.96,374.38
2013-12-22 22:07:47+00:00,L7,359.69,359.50,368.06,360.50,342.12,346.44,358.65,340.42,332.87,324.66,332.86,329.71,334.22,340.63,337.53,339.17,345.54,,,
2014-01-06 22:18:54+00:00,L8,350.21,358.18,360.66,346.96,336.10,331.48,363.30,352.06,342.69,326.54,347.50,362.53,340.74,339.60,337.95,338.70,339.72,346.70,356.34,347.23
2014-01-15 22:12:33+00:00,L8,366.55,374.32,387.44,367.30,363.68,364.24,382.36,371.05,355.53,343.98,347.24,353.24,352.37,360.06,357.00,357.51,356.41,361.21,374.84,360.30
2014-01-31 22:12:28+00:00,L8,350.66,352.18,351.07,336.39,331.87,341.84,356.02,342.75,325.50,319.93,324.05,317.13,322.93,330.55,326.73,330.11,338.77,340.01,345.55,344.53
2014-02-23 22:18:20+00:00,L8,372.73,377.30,388.75,369.99,366.51,379.12,386.17,382.62,363.90,359.65,355.39,362.07,359.17,364.16,363.63,361.85,369.66,372.24,375.96,369.73
2014-02-24 22:08:07+00:00,L7,374.18,375.71,385.90,368.31,365.58,376.35,384.77,377.29,357.46,350.36,355.26,357.60,362.55,364.58,361.07,360.62,363.74,,,
2014-03-27 22:17:50+00:00,L8,399.17,390.38,386.34,365.65,368.16,385.09,399.10,394.86,377.91,361.70,356.43,359.26,356.18,363.29,363.68,366.17,383.78,386.29,404.70,399.72
2014-03-28 22:08:22+00:00,L7,,,,,,,,,,,,,,362.74,357.04,363.80,373.18,373.94,387.96,388.63
2014-04-05 22:11:34+00:00,L8,351.55,356.13,362.69,337.78,332.21,344.37,357.72,348.51,339.96,332.47,328.87,333.14,335.31,343.76,344.47,337.07,334.28,342.26,353.84,342.97
2014-04-12 22:17:37+00:00,L8,375.93,376.63,374.43,359.29,357.45,365.51,382.28,381.55,365.61,348.86,349.61,351.75,355.49,360.41,360.94,359.76,365.87,374.94,383.44,373.42
2014-04-21 22:11:18+00:00,L8,369.35,368.35,371.43,351.84,347.89,360.19,379.68,368.76,358.01,344.06,347.69,352.15,351.89,353.30,353.08,348.08,353.75,357.52,371.96,363.13
2014-05-14 22:17:08+00:00,L8,361.87,369.25,368.27,353.95,349.50,359.47,369.53,363.53,352.76,348.50,351.10,345.80,348.64,358.48,352.72,348.02,354.18,357.56,369.09,352.94
2014-05-15 22:08:44+00:00,L7,,,,,,,,,,,348.18,351.67,346.76,349.02,345.73,343.07,343.22,356.65,361.00,347.96
2014-05-30 22:17:11+00:00,L8,357.68,354.10,360.37,340.32,328.52,339.15,360.05,343.81,344.32,330.75,331.83,332.87,339.56,341.62,333.17,326.52,333.24,345.90,353.30,345.37
2014-05-31 22:08:48+00:00,L7,,361.29,365.58,345.27,335.20,346.17,364.94,341.35,351.13,334.32,336.05,340.38,341.16,,,,,,,
2014-07-17 22:17:28+00:00,L8,357.15,351.75,357.98,338.58,330.85,340.82,356.19,322.47,334.58,336.12,346.63,338.44,343.13,347.51,345.10,337.09,333.21,340.98,347.87,342.74
2014-07-26 22:11:19+00:00,L8,360.73,357.40,369.77,344.98,340.06,353.14,363.32,336.49,349.60,344.96,351.44,352.96,350.23,350.98,347.70,346.13,343.05,350.06,361.31,347.10
2014-08-11 22:11:28+00:00,L8,,,,,,,,319.73,314.55,312.09,316.49,317.29,321.03,324.35,,,,,,
2014-08-27 22:11:29+00:00,L8,347.91,348.30,343.99,328.94,327.43,344.52,348.29,,303.76,,290.93,289.80,307.15,317.42,325.29,328.47,334.90,337.23,343.04,344.96
2014-09-20 22:09:08+00:00,L7,,,,,,,,,,,,,,,352.81,349.04,360.94,363.20,366.00,367.89
2014-10-06 22:09:20+00:00,L7,388.09,384.97,392.56,368.98,368.47,387.58,387.42,352.11,356.83,350.06,352.52,350.38,350.44,357.37,354.02,360.01,,,,
2014-10-14 22:11:38+00:00,L8,361.60,360.93,367.03,348.93,337.37,352.52,357.49,343.70,351.32,344.84,348.08,350.53,346.19,354.93,345.19,341.65,342.73,349.61,360.36,349.15
2014-12-09 22:09:48+00:00,L7,,,,,,,,,,,,328.12,329.92,331.83,329.47,327.48,339.20,345.21,354.60,347.39
2015-01-25 22:17:32+00:00,L8,350.65,352.56,360.31,342.89,334.30,341.05,356.00,351.95,343.32,331.33,331.17,334.25,337.95,342.11,339.61,334.60,337.71,339.00,348.41,344.91
2015-02-19 22:11:13+00:00,L8,353.84,354.57,366.16,348.92,341.68,347.90,360.17,355.38,345.42,334.58,334.66,341.39,339.36,344.87,339.28,341.10,340.31,345.72,353.81,343.78
2015-02-26 22:17:23+00:00,L8,373.79,378.59,389.98,371.78,371.02,380.54,392.31,383.92,373.31,365.78,365.46,368.36,373.83,374.52,361.31,354.16,360.01,370.20,371.33,358.64
2015-02-27 22:10:16+00:00,L7,,382.73,390.57,373.30,368.19,386.41,,,,,,,,,,,,373.38,373.12,364.46
2015-03-15 22:10:22+00:00,L7,364.76,357.23,,,,334.62,348.84,344.59,346.14,333.49,329.64,329.38,332.41,337.07,334.56,333.71,340.37,348.23,360.74,
2015-03-30 22:17:01+00:00,L8,394.87,393.07,389.58,370.33,363.58,369.44,390.89,381.15,375.04,359.23,353.09,357.33,353.67,360.94,357.86,356.84,370.52,376.19,393.97,395.76
2015-03-31 22:10:28+00:00,L7,,,,,,,,,,,,,,,,348.12,359.85,367.43,385.06,392.57
2015-04-24 22:10:44+00:00,L8,360.90,358.41,369.11,347.44,340.43,347.23,362.78,361.78,355.61,343.95,341.77,340.80,340.89,350.76,344.85,335.74,340.03,348.54,353.19,344.64
2015-05-02 22:10:44+00:00,L7,,,,,,,,,,,,,343.23,350.12,345.30,338.90,345.74,354.67,367.19,358.58
2015-05-10 22:10:28+00:00,L8,362.65,362.36,372.62,350.14,340.08,359.36,371.72,357.76,351.42,344.76,344.48,342.56,342.99,349.71,343.27,339.17,341.76,350.31,360.20,351.42
2015-06-03 22:10:57+00:00,L7,352.71,353.12,354.46,333.87,329.27,338.92,353.53,337.58,332.09,325.59,324.89,325.25,327.99,330.42,324.24,322.11,332.33,,,
2015-06-27 22:10:46+00:00,L8,398.90,400.93,405.76,383.46,362.22,388.98,388.40,378.70,369.25,362.85,360.12,,,,,,,,,
2015-07-05 22:11:06+00:00,L7,,350.29,355.69,333.89,326.44,344.45,355.75,336.51,326.72,326.18,322.10,326.42,333.39,,,,,,,
2015-07-20 22:17:10+00:00,L8,357.38,352.02,360.56,342.65,330.20,345.29,363.64,349.90,341.38,334.01,335.43,336.73,339.96,347.38,337.05,329.26,333.88,344.25,345.80,346.88
2015-07-21 22:11:10+00:00,L7,353.29,357.29,363.01,344.49,333.11,346.24,364.17,342.78,338.14,341.42,340.84,,,,,,,,,347.26
2015-07-29 22:11:01+00:00,L8,393.34,390.99,395.74,370.14,367.27,378.38,382.58,376.51,370.19,364.43,357.92,356.64,358.03,358.45,354.36,359.32,371.75,373.59,380.96,375.33
2015-08-05 22:17:13+00:00,L8,350.26,347.01,351.36,328.93,328.64,339.61,345.59,331.51,322.88,321.87,322.32,323.81,324.55,328.62,321.90,320.75,328.82,336.00,342.23,340.69
2015-09-07 22:11:17+00:00,L7,392.10,393.17,401.84,385.04,384.10,395.93,396.21,385.30,384.59,369.19,372.00,363.08,364.08,368.88,367.80,375.71,385.01,388.43,395.89,
2015-10-09 22:11:30+00:00,L7,,,,363.84,362.91,371.64,378.94,372.50,357.73,356.68,355.82,356.54,353.65,358.47,358.39,353.36,366.09,,,
2015-10-24 22:17:40+00:00,L8,382.14,383.67,394.46,378.38,372.08,387.78,391.36,383.87,378.29,364.40,361.62,363.03,360.50,362.75,363.11,370.17,382.57,388.55,389.10,386.05
2015-11-18 22:11:33+00:00,L8,363.09,371.62,382.50,365.44,358.42,364.69,377.42,368.85,355.46,347.12,352.26,349.15,347.97,351.62,346.83,350.47,353.20,360.18,369.79,358.95
2015-11-25 22:17:44+00:00,L8,359.02,366.33,373.70,358.92,357.68,357.29,367.35,362.24,347.22,338.71,340.49,348.89,347.66,354.08,349.33,349.18,353.67,360.37,367.57,365.45
2015-11-26 22:12:17+00:00,L7,351.52,354.68,362.91,337.25,331.58,343.99,353.12,343.46,326.38,320.18,324.04,327.92,328.58,,,,,,,
2015-12-11 22:17:42+00:00,L8,350.41,356.10,376.71,350.40,334.76,345.73,364.09,357.74,343.79,330.86,337.13,332.64,333.90,339.76,331.41,330.46,341.54,352.16,361.24,350.86
2015-12-20 22:11:33+00:00,L8,383.71,383.56,399.06,378.07,370.40,390.05,389.89,381.10,379.61,371.09,365.42,369.61,371.00,377.08,371.30,372.19,380.70,382.28,382.88,381.82
2015-12-27 22:17:43+00:00,L8,351.06,348.39,362.28,343.57,331.77,338.48,360.84,354.09,332.13,325.52,326.20,327.11,328.86,333.58,326.94,326.23,335.32,341.59,360.13,347.05
2016-01-12 22:17:40+00:00,L8,344.05,338.81,344.11,327.55,324.20,335.59,339.89,326.07,314.95,316.08,316.90,313.97,317.73,321.20,319.61,319.59,332.61,333.19,336.03,339.99
2016-01-21 22:11:30+00:00,L8,371.41,370.61,392.43,369.20,359.87,364.64,378.06,369.06,357.67,347.94,349.72,347.79,348.96,352.29,353.48,354.69,362.44,369.55,374.98,367.18
2016-01-29 22:13:12+00:00,L7,,,,,,,,,,,,,,,331.32,329.79,332.74,347.14,359.87,346.26
2016-02-22 22:11:18+00:00,L8,,,,,,,,,,,324.60,323.00,324.33,332.14,326.78,327.28,336.05,345.21,353.50,344.61
2016-03-09 22:11:16+00:00,L8,352.70,352.31,362.84,338.37,330.42,342.77,349.40,339.03,324.43,319.25,319.20,321.55,326.04,328.77,326.72,325.96,335.84,344.05,352.50,343.65
2016-03-25 22:11:08+00:00,L8,351.32,346.01,349.64,329.75,329.25,343.55,344.89,336.02,322.47,318.63,318.23,323.27,322.86,325.53,322.16,322.15,333.07,336.51,341.86,343.00
2016-04-26 22:10:57+00:00,L8,355.99,,,,,,,,,,,341.79,343.33,349.26,343.74,337.10,344.32,349.97,356.29,342.10
2016-05-03 22:17:13+00:00,L8,,,,,,392.16,393.88,382.70,363.73,358.68,359.46,365.70,353.68,364.68,366.42,371.64,371.81,373.70,374.73,378.37
2016-05-12 22:10:56+00:00,L8,369.64,369.59,379.27,363.83,359.38,370.52,373.79,360.34,351.11,350.11,354.63,348.24,345.08,349.46,351.12,350.75,349.80,357.17,361.62,355.00
2016-05-19 22:17:11+00:00,L8,376.72,377.28,391.63,372.34,367.00,380.19,388.38,372.52,361.65,354.74,354.17,358.85,357.68,362.92,365.12,368.19,377.49,374.47,371.41,359.78
2016-05-28 22:11:03+00:00,L8,361.67,360.17,374.18,358.29,343.31,359.16,361.29,347.41,346.46,342.83,338.57,342.07,340.09,349.49,345.75,346.70,347.75,351.55,354.14,343.21
2016-06-04 22:17:16+00:00,L8,369.30,368.11,382.70,359.24,358.41,366.32,370.11,358.49,348.79,349.62,346.80,344.37,346.67,355.81,352.22,350.14,361.16,357.03,362.26,348.49
2016-06-13 22:11:06+00:00,L8,402.36,401.53,406.20,393.84,378.20,394.12,402.69,388.62,376.02,366.72,362.68,362.96,366.67,369.79,369.62,374.45,386.37,382.23,395.71,394.82
2016-06-29 22:11:15+00:00,L8,386.60,391.92,403.99,392.18,374.67,392.23,407.57,402.73,376.28,370.74,361.93,361.19,364.13,369.98,368.08,376.22,382.70,377.05,385.60,382.73
2016-07-15 22:11:22+00:00,L8,359.97,379.59,401.14,387.26,381.04,393.06,399.05,392.87,376.25,367.24,363.66,362.27,365.44,371.63,371.64,374.69,380.89,382.55,385.21,377.19
2016-07-31 22:11:26+00:00,L8,,,,,,,,386.23,364.16,355.44,351.02,355.67,350.59,362.45,361.23,361.05,363.39,354.77,364.13,350.56
2016-08-16 22:11:29+00:00,L8,386.00,385.87,396.49,375.65,368.65,380.07,386.44,376.80,361.17,359.77,356.35,358.43,360.32,368.32,364.76,369.03,376.12,373.24,376.54,373.65
2016-09-08 22:17:48+00:00,L8,369.36,372.00,375.10,358.52,354.44,365.32,365.24,352.44,346.02,337.63,344.70,341.12,343.92,352.90,348.54,352.40,353.69,356.41,364.27,351.56
2016-09-24 22:17:49+00:00,L8,382.76,380.99,391.96,370.86,366.45,380.51,386.76,381.21,361.41,357.16,353.39,357.32,353.44,360.12,360.83,362.34,371.14,371.19,374.17,367.70
2016-10-10 22:17:54+00:00,L8,380.51,382.87,391.15,370.40,369.11,387.13,392.69,383.96,373.98,365.26,357.99,359.99,359.18,365.21,365.46,364.71,378.31,373.04,380.52,375.78
2016-10-27 22:14:06+00:00,L7,,,,,,,,,,,,,,,,367.16,374.08,372.80,377.41,376.36
2016-11-20 22:11:45+00:00,L8,371.04,371.01,382.56,363.83,361.25,369.44,378.76,363.76,354.09,345.92,350.65,347.84,348.76,350.81,352.12,353.49,360.77,363.46,369.02,363.67
2017-01-30 22:17:38+00:00,L8,352.06,358.38,357.60,343.07,339.40,345.94,363.62,357.33,329.22,324.32,324.92,325.13,325.82,335.96,330.10,332.00,337.44,346.93,365.17,347.92
2017-02-16 22:13:23+00:00,L7,354.11,354.65,367.34,355.56,355.44,359.27,367.16,368.55,340.94,344.09,350.98,351.75,349.93,351.17,347.37,346.20,349.63,,,
2017-02-24 22:11:18+00:00,L8,375.72,376.92,388.55,370.65,368.39,380.19,386.24,374.93,359.06,366.66,361.13,364.41,366.28,372.53,368.07,366.54,370.74,375.03,375.31,368.01
2017-03-03 22:17:25+00:00,L8,350.74,352.59,370.00,359.01,354.48,355.67,367.56,357.94,340.63,338.47,351.77,346.98,345.36,356.22,350.67,350.07,345.88,352.77,364.46,349.15
2017-03-19 22:17:15+00:00,L8,,368.37,375.35,361.63,359.29,364.95,368.64,360.25,350.36,348.70,352.30,349.29,347.53,359.11,350.96,349.00,346.59,,,
2017-03-28 22:11:00+00:00,L8,353.33,347.59,359.14,336.80,330.93,342.77,350.13,337.93,322.25,320.01,323.76,327.26,327.42,331.44,326.84,323.51,333.96,340.12,346.61,341.03
