dates,nzd0463-0000,nzd0463-0001,nzd0463-0002,nzd0463-0003,nzd0463-0004,nzd0463-0005,nzd0463-0006,nzd0463-0007,nzd0463-0008,nzd0463-0009,nzd0463-0010,nzd0463-0011,nzd0463-0012,nzd0463-0013,nzd0463-0014,nzd0463-0015,nzd0463-0016,nzd0463-0017,nzd0463-0018,nzd0463-0019,nzd0463-0020,nzd0463-0021,nzd0463-0022,nzd0463-0023,nzd0463-0024,nzd0463-0025,nzd0463-0026,nzd0463-0027,nzd0463-0028,nzd0463-0029,nzd0463-0030,nzd0463-0031,nzd0463-0032,nzd0463-0033,nzd0463-0034,nzd0463-0035,nzd0463-0036,nzd0463-0037,nzd0463-0038,nzd0463-0039,nzd0463-0040,nzd0463-0041,nzd0463-0042,nzd0463-0043,nzd0463-0044,nzd0463-0045,nzd0463-0046,nzd0463-0047,nzd0463-0048,nzd0463-0049,nzd0463-0050,nzd0463-0051,nzd0463-0052,nzd0463-0053,nzd0463-0054,nzd0463-0055,nzd0463-0056,nzd0463-0057,nzd0463-0058,nzd0463-0059,nzd0463-0060,nzd0463-0061,nzd0463-0062,nzd0463-0063,nzd0463-0064,nzd0463-0065,nzd0463-0066,nzd0463-0067,nzd0463-0068,nzd0463-0069,nzd0463-0070,nzd0463-0071,nzd0463-0072,nzd0463-0073,nzd0463-0074,nzd0463-0075,nzd0463-0076,nzd0463-0077,nzd0463-0078,nzd0463-0079,nzd0463-0080,nzd0463-0081,nzd0463-0082,nzd0463-0083,nzd0463-0084,nzd0463-0085,nzd0463-0086,nzd0463-0087,nzd0463-0088,nzd0463-0089,nzd0463-0090,nzd0463-0091,nzd0463-0092,nzd0463-0093,nzd0463-0094,nzd0463-0095,nzd0463-0096,nzd0463-0097,nzd0463-0098,nzd0463-0099,nzd0463-0100,nzd0463-0101,nzd0463-0102,nzd0463-0103,nzd0463-0104,nzd0463-0105,nzd0463-0106,nzd0463-0107,nzd0463-0108,nzd0463-0109,nzd0463-0110,nzd0463-0111,nzd0463-0112,nzd0463-0113,nzd0463-0114,nzd0463-0115,nzd0463-0116,nzd0463-0117,nzd0463-0118,nzd0463-0119,nzd0463-0120,nzd0463-0121,nzd0463-0122,nzd0463-0123,nzd0463-0124,nzd0463-0125,nzd0463-0126,nzd0463-0127,nzd0463-0128,nzd0463-0129,nzd0463-0130,nzd0463-0131,nzd0463-0132,nzd0463-0133,satname
2000-12-18 22:04:37+00:00,324.42,316.57,322.13,329.55,327.78,331.40,330.71,334.58,343.39,350.44,352.81,361.19,355.97,354.00,354.70,349.66,351.57,350.16,340.31,331.66,325.87,325.18,323.41,323.09,326.87,333.78,339.92,340.40,342.71,340.61,338.62,340.48,339.97,337.82,337.32,337.85,340.02,341.48,342.34,339.08,335.16,337.19,334.44,335.13,331.30,335.00,335.04,335.89,339.72,339.19,338.21,340.54,340.67,344.24,342.22,340.81,340.25,339.48,339.73,338.11,339.53,336.67,337.19,337.72,341.53,344.50,348.79,348.72,349.57,351.95,352.60,353.60,352.93,352.44,349.12,345.72,344.22,347.23,346.14,345.14,345.10,344.14,343.54,345.19,345.87,344.01,343.21,344.89,344.08,346.63,344.86,346.06,347.00,347.30,347.71,348.85,348.42,351.20,352.03,353.92,351.27,353.50,353.37,351.87,354.18,351.85,351.65,349.65,337.48,335.49,328.21,332.26,328.21,330.75,332.50,336.11,340.01,343.84,341.63,339.42,341.22,342.50,339.63,337.42,339.40,341.59,340.99,341.57,342.62,344.89,347.01,344.24,341.90,338.74,L7
2001-04-09 22:04:17+00:00,334.41,322.20,321.97,332.01,330.16,333.22,330.36,332.25,337.72,344.46,348.68,355.63,351.87,348.68,351.58,347.66,351.71,349.28,336.92,328.96,323.67,318.68,318.58,318.99,324.72,331.07,337.84,338.03,339.89,336.63,335.12,336.09,338.50,334.03,333.71,329.65,332.41,333.34,337.95,333.38,332.95,333.67,332.51,335.16,330.27,334.21,333.51,338.37,339.29,337.01,336.18,338.34,336.80,341.25,339.03,339.33,336.92,336.10,337.17,336.23,335.10,330.88,333.43,332.48,336.55,339.59,344.04,345.13,345.39,348.44,348.14,348.66,350.25,350.30,346.09,340.20,339.04,341.50,339.15,340.31,341.44,338.47,337.74,340.47,339.21,339.27,339.20,340.64,340.53,343.49,344.42,341.55,342.95,344.61,345.63,345.80,343.83,346.61,346.52,350.01,347.35,348.33,348.43,347.44,351.18,346.65,345.19,340.52,326.69,327.71,317.33,326.58,326.99,330.53,336.07,336.88,338.14,338.92,342.24,339.98,343.53,338.00,337.21,335.50,331.86,337.48,335.32,335.59,339.13,340.03,341.32,338.75,336.07,334.07,L7
2001-06-28 22:03:32+00:00,332.49,317.20,324.11,330.57,332.81,333.71,327.40,327.04,336.97,345.69,349.31,354.81,350.78,355.47,352.60,348.06,352.08,346.91,331.38,325.48,321.99,316.48,316.33,319.52,324.17,330.98,337.58,341.20,339.88,342.85,339.97,338.31,340.00,337.21,335.89,331.50,325.87,331.01,334.41,331.57,326.80,334.49,333.12,332.69,328.66,336.20,335.96,340.84,344.33,340.78,339.65,342.85,341.75,344.59,342.80,344.31,341.85,342.80,343.44,340.35,340.59,335.01,339.23,339.93,344.05,344.58,346.04,350.50,350.02,352.77,355.55,357.39,354.62,357.00,348.75,347.16,345.65,344.31,343.68,344.49,343.74,344.35,342.40,344.48,342.78,344.23,345.46,342.52,343.90,345.97,352.21,346.36,344.81,347.50,348.38,349.47,346.07,351.57,350.98,353.38,355.66,353.13,353.64,355.30,350.75,347.87,348.45,344.73,344.25,342.45,330.88,333.48,331.96,334.97,339.37,339.31,339.75,339.28,340.06,343.34,344.35,340.59,340.94,339.60,335.08,339.23,338.62,339.15,341.51,339.55,341.62,338.05,337.54,335.39,L7
2001-07-14 22:03:33+00:00,330.90,316.31,325.52,332.50,335.47,335.17,331.73,330.74,339.72,346.44,348.83,354.82,352.75,354.62,353.78,353.25,354.00,347.32,333.09,326.78,323.43,323.28,321.37,321.38,328.62,331.44,339.56,340.45,340.71,340.32,340.22,340.31,340.46,336.99,334.89,336.33,334.77,335.48,338.57,336.05,329.13,335.76,333.95,333.00,327.60,337.59,335.81,342.28,346.48,342.30,341.73,342.66,343.72,345.55,343.36,343.71,341.36,343.16,342.99,339.38,339.15,336.19,339.62,341.50,343.22,345.73,348.10,351.62,351.72,353.16,356.51,358.61,355.63,357.70,349.69,348.24,346.09,344.99,344.19,344.21,343.06,346.63,342.94,344.30,343.86,344.35,345.64,344.35,344.11,346.41,350.73,347.37,342.93,347.15,349.91,349.56,347.07,352.44,354.19,355.68,356.93,353.13,353.64,355.30,350.75,347.87,348.45,344.73,344.25,342.45,330.88,333.48,331.96,334.97,339.37,339.31,339.75,339.28,341.02,343.18,343.73,340.44,339.26,339.60,334.29,339.16,339.99,341.29,342.55,342.06,343.98,338.85,338.26,336.50,L7
2001-08-15 22:03:02+00:00,330.84,317.76,325.49,332.49,336.14,336.87,332.38,332.24,339.47,346.79,349.00,354.94,351.06,353.13,353.24,351.82,352.60,347.21,335.13,327.28,324.13,324.03,324.17,324.28,329.34,331.21,339.19,341.18,341.83,340.16,339.07,339.56,336.82,337.23,336.69,336.44,335.16,335.39,339.57,336.56,329.23,335.34,334.84,332.27,326.46,335.92,335.23,341.02,344.94,340.62,340.75,342.67,343.43,345.45,343.82,342.87,340.62,342.43,342.42,339.01,338.75,335.86,340.86,341.18,342.89,345.58,348.46,351.01,351.81,353.65,354.56,356.11,355.70,356.70,350.35,347.63,344.49,342.71,343.85,343.56,341.48,345.56,343.57,344.74,344.62,344.22,344.20,345.02,344.22,346.06,349.67,347.10,342.89,347.80,349.32,348.60,345.95,350.44,353.79,355.68,356.93,353.13,353.64,355.30,350.75,347.87,348.45,344.73,344.25,342.45,330.88,333.48,331.96,334.97,339.37,339.31,339.75,339.28,339.93,343.61,342.87,339.57,338.94,336.97,336.17,339.39,341.12,340.49,340.86,342.25,344.34,339.08,338.72,336.87,L7
2001-10-18 22:02:30+00:00,327.12,316.23,324.92,331.68,335.77,338.14,334.12,333.95,341.59,347.83,350.54,354.70,350.44,352.71,354.14,350.55,351.36,345.34,334.50,325.50,322.09,322.29,324.02,325.92,330.92,334.84,341.22,341.17,343.05,339.40,338.79,340.19,335.23,337.25,337.09,338.91,339.80,337.24,341.38,339.04,328.21,336.95,335.52,330.90,325.23,336.07,335.81,340.74,345.70,341.61,340.93,342.71,344.14,346.41,344.95,342.85,340.15,342.07,342.41,338.97,339.10,337.12,342.16,342.71,344.14,347.61,349.25,351.13,352.82,353.79,354.93,357.01,356.20,357.00,351.25,349.19,344.18,342.16,345.07,343.20,340.15,346.36,344.08,345.69,346.30,344.82,344.40,345.67,344.35,345.06,348.61,347.87,342.03,347.74,350.35,349.37,347.22,350.56,357.35,359.08,360.39,351.24,354.50,354.90,347.80,346.86,349.53,347.98,344.01,345.82,337.56,335.38,332.06,339.22,340.48,340.10,340.92,341.84,340.68,342.81,341.59,340.16,338.75,338.61,337.86,341.17,341.19,341.89,340.76,341.79,343.62,339.02,339.92,337.74,L7
2002-03-11 22:03:07+00:00,331.31,317.20,320.53,326.56,328.14,333.62,328.49,334.53,340.78,351.06,350.22,354.49,352.69,349.16,350.62,346.68,345.09,339.44,331.66,325.60,313.53,307.94,311.68,317.98,322.75,332.09,337.00,334.68,336.24,333.91,334.95,335.34,332.17,337.66,332.45,330.96,330.84,334.23,332.81,331.70,326.78,329.27,327.64,328.61,319.35,322.57,332.62,333.43,334.26,337.36,327.70,335.71,341.04,340.82,342.27,339.14,337.37,334.01,334.03,330.99,336.29,332.53,336.41,337.25,340.05,341.85,345.15,347.92,345.44,341.31,339.24,338.98,345.06,344.13,342.79,338.49,342.49,341.91,338.70,340.21,343.16,340.37,339.91,337.86,332.09,337.64,344.97,347.36,347.11,347.89,342.88,342.54,348.01,347.21,343.86,339.37,338.17,340.25,342.58,344.01,345.02,344.50,348.21,346.26,342.52,346.36,341.69,340.94,329.71,331.55,333.05,326.84,326.64,333.12,335.34,334.10,336.23,340.60,341.69,335.10,339.81,338.22,332.87,334.35,334.55,335.10,335.98,335.44,337.56,333.64,330.22,329.25,332.36,333.07,L7
2002-04-12 22:03:01+00:00,332.46,320.06,324.36,332.41,333.05,338.18,333.08,338.49,342.04,351.59,350.41,356.65,353.57,353.05,352.50,349.20,346.73,341.22,332.64,325.56,316.67,312.72,315.60,320.58,325.28,333.51,338.32,338.20,339.50,337.06,336.66,336.54,335.08,335.80,335.23,336.10,335.49,337.37,337.88,335.88,332.12,332.86,333.91,333.55,327.13,330.23,336.51,341.88,342.34,342.92,337.72,345.25,348.91,347.14,347.38,346.50,346.46,341.99,340.29,338.76,340.34,339.18,341.77,343.21,345.26,346.64,351.31,351.38,350.03,349.09,347.71,348.58,349.41,349.79,344.50,339.73,341.06,347.43,343.53,348.33,349.81,346.88,347.35,347.56,343.91,347.82,351.42,352.92,352.41,353.77,347.35,346.60,345.36,345.36,343.56,345.38,344.60,348.88,348.01,353.81,352.44,349.55,351.98,350.32,347.56,348.78,342.64,340.83,331.14,332.42,331.93,328.79,328.20,335.06,337.52,338.54,339.90,342.72,341.78,338.34,340.67,338.83,334.50,337.98,337.06,337.13,337.66,336.74,338.74,334.25,332.41,330.86,332.36,333.03,L7
2002-05-14 22:02:55+00:00,335.34,321.90,328.01,333.98,334.27,339.50,335.48,340.04,342.13,348.78,345.49,354.84,354.02,354.58,352.68,350.98,345.66,339.92,330.16,324.26,317.90,314.22,312.83,316.14,323.12,329.50,335.69,337.36,337.06,336.18,334.84,334.36,333.97,335.44,337.04,335.51,336.76,337.45,338.00,334.69,331.81,334.85,336.89,334.81,329.03,332.30,336.55,342.84,343.50,344.00,340.08,345.68,350.61,346.87,348.57,348.06,346.35,344.41,343.75,343.46,342.87,339.52,341.98,342.85,344.26,347.53,352.20,353.19,351.78,351.86,351.10,351.91,350.61,351.58,347.84,343.74,344.69,349.40,345.91,350.21,350.29,348.53,347.41,348.41,346.47,349.69,351.47,353.27,351.70,352.70,348.53,347.90,346.68,346.16,344.65,347.20,346.18,349.24,348.14,353.30,352.09,352.11,351.38,349.46,347.23,350.64,344.64,342.28,334.83,334.64,329.42,328.88,329.15,333.17,335.19,338.28,340.59,343.09,341.72,338.65,341.22,336.36,333.01,336.75,335.72,335.84,338.31,336.26,337.82,335.31,334.11,332.21,330.38,332.25,L7
2002-05-30 22:02:49+00:00,334.32,322.94,328.47,334.01,334.80,337.81,334.13,337.87,341.69,348.78,345.49,354.84,354.02,354.58,352.68,350.98,345.66,339.92,330.16,324.26,317.90,314.22,312.83,316.14,325.79,331.87,336.59,338.02,337.53,336.41,333.67,333.86,332.32,334.49,334.35,332.96,337.22,338.53,339.38,336.10,332.11,336.07,339.26,333.97,327.11,332.63,336.54,343.71,343.34,343.84,340.61,345.04,348.83,346.88,346.43,346.01,345.53,343.03,343.15,343.34,342.41,339.37,340.38,343.57,344.14,347.62,351.08,352.47,351.78,351.86,351.10,351.91,350.61,351.58,347.84,343.74,344.69,349.40,345.91,350.21,350.29,348.53,347.41,348.41,346.47,349.69,351.47,353.27,351.70,352.70,348.53,347.90,346.68,346.36,344.65,347.20,346.18,349.24,348.14,353.30,352.09,352.11,351.38,349.46,347.23,350.64,344.64,342.28,334.83,334.64,329.42,328.88,329.15,333.17,335.19,338.28,340.59,343.09,341.72,338.65,341.22,336.36,333.01,336.75,335.72,335.84,338.31,336.26,337.82,335.31,334.11,332.21,330.38,332.25,L7
