dates,satname,nzd0463-0000,nzd0463-0001,nzd0463-0002,nzd0463-0003,nzd0463-0004,nzd0463-0005,nzd0463-0006,nzd0463-0007,nzd0463-0008,nzd0463-0009,nzd0463-0010,nzd0463-0011,nzd0463-0012,nzd0463-0013,nzd0463-0014,nzd0463-0015,nzd0463-0016,nzd0463-0017,nzd0463-0018,nzd0463-0019,nzd0463-0020,nzd0463-0021,nzd0463-0022,nzd0463-0023,nzd0463-0024,nzd0463-0025,nzd0463-0026,nzd0463-0027,nzd0463-0028,nzd0463-0029,nzd0463-0030,nzd0463-0031,nzd0463-0032,nzd0463-0033,nzd0463-0034,nzd0463-0035,nzd0463-0036,nzd0463-0037,nzd0463-0038,nzd0463-0039,nzd0463-0040,nzd0463-0041,nzd0463-0042,nzd0463-0043,nzd0463-0044,nzd0463-0045,nzd0463-0046,nzd0463-0047,nzd0463-0048,nzd0463-0049,nzd0463-0050,nzd0463-0051,nzd0463-0052,nzd0463-0053,nzd0463-0054,nzd0463-0055,nzd0463-0056,nzd0463-0057,nzd0463-0058,nzd0463-0059,nzd0463-0060,nzd0463-0061,nzd0463-0062,nzd0463-0063,nzd0463-0064,nzd0463-0065,nzd0463-0066,nzd0463-0067,nzd0463-0068,nzd0463-0069,nzd0463-0070,nzd0463-0071,nzd0463-0072,nzd0463-0073,nzd0463-0074,nzd0463-0075,nzd0463-0076,nzd0463-0077,nzd0463-0078,nzd0463-0079,nzd0463-0080,nzd0463-0081,nzd0463-0082,nzd0463-0083,nzd0463-0084,nzd0463-0085,nzd0463-0086,nzd0463-0087,nzd0463-0088,nzd0463-0089,nzd0463-0090,nzd0463-0091,nzd0463-0092,nzd0463-0093,nzd0463-0094,nzd0463-0095,nzd0463-0096,nzd0463-0097,nzd0463-0098,nzd0463-0099,nzd0463-0100,nzd0463-0101,nzd0463-0102,nzd0463-0103,nzd0463-0104,nzd0463-0105,nzd0463-0106,nzd0463-0107,nzd0463-0108,nzd0463-0109,nzd0463-0110,nzd0463-0111,nzd0463-0112,nzd0463-0113,nzd0463-0114,nzd0463-0115,nzd0463-0116,nzd0463-0117,nzd0463-0118,nzd0463-0119,nzd0463-0120,nzd0463-0121,nzd0463-0122,nzd0463-0123,nzd0463-0124,nzd0463-0125,nzd0463-0126,nzd0463-0127,nzd0463-0128,nzd0463-0129,nzd0463-0130,nzd0463-0131,nzd0463-0132,nzd0463-0133
2008-01-07 22:04:34+00:00,L7,336.28,323.30,328.95,331.39,332.71,329.10,326.08,325.78,325.73,330.89,338.76,343.12,343.99,348.24,354.11,360.43,359.12,358.17,349.25,343.58,333.93,324.25,319.24,317.15,320.56,330.39,334.25,335.29,329.94,329.27,328.51,325.62,325.29,317.79,321.00,323.44,329.80,329.80,338.13,337.74,331.52,336.65,333.89,335.14,336.14,336.81,335.82,340.05,339.82,342.53,338.03,339.78,342.19,346.60,340.28,337.56,337.66,332.74,334.06,335.01,333.01,328.27,325.36,322.23,320.02,337.31,338.37,342.12,344.52,346.79,347.54,350.49,350.97,349.96,341.83,339.61,333.77,335.14,327.26,330.06,327.16,322.46,325.40,330.25,336.50,330.89,334.01,335.22,333.56,338.41,333.80,334.74,336.90,333.72,331.06,333.14,332.48,327.73,325.46,328.02,325.63,319.14,328.21,327.62,322.78,323.10,312.65,312.04,321.36,326.12,302.26,305.47,309.28,304.58,312.28,322.60,325.14,328.95,332.72,332.51,332.69,316.50,310.02,317.68,310.73,317.31,308.76,321.56,323.88,329.70,330.71,331.37,331.10,327.87
2008-02-16 22:04:45+00:00,L5,325.47,314.79,320.74,324.23,320.99,321.54,324.93,326.42,330.07,335.58,341.05,349.55,350.42,349.50,352.23,351.48,355.79,350.77,338.08,325.30,317.93,317.66,320.46,318.97,318.75,322.21,328.69,330.17,326.53,322.24,322.54,323.44,325.56,325.42,324.26,319.47,324.81,337.61,335.99,333.93,327.10,325.11,335.13,330.31,327.25,330.94,333.18,342.60,342.05,341.72,344.65,342.37,343.64,336.54,340.33,337.76,334.58,329.67,329.30,329.19,335.04,335.48,338.85,336.84,338.51,344.15,346.33,342.31,344.07,350.07,346.86,344.40,346.48,348.53,346.84,342.15,342.86,339.98,342.49,337.91,339.26,332.31,336.06,338.22,339.25,340.23,341.58,341.15,339.10,340.95,341.38,342.38,341.76,339.54,340.94,337.16,336.01,340.13,341.08,337.15,335.45,330.95,337.75,340.14,337.27,339.08,336.30,332.72,332.29,331.58,318.34,317.86,312.51,315.92,318.59,321.98,327.22,334.05,332.77,331.53,330.97,326.24,330.43,333.92,323.66,328.06,334.05,332.73,328.41,330.42,329.36,333.51,335.37,328.35
2008-03-11 22:04:20+00:00,L7,,,324.64,328.44,330.06,332.87,329.83,330.87,333.99,341.20,342.41,350.14,351.57,352.08,,,358.28,354.65,347.04,342.57,333.76,325.93,323.60,316.29,321.83,330.05,334.27,334.96,323.95,,327.90,327.26,327.30,325.61,325.40,321.35,333.40,329.49,334.65,332.82,330.95,332.85,337.61,,,339.93,338.98,344.68,344.59,344.34,341.84,350.57,345.07,343.87,343.46,339.80,335.67,332.13,,,338.22,332.60,334.01,336.70,339.95,344.83,342.14,343.43,339.91,340.92,349.07,349.17,,,345.67,345.05,345.99,343.23,345.56,346.98,338.42,335.77,337.13,336.97,334.15,331.25,,,337.46,345.19,339.69,339.88,336.82,338.58,338.26,340.83,336.28,339.78,339.80,340.62,335.90,,,343.72,338.79,342.79,333.51,334.51,332.88,325.16,324.41,321.02,316.18,319.53,319.61,,,333.95,338.73,335.69,338.00,334.35,337.07,331.18,328.34,331.27,330.08,334.40,330.38,,,342.03,338.47,338.36
2008-04-12 22:04:20+00:00,L7,319.01,305.81,307.65,311.54,309.88,315.07,311.40,305.85,308.38,,338.75,344.55,347.99,343.71,343.06,337.34,339.68,339.15,322.81,313.44,308.80,303.76,300.93,,314.27,318.23,323.95,317.08,313.52,316.13,311.85,306.88,305.02,304.74,301.94,302.12,309.92,,,333.22,327.86,326.56,321.60,324.84,316.36,320.51,319.71,329.21,331.55,325.08,324.73,330.72,,337.61,331.55,328.91,322.22,317.28,316.17,315.68,317.95,315.59,322.74,322.02,325.22,329.63,334.46,,335.39,340.14,342.40,343.11,339.79,339.32,328.79,329.43,324.86,324.83,328.10,327.07,326.19,,326.15,324.37,327.00,326.15,332.29,332.12,324.34,325.60,320.16,329.64,327.55,326.68,325.60,,336.03,333.80,333.93,332.91,329.63,327.00,325.66,315.01,314.48,307.02,313.40,313.64,320.48,,,314.08,310.49,317.77,318.55,320.47,318.29,322.07,324.95,320.64,322.07,311.22,317.94,,,327.38,327.31,329.54,329.33,332.27,330.08,328.08,327.65,326.12
2008-05-14 22:04:12+00:00,L7,326.36,309.28,320.19,329.71,326.78,335.06,327.00,327.52,335.77,342.14,345.16,358.63,357.35,358.15,357.68,346.32,347.47,353.15,341.54,330.33,318.40,320.01,316.96,314.97,323.78,326.68,331.06,334.88,331.57,325.76,328.39,324.80,324.94,323.25,317.28,322.37,328.78,331.79,343.44,338.83,336.72,338.81,342.14,335.44,332.55,336.59,335.41,340.65,,,341.44,346.57,346.93,350.87,346.70,345.20,342.44,339.58,337.00,341.64,341.68,333.82,335.60,,340.72,342.48,345.89,348.16,352.45,350.48,353.47,353.44,354.86,354.30,348.65,352.19,350.03,,347.89,347.27,348.37,347.42,347.97,347.58,344.01,346.47,345.06,346.83,344.59,350.31,344.79,,341.28,337.38,338.81,341.74,342.59,344.53,344.32,342.69,342.76,343.38,345.40,344.86,350.67,,,343.56,337.19,334.89,329.06,325.96,324.03,324.55,328.56,332.23,340.02,341.40,338.26,339.50,,339.02,339.80,338.49,334.67,336.88,341.72,340.46,343.79,344.97,344.53,342.94,340.44,338.27
2008-07-17 22:03:34+00:00,L7,,,,,,,,,,,,,,,,,,,,510.03,612.81,634.78,424.86,416.10,,,,429.31,527.84,,,,,,603.94,,,514.25,,,,543.84,,,,,567.19,,,,,,,,362.08,358.19,343.58,337.74,,,,,,,554.93,517.18,,354.25,,,,370.71,355.84,363.59,352.23,526.92,,,,,456.52,453.70,,,,623.10,632.49,,,,,,,,350.37,,453.30,,640.81,596.94,,,355.57,,,325.26,298.41,318.95,324.87,250.47,280.39,,289.54,302.05,307.80,346.10,350.42,,,335.23,323.59,314.08,,,298.49,308.98,329.72,332.58,319.23,325.83,319.92,331.85,,
2008-09-19 22:03:04+00:00,L7,325.84,313.00,,323.56,317.77,,,,343.64,346.91,343.52,346.40,345.14,336.22,341.73,328.21,,,318.20,317.12,312.87,306.06,306.60,308.33,310.00,312.67,326.38,321.73,321.72,317.40,318.67,,321.98,323.95,330.12,326.84,325.56,339.69,340.35,335.74,335.78,333.86,334.14,329.48,328.70,,,332.29,331.39,333.38,337.15,338.12,340.40,337.11,332.43,328.61,327.70,321.73,325.86,326.03,,316.24,317.83,316.22,325.70,335.72,338.96,340.21,338.71,340.97,343.19,342.51,343.47,342.12,,,333.98,343.95,343.10,345.70,338.40,339.32,331.13,334.41,330.19,331.43,,,,,,,,,,,,,,,,,,,,,,340.62,337.15,328.06,316.46,306.98,313.35,311.72,314.24,321.15,,,332.38,334.71,335.08,330.81,329.16,333.39,329.75,331.14,337.72,334.87,333.43,337.08,,,341.85,336.49
2008-10-05 22:02:54+00:00,L7,,322.44,323.75,330.79,325.33,332.00,331.06,327.37,332.57,335.55,343.55,349.74,344.98,344.55,,335.91,345.75,344.04,335.69,330.30,321.86,316.28,314.01,317.89,324.21,332.06,335.00,329.52,,,333.55,327.72,328.10,324.89,328.32,332.51,334.68,334.36,339.19,336.64,333.09,334.66,333.00,,,335.39,338.01,340.61,339.77,342.31,341.78,342.84,348.68,344.50,343.05,336.82,334.09,,,339.09,340.39,336.32,335.10,338.07,336.16,339.51,345.39,343.36,343.25,340.26,348.13,345.41,,347.24,343.99,336.43,339.76,339.77,342.74,345.38,343.08,344.24,342.99,337.34,341.25,339.02,,,338.82,345.60,345.63,341.40,341.33,339.99,336.89,337.11,337.73,338.82,336.32,335.86,,,333.90,333.41,335.95,337.35,335.79,336.42,333.61,331.83,323.21,323.72,322.53,320.29,,,333.57,332.85,335.38,328.67,332.68,326.50,322.45,325.12,324.38,326.97,330.38,330.96,,,338.70,335.94,332.94,332.54
2008-10-29 21:57:48+00:00,L5,344.62,337.58,328.78,330.55,331.54,334.08,331.03,334.77,337.23,354.80,356.01,368.99,364.75,363.11,362.72,358.88,346.42,338.05,326.54,327.47,320.21,317.68,313.08,316.60,332.44,339.33,346.04,346.18,335.34,329.25,328.51,319.25,324.58,329.12,328.83,329.32,334.81,332.61,352.65,349.52,345.66,348.80,346.40,343.00,339.80,334.46,334.17,336.24,340.06,340.92,338.46,338.52,345.85,357.59,356.29,352.42,351.33,349.03,353.04,352.46,339.09,337.88,337.37,339.68,340.56,341.22,345.82,355.93,360.69,358.45,360.41,359.99,361.51,363.93,349.90,348.01,347.76,350.35,346.00,347.46,346.04,353.12,353.05,355.18,352.62,349.80,353.42,354.86,343.87,340.75,337.58,335.45,337.40,338.01,337.54,342.23,346.12,346.23,348.99,353.40,352.33,350.67,349.54,345.07,341.08,339.52,343.52,347.20,346.94,337.56,344.21,345.55,337.68,342.66,340.92,339.93,341.17,334.96,330.48,330.75,331.64,332.07,331.41,329.54,334.97,338.53,342.21,343.25,346.36,346.52,344.78,337.95,333.49,330.54
2008-11-14 21:57:28+00:00,L5,349.09,336.34,343.86,346.74,336.35,343.00,341.64,342.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.04,347.04,343.41,350.54,347.87,344.30,344.31,349.67,351.27,348.01,346.81,351.22,347.92,352.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-22 22:03:27+00:00,L7,332.34,318.62,324.30,324.11,319.75,329.11,326.59,327.80,332.80,334.70,339.64,347.67,343.70,342.49,344.37,339.38,336.06,333.98,314.85,311.22,312.19,307.11,304.79,303.31,315.60,325.13,333.87,329.96,321.60,316.39,314.93,318.42,318.41,314.77,311.80,322.97,323.09,326.44,335.74,334.77,331.18,329.42,332.92,330.81,325.53,328.51,332.95,335.95,333.77,334.55,336.06,337.82,341.65,340.15,340.28,337.11,331.22,328.48,330.40,332.87,326.59,327.61,319.58,319.42,320.44,330.24,332.45,335.70,340.02,340.43,340.75,339.84,338.36,344.88,333.15,329.05,323.73,330.75,329.57,328.48,326.29,325.38,328.20,328.89,333.43,331.37,333.60,333.95,334.04,331.74,332.99,334.31,333.91,335.37,337.47,333.82,336.77,335.27,333.46,335.46,326.79,333.10,322.49,325.52,324.32,324.72,319.25,317.32,319.65,324.86,315.63,319.35,310.15,313.73,310.20,318.61,321.74,325.02,325.79,325.52,326.18,316.38,315.20,317.14,316.02,315.55,323.59,316.26,323.59,330.32,331.60,333.30,331.65,327.52
2009-01-01 21:58:55+00:00,L5,335.88,326.95,325.58,331.80,330.69,338.08,338.28,334.58,334.46,333.25,346.42,356.14,349.31,351.01,352.39,350.35,348.79,347.65,336.00,330.93,324.39,321.99,316.69,310.51,319.48,329.46,335.59,336.46,328.24,325.86,326.77,329.93,328.75,329.55,333.97,333.06,340.10,335.71,340.47,340.00,337.16,334.66,334.83,334.89,337.38,338.82,341.27,339.89,340.34,344.03,343.76,347.17,341.91,346.06,342.43,342.83,339.58,336.33,336.16,341.73,341.00,331.26,339.04,335.48,341.17,338.71,341.40,344.81,344.57,348.57,349.27,344.98,348.65,352.67,350.71,347.48,347.29,348.47,347.23,345.04,335.46,335.05,339.44,343.43,337.06,339.11,342.12,344.74,346.57,346.20,341.55,346.24,344.62,344.44,345.59,337.88,337.15,338.28,337.89,338.29,337.74,340.03,346.06,340.66,342.61,344.67,340.71,342.74,334.10,329.19,315.69,327.74,322.17,323.45,325.69,326.20,337.40,341.11,336.15,340.12,340.02,331.19,329.57,327.52,330.64,335.37,333.25,332.19,333.40,332.26,340.02,339.70,338.62,337.85
2009-01-25 22:03:57+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,347.17,347.17,344.15,335.81,328.81,332.25,332.21,339.05,336.98,336.37,,349.04,354.05,352.71,350.47,351.48,352.10,349.42,343.84,345.30,345.69,345.84,346.42,353.00,343.96,,358.67,357.80,350.70,351.13,350.98,350.66,349.34,346.01,344.34,341.74,,,,,,,,,,,,,,,,348.42,344.44,,,348.15,351.97,356.15,354.88,352.83,351.63,350.98,348.07,348.47,344.82,345.29,345.31,346.53,,348.91,352.25,346.96,349.63,349.40,349.23,341.29,345.19,341.93,340.46,329.47,310.35,325.63,,331.51,328.92,326.01,322.41,326.77,328.49,332.01,336.44,339.51,336.03,331.66,335.37,336.96,,335.30,334.55,337.49,343.23,337.07,342.42,344.24,341.42,342.50,339.67,339.65
2009-03-14 22:04:21+00:00,L7,346.65,329.55,328.73,337.23,338.04,336.30,328.79,330.82,332.13,346.65,349.42,359.35,358.45,357.96,357.53,364.76,362.78,356.61,346.40,338.15,334.16,328.28,325.46,325.91,329.22,337.15,340.17,343.78,341.05,,333.91,336.63,330.48,335.06,330.36,334.24,345.80,349.03,348.82,350.68,342.36,345.50,342.80,,,343.23,341.64,351.53,349.33,349.31,351.72,349.38,349.60,352.92,349.44,349.10,346.98,340.93,,344.45,342.82,339.40,338.40,348.93,343.87,349.19,354.32,356.21,357.60,359.32,358.28,359.74,,358.00,356.73,355.57,355.02,350.16,349.83,350.59,349.23,349.03,355.59,351.98,357.09,349.30,349.90,,353.64,351.04,352.43,348.67,345.35,346.54,346.82,348.74,349.54,347.84,350.51,348.68,349.85,,355.15,355.89,349.71,355.53,352.97,347.74,347.40,342.53,,334.79,333.18,343.20,343.80,,342.56,345.82,341.37,346.97,342.27,345.63,345.88,341.45,350.63,345.44,350.23,347.15,346.44,,350.00,346.67,349.00,342.51
2009-05-01 22:04:37+00:00,L7,326.51,308.02,324.53,319.63,322.50,322.53,317.57,320.37,325.89,330.56,338.81,348.53,348.30,347.59,338.15,338.07,345.43,341.91,326.54,321.23,312.27,311.14,304.96,306.75,316.52,327.24,325.79,330.57,329.04,328.40,317.00,326.50,320.95,317.14,319.38,322.42,326.11,331.13,335.03,335.00,323.19,334.50,326.90,326.73,326.85,331.13,329.21,332.44,338.70,340.44,336.97,335.07,339.25,343.15,343.57,343.41,340.23,333.77,331.00,330.87,336.22,327.21,327.42,330.75,330.37,334.08,342.32,341.38,342.86,341.64,346.74,348.75,348.87,350.66,349.75,337.39,337.54,338.47,334.42,340.16,333.91,329.92,335.29,341.55,339.51,338.95,338.89,339.10,339.32,341.36,337.74,341.20,341.26,336.49,338.80,334.56,339.99,342.69,344.41,342.57,340.73,337.74,339.57,341.90,326.78,332.29,339.11,327.97,324.23,322.59,299.10,317.66,319.63,325.14,331.95,333.87,335.33,337.43,327.77,331.53,330.62,329.81,328.57,321.80,326.95,335.46,335.55,335.92,330.57,338.63,339.84,336.31,331.60,334.34
2009-06-02 22:04:39+00:00,L7,328.82,310.85,322.59,326.42,335.67,331.69,334.26,334.18,337.67,341.35,342.74,355.46,357.82,354.32,358.34,361.32,346.62,340.69,329.53,328.03,329.93,330.52,331.25,323.19,331.11,336.90,339.23,341.27,335.85,332.66,330.90,330.60,331.29,333.36,331.15,331.55,342.19,350.39,350.67,344.48,332.74,341.66,345.94,341.20,335.88,339.98,334.79,345.74,348.63,342.42,344.68,344.01,354.74,358.60,350.22,350.18,343.54,336.03,339.09,336.58,337.01,332.21,328.24,340.37,340.09,348.47,352.38,355.86,357.58,355.40,355.40,353.94,355.04,353.78,344.56,345.55,347.85,346.45,346.02,349.73,351.04,354.28,349.85,350.36,348.61,355.07,351.20,353.65,344.66,349.13,351.73,353.39,353.76,354.79,351.00,356.35,353.19,350.52,348.48,,,,,,,,,,,,,,,,,,349.82,339.48,335.27,333.08,336.69,336.76,340.89,340.15,340.03,344.72,343.24,346.61,343.53,347.12,345.88,343.24,346.55,346.23
2009-06-18 22:04:37+00:00,L7,328.01,305.12,315.63,321.10,334.20,326.29,328.12,327.84,331.50,341.81,350.90,359.30,358.99,356.45,358.89,352.21,352.64,335.29,335.80,328.80,322.77,321.02,324.11,331.82,328.57,339.02,338.12,337.86,332.88,326.83,334.08,329.65,332.27,330.36,329.85,340.82,338.73,336.92,345.04,345.81,337.64,347.85,346.30,340.66,335.89,349.46,336.82,345.60,350.56,351.79,350.29,356.84,357.40,348.94,345.28,348.26,347.99,339.06,343.83,341.32,341.26,335.12,336.74,339.02,341.17,349.66,349.79,353.66,351.04,357.44,360.89,353.64,354.94,355.45,348.57,345.82,346.52,350.28,346.96,349.07,351.29,345.38,347.07,343.26,343.73,343.99,,,,,,,,,,,350.07,348.52,349.61,354.50,355.21,350.23,349.40,351.51,346.91,339.48,351.40,345.72,345.42,336.37,328.09,328.39,322.19,328.97,336.02,333.80,336.87,345.53,340.12,336.54,338.78,339.11,329.83,,337.79,339.06,342.21,338.89,341.44,343.90,345.40,,340.45,337.89
2009-08-05 22:04:24+00:00,L7,300.72,281.73,,,,,,,,358.62,391.86,,,,,,,451.20,450.30,,,,,,,,,,316.71,330.96,337.68,343.69,345.40,348.57,342.12,355.30,356.73,361.31,359.92,358.89,355.47,,359.70,,,,370.63,,,,,,,,,,,,,,,,,,,,,,,369.46,,369.71,369.31,368.42,365.58,367.37,366.43,363.86,374.75,374.02,374.33,,,,,,,,,,,,,,,,,,,,363.91,364.75,360.91,362.83,361.95,361.31,366.27,364.08,360.24,359.66,346.63,355.21,,,351.21,350.77,348.55,347.27,349.80,349.10,350.25,357.87,358.97,358.92,,,,,,,,,,
2009-10-24 22:04:30+00:00,L7,338.14,327.31,331.83,335.52,335.51,335.18,337.93,340.02,345.73,352.74,357.49,351.30,354.66,355.26,358.71,354.62,357.96,354.61,345.19,340.11,332.79,326.94,326.26,324.46,324.79,336.99,337.83,342.18,338.47,338.87,337.10,336.10,337.20,339.02,339.57,343.40,345.51,345.11,349.96,346.67,343.25,340.17,343.82,343.57,337.18,342.33,347.98,352.80,350.42,350.93,351.18,350.12,354.93,356.63,357.16,352.48,349.16,344.02,343.59,343.05,349.35,349.84,348.79,347.85,352.33,353.78,355.90,358.17,360.13,361.67,362.59,365.84,366.17,365.56,359.60,356.75,352.21,355.00,359.15,357.28,360.91,357.63,360.27,354.73,354.83,352.49,349.08,351.35,353.80,352.47,354.71,352.05,351.90,351.61,348.14,348.32,348.02,346.81,349.45,352.92,354.66,348.57,352.99,352.79,353.62,354.23,351.09,350.16,345.70,340.21,338.00,333.95,328.27,336.41,339.57,341.44,343.07,348.40,345.25,342.38,341.80,342.26,339.85,343.53,342.76,343.24,343.20,342.74,346.95,348.16,351.86,352.24,352.84,346.90
2009-11-25 22:04:57+00:00,L7,,,,,,,,,,,,,,,,,,,,,300.47,299.29,301.24,296.50,313.67,323.47,320.66,322.38,310.30,312.01,311.38,316.42,312.81,314.27,312.80,313.84,316.91,320.96,325.57,326.02,322.05,321.65,321.04,,,,,,,,,,,,,,,,,,,324.03,,,,,,,,,,,,,,,,,327.85,331.02,328.50,323.45,325.98,324.53,317.01,318.52,325.26,329.37,,326.94,324.28,324.96,325.86,329.10,325.68,322.32,328.32,325.59,325.97,324.45,317.45,310.50,,320.61,322.35,315.33,319.50,316.96,312.46,311.66,296.21,306.72,302.43,296.46,300.82,310.65,,316.55,321.34,314.73,318.80,307.85,307.89,309.65,304.64,315.12,313.27,319.67,315.79,,,,,
2010-02-21 22:05:08+00:00,L5,,,,,,,,,,,,,,,,,,,352.12,345.10,333.84,329.42,324.06,321.45,329.12,330.89,336.92,331.66,325.90,320.35,322.70,325.40,330.03,331.57,330.11,329.45,336.12,339.34,339.55,333.40,331.40,330.42,331.95,332.36,331.76,337.46,340.47,347.26,347.42,348.34,345.84,349.25,351.11,349.48,337.23,335.12,335.44,330.05,328.56,334.02,335.62,334.67,333.71,324.98,334.96,338.17,348.88,349.60,342.50,344.49,347.06,350.54,346.90,345.20,336.91,343.01,342.10,338.28,343.44,348.33,339.73,339.35,328.82,329.98,332.67,337.87,342.46,340.41,339.55,333.75,336.02,341.13,333.26,339.18,338.56,340.85,337.88,325.93,326.23,328.44,330.51,331.99,333.83,322.94,331.31,327.81,332.01,327.44,332.08,321.60,316.48,312.09,312.70,313.62,314.66,320.63,321.26,323.21,333.11,334.35,330.34,325.58,327.98,328.97,324.23,318.10,325.71,337.40,335.47,334.43,332.27,329.72,338.47,340.31
2010-03-01 22:06:15+00:00,L7,342.39,329.68,333.20,344.44,338.16,339.91,335.29,338.43,344.26,345.84,353.44,353.95,350.04,356.43,361.68,364.59,356.44,343.28,331.30,330.47,329.54,335.54,328.28,323.03,327.32,335.02,337.21,336.15,339.63,336.42,336.99,339.95,336.12,340.15,338.42,338.01,,,,,,,,,,,,,,,348.95,349.59,351.23,341.35,343.08,346.67,340.39,340.92,345.50,352.97,348.81,345.01,345.37,364.77,357.16,348.33,357.73,357.06,357.98,359.85,356.85,359.32,359.72,362.58,353.85,352.67,342.18,348.00,342.31,345.28,346.83,350.01,349.68,355.30,346.69,347.11,347.17,349.03,346.29,352.11,349.36,353.76,349.62,349.39,347.33,346.80,344.10,349.89,345.47,334.54,342.36,345.51,347.27,345.63,349.95,351.16,344.27,345.12,341.03,331.13,329.95,331.93,328.59,330.88,335.93,,,,,,,,,,,,,,,,,,,
2010-04-18 22:06:25+00:00,L7,329.40,322.35,327.27,334.00,332.50,334.39,333.32,325.37,334.67,340.78,345.43,352.53,355.08,355.40,354.70,353.54,349.57,348.13,335.43,331.34,324.62,317.15,313.86,309.20,315.87,322.00,328.20,325.16,332.10,330.77,332.46,330.44,339.02,338.76,337.96,332.17,335.06,335.69,,,,,,,,,,,,,,,,,,,,,,,,,,342.14,333.11,,,,341.14,341.68,,,,,,,,,347.29,344.97,339.61,313.10,324.80,327.66,335.66,340.86,345.50,344.41,333.38,338.34,365.96,348.66,342.36,347.52,342.64,347.44,346.08,343.69,339.85,342.32,352.40,370.62,346.71,344.25,347.70,342.16,322.78,320.58,321.03,337.69,324.44,,,,,,,,343.69,341.27,331.43,323.24,312.14,329.42,327.20,349.08,344.21,336.50,335.35,345.93,339.71,,,
2010-05-04 22:06:23+00:00,L7,347.25,324.34,329.41,331.19,332.50,330.96,327.95,331.40,339.92,348.92,358.04,367.91,361.18,362.41,360.60,356.41,362.74,355.77,348.78,336.95,330.85,322.57,329.71,327.24,332.82,336.23,338.51,338.82,336.88,330.84,326.50,327.76,328.77,335.68,336.11,334.45,338.35,351.00,353.35,347.40,342.07,346.06,347.86,339.94,333.41,340.02,340.94,343.51,349.76,350.16,349.25,349.85,354.34,353.07,348.52,346.29,340.54,339.39,337.54,338.65,340.64,339.13,336.07,341.39,346.20,348.08,353.75,356.15,359.01,360.52,361.94,362.26,356.68,,354.55,352.93,356.84,350.91,352.25,349.53,356.21,355.98,354.83,359.29,351.67,355.16,,,348.22,349.03,345.94,345.74,348.18,348.93,349.54,350.62,349.93,350.03,352.04,354.57,,,350.95,351.76,352.19,347.43,348.31,351.80,343.87,341.42,334.33,331.75,331.11,330.79,335.96,,337.88,339.07,343.80,337.79,337.30,340.80,341.89,348.94,343.72,345.80,345.70,346.56,348.59,,348.67,345.38,348.09,346.99
2010-08-08 22:06:24+00:00,L7,313.70,299.27,321.51,323.74,321.28,316.59,307.32,312.17,322.01,,,,357.93,352.41,354.64,352.50,348.61,331.40,320.22,318.47,307.85,310.04,300.50,305.99,311.32,,,321.75,311.19,307.46,305.11,305.73,307.68,308.81,311.26,307.42,313.43,329.36,330.82,330.64,,329.94,333.45,329.22,323.81,326.71,322.71,334.02,336.21,328.07,329.76,331.24,339.24,333.13,329.75,,325.29,318.93,321.09,324.42,319.90,320.92,316.07,308.90,319.10,323.45,324.93,324.96,,,337.80,339.23,336.50,339.84,330.60,330.72,328.31,321.90,325.08,,320.36,328.18,,,328.54,324.93,320.27,324.25,329.72,326.77,325.90,326.72,325.25,324.71,326.12,324.52,321.44,,,331.85,324.86,326.42,325.62,329.27,326.35,322.85,317.51,313.62,303.34,308.87,297.37,,,308.12,312.76,312.19,316.81,317.10,318.89,313.34,313.10,308.10,313.03,309.11,301.83,,,320.53,317.47,320.45,327.88,321.49,317.81,311.22
2010-09-25 22:06:29+00:00,L7,333.60,319.29,320.26,324.19,326.60,327.61,326.19,324.38,337.84,345.59,351.59,361.99,358.67,353.29,352.02,348.75,353.32,344.55,331.24,329.03,322.10,322.53,318.58,321.55,324.85,337.50,337.81,339.12,333.18,324.66,319.21,316.97,315.66,315.09,326.26,330.98,340.32,340.28,345.62,340.26,337.85,334.61,341.30,336.72,328.26,335.65,338.03,346.26,339.51,341.14,342.24,346.78,346.21,348.56,,,338.03,341.09,341.04,343.76,343.69,340.24,336.79,335.43,333.45,333.99,339.38,336.42,,,344.47,348.17,345.66,347.20,338.68,344.18,338.93,336.01,339.84,340.01,338.90,341.75,343.84,,341.41,340.34,346.35,345.80,346.41,347.10,344.41,343.68,344.69,343.61,341.98,343.98,340.04,,340.11,341.89,343.76,346.00,346.81,345.76,343.45,339.50,341.11,339.21,335.80,337.72,332.84,,332.89,334.66,333.40,332.62,330.77,332.22,333.09,331.65,331.08,331.04,331.24,331.28,328.80,,,340.81,337.49,342.73,343.22,343.02,333.65,333.73
