dates,nzd0016-0000,nzd0016-0001,nzd0016-0002,nzd0016-0003,nzd0016-0004,nzd0016-0005,nzd0016-0006,nzd0016-0007,nzd0016-0008,nzd0016-0009,nzd0016-0010,nzd0016-0011,nzd0016-0012,nzd0016-0013,nzd0016-0014,nzd0016-0015,nzd0016-0016,nzd0016-0017,nzd0016-0018,nzd0016-0019,nzd0016-0020,nzd0016-0021,nzd0016-0022,nzd0016-0023,nzd0016-0024,nzd0016-0025,nzd0016-0026,nzd0016-0027,nzd0016-0028,nzd0016-0029,nzd0016-0030,nzd0016-0031,nzd0016-0032,nzd0016-0033,nzd0016-0034,nzd0016-0035,nzd0016-0036,nzd0016-0037,nzd0016-0038,nzd0016-0039,nzd0016-0040,nzd0016-0041,nzd0016-0042,nzd0016-0043,nzd0016-0044,nzd0016-0045,nzd0016-0046,nzd0016-0047,nzd0016-0048,nzd0016-0049,nzd0016-0050,nzd0016-0051,nzd0016-0052,nzd0016-0053,nzd0016-0054,nzd0016-0055,nzd0016-0056,nzd0016-0057
2001-11-26 22:06:09+00:00,179.9115007260591,159.88874581309878,147.98130574018037,128.60206351802168,126.88116685622246,141.750559002718,134.0680631606481,126.89849169110487,144.6273430771464,148.79934399859096,143.79326608048316,133.77411355100506,142.85136958789866,131.0156889775165,127.83479324755142,117.0515192556884,106.75649246344449,109.7688424028732,113.8522786024735,114.87078423289864,129.6073237237912,136.44076850160695,118.08547319093938,125.01381216949802,120.80235893792529,116.24406984841843,117.33690469615156,111.10691778168218,124.62849024546304,131.70626831125023,124.10301681739222,120.13888852254067,124.8706830366379,126.82909228484084,122.43580365731131,126.8088735327452,114.21820121548997,129.03246113515527,125.46838636730486,134.65287265090384,136.13174440109614,132.53208107676176,145.59903619614627,151.38009423189962,138.23868946910306,134.17202758563607,126.06702014948146,118.4140038388783,122.97300858553488,108.79150996217899,109.01593889797955,122.17776241505302,148.57861822055037,159.04543177398074,168.98900650877766,172.2366922643117,176.1955709051747,170.25355316991417
2002-01-29 22:06:21+00:00,,,,,136.6749932575441,144.24687458908645,145.55847541167026,129.42775767974612,142.10559405385396,156.1381777656764,152.15952679828183,147.27656026601463,151.42543270578892,136.63809012036057,136.8855198852729,129.9520248068943,119.9542298541106,118.17961179172462,122.6630097742143,127.36466512053133,134.08217752663785,147.0151237788122,131.7066416168463,132.00997016545958,127.13875494049864,123.60973462837003,124.47918516947443,114.18897177235694,124.51795833569808,139.959619416802,131.8283618066455,128.41460909852682,125.86905998939395,131.6404447276202,130.36530091282262,128.48557745308318,103.80445101543104,127.02906833358847,130.99082129409027,135.7559171140337,143.34707676238003,137.4338060613415,144.3045881717548,150.04496375498687,145.50020642174326,141.22770326475361,139.95566855913174,139.10211465749242,134.92909869874566,123.60619669749282,123.11501816154382,131.81793679127813,154.33809072831198,168.31508519430528,174.41931162889585,176.4536521638301,180.72033900325494,169.18252688059354
2002-02-14 22:06:29+00:00,221.38418064203796,182.41613486606727,168.8915185194488,146.69382674921562,144.8645681021955,151.32389752097592,151.64673529421793,155.33747148389205,158.47254621955474,164.359784575364,156.7157638803175,153.20150950763062,158.5570871178156,142.78311811424575,141.45860676875586,129.38878317890413,122.74413552284219,125.30685324357876,129.51223893442975,134.1452309925746,142.76350807138107,150.36221434307535,135.03157222930614,137.061148401503,135.75577448541068,132.34729157481976,127.79537164567617,120.45773674022712,134.87770187178992,147.1358696674147,138.70763525704214,132.36831413911452,131.17261020145057,138.1972703139409,136.06919795319268,143.40561173492597,132.4916891559912,142.96044552685507,139.812541454516,140.897957003238,151.28450614460567,147.08125928749752,153.28590779587805,155.04709091248574,152.70990410184302,153.98786230591892,144.69223474669573,141.53987124463458,138.4647277491489,128.2758070080705,128.58232670875853,138.09988088321919,162.96177892629055,174.8831796786563,184.21865203329867,183.6452421241799,191.1729313350802,187.78178726708714
2002-03-18 22:06:22+00:00,220.84419745799687,185.81784133753652,174.4303357888172,159.96055706875543,158.7243024568331,161.67570003303118,160.5153602938383,157.89757872759728,169.57641644616285,169.8076143893824,167.54743718498432,161.62287428881498,167.07744363405385,149.91204171734287,147.94344407671136,138.69368052542197,135.38049654832744,133.08029530173738,136.4662226775325,138.15594095438985,148.8657764779368,159.20820970341848,138.8780343348344,137.35526106933509,144.31441615020057,136.96127590596532,135.80285846828968,124.65223127601428,144.375417537861,156.95101841063163,147.61316147429508,145.61045998378157,140.4537897374363,143.38376074783227,141.98846182349254,146.58874264227262,142.02411408376565,155.20305203182696,147.81756584768644,149.55358129609456,159.5358906846562,156.8990641918506,161.61611838467266,166.4929279084404,161.10228044469363,156.07035421434355,152.8463502703323,149.90925244758702,144.66538835600218,134.5179555044938,136.16152303250303,145.81397520975693,170.14835212303265,176.38502963906905,181.79793991317914,187.30661922884875,189.4836429438282,189.81445013448842
2002-07-24 22:05:50+00:00,204.97655024470143,166.57543793357704,162.8439597535647,152.51581194006133,140.4049191996231,149.98940771403065,145.8508436878408,145.9663497499456,152.23616324395272,154.2943548676653,145.57987985956694,141.72851468806877,148.07483826026728,127.44260294323392,140.62858311856274,137.29420758372925,114.46080865970802,114.12468599100698,124.73571975577711,140.91547006390363,144.37557933150362,152.36775697489028,138.43869178301566,138.31923721355582,142.93272073228158,142.0249010566387,136.8246921952865,129.02472994879042,144.3724044968858,151.30554875364186,138.63107176033054,139.00008875494063,139.4837574900168,141.58744849080685,137.1723879035606,139.00380227815907,116.45704843436658,142.7947415230814,136.88976028349097,141.30945054689676,145.95528749832928,139.65103063762322,145.5113393991199,151.8239713048709,144.37000840324188,148.12302112637238,145.0577782939929,140.5756078952229,131.84314174746672,115.83750085928422,123.59583985562371,134.06519087555418,159.00257873943008,167.28802348800906,170.32191674214235,168.20009860609773,180.67596905603762,169.19913374869586
2002-12-31 22:05:56+00:00,202.98443551493244,168.22550685862362,167.14522335499743,142.44509178554554,142.591438944993,154.52869837733056,147.0056526528135,138.98519668800915,154.4665763778943,155.89421755311128,155.44073853548142,137.78952308256814,138.85615429279463,125.26855048484363,124.81817470953655,132.1711477623243,131.77315458783028,124.81878960147081,137.86490019682043,149.84905600037692,151.35821446263685,147.03572891326746,132.2152462058671,137.7769676030612,137.91052259617263,134.7505979204898,141.06331345291878,142.55506618680516,140.70346487942473,139.26909005795937,132.99014486638887,134.17583692360142,132.67338321553964,145.5419470414187,146.93679279254175,153.6768838866923,138.7794325755225,138.35500560208413,137.33231031758694,149.43791945001232,153.02768000451695,144.91006917968792,154.87785372204775,166.862731699852,147.49496319008816,139.8791775142937,141.42603195763698,137.28493702560257,135.31394565126126,118.65592023803354,116.60173778292112,130.75371028520274,162.88944173868674,181.16262164058853,188.17097797060637,190.4046867755802,188.730233850675,178.68453425772663
2003-01-16 22:06:02+00:00,210.44522853049324,173.18667296499686,169.3073489836571,,,,,,,,,,,,,,,131.9971495565843,142.67103759548675,148.64824938508565,153.38231813302764,158.6137654737471,143.7819416343675,136.14163293381188,137.40511142923998,138.79814965441494,145.43612815387925,143.55430182164838,142.10355322637054,147.3943289389225,138.93074626853416,141.3426871920301,,,,,,,,,,,,,,,,,,128.0616242545788,124.86614839623486,144.38715526783503,164.65547092130538,186.3440537215735,187.07232774160067,192.57344911340007,184.43329460287106,178.24904912901653
2003-05-24 22:06:17+00:00,191.6761476380648,178.71267727577913,164.36462552658992,151.3707954377948,151.80348963328433,157.0949101825943,146.27387276989043,143.00653434786375,151.85670974041685,146.83240916605934,141.1959958823068,138.5704828455221,141.4856640670151,133.57171413059004,140.08849995130956,127.66330890952516,121.6399197894532,120.86005138059654,128.4644649700347,128.21453244690537,139.2136350795542,144.6194818334598,134.24751135249264,125.90741726693712,131.29739163882007,131.20110740338885,129.30297242105377,126.51179943116688,138.263929687182,143.9537056101451,132.55748151790962,128.02454944515765,129.43833355450013,134.94357049228051,135.72790303464785,148.04036673724463,137.46100364846848,128.70770872934403,128.14892874937564,144.10458630937657,148.7634454731759,142.01230025697078,145.6445815278056,158.88533274480488,143.46631672567952,132.6510231842925,130.48543905160457,125.03628389553181,120.76305769026327,109.00779596542542,109.42547658130633,121.52418538546694,150.01684964527544,163.9996645387723,168.09787140872024,166.4329520886956,168.68119171312838,162.2836369336863
2004-04-08 22:06:49+00:00,233.9737975434033,172.71422647140648,168.609866483339,154.6744067159473,155.10219649678453,157.95802053792207,154.781537774033,,,167.08699727326692,158.9000609109119,158.97048401439568,159.56763744846046,146.2660275630792,157.06470072088658,151.50792390693695,137.1527921967725,148.65706210758896,157.6410386718686,166.5759021808429,166.8591610567403,175.61825738943193,,,,166.31935551323065,160.9484196747918,150.43133206147547,165.7811942840517,172.71841207593494,159.28114910425387,161.16833014008927,158.64825827564152,157.07649823045793,159.00012921792273,167.60466994730356,,121.64616975107997,153.57412183555985,163.08742630111226,170.65874340173343,,,,173.68624530559018,161.60274716189073,156.7214308059428,154.9479849512405,144.16950456393062,135.68858027777992,137.98778994524466,149.59672867486665,177.82955463161161,189.85098814888198,192.60591108986847,203.49957179900608,198.5445607731489,193.36619948696483
2004-05-18 21:58:14+00:00,191.4481757679145,165.1993494262228,162.3894047591006,147.25757314433068,146.68469787646595,149.98227638529448,141.6500973818351,148.2040354956444,148.70385295300676,144.59197187776107,127.7865807322084,130.68079140493214,140.53501436554873,132.36066732554428,135.31775824948693,127.9846188674686,124.74667866034304,129.98553579698716,137.82781186558103,140.4298816271208,147.56029611810519,160.56891213306596,142.91917256549567,146.0745587366823,149.68435745852162,146.82815232428018,141.3285643647871,131.73684193880797,143.60841164381827,151.96401340120389,138.27554298084854,138.0177284120946,134.8482820926327,139.23816874170024,142.93466989590763,151.6902038347388,148.4585421603033,151.6002972866046,138.96638560847637,149.67847631788626,152.37994598278217,154.10253418722664,154.89946801967355,161.1379647835419,146.21364328661272,142.5177651304274,134.73594547636552,128.64479306422066,125.85293632003888,113.47084708216892,120.2198437469757,129.48071322380707,155.7211161167858,168.59489914460346,177.36591539207106,177.7858125476544,179.36739636450238,177.86705366568367
2004-06-11 22:06:38+00:00,199.22578537213275,183.28065944167903,,158.05540633859815,149.24326575068335,158.71510686465163,150.07925822838612,156.09296059952186,162.3888860085481,156.6404849650477,148.39390832294055,145.10187915667828,160.7987253166305,161.91759578800384,167.85013756251192,149.40273477343655,,,149.574388587897,153.62779002497084,156.5500886939612,173.1852676284287,162.01660183670782,156.8857815048028,162.35059203176573,159.0714596443688,159.912023296537,153.56408134246442,164.7219119898694,169.69970833642836,155.00036508764558,150.19472374623373,147.18078466486625,,,,153.2376193453594,156.62384662726177,149.8581491448937,158.95134466896502,161.32240678542024,160.42797666870987,162.47354436090373,165.9486629918579,150.93054199429687,147.69732253991037,143.70728031162753,137.23466824118236,131.93139719062728,121.60183205237043,125.6048964875197,138.34220813542115,164.23776770443214,168.7669971212001,178.3261843971385,188.3802308043065,195.01837632356174,188.75640894693396
2004-07-13 22:06:34+00:00,171.2483795710341,169.7117270444628,149.55455895135373,129.0858357739902,128.36560044626273,144.27662885662667,127.71848798180424,130.0420287757319,127.94890350186978,140.6935724745395,131.23249332546064,126.47528375399064,,,134.52188419116266,125.8701311470225,107.39143563801912,108.97884958110227,118.16813821004843,124.78993811000221,136.14675480495796,153.37514411879016,144.80644455863654,148.51557380510303,153.33780576483232,142.06398903335858,144.33905370195572,134.70535389131442,,,,132.32840516625518,129.3098698791723,135.64424225444517,136.0238673920296,140.29733638584128,138.71595429662793,141.26150051134738,134.69295730283233,142.9277410429729,147.66598240502387,147.44882907456807,149.52703761543913,153.43361406073907,139.04270373033268,138.03180756810204,134.10580756015443,123.73603546707643,113.14699758137034,,,,,,,,,
2004-07-29 22:06:27+00:00,177.41863160833384,162.918558378242,163.2973053231219,144.65123269871148,137.20851064162636,153.01305935030967,145.58706403466886,146.37456596083499,134.28382343996262,148.33004177418954,147.51508812774907,,140.3305613660422,129.94967845058068,143.95700828198534,126.04985654277375,112.54648437716973,113.4387620289758,124.9738076906915,133.36022901964023,138.36215501769183,149.67291643328437,138.606158019146,138.77137638284177,141.79607233696473,137.2904060223967,146.14341403767014,,,153.15341811663396,142.54998371765222,139.4416676218708,135.57907654789528,135.2474516413914,134.86064713202236,138.94386828603564,137.74339081510985,141.81954502902653,141.47992420669956,147.47790041391804,157.58445601447514,156.30620169851653,157.29460460581998,155.05632772070908,139.383510041719,142.36941879463603,133.64718561415825,,,,,,156.7263060348238,174.55095482170583,173.01045213771255,183.27423760177385,176.69595980886837,170.78646827191915
2004-08-30 22:06:20+00:00,224.18398067816665,,171.4661089377515,156.3673722161417,155.49689747378685,154.4413409759284,158.8615848948644,165.4322191019071,153.47175630031737,171.73981899624872,152.63035276472922,149.84323995890267,159.0718572123465,153.9943738157698,155.19750887834198,,131.05984593930557,135.08924993775935,147.19725117638498,151.31713877458665,154.80634927956825,167.84691460693557,157.0485193748584,155.0242622191565,159.8326699293793,162.78244812233967,169.1652108460102,156.26539333652073,162.3883794640692,170.78608931551807,157.73910103934358,155.1788535918089,,,160.5722992940778,158.99409272241735,162.47991588046727,169.78365897166236,161.22708749057145,171.25119318274636,177.02634830766465,175.82351559893925,177.6024825568549,178.78741091886334,161.4097270608675,161.24596572638416,157.3613458986082,152.90502226817208,146.30953804986817,135.1416156115105,140.69723940830767,152.5234349063465,175.87980534319496,185.27608943502182,191.31615388959497,195.97196547580188,198.57217925584888,187.94149649344192
2004-11-02 22:06:28+00:00,215.19514140718687,177.07183664873827,161.64159039139233,150.86523842766687,147.3145465630548,156.6724156173222,153.79764344614068,160.07461721979737,,,154.99222251696935,150.7024293731696,162.2040565965639,149.24641771767853,153.09873094593868,136.3680112436098,128.62303729685976,133.0847270756595,141.125500394271,146.02939766158457,149.37266706062155,162.8417716031287,148.96867335292308,143.67067474496886,,,166.67833002335723,149.2094182293984,150.45192431521104,154.49450632758067,142.8221536294082,143.99386370654668,142.90378010361283,151.32912737599293,151.33304503227276,153.12089914040928,145.49358335151038,150.8485497423651,143.72635854403975,156.79048148342991,162.01109637163634,162.6611275016928,168.57498371110853,,,,,156.58942101030644,146.8064055997723,134.90764810448658,143.24045459492774,158.84757333649534,187.53548695904567,192.16626605869936,201.7716531843479,198.38427827302277,204.39312609030014,197.7043416795333
2005-01-13 22:03:41+00:00,230.32059020275958,175.52005876708128,164.18877295099747,148.46117071009252,146.60798750641308,153.43570068826486,168.9919146906136,177.76359747987001,179.00199188070988,182.6002329753964,167.89873413746275,166.16262232218017,175.3701840363513,149.99620806481946,149.49946791801733,142.9423345798474,126.90580530822884,127.72722563951132,140.916667795926,137.549474291994,155.4562720076781,171.93309487004294,159.6753621764252,153.9631816857405,157.3764973372639,155.96562900859536,163.63526748165395,155.03178877367253,165.7559249698894,162.11038406161015,143.7045502954273,141.49910336652437,142.3397959104503,147.60166204392635,152.151330505827,153.71662496984973,140.1391485249842,154.7628399238676,149.5037819298543,168.15434983149802,170.05393320348708,177.09164816499043,177.79785746067233,181.7555359282066,176.2086421626706,166.87204731575704,160.19360159102493,163.42572630088696,162.05855111769515,148.28020942017287,149.73532247629865,165.53259666178496,190.02565427364695,192.67046002802624,210.7346698802508,212.60614866664196,216.90980024808442,215.12673276496062
2005-01-21 22:06:59+00:00,205.10017065665505,183.16764033057405,170.78058941269654,157.1698185152141,147.12816275946366,162.92129797440035,153.82691174999107,157.92903565007558,172.62508614222097,174.06751977456085,,,169.79630802717784,153.10370094194545,154.70287160905514,149.59190054418778,130.51403145139807,132.9206735999718,143.47547066367105,144.80734582606334,148.8558788913414,161.59417732988214,151.04345169434026,148.94688605131097,150.90196548958323,149.43860186606844,156.46986371778283,,,170.97400091325,157.49596460493325,150.43778542551854,147.80288197559926,154.52006075283776,154.92594212923797,161.48386811492696,151.6082928139888,156.1304365780267,151.80846324083382,160.9730176220084,164.75378014819745,163.4077685159955,167.0120533502297,173.60392373928147,165.7734779908453,161.2330984329364,157.34606424922345,,,,,173.6035438968096,,218.8870921749057,210.60293529612676,208.54234038871334,208.07270461748732,207.8475826574829
2005-02-22 22:07:14+00:00,192.0974483003913,169.45225763110858,159.93479777871534,133.33279955427153,133.83745779010798,143.15900169151126,137.01047080925997,139.74680270413413,144.02309871368524,152.23480654977135,140.93488222112964,,,133.31013448513312,137.63763457849237,130.41359372809055,120.11809441650647,120.73441244366393,123.5525606223503,127.20990520707417,132.813596245083,147.9715099677155,136.6964987905211,142.2524158499655,145.50863489417944,144.7082488802312,151.24056952536526,146.1161727749906,,,,146.51592257805873,135.96058527986727,135.8108580453989,133.50738373220435,143.65204559620042,137.75850313158492,148.297797784954,139.98779574843402,148.99928590431622,154.368376012137,149.44706261031908,153.71682279895242,158.73592442940304,150.34881164798753,146.71068944062614,135.33993377770992,132.6577099307754,,,,,,,,,,
